df_hash,22ZHK4.FHJ395
124.805,1.005
124.835,1.008
124.865,1.008
124.895,1.012
124.925,1.012
124.955,1.009
124.985,1.006
125.015,1.005
125.045,1.009
125.075,1.009
125.105,1.005
125.135,1.006
125.165,1.002
125.195,1.010
125.225,1.013
125.255,1.004
125.285,1.007
125.315,1.010
125.345,1.012
125.375,1.009
125.405,1.006
125.435,1.008
125.465,1.008
125.495,1.006
125.525,1.004
125.555,1.009
125.585,1.010
125.615,1.009
125.645,1.006
125.675,1.009
125.705,1.011
125.735,1.009
125.765,1.005
125.795,1.008
125.825,1.009
125.855,1.006
125.885,1.007
125.915,1.006
125.945,1.010
125.975,1.009
126.005,1.008
126.035,1.005
126.065,1.008
126.095,1.009
126.125,1.011
126.155,1.009
126.185,1.009
126.215,1.010
126.245,1.008
126.275,1.009
126.305,1.009
126.335,1.005
126.365,1.010
126.395,1.007
126.425,1.006
126.455,1.005
126.485,1.011
126.515,1.009
126.545,1.009
126.575,1.009
126.605,1.008
126.635,1.009
126.665,1.010
126.695,1.006
126.725,1.005
126.755,1.010
126.785,1.010
126.815,1.007
126.845,1.012
126.875,1.002
126.905,1.007
126.935,1.011
126.965,1.008
126.995,1.005
127.025,1.007
127.055,1.008
127.085,1.009
127.115,1.008
127.145,1.007
127.175,1.008
127.205,1.006
127.235,1.004
127.265,1.006
127.295,1.012
127.325,1.010
127.355,1.009
127.385,1.011
127.415,1.005
127.445,1.008
127.475,1.013
127.505,1.012
127.535,1.007
127.565,1.008
127.595,1.011
127.625,1.009
127.655,1.008
127.685,1.008
127.715,1.005
127.745,1.008
127.775,1.009
127.805,1.005
127.835,1.005
127.865,1.009
127.895,1.009
127.925,1.007
127.955,1.010
127.985,1.007
128.015,1.008
128.045,1.006
128.075,1.005
128.105,1.009
128.135,1.009
128.165,1.007
128.195,1.012
128.225,1.013
128.255,1.008
128.285,1.009
128.315,1.007
128.345,1.008
128.375,1.007
128.405,1.011
128.435,1.011
128.465,1.006
128.495,1.008
128.525,1.005
128.555,1.005
128.585,1.009
128.615,1.007
128.645,1.010
128.675,1.006
128.705,1.006
128.735,1.009
128.765,1.007
128.795,1.010
128.825,1.005
128.855,1.009
128.885,1.011
128.915,1.010
128.945,1.010
128.975,1.008
129.005,1.009
129.035,1.010
129.065,1.009
129.095,1.012
129.125,1.010
129.155,1.004
129.185,1.007
129.215,1.006
129.245,1.008
129.275,1.007
129.305,1.006
129.335,1.006
129.365,1.007
129.395,1.011
129.425,1.007
129.455,1.004
129.485,1.005
129.515,1.012
129.545,1.011
129.575,1.007
129.605,1.009
129.635,1.011
129.665,1.010
129.695,1.008
129.725,1.008
129.755,1.005
129.785,1.008
129.815,1.009
129.845,1.005
129.875,1.011
129.905,1.010
129.935,1.003
129.965,1.001
129.995,1.005
130.025,1.010
130.055,1.011
130.085,1.011
130.115,1.003
130.145,1.009
130.175,1.013
130.205,1.007
130.235,1.004
130.265,1.005
130.295,1.008
130.325,1.010
130.355,1.008
130.385,1.005
130.415,1.007
130.445,1.009
130.475,1.012
130.505,1.011
130.535,1.008
130.565,1.007
130.595,1.006
130.625,1.004
130.655,1.006
130.685,1.011
130.715,1.010
130.745,1.004
130.775,1.007
130.805,1.009
130.835,1.011
130.865,1.008
130.895,1.008
130.925,1.006
130.955,1.009
130.985,1.011
131.015,1.008
131.045,1.007
131.075,1.003
131.105,1.010
131.135,1.010
131.165,1.010
131.195,1.007
131.225,1.008
131.255,1.010
131.285,1.012
131.315,1.008
131.345,1.010
131.375,1.010
131.405,1.007
131.435,1.005
131.465,1.004
131.495,1.010
131.525,1.010
131.555,1.009
131.585,1.009
131.615,1.010
131.645,1.010
131.675,1.014
131.705,1.012
131.735,1.005
131.765,1.004
131.795,1.007
131.825,1.007
131.855,1.009
131.885,1.006
131.915,1.005
131.945,1.009
131.975,1.013
132.005,1.009
132.035,1.012
132.065,1.009
132.095,1.004
132.125,1.007
132.155,1.010
132.185,1.013
132.215,1.004
132.245,1.005
132.275,1.008
132.305,1.001
132.335,1.009
132.365,1.008
132.395,1.010
132.425,1.006
132.455,1.009
132.485,1.012
132.515,1.011
132.545,1.011
132.575,1.007
132.605,1.005
132.635,1.007
132.665,1.006
132.695,1.009
132.725,1.005
132.755,1.007
132.785,1.013
132.815,1.008
132.845,1.007
132.875,1.008
132.905,1.008
132.935,1.009
132.965,1.010
132.995,1.012
133.025,1.012
133.055,1.006
133.085,1.014
133.115,1.007
133.145,1.004
133.175,1.012
133.205,1.011
133.235,1.009
133.265,1.004
133.295,1.010
133.325,1.012
133.355,1.010
133.385,1.012
133.415,1.002
133.445,1.009
133.475,1.010
133.505,1.009
133.535,1.007
133.565,1.008
133.595,1.010
133.625,1.012
133.655,1.012
133.685,1.009
133.715,1.008
133.745,1.009
133.775,1.007
133.805,1.009
133.835,1.013
133.865,1.006
133.895,1.010
133.925,1.010
133.955,1.008
133.985,1.009
134.015,1.012
134.045,1.009
134.075,1.006
134.105,1.008
134.135,1.008
134.165,1.009
134.195,1.009
134.225,1.010
134.255,1.006
134.285,1.011
134.315,1.011
134.345,1.006
134.375,1.007
134.405,1.010
134.435,1.007
134.465,1.011
134.495,1.013
134.525,1.009
134.555,1.008
134.585,1.008
134.615,1.008
134.645,1.008
134.675,1.008
134.705,1.009
134.735,1.009
134.765,1.009
134.795,1.008
134.825,1.009
134.855,1.010
134.885,1.009
134.915,1.003
134.945,1.010
134.975,1.009
135.005,1.007
135.035,1.008
135.065,1.005
135.095,1.007
135.125,1.011
135.155,1.007
135.185,1.009
135.215,1.006
135.245,1.009
135.275,1.006
135.305,1.009
135.335,1.008
135.365,1.005
135.395,1.008
135.425,1.006
135.455,1.012
135.485,1.006
135.515,1.010
135.545,1.010
135.575,1.007
135.605,1.005
135.635,1.009
135.665,1.009
135.695,1.007
135.725,1.005
135.755,1.006
135.785,1.009
135.815,1.009
135.845,1.012
135.875,1.003
135.905,1.004
135.935,1.015
135.965,1.010
135.995,1.005
136.025,1.007
136.055,1.012
136.085,1.009
136.115,1.007
136.145,1.006
136.175,1.006
136.205,1.010
136.235,1.007
136.265,1.005
136.295,1.006
136.325,1.009
136.355,1.010
136.385,1.008
136.415,1.010
136.445,1.011
136.475,1.007
136.505,1.005
136.535,1.007
136.565,1.008
136.595,1.008
136.625,1.008
136.655,1.003
136.685,1.007
136.715,1.012
136.745,1.011
136.775,1.005
136.805,1.004
136.835,1.008
136.865,1.009
136.895,1.008
136.925,1.008
136.955,1.009
136.985,1.008
137.015,1.006
137.045,1.010
137.075,1.011
137.105,1.009
137.135,1.007
137.165,1.007
137.195,1.005
137.225,1.011
137.255,1.012
137.285,1.007
137.315,1.004
137.345,1.009
137.375,1.009
137.405,1.009
137.435,1.011
137.465,1.004
137.495,1.007
137.525,1.008
137.555,1.012
137.585,1.010
137.615,1.006
137.645,1.009
137.675,1.010
137.705,1.008
137.735,1.007
137.765,1.006
137.795,1.007
137.825,1.010
137.855,1.008
137.885,1.008
137.915,1.012
137.945,1.010
137.975,1.007
138.005,1.008
138.035,1.005
138.065,1.016
138.095,1.010
138.125,1.004
138.155,1.006
138.185,1.006
138.215,1.009
138.245,1.007
138.275,1.008
138.305,1.007
138.335,1.008
138.365,1.012
138.395,1.009
138.425,1.009
138.455,1.005
138.485,1.003
138.515,1.009
138.545,1.008
138.575,1.009
138.605,1.006
138.635,1.005
138.665,1.011
138.695,1.008
138.725,1.011
138.755,1.006
138.785,1.008
138.815,1.006
138.845,1.009
138.875,1.010
138.905,1.011
138.935,1.002
138.965,1.005
138.995,1.008
139.025,1.013
139.055,1.009
139.085,1.009
139.115,1.003
139.145,1.009
139.175,1.012
139.205,1.012
139.235,1.001
139.265,1.007
139.295,1.005
139.325,1.008
139.355,1.008
139.385,1.006
139.415,1.011
139.445,1.014
139.475,1.009
139.505,1.007
139.535,1.011
139.565,1.008
139.595,1.012
139.625,1.009
139.655,1.002
139.685,1.009
139.715,1.011
139.745,1.005
139.775,1.008
139.805,1.012
139.835,1.009
139.865,1.011
139.895,1.010
139.925,1.007
139.955,1.009
139.985,1.012
140.015,1.004
140.045,1.010
140.075,1.009
140.105,1.006
140.135,1.004
140.165,1.009
140.195,1.007
140.225,1.004
140.255,1.004
140.285,1.006
140.315,1.014
140.345,1.010
140.375,1.005
140.405,1.007
140.435,1.008
140.465,1.004
140.495,1.007
140.525,1.008
140.555,1.006
140.585,1.002
140.615,1.010
140.645,1.013
140.675,1.009
140.705,1.012
140.735,1.006
140.765,1.005
140.795,1.010
140.825,1.011
140.855,1.010
140.885,1.014
140.915,1.010
140.945,1.007
140.975,1.007
141.005,1.006
141.035,1.005
141.065,1.003
141.095,1.008
141.125,1.009
141.155,1.012
141.185,1.005
141.215,1.007
141.245,1.011
141.275,1.008
141.305,1.010
141.335,1.012
141.365,1.008
141.395,1.005
141.425,1.003
141.455,1.010
141.485,1.012
141.515,1.010
141.545,1.003
141.575,1.003
141.605,1.009
141.635,1.012
141.665,1.006
141.695,1.007
141.725,1.008
141.755,1.008
141.785,1.005
141.815,1.008
141.845,1.006
141.875,1.007
141.905,1.008
141.935,1.011
141.965,1.008
141.995,1.007
142.025,1.005
142.055,1.002
142.085,1.006
142.115,1.010
142.145,1.010
142.175,1.003
142.205,1.005
142.235,1.011
142.265,1.009
142.295,1.011
142.325,1.008
142.355,1.003
142.385,1.006
142.415,1.011
142.445,1.006
142.475,1.005
142.505,1.010
142.535,1.006
142.565,1.005
142.595,1.012
142.625,1.010
142.655,1.012
142.685,1.010
142.715,1.014
142.745,1.011
142.775,1.010
142.805,1.007
142.835,1.005
142.865,1.007
142.895,1.006
142.925,1.010
142.955,1.009
142.985,1.003
143.015,1.004
143.045,1.010
143.075,1.014
143.105,1.010
143.135,1.009
143.165,1.007
143.195,1.008
143.225,1.007
143.255,1.006
143.285,1.006
143.315,1.004
143.345,1.006
143.375,1.008
143.405,1.007
143.435,1.008
143.465,1.009
143.495,1.006
143.525,1.010
143.555,1.007
143.585,1.005
143.615,1.003
143.645,1.007
143.675,1.008
143.705,1.003
143.735,1.013
143.765,1.010
143.795,1.003
143.825,1.005
143.855,1.009
143.885,1.011
143.915,1.006
143.945,1.005
143.975,1.004
144.005,1.001
144.035,1.013
144.065,1.012
144.095,1.009
144.125,1.005
144.155,1.007
144.185,1.011
144.215,1.007
144.245,1.010
144.275,1.007
144.305,1.003
144.335,1.010
144.365,1.009
144.395,1.008
144.425,1.004
144.455,1.009
144.485,1.008
144.515,1.008
144.545,1.009
144.575,1.006
144.605,1.003
144.635,1.005
144.665,1.008
144.695,1.010
144.725,1.006
144.755,1.004
144.785,1.002
144.815,1.007
144.845,1.015
144.875,1.006
144.905,1.003
144.935,1.006
144.965,1.005
144.995,1.009
145.025,1.004
145.055,1.006
145.085,1.006
145.115,1.005
145.145,1.007
145.175,1.007
145.205,1.005
145.235,1.001
145.265,1.001
145.295,1.007
145.325,1.007
145.355,1.008
145.385,1.007
145.415,1.004
145.445,1.007
145.475,1.009
145.505,1.007
145.535,1.006
145.565,1.007
145.595,1.005
145.625,1.008
145.655,1.010
145.685,1.003
145.715,1.006
145.745,1.008
145.775,1.008
145.805,1.007
145.835,1.006
145.865,1.008
145.895,1.007
145.925,1.009
145.955,1.009
145.985,1.006
146.015,1.009
146.045,1.009
146.075,1.006
146.105,1.005
146.135,1.007
146.165,1.009
146.195,1.005
146.225,1.005
146.255,1.008
146.285,1.012
146.315,1.014
146.345,1.015
146.375,1.005
146.405,1.007
146.435,1.010
146.465,1.009
146.495,1.004
146.525,1.000
146.555,1.005
146.585,1.010
146.615,1.010
146.645,1.006
146.675,1.006
146.705,1.006
146.735,1.006
146.765,1.009
146.795,1.009
146.825,1.006
146.855,1.007
146.885,1.003
146.915,1.004
146.945,1.006
146.975,1.009
147.005,1.007
147.035,1.005
147.065,1.006
147.095,1.009
147.125,1.011
147.155,1.012
147.185,1.011
147.215,1.007
147.245,1.010
147.275,1.007
147.305,1.005
147.335,1.002
147.365,1.007
147.395,1.005
147.425,1.005
147.455,1.004
147.485,1.010
147.515,1.006
147.545,1.005
147.575,1.004
147.605,1.004
147.635,1.006
147.665,1.004
147.695,1.003
147.725,1.004
147.755,1.002
147.785,1.006
147.815,1.012
147.845,1.010
147.875,1.004
147.905,1.005
147.935,1.004
147.965,1.008
147.995,1.005
148.025,1.004
148.055,1.004
148.085,1.007
148.115,1.008
148.145,1.007
148.175,1.006
148.205,1.007
148.235,1.010
148.265,1.010
148.295,1.009
148.325,1.007
148.355,1.005
148.385,1.003
148.415,1.008
148.445,1.006
148.475,1.007
148.505,1.006
148.535,1.007
148.565,1.004
148.595,1.005
148.625,1.011
148.655,1.008
148.685,1.002
148.715,1.004
148.745,1.007
148.775,1.006
148.805,1.009
148.835,1.008
148.865,1.007
148.895,1.005
148.925,1.006
148.955,1.007
148.985,1.005
149.015,1.006
149.045,1.010
149.075,1.009
149.105,1.008
149.135,1.006
149.165,1.005
149.195,1.007
149.225,1.008
149.255,1.006
149.285,1.005
149.315,1.003
149.345,1.005
149.375,1.009
149.405,1.006
149.435,1.006
149.465,1.010
149.495,1.007
149.525,1.005
149.555,1.010
149.585,1.007
149.615,1.008
149.645,1.005
149.675,1.004
149.705,1.004
149.735,1.011
149.765,1.011
149.795,1.006
149.825,1.006
149.855,1.007
149.885,1.006
149.915,1.009
149.945,1.009
149.975,1.007
150.005,1.007
150.035,1.005
150.065,1.010
150.095,1.010
150.125,1.009
150.155,1.010
150.185,1.011
150.215,1.009
150.245,1.009
150.275,1.011
150.305,1.008
150.335,1.005
150.365,1.006
150.395,1.006
150.425,1.008
150.455,1.006
150.485,1.006
150.515,1.005
150.545,1.010
150.575,1.011
150.605,1.010
150.635,1.006
150.665,1.008
150.695,1.007
150.725,1.008
150.755,1.004
150.785,1.006
150.815,1.005
150.845,1.007
150.875,1.006
150.905,1.008
150.935,1.011
150.965,1.013
150.995,1.006
151.025,1.004
151.055,1.010
151.085,1.011
151.115,1.003
151.145,1.003
151.175,1.006
151.205,1.009
151.235,1.013
151.265,1.013
151.295,1.010
151.325,1.007
151.355,1.010
151.385,1.007
151.415,1.009
151.445,1.005
151.475,1.007
151.505,1.010
151.535,1.006
151.565,1.004
151.595,1.007
151.625,1.006
151.655,1.008
151.685,1.011
151.715,1.009
151.745,1.009
151.775,1.008
151.805,1.009
151.835,1.004
151.865,1.006
151.895,1.009
151.925,1.002
151.955,1.001
151.985,1.008
152.015,1.008
152.045,1.009
152.075,1.011
152.105,1.002
152.135,1.004
152.165,1.008
152.195,1.007
152.225,1.007
152.255,1.003
152.285,1.006
152.315,1.007
152.345,1.006
152.375,1.008
152.405,1.006
152.435,1.004
152.465,1.006
152.495,1.010
152.525,1.008
152.555,1.004
152.585,1.005
152.615,1.005
152.645,1.005
152.675,1.004
152.705,1.006
152.735,1.003
152.765,1.002
152.795,1.006
152.825,1.007
152.855,1.007
152.885,1.010
152.915,1.001
152.945,1.006
152.975,1.010
153.005,1.010
153.035,1.004
153.065,1.004
153.095,1.010
153.125,1.007
153.155,1.004
153.185,1.006
153.215,1.003
153.245,1.008
153.275,1.009
153.305,1.011
153.335,1.012
153.365,1.006
153.395,1.011
153.425,1.006
153.455,1.004
153.485,1.007
153.515,1.006
153.545,1.002
153.575,1.004
153.605,1.007
153.635,1.008
153.665,1.009
153.695,1.011
153.725,1.007
153.755,1.004
153.785,1.012
153.815,1.007
153.845,1.007
153.875,1.007
153.905,1.006
153.935,1.008
153.965,1.008
153.995,1.009
154.025,1.009
154.055,1.008
154.085,1.009
154.115,1.009
154.145,1.009
154.175,1.006
154.205,1.004
154.235,1.006
154.265,1.003
154.295,1.010
154.325,1.010
154.355,1.005
154.385,1.004
154.415,1.003
154.445,1.005
154.475,1.009
154.505,1.008
154.535,1.006
154.565,1.004
154.595,1.007
154.625,1.005
154.655,1.007
154.685,1.004
154.715,1.001
154.745,1.005
154.775,1.008
154.805,1.007
154.835,1.005
154.865,1.007
154.895,1.007
154.925,1.008
154.955,1.009
154.985,1.007
155.015,1.007
155.045,1.009
155.075,1.005
155.105,1.006
155.135,1.004
155.165,1.008
155.195,1.005
155.225,1.005
155.255,1.007
155.285,1.005
155.315,1.007
155.345,1.006
155.375,1.007
155.405,1.004
155.435,1.011
155.465,1.006
155.495,1.007
155.525,1.007
155.555,1.003
155.585,1.009
155.615,1.007
155.645,1.008
155.675,1.002
155.705,1.002
155.735,1.004
155.765,1.006
155.795,1.007
155.825,1.009
155.855,1.007
155.885,1.007
155.915,1.007
155.945,1.009
155.975,1.008
156.005,1.003
156.035,1.008
156.065,1.009
156.095,1.007
156.125,1.009
156.155,1.004
156.185,1.004
156.215,1.004
156.245,1.011
156.275,1.006
156.305,1.006
156.335,1.005
156.365,1.006
156.395,1.004
156.425,1.007
156.455,1.003
156.485,1.004
156.515,1.007
156.545,1.006
156.575,1.008
156.605,1.009
156.635,1.011
156.665,1.006
156.695,1.006
156.725,1.002
156.755,1.008
156.785,1.011
156.815,1.005
156.845,1.003
156.875,1.006
156.905,1.005
156.935,1.007
156.965,1.008
156.995,1.001
157.025,1.001
157.055,1.004
157.085,1.010
157.115,1.003
157.145,1.007
157.175,1.007
157.205,1.005
157.235,1.005
157.265,1.003
157.295,1.007
157.325,1.004
157.355,1.002
157.385,1.010
157.415,1.002
157.445,1.009
157.475,1.006
157.505,1.004
157.535,1.007
157.565,1.005
157.595,1.004
157.625,1.006
157.655,1.005
157.685,1.004
157.715,1.005
157.745,1.006
157.775,1.009
157.805,1.013
157.835,1.002
157.865,1.006
157.895,1.009
157.925,1.005
157.955,1.006
157.985,1.007
158.015,1.006
158.045,1.005
158.075,1.007
158.105,1.007
158.135,1.008
158.165,1.006
158.195,1.007
158.225,1.006
158.255,1.009
158.285,1.009
158.315,1.004
158.345,1.008
158.375,1.004
158.405,1.006
158.435,1.009
158.465,1.010
158.495,1.006
158.525,1.006
158.555,1.007
158.585,1.006
158.615,1.009
158.645,1.008
158.675,1.004
158.705,1.006
158.735,1.010
158.765,1.006
158.795,1.004
158.825,1.005
158.855,1.006
158.885,1.006
158.915,1.007
158.945,1.005
158.975,1.005
159.005,1.007
159.035,1.010
159.065,1.006
159.095,1.004
159.125,1.008
159.155,1.008
159.185,1.009
159.215,1.002
159.245,1.001
159.275,1.004
159.305,1.007
159.335,1.008
159.365,1.010
159.395,1.002
159.425,1.005
159.455,1.007
159.485,1.011
159.515,1.004
159.545,1.000
159.575,1.004
159.605,1.010
159.635,1.008
159.665,1.005
159.695,1.009
159.725,1.008
159.755,1.008
159.785,1.010
159.815,1.007
159.845,1.002
159.875,1.002
159.905,1.002
159.935,1.007
159.965,1.004
159.995,1.003
160.025,1.001
160.055,1.003
160.085,1.009
160.115,1.008
160.145,1.006
160.175,1.010
160.205,1.008
160.235,1.001
160.265,1.001
160.295,1.001
160.325,1.009
160.355,1.007
160.385,1.010
160.415,1.004
160.445,1.006
160.475,1.013
160.505,1.007
160.535,1.003
160.565,1.006
160.595,1.006
160.625,1.007
160.655,1.007
160.685,1.005
160.715,1.002
160.745,1.004
160.775,1.006
160.805,1.006
160.835,1.009
160.865,1.009
160.895,1.005
160.925,1.008
160.955,1.004
160.985,1.001
161.015,1.007
161.045,1.008
161.075,1.006
161.105,1.006
161.135,1.009
161.165,1.009
161.195,1.006
161.225,1.006
161.255,1.001
161.285,1.002
161.315,1.009
161.345,1.006
161.375,1.005
161.405,1.009
161.435,1.004
161.465,1.008
161.495,1.011
161.525,1.006
161.555,1.005
161.585,1.008
161.615,1.003
161.645,1.005
161.675,1.006
161.705,1.011
161.735,1.009
161.765,1.005
161.795,1.010
161.825,1.008
161.855,1.008
161.885,1.009
161.915,1.009
161.945,1.003
161.975,1.002
162.005,1.005
162.035,1.006
162.065,1.009
162.095,1.008
162.125,1.000
162.155,1.004
162.185,1.007
162.215,1.004
162.245,1.004
162.275,1.004
162.305,1.006
162.335,1.006
162.365,1.005
162.395,1.005
162.425,1.008
162.455,1.003
162.485,1.006
162.515,1.010
162.545,1.005
162.575,1.004
162.605,1.008
162.635,1.007
162.665,1.007
162.695,1.006
162.725,1.006
162.755,1.010
162.785,1.004
162.815,1.002
162.845,1.006
162.875,1.005
162.905,1.007
162.935,1.005
162.965,1.005
162.995,0.998
163.025,1.007
163.055,1.007
163.085,1.002
163.115,1.004
163.145,1.002
163.175,1.003
163.205,1.007
163.235,1.008
163.265,1.004
163.295,1.007
163.325,1.004
163.355,1.006
163.385,1.006
163.415,1.008
163.445,1.007
163.475,1.006
163.505,1.000
163.535,1.002
163.565,1.003
163.595,1.009
163.625,1.005
163.655,1.006
163.685,1.008
163.715,1.004
163.745,1.006
163.775,1.006
163.805,1.005
163.835,1.001
163.865,1.008
163.895,1.008
163.925,1.004
163.955,1.005
163.985,1.006
164.015,1.004
164.045,1.006
164.075,1.005
164.105,1.002
164.135,1.006
164.165,1.005
164.195,1.005
164.225,1.005
164.255,1.007
164.285,1.005
164.315,1.003
164.345,1.006
164.375,1.003
164.405,1.003
164.435,1.007
164.465,1.005
164.495,1.002
164.525,1.004
164.555,1.005
164.585,1.006
164.615,1.007
164.645,1.010
164.675,1.001
164.705,1.002
164.735,1.009
164.765,1.006
164.795,1.006
164.825,1.004
164.855,1.005
164.885,1.011
164.915,1.010
164.945,1.005
164.975,1.003
165.005,1.005
165.035,1.005
165.065,1.005
165.095,1.008
165.125,1.006
165.155,1.008
165.185,1.007
165.215,1.008
165.245,1.008
165.275,1.006
165.305,1.010
165.335,1.007
165.365,1.000
165.395,1.002
165.425,1.005
165.455,1.008
165.485,1.005
165.515,1.008
165.545,1.006
165.575,1.006
165.605,1.008
165.635,1.003
165.665,1.006
165.695,1.003
165.725,1.007
165.755,1.005
165.785,1.005
165.815,1.002
165.845,1.002
165.875,1.005
165.905,1.008
165.935,1.010
165.965,1.009
165.995,1.002
166.025,1.005
166.055,1.001
166.085,1.005
166.115,1.005
166.145,1.006
166.175,1.006
166.205,1.002
166.235,1.005
166.265,1.008
166.295,1.008
166.325,1.004
166.355,1.004
166.385,1.008
166.415,1.005
166.445,1.005
166.475,1.000
166.505,1.003
166.535,1.002
166.565,1.006
166.595,1.007
166.625,1.006
166.655,1.008
166.685,1.006
166.715,1.004
166.745,1.002
166.775,1.005
166.805,1.004
166.835,1.005
166.865,1.003
166.895,1.005
166.925,1.006
166.955,1.002
166.985,1.008
167.015,1.007
167.045,1.001
167.075,1.004
167.105,1.008
167.135,1.008
167.165,1.004
167.195,1.005
167.225,1.003
167.255,1.006
167.285,1.008
167.315,1.004
167.345,1.003
167.375,1.003
167.405,1.004
167.435,1.008
167.465,1.005
167.495,1.005
167.525,1.006
167.555,1.000
167.585,1.006
167.615,1.006
167.645,1.005
167.675,1.005
167.705,1.007
167.735,1.006
167.765,1.010
167.795,1.006
167.825,1.008
167.855,1.010
167.885,1.005
167.915,1.004
167.945,1.005
167.975,1.006
168.005,1.006
168.035,1.009
168.065,1.003
168.095,0.999
168.125,1.007
168.155,1.010
168.185,1.005
168.215,1.006
168.245,1.003
168.275,1.008
168.305,1.007
168.335,1.005
168.365,1.003
168.395,1.002
168.425,1.004
168.455,1.006
168.485,1.007
168.515,1.005
168.545,1.006
168.575,1.007
168.605,1.000
168.635,1.004
168.665,1.004
168.695,1.003
168.725,1.006
168.755,1.004
168.785,0.999
168.815,1.009
168.845,1.007
168.875,1.005
168.905,1.006
168.935,1.003
168.965,1.003
168.995,1.008
169.025,1.005
169.055,1.005
169.085,1.004
169.115,1.006
169.145,1.006
169.175,1.008
169.205,1.007
169.235,1.002
169.265,1.003
169.295,1.002
169.325,1.009
169.355,1.006
169.385,1.008
169.415,1.006
169.445,1.006
169.475,1.007
169.505,1.006
169.535,1.002
169.565,1.006
169.595,1.003
169.625,1.000
169.655,1.005
169.685,1.005
169.715,1.005
169.745,1.008
169.775,1.006
169.805,1.003
169.835,1.003
169.865,1.010
169.895,1.002
169.925,1.006
169.955,1.002
169.985,1.003
170.015,1.009
170.045,1.008
170.075,1.007
170.105,1.004
170.135,1.007
170.165,1.006
170.195,1.003
170.225,1.006
170.255,1.006
170.285,1.005
170.315,1.006
170.345,1.005
170.375,1.008
170.405,1.002
170.435,1.008
170.465,1.009
170.495,1.002
170.525,1.003
170.555,1.007
170.585,1.006
170.615,1.005
170.645,1.008
170.675,1.001
170.705,1.004
170.735,1.010
170.765,1.005
170.795,1.002
170.825,1.005
170.855,1.002
170.885,1.005
170.915,1.005
170.945,1.004
170.975,1.005
171.005,1.004
171.035,1.006
171.065,1.003
171.095,1.006
171.125,1.008
171.155,1.008
171.185,1.005
171.215,1.003
171.245,1.007
171.275,1.004
171.305,1.007
171.335,1.003
171.365,1.004
171.395,1.002
171.425,1.006
171.455,1.010
171.485,1.009
171.515,1.006
171.545,1.003
171.575,1.009
171.605,1.007
171.635,1.005
171.665,1.007
171.695,1.003
171.725,1.006
171.755,1.009
171.785,1.002
171.815,1.003
171.845,1.005
171.875,1.004
171.905,1.007
171.935,1.006
171.965,1.005
171.995,1.009
172.025,1.005
172.055,1.006
172.085,1.008
172.115,1.002
172.145,1.009
172.175,1.008
172.205,1.002
172.235,1.005
172.265,1.007
172.295,1.006
172.325,1.006
172.355,1.009
172.385,1.002
172.415,1.004
172.445,1.010
172.475,1.003
172.505,1.002
172.535,1.007
172.565,1.005
172.595,1.005
172.625,1.004
172.655,1.004
172.685,1.005
172.715,1.005
172.745,1.004
172.775,1.002
172.805,1.007
172.835,1.006
172.865,1.005
172.895,1.010
172.925,1.004
172.955,1.004
172.985,1.007
173.015,1.007
173.045,1.004
173.075,1.003
173.105,1.004
173.135,1.004
173.165,1.007
173.195,1.006
173.225,1.002
173.255,1.003
173.285,1.009
173.315,1.011
173.345,1.002
173.375,1.003
173.405,1.003
173.435,1.002
173.465,1.002
173.495,1.004
173.525,1.002
173.555,1.002
173.585,1.004
173.615,1.006
173.645,1.007
173.675,1.007
173.705,1.008
173.735,1.008
173.765,1.005
173.795,1.005
173.825,1.005
173.855,1.007
173.885,1.002
173.915,1.005
173.945,1.006
173.975,1.006
174.005,1.003
174.035,1.009
174.065,1.002
174.095,1.005
174.125,1.006
174.155,1.007
174.185,1.006
174.215,1.005
174.245,1.006
174.275,1.006
174.305,1.008
174.335,1.003
174.365,1.003
174.395,1.001
174.425,1.004
174.455,1.003
174.485,1.003
174.515,1.006
174.545,1.008
174.575,1.001
174.605,1.003
174.635,1.004
174.665,1.006
174.695,1.007
174.725,1.004
174.755,0.999
174.785,1.005
174.815,1.008
174.845,1.008
174.875,1.006
174.905,1.001
174.935,1.003
174.965,1.008
174.995,1.010
175.025,1.004
175.055,1.001
175.085,1.004
175.115,1.004
175.145,1.007
175.175,1.007
175.205,1.004
175.235,1.004
175.265,1.005
175.295,1.005
175.325,1.007
175.355,1.009
175.385,1.007
175.415,1.004
175.445,1.008
175.475,1.003
175.505,1.002
175.535,1.002
175.565,1.006
175.595,1.000
175.625,1.007
175.655,1.008
175.685,1.008
175.715,1.004
175.745,1.005
175.775,1.004
175.805,1.005
175.835,1.006
175.865,1.004
175.895,1.004
175.925,1.005
175.955,1.006
175.985,1.008
176.015,1.008
176.045,1.006
176.075,1.003
176.105,1.004
176.135,1.006
176.165,1.007
176.195,1.006
176.225,1.005
176.255,1.008
176.285,1.007
176.315,1.002
176.345,1.008
176.375,1.006
176.405,1.005
176.435,1.006
176.465,1.007
176.495,1.007
176.525,1.005
176.555,1.007
176.585,1.003
176.615,1.005
176.645,1.009
176.675,1.007
176.705,1.005
176.735,1.006
176.765,1.005
176.795,1.010
176.825,1.007
176.855,1.005
176.885,1.007
176.915,1.005
176.945,1.004
176.975,1.005
177.005,1.002
177.035,1.005
177.065,1.008
177.095,1.008
177.125,1.006
177.155,1.006
177.185,1.005
