df_hash,22ZHK4.GW7WJ2
303.623,271
303.648,305
303.673,337
303.698,360
303.723,373
303.748,380
303.773,393
303.798,419
303.823,455
303.848,491
303.873,518
303.898,535
303.923,545
303.948,551
303.973,549
303.998,532
304.023,499
304.048,454
304.073,406
304.098,361
304.123,322
304.148,283
304.173,239
304.198,184
304.223,118
304.248,47
304.273,-9
304.298,-32
304.323,-13
304.348,37
304.373,96
304.398,145
304.423,177
304.448,201
304.473,222
304.498,237
304.523,242
304.548,236
304.573,234
304.598,246
304.623,276
304.648,310
304.673,332
304.698,334
304.723,324
304.748,311
304.773,302
304.798,297
304.823,288
304.848,271
304.873,249
304.898,229
304.923,216
304.948,205
304.973,188
304.998,158
305.023,123
305.048,104
305.073,117
305.098,165
305.123,231
305.148,292
305.173,336
305.198,367
305.223,392
305.248,415
305.273,434
305.298,443
305.323,444
305.348,443
305.373,442
305.398,442
305.423,441
305.448,440
305.473,438
305.498,430
305.523,410
305.548,381
305.573,350
305.598,326
305.623,306
305.648,283
305.673,253
305.698,222
305.723,196
305.748,174
305.773,143
305.798,101
305.823,65
305.848,62
305.873,104
305.898,174
305.923,241
305.948,286
305.973,316
305.998,348
306.023,385
306.048,417
306.073,432
306.098,432
306.123,433
306.148,445
306.173,460
306.198,466
306.223,457
306.248,441
306.273,423
306.298,404
306.323,379
306.348,348
306.373,320
306.398,297
306.423,275
306.448,245
306.473,210
306.498,176
306.523,148
306.548,121
306.573,86
306.598,49
306.623,30
306.648,46
306.673,94
306.698,151
306.723,191
306.748,209
306.773,217
306.798,232
306.823,255
306.848,278
306.873,293
306.898,300
306.923,306
306.948,315
306.973,329
306.998,342
307.023,349
307.048,346
307.073,334
307.098,316
307.123,298
307.148,281
307.173,261
307.198,238
307.223,213
307.248,188
307.273,163
307.298,131
307.323,94
307.348,62
307.373,54
307.398,79
307.423,128
307.448,180
307.473,218
307.498,240
307.523,256
307.548,273
307.573,292
307.598,310
307.623,324
307.648,336
307.673,345
307.698,350
307.723,348
307.748,342
307.773,331
307.798,316
307.823,293
307.848,265
307.873,239
307.898,220
307.923,204
307.948,186
307.973,162
307.998,140
308.023,122
308.048,106
308.073,82
308.098,55
308.123,43
308.148,71
308.173,141
308.198,230
308.223,307
308.248,362
308.273,411
308.298,471
308.323,546
308.348,618
308.373,674
308.398,717
308.423,762
308.448,819
308.473,878
308.498,925
308.523,945
308.548,937
308.573,902
308.598,842
308.623,764
308.648,681
308.673,605
308.698,539
308.723,472
308.748,398
308.773,320
308.798,247
308.823,184
308.848,125
308.873,61
308.898,0
308.923,-36
308.948,-33
308.973,4
308.998,55
309.023,94
309.048,111
309.073,111
309.098,99
309.123,74
309.148,37
309.173,-7
309.198,-46
309.223,-64
309.248,-54
309.273,-19
309.298,28
309.323,73
309.348,107
309.373,124
309.398,132
309.423,137
309.448,141
309.473,143
309.498,137
309.523,125
309.548,111
309.573,92
309.598,62
309.623,19
309.648,-21
309.673,-36
309.698,-10
309.723,46
309.748,109
309.773,161
309.798,206
309.823,259
309.848,327
309.873,397
309.898,452
309.923,483
309.948,500
309.973,516
309.998,533
310.023,547
310.048,551
310.073,548
310.098,542
310.123,533
310.148,520
310.173,495
310.198,459
310.223,415
310.248,373
310.273,337
310.298,303
310.323,263
310.348,210
310.373,153
310.398,113
310.423,108
310.448,139
310.473,184
310.498,223
310.523,250
310.548,275
310.573,306
310.598,335
310.623,349
310.648,340
310.673,317
310.698,293
310.723,268
310.748,240
310.773,209
310.798,191
310.823,203
310.848,247
310.873,308
310.898,370
310.923,423
310.948,466
310.973,494
310.998,499
311.023,482
311.048,454
311.073,425
311.098,393
311.123,348
311.148,290
311.173,237
311.198,214
311.223,228
311.248,261
311.273,291
311.298,311
311.323,332
311.348,362
311.373,396
311.398,418
311.423,426
311.448,429
311.473,439
311.498,456
311.523,468
311.548,470
311.573,461
311.598,446
311.623,420
311.648,379
311.673,323
311.698,266
311.723,218
311.748,180
311.773,147
311.798,117
311.823,93
311.848,73
311.873,48
311.898,10
311.923,-36
311.948,-70
311.973,-67
311.998,-28
312.023,29
312.048,88
312.073,140
312.098,188
312.123,229
312.148,257
312.173,266
312.198,261
312.223,257
312.248,264
312.273,281
312.298,299
312.323,310
312.348,314
312.373,313
312.398,308
312.423,298
312.448,283
312.473,264
312.498,243
312.523,221
312.548,201
312.573,184
312.598,167
312.623,142
312.648,109
312.673,80
312.698,76
312.723,110
312.748,175
312.773,247
312.798,307
312.823,354
312.848,395
312.873,437
312.898,477
312.923,507
312.948,525
312.973,537
312.998,550
313.023,563
313.048,572
313.073,579
313.098,584
313.123,588
313.148,588
313.173,582
313.198,571
313.223,559
313.248,541
313.273,508
313.298,459
313.323,402
313.348,346
313.373,293
313.398,237
313.423,178
313.448,132
313.473,123
313.498,156
313.523,209
313.548,253
313.573,272
313.598,277
313.623,285
313.648,300
313.673,310
313.698,303
313.723,284
313.748,266
313.773,255
313.798,244
313.823,219
313.848,181
313.873,139
313.898,103
313.923,69
313.948,30
313.973,-16
313.998,-64
314.023,-109
314.048,-151
314.073,-195
314.098,-243
314.123,-285
314.148,-311
314.173,-309
314.198,-271
314.223,-196
314.248,-89
314.273,28
314.298,134
314.323,213
314.348,267
314.373,313
314.398,365
314.423,424
314.448,483
314.473,536
314.498,587
314.523,641
314.548,698
314.573,749
314.598,784
314.623,801
314.648,803
314.673,800
314.698,795
314.723,790
314.748,778
314.773,749
314.798,698
314.823,633
314.848,567
314.873,510
314.898,455
314.923,389
314.948,307
314.973,226
314.998,171
315.023,157
315.048,171
315.073,192
315.098,204
315.123,211
315.148,221
315.173,235
315.198,244
315.223,244
315.248,239
315.273,235
315.298,231
315.323,223
315.348,208
315.373,190
315.398,170
315.423,147
315.448,115
315.473,79
315.498,46
315.523,18
315.548,-9
315.573,-41
315.598,-70
315.623,-81
315.648,-70
315.673,-51
315.698,-42
315.723,-37
315.748,-9
315.773,66
315.798,180
315.823,291
315.848,363
315.873,391
315.898,403
315.923,422
315.948,450
315.973,472
315.998,479
316.023,477
316.048,478
316.073,478
316.098,471
316.123,451
316.148,426
316.173,407
316.198,393
316.223,377
316.248,354
316.273,326
316.298,299
316.323,273
316.348,245
316.373,212
316.398,175
316.423,135
316.448,96
316.473,66
316.498,59
316.523,86
316.548,140
316.573,201
316.598,245
316.623,269
316.648,292
316.673,330
316.698,383
316.723,434
316.748,470
316.773,493
316.798,514
316.823,535
316.848,551
316.873,555
316.898,547
316.923,534
316.948,520
316.973,499
316.998,471
317.023,440
317.048,411
317.073,386
317.098,361
317.123,337
317.148,314
317.173,295
317.198,271
317.223,236
317.248,198
317.273,180
317.298,200
317.323,255
317.348,314
317.373,351
317.398,359
317.423,353
317.448,347
317.473,338
317.498,314
317.523,273
317.548,234
317.573,218
317.598,231
317.623,255
317.648,265
317.673,243
317.698,193
317.723,134
317.748,87
317.773,61
317.798,46
317.823,24
317.848,-18
317.873,-77
317.898,-133
317.923,-175
317.948,-212
317.973,-259
317.998,-316
318.023,-362
318.048,-365
318.073,-318
318.098,-237
318.123,-148
318.148,-68
318.173,1
318.198,59
318.223,101
318.248,129
318.273,156
318.298,199
318.323,263
318.348,344
318.373,434
318.398,540
318.423,670
318.448,823
318.473,981
318.498,1121
318.523,1230
318.548,1302
318.573,1325
318.598,1293
318.623,1214
318.648,1110
318.673,1000
318.698,874
318.723,714
318.748,528
318.773,367
318.798,286
318.823,283
318.848,290
318.873,230
318.898,92
318.923,-57
318.948,-142
318.973,-140
318.998,-95
319.023,-56
319.048,-35
319.073,-10
319.098,34
319.123,86
319.148,122
319.173,137
319.198,143
319.223,147
319.248,145
319.273,132
319.298,115
319.323,107
319.348,111
319.373,114
319.398,105
319.423,88
319.448,73
319.473,61
319.498,43
319.523,18
319.548,6
319.573,34
319.598,104
319.623,192
319.648,266
319.673,320
319.698,368
319.723,423
319.748,479
319.773,519
319.798,535
319.823,537
319.848,538
319.873,540
319.898,536
319.923,521
319.948,499
319.973,475
319.998,450
320.023,419
320.048,386
320.073,356
320.098,330
320.123,304
320.148,276
320.173,247
320.198,220
320.223,192
320.248,150
320.273,95
320.298,46
320.323,30
320.348,57
320.373,112
320.398,165
320.423,203
320.448,232
320.473,265
320.498,303
320.523,333
320.548,347
320.573,348
320.598,345
320.623,344
320.648,340
320.673,329
320.698,311
320.723,289
320.748,262
320.773,229
320.798,191
320.823,153
320.848,115
320.873,76
320.898,37
320.923,1
320.948,-25
320.973,-49
320.998,-76
321.023,-107
321.048,-117
321.073,-79
321.098,16
321.123,148
321.148,277
321.173,377
321.198,457
321.223,532
321.248,608
321.273,667
321.298,695
321.323,695
321.348,687
321.373,685
321.398,686
321.423,679
321.448,656
321.473,623
321.498,587
321.523,548
321.548,500
321.573,446
321.598,390
321.623,335
321.648,280
321.673,220
321.698,159
321.723,104
321.748,58
321.773,12
321.798,-38
321.823,-89
321.848,-116
321.873,-102
321.898,-49
321.923,16
321.948,71
321.973,111
321.998,149
322.023,198
322.048,254
322.073,302
322.098,330
322.123,345
322.148,360
322.173,382
322.198,406
322.223,422
322.248,423
322.273,417
322.298,412
322.323,410
322.348,404
322.373,391
322.398,374
322.423,356
322.448,339
322.473,320
322.498,295
322.523,269
322.548,246
322.573,225
322.598,196
322.623,152
322.648,105
322.673,80
322.698,96
322.723,149
322.748,216
322.773,272
322.798,310
322.823,339
322.848,371
322.873,406
322.898,436
322.923,454
322.948,464
322.973,472
322.998,481
323.023,487
323.048,487
323.073,479
323.098,467
323.123,453
323.148,438
323.173,423
323.198,407
323.223,386
323.248,358
323.273,320
323.298,281
323.323,249
323.348,225
323.373,201
323.398,165
323.423,121
323.448,84
323.473,73
323.498,92
323.523,126
323.548,162
323.573,191
323.598,216
323.623,238
323.648,249
323.673,241
323.698,213
323.723,172
323.748,128
323.773,85
323.798,38
323.823,-14
323.848,-73
323.873,-135
323.898,-196
323.923,-246
323.948,-275
323.973,-272
323.998,-238
324.023,-184
324.048,-131
324.073,-97
324.098,-95
324.123,-123
324.148,-165
324.173,-192
324.198,-166
324.223,-70
324.248,81
324.273,246
324.298,386
324.323,500
324.348,611
324.373,744
324.398,889
324.423,1011
324.448,1082
324.473,1110
324.498,1120
324.523,1126
324.548,1111
324.573,1050
324.598,942
324.623,821
324.648,726
324.673,669
324.698,631
324.723,583
324.748,513
324.773,433
324.798,356
324.823,291
324.848,237
324.873,191
324.898,150
324.923,109
324.948,63
324.973,21
324.998,0
325.023,17
325.048,70
325.073,134
325.098,183
325.123,209
325.148,223
325.173,238
325.198,255
325.223,268
325.248,274
325.273,279
325.298,289
325.323,299
325.348,301
325.373,295
325.398,286
325.423,282
325.448,279
325.473,272
325.498,258
325.523,244
325.548,235
325.573,224
325.598,203
325.623,168
325.648,129
325.673,94
325.698,64
325.723,32
325.748,-3
325.773,-24
325.798,-13
325.823,30
325.848,92
325.873,146
325.898,183
325.923,211
325.948,241
325.973,278
325.998,321
326.023,367
326.048,409
326.073,441
326.098,454
326.123,448
326.148,430
326.173,412
326.198,396
326.223,380
326.248,358
326.273,331
326.298,306
326.323,283
326.348,257
326.373,226
326.398,192
326.423,157
326.448,118
326.473,69
326.498,16
326.523,-20
326.548,-21
326.573,12
326.598,59
326.623,91
326.648,105
326.673,114
326.698,131
326.723,152
326.748,163
326.773,159
326.798,154
326.823,166
326.848,201
326.873,248
326.898,297
326.923,342
326.948,386
326.973,429
326.998,465
327.023,489
327.048,503
327.073,508
327.098,502
327.123,483
327.148,458
327.173,437
327.198,423
327.223,405
327.248,370
327.273,322
327.298,287
327.323,286
327.348,319
327.373,364
327.398,397
327.423,419
327.448,442
327.473,475
327.498,504
327.523,512
327.548,497
327.573,475
327.598,464
327.623,460
327.648,445
327.673,408
327.698,353
327.723,297
327.748,251
327.773,211
327.798,172
327.823,134
327.848,103
327.873,81
327.898,64
327.923,50
327.948,38
327.973,29
327.998,20
328.023,5
328.048,-14
328.073,-21
328.098,1
328.123,58
328.148,130
328.173,191
328.198,229
328.223,255
328.248,287
328.273,328
328.298,366
328.323,387
328.348,388
328.373,379
328.398,371
328.423,366
328.448,361
328.473,353
328.498,349
328.523,353
328.548,363
328.573,368
328.598,365
328.623,357
328.648,348
328.673,342
328.698,330
328.723,311
328.748,288
328.773,267
328.798,248
328.823,221
328.848,178
328.873,128
328.898,93
328.923,90
328.948,118
328.973,156
328.998,185
329.023,205
329.048,229
329.073,263
329.098,300
329.123,326
329.148,336
329.173,337
329.198,343
329.223,356
329.248,368
329.273,371
329.298,364
329.323,352
329.348,340
329.373,327
329.398,314
329.423,299
329.448,284
329.473,270
329.498,257
329.523,245
329.548,232
329.573,212
329.598,179
329.623,137
329.648,103
329.673,97
329.698,130
329.723,187
329.748,243
329.773,283
329.798,308
329.823,332
329.848,359
329.873,383
329.898,392
329.923,389
329.948,385
329.973,388
329.998,394
330.023,395
330.048,387
330.073,374
330.098,361
330.123,348
330.148,332
330.173,312
330.198,290
330.223,267
330.248,243
330.273,216
330.298,188
330.323,163
330.348,141
330.373,111
330.398,69
330.423,27
330.448,11
330.473,41
330.498,109
330.523,187
330.548,247
330.573,287
330.598,323
330.623,370
330.648,425
330.673,469
330.698,490
330.723,493
330.748,492
330.773,496
330.798,500
330.823,497
330.848,485
330.873,468
330.898,450
330.923,427
330.948,398
330.973,367
330.998,339
331.023,316
331.048,293
331.073,262
331.098,225
331.123,188
331.148,155
331.173,121
331.198,77
331.223,25
331.248,-18
331.273,-32
331.298,-14
331.323,22
331.348,55
331.373,79
331.398,104
331.423,143
331.448,194
331.473,241
331.498,269
331.523,278
331.548,280
331.573,288
331.598,299
331.623,308
331.648,310
331.673,309
331.698,307
331.723,299
331.748,279
331.773,254
331.798,239
331.823,248
331.848,278
331.873,312
331.898,329
331.923,324
331.948,302
331.973,268
331.998,225
332.023,180
332.048,151
332.073,156
332.098,198
332.123,260
332.148,317
332.173,361
332.198,402
332.223,452
332.248,512
332.273,565
332.298,598
332.323,611
332.348,615
332.373,620
332.398,623
332.423,618
332.448,600
332.473,573
332.498,540
332.523,501
332.548,457
332.573,412
332.598,373
332.623,339
332.648,304
332.673,264
332.698,225
332.723,191
332.748,161
332.773,123
332.798,74
332.823,28
332.848,11
332.873,29
332.898,66
332.923,91
332.948,92
332.973,84
332.998,85
333.023,99
333.048,105
333.073,86
333.098,53
333.123,35
333.148,55
333.173,107
333.198,163
333.223,204
333.248,227
333.273,242
333.298,254
333.323,258
333.348,246
333.373,219
333.398,188
333.423,158
333.448,134
333.473,117
333.498,117
333.523,139
333.548,177
333.573,213
333.598,231
333.623,232
333.648,236
333.673,265
333.698,322
333.723,390
333.748,448
333.773,485
333.798,511
333.823,536
333.848,562
333.873,577
333.898,573
333.923,549
333.948,519
333.973,493
333.998,470
334.023,446
334.048,415
334.073,380
334.098,344
334.123,305
334.148,261
334.173,215
334.198,180
334.223,167
334.248,169
334.273,169
334.298,153
334.323,121
334.348,85
334.373,47
334.398,0
334.423,-59
334.448,-116
334.473,-142
334.498,-125
334.523,-86
334.548,-59
334.573,-65
334.598,-86
334.623,-89
334.648,-56
334.673,8
334.698,98
334.723,222
334.748,395
334.773,612
334.798,840
334.823,1036
334.848,1179
334.873,1269
334.898,1309
334.923,1290
334.948,1204
334.973,1064
334.998,910
335.023,777
335.048,667
335.073,550
335.098,403
335.123,232
335.148,70
335.173,-56
335.198,-146
335.223,-212
335.248,-256
335.273,-272
335.298,-254
335.323,-210
335.348,-158
335.373,-107
335.398,-50
335.423,20
335.448,99
335.473,170
335.498,221
335.523,255
335.548,282
335.573,312
335.598,341
335.623,362
335.648,371
335.673,374
335.698,377
335.723,381
335.748,383
335.773,378
335.798,366
335.823,347
335.848,324
335.873,298
335.898,266
335.923,226
335.948,184
335.973,150
335.998,136
336.023,147
336.048,177
336.073,209
336.098,229
336.123,238
336.148,242
336.173,249
336.198,256
336.223,256
336.248,242
336.273,215
336.298,181
336.323,149
336.348,124
336.373,111
336.398,111
336.423,117
336.448,121
336.473,115
336.498,105
336.523,102
336.548,117
336.573,152
336.598,201
336.623,248
336.648,280
336.673,290
336.698,280
336.723,265
336.748,258
336.773,267
336.798,284
336.823,298
336.848,306
336.873,312
336.898,328
336.923,354
336.948,381
336.973,398
336.998,402
337.023,403
337.048,411
337.073,429
337.098,447
337.123,456
337.148,455
337.173,448
337.198,440
337.223,436
337.248,431
337.273,421
337.298,402
337.323,374
337.348,345
337.373,321
337.398,302
337.423,275
337.448,229
337.473,166
337.498,110
337.523,88
337.548,104
337.573,142
337.598,175
337.623,191
337.648,206
337.673,238
337.698,292
337.723,353
337.748,400
337.773,424
337.798,430
337.823,430
337.848,431
337.873,438
337.898,448
337.923,456
337.948,456
337.973,444
337.998,418
338.023,384
338.048,344
338.073,301
338.098,253
338.123,207
338.148,170
338.173,139
338.198,104
338.223,53
338.248,-10
338.273,-65
338.298,-92
338.323,-85
338.348,-60
338.373,-33
338.398,-4
338.423,35
338.448,92
338.473,155
338.498,207
338.523,241
338.548,263
338.573,289
338.598,321
338.623,352
338.648,374
338.673,382
338.698,380
338.723,372
338.748,361
338.773,350
338.798,341
338.823,336
338.848,329
338.873,316
338.898,297
338.923,277
338.948,260
338.973,245
338.998,224
339.023,196
339.048,173
339.073,171
339.098,198
339.123,242
339.148,277
339.173,285
339.198,269
339.223,253
339.248,267
339.273,320
339.298,398
339.323,479
339.348,550
339.373,622
339.398,710
339.423,806
339.448,876
339.473,876
339.498,792
339.523,659
339.548,531
339.573,449
339.598,409
339.623,376
339.648,318
339.673,229
339.698,130
339.723,45
339.748,-19
339.773,-80
339.798,-150
339.823,-228
339.848,-295
339.873,-328
339.898,-319
339.923,-279
339.948,-226
339.973,-173
339.998,-122
340.023,-67
340.048,-7
340.073,49
340.098,98
340.123,139
340.148,180
340.173,224
340.198,267
340.223,302
340.248,325
340.273,337
340.298,343
340.323,348
340.348,357
340.373,373
340.398,393
340.423,409
340.448,410
340.473,391
340.498,364
340.523,340
340.548,325
340.573,308
340.598,282
340.623,253
340.648,243
340.673,268
340.698,321
340.723,380
340.748,425
340.773,455
340.798,482
340.823,512
340.848,535
340.873,542
340.898,533
340.923,521
340.948,518
340.973,523
340.998,524
341.023,515
341.048,501
341.073,486
341.098,471
341.123,452
341.148,424
341.173,388
341.198,347
341.223,298
341.248,239
341.273,174
341.298,115
341.323,73
341.348,46
341.373,22
341.398,-7
341.423,-36
341.448,-42
341.473,-15
341.498,38
341.523,96
341.548,140
341.573,170
341.598,200
341.623,235
341.648,270
341.673,295
341.698,306
341.723,311
341.748,318
341.773,329
341.798,338
341.823,342
341.848,340
341.873,333
341.898,320
341.923,300
341.948,275
341.973,248
341.998,223
342.023,196
342.048,164
342.073,128
342.098,92
342.123,59
342.148,23
342.173,-15
342.198,-50
342.223,-63
342.248,-47
342.273,-6
342.298,45
342.323,107
342.348,196
342.373,324
342.398,476
342.423,611
342.448,687
342.473,696
342.498,668
342.523,638
342.548,625
342.573,619
342.598,605
342.623,578
342.648,543
342.673,507
342.698,469
342.723,425
342.748,378
342.773,331
342.798,286
342.823,239
342.848,191
342.873,147
342.898,111
342.923,79
342.948,43
342.973,0
342.998,-39
343.023,-51
343.048,-26
343.073,24
343.098,76
343.123,113
343.148,138
343.173,168
343.198,208
343.223,254
343.248,292
343.273,318
343.298,333
343.323,345
343.348,359
343.373,371
343.398,379
343.423,381
343.448,378
343.473,369
343.498,358
343.523,345
343.548,332
343.573,319
343.598,306
343.623,292
343.648,282
343.673,276
343.698,270
343.723,252
343.748,211
343.773,153
343.798,98
343.823,72
343.848,85
343.873,126
343.898,174
343.923,212
343.948,241
343.973,270
343.998,306
344.023,343
344.048,369
344.073,380
344.098,381
344.123,383
344.148,392
344.173,405
344.198,415
344.223,418
344.248,415
344.273,409
344.298,400
344.323,387
344.348,369
344.373,350
344.398,332
344.423,315
344.448,296
344.473,271
344.498,242
344.523,212
344.548,183
344.573,151
344.598,111
344.623,70
344.648,44
344.673,49
344.698,84
344.723,136
344.748,184
344.773,220
344.798,250
344.823,285
344.848,328
344.873,368
344.898,393
344.923,402
344.948,407
344.973,417
344.998,432
345.023,443
345.048,441
345.073,428
345.098,413
345.123,402
345.148,399
345.173,399
345.198,399
345.223,394
345.248,382
345.273,363
345.298,340
345.323,316
345.348,289
345.373,257
345.398,219
345.423,181
345.448,159
345.473,167
345.498,202
345.523,248
345.548,288
345.573,319
345.598,346
345.623,372
345.648,393
345.673,397
345.698,382
345.723,359
345.748,342
345.773,335
345.798,326
345.823,299
345.848,253
345.873,194
345.898,136
345.923,81
345.948,27
345.973,-25
345.998,-72
346.023,-109
346.048,-138
346.073,-165
346.098,-194
346.123,-224
346.148,-247
346.173,-259
346.198,-259
346.223,-241
346.248,-200
346.273,-133
346.298,-52
346.323,21
346.348,74
346.373,116
346.398,182
346.423,311
346.448,521
346.473,790
346.498,1071
346.523,1311
346.548,1476
346.573,1559
346.598,1569
346.623,1523
346.648,1424
346.673,1272
346.698,1073
346.723,851
346.748,641
346.773,470
346.798,340
346.823,232
346.848,124
346.873,6
346.898,-114
346.923,-223
346.948,-308
346.973,-365
346.998,-394
347.023,-401
347.048,-395
347.073,-384
347.098,-374
347.123,-359
347.148,-330
347.173,-281
347.198,-214
347.223,-137
347.248,-57
347.273,21
347.298,96
347.323,165
347.348,225
347.373,278
347.398,326
347.423,369
347.448,404
347.473,424
347.498,426
347.523,412
347.548,385
347.573,349
347.598,310
347.623,278
347.648,267
347.673,287
347.698,330
347.723,380
347.748,416
347.773,438
347.798,470
347.823,551
347.848,701
347.873,895
347.898,1063
347.923,1129
347.948,1062
347.973,899
347.998,724
348.023,604
348.048,551
348.073,522
348.098,463
348.123,353
348.148,215
348.173,87
348.198,-9
348.223,-77
348.248,-133
348.273,-186
348.298,-232
348.323,-260
348.348,-263
348.373,-242
348.398,-203
348.423,-146
348.448,-71
348.473,20
348.498,113
348.523,182
348.548,202
348.573,170
348.598,105
348.623,44
348.648,9
348.673,5
348.698,20
348.723,48
348.748,95
348.773,166
348.798,254
348.823,336
348.848,391
348.873,415
348.898,424
348.923,437
348.948,460
348.973,481
348.998,485
349.023,469
349.048,441
349.073,417
349.098,405
349.123,402
349.148,401
349.173,399
349.198,398
349.223,394
349.248,378
349.273,339
349.298,272
349.323,191
349.348,121
349.373,85
349.398,90
349.423,121
349.448,161
349.473,194
349.498,217
349.523,236
349.548,253
349.573,269
349.598,283
349.623,294
349.648,302
349.673,305
349.698,306
349.723,306
349.748,307
349.773,306
349.798,296
349.823,280
349.848,262
349.873,250
349.898,245
349.923,241
349.948,232
349.973,219
349.998,206
350.023,196
350.048,181
350.073,158
350.098,129
350.123,111
350.148,116
350.173,144
350.198,182
350.223,217
350.248,246
350.273,277
350.298,315
350.323,358
350.348,398
350.373,427
350.398,449
350.423,468
350.448,492
350.473,523
350.498,555
350.523,578
350.548,587
350.573,578
350.598,559
350.623,537
350.648,512
350.673,477
350.698,426
350.723,363
350.748,299
350.773,241
350.798,185
350.823,122
350.848,56
350.873,7
350.898,-1
350.923,26
350.948,65
350.973,84
350.998,77
351.023,66
351.048,76
351.073,110
351.098,148
351.123,168
351.148,171
351.173,169
351.198,173
351.223,178
351.248,175
351.273,158
351.298,136
351.323,115
351.348,97
351.373,76
351.398,55
351.423,40
351.448,34
351.473,33
351.498,29
351.523,19
351.548,10
351.573,8
351.598,15
351.623,33
351.648,65
351.673,119
351.698,187
351.723,255
351.748,309
351.773,350
351.798,392
351.823,445
351.848,496
351.873,524
351.898,524
351.923,513
351.948,511
351.973,523
351.998,534
352.023,528
352.048,511
352.073,497
352.098,495
352.123,491
352.148,469
352.173,424
352.198,367
352.223,305
352.248,235
352.273,158
352.298,82
352.323,24
352.348,-14
352.373,-56
352.398,-119
352.423,-191
352.448,-226
352.473,-177
352.498,-36
352.523,163
352.548,371
352.573,547
352.598,675
352.623,746
352.648,757
352.673,716
352.698,648
352.723,582
352.748,537
352.773,513
352.798,495
352.823,474
352.848,452
352.873,430
352.898,407
352.923,376
352.948,333
352.973,281
352.998,227
353.023,179
353.048,140
353.073,108
353.098,78
353.123,46
353.148,15
353.173,0
353.198,11
353.223,42
353.248,75
353.273,95
353.298,112
353.323,147
353.348,211
353.373,283
353.398,327
353.423,325
353.448,298
353.473,282
353.498,296
353.523,325
353.548,341
353.573,333
353.598,309
353.623,283
353.648,253
353.673,208
353.698,152
353.723,105
353.748,84
353.773,84
353.798,80
353.823,56
353.848,22
353.873,7
353.898,29
353.923,83
353.948,144
353.973,196
353.998,238
354.023,283
354.048,336
354.073,389
354.098,431
354.123,453
354.148,455
354.173,445
354.198,432
354.223,419
354.248,404
354.273,385
354.298,361
354.323,336
354.348,315
354.373,301
354.398,287
354.423,269
354.448,245
354.473,222
354.498,204
354.523,189
354.548,165
354.573,128
354.598,88
354.623,68
354.648,82
354.673,127
354.698,182
354.723,230
354.748,271
354.773,315
354.798,369
354.823,424
354.848,463
354.873,478
354.898,474
354.923,465
354.948,460
354.973,457
354.998,452
355.023,441
355.048,426
355.073,409
355.098,392
355.123,376
355.148,366
355.173,360
355.198,351
355.223,332
355.248,302
355.273,270
355.298,245
355.323,227
355.348,205
355.373,170
355.398,128
355.423,100
355.448,103
355.473,134
355.498,175
355.523,206
355.548,224
355.573,239
355.598,260
355.623,282
355.648,298
355.673,302
355.698,301
355.723,302
355.748,306
355.773,307
355.798,301
355.823,290
355.848,278
355.873,267
355.898,255
355.923,239
355.948,220
355.973,198
355.998,172
356.023,141
356.048,108
356.073,76
356.098,46
356.123,13
356.148,-25
356.173,-59
356.198,-72
356.223,-51
356.248,0
356.273,62
356.298,120
356.323,171
356.348,224
356.373,284
356.398,341
356.423,382
356.448,405
356.473,416
356.498,426
356.523,440
356.548,449
356.573,447
356.598,436
356.623,424
356.648,412
356.673,398
356.698,376
356.723,348
356.748,323
356.773,304
356.798,291
356.823,272
356.848,242
356.873,210
356.898,194
356.923,206
356.948,247
356.973,301
356.998,350
357.023,385
357.048,415
357.073,449
357.098,488
357.123,520
357.148,535
357.173,532
357.198,522
357.223,516
357.248,513
357.273,500
357.298,463
357.323,399
357.348,322
357.373,246
357.398,181
357.423,126
357.448,78
357.473,39
357.498,14
357.523,4
357.548,0
357.573,-9
357.598,-30
357.623,-55
357.648,-67
357.673,-53
357.698,-8
357.723,53
357.748,115
357.773,164
357.798,206
357.823,251
357.848,302
357.873,352
357.898,385
357.923,394
357.948,389
357.973,385
357.998,391
358.023,399
358.048,397
358.073,382
358.098,363
358.123,351
358.148,346
358.173,336
358.198,311
358.223,274
358.248,239
358.273,208
358.298,177
358.323,135
358.348,86
358.373,48
358.398,39
358.423,63
358.448,105
358.473,147
358.498,183
358.523,219
358.548,262
358.573,308
358.598,347
358.623,368
358.648,373
358.673,374
358.698,378
358.723,385
358.748,389
358.773,382
358.798,364
358.823,338
358.848,312
358.873,291
358.898,280
358.923,281
358.948,294
358.973,308
358.998,311
359.023,292
359.048,253
359.073,210
359.098,186
359.123,191
359.148,220
359.173,256
359.198,284
359.223,300
359.248,312
359.273,325
359.298,343
359.323,362
359.348,380
359.373,391
359.398,394
359.423,387
359.448,377
359.473,367
359.498,360
359.523,353
359.548,340
359.573,321
359.598,297
359.623,274
359.648,252
359.673,234
359.698,219
359.723,205
359.748,184
359.773,148
359.798,100
359.823,55
359.848,39
359.873,61
359.898,109
359.923,160
359.948,197
359.973,224
359.998,252
360.023,285
360.048,316
360.073,331
360.098,331
360.123,324
360.148,318
360.173,315
360.198,310
360.223,300
360.248,287
360.273,274
360.298,259
360.323,242
360.348,224
360.373,209
360.398,195
360.423,182
360.448,169
360.473,157
360.498,147
360.523,137
360.548,123
360.573,110
360.598,112
360.623,142
360.648,192
360.673,246
360.698,289
360.723,322
360.748,356
360.773,396
360.798,434
360.823,459
360.848,468
