df_hash,22ZHK4.2TBHGE
112.261,1.027
112.291,1.033
112.321,1.031
112.351,1.033
112.381,1.026
112.411,1.022
112.441,1.014
112.471,1.017
112.501,1.029
112.531,1.029
112.561,1.023
112.591,1.023
112.621,1.021
112.651,1.032
112.681,1.025
112.711,1.024
112.741,1.023
112.771,1.023
112.801,1.021
112.831,1.018
112.861,1.026
112.891,1.032
112.921,1.019
112.951,1.024
112.981,1.023
113.011,1.021
113.041,1.019
113.071,1.020
113.101,1.023
113.131,1.023
113.161,1.021
113.191,1.024
113.221,1.021
113.251,1.025
113.281,1.019
113.311,1.022
113.341,1.021
113.371,1.020
113.401,1.022
113.431,1.016
113.461,1.024
113.491,1.034
113.521,1.024
113.551,1.020
113.581,1.017
113.611,1.020
113.641,1.011
113.671,1.021
113.701,1.017
113.731,1.015
113.761,1.021
113.791,1.011
113.821,1.027
113.851,1.017
113.881,1.021
113.911,1.021
113.941,1.013
113.971,1.015
114.001,1.016
114.031,1.021
114.061,1.013
114.091,1.015
114.121,1.021
114.151,1.026
114.181,1.009
114.211,1.021
114.241,1.019
114.271,1.006
114.301,1.011
114.331,1.009
114.361,1.018
114.391,1.019
114.421,1.008
114.451,1.020
114.481,1.005
114.511,1.007
114.541,1.018
114.571,1.019
114.601,1.014
114.631,1.013
114.661,1.018
114.691,1.014
114.721,1.014
114.751,1.007
114.781,1.014
114.811,1.016
114.841,1.015
114.871,1.020
114.901,1.014
114.931,1.006
114.961,1.014
114.991,1.009
115.021,1.012
115.051,1.018
115.081,1.017
115.111,1.012
115.141,1.015
115.171,1.011
115.201,1.013
115.231,1.013
115.261,1.014
115.291,1.019
115.321,1.012
115.351,1.008
115.381,1.009
115.411,1.013
115.441,1.009
115.471,1.011
115.501,1.014
115.531,1.014
115.561,1.013
115.591,1.010
115.621,1.012
115.651,1.014
115.681,1.015
115.711,1.010
115.741,1.013
115.771,1.013
115.801,1.017
115.831,1.014
115.861,1.014
115.891,1.015
115.921,1.015
115.951,1.011
115.981,1.012
116.011,1.014
116.041,1.014
116.071,1.011
116.101,1.015
116.131,1.015
116.161,1.011
116.191,1.010
116.221,1.013
116.251,1.014
116.281,1.011
116.311,1.012
116.341,1.012
116.371,1.016
116.401,1.014
116.431,1.009
116.461,1.010
116.491,1.014
116.521,1.012
116.551,1.013
116.581,1.008
116.611,1.015
116.641,1.014
116.671,1.012
116.701,1.012
116.731,1.011
116.761,1.012
116.791,1.013
116.821,1.004
116.851,1.009
116.881,1.016
116.911,1.013
116.941,1.010
116.971,1.008
117.001,1.014
117.031,1.011
117.061,1.010
117.091,1.016
117.121,1.016
117.151,1.008
117.181,1.012
117.211,1.013
117.241,1.013
117.271,1.014
117.301,1.013
117.331,1.012
117.361,1.012
117.391,1.014
117.421,1.012
117.451,1.014
117.481,1.010
117.511,1.010
117.541,1.007
117.571,1.012
117.601,1.014
117.631,1.011
117.661,1.012
117.691,1.012
117.721,1.013
117.751,1.014
117.781,1.007
117.811,1.009
117.841,1.014
117.871,1.015
117.901,1.009
117.931,1.011
117.961,1.010
117.991,1.014
118.021,1.014
118.051,1.014
118.081,1.010
118.111,1.006
118.141,1.014
118.171,1.011
118.201,1.009
118.231,1.009
118.261,1.014
118.291,1.014
118.321,1.014
118.351,1.017
118.381,1.011
118.411,1.009
118.441,1.011
118.471,1.011
118.501,1.015
118.531,1.013
118.561,1.009
118.591,1.014
118.621,1.013
118.651,1.012
118.681,1.015
118.711,1.015
118.741,1.012
118.771,1.010
118.801,1.009
118.831,1.017
118.861,1.013
118.891,1.012
118.921,1.013
118.951,1.010
118.981,1.013
119.011,1.012
119.041,1.014
119.071,1.003
119.101,1.013
119.131,1.015
119.161,1.007
119.191,1.011
119.221,1.015
119.251,1.013
119.281,1.011
119.311,1.013
119.341,1.012
119.371,1.014
119.401,1.011
119.431,1.011
119.461,1.014
119.491,1.015
119.521,1.011
119.551,1.013
119.581,1.013
119.611,1.013
119.641,1.015
119.671,1.017
119.701,1.013
119.731,1.009
119.761,1.007
119.791,1.016
119.821,1.015
119.851,1.009
119.881,1.011
119.911,1.007
119.941,1.011
119.971,1.015
120.001,1.014
120.031,1.010
120.061,1.013
120.091,1.013
120.121,1.009
120.151,1.011
120.181,1.013
120.211,1.013
120.241,1.011
120.271,1.013
120.301,1.013
120.331,1.013
120.361,1.011
120.391,1.015
120.421,1.011
120.451,1.014
120.481,1.014
120.511,1.015
120.541,1.016
120.571,1.013
120.601,1.011
120.631,1.015
120.661,1.011
120.691,1.008
120.721,1.014
120.751,1.017
120.781,1.013
120.811,1.013
120.841,1.004
120.871,1.014
120.901,1.014
120.931,1.013
120.961,1.009
120.991,1.016
121.021,1.011
121.051,1.015
121.081,1.011
121.111,1.005
121.141,1.019
121.171,1.017
121.201,1.011
121.231,1.015
121.261,1.018
121.291,1.013
121.321,1.015
121.351,1.011
121.381,1.016
121.411,1.014
121.441,1.011
121.471,1.014
121.501,1.010
121.531,1.015
121.561,1.013
121.591,1.013
121.621,1.017
121.651,1.013
121.681,1.007
121.711,1.011
121.741,1.017
121.771,1.016
121.801,1.017
121.831,1.016
121.861,1.009
121.891,1.012
121.921,1.011
121.951,1.010
121.981,1.015
122.011,1.015
122.041,1.014
122.071,1.013
122.101,1.020
122.131,1.013
122.161,1.016
122.191,1.012
122.221,1.003
122.251,1.012
122.281,1.018
122.311,1.011
122.341,1.014
122.371,1.011
122.401,1.012
122.431,1.010
122.461,1.017
122.491,1.013
122.521,1.014
122.551,1.008
122.581,1.013
122.611,1.012
122.641,1.010
122.671,1.015
122.701,1.015
122.731,1.017
122.761,1.013
122.791,1.018
122.821,1.011
122.851,1.013
122.881,1.021
122.911,1.017
122.941,1.009
122.971,1.013
123.001,1.007
123.031,1.009
123.061,1.013
123.091,1.013
123.121,1.013
123.151,1.011
123.181,1.013
123.211,1.004
123.241,1.019
123.271,1.015
123.301,1.006
123.331,1.010
123.361,1.013
123.391,1.015
123.421,1.018
123.451,1.010
123.481,1.011
123.511,1.007
123.541,1.015
123.571,1.013
123.601,1.011
123.631,1.011
123.661,1.011
123.691,1.013
123.721,1.014
123.751,1.018
123.781,1.012
123.811,1.004
123.841,1.013
123.871,1.013
123.901,1.018
123.931,1.016
123.961,1.010
123.991,1.015
124.021,1.015
124.051,1.017
124.081,1.011
124.111,1.011
124.141,1.014
124.171,1.010
124.201,1.016
124.231,1.015
124.261,1.012
124.291,1.011
124.321,1.012
124.351,1.014
124.381,1.010
124.411,1.014
124.441,1.015
124.471,1.010
124.501,1.014
124.531,1.014
124.561,1.014
124.591,1.012
124.621,1.011
124.651,1.013
124.681,1.009
124.711,1.013
124.741,1.014
124.771,1.018
124.801,1.014
124.831,1.010
124.861,1.012
124.891,1.012
124.921,1.012
124.951,1.015
124.981,1.010
125.011,1.018
125.041,1.018
125.071,1.016
125.101,1.012
125.131,1.008
125.161,1.013
125.191,1.014
125.221,1.016
125.251,1.016
125.281,1.013
125.311,1.012
125.341,1.013
125.371,1.012
125.401,1.014
125.431,1.014
125.461,1.014
125.491,1.012
125.521,1.014
125.551,1.013
125.581,1.015
125.611,1.013
125.641,1.012
125.671,1.006
125.701,1.011
125.731,1.014
125.761,1.013
125.791,1.014
125.821,1.011
125.851,1.015
125.881,1.013
125.911,1.011
125.941,1.014
125.971,1.014
126.001,1.016
126.031,1.014
126.061,1.018
126.091,1.013
126.121,1.011
126.151,1.010
126.181,1.013
126.211,1.013
126.241,1.015
126.271,1.010
126.301,1.010
126.331,1.016
126.361,1.012
126.391,1.012
126.421,1.016
126.451,1.012
126.481,1.014
126.511,1.014
126.541,1.016
126.571,1.016
126.601,1.012
126.631,1.012
126.661,1.009
126.691,1.017
126.721,1.014
126.751,1.018
126.781,1.009
126.811,1.008
126.841,1.012
126.871,1.012
126.901,1.016
126.931,1.017
126.961,1.015
126.991,1.008
127.021,1.015
127.051,1.015
127.081,1.014
127.111,1.013
127.141,1.014
127.171,1.014
127.201,1.016
127.231,1.013
127.261,1.013
127.291,1.013
127.321,1.011
127.351,1.011
127.381,1.013
127.411,1.015
127.441,1.015
127.471,1.013
127.501,1.013
127.531,1.015
127.561,1.012
127.591,1.015
127.621,1.015
127.651,1.010
127.681,1.018
127.711,1.017
127.741,1.021
127.771,1.012
127.801,1.012
127.831,1.012
127.861,1.014
127.891,1.014
127.921,1.014
127.951,1.015
127.981,1.006
128.011,1.014
128.041,1.014
128.071,1.010
128.101,1.011
128.131,1.014
128.161,1.014
128.191,1.012
128.221,1.014
128.251,1.011
128.281,1.010
128.311,1.012
128.341,1.016
128.371,1.011
128.401,1.012
128.431,1.012
128.461,1.015
128.491,1.011
128.521,1.013
128.551,1.014
128.581,1.016
128.611,1.015
128.641,1.011
128.671,1.010
128.701,1.017
128.731,1.012
128.761,1.010
128.791,1.011
128.821,1.011
128.851,1.014
128.881,1.015
128.911,1.015
128.941,1.015
128.971,1.012
129.001,1.016
129.031,1.009
129.061,1.009
129.091,1.012
129.121,1.018
129.151,1.013
129.181,1.012
129.211,1.014
129.241,1.014
129.271,1.014
129.301,1.011
129.331,1.011
129.361,1.011
129.391,1.013
129.421,1.013
129.451,1.012
129.481,1.014
129.511,1.012
129.541,1.020
129.571,1.015
129.601,1.011
129.631,1.011
129.661,1.018
129.691,1.012
129.721,1.011
129.751,1.013
129.781,1.012
129.811,1.014
129.841,1.015
129.871,1.013
129.901,1.013
129.931,1.010
129.961,1.018
129.991,1.009
130.021,1.012
130.051,1.012
130.081,1.012
130.111,1.012
130.141,1.016
130.171,1.015
130.201,1.011
130.231,1.013
130.261,1.014
130.291,1.011
130.321,1.015
130.351,1.017
130.381,1.011
130.411,1.015
130.441,1.013
130.471,1.012
130.501,1.014
130.531,1.015
130.561,1.013
130.591,1.008
130.621,1.018
130.651,1.012
130.681,1.009
130.711,1.012
130.741,1.012
130.771,1.013
130.801,1.015
130.831,1.011
130.861,1.011
130.891,1.013
130.921,1.017
130.951,1.009
130.981,1.009
131.011,1.013
131.041,1.012
131.071,1.011
131.101,1.013
131.131,1.011
131.161,1.013
131.191,1.013
131.221,1.011
131.251,1.013
131.281,1.015
131.311,1.019
131.341,1.011
131.371,1.009
131.401,1.011
131.431,1.013
131.461,1.013
131.491,1.015
131.521,1.011
131.551,1.011
131.581,1.016
131.611,1.011
131.641,1.009
131.671,1.011
131.701,1.013
131.731,1.011
131.761,1.015
131.791,1.014
131.821,1.013
131.851,1.011
131.881,1.015
131.911,1.011
131.941,1.011
131.971,1.013
132.001,1.018
132.031,1.015
132.061,1.015
132.091,1.011
132.121,1.013
132.151,1.015
132.181,1.015
132.211,1.013
132.241,1.016
132.271,1.015
132.301,1.015
132.331,1.015
132.361,1.015
132.391,1.015
132.421,1.015
132.451,1.017
132.481,1.011
132.511,1.012
132.541,1.017
132.571,1.019
132.601,1.010
132.631,1.015
132.661,1.011
132.691,1.010
132.721,1.017
132.751,1.015
132.781,1.016
132.811,1.008
132.841,1.017
132.871,1.014
132.901,1.010
132.931,1.012
132.961,1.014
132.991,1.013
133.021,1.015
133.051,1.015
133.081,1.011
133.111,1.012
133.141,1.012
133.171,1.014
133.201,1.012
133.231,1.012
133.261,1.016
133.291,1.014
133.321,1.017
133.351,1.012
133.381,1.014
133.411,1.013
133.441,1.014
133.471,1.013
133.501,1.009
133.531,1.019
133.561,1.010
133.591,1.010
133.621,1.014
133.651,1.011
133.681,1.014
133.711,1.014
133.741,1.012
133.771,1.010
133.801,1.010
133.831,1.017
133.861,1.010
133.891,1.014
133.921,1.011
133.951,1.015
133.981,1.012
134.011,1.012
134.041,1.014
134.071,1.014
134.101,1.010
134.131,1.015
134.161,1.012
134.191,1.012
134.221,1.012
134.251,1.012
134.281,1.012
134.311,1.016
134.341,1.014
134.371,1.017
134.401,1.014
134.431,1.012
134.461,1.010
134.491,1.013
134.521,1.014
134.551,1.012
134.581,1.012
134.611,1.011
134.641,1.012
134.671,1.012
134.701,1.014
134.731,1.013
134.761,1.008
134.791,1.013
134.821,1.013
134.851,1.011
134.881,1.014
134.911,1.012
134.941,1.012
134.971,1.016
135.001,1.018
135.031,1.009
135.061,1.009
135.091,1.009
135.121,1.012
135.151,1.011
135.181,1.015
135.211,1.013
135.241,1.014
135.271,1.014
135.301,1.012
135.331,1.010
135.361,1.015
135.391,1.013
135.421,1.009
135.451,1.010
135.481,1.016
135.511,1.016
135.541,1.010
135.571,1.010
135.601,1.015
135.631,1.014
135.661,1.017
135.691,1.013
135.721,1.017
135.751,1.009
135.781,1.020
135.811,1.012
135.841,1.011
135.871,1.012
135.901,1.013
135.931,1.014
135.961,1.014
135.991,1.012
136.021,1.012
136.051,1.014
136.081,1.010
136.111,1.012
136.141,1.012
136.171,1.014
136.201,1.014
136.231,1.014
136.261,1.012
136.291,1.014
136.321,1.012
136.351,1.021
136.381,1.016
136.411,1.012
136.441,1.018
136.471,1.012
136.501,1.010
136.531,1.013
136.561,1.013
136.591,1.014
136.621,1.014
136.651,1.014
136.681,1.006
136.711,1.014
136.741,1.014
136.771,1.009
136.801,1.011
136.831,1.014
136.861,1.014
136.891,1.012
136.921,1.016
136.951,1.016
136.981,1.011
137.011,1.012
137.041,1.012
137.071,1.011
137.101,1.013
137.131,1.014
137.161,1.010
137.191,1.014
137.221,1.021
137.251,1.019
137.281,1.016
137.311,1.018
137.341,1.011
137.371,1.012
137.401,1.012
137.431,1.015
137.461,1.014
137.491,1.016
137.521,1.012
137.551,1.006
137.581,1.013
137.611,1.018
137.641,1.010
137.671,1.009
137.701,1.014
137.731,1.014
137.761,1.014
137.791,1.016
137.821,1.016
137.851,1.012
137.881,1.016
137.911,1.014
137.941,1.014
137.971,1.014
138.001,1.012
138.031,1.007
138.061,1.014
138.091,1.016
138.121,1.014
138.151,1.008
138.181,1.012
138.211,1.011
138.241,1.016
138.271,1.016
138.301,1.014
138.331,1.016
138.361,1.008
138.391,1.016
138.421,1.016
138.451,1.009
138.481,1.009
138.511,1.017
138.541,1.014
138.571,1.016
138.601,1.014
138.631,1.012
138.661,1.010
138.691,1.011
138.721,1.011
138.751,1.011
138.781,1.011
138.811,1.013
138.841,1.011
138.871,1.010
138.901,1.018
138.931,1.018
138.961,1.014
138.991,1.015
139.021,1.011
139.051,1.017
139.081,1.014
139.111,1.010
139.141,1.012
139.171,1.012
139.201,1.009
139.231,1.011
139.261,1.016
139.291,1.010
139.321,1.007
139.351,1.014
139.381,1.013
139.411,1.012
139.441,1.012
139.471,1.013
139.501,1.014
139.531,1.013
139.561,1.013
139.591,1.009
139.621,1.016
139.651,1.016
139.681,1.011
139.711,1.013
139.741,1.009
139.771,1.013
139.801,1.014
139.831,1.009
139.861,1.015
139.891,1.015
139.921,1.013
139.951,1.011
139.981,1.009
140.011,1.020
140.041,1.015
140.071,1.006
140.101,1.009
140.131,1.016
140.161,1.012
140.191,1.013
140.221,1.013
140.251,1.017
140.281,1.007
140.311,1.015
140.341,1.017
140.371,1.014
140.401,1.013
140.431,1.014
140.461,1.012
140.491,1.012
140.521,1.011
140.551,1.013
140.581,1.017
140.611,1.011
140.641,1.013
140.671,1.013
140.701,1.011
140.731,1.011
140.761,1.015
140.791,1.015
140.821,1.016
140.851,1.017
140.881,1.013
140.911,1.009
140.941,1.011
140.971,1.016
141.001,1.015
141.031,1.009
141.061,1.011
141.091,1.012
141.121,1.010
141.151,1.011
141.181,1.019
141.211,1.015
141.241,1.005
141.271,1.016
141.301,1.013
141.331,1.011
141.361,1.012
141.391,1.018
141.421,1.016
141.451,1.014
141.481,1.013
141.511,1.015
141.541,1.011
141.571,1.013
141.601,1.017
141.631,1.011
141.661,1.011
141.691,1.016
141.721,1.008
141.751,1.012
141.781,1.015
141.811,1.013
141.841,1.016
141.871,1.009
141.901,1.017
141.931,1.018
141.961,1.015
141.991,1.011
142.021,1.009
142.051,1.014
142.081,1.013
142.111,1.015
142.141,1.017
142.171,1.007
142.201,1.004
142.231,1.014
142.261,1.017
142.291,1.013
142.321,1.011
142.351,1.017
142.381,1.015
142.411,1.015
142.441,1.015
142.471,1.015
142.501,1.015
142.531,1.015
142.561,1.017
142.591,1.012
142.621,1.013
142.651,1.013
142.681,1.017
142.711,1.011
142.741,1.013
142.771,1.019
142.801,1.019
142.831,1.017
142.861,1.017
142.891,1.011
142.921,1.009
142.951,1.015
142.981,1.017
143.011,1.014
143.041,1.017
143.071,1.016
143.101,1.010
143.131,1.011
143.161,1.013
143.191,1.010
143.221,1.013
143.251,1.014
143.281,1.013
143.311,1.012
143.341,1.013
143.371,1.012
143.401,1.014
143.431,1.012
143.461,1.011
143.491,1.010
143.521,1.013
143.551,1.016
143.581,1.012
143.611,1.018
143.641,1.008
143.671,1.010
143.701,1.015
143.731,1.013
143.761,1.014
143.791,1.016
143.821,1.014
143.851,1.011
143.881,1.018
143.911,1.012
143.941,1.008
143.971,1.012
144.001,1.014
144.031,1.011
144.061,1.014
144.091,1.017
144.121,1.012
144.151,1.008
144.181,1.010
144.211,1.020
144.241,1.017
144.271,1.012
144.301,1.009
144.331,1.015
144.361,1.013
144.391,1.015
144.421,1.014
144.451,1.017
144.481,1.014
144.511,1.006
144.541,1.015
144.571,1.015
144.601,1.008
144.631,1.012
144.661,1.014
144.691,1.014
144.721,1.017
144.751,1.014
144.781,1.014
144.811,1.014
144.841,1.014
144.871,1.010
144.901,1.008
144.931,1.013
144.961,1.016
144.991,1.018
145.021,1.012
145.051,1.008
145.081,1.011
145.111,1.013
145.141,1.017
145.171,1.016
145.201,1.010
145.231,1.011
145.261,1.014
145.291,1.014
145.321,1.010
145.351,1.008
145.381,1.016
145.411,1.014
145.441,1.014
145.471,1.014
145.501,1.012
145.531,1.013
145.561,1.014
145.591,1.014
145.621,1.012
145.651,1.012
145.681,1.014
145.711,1.012
145.741,1.016
145.771,1.012
145.801,1.014
145.831,1.016
145.861,1.013
145.891,1.015
145.921,1.010
145.951,1.019
145.981,1.012
146.011,1.010
146.041,1.012
146.071,1.014
146.101,1.012
146.131,1.016
146.161,1.015
146.191,1.013
146.221,1.012
146.251,1.014
146.281,1.011
146.311,1.009
146.341,1.010
146.371,1.010
146.401,1.016
146.431,1.014
146.461,1.014
146.491,1.014
146.521,1.012
146.551,1.014
146.581,1.014
146.611,1.014
146.641,1.010
146.671,1.013
146.701,1.011
146.731,1.014
146.761,1.014
146.791,1.013
146.821,1.013
146.851,1.017
146.881,1.012
146.911,1.016
146.941,1.012
146.971,1.012
147.001,1.011
147.031,1.017
147.061,1.010
147.091,1.016
147.121,1.012
147.151,1.015
147.181,1.012
147.211,1.016
147.241,1.012
147.271,1.012
147.301,1.010
147.331,1.016
147.361,1.014
147.391,1.016
147.421,1.012
147.451,1.016
147.481,1.012
147.511,1.014
147.541,1.012
147.571,1.014
147.601,1.012
147.631,1.012
147.661,1.012
147.691,1.017
147.721,1.014
147.751,1.016
147.781,1.012
147.811,1.014
147.841,1.018
147.871,1.015
147.901,1.008
147.931,1.012
147.961,1.014
147.991,1.013
148.021,1.014
148.051,1.018
148.081,1.016
148.111,1.003
148.141,1.018
148.171,1.016
148.201,1.013
148.231,1.013
148.261,1.014
148.291,1.012
148.321,1.011
148.351,1.016
148.381,1.013
148.411,1.013
148.441,1.013
148.471,1.011
148.501,1.015
148.531,1.013
148.561,1.014
148.591,1.016
148.621,1.010
148.651,1.013
148.681,1.018
148.711,1.012
148.741,1.012
148.771,1.008
148.801,1.015
148.831,1.014
148.861,1.012
148.891,1.010
148.921,1.014
148.951,1.016
148.981,1.018
149.011,1.011
149.041,1.015
149.071,1.018
149.101,1.020
149.131,1.010
149.161,1.012
149.191,1.014
149.221,1.013
149.251,1.014
149.281,1.014
149.311,1.014
149.341,1.017
149.371,1.014
149.401,1.016
149.431,1.014
149.461,1.011
149.491,1.011
149.521,1.014
149.551,1.014
149.581,1.012
149.611,1.013
149.641,1.015
149.671,1.017
149.701,1.014
149.731,1.016
149.761,1.010
149.791,1.013
149.821,1.014
149.851,1.016
149.881,1.014
149.911,1.014
149.941,1.015
149.971,1.010
150.001,1.016
150.031,1.012
150.061,1.011
150.091,1.012
150.121,1.016
150.151,1.012
150.181,1.016
150.211,1.013
150.241,1.015
150.271,1.016
150.301,1.018
150.331,1.011
150.361,1.009
150.391,1.014
150.421,1.013
150.451,1.014
150.481,1.012
150.511,1.016
150.541,1.016
150.571,1.013
150.601,1.011
150.631,1.019
150.661,1.013
150.691,1.011
150.721,1.012
150.751,1.016
150.781,1.011
150.811,1.015
150.841,1.012
150.871,1.017
150.901,1.013
150.931,1.017
150.961,1.013
150.991,1.011
151.021,1.014
151.051,1.016
151.081,1.014
151.111,1.015
151.141,1.011
151.171,1.015
151.201,1.014
151.231,1.013
151.261,1.015
151.291,1.009
151.321,1.012
151.351,1.015
151.381,1.014
151.411,1.016
151.441,1.011
151.471,1.016
151.501,1.009
151.531,1.011
151.561,1.012
151.591,1.018
151.621,1.011
151.651,1.011
151.681,1.012
151.711,1.014
151.741,1.015
151.771,1.015
151.801,1.017
151.831,1.011
151.861,1.013
151.891,1.017
151.921,1.011
151.951,1.013
151.981,1.011
152.011,1.014
152.041,1.012
152.071,1.014
152.101,1.011
152.131,1.016
152.161,1.013
152.191,1.015
152.221,1.013
152.251,1.015
152.281,1.013
152.311,1.013
152.341,1.013
152.371,1.016
152.401,1.014
152.431,1.011
152.461,1.015
152.491,1.011
152.521,1.011
152.551,1.018
152.581,1.017
152.611,1.011
152.641,1.013
152.671,1.012
152.701,1.014
152.731,1.015
152.761,1.013
152.791,1.016
152.821,1.009
152.851,1.016
152.881,1.013
152.911,1.013
152.941,1.012
152.971,1.013
153.001,1.015
153.031,1.015
153.061,1.014
153.091,1.009
153.121,1.013
153.151,1.013
153.181,1.012
153.211,1.015
153.241,1.013
153.271,1.011
153.301,1.013
153.331,1.013
153.361,1.015
153.391,1.013
153.421,1.011
153.451,1.010
153.481,1.013
153.511,1.013
153.541,1.017
153.571,1.009
153.601,1.011
153.631,1.013
153.661,1.013
153.691,1.018
153.721,1.017
153.751,1.025
153.781,1.002
153.811,1.011
153.841,1.016
153.871,1.013
153.901,1.012
153.931,1.016
153.961,1.014
153.991,1.017
154.021,1.014
154.051,1.011
154.081,1.015
154.111,1.012
154.141,1.015
154.171,1.013
154.201,1.015
154.231,1.015
154.261,1.011
154.291,1.017
154.321,1.015
154.351,1.013
154.381,1.013
154.411,1.014
154.441,1.009
154.471,1.017
154.501,1.021
154.531,1.015
154.561,1.007
154.591,1.012
154.621,1.016
154.651,1.017
154.681,1.019
154.711,1.009
154.741,1.015
154.771,1.013
154.801,1.017
154.831,1.013
154.861,1.009
154.891,1.016
154.921,1.015
154.951,1.014
154.981,1.014
155.011,1.014
155.041,1.012
155.071,1.014
155.101,1.013
155.131,1.011
155.161,1.016
155.191,1.014
155.221,1.014
155.251,1.017
155.281,1.013
155.311,1.011
155.341,1.020
155.371,1.014
155.401,1.014
155.431,1.009
155.461,1.013
155.491,1.012
155.521,1.012
155.551,1.016
155.581,1.011
155.611,1.020
155.641,1.009
155.671,1.018
155.701,1.011
155.731,1.012
155.761,1.014
155.791,1.012
155.821,1.017
155.851,1.017
155.881,1.013
155.911,1.012
155.941,1.013
155.971,1.016
156.001,1.013
156.031,1.015
156.061,1.015
156.091,1.013
156.121,1.011
156.151,1.013
156.181,1.015
156.211,1.009
156.241,1.013
156.271,1.020
156.301,1.015
156.331,1.011
156.361,1.014
156.391,1.010
156.421,1.016
156.451,1.017
156.481,1.013
156.511,1.013
156.541,1.005
156.571,1.013
156.601,1.015
156.631,1.011
156.661,1.009
156.691,1.013
156.721,1.012
156.751,1.017
156.781,1.013
156.811,1.015
156.841,1.013
156.871,1.013
156.901,1.015
156.931,1.015
156.961,1.013
156.991,1.013
157.021,1.015
157.051,1.011
157.081,1.012
157.111,1.012
157.141,1.010
157.171,1.017
157.201,1.015
157.231,1.017
157.261,1.011
157.291,1.009
157.321,1.013
157.351,1.014
157.381,1.012
157.411,1.014
157.441,1.013
157.471,1.013
157.501,1.013
157.531,1.013
157.561,1.013
157.591,1.008
157.621,1.016
157.651,1.016
157.681,1.017
157.711,1.013
157.741,1.013
157.771,1.015
157.801,1.015
157.831,1.013
157.861,1.013
157.891,1.013
157.921,1.015
157.951,1.015
157.981,1.015
158.011,1.011
158.041,1.017
158.071,1.015
158.101,1.009
158.131,1.013
158.161,1.019
158.191,1.017
158.221,1.009
158.251,1.013
158.281,1.014
158.311,1.009
158.341,1.015
158.371,1.017
158.401,1.018
158.431,1.006
158.461,1.022
158.491,1.015
158.521,1.010
158.551,1.013
158.581,1.017
158.611,1.016
158.641,1.015
158.671,1.011
158.701,1.016
158.731,1.015
158.761,1.013
158.791,1.013
158.821,1.015
158.851,1.012
158.881,1.014
158.911,1.013
158.941,1.017
158.971,1.011
159.001,1.009
159.031,1.015
159.061,1.015
159.091,1.017
159.121,1.010
159.151,1.013
159.181,1.013
159.211,1.013
159.241,1.013
159.271,1.013
159.301,1.018
159.331,1.010
159.361,1.017
159.391,1.011
159.421,1.008
159.451,1.013
159.481,1.013
159.511,1.017
159.541,1.015
159.571,1.015
159.601,1.013
159.631,1.013
159.661,1.014
159.691,1.013
159.721,1.013
159.751,1.012
159.781,1.011
159.811,1.013
159.841,1.017
159.871,1.014
159.901,1.010
159.931,1.014
159.961,1.018
159.991,1.015
160.021,1.014
160.051,1.009
160.081,1.013
160.111,1.012
160.141,1.013
160.171,1.013
160.201,1.013
160.231,1.008
160.261,1.015
160.291,1.017
160.321,1.010
160.351,1.011
160.381,1.011
160.411,1.013
160.441,1.015
160.471,1.017
160.501,1.009
160.531,1.015
160.561,1.013
160.591,1.013
160.621,1.014
160.651,1.014
160.681,1.015
160.711,1.013
160.741,1.012
160.771,1.012
160.801,1.012
160.831,1.012
160.861,1.015
160.891,1.017
160.921,1.015
160.951,1.010
160.981,1.012
161.011,1.013
161.041,1.015
161.071,1.015
161.101,1.014
161.131,1.012
161.161,1.010
161.191,1.015
161.221,1.013
161.251,1.015
161.281,1.013
161.311,1.013
161.341,1.015
161.371,1.016
161.401,1.015
161.431,1.012
161.461,1.014
161.491,1.014
161.521,1.015
161.551,1.012
161.581,1.010
161.611,1.014
161.641,1.012
161.671,1.013
161.701,1.011
161.731,1.013
161.761,1.016
161.791,1.014
161.821,1.012
161.851,1.017
161.881,1.014
161.911,1.008
161.941,1.009
161.971,1.011
162.001,1.015
162.031,1.016
162.061,1.014
162.091,1.016
162.121,1.014
162.151,1.018
162.181,1.012
162.211,1.009
162.241,1.014
162.271,1.016
162.301,1.012
162.331,1.010
162.361,1.014
162.391,1.015
162.421,1.014
162.451,1.012
162.481,1.014
162.511,1.012
162.541,1.012
162.571,1.012
162.601,1.016
162.631,1.016
162.661,1.012
162.691,1.014
162.721,1.016
162.751,1.014
162.781,1.011
162.811,1.010
162.841,1.013
162.871,1.014
162.901,1.014
162.931,1.010
162.961,1.014
162.991,1.012
163.021,1.016
163.051,1.012
163.081,1.008
163.111,1.012
163.141,1.015
163.171,1.010
163.201,1.015
163.231,1.014
163.261,1.010
163.291,1.012
163.321,1.013
163.351,1.014
163.381,1.014
163.411,1.012
163.441,1.012
163.471,1.014
163.501,1.012
163.531,1.016
163.561,1.014
163.591,1.010
163.621,1.016
163.651,1.012
163.681,1.014
163.711,1.013
163.741,1.012
163.771,1.014
163.801,1.013
163.831,1.018
163.861,1.020
163.891,1.012
163.921,1.018
163.951,1.014
163.981,1.012
164.011,1.014
164.041,1.014
164.071,1.014
164.101,1.014
164.131,1.014
164.161,1.014
164.191,1.012
164.221,1.013
164.251,1.009
164.281,1.017
164.311,1.014
164.341,1.011
164.371,1.012
164.401,1.014
164.431,1.014
164.461,1.007
164.491,1.011
164.521,1.014
164.551,1.018
164.581,1.013
164.611,1.012
164.641,1.014
