df_hash,22ZHK4.6K1ZK0
161.034,0.977
161.064,1.000
161.094,1.015
161.124,0.984
161.154,1.021
161.184,1.023
161.214,1.058
161.244,1.043
161.274,1.022
161.304,1.043
161.334,1.003
161.364,0.986
161.394,1.020
161.424,1.000
161.454,1.003
161.484,1.004
161.514,1.007
161.544,0.980
161.574,0.994
161.604,1.007
161.634,1.006
161.664,0.998
161.694,0.994
161.724,1.013
161.754,1.016
161.784,0.996
161.814,1.000
161.844,0.967
161.874,1.004
161.904,0.994
161.934,1.021
161.964,1.022
161.994,1.006
162.024,1.001
162.054,1.005
162.084,1.001
162.114,1.010
162.144,1.018
162.174,1.010
162.204,0.995
162.234,1.001
162.264,0.994
162.294,0.994
162.324,0.995
162.354,1.010
162.384,1.014
162.414,1.006
162.444,1.005
162.474,0.997
162.504,0.995
162.534,1.000
162.564,1.016
162.594,1.013
162.624,1.002
162.654,0.997
162.684,0.985
162.714,1.010
162.744,1.005
162.774,0.995
162.804,1.006
162.834,1.006
162.864,1.007
162.894,1.001
162.924,0.989
162.954,0.983
162.984,0.993
163.014,1.000
163.044,1.003
163.074,1.005
163.104,1.004
163.134,1.003
163.164,1.003
163.194,1.002
163.224,0.999
163.254,1.003
163.284,0.999
163.314,0.982
163.344,0.993
163.374,0.994
163.404,0.992
163.434,0.996
163.464,1.002
163.494,0.990
163.524,0.983
163.554,0.988
163.584,0.991
163.614,0.982
163.644,0.980
163.674,0.957
163.704,0.991
163.734,0.963
163.764,0.972
163.794,1.084
163.824,1.112
163.854,1.209
163.884,1.186
163.914,1.136
163.944,1.137
163.974,1.088
164.004,0.977
164.034,0.888
164.064,0.778
164.094,0.815
164.124,0.831
164.154,0.951
164.184,0.996
164.214,0.980
164.244,1.067
164.274,1.062
164.304,1.026
164.334,1.006
164.364,0.986
164.394,0.993
164.424,0.936
164.454,0.943
164.484,0.967
164.514,0.963
164.544,0.951
164.574,0.962
164.604,0.972
164.634,0.969
164.664,0.985
164.694,0.960
164.724,0.970
164.754,0.971
164.784,0.969
164.814,0.980
164.844,0.991
164.874,0.997
164.904,0.990
164.934,1.011
164.964,1.004
164.994,1.003
165.024,1.009
165.054,1.008
165.084,1.019
165.114,1.009
165.144,1.005
165.174,1.024
165.204,1.015
165.234,1.015
165.264,1.016
165.294,1.001
165.324,0.997
165.354,0.999
165.384,1.006
165.414,1.003
165.444,1.011
165.474,1.007
165.504,1.011
165.534,1.015
165.564,1.008
165.594,1.009
165.624,1.010
165.654,1.023
165.684,1.016
165.714,1.030
165.744,1.026
165.774,1.024
165.804,1.031
165.834,1.044
165.864,1.079
165.894,0.938
165.924,0.925
165.954,0.956
165.984,0.963
166.014,0.997
166.044,0.974
166.074,0.972
166.104,0.988
166.134,0.996
166.164,1.010
166.194,0.985
166.224,1.006
166.254,1.026
166.284,1.009
166.314,0.991
166.344,0.984
166.374,0.997
166.404,1.019
166.434,0.995
166.464,1.002
166.494,1.014
166.524,0.983
166.554,0.979
166.584,0.984
166.614,0.980
166.644,0.984
166.674,0.997
166.704,0.982
166.734,0.990
166.764,0.982
166.794,0.962
166.824,0.965
166.854,0.985
166.884,1.027
166.914,1.025
166.944,1.045
166.974,1.049
167.004,1.051
167.034,1.034
167.064,1.002
167.094,0.993
167.124,0.992
167.154,0.991
167.184,1.017
167.214,1.014
167.244,1.007
167.274,1.005
167.304,1.011
167.334,1.002
167.364,1.007
167.394,1.011
167.424,1.003
167.454,1.003
167.484,1.011
167.514,1.001
167.544,0.996
167.574,0.995
167.604,1.005
167.634,0.998
167.664,0.993
167.694,0.997
167.724,1.005
167.754,1.003
167.784,1.008
167.814,1.019
167.844,1.029
167.874,1.028
167.904,1.015
167.934,1.015
167.964,1.013
167.994,1.015
168.024,1.003
168.054,1.001
168.084,1.001
168.114,0.990
168.144,0.979
168.174,0.981
168.204,0.976
168.234,0.976
168.264,0.980
168.294,0.973
168.324,0.971
168.354,0.969
168.384,0.978
168.414,0.988
168.444,1.001
168.474,0.998
168.504,0.997
168.534,1.010
168.564,1.017
168.594,1.018
168.624,1.017
168.654,1.029
168.684,1.034
168.714,1.035
168.744,1.050
168.774,1.051
168.804,1.050
168.834,1.042
168.864,1.048
168.894,1.051
168.924,1.046
168.954,1.040
168.984,1.043
169.014,1.028
169.044,1.022
169.074,1.028
169.104,1.042
169.134,1.046
169.164,1.042
169.194,1.027
169.224,1.033
169.254,1.046
169.284,1.042
169.314,1.028
169.344,1.024
169.374,1.023
169.404,1.023
169.434,1.027
169.464,1.030
169.494,1.031
169.524,1.018
169.554,0.999
169.584,1.004
169.614,0.997
169.644,1.011
169.674,1.024
169.704,1.023
169.734,1.030
169.764,1.034
169.794,1.023
169.824,1.025
169.854,1.022
169.884,1.023
169.914,1.021
169.944,1.028
169.974,1.028
170.004,1.034
170.034,1.032
170.064,1.034
170.094,1.039
170.124,1.036
170.154,1.031
170.184,1.025
170.214,1.023
170.244,1.031
170.274,1.032
170.304,1.038
170.334,1.037
170.364,1.026
170.394,1.027
170.424,1.026
170.454,1.020
170.484,1.022
170.514,1.024
170.544,1.017
170.574,1.018
170.604,1.016
170.634,1.016
170.664,1.021
170.694,1.024
170.724,1.023
170.754,1.028
170.784,1.028
170.814,1.029
170.844,1.025
170.874,1.023
170.904,1.028
170.934,1.026
170.964,1.023
170.994,1.022
171.024,1.027
171.054,1.029
171.084,1.031
171.114,1.027
171.144,1.029
171.174,1.022
171.204,1.020
171.234,1.024
171.264,1.027
171.294,1.021
171.324,1.030
171.354,1.034
171.384,1.033
171.414,1.033
171.444,1.037
171.474,1.033
171.504,1.031
171.534,1.029
171.564,1.028
171.594,1.021
171.624,1.021
171.654,1.029
171.684,1.029
171.714,1.031
171.744,1.034
171.774,1.028
171.804,1.025
171.834,1.029
171.864,1.028
171.894,1.026
171.924,1.025
171.954,1.028
171.984,1.028
172.014,1.029
172.044,1.028
172.074,1.030
172.104,1.029
172.134,1.024
172.164,1.027
172.194,1.025
172.224,1.031
172.254,1.029
172.284,1.027
172.314,1.028
172.344,1.029
172.374,1.028
172.404,1.028
172.434,1.030
172.464,1.036
172.494,1.033
172.524,1.031
172.554,1.029
172.584,1.027
172.614,1.030
172.644,1.029
172.674,1.026
172.704,1.030
172.734,1.028
172.764,1.027
172.794,1.030
172.824,1.030
172.854,1.024
172.884,1.025
172.914,1.021
172.944,1.027
172.974,1.028
173.004,1.025
173.034,1.027
173.064,1.030
173.094,1.031
173.124,1.027
173.154,1.026
173.184,1.027
173.214,1.032
173.244,1.037
173.274,1.033
173.304,1.016
173.334,1.019
173.364,1.015
173.394,1.012
173.424,1.019
173.454,1.029
173.484,1.018
173.514,1.020
173.544,1.030
173.574,1.037
173.604,1.037
173.634,1.040
173.664,1.033
173.694,1.039
173.724,1.033
173.754,1.026
173.784,1.039
173.814,1.032
173.844,1.031
173.874,1.030
173.904,1.039
173.934,1.031
173.964,1.032
173.994,1.034
174.024,1.042
174.054,1.043
174.084,1.043
174.114,1.038
174.144,1.037
174.174,1.036
174.204,1.037
174.234,1.027
174.264,1.040
174.294,1.039
174.324,1.031
174.354,1.029
174.384,1.032
174.414,1.034
174.444,1.034
174.474,1.032
174.504,1.028
174.534,1.036
174.564,1.033
174.594,1.035
174.624,1.035
174.654,1.032
174.684,1.031
174.714,1.033
174.744,1.030
174.774,1.025
174.804,1.032
174.834,1.034
174.864,1.031
174.894,1.033
174.924,1.041
174.954,1.051
174.984,1.053
175.014,1.053
175.044,1.053
175.074,1.056
175.104,1.065
175.134,1.076
175.164,1.073
175.194,1.063
175.224,1.084
175.254,1.065
175.284,1.056
175.314,1.051
175.344,1.054
175.374,1.042
175.404,1.048
175.434,1.057
175.464,1.042
175.494,1.031
175.524,0.998
175.554,1.029
175.584,0.997
175.614,0.977
175.644,1.007
175.674,1.005
175.704,0.991
175.734,0.971
175.764,0.985
175.794,1.020
175.824,0.970
175.854,0.947
175.884,0.997
175.914,0.969
175.944,0.911
175.974,0.914
176.004,0.909
176.034,0.932
176.064,0.977
176.094,1.063
176.124,1.114
176.154,1.086
176.184,1.074
176.214,1.029
176.244,0.991
176.274,0.957
176.304,0.991
176.334,0.986
176.364,0.979
176.394,1.015
176.424,0.995
176.454,0.995
176.484,1.031
176.514,1.012
176.544,1.015
176.574,1.025
176.604,1.008
176.634,0.977
176.664,0.992
176.694,0.968
176.724,0.952
176.754,0.955
176.784,0.985
176.814,1.018
176.844,1.037
176.874,1.002
176.904,0.952
176.934,0.907
176.964,0.908
176.994,0.997
177.024,1.093
177.054,1.083
177.084,1.015
177.114,1.034
177.144,1.000
177.174,0.989
177.204,0.992
177.234,1.007
177.264,0.952
177.294,0.960
177.324,1.016
177.354,0.985
177.384,0.974
177.414,0.976
177.444,0.996
177.474,0.957
177.504,1.000
177.534,1.024
177.564,1.038
177.594,0.991
177.624,1.031
177.654,1.028
177.684,1.042
177.714,1.021
177.744,1.014
177.774,0.991
177.804,0.979
177.834,0.934
177.864,0.952
177.894,0.968
177.924,1.018
177.954,1.072
177.984,1.038
178.014,0.981
178.044,0.961
178.074,0.941
178.104,0.970
178.134,0.952
178.164,0.965
178.194,0.970
178.224,0.958
178.254,0.975
178.284,0.979
178.314,0.953
178.344,0.959
178.374,0.902
178.404,0.918
178.434,0.941
178.464,0.976
178.494,0.983
178.524,0.990
178.554,0.975
178.584,0.977
178.614,0.976
178.644,0.997
178.674,1.009
178.704,1.003
178.734,0.996
178.764,1.006
178.794,1.022
178.824,1.016
178.854,1.018
178.884,1.022
178.914,1.035
178.944,1.034
178.974,1.028
179.004,1.021
179.034,1.040
179.064,1.041
179.094,1.044
179.124,1.048
179.154,1.054
179.184,1.052
179.214,1.045
179.244,1.042
179.274,1.035
179.304,1.031
179.334,1.034
179.364,1.029
179.394,1.026
179.424,1.028
179.454,1.034
179.484,1.029
179.514,1.027
179.544,1.027
179.574,1.026
179.604,1.023
179.634,1.023
179.664,1.024
179.694,1.021
179.724,1.027
179.754,1.019
179.784,1.024
179.814,1.020
179.844,1.024
179.874,1.018
179.904,1.018
179.934,1.013
179.964,1.012
179.994,1.012
180.024,1.022
180.054,1.021
180.084,1.021
180.114,1.019
180.144,1.022
180.174,1.022
180.204,1.021
180.234,1.024
180.264,1.026
180.294,1.023
180.324,1.017
180.354,1.016
180.384,1.024
180.414,1.026
180.444,1.024
180.474,1.027
180.504,1.034
180.534,1.037
180.564,1.036
180.594,1.035
180.624,1.039
180.654,1.036
180.684,1.032
180.714,1.022
180.744,1.015
180.774,1.013
180.804,1.004
180.834,1.020
180.864,1.029
180.894,1.021
180.924,1.020
180.954,1.019
180.984,1.004
181.014,1.006
181.044,1.014
181.074,1.018
181.104,1.021
181.134,1.022
181.164,1.025
181.194,1.016
181.224,1.013
181.254,1.012
181.284,1.008
181.314,1.009
181.344,1.005
181.374,1.011
181.404,1.021
181.434,1.022
181.464,1.022
181.494,1.032
181.524,1.024
181.554,1.023
181.584,1.019
181.614,1.022
181.644,1.021
181.674,1.023
181.704,1.036
181.734,1.028
181.764,1.021
181.794,1.029
181.824,1.023
181.854,1.026
181.884,1.019
181.914,1.027
181.944,1.021
181.974,1.019
182.004,1.010
182.034,1.017
182.064,1.016
182.094,1.022
182.124,1.028
182.154,1.027
182.184,1.021
182.214,1.029
182.244,1.032
182.274,1.020
182.304,1.016
182.334,1.016
182.364,1.004
182.394,1.004
182.424,1.004
182.454,1.001
182.484,1.001
182.514,1.001
182.544,1.001
182.574,1.004
182.604,1.009
182.634,1.004
182.664,1.007
182.694,1.013
182.724,1.014
182.754,1.016
182.784,1.011
182.814,1.014
182.844,1.010
182.874,1.003
182.904,1.010
182.934,1.012
182.964,1.007
182.994,1.015
183.024,1.018
183.054,1.024
183.084,1.023
183.114,1.023
183.144,1.019
183.174,1.022
183.204,1.031
183.234,1.021
183.264,1.030
183.294,1.028
183.324,1.029
183.354,1.034
183.384,1.047
183.414,1.038
183.444,1.033
183.474,1.021
183.504,1.001
183.534,1.021
183.564,1.016
183.594,1.021
183.624,1.019
183.654,1.013
183.684,1.012
183.714,1.011
183.744,1.000
183.774,1.003
183.804,0.972
183.834,0.967
183.864,0.979
183.894,0.988
183.924,0.990
183.954,0.997
183.984,1.004
184.014,1.006
184.044,1.015
184.074,1.017
184.104,1.012
184.134,1.006
184.164,1.009
184.194,1.017
184.224,1.020
184.254,1.026
184.284,1.021
184.314,0.990
184.344,0.996
184.374,0.995
184.404,0.984
184.434,0.979
184.464,0.994
184.494,1.005
184.524,0.996
184.554,0.998
184.584,0.990
184.614,0.986
184.644,0.988
184.674,0.982
184.704,0.978
184.734,0.978
184.764,0.983
184.794,0.989
184.824,0.977
184.854,0.994
184.884,0.994
184.914,0.984
184.944,0.997
184.974,0.981
185.004,0.990
185.034,0.992
185.064,0.977
185.094,1.003
185.124,0.996
185.154,0.984
185.184,1.004
185.214,0.997
185.244,0.986
185.274,1.018
185.304,1.017
185.334,0.995
185.364,1.000
185.394,0.998
185.424,0.987
185.454,1.000
185.484,1.009
185.514,0.993
185.544,0.993
185.574,1.009
185.604,0.999
185.634,1.000
185.664,1.011
185.694,1.007
185.724,1.010
185.754,0.996
185.784,1.016
185.814,0.988
185.844,0.990
185.874,0.977
185.904,0.992
185.934,0.986
185.964,1.001
185.994,0.989
186.024,0.991
186.054,0.998
186.084,0.974
186.114,0.991
186.144,1.006
186.174,1.006
186.204,0.999
186.234,0.995
186.264,0.986
186.294,0.998
186.324,0.997
186.354,0.971
186.384,0.967
186.414,0.981
186.444,0.971
186.474,0.970
186.504,0.970
186.534,0.989
186.564,0.993
186.594,0.989
186.624,0.994
186.654,1.000
186.684,0.992
186.714,0.986
186.744,0.986
186.774,0.983
186.804,1.000
186.834,0.977
186.864,1.013
186.894,0.997
186.924,0.994
186.954,0.997
186.984,0.980
187.014,0.989
187.044,0.986
187.074,0.989
187.104,1.001
187.134,0.992
187.164,0.990
187.194,0.987
187.224,0.975
187.254,0.984
187.284,0.986
187.314,0.999
187.344,0.995
187.374,1.002
187.404,1.006
187.434,0.993
187.464,0.988
187.494,1.006
187.524,1.013
187.554,1.024
187.584,1.022
187.614,1.014
187.644,1.019
187.674,1.021
187.704,1.017
187.734,1.027
187.764,1.000
187.794,0.975
187.824,0.978
187.854,0.977
187.884,0.958
187.914,0.957
187.944,0.953
187.974,0.945
188.004,0.947
188.034,0.958
188.064,0.953
188.094,0.958
188.124,0.975
188.154,0.975
188.184,0.998
188.214,0.997
188.244,0.987
188.274,0.991
188.304,0.998
188.334,0.990
188.364,0.991
188.394,1.009
188.424,1.021
188.454,1.027
188.484,1.035
188.514,1.040
188.544,1.055
188.574,1.033
188.604,1.029
188.634,1.046
188.664,1.053
188.694,1.053
188.724,1.045
188.754,1.062
188.784,1.052
188.814,1.049
188.844,1.048
188.874,1.051
188.904,1.075
188.934,1.080
188.964,1.068
188.994,1.062
189.024,1.035
189.054,1.027
189.084,1.005
189.114,1.009
189.144,1.015
189.174,1.006
189.204,1.009
189.234,1.015
189.264,1.014
189.294,1.015
189.324,1.010
189.354,1.017
189.384,1.010
189.414,1.010
189.444,1.009
189.474,1.006
189.504,1.003
189.534,1.009
189.564,1.021
189.594,1.013
189.624,1.020
189.654,1.024
189.684,1.033
189.714,1.033
189.744,1.026
189.774,1.030
189.804,1.030
189.834,1.049
189.864,1.039
189.894,1.045
189.924,1.036
189.954,1.039
189.984,1.041
190.014,1.043
190.044,1.044
190.074,1.042
190.104,1.041
190.134,1.039
190.164,1.041
190.194,1.041
190.224,1.047
190.254,1.036
190.284,1.032
190.314,1.030
190.344,1.031
190.374,1.026
190.404,1.030
190.434,1.028
190.464,1.025
190.494,1.026
190.524,1.027
190.554,1.023
190.584,1.026
190.614,1.029
190.644,1.030
190.674,1.032
190.704,1.028
190.734,1.026
190.764,1.031
190.794,1.029
190.824,1.033
190.854,1.027
190.884,1.031
190.914,1.034
190.944,1.038
190.974,1.041
191.004,1.035
191.034,1.039
191.064,1.032
191.094,1.032
191.124,1.032
191.154,1.035
191.184,1.040
191.214,1.037
191.244,1.031
191.274,1.027
191.304,1.024
191.334,1.026
191.364,1.035
191.394,1.031
191.424,1.030
191.454,1.028
191.484,1.035
191.514,1.027
191.544,1.027
191.574,1.025
191.604,1.029
191.634,1.029
191.664,1.030
191.694,1.031
191.724,1.037
191.754,1.041
191.784,1.037
191.814,1.035
191.844,1.031
191.874,1.026
191.904,1.033
191.934,1.035
191.964,1.032
191.994,1.033
192.024,1.029
192.054,1.022
192.084,1.029
192.114,1.040
192.144,1.035
192.174,1.032
192.204,1.029
192.234,1.032
192.264,1.027
192.294,1.031
192.324,1.040
192.354,1.046
192.384,1.040
192.414,1.041
192.444,1.038
192.474,1.039
192.504,1.042
192.534,1.040
192.564,1.038
192.594,1.035
192.624,1.028
192.654,1.030
192.684,1.027
192.714,1.016
192.744,1.017
192.774,1.024
192.804,1.030
192.834,1.025
192.864,1.034
192.894,1.028
192.924,1.022
192.954,1.022
192.984,1.025
193.014,1.026
193.044,1.022
193.074,1.038
193.104,1.046
193.134,1.044
193.164,1.037
193.194,1.021
193.224,1.021
193.254,1.011
193.284,1.011
193.314,1.003
193.344,1.015
193.374,1.017
193.404,1.017
193.434,1.035
193.464,1.036
193.494,1.037
193.524,1.027
193.554,1.021
193.584,1.027
193.614,1.025
193.644,1.029
193.674,1.038
193.704,1.029
193.734,1.045
193.764,1.058
193.794,1.055
193.824,1.057
193.854,1.049
193.884,1.036
193.914,1.004
193.944,1.013
193.974,1.011
194.004,1.013
194.034,1.028
194.064,1.047
194.094,1.054
194.124,1.053
194.154,1.047
194.184,1.048
194.214,1.041
194.244,1.034
194.274,1.036
194.304,1.040
194.334,1.041
194.364,1.040
194.394,1.035
194.424,1.030
194.454,1.037
194.484,1.033
194.514,1.033
194.544,1.032
194.574,1.033
194.604,1.031
194.634,1.031
194.664,1.029
194.694,1.031
194.724,1.035
194.754,1.035
194.784,1.038
194.814,1.038
194.844,1.035
194.874,1.035
194.904,1.033
194.934,1.038
194.964,1.036
194.994,1.025
195.024,1.025
195.054,1.034
195.084,1.035
195.114,1.034
195.144,1.030
195.174,1.035
195.204,1.034
195.234,1.028
195.264,1.034
195.294,1.034
195.324,1.031
195.354,1.030
195.384,1.026
195.414,1.031
195.444,1.037
195.474,1.037
195.504,1.034
195.534,1.030
195.564,1.035
195.594,1.042
195.624,1.043
195.654,1.037
195.684,1.033
195.714,1.038
195.744,1.039
195.774,1.030
195.804,1.029
195.834,1.030
195.864,1.036
195.894,1.040
195.924,1.034
195.954,1.032
195.984,1.038
196.014,1.038
196.044,1.030
196.074,1.027
196.104,1.023
196.134,1.035
196.164,1.033
196.194,1.038
196.224,1.040
196.254,1.035
196.284,1.035
196.314,1.037
196.344,1.036
196.374,1.031
196.404,1.027
196.434,1.024
196.464,1.034
196.494,1.032
196.524,1.034
196.554,1.033
196.584,1.035
196.614,1.036
196.644,1.033
196.674,1.035
196.704,1.034
196.734,1.033
196.764,1.034
196.794,1.032
196.824,1.031
196.854,1.026
196.884,1.027
196.914,1.035
196.944,1.037
196.974,1.039
197.004,1.037
197.034,1.035
197.064,1.039
197.094,1.036
197.124,1.030
197.154,1.030
197.184,1.032
197.214,1.035
197.244,1.030
197.274,1.032
197.304,1.035
197.334,1.036
197.364,1.036
197.394,1.030
197.424,1.034
197.454,1.032
197.484,1.033
197.514,1.038
197.544,1.035
197.574,1.040
197.604,1.032
197.634,1.037
197.664,1.033
197.694,1.033
197.724,1.031
197.754,1.032
197.784,1.029
197.814,1.027
197.844,1.030
197.874,1.033
197.904,1.041
197.934,1.040
197.964,1.032
197.994,1.033
198.024,1.032
198.054,1.042
198.084,1.043
198.114,1.034
198.144,1.033
198.174,1.032
198.204,1.036
198.234,1.040
198.264,1.052
198.294,1.063
198.324,1.093
198.354,1.120
198.384,1.114
198.414,1.109
198.444,1.115
198.474,1.089
198.504,1.079
198.534,1.065
198.564,1.050
198.594,1.033
198.624,1.021
198.654,1.017
198.684,1.010
198.714,1.014
198.744,1.001
198.774,0.990
198.804,0.976
198.834,0.985
198.864,0.968
198.894,0.947
198.924,0.968
198.954,0.967
198.984,0.970
199.014,0.981
199.044,0.989
199.074,0.999
199.104,1.003
199.134,1.009
199.164,1.018
199.194,1.022
199.224,1.024
199.254,1.024
199.284,1.013
199.314,1.007
199.344,0.982
199.374,0.971
199.404,0.957
199.434,0.972
199.464,1.011
199.494,1.034
199.524,0.981
199.554,0.977
199.584,0.975
199.614,1.027
199.644,1.050
199.674,1.021
199.704,1.053
199.734,1.061
199.764,1.080
199.794,1.149
199.824,1.085
199.854,0.998
199.884,0.959
199.914,0.961
199.944,0.899
199.974,0.912
200.004,0.958
200.034,0.949
200.064,0.944
200.094,0.937
200.124,0.942
200.154,0.940
200.184,0.962
200.214,0.979
200.244,0.975
200.274,1.001
200.304,1.009
200.334,1.006
200.364,1.000
200.394,1.008
200.424,1.008
200.454,0.996
200.484,0.997
200.514,1.005
200.544,1.021
200.574,1.024
200.604,1.038
200.634,1.054
200.664,1.039
200.694,1.056
200.724,1.047
200.754,1.026
200.784,1.028
200.814,1.013
200.844,1.018
200.874,1.021
200.904,1.004
200.934,1.009
200.964,1.018
200.994,1.021
201.024,1.021
201.054,1.017
201.084,1.013
201.114,1.024
201.144,1.019
201.174,1.014
201.204,1.014
201.234,1.016
201.264,1.019
201.294,1.004
201.324,1.009
201.354,0.988
201.384,1.004
201.414,1.021
201.444,1.026
201.474,1.040
201.504,1.024
201.534,1.027
201.564,1.034
201.594,1.030
201.624,1.032
201.654,1.025
201.684,1.030
201.714,1.029
201.744,1.016
201.774,1.012
201.804,1.008
201.834,1.007
201.864,1.005
201.894,1.007
201.924,1.011
201.954,1.012
201.984,1.014
202.014,1.006
202.044,1.008
202.074,1.015
202.104,1.021
202.134,1.021
202.164,1.021
202.194,1.019
202.224,1.015
202.254,1.023
202.284,1.020
202.314,1.010
202.344,1.013
202.374,1.010
202.404,1.001
202.434,1.015
202.464,1.010
202.494,1.010
202.524,1.010
202.554,1.013
202.584,1.019
202.614,1.021
202.644,1.019
202.674,1.021
202.704,1.016
202.734,1.016
202.764,1.023
202.794,1.017
202.824,1.021
202.854,1.021
202.884,1.021
202.914,1.009
202.944,1.009
202.974,1.010
203.004,1.018
203.034,1.021
203.064,1.009
203.094,1.007
203.124,1.015
203.154,1.019
203.184,1.014
203.214,1.015
203.244,1.018
203.274,1.018
203.304,1.020
203.334,1.019
203.364,1.020
203.394,1.022
203.424,1.016
203.454,1.025
203.484,1.023
203.514,1.025
203.544,1.028
203.574,1.024
203.604,1.021
203.634,1.015
203.664,1.012
203.694,1.004
203.724,1.004
203.754,1.008
203.784,1.004
203.814,1.006
203.844,1.011
203.874,1.010
203.904,1.015
203.934,1.007
203.964,1.013
203.994,1.012
204.024,1.027
204.054,1.022
204.084,1.021
204.114,1.021
204.144,1.024
204.174,1.025
204.204,1.019
204.234,1.019
204.264,1.022
204.294,1.015
204.324,1.010
204.354,1.004
204.384,1.010
204.414,1.010
204.444,1.004
204.474,1.009
204.504,1.013
204.534,1.009
204.564,1.008
204.594,1.011
204.624,1.011
204.654,1.016
204.684,1.014
204.714,1.017
204.744,1.015
204.774,1.018
204.804,1.017
204.834,1.017
204.864,1.018
204.894,1.016
204.924,1.015
204.954,1.015
204.984,1.017
205.014,1.018
205.044,1.015
205.074,1.010
205.104,1.016
205.134,1.014
205.164,1.013
205.194,1.012
205.224,1.015
205.254,1.016
205.284,1.011
205.314,1.012
205.344,1.017
205.374,1.016
205.404,1.018
205.434,1.017
205.464,1.014
205.494,1.017
205.524,1.018
205.554,1.016
205.584,1.016
205.614,1.013
205.644,1.013
205.674,1.017
205.704,1.016
205.734,1.015
205.764,1.014
205.794,1.015
205.824,1.013
205.854,1.020
205.884,1.012
205.914,1.014
205.944,1.017
205.974,1.012
206.004,1.010
206.034,1.018
206.064,1.018
206.094,1.015
206.124,1.015
206.154,1.015
206.184,1.014
206.214,1.019
206.244,1.019
206.274,1.012
206.304,1.012
206.334,1.007
206.364,1.020
206.394,1.024
206.424,1.019
206.454,1.020
206.484,1.011
206.514,1.010
206.544,1.011
206.574,1.013
206.604,1.013
206.634,1.018
206.664,1.015
206.694,1.006
206.724,1.015
206.754,1.023
206.784,1.023
206.814,1.021
206.844,1.024
206.874,1.021
206.904,1.012
206.934,1.018
206.964,1.010
206.994,1.006
207.024,1.009
207.054,1.013
207.084,1.009
207.114,1.011
207.144,1.017
207.174,1.017
207.204,1.017
207.234,1.013
207.264,1.017
207.294,1.016
207.324,1.022
207.354,1.020
207.384,1.010
207.414,1.006
207.444,1.011
207.474,1.014
207.504,1.016
207.534,1.013
207.564,1.013
207.594,1.010
207.624,1.017
207.654,1.020
207.684,1.019
207.714,1.014
207.744,1.013
207.774,1.011
207.804,1.009
207.834,1.016
207.864,1.020
207.894,1.014
207.924,1.022
207.954,1.018
207.984,1.014
208.014,1.013
208.044,1.013
208.074,1.013
208.104,1.013
208.134,1.012
208.164,1.014
208.194,1.019
208.224,1.020
208.254,1.019
208.284,1.011
208.314,1.016
208.344,1.018
208.374,1.015
208.404,1.012
208.434,1.014
208.464,1.014
208.494,1.016
208.524,1.013
208.554,1.020
208.584,1.022
208.614,1.023
208.644,1.015
208.674,1.013
208.704,1.021
208.734,1.021
208.764,1.019
208.794,1.014
208.824,1.015
208.854,1.020
208.884,1.024
208.914,1.025
208.944,1.029
208.974,1.022
209.004,1.027
209.034,1.023
209.064,1.021
209.094,1.012
209.124,1.007
209.154,1.009
209.184,1.013
209.214,1.008
209.244,1.012
209.274,1.003
209.304,1.010
209.334,1.018
209.364,1.013
209.394,1.016
209.424,1.012
209.454,1.006
209.484,1.006
209.514,1.016
209.544,1.015
209.574,1.010
209.604,1.013
209.634,1.015
209.664,1.011
209.694,1.008
209.724,1.010
209.754,1.020
209.784,1.022
209.814,1.023
209.844,1.019
209.874,1.016
209.904,1.022
209.934,1.020
209.964,1.019
209.994,1.020
210.024,1.019
210.054,1.018
210.084,1.021
210.114,1.023
210.144,1.022
210.174,1.021
210.204,1.018
210.234,1.015
210.264,1.017
210.294,1.020
210.324,1.016
210.354,1.017
210.384,1.018
210.414,1.012
210.444,1.015
210.474,1.022
210.504,1.024
210.534,1.022
210.564,1.015
210.594,1.021
210.624,1.024
210.654,1.025
210.684,1.038
210.714,1.035
210.744,1.021
210.774,1.018
210.804,1.028
210.834,1.022
210.864,1.032
210.894,1.034
210.924,1.037
210.954,1.033
210.984,1.035
211.014,1.029
211.044,1.019
211.074,1.033
211.104,1.026
211.134,1.035
211.164,1.046
211.194,1.030
211.224,1.009
211.254,1.021
211.284,1.007
211.314,1.007
211.344,1.001
211.374,0.956
211.404,0.924
211.434,0.905
211.464,0.945
211.494,1.038
211.524,1.031
211.554,1.024
211.584,1.002
211.614,0.985
211.644,0.965
211.674,0.975
211.704,0.989
211.734,0.987
211.764,0.998
211.794,1.005
211.824,1.002
211.854,0.994
211.884,0.993
211.914,1.007
211.944,1.014
211.974,0.996
212.004,0.999
212.034,0.995
212.064,1.000
212.094,0.997
212.124,0.995
212.154,0.996
212.184,0.979
212.214,0.986
212.244,0.990
212.274,0.991
212.304,0.991
212.334,0.998
212.364,0.992
212.394,1.017
212.424,1.038
212.454,1.002
212.484,1.009
212.514,1.021
212.544,1.019
212.574,0.948
212.604,0.984
212.634,1.020
212.664,1.002
212.694,1.013
212.724,0.995
212.754,0.968
212.784,0.946
212.814,0.957
212.844,0.966
212.874,0.977
212.904,1.031
212.934,1.044
212.964,1.036
212.994,1.023
213.024,1.003
213.054,1.008
213.084,0.988
213.114,1.000
213.144,1.008
213.174,1.011
213.204,1.009
213.234,1.006
213.264,1.016
213.294,1.023
213.324,1.024
213.354,1.045
213.384,1.033
213.414,1.027
