df_hash,22ZHK4.D641S7
250.196,0.985
250.226,0.986
250.256,0.984
250.286,0.991
250.316,0.995
250.346,0.982
250.376,1.019
250.406,1.001
250.436,1.017
250.466,1.005
250.496,0.968
250.526,0.958
250.556,0.965
250.586,0.971
250.616,0.978
250.646,0.988
250.676,0.986
250.706,0.987
250.736,0.982
250.766,0.981
250.796,0.990
250.826,0.986
250.856,0.981
250.886,0.983
250.916,0.985
250.946,0.979
250.976,0.979
251.006,0.990
251.036,0.986
251.066,0.983
251.096,0.977
251.126,0.989
251.156,0.996
251.186,0.982
251.216,0.975
251.246,0.979
251.276,0.984
251.306,0.988
251.336,0.989
251.366,0.985
251.396,0.992
251.426,0.981
251.456,0.975
251.486,0.980
251.516,0.970
251.546,0.974
251.576,0.990
251.606,1.006
251.636,1.005
251.666,0.992
251.696,0.994
251.726,1.001
251.756,0.990
251.786,0.986
251.816,0.983
251.846,0.974
251.876,0.976
251.906,0.996
251.936,1.005
251.966,0.987
251.996,0.979
252.026,0.988
252.056,0.988
252.086,1.000
252.116,0.999
252.146,1.003
252.176,0.993
252.206,0.989
252.236,0.979
252.266,0.997
252.296,0.999
252.326,0.993
252.356,0.988
252.386,0.995
252.416,0.988
252.446,0.991
252.476,0.993
252.506,0.993
252.536,0.988
252.566,0.985
252.596,0.994
252.626,0.998
252.656,0.988
252.686,0.988
252.716,0.997
252.746,0.993
252.776,0.989
252.806,1.003
252.836,0.996
252.866,0.987
252.896,0.984
252.926,1.001
252.956,0.992
252.986,0.987
253.016,0.988
253.046,0.990
253.076,0.985
253.106,0.980
253.136,0.994
253.166,0.997
253.196,0.992
253.226,0.997
253.256,0.999
253.286,1.000
253.316,0.995
253.346,0.985
253.376,0.991
253.406,0.986
253.436,0.986
253.466,0.983
253.496,0.994
253.526,0.998
253.556,1.012
253.586,1.008
253.616,1.002
253.646,1.004
253.676,1.003
253.706,1.006
253.736,0.999
253.766,0.991
253.796,0.991
253.826,0.998
253.856,0.992
253.886,0.996
253.916,1.004
253.946,1.016
253.976,1.014
254.006,0.999
254.036,0.993
254.066,0.994
254.096,0.994
254.126,0.985
254.156,0.992
254.186,1.000
254.216,0.974
254.246,0.985
254.276,1.010
254.306,1.005
254.336,1.001
254.366,0.987
254.396,1.005
254.426,1.009
254.456,0.985
254.486,1.012
254.516,0.985
254.546,0.999
254.576,1.013
254.606,0.977
254.636,1.001
254.666,1.014
254.696,1.005
254.726,1.004
254.756,1.011
254.786,1.005
254.816,0.991
254.846,1.002
254.876,1.004
254.906,0.989
254.936,0.995
254.966,1.001
254.996,1.001
255.026,0.993
255.056,1.000
255.086,0.996
255.116,1.003
255.146,0.993
255.176,0.998
255.206,1.003
255.236,1.001
255.266,0.999
255.296,1.002
255.326,0.999
255.356,1.000
255.386,1.000
255.416,0.995
255.446,0.999
255.476,1.001
255.506,0.991
255.536,1.003
255.566,1.003
255.596,1.000
255.626,1.002
255.656,1.003
255.686,0.998
255.716,0.993
255.746,1.001
255.776,0.991
255.806,0.996
255.836,1.011
255.866,1.005
255.896,1.000
255.926,0.997
255.956,1.005
255.986,0.998
256.016,0.999
256.046,0.998
256.076,0.997
256.106,0.998
256.136,1.001
256.166,1.000
256.196,1.000
256.226,1.000
256.256,1.000
256.286,0.998
256.316,1.000
256.346,1.003
256.376,0.998
256.406,1.000
256.436,0.994
256.466,0.996
256.496,1.007
256.526,1.001
256.556,1.001
256.586,0.999
256.616,0.994
256.646,0.992
256.676,1.000
256.706,1.001
256.736,1.001
256.766,1.003
256.796,1.005
256.826,0.997
256.856,0.997
256.886,1.001
256.916,1.004
256.946,1.004
256.976,1.000
257.006,0.997
257.036,0.997
257.066,1.003
257.096,1.003
257.126,0.998
257.156,0.999
257.186,1.002
257.216,0.995
257.246,1.002
257.276,0.999
257.306,1.008
257.336,1.001
257.366,0.999
257.396,0.999
257.426,1.000
257.456,0.998
257.486,0.997
257.516,1.004
257.546,0.992
257.576,1.004
257.606,0.999
257.636,1.000
257.666,0.998
257.696,0.998
257.726,0.998
257.756,1.001
257.786,1.000
257.816,1.000
257.846,1.001
257.876,0.999
257.906,1.000
257.936,0.999
257.966,1.000
257.996,0.999
258.026,1.003
258.056,0.998
258.086,1.006
258.116,0.996
258.146,1.001
258.176,1.001
258.206,0.998
258.236,0.997
258.266,0.998
258.296,1.000
258.326,1.000
258.356,1.000
258.386,0.998
258.416,1.002
258.446,1.000
258.476,1.001
258.506,1.000
258.536,0.998
258.566,0.997
258.596,1.002
258.626,1.002
258.656,1.000
258.686,0.998
258.716,1.000
258.746,1.001
258.776,0.998
258.806,0.999
258.836,0.997
258.866,1.001
258.896,0.999
258.926,0.998
258.956,1.002
258.986,0.991
259.016,0.994
259.046,1.004
259.076,1.004
259.106,1.003
259.136,0.994
259.166,1.002
259.196,0.999
259.226,1.000
259.256,1.002
259.286,1.002
259.316,1.003
259.346,1.002
259.376,0.997
259.406,1.003
259.436,1.000
259.466,0.999
259.496,1.001
259.526,1.000
259.556,0.997
259.586,0.998
259.616,1.000
259.646,0.999
259.676,0.999
259.706,1.001
259.736,1.002
259.766,1.004
259.796,0.998
259.826,1.002
259.856,0.990
259.886,1.003
259.916,1.004
259.946,0.996
259.976,1.000
260.006,0.999
260.036,0.999
260.066,0.999
260.096,1.002
260.126,0.999
260.156,1.009
260.186,1.000
260.216,0.998
260.246,0.995
260.276,0.996
260.306,0.998
260.336,1.000
260.366,1.001
260.396,0.999
260.426,1.000
260.456,1.002
260.486,0.999
260.516,1.000
260.546,0.999
260.576,1.001
260.606,1.000
260.636,0.991
260.666,1.001
260.696,1.006
260.726,0.997
260.756,0.997
260.786,0.996
260.816,0.997
260.846,1.000
260.876,1.002
260.906,1.002
260.936,1.002
260.966,1.001
260.996,0.996
261.026,0.999
261.056,0.998
261.086,0.996
261.116,0.998
261.146,0.998
261.176,1.005
261.206,0.997
261.236,0.999
261.266,0.996
261.296,1.001
261.326,1.001
261.356,0.997
261.386,0.999
261.416,0.994
261.446,0.997
261.476,1.006
261.506,0.998
261.536,0.996
261.566,0.996
261.596,0.996
261.626,0.999
261.656,1.002
261.686,1.000
261.716,0.999
261.746,1.005
261.776,1.001
261.806,0.996
261.836,0.998
261.866,0.997
261.896,0.996
261.926,0.999
261.956,0.998
261.986,0.999
262.016,1.000
262.046,0.999
262.076,1.001
262.106,0.998
262.136,0.997
262.166,1.000
262.196,1.003
262.226,0.991
262.256,1.001
262.286,1.004
262.316,1.002
262.346,0.999
262.376,0.997
262.406,1.000
262.436,1.003
262.466,0.999
262.496,1.000
262.526,0.998
262.556,0.997
262.586,1.000
262.616,0.999
262.646,1.002
262.676,1.000
262.706,0.996
262.736,1.003
262.766,1.004
262.796,0.999
262.826,1.000
262.856,0.999
262.886,1.003
262.916,1.001
262.946,1.002
262.976,0.996
263.006,0.998
263.036,0.995
263.066,1.007
263.096,1.007
263.126,0.999
263.156,0.999
263.186,1.001
263.216,1.003
263.246,0.998
263.276,1.001
263.306,0.997
263.336,1.003
263.366,1.001
263.396,0.998
263.426,0.999
263.456,0.999
263.486,1.000
263.516,0.999
263.546,1.002
263.576,0.998
263.606,0.998
263.636,1.004
263.666,1.000
263.696,0.999
263.726,1.002
263.756,0.999
263.786,1.001
263.816,0.998
263.846,0.999
263.876,1.006
263.906,1.000
263.936,1.001
263.966,0.993
263.996,0.998
264.026,1.001
264.056,1.001
264.086,1.004
264.116,0.996
264.146,1.007
264.176,1.000
264.206,1.000
264.236,0.999
264.266,0.996
264.296,0.999
264.326,0.999
264.356,1.000
264.386,0.997
264.416,1.000
264.446,0.999
264.476,1.002
264.506,0.998
264.536,1.001
264.566,1.006
264.596,0.993
264.626,1.001
264.656,1.007
264.686,1.004
264.716,1.006
264.746,1.004
264.776,1.006
264.806,1.009
264.836,1.006
264.866,1.008
264.896,1.000
264.926,0.994
264.956,1.000
264.986,0.999
265.016,0.995
265.046,0.989
265.076,0.996
265.106,0.993
265.136,0.989
265.166,0.991
265.196,0.996
265.226,0.991
265.256,0.995
265.286,0.996
265.316,1.004
265.346,1.001
265.376,0.994
265.406,0.986
265.436,1.001
265.466,1.010
265.496,1.011
265.526,0.994
265.556,0.985
265.586,0.995
265.616,1.002
265.646,1.008
265.676,0.992
265.706,0.994
265.736,1.007
265.766,0.989
265.796,0.976
265.826,0.995
265.856,1.015
265.886,0.993
265.916,0.980
265.946,0.978
265.976,0.975
266.006,0.981
266.036,0.977
266.066,0.994
266.096,0.981
266.126,1.000
266.156,1.001
266.186,0.992
266.216,0.981
266.246,0.988
266.276,0.986
266.306,1.013
266.336,0.999
266.366,0.995
266.396,0.990
266.426,0.984
266.456,0.960
266.486,0.977
266.516,0.988
266.546,0.996
266.576,0.987
266.606,0.994
266.636,0.998
266.666,1.001
266.696,0.998
266.726,1.003
266.756,0.995
266.786,0.993
266.816,0.997
266.846,0.989
266.876,0.993
266.906,0.995
266.936,0.990
266.966,0.995
266.996,0.992
267.026,0.990
267.056,0.993
267.086,0.988
267.116,1.000
267.146,0.985
267.176,0.987
267.206,0.999
267.236,0.989
267.266,0.987
267.296,0.999
267.326,0.998
267.356,0.991
267.386,0.990
267.416,0.996
267.446,0.996
267.476,0.985
267.506,0.989
267.536,0.997
267.566,0.994
267.596,0.993
267.626,0.989
267.656,0.996
267.686,0.993
267.716,0.994
267.746,0.991
267.776,0.992
267.806,0.993
267.836,0.995
267.866,0.992
267.896,0.990
267.926,0.994
267.956,0.988
267.986,0.989
268.016,0.991
268.046,0.988
268.076,0.996
268.106,0.996
268.136,0.999
268.166,0.990
268.196,0.991
268.226,0.997
268.256,1.002
268.286,0.991
268.316,0.991
268.346,0.990
268.376,0.996
268.406,0.991
268.436,0.997
268.466,0.995
268.496,0.995
268.526,0.992
268.556,0.992
268.586,0.998
268.616,0.995
268.646,0.992
268.676,0.994
268.706,0.989
268.736,0.999
268.766,0.992
268.796,1.001
268.826,0.999
268.856,1.002
268.886,1.002
268.916,1.000
268.946,1.003
268.976,1.005
269.006,0.995
269.036,0.995
269.066,0.998
269.096,0.998
269.126,0.994
269.156,0.989
269.186,0.981
269.216,0.983
269.246,1.008
269.276,0.987
269.306,0.973
269.336,0.983
269.366,1.009
269.396,0.997
269.426,0.980
269.456,0.974
269.486,0.957
269.516,0.972
269.546,0.993
269.576,0.980
269.606,0.987
269.636,0.993
269.666,0.984
269.696,0.992
269.726,0.982
269.756,0.982
269.786,0.975
269.816,0.977
269.846,0.983
269.876,0.974
269.906,0.980
269.936,0.994
269.966,0.987
269.996,0.994
270.026,0.983
270.056,1.000
270.086,0.981
270.116,0.992
270.146,0.998
270.176,0.994
270.206,0.998
270.236,0.991
270.266,0.995
270.296,0.998
270.326,0.995
270.356,0.995
270.386,0.991
270.416,1.000
270.446,0.991
270.476,0.991
270.506,0.990
270.536,0.997
270.566,1.000
270.596,0.997
270.626,0.999
270.656,0.993
270.686,0.992
270.716,0.987
270.746,0.988
270.776,0.996
270.806,0.989
270.836,0.990
270.866,0.989
270.896,0.992
270.926,0.996
270.956,0.984
270.986,0.990
271.016,0.992
271.046,0.990
271.076,0.990
271.106,0.988
271.136,0.986
271.166,0.981
271.196,0.986
271.226,0.992
271.256,0.991
271.286,0.990
271.316,0.991
271.346,0.990
271.376,0.993
271.406,0.990
271.436,0.988
271.466,0.990
271.496,0.990
271.526,0.991
271.556,0.990
271.586,0.990
271.616,0.990
271.646,0.982
271.676,0.991
271.706,0.991
271.736,0.993
271.766,0.994
271.796,0.990
271.826,0.988
271.856,0.988
271.886,0.991
271.916,0.989
271.946,0.989
271.976,0.989
272.006,0.994
272.036,0.991
272.066,0.985
272.096,0.987
272.126,0.984
272.156,0.985
272.186,0.986
272.216,0.985
272.246,0.990
272.276,0.991
272.306,0.991
272.336,0.994
272.366,0.991
272.396,0.992
272.426,0.992
272.456,0.991
272.486,0.989
272.516,0.989
272.546,1.000
272.576,0.994
272.606,0.993
272.636,0.993
272.666,0.984
272.696,0.993
272.726,0.979
272.756,0.980
272.786,0.971
272.816,0.988
272.846,0.997
272.876,1.008
272.906,1.002
272.936,0.992
272.966,0.994
272.996,0.989
273.026,0.964
273.056,0.992
273.086,1.004
273.116,0.994
273.146,1.006
273.176,1.006
273.206,0.995
273.236,0.990
273.266,0.987
273.296,0.985
273.326,0.986
273.356,0.982
273.386,0.980
273.416,0.981
273.446,0.982
273.476,0.984
273.506,0.988
273.536,0.996
273.566,0.991
273.596,0.995
273.626,1.000
273.656,0.996
273.686,1.000
273.716,0.995
273.746,0.994
273.776,0.989
273.806,0.994
273.836,0.996
273.866,0.993
273.896,0.993
273.926,0.993
273.956,0.984
273.986,0.991
274.016,0.986
274.046,0.992
274.076,0.984
274.106,0.997
274.136,0.985
274.166,0.987
274.196,1.003
274.226,1.004
274.256,0.995
274.286,0.991
274.316,1.000
274.346,0.995
274.376,0.991
274.406,0.998
274.436,0.995
274.466,0.998
274.496,0.995
274.526,0.994
274.556,0.996
274.586,0.995
274.616,0.994
274.646,0.992
274.676,0.992
274.706,0.996
274.736,0.998
274.766,0.997
274.796,0.996
274.826,0.996
274.856,0.985
274.886,1.002
274.916,0.995
274.946,0.990
274.976,1.001
275.006,0.987
275.036,0.991
275.066,0.975
275.096,0.982
275.126,0.985
275.156,0.974
275.186,0.984
275.216,0.990
275.246,1.002
275.276,1.004
275.306,1.006
275.336,0.993
275.366,1.007
275.396,1.011
275.426,0.994
275.456,1.000
275.486,0.997
275.516,1.000
275.546,0.999
275.576,0.998
275.606,1.005
275.636,0.997
275.666,0.990
275.696,0.990
275.726,0.995
275.756,0.994
275.786,0.998
275.816,0.999
275.846,1.003
275.876,0.998
275.906,0.990
275.936,0.994
275.966,0.993
275.996,1.006
276.026,1.001
276.056,1.000
276.086,0.999
276.116,0.995
276.146,1.001
276.176,1.000
276.206,1.000
276.236,1.000
276.266,1.005
276.296,1.007
276.326,1.001
276.356,1.005
276.386,1.011
276.416,1.001
276.446,1.010
276.476,1.008
276.506,1.010
276.536,1.014
276.566,1.006
276.596,1.006
276.626,1.005
276.656,0.997
276.686,1.004
276.716,0.999
276.746,1.007
276.776,1.009
276.806,0.996
276.836,0.999
276.866,1.010
276.896,0.999
276.926,1.002
276.956,1.006
276.986,0.990
277.016,0.989
277.046,0.987
277.076,0.992
277.106,0.987
277.136,0.991
277.166,0.986
277.196,0.994
277.226,0.995
277.256,1.002
277.286,1.011
277.316,1.016
277.346,1.014
277.376,0.990
277.406,0.980
277.436,0.990
277.466,0.966
277.496,0.956
277.526,0.972
277.556,0.993
277.586,0.995
277.616,0.995
277.646,0.991
277.676,0.991
277.706,0.979
277.736,0.985
277.766,0.986
277.796,0.980
277.826,1.004
277.856,1.013
277.886,1.023
277.916,1.028
277.946,1.013
277.976,0.995
278.006,0.991
278.036,0.990
278.066,0.998
278.096,1.002
278.126,1.003
278.156,0.987
278.186,0.999
278.216,1.030
278.246,1.051
278.276,1.078
278.306,1.038
278.336,0.979
278.366,0.964
278.396,0.972
278.426,0.930
278.456,0.917
278.486,0.988
278.516,0.953
278.546,0.969
278.576,0.985
278.606,0.969
278.636,1.004
278.666,1.004
278.696,0.967
278.726,0.971
278.756,0.979
278.786,0.983
278.816,0.978
278.846,0.982
278.876,0.998
278.906,0.980
278.936,0.988
278.966,0.989
278.996,0.965
279.026,0.988
279.056,0.983
279.086,0.973
279.116,0.960
279.146,0.960
279.176,0.960
279.206,0.957
279.236,0.980
279.266,1.000
279.296,1.008
279.326,1.017
279.356,0.992
279.386,0.987
279.416,0.984
279.446,0.976
279.476,0.965
279.506,0.967
279.536,1.002
279.566,1.006
279.596,1.006
279.626,1.005
279.656,0.999
279.686,0.989
279.716,0.995
279.746,0.994
279.776,0.989
279.806,1.002
279.836,1.011
279.866,1.017
279.896,1.002
279.926,1.005
279.956,1.006
279.986,1.008
280.016,1.007
280.046,1.006
280.076,1.013
280.106,1.009
280.136,1.002
280.166,0.999
280.196,1.004
280.226,1.008
280.256,0.998
280.286,1.000
280.316,1.000
280.346,1.010
280.376,1.005
280.406,0.995
280.436,1.005
280.466,1.004
280.496,0.995
280.526,1.001
280.556,1.005
280.586,1.003
280.616,0.997
280.646,1.006
280.676,1.013
280.706,1.000
280.736,1.002
280.766,0.999
280.796,1.003
280.826,1.003
280.856,1.004
280.886,1.006
280.916,1.003
280.946,1.005
280.976,0.999
281.006,1.003
281.036,1.006
281.066,1.006
281.096,1.003
281.126,1.003
281.156,1.000
281.186,1.004
281.216,0.998
281.246,1.000
281.276,1.005
281.306,0.998
281.336,1.003
281.366,1.001
281.396,1.001
281.426,1.002
281.456,0.998
281.486,1.005
281.516,1.005
281.546,1.000
281.576,1.003
281.606,0.999
281.636,1.001
281.666,1.005
281.696,1.005
281.726,1.006
281.756,1.008
281.786,1.000
281.816,1.003
281.846,1.003
281.876,1.006
281.906,1.003
281.936,1.001
281.966,1.005
281.996,1.003
282.026,1.007
282.056,1.007
282.086,1.003
282.116,1.004
282.146,1.003
282.176,1.004
282.206,1.005
282.236,1.007
282.266,1.002
282.296,0.996
282.326,0.996
282.356,1.008
282.386,1.010
282.416,1.005
282.446,1.013
282.476,0.998
282.506,0.994
282.536,0.988
282.566,0.993
282.596,0.995
282.626,1.000
282.656,1.000
282.686,0.994
282.716,1.003
282.746,0.998
282.776,1.002
282.806,1.015
282.836,1.004
282.866,1.001
282.896,0.999
282.926,1.002
282.956,0.999
282.986,1.014
283.016,1.021
283.046,1.016
283.076,1.017
283.106,1.010
283.136,1.011
283.166,1.008
283.196,1.011
283.226,1.008
283.256,1.004
283.286,1.015
283.316,1.028
283.346,1.010
283.376,1.010
283.406,1.007
283.436,1.020
283.466,1.013
283.496,1.014
283.526,1.018
283.556,1.018
283.586,1.011
283.616,1.003
283.646,1.006
283.676,1.009
283.706,1.001
283.736,1.000
283.766,1.008
283.796,1.012
283.826,1.015
283.856,1.012
283.886,1.001
283.916,1.006
283.946,1.008
283.976,1.009
284.006,1.002
284.036,1.006
284.066,1.013
284.096,1.012
284.126,1.005
284.156,1.008
284.186,1.010
284.216,1.014
284.246,1.008
284.276,1.001
284.306,1.005
284.336,1.007
284.366,1.011
284.396,1.014
284.426,1.010
284.456,1.008
284.486,1.004
284.516,1.012
284.546,1.004
284.576,0.990
284.606,0.998
284.636,1.004
284.666,1.009
284.696,1.017
284.726,1.006
284.756,0.989
284.786,0.998
284.816,1.010
284.846,1.012
284.876,1.008
284.906,0.997
284.936,0.986
284.966,1.001
284.996,1.021
285.026,1.032
285.056,1.030
285.086,1.031
285.116,1.022
285.146,1.002
285.176,1.003
285.206,0.993
285.236,0.995
285.266,1.014
285.296,1.022
285.326,1.021
285.356,1.006
285.386,1.011
285.416,1.012
285.446,1.015
285.476,1.022
285.506,1.013
285.536,1.016
285.566,1.018
285.596,1.016
285.626,1.012
285.656,1.016
285.686,1.011
285.716,1.011
285.746,1.012
285.776,1.018
285.806,1.014
285.836,1.007
285.866,1.007
285.896,1.014
285.926,1.019
285.956,1.017
285.986,1.008
286.016,1.013
286.046,1.015
286.076,1.014
286.106,1.010
286.136,1.007
286.166,1.021
286.196,1.023
286.226,1.020
286.256,1.013
286.286,1.015
286.316,1.016
286.346,1.012
286.376,1.009
286.406,1.007
286.436,1.006
286.466,1.008
286.496,1.014
286.526,1.011
286.556,1.015
286.586,1.012
286.616,1.015
286.646,1.018
286.676,1.009
286.706,1.013
286.736,1.010
286.766,1.009
286.796,1.017
286.826,1.020
286.856,1.018
286.886,1.024
286.916,1.020
286.946,1.011
286.976,1.005
287.006,1.008
287.036,1.002
287.066,1.010
287.096,1.019
287.126,1.017
287.156,1.009
287.186,1.005
287.216,1.006
287.246,1.006
287.276,1.011
287.306,1.024
287.336,1.030
287.366,1.029
287.396,1.020
287.426,1.021
287.456,1.022
287.486,1.014
287.516,1.019
287.546,1.011
287.576,1.004
287.606,1.005
287.636,1.014
287.666,1.014
287.696,1.013
287.726,1.024
287.756,1.024
287.786,1.022
287.816,1.012
287.846,1.009
287.876,1.012
287.906,1.016
287.936,1.015
287.966,1.018
287.996,1.018
288.026,1.011
288.056,1.010
288.086,1.014
288.116,1.019
288.146,1.018
288.176,1.019
288.206,1.010
288.236,1.018
288.266,1.019
288.296,1.021
288.326,1.022
288.356,1.017
288.386,1.023
288.416,1.024
288.446,1.020
288.476,1.021
288.506,1.023
288.536,1.023
288.566,1.021
288.596,1.018
288.626,1.023
288.656,1.028
288.686,1.021
288.716,1.021
288.746,1.023
288.776,1.022
288.806,1.021
288.836,1.022
288.866,1.018
288.896,1.012
288.926,1.012
288.956,1.018
288.986,1.017
289.016,1.019
289.046,1.020
289.076,1.021
289.106,1.017
289.136,1.021
289.166,1.021
289.196,1.016
289.226,1.021
289.256,1.021
289.286,1.019
289.316,1.024
289.346,1.021
289.376,1.022
289.406,1.022
289.436,1.022
289.466,1.020
289.496,1.021
289.526,1.021
289.556,1.020
289.586,1.020
289.616,1.017
289.646,1.017
289.676,1.018
289.706,1.018
289.736,1.018
289.766,1.017
289.796,1.022
289.826,1.021
289.856,1.015
289.886,1.013
289.916,1.018
289.946,1.021
289.976,1.021
290.006,1.024
290.036,1.023
290.066,1.019
290.096,1.021
290.126,1.019
290.156,1.025
290.186,1.022
290.216,1.014
290.246,1.021
290.276,1.012
290.306,1.024
290.336,1.021
290.366,1.020
290.396,1.016
290.426,1.017
290.456,1.020
290.486,1.021
290.516,1.014
290.546,1.020
290.576,1.014
290.606,1.010
290.636,0.992
290.666,1.010
290.696,1.019
290.726,1.026
290.756,1.021
290.786,1.019
290.816,1.021
290.846,1.026
290.876,1.035
290.906,1.043
290.936,1.041
290.966,1.035
290.996,1.023
291.026,1.013
291.056,1.016
291.086,1.022
291.116,1.020
291.146,1.021
291.176,1.022
291.206,1.010
291.236,1.019
291.266,1.018
291.296,1.013
291.326,1.020
291.356,1.012
291.386,1.026
291.416,1.034
291.446,1.025
291.476,1.017
291.506,1.021
291.536,1.021
291.566,1.026
291.596,1.025
291.626,1.029
291.656,1.023
291.686,1.021
291.716,1.021
291.746,1.022
291.776,1.026
291.806,1.019
291.836,1.020
291.866,1.024
291.896,1.025
291.926,1.032
291.956,1.018
291.986,1.021
292.016,1.026
292.046,1.031
292.076,1.030
292.106,1.021
292.136,1.020
292.166,1.022
292.196,1.021
292.226,1.006
292.256,1.012
292.286,1.018
292.316,1.034
292.346,1.037
292.376,1.043
292.406,1.038
292.436,1.031
292.466,1.027
292.496,1.017
292.526,1.018
292.556,1.017
292.586,1.020
292.616,1.023
292.646,1.025
292.676,1.026
292.706,1.025
292.736,1.022
292.766,1.023
292.796,1.024
292.826,1.017
292.856,1.019
292.886,1.007
292.916,1.021
292.946,1.022
292.976,1.023
293.006,1.020
293.036,1.012
293.066,1.015
293.096,1.022
293.126,1.024
293.156,1.032
293.186,1.024
293.216,1.020
293.246,1.022
293.276,1.032
293.306,1.033
293.336,1.031
293.366,1.018
293.396,1.018
293.426,1.023
293.456,1.022
293.486,1.025
293.516,1.024
293.546,1.021
293.576,1.031
293.606,1.026
293.636,1.027
293.666,1.021
293.696,1.023
293.726,1.026
293.756,1.019
293.786,1.022
293.816,1.023
293.846,1.021
293.876,1.022
293.906,1.020
293.936,1.025
293.966,1.023
293.996,1.020
294.026,1.022
294.056,1.023
294.086,1.021
294.116,1.021
294.146,1.023
294.176,1.021
294.206,1.030
294.236,1.024
294.266,1.021
294.296,1.021
294.326,1.023
294.356,1.021
294.386,1.020
294.416,1.023
294.446,1.020
294.476,1.028
294.506,1.029
294.536,1.023
294.566,1.027
294.596,1.025
294.626,1.029
294.656,1.023
294.686,1.024
294.716,1.021
294.746,1.020
294.776,1.021
294.806,1.024
294.836,1.030
294.866,1.022
294.896,1.020
294.926,1.020
294.956,1.025
294.986,1.022
295.016,1.022
295.046,1.023
295.076,1.025
295.106,1.026
295.136,1.022
295.166,1.024
295.196,1.030
295.226,1.025
295.256,1.024
295.286,1.021
295.316,1.023
295.346,1.020
295.376,1.024
295.406,1.022
295.436,1.021
295.466,1.029
295.496,1.021
295.526,1.021
295.556,1.027
295.586,1.025
295.616,1.027
295.646,1.025
295.676,1.023
295.706,1.022
295.736,1.020
295.766,1.027
295.796,1.021
295.826,1.024
295.856,1.026
295.886,1.029
295.916,1.028
295.946,1.027
295.976,1.025
296.006,1.022
296.036,1.018
296.066,1.023
296.096,1.013
296.126,1.022
296.156,1.021
296.186,1.021
296.216,1.024
296.246,1.034
296.276,1.024
296.306,1.018
296.336,1.012
296.366,1.021
296.396,1.021
296.426,1.029
296.456,1.028
296.486,1.030
296.516,1.030
296.546,1.027
296.576,1.024
296.606,1.022
296.636,1.021
296.666,1.021
296.696,1.017
296.726,1.021
296.756,1.019
296.786,1.029
296.816,1.019
296.846,1.019
296.876,1.025
296.906,1.027
296.936,1.024
296.966,1.019
296.996,1.016
297.026,1.023
297.056,1.038
297.086,1.028
297.116,1.019
297.146,1.018
297.176,1.018
297.206,1.017
297.236,1.021
297.266,1.038
297.296,1.033
297.326,1.027
297.356,1.023
297.386,1.025
297.416,1.026
297.446,1.031
297.476,1.030
297.506,1.023
297.536,1.020
297.566,1.025
297.596,1.027
297.626,1.024
297.656,1.024
297.686,1.023
297.716,1.023
297.746,1.021
297.776,1.021
297.806,1.024
297.836,1.024
297.866,1.028
297.896,1.022
297.926,1.020
297.956,1.023
297.986,1.023
298.016,1.029
298.046,1.024
298.076,1.025
298.106,1.022
298.136,1.023
298.166,1.029
298.196,1.021
298.226,1.024
298.256,1.026
298.286,1.021
298.316,1.021
298.346,1.023
298.376,1.025
298.406,1.022
298.436,1.020
298.466,1.019
298.496,1.029
298.526,1.024
298.556,1.024
298.586,1.024
298.616,1.024
298.646,1.019
298.676,1.022
298.706,1.025
298.736,1.029
298.766,1.027
298.796,1.022
298.826,1.026
298.856,1.028
298.886,1.023
298.916,1.020
298.946,1.021
298.976,1.024
299.006,1.030
299.036,1.026
299.066,1.025
299.096,1.028
299.126,1.020
299.156,1.024
299.186,1.022
299.216,1.025
299.246,1.025
299.276,1.023
299.306,1.023
299.336,1.020
299.366,1.028
299.396,1.023
299.426,1.025
299.456,1.025
299.486,1.027
299.516,1.027
299.546,1.026
299.576,1.021
299.606,1.024
299.636,1.028
299.666,1.024
299.696,1.022
299.726,1.021
299.756,1.028
299.786,1.023
299.816,1.025
299.846,1.021
299.876,1.028
299.906,1.029
299.936,1.025
299.966,1.022
299.996,1.021
300.026,1.027
300.056,1.031
300.086,1.029
300.116,1.022
300.146,1.023
300.176,1.025
300.206,1.028
300.236,1.025
300.266,1.021
300.296,1.023
300.326,1.024
300.356,1.026
300.386,1.026
300.416,1.024
300.446,1.024
300.476,1.028
300.506,1.021
300.536,1.028
300.566,1.026
300.596,1.030
300.626,1.022
300.656,1.020
300.686,1.024
300.716,1.022
300.746,1.022
300.776,1.026
300.806,1.034
300.836,1.027
300.866,1.032
300.896,1.026
300.926,1.022
300.956,1.030
300.986,1.028
301.016,1.038
301.046,1.030
301.076,1.033
301.106,1.036
301.136,1.025
301.166,1.018
301.196,1.021
301.226,1.021
301.256,1.012
301.286,1.011
301.316,1.016
301.346,1.009
301.376,1.027
301.406,1.030
301.436,1.034
301.466,1.025
301.496,1.029
301.526,1.018
301.556,1.014
301.586,1.009
301.616,1.011
301.646,1.009
301.676,1.015
301.706,1.025
301.736,1.026
301.766,1.018
301.796,1.026
301.826,1.027
301.856,1.013
301.886,1.012
301.916,1.012
301.946,1.009
301.976,1.007
302.006,1.016
302.036,1.014
302.066,1.018
302.096,1.021
302.126,1.025
302.156,1.017
302.186,1.021
302.216,1.025
302.246,1.029
302.276,1.023
302.306,1.026
302.336,1.033
302.366,1.028
302.396,1.035
302.426,1.030
302.456,1.030
302.486,1.022
302.516,1.028
302.546,1.028
302.576,1.024
