df_hash,22ZHK4.D641S7
251.081,233
251.106,227
251.131,218
251.156,214
251.181,217
251.206,223
251.231,225
251.256,221
251.281,211
251.306,198
251.331,182
251.356,162
251.381,142
251.406,125
251.431,111
251.456,96
251.481,80
251.506,76
251.531,100
251.556,159
251.581,235
251.606,304
251.631,346
251.656,368
251.681,387
251.706,411
251.731,436
251.756,450
251.781,456
251.806,471
251.831,508
251.856,564
251.881,624
251.906,678
251.931,726
251.956,770
251.981,803
252.006,813
252.031,796
252.056,767
252.081,741
252.106,719
252.131,691
252.156,651
252.181,613
252.206,600
252.231,624
252.256,675
252.281,734
252.306,788
252.331,831
252.356,862
252.381,874
252.406,868
252.431,852
252.456,830
252.481,801
252.506,755
252.531,695
252.556,632
252.581,573
252.606,508
252.631,417
252.656,296
252.681,163
252.706,35
252.731,-87
252.756,-217
252.781,-350
252.806,-458
252.831,-528
252.856,-596
252.881,-726
252.906,-933
252.931,-1148
252.956,-1259
252.981,-1212
253.006,-1070
253.031,-957
253.056,-958
253.081,-1063
253.106,-1201
253.131,-1318
253.156,-1410
253.181,-1511
253.206,-1660
253.231,-1879
253.256,-2167
253.281,-2477
253.306,-2705
253.331,-2727
253.356,-2483
253.381,-2017
253.406,-1447
253.431,-869
253.456,-307
253.481,264
253.506,851
253.531,1403
253.556,1854
253.581,2172
253.606,2373
253.631,2492
253.656,2557
253.681,2592
253.706,2622
253.731,2663
253.756,2704
253.781,2708
253.806,2643
253.831,2511
253.856,2335
253.881,2139
253.906,1937
253.931,1746
253.956,1589
253.981,1479
254.006,1393
254.031,1286
254.056,1134
254.081,959
254.106,809
254.131,703
254.156,616
254.181,509
254.206,369
254.231,221
254.256,89
254.281,-28
254.306,-148
254.331,-275
254.356,-390
254.381,-472
254.406,-516
254.431,-532
254.456,-527
254.481,-499
254.506,-446
254.531,-380
254.556,-316
254.581,-259
254.606,-209
254.631,-169
254.656,-150
254.681,-159
254.706,-176
254.731,-171
254.756,-129
254.781,-65
254.806,-13
254.831,5
254.856,0
254.881,-7
254.906,-10
254.931,-17
254.956,-37
254.981,-64
255.006,-83
255.031,-87
255.056,-86
255.081,-92
255.106,-110
255.131,-128
255.156,-129
255.181,-99
255.206,-44
255.231,20
255.256,70
255.281,94
255.306,95
255.331,87
255.356,80
255.381,74
255.406,62
255.431,43
255.456,26
255.481,20
255.506,20
255.531,19
255.556,12
255.581,3
255.606,-3
255.631,-18
255.656,-52
255.681,-100
255.706,-144
255.731,-175
255.756,-203
255.781,-251
255.806,-318
255.831,-374
255.856,-377
255.881,-319
255.906,-228
255.931,-144
255.956,-81
255.981,-28
256.006,30
256.031,91
256.056,144
256.081,184
256.106,224
256.131,274
256.156,340
256.181,421
256.206,515
256.231,616
256.256,706
256.281,766
256.306,791
256.331,795
256.356,796
256.381,792
256.406,769
256.431,734
256.456,725
256.481,781
256.506,899
256.531,1020
256.556,1078
256.581,1055
256.606,995
256.631,967
256.656,1012
256.681,1128
256.706,1282
256.731,1439
256.756,1576
256.781,1693
256.806,1802
256.831,1916
256.856,2022
256.881,2092
256.906,2130
256.931,2188
256.956,2324
256.981,2495
257.006,2509
257.031,2130
257.056,1280
257.081,151
257.106,-907
257.131,-1638
257.156,-2042
257.181,-2308
257.206,-2591
257.231,-2871
257.256,-3014
257.281,-2942
257.306,-2714
257.331,-2459
257.356,-2241
257.381,-2035
257.406,-1796
257.431,-1533
257.456,-1299
257.481,-1123
257.506,-982
257.531,-837
257.556,-678
257.581,-527
257.606,-393
257.631,-264
257.656,-131
257.681,-17
257.706,45
257.731,59
257.756,77
257.781,152
257.806,289
257.831,443
257.856,568
257.881,652
257.906,714
257.931,763
257.956,790
257.981,786
258.006,771
258.031,778
258.056,824
258.081,891
258.106,944
258.131,965
258.156,965
258.181,964
258.206,970
258.231,968
258.256,945
258.281,894
258.306,822
258.331,741
258.356,667
258.381,619
258.406,603
258.431,617
258.456,642
258.481,661
258.506,665
258.531,658
258.556,643
258.581,617
258.606,579
258.631,532
258.656,490
258.681,463
258.706,454
258.731,450
258.756,438
258.781,406
258.806,348
258.831,261
258.856,155
258.881,43
258.906,-52
258.931,-125
258.956,-182
258.981,-238
259.006,-298
259.031,-344
259.056,-348
259.081,-295
259.106,-196
259.131,-80
259.156,22
259.181,105
259.206,176
259.231,243
259.256,303
259.281,347
259.306,375
259.331,398
259.356,425
259.381,457
259.406,481
259.431,487
259.456,473
259.481,449
259.506,423
259.531,394
259.556,359
259.581,317
259.606,270
259.631,225
259.656,183
259.681,144
259.706,105
259.731,63
259.756,15
259.781,-44
259.806,-112
259.831,-167
259.856,-183
259.881,-142
259.906,-49
259.931,64
259.956,169
259.981,246
260.006,296
260.031,331
260.056,356
260.081,373
260.106,381
260.131,386
260.156,397
260.181,419
260.206,443
260.231,461
260.256,462
260.281,450
260.306,430
260.331,410
260.356,391
260.381,369
260.406,346
260.431,323
260.456,303
260.481,285
260.506,261
260.531,228
260.556,189
260.581,151
260.606,113
260.631,70
260.656,15
260.681,-39
260.706,-67
260.731,-46
260.756,24
260.781,118
260.806,206
260.831,269
260.856,310
260.881,338
260.906,353
260.931,351
260.956,333
260.981,316
261.006,317
261.031,341
261.056,379
261.081,412
261.106,429
261.131,432
261.156,428
261.181,421
261.206,411
261.231,394
261.256,370
261.281,339
261.306,307
261.331,275
261.356,245
261.381,215
261.406,184
261.431,151
261.456,115
261.481,72
261.506,18
261.531,-44
261.556,-103
261.581,-131
261.606,-108
261.631,-35
261.656,59
261.681,141
261.706,193
261.731,222
261.756,243
261.781,266
261.806,284
261.831,292
261.856,293
261.881,303
261.906,331
261.931,370
261.956,404
261.981,421
262.006,422
262.031,417
262.056,414
262.081,413
262.106,409
262.131,396
262.156,374
262.181,345
262.206,311
262.231,274
262.256,235
262.281,199
262.306,166
262.331,135
262.356,101
262.381,58
262.406,4
262.431,-48
262.456,-76
262.481,-61
262.506,-4
262.531,77
262.556,154
262.581,210
262.606,244
262.631,263
262.656,276
262.681,281
262.706,279
262.731,276
262.756,279
262.781,293
262.806,315
262.831,334
262.856,344
262.881,342
262.906,331
262.931,318
262.956,308
262.981,301
263.006,292
263.031,274
263.056,244
263.081,209
263.106,180
263.131,158
263.156,133
263.181,93
263.206,44
263.231,11
263.256,22
263.281,82
263.306,169
263.331,249
263.356,305
263.381,342
263.406,368
263.431,386
263.456,389
263.481,376
263.506,359
263.531,353
263.556,363
263.581,379
263.606,390
263.631,391
263.656,386
263.681,380
263.706,368
263.731,347
263.756,320
263.781,290
263.806,261
263.831,230
263.856,194
263.881,157
263.906,121
263.931,85
263.956,43
263.981,-3
264.006,-39
264.031,-39
264.056,8
264.081,89
264.106,175
264.131,241
264.156,281
264.181,306
264.206,324
264.231,336
264.256,341
264.281,341
264.306,342
264.331,350
264.356,364
264.381,378
264.406,387
264.431,391
264.456,386
264.481,373
264.506,352
264.531,329
264.556,307
264.581,284
264.606,256
264.631,219
264.656,178
264.681,141
264.706,111
264.731,80
264.756,40
264.781,-6
264.806,-43
264.831,-46
264.856,-7
264.881,61
264.906,136
264.931,198
264.956,243
264.981,276
265.006,304
265.031,325
265.056,335
265.081,335
265.106,333
265.131,341
265.156,357
265.181,375
265.206,385
265.231,385
265.256,380
265.281,374
265.306,367
265.331,355
265.356,336
265.381,312
265.406,288
265.431,264
265.456,239
265.481,214
265.506,187
265.531,159
265.556,123
265.581,79
265.606,37
265.631,17
265.656,38
265.681,97
265.706,172
265.731,235
265.756,273
265.781,293
265.806,306
265.831,316
265.856,321
265.881,315
265.906,306
265.931,302
265.956,310
265.981,324
266.006,336
266.031,343
266.056,345
266.081,343
266.106,335
266.131,320
266.156,301
266.181,284
266.206,269
266.231,249
266.256,220
266.281,185
266.306,154
266.331,131
266.356,108
266.381,74
266.406,35
266.431,11
266.456,23
266.481,73
266.506,139
266.531,195
266.556,229
266.581,249
266.606,267
266.631,286
266.656,297
266.681,297
266.706,293
266.731,297
266.756,315
266.781,338
266.806,356
266.831,363
266.856,364
266.881,362
266.906,357
266.931,347
266.956,329
266.981,306
267.006,282
267.031,260
267.056,238
267.081,216
267.106,191
267.131,159
267.156,123
267.181,94
267.206,87
267.231,110
267.256,154
267.281,200
267.306,233
267.331,254
267.356,271
267.381,286
267.406,294
267.431,290
267.456,281
267.481,280
267.506,293
267.531,313
267.556,328
267.581,332
267.606,331
267.631,331
267.656,331
267.681,324
267.706,306
267.731,284
267.756,261
267.781,236
267.806,204
267.831,169
267.856,139
267.881,116
267.906,87
267.931,43
267.956,-11
267.981,-53
268.006,-61
268.031,-34
268.056,7
268.081,47
268.106,81
268.131,114
268.156,150
268.181,185
268.206,214
268.231,240
268.256,266
268.281,288
268.306,300
268.331,304
268.356,318
268.381,354
268.406,405
268.431,443
268.456,447
268.481,420
268.506,387
268.531,368
268.556,364
268.581,362
268.606,355
268.631,349
268.656,348
268.681,347
268.706,334
268.731,306
268.756,271
268.781,239
268.806,210
268.831,180
268.856,153
268.881,146
268.906,168
268.931,210
268.956,250
268.981,271
269.006,275
269.031,277
269.056,288
269.081,299
269.106,298
269.131,285
269.156,271
269.181,268
269.206,278
269.231,289
269.256,293
269.281,290
269.306,285
269.331,280
269.356,272
269.381,259
269.406,241
269.431,226
269.456,213
269.481,199
269.506,180
269.531,161
269.556,148
269.581,143
269.606,136
269.631,114
269.656,78
269.681,49
269.706,52
269.731,100
269.756,176
269.781,248
269.806,291
269.831,305
269.856,307
269.881,313
269.906,323
269.931,331
269.956,333
269.981,333
270.006,336
270.031,343
270.056,345
270.081,340
270.106,327
270.131,313
270.156,300
270.181,288
270.206,275
270.231,258
270.256,238
270.281,215
270.306,190
270.331,166
270.356,142
270.381,114
270.406,76
270.431,34
270.456,3
270.481,2
270.506,33
270.531,81
270.556,127
270.581,162
270.606,196
270.631,243
270.656,300
270.681,348
270.706,372
270.731,374
270.756,371
270.781,378
270.806,396
270.831,414
270.856,423
270.881,422
270.906,412
270.931,395
270.956,374
270.981,354
271.006,340
271.031,334
271.056,329
271.081,314
271.106,284
271.131,242
271.156,196
271.181,151
271.206,107
271.231,62
271.256,20
271.281,-7
271.306,-10
271.331,12
271.356,51
271.381,87
271.406,108
271.431,115
271.456,122
271.481,139
271.506,160
271.531,169
271.556,159
271.581,143
271.606,150
271.631,192
271.656,252
271.681,299
271.706,317
271.731,318
271.756,323
271.781,338
271.806,343
271.831,325
271.856,290
271.881,261
271.906,251
271.931,246
271.956,220
271.981,165
272.006,98
272.031,43
272.056,10
272.081,-1
272.106,7
272.131,43
272.156,105
272.181,176
272.206,234
272.231,271
272.256,305
272.281,354
272.306,417
272.331,465
272.356,475
272.381,455
272.406,435
272.431,441
272.456,468
272.481,491
272.506,492
272.531,477
272.556,463
272.581,457
272.606,451
272.631,435
272.656,405
272.681,372
272.706,341
272.731,316
272.756,294
272.781,275
272.806,261
272.831,252
272.856,245
272.881,242
272.906,249
272.931,272
272.956,306
272.981,336
273.006,339
273.031,308
273.056,248
273.081,179
273.106,121
273.131,87
273.156,77
273.181,84
273.206,94
273.231,101
273.256,100
273.281,95
273.306,89
273.331,81
273.356,72
273.381,60
273.406,48
273.431,35
273.456,20
273.481,0
273.506,-23
273.531,-38
273.556,-33
273.581,-2
273.606,50
273.631,111
273.656,168
273.681,215
273.706,252
273.731,280
273.756,300
273.781,316
273.806,330
273.831,347
273.856,370
273.881,393
273.906,411
273.931,419
273.956,415
273.981,405
274.006,393
274.031,382
274.056,369
274.081,348
274.106,317
274.131,275
274.156,224
274.181,169
274.206,117
274.231,79
274.256,67
274.281,84
274.306,122
274.331,165
274.356,197
274.381,216
274.406,231
274.431,248
274.456,266
274.481,279
274.506,284
274.531,286
274.556,292
274.581,302
274.606,310
274.631,314
274.656,316
274.681,320
274.706,325
274.731,323
274.756,311
274.781,296
274.806,287
274.831,289
274.856,296
274.881,299
274.906,298
274.931,301
274.956,316
274.981,350
275.006,403
275.031,473
275.056,556
275.081,645
275.106,732
275.131,813
275.156,888
275.181,959
275.206,1022
275.231,1069
275.256,1100
275.281,1129
275.306,1167
275.331,1219
275.356,1268
275.381,1295
275.406,1291
275.431,1263
275.456,1223
275.481,1178
275.506,1128
275.531,1063
275.556,977
275.581,866
275.606,734
275.631,591
275.656,444
275.681,288
275.706,115
275.731,-69
275.756,-247
275.781,-394
275.806,-511
275.831,-627
275.856,-779
275.881,-978
275.906,-1204
275.931,-1435
275.956,-1669
275.981,-1927
276.006,-2216
276.031,-2521
276.056,-2820
276.081,-3115
276.106,-3426
276.131,-3762
276.156,-4093
276.181,-4365
276.206,-4520
276.231,-4492
276.256,-4199
276.281,-3563
276.306,-2576
276.331,-1362
276.356,-150
276.381,844
276.406,1544
276.431,2023
276.456,2406
276.481,2764
276.506,3082
276.531,3328
276.556,3502
276.581,3635
276.606,3735
276.631,3768
276.656,3701
276.681,3543
276.706,3348
276.731,3161
276.756,2983
276.781,2782
276.806,2531
276.831,2242
276.856,1944
276.881,1661
276.906,1399
276.931,1152
276.956,918
276.981,699
277.006,499
277.031,320
277.056,163
277.081,28
277.106,-91
277.131,-203
277.156,-302
277.181,-376
277.206,-416
277.231,-436
277.256,-465
277.281,-517
277.306,-574
277.331,-593
277.356,-551
277.381,-461
277.406,-367
277.431,-295
277.456,-235
277.481,-159
277.506,-49
277.531,83
277.556,210
277.581,312
277.606,388
277.631,442
277.656,481
277.681,518
277.706,578
277.731,681
277.756,815
277.781,933
277.806,984
277.831,962
277.856,908
277.881,866
277.906,829
277.931,736
277.956,534
277.981,233
278.006,-84
278.031,-333
278.056,-486
278.081,-578
278.106,-654
278.131,-721
278.156,-754
278.181,-738
278.206,-692
278.231,-651
278.256,-624
278.281,-593
278.306,-533
278.331,-445
278.356,-352
278.381,-271
278.406,-199
278.431,-120
278.456,-32
278.481,51
278.506,119
278.531,174
278.556,230
278.581,294
278.606,360
278.631,417
278.656,462
278.681,503
278.706,552
278.731,608
278.756,663
278.781,705
278.806,729
278.831,738
278.856,733
278.881,712
278.906,671
278.931,610
278.956,541
278.981,480
279.006,430
279.031,369
279.056,265
279.081,102
279.106,-94
279.131,-282
279.156,-430
279.181,-546
279.206,-656
279.231,-775
279.256,-898
279.281,-1015
279.306,-1132
279.331,-1254
279.356,-1360
279.381,-1411
279.406,-1387
279.431,-1316
279.456,-1237
279.481,-1138
279.506,-941
279.531,-573
279.556,-65
279.581,438
279.606,790
279.631,968
279.656,1088
279.681,1286
279.706,1584
279.731,1878
279.756,2050
279.781,2078
279.806,2040
279.831,2019
279.856,2027
279.881,2017
279.906,1946
279.931,1815
279.956,1639
279.981,1411
280.006,1112
280.031,756
280.056,417
280.081,186
280.106,106
280.131,139
280.156,207
280.181,255
280.206,279
280.231,299
280.256,321
280.281,326
280.306,290
280.331,214
280.356,124
280.381,51
280.406,8
280.431,-9
280.456,-15
280.481,-18
280.506,-26
280.531,-45
280.556,-84
280.581,-140
280.606,-201
280.631,-256
280.656,-304
280.681,-357
280.706,-425
280.731,-503
280.756,-569
280.781,-607
280.806,-616
280.831,-602
280.856,-566
280.881,-504
280.906,-428
280.931,-369
280.956,-354
280.981,-375
281.006,-384
281.031,-330
281.056,-213
281.081,-80
281.106,18
281.131,83
281.156,157
281.181,277
281.206,434
281.231,580
281.256,686
281.281,755
281.306,802
281.331,822
281.356,793
281.381,716
281.406,627
281.431,573
281.456,565
281.481,563
281.506,530
281.531,468
281.556,424
281.581,430
281.606,477
281.631,522
281.656,541
281.681,540
281.706,539
281.731,535
281.756,507
281.781,446
281.806,375
281.831,332
281.856,330
281.881,347
281.906,346
281.931,316
281.956,272
281.981,238
282.006,216
282.031,193
282.056,161
282.081,129
282.106,112
282.131,116
282.156,124
282.181,118
282.206,94
282.231,66
282.256,55
282.281,69
282.306,100
282.331,134
282.356,164
282.381,193
282.406,228
282.431,269
282.456,313
282.481,355
282.506,392
282.531,419
282.556,432
282.581,422
282.606,393
282.631,355
282.656,323
282.681,301
282.706,284
282.731,263
282.756,234
282.781,202
282.806,171
282.831,139
282.856,99
282.881,56
282.906,23
282.931,17
282.956,43
282.981,91
283.006,143
283.031,184
283.056,209
283.081,217
283.106,210
283.131,193
283.156,175
283.181,165
283.206,165
283.231,173
283.256,180
283.281,182
283.306,178
283.331,168
283.356,153
283.381,133
283.406,111
283.431,89
283.456,70
283.481,51
283.506,30
283.531,5
283.556,-22
283.581,-44
283.606,-46
283.631,-15
283.656,50
283.681,137
283.706,225
283.731,295
283.756,344
283.781,380
283.806,411
283.831,442
283.856,471
283.881,495
283.906,516
283.931,536
283.956,548
283.981,547
284.006,533
284.031,507
284.056,473
284.081,426
284.106,365
284.131,297
284.156,234
284.181,182
284.206,136
284.231,82
284.256,16
284.281,-50
284.306,-98
284.331,-117
284.356,-113
284.381,-103
284.406,-94
284.431,-87
284.456,-78
284.481,-69
284.506,-63
284.531,-54
284.556,-34
284.581,-2
284.606,32
284.631,58
284.656,73
284.681,94
284.706,134
284.731,189
284.756,238
284.781,260
284.806,257
284.831,249
284.856,255
284.881,276
284.906,295
284.931,293
284.956,267
284.981,233
285.006,214
285.031,228
285.056,274
285.081,339
285.106,404
285.131,460
285.156,509
285.181,562
285.206,621
285.231,679
285.256,727
285.281,763
285.306,800
285.331,850
285.356,907
285.381,949
285.406,956
285.431,926
285.456,876
285.481,817
285.506,744
285.531,642
285.556,509
285.581,365
285.606,238
285.631,141
285.656,61
285.681,-16
285.706,-90
285.731,-141
285.756,-149
285.781,-119
285.806,-72
285.831,-26
285.856,14
285.881,57
285.906,101
285.931,133
285.956,142
285.981,130
286.006,118
286.031,122
286.056,142
286.081,164
286.106,172
286.131,166
286.156,157
286.181,152
286.206,148
286.231,137
286.256,115
286.281,85
286.306,51
286.331,12
286.356,-38
286.381,-92
286.406,-132
286.431,-140
286.456,-118
286.481,-86
286.506,-66
286.531,-65
286.556,-68
286.581,-57
286.606,-34
286.631,-11
286.656,3
286.681,18
286.706,46
286.731,92
286.756,140
286.781,172
286.806,183
286.831,181
286.856,177
286.881,172
286.906,159
286.931,143
286.956,137
286.981,151
287.006,177
287.031,193
287.056,188
287.081,174
287.106,180
287.131,223
287.156,299
287.181,384
287.206,465
287.231,541
287.256,623
287.281,710
287.306,786
287.331,836
287.356,856
287.381,856
287.406,852
287.431,847
287.456,835
287.481,814
287.506,784
287.531,749
287.556,705
287.581,643
287.606,561
287.631,470
287.656,389
287.681,328
287.706,275
287.731,208
287.756,115
287.781,11
287.806,-73
287.831,-118
287.856,-129
287.881,-131
287.906,-138
287.931,-147
287.956,-136
287.981,-94
288.006,-30
288.031,30
288.056,74
288.081,101
288.106,126
288.131,158
288.156,194
288.181,220
288.206,229
288.231,225
288.256,218
288.281,217
288.306,220
288.331,220
288.356,211
288.381,195
288.406,178
288.431,162
288.456,146
288.481,126
288.506,110
288.531,109
288.556,132
288.581,171
288.606,214
288.631,248
288.656,275
288.681,299
288.706,321
288.731,332
288.756,326
288.781,305
288.806,284
288.831,275
288.856,279
288.881,289
288.906,299
288.931,306
288.956,307
288.981,302
289.006,289
289.031,272
289.056,256
289.081,241
289.106,219
289.131,183
289.156,140
289.181,108
289.206,97
289.231,107
289.256,127
289.281,149
289.306,179
289.331,221
289.356,268
289.381,301
289.406,307
289.431,289
289.456,268
289.481,261
289.506,269
289.531,278
289.556,277
289.581,264
289.606,247
289.631,235
289.656,228
289.681,224
289.706,222
289.731,219
289.756,211
289.781,194
289.806,171
289.831,148
289.856,133
289.881,131
289.906,141
289.931,166
289.956,205
289.981,255
290.006,307
290.031,349
290.056,377
290.081,394
290.106,405
290.131,411
290.156,410
290.181,398
290.206,382
290.231,372
290.256,369
290.281,366
290.306,353
290.331,326
290.356,297
290.381,276
290.406,267
290.431,259
290.456,243
290.481,218
290.506,190
290.531,163
290.556,135
290.581,103
290.606,75
290.631,65
290.656,82
290.681,123
290.706,171
290.731,210
290.756,237
290.781,263
290.806,295
290.831,329
290.856,350
290.881,350
290.906,333
290.931,312
290.956,298
290.981,293
291.006,292
291.031,288
291.056,277
291.081,259
291.106,236
291.131,212
291.156,190
291.181,169
291.206,141
291.231,98
291.256,45
291.281,1
291.306,-10
291.331,19
291.356,77
291.381,136
291.406,180
291.431,208
291.456,233
291.481,260
291.506,282
291.531,291
291.556,290
291.581,288
291.606,295
291.631,305
291.656,308
291.681,295
291.706,272
291.731,248
291.756,234
291.781,226
291.806,220
291.831,210
291.856,194
291.881,175
291.906,156
291.931,148
291.956,160
291.981,196
292.006,248
292.031,302
292.056,346
292.081,381
292.106,415
292.131,450
292.156,479
292.181,496
292.206,499
292.231,497
292.256,497
292.281,500
292.306,500
292.331,498
292.356,498
292.381,506
292.406,517
292.431,516
292.456,492
292.481,442
292.506,376
292.531,308
292.556,247
292.581,197
292.606,160
292.631,136
292.656,121
292.681,113
292.706,103
292.731,85
292.756,59
292.781,29
292.806,2
292.831,-19
292.856,-42
292.881,-71
292.906,-110
292.931,-150
292.956,-178
292.981,-185
293.006,-173
293.031,-157
293.056,-150
293.081,-164
293.106,-200
293.131,-256
293.156,-320
293.181,-369
293.206,-379
293.231,-335
293.256,-245
293.281,-136
293.306,-35
293.331,49
293.356,126
293.381,211
293.406,311
293.431,421
293.456,530
293.481,627
293.506,699
293.531,738
293.556,753
293.581,771
293.606,821
293.631,905
293.656,980
293.681,986
293.706,897
293.731,750
293.756,624
293.781,580
293.806,613
293.831,663
293.856,673
293.881,634
293.906,587
293.931,572
293.956,589
293.981,604
294.006,587
294.031,541
294.056,496
294.081,476
294.106,472
294.131,459
294.156,421
294.181,364
294.206,304
294.231,253
294.256,204
294.281,152
294.306,96
294.331,44
294.356,-2
294.381,-43
294.406,-80
294.431,-113
294.456,-144
294.481,-184
294.506,-244
294.531,-326
294.556,-411
294.581,-478
294.606,-519
294.631,-542
294.656,-557
294.681,-571
294.706,-578
294.731,-579
294.756,-574
294.781,-558
294.806,-509
294.831,-402
294.856,-229
294.881,-15
294.906,198
294.931,379
294.956,520
294.981,636
295.006,741
295.031,835
295.056,907
295.081,945
295.106,947
295.131,925
295.156,895
295.181,865
295.206,824
295.231,751
295.256,637
295.281,514
295.306,441
295.331,464
295.356,570
295.381,677
295.406,695
295.431,590
295.456,415
295.481,264
295.506,203
295.531,224
295.556,269
295.581,285
295.606,257
295.631,208
295.656,159
295.681,116
295.706,69
295.731,16
295.756,-39
295.781,-86
295.806,-117
295.831,-124
295.856,-102
295.881,-50
295.906,19
295.931,85
295.956,127
295.981,142
296.006,146
296.031,156
296.056,175
296.081,191
296.106,194
296.131,191
296.156,201
296.181,239
296.206,293
296.231,336
296.256,345
296.281,325
296.306,303
296.331,303
296.356,325
296.381,344
296.406,337
296.431,298
296.456,248
296.481,213
296.506,209
296.531,234
296.556,276
296.581,327
296.606,379
296.631,424
296.656,450
296.681,450
296.706,427
296.731,396
296.756,373
296.781,362
296.806,356
296.831,342
296.856,314
296.881,272
296.906,220
296.931,166
296.956,116
296.981,76
297.006,46
297.031,20
297.056,-11
297.081,-49
297.106,-80
297.131,-84
297.156,-51
297.181,5
297.206,63
297.231,106
297.256,138
297.281,173
297.306,217
297.331,261
297.356,292
297.381,302
297.406,300
297.431,303
297.456,319
297.481,345
297.506,366
297.531,373
297.556,364
297.581,346
297.606,326
297.631,302
297.656,269
297.681,222
297.706,168
297.731,127
297.756,114
297.781,131
297.806,167
297.831,206
297.856,238
297.881,266
297.906,295
297.931,320
297.956,335
297.981,335
298.006,327
298.031,317
298.056,308
298.081,297
298.106,278
298.131,252
298.156,222
298.181,189
298.206,151
298.231,111
298.256,72
298.281,36
298.306,-2
298.331,-49
298.356,-96
298.381,-125
298.406,-121
298.431,-83
298.456,-31
298.481,17
298.506,59
298.531,104
298.556,159
298.581,222
298.606,279
298.631,327
298.656,371
298.681,422
298.706,481
298.731,536
298.756,577
298.781,598
298.806,600
298.831,583
298.856,545
298.881,487
298.906,421
298.931,364
298.956,326
298.981,301
299.006,277
299.031,245
299.056,211
299.081,194
299.106,206
299.131,246
299.156,298
299.181,345
299.206,378
299.231,400
299.256,415
299.281,422
299.306,418
299.331,404
299.356,385
299.381,368
299.406,357
299.431,348
299.456,337
299.481,318
299.506,291
299.531,255
299.556,211
299.581,160
299.606,103
299.631,38
299.656,-35
299.681,-112
299.706,-176
299.731,-206
299.756,-190
299.781,-137
299.806,-70
299.831,-6
299.856,52
299.881,114
299.906,178
299.931,234
299.956,268
299.981,279
300.006,281
300.031,285
300.056,293
300.081,295
300.106,288
300.131,274
300.156,259
300.181,246
300.206,232
300.231,215
300.256,194
300.281,169
300.306,135
300.331,96
300.356,66
300.381,68
300.406,110
300.431,178
300.456,243
300.481,288
300.506,317
300.531,344
300.556,375
300.581,401
300.606,411
300.631,403
300.656,392
300.681,388
300.706,393
300.731,400
300.756,401
300.781,394
300.806,379
300.831,354
300.856,322
300.881,290
300.906,261
300.931,231
300.956,188
300.981,132
301.006,80
301.031,57
301.056,76
301.081,125
301.106,177
301.131,215
301.156,240
301.181,264
301.206,289
301.231,306
301.256,308
301.281,296
301.306,285
301.331,286
301.356,298
301.381,311
301.406,317
301.431,315
301.456,305
301.481,287
301.506,259
301.531,221
301.556,180
301.581,145
301.606,112
301.631,75
301.656,30
301.681,-9
301.706,-26
301.731,-6
301.756,45
301.781,110
301.806,169
301.831,217
301.856,260
301.881,303
301.906,339
301.931,359
301.956,358
301.981,344
302.006,333
302.031,333
302.056,340
302.081,345
302.106,340
302.131,328
302.156,311
302.181,289
302.206,261
302.231,228
302.256,195
302.281,165
302.306,135
302.331,99
302.356,57
302.381,24
302.406,21
302.431,56
302.456,121
302.481,193
302.506,254
302.531,301
302.556,340
302.581,373
302.606,396
302.631,402
302.656,395
302.681,386
302.706,388
302.731,397
302.756,404
302.781,398
302.806,382
302.831,362
302.856,342
302.881,316
302.906,280
302.931,235
302.956,187
302.981,143
303.006,95
303.031,35
303.056,-29
303.081,-75
303.106,-74
303.131,-23
303.156,55
303.181,128
303.206,178
303.231,211
303.256,242
303.281,274
303.306,299
303.331,306
303.356,300
303.381,290
303.406,286
303.431,284
303.456,280
303.481,272
303.506,259
303.531,242
303.556,218
303.581,186
303.606,150
303.631,112
303.656,75
303.681,40
303.706,11
303.731,-2
303.756,-4
303.781,-8
303.806,-29
303.831,-61
303.856,-75
303.881,-42
303.906,43
303.931,155
303.956,257
303.981,335
304.006,398
304.031,457
304.056,513
304.081,554
304.106,577
304.131,591
304.156,610
304.181,637
304.206,660
304.231,669
304.256,661
304.281,641
304.306,615
304.331,576
304.356,521
304.381,450
304.406,373
304.431,303
304.456,241
304.481,180
304.506,111
304.531,33
304.556,-34
304.581,-68
304.606,-53
304.631,2
304.656,72
304.681,127
304.706,160
304.731,186
304.756,216
304.781,248
304.806,262
304.831,250
304.856,225
304.881,210
304.906,215
304.931,231
304.956,240
304.981,234
305.006,219
305.031,202
305.056,180
305.081,148
305.106,109
305.131,72
305.156,38
305.181,0
305.206,-49
305.231,-90
305.256,-92
305.281,-36
305.306,59
305.331,157
305.356,226
305.381,271
305.406,311
305.431,353
305.456,383
305.481,386
305.506,367
305.531,347
305.556,345
305.581,356
305.606,364
305.631,359
305.656,343
305.681,326
305.706,309
305.731,285
305.756,253
305.781,218
305.806,179
305.831,132
305.856,70
305.881,5
305.906,-33
305.931,-21
305.956,41
305.981,126
306.006,199
306.031,247
306.056,284
306.081,326
306.106,371
306.131,403
306.156,408
306.181,393
306.206,378
306.231,376
306.256,386
306.281,390
306.306,380
306.331,358
306.356,332
306.381,309
306.406,284
306.431,253
306.456,214
306.481,171
306.506,122
306.531,64
306.556,0
306.581,-50
306.606,-63
306.631,-26
306.656,50
306.681,136
306.706,207
306.731,260
306.756,306
306.781,351
306.806,391
306.831,414
306.856,419
306.881,414
306.906,411
306.931,414
306.956,418
306.981,416
307.006,404
