df_hash,22ZHK4.WCZFFA
415.512,1.087
415.542,1.064
415.572,1.101
415.602,1.098
415.632,1.055
415.662,1.060
415.692,0.987
415.722,1.033
415.752,0.949
415.782,0.974
415.812,0.985
415.842,0.976
415.872,0.874
415.902,0.851
415.932,0.824
415.962,0.764
415.992,0.681
416.022,0.748
416.052,0.744
416.082,0.984
416.112,1.404
416.142,1.604
416.172,1.384
416.202,1.078
416.232,0.884
416.262,0.850
416.292,0.884
416.322,0.981
416.352,1.030
416.382,1.083
416.412,1.141
416.442,1.053
416.472,1.010
416.502,1.065
416.532,1.021
416.562,0.983
416.592,1.003
416.622,0.996
416.652,0.969
416.682,0.995
416.712,1.011
416.742,0.965
416.772,0.985
416.802,1.062
416.832,1.030
416.862,1.016
416.892,1.096
416.922,1.109
416.952,1.067
416.982,1.056
417.012,1.036
417.042,1.034
417.072,1.049
417.102,1.092
417.132,1.062
417.162,1.036
417.192,1.062
417.222,1.078
417.252,1.048
417.282,1.064
417.312,1.063
417.342,1.067
417.372,1.059
417.402,1.064
417.432,1.077
417.462,1.049
417.492,1.048
417.522,1.051
417.552,1.070
417.582,1.065
417.612,1.038
417.642,1.067
417.672,1.071
417.702,1.053
417.732,1.045
417.762,1.045
417.792,1.060
417.822,1.049
417.852,1.058
417.882,1.062
417.912,1.055
417.942,1.036
417.972,1.049
418.002,1.062
418.032,1.044
418.062,1.053
418.092,1.059
418.122,1.054
418.152,1.053
418.182,1.046
418.212,1.059
418.242,1.051
418.272,1.047
418.302,1.053
418.332,1.062
418.362,1.051
418.392,1.046
418.422,1.064
418.452,1.061
418.482,1.039
418.512,1.062
418.542,1.048
418.572,1.059
418.602,1.052
418.632,1.045
418.662,1.061
418.692,1.049
418.722,1.048
418.752,1.045
418.782,1.049
418.812,1.054
418.842,1.058
418.872,1.061
418.902,1.053
418.932,1.041
418.962,1.047
418.992,1.053
419.022,1.061
419.052,1.068
419.082,1.062
419.112,1.060
419.142,1.057
419.172,1.040
419.202,1.045
419.232,1.030
419.262,1.039
419.292,1.052
419.322,1.072
419.352,1.038
419.382,1.034
419.412,1.029
419.442,0.987
419.472,1.037
419.502,1.072
419.532,1.034
419.562,1.056
419.592,1.073
419.622,1.020
419.652,1.049
419.682,1.066
419.712,1.048
419.742,1.052
419.772,1.056
419.802,1.042
419.832,1.059
419.862,1.062
419.892,1.062
419.922,1.057
419.952,1.060
419.982,1.060
420.012,1.063
420.042,1.050
420.072,1.060
420.102,1.061
420.132,1.049
420.162,1.049
420.192,1.055
420.222,1.058
420.252,1.046
420.282,1.052
420.312,1.050
420.342,1.050
420.372,1.046
420.402,1.048
420.432,1.054
420.462,1.059
420.492,1.049
420.522,1.046
420.552,1.062
420.582,1.065
420.612,1.056
420.642,1.047
420.672,1.056
420.702,1.055
420.732,1.049
420.762,1.057
420.792,1.047
420.822,1.053
420.852,1.057
420.882,1.050
420.912,1.055
420.942,1.047
420.972,1.054
421.002,1.058
421.032,1.047
421.062,1.056
421.092,1.070
421.122,1.057
421.152,1.069
421.182,1.069
421.212,1.060
421.242,1.059
421.272,1.045
421.302,1.036
421.332,1.047
421.362,1.037
421.392,1.050
421.422,1.044
421.452,1.034
421.482,1.050
421.512,1.053
421.542,1.039
421.572,1.048
421.602,1.057
421.632,1.046
421.662,1.045
421.692,1.046
421.722,1.044
421.752,1.069
421.782,1.058
421.812,1.055
421.842,1.056
421.872,1.051
421.902,1.061
421.932,1.053
421.962,1.052
421.992,1.069
422.022,1.062
422.052,1.061
422.082,1.054
422.112,1.062
422.142,1.065
422.172,1.061
422.202,1.062
422.232,1.057
422.262,1.060
422.292,1.054
422.322,1.052
422.352,1.059
422.382,1.052
422.412,1.058
422.442,1.061
422.472,1.061
422.502,1.053
422.532,1.062
422.562,1.049
422.592,1.062
422.622,1.056
422.652,1.051
422.682,1.065
422.712,1.057
422.742,1.050
422.772,1.066
422.802,1.059
422.832,1.060
422.862,1.066
422.892,1.063
422.922,1.061
422.952,1.064
422.982,1.051
423.012,1.057
423.042,1.055
423.072,1.052
423.102,1.070
423.132,1.062
423.162,1.057
423.192,1.067
423.222,1.066
423.252,1.061
423.282,1.062
423.312,1.064
423.342,1.060
423.372,1.054
423.402,1.054
423.432,1.056
423.462,1.066
423.492,1.062
423.522,1.060
423.552,1.060
423.582,1.062
423.612,1.054
423.642,1.066
423.672,1.056
423.702,1.050
423.732,1.058
423.762,1.062
423.792,1.064
423.822,1.061
423.852,1.062
423.882,1.066
423.912,1.055
423.942,1.056
423.972,1.066
424.002,1.068
424.032,1.058
424.062,1.051
424.092,1.062
424.122,1.065
424.152,1.055
424.182,1.063
424.212,1.071
424.242,1.054
424.272,1.057
424.302,1.062
424.332,1.053
424.362,1.061
424.392,1.066
424.422,1.066
424.452,1.062
424.482,1.061
424.512,1.074
424.542,1.075
424.572,1.062
424.602,1.068
424.632,1.073
424.662,1.071
424.692,1.050
424.722,1.061
424.752,1.063
424.782,1.063
424.812,1.069
424.842,1.080
424.872,1.093
424.902,1.064
424.932,1.066
424.962,1.054
424.992,1.045
425.022,1.081
425.052,1.060
425.082,1.040
425.112,1.049
425.142,1.041
425.172,1.055
425.202,1.065
425.232,1.086
425.262,1.089
425.292,1.096
425.322,1.103
425.352,1.087
425.382,1.082
425.412,1.063
425.442,1.039
425.472,1.031
425.502,1.027
425.532,1.052
425.562,1.070
425.592,1.079
425.622,1.116
425.652,1.117
425.682,1.105
425.712,1.112
425.742,1.092
425.772,1.086
425.802,1.086
425.832,1.093
425.862,1.069
425.892,1.071
425.922,1.054
425.952,1.049
425.982,1.016
426.012,1.002
426.042,1.014
426.072,0.990
426.102,0.979
426.132,0.982
426.162,0.970
426.192,0.955
426.222,1.004
426.252,1.016
426.282,0.943
426.312,0.945
426.342,0.901
426.372,0.926
426.402,0.988
426.432,1.028
426.462,1.058
426.492,1.067
426.522,1.055
426.552,1.040
426.582,1.021
426.612,1.000
426.642,0.978
426.672,0.973
426.702,0.982
426.732,0.974
426.762,0.952
426.792,0.955
426.822,0.978
426.852,1.018
426.882,0.981
426.912,0.994
426.942,1.002
426.972,1.022
427.002,1.015
427.032,0.967
427.062,0.989
427.092,1.004
427.122,1.021
427.152,1.015
427.182,0.987
427.212,1.017
427.242,1.018
427.272,1.015
427.302,1.043
427.332,1.048
427.362,1.027
427.392,1.035
427.422,1.028
427.452,1.028
427.482,1.073
427.512,1.062
427.542,1.059
427.572,1.097
427.602,1.057
427.632,1.063
427.662,1.073
427.692,1.080
427.722,1.080
427.752,1.084
427.782,1.075
427.812,1.090
427.842,1.091
427.872,1.089
427.902,1.082
427.932,1.077
427.962,1.083
427.992,1.071
428.022,1.062
428.052,1.062
428.082,1.063
428.112,1.051
428.142,1.072
428.172,1.067
428.202,1.063
428.232,1.064
428.262,1.069
428.292,1.067
428.322,1.052
428.352,1.062
428.382,1.062
428.412,1.056
428.442,1.057
428.472,1.055
428.502,1.065
428.532,1.065
428.562,1.066
428.592,1.062
428.622,1.068
428.652,1.068
428.682,1.061
428.712,1.064
428.742,1.064
428.772,1.065
428.802,1.057
428.832,1.053
428.862,1.046
428.892,1.041
428.922,1.053
428.952,1.062
428.982,1.068
429.012,1.062
429.042,1.072
429.072,1.076
429.102,1.088
429.132,1.059
429.162,1.076
429.192,1.070
429.222,1.052
429.252,1.064
429.282,1.069
429.312,1.062
429.342,1.077
429.372,1.078
429.402,1.056
429.432,1.053
429.462,1.049
429.492,1.054
429.522,1.050
429.552,1.040
429.582,1.032
429.612,1.044
429.642,1.070
429.672,1.073
429.702,1.050
429.732,1.063
429.762,1.092
429.792,1.084
429.822,1.073
429.852,1.078
429.882,1.081
429.912,1.079
429.942,1.080
429.972,1.065
430.002,1.053
430.032,1.057
430.062,1.057
430.092,1.050
430.122,1.043
430.152,1.046
430.182,1.045
430.212,1.044
430.242,1.035
430.272,1.052
430.302,1.054
430.332,1.043
430.362,1.042
430.392,1.056
430.422,1.040
430.452,1.049
430.482,1.060
430.512,1.055
430.542,1.036
430.572,1.035
430.602,1.044
430.632,1.046
430.662,1.047
430.692,1.054
430.722,1.048
430.752,1.043
430.782,1.058
430.812,1.060
430.842,1.065
430.872,1.069
430.902,1.082
430.932,1.104
430.962,1.099
430.992,1.098
431.022,1.086
431.052,1.079
431.082,1.081
431.112,1.083
431.142,1.049
431.172,1.025
431.202,1.039
431.232,1.027
431.262,1.023
431.292,0.983
431.322,0.976
431.352,0.990
431.382,0.985
431.412,0.979
431.442,0.980
431.472,0.989
431.502,1.008
431.532,1.019
431.562,1.032
431.592,1.030
431.622,1.035
431.652,1.038
431.682,1.042
431.712,1.048
431.742,1.041
431.772,1.030
431.802,1.037
431.832,1.035
431.862,1.024
431.892,1.038
431.922,1.033
431.952,1.021
431.982,1.015
432.012,1.019
432.042,1.026
432.072,1.013
432.102,1.011
432.132,1.021
432.162,1.023
432.192,1.037
432.222,1.030
432.252,1.025
432.282,1.030
432.312,1.034
432.342,1.030
432.372,1.022
432.402,1.024
432.432,1.042
432.462,1.037
432.492,1.024
432.522,1.027
432.552,1.036
432.582,1.038
432.612,1.035
432.642,1.022
432.672,1.033
432.702,1.033
432.732,1.035
432.762,1.027
432.792,1.027
432.822,1.044
432.852,1.039
432.882,1.023
432.912,1.031
432.942,1.040
432.972,1.032
433.002,1.030
433.032,1.039
433.062,1.036
433.092,1.035
433.122,1.031
433.152,1.037
433.182,1.032
433.212,1.042
433.242,1.049
433.272,1.030
433.302,1.038
433.332,1.033
433.362,1.035
433.392,1.032
433.422,1.044
433.452,1.062
433.482,1.067
433.512,1.086
433.542,1.103
433.572,1.114
433.602,1.129
433.632,1.145
433.662,1.132
433.692,1.124
433.722,1.108
433.752,1.080
433.782,1.069
433.812,1.049
433.842,1.051
433.872,1.042
433.902,1.031
433.932,1.030
433.962,1.026
433.992,1.026
434.022,1.010
434.052,1.005
434.082,0.975
434.112,0.963
434.142,0.948
434.172,0.952
434.202,0.966
434.232,0.964
434.262,0.969
434.292,0.998
434.322,1.008
434.352,1.011
434.382,1.000
434.412,0.973
434.442,0.953
434.472,0.951
434.502,0.964
434.532,0.990
434.562,0.976
434.592,0.946
434.622,0.917
434.652,0.942
434.682,0.971
434.712,1.061
434.742,1.085
434.772,1.018
434.802,1.001
434.832,0.961
434.862,0.947
434.892,0.948
434.922,1.003
434.952,1.035
434.982,1.010
435.012,0.974
435.042,0.974
435.072,0.978
435.102,0.958
435.132,0.989
435.162,1.059
435.192,1.057
435.222,1.006
435.252,0.976
435.282,0.960
435.312,1.009
435.342,1.071
435.372,1.025
435.402,0.983
435.432,0.973
435.462,1.020
435.492,1.006
435.522,0.982
435.552,0.974
435.582,1.010
435.612,1.039
435.642,1.039
435.672,1.038
435.702,1.028
435.732,1.013
435.762,1.021
435.792,1.030
435.822,1.038
435.852,1.028
435.882,1.032
435.912,1.012
435.942,0.982
435.972,1.007
436.002,1.010
436.032,1.027
436.062,1.005
436.092,0.996
436.122,1.020
436.152,1.013
436.182,0.992
436.212,0.974
436.242,0.985
436.272,1.012
436.302,1.029
436.332,1.010
436.362,1.005
436.392,1.003
436.422,0.995
436.452,0.983
436.482,1.013
436.512,1.019
436.542,0.991
436.572,0.988
436.602,0.993
436.632,1.014
436.662,1.028
436.692,1.029
436.722,1.021
436.752,1.016
436.782,1.012
436.812,1.004
436.842,1.015
436.872,1.025
436.902,1.021
436.932,1.030
436.962,1.046
436.992,1.034
437.022,1.032
437.052,1.024
437.082,1.031
437.112,1.029
437.142,1.019
437.172,1.011
437.202,1.022
437.232,1.030
437.262,1.035
437.292,1.034
437.322,1.057
437.352,1.044
437.382,1.041
437.412,1.032
437.442,1.030
437.472,1.024
437.502,1.031
437.532,1.037
437.562,1.026
437.592,1.032
437.622,1.027
437.652,1.031
437.682,1.022
437.712,1.020
437.742,1.030
437.772,1.025
437.802,1.016
437.832,1.018
437.862,1.018
437.892,1.029
437.922,1.025
437.952,1.020
437.982,1.022
438.012,1.011
438.042,1.006
438.072,1.014
438.102,1.026
438.132,1.029
438.162,0.992
438.192,0.989
438.222,1.006
438.252,1.014
438.282,1.023
438.312,1.028
438.342,1.013
438.372,1.009
438.402,1.022
438.432,1.021
438.462,1.016
438.492,0.994
438.522,1.017
438.552,1.031
438.582,1.021
438.612,0.998
438.642,1.007
438.672,1.030
438.702,1.024
438.732,1.019
438.762,1.005
438.792,1.014
438.822,1.016
438.852,1.016
438.882,1.013
438.912,1.019
438.942,1.013
438.972,1.022
439.002,1.018
439.032,1.011
439.062,1.002
439.092,1.009
439.122,1.003
439.152,0.962
439.182,0.961
439.212,0.950
439.242,0.930
439.272,0.922
439.302,0.995
439.332,1.080
439.362,1.110
439.392,1.064
439.422,1.082
439.452,1.050
439.482,0.985
439.512,0.981
439.542,0.964
439.572,0.994
439.602,1.071
439.632,1.047
439.662,1.021
439.692,1.005
439.722,1.004
439.752,0.986
439.782,0.968
439.812,0.917
439.842,0.949
439.872,0.984
439.902,0.967
439.932,0.971
439.962,0.990
439.992,1.003
440.022,1.017
440.052,1.024
440.082,1.029
440.112,1.024
440.142,1.016
440.172,0.998
440.202,0.981
440.232,0.980
440.262,0.975
440.292,0.992
440.322,0.958
440.352,0.562
440.382,1.116
440.412,1.081
440.442,1.070
440.472,1.384
440.502,1.123
440.532,1.053
440.562,1.032
440.592,1.007
440.622,0.958
440.652,0.985
440.682,1.003
440.712,0.965
440.742,0.981
440.772,1.009
440.802,1.016
440.832,1.021
440.862,0.979
440.892,0.997
440.922,1.017
440.952,1.022
440.982,1.034
441.012,1.016
441.042,1.013
441.072,1.002
441.102,1.031
441.132,1.056
441.162,1.011
441.192,1.002
441.222,1.040
441.252,1.027
441.282,1.024
441.312,1.015
441.342,0.998
441.372,1.001
441.402,1.018
441.432,1.009
441.462,1.020
441.492,1.018
441.522,1.000
441.552,1.015
441.582,1.015
441.612,1.003
441.642,1.001
441.672,0.993
441.702,1.003
441.732,1.019
441.762,1.026
441.792,1.004
441.822,0.994
441.852,1.027
441.882,1.017
441.912,0.974
441.942,1.031
441.972,1.019
442.002,0.975
442.032,1.036
442.062,0.970
442.092,1.009
442.122,1.043
442.152,1.012
442.182,0.978
442.212,0.985
442.242,0.972
442.272,0.969
442.302,0.983
442.332,1.010
442.362,0.985
442.392,0.987
442.422,1.015
442.452,1.049
442.482,1.109
442.512,1.042
442.542,0.990
442.572,1.011
442.602,1.015
442.632,1.005
442.662,0.973
442.692,0.962
442.722,0.952
442.752,0.961
442.782,0.989
442.812,1.000
442.842,1.000
442.872,1.012
442.902,1.001
442.932,0.968
442.962,0.954
442.992,0.983
443.022,1.021
443.052,1.026
443.082,1.014
443.112,1.041
443.142,1.031
443.172,1.034
443.202,1.026
443.232,1.030
443.262,1.021
443.292,1.015
443.322,1.018
443.352,1.011
443.382,0.997
443.412,0.965
443.442,0.978
443.472,0.968
443.502,0.912
443.532,0.971
443.562,0.965
443.592,0.983
443.622,0.993
443.652,1.015
443.682,1.036
443.712,1.026
443.742,1.019
443.772,1.004
443.802,0.996
443.832,1.004
443.862,0.994
443.892,0.974
443.922,0.966
443.952,0.977
443.982,1.015
444.012,1.053
444.042,1.098
444.072,0.996
444.102,0.934
444.132,0.933
444.162,0.953
444.192,1.026
444.222,1.045
444.252,1.027
444.282,1.023
444.312,1.019
444.342,0.997
444.372,0.979
444.402,0.976
444.432,0.945
444.462,0.924
444.492,0.911
444.522,1.007
444.552,1.031
444.582,1.012
444.612,0.976
444.642,0.940
444.672,0.925
444.702,0.981
444.732,1.028
444.762,1.018
444.792,1.010
444.822,0.987
444.852,0.994
444.882,0.987
444.912,1.000
444.942,1.034
444.972,0.994
445.002,0.996
445.032,1.035
445.062,1.055
445.092,1.002
445.122,0.966
445.152,0.935
445.182,0.906
445.212,0.926
445.242,0.971
445.272,1.004
445.302,1.013
445.332,1.029
445.362,1.026
445.392,0.940
445.422,0.962
445.452,1.021
445.482,0.985
445.512,0.979
445.542,0.990
445.572,1.002
445.602,1.016
445.632,1.026
445.662,1.015
445.692,1.017
445.722,1.030
445.752,1.022
445.782,1.034
445.812,1.040
445.842,1.056
445.872,1.099
445.902,1.035
445.932,1.021
445.962,1.052
445.992,1.065
446.022,1.053
446.052,1.010
446.082,1.027
446.112,1.004
446.142,0.937
446.172,0.960
446.202,0.946
446.232,0.931
446.262,0.952
446.292,0.989
446.322,1.011
446.352,1.043
446.382,1.026
446.412,1.007
446.442,1.008
446.472,1.011
446.502,0.974
446.532,0.971
446.562,0.988
446.592,0.940
446.622,0.926
446.652,0.958
446.682,0.957
446.712,0.965
446.742,1.003
446.772,0.995
446.802,0.987
446.832,1.004
446.862,1.023
446.892,1.043
446.922,1.056
446.952,1.048
446.982,1.043
447.012,1.016
447.042,1.001
447.072,1.007
447.102,0.994
447.132,0.996
447.162,1.010
447.192,1.021
447.222,1.032
447.252,1.016
447.282,1.000
447.312,0.978
447.342,1.014
447.372,1.025
447.402,1.015
447.432,1.015
447.462,1.015
447.492,1.012
447.522,1.000
447.552,0.994
447.582,1.005
447.612,1.005
447.642,1.009
447.672,1.014
447.702,1.009
447.732,1.004
447.762,1.011
447.792,1.002
447.822,1.008
447.852,1.015
447.882,1.014
447.912,1.008
447.942,0.999
447.972,0.992
448.002,0.997
448.032,1.002
448.062,1.016
448.092,1.014
448.122,1.008
448.152,1.005
448.182,1.004
448.212,1.007
448.242,1.003
448.272,1.007
448.302,1.004
448.332,1.004
448.362,1.002
448.392,1.003
448.422,1.001
448.452,1.004
448.482,1.003
448.512,1.011
448.542,1.009
448.572,1.006
448.602,1.000
448.632,1.011
448.662,1.003
448.692,0.999
448.722,1.012
448.752,1.018
448.782,0.998
448.812,1.006
448.842,1.001
448.872,1.000
448.902,1.004
448.932,1.010
448.962,1.004
448.992,1.018
449.022,1.013
449.052,0.997
449.082,1.007
449.112,1.008
449.142,1.000
449.172,1.008
449.202,1.008
449.232,1.003
449.262,1.009
449.292,1.011
449.322,1.007
449.352,0.999
449.382,1.002
449.412,1.010
449.442,1.001
449.472,1.006
449.502,1.008
449.532,1.010
449.562,1.007
449.592,1.010
449.622,1.008
449.652,1.006
449.682,1.007
449.712,1.009
449.742,1.009
449.772,1.001
449.802,1.008
449.832,1.007
449.862,1.005
449.892,1.003
449.922,1.005
449.952,1.007
449.982,1.003
450.012,1.001
450.042,1.004
450.072,1.004
450.102,1.006
450.132,1.015
450.162,1.015
450.192,1.012
450.222,1.008
450.252,1.007
450.282,1.003
450.312,1.007
450.342,1.004
450.372,0.998
450.402,1.005
450.432,1.013
450.462,1.009
450.492,1.014
450.522,1.017
450.552,1.007
450.582,0.997
450.612,0.996
450.642,1.000
450.672,1.005
450.702,1.004
450.732,1.004
450.762,1.012
450.792,1.016
450.822,1.000
450.852,1.002
450.882,1.009
450.912,1.008
450.942,1.012
450.972,1.007
451.002,1.003
451.032,1.005
451.062,1.009
451.092,1.009
451.122,1.002
451.152,1.001
451.182,1.005
451.212,1.006
451.242,1.006
451.272,1.007
451.302,1.002
451.332,1.005
451.362,1.006
451.392,1.005
451.422,0.999
451.452,1.005
451.482,1.006
451.512,1.014
451.542,1.011
451.572,1.004
451.602,1.012
451.632,1.010
451.662,1.009
451.692,1.008
451.722,1.005
451.752,1.008
451.782,1.011
451.812,1.007
451.842,1.001
451.872,1.006
451.902,1.010
451.932,1.007
451.962,1.008
451.992,1.016
452.022,1.007
452.052,1.006
452.082,1.009
452.112,1.012
452.142,1.003
452.172,1.001
452.202,1.008
452.232,1.011
452.262,1.005
452.292,1.005
452.322,1.008
452.352,1.007
452.382,1.011
452.412,1.009
452.442,1.000
452.472,1.009
452.502,1.012
452.532,1.005
452.562,1.008
452.592,1.006
452.622,1.008
452.652,1.008
452.682,1.013
452.712,1.004
452.742,1.006
452.772,0.998
452.802,0.998
452.832,1.013
452.862,1.012
452.892,1.004
452.922,1.009
452.952,1.017
452.982,1.012
453.012,1.005
453.042,1.012
453.072,1.013
453.102,1.008
453.132,1.012
453.162,1.010
453.192,1.005
453.222,1.007
453.252,1.004
453.282,1.010
453.312,1.009
453.342,1.008
453.372,1.003
453.402,1.004
453.432,1.008
453.462,1.010
453.492,1.013
453.522,1.007
453.552,1.009
453.582,1.006
453.612,1.008
453.642,1.011
453.672,1.005
453.702,1.007
453.732,1.011
453.762,1.005
453.792,1.009
453.822,1.012
453.852,1.010
453.882,1.010
453.912,1.012
453.942,1.001
453.972,1.007
454.002,1.015
454.032,1.007
454.062,1.009
454.092,1.014
454.122,1.009
454.152,1.007
454.182,1.008
454.212,1.009
454.242,1.012
454.272,1.010
454.302,1.010
454.332,1.010
454.362,1.008
454.392,1.001
454.422,1.009
454.452,1.009
454.482,1.017
454.512,1.011
454.542,1.011
454.572,1.009
454.602,1.011
454.632,1.009
454.662,1.002
454.692,1.011
454.722,1.007
454.752,1.017
454.782,1.009
454.812,1.000
454.842,1.006
454.872,1.010
454.902,1.015
454.932,1.010
454.962,1.005
454.992,1.011
455.022,1.010
455.052,1.010
455.082,1.004
455.112,1.010
455.142,1.007
455.172,1.006
455.202,1.014
455.232,1.014
455.262,1.010
455.292,1.007
455.322,1.013
455.352,1.012
455.382,1.009
455.412,1.007
455.442,1.016
455.472,1.002
455.502,1.011
455.532,1.008
455.562,1.012
455.592,1.007
455.622,1.006
455.652,1.009
455.682,1.009
455.712,1.010
455.742,1.007
455.772,1.011
455.802,1.006
455.832,1.006
455.862,1.009
455.892,1.012
455.922,1.008
455.952,1.008
455.982,1.009
456.012,1.012
456.042,1.011
456.072,1.009
456.102,1.012
456.132,1.012
456.162,1.010
456.192,1.012
456.222,1.010
456.252,1.006
456.282,1.012
456.312,1.010
456.342,1.009
456.372,1.010
456.402,1.011
456.432,1.011
456.462,1.008
456.492,1.010
456.522,1.005
456.552,1.008
456.582,1.016
456.612,1.010
456.642,1.009
456.672,1.010
456.702,1.012
456.732,1.011
456.762,1.008
456.792,1.014
456.822,1.011
456.852,1.007
456.882,1.015
456.912,1.011
456.942,1.010
456.972,1.012
457.002,1.009
457.032,1.003
457.062,1.004
457.092,1.014
457.122,1.014
457.152,1.007
457.182,1.011
457.212,1.020
457.242,1.006
457.272,1.000
457.302,1.007
457.332,1.007
457.362,1.007
457.392,1.015
457.422,1.009
457.452,1.011
457.482,1.007
457.512,1.011
457.542,1.010
457.572,1.007
457.602,1.012
457.632,1.009
457.662,1.006
457.692,1.011
457.722,1.008
457.752,1.010
457.782,1.012
457.812,1.014
457.842,1.003
457.872,1.014
457.902,1.014
457.932,1.007
457.962,1.008
457.992,1.009
458.022,1.017
458.052,1.011
458.082,1.006
458.112,1.010
458.142,1.006
458.172,1.010
458.202,1.006
458.232,1.009
458.262,1.006
458.292,1.018
458.322,1.009
458.352,1.004
458.382,1.015
458.412,1.013
458.442,1.007
458.472,1.009
458.502,1.014
458.532,1.012
458.562,1.010
458.592,1.015
458.622,1.008
458.652,1.010
458.682,1.016
458.712,1.008
458.742,1.007
458.772,1.007
458.802,1.011
458.832,1.009
458.862,1.009
458.892,1.003
458.922,1.011
458.952,1.013
458.982,1.014
459.012,1.006
459.042,1.010
459.072,1.009
459.102,1.008
459.132,1.009
459.162,1.009
459.192,1.009
459.222,1.008
459.252,1.005
459.282,1.011
459.312,1.020
459.342,1.012
459.372,1.008
459.402,1.002
459.432,1.007
459.462,1.009
459.492,1.012
459.522,1.007
459.552,1.011
459.582,1.005
459.612,1.009
459.642,1.012
459.672,1.007
459.702,1.007
459.732,1.009
459.762,1.007
459.792,1.009
459.822,1.008
459.852,1.006
459.882,1.012
459.912,1.009
459.942,1.011
459.972,1.012
460.002,1.008
460.032,1.012
460.062,1.008
460.092,1.008
460.122,1.011
460.152,1.010
460.182,1.010
460.212,1.012
460.242,1.005
460.272,1.006
460.302,1.017
460.332,1.010
460.362,1.006
460.392,1.007
460.422,1.009
460.452,1.009
460.482,1.015
460.512,1.009
460.542,1.006
460.572,1.006
460.602,1.012
460.632,1.010
460.662,1.012
460.692,1.009
460.722,1.008
460.752,1.013
460.782,1.006
460.812,1.013
460.842,1.008
460.872,1.003
460.902,1.007
460.932,1.014
460.962,1.007
460.992,1.011
461.022,1.017
461.052,1.005
461.082,1.014
461.112,1.014
461.142,1.008
461.172,1.007
461.202,1.014
461.232,1.013
461.262,1.007
461.292,1.010
461.322,1.013
461.352,1.012
461.382,1.011
461.412,1.010
461.442,1.012
461.472,1.008
461.502,1.014
461.532,1.012
461.562,1.006
461.592,1.013
461.622,1.011
461.652,1.007
461.682,1.010
461.712,1.009
461.742,1.010
461.772,1.014
461.802,1.014
461.832,1.008
461.862,1.010
461.892,1.010
461.922,1.010
461.952,1.009
461.982,1.016
462.012,1.008
462.042,1.006
462.072,1.013
462.102,1.011
462.132,1.009
462.162,1.011
462.192,1.010
462.222,1.009
462.252,1.007
462.282,1.012
462.312,1.010
462.342,1.006
462.372,1.009
462.402,1.012
462.432,1.013
462.462,1.010
462.492,1.013
462.522,1.009
462.552,1.014
462.582,1.009
462.612,1.009
462.642,1.006
462.672,1.014
462.702,1.010
462.732,1.009
462.762,1.010
462.792,1.014
462.822,1.007
462.852,1.010
462.882,1.011
462.912,1.013
462.942,1.009
462.972,1.012
463.002,1.011
463.032,1.011
463.062,1.011
463.092,1.011
463.122,1.015
463.152,1.009
463.182,1.012
463.212,1.013
463.242,1.008
463.272,1.011
463.302,1.008
463.332,1.011
463.362,1.010
463.392,1.003
463.422,1.013
463.452,1.020
463.482,1.014
463.512,1.008
463.542,1.005
463.572,1.019
463.602,1.010
463.632,1.005
463.662,1.016
463.692,1.010
463.722,1.008
463.752,1.008
463.782,1.011
463.812,1.009
463.842,1.010
463.872,1.013
463.902,1.012
463.932,1.008
463.962,1.016
463.992,1.014
464.022,1.008
464.052,1.013
464.082,1.000
464.112,1.010
464.142,1.013
464.172,1.009
464.202,1.010
464.232,1.008
464.262,1.013
464.292,1.017
464.322,1.009
464.352,1.009
464.382,1.009
464.412,1.009
464.442,1.011
464.472,1.011
464.502,1.009
464.532,1.009
464.562,1.012
464.592,1.010
464.622,1.009
464.652,1.004
464.682,1.012
464.712,1.011
464.742,1.015
464.772,1.010
464.802,1.011
464.832,1.013
464.862,1.010
464.892,1.011
464.922,1.012
464.952,1.016
464.982,1.009
465.012,1.014
465.042,1.014
465.072,1.010
465.102,1.009
465.132,1.015
465.162,1.008
465.192,1.008
465.222,1.013
465.252,1.009
465.282,1.015
465.312,1.009
465.342,1.009
465.372,1.007
465.402,1.004
465.432,1.015
465.462,1.005
465.492,1.012
465.522,1.023
465.552,1.012
465.582,1.015
465.612,1.009
465.642,1.011
465.672,1.016
465.702,1.014
465.732,1.009
465.762,1.014
465.792,1.015
465.822,1.007
465.852,1.010
465.882,1.012
465.912,1.011
465.942,1.013
465.972,1.013
466.002,1.014
466.032,1.015
466.062,1.014
466.092,1.012
466.122,1.014
466.152,1.007
466.182,1.006
466.212,1.016
466.242,1.018
466.272,1.008
466.302,1.011
466.332,1.016
466.362,1.016
466.392,1.011
466.422,1.011
466.452,1.009
466.482,1.013
466.512,1.013
466.542,1.011
466.572,1.010
466.602,1.012
466.632,1.010
466.662,1.012
466.692,1.014
466.722,1.011
466.752,1.012
466.782,1.011
466.812,1.013
466.842,1.014
466.872,1.013
466.902,1.009
466.932,1.013
466.962,1.015
466.992,1.010
467.022,1.009
467.052,1.014
467.082,1.015
467.112,1.007
467.142,1.011
467.172,1.009
467.202,1.004
467.232,1.016
467.262,1.019
467.292,1.014
467.322,1.010
467.352,1.010
467.382,1.012
467.412,1.013
467.442,1.011
467.472,1.014
467.502,1.010
467.532,1.008
467.562,1.016
467.592,1.015
467.622,1.010
467.652,1.010
467.682,1.013
467.712,1.009
467.742,1.014
467.772,1.010
467.802,1.013
467.832,1.014
467.862,1.012
467.892,1.010
