df_hash,22ZHK4.QMMKCW
169.907,0.997
169.937,1.000
169.967,0.983
169.997,0.987
170.027,0.996
170.057,0.992
170.087,0.993
170.117,0.995
170.147,0.993
170.177,0.990
170.207,0.993
170.237,0.990
170.267,0.980
170.297,0.984
170.327,0.994
170.357,1.001
170.387,0.985
170.417,0.992
170.447,1.001
170.477,0.988
170.507,0.993
170.537,0.994
170.567,0.990
170.597,0.991
170.627,0.999
170.657,1.000
170.687,0.991
170.717,1.000
170.747,0.986
170.777,0.985
170.807,0.993
170.837,0.990
170.867,0.999
170.897,0.978
170.927,1.005
170.957,0.995
170.987,0.980
171.017,0.990
171.047,0.992
171.077,0.990
171.107,0.991
171.137,0.992
171.167,0.991
171.197,0.984
171.227,0.984
171.257,1.008
171.287,0.986
171.317,0.990
171.347,0.989
171.377,0.983
171.407,1.005
171.437,0.994
171.467,0.996
171.497,0.995
171.527,0.988
171.557,0.988
171.587,0.993
171.617,0.988
171.647,0.993
171.677,0.993
171.707,0.990
171.737,0.994
171.767,0.983
171.797,0.992
171.827,0.989
171.857,0.992
171.887,0.998
171.917,0.983
171.947,0.991
171.977,0.993
172.007,0.982
172.037,0.997
172.067,0.999
172.097,0.989
172.127,0.992
172.157,0.992
172.187,0.993
172.217,0.999
172.247,0.989
172.277,0.989
172.307,1.002
172.337,0.989
172.367,0.989
172.397,0.993
172.427,0.992
172.457,0.997
172.487,1.000
172.517,0.996
172.547,0.990
172.577,1.001
172.607,0.989
172.637,0.986
172.667,0.994
172.697,0.989
172.727,0.994
172.757,0.996
172.787,0.992
172.817,0.994
172.847,0.994
172.877,0.988
172.907,0.990
172.937,0.996
172.967,0.989
172.997,0.990
173.027,0.996
173.057,0.993
173.087,0.990
173.117,0.995
173.147,0.995
173.177,0.995
173.207,0.994
173.237,0.991
173.267,0.995
173.297,1.003
173.327,0.974
173.357,0.996
173.387,0.995
173.417,0.989
173.447,1.001
173.477,0.987
173.507,0.996
173.537,0.990
173.567,0.986
173.597,0.997
173.627,0.988
173.657,0.994
173.687,0.999
173.717,0.994
173.747,0.996
173.777,0.993
173.807,0.997
173.837,0.993
173.867,0.992
173.897,0.995
173.927,0.989
173.957,0.996
173.987,0.984
174.017,0.987
174.047,0.992
174.077,0.991
174.107,0.990
174.137,0.989
174.167,1.003
174.197,0.988
174.227,0.987
174.257,0.988
174.287,0.997
174.317,0.989
174.347,0.998
174.377,0.999
174.407,0.987
174.437,1.003
174.467,0.983
174.497,0.994
174.527,0.986
174.557,0.986
174.587,0.998
174.617,0.990
174.647,1.002
174.677,0.997
174.707,0.989
174.737,0.987
174.767,0.990
174.797,0.990
174.827,0.984
174.857,0.993
174.887,0.990
174.917,0.988
174.947,0.989
174.977,0.988
175.007,0.984
175.037,0.992
175.067,0.986
175.097,0.983
175.127,1.000
175.157,0.983
175.187,0.979
175.217,0.991
175.247,1.002
175.277,0.982
175.307,0.987
175.337,1.000
175.367,0.994
175.397,0.995
175.427,0.991
175.457,0.988
175.487,0.985
175.517,0.986
175.547,0.993
175.577,0.987
175.607,0.996
175.637,0.990
175.667,1.002
175.697,0.980
175.727,0.974
175.757,0.991
175.787,0.993
175.817,0.978
175.847,0.982
175.877,0.998
175.907,0.986
175.937,0.980
175.967,0.985
175.997,0.989
176.027,0.986
176.057,0.989
176.087,0.988
176.117,0.995
176.147,0.985
176.177,0.996
176.207,0.977
176.237,0.974
176.267,0.984
176.297,1.002
176.327,0.985
176.357,0.979
176.387,0.994
176.417,0.982
176.447,0.985
176.477,0.989
176.507,0.992
176.537,0.992
176.567,0.982
176.597,0.993
176.627,0.982
176.657,0.995
176.687,0.986
176.717,0.977
176.747,0.984
176.777,0.991
176.807,0.998
176.837,0.979
176.867,0.991
176.897,0.993
176.927,0.987
176.957,0.991
176.987,0.984
177.017,0.986
177.047,0.990
177.077,0.980
177.107,0.991
177.137,0.994
177.167,0.998
177.197,0.971
177.227,0.988
177.257,0.997
177.287,0.989
177.317,0.988
177.347,0.985
177.377,0.989
177.407,0.984
177.437,0.985
177.467,0.991
177.497,0.994
177.527,0.988
177.557,0.994
177.587,1.009
177.617,0.983
177.647,1.000
177.677,0.988
177.707,0.983
177.737,0.987
177.767,0.990
177.797,0.991
177.827,0.987
177.857,0.996
177.887,1.000
177.917,0.979
177.947,0.984
177.977,0.999
178.007,0.986
178.037,0.980
178.067,0.987
178.097,1.000
178.127,0.979
178.157,1.008
178.187,0.991
178.217,0.969
178.247,0.992
178.277,0.984
178.307,0.994
178.337,0.988
178.367,0.995
178.397,1.000
178.427,0.990
178.457,0.991
178.487,0.993
178.517,0.989
178.547,0.984
178.577,0.995
178.607,0.990
178.637,0.997
178.667,0.979
178.697,1.004
178.727,0.992
178.757,0.990
178.787,0.992
178.817,0.984
178.847,0.991
178.877,0.990
178.907,0.986
178.937,0.991
178.967,0.991
178.997,0.995
179.027,0.988
179.057,0.985
179.087,0.993
179.117,0.989
179.147,0.989
179.177,0.992
179.207,0.991
179.237,0.994
179.267,0.982
179.297,1.001
179.327,0.983
179.357,0.987
179.387,0.994
179.417,0.981
179.447,0.998
179.477,0.991
179.507,0.994
179.537,0.997
179.567,0.990
179.597,0.991
179.627,0.993
179.657,0.990
179.687,0.992
179.717,0.990
179.747,0.993
179.777,0.988
179.807,0.987
179.837,0.993
179.867,0.986
179.897,0.993
179.927,1.000
179.957,0.976
179.987,0.988
180.017,0.998
180.047,0.991
180.077,0.994
180.107,0.998
180.137,0.997
180.167,0.989
180.197,0.995
180.227,0.999
180.257,0.994
180.287,0.985
180.317,0.996
180.347,0.992
180.377,0.994
180.407,1.000
180.437,0.996
180.467,0.997
180.497,0.986
180.527,1.002
180.557,0.999
180.587,0.984
180.617,0.989
180.647,0.990
180.677,0.991
180.707,0.989
180.737,0.999
180.767,0.992
180.797,0.989
180.827,0.994
180.857,0.991
180.887,0.992
180.917,0.994
180.947,0.992
180.977,0.997
181.007,0.989
181.037,0.985
181.067,0.992
181.097,0.998
181.127,0.984
181.157,1.006
181.187,0.991
181.217,0.978
181.247,0.996
181.277,0.992
181.307,0.993
181.337,0.991
181.367,0.998
181.397,0.998
181.427,0.991
181.457,0.990
181.487,0.995
181.517,0.990
181.547,0.986
181.577,0.998
181.607,0.994
181.637,0.982
181.667,0.994
181.697,1.005
181.727,0.983
181.757,1.002
181.787,0.993
181.817,0.980
181.847,0.987
181.877,0.991
181.907,0.990
181.937,0.993
181.967,0.996
181.997,0.992
182.027,0.993
182.057,0.996
182.087,0.991
182.117,0.990
182.147,0.994
182.177,0.993
182.207,0.992
182.237,0.995
182.267,0.989
182.297,0.987
182.327,0.995
182.357,0.999
182.387,0.980
182.417,0.989
182.447,0.996
182.477,0.997
182.507,0.992
182.537,0.998
182.567,0.995
182.597,0.996
182.627,0.995
182.657,0.992
182.687,0.993
182.717,0.998
182.747,0.985
182.777,0.986
182.807,0.994
182.837,0.989
182.867,0.990
182.897,1.002
182.927,0.989
182.957,0.981
182.987,0.996
183.017,0.999
183.047,0.983
183.077,0.998
183.107,1.001
183.137,0.991
183.167,0.983
183.197,0.994
183.227,0.996
183.257,0.986
183.287,0.988
183.317,0.992
183.347,0.985
183.377,0.994
183.407,0.987
183.437,1.005
183.467,0.990
183.497,0.981
183.527,0.990
183.557,0.998
183.587,0.992
183.617,0.988
183.647,1.007
183.677,0.994
183.707,0.984
183.737,0.990
183.767,0.987
183.797,0.991
183.827,0.994
183.857,1.003
183.887,0.991
183.917,0.995
183.947,0.995
183.977,0.994
184.007,0.981
184.037,0.987
184.067,0.995
184.097,0.992
184.127,0.989
184.157,1.004
184.187,0.988
184.217,0.986
184.247,0.999
184.277,0.996
184.307,0.990
184.337,0.993
184.367,0.990
184.397,0.992
184.427,0.998
184.457,0.988
184.487,1.005
184.517,0.990
184.547,0.980
184.577,0.992
184.607,1.000
184.637,0.987
184.667,0.983
184.697,1.000
184.727,0.993
184.757,0.985
184.787,1.000
184.817,0.997
184.847,0.984
184.877,0.989
184.907,0.990
184.937,0.999
184.967,0.984
184.997,1.002
185.027,0.982
185.057,0.987
185.087,0.996
185.117,0.993
185.147,0.994
185.177,0.982
185.207,1.000
185.237,0.992
185.267,0.991
185.297,0.992
185.327,0.990
185.357,0.989
185.387,0.989
185.417,0.987
185.447,0.992
185.477,0.986
185.507,1.003
185.537,0.985
185.567,0.991
185.597,0.992
185.627,0.988
185.657,1.000
185.687,0.992
185.717,0.994
185.747,0.991
185.777,0.989
185.807,0.991
185.837,0.995
185.867,0.988
185.897,0.998
185.927,1.005
185.957,0.995
185.987,0.988
186.017,1.010
186.047,0.994
186.077,0.984
186.107,0.990
186.137,0.982
186.167,0.986
186.197,0.990
186.227,0.989
186.257,0.994
186.287,0.988
186.317,0.990
186.347,0.995
186.377,0.997
186.407,0.996
186.437,0.998
186.467,1.001
186.497,1.001
186.527,0.986
186.557,0.994
186.587,0.991
186.617,0.988
186.647,0.987
186.677,0.985
186.707,0.995
186.737,0.992
186.767,1.004
186.797,0.997
186.827,0.988
186.857,0.991
186.887,0.999
186.917,0.991
186.947,0.985
186.977,0.993
187.007,0.992
187.037,0.991
187.067,0.989
187.097,0.988
187.127,1.004
187.157,0.987
187.187,0.986
187.217,0.997
187.247,0.989
187.277,0.991
187.307,0.999
187.337,0.996
187.367,0.994
187.397,0.990
187.427,0.990
187.457,0.996
187.487,0.991
187.517,0.991
187.547,0.992
187.577,0.994
187.607,1.003
187.637,0.995
187.667,0.983
187.697,1.001
187.727,0.993
187.757,0.982
187.787,0.992
187.817,0.984
187.847,0.996
187.877,0.992
187.907,0.996
187.937,0.994
187.967,0.995
187.997,0.991
188.027,0.994
188.057,0.995
188.087,0.991
188.117,0.992
188.147,1.000
188.177,1.004
188.207,0.997
188.237,0.988
188.267,1.000
188.297,1.003
188.327,0.983
188.357,0.992
188.387,0.994
188.417,0.995
188.447,0.988
188.477,0.996
188.507,1.000
188.537,0.992
188.567,0.994
188.597,1.000
188.627,0.989
188.657,0.995
188.687,0.992
188.717,0.985
188.747,0.996
188.777,0.996
188.807,0.992
188.837,1.005
188.867,0.997
188.897,0.981
188.927,0.987
188.957,0.994
188.987,0.996
189.017,0.987
189.047,1.005
189.077,0.992
189.107,0.987
189.137,0.999
189.167,0.995
189.197,0.996
189.227,0.997
189.257,0.994
189.287,0.996
189.317,0.992
189.347,0.988
189.377,1.001
189.407,1.001
189.437,0.985
189.467,0.990
189.497,0.995
189.527,0.995
189.557,0.993
189.587,0.998
189.617,0.995
189.647,0.993
189.677,0.990
189.707,0.996
189.737,0.992
189.767,0.991
189.797,0.992
189.827,0.994
189.857,0.997
189.887,0.990
189.917,1.009
189.947,0.984
189.977,0.979
190.007,0.997
190.037,0.999
190.067,0.992
190.097,0.994
190.127,0.999
190.157,0.988
190.187,0.993
190.217,0.993
190.247,0.991
190.277,0.994
190.307,1.002
190.337,0.992
190.367,0.993
190.397,0.997
190.427,1.000
190.457,0.984
190.487,0.982
190.517,0.996
190.547,0.997
190.577,0.988
190.607,0.995
190.637,0.999
190.667,0.985
190.697,0.997
190.727,1.000
190.757,0.987
190.787,0.991
190.817,1.000
190.847,0.993
190.877,0.984
190.907,1.007
190.937,1.002
190.967,0.984
190.997,0.997
191.027,0.994
191.057,0.998
191.087,0.995
191.117,1.002
191.147,0.996
191.177,0.988
191.207,0.992
191.237,0.989
191.267,0.998
191.297,0.990
191.327,0.998
191.357,0.989
191.387,1.000
191.417,1.002
191.447,0.984
191.477,0.990
191.507,1.002
191.537,0.983
191.567,0.997
191.597,1.003
191.627,0.990
191.657,0.995
191.687,0.991
191.717,0.989
191.747,0.993
191.777,0.996
191.807,0.999
191.837,0.998
191.867,0.981
191.897,1.006
191.927,0.997
191.957,0.981
191.987,0.995
192.017,0.991
192.047,1.000
192.077,0.994
192.107,1.003
192.137,0.993
192.167,0.995
192.197,0.999
192.227,0.996
192.257,0.994
192.287,0.992
192.317,0.989
192.347,0.993
192.377,0.993
192.407,0.998
192.437,0.983
192.467,0.992
192.497,0.998
192.527,0.992
192.557,0.998
192.587,0.997
192.617,1.002
192.647,0.991
192.677,0.990
192.707,0.994
192.737,0.992
192.767,0.994
192.797,0.996
192.827,0.993
192.857,0.995
192.887,0.994
192.917,1.003
192.947,0.998
192.977,0.983
193.007,0.994
193.037,0.991
193.067,0.986
193.097,0.996
193.127,1.000
193.157,0.994
193.187,0.998
193.217,0.990
193.247,0.995
193.277,0.997
193.307,0.997
193.337,0.996
193.367,0.998
193.397,0.993
193.427,1.002
193.457,0.998
193.487,0.986
193.517,1.005
193.547,0.998
193.577,0.983
193.607,0.991
193.637,0.994
193.667,1.004
193.697,0.984
193.727,1.001
193.757,1.004
193.787,0.987
193.817,0.992
193.847,1.001
193.877,0.994
193.907,0.992
193.937,0.995
193.967,0.999
193.997,1.000
194.027,0.991
194.057,1.000
194.087,1.000
194.117,0.993
194.147,0.992
194.177,0.985
194.207,0.994
194.237,0.987
194.267,1.000
194.297,0.999
194.327,1.002
194.357,1.002
194.387,0.993
194.417,0.989
194.447,0.999
194.477,0.992
194.507,0.992
194.537,0.994
194.567,0.991
194.597,0.993
194.627,0.993
194.657,0.994
194.687,0.993
194.717,0.997
194.747,1.002
194.777,0.982
194.807,0.986
194.837,1.001
194.867,0.997
194.897,0.991
194.927,0.998
194.957,1.003
194.987,0.991
195.017,0.992
195.047,0.999
195.077,0.997
195.107,0.989
195.137,0.996
195.167,0.998
195.197,0.988
195.227,0.991
195.257,0.995
195.287,0.997
195.317,0.994
195.347,0.999
195.377,0.986
195.407,0.983
195.437,0.994
195.467,1.000
195.497,0.999
195.527,0.990
195.557,1.001
195.587,0.998
195.617,0.992
195.647,0.997
195.677,0.991
195.707,0.996
195.737,0.997
195.767,0.993
195.797,0.994
195.827,1.001
195.857,0.992
195.887,0.995
195.917,0.999
195.947,0.998
195.977,0.981
196.007,0.993
196.037,0.995
196.067,1.005
196.097,0.984
196.127,1.005
196.157,0.996
196.187,0.987
196.217,0.996
196.247,1.001
196.277,0.986
196.307,0.997
196.337,0.997
196.367,0.995
196.397,0.997
196.427,0.995
196.457,0.996
196.487,0.999
196.517,0.981
196.547,0.999
196.577,0.996
196.607,1.000
196.637,0.991
196.667,1.002
196.697,0.994
196.727,0.991
196.757,0.997
196.787,0.997
196.817,0.996
196.847,0.988
196.877,1.008
196.907,0.993
196.937,0.997
196.967,1.000
196.997,1.006
197.027,0.987
197.057,0.988
197.087,0.995
197.117,1.003
197.147,0.991
197.177,1.002
197.207,0.990
197.237,0.985
197.267,0.997
197.297,1.002
197.327,0.990
197.357,0.993
197.387,1.000
197.417,0.993
197.447,1.000
197.477,0.995
197.507,1.012
197.537,0.981
197.567,0.983
197.597,1.000
197.627,0.997
197.657,0.997
197.687,0.991
197.717,1.009
197.747,0.987
197.777,0.989
197.807,1.002
197.837,0.996
197.867,0.988
197.897,0.992
197.927,0.997
197.957,1.007
197.987,0.991
198.017,1.002
198.047,0.989
198.077,0.993
198.107,0.996
198.137,0.990
198.167,1.000
198.197,0.993
198.227,1.003
198.257,0.993
198.287,0.990
198.317,1.004
198.347,0.997
198.377,0.987
198.407,0.992
198.437,1.002
198.467,0.990
198.497,0.994
198.527,0.992
198.557,1.012
198.587,0.983
198.617,0.992
198.647,1.001
198.677,0.992
198.707,1.002
198.737,0.997
198.767,1.002
198.797,0.992
198.827,0.989
198.857,0.998
198.887,0.999
198.917,0.987
198.947,0.999
198.977,0.999
199.007,0.996
199.037,1.006
199.067,0.983
199.097,0.998
199.127,1.006
199.157,0.985
199.187,0.998
199.217,1.001
199.247,0.990
199.277,0.998
199.307,1.001
199.337,0.999
199.367,0.994
199.397,0.997
199.427,0.996
199.457,0.991
199.487,0.995
199.517,0.999
199.547,0.997
199.577,0.991
199.607,1.000
199.637,0.991
199.667,0.998
199.697,1.004
199.727,0.992
199.757,0.996
199.787,1.001
199.817,0.991
199.847,1.000
199.877,0.994
199.907,0.996
199.937,0.997
199.967,0.992
199.997,0.999
200.027,0.996
200.057,0.999
200.087,0.987
200.117,0.984
200.147,0.983
200.177,0.983
200.207,0.993
200.237,1.008
200.267,1.004
200.297,0.989
200.327,0.994
200.357,0.980
200.387,0.974
200.417,0.987
200.447,0.993
200.477,0.998
200.507,0.995
200.537,1.009
200.567,0.998
200.597,0.982
200.627,0.975
200.657,0.975
200.687,0.969
200.717,0.970
200.747,0.962
200.777,0.977
200.807,0.982
200.837,1.007
200.867,1.001
200.897,0.995
200.927,0.976
200.957,0.974
200.987,0.986
201.017,1.002
201.047,0.976
201.077,0.972
201.107,0.970
201.137,0.973
201.167,0.976
201.197,0.978
201.227,0.978
201.257,0.963
201.287,0.969
201.317,0.968
201.347,0.964
201.377,0.973
201.407,0.968
201.437,0.964
201.467,0.978
201.497,0.976
201.527,0.966
201.557,0.969
201.587,0.978
201.617,0.990
201.647,0.986
201.677,0.979
201.707,0.976
201.737,0.974
201.767,0.976
201.797,0.981
201.827,0.988
201.857,0.979
201.887,0.984
201.917,0.972
201.947,0.963
201.977,0.961
202.007,0.971
202.037,0.974
202.067,0.971
202.097,0.971
202.127,0.974
202.157,0.979
202.187,0.978
202.217,0.980
202.247,0.983
202.277,0.984
202.307,0.989
202.337,0.990
202.367,0.976
202.397,0.985
202.427,0.979
202.457,0.974
202.487,0.976
202.517,0.979
202.547,0.985
202.577,0.991
202.607,0.991
202.637,0.992
202.667,0.988
202.697,0.988
202.727,0.993
202.757,0.992
202.787,0.988
202.817,0.985
202.847,0.994
202.877,0.987
202.907,0.995
202.937,0.985
202.967,0.978
202.997,0.990
203.027,0.999
203.057,0.991
203.087,0.986
203.117,0.996
203.147,0.998
203.177,0.984
203.207,0.990
203.237,0.991
203.267,0.984
203.297,0.993
203.327,0.997
203.357,0.989
203.387,0.979
203.417,1.005
203.447,1.001
203.477,0.977
203.507,0.988
203.537,0.992
203.567,0.997
203.597,0.995
203.627,0.999
203.657,0.995
203.687,0.990
203.717,0.988
203.747,0.990
203.777,0.995
203.807,0.985
203.837,0.986
203.867,0.997
203.897,0.993
203.927,0.987
203.957,1.000
203.987,0.989
204.017,0.974
204.047,0.992
204.077,0.997
204.107,0.987
204.137,0.993
204.167,0.995
204.197,0.990
204.227,0.994
204.257,0.994
204.287,0.993
204.317,0.993
204.347,0.995
204.377,0.990
204.407,0.997
204.437,0.988
204.467,1.004
204.497,0.994
204.527,0.979
204.557,0.991
204.587,0.993
204.617,0.993
204.647,0.993
204.677,0.999
204.707,0.997
204.737,0.984
204.767,0.992
204.797,0.999
204.827,0.990
204.857,0.988
204.887,0.992
204.917,0.998
204.947,0.989
204.977,1.004
205.007,0.992
205.037,0.977
205.067,0.996
205.097,1.002
205.127,0.994
205.157,0.991
205.187,0.996
205.217,0.993
205.247,0.989
205.277,0.993
205.307,0.998
205.337,0.993
205.367,0.991
205.397,0.993
205.427,0.991
205.457,0.985
205.487,1.012
205.517,0.985
205.547,0.978
205.577,1.000
205.607,0.998
205.637,0.981
205.667,0.993
205.697,1.004
205.727,0.988
205.757,0.990
205.787,0.997
205.817,0.989
205.847,0.987
205.877,0.992
205.907,0.990
205.937,0.989
205.967,0.988
205.997,1.006
206.027,0.980
206.057,0.992
206.087,0.996
206.117,0.992
206.147,0.992
206.177,1.003
206.207,0.994
206.237,0.991
206.267,1.000
206.297,0.994
206.327,0.989
206.357,0.997
206.387,0.993
206.417,0.987
206.447,0.993
206.477,0.988
206.507,1.005
206.537,0.991
206.567,0.988
206.597,0.994
206.627,0.992
206.657,0.993
206.687,0.993
206.717,1.003
206.747,0.996
206.777,0.988
206.807,0.996
206.837,0.991
206.867,0.991
206.897,0.999
206.927,0.990
206.957,0.998
206.987,0.993
207.017,0.987
207.047,1.010
207.077,0.989
207.107,0.986
207.137,0.998
207.167,0.993
207.197,0.995
207.227,0.993
207.257,1.003
207.287,0.990
207.317,0.989
207.347,0.995
207.377,0.993
207.407,0.989
207.437,0.998
207.467,0.993
207.497,0.984
207.527,0.996
207.557,0.989
207.587,0.994
207.617,1.012
207.647,0.985
207.677,0.979
207.707,1.002
207.737,0.995
207.767,0.983
207.797,1.004
207.827,0.997
207.857,0.989
207.887,0.994
207.917,0.997
207.947,0.992
207.977,0.988
208.007,1.001
208.037,0.997
208.067,0.987
208.097,0.996
208.127,0.998
208.157,1.002
208.187,1.000
208.217,0.982
208.247,0.989
208.277,0.992
208.307,0.991
208.337,0.988
208.367,0.996
208.397,1.004
208.427,0.987
208.457,0.990
208.487,0.996
208.517,0.997
208.547,0.990
208.577,0.997
208.607,0.994
208.637,0.996
208.667,0.993
208.697,0.993
208.727,1.004
208.757,0.998
208.787,0.982
208.817,0.991
208.847,0.994
208.877,0.995
208.907,0.993
208.937,1.006
208.967,0.996
208.997,0.988
209.027,0.993
209.057,0.988
209.087,0.993
209.117,0.993
209.147,0.998
209.177,0.991
209.207,0.997
209.237,0.993
209.267,0.983
209.297,1.005
209.327,0.999
209.357,0.979
209.387,0.995
209.417,0.993
209.447,0.994
209.477,0.999
209.507,1.005
209.537,0.988
209.567,0.995
209.597,0.995
209.627,0.988
209.657,0.992
209.687,1.005
209.717,0.993
209.747,0.998
209.777,0.998
209.807,0.992
209.837,1.002
209.867,0.999
209.897,0.981
209.927,0.991
209.957,0.997
209.987,1.000
210.017,0.995
210.047,1.001
210.077,0.993
210.107,0.991
210.137,0.994
210.167,0.993
210.197,0.990
210.227,0.997
210.257,0.997
210.287,1.004
210.317,0.988
210.347,0.989
210.377,1.004
210.407,1.001
210.437,0.975
210.467,0.988
210.497,0.999
210.527,0.989
210.557,0.990
210.587,1.008
210.617,0.996
210.647,0.989
210.677,0.990
210.707,0.988
210.737,1.002
210.767,0.991
210.797,0.991
210.827,0.994
210.857,0.994
210.887,0.993
210.917,1.004
210.947,0.990
210.977,0.980
211.007,0.994
211.037,1.001
211.067,0.990
211.097,0.988
211.127,1.000
211.157,0.994
211.187,0.988
211.217,0.994
211.247,0.996
211.277,0.988
211.307,0.995
211.337,0.997
211.367,0.995
211.397,0.987
211.427,1.005
211.457,0.986
211.487,0.981
211.517,0.996
211.547,0.997
211.577,0.998
211.607,0.982
211.637,1.002
211.667,0.992
211.697,0.989
211.727,0.995
211.757,0.997
211.787,0.991
211.817,0.995
211.847,0.993
211.877,0.999
211.907,0.989
211.937,1.008
211.967,0.990
211.997,0.983
212.027,0.995
212.057,0.991
212.087,0.990
212.117,1.009
212.147,0.994
212.177,0.993
212.207,0.994
212.237,0.995
212.267,0.992
212.297,0.998
212.327,0.991
212.357,0.988
212.387,1.000
212.417,0.986
212.447,1.004
212.477,0.994
212.507,0.997
212.537,0.992
212.567,0.993
212.597,1.007
212.627,1.000
212.657,1.004
212.687,1.001
212.717,0.995
212.747,0.991
212.777,1.000
212.807,0.994
212.837,1.003
212.867,1.006
212.897,1.008
212.927,0.995
212.957,1.000
212.987,0.995
213.017,0.993
213.047,0.990
213.077,0.994
213.107,1.001
213.137,0.993
213.167,0.999
213.197,0.999
213.227,0.996
213.257,0.998
213.287,1.004
213.317,1.002
213.347,1.002
213.377,1.005
213.407,0.995
213.437,0.997
213.467,0.996
213.497,0.996
213.527,1.009
213.557,1.001
213.587,0.997
213.617,1.009
213.647,1.003
213.677,1.007
213.707,1.001
213.737,1.000
213.767,0.994
213.797,0.998
213.827,1.000
213.857,1.004
213.887,0.998
213.917,1.000
