df_hash,22ZHK4.EG2MBW
269.545,317
269.570,238
269.595,170
269.620,105
269.645,30
269.670,-47
269.695,-113
269.720,-164
269.745,-225
269.770,-316
269.795,-416
269.820,-459
269.845,-381
269.870,-182
269.895,64
269.920,269
269.945,393
269.970,461
269.995,518
270.020,579
270.045,627
270.070,642
270.095,631
270.120,619
270.145,627
270.170,651
270.195,676
270.220,691
270.245,694
270.270,685
270.295,664
270.320,629
270.345,579
270.370,516
270.395,444
270.420,365
270.445,285
270.470,209
270.495,133
270.520,55
270.545,-22
270.570,-90
270.595,-150
270.620,-217
270.645,-308
270.670,-410
270.695,-470
270.720,-426
270.745,-260
270.770,-19
270.795,210
270.820,369
270.845,456
270.870,507
270.895,554
270.920,598
270.945,624
270.970,625
270.995,622
271.020,637
271.045,676
271.070,723
271.095,758
271.120,770
271.145,763
271.170,744
271.195,719
271.220,683
271.245,631
271.270,564
271.295,488
271.320,412
271.345,340
271.370,269
271.395,198
271.420,131
271.445,74
271.470,20
271.495,-46
271.520,-132
271.545,-211
271.570,-226
271.595,-131
271.620,60
271.645,277
271.670,435
271.695,498
271.720,493
271.745,471
271.770,460
271.795,449
271.820,423
271.845,395
271.870,395
271.895,442
271.920,516
271.945,579
271.970,605
271.995,595
272.020,566
272.045,527
272.070,477
272.095,412
272.120,334
272.145,246
272.170,154
272.195,64
272.220,-13
272.245,-77
272.270,-145
272.295,-237
272.320,-348
272.345,-427
272.370,-403
272.395,-242
272.420,13
272.445,274
272.470,461
272.495,561
272.520,613
272.545,656
272.570,695
272.595,709
272.620,690
272.645,657
272.670,637
272.695,639
272.720,649
272.745,653
272.770,646
272.795,632
272.820,603
272.845,549
272.870,464
272.895,358
272.920,247
272.945,139
272.970,35
272.995,-64
273.020,-153
273.045,-233
273.070,-320
273.095,-427
273.120,-535
273.145,-587
273.170,-525
273.195,-339
273.220,-88
273.245,137
273.270,280
273.295,346
273.320,382
273.345,421
273.370,458
273.395,470
273.420,448
273.445,416
273.470,408
273.495,441
273.520,507
273.545,583
273.570,653
273.595,710
273.620,745
273.645,751
273.670,723
273.695,666
273.720,595
273.745,519
273.770,439
273.795,349
273.820,253
273.845,165
273.870,88
273.895,11
273.920,-78
273.945,-171
273.970,-219
273.995,-167
274.020,-6
274.045,210
274.070,400
274.095,511
274.120,555
274.145,583
274.170,628
274.195,678
274.220,706
274.245,701
274.270,687
274.295,694
274.320,724
274.345,752
274.370,755
274.395,734
274.420,701
274.445,663
274.470,614
274.495,546
274.520,466
274.545,386
274.570,305
274.595,216
274.620,116
274.645,22
274.670,-53
274.695,-119
274.720,-202
274.745,-312
274.770,-405
274.795,-411
274.820,-291
274.845,-79
274.870,133
274.895,275
274.920,339
274.945,373
274.970,417
274.995,467
275.020,495
275.045,491
275.070,477
275.095,483
275.120,513
275.145,545
275.170,557
275.195,546
275.220,526
275.245,500
275.270,456
275.295,391
275.320,315
275.345,247
275.370,190
275.395,131
275.420,57
275.445,-20
275.470,-86
275.495,-136
275.520,-194
275.545,-278
275.570,-367
275.595,-402
275.620,-329
275.645,-149
275.670,75
275.695,269
275.720,397
275.745,472
275.770,534
275.795,599
275.820,657
275.845,685
275.870,681
275.895,669
275.920,671
275.945,692
275.970,717
275.995,726
276.020,711
276.045,683
276.070,649
276.095,609
276.120,552
276.145,480
276.170,403
276.195,336
276.220,277
276.245,214
276.270,140
276.295,63
276.320,-2
276.345,-58
276.370,-122
276.395,-209
276.420,-295
276.445,-327
276.470,-254
276.495,-85
276.520,117
276.545,282
276.570,377
276.595,424
276.620,465
276.645,520
276.670,573
276.695,602
276.720,601
276.745,585
276.770,579
276.795,588
276.820,603
276.845,606
276.870,589
276.895,556
276.920,517
276.945,479
276.970,438
276.995,388
277.020,325
277.045,259
277.070,199
277.095,147
277.120,95
277.145,41
277.170,-9
277.195,-49
277.220,-81
277.245,-127
277.270,-195
277.295,-258
277.320,-263
277.345,-171
277.370,5
277.395,199
277.420,344
277.445,417
277.470,447
277.495,476
277.520,522
277.545,568
277.570,597
277.595,610
277.620,625
277.645,656
277.670,697
277.695,735
277.720,761
277.745,777
277.770,788
277.795,791
277.820,775
277.845,738
277.870,688
277.895,641
277.920,607
277.945,581
277.970,549
277.995,505
278.020,458
278.045,418
278.070,387
278.095,345
278.120,277
278.145,195
278.170,146
278.195,182
278.220,319
278.245,521
278.270,716
278.295,851
278.320,919
278.345,952
278.370,985
278.395,1026
278.420,1055
278.445,1048
278.470,995
278.495,911
278.520,832
278.545,786
278.570,786
278.595,820
278.620,862
278.645,888
278.670,884
278.695,839
278.720,735
278.745,548
278.770,273
278.795,-66
278.820,-428
278.845,-775
278.870,-1101
278.895,-1422
278.920,-1755
278.945,-2087
278.970,-2386
278.995,-2612
279.020,-2729
279.045,-2700
279.070,-2495
279.095,-2117
279.120,-1625
279.145,-1127
279.170,-731
279.195,-485
279.220,-358
279.245,-281
279.270,-202
279.295,-117
279.320,-45
279.345,0
279.370,28
279.395,57
279.420,92
279.445,144
279.470,236
279.495,401
279.520,648
279.545,940
279.570,1218
279.595,1443
279.620,1628
279.645,1805
279.670,1975
279.695,2095
279.720,2112
279.745,2020
279.770,1865
279.795,1703
279.820,1555
279.845,1412
279.870,1268
279.895,1149
279.920,1086
279.945,1086
279.970,1125
279.995,1175
280.020,1228
280.045,1280
280.070,1308
280.095,1273
280.120,1167
280.145,1034
280.170,942
280.195,919
280.220,922
280.245,876
280.270,751
280.295,584
280.320,442
280.345,344
280.370,259
280.395,141
280.420,-14
280.445,-175
280.470,-304
280.495,-390
280.520,-446
280.545,-480
280.570,-499
280.595,-515
280.620,-546
280.645,-591
280.670,-619
280.695,-582
280.720,-464
280.745,-298
280.770,-143
280.795,-38
280.820,19
280.845,49
280.870,58
280.895,32
280.920,-35
280.945,-132
280.970,-225
280.995,-270
281.020,-229
281.045,-80
281.070,155
281.095,413
281.120,605
281.145,676
281.170,640
281.195,554
281.220,466
281.245,377
281.270,276
281.295,180
281.320,133
281.345,151
281.370,182
281.395,145
281.420,32
281.445,-57
281.470,4
281.495,248
281.520,556
281.545,756
281.570,756
281.595,606
281.620,428
281.645,303
281.670,230
281.695,171
281.720,117
281.745,94
281.770,117
281.795,165
281.820,195
281.845,189
281.870,161
281.895,135
281.920,120
281.945,101
281.970,61
281.995,3
282.020,-54
282.045,-88
282.070,-89
282.095,-70
282.120,-64
282.145,-96
282.170,-150
282.195,-164
282.220,-69
282.245,150
282.270,429
282.295,667
282.320,801
282.345,851
282.370,881
282.395,936
282.420,1007
282.445,1063
282.470,1096
282.495,1127
282.520,1165
282.545,1192
282.570,1174
282.595,1105
282.620,1009
282.645,911
282.670,803
282.695,657
282.720,468
282.745,267
282.770,96
282.795,-36
282.820,-151
282.845,-264
282.870,-365
282.895,-438
282.920,-500
282.945,-587
282.970,-703
282.995,-783
283.020,-737
283.045,-527
283.070,-224
283.095,49
283.120,218
283.145,295
283.170,350
283.195,421
283.220,491
283.245,521
283.270,511
283.295,499
283.320,515
283.345,553
283.370,579
283.395,574
283.420,546
283.445,507
283.470,460
283.495,400
283.520,335
283.545,279
283.570,236
283.595,191
283.620,130
283.645,64
283.670,17
283.695,-5
283.720,-33
283.745,-93
283.770,-158
283.795,-158
283.820,-35
283.845,191
283.870,434
283.895,604
283.920,677
283.945,693
283.970,700
283.995,708
284.020,698
284.045,657
284.070,601
284.095,560
284.120,552
284.145,571
284.170,590
284.195,583
284.220,536
284.245,454
284.270,361
284.295,279
284.320,209
284.345,128
284.370,14
284.395,-119
284.420,-236
284.445,-306
284.470,-336
284.495,-360
284.520,-387
284.545,-377
284.570,-278
284.595,-72
284.620,192
284.645,433
284.670,586
284.695,629
284.720,574
284.745,457
284.770,328
284.795,234
284.820,196
284.845,189
284.870,171
284.895,129
284.920,98
284.945,125
284.970,210
284.995,302
285.020,352
285.045,364
285.070,380
285.095,425
285.120,469
285.145,469
285.170,423
285.195,369
285.220,330
285.245,272
285.270,149
285.295,-19
285.320,-132
285.345,-83
285.370,128
285.395,397
285.420,597
285.445,684
285.470,706
285.495,733
285.520,776
285.545,804
285.570,788
285.595,741
285.620,698
285.645,676
285.670,666
285.695,656
285.720,641
285.745,624
285.770,601
285.795,565
285.820,516
285.845,460
285.870,397
285.895,318
285.920,225
285.945,135
285.970,73
285.995,32
286.020,-18
286.045,-101
286.070,-184
286.095,-193
286.120,-72
286.145,151
286.170,381
286.195,521
286.220,544
286.245,495
286.270,440
286.295,405
286.320,379
286.345,344
286.370,306
286.395,288
286.420,301
286.445,332
286.470,355
286.495,358
286.520,347
286.545,328
286.570,295
286.595,234
286.620,140
286.645,32
286.670,-61
286.695,-127
286.720,-183
286.745,-256
286.770,-344
286.795,-403
286.820,-369
286.845,-216
286.870,20
286.895,261
286.920,438
286.945,532
286.970,574
286.995,598
287.020,615
287.045,613
287.070,588
287.095,556
287.120,542
287.145,557
287.170,584
287.195,593
287.220,566
287.245,515
287.270,460
287.295,410
287.320,351
287.345,268
287.370,163
287.395,62
287.420,-15
287.445,-78
287.470,-154
287.495,-249
287.520,-327
287.545,-323
287.570,-203
287.595,2
287.620,215
287.645,370
287.670,455
287.695,503
287.720,548
287.745,593
287.770,619
287.795,618
287.820,607
287.845,607
287.870,621
287.895,637
287.920,640
287.945,628
287.970,608
287.995,582
288.020,542
288.045,482
288.070,401
288.095,310
288.120,220
288.145,139
288.170,67
288.195,-6
288.220,-93
288.245,-193
288.270,-276
288.295,-295
288.320,-216
288.345,-54
288.370,132
288.395,281
288.420,373
288.445,433
288.470,494
288.495,560
288.520,610
288.545,623
288.570,610
288.595,597
288.620,599
288.645,610
288.670,612
288.695,600
288.720,578
288.745,550
288.770,513
288.795,463
288.820,404
288.845,340
288.870,270
288.895,190
288.920,105
288.945,25
288.970,-43
288.995,-114
289.020,-207
289.045,-312
289.070,-381
289.095,-357
289.120,-220
289.145,-18
289.170,171
289.195,296
289.220,362
289.245,411
289.270,467
289.295,523
289.320,554
289.345,552
289.370,538
289.395,536
289.420,550
289.445,566
289.470,568
289.495,555
289.520,532
289.545,502
289.570,461
289.595,407
289.620,348
289.645,292
289.670,239
289.695,181
289.720,118
289.745,60
289.770,16
289.795,-19
289.820,-70
289.845,-150
289.870,-235
289.895,-266
289.920,-197
289.945,-29
289.970,177
289.995,351
290.020,458
290.045,515
290.070,557
290.095,603
290.120,639
290.145,647
290.170,629
290.195,612
290.220,617
290.245,642
290.270,666
290.295,668
290.320,650
290.345,622
290.370,591
290.395,554
290.420,501
290.445,436
290.470,366
290.495,297
290.520,225
290.545,147
290.570,71
290.595,11
290.620,-36
290.645,-90
290.670,-169
290.695,-255
290.720,-293
290.745,-230
290.770,-65
290.795,143
290.820,316
290.845,411
290.870,444
290.895,459
290.920,481
290.945,504
290.970,515
290.995,513
291.020,519
291.045,543
291.070,576
291.095,601
291.120,606
291.145,594
291.170,571
291.195,532
291.220,476
291.245,407
291.270,338
291.295,275
291.320,213
291.345,143
291.370,70
291.395,10
291.420,-34
291.445,-82
291.470,-160
291.495,-260
291.520,-329
291.545,-304
291.570,-162
291.595,48
291.620,247
291.645,376
291.670,437
291.695,470
291.720,508
291.745,551
291.770,579
291.795,580
291.820,568
291.845,566
291.870,582
291.895,603
291.920,613
291.945,604
291.970,581
291.995,550
292.020,510
292.045,457
292.070,388
292.095,312
292.120,234
292.145,155
292.170,78
292.195,11
292.220,-39
292.245,-80
292.270,-135
292.295,-221
292.320,-323
292.345,-384
292.370,-345
292.395,-190
292.420,28
292.445,227
292.470,353
292.495,413
292.520,453
292.545,505
292.570,562
292.595,595
292.620,593
292.645,577
292.670,579
292.695,610
292.720,650
292.745,672
292.770,667
292.795,646
292.820,621
292.845,590
292.870,543
292.895,480
292.920,413
292.945,352
292.970,293
292.995,227
293.020,149
293.045,73
293.070,7
293.095,-54
293.120,-135
293.145,-239
293.170,-332
293.195,-349
293.220,-251
293.245,-56
293.270,161
293.295,330
293.320,423
293.345,467
293.370,504
293.395,549
293.420,587
293.445,599
293.470,588
293.495,577
293.520,587
293.545,612
293.570,632
293.595,632
293.620,615
293.645,590
293.670,560
293.695,518
293.720,459
293.745,388
293.770,318
293.795,256
293.820,195
293.845,129
293.870,61
293.895,0
293.920,-58
293.945,-129
293.970,-223
293.995,-315
294.020,-348
294.045,-273
294.070,-94
294.095,125
294.120,305
294.145,407
294.170,451
294.195,483
294.220,523
294.245,558
294.270,566
294.295,549
294.320,535
294.345,545
294.370,575
294.395,600
294.420,606
294.445,597
294.470,584
294.495,564
294.520,528
294.545,471
294.570,401
294.595,333
294.620,269
294.645,202
294.670,131
294.695,66
294.720,8
294.745,-54
294.770,-137
294.795,-225
294.820,-268
294.845,-210
294.870,-50
294.895,151
294.920,317
294.945,408
294.970,447
294.995,476
295.020,511
295.045,532
295.070,522
295.095,492
295.120,473
295.145,484
295.170,512
295.195,531
295.220,529
295.245,512
295.270,489
295.295,456
295.320,407
295.345,346
295.370,286
295.395,232
295.420,177
295.445,109
295.470,35
295.495,-32
295.520,-89
295.545,-151
295.570,-229
295.595,-297
295.620,-296
295.645,-182
295.670,23
295.695,242
295.720,396
295.745,468
295.770,498
295.795,533
295.820,581
295.845,613
295.870,609
295.895,582
295.920,566
295.945,579
295.970,606
295.995,622
296.020,618
296.045,601
296.070,580
296.095,550
296.120,504
296.145,444
296.170,382
296.195,323
296.220,262
296.245,189
296.270,113
296.295,43
296.320,-19
296.345,-95
296.370,-192
296.395,-278
296.420,-290
296.445,-186
296.470,7
296.495,210
296.520,349
296.545,412
296.570,441
296.595,478
296.620,524
296.645,549
296.670,537
296.695,509
296.720,500
296.745,520
296.770,547
296.795,555
296.820,543
296.845,525
296.870,509
296.895,487
296.920,445
296.945,388
296.970,329
296.995,273
297.020,211
297.045,136
297.070,54
297.095,-12
297.120,-64
297.145,-119
297.170,-194
297.195,-263
297.220,-269
297.245,-169
297.270,16
297.295,215
297.320,354
297.345,420
297.370,446
297.395,474
297.420,507
297.445,522
297.470,509
297.495,486
297.520,483
297.545,506
297.570,537
297.595,551
297.620,545
297.645,532
297.670,519
297.695,498
297.720,459
297.745,404
297.770,345
297.795,287
297.820,226
297.845,159
297.870,91
297.895,34
297.920,-18
297.945,-88
297.970,-181
297.995,-265
298.020,-275
298.045,-170
298.070,25
298.095,236
298.120,392
298.145,476
298.170,520
298.195,561
298.220,602
298.245,623
298.270,616
298.295,595
298.320,586
298.345,593
298.370,603
298.395,603
298.420,596
298.445,586
298.470,570
298.495,534
298.520,472
298.545,399
298.570,331
298.595,271
298.620,207
298.645,135
298.670,66
298.695,15
298.720,-26
298.745,-89
298.770,-180
298.795,-259
298.820,-258
298.845,-138
298.870,66
298.895,275
298.920,423
298.945,502
298.970,549
298.995,596
299.020,640
299.045,663
299.070,659
299.095,646
299.120,644
299.145,658
299.170,672
299.195,673
299.220,658
299.245,630
299.270,590
299.295,536
299.320,464
299.345,377
299.370,275
299.395,168
299.420,66
299.445,-21
299.470,-101
299.495,-189
299.520,-293
299.545,-391
299.570,-430
299.595,-368
299.620,-211
299.645,-19
299.670,140
299.695,234
299.720,280
299.745,308
299.770,331
299.795,341
299.820,330
299.845,307
299.870,290
299.895,296
299.920,321
299.945,358
299.970,399
299.995,439
300.020,472
300.045,483
300.070,462
300.095,404
300.120,319
300.145,229
300.170,155
300.195,111
300.220,83
300.245,46
300.270,-14
300.295,-74
300.320,-77
300.345,22
300.370,214
300.395,428
300.420,590
300.445,675
300.470,712
300.495,745
300.520,785
300.545,807
300.570,787
300.595,731
300.620,669
300.645,625
300.670,597
300.695,565
300.720,517
300.745,456
300.770,392
300.795,332
300.820,276
300.845,216
300.870,150
300.895,77
300.920,4
300.945,-60
300.970,-120
300.995,-186
301.020,-266
301.045,-343
301.070,-368
301.095,-296
301.120,-123
301.145,94
301.170,281
301.195,397
301.220,462
301.245,519
301.270,585
301.295,639
301.320,653
301.345,634
301.370,614
301.395,620
301.420,642
301.445,654
301.470,641
301.495,617
301.520,597
301.545,577
301.570,542
301.595,483
301.620,414
301.645,352
301.670,297
301.695,235
301.720,160
301.745,84
301.770,21
301.795,-41
301.820,-125
301.845,-229
301.870,-308
301.895,-299
301.920,-181
301.945,0
301.970,167
301.995,272
302.020,320
302.045,349
302.070,383
302.095,418
302.120,435
302.145,434
302.170,433
302.195,443
302.220,462
302.245,477
302.270,485
302.295,489
302.320,493
302.345,490
302.370,473
302.395,444
302.420,411
302.445,379
302.470,341
302.495,293
302.520,239
302.545,190
302.570,144
302.595,87
302.620,7
302.645,-73
302.670,-108
302.695,-55
302.720,76
302.745,229
302.770,340
302.795,390
302.820,403
302.845,420
302.870,456
302.895,493
302.920,509
302.945,503
302.970,495
302.995,497
303.020,507
303.045,512
303.070,505
303.095,492
303.120,479
303.145,457
303.170,417
303.195,361
303.220,303
303.245,257
303.270,216
303.295,166
303.320,103
303.345,42
303.370,-2
303.395,-38
303.420,-90
303.445,-167
303.470,-239
303.495,-248
303.520,-162
303.545,-3
303.570,165
303.595,290
303.620,364
303.645,415
303.670,469
303.695,528
303.720,574
303.745,597
303.770,600
303.795,601
303.820,610
303.845,625
303.870,637
303.895,634
303.920,608
303.945,558
303.970,497
303.995,438
304.020,384
304.045,326
304.070,250
304.095,162
304.120,87
304.145,50
304.170,58
304.195,90
304.220,112
304.245,100
304.270,45
304.295,-40
304.320,-129
304.345,-176
304.370,-143
304.395,-24
304.420,139
304.445,283
304.470,366
304.495,394
304.520,407
304.545,437
304.570,478
304.595,505
304.620,504
304.645,493
304.670,499
304.695,527
304.720,559
304.745,572
304.770,563
304.795,546
304.820,531
304.845,514
304.870,484
304.895,442
304.920,398
304.945,362
304.970,329
304.995,289
305.020,238
305.045,185
305.070,137
305.095,85
305.120,10
305.145,-93
305.170,-198
305.195,-246
305.220,-197
305.245,-54
305.270,126
305.295,280
305.320,374
305.345,419
305.370,450
305.395,486
305.420,524
305.445,550
305.470,560
305.495,568
305.520,584
305.545,602
305.570,609
305.595,597
305.620,571
305.645,542
305.670,510
305.695,468
305.720,413
305.745,352
305.770,299
305.795,250
305.820,193
305.845,121
305.870,46
305.895,-8
305.920,-39
305.945,-69
305.970,-124
305.995,-199
306.020,-248
306.045,-219
306.070,-101
306.095,65
306.120,217
306.145,319
306.170,375
306.195,419
306.220,470
306.245,522
306.270,557
306.295,567
306.320,566
306.345,571
306.370,589
306.395,612
306.420,623
306.445,618
306.470,600
306.495,575
306.520,542
306.545,494
306.570,431
306.595,358
306.620,289
306.645,227
306.670,169
306.695,111
306.720,52
306.745,-4
306.770,-65
306.795,-138
306.820,-224
306.845,-293
306.870,-298
306.895,-204
306.920,-29
306.945,163
306.970,305
306.995,377
307.020,413
307.045,456
307.070,518
307.095,571
307.120,590
307.145,578
307.170,567
307.195,580
307.220,610
307.245,634
307.270,636
307.295,622
307.320,603
307.345,577
307.370,534
307.395,472
307.420,405
307.445,346
307.470,294
307.495,235
307.520,165
307.545,94
307.570,34
307.595,-23
307.620,-95
307.645,-177
307.670,-225
307.695,-190
307.720,-61
307.745,114
307.770,265
307.795,352
307.820,392
307.845,422
307.870,459
307.895,486
307.920,480
307.945,448
307.970,417
307.995,406
308.020,406
308.045,398
308.070,372
308.095,340
308.120,310
308.145,277
308.170,232
308.195,189
308.220,181
308.245,227
308.270,309
308.295,379
308.320,395
308.345,353
308.370,271
308.395,166
308.420,42
308.445,-82
308.470,-162
308.495,-143
308.520,-14
308.545,176
308.570,346
308.595,445
308.620,482
308.645,500
308.670,528
308.695,555
308.720,558
308.745,536
308.770,510
308.795,502
308.820,511
308.845,522
308.870,523
308.895,513
308.920,495
308.945,463
308.970,414
308.995,353
309.020,291
309.045,231
309.070,163
309.095,80
309.120,-4
309.145,-73
309.170,-123
309.195,-180
309.220,-265
309.245,-356
309.270,-388
309.295,-306
309.320,-117
309.345,103
309.370,279
309.395,385
309.420,449
309.445,513
309.470,581
309.495,630
309.520,645
309.545,637
309.570,633
309.595,647
309.620,671
309.645,692
309.670,704
309.695,704
309.720,693
309.745,668
309.770,633
309.795,590
309.820,539
309.845,471
309.870,387
309.895,304
309.920,241
309.945,197
309.970,143
309.995,59
310.020,-31
310.045,-67
310.070,1
310.095,162
310.120,343
310.145,470
310.170,517
310.195,509
310.220,481
310.245,446
310.270,395
310.295,331
310.320,277
310.345,261
310.370,286
310.395,329
310.420,365
310.445,386
310.470,403
310.495,422
310.520,436
310.545,430
310.570,395
310.595,344
310.620,291
310.645,244
310.670,187
310.695,101
310.720,-19
310.745,-146
310.770,-229
310.795,-227
310.820,-141
310.845,-15
310.870,96
310.895,168
310.920,212
310.945,255
310.970,303
310.995,339
311.020,346
311.045,329
311.070,314
311.095,324
311.120,357
311.145,392
311.170,407
311.195,400
311.220,376
311.245,343
311.270,302
311.295,252
311.320,196
311.345,130
311.370,47
311.395,-51
311.420,-143
311.445,-183
311.470,-134
311.495,0
311.520,168
311.545,303
311.570,376
311.595,405
311.620,431
311.645,470
311.670,505
311.695,514
311.720,502
311.745,498
311.770,523
311.795,566
311.820,595
311.845,593
311.870,567
311.895,533
311.920,488
311.945,412
311.970,301
311.995,179
312.020,77
312.045,3
312.070,-64
312.095,-145
312.120,-215
312.145,-219
312.170,-121
312.195,54
312.220,239
312.245,372
312.270,448
312.295,501
312.320,563
312.345,635
312.370,687
312.395,701
312.420,687
312.445,670
312.470,668
312.495,674
312.520,668
312.545,637
312.570,586
312.595,529
312.620,472
312.645,410
312.670,334
312.695,251
312.720,176
312.745,120
312.770,72
312.795,7
312.820,-86
312.845,-178
312.870,-207
312.895,-135
312.920,24
312.945,208
312.970,353
312.995,443
313.020,502
313.045,565
313.070,634
313.095,687
313.120,703
313.145,687
313.170,664
313.195,653
313.220,651
313.245,643
313.270,615
313.295,568
313.320,513
313.345,454
313.370,387
313.395,299
313.420,188
313.445,67
313.470,-40
313.495,-129
313.520,-209
313.545,-299
313.570,-398
313.595,-467
313.620,-457
313.645,-349
313.670,-179
313.695,-10
313.720,111
313.745,187
313.770,245
313.795,307
313.820,363
313.845,396
313.870,403
313.895,401
313.920,409
313.945,429
313.970,450
313.995,463
314.020,466
314.045,464
314.070,460
314.095,451
314.120,435
314.145,410
314.170,375
314.195,326
314.220,265
314.245,204
314.270,148
314.295,89
314.320,16
314.345,-63
314.370,-115
314.395,-91
314.420,20
314.445,184
314.470,337
314.495,438
314.520,494
314.545,539
314.570,595
314.595,654
314.620,690
314.645,696
314.670,686
314.695,682
314.720,693
314.745,703
314.770,697
314.795,669
314.820,628
314.845,585
314.870,537
314.895,481
314.920,414
314.945,346
314.970,283
314.995,222
315.020,152
315.045,73
315.070,-3
315.095,-62
315.120,-109
315.145,-165
315.170,-245
315.195,-329
315.220,-361
315.245,-300
315.270,-153
315.295,18
315.320,155
315.345,238
315.370,294
315.395,358
315.420,437
315.445,507
315.470,549
315.495,563
315.520,572
315.545,590
315.570,612
315.595,626
315.620,623
315.645,605
315.670,578
315.695,547
315.720,512
315.745,473
315.770,431
315.795,385
315.820,335
315.845,287
315.870,243
315.895,201
315.920,153
315.945,99
315.970,46
315.995,0
316.020,-48
316.045,-111
316.070,-189
316.095,-247
316.120,-234
316.145,-131
316.170,31
316.195,188
316.220,293
316.245,349
316.270,394
316.295,452
316.320,517
316.345,562
316.370,576
316.395,574
316.420,580
316.445,603
316.470,630
316.495,645
316.520,642
316.545,627
316.570,606
316.595,579
316.620,541
316.645,491
316.670,436
316.695,383
316.720,333
316.745,283
316.770,229
316.795,170
316.820,114
316.845,66
316.870,23
316.895,-27
316.920,-97
316.945,-173
316.970,-218
316.995,-192
317.020,-83
317.045,72
317.070,221
317.095,320
317.120,371
317.145,404
317.170,445
317.195,490
317.220,520
317.245,523
317.270,513
317.295,515
317.320,542
317.345,579
317.370,600
317.395,592
317.420,564
317.445,530
317.470,497
317.495,459
317.520,405
317.545,339
317.570,271
317.595,209
317.620,148
317.645,81
317.670,12
317.695,-49
317.720,-100
317.745,-152
317.770,-220
317.795,-300
317.820,-354
317.845,-334
317.870,-226
317.895,-66
317.920,82
317.945,180
317.970,232
317.995,276
318.020,339
318.045,418
318.070,493
318.095,553
318.120,606
318.145,662
318.170,719
318.195,761
318.220,779
318.245,781
318.270,780
318.295,780
318.320,764
318.345,717
318.370,640
318.395,553
318.420,473
318.445,401
318.470,324
318.495,237
318.520,149
318.545,75
318.570,14
318.595,-53
318.620,-141
318.645,-232
318.670,-276
318.695,-228
318.720,-83
318.745,108
318.770,281
318.795,391
318.820,446
318.845,484
318.870,529
318.895,575
318.920,598
318.945,592
318.970,576
318.995,578
319.020,602
319.045,627
319.070,626
319.095,599
319.120,571
319.145,559
319.170,554
319.195,527
319.220,463
319.245,379
319.270,304
319.295,251
319.320,209
319.345,160
319.370,105
319.395,59
319.420,24
319.445,-18
319.470,-94
319.495,-187
319.520,-240
319.545,-195
319.570,-46
319.595,148
319.620,310
319.645,396
319.670,427
319.695,449
319.720,486
319.745,522
319.770,529
319.795,500
319.820,457
319.845,426
319.870,413
319.895,396
319.920,355
319.945,291
319.970,224
319.995,170
320.020,129
320.045,86
320.070,32
320.095,-25
320.120,-72
320.145,-98
320.170,-105
320.195,-97
320.220,-76
320.245,-55
320.270,-56
320.295,-101
320.320,-169
320.345,-199
320.370,-118
320.395,91
320.420,370
320.445,624
320.470,798
320.495,907
320.520,1004
320.545,1111
320.570,1198
320.595,1218
320.620,1163
320.645,1072
320.670,998
320.695,961
320.720,947
320.745,932
320.770,904
320.795,864
320.820,810
320.845,741
320.870,657
320.895,562
320.920,459
320.945,346
320.970,227
320.995,112
321.020,6
321.045,-107
321.070,-250
321.095,-412
321.120,-536
321.145,-549
321.170,-438
321.195,-271
321.220,-148
321.245,-121
321.270,-163
321.295,-210
321.320,-237
321.345,-264
321.370,-316
321.395,-372
321.420,-386
321.445,-332
321.470,-232
321.495,-128
321.520,-32
321.545,72
321.570,198
321.595,319
321.620,391
321.645,388
321.670,325
321.695,238
321.720,157
321.745,99
321.770,75
321.795,87
321.820,109
321.845,105
321.870,67
321.895,39
321.920,102
321.945,295
321.970,568
321.995,811
322.020,938
322.045,945
322.070,896
322.095,854
322.120,832
322.145,812
322.170,783
322.195,760
322.220,754
322.245,753
322.270,724
322.295,658
322.320,582
322.345,530
322.370,509
322.395,488
322.420,432
322.445,343
322.470,256
322.495,199
322.520,162
322.545,107
322.570,19
322.595,-67
322.620,-90
322.645,-10
322.670,147
322.695,316
322.720,437
322.745,497
322.770,516
322.795,520
322.820,508
322.845,475
322.870,427
322.895,387
322.920,374
322.945,384
322.970,390
322.995,372
323.020,333
323.045,294
323.070,267
323.095,248
323.120,217
323.145,169
323.170,116
323.195,78
323.220,57
323.245,38
323.270,8
323.295,-17
323.320,3
323.345,112
323.370,309
323.395,542
323.420,738
323.445,854
323.470,891
323.495,870
323.520,795
323.545,651
323.570,442
323.595,226
323.620,87
323.645,73
323.670,152
323.695,240
323.720,272
323.745,248
323.770,212
323.795,193
323.820,180
323.845,143
323.870,73
323.895,-13
323.920,-110
323.945,-227
323.970,-366
323.995,-491
324.020,-535
324.045,-451
324.070,-263
324.095,-48
324.120,121
324.145,226
324.170,292
324.195,347
324.220,396
324.245,423
324.270,421
324.295,401
324.320,383
324.345,380
324.370,388
324.395,396
324.420,396
324.445,385
324.470,362
324.495,322
324.520,265
324.545,198
324.570,135
324.595,90
324.620,59
324.645,13
324.670,-69
324.695,-171
324.720,-226
324.745,-164
324.770,28
324.795,284
324.820,500
324.845,611
324.870,633
324.895,627
324.920,636
324.945,661
324.970,680
324.995,685
325.020,691
325.045,709
325.070,727
325.095,725
325.120,699
325.145,659
325.170,615
325.195,563
325.220,495
325.245,414
325.270,334
325.295,262
325.320,190
325.345,111
325.370,26
325.395,-60
325.420,-152
325.445,-254
325.470,-345
325.495,-370
