df_hash,22ZHK4.1W3XND
265.957,1.064
265.987,1.057
266.017,1.059
266.047,1.062
266.077,1.062
266.107,1.064
266.137,1.065
266.167,1.061
266.197,1.057
266.227,1.060
266.257,1.063
266.287,1.063
266.317,1.067
266.347,1.065
266.377,1.069
266.407,1.062
266.437,1.072
266.467,1.060
266.497,1.065
266.527,1.072
266.557,1.067
266.587,1.068
266.617,1.062
266.647,1.061
266.677,1.072
266.707,1.063
266.737,1.064
266.767,1.066
266.797,1.062
266.827,1.066
266.857,1.062
266.887,1.060
266.917,1.063
266.947,1.070
266.977,1.065
267.007,1.060
267.037,1.067
267.067,1.059
267.097,1.061
267.127,1.064
267.157,1.066
267.187,1.065
267.217,1.064
267.247,1.075
267.277,1.062
267.307,1.062
267.337,1.061
267.367,1.060
267.397,1.071
267.427,1.074
267.457,1.069
267.487,1.071
267.517,1.065
267.547,1.063
267.577,1.067
267.607,1.070
267.637,1.066
267.667,1.067
267.697,1.069
267.727,1.064
267.757,1.070
267.787,1.065
267.817,1.064
267.847,1.065
267.877,1.066
267.907,1.068
267.937,1.073
267.967,1.077
267.997,1.080
268.027,1.087
268.057,1.080
268.087,1.081
268.117,1.080
268.147,1.063
268.177,1.068
268.207,1.065
268.237,1.061
268.267,1.065
268.297,1.062
268.327,1.061
268.357,1.071
268.387,1.068
268.417,1.067
268.447,1.051
268.477,1.048
268.507,1.060
268.537,1.062
268.567,1.070
268.597,1.064
268.627,1.061
268.657,1.053
268.687,1.054
268.717,1.030
268.747,1.033
268.777,1.046
268.807,1.018
268.837,1.033
268.867,1.030
268.897,1.022
268.927,1.025
268.957,1.049
268.987,1.043
269.017,1.037
269.047,1.036
269.077,1.041
269.107,1.020
269.137,1.051
269.167,1.079
269.197,1.068
269.227,1.065
269.257,1.080
269.287,1.076
269.317,1.089
269.347,1.098
269.377,1.094
269.407,1.067
269.437,1.073
269.467,1.077
269.497,1.065
269.527,1.050
269.557,1.046
269.587,1.052
269.617,1.058
269.647,1.058
269.677,1.054
269.707,1.049
269.737,1.058
269.767,1.055
269.797,1.051
269.827,1.048
269.857,1.046
269.887,1.045
269.917,1.058
269.947,1.048
269.977,1.057
270.007,1.051
270.037,1.052
270.067,1.053
270.097,1.059
270.127,1.051
270.157,1.058
270.187,1.055
270.217,1.055
270.247,1.057
270.277,1.056
270.307,1.055
270.337,1.054
270.367,1.051
270.397,1.049
270.427,1.047
270.457,1.054
270.487,1.057
270.517,1.051
270.547,1.061
270.577,1.051
270.607,1.053
270.637,1.055
270.667,1.053
270.697,1.059
270.727,1.052
270.757,1.054
270.787,1.055
270.817,1.052
270.847,1.058
270.877,1.050
270.907,1.056
270.937,1.055
270.967,1.052
270.997,1.062
271.027,1.052
271.057,1.052
271.087,1.050
271.117,1.059
271.147,1.055
271.177,1.056
271.207,1.051
271.237,1.056
271.267,1.049
271.297,1.062
271.327,1.057
271.357,1.057
271.387,1.063
271.417,1.051
271.447,1.056
271.477,1.060
271.507,1.049
271.537,1.056
271.567,1.056
271.597,1.054
271.627,1.055
271.657,1.057
271.687,1.058
271.717,1.053
271.747,1.060
271.777,1.059
271.807,1.052
271.837,1.050
271.867,1.052
271.897,1.048
271.927,1.050
271.957,1.059
271.987,1.050
272.017,1.060
272.047,1.062
272.077,1.069
272.107,1.061
272.137,1.062
272.167,1.062
272.197,1.044
272.227,1.057
272.257,1.056
272.287,1.049
272.317,1.061
272.347,1.064
272.377,1.058
272.407,1.058
272.437,1.048
272.467,1.048
272.497,1.055
272.527,1.053
272.557,1.062
272.587,1.061
272.617,1.061
272.647,1.062
272.677,1.063
272.707,1.057
272.737,1.062
272.767,1.059
272.797,1.061
272.827,1.056
272.857,1.051
272.887,1.058
272.917,1.056
272.947,1.048
272.977,1.053
273.007,1.063
273.037,1.060
273.067,1.063
273.097,1.058
273.127,1.064
273.157,1.062
273.187,1.061
273.217,1.062
273.247,1.057
273.277,1.062
273.307,1.059
273.337,1.058
273.367,1.069
273.397,1.058
273.427,1.056
273.457,1.054
273.487,1.049
273.517,1.045
273.547,1.054
273.577,1.056
273.607,1.055
273.637,1.061
273.667,1.060
273.697,1.055
273.727,1.055
273.757,1.055
273.787,1.062
273.817,1.054
273.847,1.054
273.877,1.059
273.907,1.059
273.937,1.065
273.967,1.061
273.997,1.061
274.027,1.062
274.057,1.051
274.087,1.056
274.117,1.065
274.147,1.058
274.177,1.063
274.207,1.053
274.237,1.064
274.267,1.062
274.297,1.062
274.327,1.060
274.357,1.062
274.387,1.053
274.417,1.060
274.447,1.062
274.477,1.059
274.507,1.062
274.537,1.060
274.567,1.059
274.597,1.055
274.627,1.059
274.657,1.059
274.687,1.060
274.717,1.061
274.747,1.068
274.777,1.066
274.807,1.062
274.837,1.080
274.867,1.084
274.897,1.089
274.927,1.098
274.957,1.070
274.987,1.073
275.017,1.078
275.047,1.078
275.077,1.044
275.107,1.085
275.137,1.080
275.167,1.048
275.197,1.068
275.227,1.071
275.257,1.061
275.287,1.042
275.317,1.060
275.347,1.049
275.377,1.043
275.407,1.056
275.437,1.055
275.467,1.054
275.497,1.041
275.527,1.050
275.557,1.040
275.587,1.040
275.617,1.051
275.647,1.055
275.677,1.033
275.707,1.047
275.737,1.063
275.767,1.059
275.797,1.055
275.827,1.064
275.857,1.067
275.887,1.045
275.917,1.044
275.947,1.052
275.977,1.055
276.007,1.063
276.037,1.059
276.067,1.053
276.097,1.063
276.127,1.061
276.157,1.048
276.187,1.057
276.217,1.065
276.247,1.062
276.277,1.053
276.307,1.062
276.337,1.062
276.367,1.061
276.397,1.061
276.427,1.069
276.457,1.062
276.487,1.065
276.517,1.060
276.547,1.062
276.577,1.062
276.607,1.067
276.637,1.062
276.667,1.055
276.697,1.048
276.727,1.063
276.757,1.073
276.787,1.059
276.817,1.048
276.847,1.062
276.877,1.070
276.907,1.056
276.937,1.054
276.967,1.062
276.997,1.035
277.027,1.042
277.057,1.055
277.087,1.046
277.117,1.046
277.147,1.049
277.177,1.035
277.207,1.052
277.237,1.048
277.267,1.052
277.297,1.056
277.327,1.060
277.357,1.076
277.387,1.067
277.417,1.067
277.447,1.080
277.477,1.071
277.507,1.067
277.537,1.080
277.567,1.076
277.597,1.072
277.627,1.078
277.657,1.076
277.687,1.070
277.717,1.086
277.747,1.089
277.777,1.075
277.807,1.073
277.837,1.088
277.867,1.078
277.897,1.080
277.927,1.070
277.957,1.083
277.987,1.082
278.017,1.069
278.047,1.079
278.077,1.085
278.107,1.068
278.137,1.074
278.167,1.080
278.197,1.068
278.227,1.073
278.257,1.072
278.287,1.074
278.317,1.080
278.347,1.073
278.377,1.077
278.407,1.080
278.437,1.076
278.467,1.075
278.497,1.069
278.527,1.066
278.557,1.077
278.587,1.075
278.617,1.066
278.647,1.070
278.677,1.070
278.707,1.064
278.737,1.061
278.767,1.066
278.797,1.070
278.827,1.072
278.857,1.072
278.887,1.081
278.917,1.077
278.947,1.074
278.977,1.078
279.007,1.080
279.037,1.083
279.067,1.065
279.097,1.060
279.127,1.067
279.157,1.060
279.187,1.062
279.217,1.067
279.247,1.059
279.277,1.071
279.307,1.072
279.337,1.073
279.367,1.064
279.397,1.064
279.427,1.068
279.457,1.072
279.487,1.072
279.517,1.071
279.547,1.070
279.577,1.078
279.607,1.077
279.637,1.080
279.667,1.082
279.697,1.072
279.727,1.058
279.757,1.062
279.787,1.065
279.817,1.062
279.847,1.067
279.877,1.071
279.907,1.072
279.937,1.082
279.967,1.072
279.997,1.073
280.027,1.071
280.057,1.071
280.087,1.069
280.117,1.075
280.147,1.073
280.177,1.062
280.207,1.076
280.237,1.075
280.267,1.068
280.297,1.077
280.327,1.090
280.357,1.074
280.387,1.076
280.417,1.078
280.447,1.073
280.477,1.067
280.507,1.075
280.537,1.075
280.567,1.070
280.597,1.077
280.627,1.071
280.657,1.080
280.687,1.078
280.717,1.074
280.747,1.074
280.777,1.082
280.807,1.064
280.837,1.072
280.867,1.084
280.897,1.077
280.927,1.074
280.957,1.075
280.987,1.067
281.017,1.070
281.047,1.071
281.077,1.067
281.107,1.071
281.137,1.072
281.167,1.073
281.197,1.067
281.227,1.070
281.257,1.073
281.287,1.062
281.317,1.072
281.347,1.075
281.377,1.064
281.407,1.065
281.437,1.069
281.467,1.066
281.497,1.054
281.527,1.071
281.557,1.073
281.587,1.073
281.617,1.078
281.647,1.081
281.677,1.073
281.707,1.072
281.737,1.072
281.767,1.069
281.797,1.075
281.827,1.072
281.857,1.072
281.887,1.068
281.917,1.070
281.947,1.064
281.977,1.076
282.007,1.079
282.037,1.081
282.067,1.080
282.097,1.082
282.127,1.072
282.157,1.065
282.187,1.060
282.217,1.048
282.247,1.051
282.277,1.042
282.307,1.034
282.337,1.057
282.367,1.032
282.397,1.065
282.427,1.061
282.457,1.046
282.487,1.056
282.517,1.067
282.547,1.052
282.577,1.032
282.607,1.077
282.637,1.036
282.667,1.069
282.697,1.074
282.727,1.097
282.757,1.098
282.787,1.094
282.817,1.113
282.847,1.097
282.877,1.091
282.907,1.091
282.937,1.083
282.967,1.088
282.997,1.078
283.027,1.068
283.057,1.076
283.087,1.069
283.117,1.058
283.147,1.064
283.177,1.063
283.207,1.062
283.237,1.067
283.267,1.062
283.297,1.074
283.327,1.073
283.357,1.065
283.387,1.068
283.417,1.067
283.447,1.070
283.477,1.063
283.507,1.062
283.537,1.066
283.567,1.063
283.597,1.065
283.627,1.070
283.657,1.072
283.687,1.062
283.717,1.063
283.747,1.069
283.777,1.061
283.807,1.067
283.837,1.067
283.867,1.068
283.897,1.066
283.927,1.061
283.957,1.068
283.987,1.071
284.017,1.067
284.047,1.064
284.077,1.067
284.107,1.066
284.137,1.072
284.167,1.069
284.197,1.062
284.227,1.065
284.257,1.067
284.287,1.065
284.317,1.068
284.347,1.064
284.377,1.071
284.407,1.069
284.437,1.068
284.467,1.068
284.497,1.062
284.527,1.059
284.557,1.063
284.587,1.066
284.617,1.062
284.647,1.062
284.677,1.060
284.707,1.067
284.737,1.064
284.767,1.064
284.797,1.065
284.827,1.070
284.857,1.060
284.887,1.062
284.917,1.067
284.947,1.078
284.977,1.070
285.007,1.070
285.037,1.069
285.067,1.066
285.097,1.065
285.127,1.065
285.157,1.066
285.187,1.065
285.217,1.065
285.247,1.064
285.277,1.076
285.307,1.067
285.337,1.060
285.367,1.068
285.397,1.060
285.427,1.068
285.457,1.070
285.487,1.062
285.517,1.066
285.547,1.062
285.577,1.078
285.607,1.065
285.637,1.065
285.667,1.075
285.697,1.075
285.727,1.070
285.757,1.071
285.787,1.062
285.817,1.073
285.847,1.072
285.877,1.062
285.907,1.068
285.937,1.065
285.967,1.066
285.997,1.067
286.027,1.066
286.057,1.073
286.087,1.070
286.117,1.079
286.147,1.078
286.177,1.089
286.207,1.096
286.237,1.048
286.267,1.057
286.297,1.087
286.327,1.064
286.357,1.062
286.387,1.086
286.417,1.059
286.447,1.054
286.477,1.062
286.507,1.061
286.537,1.059
286.567,1.055
286.597,1.060
286.627,1.059
286.657,1.065
286.687,1.061
286.717,1.061
286.747,1.068
286.777,1.068
286.807,1.065
286.837,1.073
286.867,1.074
286.897,1.068
286.927,1.081
286.957,1.083
286.987,1.072
287.017,1.069
287.047,1.069
287.077,1.079
287.107,1.072
287.137,1.066
287.167,1.076
287.197,1.075
287.227,1.066
287.257,1.062
287.287,1.072
287.317,1.074
287.347,1.066
287.377,1.066
287.407,1.063
287.437,1.072
287.467,1.075
287.497,1.063
287.527,1.069
287.557,1.078
287.587,1.072
287.617,1.068
287.647,1.072
287.677,1.071
287.707,1.079
287.737,1.082
287.767,1.071
287.797,1.073
287.827,1.070
287.857,1.077
287.887,1.080
287.917,1.077
287.947,1.063
287.977,1.082
288.007,1.079
288.037,1.062
288.067,1.065
288.097,1.084
288.127,1.098
288.157,1.106
288.187,1.106
288.217,1.092
288.247,1.080
288.277,1.089
288.307,1.076
288.337,1.052
288.367,1.070
288.397,1.062
288.427,0.987
288.457,0.995
288.487,1.039
288.517,1.112
288.547,1.098
288.577,1.067
288.607,1.033
288.637,0.999
288.667,0.996
288.697,0.999
288.727,1.049
288.757,1.037
288.787,1.094
288.817,1.073
288.847,1.071
288.877,1.118
288.907,1.105
288.937,1.089
288.967,1.105
288.997,1.094
289.027,1.072
289.057,1.036
289.087,1.024
289.117,1.027
289.147,1.033
289.177,1.063
289.207,1.077
289.237,1.073
289.267,1.069
289.297,1.032
289.327,1.053
289.357,1.058
289.387,1.050
289.417,1.048
289.447,1.040
289.477,1.054
289.507,1.062
289.537,1.053
289.567,1.068
289.597,1.053
289.627,1.076
289.657,1.081
289.687,1.093
289.717,1.107
289.747,1.084
289.777,1.084
289.807,1.105
289.837,1.098
289.867,1.082
289.897,1.085
289.927,1.085
289.957,1.092
289.987,1.094
290.017,1.089
290.047,1.085
290.077,1.090
290.107,1.071
290.137,1.073
290.167,1.079
290.197,1.086
290.227,1.077
290.257,1.074
290.287,1.068
290.317,1.072
290.347,1.076
290.377,1.080
290.407,1.074
290.437,1.072
290.467,1.079
290.497,1.080
290.527,1.086
290.557,1.076
290.587,1.081
290.617,1.081
290.647,1.076
290.677,1.078
290.707,1.074
290.737,1.074
290.767,1.079
290.797,1.074
290.827,1.078
290.857,1.077
290.887,1.080
290.917,1.081
290.947,1.085
290.977,1.076
291.007,1.084
291.037,1.080
291.067,1.084
291.097,1.077
291.127,1.072
291.157,1.077
291.187,1.081
291.217,1.080
291.247,1.080
291.277,1.078
291.307,1.075
291.337,1.084
291.367,1.078
291.397,1.081
291.427,1.077
291.457,1.072
291.487,1.083
291.517,1.081
291.547,1.081
291.577,1.073
291.607,1.075
291.637,1.082
291.667,1.074
291.697,1.081
291.727,1.078
291.757,1.078
291.787,1.081
291.817,1.077
291.847,1.077
291.877,1.077
291.907,1.079
291.937,1.077
291.967,1.075
291.997,1.083
292.027,1.074
292.057,1.080
292.087,1.081
292.117,1.076
292.147,1.077
292.177,1.080
292.207,1.082
292.237,1.079
292.267,1.080
292.297,1.076
292.327,1.081
292.357,1.079
292.387,1.074
292.417,1.076
292.447,1.082
292.477,1.079
292.507,1.082
292.537,1.084
292.567,1.079
292.597,1.077
292.627,1.072
292.657,1.076
292.687,1.076
292.717,1.078
292.747,1.085
292.777,1.079
292.807,1.076
292.837,1.078
292.867,1.082
292.897,1.073
292.927,1.077
292.957,1.085
292.987,1.075
293.017,1.077
293.047,1.078
293.077,1.077
293.107,1.082
293.137,1.085
293.167,1.082
293.197,1.081
293.227,1.081
293.257,1.078
293.287,1.079
293.317,1.081
293.347,1.083
293.377,1.081
293.407,1.075
293.437,1.075
293.467,1.082
293.497,1.081
293.527,1.077
293.557,1.076
293.587,1.078
293.617,1.080
293.647,1.076
293.677,1.079
293.707,1.079
293.737,1.075
293.767,1.082
293.797,1.073
293.827,1.077
293.857,1.078
293.887,1.076
293.917,1.078
293.947,1.076
293.977,1.071
294.007,1.077
294.037,1.084
294.067,1.080
294.097,1.079
294.127,1.081
294.157,1.079
294.187,1.076
294.217,1.080
294.247,1.083
294.277,1.082
294.307,1.078
294.337,1.078
294.367,1.082
294.397,1.079
294.427,1.073
294.457,1.082
294.487,1.080
294.517,1.078
294.547,1.079
294.577,1.077
294.607,1.085
294.637,1.080
294.667,1.074
294.697,1.074
294.727,1.077
294.757,1.081
294.787,1.080
294.817,1.079
294.847,1.081
294.877,1.079
294.907,1.079
294.937,1.073
294.967,1.076
294.997,1.089
295.027,1.078
295.057,1.078
295.087,1.075
295.117,1.082
295.147,1.080
295.177,1.082
295.207,1.076
295.237,1.072
295.267,1.078
295.297,1.084
295.327,1.079
295.357,1.081
295.387,1.086
295.417,1.080
295.447,1.081
295.477,1.079
295.507,1.080
295.537,1.081
295.567,1.076
295.597,1.081
295.627,1.084
295.657,1.077
295.687,1.084
295.717,1.080
295.747,1.082
295.777,1.080
295.807,1.083
295.837,1.083
295.867,1.085
295.897,1.087
295.927,1.085
295.957,1.081
295.987,1.070
296.017,1.075
296.047,1.070
296.077,1.075
296.107,1.077
296.137,1.078
296.167,1.082
296.197,1.079
296.227,1.078
296.257,1.077
296.287,1.082
296.317,1.081
296.347,1.086
296.377,1.082
296.407,1.080
296.437,1.080
296.467,1.085
296.497,1.096
296.527,1.072
296.557,1.079
296.587,1.116
296.617,1.063
296.647,1.076
296.677,1.087
296.707,1.077
296.737,1.070
296.767,1.072
296.797,1.073
296.827,1.078
296.857,1.068
296.887,1.073
296.917,1.068
296.947,1.076
296.977,1.075
297.007,1.081
297.037,1.080
297.067,1.080
297.097,1.075
297.127,1.078
297.157,1.081
297.187,1.085
297.217,1.086
297.247,1.070
297.277,1.083
297.307,1.076
297.337,1.080
297.367,1.091
297.397,1.077
297.427,1.084
297.457,1.080
297.487,1.077
297.517,1.078
297.547,1.081
297.577,1.084
297.607,1.079
297.637,1.081
297.667,1.083
297.697,1.081
297.727,1.078
297.757,1.081
297.787,1.075
297.817,1.084
297.847,1.084
297.877,1.081
297.907,1.082
297.937,1.082
297.967,1.076
297.997,1.084
298.027,1.080
298.057,1.080
298.087,1.080
298.117,1.084
298.147,1.078
298.177,1.080
298.207,1.084
298.237,1.078
298.267,1.081
298.297,1.079
298.327,1.081
298.357,1.083
298.387,1.075
298.417,1.081
298.447,1.081
298.477,1.076
298.507,1.085
298.537,1.083
298.567,1.077
298.597,1.075
298.627,1.088
298.657,1.086
298.687,1.079
298.717,1.076
298.747,1.078
298.777,1.081
298.807,1.077
298.837,1.077
298.867,1.079
298.897,1.070
298.927,1.080
298.957,1.077
298.987,1.072
299.017,1.070
299.047,1.076
299.077,1.078
299.107,1.073
299.137,1.073
299.167,1.082
299.197,1.082
299.227,1.080
299.257,1.081
299.287,1.081
299.317,1.084
299.347,1.094
299.377,1.092
299.407,1.082
299.437,1.081
299.467,1.081
299.497,1.073
299.527,1.083
299.557,1.080
299.587,1.079
299.617,1.077
299.647,1.091
299.677,1.086
299.707,1.085
299.737,1.076
299.767,1.082
299.797,1.083
299.827,1.085
299.857,1.081
299.887,1.078
299.917,1.081
299.947,1.077
299.977,1.078
300.007,1.082
300.037,1.074
300.067,1.078
300.097,1.078
300.127,1.073
300.157,1.078
300.187,1.077
300.217,1.081
300.247,1.089
300.277,1.074
300.307,1.077
300.337,1.084
300.367,1.080
300.397,1.082
300.427,1.080
300.457,1.077
300.487,1.075
300.517,1.079
300.547,1.081
300.577,1.079
300.607,1.085
300.637,1.080
300.667,1.084
300.697,1.083
300.727,1.071
300.757,1.080
300.787,1.080
300.817,1.080
300.847,1.083
300.877,1.084
300.907,1.077
300.937,1.079
300.967,1.083
300.997,1.081
301.027,1.084
301.057,1.094
301.087,1.092
301.117,1.116
301.147,1.109
301.177,1.109
301.207,1.116
301.237,1.104
301.267,1.095
301.297,1.105
301.327,1.112
301.357,1.096
301.387,1.099
301.417,1.102
301.447,1.094
301.477,1.083
301.507,1.084
301.537,1.082
301.567,1.062
301.597,1.069
301.627,1.053
301.657,1.050
301.687,1.059
301.717,1.061
301.747,1.030
301.777,1.047
301.807,1.042
301.837,1.033
301.867,1.054
301.897,1.060
301.927,1.042
301.957,1.052
301.987,1.047
302.017,1.035
302.047,1.021
302.077,1.035
302.107,1.043
302.137,1.043
302.167,1.059
302.197,1.066
302.227,1.063
302.257,1.070
302.287,1.076
302.317,1.085
302.347,1.066
302.377,1.077
302.407,1.084
302.437,1.088
302.467,1.088
302.497,1.077
302.527,1.098
302.557,1.109
302.587,1.088
302.617,1.081
302.647,1.066
302.677,1.049
302.707,1.050
302.737,1.035
302.767,1.051
302.797,1.050
302.827,1.064
302.857,1.078
302.887,1.087
302.917,1.082
302.947,1.059
302.977,1.054
303.007,1.081
303.037,1.084
303.067,1.066
303.097,1.075
303.127,1.089
303.157,1.061
303.187,1.068
303.217,1.075
303.247,1.069
303.277,1.076
303.307,1.088
303.337,1.090
303.367,1.092
303.397,1.086
303.427,1.087
303.457,1.092
303.487,1.092
303.517,1.083
303.547,1.080
303.577,1.091
303.607,1.077
303.637,1.084
303.667,1.089
303.697,1.079
303.727,1.087
303.757,1.080
303.787,1.089
303.817,1.082
303.847,1.078
303.877,1.091
303.907,1.083
303.937,1.085
303.967,1.076
303.997,1.081
304.027,1.076
304.057,1.081
304.087,1.083
304.117,1.086
304.147,1.088
304.177,1.082
304.207,1.091
304.237,1.081
304.267,1.077
304.297,1.084
304.327,1.085
304.357,1.080
304.387,1.080
304.417,1.086
304.447,1.080
304.477,1.082
304.507,1.080
304.537,1.084
304.567,1.079
304.597,1.081
304.627,1.084
304.657,1.078
304.687,1.084
304.717,1.081
304.747,1.083
304.777,1.080
304.807,1.082
304.837,1.089
304.867,1.080
304.897,1.081
304.927,1.085
304.957,1.083
304.987,1.086
305.017,1.088
305.047,1.083
305.077,1.091
305.107,1.091
305.137,1.083
305.167,1.081
305.197,1.085
305.227,1.085
305.257,1.086
305.287,1.078
305.317,1.078
305.347,1.079
305.377,1.084
305.407,1.081
305.437,1.085
305.467,1.086
305.497,1.076
305.527,1.077
305.557,1.083
305.587,1.082
305.617,1.086
305.647,1.086
305.677,1.083
305.707,1.081
305.737,1.079
305.767,1.082
305.797,1.086
305.827,1.083
305.857,1.090
305.887,1.093
305.917,1.093
305.947,1.076
305.977,1.071
306.007,1.070
306.037,1.082
306.067,1.078
306.097,1.082
306.127,1.092
306.157,1.090
306.187,1.087
306.217,1.087
306.247,1.091
306.277,1.087
306.307,1.087
306.337,1.084
306.367,1.071
306.397,1.076
306.427,1.074
306.457,1.083
306.487,1.080
306.517,1.076
306.547,1.084
306.577,1.083
306.607,1.081
306.637,1.080
306.667,1.075
306.697,1.076
306.727,1.079
306.757,1.078
306.787,1.081
306.817,1.079
306.847,1.080
306.877,1.076
306.907,1.083
306.937,1.088
306.967,1.071
306.997,1.079
307.027,1.082
307.057,1.082
307.087,1.079
307.117,1.076
307.147,1.085
307.177,1.078
307.207,1.084
307.237,1.089
307.267,1.074
307.297,1.080
307.327,1.079
307.357,1.078
307.387,1.089
307.417,1.073
307.447,1.080
307.477,1.088
307.507,1.084
307.537,1.082
307.567,1.080
307.597,1.082
307.627,1.083
307.657,1.087
307.687,1.087
307.717,1.080
307.747,1.083
307.777,1.084
307.807,1.080
307.837,1.080
307.867,1.080
307.897,1.076
307.927,1.080
307.957,1.084
307.987,1.086
308.017,1.079
308.047,1.081
308.077,1.084
308.107,1.089
308.137,1.086
308.167,1.083
308.197,1.084
308.227,1.083
308.257,1.085
308.287,1.091
308.317,1.104
308.347,1.089
308.377,1.096
308.407,1.101
308.437,1.086
308.467,1.082
308.497,1.078
308.527,1.062
308.557,1.078
308.587,1.076
308.617,1.053
308.647,1.063
308.677,1.063
308.707,1.068
308.737,1.062
308.767,1.066
308.797,1.068
308.827,1.055
308.857,1.052
308.887,1.060
308.917,1.037
308.947,1.039
308.977,1.030
309.007,1.030
309.037,1.022
309.067,1.053
309.097,1.049
309.127,1.028
309.157,1.066
309.187,1.053
309.217,1.051
309.247,1.056
309.277,1.068
309.307,1.067
309.337,1.079
309.367,1.033
309.397,1.118
309.427,1.079
309.457,1.099
309.487,1.127
309.517,1.119
309.547,1.113
309.577,1.113
309.607,1.086
309.637,1.097
309.667,1.112
309.697,1.081
309.727,1.062
309.757,1.084
309.787,1.076
309.817,1.057
309.847,1.060
309.877,1.076
309.907,1.065
309.937,1.067
309.967,1.065
309.997,1.063
310.027,1.062
310.057,1.063
310.087,1.060
310.117,1.067
310.147,1.067
310.177,1.075
310.207,1.075
310.237,1.071
310.267,1.068
310.297,1.074
310.327,1.072
310.357,1.066
310.387,1.066
310.417,1.066
310.447,1.070
310.477,1.066
310.507,1.070
310.537,1.064
310.567,1.071
310.597,1.071
310.627,1.066
310.657,1.070
310.687,1.071
310.717,1.070
310.747,1.071
310.777,1.071
310.807,1.075
310.837,1.081
310.867,1.083
310.897,1.084
310.927,1.064
310.957,1.068
310.987,1.065
311.017,1.061
311.047,1.063
311.077,1.069
311.107,1.068
311.137,1.071
311.167,1.078
311.197,1.077
311.227,1.069
311.257,1.071
311.287,1.063
311.317,1.070
311.347,1.077
311.377,1.069
311.407,1.072
311.437,1.066
311.467,1.065
311.497,1.071
311.527,1.074
311.557,1.069
311.587,1.080
311.617,1.088
311.647,1.087
311.677,1.085
311.707,1.076
311.737,1.063
311.767,1.071
311.797,1.073
311.827,1.070
311.857,1.080
311.887,1.088
311.917,1.086
311.947,1.081
311.977,1.084
312.007,1.088
312.037,1.079
312.067,1.079
312.097,1.080
312.127,1.073
312.157,1.090
312.187,1.083
312.217,1.077
312.247,1.104
312.277,1.115
312.307,1.088
312.337,1.087
312.367,1.090
312.397,1.087
312.427,1.075
312.457,1.084
312.487,1.085
312.517,1.069
312.547,1.073
312.577,1.036
312.607,1.040
312.637,1.007
312.667,1.036
312.697,1.095
312.727,1.089
312.757,1.077
312.787,1.099
312.817,1.092
312.847,1.109
312.877,1.118
312.907,1.090
312.937,1.068
312.967,1.054
312.997,1.014
313.027,1.017
313.057,0.956
313.087,0.984
313.117,1.012
313.147,0.977
313.177,1.008
313.207,1.018
313.237,0.988
313.267,0.987
313.297,1.041
313.327,1.002
313.357,0.983
313.387,1.025
313.417,1.053
313.447,1.005
313.477,1.011
313.507,1.048
313.537,1.049
313.567,1.024
313.597,1.031
313.627,1.026
313.657,1.007
313.687,0.993
313.717,1.028
313.747,1.029
313.777,1.039
313.807,1.059
313.837,1.046
313.867,1.023
313.897,1.021
313.927,1.054
313.957,1.015
313.987,1.051
314.017,1.043
314.047,1.042
314.077,1.017
314.107,1.040
314.137,1.046
314.167,1.000
314.197,1.011
314.227,1.040
314.257,1.026
314.287,1.056
314.317,1.065
314.347,1.056
314.377,1.086
314.407,1.065
314.437,1.053
314.467,1.077
314.497,1.073
314.527,1.068
314.557,1.081
314.587,1.072
314.617,1.082
314.647,1.086
314.677,1.081
314.707,1.083
314.737,1.093
314.767,1.095
314.797,1.085
314.827,1.074
314.857,1.074
314.887,1.077
314.917,1.083
314.947,1.055
314.977,1.061
315.007,1.068
315.037,1.064
315.067,1.072
315.097,1.073
315.127,1.065
315.157,1.060
315.187,1.056
315.217,1.070
315.247,1.064
315.277,1.059
315.307,1.065
315.337,1.067
315.367,1.065
315.397,1.078
315.427,1.071
315.457,1.067
315.487,1.064
315.517,1.067
315.547,1.063
315.577,1.064
315.607,1.065
315.637,1.065
315.667,1.063
315.697,1.065
315.727,1.068
315.757,1.062
315.787,1.067
315.817,1.069
315.847,1.061
315.877,1.063
315.907,1.055
315.937,1.063
315.967,1.063
315.997,1.064
316.027,1.067
316.057,1.068
316.087,1.066
316.117,1.063
316.147,1.067
316.177,1.060
316.207,1.063
316.237,1.062
316.267,1.069
316.297,1.069
316.327,1.062
316.357,1.066
316.387,1.066
316.417,1.061
316.447,1.059
316.477,1.064
316.507,1.072
316.537,1.063
316.567,1.071
316.597,1.062
316.627,1.071
316.657,1.063
316.687,1.064
316.717,1.062
316.747,1.074
316.777,1.066
316.807,1.070
316.837,1.065
316.867,1.062
316.897,1.062
316.927,1.071
316.957,1.072
316.987,1.077
317.017,1.072
317.047,1.074
317.077,1.072
317.107,1.065
317.137,1.081
317.167,1.071
317.197,1.061
317.227,1.068
317.257,1.072
317.287,1.061
317.317,1.058
317.347,1.071
317.377,1.067
317.407,1.065
317.437,1.067
317.467,1.064
317.497,1.058
317.527,1.062
317.557,1.074
317.587,1.082
317.617,1.074
317.647,1.069
317.677,1.064
317.707,1.067
317.737,1.067
317.767,1.062
317.797,1.070
317.827,1.070
317.857,1.068
317.887,1.066
317.917,1.073
317.947,1.068
317.977,1.067
318.007,1.069
318.037,1.071
318.067,1.076
318.097,1.061
318.127,1.062
318.157,1.076
318.187,1.066
318.217,1.066
318.247,1.066
318.277,1.067
318.307,1.072
318.337,1.073
