df_hash,22ZHK4.MYBFT3
113.265,1.032
113.295,1.035
113.325,1.033
113.355,1.028
113.385,1.036
113.415,1.032
113.445,1.036
113.475,1.036
113.505,1.034
113.535,1.034
113.565,1.029
113.595,1.036
113.625,1.031
113.655,1.038
113.685,1.035
113.715,1.028
113.745,1.036
113.775,1.036
113.805,1.038
113.835,1.029
113.865,1.031
113.895,1.034
113.925,1.037
113.955,1.034
113.985,1.031
114.015,1.030
114.045,1.034
114.075,1.038
114.105,1.032
114.135,1.031
114.165,1.030
114.195,1.032
114.225,1.036
114.255,1.036
114.285,1.031
114.315,1.032
114.345,1.036
114.375,1.029
114.405,1.033
114.435,1.035
114.465,1.028
114.495,1.037
114.525,1.037
114.555,1.028
114.585,1.034
114.615,1.036
114.645,1.031
114.675,1.029
114.705,1.036
114.735,1.037
114.765,1.028
114.795,1.038
114.825,1.034
114.855,1.029
114.885,1.033
114.915,1.035
114.945,1.035
114.975,1.032
115.005,1.031
115.035,1.034
115.065,1.034
115.095,1.039
115.125,1.036
115.155,1.034
115.185,1.038
115.215,1.029
115.245,1.031
115.275,1.039
115.305,1.035
115.335,1.032
115.365,1.033
115.395,1.031
115.425,1.033
115.455,1.032
115.485,1.029
115.515,1.035
115.545,1.035
115.575,1.041
115.605,1.036
115.635,1.034
115.665,1.031
115.695,1.034
115.725,1.036
115.755,1.031
115.785,1.036
115.815,1.038
115.845,1.033
115.875,1.034
115.905,1.034
115.935,1.033
115.965,1.035
115.995,1.034
116.025,1.033
116.055,1.038
116.085,1.035
116.115,1.033
116.145,1.030
116.175,1.037
116.205,1.037
116.235,1.034
116.265,1.030
116.295,1.035
116.325,1.035
116.355,1.034
116.385,1.034
116.415,1.032
116.445,1.032
116.475,1.035
116.505,1.033
116.535,1.032
116.565,1.034
116.595,1.035
116.625,1.032
116.655,1.037
116.685,1.037
116.715,1.031
116.745,1.031
116.775,1.032
116.805,1.030
116.835,1.032
116.865,1.040
116.895,1.039
116.925,1.034
116.955,1.031
116.985,1.039
117.015,1.032
117.045,1.032
117.075,1.035
117.105,1.034
117.135,1.028
117.165,1.038
117.195,1.039
117.225,1.031
117.255,1.033
117.285,1.036
117.315,1.035
117.345,1.038
117.375,1.038
117.405,1.032
117.435,1.031
117.465,1.033
117.495,1.035
117.525,1.032
117.555,1.037
117.585,1.034
117.615,1.029
117.645,1.035
117.675,1.034
117.705,1.035
117.735,1.036
117.765,1.035
117.795,1.027
117.825,1.035
117.855,1.035
117.885,1.036
117.915,1.041
117.945,1.035
117.975,1.029
118.005,1.034
118.035,1.034
118.065,1.036
118.095,1.030
118.125,1.033
118.155,1.039
118.185,1.032
118.215,1.036
118.245,1.036
118.275,1.035
118.305,1.036
118.335,1.034
118.365,1.033
118.395,1.033
118.425,1.031
118.455,1.037
118.485,1.031
118.515,1.036
118.545,1.034
118.575,1.037
118.605,1.035
118.635,1.032
118.665,1.029
118.695,1.032
118.725,1.037
118.755,1.035
118.785,1.037
118.815,1.032
118.845,1.028
118.875,1.038
118.905,1.035
118.935,1.029
118.965,1.033
118.995,1.035
119.025,1.035
119.055,1.032
119.085,1.037
119.115,1.034
119.145,1.033
119.175,1.031
119.205,1.037
119.235,1.034
119.265,1.027
119.295,1.036
119.325,1.037
119.355,1.031
119.385,1.035
119.415,1.040
119.445,1.032
119.475,1.031
119.505,1.028
119.535,1.036
119.565,1.035
119.595,1.037
119.625,1.036
119.655,1.029
119.685,1.040
119.715,1.038
119.745,1.030
119.775,1.031
119.805,1.039
119.835,1.032
119.865,1.034
119.895,1.035
119.925,1.032
119.955,1.037
119.985,1.036
120.015,1.036
120.045,1.039
120.075,1.033
120.105,1.033
120.135,1.037
120.165,1.030
120.195,1.037
120.225,1.038
120.255,1.036
120.285,1.030
120.315,1.030
120.345,1.037
120.375,1.035
120.405,1.037
120.435,1.037
120.465,1.033
120.495,1.033
120.525,1.038
120.555,1.035
120.585,1.033
120.615,1.032
120.645,1.031
120.675,1.032
120.705,1.033
120.735,1.034
120.765,1.035
120.795,1.034
120.825,1.034
120.855,1.036
120.885,1.035
120.915,1.033
120.945,1.031
120.975,1.033
121.005,1.033
121.035,1.035
121.065,1.034
121.095,1.038
121.125,1.037
121.155,1.033
121.185,1.032
121.215,1.037
121.245,1.037
121.275,1.035
121.305,1.034
121.335,1.033
121.365,1.041
121.395,1.036
121.425,1.034
121.455,1.036
121.485,1.030
121.515,1.035
121.545,1.032
121.575,1.035
121.605,1.037
121.635,1.037
121.665,1.032
121.695,1.032
121.725,1.034
121.755,1.032
121.785,1.033
121.815,1.035
121.845,1.033
121.875,1.036
121.905,1.033
121.935,1.040
121.965,1.040
121.995,1.033
122.025,1.035
122.055,1.029
122.085,1.032
122.115,1.034
122.145,1.040
122.175,1.030
122.205,1.030
122.235,1.038
122.265,1.035
122.295,1.031
122.325,1.033
122.355,1.034
122.385,1.032
122.415,1.033
122.445,1.037
122.475,1.032
122.505,1.034
122.535,1.039
122.565,1.032
122.595,1.032
122.625,1.034
122.655,1.029
122.685,1.036
122.715,1.036
122.745,1.030
122.775,1.038
122.805,1.040
122.835,1.032
122.865,1.025
122.895,1.032
122.925,1.037
122.955,1.036
122.985,1.033
123.015,1.036
123.045,1.027
123.075,1.036
123.105,1.041
123.135,1.034
123.165,1.030
123.195,1.035
123.225,1.030
123.255,1.037
123.285,1.033
123.315,1.037
123.345,1.030
123.375,1.031
123.405,1.038
123.435,1.037
123.465,1.032
123.495,1.034
123.525,1.032
123.555,1.036
123.585,1.038
123.615,1.028
123.645,1.035
123.675,1.040
123.705,1.036
123.735,1.028
123.765,1.034
123.795,1.032
123.825,1.036
123.855,1.035
123.885,1.031
123.915,1.032
123.945,1.040
123.975,1.035
124.005,1.033
124.035,1.033
124.065,1.035
124.095,1.034
124.125,1.035
124.155,1.037
124.185,1.036
124.215,1.039
124.245,1.032
124.275,1.033
124.305,1.037
124.335,1.035
124.365,1.034
124.395,1.033
124.425,1.037
124.455,1.040
124.485,1.040
124.515,1.037
124.545,1.040
124.575,1.032
124.605,1.028
124.635,1.029
124.665,1.033
124.695,1.039
124.725,1.037
124.755,1.034
124.785,1.034
124.815,1.034
124.845,1.037
124.875,1.037
124.905,1.035
124.935,1.030
124.965,1.034
124.995,1.037
125.025,1.033
125.055,1.034
125.085,1.030
125.115,1.037
125.145,1.035
125.175,1.035
125.205,1.033
125.235,1.036
125.265,1.031
125.295,1.036
125.325,1.033
125.355,1.035
125.385,1.039
125.415,1.037
125.445,1.030
125.475,1.032
125.505,1.035
125.535,1.034
125.565,1.036
125.595,1.039
125.625,1.037
125.655,1.038
125.685,1.039
125.715,1.034
125.745,1.028
125.775,1.031
125.805,1.035
125.835,1.033
125.865,1.037
125.895,1.039
125.925,1.036
125.955,1.032
125.985,1.035
126.015,1.037
126.045,1.034
126.075,1.032
126.105,1.032
126.135,1.033
126.165,1.037
126.195,1.035
126.225,1.037
126.255,1.037
126.285,1.030
126.315,1.032
126.345,1.034
126.375,1.035
126.405,1.035
126.435,1.034
126.465,1.034
126.495,1.032
126.525,1.037
126.555,1.037
126.585,1.032
126.615,1.033
126.645,1.033
126.675,1.031
126.705,1.038
126.735,1.035
126.765,1.034
126.795,1.031
126.825,1.034
126.855,1.034
126.885,1.033
126.915,1.037
126.945,1.036
126.975,1.035
127.005,1.035
127.035,1.035
127.065,1.032
127.095,1.039
127.125,1.034
127.155,1.031
127.185,1.032
127.215,1.037
127.245,1.035
127.275,1.038
127.305,1.035
127.335,1.032
127.365,1.035
127.395,1.038
127.425,1.034
127.455,1.032
127.485,1.032
127.515,1.035
127.545,1.035
127.575,1.038
127.605,1.035
127.635,1.033
127.665,1.033
127.695,1.034
127.725,1.031
127.755,1.037
127.785,1.036
127.815,1.033
127.845,1.036
127.875,1.033
127.905,1.039
127.935,1.042
127.965,1.032
127.995,1.030
128.025,1.038
128.055,1.036
128.085,1.034
128.115,1.036
128.145,1.034
128.175,1.030
128.205,1.037
128.235,1.035
128.265,1.031
128.295,1.032
128.325,1.037
128.355,1.032
128.385,1.035
128.415,1.036
128.445,1.036
128.475,1.034
128.505,1.037
128.535,1.039
128.565,1.035
128.595,1.035
128.625,1.032
128.655,1.041
128.685,1.038
128.715,1.039
128.745,1.018
128.775,1.030
128.805,1.032
128.835,1.036
128.865,1.032
128.895,1.028
128.925,1.038
128.955,1.033
128.985,1.035
129.015,1.034
129.045,1.031
129.075,1.035
129.105,1.032
129.135,1.033
129.165,1.034
129.195,1.037
129.225,1.034
129.255,1.034
129.285,1.036
129.315,1.034
129.345,1.036
129.375,1.033
129.405,1.033
129.435,1.035
129.465,1.031
129.495,1.034
129.525,1.041
129.555,1.032
129.585,1.033
129.615,1.034
129.645,1.032
129.675,1.035
129.705,1.034
129.735,1.033
129.765,1.031
129.795,1.039
129.825,1.040
129.855,1.034
129.885,1.033
129.915,1.033
129.945,1.036
129.975,1.039
130.005,1.034
130.035,1.035
130.065,1.036
130.095,1.035
130.125,1.032
130.155,1.031
130.185,1.036
130.215,1.036
130.245,1.035
130.275,1.036
130.305,1.039
130.335,1.037
130.365,1.036
130.395,1.031
130.425,1.031
130.455,1.034
130.485,1.034
130.515,1.036
130.545,1.035
130.575,1.036
130.605,1.036
130.635,1.037
130.665,1.036
130.695,1.028
130.725,1.033
130.755,1.037
130.785,1.036
130.815,1.034
130.845,1.034
130.875,1.032
130.905,1.036
130.935,1.032
130.965,1.035
130.995,1.032
131.025,1.038
131.055,1.028
131.085,1.041
131.115,1.037
131.145,1.035
131.175,1.031
131.205,1.031
131.235,1.033
131.265,1.034
131.295,1.036
131.325,1.033
131.355,1.037
131.385,1.032
131.415,1.034
131.445,1.034
131.475,1.035
131.505,1.037
131.535,1.034
131.565,1.034
131.595,1.035
131.625,1.036
131.655,1.036
131.685,1.035
131.715,1.034
131.745,1.036
131.775,1.033
131.805,1.037
131.835,1.035
131.865,1.033
131.895,1.036
131.925,1.037
131.955,1.037
131.985,1.033
132.015,1.033
132.045,1.034
132.075,1.034
132.105,1.034
132.135,1.038
132.165,1.038
132.195,1.031
132.225,1.041
132.255,1.035
132.285,1.032
132.315,1.034
132.345,1.032
132.375,1.038
132.405,1.034
132.435,1.035
132.465,1.038
132.495,1.034
132.525,1.032
132.555,1.038
132.585,1.036
132.615,1.034
132.645,1.035
132.675,1.037
132.705,1.033
132.735,1.035
132.765,1.034
132.795,1.037
132.825,1.036
132.855,1.036
132.885,1.032
132.915,1.033
132.945,1.035
132.975,1.039
133.005,1.035
133.035,1.035
133.065,1.037
133.095,1.036
133.125,1.032
133.155,1.031
133.185,1.034
133.215,1.032
133.245,1.035
133.275,1.039
133.305,1.034
133.335,1.034
133.365,1.038
133.395,1.036
133.425,1.034
133.455,1.036
133.485,1.033
133.515,1.032
133.545,1.038
133.575,1.033
133.605,1.038
133.635,1.039
133.665,1.036
133.695,1.031
133.725,1.029
133.755,1.036
133.785,1.038
133.815,1.033
133.845,1.031
133.875,1.033
133.905,1.032
133.935,1.038
133.965,1.033
133.995,1.032
134.025,1.033
134.055,1.036
134.085,1.035
134.115,1.035
134.145,1.036
134.175,1.034
134.205,1.037
134.235,1.036
134.265,1.033
134.295,1.039
134.325,1.035
134.355,1.035
134.385,1.031
134.415,1.038
134.445,1.038
134.475,1.037
134.505,1.035
134.535,1.032
134.565,1.033
134.595,1.038
134.625,1.033
134.655,1.038
134.685,1.036
134.715,1.030
134.745,1.036
134.775,1.033
134.805,1.032
134.835,1.035
134.865,1.031
134.895,1.037
134.925,1.037
134.955,1.034
134.985,1.036
135.015,1.035
135.045,1.035
135.075,1.031
135.105,1.032
135.135,1.035
135.165,1.035
135.195,1.038
135.225,1.038
135.255,1.029
135.285,1.035
135.315,1.042
135.345,1.035
135.375,1.032
135.405,1.033
135.435,1.033
135.465,1.033
135.495,1.038
135.525,1.038
135.555,1.036
135.585,1.033
135.615,1.036
135.645,1.034
135.675,1.034
135.705,1.039
135.735,1.036
135.765,1.038
135.795,1.035
135.825,1.033
135.855,1.031
135.885,1.033
135.915,1.037
135.945,1.036
135.975,1.037
136.005,1.037
136.035,1.037
136.065,1.039
136.095,1.039
136.125,1.034
136.155,1.035
136.185,1.037
136.215,1.039
136.245,1.036
136.275,1.033
136.305,1.038
136.335,1.038
136.365,1.034
136.395,1.040
136.425,1.032
136.455,1.033
136.485,1.038
136.515,1.037
136.545,1.033
136.575,1.035
136.605,1.035
136.635,1.037
136.665,1.036
136.695,1.037
136.725,1.031
136.755,1.036
136.785,1.038
136.815,1.035
136.845,1.034
136.875,1.036
136.905,1.030
136.935,1.031
136.965,1.037
136.995,1.035
137.025,1.033
137.055,1.039
137.085,1.034
137.115,1.029
137.145,1.033
137.175,1.037
137.205,1.038
137.235,1.038
137.265,1.038
137.295,1.032
137.325,1.035
137.355,1.037
137.385,1.038
137.415,1.034
137.445,1.037
137.475,1.036
137.505,1.036
137.535,1.036
137.565,1.035
137.595,1.035
137.625,1.035
137.655,1.034
137.685,1.036
137.715,1.037
137.745,1.036
137.775,1.034
137.805,1.038
137.835,1.033
137.865,1.039
137.895,1.040
137.925,1.039
137.955,1.030
137.985,1.034
138.015,1.037
138.045,1.035
138.075,1.036
138.105,1.033
138.135,1.034
138.165,1.035
138.195,1.041
138.225,1.033
138.255,1.037
138.285,1.036
138.315,1.032
138.345,1.036
138.375,1.039
138.405,1.038
138.435,1.035
138.465,1.036
138.495,1.033
138.525,1.037
138.555,1.040
138.585,1.033
138.615,1.039
138.645,1.035
138.675,1.040
138.705,1.032
138.735,1.037
138.765,1.038
138.795,1.036
138.825,1.033
138.855,1.033
138.885,1.038
138.915,1.038
138.945,1.037
138.975,1.040
139.005,1.038
139.035,1.027
139.065,1.038
139.095,1.037
139.125,1.029
139.155,1.032
139.185,1.035
139.215,1.035
139.245,1.036
139.275,1.037
139.305,1.035
139.335,1.037
139.365,1.028
139.395,1.034
139.425,1.044
139.455,1.041
139.485,1.037
139.515,1.041
139.545,1.032
139.575,1.030
139.605,1.031
139.635,1.037
139.665,1.032
139.695,1.027
139.725,1.030
139.755,1.037
139.785,1.037
139.815,1.035
139.845,1.035
139.875,1.029
139.905,1.035
139.935,1.039
139.965,1.029
139.995,1.031
140.025,1.035
140.055,1.035
140.085,1.031
140.115,1.033
140.145,1.034
140.175,1.037
140.205,1.033
140.235,1.036
140.265,1.037
140.295,1.036
140.325,1.038
140.355,1.032
140.385,1.030
140.415,1.030
140.445,1.029
140.475,1.036
140.505,1.032
140.535,1.035
140.565,1.037
140.595,1.034
140.625,1.036
140.655,1.036
140.685,1.033
140.715,1.030
140.745,1.034
140.775,1.035
140.805,1.031
140.835,1.032
140.865,1.034
140.895,1.030
140.925,1.036
140.955,1.035
140.985,1.034
141.015,1.035
141.045,1.036
141.075,1.032
141.105,1.036
141.135,1.035
141.165,1.036
141.195,1.038
141.225,1.033
141.255,1.038
141.285,1.037
141.315,1.037
141.345,1.033
141.375,1.033
141.405,1.032
141.435,1.035
141.465,1.035
141.495,1.039
141.525,1.036
141.555,1.034
141.585,1.033
141.615,1.034
141.645,1.036
141.675,1.035
141.705,1.034
141.735,1.032
141.765,1.036
141.795,1.033
141.825,1.035
141.855,1.032
141.885,1.033
141.915,1.038
141.945,1.034
141.975,1.035
142.005,1.029
142.035,1.036
142.065,1.036
142.095,1.036
142.125,1.037
142.155,1.034
142.185,1.031
142.215,1.035
142.245,1.035
142.275,1.037
142.305,1.034
142.335,1.037
142.365,1.029
142.395,1.038
142.425,1.039
142.455,1.031
142.485,1.034
142.515,1.036
142.545,1.035
142.575,1.034
142.605,1.038
142.635,1.034
142.665,1.034
142.695,1.034
142.725,1.036
142.755,1.033
142.785,1.030
142.815,1.035
142.845,1.035
142.875,1.038
142.905,1.041
142.935,1.034
142.965,1.028
142.995,1.036
143.025,1.036
143.055,1.036
143.085,1.035
143.115,1.038
143.145,1.033
143.175,1.037
143.205,1.033
143.235,1.034
143.265,1.034
143.295,1.032
143.325,1.035
143.355,1.034
143.385,1.037
143.415,1.036
143.445,1.036
143.475,1.033
143.505,1.034
143.535,1.039
143.565,1.035
143.595,1.036
143.625,1.035
143.655,1.034
143.685,1.039
143.715,1.035
143.745,1.030
143.775,1.031
143.805,1.036
143.835,1.038
143.865,1.030
143.895,1.037
143.925,1.033
143.955,1.033
143.985,1.038
144.015,1.037
144.045,1.032
144.075,1.035
144.105,1.032
144.135,1.038
144.165,1.031
144.195,1.038
144.225,1.037
144.255,1.032
144.285,1.037
144.315,1.032
144.345,1.036
144.375,1.034
144.405,1.030
144.435,1.031
144.465,1.034
144.495,1.036
144.525,1.038
144.555,1.033
144.585,1.028
144.615,1.035
144.645,1.034
144.675,1.035
144.705,1.037
144.735,1.037
144.765,1.031
144.795,1.037
144.825,1.037
144.855,1.031
144.885,1.030
144.915,1.037
144.945,1.034
144.975,1.033
145.005,1.037
145.035,1.034
145.065,1.035
145.095,1.036
145.125,1.033
145.155,1.031
145.185,1.036
145.215,1.027
145.245,1.038
145.275,1.041
145.305,1.033
145.335,1.034
145.365,1.031
145.395,1.036
145.425,1.037
145.455,1.035
145.485,1.034
145.515,1.034
145.545,1.031
145.575,1.042
145.605,1.034
145.635,1.033
145.665,1.038
145.695,1.037
145.725,1.031
145.755,1.036
145.785,1.037
145.815,1.036
145.845,1.035
145.875,1.033
145.905,1.041
145.935,1.032
145.965,1.033
145.995,1.030
146.025,1.035
146.055,1.038
146.085,1.035
146.115,1.031
146.145,1.034
146.175,1.033
146.205,1.034
146.235,1.039
146.265,1.039
146.295,1.037
146.325,1.031
146.355,1.037
146.385,1.040
146.415,1.036
146.445,1.035
146.475,1.038
146.505,1.035
146.535,1.036
146.565,1.037
146.595,1.037
146.625,1.037
146.655,1.034
146.685,1.036
146.715,1.040
146.745,1.035
146.775,1.030
146.805,1.034
146.835,1.038
146.865,1.037
146.895,1.041
146.925,1.033
146.955,1.034
146.985,1.035
147.015,1.038
147.045,1.035
147.075,1.036
147.105,1.034
147.135,1.033
147.165,1.039
147.195,1.037
147.225,1.033
147.255,1.032
147.285,1.035
147.315,1.035
147.345,1.037
147.375,1.038
147.405,1.036
147.435,1.036
147.465,1.034
147.495,1.037
147.525,1.036
147.555,1.037
147.585,1.031
147.615,1.033
147.645,1.037
147.675,1.034
147.705,1.033
147.735,1.034
147.765,1.038
147.795,1.034
147.825,1.029
147.855,1.034
147.885,1.037
147.915,1.035
147.945,1.038
147.975,1.036
148.005,1.027
148.035,1.037
148.065,1.040
148.095,1.034
148.125,1.035
148.155,1.036
148.185,1.033
148.215,1.037
148.245,1.035
148.275,1.035
148.305,1.038
148.335,1.031
148.365,1.035
148.395,1.033
148.425,1.035
148.455,1.033
148.485,1.034
148.515,1.031
148.545,1.039
148.575,1.039
148.605,1.035
148.635,1.036
148.665,1.033
148.695,1.033
148.725,1.034
148.755,1.037
148.785,1.032
148.815,1.035
148.845,1.039
148.875,1.045
148.905,1.032
148.935,1.026
148.965,1.029
148.995,1.036
149.025,1.033
149.055,1.034
149.085,1.039
149.115,1.037
149.145,1.034
149.175,1.035
149.205,1.032
149.235,1.033
149.265,1.033
149.295,1.036
149.325,1.036
149.355,1.032
149.385,1.036
149.415,1.042
149.445,1.032
149.475,1.033
149.505,1.036
149.535,1.035
149.565,1.037
149.595,1.037
149.625,1.034
149.655,1.032
149.685,1.037
149.715,1.040
149.745,1.032
149.775,1.037
149.805,1.033
149.835,1.035
149.865,1.033
149.895,1.038
149.925,1.037
149.955,1.035
149.985,1.034
150.015,1.040
150.045,1.034
150.075,1.030
150.105,1.031
150.135,1.033
150.165,1.034
150.195,1.033
150.225,1.035
150.255,1.041
150.285,1.033
150.315,1.032
150.345,1.033
150.375,1.035
150.405,1.039
150.435,1.033
150.465,1.025
150.495,1.036
150.525,1.039
150.555,1.040
150.585,1.034
150.615,1.034
150.645,1.036
150.675,1.036
150.705,1.032
150.735,1.033
150.765,1.035
150.795,1.037
150.825,1.034
150.855,1.033
150.885,1.030
150.915,1.031
150.945,1.036
150.975,1.033
151.005,1.037
151.035,1.044
151.065,1.032
151.095,1.032
151.125,1.035
151.155,1.035
151.185,1.037
151.215,1.038
151.245,1.030
151.275,1.031
151.305,1.039
151.335,1.040
151.365,1.032
151.395,1.035
151.425,1.036
151.455,1.036
151.485,1.037
151.515,1.033
151.545,1.036
151.575,1.037
151.605,1.034
151.635,1.035
151.665,1.032
151.695,1.032
151.725,1.031
151.755,1.031
151.785,1.040
151.815,1.039
151.845,1.032
151.875,1.035
151.905,1.033
151.935,1.037
151.965,1.037
151.995,1.037
152.025,1.036
152.055,1.032
152.085,1.040
152.115,1.042
152.145,1.034
152.175,1.033
152.205,1.034
152.235,1.034
152.265,1.037
152.295,1.036
152.325,1.038
152.355,1.038
152.385,1.037
152.415,1.035
152.445,1.033
152.475,1.034
152.505,1.038
152.535,1.037
152.565,1.034
152.595,1.039
152.625,1.039
152.655,1.036
152.685,1.031
152.715,1.032
152.745,1.036
152.775,1.038
152.805,1.037
152.835,1.032
152.865,1.033
152.895,1.036
152.925,1.039
152.955,1.036
152.985,1.033
153.015,1.035
153.045,1.039
153.075,1.034
153.105,1.034
153.135,1.036
153.165,1.037
153.195,1.036
153.225,1.031
153.255,1.037
153.285,1.037
153.315,1.035
153.345,1.034
153.375,1.034
153.405,1.038
153.435,1.031
153.465,1.039
153.495,1.042
153.525,1.033
153.555,1.030
153.585,1.039
153.615,1.036
153.645,1.039
153.675,1.036
153.705,1.032
153.735,1.031
153.765,1.038
153.795,1.038
153.825,1.025
153.855,1.035
153.885,1.035
153.915,1.038
153.945,1.034
153.975,1.035
154.005,1.034
154.035,1.035
154.065,1.032
154.095,1.037
154.125,1.037
154.155,1.034
154.185,1.034
154.215,1.033
154.245,1.033
154.275,1.038
154.305,1.039
154.335,1.038
154.365,1.031
154.395,1.033
154.425,1.039
154.455,1.035
154.485,1.037
154.515,1.034
154.545,1.034
154.575,1.039
154.605,1.039
154.635,1.039
154.665,1.037
154.695,1.032
154.725,1.037
154.755,1.034
154.785,1.033
154.815,1.038
154.845,1.034
154.875,1.036
154.905,1.037
154.935,1.036
154.965,1.034
154.995,1.031
155.025,1.034
155.055,1.034
155.085,1.031
155.115,1.040
155.145,1.037
155.175,1.034
155.205,1.031
155.235,1.034
155.265,1.036
155.295,1.040
155.325,1.038
155.355,1.041
155.385,1.044
155.415,1.026
155.445,1.027
155.475,1.028
155.505,1.021
155.535,1.019
155.565,1.032
155.595,1.043
155.625,1.042
155.655,1.033
155.685,1.030
155.715,1.028
155.745,1.025
155.775,1.024
155.805,1.035
155.835,1.045
155.865,1.043
155.895,1.031
155.925,1.026
155.955,1.025
155.985,1.015
156.015,1.019
156.045,1.022
156.075,1.031
156.105,1.027
156.135,1.037
156.165,1.027
156.195,1.027
156.225,1.022
156.255,1.029
156.285,1.031
156.315,1.020
156.345,1.013
156.375,1.031
156.405,1.033
156.435,1.027
156.465,1.021
156.495,1.018
156.525,1.025
156.555,1.025
156.585,1.020
156.615,1.028
156.645,1.029
156.675,1.034
156.705,1.037
156.735,1.029
156.765,1.036
156.795,1.036
156.825,1.032
156.855,1.026
156.885,1.023
156.915,1.018
156.945,1.015
156.975,1.024
157.005,1.024
157.035,1.025
157.065,1.021
157.095,1.031
157.125,1.030
157.155,1.024
157.185,1.031
157.215,1.028
157.245,1.028
157.275,1.021
157.305,1.025
157.335,1.029
157.365,1.034
157.395,1.027
157.425,1.031
157.455,1.027
157.485,1.025
157.515,1.024
157.545,1.029
157.575,1.031
157.605,1.027
157.635,1.026
157.665,1.024
157.695,1.022
157.725,1.035
157.755,1.022
157.785,1.020
157.815,1.025
157.845,1.025
157.875,1.026
157.905,1.034
157.935,1.026
157.965,1.022
157.995,1.024
158.025,1.028
158.055,1.021
158.085,1.026
158.115,1.025
158.145,1.028
158.175,1.026
158.205,1.028
158.235,1.032
158.265,1.033
158.295,1.027
158.325,1.027
158.355,1.027
158.385,1.023
158.415,1.030
158.445,1.032
158.475,1.030
158.505,1.026
158.535,1.032
158.565,1.026
158.595,1.023
158.625,1.023
158.655,1.025
158.685,1.032
158.715,1.031
158.745,1.037
158.775,1.035
158.805,1.024
158.835,1.028
158.865,1.029
158.895,1.024
158.925,1.029
158.955,1.021
158.985,1.024
159.015,1.029
159.045,1.023
159.075,1.025
159.105,1.026
159.135,1.035
159.165,1.030
159.195,1.035
159.225,1.029
159.255,1.026
159.285,1.024
159.315,1.025
159.345,1.024
159.375,1.031
159.405,1.035
159.435,1.033
159.465,1.028
159.495,1.032
159.525,1.024
159.555,1.030
159.585,1.023
159.615,1.030
159.645,1.033
159.675,1.033
159.705,1.031
159.735,1.024
159.765,1.021
159.795,1.025
159.825,1.032
159.855,1.033
159.885,1.030
159.915,1.028
159.945,1.021
159.975,1.034
160.005,1.027
160.035,1.022
160.065,1.029
160.095,1.032
160.125,1.032
160.155,1.029
160.185,1.025
160.215,1.025
160.245,1.028
160.275,1.030
160.305,1.029
160.335,1.029
160.365,1.029
160.395,1.033
160.425,1.030
160.455,1.031
160.485,1.023
160.515,1.024
160.545,1.033
160.575,1.034
160.605,1.033
160.635,1.027
160.665,1.037
160.695,1.034
160.725,1.021
160.755,1.029
160.785,1.032
160.815,1.028
160.845,1.027
160.875,1.029
160.905,1.030
160.935,1.033
160.965,1.028
160.995,1.025
161.025,1.033
161.055,1.026
161.085,1.026
161.115,1.034
161.145,1.036
161.175,1.029
161.205,1.024
161.235,1.028
161.265,1.033
161.295,1.033
161.325,1.029
161.355,1.025
161.385,1.027
161.415,1.035
161.445,1.029
161.475,1.033
161.505,1.032
161.535,1.027
161.565,1.032
161.595,1.029
161.625,1.029
161.655,1.027
161.685,1.034
161.715,1.026
161.745,1.023
161.775,1.031
161.805,1.033
161.835,1.030
161.865,1.031
161.895,1.035
161.925,1.034
161.955,1.037
161.985,1.027
162.015,1.027
162.045,1.027
162.075,1.027
162.105,1.031
162.135,1.034
162.165,1.028
162.195,1.028
162.225,1.034
162.255,1.030
162.285,1.030
162.315,1.030
162.345,1.032
162.375,1.029
162.405,1.027
162.435,1.028
162.465,1.029
162.495,1.029
162.525,1.032
162.555,1.027
162.585,1.028
162.615,1.033
162.645,1.027
162.675,1.029
162.705,1.027
162.735,1.032
162.765,1.030
162.795,1.031
162.825,1.025
162.855,1.029
162.885,1.029
162.915,1.037
162.945,1.031
162.975,1.029
163.005,1.025
163.035,1.030
163.065,1.035
163.095,1.030
163.125,1.029
163.155,1.028
163.185,1.026
163.215,1.029
163.245,1.031
163.275,1.026
163.305,1.029
163.335,1.032
163.365,1.026
163.395,1.029
163.425,1.031
163.455,1.034
163.485,1.025
163.515,1.029
163.545,1.035
163.575,1.030
163.605,1.027
163.635,1.031
163.665,1.027
163.695,1.029
163.725,1.035
163.755,1.068
163.785,1.087
163.815,1.053
163.845,1.040
163.875,1.032
163.905,1.012
163.935,0.993
163.965,1.005
163.995,1.030
164.025,1.051
164.055,1.035
164.085,1.043
164.115,1.046
164.145,1.041
164.175,1.040
164.205,1.043
164.235,1.051
164.265,1.054
164.295,1.056
164.325,1.055
164.355,1.054
164.385,1.049
164.415,1.044
164.445,1.047
164.475,1.044
164.505,1.046
164.535,1.042
164.565,1.044
164.595,1.060
164.625,1.056
164.655,1.044
164.685,1.041
164.715,1.044
164.745,1.039
164.775,1.036
164.805,1.046
164.835,1.058
164.865,1.060
164.895,1.058
164.925,1.057
164.955,1.041
164.985,1.042
165.015,1.054
165.045,1.043
165.075,1.047
165.105,1.060
165.135,1.050
165.165,1.054
165.195,1.045
165.225,1.062
165.255,1.066
165.285,1.059
165.315,1.046
165.345,1.039
165.375,1.047
165.405,1.049
165.435,1.052
165.465,1.059
165.495,1.065
165.525,1.054
165.555,1.045
165.585,1.043
165.615,1.039
165.645,1.048
