df_hash,22ZHK4.V6E3X1
470.644,1.015
470.674,1.015
470.704,1.015
470.734,1.015
470.764,1.015
470.794,1.024
470.824,1.008
470.854,1.030
470.884,1.016
470.914,1.017
470.944,1.010
470.974,1.011
471.004,1.015
471.034,1.013
471.064,1.009
471.094,1.022
471.124,1.013
471.154,1.012
471.184,1.013
471.214,1.016
471.244,1.019
471.274,1.025
471.304,1.021
471.334,1.015
471.364,1.014
471.394,1.020
471.424,1.011
471.454,1.028
471.484,1.018
471.514,1.017
471.544,1.019
471.574,1.019
471.604,1.018
471.634,1.015
471.664,1.009
471.694,1.021
471.724,1.017
471.754,1.016
471.784,1.010
471.814,1.010
471.844,1.013
471.874,1.014
471.904,1.014
471.934,1.013
471.964,1.021
471.994,1.019
472.024,1.017
472.054,1.028
472.084,1.014
472.114,1.014
472.144,1.017
472.174,1.017
472.204,1.015
472.234,1.022
472.264,1.015
472.294,1.021
472.324,1.021
472.354,1.017
472.384,1.014
472.414,1.017
472.444,1.014
472.474,1.012
472.504,1.014
472.534,1.009
472.564,1.017
472.594,1.006
472.624,1.016
472.654,1.026
472.684,1.017
472.714,1.019
472.744,1.017
472.774,1.015
472.804,1.014
472.834,1.014
472.864,1.014
472.894,1.021
472.924,1.019
472.954,1.020
472.984,1.021
473.014,1.021
473.044,1.018
473.074,1.014
473.104,1.009
473.134,1.009
473.164,1.019
473.194,1.005
473.224,1.028
473.254,1.015
473.284,1.008
473.314,1.010
473.344,1.017
473.374,1.014
473.404,1.015
473.434,1.012
473.464,1.024
473.494,1.018
473.524,1.014
473.554,1.018
473.584,1.018
473.614,1.018
473.644,1.021
473.674,1.016
473.704,1.014
473.734,1.023
473.764,1.009
473.794,1.023
473.824,1.021
473.854,1.013
473.884,1.011
473.914,1.009
473.944,1.011
473.974,1.014
474.004,1.009
474.034,1.017
474.064,1.013
474.094,1.018
474.124,1.017
474.154,1.018
474.184,1.021
474.214,1.017
474.244,1.014
474.274,1.012
474.304,1.016
474.334,1.016
474.364,1.013
474.394,1.028
474.424,1.018
474.454,1.020
474.484,1.019
474.514,1.017
474.544,1.014
474.574,1.014
474.604,1.014
474.634,1.020
474.664,1.018
474.694,1.014
474.724,1.017
474.754,1.016
474.784,1.012
474.814,1.014
474.844,1.016
474.874,1.018
474.904,1.024
474.934,1.008
474.964,1.016
474.994,1.025
475.024,1.019
475.054,1.015
475.084,1.021
475.114,1.022
475.144,1.019
475.174,1.020
475.204,1.018
475.234,1.019
475.264,1.018
475.294,1.014
475.324,1.016
475.354,1.013
475.384,1.016
475.414,1.013
475.444,1.014
475.474,1.011
475.504,1.016
475.534,1.003
475.564,1.019
475.594,1.021
475.624,1.016
475.654,1.019
475.684,1.019
475.714,1.022
475.744,1.017
475.774,1.011
475.804,1.016
475.834,1.020
475.864,1.021
475.894,1.021
475.924,1.017
475.954,1.021
475.984,1.019
476.014,1.017
476.044,1.011
476.074,1.011
476.104,1.016
476.134,1.009
476.164,1.029
476.194,1.018
476.224,1.007
476.254,1.011
476.284,1.014
476.314,1.014
476.344,1.019
476.374,1.015
476.404,1.019
476.434,1.019
476.464,1.016
476.494,1.013
476.524,1.015
476.554,1.019
476.584,1.020
476.614,1.013
476.644,1.017
476.674,1.023
476.704,1.008
476.734,1.030
476.764,1.019
476.794,1.016
476.824,1.016
476.854,1.016
476.884,1.013
476.914,1.011
476.944,1.013
476.974,1.021
477.004,1.016
477.034,1.015
477.064,1.016
477.094,1.018
477.124,1.017
477.154,1.018
477.184,1.019
477.214,1.015
477.244,1.016
477.274,1.015
477.304,1.014
477.334,1.025
477.364,1.016
477.394,1.016
477.424,1.018
477.454,1.019
477.484,1.013
477.514,1.017
477.544,1.015
477.574,1.019
477.604,1.014
477.634,1.014
477.664,1.017
477.694,1.014
477.724,1.016
477.754,1.013
477.784,1.014
477.814,1.012
477.844,1.020
477.874,1.014
477.904,1.031
477.934,1.017
477.964,1.013
477.994,1.018
478.024,1.019
478.054,1.017
478.084,1.015
478.114,1.013
478.144,1.022
478.174,1.020
478.204,1.018
478.234,1.017
478.264,1.020
478.294,1.020
478.324,1.017
478.354,1.014
478.384,1.015
478.414,1.021
478.444,1.003
478.474,1.026
478.504,1.023
478.534,1.017
478.564,1.011
478.594,1.015
478.624,1.014
478.654,1.021
478.684,1.013
478.714,1.018
478.744,1.019
478.774,1.019
478.804,1.016
478.834,1.016
478.864,1.014
478.894,1.020
478.924,1.020
478.954,1.017
478.984,1.018
479.014,1.015
479.044,1.030
479.074,1.018
479.104,1.015
479.134,1.019
479.164,1.016
479.194,1.019
479.224,1.017
479.254,1.012
479.284,1.016
479.314,1.014
479.344,1.013
479.374,1.012
479.404,1.016
479.434,1.021
479.464,1.020
479.494,1.012
479.524,1.018
479.554,1.010
479.584,1.024
479.614,1.023
479.644,1.019
479.674,1.017
479.704,1.017
479.734,1.015
479.764,1.016
479.794,1.014
479.824,1.019
479.854,1.021
479.884,1.021
479.914,1.020
479.944,1.020
479.974,1.017
480.004,1.018
480.034,1.017
480.064,1.017
480.094,1.020
480.124,1.007
480.154,1.031
480.184,1.018
480.214,1.013
480.244,1.012
480.274,1.015
480.304,1.015
480.334,1.021
480.364,1.014
480.394,1.021
480.424,1.025
480.454,1.019
480.484,1.017
480.514,1.013
480.544,1.031
480.574,1.021
480.604,1.021
480.634,1.027
480.664,1.006
480.694,1.017
480.724,1.013
480.754,0.994
480.784,1.021
480.814,1.022
480.844,0.989
480.874,1.028
480.904,1.036
480.934,1.011
480.964,1.050
480.994,1.052
481.024,1.033
481.054,1.048
481.084,1.031
481.114,1.033
481.144,1.035
481.174,1.029
481.204,1.021
481.234,1.033
481.264,1.033
481.294,1.027
481.324,1.035
481.354,1.044
481.384,1.046
481.414,1.051
481.444,1.046
481.474,1.048
481.504,1.040
481.534,1.038
481.564,1.038
481.594,1.032
481.624,1.029
481.654,1.038
481.684,1.043
481.714,1.048
481.744,1.036
481.774,1.055
481.804,1.063
481.834,1.061
481.864,1.054
481.894,1.055
481.924,1.030
481.954,1.012
481.984,1.010
482.014,1.000
482.044,1.002
482.074,0.983
482.104,0.985
482.134,0.966
482.164,0.952
482.194,0.971
482.224,0.991
482.254,0.984
482.284,0.996
482.314,1.022
482.344,1.007
482.374,0.995
482.404,0.988
482.434,0.988
482.464,0.998
482.494,0.988
482.524,1.003
482.554,1.007
482.584,1.009
482.614,1.001
482.644,0.998
482.674,0.998
482.704,0.998
482.734,0.991
482.764,0.976
482.794,0.993
482.824,1.013
482.854,1.002
482.884,1.006
482.914,1.000
482.944,1.006
482.974,1.006
483.004,0.991
483.034,1.000
483.064,0.996
483.094,0.992
483.124,0.993
483.154,0.997
483.184,1.002
483.214,1.000
483.244,1.004
483.274,0.995
483.304,0.994
483.334,1.007
483.364,0.995
483.394,0.997
483.424,0.997
483.454,1.002
483.484,1.004
483.514,0.996
483.544,0.997
483.574,1.002
483.604,1.003
483.634,0.998
483.664,0.996
483.694,0.998
483.724,1.003
483.754,0.999
483.784,1.002
483.814,0.991
483.844,1.008
483.874,1.001
483.904,1.000
483.934,1.004
483.964,0.997
483.994,0.994
484.024,0.997
484.054,0.997
484.084,0.997
484.114,1.000
484.144,1.004
484.174,1.000
484.204,1.002
484.234,1.004
484.264,0.996
484.294,0.999
484.324,0.995
484.354,0.999
484.384,1.007
484.414,1.002
484.444,1.002
484.474,1.002
484.504,1.002
484.534,1.000
484.564,0.994
484.594,0.999
484.624,0.997
484.654,0.995
484.684,0.995
484.714,1.000
484.744,0.998
484.774,0.999
484.804,0.995
484.834,1.002
484.864,0.991
484.894,1.010
484.924,1.004
484.954,1.001
484.984,1.001
485.014,0.995
485.044,0.995
485.074,1.000
485.104,1.000
485.134,1.005
485.164,1.002
485.194,1.003
485.224,1.006
485.254,1.000
485.284,1.001
485.314,0.997
485.344,0.996
485.374,1.000
485.404,0.980
485.434,1.008
485.464,1.007
485.494,0.999
485.524,0.993
485.554,0.998
485.584,1.000
485.614,1.004
485.644,0.994
485.674,1.003
485.704,1.004
485.734,1.001
485.764,0.996
485.794,1.001
485.824,0.999
485.854,0.999
485.884,1.000
485.914,0.999
485.944,1.001
485.974,1.016
486.004,1.007
486.034,0.998
486.064,0.993
486.094,0.997
486.124,1.000
486.154,0.993
486.184,0.998
486.214,1.002
486.244,1.003
486.274,0.995
486.304,0.995
486.334,1.003
486.364,1.004
486.394,1.001
486.424,1.000
486.454,1.002
486.484,0.997
486.514,1.010
486.544,0.997
486.574,0.997
486.604,1.005
486.634,1.006
486.664,1.005
486.694,1.003
486.724,1.000
486.754,1.003
486.784,1.001
486.814,0.999
486.844,1.000
486.874,1.000
486.904,1.001
486.934,0.996
486.964,0.994
486.994,0.999
487.024,0.990
487.054,1.010
487.084,1.002
487.114,1.001
487.144,1.003
487.174,1.002
487.204,0.998
487.234,1.000
487.264,0.999
487.294,1.010
487.324,1.000
487.354,1.000
487.384,1.001
487.414,1.003
487.444,1.005
487.474,1.003
487.504,0.998
487.534,0.998
487.564,1.001
487.594,0.984
487.624,1.005
487.654,1.002
487.684,0.999
487.714,1.001
487.744,1.000
487.774,1.000
487.804,1.000
487.834,0.998
487.864,1.004
487.894,1.002
487.924,1.000
487.954,0.995
487.984,0.999
488.014,1.003
488.044,1.001
488.074,1.005
488.104,0.999
488.134,1.002
488.164,1.002
488.194,0.996
488.224,1.013
488.254,0.999
488.284,1.001
488.314,0.997
488.344,1.001
488.374,0.996
488.404,1.000
488.434,0.999
488.464,0.999
488.494,1.005
488.524,1.001
488.554,1.001
488.584,0.999
488.614,1.000
488.644,1.003
488.674,0.999
488.704,0.999
488.734,1.001
488.764,0.998
488.794,1.003
488.824,1.011
488.854,1.004
488.884,1.006
488.914,1.000
488.944,1.001
488.974,0.995
489.004,1.000
489.034,0.998
489.064,1.001
489.094,1.002
489.124,0.996
489.154,0.996
489.184,0.998
489.214,1.001
489.244,0.995
489.274,1.003
489.304,0.999
489.334,1.004
489.364,1.000
489.394,0.989
489.424,1.006
489.454,1.001
489.484,1.004
489.514,1.002
489.544,1.004
489.574,1.003
489.604,0.996
489.634,1.002
489.664,0.996
489.694,0.999
489.724,1.000
489.754,1.004
489.784,1.005
489.814,1.001
489.844,0.999
489.874,0.995
489.904,0.995
489.934,0.999
489.964,1.007
489.994,0.999
490.024,1.002
490.054,1.009
490.084,0.999
490.114,0.992
490.144,0.996
490.174,1.000
490.204,1.004
490.234,1.008
490.264,1.000
490.294,1.005
490.324,1.006
490.354,1.001
490.384,0.998
490.414,0.997
490.444,0.997
490.474,0.997
490.504,0.996
490.534,0.996
490.564,1.000
490.594,0.994
490.624,1.015
490.654,0.997
490.684,0.997
490.714,0.997
490.744,1.000
490.774,0.999
490.804,1.004
490.834,0.995
490.864,1.003
490.894,1.000
490.924,1.001
490.954,1.002
490.984,1.004
491.014,1.007
491.044,1.005
491.074,0.998
491.104,0.997
491.134,1.000
491.164,0.985
491.194,1.007
491.224,0.999
491.254,1.001
491.284,0.998
491.314,0.998
491.344,1.002
491.374,0.999
491.404,0.991
491.434,1.006
491.464,1.001
491.494,1.004
491.524,1.000
491.554,1.001
491.584,0.999
491.614,1.000
491.644,0.999
491.674,0.998
491.704,1.008
491.734,0.998
491.764,1.003
491.794,1.011
491.824,1.001
491.854,1.003
491.884,0.997
491.914,0.995
491.944,0.995
491.974,1.003
492.004,1.000
492.034,0.998
492.064,1.005
492.094,0.999
492.124,0.996
492.154,1.000
492.184,0.996
492.214,1.001
492.244,1.000
492.274,0.999
492.304,1.007
492.334,0.994
492.364,1.008
492.394,0.996
492.424,1.001
492.454,1.003
492.484,1.006
492.514,1.006
492.544,1.002
492.574,1.000
492.604,0.995
492.634,0.999
492.664,0.999
492.694,0.996
492.724,1.000
492.754,0.998
492.784,0.998
492.814,1.002
492.844,1.000
492.874,0.995
492.904,1.000
492.934,0.991
492.964,1.010
492.994,1.001
493.024,1.002
493.054,1.003
493.084,1.000
493.114,0.998
493.144,0.998
493.174,1.000
493.204,1.008
493.234,1.007
493.264,1.004
493.294,1.006
493.324,1.004
493.354,0.999
493.384,0.999
493.414,1.001
493.444,0.995
493.474,0.995
493.504,1.004
493.534,0.991
493.564,1.009
493.594,1.003
493.624,0.996
493.654,0.996
493.684,0.999
493.714,1.000
493.744,1.003
493.774,0.996
493.804,1.004
493.834,1.003
493.864,1.002
493.894,0.997
493.924,0.999
493.954,0.999
493.984,1.000
494.014,1.003
494.044,0.997
494.074,1.003
494.104,0.990
494.134,1.000
494.164,1.001
494.194,1.000
494.224,1.002
494.254,0.996
494.284,0.996
494.314,1.000
494.344,0.998
494.374,1.001
494.404,1.001
494.434,1.002
494.464,1.004
494.494,1.002
494.524,1.000
494.554,1.004
494.584,1.002
494.614,0.999
494.644,1.001
494.674,0.996
494.704,1.004
494.734,1.009
494.764,1.003
494.794,1.003
494.824,1.000
494.854,0.999
494.884,0.999
494.914,0.998
494.944,0.996
494.974,1.002
495.004,0.998
495.034,0.998
495.064,0.998
495.094,0.996
495.124,1.000
495.154,1.002
495.184,0.997
495.214,1.003
495.244,0.991
495.274,1.008
495.304,1.005
495.334,1.001
495.364,1.005
495.394,1.000
495.424,0.997
495.454,1.003
495.484,1.005
495.514,0.999
495.544,1.003
495.574,1.006
495.604,1.000
495.634,0.997
495.664,1.003
495.694,0.997
495.724,1.000
495.754,1.000
495.784,0.997
495.814,0.998
495.844,1.007
495.874,1.002
495.904,0.997
495.934,0.997
495.964,0.999
495.994,1.000
496.024,1.005
496.054,0.995
496.084,1.000
496.114,1.000
496.144,1.000
496.174,1.001
496.204,1.002
496.234,1.003
496.264,1.006
496.294,1.000
496.324,1.005
496.354,0.993
496.384,1.013
496.414,1.001
496.444,1.002
496.474,0.999
496.504,0.994
496.534,0.993
496.564,1.000
496.594,1.001
496.624,1.004
496.654,1.001
496.684,1.002
496.714,1.002
496.744,1.001
496.774,1.006
496.804,1.001
496.834,0.998
496.864,1.000
496.894,1.004
496.924,1.002
496.954,1.010
496.984,1.002
497.014,1.006
497.044,1.005
497.074,1.005
497.104,0.994
497.134,0.999
497.164,1.000
497.194,1.004
497.224,0.999
497.254,0.999
497.284,1.000
497.314,0.998
497.344,1.000
497.374,1.001
497.404,1.002
497.434,0.997
497.464,1.001
497.494,0.990
497.524,1.001
497.554,1.003
497.584,0.998
497.614,1.006
497.644,1.003
497.674,1.006
497.704,1.001
497.734,1.005
497.764,0.997
497.794,1.000
497.824,1.001
497.854,1.004
497.884,1.000
497.914,1.000
497.944,1.002
497.974,1.001
498.004,0.997
498.034,0.997
498.064,0.995
498.094,1.003
498.124,0.993
498.154,1.009
498.184,1.003
498.214,0.999
498.244,1.003
498.274,0.993
498.304,0.987
498.334,0.997
498.364,0.996
498.394,1.000
498.424,1.010
498.454,1.006
498.484,1.010
498.514,0.999
498.544,1.000
498.574,1.003
498.604,1.000
498.634,0.999
498.664,0.997
498.694,1.008
498.724,1.020
498.754,1.007
498.784,1.004
498.814,1.037
498.844,1.030
498.874,1.024
498.904,1.023
498.934,1.021
498.964,1.021
498.994,1.024
499.024,1.025
499.054,1.037
499.084,1.027
499.114,1.034
499.144,1.033
499.174,1.032
499.204,1.031
499.234,1.031
499.264,1.025
499.294,1.023
499.324,1.021
499.354,1.016
499.384,1.008
499.414,1.032
499.444,1.032
499.474,1.031
499.504,1.026
499.534,1.018
499.564,1.018
499.594,1.025
499.624,1.023
499.654,1.024
499.684,1.026
499.714,1.025
499.744,1.026
499.774,1.025
499.804,1.021
499.834,1.021
499.864,1.027
499.894,1.020
499.924,1.022
499.954,1.023
499.984,1.032
500.014,1.023
500.044,1.040
500.074,1.039
500.104,1.033
500.134,1.029
500.164,1.017
500.194,1.008
500.224,1.020
500.254,1.028
500.284,1.027
500.314,1.028
500.344,1.026
500.374,1.027
500.404,1.025
500.434,1.027
500.464,1.032
500.494,1.023
500.524,1.021
500.554,1.021
500.584,1.026
500.614,1.018
500.644,1.034
500.674,1.036
500.704,1.028
500.734,1.029
500.764,1.024
500.794,1.021
500.824,1.024
500.854,1.034
500.884,1.029
500.914,1.027
500.944,1.022
500.974,1.026
501.004,1.022
501.034,1.027
501.064,1.022
501.094,1.026
501.124,1.021
501.154,1.024
501.184,1.026
501.214,1.015
501.244,1.026
501.274,1.028
501.304,1.021
501.334,1.021
501.364,1.021
501.394,1.023
501.424,1.028
501.454,1.019
501.484,1.021
501.514,1.023
501.544,1.023
501.574,1.020
501.604,1.028
501.634,1.028
501.664,1.025
501.694,1.020
501.724,1.020
501.754,1.022
501.784,1.025
501.814,1.022
501.844,1.036
501.874,1.028
501.904,1.024
501.934,1.023
501.964,1.024
501.994,1.026
502.024,1.029
502.054,1.024
502.084,1.030
502.114,1.025
502.144,1.027
502.174,1.024
502.204,1.023
502.234,1.023
502.264,1.025
502.294,1.020
502.324,1.022
502.354,1.029
502.384,1.019
502.414,1.039
502.444,1.025
502.474,1.019
502.504,1.019
502.534,1.028
502.564,1.024
502.594,1.025
502.624,1.022
502.654,1.030
502.684,1.026
502.714,1.025
502.744,1.028
502.774,1.027
502.804,1.025
502.834,1.023
502.864,1.023
502.894,1.023
502.924,1.029
502.954,1.014
502.984,1.039
503.014,1.028
503.044,1.029
503.074,1.027
503.104,1.022
503.134,1.019
503.164,1.022
503.194,1.022
503.224,1.025
503.254,1.022
503.284,1.025
503.314,1.027
503.344,1.025
503.374,1.030
503.404,1.025
503.434,1.023
503.464,1.025
503.494,1.021
503.524,1.020
503.554,1.035
503.584,1.024
503.614,1.019
503.644,1.023
503.674,1.026
503.704,1.024
503.734,1.023
503.764,1.025
503.794,1.033
503.824,1.024
503.854,1.023
503.884,1.021
503.914,1.023
503.944,1.024
503.974,1.022
504.004,1.019
504.034,1.028
504.064,1.009
504.094,1.027
504.124,1.027
504.154,1.025
504.184,1.026
504.214,1.029
504.244,1.021
504.274,1.028
504.304,1.021
504.334,1.027
504.364,1.031
504.394,1.027
504.424,1.025
504.454,1.028
504.484,1.033
504.514,1.034
504.544,1.023
504.574,1.027
504.604,1.018
504.634,1.019
504.664,1.037
504.694,1.023
504.724,1.019
504.754,1.021
504.784,1.023
504.814,1.021
504.844,1.021
504.874,1.025
504.904,1.027
504.934,1.026
504.964,1.024
504.994,1.026
505.024,1.027
505.054,1.026
505.084,1.027
505.114,1.018
505.144,1.026
505.174,1.022
505.204,1.043
505.234,1.029
505.264,1.025
505.294,1.025
505.324,1.027
505.354,1.026
505.384,1.023
505.414,1.020
505.444,1.025
505.474,1.024
505.504,1.023
505.534,1.025
505.564,1.024
505.594,1.021
505.624,1.023
505.654,1.023
505.684,1.029
505.714,1.015
505.744,1.041
505.774,1.034
505.804,1.023
505.834,1.019
505.864,1.022
505.894,1.028
505.924,1.030
505.954,1.020
505.984,1.029
506.014,1.027
506.044,1.028
506.074,1.024
506.104,1.022
506.134,1.022
506.164,1.022
506.194,1.017
506.224,1.021
506.254,1.020
506.284,1.026
506.314,1.041
506.344,1.052
506.374,1.025
506.404,1.033
506.434,1.046
506.464,1.031
506.494,1.034
506.524,1.045
506.554,1.046
506.584,1.050
506.614,1.040
506.644,1.039
506.674,1.030
506.704,1.015
506.734,1.013
506.764,1.006
506.794,0.996
506.824,1.010
506.854,1.021
506.884,1.012
506.914,1.018
506.944,1.019
506.974,1.016
507.004,1.024
507.034,1.019
507.064,1.005
507.094,1.013
507.124,1.011
507.154,1.017
507.184,1.021
507.214,1.018
507.244,1.021
507.274,1.023
507.304,1.026
507.334,0.999
507.364,1.026
507.394,1.024
507.424,1.019
507.454,1.021
507.484,1.026
507.514,1.029
507.544,1.029
507.574,1.019
507.604,1.016
507.634,1.020
507.664,1.017
507.694,1.021
507.724,1.023
507.754,1.029
507.784,1.037
507.814,1.041
507.844,1.038
507.874,1.032
507.904,1.056
507.934,1.048
507.964,1.007
507.994,1.011
508.024,1.024
508.054,1.043
508.084,1.050
508.114,1.036
508.144,1.034
508.174,1.043
508.204,1.038
508.234,1.008
508.264,1.008
508.294,1.030
508.324,1.050
508.354,1.028
508.384,1.023
508.414,1.006
508.444,1.018
508.474,1.010
508.504,1.013
508.534,1.018
508.564,1.015
508.594,1.024
508.624,1.048
508.654,1.040
508.684,1.027
508.714,1.008
508.744,1.012
508.774,1.024
508.804,1.014
508.834,1.015
508.864,1.033
508.894,1.050
508.924,1.060
508.954,1.046
508.984,1.059
509.014,1.018
509.044,0.974
509.074,0.979
509.104,1.000
509.134,1.018
509.164,1.004
509.194,1.016
509.224,1.016
509.254,1.016
509.284,1.015
509.314,1.016
509.344,1.018
509.374,1.022
509.404,1.036
509.434,1.044
509.464,1.048
509.494,1.045
509.524,1.061
509.554,1.043
509.584,1.027
509.614,1.031
509.644,1.027
509.674,1.031
509.704,1.032
509.734,1.034
509.764,1.033
509.794,1.021
509.824,1.021
509.854,1.035
509.884,1.037
509.914,1.032
509.944,1.035
509.974,1.033
510.004,1.012
510.034,1.020
510.064,1.038
510.094,1.027
510.124,1.022
510.154,1.031
510.184,1.036
510.214,1.026
510.244,1.006
510.274,0.999
510.304,1.001
510.334,1.004
510.364,1.020
510.394,1.040
510.424,1.029
510.454,1.020
510.484,1.012
510.514,1.021
510.544,1.018
510.574,1.027
510.604,1.029
510.634,1.021
510.664,1.018
510.694,1.019
510.724,1.028
510.754,1.025
510.784,1.021
510.814,1.007
510.844,1.010
510.874,1.016
510.904,1.023
510.934,1.026
510.964,1.033
510.994,1.025
511.024,1.031
511.054,1.022
511.084,1.013
511.114,1.031
511.144,1.020
511.174,1.021
511.204,1.021
511.234,1.020
511.264,1.025
511.294,1.024
511.324,1.019
511.354,1.021
511.384,1.024
511.414,1.030
511.444,1.028
511.474,1.020
511.504,1.017
511.534,1.022
511.564,1.029
511.594,1.019
511.624,1.033
511.654,1.043
511.684,1.029
511.714,1.025
511.744,1.016
511.774,1.014
511.804,1.015
511.834,1.014
511.864,1.023
511.894,1.026
511.924,1.017
511.954,1.025
511.984,1.024
512.014,1.024
512.044,1.025
512.074,1.023
512.104,1.030
512.134,1.017
512.164,1.032
512.194,1.022
512.224,1.015
512.254,1.018
512.284,1.023
512.314,1.029
512.344,1.029
512.374,1.012
512.404,1.019
512.434,1.025
512.464,1.027
512.494,1.027
512.524,1.022
512.554,1.015
512.584,1.022
512.614,1.022
512.644,1.030
512.674,1.021
512.704,1.036
512.734,1.016
512.764,1.021
512.794,1.020
512.824,1.016
512.854,1.022
512.884,1.031
512.914,1.029
512.944,1.013
512.974,0.989
513.004,1.013
513.034,1.041
513.064,1.049
513.094,1.043
513.124,1.045
513.154,1.039
513.184,1.061
513.214,1.039
513.244,0.996
513.274,0.966
513.304,0.920
513.334,0.949
513.364,1.039
513.394,1.055
513.424,1.046
513.454,1.062
513.484,1.045
513.514,1.001
513.544,1.009
513.574,1.050
513.604,1.048
513.634,1.045
513.664,1.033
513.694,0.991
513.724,0.985
513.754,0.996
513.784,1.015
513.814,1.057
513.844,1.039
513.874,1.019
513.904,1.030
513.934,1.051
513.964,1.073
513.994,0.999
514.024,0.925
514.054,1.042
514.084,1.080
514.114,1.081
514.144,1.069
514.174,1.052
514.204,1.021
514.234,1.005
514.264,0.999
514.294,1.010
514.324,1.039
514.354,0.993
514.384,1.001
514.414,1.046
514.444,1.029
514.474,1.016
514.504,1.020
514.534,1.016
514.564,1.037
514.594,1.044
514.624,1.079
514.654,1.080
