df_hash,22ZHK4.M8H0SD
56.605,0.986
56.635,0.986
56.665,0.988
56.695,0.984
56.725,0.986
56.755,0.983
56.785,0.992
56.815,0.991
56.845,0.983
56.875,0.983
56.905,0.988
56.935,0.983
56.965,0.981
56.995,0.986
57.025,0.984
57.055,0.988
57.085,0.991
57.115,0.989
57.145,0.985
57.175,0.989
57.205,0.985
57.235,0.989
57.265,0.985
57.295,0.985
57.325,0.985
57.355,0.987
57.385,0.984
57.415,0.988
57.445,0.986
57.475,0.989
57.505,0.987
57.535,0.988
57.565,0.985
57.595,0.985
57.625,0.983
57.655,0.988
57.685,0.985
57.715,0.986
57.745,0.985
57.775,0.982
57.805,0.977
57.835,0.985
57.865,0.996
57.895,0.992
57.925,0.990
57.955,0.980
57.985,0.984
58.015,0.984
58.045,0.983
58.075,0.984
58.105,0.980
58.135,0.983
58.165,0.986
58.195,0.988
58.225,0.987
58.255,0.986
58.285,0.985
58.315,0.981
58.345,0.989
58.375,0.985
58.405,0.978
58.435,0.991
58.465,0.988
58.495,0.993
58.525,0.988
58.555,0.991
58.585,0.995
58.615,1.004
58.645,0.995
58.675,0.982
58.705,0.975
58.735,0.988
58.765,0.978
58.795,0.978
58.825,0.989
58.855,0.991
58.885,0.988
58.915,0.987
58.945,0.984
58.975,0.983
59.005,0.991
59.035,0.989
59.065,0.988
59.095,0.993
59.125,0.993
59.155,0.985
59.185,0.987
59.215,0.982
59.245,0.987
59.275,0.988
59.305,0.986
59.335,0.987
59.365,0.987
59.395,0.988
59.425,0.990
59.455,0.983
59.485,0.986
59.515,0.989
59.545,0.985
59.575,0.987
59.605,0.983
59.635,0.989
59.665,0.987
59.695,0.984
59.725,0.987
59.755,0.987
59.785,0.989
59.815,0.988
59.845,0.982
59.875,0.990
59.905,0.985
59.935,0.987
59.965,0.988
59.995,0.985
60.025,0.987
60.055,0.986
60.085,0.987
60.115,0.987
60.145,0.986
60.175,0.981
60.205,0.987
60.235,0.990
60.265,0.982
60.295,0.982
60.325,0.993
60.355,0.987
60.385,0.985
60.415,0.988
60.445,0.987
60.475,0.986
60.505,0.989
60.535,0.989
60.565,0.985
60.595,0.986
60.625,0.985
60.655,0.986
60.685,0.987
60.715,0.986
60.745,0.989
60.775,0.985
60.805,0.999
60.835,0.987
60.865,0.983
60.895,0.984
60.925,0.985
60.955,0.987
60.985,0.992
61.015,0.982
61.045,0.992
61.075,0.988
61.105,0.985
61.135,0.990
61.165,0.986
61.195,0.985
61.225,0.983
61.255,0.985
61.285,0.985
61.315,0.985
61.345,0.987
61.375,0.993
61.405,0.988
61.435,0.986
61.465,0.986
61.495,0.988
61.525,0.985
61.555,0.991
61.585,0.986
61.615,0.990
61.645,0.991
61.675,0.986
61.705,0.981
61.735,0.989
61.765,0.990
61.795,0.990
61.825,0.987
61.855,0.979
61.885,0.984
61.915,0.985
61.945,0.984
61.975,0.995
62.005,0.984
62.035,0.982
62.065,0.986
62.095,0.990
62.125,0.987
62.155,0.990
62.185,0.986
62.215,0.989
62.245,0.988
62.275,0.985
62.305,0.987
62.335,0.987
62.365,0.985
62.395,0.987
62.425,0.984
62.455,0.986
62.485,0.987
62.515,0.987
62.545,0.985
62.575,0.983
62.605,0.989
62.635,0.989
62.665,0.985
62.695,0.984
62.725,0.987
62.755,0.983
62.785,0.985
62.815,0.988
62.845,0.987
62.875,0.985
62.905,0.989
62.935,0.987
62.965,0.989
62.995,0.989
63.025,0.984
63.055,0.987
63.085,0.989
63.115,0.985
63.145,0.987
63.175,0.984
63.205,0.983
63.235,0.990
63.265,0.982
63.295,0.983
63.325,0.993
63.355,0.992
63.385,0.980
63.415,0.984
63.445,0.985
63.475,0.982
63.505,0.986
63.535,0.986
63.565,0.987
63.595,0.991
63.625,0.990
63.655,0.987
63.685,0.985
63.715,0.987
63.745,0.988
63.775,0.984
63.805,0.986
63.835,0.986
63.865,0.985
63.895,0.988
63.925,0.986
63.955,0.983
63.985,0.984
64.015,0.982
64.045,0.990
64.075,0.990
64.105,0.987
64.135,0.983
64.165,0.984
64.195,0.986
64.225,0.987
64.255,0.989
64.285,0.985
64.315,0.993
64.345,0.989
64.375,0.985
64.405,0.989
64.435,0.988
64.465,0.988
64.495,0.986
64.525,0.987
64.555,0.990
64.585,0.983
64.615,0.984
64.645,0.985
64.675,0.984
64.705,0.987
64.735,0.992
64.765,0.985
64.795,0.987
64.825,0.983
64.855,0.990
64.885,0.985
64.915,0.990
64.945,0.987
64.975,0.994
65.005,0.986
65.035,0.987
65.065,0.986
65.095,0.985
65.125,0.987
65.155,0.985
65.185,0.988
65.215,0.986
65.245,0.987
65.275,0.986
65.305,0.993
65.335,0.993
65.365,0.989
65.395,0.981
65.425,0.983
65.455,0.990
65.485,0.982
65.515,0.982
65.545,0.984
65.575,0.980
65.605,0.985
65.635,0.986
65.665,0.991
65.695,0.987
65.725,0.988
65.755,0.988
65.785,0.989
65.815,0.986
65.845,0.985
65.875,0.984
65.905,0.986
65.935,0.984
65.965,0.986
65.995,0.989
66.025,0.986
66.055,0.983
66.085,0.983
66.115,0.985
66.145,0.981
66.175,0.986
66.205,0.982
66.235,0.985
66.265,0.989
66.295,0.987
66.325,0.988
66.355,0.991
66.385,0.985
66.415,0.987
66.445,0.987
66.475,0.984
66.505,0.988
66.535,0.983
66.565,0.990
66.595,0.992
66.625,0.986
66.655,0.991
66.685,0.991
66.715,0.984
66.745,0.988
66.775,0.988
66.805,0.983
66.835,0.987
66.865,0.985
66.895,0.984
66.925,0.985
66.955,0.987
66.985,0.985
67.015,0.987
67.045,0.989
67.075,0.987
67.105,0.985
67.135,0.985
67.165,0.985
67.195,0.985
67.225,0.988
67.255,0.987
67.285,0.988
67.315,0.979
67.345,0.987
67.375,0.991
67.405,0.986
67.435,0.984
67.465,0.987
67.495,0.983
67.525,0.985
67.555,0.993
67.585,0.985
67.615,0.993
67.645,0.988
67.675,0.987
67.705,0.984
67.735,0.987
67.765,0.986
67.795,0.990
67.825,0.985
67.855,0.986
67.885,0.988
67.915,0.986
67.945,0.989
67.975,0.985
68.005,0.991
68.035,0.989
68.065,0.984
68.095,0.984
68.125,0.984
68.155,0.984
68.185,0.988
68.215,0.980
68.245,0.983
68.275,0.991
68.305,0.989
68.335,1.001
68.365,0.990
68.395,0.988
68.425,0.989
68.455,0.987
68.485,0.990
68.515,0.984
68.545,0.987
68.575,0.990
68.605,0.985
68.635,0.994
68.665,0.987
68.695,0.984
68.725,0.988
68.755,0.984
68.785,0.992
68.815,0.990
68.845,0.980
68.875,0.990
68.905,0.991
68.935,0.989
68.965,0.983
68.995,0.983
69.025,0.987
69.055,0.988
69.085,0.992
69.115,0.987
69.145,0.981
69.175,0.991
69.205,0.986
69.235,0.996
69.265,0.982
69.295,0.985
69.325,0.988
69.355,0.985
69.385,0.991
69.415,0.986
69.445,0.982
69.475,0.993
69.505,0.986
69.535,0.990
69.565,0.984
69.595,0.988
69.625,0.995
69.655,0.970
69.685,0.983
69.715,0.999
69.745,0.991
69.775,0.987
69.805,0.990
69.835,0.985
69.865,0.994
69.895,0.991
69.925,0.985
69.955,0.995
69.985,0.975
70.015,0.963
70.045,0.981
70.075,0.999
70.105,0.993
70.135,0.997
70.165,0.990
70.195,0.989
70.225,0.995
70.255,0.998
70.285,0.992
70.315,0.985
70.345,0.984
70.375,0.993
70.405,0.988
70.435,0.998
70.465,0.991
70.495,0.990
70.525,0.978
70.555,0.988
70.585,0.997
70.615,0.992
70.645,0.988
70.675,0.993
70.705,0.999
70.735,0.999
70.765,0.989
70.795,0.991
70.825,0.997
70.855,0.992
70.885,0.989
70.915,0.986
70.945,0.990
70.975,0.992
71.005,0.990
71.035,0.994
71.065,0.993
71.095,0.990
71.125,0.991
71.155,0.996
71.185,0.991
71.215,0.993
71.245,0.992
71.275,0.989
71.305,0.991
71.335,0.988
71.365,0.985
71.395,0.989
71.425,0.990
71.455,0.991
71.485,0.992
71.515,0.983
71.545,0.991
71.575,0.990
71.605,0.987
71.635,0.984
71.665,0.990
71.695,0.991
71.725,0.988
71.755,0.988
71.785,0.992
71.815,0.988
71.845,0.988
71.875,0.987
71.905,0.993
71.935,0.986
71.965,0.988
71.995,0.987
72.025,0.989
72.055,0.989
72.085,0.988
72.115,0.988
72.145,0.991
72.175,0.991
72.205,0.990
72.235,0.990
72.265,0.989
72.295,0.983
72.325,0.990
72.355,0.985
72.385,0.990
72.415,0.987
72.445,0.986
72.475,0.987
72.505,0.990
72.535,0.987
72.565,0.988
72.595,0.985
72.625,0.988
72.655,0.987
72.685,0.991
72.715,0.989
72.745,0.987
72.775,0.987
72.805,0.989
72.835,0.989
72.865,0.987
72.895,0.988
72.925,0.994
72.955,0.988
72.985,0.987
73.015,0.985
73.045,0.989
73.075,0.990
73.105,0.987
73.135,0.988
73.165,0.989
73.195,0.992
73.225,0.990
73.255,0.990
73.285,0.991
73.315,0.990
73.345,0.989
73.375,0.987
73.405,0.985
73.435,0.990
73.465,0.987
73.495,0.985
73.525,0.989
73.555,0.990
73.585,0.984
73.615,0.985
73.645,0.987
73.675,0.993
73.705,0.983
73.735,0.986
73.765,0.989
73.795,0.990
73.825,0.989
73.855,0.991
73.885,0.986
73.915,0.992
73.945,0.987
73.975,0.988
74.005,0.988
74.035,0.987
74.065,0.985
74.095,0.986
74.125,0.990
74.155,0.988
74.185,0.988
74.215,0.981
74.245,0.984
74.275,0.988
74.305,0.995
74.335,0.986
74.365,0.984
74.395,0.986
74.425,0.987
74.455,0.985
74.485,0.988
74.515,0.981
74.545,0.992
74.575,0.983
74.605,0.987
74.635,0.990
74.665,0.988
74.695,0.986
74.725,0.984
74.755,0.987
74.785,0.983
74.815,0.986
74.845,0.992
74.875,0.985
74.905,0.993
74.935,0.988
74.965,0.985
74.995,0.985
75.025,0.988
75.055,0.988
75.085,0.990
75.115,0.979
75.145,0.995
75.175,0.986
75.205,0.987
75.235,0.979
75.265,0.991
75.295,0.983
75.325,0.989
75.355,0.985
75.385,0.987
75.415,0.984
75.445,0.991
75.475,0.984
75.505,0.995
75.535,0.983
75.565,0.982
75.595,0.989
75.625,0.989
75.655,0.989
75.685,0.988
75.715,0.980
75.745,0.989
75.775,0.986
75.805,0.990
75.835,0.990
75.865,0.988
75.895,0.985
75.925,0.986
75.955,0.991
75.985,0.985
76.015,0.984
76.045,0.988
76.075,0.984
76.105,0.983
76.135,0.996
76.165,0.986
76.195,0.986
76.225,0.985
76.255,0.980
76.285,0.987
76.315,0.990
76.345,0.980
76.375,0.987
76.405,0.987
76.435,0.987
76.465,0.983
76.495,0.983
76.525,0.985
76.555,0.987
76.585,0.989
76.615,0.985
76.645,0.983
76.675,0.985
76.705,0.984
76.735,0.988
76.765,0.986
76.795,0.985
76.825,0.994
76.855,0.988
76.885,0.984
76.915,0.988
76.945,0.984
76.975,0.984
77.005,0.990
77.035,0.992
77.065,0.982
77.095,0.991
77.125,0.984
77.155,0.985
77.185,0.988
77.215,0.987
77.245,0.983
77.275,0.985
77.305,0.989
77.335,0.984
77.365,0.982
77.395,0.985
77.425,0.988
77.455,0.988
77.485,0.984
77.515,0.987
77.545,0.987
77.575,0.991
77.605,0.985
77.635,0.989
77.665,0.981
77.695,0.985
77.725,0.986
77.755,0.985
77.785,0.983
77.815,0.988
77.845,0.992
77.875,0.987
77.905,0.986
77.935,0.990
77.965,0.987
77.995,0.988
78.025,0.987
78.055,0.987
78.085,0.987
78.115,0.989
78.145,0.983
78.175,0.986
78.205,0.986
78.235,0.984
78.265,0.986
78.295,0.984
78.325,0.987
78.355,0.989
78.385,0.989
78.415,0.987
78.445,0.989
78.475,0.986
78.505,0.993
78.535,0.988
78.565,0.985
78.595,0.984
78.625,0.987
78.655,0.983
78.685,0.987
78.715,0.988
78.745,0.985
78.775,0.988
78.805,0.989
78.835,0.987
78.865,0.985
78.895,0.990
78.925,0.990
78.955,0.985
78.985,0.989
79.015,0.986
79.045,0.985
79.075,0.987
79.105,0.984
79.135,0.987
79.165,0.987
79.195,0.988
79.225,0.989
79.255,0.987
79.285,0.993
79.315,0.989
79.345,0.989
79.375,0.992
79.405,0.991
79.435,0.986
79.465,0.989
79.495,0.988
79.525,0.988
79.555,0.988
79.585,0.982
79.615,0.988
79.645,0.987
79.675,0.989
79.705,0.990
79.735,0.990
79.765,0.988
79.795,0.990
79.825,0.986
79.855,0.990
79.885,0.986
79.915,0.990
79.945,0.987
79.975,0.989
80.005,0.989
80.035,0.987
80.065,0.991
80.095,0.989
80.125,0.989
80.155,0.992
80.185,0.986
80.215,0.992
80.245,0.987
80.275,0.988
80.305,0.988
80.335,0.991
80.365,0.987
80.395,0.987
80.425,0.983
80.455,0.986
80.485,0.989
80.515,0.988
80.545,0.984
80.575,0.988
80.605,0.991
80.635,0.986
80.665,0.990
80.695,0.992
80.725,0.988
80.755,0.987
80.785,0.989
80.815,0.988
80.845,0.988
80.875,0.984
80.905,0.987
80.935,0.985
80.965,0.989
80.995,0.989
81.025,0.991
81.055,0.989
81.085,0.989
81.115,0.986
81.145,0.984
81.175,0.984
81.205,0.986
81.235,0.988
81.265,0.990
81.295,0.988
81.325,0.989
81.355,0.987
81.385,0.989
81.415,0.994
81.445,0.992
81.475,0.987
81.505,0.992
81.535,0.989
81.565,0.988
81.595,0.990
81.625,0.992
81.655,0.989
81.685,0.988
81.715,0.989
81.745,0.994
81.775,0.988
81.805,0.990
81.835,0.992
81.865,0.987
81.895,0.986
81.925,0.992
81.955,0.988
81.985,0.990
82.015,0.988
82.045,0.990
82.075,0.988
82.105,0.986
82.135,0.988
82.165,0.989
82.195,0.989
82.225,0.988
82.255,0.987
82.285,0.985
82.315,0.992
82.345,0.993
82.375,0.989
82.405,0.994
82.435,0.989
82.465,0.990
82.495,0.988
82.525,0.990
82.555,0.990
82.585,0.985
82.615,0.988
82.645,0.992
82.675,0.990
82.705,0.988
82.735,0.987
82.765,0.991
82.795,0.989
82.825,0.990
82.855,0.989
82.885,0.989
82.915,0.986
82.945,0.983
82.975,0.988
83.005,0.986
83.035,0.988
83.065,0.991
83.095,0.985
83.125,0.989
83.155,0.990
83.185,0.991
83.215,0.992
83.245,0.992
83.275,0.985
83.305,0.987
83.335,0.993
83.365,0.991
83.395,0.984
83.425,0.987
83.455,0.987
83.485,0.991
83.515,0.991
83.545,0.987
83.575,0.987
83.605,0.991
83.635,0.988
83.665,0.993
83.695,0.990
83.725,0.986
83.755,0.986
83.785,0.989
83.815,0.991
83.845,0.991
83.875,0.986
83.905,0.988
83.935,0.988
83.965,0.988
83.995,0.988
84.025,0.988
84.055,0.995
84.085,0.987
84.115,0.990
84.145,0.991
84.175,0.989
84.205,0.992
84.235,0.983
84.265,1.000
84.295,0.989
84.325,0.985
84.355,0.988
84.385,0.987
84.415,0.987
84.445,0.993
84.475,0.983
84.505,0.990
84.535,0.988
84.565,0.992
84.595,0.990
84.625,0.988
84.655,0.990
84.685,0.988
84.715,0.986
84.745,0.985
84.775,0.989
84.805,0.990
84.835,0.993
84.865,0.993
84.895,0.988
84.925,0.986
84.955,0.991
84.985,0.991
85.015,0.989
85.045,0.993
85.075,0.986
85.105,0.996
85.135,0.991
85.165,0.991
85.195,0.990
85.225,0.992
85.255,0.992
85.285,0.990
85.315,0.987
85.345,0.983
85.375,0.992
85.405,0.988
85.435,0.996
85.465,0.984
85.495,0.984
85.525,0.989
85.555,0.987
85.585,0.993
85.615,0.988
85.645,0.984
85.675,0.991
85.705,0.994
85.735,0.992
85.765,0.988
85.795,0.990
85.825,0.990
85.855,0.986
85.885,0.988
85.915,0.990
85.945,0.989
85.975,0.988
86.005,0.998
86.035,0.989
86.065,0.988
86.095,0.991
86.125,0.986
86.155,0.986
86.185,0.989
86.215,0.984
86.245,0.993
86.275,0.991
86.305,0.990
86.335,0.990
86.365,0.992
86.395,0.988
86.425,0.988
86.455,0.990
86.485,0.986
86.515,0.986
86.545,0.988
86.575,0.993
86.605,0.993
86.635,0.991
86.665,0.985
86.695,0.985
86.725,0.990
86.755,0.988
86.785,0.993
86.815,0.986
86.845,0.985
86.875,0.988
86.905,0.991
86.935,0.988
86.965,0.987
86.995,0.993
87.025,0.990
87.055,0.988
87.085,0.986
87.115,0.986
87.145,0.986
87.175,0.988
87.205,0.987
87.235,0.987
87.265,0.989
87.295,0.985
87.325,0.991
87.355,0.992
87.385,0.986
87.415,0.987
87.445,0.988
87.475,0.988
87.505,0.989
87.535,0.995
87.565,0.987
87.595,0.989
87.625,0.992
87.655,0.988
87.685,0.988
87.715,0.990
87.745,0.988
87.775,0.990
87.805,0.990
87.835,0.988
87.865,0.991
87.895,0.987
87.925,0.991
87.955,0.991
87.985,0.989
88.015,0.988
88.045,0.987
88.075,0.991
88.105,0.993
88.135,0.988
88.165,0.986
88.195,0.986
88.225,0.987
88.255,0.987
88.285,0.991
88.315,0.986
88.345,0.990
88.375,0.992
88.405,0.992
88.435,0.988
88.465,0.990
88.495,0.986
88.525,0.987
88.555,0.986
88.585,0.986
88.615,0.989
88.645,0.991
88.675,0.991
88.705,0.990
88.735,0.987
88.765,0.991
88.795,0.990
88.825,0.987
88.855,0.995
88.885,0.992
88.915,0.988
88.945,0.986
88.975,0.988
89.005,0.985
89.035,0.993
89.065,0.987
89.095,0.989
89.125,0.989
89.155,0.990
89.185,0.990
89.215,0.988
89.245,0.987
89.275,0.990
89.305,0.986
89.335,0.988
89.365,0.983
89.395,0.988
89.425,0.990
89.455,0.988
89.485,0.991
89.515,0.992
89.545,0.989
89.575,0.989
89.605,0.995
89.635,0.988
89.665,0.984
89.695,0.993
89.725,0.986
89.755,0.988
89.785,0.997
89.815,0.992
89.845,0.990
89.875,0.990
89.905,0.988
89.935,0.989
89.965,0.989
89.995,0.986
90.025,0.988
90.055,0.992
90.085,0.985
90.115,0.987
90.145,0.988
90.175,0.989
90.205,0.989
90.235,0.988
90.265,0.988
90.295,0.990
90.325,0.995
90.355,0.987
90.385,0.986
90.415,0.988
90.445,0.990
90.475,0.986
90.505,0.994
90.535,0.987
90.565,0.993
90.595,0.991
90.625,0.987
90.655,0.991
90.685,0.988
90.715,0.986
90.745,0.990
90.775,0.990
90.805,0.992
90.835,0.991
90.865,0.991
90.895,0.990
90.925,0.990
90.955,0.992
90.985,0.987
91.015,0.993
91.045,0.995
91.075,0.988
91.105,0.988
91.135,0.986
91.165,0.988
91.195,0.990
91.225,0.988
91.255,0.989
91.285,0.994
91.315,0.987
91.345,0.990
91.375,0.989
91.405,0.991
91.435,0.990
91.465,0.992
91.495,0.990
91.525,0.988
91.555,0.987
91.585,0.989
91.615,0.987
91.645,0.989
91.675,0.987
91.705,0.988
91.735,0.994
91.765,0.988
91.795,0.989
91.825,0.991
91.855,0.990
91.885,0.986
91.915,0.992
91.945,0.987
91.975,0.992
92.005,0.991
92.035,0.989
92.065,0.993
92.095,0.992
92.125,0.991
92.155,0.988
92.185,0.992
92.215,0.987
92.245,0.988
92.275,0.987
92.305,0.989
92.335,0.989
92.365,0.988
92.395,0.997
92.425,0.989
92.455,0.989
92.485,0.990
92.515,0.987
92.545,0.989
92.575,0.987
92.605,0.984
92.635,0.992
92.665,0.992
92.695,0.989
92.725,0.988
92.755,0.988
92.785,0.990
92.815,0.986
92.845,0.993
92.875,0.990
92.905,0.989
92.935,0.991
92.965,0.986
92.995,0.989
93.025,0.993
93.055,0.993
93.085,0.988
93.115,0.988
93.145,0.991
93.175,0.988
93.205,0.989
93.235,0.993
93.265,0.988
93.295,0.996
93.325,0.990
93.355,0.988
93.385,0.988
93.415,0.991
93.445,0.992
93.475,0.990
93.505,0.988
93.535,0.984
93.565,0.992
93.595,0.994
93.625,0.986
93.655,0.992
93.685,0.994
93.715,0.990
93.745,0.988
93.775,0.989
93.805,0.987
93.835,0.988
93.865,0.991
93.895,0.989
93.925,0.996
93.955,0.989
93.985,0.989
94.015,0.988
94.045,0.988
94.075,0.989
94.105,0.986
94.135,0.987
94.165,0.985
94.195,0.985
94.225,0.990
94.255,0.988
94.285,0.988
94.315,0.991
94.345,0.990
94.375,0.988
94.405,0.988
94.435,0.989
94.465,0.988
94.495,0.990
94.525,0.988
94.555,0.987
94.585,0.992
94.615,0.991
94.645,0.991
94.675,0.991
94.705,0.991
94.735,0.991
94.765,0.987
94.795,0.990
94.825,0.987
94.855,0.988
94.885,0.990
94.915,0.990
94.945,0.990
94.975,0.988
95.005,0.995
95.035,0.990
95.065,0.985
95.095,0.987
95.125,0.988
95.155,0.984
95.185,0.989
95.215,0.989
95.245,0.987
95.275,0.990
95.305,0.991
95.335,0.989
95.365,0.994
95.395,0.990
95.425,0.992
95.455,0.989
95.485,0.991
95.515,0.989
95.545,0.988
95.575,0.990
95.605,0.990
95.635,0.990
95.665,0.989
95.695,0.990
95.725,0.988
95.755,0.987
95.785,0.995
95.815,0.987
95.845,0.985
95.875,0.991
95.905,0.988
95.935,0.988
95.965,0.991
95.995,0.987
96.025,0.992
96.055,0.991
96.085,0.989
96.115,0.991
96.145,0.989
96.175,0.987
96.205,0.991
96.235,0.988
96.265,0.991
96.295,0.987
96.325,0.990
96.355,0.990
96.385,0.990
96.415,0.985
96.445,0.991
96.475,0.991
96.505,0.990
96.535,0.995
96.565,0.987
96.595,0.988
96.625,0.989
96.655,0.985
96.685,0.987
96.715,0.991
96.745,0.987
96.775,0.993
96.805,0.993
96.835,0.989
96.865,0.987
96.895,0.989
96.925,0.987
96.955,0.990
96.985,0.989
97.015,0.987
97.045,0.987
97.075,0.989
97.105,0.988
97.135,0.993
97.165,0.986
97.195,0.988
97.225,0.990
97.255,0.989
97.285,0.995
97.315,0.993
97.345,0.985
97.375,0.988
97.405,0.989
97.435,0.986
97.465,0.991
97.495,0.988
97.525,0.990
97.555,0.992
97.585,0.988
97.615,0.990
97.645,0.992
97.675,0.990
97.705,0.988
97.735,0.990
97.765,0.990
97.795,0.990
97.825,0.987
97.855,0.989
97.885,0.989
97.915,0.989
97.945,0.987
97.975,0.991
98.005,0.991
98.035,0.995
98.065,0.986
98.095,0.990
98.125,0.985
98.155,0.990
98.185,0.988
98.215,0.990
98.245,0.988
98.275,0.992
98.305,0.991
98.335,0.985
98.365,0.988
98.395,0.990
98.425,0.990
98.455,0.988
98.485,0.988
98.515,0.987
98.545,0.990
98.575,0.990
98.605,0.990
98.635,0.989
98.665,0.990
98.695,0.988
98.725,0.988
98.755,0.993
98.785,0.990
98.815,0.985
98.845,0.987
98.875,0.990
98.905,0.985
98.935,0.988
98.965,0.987
98.995,0.992
99.025,0.993
99.055,0.991
99.085,0.988
99.115,0.993
99.145,0.990
99.175,0.987
99.205,0.990
99.235,0.992
99.265,0.988
99.295,0.990
99.325,0.990
99.355,0.990
99.385,0.987
99.415,0.986
99.445,0.990
99.475,0.994
99.505,0.988
99.535,0.990
99.565,0.988
99.595,0.987
99.625,0.991
99.655,0.992
99.685,0.987
99.715,0.996
99.745,0.987
99.775,0.990
99.805,0.992
99.835,0.989
99.865,0.986
99.895,0.993
99.925,0.990
99.955,0.990
99.985,0.988
100.015,0.987
100.045,0.989
100.075,0.994
100.105,0.988
100.135,0.989
100.165,0.991
100.195,0.991
100.225,0.986
100.255,0.986
100.285,0.989
100.315,0.987
100.345,0.990
100.375,0.991
100.405,0.987
100.435,0.994
100.465,0.989
100.495,0.988
100.525,0.990
100.555,0.990
100.585,0.989
100.615,0.990
100.645,0.992
100.675,0.990
100.705,0.988
100.735,0.988
100.765,0.990
100.795,0.989
100.825,0.988
100.855,0.990
100.885,0.990
100.915,0.990
100.945,0.997
100.975,0.985
101.005,0.985
101.035,0.990
101.065,0.989
101.095,0.987
101.125,0.997
101.155,0.989
101.185,0.989
101.215,0.993
101.245,0.989
101.275,0.989
101.305,0.988
101.335,0.987
101.365,0.989
101.395,0.989
101.425,0.988
101.455,0.985
101.485,0.990
101.515,0.988
101.545,0.986
101.575,0.987
101.605,0.992
101.635,0.987
101.665,0.999
101.695,0.991
101.725,0.987
101.755,0.987
101.785,0.988
101.815,0.987
101.845,0.994
101.875,0.985
101.905,0.990
101.935,0.989
101.965,0.991
101.995,0.990
102.025,0.993
102.055,0.988
102.085,0.989
102.115,0.991
102.145,0.985
102.175,0.991
102.205,0.991
102.235,0.990
102.265,0.991
102.295,0.988
102.325,0.995
102.355,0.988
102.385,0.986
102.415,0.987
102.445,0.989
102.475,0.990
102.505,0.991
102.535,0.981
102.565,0.997
102.595,0.994
102.625,0.987
102.655,0.987
102.685,0.989
102.715,0.986
102.745,0.989
102.775,0.992
102.805,0.991
102.835,0.987
102.865,0.991
102.895,0.992
102.925,0.984
102.955,0.996
102.985,0.993
103.015,0.990
103.045,0.992
103.075,0.988
103.105,0.982
103.135,0.987
103.165,0.989
103.195,0.982
103.225,0.988
103.255,0.990
103.285,0.984
103.315,0.986
103.345,0.993
103.375,0.990
103.405,0.988
103.435,0.989
103.465,0.987
103.495,0.986
103.525,0.988
103.555,0.991
103.585,0.986
103.615,0.994
103.645,0.989
103.675,0.987
103.705,0.991
103.735,0.990
103.765,0.989
103.795,0.992
103.825,0.997
103.855,0.989
103.885,0.989
103.915,0.990
103.945,0.990
103.975,0.992
104.005,0.988
104.035,0.989
104.065,0.989
104.095,0.989
104.125,0.985
104.155,0.990
104.185,0.985
104.215,0.987
104.245,0.985
104.275,0.991
104.305,0.987
104.335,0.987
104.365,0.994
104.395,0.991
104.425,0.988
104.455,0.988
104.485,0.989
104.515,0.987
104.545,0.987
104.575,0.988
104.605,0.989
104.635,0.994
104.665,0.993
104.695,0.988
104.725,0.988
104.755,0.989
104.785,0.986
104.815,0.990
104.845,0.990
104.875,0.989
104.905,0.989
104.935,0.989
104.965,0.986
104.995,0.989
105.025,0.990
105.055,0.990
105.085,0.995
105.115,0.991
105.145,0.987
105.175,0.986
105.205,0.991
105.235,0.987
105.265,0.987
105.295,0.989
105.325,0.991
105.355,0.992
105.385,0.990
105.415,0.988
105.445,0.992
105.475,0.991
105.505,0.989
105.535,0.990
105.565,0.988
105.595,0.988
105.625,0.989
105.655,0.989
105.685,0.992
105.715,0.991
105.745,0.985
105.775,0.995
105.805,0.992
105.835,0.989
105.865,0.987
105.895,0.989
105.925,0.987
105.955,0.989
105.985,0.989
106.015,0.986
106.045,0.994
106.075,0.990
106.105,0.989
106.135,0.988
106.165,0.991
106.195,0.989
106.225,0.988
106.255,0.989
106.285,0.987
106.315,0.989
106.345,0.990
106.375,0.988
106.405,0.989
106.435,0.990
106.465,0.993
106.495,0.988
106.525,0.990
106.555,0.992
106.585,0.987
106.615,0.988
106.645,0.989
106.675,0.990
106.705,0.992
106.735,0.992
106.765,0.988
106.795,0.990
106.825,0.993
106.855,0.988
106.885,0.986
106.915,0.991
106.945,0.989
106.975,0.988
107.005,0.990
107.035,0.987
107.065,0.988
107.095,0.987
107.125,0.994
107.155,0.993
107.185,0.985
107.215,0.988
107.245,0.988
107.275,0.986
107.305,0.993
107.335,0.987
107.365,0.993
107.395,0.991
107.425,0.993
107.455,0.989
107.485,0.991
107.515,0.991
107.545,0.985
107.575,0.989
107.605,0.988
107.635,0.988
107.665,0.989
107.695,0.990
107.725,0.989
