df_hash,22ZHK4.QHHSTC
129.014,1.025
129.044,1.031
129.074,1.015
129.104,1.022
129.134,1.019
129.164,1.021
129.194,1.027
129.224,1.026
129.254,1.028
129.284,1.022
129.314,1.020
129.344,1.012
129.374,1.032
129.404,1.028
129.434,1.020
129.464,1.021
129.494,1.023
129.524,1.026
129.554,1.023
129.584,1.029
129.614,1.023
129.644,1.019
129.674,1.021
129.704,1.026
129.734,1.021
129.764,1.023
129.794,1.025
129.824,1.027
129.854,1.018
129.884,1.027
129.914,1.030
129.944,1.010
129.974,1.025
130.004,1.024
130.034,1.017
130.064,1.023
130.094,1.023
130.124,1.021
130.154,1.024
130.184,1.029
130.214,1.012
130.244,1.022
130.274,1.025
130.304,1.020
130.334,1.023
130.364,1.022
130.394,1.025
130.424,1.023
130.454,1.023
130.484,1.020
130.514,1.022
130.544,1.023
130.574,1.023
130.604,1.019
130.634,1.021
130.664,1.026
130.694,1.022
130.724,1.023
130.754,1.028
130.784,1.027
130.814,1.023
130.844,1.023
130.874,1.022
130.904,1.024
130.934,1.021
130.964,1.024
130.994,1.030
131.024,1.013
131.054,1.023
131.084,1.025
131.114,1.017
131.144,1.024
131.174,1.023
131.204,1.028
131.234,1.024
131.264,1.025
131.294,1.015
131.324,1.022
131.354,1.031
131.384,1.024
131.414,1.021
131.444,1.023
131.474,1.027
131.504,1.024
131.534,1.026
131.564,1.025
131.594,1.022
131.624,1.019
131.654,1.025
131.684,1.027
131.714,1.019
131.744,1.022
131.774,1.026
131.804,1.022
131.834,1.021
131.864,1.026
131.894,1.024
131.924,1.019
131.954,1.029
131.984,1.014
132.014,1.023
132.044,1.023
132.074,1.021
132.104,1.028
132.134,1.028
132.164,1.026
132.194,1.027
132.224,1.020
132.254,1.009
132.284,1.026
132.314,1.023
132.344,1.015
132.374,1.022
132.404,1.023
132.434,1.025
132.464,1.021
132.494,1.027
132.524,1.022
132.554,1.021
132.584,1.021
132.614,1.025
132.644,1.024
132.674,1.025
132.704,1.021
132.734,1.018
132.764,1.025
132.794,1.020
132.824,1.021
132.854,1.037
132.884,1.018
132.914,1.023
132.944,1.024
132.974,1.025
133.004,1.020
133.034,1.018
133.064,1.023
133.094,1.025
133.124,1.029
133.154,1.022
133.184,1.021
133.214,1.023
133.244,1.022
133.274,1.024
133.304,1.025
133.334,1.021
133.364,1.021
133.394,1.021
133.424,1.021
133.454,1.023
133.484,1.020
133.514,1.023
133.544,1.028
133.574,1.025
133.604,1.021
133.634,1.026
133.664,1.025
133.694,1.027
133.724,1.024
133.754,1.012
133.784,1.024
133.814,1.016
133.844,1.021
133.874,1.033
133.904,1.019
133.934,1.022
133.964,1.027
133.994,1.025
134.024,1.022
134.054,1.020
134.084,1.021
134.114,1.027
134.144,1.029
134.174,1.018
134.204,1.023
134.234,1.022
134.264,1.026
134.294,1.026
134.324,1.026
134.354,1.025
134.384,1.021
134.414,1.022
134.444,1.017
134.474,1.023
134.504,1.025
134.534,1.027
134.564,1.021
134.594,1.022
134.624,1.025
134.654,1.027
134.684,1.019
134.714,1.024
134.744,1.015
134.774,1.025
134.804,1.024
134.834,1.019
134.864,1.025
134.894,1.025
134.924,1.023
134.954,1.024
134.984,1.025
135.014,1.006
135.044,1.024
135.074,1.028
135.104,1.016
135.134,1.023
135.164,1.026
135.194,1.025
135.224,1.028
135.254,1.031
135.284,1.021
135.314,1.024
135.344,1.022
135.374,1.026
135.404,1.024
135.434,1.024
135.464,1.022
135.494,1.015
135.524,1.027
135.554,1.031
135.584,1.021
135.614,1.026
135.644,1.021
135.674,1.025
135.704,1.028
135.734,1.022
135.764,1.022
135.794,1.023
135.824,1.024
135.854,1.023
135.884,1.030
135.914,1.023
135.944,1.021
135.974,1.020
136.004,1.023
136.034,1.025
136.064,1.025
136.094,1.022
136.124,1.022
136.154,1.023
136.184,1.021
136.214,1.027
136.244,1.021
136.274,1.025
136.304,1.026
136.334,1.025
136.364,1.025
136.394,1.021
136.424,1.023
136.454,1.023
136.484,1.026
136.514,1.018
136.544,1.020
136.574,1.018
136.604,1.022
136.634,1.026
136.664,1.019
136.694,1.023
136.724,1.024
136.754,1.024
136.784,1.025
136.814,1.022
136.844,1.015
136.874,1.024
136.904,1.029
136.934,1.021
136.964,1.021
136.994,1.024
137.024,1.022
137.054,1.025
137.084,1.027
137.114,1.023
137.144,1.025
137.174,1.023
137.204,1.021
137.234,1.025
137.264,1.020
137.294,1.019
137.324,1.023
137.354,1.025
137.384,1.022
137.414,1.025
137.444,1.030
137.474,1.033
137.504,1.013
137.534,1.024
137.564,1.021
137.594,1.018
137.624,1.026
137.654,1.028
137.684,1.026
137.714,1.023
137.744,1.027
137.774,1.016
137.804,1.025
137.834,1.028
137.864,1.021
137.894,1.019
137.924,1.026
137.954,1.023
137.984,1.024
138.014,1.023
138.044,1.016
138.074,1.025
138.104,1.026
138.134,1.023
138.164,1.023
138.194,1.025
138.224,1.021
138.254,1.019
138.284,1.021
138.314,1.024
138.344,1.018
138.374,1.023
138.404,1.029
138.434,1.017
138.464,1.024
138.494,1.030
138.524,1.030
138.554,1.025
138.584,1.018
138.614,1.024
138.644,1.025
138.674,1.026
138.704,1.022
138.734,1.020
138.764,1.022
138.794,1.028
138.824,1.022
138.854,1.022
138.884,1.026
138.914,1.024
138.944,1.024
138.974,1.020
139.004,1.028
139.034,1.025
139.064,1.022
139.094,1.023
139.124,1.022
139.154,1.021
139.184,1.026
139.214,1.022
139.244,1.021
139.274,1.026
139.304,1.016
139.334,1.023
139.364,1.013
139.394,1.025
139.424,1.027
139.454,1.015
139.484,1.026
139.514,1.030
139.544,1.025
139.574,1.025
139.604,1.021
139.634,1.017
139.664,1.021
139.694,1.030
139.724,1.020
139.754,1.022
139.784,1.024
139.814,1.026
139.844,1.026
139.874,1.026
139.904,1.026
139.934,1.019
139.964,1.023
139.994,1.022
140.024,1.025
140.054,1.021
140.084,1.020
140.114,1.022
140.144,1.024
140.174,1.020
140.204,1.031
140.234,1.023
140.264,1.024
140.294,1.025
140.324,1.028
140.354,1.021
140.384,1.022
140.414,1.029
140.444,1.021
140.474,1.030
140.504,1.022
140.534,1.022
140.564,1.022
140.594,1.025
140.624,1.025
140.654,1.028
140.684,1.022
140.714,1.024
140.744,1.025
140.774,1.024
140.804,1.025
140.834,1.024
140.864,1.023
140.894,1.021
140.924,1.027
140.954,1.021
140.984,1.023
141.014,1.021
141.044,1.025
141.074,1.028
141.104,1.025
141.134,1.031
141.164,1.019
141.194,1.027
141.224,1.021
141.254,1.019
141.284,1.024
141.314,1.022
141.344,1.021
141.374,1.027
141.404,1.019
141.434,1.010
141.464,1.024
141.494,1.029
141.524,1.022
141.554,1.021
141.584,1.026
141.614,1.025
141.644,1.023
141.674,1.024
141.704,1.027
141.734,1.021
141.764,1.022
141.794,1.024
141.824,1.022
141.854,1.028
141.884,1.022
141.914,1.021
141.944,1.027
141.974,1.020
142.004,1.024
142.034,1.025
142.064,1.024
142.094,1.024
142.124,1.028
142.154,1.035
142.184,1.025
142.214,1.025
142.244,1.019
142.274,1.021
142.304,1.027
142.334,1.026
142.364,1.025
142.394,1.021
142.424,1.026
142.454,1.020
142.484,1.039
142.514,1.024
142.544,1.015
142.574,1.022
142.604,1.026
142.634,1.021
142.664,1.026
142.694,1.029
142.724,1.019
142.754,1.024
142.784,1.026
142.814,1.023
142.844,1.024
142.874,1.021
142.904,1.020
142.934,1.024
142.964,1.024
142.994,1.023
143.024,1.023
143.054,1.021
143.084,1.023
143.114,1.024
143.144,1.016
143.174,1.024
143.204,1.027
143.234,1.017
143.264,1.023
143.294,1.026
143.324,1.025
143.354,1.021
143.384,1.024
143.414,1.025
143.444,1.021
143.474,1.031
143.504,1.023
143.534,1.018
143.564,1.024
143.594,1.028
143.624,1.024
143.654,1.024
143.684,1.024
143.714,1.021
143.744,1.024
143.774,1.025
143.804,1.025
143.834,1.021
143.864,1.019
143.894,1.026
143.924,1.028
143.954,1.022
143.984,1.023
144.014,1.023
144.044,1.025
144.074,1.018
144.104,1.029
144.134,1.022
144.164,1.020
144.194,1.026
144.224,1.030
144.254,1.026
144.284,1.016
144.314,1.019
144.344,1.026
144.374,1.024
144.404,1.024
144.434,1.026
144.464,1.023
144.494,1.022
144.524,1.034
144.554,1.023
144.584,1.020
144.614,1.023
144.644,1.026
144.674,1.026
144.704,1.028
144.734,1.023
144.764,1.020
144.794,1.022
144.824,1.025
144.854,1.020
144.884,1.019
144.914,1.021
144.944,1.028
144.974,1.021
145.004,1.021
145.034,1.024
145.064,1.032
145.094,1.031
145.124,1.016
145.154,1.022
145.184,1.021
145.214,1.018
145.244,1.028
145.274,1.028
145.304,1.022
145.334,1.026
145.364,1.031
145.394,1.017
145.424,1.025
145.454,1.026
145.484,1.019
145.514,1.018
145.544,1.024
145.574,1.025
145.604,1.023
145.634,1.025
145.664,1.021
145.694,1.021
145.724,1.023
145.754,1.024
145.784,1.020
145.814,1.027
145.844,1.025
145.874,1.022
145.904,1.028
145.934,1.015
145.964,1.021
145.994,1.028
146.024,1.024
146.054,1.021
146.084,1.026
146.114,1.026
146.144,1.025
146.174,1.030
146.204,1.021
146.234,1.018
146.264,1.023
146.294,1.025
146.324,1.026
146.354,1.025
146.384,1.023
146.414,1.026
146.444,1.023
146.474,1.022
146.504,1.022
146.534,1.023
146.564,1.023
146.594,1.025
146.624,1.026
146.654,1.021
146.684,1.023
146.714,1.022
146.744,1.027
146.774,1.023
146.804,1.021
146.834,1.020
146.864,1.024
146.894,1.021
146.924,1.026
146.954,1.026
146.984,1.018
147.014,1.022
147.044,1.027
147.074,1.027
147.104,1.021
147.134,1.017
147.164,1.021
147.194,1.025
147.224,1.032
147.254,1.020
147.284,1.021
147.314,1.020
147.344,1.024
147.374,1.024
147.404,1.023
147.434,1.023
147.464,1.025
147.494,1.024
147.524,1.023
147.554,1.024
147.584,1.021
147.614,1.023
147.644,1.022
147.674,1.011
147.704,1.023
147.734,1.026
147.764,1.020
147.794,1.025
147.824,1.023
147.854,1.025
147.884,1.021
147.914,1.026
147.944,1.014
147.974,1.028
148.004,1.022
148.034,1.017
148.064,1.023
148.094,1.025
148.124,1.023
148.154,1.021
148.184,1.027
148.214,1.025
148.244,1.022
148.274,1.022
148.304,1.022
148.334,1.024
148.364,1.025
148.394,1.021
148.424,1.025
148.454,1.026
148.484,1.020
148.514,1.025
148.544,1.031
148.574,1.021
148.604,1.026
148.634,1.019
148.664,1.024
148.694,1.027
148.724,1.026
148.754,1.023
148.784,1.023
148.814,1.029
148.844,1.025
148.874,1.032
148.904,1.028
148.934,1.019
148.964,1.025
148.994,1.024
149.024,1.023
149.054,1.025
149.084,1.028
149.114,1.023
149.144,1.021
149.174,1.022
149.204,1.028
149.234,1.024
149.264,1.020
149.294,1.023
149.324,1.024
149.354,1.022
149.384,1.021
149.414,1.021
149.444,1.028
149.474,1.026
149.504,1.027
149.534,1.014
149.564,1.020
149.594,1.029
149.624,1.027
149.654,1.023
149.684,1.024
149.714,1.017
149.744,1.018
149.774,1.032
149.804,1.021
149.834,1.018
149.864,1.021
149.894,1.027
149.924,1.025
149.954,1.026
149.984,1.025
150.014,1.019
150.044,1.026
150.074,1.021
150.104,1.031
150.134,1.027
150.164,1.012
150.194,1.026
150.224,1.025
150.254,1.018
150.284,1.030
150.314,1.023
150.344,1.021
150.374,1.027
150.404,1.029
150.434,1.021
150.464,1.030
150.494,1.024
150.524,1.021
150.554,1.021
150.584,1.025
150.614,1.025
150.644,1.022
150.674,1.028
150.704,1.023
150.734,1.022
150.764,1.024
150.794,1.022
150.824,1.022
150.854,1.023
150.884,1.025
150.914,1.027
150.944,1.024
150.974,1.023
151.004,1.027
151.034,1.024
151.064,1.025
151.094,1.021
151.124,1.021
151.154,1.033
151.184,1.023
151.214,1.024
151.244,1.021
151.274,1.019
151.304,1.027
151.334,1.027
151.364,1.023
151.394,1.022
151.424,1.027
151.454,1.026
151.484,1.032
151.514,1.023
151.544,1.022
151.574,1.024
151.604,1.023
151.634,1.024
151.664,1.026
151.694,1.027
151.724,1.021
151.754,1.021
151.784,1.031
151.814,1.024
151.844,1.021
151.874,1.028
151.904,1.030
151.934,1.016
151.964,1.028
151.994,1.022
152.024,1.020
152.054,1.027
152.084,1.025
152.114,1.021
152.144,1.024
152.174,1.033
152.204,1.016
152.234,1.031
152.264,1.021
152.294,1.021
152.324,1.022
152.354,1.023
152.384,1.026
152.414,1.022
152.444,1.025
152.474,1.023
152.504,1.024
152.534,1.025
152.564,1.023
152.594,1.022
152.624,1.022
152.654,1.023
152.684,1.026
152.714,1.021
152.744,1.028
152.774,1.022
152.804,1.021
152.834,1.023
152.864,1.026
152.894,1.027
152.924,1.019
152.954,1.022
152.984,1.025
153.014,1.032
153.044,1.021
153.074,1.018
153.104,1.024
153.134,1.025
153.164,1.029
153.194,1.028
153.224,1.021
153.254,1.021
153.284,1.027
153.314,1.027
153.344,1.026
153.374,1.023
153.404,1.021
153.434,1.028
153.464,1.036
153.494,1.021
153.524,1.024
153.554,1.026
153.584,1.018
153.614,1.026
153.644,1.023
153.674,1.027
153.704,1.029
153.734,1.026
153.764,1.025
153.794,1.030
153.824,1.019
153.854,1.020
153.884,1.028
153.914,1.022
153.944,1.021
153.974,1.027
154.004,1.027
154.034,1.021
154.064,1.024
154.094,1.027
154.124,1.024
154.154,1.016
154.184,1.029
154.214,1.034
154.244,1.020
154.274,1.029
154.304,1.022
154.334,1.025
154.364,1.027
154.394,1.026
154.424,1.023
154.454,1.023
154.484,1.014
154.514,1.024
154.544,1.030
154.574,1.019
154.604,1.022
154.634,1.028
154.664,1.025
154.694,1.025
154.724,1.028
154.754,1.026
154.784,1.024
154.814,1.024
154.844,1.021
154.874,1.025
154.904,1.022
154.934,1.021
154.964,1.022
154.994,1.019
155.024,1.025
155.054,1.028
155.084,1.020
155.114,1.024
155.144,1.025
155.174,1.023
155.204,1.026
155.234,1.021
155.264,1.012
155.294,1.027
155.324,1.023
155.354,1.021
155.384,1.021
155.414,1.027
155.444,1.029
155.474,1.026
155.504,1.023
155.534,1.024
155.564,1.028
155.594,1.025
155.624,1.020
155.654,1.026
155.684,1.027
155.714,1.020
155.744,1.021
155.774,1.029
155.804,1.025
155.834,1.022
155.864,1.022
155.894,1.023
155.924,1.023
155.954,1.028
155.984,1.021
156.014,1.023
156.044,1.019
156.074,1.023
156.104,1.025
156.134,1.022
156.164,1.023
156.194,1.029
156.224,1.025
156.254,1.025
156.284,1.022
156.314,1.018
156.344,1.022
156.374,1.029
156.404,1.019
156.434,1.021
156.464,1.028
156.494,1.023
156.524,1.025
156.554,1.027
156.584,1.024
156.614,1.025
156.644,1.024
156.674,1.022
156.704,1.023
156.734,1.022
156.764,1.025
156.794,1.023
156.824,1.021
156.854,1.023
156.884,1.027
156.914,1.026
156.944,1.034
156.974,1.023
157.004,1.027
157.034,1.021
157.064,1.021
157.094,1.027
157.124,1.022
157.154,1.027
157.184,1.024
157.214,1.019
157.244,1.017
157.274,1.036
157.304,1.023
157.334,1.021
157.364,1.023
157.394,1.024
157.424,1.021
157.454,1.025
157.484,1.024
157.514,1.022
157.544,1.022
157.574,1.024
157.604,1.023
157.634,1.023
157.664,1.027
157.694,1.031
157.724,1.022
157.754,1.026
157.784,1.025
157.814,1.025
157.844,1.026
157.874,1.026
157.904,1.030
157.934,1.022
157.964,1.010
157.994,1.018
158.024,1.053
158.054,1.021
158.084,1.008
158.114,1.001
158.144,1.012
158.174,1.008
158.204,1.051
158.234,1.044
158.264,1.016
158.294,0.989
158.324,1.023
158.354,1.018
158.384,1.005
158.414,1.008
158.444,1.013
158.474,1.026
158.504,1.050
158.534,1.030
158.564,1.037
158.594,1.058
158.624,1.036
158.654,1.032
158.684,1.040
158.714,1.070
158.744,1.033
158.774,1.008
158.804,1.018
158.834,1.030
158.864,1.018
158.894,1.010
158.924,1.021
158.954,1.037
158.984,1.051
159.014,1.044
159.044,1.032
159.074,1.032
159.104,1.043
159.134,1.034
159.164,1.030
159.194,1.034
159.224,1.043
159.254,1.053
159.284,1.020
159.314,1.015
159.344,1.023
159.374,1.031
159.404,1.048
159.434,1.043
159.464,1.045
159.494,1.046
159.524,1.031
159.554,1.016
159.584,1.022
159.614,1.040
159.644,1.030
159.674,1.014
159.704,1.026
159.734,1.018
159.764,1.005
159.794,1.079
159.824,1.083
159.854,1.047
159.884,1.016
159.914,0.999
159.944,1.044
159.974,1.044
160.004,1.048
160.034,1.057
160.064,1.068
160.094,1.074
160.124,1.030
160.154,1.031
160.184,1.042
160.214,1.028
160.244,1.022
160.274,1.021
160.304,1.027
160.334,1.024
160.364,1.026
160.394,1.009
160.424,1.019
160.454,1.021
160.484,1.032
160.514,1.033
160.544,1.032
160.574,1.042
160.604,1.046
160.634,1.051
160.664,1.044
160.694,1.027
160.724,1.016
160.754,1.026
160.784,1.033
160.814,1.039
160.844,1.040
160.874,1.039
160.904,1.040
160.934,1.033
160.964,1.037
160.994,1.021
161.024,1.027
161.054,1.026
161.084,1.037
161.114,1.036
161.144,1.037
161.174,1.039
161.204,1.031
161.234,1.025
161.264,1.036
161.294,1.027
161.324,1.025
161.354,1.024
161.384,1.033
161.414,1.034
161.444,1.031
161.474,1.037
161.504,1.035
161.534,1.034
161.564,1.039
161.594,1.037
161.624,1.033
161.654,1.033
161.684,1.029
161.714,1.029
161.744,1.032
161.774,1.029
161.804,1.032
161.834,1.027
161.864,1.030
161.894,1.040
161.924,1.033
161.954,1.033
161.984,1.037
162.014,1.038
162.044,1.034
162.074,1.028
162.104,1.026
162.134,1.021
162.164,1.030
162.194,1.036
162.224,1.033
162.254,1.026
162.284,1.033
162.314,1.039
162.344,1.024
162.374,1.032
162.404,1.034
162.434,1.032
162.464,1.032
162.494,1.033
162.524,1.031
162.554,1.031
162.584,1.030
162.614,1.032
162.644,1.028
162.674,1.029
162.704,1.032
162.734,1.033
162.764,1.030
162.794,1.041
162.824,1.032
162.854,1.033
162.884,1.026
162.914,1.029
162.944,1.033
162.974,1.035
163.004,1.031
163.034,1.028
163.064,1.022
163.094,1.031
163.124,1.034
163.154,1.021
163.184,1.032
163.214,1.030
163.244,1.026
163.274,1.033
163.304,1.037
163.334,1.029
163.364,1.029
163.394,1.026
163.424,1.033
163.454,1.031
163.484,1.026
163.514,1.030
163.544,1.040
163.574,1.028
163.604,1.026
163.634,1.026
163.664,1.031
163.694,1.031
163.724,1.035
163.754,1.030
163.784,1.028
163.814,1.030
163.844,1.029
163.874,1.032
163.904,1.023
163.934,1.027
163.964,1.028
163.994,1.030
164.024,1.033
164.054,1.035
164.084,1.027
164.114,1.029
164.144,1.034
164.174,1.026
164.204,1.027
164.234,1.034
164.264,1.030
164.294,1.027
164.324,1.030
164.354,1.021
164.384,1.034
164.414,1.037
164.444,1.028
164.474,1.030
164.504,1.029
164.534,1.033
164.564,1.030
164.594,1.036
164.624,1.029
164.654,1.041
164.684,1.029
164.714,1.027
164.744,1.029
164.774,1.031
164.804,1.030
164.834,1.031
164.864,1.031
164.894,1.025
164.924,1.031
164.954,1.030
164.984,1.031
165.014,1.029
165.044,1.020
165.074,1.034
165.104,1.024
165.134,1.027
165.164,1.034
165.194,1.023
165.224,1.026
165.254,1.031
165.284,1.036
165.314,1.028
165.344,1.021
165.374,1.026
165.404,1.042
165.434,1.022
165.464,1.028
165.494,1.031
165.524,1.030
165.554,1.030
165.584,1.031
165.614,1.033
165.644,1.025
165.674,1.028
165.704,1.033
165.734,1.028
165.764,1.026
165.794,1.030
165.824,1.021
165.854,1.027
165.884,1.029
165.914,1.026
165.944,1.032
165.974,1.032
166.004,1.036
166.034,1.030
166.064,1.036
166.094,1.026
166.124,1.039
166.154,1.025
166.184,1.022
166.214,1.031
166.244,1.028
166.274,1.031
166.304,1.035
166.334,1.032
166.364,1.029
166.394,1.030
166.424,1.028
166.454,1.028
166.484,1.032
166.514,1.029
166.544,1.024
166.574,1.025
166.604,1.035
166.634,1.027
166.664,1.030
166.694,1.029
166.724,1.022
166.754,1.036
166.784,1.031
166.814,1.027
166.844,1.034
166.874,1.031
166.904,1.022
166.934,1.036
166.964,1.031
166.994,1.022
167.024,1.029
167.054,1.031
167.084,1.026
167.114,1.030
167.144,1.032
167.174,1.029
167.204,1.027
167.234,1.029
167.264,1.030
167.294,1.027
167.324,1.029
167.354,1.028
167.384,1.028
167.414,1.032
167.444,1.028
167.474,1.030
167.504,1.030
167.534,1.033
167.564,1.031
167.594,1.032
167.624,1.022
167.654,1.026
167.684,1.032
167.714,1.032
167.744,1.029
167.774,1.026
167.804,1.019
167.834,1.034
167.864,1.031
167.894,1.025
167.924,1.030
167.954,1.028
167.984,1.030
168.014,1.028
168.044,1.030
168.074,1.029
168.104,1.026
168.134,1.032
168.164,1.030
168.194,1.025
168.224,1.024
168.254,1.030
168.284,1.021
168.314,1.027
168.344,1.030
168.374,1.025
168.404,1.028
168.434,1.031
168.464,1.031
168.494,1.026
168.524,1.031
168.554,1.025
168.584,1.038
168.614,1.027
168.644,1.025
168.674,1.029
168.704,1.029
168.734,1.032
168.764,1.032
168.794,1.030
168.824,1.026
168.854,1.028
168.884,1.028
168.914,1.030
168.944,1.032
168.974,1.023
169.004,1.032
169.034,1.039
169.064,1.028
169.094,1.030
169.124,1.025
169.154,1.031
169.184,1.030
169.214,1.030
169.244,1.032
169.274,1.022
169.304,1.024
169.334,1.028
169.364,1.029
169.394,1.022
169.424,1.029
169.454,1.035
169.484,1.028
169.514,1.025
169.544,1.027
169.574,1.030
169.604,1.028
169.634,1.024
169.664,1.029
169.694,1.030
169.724,1.027
169.754,1.026
169.784,1.029
169.814,1.032
169.844,1.029
169.874,1.037
169.904,1.024
169.934,1.025
169.964,1.028
169.994,1.030
170.024,1.031
170.054,1.023
170.084,1.019
170.114,1.027
170.144,1.031
170.174,1.030
170.204,1.032
170.234,1.027
170.264,1.028
170.294,1.032
170.324,1.030
170.354,1.030
170.384,1.025
170.414,1.031
170.444,1.029
170.474,1.024
170.504,1.030
170.534,1.029
170.564,1.022
170.594,1.032
170.624,1.028
170.654,1.030
170.684,1.026
170.714,1.023
170.744,1.037
170.774,1.022
170.804,1.027
170.834,1.024
170.864,1.025
170.894,1.027
170.924,1.032
170.954,1.033
170.984,1.025
171.014,1.031
171.044,1.023
171.074,1.036
171.104,1.026
171.134,1.029
171.164,1.029
171.194,1.028
171.224,1.030
171.254,1.033
171.284,1.030
171.314,1.025
171.344,1.026
171.374,1.032
171.404,1.033
171.434,1.027
171.464,1.027
171.494,1.030
171.524,1.029
171.554,1.026
171.584,1.027
171.614,1.025
171.644,1.030
171.674,1.025
171.704,1.030
171.734,1.037
171.764,1.024
171.794,1.032
171.824,1.026
171.854,1.024
171.884,1.032
171.914,1.030
171.944,1.027
171.974,1.028
172.004,1.032
172.034,1.021
172.064,1.036
172.094,1.031
172.124,1.024
172.154,1.027
172.184,1.029
172.214,1.029
172.244,1.032
172.274,1.032
172.304,1.025
172.334,1.030
172.364,1.029
172.394,1.027
172.424,1.031
172.454,1.027
172.484,1.025
172.514,1.032
172.544,1.028
172.574,1.029
172.604,1.029
172.634,1.031
172.664,1.023
172.694,1.032
172.724,1.028
172.754,1.028
172.784,1.029
172.814,1.023
172.844,1.030
172.874,1.029
172.904,1.024
172.934,1.030
172.964,1.028
172.994,1.034
173.024,1.031
173.054,1.026
173.084,1.017
173.114,1.029
173.144,1.037
173.174,1.029
173.204,1.025
173.234,1.030
173.264,1.028
173.294,1.032
173.324,1.037
173.354,1.029
173.384,1.027
173.414,1.030
173.444,1.026
173.474,1.028
173.504,1.029
173.534,1.028
173.564,1.028
173.594,1.031
173.624,1.030
173.654,1.028
173.684,1.021
173.714,1.022
173.744,1.032
173.774,1.027
173.804,1.028
173.834,1.030
173.864,1.023
173.894,1.031
173.924,1.032
173.954,1.031
173.984,1.028
174.014,1.032
174.044,1.021
174.074,1.025
174.104,1.034
174.134,1.022
174.164,1.027
174.194,1.032
174.224,1.028
174.254,1.029
174.284,1.034
174.314,1.031
174.344,1.026
174.374,1.026
174.404,1.031
174.434,1.025
174.464,1.027
174.494,1.029
174.524,1.029
174.554,1.027
174.584,1.029
174.614,1.024
174.644,1.028
174.674,1.035
174.704,1.033
174.734,1.028
174.764,1.033
174.794,1.024
174.824,1.027
174.854,1.029
174.884,1.030
174.914,1.034
174.944,1.028
174.974,1.033
175.004,1.028
175.034,1.038
175.064,1.030
175.094,1.025
175.124,1.023
175.154,1.031
175.184,1.029
175.214,1.027
175.244,1.031
175.274,1.030
175.304,1.025
175.334,1.031
175.364,1.029
175.394,1.023
175.424,1.030
175.454,1.030
175.484,1.033
175.514,1.023
175.544,1.029
175.574,1.035
175.604,1.025
175.634,1.028
175.664,1.029
175.694,1.034
175.724,1.040
175.754,1.032
175.784,1.031
175.814,1.029
175.844,1.028
175.874,1.026
175.904,1.032
175.934,1.029
175.964,1.031
175.994,1.029
176.024,1.021
176.054,1.032
176.084,1.033
176.114,1.029
176.144,1.026
176.174,1.031
176.204,1.033
176.234,1.029
176.264,1.029
176.294,1.030
176.324,1.029
176.354,1.027
176.384,1.028
176.414,1.027
176.444,1.025
176.474,1.026
176.504,1.028
176.534,1.029
176.564,1.028
176.594,1.032
176.624,1.034
176.654,1.023
176.684,1.024
176.714,1.031
176.744,1.034
176.774,1.033
176.804,1.032
176.834,1.023
176.864,1.031
176.894,1.034
176.924,1.026
176.954,1.030
176.984,1.026
177.014,1.032
177.044,1.024
177.074,1.040
177.104,1.024
177.134,1.023
177.164,1.028
177.194,1.030
177.224,1.028
177.254,1.030
177.284,1.035
177.314,1.028
177.344,1.029
177.374,1.029
177.404,1.027
177.434,1.028
177.464,1.026
177.494,1.028
177.524,1.028
177.554,1.030
177.584,1.027
177.614,1.021
177.644,1.028
177.674,1.030
177.704,1.025
177.734,1.033
177.764,1.029
177.794,1.029
177.824,1.030
177.854,1.027
177.884,1.020
177.914,1.029
177.944,1.036
177.974,1.027
178.004,1.027
178.034,1.027
178.064,1.032
178.094,1.028
178.124,1.032
178.154,1.030
178.184,1.029
178.214,1.025
178.244,1.029
178.274,1.026
178.304,1.029
178.334,1.028
178.364,1.034
178.394,1.029
178.424,1.024
178.454,1.027
178.484,1.028
178.514,1.030
178.544,1.034
178.574,1.021
178.604,1.027
178.634,1.037
178.664,1.030
178.694,1.027
178.724,1.031
178.754,1.025
178.784,1.027
178.814,1.035
178.844,1.029
178.874,1.026
178.904,1.027
178.934,1.028
178.964,1.032
178.994,1.029
179.024,1.030
179.054,1.029
179.084,1.029
179.114,1.024
179.144,1.027
179.174,1.027
179.204,1.026
179.234,1.032
179.264,1.027
179.294,1.029
179.324,1.028
179.354,1.022
179.384,1.030
179.414,1.028
179.444,1.024
179.474,1.030
179.504,1.028
179.534,1.024
179.564,1.025
179.594,1.025
179.624,1.018
179.654,1.028
179.684,1.033
179.714,1.025
179.744,1.025
179.774,1.028
179.804,1.028
179.834,1.031
179.864,1.030
179.894,1.030
179.924,1.029
179.954,1.025
179.984,1.032
180.014,1.029
180.044,1.033
180.074,1.024
180.104,1.031
180.134,1.027
180.164,1.034
180.194,1.033
180.224,1.030
180.254,1.030
180.284,1.021
180.314,1.021
180.344,1.035
180.374,1.030
180.404,1.027
180.434,1.033
180.464,1.022
180.494,1.027
180.524,1.027
180.554,1.028
180.584,1.031
180.614,1.030
180.644,1.033
180.674,1.029
180.704,1.027
180.734,1.019
180.764,1.032
180.794,1.035
180.824,1.024
180.854,1.027
180.884,1.027
180.914,1.028
180.944,1.030
180.974,1.031
181.004,1.032
181.034,1.027
181.064,1.028
181.094,1.028
181.124,1.030
181.154,1.032
181.184,1.025
181.214,1.027
181.244,1.032
181.274,1.030
181.304,1.028
181.334,1.026
181.364,1.028
181.394,1.028
