df_hash,22ZHK4.VNCQ3E
112.615,-460
112.640,-682
112.665,-923
112.690,-1005
112.715,-770
112.740,-253
112.765,318
112.790,716
112.815,880
112.840,919
112.865,948
112.890,982
112.915,967
112.940,880
112.965,775
112.990,713
113.015,704
113.040,706
113.065,675
113.090,594
113.115,468
113.140,306
113.165,137
113.190,-12
113.215,-148
113.240,-317
113.265,-545
113.290,-758
113.315,-797
113.340,-549
113.365,-72
113.390,426
113.415,756
113.440,879
113.465,889
113.490,883
113.515,869
113.540,806
113.565,692
113.590,587
113.615,544
113.640,554
113.665,560
113.690,513
113.715,407
113.740,257
113.765,83
113.790,-86
113.815,-231
113.840,-363
113.865,-534
113.890,-764
113.915,-967
113.940,-973
113.965,-666
113.990,-123
114.015,421
114.040,762
114.065,878
114.090,902
114.115,950
114.140,1011
114.165,1006
114.190,907
114.215,789
114.240,733
114.265,743
114.290,749
114.315,694
114.340,575
114.365,424
114.390,257
114.415,83
114.440,-87
114.465,-249
114.490,-427
114.515,-651
114.540,-870
114.565,-938
114.590,-714
114.615,-215
114.640,351
114.665,750
114.690,908
114.715,942
114.740,996
114.765,1091
114.790,1128
114.815,1045
114.840,902
114.865,810
114.890,805
114.915,812
114.940,748
114.965,615
114.990,465
115.015,324
115.040,163
115.065,-40
115.090,-250
115.115,-421
115.140,-574
115.165,-773
115.190,-1013
115.215,-1148
115.240,-995
115.265,-525
115.290,71
115.315,533
115.340,744
115.365,798
115.390,857
115.415,969
115.440,1048
115.465,1013
115.490,896
115.515,809
115.540,808
115.565,841
115.590,818
115.615,717
115.640,590
115.665,480
115.690,365
115.715,204
115.740,6
115.765,-164
115.790,-280
115.815,-395
115.840,-584
115.865,-819
115.890,-942
115.915,-787
115.940,-343
115.965,208
115.990,644
116.015,861
116.040,930
116.065,972
116.090,1030
116.115,1051
116.140,986
116.165,866
116.190,781
116.215,778
116.240,809
116.265,787
116.290,678
116.315,529
116.340,395
116.365,277
116.390,132
116.415,-61
116.440,-258
116.465,-404
116.490,-511
116.515,-655
116.540,-876
116.565,-1081
116.590,-1089
116.615,-779
116.640,-223
116.665,348
116.690,733
116.715,891
116.740,936
116.765,989
116.790,1061
116.815,1080
116.840,1008
116.865,897
116.890,837
116.915,853
116.940,878
116.965,833
116.990,708
117.015,559
117.040,426
117.065,292
117.090,117
117.115,-88
117.140,-271
117.165,-403
117.190,-531
117.215,-720
117.240,-939
117.265,-1031
117.290,-834
117.315,-344
117.340,246
117.365,696
117.390,903
117.415,953
117.440,992
117.465,1067
117.490,1109
117.515,1047
117.540,917
117.565,822
117.590,817
117.615,848
117.640,819
117.665,703
117.690,556
117.715,432
117.740,313
117.765,147
117.790,-63
117.815,-255
117.840,-384
117.865,-501
117.890,-689
117.915,-925
117.940,-1044
117.965,-866
117.990,-387
118.015,189
118.040,623
118.065,826
118.090,886
118.115,925
118.140,967
118.165,956
118.190,867
118.215,760
118.240,712
118.265,726
118.290,737
118.315,693
118.340,602
118.365,497
118.390,374
118.415,213
118.440,26
118.465,-138
118.490,-266
118.515,-413
118.540,-629
118.565,-847
118.590,-888
118.615,-616
118.640,-94
118.665,444
118.690,790
118.715,917
118.740,941
118.765,966
118.790,981
118.815,926
118.840,806
118.865,700
118.890,670
118.915,686
118.940,676
118.965,603
118.990,492
119.015,366
119.040,218
119.065,36
119.090,-151
119.115,-311
119.140,-459
119.165,-655
119.190,-889
119.215,-1022
119.240,-874
119.265,-409
119.290,189
119.315,661
119.340,885
119.365,942
119.390,982
119.415,1050
119.440,1075
119.465,1002
119.490,877
119.515,794
119.540,785
119.565,788
119.590,737
119.615,629
119.640,500
119.665,360
119.690,190
119.715,-7
119.740,-193
119.765,-347
119.790,-513
119.815,-735
119.840,-946
119.865,-969
119.890,-669
119.915,-118
119.940,436
119.965,781
119.990,900
120.015,933
120.040,993
120.065,1055
120.090,1036
120.115,924
120.140,805
120.165,759
120.190,766
120.215,749
120.240,666
120.265,544
120.290,412
120.315,263
120.340,80
120.365,-110
120.390,-267
120.415,-404
120.440,-587
120.465,-828
120.490,-998
120.515,-909
120.540,-500
120.565,70
120.590,544
120.615,783
120.640,851
120.665,891
120.690,954
120.715,981
120.740,916
120.765,801
120.790,729
120.815,730
120.840,749
120.865,717
120.890,628
120.915,517
120.940,397
120.965,251
120.990,80
121.015,-79
121.040,-210
121.065,-353
121.090,-556
121.115,-767
121.140,-828
121.165,-604
121.190,-138
121.215,362
121.240,699
121.265,830
121.290,854
121.315,869
121.340,875
121.365,824
121.390,716
121.415,621
121.440,594
121.465,614
121.490,611
121.515,545
121.540,427
121.565,287
121.590,139
121.615,-13
121.640,-160
121.665,-301
121.690,-463
121.715,-667
121.740,-855
121.765,-884
121.790,-638
121.815,-162
121.840,345
121.865,688
121.890,826
121.915,871
121.940,934
121.965,1007
121.990,1007
122.015,907
122.040,786
122.065,736
122.090,756
122.115,763
122.140,690
122.165,554
122.190,412
122.215,280
122.240,131
122.265,-48
122.290,-224
122.315,-370
122.340,-516
122.365,-704
122.390,-889
122.415,-916
122.440,-652
122.465,-140
122.490,402
122.515,763
122.540,905
122.565,959
122.590,1053
122.615,1174
122.640,1214
122.665,1124
122.690,984
122.715,910
122.740,925
122.765,938
122.790,861
122.815,704
122.840,543
122.865,413
122.890,272
122.915,73
122.940,-154
122.965,-333
122.990,-447
123.015,-575
123.040,-788
123.065,-1021
123.090,-1086
123.115,-840
123.140,-344
123.165,174
123.190,516
123.215,657
123.240,720
123.265,804
123.290,892
123.315,907
123.340,834
123.365,749
123.390,728
123.415,761
123.440,777
123.465,728
123.490,633
123.515,527
123.540,411
123.565,262
123.590,89
123.615,-65
123.640,-189
123.665,-328
123.690,-524
123.715,-717
123.740,-750
123.765,-510
123.790,-61
123.815,388
123.840,666
123.865,762
123.890,793
123.915,835
123.940,857
123.965,794
123.990,662
124.015,557
124.040,547
124.065,585
124.090,577
124.115,484
124.140,353
124.165,237
124.190,120
124.215,-39
124.240,-236
124.265,-407
124.290,-526
124.315,-651
124.340,-841
124.365,-1032
124.390,-1042
124.415,-738
124.440,-197
124.465,339
124.490,675
124.515,812
124.540,893
124.565,1017
124.590,1142
124.615,1175
124.640,1110
124.665,1037
124.690,1033
124.715,1084
124.740,1114
124.765,1085
124.790,1019
124.815,941
124.840,831
124.865,661
124.890,445
124.915,229
124.940,25
124.965,-200
124.990,-453
125.015,-637
125.040,-611
125.065,-324
125.090,102
125.115,478
125.140,695
125.165,791
125.190,857
125.215,916
125.240,918
125.265,828
125.290,691
125.315,586
125.340,546
125.365,537
125.390,510
125.415,444
125.440,340
125.465,196
125.490,15
125.515,-170
125.540,-320
125.565,-445
125.590,-607
125.615,-841
125.640,-1062
125.665,-1092
125.690,-812
125.715,-294
125.740,241
125.765,600
125.790,753
125.815,800
125.840,840
125.865,876
125.890,858
125.915,765
125.940,641
125.965,545
125.990,496
126.015,462
126.040,399
126.065,281
126.090,117
126.115,-60
126.140,-216
126.165,-348
126.190,-494
126.215,-699
126.240,-928
126.265,-1051
126.290,-917
126.315,-498
126.340,58
126.365,532
126.390,790
126.415,866
126.440,879
126.465,900
126.490,914
126.515,888
126.540,841
126.565,832
126.590,881
126.615,942
126.640,945
126.665,868
126.690,745
126.715,619
126.740,505
126.765,387
126.790,241
126.815,52
126.840,-171
126.865,-379
126.890,-473
126.915,-353
126.940,-8
126.965,442
126.990,813
127.015,983
127.040,973
127.065,888
127.090,807
127.115,726
127.140,617
127.165,500
127.190,444
127.215,481
127.240,553
127.265,554
127.290,437
127.315,256
127.340,105
127.365,11
127.390,-91
127.415,-284
127.440,-560
127.465,-792
127.490,-822
127.515,-576
127.540,-122
127.565,371
127.590,742
127.615,925
127.640,958
127.665,927
127.690,885
127.715,828
127.740,731
127.765,607
127.790,511
127.815,482
127.840,494
127.865,467
127.890,343
127.915,146
127.940,-44
127.965,-186
127.990,-323
128.015,-531
128.040,-812
128.065,-1036
128.090,-1027
128.115,-703
128.140,-159
128.165,397
128.190,785
128.215,959
128.240,997
128.265,999
128.290,1002
128.315,975
128.340,884
128.365,750
128.390,640
128.415,601
128.440,610
128.465,586
128.490,470
128.515,279
128.540,91
128.565,-45
128.590,-168
128.615,-357
128.640,-628
128.665,-869
128.690,-900
128.715,-621
128.740,-104
128.765,445
128.790,839
128.815,1019
128.840,1053
128.865,1041
128.890,1025
128.915,986
128.940,896
128.965,773
128.990,670
129.015,625
129.040,620
129.065,597
129.090,500
129.115,330
129.140,142
129.165,-10
129.190,-132
129.215,-290
129.240,-532
129.265,-802
129.290,-941
129.315,-793
129.340,-349
129.365,226
129.390,707
129.415,963
129.440,1024
129.465,1005
129.490,986
129.515,961
129.540,891
129.565,775
129.590,665
129.615,611
129.640,607
129.665,595
129.690,517
129.715,365
129.740,178
129.765,10
129.790,-124
129.815,-263
129.840,-458
129.865,-714
129.890,-938
129.915,-979
129.940,-734
129.965,-240
129.990,318
130.015,737
130.040,922
130.065,934
130.090,894
130.115,869
130.140,838
130.165,758
130.190,648
130.215,576
130.240,580
130.265,613
130.290,580
130.315,439
130.340,243
130.365,80
130.390,-24
130.415,-139
130.440,-344
130.465,-619
130.490,-828
130.515,-809
130.540,-506
130.565,-16
130.590,471
130.615,808
130.640,957
130.665,981
130.690,961
130.715,932
130.740,883
130.765,799
130.790,701
130.815,633
130.840,619
130.865,624
130.890,579
130.915,443
130.940,249
130.965,73
130.990,-49
131.015,-167
131.040,-361
131.065,-635
131.090,-860
131.115,-857
131.140,-547
131.165,-29
131.190,487
131.215,834
131.240,985
131.265,1023
131.290,1035
131.315,1036
131.340,995
131.365,896
131.390,770
131.415,671
131.440,626
131.465,613
131.490,573
131.515,461
131.540,279
131.565,76
131.590,-91
131.615,-220
131.640,-366
131.665,-584
131.690,-836
131.715,-978
131.740,-857
131.765,-452
131.790,88
131.815,548
131.840,804
131.865,888
131.890,902
131.915,911
131.940,899
131.965,836
131.990,738
132.015,661
132.040,637
132.065,642
132.090,622
132.115,539
132.140,397
132.165,228
132.190,70
132.215,-65
132.240,-199
132.265,-379
132.290,-616
132.315,-830
132.340,-869
132.365,-616
132.390,-118
132.415,420
132.440,791
132.465,935
132.490,958
132.515,985
132.540,1030
132.565,1020
132.590,918
132.615,788
132.640,726
132.665,739
132.690,741
132.715,656
132.740,500
132.765,342
132.790,210
132.815,65
132.840,-124
132.865,-328
132.890,-490
132.915,-620
132.940,-790
132.965,-1023
132.990,-1197
133.015,-1116
133.040,-700
133.065,-92
133.090,445
133.115,746
133.140,854
133.165,924
133.190,1041
133.215,1155
133.240,1170
133.265,1077
133.290,966
133.315,926
133.340,950
133.365,952
133.390,867
133.415,715
133.440,559
133.465,428
133.490,290
133.515,106
133.540,-104
133.565,-283
133.590,-401
133.615,-510
133.640,-684
133.665,-913
133.690,-1059
133.715,-951
133.740,-538
133.765,38
133.790,545
133.815,842
133.840,961
133.865,1033
133.890,1135
133.915,1226
133.940,1229
133.965,1139
133.990,1043
134.015,1020
134.040,1055
134.065,1063
134.090,988
134.115,855
134.140,724
134.165,612
134.190,484
134.215,313
134.240,129
134.265,-21
134.290,-138
134.315,-268
134.340,-438
134.365,-610
134.390,-727
134.415,-801
134.440,-916
134.465,-1118
134.490,-1310
134.515,-1291
134.540,-931
134.565,-317
134.590,303
134.615,713
134.640,885
134.665,949
134.690,1029
134.715,1132
134.740,1180
134.765,1135
134.790,1053
134.815,1021
134.840,1061
134.865,1107
134.890,1084
134.915,984
134.940,858
134.965,748
134.990,646
135.015,513
135.040,345
135.065,179
135.090,49
135.115,-59
135.140,-188
135.165,-349
135.190,-500
135.215,-600
135.240,-671
135.265,-788
135.290,-982
135.315,-1157
135.340,-1131
135.365,-788
135.390,-202
135.415,397
135.440,801
135.465,970
135.490,1016
135.515,1067
135.540,1143
135.565,1175
135.590,1123
135.615,1038
135.640,1007
135.665,1050
135.690,1104
135.715,1091
135.740,1001
135.765,886
135.790,785
135.815,684
135.840,548
135.865,379
135.890,221
135.915,97
135.940,-18
135.965,-165
135.990,-335
136.015,-475
136.040,-564
136.065,-653
136.090,-814
136.115,-1024
136.140,-1132
136.165,-970
136.190,-515
136.215,72
136.240,560
136.265,819
136.290,886
136.315,888
136.340,902
136.365,913
136.390,879
136.415,804
136.440,750
136.465,767
136.490,831
136.515,870
136.540,829
136.565,722
136.590,600
136.615,496
136.640,393
136.665,251
136.690,68
136.715,-110
136.740,-242
136.765,-342
136.790,-472
136.815,-665
136.840,-850
136.865,-870
136.890,-609
136.915,-105
136.940,451
136.965,857
136.990,1034
137.015,1055
137.040,1040
137.065,1038
137.090,1013
137.115,925
137.140,807
137.165,735
137.190,746
137.215,790
137.240,781
137.265,684
137.290,540
137.315,404
137.340,282
137.365,133
137.390,-63
137.415,-266
137.440,-424
137.465,-541
137.490,-687
137.515,-903
137.540,-1107
137.565,-1126
137.590,-829
137.615,-266
137.640,346
137.665,784
137.690,971
137.715,1000
137.740,1008
137.765,1047
137.790,1066
137.815,1007
137.840,895
137.865,811
137.890,806
137.915,840
137.940,830
137.965,739
137.990,605
138.015,479
138.040,360
138.065,209
138.090,9
138.115,-194
138.140,-353
138.165,-485
138.190,-659
138.215,-888
138.240,-1054
138.265,-975
138.290,-574
138.315,20
138.340,558
138.365,864
138.390,955
138.415,972
138.440,1014
138.465,1061
138.490,1038
138.515,939
138.540,839
138.565,808
138.590,834
138.615,840
138.640,775
138.665,659
138.690,535
138.715,407
138.740,249
138.765,58
138.790,-126
138.815,-276
138.840,-423
138.865,-622
138.890,-846
138.915,-949
138.940,-774
138.965,-317
138.990,240
139.015,663
139.040,850
139.065,884
139.090,904
139.115,955
139.140,976
139.165,904
139.190,777
139.215,691
139.240,688
139.265,712
139.290,676
139.315,560
139.340,415
139.365,288
139.390,165
139.415,3
139.440,-193
139.465,-374
139.490,-512
139.515,-654
139.540,-858
139.565,-1079
139.590,-1153
139.615,-932
139.640,-439
139.665,120
139.690,526
139.715,714
139.740,787
139.765,872
139.790,983
139.815,1045
139.840,1013
139.865,941
139.890,915
139.915,950
139.940,972
139.965,913
139.990,789
140.015,663
140.040,560
140.065,440
140.090,268
140.115,74
140.140,-80
140.165,-189
140.190,-323
140.215,-526
140.240,-715
140.265,-716
140.290,-427
140.315,56
140.340,514
140.365,783
140.390,873
140.415,898
140.440,930
140.465,939
140.490,873
140.515,753
140.540,667
140.565,662
140.590,696
140.615,686
140.640,603
140.665,482
140.690,364
140.715,241
140.740,90
140.765,-78
140.790,-227
140.815,-351
140.840,-498
140.865,-693
140.890,-855
140.915,-824
140.940,-514
140.965,-20
140.990,439
141.015,705
141.040,790
141.065,819
141.090,875
141.115,924
141.140,896
141.165,798
141.190,714
141.215,709
141.240,748
141.265,739
141.290,641
141.315,494
141.340,360
141.365,239
141.390,90
141.415,-101
141.440,-288
141.465,-426
141.490,-544
141.515,-713
141.540,-935
141.565,-1079
141.590,-973
141.615,-569
141.640,-18
141.665,446
141.690,697
141.715,787
141.740,853
141.765,958
141.790,1050
141.815,1048
141.840,958
141.865,865
141.890,841
141.915,870
141.940,872
141.965,800
141.990,678
142.015,553
142.040,429
142.065,274
142.090,78
142.115,-117
142.140,-267
142.165,-387
142.190,-544
142.215,-763
142.240,-946
142.265,-921
142.290,-595
142.315,-60
142.340,461
142.365,787
142.390,911
142.415,957
142.440,1030
142.465,1116
142.490,1129
142.515,1033
142.540,895
142.565,812
142.590,807
142.615,811
142.640,744
142.665,601
142.690,441
142.715,301
142.740,157
142.765,-31
142.790,-253
142.815,-445
142.840,-576
142.865,-693
142.890,-873
142.915,-1105
142.940,-1251
142.965,-1146
142.990,-747
143.015,-193
143.040,300
143.065,605
143.090,747
143.115,835
143.140,938
143.165,1035
143.190,1064
143.215,1014
143.240,940
143.265,914
143.290,946
143.315,985
143.340,965
143.365,873
143.390,748
143.415,637
143.440,544
143.465,432
143.490,280
143.515,113
143.540,-17
143.565,-95
143.590,-177
143.615,-332
143.640,-548
143.665,-696
143.690,-617
143.715,-260
143.740,250
143.765,702
143.790,954
143.815,1022
143.840,1025
143.865,1047
143.890,1071
143.915,1026
143.940,897
143.965,753
143.990,679
144.015,688
144.040,709
144.065,660
144.090,529
144.115,371
144.140,236
144.165,122
144.190,-16
144.215,-196
144.240,-379
144.265,-512
144.290,-599
144.315,-707
144.340,-889
144.365,-1090
144.390,-1154
144.415,-944
144.440,-474
144.465,75
144.490,495
144.515,695
144.540,750
144.565,782
144.590,837
144.615,865
144.640,814
144.665,722
144.690,678
144.715,722
144.740,791
144.765,789
144.790,689
144.815,551
144.840,438
144.865,344
144.890,212
144.915,25
144.940,-161
144.965,-289
144.990,-379
145.015,-513
145.040,-723
145.065,-903
145.090,-870
145.115,-530
145.140,18
145.165,553
145.190,893
145.215,1024
145.240,1059
145.265,1103
145.290,1164
145.315,1177
145.340,1107
145.365,993
145.390,916
145.415,911
145.440,932
145.465,904
145.490,793
145.515,636
145.540,489
145.565,363
145.590,220
145.615,28
145.640,-186
145.665,-365
145.690,-485
145.715,-603
145.740,-790
145.765,-1029
145.790,-1179
145.815,-1070
145.840,-659
145.865,-86
145.890,420
145.915,711
145.940,805
145.965,824
145.990,862
146.015,911
146.040,910
146.065,835
146.090,737
146.115,689
146.140,711
146.165,749
146.190,732
146.215,636
146.240,502
146.265,383
146.290,291
146.315,193
146.340,64
146.365,-77
146.390,-185
146.415,-247
146.440,-316
146.465,-461
146.490,-669
146.515,-805
146.540,-698
146.565,-287
146.590,303
146.615,847
146.640,1178
146.665,1291
146.690,1303
146.715,1314
146.740,1326
146.765,1285
146.790,1170
146.815,1036
146.840,959
146.865,956
146.890,967
146.915,917
146.940,783
146.965,606
146.990,439
147.015,294
147.040,139
147.065,-54
147.090,-270
147.115,-459
147.140,-597
147.165,-720
147.190,-896
147.215,-1133
147.240,-1322
147.265,-1293
147.290,-947
147.315,-371
147.340,205
147.365,575
147.390,697
147.415,688
147.440,686
147.465,724
147.490,740
147.515,693
147.540,632
147.565,643
147.590,742
147.615,849
147.640,872
147.665,800
147.690,697
147.715,613
147.740,520
147.765,367
147.790,157
147.815,-39
147.840,-176
147.865,-296
147.890,-479
147.915,-713
147.940,-844
147.965,-695
147.990,-238
148.015,347
148.040,812
148.065,1032
148.090,1067
148.115,1053
148.140,1053
148.165,1025
148.190,923
148.215,786
148.240,703
148.265,713
148.290,755
148.315,735
148.340,626
148.365,481
148.390,353
148.415,232
148.440,67
148.465,-143
148.490,-344
148.515,-485
148.540,-602
148.565,-775
148.590,-1001
148.615,-1133
148.640,-982
148.665,-503
148.690,129
148.715,652
148.740,915
148.765,972
148.790,977
148.815,1014
148.840,1042
148.865,993
148.890,879
148.915,786
148.940,774
148.965,808
148.990,801
149.015,717
149.040,590
149.065,469
149.090,347
149.115,188
149.140,-13
149.165,-205
149.190,-347
149.215,-472
149.240,-654
149.265,-888
149.290,-1034
149.315,-913
149.340,-471
149.365,135
149.390,656
149.415,934
149.440,1007
149.465,1017
149.490,1054
149.515,1089
149.540,1050
149.565,939
149.590,838
149.615,818
149.640,855
149.665,860
149.690,776
149.715,631
149.740,486
149.765,356
149.790,202
149.815,0
149.840,-212
149.865,-372
149.890,-487
149.915,-631
149.940,-849
149.965,-1047
149.990,-1037
150.015,-703
150.040,-134
150.065,421
150.090,763
150.115,875
150.140,892
150.165,928
150.190,975
150.215,960
150.240,868
150.265,774
150.290,755
150.315,801
150.340,825
150.365,771
150.390,661
150.415,549
150.440,443
150.465,307
150.490,127
150.515,-52
150.540,-186
150.565,-300
150.590,-465
150.615,-684
150.640,-826
150.665,-716
150.690,-313
150.715,225
150.740,657
150.765,857
150.790,885
150.815,879
150.840,896
150.865,890
150.890,810
150.915,697
150.940,640
150.965,670
150.990,718
151.015,690
151.040,575
151.065,434
151.090,319
151.115,205
151.140,42
151.165,-164
151.190,-347
151.215,-465
151.240,-571
151.265,-749
151.290,-981
151.315,-1104
151.340,-936
151.365,-457
151.390,145
151.415,619
151.440,848
151.465,910
151.490,948
151.515,1021
151.540,1072
151.565,1035
151.590,931
151.615,847
151.640,836
151.665,860
151.690,841
151.715,748
151.740,616
151.765,486
151.790,354
151.815,187
151.840,-13
151.865,-201
151.890,-344
151.915,-476
151.940,-660
151.965,-885
151.990,-1020
152.015,-899
152.040,-482
152.065,85
152.090,569
152.115,830
152.140,908
152.165,941
152.190,1012
152.215,1084
152.240,1076
152.265,978
152.290,870
152.315,833
152.340,859
152.365,865
152.390,788
152.415,646
152.440,502
152.465,380
152.490,243
152.515,56
152.540,-155
152.565,-328
152.590,-444
152.615,-566
152.640,-761
152.665,-991
152.690,-1097
152.715,-921
152.740,-457
152.765,117
152.790,581
152.815,825
152.840,907
152.865,953
152.890,1025
152.915,1085
152.940,1070
152.965,979
152.990,884
153.015,852
153.040,878
153.065,889
153.090,825
153.115,690
153.140,539
153.165,411
153.190,287
153.215,128
153.240,-68
153.265,-254
153.290,-385
153.315,-484
153.340,-624
153.365,-833
153.390,-1011
153.415,-986
153.440,-659
153.465,-117
153.490,414
153.515,749
153.540,868
153.565,890
153.590,924
153.615,966
153.640,951
153.665,858
153.690,757
153.715,731
153.740,774
153.765,802
153.790,746
153.815,620
153.840,486
153.865,370
153.890,239
153.915,63
153.940,-127
153.965,-278
153.990,-386
154.015,-521
154.040,-725
154.065,-915
154.090,-913
154.115,-604
154.140,-63
154.165,480
154.190,828
154.215,954
154.240,974
154.265,1005
154.290,1051
154.315,1043
154.340,951
154.365,835
154.390,781
154.415,803
154.440,831
154.465,783
154.490,654
154.515,500
154.540,370
154.565,247
154.590,88
154.615,-114
154.640,-307
154.665,-444
154.690,-552
154.715,-708
154.740,-936
154.765,-1130
154.790,-1108
154.815,-764
154.840,-183
154.865,402
154.890,789
154.915,940
154.940,970
154.965,1006
154.990,1072
155.015,1099
155.040,1037
155.065,927
155.090,857
155.115,866
155.140,900
155.165,875
155.190,762
155.215,611
155.240,476
155.265,355
155.290,205
155.315,7
155.340,-194
155.365,-349
155.390,-466
155.415,-615
155.440,-831
155.465,-1023
155.490,-1015
155.515,-692
155.540,-129
155.565,444
155.590,820
155.615,956
155.640,972
155.665,1001
155.690,1059
155.715,1071
155.740,985
155.765,856
155.790,784
155.815,801
155.840,838
155.865,803
155.890,682
155.915,536
155.940,414
155.965,291
155.990,119
156.015,-92
156.040,-279
156.065,-401
156.090,-513
156.115,-699
156.140,-934
156.165,-1049
156.190,-866
156.215,-381
156.240,204
156.265,643
156.290,840
156.315,882
156.340,900
156.365,930
156.390,917
156.415,828
156.440,717
156.465,668
156.490,695
156.515,727
156.540,698
156.565,607
156.590,497
156.615,384
156.640,244
156.665,69
156.690,-104
156.715,-245
156.740,-378
156.765,-561
156.790,-774
156.815,-875
156.840,-698
156.865,-230
156.890,342
156.915,774
156.940,958
156.965,980
156.990,986
157.015,1022
157.040,1022
157.065,930
157.090,795
157.115,716
157.140,730
157.165,765
157.190,728
157.215,602
157.240,451
157.265,325
157.290,201
157.315,28
157.340,-185
157.365,-372
157.390,-493
157.415,-600
157.440,-780
157.465,-1019
157.490,-1159
157.515,-1010
157.540,-535
157.565,90
157.590,605
157.615,869
157.640,938
157.665,968
157.690,1042
157.715,1115
157.740,1102
157.765,999
157.790,891
157.815,862
157.840,897
157.865,909
157.890,831
157.915,684
157.940,536
157.965,414
157.990,279
158.015,94
158.040,-119
158.065,-296
158.090,-414
158.115,-532
158.140,-722
158.165,-952
158.190,-1064
158.215,-897
158.240,-436
158.265,149
158.290,633
158.315,894
158.340,979
158.365,1012
158.390,1066
158.415,1116
158.440,1102
158.465,1016
158.490,917
158.515,872
158.540,885
158.565,896
158.590,843
158.615,717
158.640,563
158.665,423
158.690,291
158.715,133
158.740,-64
158.765,-262
158.790,-410
158.815,-516
158.840,-651
158.865,-861
158.890,-1074
158.915,-1116
158.940,-851
158.965,-326
158.990,241
159.015,635
159.040,797
159.065,833
159.090,870
159.115,929
159.140,941
159.165,868
159.190,766
159.215,724
159.240,760
159.265,803
159.290,780
159.315,685
159.340,567
159.365,452
159.390,321
159.415,157
159.440,-8
159.465,-140
159.490,-256
159.515,-414
159.540,-617
159.565,-742
159.590,-626
159.615,-228
159.640,296
159.665,716
159.690,910
159.715,939
159.740,934
159.765,948
159.790,929
159.815,832
159.840,700
159.865,629
159.890,650
159.915,693
159.940,665
159.965,552
159.990,414
160.015,296
160.040,176
160.065,10
160.090,-187
160.115,-358
160.140,-476
160.165,-602
160.190,-800
160.215,-1022
160.240,-1088
160.265,-841
160.290,-307
160.315,293
160.340,718
160.365,895
160.390,931
160.415,972
160.440,1051
160.465,1090
160.490,1026
160.515,900
160.540,814
160.565,815
160.590,851
160.615,831
160.640,725
160.665,578
160.690,443
160.715,315
160.740,154
160.765,-49
160.790,-246
160.815,-392
160.840,-516
160.865,-688
160.890,-917
160.915,-1083
160.940,-1010
160.965,-622
160.990,-43
161.015,487
161.040,800
161.065,910
161.090,951
161.115,1025
161.140,1111
161.165,1123
161.190,1034
161.215,916
161.240,863
161.265,885
161.290,902
161.315,836
161.340,693
161.365,539
161.390,418
161.415,298
161.440,128
161.465,-87
161.490,-286
161.515,-418
161.540,-524
161.565,-687
161.590,-920
161.615,-1100
161.640,-1041
161.665,-666
161.690,-92
161.715,446
161.740,777
161.765,901
161.790,944
161.815,1011
161.840,1097
161.865,1122
161.890,1050
161.915,936
161.940,872
161.965,883
161.990,905
162.015,857
162.040,723
162.065,558
162.090,415
162.115,285
162.140,122
162.165,-79
162.190,-268
162.215,-401
162.240,-507
162.265,-668
162.290,-896
162.315,-1067
162.340,-995
162.365,-606
162.390,-35
162.415,472
162.440,755
162.465,847
162.490,884
162.515,953
162.540,1013
162.565,991
162.590,891
162.615,799
162.640,784
162.665,819
162.690,821
162.715,746
162.740,627
162.765,509
162.790,388
162.815,232
162.840,42
162.865,-132
162.890,-261
162.915,-389
162.940,-573
162.965,-774
162.990,-836
163.015,-615
163.040,-136
163.065,392
163.090,753
163.115,886
163.140,900
163.165,921
163.190,960
163.215,943
163.240,837
163.265,710
163.290,655
163.315,680
163.340,705
163.365,651
163.390,529
163.415,400
163.440,287
163.465,157
163.490,-21
163.515,-215
163.540,-366
163.565,-476
163.590,-618
163.615,-832
163.640,-1021
163.665,-998
163.690,-657
163.715,-98
163.740,430
163.765,743
163.790,845
163.815,876
163.840,940
163.865,1013
163.890,1011
163.915,916
163.940,808
163.965,769
163.990,793
164.015,800
164.040,732
164.065,608
164.090,480
164.115,358
164.140,209
164.165,23
164.190,-162
164.215,-307
164.240,-433
164.265,-606
164.290,-821
164.315,-951
164.340,-828
164.365,-412
164.390,138
164.415,588
164.440,811
164.465,871
164.490,912
164.515,993
164.540,1051
164.565,1010
164.590,889
164.615,786
164.640,766
164.665,791
164.690,772
164.715,677
164.740,545
164.765,421
164.790,298
164.815,137
164.840,-57
164.865,-231
164.890,-355
164.915,-475
164.940,-657
164.965,-870
164.990,-953
165.015,-748
165.040,-261
165.065,306
165.090,721
165.115,903
165.140,952
165.165,1006
165.190,1097
165.215,1148
165.240,1095
165.265,980
165.290,901
165.315,903
165.340,928
165.365,897
165.390,790
165.415,654
165.440,529
165.465,396
165.490,219
165.515,11
165.540,-170
165.565,-305
165.590,-445
165.615,-649
165.640,-871
165.665,-944
165.690,-722
165.715,-231
165.740,317
165.765,698
165.790,844
165.815,867
165.840,902
165.865,969
165.890,983
165.915,885
165.940,728
165.965,618
165.990,593
166.015,586
166.040,511
166.065,358
166.090,191
166.115,54
166.140,-80
166.165,-260
166.190,-477
166.215,-670
166.240,-814
166.265,-965
166.290,-1186
166.315,-1423
166.340,-1493
166.365,-1241
166.390,-698
166.415,-81
166.440,386
166.465,650
166.490,812
166.515,982
166.540,1151
166.565,1233
166.590,1192
166.615,1100
166.640,1053
166.665,1073
166.690,1092
166.715,1043
