df_hash,22ZHK4.VNCQ3E
56.350,1.020
56.380,1.027
56.410,1.021
56.440,1.024
56.470,1.024
56.500,1.024
56.530,1.024
56.560,1.021
56.590,1.021
56.620,1.017
56.650,1.016
56.680,1.023
56.710,1.024
56.740,1.021
56.770,1.023
56.800,1.021
56.830,1.020
56.860,1.022
56.890,1.024
56.920,1.024
56.950,1.022
56.980,1.013
57.010,1.027
57.040,1.026
57.070,1.021
57.100,1.021
57.130,1.021
57.160,1.023
57.190,1.021
57.220,1.026
57.250,1.022
57.280,1.015
57.310,1.020
57.340,1.021
57.370,1.023
57.400,1.023
57.430,1.021
57.460,1.020
57.490,1.025
57.520,1.019
57.550,1.025
57.580,1.024
57.610,1.021
57.640,1.019
57.670,1.025
57.700,1.023
57.730,1.021
57.760,1.019
57.790,1.018
57.820,1.022
57.850,1.022
57.880,1.025
57.910,1.014
57.940,1.022
57.970,1.025
58.000,1.023
58.030,1.026
58.060,1.024
58.090,1.021
58.120,1.020
58.150,1.024
58.180,1.021
58.210,1.019
58.240,1.021
58.270,1.021
58.300,1.024
58.330,1.021
58.360,1.024
58.390,1.021
58.420,1.021
58.450,1.024
58.480,1.019
58.510,1.021
58.540,1.021
58.570,1.025
58.600,1.021
58.630,1.025
58.660,1.021
58.690,1.022
58.720,1.020
58.750,1.021
58.780,1.023
58.810,1.021
58.840,1.021
58.870,1.024
58.900,1.021
58.930,1.020
58.960,1.023
58.990,1.021
59.020,1.023
59.050,1.021
59.080,1.019
59.110,1.016
59.140,1.022
59.170,1.024
59.200,1.020
59.230,1.024
59.260,1.021
59.290,1.018
59.320,1.023
59.350,1.019
59.380,1.019
59.410,1.022
59.440,1.020
59.470,1.022
59.500,1.021
59.530,1.021
59.560,1.022
59.590,1.021
59.620,1.019
59.650,1.022
59.680,1.019
59.710,1.021
59.740,1.021
59.770,1.026
59.800,1.021
59.830,1.021
59.860,1.021
59.890,1.020
59.920,1.020
59.950,1.021
59.980,1.021
60.010,1.020
60.040,1.024
60.070,1.027
60.100,1.022
60.130,1.022
60.160,1.021
60.190,1.021
60.220,1.020
60.250,1.024
60.280,1.021
60.310,1.019
60.340,1.020
60.370,1.017
60.400,1.024
60.430,1.024
60.460,1.021
60.490,1.019
60.520,1.022
60.550,1.020
60.580,1.023
60.610,1.021
60.640,1.019
60.670,1.025
60.700,1.021
60.730,1.021
60.760,1.021
60.790,1.021
60.820,1.022
60.850,1.022
60.880,1.021
60.910,1.022
60.940,1.024
60.970,1.022
61.000,1.021
61.030,1.021
61.060,1.021
61.090,1.021
61.120,1.021
61.150,1.018
61.180,1.021
61.210,1.021
61.240,1.021
61.270,1.021
61.300,1.021
61.330,1.022
61.360,1.026
61.390,1.021
61.420,1.021
61.450,1.025
61.480,1.021
61.510,1.018
61.540,1.022
61.570,1.022
61.600,1.021
61.630,1.023
61.660,1.028
61.690,1.018
61.720,1.022
61.750,1.023
61.780,1.022
61.810,1.021
61.840,1.021
61.870,1.024
61.900,1.022
61.930,1.021
61.960,1.021
61.990,1.022
62.020,1.025
62.050,1.021
62.080,1.026
62.110,1.025
62.140,1.030
62.170,1.015
62.200,1.030
62.230,1.019
62.260,1.035
62.290,1.009
62.320,1.035
62.350,1.022
62.380,1.033
62.410,1.034
62.440,1.000
62.470,1.018
62.500,0.997
62.530,1.020
62.560,1.034
62.590,1.056
62.620,1.025
62.650,1.016
62.680,1.006
62.710,1.011
62.740,1.025
62.770,1.023
62.800,1.015
62.830,1.031
62.860,1.010
62.890,1.037
62.920,1.023
62.950,1.039
62.980,1.022
63.010,1.026
63.040,1.004
63.070,1.053
63.100,1.039
63.130,1.008
63.160,1.033
63.190,0.967
63.220,1.075
63.250,1.023
63.280,1.033
63.310,0.992
63.340,0.952
63.370,1.037
63.400,1.049
63.430,1.015
63.460,1.038
63.490,1.042
63.520,1.009
63.550,0.992
63.580,0.994
63.610,1.007
63.640,1.015
63.670,1.044
63.700,1.017
63.730,1.009
63.760,1.000
63.790,1.042
63.820,1.053
63.850,1.019
63.880,1.053
63.910,1.000
63.940,1.035
63.970,1.036
64.000,0.993
64.030,1.038
64.060,1.030
64.090,1.016
64.120,1.016
64.150,1.030
64.180,1.009
64.210,1.012
64.240,1.043
64.270,1.053
64.300,1.021
64.330,1.018
64.360,1.028
64.390,1.014
64.420,1.007
64.450,1.019
64.480,1.010
64.510,1.021
64.540,1.029
64.570,1.012
64.600,1.029
64.630,1.013
64.660,1.039
64.690,1.028
64.720,1.055
64.750,1.017
64.780,1.018
64.810,1.035
64.840,1.008
64.870,1.012
64.900,1.036
64.930,1.012
64.960,1.047
64.990,1.052
65.020,1.027
65.050,1.033
65.080,1.036
65.110,1.018
65.140,1.021
65.170,1.014
65.200,1.007
65.230,1.010
65.260,1.010
65.290,1.024
65.320,1.019
65.350,1.026
65.380,1.016
65.410,1.010
65.440,1.039
65.470,1.002
65.500,1.035
65.530,1.038
65.560,1.003
65.590,1.005
65.620,1.037
65.650,1.008
65.680,1.027
65.710,1.035
65.740,1.028
65.770,1.016
65.800,1.025
65.830,1.025
65.860,1.027
65.890,1.023
65.920,1.030
65.950,1.027
65.980,1.027
66.010,1.032
66.040,1.024
66.070,1.021
66.100,1.022
66.130,1.009
66.160,1.024
66.190,1.021
66.220,1.015
66.250,1.031
66.280,1.028
66.310,1.033
66.340,1.038
66.370,1.031
66.400,1.031
66.430,1.019
66.460,1.018
66.490,1.025
66.520,1.030
66.550,1.025
66.580,1.021
66.610,1.028
66.640,1.027
66.670,1.020
66.700,1.029
66.730,1.034
66.760,1.026
66.790,1.029
66.820,1.025
66.850,1.025
66.880,1.028
66.910,1.025
66.940,1.029
66.970,1.028
67.000,1.026
67.030,1.031
67.060,1.026
67.090,1.022
67.120,1.027
67.150,1.031
67.180,1.030
67.210,1.029
67.240,1.029
67.270,1.026
67.300,1.019
67.330,1.024
67.360,1.025
67.390,1.024
67.420,1.022
67.450,1.024
67.480,1.027
67.510,1.025
67.540,1.028
67.570,1.030
67.600,1.026
67.630,1.030
67.660,1.027
67.690,1.024
67.720,1.027
67.750,1.026
67.780,1.029
67.810,1.031
67.840,1.029
67.870,1.033
67.900,1.022
67.930,1.025
67.960,1.031
67.990,1.029
68.020,1.028
68.050,1.026
68.080,1.029
68.110,1.032
68.140,1.028
68.170,1.027
68.200,1.028
68.230,1.032
68.260,1.022
68.290,1.030
68.320,1.031
68.350,1.028
68.380,1.027
68.410,1.027
68.440,1.026
68.470,1.028
68.500,1.027
68.530,1.033
68.560,1.029
68.590,1.031
68.620,1.026
68.650,1.026
68.680,1.031
68.710,1.031
68.740,1.025
68.770,1.022
68.800,1.032
68.830,1.025
68.860,1.026
68.890,1.030
68.920,1.028
68.950,1.029
68.980,1.032
69.010,1.027
69.040,1.026
69.070,1.028
69.100,1.024
69.130,1.027
69.160,1.023
69.190,1.025
69.220,1.030
69.250,1.027
69.280,1.031
69.310,1.033
69.340,1.032
69.370,1.033
69.400,1.029
69.430,1.021
69.460,1.018
69.490,1.021
69.520,1.026
69.550,1.022
69.580,1.032
69.610,1.026
69.640,1.030
69.670,1.036
69.700,1.026
69.730,1.031
69.760,1.028
69.790,1.032
69.820,1.023
69.850,1.029
69.880,1.029
69.910,1.024
69.940,1.028
69.970,1.027
70.000,1.028
70.030,1.030
70.060,1.022
70.090,1.025
70.120,1.027
70.150,1.029
70.180,1.032
70.210,1.032
70.240,1.026
70.270,1.026
70.300,1.032
70.330,1.023
70.360,1.029
70.390,1.028
70.420,1.027
70.450,1.026
70.480,1.029
70.510,1.031
70.540,1.029
70.570,1.027
70.600,1.026
70.630,1.027
70.660,1.027
70.690,1.027
70.720,1.028
70.750,1.026
70.780,1.029
70.810,1.030
70.840,1.026
70.870,1.029
70.900,1.029
70.930,1.028
70.960,1.025
70.990,1.029
71.020,1.026
71.050,1.030
71.080,1.029
71.110,1.030
71.140,1.031
71.170,1.031
71.200,1.025
71.230,1.028
71.260,1.029
71.290,1.029
71.320,1.026
71.350,1.026
71.380,1.024
71.410,1.027
71.440,1.028
71.470,1.032
71.500,1.030
71.530,1.028
71.560,1.028
71.590,1.030
71.620,1.025
71.650,1.031
71.680,1.028
71.710,1.029
71.740,1.030
71.770,1.029
71.800,1.028
71.830,1.023
71.860,1.027
71.890,1.029
71.920,1.031
71.950,1.030
71.980,1.027
72.010,1.027
72.040,1.028
72.070,1.033
72.100,1.030
72.130,1.028
72.160,1.027
72.190,1.030
72.220,1.026
72.250,1.021
72.280,1.030
72.310,1.030
72.340,1.026
72.370,1.027
72.400,1.025
72.430,1.026
72.460,1.027
72.490,1.028
72.520,1.027
72.550,1.028
72.580,1.032
72.610,1.031
72.640,1.027
72.670,1.023
72.700,1.023
72.730,1.028
72.760,1.026
72.790,1.026
72.820,1.026
72.850,1.023
72.880,1.023
72.910,1.038
72.940,1.032
72.970,1.027
73.000,1.030
73.030,1.028
73.060,1.028
73.090,1.030
73.120,1.025
73.150,1.026
73.180,1.026
73.210,1.026
73.240,1.025
73.270,1.030
73.300,1.026
73.330,1.025
73.360,1.028
73.390,1.027
73.420,1.028
73.450,1.029
73.480,1.026
73.510,1.029
73.540,1.029
73.570,1.030
73.600,1.028
73.630,1.028
73.660,1.029
73.690,1.028
73.720,1.029
73.750,1.030
73.780,1.033
73.810,1.030
73.840,1.026
73.870,1.029
73.900,1.030
73.930,1.028
73.960,1.028
73.990,1.028
74.020,1.024
74.050,1.029
74.080,1.029
74.110,1.028
74.140,1.027
74.170,1.028
74.200,1.025
74.230,1.028
74.260,1.024
74.290,1.029
74.320,1.026
74.350,1.029
74.380,1.026
74.410,1.025
74.440,1.024
74.470,1.030
74.500,1.022
74.530,1.027
74.560,1.030
74.590,1.026
74.620,1.024
74.650,1.029
74.680,1.028
74.710,1.029
74.740,1.024
74.770,1.027
74.800,1.026
74.830,1.028
74.860,1.023
74.890,1.028
74.920,1.025
74.950,1.029
74.980,1.028
75.010,1.028
75.040,1.030
75.070,1.027
75.100,1.028
75.130,1.026
75.160,1.028
75.190,1.030
75.220,1.026
75.250,1.029
75.280,1.026
75.310,1.029
75.340,1.029
75.370,1.026
75.400,1.026
75.430,1.027
75.460,1.025
75.490,1.029
75.520,1.030
75.550,1.027
75.580,1.034
75.610,1.031
75.640,1.027
75.670,1.028
75.700,1.028
75.730,1.024
75.760,1.023
75.790,1.029
75.820,1.032
75.850,1.026
75.880,1.024
75.910,1.025
75.940,1.030
75.970,1.031
76.000,1.034
76.030,1.027
76.060,1.021
76.090,1.030
76.120,1.030
76.150,1.031
76.180,1.029
76.210,1.029
76.240,1.028
76.270,1.029
76.300,1.028
76.330,1.025
76.360,1.028
76.390,1.026
76.420,1.026
76.450,1.030
76.480,1.023
76.510,1.029
76.540,1.027
76.570,1.027
76.600,1.032
76.630,1.024
76.660,1.026
76.690,1.029
76.720,1.024
76.750,1.027
76.780,1.025
76.810,1.030
76.840,1.027
76.870,1.030
76.900,1.026
76.930,1.029
76.960,1.024
76.990,1.029
77.020,1.027
77.050,1.029
77.080,1.028
77.110,1.022
77.140,1.035
77.170,1.027
77.200,1.025
77.230,1.028
77.260,1.027
77.290,1.029
77.320,1.023
77.350,1.027
77.380,1.029
77.410,1.025
77.440,1.028
77.470,1.025
77.500,1.029
77.530,1.027
77.560,1.027
77.590,1.025
77.620,1.031
77.650,1.031
77.680,1.027
77.710,1.029
77.740,1.027
77.770,1.026
77.800,1.030
77.830,1.024
77.860,1.025
77.890,1.030
77.920,1.028
77.950,1.033
77.980,1.029
78.010,1.027
78.040,1.027
78.070,1.028
78.100,1.033
78.130,1.031
78.160,1.026
78.190,1.022
78.220,1.028
78.250,1.027
78.280,1.032
78.310,1.027
78.340,1.029
78.370,1.025
78.400,1.029
78.430,1.030
78.460,1.029
78.490,1.031
78.520,1.025
78.550,1.030
78.580,1.026
78.610,1.024
78.640,1.028
78.670,1.026
78.700,1.030
78.730,1.028
78.760,1.026
78.790,1.022
78.820,1.025
78.850,1.028
78.880,1.030
78.910,1.034
78.940,1.026
78.970,1.024
79.000,1.028
79.030,1.024
79.060,1.030
79.090,1.028
79.120,1.030
79.150,1.031
79.180,1.025
79.210,1.024
79.240,1.026
79.270,1.032
79.300,1.021
79.330,1.024
79.360,1.026
79.390,1.030
79.420,1.030
79.450,1.030
79.480,1.025
79.510,1.030
79.540,1.031
79.570,1.028
79.600,1.029
79.630,1.026
79.660,1.026
79.690,1.025
79.720,1.027
79.750,1.030
79.780,1.027
79.810,1.026
79.840,1.030
79.870,1.028
79.900,1.027
79.930,1.028
79.960,1.029
79.990,1.027
80.020,1.027
80.050,1.027
80.080,1.024
80.110,1.026
80.140,1.027
80.170,1.027
80.200,1.028
80.230,1.026
80.260,1.026
80.290,1.029
80.320,1.029
80.350,1.033
80.380,1.028
80.410,1.027
80.440,1.025
80.470,1.031
80.500,1.028
80.530,1.029
80.560,1.026
80.590,1.021
80.620,1.025
80.650,1.029
80.680,1.031
80.710,1.028
80.740,1.028
80.770,1.025
80.800,1.027
80.830,1.030
80.860,1.029
80.890,1.028
80.920,1.024
80.950,1.029
80.980,1.027
81.010,1.023
81.040,1.031
81.070,1.027
81.100,1.033
81.130,1.024
81.160,1.027
81.190,1.030
81.220,1.027
81.250,1.028
81.280,1.030
81.310,1.032
81.340,1.031
81.370,1.031
81.400,1.026
81.430,1.027
81.460,1.027
81.490,1.028
81.520,1.024
81.550,1.027
81.580,1.032
81.610,1.028
81.640,1.031
81.670,1.032
81.700,1.027
81.730,1.027
81.760,1.024
81.790,1.027
81.820,1.028
81.850,1.027
81.880,1.031
81.910,1.026
81.940,1.025
81.970,1.028
82.000,1.029
82.030,1.026
82.060,1.034
82.090,1.030
82.120,1.029
82.150,1.031
82.180,1.032
82.210,1.032
82.240,1.033
82.270,1.027
82.300,1.030
82.330,1.026
82.360,1.026
82.390,1.027
82.420,1.025
82.450,1.029
82.480,1.027
82.510,1.029
82.540,1.030
82.570,1.031
82.600,1.029
82.630,1.029
82.660,1.030
82.690,1.032
82.720,1.035
82.750,1.027
82.780,1.026
82.810,1.027
82.840,1.030
82.870,1.029
82.900,1.030
82.930,1.025
82.960,1.026
82.990,1.033
83.020,1.029
83.050,1.028
83.080,1.028
83.110,1.029
83.140,1.027
83.170,1.028
83.200,1.031
83.230,1.031
83.260,1.026
83.290,1.026
83.320,1.032
83.350,1.029
83.380,1.031
83.410,1.027
83.440,1.028
83.470,1.028
83.500,1.029
83.530,1.031
83.560,1.027
83.590,1.028
83.620,1.029
83.650,1.033
83.680,1.033
83.710,1.029
83.740,1.024
83.770,1.033
83.800,1.032
83.830,1.028
83.860,1.027
83.890,1.028
83.920,1.030
83.950,1.029
83.980,1.035
84.010,1.026
84.040,1.031
84.070,1.029
84.100,1.026
84.130,1.026
84.160,1.033
84.190,1.026
84.220,1.029
84.250,1.027
84.280,1.029
84.310,1.029
84.340,1.026
84.370,1.031
84.400,1.027
84.430,1.029
84.460,1.028
84.490,1.029
84.520,1.026
84.550,1.030
84.580,1.026
84.610,1.029
84.640,1.028
84.670,1.029
84.700,1.030
84.730,1.028
84.760,1.032
84.790,1.026
84.820,1.024
84.850,1.027
84.880,1.027
84.910,1.029
84.940,1.030
84.970,1.024
85.000,1.026
85.030,1.025
85.060,1.029
85.090,1.030
85.120,1.028
85.150,1.031
85.180,1.024
85.210,1.027
85.240,1.030
85.270,1.029
85.300,1.030
85.330,1.026
85.360,1.027
85.390,1.028
85.420,1.027
85.450,1.027
85.480,1.029
85.510,1.028
85.540,1.031
85.570,1.033
85.600,1.028
85.630,1.031
85.660,1.027
85.690,1.026
85.720,1.026
85.750,1.028
85.780,1.025
85.810,1.025
85.840,1.026
85.870,1.033
85.900,1.030
85.930,1.028
85.960,1.032
85.990,1.037
86.020,1.029
86.050,1.030
86.080,1.021
86.110,1.020
86.140,1.022
86.170,1.027
86.200,1.029
86.230,1.031
86.260,1.029
86.290,1.028
86.320,1.030
86.350,1.030
86.380,1.030
86.410,1.024
86.440,1.030
86.470,1.027
86.500,1.028
86.530,1.026
86.560,1.029
86.590,1.028
86.620,1.028
86.650,1.027
86.680,1.035
86.710,1.023
86.740,1.027
86.770,1.027
86.800,1.025
86.830,1.027
86.860,1.026
86.890,1.025
86.920,1.026
86.950,1.028
86.980,1.027
87.010,1.028
87.040,1.027
87.070,1.030
87.100,1.028
87.130,1.028
87.160,1.027
87.190,1.031
87.220,1.026
87.250,1.026
87.280,1.030
87.310,1.030
87.340,1.023
87.370,1.026
87.400,1.028
87.430,1.028
87.460,1.028
87.490,1.030
87.520,1.027
87.550,1.028
87.580,1.027
87.610,1.030
87.640,1.024
87.670,1.027
87.700,1.028
87.730,1.029
87.760,1.031
87.790,1.028
87.820,1.030
87.850,1.027
87.880,1.029
87.910,1.030
87.940,1.028
87.970,1.025
88.000,1.031
88.030,1.029
88.060,1.030
88.090,1.026
88.120,1.028
88.150,1.028
88.180,1.029
88.210,1.026
88.240,1.030
88.270,1.028
88.300,1.026
88.330,1.024
88.360,1.028
88.390,1.031
88.420,1.028
88.450,1.027
88.480,1.029
88.510,1.029
88.540,1.031
88.570,1.030
88.600,1.022
88.630,1.024
88.660,1.028
88.690,1.029
88.720,1.030
88.750,1.028
88.780,1.028
88.810,1.029
88.840,1.029
88.870,1.027
88.900,1.024
88.930,1.028
88.960,1.026
88.990,1.031
89.020,1.024
89.050,1.027
89.080,1.026
89.110,1.028
89.140,1.032
89.170,1.028
89.200,1.026
89.230,1.030
89.260,1.024
89.290,1.029
89.320,1.028
89.350,1.028
89.380,1.026
89.410,1.028
89.440,1.027
89.470,1.029
89.500,1.029
89.530,1.028
89.560,1.029
89.590,1.025
89.620,1.029
89.650,1.027
89.680,1.033
89.710,1.030
89.740,1.028
89.770,1.031
89.800,1.025
89.830,1.028
89.860,1.027
89.890,1.029
89.920,1.023
89.950,1.029
89.980,1.029
90.010,1.025
90.040,1.030
90.070,1.029
90.100,1.024
90.130,1.030
90.160,1.029
90.190,1.023
90.220,1.026
90.250,1.029
90.280,1.025
90.310,1.029
90.340,1.035
90.370,1.031
90.400,1.026
90.430,1.024
90.460,1.025
90.490,1.025
90.520,1.030
90.550,1.033
90.580,1.024
90.610,1.025
90.640,1.028
90.670,1.031
90.700,1.028
90.730,1.026
90.760,1.030
90.790,1.033
90.820,1.032
90.850,1.029
90.880,1.027
90.910,1.028
90.940,1.029
90.970,1.026
91.000,1.024
91.030,1.027
91.060,1.032
91.090,1.025
91.120,1.027
91.150,1.032
91.180,1.028
91.210,1.032
91.240,1.029
91.270,1.036
91.300,1.022
91.330,1.024
91.360,1.025
91.390,1.028
91.420,1.034
91.450,1.030
91.480,1.024
91.510,1.031
91.540,1.032
91.570,1.032
91.600,1.031
91.630,1.028
91.660,1.022
91.690,1.030
91.720,1.028
91.750,1.029
91.780,1.023
91.810,1.026
91.840,1.031
91.870,1.027
91.900,1.025
91.930,1.029
91.960,1.032
91.990,1.030
92.020,1.025
92.050,1.033
92.080,1.027
92.110,1.026
92.140,1.029
92.170,1.028
92.200,1.026
92.230,1.028
92.260,1.032
92.290,1.030
92.320,1.025
92.350,1.029
92.380,1.033
92.410,1.029
92.440,1.028
92.470,1.029
92.500,1.028
92.530,1.031
92.560,1.029
92.590,1.030
92.620,1.030
92.650,1.028
92.680,1.026
92.710,1.026
92.740,1.027
92.770,1.026
92.800,1.027
92.830,1.030
92.860,1.026
92.890,1.033
92.920,1.027
92.950,1.028
92.980,1.027
93.010,1.032
93.040,1.027
93.070,1.027
93.100,1.029
93.130,1.031
93.160,1.027
93.190,1.030
93.220,1.030
93.250,1.033
93.280,1.028
93.310,1.028
93.340,1.024
93.370,1.027
93.400,1.029
93.430,1.026
93.460,1.027
93.490,1.030
93.520,1.028
93.550,1.030
93.580,1.028
93.610,1.022
93.640,1.027
93.670,1.025
93.700,1.031
93.730,1.030
93.760,1.030
93.790,1.025
93.820,1.033
93.850,1.029
93.880,1.026
93.910,1.034
93.940,1.029
93.970,1.030
94.000,1.029
94.030,1.023
94.060,1.029
94.090,1.024
94.120,1.030
94.150,1.030
94.180,1.028
94.210,1.026
94.240,1.026
94.270,1.028
94.300,1.026
94.330,1.031
94.360,1.028
94.390,1.026
94.420,1.031
94.450,1.029
94.480,1.029
94.510,1.024
94.540,1.028
94.570,1.028
94.600,1.027
94.630,1.028
94.660,1.030
94.690,1.027
94.720,1.027
94.750,1.027
94.780,1.025
94.810,1.029
94.840,1.024
94.870,1.028
94.900,1.027
94.930,1.033
94.960,1.028
94.990,1.029
95.020,1.030
95.050,1.025
95.080,1.026
95.110,1.030
95.140,1.031
95.170,1.030
95.200,1.027
95.230,1.024
95.260,1.028
95.290,1.029
95.320,1.026
95.350,1.026
95.380,1.027
95.410,1.027
95.440,1.032
95.470,1.027
95.500,1.026
95.530,1.026
95.560,1.029
95.590,1.029
95.620,1.036
95.650,1.031
95.680,1.026
95.710,1.023
95.740,1.028
95.770,1.029
95.800,1.031
95.830,1.033
95.860,1.028
95.890,1.025
95.920,1.030
95.950,1.033
95.980,1.030
96.010,1.028
96.040,1.032
96.070,1.028
96.100,1.028
96.130,1.024
96.160,1.025
96.190,1.030
96.220,1.028
96.250,1.030
96.280,1.035
96.310,1.026
96.340,1.028
96.370,1.030
96.400,1.028
96.430,1.031
96.460,1.028
96.490,1.031
96.520,1.029
96.550,1.028
96.580,1.031
96.610,1.028
96.640,1.027
96.670,1.027
96.700,1.024
96.730,1.030
96.760,1.029
96.790,1.027
96.820,1.027
96.850,1.028
96.880,1.029
96.910,1.030
96.940,1.030
96.970,1.026
97.000,1.027
97.030,1.027
97.060,1.027
97.090,1.028
97.120,1.028
97.150,1.024
97.180,1.024
97.210,1.029
97.240,1.029
97.270,1.029
97.300,1.027
97.330,1.031
97.360,1.029
97.390,1.029
97.420,1.026
97.450,1.024
97.480,1.025
97.510,1.028
97.540,1.027
97.570,1.028
97.600,1.029
97.630,1.027
97.660,1.026
97.690,1.031
97.720,1.029
97.750,1.027
97.780,1.024
97.810,1.027
97.840,1.029
97.870,1.027
97.900,1.026
97.930,1.028
97.960,1.029
97.990,1.026
98.020,1.026
98.050,1.029
98.080,1.029
98.110,1.027
98.140,1.026
98.170,1.029
98.200,1.029
98.230,1.028
98.260,1.030
98.290,1.026
98.320,1.027
98.350,1.033
98.380,1.033
98.410,1.029
98.440,1.027
98.470,1.027
98.500,1.024
98.530,1.026
98.560,1.025
98.590,1.031
98.620,1.026
98.650,1.027
98.680,1.027
98.710,1.029
98.740,1.028
98.770,1.029
98.800,1.029
98.830,1.028
98.860,1.022
98.890,1.028
98.920,1.030
98.950,1.027
98.980,1.026
99.010,1.027
99.040,1.031
99.070,1.031
99.100,1.032
99.130,1.030
99.160,1.028
99.190,1.026
99.220,1.026
99.250,1.029
99.280,1.026
99.310,1.026
99.340,1.025
99.370,1.035
99.400,1.027
99.430,1.027
99.460,1.030
99.490,1.034
99.520,1.029
99.550,1.027
99.580,1.030
99.610,1.027
99.640,1.025
99.670,1.031
99.700,1.032
99.730,1.030
99.760,1.030
99.790,1.028
99.820,1.025
99.850,1.029
99.880,1.031
99.910,1.033
99.940,1.025
99.970,1.027
100.000,1.027
100.030,1.029
100.060,1.030
100.090,1.027
100.120,1.029
100.150,1.024
100.180,1.029
100.210,1.029
100.240,1.028
100.270,1.032
100.300,1.028
100.330,1.028
100.360,1.027
100.390,1.030
100.420,1.028
100.450,1.028
100.480,1.028
100.510,1.025
100.540,1.027
100.570,1.024
100.600,1.028
100.630,1.025
100.660,1.033
100.690,1.034
100.720,1.028
100.750,1.028
100.780,1.026
100.810,1.031
100.840,1.029
100.870,1.021
100.900,1.031
100.930,1.027
100.960,1.027
100.990,1.027
101.020,1.030
101.050,1.034
101.080,1.033
101.110,1.026
101.140,1.027
101.170,1.026
101.200,1.026
101.230,1.028
101.260,1.035
101.290,1.031
101.320,1.031
101.350,1.027
101.380,1.029
101.410,1.029
101.440,1.029
101.470,1.027
101.500,1.023
101.530,1.029
101.560,1.027
101.590,1.029
101.620,1.029
101.650,1.031
101.680,1.032
101.710,1.026
101.740,1.028
101.770,1.036
101.800,1.031
101.830,1.026
101.860,1.025
101.890,1.025
101.920,1.028
101.950,1.028
101.980,1.028
102.010,1.027
102.040,1.028
102.070,1.027
102.100,1.028
102.130,1.031
102.160,1.031
102.190,1.030
102.220,1.029
102.250,1.028
102.280,1.027
102.310,1.028
102.340,1.031
102.370,1.030
102.400,1.027
102.430,1.029
102.460,1.027
102.490,1.028
102.520,1.029
102.550,1.030
102.580,1.029
102.610,1.027
102.640,1.026
102.670,1.028
102.700,1.029
102.730,1.027
102.760,1.025
102.790,1.029
102.820,1.028
102.850,1.030
102.880,1.030
102.910,1.027
102.940,1.032
102.970,1.029
103.000,1.026
103.030,1.026
103.060,1.025
103.090,1.030
103.120,1.030
103.150,1.028
103.180,1.024
103.210,1.028
103.240,1.033
103.270,1.027
103.300,1.028
103.330,1.027
103.360,1.025
103.390,1.027
103.420,1.029
103.450,1.023
103.480,1.029
103.510,1.028
103.540,1.026
103.570,1.029
103.600,1.028
103.630,1.027
103.660,1.032
103.690,1.028
103.720,1.023
103.750,1.026
103.780,1.027
103.810,1.030
103.840,1.034
103.870,1.030
103.900,1.027
103.930,1.028
103.960,1.026
103.990,1.031
104.020,1.030
104.050,1.026
104.080,1.029
104.110,1.027
104.140,1.029
104.170,1.028
104.200,1.027
104.230,1.029
104.260,1.031
104.290,1.030
104.320,1.029
104.350,1.031
104.380,1.028
104.410,1.026
104.440,1.028
104.470,1.031
104.500,1.033
104.530,1.026
104.560,1.027
104.590,1.029
104.620,1.028
104.650,1.030
104.680,1.029
104.710,1.029
104.740,1.026
104.770,1.033
104.800,1.031
104.830,1.031
104.860,1.028
104.890,1.029
104.920,1.030
104.950,1.028
104.980,1.032
105.010,1.027
105.040,1.029
105.070,1.030
105.100,1.029
105.130,1.026
105.160,1.031
105.190,1.029
105.220,1.028
105.250,1.026
105.280,1.029
105.310,1.033
105.340,1.029
105.370,1.025
105.400,1.027
105.430,1.027
105.460,1.028
105.490,1.028
105.520,1.033
105.550,1.029
105.580,1.028
105.610,1.028
105.640,1.025
105.670,1.033
105.700,1.029
105.730,1.030
105.760,1.032
105.790,1.025
105.820,1.029
105.850,1.029
105.880,1.027
105.910,1.025
105.940,1.029
105.970,1.027
106.000,1.027
106.030,1.031
106.060,1.031
106.090,1.026
106.120,1.030
106.150,1.029
106.180,1.032
106.210,1.033
106.240,1.034
106.270,1.028
106.300,1.026
106.330,1.029
106.360,1.027
106.390,1.032
106.420,1.031
106.450,1.029
106.480,1.026
106.510,1.029
106.540,1.030
106.570,1.025
106.600,1.026
106.630,1.029
106.660,1.031
106.690,1.030
106.720,1.025
106.750,1.027
106.780,1.029
106.810,1.033
106.840,1.026
106.870,1.027
106.900,1.029
106.930,1.028
106.960,1.032
106.990,1.031
107.020,1.027
107.050,1.030
107.080,1.024
107.110,1.033
107.140,1.030
107.170,1.028
107.200,1.027
107.230,1.029
107.260,1.026
107.290,1.029
107.320,1.029
107.350,1.031
107.380,1.026
107.410,1.029
107.440,1.028
107.470,1.027
107.500,1.025
107.530,1.028
107.560,1.027
107.590,1.029
107.620,1.027
107.650,1.030
107.680,1.029
107.710,1.028
107.740,1.028
107.770,1.024
107.800,1.029
107.830,1.030
107.860,1.028
107.890,1.026
107.920,1.024
107.950,1.032
107.980,1.030
108.010,1.025
108.040,1.030
108.070,1.030
108.100,1.027
108.130,1.029
108.160,1.026
108.190,1.031
108.220,1.027
108.250,1.029
108.280,1.025
108.310,1.027
108.340,1.029
108.370,1.029
108.400,1.025
108.430,1.032
108.460,1.026
108.490,1.028
108.520,1.030
108.550,1.027
108.580,1.027
108.610,1.026
108.640,1.026
108.670,1.029
108.700,1.028
108.730,1.031
