df_hash,22ZHK4.QK206M
228.491,-29
228.516,-37
228.541,-6
228.566,60
228.591,140
228.616,206
228.641,248
228.666,277
228.691,306
228.716,338
228.741,361
228.766,367
228.791,363
228.816,358
228.841,359
228.866,356
228.891,340
228.916,313
228.941,286
228.966,266
228.991,249
229.016,228
229.041,204
229.066,181
229.091,160
229.116,131
229.141,89
229.166,44
229.191,27
229.216,59
229.241,132
229.266,214
229.291,277
229.316,314
229.341,337
229.366,356
229.391,370
229.416,372
229.441,362
229.466,352
229.491,347
229.516,346
229.541,342
229.566,332
229.591,319
229.616,303
229.641,284
229.666,259
229.691,232
229.716,207
229.741,179
229.766,141
229.791,94
229.816,54
229.841,48
229.866,87
229.891,158
229.916,229
229.941,280
229.966,306
229.991,321
230.016,332
230.041,340
230.066,337
230.091,324
230.116,305
230.141,286
230.166,270
230.191,258
230.216,247
230.241,233
230.266,213
230.291,187
230.316,160
230.341,135
230.366,105
230.391,64
230.416,16
230.441,-22
230.466,-28
230.491,7
230.516,71
230.541,135
230.566,177
230.591,198
230.616,209
230.641,221
230.666,232
230.691,237
230.716,233
230.741,226
230.766,223
230.791,223
230.816,223
230.841,221
230.866,215
230.891,212
230.916,213
230.941,214
230.966,205
230.991,183
231.016,153
231.041,133
231.066,142
231.091,185
231.116,252
231.141,319
231.166,368
231.191,391
231.216,396
231.241,395
231.266,395
231.291,395
231.316,392
231.341,385
231.366,377
231.391,370
231.416,362
231.441,350
231.466,328
231.491,298
231.516,265
231.541,233
231.566,197
231.591,149
231.616,91
231.641,40
231.666,16
231.691,31
231.716,73
231.741,118
231.766,149
231.791,166
231.816,181
231.841,199
231.866,211
231.891,209
231.916,196
231.941,185
231.966,183
231.991,187
232.016,191
232.041,195
232.066,204
232.091,221
232.116,239
232.141,246
232.166,241
232.191,229
232.216,216
232.241,194
232.266,155
232.291,106
232.316,72
232.341,77
232.366,124
232.391,188
232.416,242
232.441,278
232.466,305
232.491,336
232.516,367
232.541,388
232.566,393
232.591,386
232.616,377
232.641,372
232.666,371
232.691,371
232.716,369
232.741,365
232.766,356
232.791,340
232.816,319
232.841,299
232.866,284
232.891,271
232.916,257
232.941,240
232.966,223
232.991,202
233.016,177
233.041,147
233.066,114
233.091,84
233.116,54
233.141,19
233.166,-20
233.191,-49
233.216,-48
233.241,-8
233.266,56
233.291,119
233.316,164
233.341,193
233.366,220
233.391,254
233.416,286
233.441,305
233.466,309
233.491,310
233.516,317
233.541,329
233.566,338
233.591,339
233.616,335
233.641,330
233.666,324
233.691,311
233.716,289
233.741,266
233.766,251
233.791,243
233.816,232
233.841,210
233.866,182
233.891,155
233.916,131
233.941,101
233.966,60
233.991,21
234.016,7
234.041,33
234.066,90
234.091,151
234.116,197
234.141,226
234.166,251
234.191,281
234.216,310
234.241,327
234.266,330
234.291,328
234.316,331
234.341,339
234.366,347
234.391,348
234.416,340
234.441,328
234.466,312
234.491,296
234.516,280
234.541,263
234.566,243
234.591,220
234.616,196
234.641,173
234.666,149
234.691,119
234.716,76
234.741,30
234.766,4
234.791,17
234.816,68
234.841,139
234.866,201
234.891,244
234.916,273
234.941,297
234.966,320
234.991,335
235.016,338
235.041,333
235.066,329
235.091,331
235.116,335
235.141,335
235.166,326
235.191,310
235.216,291
235.241,272
235.266,254
235.291,232
235.316,203
235.341,170
235.366,139
235.391,112
235.416,83
235.441,42
235.466,-4
235.491,-37
235.516,-32
235.541,19
235.566,99
235.591,176
235.616,230
235.641,265
235.666,297
235.691,332
235.716,362
235.741,376
235.766,373
235.791,364
235.816,360
235.841,362
235.866,362
235.891,356
235.916,343
235.941,325
235.966,302
235.991,275
236.016,247
236.041,218
236.066,190
236.091,159
236.116,127
236.141,95
236.166,60
236.191,20
236.216,-25
236.241,-59
236.266,-56
236.291,-4
236.316,79
236.341,163
236.366,222
236.391,259
236.416,291
236.441,331
236.466,368
236.491,386
236.516,383
236.541,373
236.566,371
236.591,377
236.616,381
236.641,372
236.666,356
236.691,339
236.716,324
236.741,307
236.766,285
236.791,259
236.816,234
236.841,209
236.866,184
236.891,158
236.916,133
236.941,108
236.966,75
236.991,32
237.016,-8
237.041,-21
237.066,10
237.091,80
237.116,161
237.141,227
237.166,270
237.191,302
237.216,336
237.241,373
237.266,405
237.291,426
237.316,438
237.341,445
237.366,453
237.391,462
237.416,469
237.441,472
237.466,464
237.491,443
237.516,412
237.541,380
237.566,353
237.591,330
237.616,304
237.641,272
237.666,240
237.691,218
237.716,202
237.741,181
237.766,150
237.791,120
237.816,117
237.841,152
237.866,213
237.891,270
237.916,305
237.941,319
237.966,330
237.991,345
238.016,358
238.041,357
238.066,339
238.091,316
238.116,298
238.141,283
238.166,262
238.191,230
238.216,190
238.241,147
238.266,100
238.291,48
238.316,-6
238.341,-60
238.366,-111
238.391,-163
238.416,-220
238.441,-284
238.466,-355
238.491,-444
238.516,-563
238.541,-710
238.566,-844
238.591,-902
238.616,-834
238.641,-645
238.666,-391
238.691,-140
238.716,77
238.741,273
238.766,464
238.791,638
238.816,756
238.841,789
238.866,749
238.891,683
238.916,640
238.941,637
238.966,661
238.991,695
239.016,738
239.041,805
239.066,902
239.091,1007
239.116,1080
239.141,1087
239.166,1019
239.191,901
239.216,767
239.241,635
239.266,499
239.291,343
239.316,160
239.341,-24
239.366,-170
239.391,-235
239.416,-207
239.441,-107
239.466,24
239.491,147
239.516,243
239.541,313
239.566,367
239.591,415
239.616,455
239.641,478
239.666,475
239.691,445
239.716,399
239.741,348
239.766,300
239.791,256
239.816,209
239.841,159
239.866,107
239.891,58
239.916,17
239.941,-12
239.966,-33
239.991,-50
240.016,-67
240.041,-80
240.066,-82
240.091,-63
240.116,-24
240.141,16
240.166,44
240.191,57
240.216,74
240.241,117
240.266,196
240.291,296
240.316,393
240.341,474
240.366,539
240.391,597
240.416,650
240.441,692
240.466,718
240.491,728
240.516,723
240.541,698
240.566,641
240.591,548
240.616,422
240.641,273
240.666,108
240.691,-68
240.716,-248
240.741,-414
240.766,-549
240.791,-646
240.816,-709
240.841,-749
240.866,-768
240.891,-764
240.916,-739
240.941,-701
240.966,-658
240.991,-605
241.016,-525
241.041,-404
241.066,-251
241.091,-93
241.116,45
241.141,160
241.166,263
241.191,364
241.216,452
241.241,511
241.266,538
241.291,556
241.316,599
241.341,682
241.366,788
241.391,878
241.416,922
241.441,923
241.466,906
241.491,900
241.516,909
241.541,913
241.566,872
241.591,758
241.616,566
241.641,337
241.666,140
241.691,46
241.716,85
241.741,227
241.766,403
241.791,550
241.816,650
241.841,723
241.866,790
241.891,839
241.916,834
241.941,753
241.966,611
241.991,455
242.016,322
242.041,210
242.066,93
242.091,-43
242.116,-183
242.141,-282
242.166,-305
242.191,-256
242.216,-168
242.241,-85
242.266,-40
242.291,-50
242.316,-118
242.341,-227
242.366,-339
242.391,-399
242.416,-362
242.441,-226
242.466,-40
242.491,129
242.516,242
242.541,313
242.566,386
242.591,489
242.616,597
242.641,662
242.666,664
242.691,639
242.716,647
242.741,706
242.766,772
242.791,781
242.816,717
242.841,636
242.866,608
242.891,640
242.916,661
242.941,588
242.966,407
242.991,179
243.016,-14
243.041,-143
243.066,-236
243.091,-327
243.116,-411
243.141,-452
243.166,-432
243.191,-373
243.216,-316
243.241,-279
243.266,-245
243.291,-192
243.316,-126
243.341,-71
243.366,-47
243.391,-39
243.416,-15
243.441,44
243.466,130
243.491,212
243.516,266
243.541,287
243.566,285
243.591,277
243.616,272
243.641,273
243.666,271
243.691,249
243.716,196
243.741,117
243.766,46
243.791,17
243.816,42
243.841,82
243.866,75
243.891,-11
243.916,-150
243.941,-260
243.966,-274
243.991,-195
244.016,-81
244.041,4
244.066,57
244.091,120
244.116,235
244.141,396
244.166,560
244.191,688
244.216,776
244.241,839
244.266,872
244.291,853
244.316,770
244.341,657
244.366,580
244.391,585
244.416,661
244.441,739
244.466,745
244.491,653
244.516,495
244.541,345
244.566,268
244.591,283
244.616,355
244.641,429
244.666,476
244.691,514
244.716,576
244.741,661
244.766,719
244.791,692
244.816,574
244.841,425
244.866,308
244.891,232
244.916,151
244.941,30
244.966,-106
244.991,-198
245.016,-221
245.041,-217
245.066,-250
245.091,-331
245.116,-408
245.141,-433
245.166,-418
245.191,-415
245.216,-447
245.241,-459
245.266,-379
245.291,-196
245.316,8
245.341,129
245.366,123
245.391,32
245.416,-64
245.441,-123
245.466,-140
245.491,-122
245.516,-70
245.541,15
245.566,120
245.591,222
245.616,320
245.641,426
245.666,534
245.691,603
245.716,591
245.741,513
245.766,451
245.791,491
245.816,651
245.841,863
245.866,1036
245.891,1134
245.916,1182
245.941,1215
245.966,1239
245.991,1238
246.016,1211
246.041,1183
246.066,1162
246.091,1107
246.116,945
246.141,632
246.166,206
246.191,-222
246.216,-519
246.241,-594
246.266,-450
246.291,-186
246.316,37
246.341,80
246.366,-96
246.391,-408
246.416,-709
246.441,-885
246.466,-913
246.491,-829
246.516,-663
246.541,-424
246.566,-147
246.591,70
246.616,98
246.641,-126
246.666,-537
246.691,-963
246.716,-1235
246.741,-1274
246.766,-1106
246.791,-819
246.816,-508
246.841,-236
246.866,-23
246.891,153
246.916,336
246.941,552
246.966,791
246.991,1020
247.016,1218
247.041,1387
247.066,1530
247.091,1636
247.116,1684
247.141,1675
247.166,1637
247.191,1591
247.216,1516
247.241,1360
247.266,1098
247.291,771
247.316,462
247.341,239
247.366,120
247.391,84
247.416,103
247.441,157
247.466,220
247.491,263
247.516,275
247.541,275
247.566,288
247.591,305
247.616,279
247.641,175
247.666,15
247.691,-126
247.716,-181
247.741,-136
247.766,-37
247.791,56
247.816,107
247.841,113
247.866,97
247.891,95
247.916,132
247.941,198
247.966,247
247.991,231
248.016,156
248.041,94
248.066,120
248.091,227
248.116,325
248.141,317
248.166,208
248.191,106
248.216,122
248.241,261
248.266,423
248.291,508
248.316,498
248.341,454
248.366,423
248.391,382
248.416,269
248.441,64
248.466,-183
248.491,-395
248.516,-521
248.541,-561
248.566,-544
248.591,-502
248.616,-466
248.641,-468
248.666,-517
248.691,-581
248.716,-598
248.741,-525
248.766,-382
248.791,-229
248.816,-109
248.841,-22
248.866,53
248.891,115
248.916,127
248.941,63
248.966,-48
248.991,-141
249.016,-158
249.041,-85
249.066,55
249.091,236
249.116,437
249.141,631
249.166,784
249.191,867
249.216,894
249.241,904
249.266,924
249.291,936
249.316,896
249.341,780
249.366,613
249.391,448
249.416,321
249.441,233
249.466,161
249.491,93
249.516,32
249.541,-5
249.566,-8
249.591,36
249.616,130
249.641,264
249.666,407
249.691,532
249.716,624
249.741,691
249.766,741
249.791,768
249.816,762
249.841,731
249.866,706
249.891,722
249.916,785
249.941,870
249.966,946
249.991,1003
250.016,1051
250.041,1095
250.066,1126
250.091,1130
250.116,1101
250.141,1041
250.166,944
250.191,798
250.216,598
250.241,366
250.266,135
250.291,-72
250.316,-250
250.341,-401
250.366,-512
250.391,-566
250.416,-565
250.441,-533
250.466,-502
250.491,-483
250.516,-461
250.541,-424
250.566,-380
250.591,-352
250.616,-345
250.641,-341
250.666,-314
250.691,-263
250.716,-210
250.741,-177
250.766,-164
250.791,-157
250.816,-147
250.841,-146
250.866,-168
250.891,-217
250.916,-279
250.941,-341
250.966,-392
250.991,-428
251.016,-437
251.041,-406
251.066,-331
251.091,-227
251.116,-123
251.141,-42
251.166,10
251.191,44
251.216,74
251.241,114
251.266,170
251.291,243
251.316,327
251.341,412
251.366,491
251.391,560
251.416,616
251.441,652
251.466,659
251.491,637
251.516,597
251.541,558
251.566,532
251.591,516
251.616,503
251.641,492
251.666,488
251.691,500
251.716,518
251.741,529
251.766,522
251.791,504
251.816,491
251.841,490
251.866,495
251.891,494
251.916,488
251.941,482
251.966,481
251.991,470
252.016,429
252.041,354
252.066,272
252.091,218
252.116,211
252.141,242
252.166,287
252.191,332
252.216,383
252.241,444
252.266,504
252.291,544
252.316,558
252.341,561
252.366,575
252.391,602
252.416,626
252.441,631
252.466,621
252.491,617
252.516,621
252.541,605
252.566,523
252.591,365
252.616,169
252.641,1
252.666,-94
252.691,-125
252.716,-123
252.741,-108
252.766,-71
252.791,1
252.816,96
252.841,164
252.866,155
252.891,58
252.916,-84
252.941,-210
252.966,-277
252.991,-283
253.016,-260
253.041,-246
253.066,-257
253.091,-290
253.116,-325
253.141,-347
253.166,-352
253.191,-349
253.216,-345
253.241,-341
253.266,-322
253.291,-274
253.316,-191
253.341,-81
253.366,37
253.391,144
253.416,229
253.441,287
253.466,320
253.491,334
253.516,338
253.541,336
253.566,333
253.591,327
253.616,315
253.641,298
253.666,280
253.691,265
253.716,255
253.741,248
253.766,247
253.791,254
253.816,273
253.841,303
253.866,340
253.891,379
253.916,412
253.941,438
253.966,455
253.991,465
254.016,469
254.041,469
254.066,467
254.091,463
254.116,457
254.141,446
254.166,427
254.191,397
254.216,362
254.241,326
254.266,291
254.291,249
254.316,194
254.341,128
254.366,68
254.391,35
254.416,40
254.441,71
254.466,103
254.491,118
254.516,113
254.541,103
254.566,102
254.591,116
254.616,141
254.641,167
254.666,183
254.691,187
254.716,179
254.741,165
254.766,153
254.791,146
254.816,141
254.841,130
254.866,103
254.891,61
254.916,14
254.941,-23
254.966,-42
254.991,-40
255.016,-22
255.041,3
255.066,29
255.091,50
255.116,69
255.141,88
255.166,112
255.191,142
255.216,174
255.241,198
255.266,207
255.291,198
255.316,178
255.341,157
255.366,144
255.391,139
255.416,138
255.441,137
255.466,148
255.491,184
255.516,254
255.541,355
255.566,477
255.591,608
255.616,741
255.641,864
255.666,962
255.691,1026
255.716,1066
255.741,1115
255.766,1207
255.791,1348
255.816,1508
255.841,1647
255.866,1744
255.891,1811
255.916,1865
255.941,1905
255.966,1904
255.991,1831
256.016,1684
256.041,1488
256.066,1273
256.091,1055
256.116,832
256.141,600
256.166,362
256.191,119
256.216,-140
256.241,-443
256.266,-806
256.291,-1220
256.316,-1647
256.341,-2031
256.366,-2323
256.391,-2492
256.416,-2538
256.441,-2485
256.466,-2374
256.491,-2250
256.516,-2141
256.541,-2046
256.566,-1938
256.591,-1780
256.616,-1554
256.641,-1269
256.666,-957
256.691,-647
256.716,-351
256.741,-67
256.766,210
256.791,473
256.816,703
256.841,886
256.866,1025
256.891,1132
256.916,1214
256.941,1267
256.966,1291
256.991,1297
257.016,1304
257.041,1316
257.066,1317
257.091,1294
257.116,1267
257.141,1284
257.166,1387
257.191,1554
257.216,1698
257.241,1720
257.266,1572
257.291,1277
257.316,905
257.341,525
257.366,188
257.391,-75
257.416,-251
257.441,-346
257.466,-385
257.491,-395
257.516,-385
257.541,-358
257.566,-324
257.591,-308
257.616,-314
257.641,-305
257.666,-220
257.691,-24
257.716,251
257.741,551
257.766,844
257.791,1135
257.816,1417
257.841,1623
257.866,1658
257.891,1481
257.916,1154
257.941,793
257.966,479
257.991,218
258.016,-13
258.041,-200
258.066,-297
258.091,-295
258.116,-256
258.141,-263
258.166,-336
258.191,-416
258.216,-429
258.241,-364
258.266,-277
258.291,-224
258.316,-214
258.341,-209
258.366,-166
258.391,-50
258.416,161
258.441,455
258.466,756
258.491,937
258.516,899
258.541,660
258.566,350
258.591,110
258.616,-15
258.641,-77
258.666,-134
258.691,-178
258.716,-161
258.741,-64
258.766,75
258.791,205
258.816,303
258.841,367
258.866,380
258.891,322
258.916,213
258.941,130
258.966,138
258.991,213
259.016,262
259.041,225
259.066,147
259.091,131
259.116,204
259.141,279
259.166,251
259.191,132
259.216,61
259.241,164
259.266,424
259.291,677
259.316,752
259.341,593
259.366,275
259.391,-75
259.416,-348
259.441,-473
259.466,-420
259.491,-205
259.516,117
259.541,491
259.566,877
259.591,1232
259.616,1472
259.641,1484
259.666,1206
259.691,709
259.716,177
259.741,-211
259.766,-387
259.791,-400
259.816,-336
259.841,-255
259.866,-189
259.891,-169
259.916,-201
259.941,-246
259.966,-231
259.991,-121
260.016,28
260.041,125
260.066,137
260.091,120
260.116,151
260.141,230
260.166,290
260.191,284
260.216,260
260.241,305
260.266,445
260.291,606
260.316,693
260.341,688
260.366,660
260.391,674
260.416,716
260.441,721
260.466,654
260.491,556
260.516,497
260.541,504
260.566,535
260.591,530
260.616,463
260.641,357
260.666,247
260.691,149
260.716,57
260.741,-36
260.766,-130
260.791,-211
260.816,-271
260.841,-318
260.866,-368
260.891,-425
260.916,-465
260.941,-447
260.966,-346
260.991,-181
261.016,-4
261.041,142
261.066,261
261.091,384
261.116,523
261.141,652
261.166,729
261.191,750
261.216,755
261.241,791
261.266,863
261.291,927
261.316,938
261.341,882
261.366,782
261.391,665
261.416,556
261.441,474
261.466,434
261.491,438
261.516,454
261.541,440
261.566,369
261.591,250
261.616,113
261.641,-25
261.666,-164
261.691,-299
261.716,-410
261.741,-477
261.766,-500
261.791,-503
261.816,-507
261.841,-514
261.866,-515
261.891,-508
261.916,-514
261.941,-543
261.966,-580
261.991,-587
262.016,-540
262.041,-454
262.066,-368
262.091,-312
262.116,-279
262.141,-240
262.166,-165
262.191,-54
262.216,63
262.241,150
262.266,178
262.291,160
262.316,132
262.341,142
262.366,208
262.391,317
262.416,436
262.441,544
262.466,644
262.491,745
262.516,836
262.541,879
262.566,843
262.591,737
262.616,609
262.641,521
262.666,507
262.691,564
262.716,661
262.741,770
262.766,872
262.791,960
262.816,1029
262.841,1076
262.866,1098
262.891,1087
262.916,1030
262.941,920
262.966,763
262.991,585
263.016,419
263.041,278
263.066,157
263.091,41
263.116,-73
263.141,-172
263.166,-236
263.191,-249
263.216,-208
263.241,-121
263.266,1
263.291,138
263.316,261
263.341,345
263.366,385
263.391,401
263.416,419
263.441,455
263.466,505
263.491,553
263.516,585
263.541,586
263.566,547
263.591,461
263.616,344
263.641,235
263.666,176
263.691,186
263.716,236
263.741,277
263.766,277
263.791,242
263.816,206
263.841,191
263.866,193
263.891,190
263.916,165
263.941,126
263.966,86
263.991,47
264.016,-2
264.041,-84
264.066,-201
264.091,-339
264.116,-472
264.141,-573
264.166,-625
264.191,-625
264.216,-583
264.241,-518
264.266,-449
264.291,-393
264.316,-355
264.341,-338
264.366,-333
264.391,-329
264.416,-307
264.441,-252
264.466,-158
264.491,-43
264.516,66
264.541,144
264.566,189
264.591,231
264.616,309
264.641,447
264.666,633
264.691,822
264.716,971
264.741,1070
264.766,1144
264.791,1226
264.816,1320
264.841,1391
264.866,1377
264.891,1238
264.916,981
264.941,663
264.966,361
264.991,141
265.016,25
265.041,-16
265.066,-44
265.091,-111
265.116,-229
265.141,-362
265.166,-453
265.191,-466
265.216,-405
265.241,-304
265.266,-191
265.291,-74
265.316,47
265.341,161
265.366,231
265.391,222
265.416,132
265.441,-6
265.466,-142
265.491,-234
265.516,-263
265.541,-227
265.566,-132
265.591,9
265.616,175
265.641,325
265.666,424
265.691,451
265.716,418
265.741,352
265.766,282
265.791,221
265.816,168
265.841,131
265.866,127
265.891,174
265.916,265
265.941,365
265.966,437
265.991,476
266.016,521
266.041,620
266.066,783
266.091,967
266.116,1115
266.141,1193
266.166,1201
266.191,1144
266.216,1013
266.241,791
266.266,498
266.291,205
266.316,0
266.341,-65
266.366,-7
266.391,115
266.416,251
266.441,377
266.466,500
266.491,627
266.516,766
266.541,921
266.566,1099
266.591,1283
266.616,1420
266.641,1426
266.666,1237
266.691,865
266.716,410
266.741,4
266.766,-269
266.791,-426
266.816,-545
266.841,-689
266.866,-847
266.891,-961
266.916,-1005
266.941,-1020
266.966,-1077
266.991,-1193
267.016,-1298
267.041,-1305
267.066,-1191
267.091,-1013
267.116,-840
267.141,-676
267.166,-468
267.191,-185
267.216,129
267.241,387
267.266,539
267.291,614
267.316,674
267.341,752
267.366,832
267.391,894
267.416,945
267.441,1003
267.466,1066
267.491,1105
267.516,1104
267.541,1086
267.566,1083
267.591,1084
267.616,1035
267.641,886
267.666,646
267.691,376
267.716,127
267.741,-94
267.766,-311
267.791,-519
267.816,-671
267.841,-722
267.866,-669
267.891,-553
267.916,-423
267.941,-297
267.966,-174
267.991,-49
268.016,69
268.041,179
268.066,297
268.091,444
268.116,616
268.141,770
268.166,849
268.191,828
268.216,738
268.241,642
268.266,587
268.291,572
268.316,560
268.341,520
268.366,461
268.391,425
268.416,445
268.441,506
268.466,559
268.491,559
268.516,500
268.541,413
268.566,329
268.591,267
268.616,242
268.641,271
268.666,364
268.691,507
268.716,664
268.741,800
268.766,896
268.791,940
268.816,894
268.841,716
268.866,411
268.891,71
268.916,-173
268.941,-249
268.966,-210
268.991,-181
269.016,-244
269.041,-361
269.066,-427
269.091,-380
269.116,-260
269.141,-160
269.166,-135
269.191,-161
269.216,-177
269.241,-147
269.266,-81
269.291,-11
269.316,41
269.341,73
269.366,83
269.391,72
269.416,45
269.441,9
269.466,-32
269.491,-78
269.516,-106
269.541,-72
269.566,61
269.591,290
269.616,549
269.641,762
269.666,892
269.691,949
269.716,949
269.741,874
269.766,692
269.791,418
269.816,138
269.841,-39
269.866,-72
269.891,-12
269.916,40
269.941,24
269.966,-54
269.991,-142
270.016,-196
270.041,-192
270.066,-128
270.091,-8
270.116,144
270.141,295
270.166,414
270.191,488
270.216,515
270.241,480
270.266,359
270.291,161
270.316,-51
270.341,-195
270.366,-239
270.391,-230
270.416,-242
270.441,-292
270.466,-320
270.491,-256
270.516,-93
270.541,105
270.566,281
270.591,432
270.616,580
270.641,719
270.666,796
270.691,779
270.716,709
270.741,671
270.766,710
270.791,792
270.816,853
270.841,871
270.866,876
270.891,889
270.916,877
270.941,790
270.966,638
270.991,506
271.016,481
271.041,559
271.066,655
271.091,683
271.116,630
271.141,556
271.166,512
271.191,500
271.216,487
271.241,454
271.266,410
271.291,376
271.316,350
271.341,318
271.366,271
271.391,210
271.416,140
271.441,63
271.466,-12
271.491,-68
271.516,-87
271.541,-70
271.566,-46
271.591,-49
271.616,-88
271.641,-147
271.666,-205
271.691,-259
271.716,-319
271.741,-394
271.766,-474
271.791,-537
271.816,-560
271.841,-546
271.866,-527
271.891,-545
271.916,-617
271.941,-710
271.966,-754
271.991,-687
272.016,-504
272.041,-263
272.066,-44
272.091,102
272.116,177
272.141,205
272.166,213
272.191,215
272.216,225
272.241,264
272.266,349
272.291,476
272.316,624
272.341,760
272.366,856
272.391,897
272.416,885
272.441,842
272.466,807
272.491,810
272.516,853
272.541,904
272.566,926
272.591,906
272.616,859
272.641,812
272.666,770
272.691,719
272.716,643
272.741,549
272.766,461
272.791,401
272.816,368
272.841,342
272.866,297
272.891,223
272.916,130
272.941,36
272.966,-45
272.991,-118
273.016,-186
273.041,-245
273.066,-279
273.091,-276
273.116,-246
273.141,-221
273.166,-224
273.191,-249
273.216,-270
273.241,-270
273.266,-261
273.291,-272
273.316,-311
273.341,-352
273.366,-363
273.391,-339
273.416,-306
273.441,-297
273.466,-318
273.491,-350
273.516,-368
273.541,-355
273.566,-311
273.591,-238
273.616,-142
273.641,-33
273.666,82
273.691,212
273.716,372
273.741,569
273.766,785
273.791,987
273.816,1151
273.841,1276
273.866,1372
273.891,1439
273.916,1475
273.941,1490
273.966,1505
273.991,1527
274.016,1537
274.041,1498
274.066,1412
274.091,1319
274.116,1266
274.141,1251
274.166,1222
274.191,1141
274.216,1032
274.241,962
274.266,978
274.291,1058
274.316,1151
274.341,1229
274.366,1293
274.391,1321
274.416,1238
274.441,972
274.466,540
274.491,69
274.516,-289
274.541,-479
274.566,-567
274.591,-668
274.616,-845
274.641,-1082
274.666,-1329
274.691,-1560
274.716,-1771
274.741,-1955
274.766,-2092
274.791,-2173
274.816,-2213
274.841,-2233
274.866,-2234
274.891,-2195
274.916,-2096
274.941,-1939
274.966,-1734
274.991,-1476
275.016,-1152
275.041,-775
275.066,-395
275.091,-73
275.116,159
275.141,313
275.166,417
275.191,481
275.216,510
275.241,513
275.266,513
275.291,534
275.316,586
275.341,682
275.366,837
275.391,1044
275.416,1253
275.441,1383
275.466,1390
275.491,1310
275.516,1232
275.541,1219
275.566,1255
275.591,1288
275.616,1301
275.641,1337
275.666,1434
275.691,1570
275.716,1676
275.741,1708
275.766,1692
275.791,1684
275.816,1704
275.841,1726
275.866,1733
275.891,1751
275.916,1807
275.941,1865
275.966,1826
275.991,1596
276.016,1168
276.041,611
276.066,3
276.091,-601
276.116,-1146
276.141,-1548
276.166,-1735
276.191,-1720
276.216,-1618
276.241,-1559
276.266,-1581
276.291,-1619
276.316,-1582
276.341,-1437
276.366,-1210
276.391,-935
276.416,-631
276.441,-342
276.466,-144
276.491,-92
276.516,-128
276.541,-100
276.566,122
276.591,525
276.616,958
276.641,1264
276.666,1392
276.691,1386
276.716,1290
276.741,1104
276.766,837
276.791,569
276.816,411
276.841,388
276.866,384
276.891,237
276.916,-96
276.941,-476
276.966,-693
276.991,-648
277.016,-431
277.041,-219
277.066,-125
277.091,-129
277.116,-148
277.141,-136
277.166,-109
277.191,-88
277.216,-56
277.241,19
277.266,144
277.291,290
277.316,440
277.341,611
277.366,808
277.391,970
277.416,988
277.441,818
277.466,550
277.491,354
277.516,325
277.541,393
277.566,397
277.591,264
277.616,89
277.641,36
277.666,172
277.691,408
277.716,613
277.741,750
277.766,885
277.791,1082
277.816,1311
277.841,1479
277.866,1525
277.891,1458
277.916,1309
277.941,1079
277.966,766
277.991,430
278.016,186
278.041,103
278.066,129
278.091,134
278.116,34
278.141,-139
278.166,-303
278.191,-426
278.216,-549
278.241,-698
278.266,-815
278.291,-805
278.316,-637
278.341,-401
278.366,-227
278.391,-176
278.416,-202
278.441,-223
278.466,-204
278.491,-164
278.516,-126
278.541,-80
278.566,-1
278.591,110
278.616,225
278.641,312
278.666,357
278.691,375
278.716,390
278.741,426
278.766,498
278.791,597
278.816,688
278.841,739
278.866,743
278.891,727
278.916,721
278.941,722
278.966,707
278.991,662
279.016,604
279.041,554
279.066,505
279.091,430
279.116,313
279.141,177
279.166,57
279.191,-33
279.216,-118
279.241,-217
279.266,-327
279.291,-427
279.316,-515
279.341,-598
279.366,-673
279.391,-718
279.416,-721
279.441,-711
279.466,-726
279.491,-758
279.516,-735
279.541,-586
279.566,-328
279.591,-68
279.616,85
279.641,121
279.666,105
279.691,93
279.716,62
279.741,-48
279.766,-244
279.791,-431
279.816,-488
279.841,-355
279.866,-72
279.891,270
279.916,593
279.941,849
279.966,1023
279.991,1115
280.016,1151
280.041,1165
280.066,1178
280.091,1178
280.116,1144
280.141,1083
280.166,1029
280.191,1013
280.216,1025
280.241,1034
280.266,1025
280.291,1011
280.316,1012
280.341,1019
280.366,1009
280.391,984
280.416,978
280.441,1018
280.466,1086
280.491,1117
280.516,1055
280.541,901
280.566,698
280.591,495
280.616,316
280.641,177
280.666,93
280.691,78
280.716,108
280.741,129
280.766,88
280.791,-26
280.816,-190
280.841,-361
280.866,-516
280.891,-642
280.916,-732
280.941,-777
280.966,-786
280.991,-776
281.016,-763
281.041,-743
281.066,-706
281.091,-649
281.116,-589
281.141,-536
281.166,-482
281.191,-406
281.216,-293
281.241,-152
281.266,-2
281.291,143
281.316,277
281.341,385
281.366,442
281.391,438
281.416,389
281.441,338
281.466,318
281.491,325
281.516,334
281.541,328
281.566,318
281.591,327
281.616,361
281.641,402
281.666,429
281.691,435
281.716,430
281.741,428
281.766,430
281.791,438
281.816,456
281.841,487
281.866,524
281.891,551
281.916,562
281.941,575
281.966,617
281.991,682
282.016,722
282.041,679
282.066,542
282.091,368
282.116,244
282.141,221
282.166,279
282.191,358
282.216,417
282.241,452
282.266,476
282.291,487
282.316,462
282.341,390
282.366,287
282.391,187
282.416,106
282.441,31
282.466,-59
282.491,-167
282.516,-270
282.541,-339
282.566,-368
282.591,-369
282.616,-354
282.641,-327
282.666,-285
282.691,-230
282.716,-173
282.741,-121
282.766,-72
282.791,-22
282.816,33
282.841,88
282.866,139
282.891,177
282.916,198
282.941,199
282.966,181
282.991,154
283.016,130
283.041,121
