df_hash,22ZHK4.DZ2M1F
422.723,1.051
422.753,1.045
422.783,1.042
422.813,1.057
422.843,1.051
422.873,1.049
422.903,1.044
422.933,1.050
422.963,1.050
422.993,1.048
423.023,1.055
423.053,1.047
423.083,1.046
423.113,1.051
423.143,1.048
423.173,1.050
423.203,1.049
423.233,1.050
423.263,1.053
423.293,1.050
423.323,1.051
423.353,1.050
423.383,1.050
423.413,1.052
423.443,1.050
423.473,1.050
423.503,1.048
423.533,1.048
423.563,1.057
423.593,1.047
423.623,1.046
423.653,1.049
423.683,1.051
423.713,1.052
423.743,1.049
423.773,1.051
423.803,1.049
423.833,1.048
423.863,1.049
423.893,1.050
423.923,1.049
423.953,1.051
423.983,1.051
424.013,1.051
424.043,1.049
424.073,1.053
424.103,1.048
424.133,1.051
424.163,1.051
424.193,1.046
424.223,1.041
424.253,1.052
424.283,1.059
424.313,1.054
424.343,1.047
424.373,1.046
424.403,1.045
424.433,1.044
424.463,1.046
424.493,1.050
424.523,1.051
424.553,1.054
424.583,1.049
424.613,1.050
424.643,1.052
424.673,1.047
424.703,1.043
424.733,1.042
424.763,1.047
424.793,1.051
424.823,1.060
424.853,1.055
424.883,1.050
424.913,1.050
424.943,1.051
424.973,1.046
425.003,1.046
425.033,1.056
425.063,1.045
425.093,1.045
425.123,1.045
425.153,1.046
425.183,1.047
425.213,1.052
425.243,1.055
425.273,1.053
425.303,1.052
425.333,1.048
425.363,1.048
425.393,1.046
425.423,1.047
425.453,1.051
425.483,1.050
425.513,1.053
425.543,1.049
425.573,1.049
425.603,1.045
425.633,1.049
425.663,1.047
425.693,1.048
425.723,1.049
425.753,1.046
425.783,1.045
425.813,1.054
425.843,1.057
425.873,1.049
425.903,1.048
425.933,1.052
425.963,1.047
425.993,1.047
426.023,1.048
426.053,1.050
426.083,1.050
426.113,1.046
426.143,1.049
426.173,1.049
426.203,1.048
426.233,1.050
426.263,1.052
426.293,1.053
426.323,1.050
426.353,1.052
426.383,1.048
426.413,1.050
426.443,1.044
426.473,1.046
426.503,1.046
426.533,1.052
426.563,1.061
426.593,1.050
426.623,1.047
426.653,1.049
426.683,1.049
426.713,1.047
426.743,1.050
426.773,1.054
426.803,1.047
426.833,1.044
426.863,1.047
426.893,1.048
426.923,1.049
426.953,1.051
426.983,1.051
427.013,1.051
427.043,1.049
427.073,1.049
427.103,1.050
427.133,1.054
427.163,1.049
427.193,1.048
427.223,1.047
427.253,1.049
427.283,1.058
427.313,1.050
427.343,1.050
427.373,1.046
427.403,1.048
427.433,1.047
427.463,1.051
427.493,1.051
427.523,1.044
427.553,1.052
427.583,1.050
427.613,1.050
427.643,1.048
427.673,1.052
427.703,1.046
427.733,1.049
427.763,1.050
427.793,1.047
427.823,1.050
427.853,1.048
427.883,1.049
427.913,1.045
427.943,1.053
427.973,1.054
428.003,1.051
428.033,1.046
428.063,1.052
428.093,1.055
428.123,1.049
428.153,1.049
428.183,1.050
428.213,1.050
428.243,1.049
428.273,1.047
428.303,1.050
428.333,1.047
428.363,1.052
428.393,1.051
428.423,1.048
428.453,1.049
428.483,1.053
428.513,1.050
428.543,1.049
428.573,1.051
428.603,1.049
428.633,1.050
428.663,1.050
428.693,1.051
428.723,1.050
428.753,1.052
428.783,1.052
428.813,1.044
428.843,1.048
428.873,1.058
428.903,1.051
428.933,1.046
428.963,1.051
428.993,1.048
429.023,1.055
429.053,1.059
429.083,1.045
429.113,1.060
429.143,1.045
429.173,1.050
429.203,1.052
429.233,1.067
429.263,1.068
429.293,1.056
429.323,1.041
429.353,1.036
429.383,1.040
429.413,1.037
429.443,1.052
429.473,1.057
429.503,1.066
429.533,1.064
429.563,1.055
429.593,1.051
429.623,1.048
429.653,1.052
429.683,1.057
429.713,1.063
429.743,1.063
429.773,1.051
429.803,1.045
429.833,1.041
429.863,1.043
429.893,1.046
429.923,1.053
429.953,1.062
429.983,1.062
430.013,1.057
430.043,1.056
430.073,1.060
430.103,1.069
430.133,1.058
430.163,1.063
430.193,1.059
430.223,1.044
430.253,1.016
430.283,1.033
430.313,1.032
430.343,1.023
430.373,1.054
430.403,1.066
430.433,1.064
430.463,1.047
430.493,1.057
430.523,1.079
430.553,1.031
430.583,1.032
430.613,1.020
430.643,1.037
430.673,1.042
430.703,1.043
430.733,1.033
430.763,1.036
430.793,1.027
430.823,1.030
430.853,1.042
430.883,1.059
430.913,1.054
430.943,1.048
430.973,1.047
431.003,1.038
431.033,1.042
431.063,1.021
431.093,1.026
431.123,1.028
431.153,1.027
431.183,1.037
431.213,1.039
431.243,1.041
431.273,1.040
431.303,1.040
431.333,1.036
431.363,1.047
431.393,1.048
431.423,1.061
431.453,1.062
431.483,1.048
431.513,1.038
431.543,1.082
431.573,1.092
431.603,1.082
431.633,1.066
431.663,1.055
431.693,1.038
431.723,1.052
431.753,1.071
431.783,1.047
431.813,1.020
431.843,1.006
431.873,1.008
431.903,1.019
431.933,1.014
431.963,1.029
431.993,1.051
432.023,1.058
432.053,1.056
432.083,1.062
432.113,1.062
432.143,1.053
432.173,1.052
432.203,1.048
432.233,1.037
432.263,1.034
432.293,1.042
432.323,1.057
432.353,1.062
432.383,1.063
432.413,1.064
432.443,1.066
432.473,1.069
432.503,1.073
432.533,1.080
432.563,1.051
432.593,1.041
432.623,1.029
432.653,1.040
432.683,1.033
432.713,1.042
432.743,1.042
432.773,1.043
432.803,1.059
432.833,1.063
432.863,1.060
432.893,1.055
432.923,1.065
432.953,1.074
432.983,1.065
433.013,1.043
433.043,1.050
433.073,1.051
433.103,1.060
433.133,1.050
433.163,1.063
433.193,1.068
433.223,1.077
433.253,1.074
433.283,1.072
433.313,1.071
433.343,1.070
433.373,1.074
433.403,1.061
433.433,1.049
433.463,1.037
433.493,1.050
433.523,1.054
433.553,1.079
433.583,1.073
433.613,1.085
433.643,1.090
433.673,1.068
433.703,1.058
433.733,1.008
433.763,1.000
433.793,0.998
433.823,1.000
433.853,1.041
433.883,1.056
433.913,1.066
433.943,1.062
433.973,1.067
434.003,1.059
434.033,1.053
434.063,1.052
434.093,1.053
434.123,1.062
434.153,1.051
434.183,1.054
434.213,1.049
434.243,1.046
434.273,1.043
434.303,1.052
434.333,1.034
434.363,1.017
434.393,1.007
434.423,1.000
434.453,1.010
434.483,1.023
434.513,1.050
434.543,1.033
434.573,1.054
434.603,1.052
434.633,1.029
434.663,1.020
434.693,1.053
434.723,1.050
434.753,1.017
434.783,1.040
434.813,1.043
434.843,1.051
434.873,1.053
434.903,1.068
434.933,1.053
434.963,1.038
434.993,1.035
435.023,1.034
435.053,1.018
435.083,1.028
435.113,1.016
435.143,1.018
435.173,1.028
435.203,1.020
435.233,1.010
435.263,1.010
435.293,1.016
435.323,1.049
435.353,1.057
435.383,1.046
435.413,1.032
435.443,1.046
435.473,1.046
435.503,1.058
435.533,1.058
435.563,1.029
435.593,1.012
435.623,1.002
435.653,0.989
435.683,1.012
435.713,1.017
435.743,1.011
435.773,1.013
435.803,1.009
435.833,1.022
435.863,1.032
435.893,1.044
435.923,1.058
435.953,1.066
435.983,1.066
436.013,1.053
436.043,1.030
436.073,1.026
436.103,1.017
436.133,1.021
436.163,1.037
436.193,1.037
436.223,1.026
436.253,1.037
436.283,1.033
436.313,1.029
436.343,1.031
436.373,1.021
436.403,1.017
436.433,1.016
436.463,1.024
436.493,1.019
436.523,1.036
436.553,1.038
436.583,1.032
436.613,1.036
436.643,1.037
436.673,1.039
436.703,1.039
436.733,1.027
436.763,1.029
436.793,1.035
436.823,1.034
436.853,1.033
436.883,1.026
436.913,1.028
436.943,1.034
436.973,1.029
437.003,1.027
437.033,1.031
437.063,1.034
437.093,1.024
437.123,1.026
437.153,1.029
437.183,1.034
437.213,1.032
437.243,1.038
437.273,1.033
437.303,1.035
437.333,1.032
437.363,1.032
437.393,1.028
437.423,1.028
437.453,1.034
437.483,1.030
437.513,1.030
437.543,1.028
437.573,1.033
437.603,1.031
437.633,1.033
437.663,1.036
437.693,1.035
437.723,1.027
437.753,1.041
437.783,1.033
437.813,1.029
437.843,1.028
437.873,1.035
437.903,1.033
437.933,1.028
437.963,1.044
437.993,1.031
438.023,1.037
438.053,1.040
438.083,1.023
438.113,1.033
438.143,1.029
438.173,1.035
438.203,1.036
438.233,1.033
438.263,1.036
438.293,1.037
438.323,1.029
438.353,1.036
438.383,1.033
438.413,1.032
438.443,1.025
438.473,1.035
438.503,1.038
438.533,1.034
438.563,1.028
438.593,1.031
438.623,1.035
438.653,1.037
438.683,1.034
438.713,1.033
438.743,1.034
438.773,1.035
438.803,1.032
438.833,1.031
438.863,1.031
438.893,1.034
438.923,1.033
438.953,1.035
438.983,1.035
439.013,1.032
439.043,1.033
439.073,1.039
439.103,1.036
439.133,1.031
439.163,1.027
439.193,1.039
439.223,1.035
439.253,1.031
439.283,1.031
439.313,1.030
439.343,1.034
439.373,1.038
439.403,1.037
439.433,1.029
439.463,1.037
439.493,1.040
439.523,1.033
439.553,1.031
439.583,1.035
439.613,1.035
439.643,1.030
439.673,1.031
439.703,1.034
439.733,1.037
439.763,1.035
439.793,1.035
439.823,1.033
439.853,1.032
439.883,1.045
439.913,1.037
439.943,1.034
439.973,1.029
440.003,1.033
440.033,1.033
440.063,1.033
440.093,1.032
440.123,1.032
440.153,1.034
440.183,1.035
440.213,1.033
440.243,1.033
440.273,1.032
440.303,1.034
440.333,1.038
440.363,1.038
440.393,1.041
440.423,1.036
440.453,1.034
440.483,1.031
440.513,1.039
440.543,1.036
440.573,1.033
440.603,1.035
440.633,1.036
440.663,1.033
440.693,1.032
440.723,1.031
440.753,1.033
440.783,1.038
440.813,1.034
440.843,1.032
440.873,1.034
440.903,1.031
440.933,1.032
440.963,1.033
440.993,1.039
441.023,1.036
441.053,1.035
441.083,1.032
441.113,1.033
441.143,1.043
441.173,1.035
441.203,1.031
441.233,1.033
441.263,1.035
441.293,1.035
441.323,1.037
441.353,1.031
441.383,1.037
441.413,1.036
441.443,1.035
441.473,1.032
441.503,1.029
441.533,1.037
441.563,1.036
441.593,1.035
441.623,1.038
441.653,1.032
441.683,1.039
441.713,1.035
441.743,1.029
441.773,1.029
441.803,1.042
441.833,1.034
441.863,1.034
441.893,1.035
441.923,1.034
441.953,1.031
441.983,1.032
442.013,1.034
442.043,1.032
442.073,1.034
442.103,1.032
442.133,1.032
442.163,1.030
442.193,1.033
442.223,1.035
442.253,1.036
442.283,1.036
442.313,1.037
442.343,1.033
442.373,1.038
442.403,1.034
442.433,1.028
442.463,1.040
442.493,1.034
442.523,1.033
442.553,1.035
442.583,1.039
442.613,1.032
442.643,1.030
442.673,1.029
442.703,1.033
442.733,1.038
442.763,1.033
442.793,1.032
442.823,1.035
442.853,1.037
442.883,1.035
442.913,1.034
442.943,1.036
442.973,1.034
443.003,1.037
443.033,1.031
443.063,1.035
443.093,1.035
443.123,1.033
443.153,1.028
443.183,1.041
443.213,1.037
443.243,1.033
443.273,1.034
443.303,1.036
443.333,1.036
443.363,1.034
443.393,1.036
443.423,1.032
443.453,1.038
443.483,1.038
443.513,1.037
443.543,1.033
443.573,1.034
443.603,1.036
443.633,1.034
443.663,1.033
443.693,1.036
443.723,1.037
443.753,1.035
443.783,1.030
443.813,1.034
443.843,1.032
443.873,1.034
443.903,1.030
443.933,1.036
443.963,1.035
443.993,1.035
444.023,1.036
444.053,1.039
444.083,1.032
444.113,1.042
444.143,1.037
444.173,1.033
444.203,1.036
444.233,1.034
444.263,1.035
444.293,1.030
444.323,1.035
444.353,1.036
444.383,1.033
444.413,1.036
444.443,1.036
444.473,1.031
444.503,1.030
444.533,1.035
444.563,1.037
444.593,1.034
444.623,1.032
444.653,1.034
444.683,1.034
444.713,1.034
444.743,1.033
444.773,1.030
444.803,1.034
444.833,1.037
444.863,1.035
444.893,1.033
444.923,1.032
444.953,1.037
444.983,1.044
445.013,1.032
445.043,1.031
445.073,1.032
445.103,1.037
445.133,1.035
445.163,1.033
445.193,1.038
445.223,1.034
445.253,1.034
445.283,1.036
445.313,1.030
445.343,1.034
445.373,1.034
445.403,1.035
445.433,1.038
445.463,1.036
445.493,1.038
445.523,1.038
445.553,1.035
445.583,1.033
445.613,1.037
445.643,1.031
445.673,1.036
445.703,1.038
445.733,1.034
445.763,1.037
445.793,1.033
445.823,1.046
445.853,1.038
445.883,1.029
445.913,1.031
445.943,1.034
445.973,1.037
446.003,1.032
446.033,1.034
446.063,1.033
446.093,1.034
446.123,1.033
446.153,1.034
446.183,1.032
446.213,1.033
446.243,1.037
446.273,1.036
446.303,1.032
446.333,1.035
446.363,1.035
446.393,1.033
446.423,1.035
446.453,1.036
446.483,1.034
446.513,1.037
446.543,1.038
446.573,1.032
446.603,1.034
446.633,1.037
446.663,1.048
446.693,1.037
446.723,1.035
446.753,1.034
446.783,1.032
446.813,1.029
446.843,1.032
446.873,1.037
446.903,1.034
446.933,1.041
446.963,1.039
446.993,1.035
447.023,1.033
447.053,1.035
447.083,1.037
447.113,1.034
447.143,1.035
447.173,1.036
447.203,1.035
447.233,1.035
447.263,1.038
447.293,1.035
447.323,1.034
447.353,1.035
447.383,1.033
447.413,1.040
447.443,1.035
447.473,1.035
447.503,1.034
447.533,1.041
447.563,1.042
447.593,1.031
447.623,1.032
447.653,1.032
447.683,1.034
447.713,1.035
447.743,1.036
447.773,1.038
447.803,1.035
447.833,1.035
447.863,1.031
447.893,1.033
447.923,1.033
447.953,1.037
447.983,1.036
448.013,1.037
448.043,1.035
448.073,1.034
448.103,1.036
448.133,1.039
448.163,1.038
448.193,1.037
448.223,1.034
448.253,1.034
448.283,1.038
448.313,1.038
448.343,1.038
448.373,1.036
448.403,1.034
448.433,1.041
448.463,1.037
448.493,1.034
448.523,1.037
448.553,1.036
448.583,1.039
448.613,1.033
448.643,1.036
448.673,1.038
448.703,1.034
448.733,1.037
448.763,1.039
448.793,1.032
448.823,1.029
448.853,1.035
448.883,1.036
448.913,1.037
448.943,1.036
448.973,1.036
449.003,1.038
449.033,1.034
449.063,1.035
449.093,1.035
449.123,1.039
449.153,1.036
449.183,1.035
449.213,1.034
449.243,1.035
449.273,1.037
449.303,1.031
449.333,1.029
449.363,1.035
449.393,1.041
449.423,1.034
449.453,1.029
449.483,1.031
449.513,1.041
449.543,1.037
449.573,1.038
449.603,1.037
449.633,1.034
449.663,1.036
449.693,1.036
449.723,1.036
449.753,1.034
449.783,1.036
449.813,1.036
449.843,1.033
449.873,1.036
449.903,1.040
449.933,1.038
449.963,1.038
449.993,1.033
450.023,1.037
450.053,1.035
450.083,1.039
450.113,1.035
450.143,1.040
450.173,1.038
450.203,1.038
450.233,1.031
450.263,1.032
450.293,1.045
450.323,1.038
450.353,1.032
450.383,1.032
450.413,1.040
450.443,1.041
450.473,1.034
450.503,1.038
450.533,1.034
450.563,1.035
450.593,1.037
450.623,1.037
450.653,1.034
450.683,1.035
450.713,1.035
450.743,1.037
450.773,1.041
450.803,1.039
450.833,1.035
450.863,1.036
450.893,1.036
450.923,1.036
450.953,1.035
450.983,1.035
451.013,1.037
451.043,1.042
451.073,1.038
451.103,1.038
451.133,1.038
451.163,1.040
451.193,1.042
451.223,1.036
451.253,1.033
451.283,1.037
451.313,1.035
451.343,1.032
451.373,1.036
451.403,1.036
451.433,1.032
451.463,1.035
451.493,1.038
451.523,1.037
451.553,1.033
451.583,1.033
451.613,1.036
451.643,1.039
451.673,1.041
451.703,1.036
451.733,1.037
451.763,1.038
451.793,1.039
451.823,1.038
451.853,1.037
451.883,1.040
451.913,1.041
451.943,1.035
451.973,1.039
452.003,1.035
452.033,1.041
452.063,1.044
452.093,1.034
452.123,1.034
452.153,1.033
452.183,1.036
452.213,1.037
452.243,1.038
452.273,1.040
452.303,1.034
452.333,1.040
452.363,1.042
452.393,1.037
452.423,1.032
452.453,1.036
452.483,1.037
452.513,1.040
452.543,1.038
452.573,1.037
452.603,1.040
452.633,1.036
452.663,1.037
452.693,1.038
452.723,1.038
452.753,1.037
452.783,1.037
452.813,1.035
452.843,1.038
452.873,1.043
452.903,1.038
452.933,1.032
452.963,1.032
452.993,1.035
453.023,1.038
453.053,1.036
453.083,1.041
453.113,1.034
453.143,1.036
453.173,1.038
453.203,1.039
453.233,1.037
453.263,1.033
453.293,1.040
453.323,1.038
453.353,1.034
453.383,1.038
453.413,1.040
453.443,1.036
453.473,1.040
453.503,1.037
453.533,1.037
453.563,1.038
453.593,1.033
453.623,1.041
453.653,1.037
453.683,1.037
453.713,1.037
453.743,1.036
453.773,1.040
453.803,1.034
453.833,1.041
453.863,1.034
453.893,1.037
453.923,1.038
453.953,1.040
453.983,1.032
454.013,1.036
454.043,1.036
454.073,1.038
454.103,1.037
454.133,1.040
454.163,1.037
454.193,1.037
454.223,1.031
454.253,1.028
454.283,1.041
454.313,1.047
454.343,1.036
454.373,1.037
454.403,1.037
454.433,1.040
454.463,1.035
454.493,1.037
454.523,1.039
454.553,1.035
454.583,1.039
454.613,1.036
454.643,1.035
454.673,1.037
454.703,1.036
454.733,1.038
454.763,1.037
454.793,1.037
454.823,1.040
454.853,1.041
454.883,1.041
454.913,1.037
454.943,1.034
454.973,1.033
455.003,1.044
455.033,1.041
455.063,1.032
455.093,1.037
455.123,1.036
455.153,1.034
455.183,1.037
455.213,1.040
455.243,1.034
455.273,1.037
455.303,1.040
455.333,1.035
455.363,1.036
455.393,1.037
455.423,1.041
455.453,1.039
455.483,1.039
455.513,1.039
455.543,1.037
455.573,1.037
455.603,1.039
455.633,1.037
455.663,1.035
455.693,1.031
455.723,1.037
455.753,1.041
455.783,1.038
455.813,1.038
455.843,1.037
455.873,1.037
455.903,1.038
455.933,1.031
455.963,1.038
455.993,1.036
456.023,1.034
456.053,1.040
456.083,1.039
456.113,1.033
456.143,1.036
456.173,1.039
456.203,1.038
456.233,1.037
456.263,1.038
456.293,1.033
456.323,1.035
456.353,1.035
456.383,1.040
456.413,1.038
456.443,1.033
456.473,1.034
456.503,1.042
456.533,1.044
456.563,1.036
456.593,1.035
456.623,1.039
456.653,1.040
456.683,1.036
456.713,1.036
456.743,1.036
456.773,1.035
456.803,1.038
456.833,1.041
456.863,1.038
456.893,1.038
456.923,1.035
456.953,1.038
456.983,1.037
457.013,1.040
457.043,1.040
457.073,1.039
457.103,1.040
457.133,1.039
457.163,1.038
457.193,1.036
457.223,1.039
457.253,1.037
457.283,1.036
457.313,1.044
457.343,1.037
457.373,1.034
457.403,1.040
457.433,1.034
457.463,1.035
457.493,1.038
457.523,1.042
457.553,1.036
457.583,1.038
457.613,1.037
457.643,1.033
457.673,1.032
457.703,1.037
457.733,1.041
457.763,1.041
457.793,1.041
457.823,1.042
457.853,1.038
457.883,1.035
457.913,1.036
457.943,1.037
457.973,1.043
458.003,1.037
458.033,1.036
458.063,1.036
458.093,1.040
458.123,1.047
458.153,1.036
458.183,1.033
458.213,1.037
458.243,1.038
458.273,1.033
458.303,1.036
458.333,1.042
458.363,1.035
458.393,1.036
458.423,1.035
458.453,1.034
458.483,1.032
458.513,1.039
458.543,1.039
458.573,1.037
458.603,1.038
458.633,1.036
458.663,1.040
458.693,1.035
458.723,1.037
458.753,1.035
458.783,1.033
458.813,1.038
458.843,1.043
458.873,1.035
458.903,1.034
458.933,1.037
458.963,1.037
458.993,1.033
459.023,1.034
459.053,1.037
459.083,1.036
459.113,1.039
459.143,1.040
459.173,1.039
459.203,1.035
459.233,1.041
459.263,1.036
459.293,1.036
459.323,1.038
459.353,1.036
459.383,1.039
459.413,1.042
459.443,1.035
459.473,1.036
459.503,1.038
459.533,1.037
459.563,1.044
459.593,1.036
459.623,1.034
459.653,1.036
459.683,1.042
459.713,1.037
459.743,1.036
459.773,1.037
459.803,1.037
459.833,1.040
459.863,1.035
459.893,1.039
459.923,1.039
459.953,1.034
459.983,1.035
460.013,1.033
460.043,1.036
460.073,1.037
460.103,1.039
460.133,1.043
460.163,1.037
460.193,1.035
460.223,1.036
460.253,1.033
460.283,1.043
460.313,1.040
460.343,1.035
460.373,1.034
460.403,1.040
460.433,1.040
460.463,1.037
460.493,1.041
460.523,1.039
460.553,1.036
460.583,1.039
460.613,1.035
460.643,1.029
460.673,1.034
460.703,1.038
460.733,1.041
460.763,1.038
460.793,1.040
460.823,1.040
460.853,1.035
460.883,1.039
460.913,1.041
460.943,1.038
460.973,1.031
461.003,1.033
461.033,1.046
461.063,1.039
461.093,1.036
461.123,1.039
461.153,1.036
461.183,1.038
461.213,1.034
461.243,1.040
461.273,1.033
461.303,1.036
461.333,1.042
461.363,1.033
461.393,1.037
461.423,1.034
461.453,1.040
461.483,1.036
461.513,1.033
461.543,1.033
461.573,1.042
461.603,1.038
461.633,1.036
461.663,1.034
461.693,1.031
461.723,1.041
461.753,1.040
461.783,1.035
461.813,1.037
461.843,1.035
461.873,1.038
461.903,1.035
461.933,1.038
461.963,1.036
461.993,1.040
462.023,1.037
462.053,1.032
462.083,1.032
462.113,1.034
462.143,1.034
462.173,1.037
462.203,1.041
462.233,1.039
462.263,1.042
462.293,1.041
462.323,1.037
462.353,1.033
462.383,1.030
462.413,1.043
462.443,1.040
462.473,1.035
462.503,1.034
462.533,1.035
462.563,1.039
462.593,1.038
462.623,1.043
462.653,1.036
462.683,1.036
462.713,1.041
462.743,1.037
462.773,1.035
462.803,1.035
462.833,1.039
462.863,1.038
462.893,1.035
462.923,1.038
462.953,1.037
462.983,1.040
463.013,1.040
463.043,1.043
463.073,1.036
463.103,1.036
463.133,1.043
463.163,1.035
463.193,1.033
463.223,1.038
463.253,1.038
463.283,1.034
463.313,1.038
463.343,1.041
463.373,1.038
463.403,1.041
463.433,1.036
463.463,1.036
463.493,1.033
463.523,1.039
463.553,1.039
463.583,1.038
463.613,1.035
463.643,1.038
463.673,1.037
463.703,1.040
463.733,1.040
463.763,1.040
463.793,1.038
463.823,1.036
463.853,1.043
463.883,1.036
463.913,1.035
463.943,1.036
463.973,1.035
464.003,1.035
464.033,1.038
464.063,1.040
464.093,1.033
464.123,1.039
464.153,1.035
464.183,1.034
464.213,1.035
464.243,1.036
464.273,1.038
464.303,1.032
464.333,1.032
464.363,1.036
464.393,1.036
464.423,1.038
464.453,1.034
464.483,1.035
464.513,1.040
464.543,1.043
464.573,1.039
464.603,1.034
464.633,1.038
464.663,1.036
464.693,1.037
464.723,1.036
464.753,1.035
464.783,1.039
464.813,1.038
464.843,1.035
464.873,1.036
464.903,1.038
464.933,1.039
464.963,1.037
464.993,1.037
465.023,1.040
465.053,1.036
465.083,1.039
465.113,1.041
465.143,1.041
465.173,1.037
465.203,1.035
465.233,1.048
465.263,1.041
465.293,1.034
465.323,1.037
465.353,1.040
465.383,1.035
465.413,1.037
465.443,1.040
465.473,1.037
465.503,1.040
465.533,1.036
465.563,1.036
465.593,1.037
465.623,1.037
465.653,1.037
465.683,1.037
465.713,1.036
465.743,1.037
465.773,1.041
465.803,1.040
465.833,1.037
465.863,1.031
465.893,1.031
465.923,1.044
465.953,1.041
465.983,1.036
466.013,1.034
466.043,1.041
466.073,1.040
466.103,1.038
466.133,1.038
466.163,1.035
466.193,1.036
466.223,1.038
466.253,1.040
466.283,1.036
466.313,1.037
466.343,1.040
466.373,1.035
466.403,1.040
466.433,1.035
466.463,1.035
466.493,1.040
466.523,1.040
466.553,1.037
466.583,1.037
466.613,1.039
466.643,1.044
466.673,1.040
466.703,1.032
466.733,1.035
466.763,1.037
466.793,1.034
466.823,1.036
466.853,1.039
466.883,1.031
466.913,1.034
466.943,1.034
466.973,1.033
467.003,1.036
467.033,1.042
467.063,1.038
467.093,1.037
467.123,1.044
467.153,1.041
467.183,1.036
467.213,1.035
467.243,1.033
467.273,1.030
467.303,1.039
467.333,1.042
467.363,1.037
467.393,1.037
467.423,1.037
467.453,1.040
467.483,1.038
467.513,1.042
467.543,1.041
467.573,1.036
467.603,1.036
467.633,1.034
467.663,1.033
467.693,1.038
467.723,1.038
467.753,1.038
467.783,1.038
467.813,1.041
467.843,1.039
467.873,1.034
467.903,1.040
467.933,1.038
467.963,1.032
467.993,1.036
468.023,1.034
468.053,1.032
468.083,1.038
468.113,1.044
468.143,1.035
468.173,1.035
468.203,1.037
468.233,1.039
468.263,1.034
468.293,1.038
468.323,1.036
468.353,1.035
468.383,1.041
468.413,1.034
468.443,1.038
468.473,1.037
468.503,1.039
468.533,1.039
468.563,1.039
468.593,1.036
468.623,1.038
468.653,1.036
468.683,1.036
468.713,1.039
468.743,1.039
468.773,1.038
468.803,1.039
468.833,1.035
468.863,1.048
468.893,1.036
468.923,1.035
468.953,1.035
468.983,1.039
469.013,1.035
469.043,1.036
469.073,1.039
469.103,1.038
469.133,1.042
469.163,1.034
469.193,1.039
469.223,1.035
469.253,1.038
469.283,1.038
469.313,1.039
469.343,1.038
469.373,1.038
469.403,1.036
469.433,1.039
469.463,1.040
469.493,1.042
469.523,1.035
469.553,1.034
469.583,1.037
469.613,1.036
469.643,1.038
469.673,1.035
469.703,1.038
469.733,1.039
469.763,1.035
469.793,1.036
469.823,1.033
469.853,1.028
469.883,1.031
469.913,1.046
469.943,1.041
469.973,1.046
470.003,1.048
470.033,1.040
470.063,1.035
470.093,1.034
470.123,1.025
470.153,1.025
470.183,1.037
470.213,1.040
470.243,1.040
470.273,1.041
470.303,1.042
470.333,1.051
470.363,1.052
470.393,1.050
470.423,1.040
470.453,1.038
470.483,1.049
470.513,1.017
470.543,1.021
470.573,1.021
470.603,1.043
470.633,1.040
470.663,1.043
470.693,1.035
470.723,1.048
470.753,1.045
470.783,1.040
470.813,1.036
470.843,1.034
470.873,1.032
470.903,1.039
470.933,1.040
470.963,1.036
470.993,1.040
471.023,1.041
471.053,1.045
471.083,1.038
471.113,1.035
471.143,1.045
471.173,1.037
471.203,1.040
471.233,1.039
471.263,1.039
471.293,1.040
471.323,1.041
471.353,1.043
471.383,1.040
471.413,1.043
471.443,1.042
471.473,1.040
471.503,1.035
471.533,1.042
471.563,1.042
471.593,1.040
471.623,1.040
471.653,1.040
471.683,1.040
471.713,1.042
471.743,1.043
471.773,1.041
471.803,1.042
471.833,1.042
471.863,1.041
471.893,1.036
471.923,1.049
471.953,1.041
471.983,1.042
472.013,1.040
472.043,1.045
472.073,1.040
472.103,1.033
472.133,1.045
472.163,1.038
472.193,1.045
472.223,1.042
472.253,1.041
472.283,1.039
472.313,1.036
472.343,1.040
472.373,1.043
472.403,1.040
472.433,1.040
472.463,1.040
472.493,1.039
472.523,1.040
472.553,1.036
472.583,1.036
472.613,1.035
472.643,1.042
472.673,1.046
472.703,1.040
472.733,1.039
472.763,1.038
472.793,1.039
472.823,1.042
472.853,1.040
472.883,1.043
472.913,1.041
472.943,1.037
472.973,1.043
473.003,1.036
473.033,1.044
473.063,1.046
473.093,1.039
473.123,1.042
473.153,1.032
473.183,1.044
473.213,1.045
473.243,1.041
473.273,1.045
473.303,1.042
473.333,1.041
473.363,1.039
473.393,1.041
473.423,1.040
473.453,1.050
473.483,1.042
473.513,1.038
473.543,1.040
473.573,1.039
473.603,1.041
473.633,1.039
473.663,1.043
473.693,1.038
473.723,1.042
473.753,1.041
473.783,1.038
473.813,1.036
473.843,1.042
473.873,1.042
473.903,1.043
473.933,1.039
473.963,1.042
473.993,1.040
474.023,1.043
474.053,1.042
474.083,1.043
474.113,1.039
474.143,1.041
474.173,1.042
474.203,1.038
474.233,1.047
474.263,1.038
474.293,1.036
474.323,1.040
474.353,1.037
474.383,1.036
474.413,1.028
474.443,1.018
474.473,1.007
474.503,0.994
474.533,1.027
474.563,1.066
474.593,1.108
474.623,1.082
474.653,1.065
474.683,1.049
474.713,1.051
474.743,1.039
474.773,1.029
474.803,1.029
474.833,1.039
474.863,1.044
474.893,1.051
474.923,1.049
474.953,1.048
474.983,1.043
475.013,1.050
475.043,1.044
475.073,1.038
475.103,1.035
