df_hash,22ZHK4.W8ZZR3
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.2MA8
person_label,V92
date_time_start,2025-11-04_16-32-02.909000_+03
date_time_start_unix,1762259522.909
date_time_end,2025-11-04_16-40-18.078000_+03
length_difference_noticed,no

time,ppg_med
257.908,-216
257.933,-287
257.958,-331
257.983,-320
258.008,-262
258.033,-192
258.058,-143
258.083,-114
258.108,-80
258.133,-24
258.158,41
258.183,90
258.208,111
258.233,122
258.258,149
258.283,198
258.308,254
258.333,300
258.358,329
258.383,346
258.408,353
258.433,353
258.458,353
258.483,370
258.508,416
258.533,482
258.558,536
258.583,549
258.608,520
258.633,470
258.658,419
258.683,368
258.708,306
258.733,236
258.758,180
258.783,163
258.808,186
258.833,223
258.858,249
258.883,264
258.908,291
258.933,350
258.958,431
258.983,503
259.008,536
259.033,527
259.058,502
259.083,487
259.108,491
259.133,501
259.158,498
259.183,476
259.208,443
259.233,412
259.258,389
259.283,367
259.308,336
259.333,291
259.358,237
259.383,186
259.408,146
259.433,114
259.458,82
259.483,42
259.508,-4
259.533,-48
259.558,-85
259.583,-124
259.608,-175
259.633,-241
259.658,-304
259.683,-335
259.708,-310
259.733,-236
259.758,-138
259.783,-49
259.808,23
259.833,90
259.858,164
259.883,245
259.908,314
259.933,354
259.958,365
259.983,361
260.008,359
260.033,363
260.058,371
260.083,374
260.108,370
260.133,359
260.158,340
260.183,314
260.208,286
260.233,258
260.258,235
260.283,215
260.308,195
260.333,173
260.358,150
260.383,127
260.408,102
260.433,77
260.458,52
260.483,25
260.508,-9
260.533,-61
260.558,-121
260.583,-167
260.608,-165
260.633,-102
260.658,4
260.683,115
260.708,204
260.733,270
260.758,332
260.783,404
260.808,482
260.833,548
260.858,590
260.883,615
260.908,636
260.933,663
260.958,689
260.983,700
261.008,688
261.033,658
261.058,622
261.083,594
261.108,575
261.133,559
261.158,531
261.183,488
261.208,434
261.233,383
261.258,347
261.283,333
261.308,345
261.333,380
261.358,421
261.383,422
261.408,335
261.433,146
261.458,-93
261.483,-285
261.508,-356
261.533,-315
261.558,-242
261.583,-209
261.608,-204
261.633,-153
261.658,-10
261.683,164
261.708,227
261.733,72
261.758,-260
261.783,-596
261.808,-746
261.833,-638
261.858,-350
261.883,-40
261.908,166
261.933,234
261.958,203
261.983,130
262.008,60
262.033,13
262.058,-1
262.083,20
262.108,76
262.133,155
262.158,244
262.183,325
262.208,386
262.233,416
262.258,415
262.283,391
262.308,356
262.333,318
262.358,281
262.383,246
262.408,224
262.433,225
262.458,249
262.483,288
262.508,324
262.533,352
262.558,379
262.583,416
262.608,458
262.633,492
262.658,503
262.683,494
262.708,480
262.733,474
262.758,475
262.783,473
262.808,459
262.833,439
262.858,423
262.883,414
262.908,406
262.933,392
262.958,373
262.983,355
263.008,337
263.033,313
263.058,279
263.083,238
263.108,197
263.133,156
263.158,105
263.183,38
263.208,-35
263.233,-92
263.258,-118
263.283,-114
263.308,-99
263.333,-86
263.358,-72
263.383,-48
263.408,-12
263.433,23
263.458,51
263.483,76
263.508,110
263.533,160
263.558,218
263.583,271
263.608,310
263.633,334
263.658,344
263.683,339
263.708,326
263.733,316
263.758,316
263.783,325
263.808,329
263.833,318
263.858,291
263.883,259
263.908,225
263.933,187
263.958,147
263.983,120
264.008,122
264.033,159
264.058,210
264.083,252
264.108,278
264.133,300
264.158,331
264.183,370
264.208,396
264.233,397
264.258,377
264.283,353
264.308,335
264.333,323
264.358,310
264.383,292
264.408,270
264.433,246
264.458,218
264.483,186
264.508,153
264.533,119
264.558,83
264.583,47
264.608,12
264.633,-17
264.658,-47
264.683,-86
264.708,-132
264.733,-166
264.758,-157
264.783,-96
264.808,-3
264.833,86
264.858,152
264.883,202
264.908,262
264.933,337
264.958,409
264.983,451
265.008,457
265.033,444
265.058,434
265.083,435
265.108,438
265.133,433
265.158,418
265.183,394
265.208,361
265.233,322
265.258,282
265.283,245
265.308,211
265.333,172
265.358,126
265.383,80
265.408,41
265.433,8
265.458,-33
265.483,-93
265.508,-154
265.533,-178
265.558,-140
265.583,-50
265.608,53
265.633,139
265.658,204
265.683,266
265.708,338
265.733,407
265.758,452
265.783,465
265.808,457
265.833,449
265.858,450
265.883,456
265.908,459
265.933,453
265.958,437
265.983,411
266.008,375
266.033,334
266.058,297
266.083,264
266.108,229
266.133,186
266.158,138
266.183,93
266.208,52
266.233,2
266.258,-61
266.283,-123
266.308,-146
266.333,-100
266.358,5
266.383,132
266.408,238
266.433,315
266.458,375
266.483,432
266.508,477
266.533,487
266.558,450
266.583,384
266.608,313
266.633,259
266.658,221
266.683,191
266.708,162
266.733,132
266.758,100
266.783,69
266.808,47
266.833,42
266.858,53
266.883,70
266.908,83
266.933,93
266.958,105
266.983,120
267.008,119
267.033,86
267.058,33
267.083,-2
267.108,16
267.133,89
267.158,179
267.183,246
267.208,284
267.233,320
267.258,377
267.283,444
267.308,489
267.333,491
267.358,462
267.383,432
267.408,420
267.433,420
267.458,416
267.483,399
267.508,376
267.533,352
267.558,328
267.583,297
267.608,263
267.633,232
267.658,203
267.683,171
267.708,130
267.733,87
267.758,51
267.783,25
267.808,-6
267.833,-55
267.858,-111
267.883,-139
267.908,-109
267.933,-27
267.958,71
267.983,148
268.008,196
268.033,233
268.058,280
268.083,336
268.108,385
268.133,412
268.158,419
268.183,419
268.208,419
268.233,416
268.258,402
268.283,378
268.308,352
268.333,330
268.358,310
268.383,284
268.408,251
268.433,214
268.458,180
268.483,149
268.508,118
268.533,84
268.558,47
268.583,9
268.608,-29
268.633,-72
268.658,-117
268.683,-153
268.708,-162
268.733,-132
268.758,-65
268.783,18
268.808,98
268.833,163
268.858,217
268.883,274
268.908,339
268.933,404
268.958,452
268.983,472
269.008,471
269.033,462
269.058,456
269.083,452
269.108,442
269.133,425
269.158,405
269.183,385
269.208,362
269.233,328
269.258,285
269.283,246
269.308,221
269.333,207
269.358,189
269.383,160
269.408,122
269.433,87
269.458,56
269.483,20
269.508,-25
269.533,-67
269.558,-79
269.583,-47
269.608,16
269.633,81
269.658,128
269.683,164
269.708,205
269.733,258
269.758,309
269.783,340
269.808,347
269.833,342
269.858,340
269.883,349
269.908,364
269.933,376
269.958,383
269.983,386
270.008,385
270.033,378
270.058,363
270.083,340
270.108,311
270.133,284
270.158,261
270.183,244
270.208,226
270.233,201
270.258,167
270.283,132
270.308,102
270.333,73
270.358,34
270.383,-18
270.408,-69
270.433,-90
270.458,-63
270.483,0
270.508,68
270.533,123
270.558,164
270.583,207
270.608,260
270.633,314
270.658,348
270.683,358
270.708,353
270.733,350
270.758,358
270.783,368
270.808,373
270.833,369
270.858,361
270.883,352
270.908,342
270.933,326
270.958,303
270.983,275
271.008,247
271.033,220
271.058,192
271.083,159
271.108,122
271.133,85
271.158,53
271.183,23
271.208,-12
271.233,-60
271.258,-110
271.283,-135
271.308,-116
271.333,-50
271.358,40
271.383,127
271.408,196
271.433,254
271.458,313
271.483,377
271.508,432
271.533,465
271.558,473
271.583,468
271.608,465
271.633,467
271.658,467
271.683,459
271.708,442
271.733,424
271.758,407
271.783,391
271.808,368
271.833,335
271.858,295
271.883,250
271.908,205
271.933,158
271.958,109
271.983,59
272.008,14
272.033,-27
272.058,-74
272.083,-131
272.108,-192
272.133,-235
272.158,-235
272.183,-185
272.208,-102
272.233,-15
272.258,56
272.283,110
272.308,151
272.333,179
272.358,191
272.383,186
272.408,181
272.433,197
272.458,245
272.483,316
272.508,389
272.533,451
272.558,504
272.583,553
272.608,599
272.633,631
272.658,639
272.683,626
272.708,600
272.733,571
272.758,534
272.783,481
272.808,409
272.833,333
272.858,267
272.883,212
272.908,153
272.933,74
272.958,-16
272.983,-89
273.008,-108
273.033,-70
273.058,-8
273.083,39
273.108,56
273.133,60
273.158,76
273.183,108
273.208,136
273.233,140
273.258,127
273.283,120
273.308,139
273.333,175
273.358,206
273.383,214
273.408,199
273.433,170
273.458,136
273.483,98
273.508,57
273.533,17
273.558,-20
273.583,-59
273.608,-101
273.633,-134
273.658,-136
273.683,-90
273.708,7
273.733,145
273.758,308
273.783,481
273.808,647
273.833,786
273.858,883
273.883,941
273.908,977
273.933,1009
273.958,1033
273.983,1034
274.008,1001
274.033,941
274.058,875
274.083,813
274.108,754
274.133,689
274.158,615
274.183,539
274.208,466
274.233,395
274.258,317
274.283,231
274.308,140
274.333,54
274.358,-23
274.383,-99
274.408,-184
274.433,-287
274.458,-406
274.483,-522
274.508,-611
274.533,-656
274.558,-667
274.583,-673
274.608,-697
274.633,-742
274.658,-784
274.683,-804
274.708,-807
274.733,-820
274.758,-861
274.783,-921
274.808,-970
274.833,-976
274.858,-926
274.883,-818
274.908,-656
274.933,-446
274.958,-206
274.983,29
275.008,231
275.033,390
275.058,520
275.083,642
275.108,764
275.133,879
275.158,968
275.183,1018
275.208,1024
275.233,994
275.258,951
275.283,922
275.308,927
275.333,962
275.358,1005
275.383,1034
275.408,1049
275.433,1064
275.458,1095
275.483,1138
275.508,1175
275.533,1190
275.558,1182
275.583,1159
275.608,1128
275.633,1086
275.658,1027
275.683,952
275.708,862
275.733,761
275.758,645
275.783,512
275.808,374
275.833,249
275.858,157
275.883,100
275.908,64
275.933,27
275.958,-27
275.983,-101
276.008,-185
276.033,-273
276.058,-369
276.083,-480
276.108,-598
276.133,-689
276.158,-714
276.183,-658
276.208,-551
276.233,-448
276.258,-390
276.283,-372
276.308,-351
276.333,-288
276.358,-184
276.383,-77
276.408,-3
276.433,27
276.458,38
276.483,58
276.508,98
276.533,147
276.558,193
276.583,229
276.608,254
276.633,271
276.658,280
276.683,278
276.708,268
276.733,255
276.758,244
276.783,240
276.808,239
276.833,236
276.858,221
276.883,195
276.908,172
276.933,173
276.958,213
276.983,284
277.008,363
277.033,427
277.058,471
277.083,508
277.108,549
277.133,589
277.158,609
277.183,589
277.208,531
277.233,451
277.258,367
277.283,294
277.308,236
277.333,191
277.358,156
277.383,122
277.408,82
277.433,37
277.458,-5
277.483,-37
277.508,-60
277.533,-88
277.558,-130
277.583,-179
277.608,-205
277.633,-185
277.658,-115
277.683,-20
277.708,69
277.733,144
277.758,212
277.783,286
277.808,360
277.833,416
277.858,441
277.883,442
277.908,439
277.933,444
277.958,449
277.983,441
278.008,413
278.033,378
278.058,349
278.083,327
278.108,301
278.133,261
278.158,212
278.183,169
278.208,136
278.233,99
278.258,42
278.283,-30
278.308,-88
278.333,-94
278.358,-39
278.383,49
278.408,133
278.433,196
278.458,248
278.483,309
278.508,380
278.533,439
278.558,467
278.583,463
278.608,447
278.633,438
278.658,438
278.683,435
278.708,422
278.733,402
278.758,381
278.783,359
278.808,331
278.833,295
278.858,257
278.883,223
278.908,190
278.933,150
278.958,100
278.983,51
279.008,12
279.033,-21
279.058,-66
279.083,-125
279.108,-177
279.133,-188
279.158,-137
279.183,-41
279.208,61
279.233,143
279.258,206
279.283,267
279.308,336
279.333,398
279.358,434
279.383,437
279.408,425
279.433,419
279.458,425
279.483,436
279.508,437
279.533,424
279.558,405
279.583,390
279.608,377
279.633,357
279.658,324
279.683,283
279.708,244
279.733,214
279.758,186
279.783,151
279.808,109
279.833,69
279.858,38
279.883,11
279.908,-24
279.933,-75
279.958,-126
279.983,-147
280.008,-119
280.033,-49
280.058,36
280.083,114
280.108,178
280.133,237
280.158,295
280.183,347
280.208,382
280.233,394
280.258,394
280.283,392
280.308,396
280.333,403
280.358,406
280.383,401
280.408,388
280.433,369
280.458,348
280.483,327
280.508,307
280.533,286
280.558,261
280.583,236
280.608,210
280.633,182
280.658,150
280.683,113
280.708,77
280.733,47
280.758,20
280.783,-12
280.808,-53
280.833,-89
280.858,-97
280.883,-61
280.908,8
280.933,84
280.958,147
280.983,195
281.008,241
281.033,289
281.058,331
281.083,356
281.108,363
281.133,365
281.158,373
281.183,387
281.208,395
281.233,389
281.258,371
281.283,350
281.308,335
281.333,325
281.358,314
281.383,296
281.408,271
281.433,243
281.458,213
281.483,182
281.508,149
281.533,117
281.558,89
281.583,68
281.608,47
281.633,18
281.658,-19
281.683,-54
281.708,-61
281.733,-25
281.758,46
281.783,128
281.808,197
281.833,251
281.858,299
281.883,350
281.908,395
281.933,419
281.958,419
281.983,406
282.008,398
282.033,398
282.058,398
282.083,388
282.108,369
282.133,349
282.158,331
282.183,311
282.208,287
282.233,260
282.258,231
282.283,200
282.308,163
282.333,122
282.358,87
282.383,61
282.408,36
282.433,-2
282.458,-56
282.483,-100
282.508,-102
282.533,-52
282.558,26
282.583,101
282.608,157
282.633,203
282.658,258
282.683,320
282.708,369
282.733,389
282.758,382
282.783,368
282.808,362
282.833,366
282.858,367
282.883,361
282.908,347
282.933,331
282.958,313
282.983,291
283.008,266
283.033,239
283.058,207
283.083,170
283.108,129
283.133,94
283.158,67
283.183,39
283.208,-5
283.233,-67
283.258,-120
283.283,-127
283.308,-75
283.333,14
283.358,103
283.383,171
283.408,227
283.433,290
283.458,361
283.483,419
283.508,445
283.533,443
283.558,436
283.583,437
283.608,442
283.633,438
283.658,420
283.683,400
283.708,386
283.733,372
283.758,345
283.783,303
283.808,258
283.833,223
283.858,195
283.883,159
283.908,109
283.933,58
283.958,17
283.983,-14
284.008,-58
284.033,-119
284.058,-177
284.083,-194
284.108,-148
284.133,-53
284.158,51
284.183,139
284.208,213
284.233,287
284.258,367
284.283,438
284.308,480
284.333,489
284.358,478
284.383,468
284.408,466
284.433,466
284.458,458
284.483,439
284.508,414
284.533,386
284.558,357
284.583,323
284.608,281
284.633,234
284.658,191
284.683,157
284.708,133
284.733,109
284.758,78
284.783,42
284.808,6
284.833,-28
284.858,-71
284.883,-126
284.908,-179
284.933,-200
284.958,-164
284.983,-74
285.008,36
285.033,136
285.058,213
285.083,282
285.108,354
285.133,426
285.158,477
285.183,495
285.208,488
285.233,478
285.258,476
285.283,480
285.308,480
285.333,472
285.358,457
285.383,439
285.408,417
285.433,390
285.458,358
285.483,325
285.508,288
285.533,249
285.558,208
285.583,169
285.608,132
285.633,94
285.658,53
285.683,10
285.708,-29
285.733,-71
285.758,-121
285.783,-181
285.808,-228
285.833,-234
285.858,-183
285.883,-92
285.908,3
285.933,77
285.958,134
285.983,192
286.008,258
286.033,318
286.058,354
286.083,363
286.108,357
286.133,350
286.158,349
286.183,349
286.208,349
286.233,346
286.258,338
286.283,319
286.308,292
286.333,274
286.358,284
286.383,331
286.408,396
286.433,446
286.458,455
286.483,422
286.508,363
286.533,296
286.558,230
286.583,166
286.608,99
286.633,29
286.658,-35
286.683,-79
286.708,-84
286.733,-41
286.758,32
286.783,110
286.808,172
286.833,218
286.858,264
286.883,316
286.908,362
286.933,383
286.958,376
286.983,357
287.008,347
287.033,349
287.058,353
287.083,347
287.108,332
287.133,317
287.158,306
287.183,293
287.208,270
287.233,238
287.258,206
287.283,180
287.308,155
287.333,128
287.358,101
287.383,77
287.408,53
287.433,21
287.458,-23
287.483,-69
287.508,-90
287.533,-68
287.558,-10
287.583,59
287.608,120
287.633,169
287.658,220
287.683,279
287.708,341
287.733,386
287.758,404
287.783,404
287.808,400
287.833,404
287.858,413
287.883,414
287.908,403
287.933,385
287.958,368
287.983,356
288.008,341
288.033,317
288.058,284
288.083,251
288.108,224
288.133,198
288.158,168
288.183,131
288.208,94
288.233,64
288.258,36
288.283,0
288.308,-49
288.333,-96
288.358,-114
288.383,-87
288.408,-23
288.433,50
288.458,114
288.483,165
288.508,217
288.533,276
288.558,336
288.583,380
288.608,399
288.633,402
288.658,401
288.683,406
288.708,413
288.733,412
288.758,398
288.783,376
288.808,351
288.833,329
288.858,307
288.883,282
288.908,255
288.933,227
288.958,202
288.983,178
289.008,150
289.033,115
289.058,76
289.083,38
289.108,0
289.133,-45
289.158,-100
289.183,-152
289.208,-178
289.233,-156
289.258,-86
289.283,7
289.308,94
289.333,162
289.358,221
289.383,289
289.408,363
289.433,426
289.458,458
289.483,463
289.508,459
289.533,467
289.558,484
289.583,496
289.608,490
289.633,471
289.658,449
289.683,432
289.708,413
289.733,386
289.758,350
289.783,312
289.808,273
289.833,231
289.858,182
289.883,135
289.908,96
289.933,62
289.958,16
289.983,-50
290.008,-121
290.033,-157
290.058,-128
290.083,-41
290.108,62
290.133,144
290.158,195
290.183,235
290.208,282
290.233,334
290.258,371
290.283,382
290.308,373
290.333,361
290.358,358
290.383,361
290.408,364
290.433,360
290.458,347
290.483,323
290.508,290
290.533,252
290.558,212
290.583,169
290.608,120
290.633,66
290.658,14
290.683,-28
290.708,-68
290.733,-120
290.758,-182
290.783,-232
290.808,-236
290.833,-183
290.858,-93
290.883,-2
290.908,80
290.933,170
290.958,284
290.983,407
291.008,505
291.033,546
291.058,539
291.083,514
291.108,496
291.133,486
291.158,473
291.183,449
291.208,418
291.233,386
291.258,349
291.283,302
291.308,250
291.333,202
291.358,162
291.383,126
291.408,88
291.433,49
291.458,12
291.483,-27
291.508,-79
291.533,-141
291.558,-185
291.583,-179
291.608,-115
291.633,-18
291.658,75
291.683,150
291.708,218
291.733,296
291.758,380
291.783,443
291.808,468
291.833,462
291.858,452
291.883,457
291.908,476
291.933,496
291.958,508
291.983,514
292.008,518
292.033,519
292.058,512
292.083,498
292.108,484
292.133,478
292.158,480
292.183,480
292.208,465
292.233,432
292.258,382
292.283,319
292.308,246
292.333,163
292.358,75
292.383,-2
292.408,-53
292.433,-61
292.458,-29
292.483,24
292.508,77
292.533,116
292.558,144
292.583,172
292.608,200
292.633,221
292.658,223
292.683,207
292.708,185
292.733,167
292.758,153
292.783,133
292.808,105
292.833,79
292.858,64
292.883,60
292.908,54
292.933,38
292.958,13
292.983,-10
293.008,-26
293.033,-39
293.058,-54
293.083,-70
293.108,-83
293.133,-93
293.158,-109
293.183,-134
293.208,-159
293.233,-159
293.258,-120
293.283,-52
293.308,20
293.333,81
293.358,137
293.383,206
293.408,297
293.433,391
293.458,465
293.483,507
293.508,528
293.533,546
293.558,566
293.583,579
293.608,577
293.633,563
293.658,547
293.683,536
293.708,524
293.733,504
293.758,472
293.783,432
293.808,389
293.833,348
293.858,310
293.883,272
293.908,230
293.933,177
293.958,116
293.983,61
294.008,34
294.033,48
294.058,95
294.083,152
294.108,198
294.133,234
294.158,270
294.183,313
294.208,352
294.233,370
294.258,361
294.283,339
294.308,321
294.333,316
294.358,316
294.383,309
294.408,290
294.433,264
294.458,236
294.483,209
294.508,179
294.533,145
294.558,111
294.583,81
294.608,52
294.633,18
294.658,-28
294.683,-83
294.708,-128
294.733,-143
294.758,-121
294.783,-72
294.808,-16
294.833,35
294.858,88
294.883,148
294.908,217
294.933,279
294.958,321
294.983,338
295.008,340
295.033,340
295.058,346
295.083,355
295.108,366
295.133,378
295.158,391
295.183,400
295.208,396
295.233,376
295.258,341
295.283,299
295.308,254
295.333,211
295.358,170
295.383,129
295.408,82
295.433,25
295.458,-35
295.483,-78
295.508,-82
295.533,-39
295.558,33
295.583,107
295.608,167
295.633,219
295.658,277
295.683,341
295.708,396
295.733,425
295.758,427
295.783,416
295.808,411
295.833,415
295.858,417
295.883,409
295.908,390
295.933,366
295.958,340
295.983,309
296.008,274
296.033,236
296.058,202
296.083,169
296.108,136
296.133,100
296.158,68
296.183,43
296.208,19
296.233,-15
296.258,-68
296.283,-125
296.308,-160
296.333,-151
296.358,-96
296.383,-16
296.408,66
296.433,144
296.458,220
296.483,298
296.508,372
296.533,427
296.558,455
296.583,461
296.608,458
296.633,459
296.658,464
296.683,468
296.708,463
296.733,450
296.758,431
296.783,412
296.808,391
296.833,369
296.858,345
296.883,318
296.908,286
296.933,249
296.958,207
296.983,167
297.008,132
297.033,103
297.058,70
297.083,26
297.108,-25
297.133,-68
297.158,-77
297.183,-45
297.208,17
297.233,85
297.258,144
297.283,193
297.308,245
297.333,301
297.358,346
297.383,360
297.408,340
297.433,302
297.458,268
297.483,246
297.508,230
297.533,205
297.558,171
297.583,133
297.608,96
297.633,57
297.658,11
297.683,-41
297.708,-92
297.733,-136
297.758,-175
297.783,-209
297.808,-231
297.833,-230
297.858,-201
297.883,-157
297.908,-117
297.933,-89
297.958,-58
297.983,-5
298.008,78
298.033,180
298.058,282
298.083,379
298.108,476
298.133,577
298.158,668
298.183,732
298.208,756
298.233,752
298.258,739
298.283,733
298.308,731
298.333,727
298.358,717
298.383,705
298.408,693
298.433,682
298.458,668
298.483,649
298.508,625
298.533,590
298.558,539
298.583,472
298.608,398
298.633,336
298.658,294
298.683,260
298.708,210
298.733,132
298.758,40
298.783,-33
298.808,-62
298.833,-45
298.858,-7
298.883,22
298.908,32
298.933,29
298.958,27
298.983,34
299.008,49
299.033,66
299.058,78
299.083,84
299.108,86
299.133,90
299.158,97
299.183,106
299.208,115
299.233,121
299.258,120
299.283,112
299.308,99
299.333,85
299.358,75
299.383,71
299.408,70
299.433,65
299.458,52
299.483,27
299.508,-7
299.533,-52
299.558,-108
299.583,-179
299.608,-265
299.633,-357
299.658,-437
299.683,-493
299.708,-520
299.733,-530
299.758,-542
299.783,-563
299.808,-587
299.833,-585
299.858,-525
299.883,-390
299.908,-188
299.933,50
299.958,289
299.983,508
300.008,701
300.033,871
300.058,1019
300.083,1136
300.108,1217
300.133,1256
300.158,1253
300.183,1208
300.208,1134
300.233,1050
300.258,977
300.283,922
300.308,868
300.333,791
300.358,690
300.383,592
300.408,532
300.433,509
300.458,489
300.483,432
300.508,337
300.533,244
300.558,197
300.583,202
300.608,223
300.633,217
300.658,176
300.683,127
300.708,97
300.733,93
300.758,99
300.783,102
300.808,103
300.833,114
300.858,142
300.883,185
300.908,234
300.933,278
300.958,304
300.983,306
301.008,286
301.033,256
301.058,226
301.083,187
301.108,118
301.133,5
301.158,-134
301.183,-264
301.208,-348
301.233,-377
301.258,-365
301.283,-336
301.308,-311
301.333,-302
301.358,-321
301.383,-360
301.408,-392
301.433,-376
301.458,-295
301.483,-167
301.508,-35
301.533,75
301.558,171
301.583,275
301.608,391
301.633,495
301.658,562
301.683,590
301.708,602
301.733,625
301.758,659
301.783,685
301.808,687
301.833,668
301.858,639
301.883,611
301.908,583
301.933,553
301.958,521
301.983,489
302.008,454
302.033,418
302.058,383
302.083,348
302.108,301
302.133,221
302.158,96
302.183,-52
302.208,-176
302.233,-232
302.258,-215
302.283,-158
302.308,-103
302.333,-64
302.358,-26
302.383,32
302.408,117
302.433,209
302.458,284
302.483,332
302.508,359
302.533,378
302.558,394
302.583,399
302.608,381
302.633,335
302.658,272
302.683,212
302.708,175
302.733,159
302.758,149
302.783,125
302.808,86
302.833,47
302.858,20
302.883,0
302.908,-33
302.933,-82
302.958,-127
302.983,-133
303.008,-78
303.033,21
303.058,131
303.083,226
303.108,303
303.133,378
303.158,458
303.183,532
303.208,582
303.233,601
303.258,597
303.283,582
303.308,565
303.333,546
303.358,520
303.383,487
303.408,444
303.433,392
303.458,336
303.483,280
303.508,230
303.533,186
303.558,144
303.583,103
303.608,63
303.633,25
303.658,-16
303.683,-69
303.708,-128
303.733,-174
303.758,-183
303.783,-145
303.808,-75
303.833,0
303.858,67
303.883,126
303.908,189
303.933,253
303.958,306
303.983,336
304.008,345
304.033,347
304.058,356
304.083,371
304.108,383
304.133,384
304.158,373
304.183,356
304.208,337
304.233,318
304.258,297
304.283,276
304.308,251
304.333,220
304.358,187
304.383,154
304.408,124
304.433,91
304.458,45
304.483,-14
304.508,-67
304.533,-84
304.558,-50
304.583,24
304.608,107
304.633,174
304.658,224
304.683,271
304.708,323
304.733,370
304.758,397
304.783,401
304.808,393
304.833,389
304.858,393
304.883,395
304.908,388
304.933,374
304.958,358
304.983,346
305.008,333
305.033,315
305.058,294
305.083,272
305.108,247
305.133,216
305.158,181
305.183,146
305.208,116
305.233,85
305.258,45
305.283,-2
305.308,-39
305.333,-46
305.358,-19
305.383,26
305.408,70
305.433,109
305.458,153
305.483,209
305.508,268
305.533,312
305.558,332
305.583,335
305.608,340
305.633,352
305.658,363
305.683,363
305.708,349
305.733,332
305.758,320
305.783,310
305.808,297
305.833,276
305.858,250
305.883,224
305.908,203
305.933,186
305.958,168
305.983,144
306.008,109
306.033,66
306.058,29
306.083,15
306.108,35
306.133,79
306.158,133
306.183,182
306.208,225
306.233,266
306.258,303
306.283,331
306.308,344
306.333,345
306.358,343
306.383,341
306.408,335
306.433,323
306.458,307
306.483,293
306.508,279
306.533,259
306.558,232
306.583,201
306.608,175
306.633,157
306.658,140
306.683,119
306.708,95
306.733,72
306.758,47
306.783,14
306.808,-26
306.833,-57
306.858,-59
306.883,-23
306.908,33
306.933,89
306.958,135
306.983,182
307.008,242
307.033,312
307.058,369
307.083,399
307.108,403
307.133,399
307.158,400
307.183,405
307.208,403
307.233,393
307.258,379
307.283,364
307.308,348
307.333,327
307.358,302
307.383,276
307.408,250
307.433,219
307.458,182
307.483,142
307.508,110
307.533,83
307.558,51
307.583,3
307.608,-49
307.633,-79
307.658,-62
307.683,0
307.708,78
307.733,148
307.758,203
307.783,257
307.808,319
307.833,378
307.858,416
307.883,423
307.908,414
307.933,408
307.958,410
307.983,414
308.008,407
308.033,390
308.058,370
308.083,351
308.108,325
308.133,287
308.158,240
308.183,194
308.208,155
308.233,117
308.258,74
308.283,28
308.308,-12
308.333,-47
308.358,-86
308.383,-133
308.408,-176
308.433,-189
308.458,-157
308.483,-87
308.508,-6
308.533,70
308.558,144
308.583,228
308.608,316
308.633,391
308.658,433
308.683,446
308.708,448
308.733,456
308.758,471
308.783,483
308.808,482
308.833,472
308.858,459
308.883,442
308.908,416
308.933,381
308.958,341
308.983,307
309.008,285
309.033,275
309.058,266
309.083,247
309.108,205
309.133,143
309.158,80
309.183,43
309.208,49
309.233,90
309.258,135
309.283,153
309.308,138
309.333,111
309.358,98
309.383,110
309.408,134
309.433,152
309.458,158
309.483,162
309.508,179
309.533,214
309.558,259
309.583,298
309.608,324
309.633,333
309.658,326
309.683,302
309.708,260
309.733,207
309.758,155
309.783,117
309.808,89
309.833,56
309.858,8
309.883,-43
309.908,-73
309.933,-59
309.958,-3
309.983,69
310.008,135
310.033,190
310.058,248
310.083,316
310.108,383
310.133,430
310.158,443
310.183,431
310.208,414
310.233,403
310.258,397
310.283,388
310.308,370
310.333,348
310.358,327
310.383,308
310.408,289
310.433,264
310.458,233
310.483,201
310.508,169
310.533,137
310.558,98
310.583,50
310.608,-1
310.633,-37
310.658,-40
310.683,-6
310.708,49
310.733,104
310.758,148
310.783,190
310.808,238
310.833,291
310.858,334
310.883,356
310.908,361
310.933,364
310.958,372
310.983,378
311.008,372
311.033,353
311.058,333
311.083,321
311.108,310
311.133,292
311.158,262
311.183,230
311.208,203
311.233,181
311.258,155
311.283,123
311.308,93
311.333,69
311.358,43
311.383,5
311.408,-42
311.433,-79
311.458,-77
311.483,-32
311.508,36
311.533,101
311.558,152
311.583,199
311.608,251
311.633,307
311.658,350
311.683,369
311.708,368
311.733,363
311.758,366
311.783,376
311.808,384
311.833,382
311.858,370
311.883,355
311.908,342
311.933,332
311.958,321
311.983,305
312.008,282
312.033,254
312.058,228
312.083,207
312.108,187
312.133,165
312.158,140
312.183,114
312.208,89
312.233,60
312.258,22
312.283,-16
312.308,-40
312.333,-29
312.358,17
312.383,82
312.408,141
312.433,185
312.458,224
312.483,271
312.508,322
312.533,364
312.558,380
312.583,375
312.608,363
312.633,359
312.658,359
312.683,355
312.708,342
312.733,327
312.758,318
312.783,317
312.808,316
312.833,305
312.858,285
312.883,260
312.908,233
312.933,201
312.958,163
312.983,125
313.008,94
313.033,73
313.058,48
313.083,10
313.108,-39
313.133,-82
313.158,-93
313.183,-64
313.208,-7
313.233,58
313.258,121
313.283,184
313.308,251
313.333,318
313.358,372
313.383,403
313.408,409
313.433,405
313.458,403
313.483,408
313.508,415
313.533,416
313.558,407
313.583,391
313.608,372
313.633,351
313.658,325
