df_hash,22ZHK4.W8ZZR3
244.358,1.054
244.388,1.047
244.418,1.078
244.448,1.073
244.478,1.057
244.508,1.053
244.538,1.037
244.568,1.035
244.598,1.035
244.628,1.036
244.658,1.032
244.688,1.055
244.718,1.054
244.748,1.045
244.778,1.062
244.808,1.065
244.838,1.054
244.868,1.049
244.898,1.038
244.928,1.028
244.958,0.995
244.988,1.039
245.018,1.083
245.048,1.071
245.078,1.047
245.108,1.035
245.138,1.033
245.168,1.033
245.198,1.029
245.228,1.020
245.258,1.029
245.288,1.031
245.318,1.034
245.348,1.030
245.378,1.043
245.408,1.034
245.438,1.046
245.468,1.060
245.498,1.018
245.528,1.026
245.558,1.012
245.588,1.025
245.618,1.022
245.648,1.030
245.678,1.026
245.708,1.025
245.738,1.024
245.768,1.031
245.798,1.034
245.828,1.029
245.858,1.006
245.888,1.015
245.918,1.019
245.948,1.025
245.978,1.029
246.008,1.029
246.038,1.024
246.068,1.030
246.098,1.040
246.128,1.047
246.158,1.027
246.188,1.017
246.218,1.000
246.248,1.028
246.278,1.065
246.308,1.028
246.338,1.023
246.368,1.019
246.398,1.015
246.428,0.997
246.458,1.036
246.488,1.019
246.518,1.045
246.548,1.067
246.578,1.059
246.608,1.021
246.638,1.001
246.668,1.027
246.698,1.021
246.728,1.030
246.758,1.030
246.788,1.050
246.818,1.072
246.848,1.062
246.878,1.051
246.908,1.028
246.938,1.011
246.968,1.029
246.998,1.043
247.028,1.051
247.058,1.055
247.088,1.054
247.118,1.039
247.148,1.035
247.178,1.043
247.208,1.043
247.238,1.055
247.268,1.046
247.298,1.046
247.328,1.039
247.358,1.045
247.388,1.051
247.418,1.062
247.448,1.052
247.478,1.040
247.508,1.029
247.538,1.025
247.568,1.036
247.598,1.029
247.628,1.029
247.658,1.039
247.688,1.038
247.718,1.043
247.748,1.049
247.778,1.043
247.808,1.042
247.838,1.054
247.868,1.047
247.898,1.035
247.928,1.033
247.958,1.036
247.988,1.030
248.018,1.039
248.048,1.046
248.078,1.045
248.108,1.043
248.138,1.042
248.168,1.045
248.198,1.042
248.228,1.041
248.258,1.035
248.288,1.034
248.318,1.040
248.348,1.039
248.378,1.047
248.408,1.035
248.438,1.032
248.468,1.036
248.498,1.037
248.528,1.039
248.558,1.042
248.588,1.042
248.618,1.030
248.648,1.021
248.678,1.042
248.708,1.045
248.738,1.032
248.768,1.044
248.798,1.048
248.828,1.043
248.858,1.038
248.888,1.027
248.918,1.045
248.948,1.039
248.978,1.030
249.008,1.041
249.038,1.039
249.068,1.031
249.098,1.038
249.128,1.049
249.158,1.054
249.188,1.053
249.218,1.051
249.248,1.032
249.278,1.046
249.308,1.042
249.338,1.038
249.368,1.044
249.398,1.057
249.428,1.048
249.458,1.040
249.488,1.038
249.518,1.035
249.548,1.032
249.578,1.030
249.608,1.030
249.638,1.088
249.668,1.103
249.698,1.076
249.728,0.995
249.758,0.966
249.788,0.966
249.818,0.982
249.848,1.063
249.878,1.107
249.908,1.106
249.938,1.108
249.968,1.125
249.998,1.086
250.028,1.019
250.058,0.993
250.088,1.056
250.118,1.079
250.148,1.005
250.178,1.013
250.208,1.115
250.238,1.094
250.268,1.027
250.298,1.011
250.328,1.008
250.358,1.023
250.388,1.058
250.418,1.044
250.448,1.017
250.478,1.016
250.508,1.038
250.538,1.029
250.568,1.025
250.598,1.029
250.628,1.020
250.658,1.024
250.688,1.036
250.718,1.046
250.748,1.035
250.778,1.015
250.808,1.020
250.838,1.035
250.868,1.030
250.898,1.059
250.928,1.039
250.958,1.030
250.988,1.041
251.018,1.013
251.048,1.026
251.078,1.039
251.108,1.037
251.138,1.041
251.168,1.040
251.198,1.036
251.228,1.030
251.258,1.029
251.288,1.045
251.318,1.043
251.348,1.049
251.378,1.046
251.408,1.045
251.438,1.046
251.468,1.037
251.498,1.039
251.528,1.037
251.558,1.043
251.588,1.040
251.618,1.038
251.648,1.039
251.678,1.037
251.708,1.031
251.738,1.016
251.768,0.955
251.798,0.958
251.828,0.999
251.858,1.054
251.888,1.097
251.918,1.104
251.948,1.093
251.978,1.054
252.008,1.040
252.038,1.032
252.068,1.031
252.098,1.045
252.128,1.035
252.158,1.034
252.188,1.025
252.218,1.032
252.248,1.029
252.278,1.027
252.308,1.032
252.338,1.029
252.368,1.026
252.398,1.025
252.428,1.022
252.458,1.024
252.488,1.021
252.518,1.021
252.548,1.021
252.578,1.022
252.608,1.021
252.638,1.021
252.668,1.030
252.698,1.024
252.728,1.022
252.758,1.023
252.788,1.022
252.818,1.024
252.848,1.021
252.878,1.020
252.908,1.021
252.938,1.023
252.968,1.018
252.998,1.030
253.028,1.018
253.058,1.021
253.088,1.027
253.118,1.023
253.148,1.023
253.178,1.021
253.208,1.021
253.238,1.031
253.268,1.067
253.298,1.104
253.328,1.083
253.358,1.032
253.388,1.009
253.418,1.017
253.448,1.017
253.478,1.009
253.508,1.012
253.538,1.021
253.568,1.000
253.598,1.003
253.628,1.009
253.658,1.023
253.688,1.026
253.718,1.028
253.748,1.024
253.778,1.028
253.808,1.017
253.838,1.021
253.868,1.013
253.898,1.009
253.928,1.016
253.958,1.006
253.988,1.028
254.018,1.027
254.048,1.015
254.078,1.035
254.108,1.032
254.138,1.039
254.168,1.055
254.198,1.052
254.228,1.061
254.258,1.049
254.288,1.036
254.318,1.049
254.348,1.040
254.378,1.047
254.408,1.063
254.438,1.065
254.468,1.073
254.498,1.072
254.528,1.075
254.558,1.069
254.588,1.064
254.618,1.052
254.648,1.066
254.678,1.046
254.708,1.048
254.738,1.032
254.768,1.050
254.798,1.042
254.828,1.044
254.858,1.042
254.888,1.069
254.918,1.040
254.948,1.078
254.978,1.074
255.008,1.071
255.038,1.082
255.068,1.066
255.098,1.067
255.128,1.069
255.158,1.073
255.188,1.067
255.218,1.060
255.248,1.076
255.278,1.073
255.308,1.069
255.338,1.061
255.368,1.069
255.398,1.042
255.428,1.058
255.458,1.062
255.488,1.054
255.518,1.053
255.548,1.049
255.578,1.044
255.608,1.053
255.638,1.051
255.668,1.054
255.698,1.050
255.728,1.056
255.758,1.056
255.788,1.052
255.818,1.062
255.848,1.053
255.878,1.054
255.908,1.045
255.938,1.051
255.968,1.042
255.998,1.046
256.028,1.043
256.058,1.048
256.088,1.058
256.118,1.052
256.148,1.057
256.178,1.057
256.208,1.047
256.238,1.056
256.268,1.055
256.298,1.049
256.328,1.057
256.358,1.046
256.388,1.051
256.418,1.054
256.448,1.054
256.478,1.053
256.508,1.048
256.538,1.047
256.568,1.053
256.598,1.052
256.628,1.053
256.658,1.057
256.688,1.049
256.718,1.054
256.748,1.052
256.778,1.052
256.808,1.049
256.838,1.055
256.868,1.057
256.898,1.056
256.928,1.054
256.958,1.049
256.988,1.048
257.018,1.052
257.048,1.055
257.078,1.052
257.108,1.048
257.138,1.045
257.168,1.059
257.198,1.051
257.228,1.060
257.258,1.054
257.288,1.055
257.318,1.049
257.348,1.053
257.378,1.056
257.408,1.050
257.438,1.058
257.468,1.052
257.498,1.051
257.528,1.055
257.558,1.048
257.588,1.051
257.618,1.050
257.648,1.054
257.678,1.058
257.708,1.057
257.738,1.059
257.768,1.063
257.798,1.062
257.828,1.064
257.858,1.062
257.888,1.063
257.918,1.062
257.948,1.056
257.978,1.053
258.008,1.052
258.038,1.057
258.068,1.059
258.098,1.077
258.128,1.084
258.158,1.081
258.188,1.078
258.218,1.070
258.248,1.070
258.278,1.072
258.308,1.066
258.338,1.063
258.368,1.071
258.398,1.061
258.428,1.065
258.458,1.032
258.488,1.024
258.518,1.021
258.548,1.016
258.578,1.016
258.608,1.038
258.638,1.046
258.668,1.008
258.698,1.029
258.728,1.049
258.758,1.075
258.788,1.101
258.818,1.097
258.848,1.086
258.878,1.006
258.908,0.967
258.938,0.966
258.968,0.977
258.998,1.005
259.028,1.036
259.058,1.012
259.088,1.011
259.118,1.039
259.148,1.104
259.178,1.164
259.208,1.067
259.238,1.003
259.268,0.996
259.298,0.966
259.328,1.073
259.358,1.086
259.388,1.035
259.418,1.034
259.448,1.028
259.478,1.020
259.508,1.044
259.538,1.059
259.568,1.049
259.598,1.038
259.628,1.039
259.658,1.026
259.688,1.040
259.718,1.042
259.748,1.044
259.778,1.037
259.808,1.027
259.838,1.044
259.868,1.049
259.898,1.040
259.928,1.044
259.958,1.042
259.988,1.036
260.018,1.042
260.048,1.041
260.078,1.039
260.108,1.035
260.138,1.039
260.168,1.042
260.198,1.036
260.228,1.047
260.258,1.043
260.288,1.041
260.318,1.045
260.348,1.042
260.378,1.048
260.408,1.048
260.438,1.051
260.468,1.039
260.498,1.049
260.528,1.047
260.558,1.046
260.588,1.037
260.618,1.032
260.648,1.041
260.678,1.041
260.708,1.042
260.738,1.036
260.768,1.035
260.798,1.031
260.828,1.032
260.858,1.026
260.888,1.031
260.918,1.023
260.948,1.022
260.978,1.031
261.008,1.031
261.038,1.024
261.068,1.035
261.098,1.044
261.128,1.045
261.158,1.045
261.188,1.058
261.218,1.054
261.248,1.057
261.278,1.077
261.308,1.085
261.338,1.089
261.368,1.098
261.398,1.082
261.428,1.085
261.458,1.094
261.488,1.088
261.518,1.083
261.548,1.090
261.578,1.087
261.608,1.080
261.638,1.072
261.668,1.064
261.698,1.068
261.728,1.060
261.758,1.062
261.788,1.056
261.818,1.052
261.848,1.057
261.878,1.059
261.908,1.055
261.938,1.056
261.968,1.056
261.998,1.066
262.028,1.061
262.058,1.063
262.088,1.063
262.118,1.058
262.148,1.063
262.178,1.062
262.208,1.061
262.238,1.063
262.268,1.062
262.298,1.056
262.328,1.057
262.358,1.059
262.388,1.054
262.418,1.063
262.448,1.060
262.478,1.055
262.508,1.064
262.538,1.068
262.568,1.059
262.598,1.067
262.628,1.063
262.658,1.062
262.688,1.055
262.718,1.063
262.748,1.058
262.778,1.052
262.808,1.057
262.838,1.063
262.868,1.070
262.898,1.062
262.928,1.056
262.958,1.058
262.988,1.053
263.018,1.059
263.048,1.060
263.078,1.066
263.108,1.060
263.138,1.062
263.168,1.062
263.198,1.058
263.228,1.057
263.258,1.053
263.288,1.060
263.318,1.064
263.348,1.062
263.378,1.062
263.408,1.062
263.438,1.061
263.468,1.060
263.498,1.060
263.528,1.056
263.558,1.064
263.588,1.062
263.618,1.067
263.648,1.067
263.678,1.056
263.708,1.052
263.738,1.053
263.768,1.054
263.798,1.062
263.828,1.058
263.858,1.064
263.888,1.056
263.918,1.062
263.948,1.062
263.978,1.062
264.008,1.068
264.038,1.062
264.068,1.058
264.098,1.068
264.128,1.062
264.158,1.062
264.188,1.062
264.218,1.061
264.248,1.062
264.278,1.064
264.308,1.066
264.338,1.059
264.368,1.052
264.398,1.053
264.428,1.054
264.458,1.056
264.488,1.054
264.518,1.052
264.548,1.062
264.578,1.072
264.608,1.054
264.638,1.059
264.668,1.062
264.698,1.059
264.728,1.062
264.758,1.062
264.788,1.060
264.818,1.055
264.848,1.059
264.878,1.060
264.908,1.056
264.938,1.063
264.968,1.057
264.998,1.062
265.028,1.060
265.058,1.054
265.088,1.060
265.118,1.062
265.148,1.060
265.178,1.056
265.208,1.061
265.238,1.067
265.268,1.059
265.298,1.063
265.328,1.056
265.358,1.066
265.388,1.065
265.418,1.066
265.448,1.064
265.478,1.059
265.508,1.072
265.538,1.062
265.568,1.059
265.598,1.064
265.628,1.060
265.658,1.053
265.688,1.068
265.718,1.062
265.748,1.060
265.778,1.055
265.808,1.062
265.838,1.052
265.868,1.048
265.898,1.048
265.928,1.051
265.958,1.052
265.988,1.050
266.018,1.053
266.048,1.056
266.078,1.057
266.108,1.053
266.138,1.061
266.168,1.059
266.198,1.068
266.228,1.066
266.258,1.066
266.288,1.065
266.318,1.061
266.348,1.059
266.378,1.063
266.408,1.064
266.438,1.065
266.468,1.063
266.498,1.061
266.528,1.055
266.558,1.060
266.588,1.057
266.618,1.053
266.648,1.062
266.678,1.055
266.708,1.063
266.738,1.061
266.768,1.062
266.798,1.064
266.828,1.059
266.858,1.062
266.888,1.062
266.918,1.062
266.948,1.055
266.978,1.058
267.008,1.055
267.038,1.064
267.068,1.056
267.098,1.061
267.128,1.057
267.158,1.062
267.188,1.059
267.218,1.062
267.248,1.062
267.278,1.053
267.308,1.064
267.338,1.056
267.368,1.061
267.398,1.061
267.428,1.062
267.458,1.063
267.488,1.071
267.518,1.056
267.548,1.061
267.578,1.062
267.608,1.057
267.638,1.060
267.668,1.061
267.698,1.060
267.728,1.058
267.758,1.062
267.788,1.059
267.818,1.062
267.848,1.061
267.878,1.048
267.908,1.062
267.938,1.062
267.968,1.062
267.998,1.062
268.028,1.064
268.058,1.055
268.088,1.061
268.118,1.064
268.148,1.060
268.178,1.062
268.208,1.059
268.238,1.060
268.268,1.058
268.298,1.059
268.328,1.059
268.358,1.068
268.388,1.058
268.418,1.059
268.448,1.058
268.478,1.062
268.508,1.064
268.538,1.053
268.568,1.058
268.598,1.059
268.628,1.062
268.658,1.060
268.688,1.055
268.718,1.057
268.748,1.057
268.778,1.067
268.808,1.062
268.838,1.063
268.868,1.059
268.898,1.065
268.928,1.060
268.958,1.063
268.988,1.055
269.018,1.061
269.048,1.063
269.078,1.062
269.108,1.060
269.138,1.061
269.168,1.062
269.198,1.062
269.228,1.060
269.258,1.062
269.288,1.061
269.318,1.061
269.348,1.062
269.378,1.062
269.408,1.059
269.438,1.056
269.468,1.062
269.498,1.057
269.528,1.064
269.558,1.062
269.588,1.053
269.618,1.062
269.648,1.059
269.678,1.061
269.708,1.062
269.738,1.061
269.768,1.078
269.798,1.073
269.828,1.057
269.858,1.055
269.888,1.041
269.918,1.043
269.948,1.041
269.978,1.039
270.008,1.048
270.038,1.052
270.068,1.063
270.098,1.061
270.128,1.067
270.158,1.055
270.188,1.062
270.218,1.052
270.248,1.046
270.278,1.058
270.308,1.050
270.338,1.060
270.368,1.050
270.398,1.044
270.428,1.058
270.458,1.052
270.488,1.062
270.518,1.057
270.548,1.050
270.578,1.057
270.608,1.057
270.638,1.058
270.668,1.061
270.698,1.046
270.728,1.049
270.758,1.056
270.788,1.052
270.818,1.058
270.848,1.052
270.878,1.057
270.908,1.056
270.938,1.054
270.968,1.060
270.998,1.056
271.028,1.055
271.058,1.054
271.088,1.056
271.118,1.051
271.148,1.046
271.178,1.057
271.208,1.050
271.238,1.050
271.268,1.050
271.298,1.049
271.328,1.056
271.358,1.054
271.388,1.054
271.418,1.049
271.448,1.035
271.478,1.050
271.508,1.049
271.538,1.047
271.568,1.050
271.598,1.048
271.628,1.052
271.658,1.057
271.688,1.054
271.718,1.052
271.748,1.047
271.778,1.048
271.808,1.049
271.838,1.060
271.868,1.059
271.898,1.050
271.928,1.053
271.958,1.047
271.988,1.060
272.018,1.055
272.048,1.052
272.078,1.058
272.108,1.051
272.138,1.054
272.168,1.058
272.198,1.053
272.228,1.051
272.258,1.063
272.288,1.060
272.318,1.064
272.348,1.062
272.378,1.059
272.408,1.060
272.438,1.053
272.468,1.044
272.498,1.049
272.528,1.050
272.558,1.034
272.588,1.052
272.618,1.045
272.648,1.047
272.678,1.054
272.708,1.055
272.738,1.059
272.768,1.059
272.798,1.055
272.828,1.051
272.858,1.035
272.888,1.043
272.918,1.031
272.948,1.044
272.978,1.043
273.008,1.046
273.038,1.051
273.068,1.050
273.098,1.045
273.128,1.049
273.158,1.057
273.188,1.058
273.218,1.064
273.248,1.068
273.278,1.065
273.308,1.065
273.338,1.065
273.368,1.059
273.398,1.070
273.428,1.061
273.458,1.060
273.488,1.055
273.518,1.039
273.548,1.011
273.578,1.009
273.608,1.016
273.638,1.019
273.668,1.032
273.698,1.028
273.728,1.059
273.758,1.071
273.788,1.101
273.818,1.130
273.848,1.093
273.878,1.053
273.908,1.041
273.938,1.005
273.968,1.032
273.998,1.035
274.028,1.017
274.058,1.058
274.088,1.054
274.118,1.049
274.148,1.062
274.178,1.051
274.208,1.064
274.238,1.077
274.268,1.068
274.298,1.071
274.328,1.057
274.358,1.063
274.388,1.061
274.418,1.062
274.448,1.060
274.478,1.062
274.508,1.058
274.538,1.056
274.568,1.056
274.598,1.046
274.628,1.074
274.658,1.072
274.688,1.064
274.718,1.060
274.748,1.057
274.778,1.048
274.808,1.066
274.838,1.061
274.868,1.051
274.898,1.065
274.928,1.058
274.958,1.067
274.988,1.064
275.018,1.067
275.048,1.067
275.078,1.055
275.108,1.068
275.138,1.068
275.168,1.066
275.198,1.062
275.228,1.059
275.258,1.058
275.288,1.072
275.318,1.070
275.348,1.057
275.378,1.073
275.408,1.069
275.438,1.059
275.468,1.062
275.498,1.064
275.528,1.057
275.558,1.062
275.588,1.063
275.618,1.064
275.648,1.066
275.678,1.066
275.708,1.061
275.738,1.057
275.768,1.059
275.798,1.071
275.828,1.068
275.858,1.062
275.888,1.062
275.918,1.063
275.948,1.058
275.978,1.068
276.008,1.070
276.038,1.060
276.068,1.063
276.098,1.063
276.128,1.062
276.158,1.067
276.188,1.062
276.218,1.058
276.248,1.067
276.278,1.064
276.308,1.060
276.338,1.071
276.368,1.066
276.398,1.065
276.428,1.062
276.458,1.065
276.488,1.069
276.518,1.064
276.548,1.062
276.578,1.057
276.608,1.067
276.638,1.069
276.668,1.073
276.698,1.059
276.728,1.068
276.758,1.065
276.788,1.065
276.818,1.069
276.848,1.061
276.878,1.065
276.908,1.071
276.938,1.065
276.968,1.067
276.998,1.059
277.028,1.060
277.058,1.057
277.088,1.067
277.118,1.069
277.148,1.057
277.178,1.065
277.208,1.070
277.238,1.060
277.268,1.061
277.298,1.066
277.328,1.062
277.358,1.066
277.388,1.055
277.418,1.061
277.448,1.068
277.478,1.063
277.508,1.060
277.538,1.069
277.568,1.065
277.598,1.064
277.628,1.065
277.658,1.058
277.688,1.066
277.718,1.064
277.748,1.067
277.778,1.067
277.808,1.065
277.838,1.065
277.868,1.059
277.898,1.063
277.928,1.063
277.958,1.062
277.988,1.063
278.018,1.068
278.048,1.062
278.078,1.068
278.108,1.062
278.138,1.058
278.168,1.061
278.198,1.065
278.228,1.066
278.258,1.065
278.288,1.070
278.318,1.056
278.348,1.065
278.378,1.063
278.408,1.062
278.438,1.065
278.468,1.059
278.498,1.060
278.528,1.072
278.558,1.063
278.588,1.062
278.618,1.071
278.648,1.069
278.678,1.067
278.708,1.064
278.738,1.066
278.768,1.064
278.798,1.067
278.828,1.063
278.858,1.073
278.888,1.067
278.918,1.061
278.948,1.060
278.978,1.060
279.008,1.058
279.038,1.063
279.068,1.064
279.098,1.063
279.128,1.060
279.158,1.057
279.188,1.074
279.218,1.069
279.248,1.065
279.278,1.065
279.308,1.059
279.338,1.063
279.368,1.062
279.398,1.064
279.428,1.059
279.458,1.066
279.488,1.071
279.518,1.065
279.548,1.064
279.578,1.061
279.608,1.062
279.638,1.063
279.668,1.065
279.698,1.069
279.728,1.062
279.758,1.070
279.788,1.065
279.818,1.066
279.848,1.071
279.878,1.063
279.908,1.062
279.938,1.060
279.968,1.068
279.998,1.069
280.028,1.063
280.058,1.068
280.088,1.064
280.118,1.070
280.148,1.067
280.178,1.062
280.208,1.067
280.238,1.066
280.268,1.062
280.298,1.064
280.328,1.062
280.358,1.065
280.388,1.064
280.418,1.060
280.448,1.067
280.478,1.066
280.508,1.070
280.538,1.062
280.568,1.061
280.598,1.065
280.628,1.070
280.658,1.068
280.688,1.059
280.718,1.061
280.748,1.073
280.778,1.066
280.808,1.067
280.838,1.075
280.868,1.061
280.898,1.073
280.928,1.064
280.958,1.063
280.988,1.065
281.018,1.067
281.048,1.071
281.078,1.070
281.108,1.062
281.138,1.060
281.168,1.062
281.198,1.068
281.228,1.066
281.258,1.065
281.288,1.071
281.318,1.068
281.348,1.063
281.378,1.069
281.408,1.067
281.438,1.067
281.468,1.069
281.498,1.062
281.528,1.068
281.558,1.070
281.588,1.067
281.618,1.069
281.648,1.068
281.678,1.066
281.708,1.066
281.738,1.064
281.768,1.067
281.798,1.056
281.828,1.061
281.858,1.068
281.888,1.066
281.918,1.069
281.948,1.071
281.978,1.065
282.008,1.068
282.038,1.065
282.068,1.065
282.098,1.065
282.128,1.071
282.158,1.068
282.188,1.064
282.218,1.066
282.248,1.071
282.278,1.072
282.308,1.065
282.338,1.063
282.368,1.062
282.398,1.068
282.428,1.069
282.458,1.073
282.488,1.075
282.518,1.070
282.548,1.065
282.578,1.064
282.608,1.065
282.638,1.062
282.668,1.067
282.698,1.064
282.728,1.069
282.758,1.068
282.788,1.064
282.818,1.062
282.848,1.066
282.878,1.064
282.908,1.066
282.938,1.065
282.968,1.069
282.998,1.065
283.028,1.068
283.058,1.064
283.088,1.069
283.118,1.072
283.148,1.068
283.178,1.070
283.208,1.069
283.238,1.064
283.268,1.062
283.298,1.068
283.328,1.071
283.358,1.074
283.388,1.075
283.418,1.067
283.448,1.064
283.478,1.066
283.508,1.063
283.538,1.070
283.568,1.068
283.598,1.068
283.628,1.068
283.658,1.067
283.688,1.069
283.718,1.070
283.748,1.066
283.778,1.069
283.808,1.069
283.838,1.060
283.868,1.069
283.898,1.067
283.928,1.061
283.958,1.073
283.988,1.068
284.018,1.072
284.048,1.065
284.078,1.060
284.108,1.062
284.138,1.062
284.168,1.069
284.198,1.068
284.228,1.068
284.258,1.072
284.288,1.068
284.318,1.071
284.348,1.067
284.378,1.068
284.408,1.067
284.438,1.060
284.468,1.066
284.498,1.062
284.528,1.061
284.558,1.062
284.588,1.062
284.618,1.060
284.648,1.062
284.678,1.066
284.708,1.064
284.738,1.071
284.768,1.067
284.798,1.065
284.828,1.072
284.858,1.065
284.888,1.071
284.918,1.064
284.948,1.060
284.978,1.073
285.008,1.072
285.038,1.062
285.068,1.071
285.098,1.070
285.128,1.062
285.158,1.073
285.188,1.069
285.218,1.064
285.248,1.071
285.278,1.062
285.308,1.068
285.338,1.066
285.368,1.067
285.398,1.064
285.428,1.065
285.458,1.066
285.488,1.079
285.518,1.065
285.548,1.062
285.578,1.063
285.608,1.063
285.638,1.065
285.668,1.066
285.698,1.064
285.728,1.073
285.758,1.072
285.788,1.066
285.818,1.067
285.848,1.068
285.878,1.069
285.908,1.069
285.938,1.065
285.968,1.062
285.998,1.068
286.028,1.063
286.058,1.067
286.088,1.074
286.118,1.071
286.148,1.079
286.178,1.071
286.208,1.062
286.238,1.062
286.268,1.065
286.298,1.064
286.328,1.072
286.358,1.074
286.388,1.071
286.418,1.074
286.448,1.066
286.478,1.066
286.508,1.064
286.538,1.063
286.568,1.066
286.598,1.068
286.628,1.070
286.658,1.068
286.688,1.075
286.718,1.078
286.748,1.075
286.778,1.074
286.808,1.066
286.838,1.065
286.868,1.068
286.898,1.072
286.928,1.072
286.958,1.071
286.988,1.067
287.018,1.070
287.048,1.072
287.078,1.066
287.108,1.073
287.138,1.070
287.168,1.062
287.198,1.068
287.228,1.071
287.258,1.067
287.288,1.065
287.318,1.069
287.348,1.065
287.378,1.074
287.408,1.065
287.438,1.065
287.468,1.065
287.498,1.061
287.528,1.080
287.558,1.075
287.588,1.067
287.618,1.073
287.648,1.066
287.678,1.069
287.708,1.067
287.738,1.064
287.768,1.063
287.798,1.068
287.828,1.057
287.858,1.066
287.888,1.066
287.918,1.062
287.948,1.069
287.978,1.068
288.008,1.063
288.038,1.074
288.068,1.065
288.098,1.066
288.128,1.071
288.158,1.071
288.188,1.080
288.218,1.062
288.248,1.062
288.278,1.071
288.308,1.064
288.338,1.066
288.368,1.074
288.398,1.066
288.428,1.072
288.458,1.067
288.488,1.070
288.518,1.065
288.548,1.069
288.578,1.067
288.608,1.072
288.638,1.063
288.668,1.074
288.698,1.067
288.728,1.062
288.758,1.071
288.788,1.065
288.818,1.072
288.848,1.068
288.878,1.064
288.908,1.072
288.938,1.071
288.968,1.066
288.998,1.068
289.028,1.063
289.058,1.075
289.088,1.073
289.118,1.070
289.148,1.073
289.178,1.064
289.208,1.071
289.238,1.069
289.268,1.065
289.298,1.067
289.328,1.071
289.358,1.068
289.388,1.069
289.418,1.070
289.448,1.065
289.478,1.075
289.508,1.071
289.538,1.068
289.568,1.078
289.598,1.093
289.628,1.101
289.658,1.134
289.688,1.113
289.718,1.109
289.748,1.098
289.778,1.070
289.808,1.049
289.838,1.050
289.868,1.041
289.898,1.045
289.928,1.042
289.958,1.051
289.988,1.049
290.018,1.037
290.048,1.038
290.078,1.026
290.108,1.033
290.138,1.027
290.168,1.029
290.198,1.040
290.228,1.039
290.258,1.024
290.288,1.027
290.318,1.031
290.348,1.038
290.378,1.044
290.408,1.041
290.438,1.059
290.468,1.060
290.498,1.046
290.528,1.049
290.558,1.051
290.588,1.039
290.618,1.038
290.648,1.037
290.678,1.047
290.708,1.051
290.738,1.076
290.768,1.062
290.798,1.076
290.828,1.042
290.858,1.049
290.888,1.052
290.918,1.050
290.948,1.059
290.978,1.056
291.008,1.060
291.038,1.073
291.068,1.066
291.098,1.057
291.128,1.046
291.158,1.081
291.188,1.075
291.218,1.076
291.248,1.064
291.278,1.066
291.308,1.052
291.338,1.058
291.368,1.062
291.398,1.038
291.428,1.057
291.458,1.064
291.488,1.066
291.518,1.059
291.548,1.056
291.578,1.059
291.608,1.061
291.638,1.061
291.668,1.057
291.698,1.055
291.728,1.056
291.758,1.055
291.788,1.052
291.818,1.057
291.848,1.062
291.878,1.063
291.908,1.056
291.938,1.052
291.968,1.067
291.998,1.056
292.028,1.064
292.058,1.064
292.088,1.061
292.118,1.055
292.148,1.055
292.178,1.061
292.208,1.062
292.238,1.066
292.268,1.060
292.298,1.058
292.328,1.062
292.358,1.053
292.388,1.058
292.418,1.059
292.448,1.055
292.478,1.054
292.508,1.057
292.538,1.060
292.568,1.064
292.598,1.065
292.628,1.054
292.658,1.058
292.688,1.065
292.718,1.058
292.748,1.056
292.778,1.056
292.808,1.057
292.838,1.064
292.868,1.067
292.898,1.057
292.928,1.060
292.958,1.052
292.988,1.062
293.018,1.067
293.048,1.060
293.078,1.061
293.108,1.055
293.138,1.053
293.168,1.062
293.198,1.055
293.228,1.059
293.258,1.057
293.288,1.053
293.318,1.061
293.348,1.060
293.378,1.055
293.408,1.058
293.438,1.065
293.468,1.056
293.498,1.061
293.528,1.061
293.558,1.051
293.588,1.061
293.618,1.061
293.648,1.055
293.678,1.061
293.708,1.062
293.738,1.053
293.768,1.050
293.798,1.060
293.828,1.059
293.858,1.054
293.888,1.066
293.918,1.068
293.948,1.058
293.978,1.062
294.008,1.063
294.038,1.058
294.068,1.065
294.098,1.059
294.128,1.064
294.158,1.062
294.188,1.057
294.218,1.053
294.248,1.060
294.278,1.062
294.308,1.060
294.338,1.057
294.368,1.060
294.398,1.055
294.428,1.052
294.458,1.055
294.488,1.059
294.518,1.060
294.548,1.055
294.578,1.063
294.608,1.060
294.638,1.065
294.668,1.058
294.698,1.064
294.728,1.059
294.758,1.068
294.788,1.058
294.818,1.053
294.848,1.068
294.878,1.055
294.908,1.058
294.938,1.056
294.968,1.062
294.998,1.061
295.028,1.062
295.058,1.055
295.088,1.062
295.118,1.068
295.148,1.056
295.178,1.062
295.208,1.062
295.238,1.058
295.268,1.062
295.298,1.068
295.328,1.074
295.358,1.060
295.388,1.069
295.418,1.061
295.448,1.062
295.478,1.070
295.508,1.064
295.538,1.057
295.568,1.062
295.598,1.062
295.628,1.055
295.658,1.064
295.688,1.065
295.718,1.064
295.748,1.062
295.778,1.061
295.808,1.062
295.838,1.064
295.868,1.058
295.898,1.063
295.928,1.067
295.958,1.065
295.988,1.069
296.018,1.065
296.048,1.071
296.078,1.081
296.108,1.095
296.138,1.108
296.168,1.116
296.198,1.076
296.228,1.052
296.258,1.053
296.288,1.050
296.318,1.068
296.348,1.073
296.378,1.065
296.408,1.058
296.438,1.061
296.468,1.058
296.498,1.044
296.528,1.055
296.558,1.056
296.588,1.046
296.618,1.060
296.648,1.055
296.678,1.050
296.708,1.056
296.738,1.061
