df_hash,22ZHK4.HAC2HB
390.362,1.089
390.392,1.093
390.422,1.085
390.452,1.083
390.482,1.089
390.512,1.090
390.542,1.088
390.572,1.087
390.602,1.084
390.632,1.087
390.662,1.085
390.692,1.090
390.722,1.096
390.752,1.090
390.782,1.083
390.812,1.084
390.842,1.086
390.872,1.088
390.902,1.087
390.932,1.087
390.962,1.086
390.992,1.084
391.022,1.089
391.052,1.086
391.082,1.084
391.112,1.089
391.142,1.087
391.172,1.083
391.202,1.082
391.232,1.085
391.262,1.084
391.292,1.089
391.322,1.091
391.352,1.090
391.382,1.094
391.412,1.088
391.442,1.090
391.472,1.089
391.502,1.084
391.532,1.078
391.562,1.081
391.592,1.090
391.622,1.083
391.652,1.080
391.682,1.091
391.712,1.091
391.742,1.092
391.772,1.081
391.802,1.088
391.832,1.087
391.862,1.088
391.892,1.084
391.922,1.090
391.952,1.095
391.982,1.093
392.012,1.082
392.042,1.081
392.072,1.088
392.102,1.093
392.132,1.089
392.162,1.099
392.192,1.101
392.222,1.095
392.252,1.089
392.282,1.095
392.312,1.086
392.342,1.081
392.372,1.079
392.402,1.071
392.432,1.075
392.462,1.078
392.492,1.081
392.522,1.061
392.552,1.105
392.582,1.078
392.612,1.095
392.642,1.087
392.672,1.075
392.702,1.074
392.732,1.073
392.762,1.065
392.792,1.077
392.822,1.081
392.852,1.085
392.882,1.068
392.912,1.096
392.942,1.084
392.972,1.079
393.002,1.085
393.032,1.072
393.062,1.070
393.092,1.080
393.122,1.086
393.152,1.073
393.182,1.083
393.212,1.087
393.242,1.087
393.272,1.088
393.302,1.072
393.332,1.089
393.362,1.096
393.392,1.082
393.422,1.080
393.452,1.087
393.482,1.086
393.512,1.086
393.542,1.093
393.572,1.089
393.602,1.076
393.632,1.084
393.662,1.088
393.692,1.082
393.722,1.077
393.752,1.080
393.782,1.077
393.812,1.083
393.842,1.089
393.872,1.089
393.902,1.090
393.932,1.085
393.962,1.081
393.992,1.086
394.022,1.085
394.052,1.084
394.082,1.088
394.112,1.089
394.142,1.086
394.172,1.082
394.202,1.083
394.232,1.085
394.262,1.086
394.292,1.083
394.322,1.079
394.352,1.079
394.382,1.086
394.412,1.087
394.442,1.087
394.472,1.081
394.502,1.091
394.532,1.084
394.562,1.078
394.592,1.084
394.622,1.083
394.652,1.085
394.682,1.080
394.712,1.082
394.742,1.083
394.772,1.085
394.802,1.079
394.832,1.084
394.862,1.083
394.892,1.081
394.922,1.076
394.952,1.080
394.982,1.084
395.012,1.086
395.042,1.079
395.072,1.085
395.102,1.090
395.132,1.085
395.162,1.083
395.192,1.091
395.222,1.085
395.252,1.081
395.282,1.082
395.312,1.088
395.342,1.086
395.372,1.085
395.402,1.088
395.432,1.083
395.462,1.088
395.492,1.119
395.522,1.068
395.552,1.055
395.582,1.104
395.612,1.096
395.642,1.099
395.672,1.114
395.702,1.115
395.732,1.082
395.762,1.065
395.792,1.062
395.822,1.100
395.852,1.087
395.882,1.070
395.912,1.093
395.942,1.081
395.972,1.096
396.002,1.085
396.032,1.065
396.062,1.070
396.092,1.097
396.122,1.078
396.152,1.081
396.182,1.084
396.212,1.066
396.242,1.089
396.272,1.084
396.302,1.075
396.332,1.091
396.362,1.122
396.392,1.106
396.422,1.078
396.452,1.085
396.482,1.094
396.512,1.081
396.542,1.091
396.572,1.083
396.602,1.095
396.632,1.078
396.662,1.092
396.692,1.092
396.722,1.103
396.752,1.092
396.782,1.086
396.812,1.088
396.842,1.091
396.872,1.095
396.902,1.097
396.932,1.087
396.962,1.087
396.992,1.094
397.022,1.088
397.052,1.076
397.082,1.073
397.112,1.070
397.142,1.072
397.172,1.070
397.202,1.080
397.232,1.093
397.262,1.100
397.292,1.095
397.322,1.086
397.352,1.093
397.382,1.102
397.412,1.099
397.442,1.088
397.472,1.070
397.502,1.070
397.532,1.070
397.562,1.072
397.592,1.084
397.622,1.086
397.652,1.097
397.682,1.096
397.712,1.100
397.742,1.097
397.772,1.089
397.802,1.090
397.832,1.090
397.862,1.090
397.892,1.086
397.922,1.088
397.952,1.091
397.982,1.090
398.012,1.093
398.042,1.096
398.072,1.096
398.102,1.094
398.132,1.096
398.162,1.095
398.192,1.098
398.222,1.103
398.252,1.105
398.282,1.102
398.312,1.102
398.342,1.098
398.372,1.096
398.402,1.090
398.432,1.091
398.462,1.094
398.492,1.092
398.522,1.091
398.552,1.087
398.582,1.083
398.612,1.082
398.642,1.084
398.672,1.086
398.702,1.091
398.732,1.091
398.762,1.088
398.792,1.098
398.822,1.100
398.852,1.094
398.882,1.092
398.912,1.106
398.942,1.101
398.972,1.095
399.002,1.091
399.032,1.083
399.062,1.084
399.092,1.087
399.122,1.091
399.152,1.090
399.182,1.087
399.212,1.086
399.242,1.091
399.272,1.092
399.302,1.088
399.332,1.082
399.362,1.085
399.392,1.085
399.422,1.082
399.452,1.086
399.482,1.100
399.512,1.103
399.542,1.105
399.572,1.097
399.602,1.090
399.632,1.088
399.662,1.089
399.692,1.097
399.722,1.089
399.752,1.090
399.782,1.098
399.812,1.092
399.842,1.090
399.872,1.094
399.902,1.098
399.932,1.102
399.962,1.092
399.992,1.090
400.022,1.094
400.052,1.099
400.082,1.093
400.112,1.099
400.142,1.096
400.172,1.093
400.202,1.081
400.232,1.092
400.262,1.097
400.292,1.093
400.322,1.100
400.352,1.099
400.382,1.097
400.412,1.091
400.442,1.096
400.472,1.094
400.502,1.094
400.532,1.092
400.562,1.090
400.592,1.085
400.622,1.088
400.652,1.089
400.682,1.092
400.712,1.088
400.742,1.092
400.772,1.094
400.802,1.093
400.832,1.088
400.862,1.091
400.892,1.099
400.922,1.098
400.952,1.102
400.982,1.098
401.012,1.089
401.042,1.085
401.072,1.091
401.102,1.091
401.132,1.092
401.162,1.096
401.192,1.097
401.222,1.096
401.252,1.095
401.282,1.095
401.312,1.094
401.342,1.086
401.372,1.091
401.402,1.100
401.432,1.096
401.462,1.089
401.492,1.096
401.522,1.095
401.552,1.094
401.582,1.092
401.612,1.097
401.642,1.094
401.672,1.091
401.702,1.093
401.732,1.094
401.762,1.094
401.792,1.096
401.822,1.098
401.852,1.094
401.882,1.097
401.912,1.093
401.942,1.102
401.972,1.101
402.002,1.099
402.032,1.090
402.062,1.094
402.092,1.087
402.122,1.098
402.152,1.104
402.182,1.102
402.212,1.090
402.242,1.097
402.272,1.093
402.302,1.098
402.332,1.105
402.362,1.098
402.392,1.093
402.422,1.095
402.452,1.099
402.482,1.095
402.512,1.093
402.542,1.104
402.572,1.098
402.602,1.101
402.632,1.100
402.662,1.101
402.692,1.090
402.722,1.099
402.752,1.102
402.782,1.098
402.812,1.104
402.842,1.100
402.872,1.091
402.902,1.096
402.932,1.115
402.962,1.101
402.992,1.091
403.022,1.097
403.052,1.108
403.082,1.099
403.112,1.091
403.142,1.104
403.172,1.104
403.202,1.099
403.232,1.098
403.262,1.097
403.292,1.102
403.322,1.094
403.352,1.093
403.382,1.095
403.412,1.100
403.442,1.095
403.472,1.094
403.502,1.094
403.532,1.099
403.562,1.102
403.592,1.100
403.622,1.098
403.652,1.097
403.682,1.101
403.712,1.096
403.742,1.100
403.772,1.102
403.802,1.102
403.832,1.095
403.862,1.095
403.892,1.095
403.922,1.098
403.952,1.095
403.982,1.096
404.012,1.103
404.042,1.106
404.072,1.097
404.102,1.093
404.132,1.096
404.162,1.104
404.192,1.104
404.222,1.097
404.252,1.093
404.282,1.093
404.312,1.092
404.342,1.101
404.372,1.099
404.402,1.098
404.432,1.099
404.462,1.098
404.492,1.100
404.522,1.091
404.552,1.088
404.582,1.094
404.612,1.096
404.642,1.095
404.672,1.106
404.702,1.104
404.732,1.100
404.762,1.097
404.792,1.100
404.822,1.094
404.852,1.093
404.882,1.096
404.912,1.099
404.942,1.099
404.972,1.098
405.002,1.100
405.032,1.103
405.062,1.097
405.092,1.096
405.122,1.100
405.152,1.104
405.182,1.093
405.212,1.097
405.242,1.102
405.272,1.099
405.302,1.095
405.332,1.095
405.362,1.095
405.392,1.101
405.422,1.096
405.452,1.096
405.482,1.092
405.512,1.094
405.542,1.099
405.572,1.096
405.602,1.095
405.632,1.101
405.662,1.098
405.692,1.098
405.722,1.101
405.752,1.098
405.782,1.097
405.812,1.100
405.842,1.095
405.872,1.097
405.902,1.099
405.932,1.096
405.962,1.098
405.992,1.098
406.022,1.098
406.052,1.098
406.082,1.099
406.112,1.096
406.142,1.099
406.172,1.098
406.202,1.099
406.232,1.097
406.262,1.101
406.292,1.096
406.322,1.102
406.352,1.100
406.382,1.102
406.412,1.100
406.442,1.094
406.472,1.098
406.502,1.093
406.532,1.097
406.562,1.094
406.592,1.097
406.622,1.103
406.652,1.104
406.682,1.096
406.712,1.094
406.742,1.097
406.772,1.094
406.802,1.095
406.832,1.097
406.862,1.098
406.892,1.103
406.922,1.104
406.952,1.096
406.982,1.095
407.012,1.096
407.042,1.094
407.072,1.091
407.102,1.096
407.132,1.101
407.162,1.102
407.192,1.099
407.222,1.099
407.252,1.097
407.282,1.094
407.312,1.093
407.342,1.093
407.372,1.096
407.402,1.093
407.432,1.097
407.462,1.096
407.492,1.105
407.522,1.104
407.552,1.105
407.582,1.101
407.612,1.097
407.642,1.096
407.672,1.094
407.702,1.097
407.732,1.096
407.762,1.096
407.792,1.094
407.822,1.095
407.852,1.098
407.882,1.102
407.912,1.095
407.942,1.091
407.972,1.099
408.002,1.100
408.032,1.098
408.062,1.095
408.092,1.099
408.122,1.109
408.152,1.104
408.182,1.091
408.212,1.096
408.242,1.100
408.272,1.099
408.302,1.097
408.332,1.104
408.362,1.098
408.392,1.100
408.422,1.097
408.452,1.105
408.482,1.115
408.512,1.122
408.542,1.128
408.572,1.139
408.602,1.127
408.632,1.130
408.662,1.132
408.692,1.123
408.722,1.108
408.752,1.096
408.782,1.093
408.812,1.091
408.842,1.081
408.872,1.076
408.902,1.075
408.932,1.073
408.962,1.070
408.992,1.074
409.022,1.069
409.052,1.075
409.082,1.083
409.112,1.078
409.142,1.075
409.172,1.068
409.202,1.068
409.232,1.078
409.262,1.072
409.292,1.068
409.322,1.072
409.352,1.076
409.382,1.077
409.412,1.095
409.442,1.120
409.472,1.099
409.502,1.090
409.532,1.104
409.562,1.104
409.592,1.092
409.622,1.095
409.652,1.103
409.682,1.092
409.712,1.097
409.742,1.104
409.772,1.089
409.802,1.092
409.832,1.116
409.862,1.101
409.892,1.102
409.922,1.099
409.952,1.102
409.982,1.098
410.012,1.093
410.042,1.097
410.072,1.094
410.102,1.095
410.132,1.095
410.162,1.092
410.192,1.092
410.222,1.094
410.252,1.095
410.282,1.102
410.312,1.092
410.342,1.083
410.372,1.089
410.402,1.095
410.432,1.097
410.462,1.096
410.492,1.094
410.522,1.103
410.552,1.102
410.582,1.095
410.612,1.100
410.642,1.101
410.672,1.100
410.702,1.096
410.732,1.107
410.762,1.108
410.792,1.108
410.822,1.100
410.852,1.098
410.882,1.104
410.912,1.111
410.942,1.104
410.972,1.105
411.002,1.109
411.032,1.105
411.062,1.123
411.092,1.145
411.122,1.160
411.152,1.156
411.182,1.175
411.212,1.211
411.242,1.174
411.272,1.107
411.302,1.059
411.332,0.993
411.362,0.979
411.392,1.033
411.422,1.072
411.452,1.121
411.482,1.106
411.512,1.051
411.542,1.034
411.572,1.021
411.602,1.019
411.632,1.019
411.662,1.039
411.692,1.045
411.722,1.045
411.752,1.038
411.782,1.039
411.812,1.049
411.842,1.050
411.872,1.064
411.902,1.071
411.932,1.027
411.962,1.008
411.992,1.032
412.022,1.036
412.052,1.013
412.082,1.033
412.112,1.079
412.142,1.064
412.172,1.014
412.202,1.028
412.232,1.082
412.262,1.056
412.292,1.052
412.322,1.060
412.352,1.033
412.382,0.989
412.412,1.093
412.442,1.107
412.472,1.007
412.502,0.972
412.532,1.004
412.562,1.043
412.592,1.062
412.622,1.046
412.652,1.029
412.682,1.060
412.712,1.091
412.742,1.105
412.772,1.111
412.802,1.109
412.832,1.060
412.862,0.936
412.892,0.835
412.922,0.896
412.952,0.992
412.982,1.042
413.012,1.072
413.042,1.104
413.072,1.100
413.102,1.078
413.132,1.049
413.162,1.037
413.192,1.039
413.222,1.054
413.252,1.054
413.282,1.038
413.312,1.036
413.342,1.043
413.372,1.056
413.402,1.044
413.432,1.042
413.462,1.057
413.492,1.054
413.522,1.048
413.552,1.049
413.582,1.051
413.612,1.038
413.642,1.040
413.672,1.059
413.702,1.059
413.732,1.062
413.762,1.053
413.792,1.032
413.822,1.026
413.852,0.967
413.882,0.972
413.912,0.951
413.942,1.027
413.972,1.067
414.002,1.115
414.032,1.006
414.062,1.009
414.092,1.006
414.122,1.031
414.152,1.042
414.182,1.041
414.212,1.037
414.242,1.048
414.272,1.039
414.302,1.037
414.332,1.028
414.362,1.023
414.392,1.058
414.422,1.023
414.452,1.037
414.482,1.027
414.512,1.026
414.542,1.037
414.572,1.043
414.602,1.013
414.632,1.047
414.662,1.062
414.692,1.048
414.722,1.023
414.752,1.011
414.782,1.093
414.812,1.062
414.842,1.103
414.872,1.015
414.902,1.004
414.932,1.026
414.962,1.038
414.992,1.042
415.022,1.034
415.052,1.018
415.082,1.024
415.112,1.007
415.142,1.006
415.172,1.014
415.202,1.041
415.232,1.035
415.262,1.045
415.292,1.032
415.322,1.036
415.352,1.031
415.382,1.010
415.412,1.031
415.442,1.000
415.472,0.987
415.502,0.987
415.532,1.037
415.562,1.049
415.592,1.029
415.622,1.022
415.652,1.041
415.682,1.062
415.712,1.068
415.742,1.032
415.772,0.994
415.802,1.002
415.832,1.022
415.862,1.027
415.892,1.054
415.922,1.043
415.952,1.044
415.982,1.024
416.012,1.030
416.042,1.059
416.072,1.094
416.102,1.068
416.132,1.026
416.162,1.009
416.192,1.036
416.222,1.030
416.252,1.031
416.282,1.005
416.312,1.015
416.342,1.043
416.372,1.060
416.402,1.041
416.432,1.039
416.462,1.036
416.492,1.017
416.522,1.024
416.552,1.033
416.582,1.034
416.612,1.026
416.642,1.030
416.672,1.042
416.702,1.046
416.732,1.054
416.762,1.068
416.792,1.018
416.822,1.009
416.852,1.019
416.882,1.037
416.912,1.025
416.942,1.051
416.972,1.042
417.002,1.031
417.032,1.036
417.062,1.041
417.092,1.037
417.122,1.034
417.152,1.039
417.182,1.036
417.212,1.025
417.242,1.016
417.272,1.016
417.302,1.000
417.332,1.005
417.362,1.029
417.392,1.051
417.422,1.066
417.452,1.069
417.482,1.039
417.512,1.022
417.542,1.027
417.572,1.036
417.602,1.052
417.632,1.038
417.662,1.030
417.692,1.022
417.722,1.027
417.752,1.028
417.782,1.002
417.812,1.020
417.842,1.029
417.872,1.027
417.902,1.014
417.932,1.013
417.962,1.022
417.992,1.016
418.022,1.021
418.052,0.946
418.082,0.891
418.112,0.953
418.142,1.061
418.172,1.127
418.202,1.128
418.232,1.252
418.262,1.067
418.292,1.021
418.322,0.983
418.352,1.001
418.382,0.997
418.412,1.005
418.442,1.002
418.472,1.014
418.502,1.021
418.532,1.035
418.562,1.036
418.592,1.021
418.622,1.053
418.652,1.060
418.682,1.047
418.712,1.020
418.742,1.005
418.772,0.973
418.802,0.977
418.832,0.994
418.862,1.025
418.892,1.071
418.922,1.051
418.952,1.024
418.982,1.016
419.012,1.028
419.042,0.997
419.072,1.064
419.102,1.054
419.132,1.059
419.162,1.008
419.192,1.000
419.222,1.021
419.252,1.011
419.282,1.004
419.312,1.028
419.342,1.036
419.372,1.031
419.402,1.003
419.432,1.018
419.462,1.016
419.492,1.069
419.522,1.049
419.552,0.969
419.582,0.993
419.612,1.047
419.642,1.031
419.672,1.048
419.702,1.062
419.732,0.991
419.762,0.935
419.792,0.938
419.822,0.950
419.852,0.974
419.882,1.007
419.912,0.972
419.942,1.008
419.972,1.157
420.002,1.236
420.032,1.155
420.062,1.016
420.092,0.883
420.122,0.987
420.152,1.046
420.182,1.053
420.212,1.050
420.242,0.990
420.272,0.976
420.302,0.990
420.332,1.060
420.362,1.100
420.392,1.099
420.422,0.916
420.452,0.839
420.482,1.016
420.512,1.110
420.542,1.134
420.572,1.097
420.602,1.065
420.632,1.004
420.662,0.841
420.692,0.854
420.722,1.058
420.752,1.135
420.782,1.116
420.812,1.047
420.842,0.988
420.872,0.889
420.902,0.945
420.932,1.110
420.962,1.169
420.992,1.097
421.022,1.051
421.052,0.894
421.082,0.917
421.112,1.109
421.142,1.171
421.172,1.145
421.202,1.050
421.232,0.889
421.262,0.894
421.292,1.005
421.322,1.070
421.352,1.084
421.382,1.045
421.412,0.972
421.442,0.958
421.472,0.987
421.502,1.052
421.532,1.088
421.562,1.071
421.592,1.018
421.622,0.944
421.652,0.986
421.682,1.032
421.712,1.043
421.742,1.056
421.772,1.047
421.802,1.038
421.832,1.031
421.862,1.027
421.892,1.024
421.922,1.020
421.952,1.005
421.982,1.020
422.012,1.029
422.042,1.040
422.072,1.042
422.102,0.999
422.132,0.986
422.162,1.006
422.192,1.007
422.222,1.000
422.252,1.003
422.282,1.017
422.312,1.021
422.342,1.029
422.372,1.020
422.402,1.028
422.432,1.059
422.462,1.029
422.492,1.016
422.522,1.052
422.552,1.055
422.582,1.078
422.612,1.074
422.642,1.039
422.672,1.007
422.702,0.976
422.732,0.986
422.762,0.979
422.792,0.992
422.822,1.013
422.852,1.071
422.882,1.070
422.912,1.009
422.942,1.023
422.972,1.016
423.002,1.002
423.032,1.002
423.062,1.021
423.092,1.021
423.122,0.998
423.152,1.013
423.182,1.037
423.212,1.068
423.242,1.067
423.272,1.070
423.302,1.023
423.332,1.027
423.362,1.023
423.392,1.020
423.422,0.985
423.452,0.968
423.482,0.923
423.512,0.975
423.542,1.197
423.572,1.220
423.602,1.066
423.632,0.990
423.662,0.980
423.692,1.010
423.722,1.042
423.752,1.038
423.782,1.029
423.812,1.042
423.842,1.029
423.872,1.023
423.902,1.021
423.932,1.021
423.962,1.034
423.992,1.036
424.022,1.051
424.052,1.033
424.082,1.045
424.112,1.062
424.142,1.041
424.172,0.995
424.202,1.009
424.232,1.001
424.262,1.001
424.292,0.990
424.322,0.984
424.352,0.999
424.382,1.045
424.412,1.000
424.442,1.064
424.472,1.080
424.502,1.081
424.532,1.115
424.562,1.109
424.592,1.098
424.622,1.091
424.652,1.090
424.682,1.075
424.712,1.060
424.742,1.065
424.772,1.072
424.802,1.060
424.832,1.052
424.862,1.041
424.892,1.022
424.922,1.012
424.952,1.099
424.982,1.096
425.012,1.123
425.042,1.152
425.072,1.164
425.102,1.177
425.132,1.161
425.162,1.124
425.192,1.120
425.222,1.115
425.252,1.078
425.282,1.079
425.312,1.054
425.342,1.020
425.372,1.042
425.402,1.028
425.432,1.031
425.462,1.007
425.492,1.024
425.522,1.056
425.552,1.043
425.582,0.990
425.612,0.993
425.642,0.999
425.672,1.028
425.702,1.012
425.732,0.995
425.762,1.047
425.792,1.084
425.822,1.033
425.852,1.042
425.882,1.057
425.912,1.030
425.942,1.018
425.972,1.032
426.002,1.095
426.032,1.078
426.062,1.016
426.092,1.030
426.122,1.035
426.152,1.063
426.182,1.095
426.212,1.130
426.242,1.131
426.272,1.122
426.302,1.091
426.332,1.076
426.362,1.063
426.392,1.050
426.422,1.043
426.452,1.044
426.482,1.049
426.512,1.064
426.542,1.074
426.572,1.053
426.602,1.032
426.632,1.054
426.662,1.066
426.692,1.070
426.722,1.076
426.752,1.106
426.782,1.083
426.812,1.087
426.842,1.077
426.872,1.060
426.902,1.042
426.932,1.049
426.962,1.078
426.992,1.091
427.022,1.033
427.052,1.090
427.082,1.161
427.112,1.082
427.142,1.054
427.172,1.061
427.202,1.049
427.232,1.015
427.262,1.013
427.292,1.000
427.322,0.989
427.352,0.998
427.382,1.001
427.412,1.018
427.442,1.038
427.472,1.057
427.502,1.055
427.532,1.021
427.562,0.996
427.592,0.961
427.622,0.921
427.652,0.900
427.682,0.968
427.712,1.056
427.742,1.108
427.772,1.091
427.802,1.068
427.832,1.078
427.862,1.091
427.892,1.100
427.922,1.096
427.952,1.111
427.982,1.092
428.012,1.082
428.042,1.058
428.072,1.104
428.102,1.117
428.132,1.075
428.162,1.074
428.192,1.088
428.222,1.077
428.252,1.063
428.282,1.044
428.312,1.037
428.342,1.024
428.372,1.050
428.402,1.079
428.432,1.088
428.462,1.085
428.492,1.107
428.522,1.093
428.552,1.084
428.582,1.113
428.612,1.098
428.642,1.085
428.672,1.142
428.702,1.132
428.732,1.049
428.762,0.996
428.792,0.972
428.822,0.959
428.852,0.960
428.882,0.951
428.912,0.961
428.942,1.030
428.972,1.104
429.002,1.160
429.032,1.189
429.062,1.137
429.092,1.066
429.122,1.016
429.152,1.005
429.182,1.026
429.212,1.049
429.242,1.076
429.272,1.086
429.302,1.067
429.332,1.065
429.362,1.077
429.392,1.087
429.422,1.073
429.452,1.073
429.482,1.069
429.512,1.056
429.542,1.039
429.572,1.041
429.602,1.031
429.632,1.027
429.662,1.042
429.692,1.067
429.722,1.060
429.752,1.077
429.782,1.071
429.812,1.085
429.842,1.086
429.872,1.084
429.902,1.092
429.932,1.085
429.962,1.081
429.992,1.050
430.022,1.050
430.052,1.055
430.082,1.052
430.112,1.051
430.142,1.049
430.172,1.047
430.202,1.051
430.232,1.052
430.262,1.061
430.292,1.066
430.322,1.066
430.352,1.061
430.382,1.061
430.412,1.061
430.442,1.058
430.472,1.062
430.502,1.059
430.532,1.066
430.562,1.073
430.592,1.070
430.622,1.051
430.652,1.059
430.682,1.062
430.712,1.062
430.742,1.056
430.772,1.061
430.802,1.060
430.832,1.056
430.862,1.059
430.892,1.060
430.922,1.065
430.952,1.065
430.982,1.055
431.012,1.056
431.042,1.062
431.072,1.062
431.102,1.060
431.132,1.058
431.162,1.061
431.192,1.063
431.222,1.077
431.252,1.070
431.282,1.052
431.312,1.062
431.342,1.052
431.372,1.059
431.402,1.059
431.432,1.056
431.462,1.063
431.492,1.062
431.522,1.061
431.552,1.057
431.582,1.062
431.612,1.062
431.642,1.063
431.672,1.062
431.702,1.058
431.732,1.065
431.762,1.063
431.792,1.056
431.822,1.062
431.852,1.074
431.882,1.068
431.912,1.051
431.942,1.058
431.972,1.061
432.002,1.067
432.032,1.068
432.062,1.060
432.092,1.054
432.122,1.062
432.152,1.067
432.182,1.064
432.212,1.064
432.242,1.061
432.272,1.073
432.302,1.075
432.332,1.057
432.362,1.060
432.392,1.056
432.422,1.051
432.452,1.061
432.482,1.060
432.512,1.061
432.542,1.058
432.572,1.062
432.602,1.065
432.632,1.061
432.662,1.065
432.692,1.064
432.722,1.064
432.752,1.062
432.782,1.070
432.812,1.062
432.842,1.062
432.872,1.067
432.902,1.055
432.932,1.054
432.962,1.059
432.992,1.064
433.022,1.066
433.052,1.062
433.082,1.066
433.112,1.062
433.142,1.062
433.172,1.060
433.202,1.065
433.232,1.060
433.262,1.059
433.292,1.059
433.322,1.060
433.352,1.062
433.382,1.063
433.412,1.066
433.442,1.062
433.472,1.060
433.502,1.063
433.532,1.062
433.562,1.062
433.592,1.065
433.622,1.062
433.652,1.064
433.682,1.065
433.712,1.062
433.742,1.060
433.772,1.056
433.802,1.062
433.832,1.059
433.862,1.065
433.892,1.071
433.922,1.061
433.952,1.059
433.982,1.062
434.012,1.070
434.042,1.055
434.072,1.055
434.102,1.064
434.132,1.065
434.162,1.058
434.192,1.061
434.222,1.063
434.252,1.065
434.282,1.062
434.312,1.062
434.342,1.058
434.372,1.060
434.402,1.062
434.432,1.063
434.462,1.062
434.492,1.064
434.522,1.058
434.552,1.065
434.582,1.063
434.612,1.060
434.642,1.061
434.672,1.064
434.702,1.059
434.732,1.062
434.762,1.063
434.792,1.057
434.822,1.064
434.852,1.062
434.882,1.065
434.912,1.061
434.942,1.056
434.972,1.062
435.002,1.062
435.032,1.062
435.062,1.062
435.092,1.062
435.122,1.054
435.152,1.055
435.182,1.066
435.212,1.072
435.242,1.060
435.272,1.059
435.302,1.063
435.332,1.058
435.362,1.061
435.392,1.065
435.422,1.066
435.452,1.060
435.482,1.054
435.512,1.056
435.542,1.063
435.572,1.066
435.602,1.058
435.632,1.066
435.662,1.062
435.692,1.059
435.722,1.059
435.752,1.061
435.782,1.061
435.812,1.063
435.842,1.070
435.872,1.054
435.902,1.059
435.932,1.061
435.962,1.063
435.992,1.063
436.022,1.066
436.052,1.064
436.082,1.062
436.112,1.062
436.142,1.061
436.172,1.057
436.202,1.060
436.232,1.059
436.262,1.062
436.292,1.065
436.322,1.064
436.352,1.063
436.382,1.063
436.412,1.062
436.442,1.065
436.472,1.062
436.502,1.066
436.532,1.062
436.562,1.062
436.592,1.059
436.622,1.068
436.652,1.062
436.682,1.057
436.712,1.063
436.742,1.061
436.772,1.061
436.802,1.067
436.832,1.064
436.862,1.065
436.892,1.062
436.922,1.056
436.952,1.061
436.982,1.063
437.012,1.062
437.042,1.064
437.072,1.061
437.102,1.065
437.132,1.065
437.162,1.062
437.192,1.062
437.222,1.060
437.252,1.060
437.282,1.060
437.312,1.061
437.342,1.065
437.372,1.069
437.402,1.058
437.432,1.055
437.462,1.066
437.492,1.071
437.522,1.063
437.552,1.059
437.582,1.059
437.612,1.062
437.642,1.063
437.672,1.060
437.702,1.059
437.732,1.060
437.762,1.064
437.792,1.062
437.822,1.060
437.852,1.067
437.882,1.069
437.912,1.063
437.942,1.063
437.972,1.064
438.002,1.065
438.032,1.057
438.062,1.057
438.092,1.064
438.122,1.069
438.152,1.062
438.182,1.061
438.212,1.063
438.242,1.062
438.272,1.058
438.302,1.064
438.332,1.062
438.362,1.062
438.392,1.056
438.422,1.058
438.452,1.062
438.482,1.064
438.512,1.061
438.542,1.066
438.572,1.064
438.602,1.062
438.632,1.059
438.662,1.061
438.692,1.061
438.722,1.067
438.752,1.064
438.782,1.058
438.812,1.061
438.842,1.065
438.872,1.064
438.902,1.064
438.932,1.064
438.962,1.064
438.992,1.061
439.022,1.065
439.052,1.059
439.082,1.056
439.112,1.061
439.142,1.064
439.172,1.063
439.202,1.063
439.232,1.061
439.262,1.063
439.292,1.067
439.322,1.067
439.352,1.063
439.382,1.062
439.412,1.061
439.442,1.059
439.472,1.060
439.502,1.063
439.532,1.065
439.562,1.061
439.592,1.058
439.622,1.060
439.652,1.062
439.682,1.070
439.712,1.070
439.742,1.058
439.772,1.055
439.802,1.065
439.832,1.062
439.862,1.060
439.892,1.062
439.922,1.060
439.952,1.057
439.982,1.063
440.012,1.068
440.042,1.064
440.072,1.065
440.102,1.063
440.132,1.062
440.162,1.061
440.192,1.062
440.222,1.062
440.252,1.061
440.282,1.061
440.312,1.062
440.342,1.062
440.372,1.064
440.402,1.066
440.432,1.060
440.462,1.061
440.492,1.062
440.522,1.064
440.552,1.059
440.582,1.060
440.612,1.064
440.642,1.061
440.672,1.065
440.702,1.062
440.732,1.063
440.762,1.056
440.792,1.062
440.822,1.064
440.852,1.064
440.882,1.062
440.912,1.065
440.942,1.058
440.972,1.060
441.002,1.065
441.032,1.058
441.062,1.062
441.092,1.062
441.122,1.066
441.152,1.063
441.182,1.061
441.212,1.060
441.242,1.059
441.272,1.064
441.302,1.062
441.332,1.062
441.362,1.062
441.392,1.061
441.422,1.061
441.452,1.062
441.482,1.062
441.512,1.062
441.542,1.062
441.572,1.064
441.602,1.064
441.632,1.062
441.662,1.060
441.692,1.062
441.722,1.059
441.752,1.062
441.782,1.063
441.812,1.065
441.842,1.065
441.872,1.062
441.902,1.062
441.932,1.059
441.962,1.062
441.992,1.062
442.022,1.056
442.052,1.062
442.082,1.066
442.112,1.061
442.142,1.062
442.172,1.063
442.202,1.057
442.232,1.058
442.262,1.061
442.292,1.063
442.322,1.067
442.352,1.059
442.382,1.062
442.412,1.059
442.442,1.060
442.472,1.062
442.502,1.056
442.532,1.062
442.562,1.062
442.592,1.059
442.622,1.063
442.652,1.066
442.682,1.062
442.712,1.063
442.742,1.061
