df_hash,22ZHK4.U116G3
352.726,1.034
352.756,1.033
352.786,1.031
352.816,1.033
352.846,1.029
352.876,1.029
352.906,1.034
352.936,1.034
352.966,1.029
352.996,1.036
353.026,1.034
353.056,1.029
353.086,1.029
353.116,1.037
353.146,1.039
353.176,1.033
353.206,1.032
353.236,1.029
353.266,1.035
353.296,1.037
353.326,1.027
353.356,1.028
353.386,1.031
353.416,1.037
353.446,1.035
353.476,1.029
353.506,1.034
353.536,1.031
353.566,1.035
353.596,1.033
353.626,1.033
353.656,1.033
353.686,1.032
353.716,1.034
353.746,1.033
353.776,1.035
353.806,1.035
353.836,1.029
353.866,1.029
353.896,1.035
353.926,1.041
353.956,1.036
353.986,1.032
354.016,1.028
354.046,1.035
354.076,1.035
354.106,1.032
354.136,1.028
354.166,1.031
354.196,1.037
354.226,1.033
354.256,1.032
354.286,1.032
354.316,1.031
354.346,1.033
354.376,1.033
354.406,1.030
354.436,1.034
354.466,1.031
354.496,1.035
354.526,1.035
354.556,1.027
354.586,1.034
354.616,1.031
354.646,1.035
354.676,1.037
354.706,1.030
354.736,1.026
354.766,1.030
354.796,1.037
354.826,1.035
354.856,1.030
354.886,1.029
354.916,1.035
354.946,1.039
354.976,1.034
355.006,1.032
355.036,1.033
355.066,1.033
355.096,1.033
355.126,1.033
355.156,1.033
355.186,1.032
355.216,1.032
355.246,1.033
355.276,1.037
355.306,1.031
355.336,1.026
355.366,1.034
355.396,1.037
355.426,1.037
355.456,1.033
355.486,1.030
355.516,1.030
355.546,1.039
355.576,1.031
355.606,1.032
355.636,1.030
355.666,1.039
355.696,1.037
355.726,1.035
355.756,1.032
355.786,1.029
355.816,1.031
355.846,1.033
355.876,1.035
355.906,1.031
355.936,1.030
355.966,1.038
355.996,1.031
356.026,1.037
356.056,1.033
356.086,1.027
356.116,1.030
356.146,1.033
356.176,1.039
356.206,1.035
356.236,1.034
356.266,1.028
356.296,1.036
356.326,1.035
356.356,1.029
356.386,1.029
356.416,1.033
356.446,1.033
356.476,1.035
356.506,1.031
356.536,1.033
356.566,1.031
356.596,1.029
356.626,1.033
356.656,1.031
356.686,1.031
356.716,1.032
356.746,1.032
356.776,1.033
356.806,1.037
356.836,1.031
356.866,1.029
356.896,1.034
356.926,1.035
356.956,1.035
356.986,1.033
357.016,1.029
357.046,1.030
357.076,1.035
357.106,1.035
357.136,1.030
357.166,1.031
357.196,1.037
357.226,1.035
357.256,1.033
357.286,1.030
357.316,1.031
357.346,1.033
357.376,1.037
357.406,1.033
357.436,1.029
357.466,1.032
357.496,1.030
357.526,1.033
357.556,1.035
357.586,1.033
357.616,1.029
357.646,1.030
357.676,1.037
357.706,1.039
357.736,1.037
357.766,1.030
357.796,1.030
357.826,1.037
357.856,1.037
357.886,1.028
357.916,1.031
357.946,1.035
357.976,1.037
358.006,1.033
358.036,1.032
358.066,1.032
358.096,1.035
358.126,1.031
358.156,1.033
358.186,1.031
358.216,1.034
358.246,1.032
358.276,1.030
358.306,1.031
358.336,1.035
358.366,1.033
358.396,1.030
358.426,1.030
358.456,1.037
358.486,1.037
358.516,1.035
358.546,1.031
358.576,1.025
358.606,1.037
358.636,1.035
358.666,1.032
358.696,1.028
358.726,1.033
358.756,1.035
358.786,1.035
358.816,1.028
358.846,1.032
358.876,1.033
358.906,1.033
358.936,1.031
358.966,1.031
358.996,1.033
359.026,1.030
359.056,1.031
359.086,1.030
359.116,1.033
359.146,1.037
359.176,1.029
359.206,1.028
359.236,1.033
359.266,1.039
359.296,1.039
359.326,1.034
359.356,1.028
359.386,1.028
359.416,1.037
359.446,1.031
359.476,1.031
359.506,1.032
359.536,1.035
359.566,1.037
359.596,1.033
359.626,1.030
359.656,1.033
359.686,1.031
359.716,1.033
359.746,1.031
359.776,1.029
359.806,1.029
359.836,1.036
359.866,1.034
359.896,1.031
359.926,1.037
359.956,1.035
359.986,1.032
360.016,1.034
360.046,1.033
360.076,1.039
360.106,1.035
360.136,1.030
360.166,1.030
360.196,1.037
360.226,1.035
360.256,1.031
360.286,1.030
360.316,1.031
360.346,1.037
360.376,1.034
360.406,1.032
360.436,1.032
360.466,1.033
360.496,1.031
360.526,1.031
360.556,1.034
360.586,1.032
360.616,1.034
360.646,1.034
360.676,1.031
360.706,1.033
360.736,1.033
360.766,1.029
360.796,1.030
360.826,1.032
360.856,1.037
360.886,1.035
360.916,1.032
360.946,1.026
360.976,1.036
361.006,1.039
361.036,1.032
361.066,1.028
361.096,1.031
361.126,1.031
361.156,1.034
361.186,1.032
361.216,1.030
361.246,1.034
361.276,1.031
361.306,1.032
361.336,1.032
361.366,1.034
361.396,1.034
361.426,1.029
361.456,1.032
361.486,1.033
361.516,1.031
361.546,1.025
361.576,1.032
361.606,1.037
361.636,1.037
361.666,1.035
361.696,1.032
361.726,1.028
361.756,1.040
361.786,1.035
361.816,1.032
361.846,1.030
361.876,1.033
361.906,1.035
361.936,1.034
361.966,1.034
361.996,1.030
362.026,1.033
362.056,1.035
362.086,1.033
362.116,1.030
362.146,1.034
362.176,1.032
362.206,1.028
362.236,1.032
362.266,1.033
362.296,1.035
362.326,1.028
362.356,1.029
362.386,1.035
362.416,1.033
362.446,1.031
362.476,1.029
362.506,1.031
362.536,1.042
362.566,1.030
362.596,1.026
362.626,1.030
362.656,1.035
362.686,1.036
362.716,1.032
362.746,1.032
362.776,1.031
362.806,1.031
362.836,1.039
362.866,1.034
362.896,1.030
362.926,1.034
362.956,1.030
362.986,1.037
363.016,1.037
363.046,1.031
363.076,1.028
363.106,1.032
363.136,1.035
363.166,1.041
363.196,1.032
363.226,1.022
363.256,1.034
363.286,1.037
363.316,1.035
363.346,1.030
363.376,1.030
363.406,1.034
363.436,1.034
363.466,1.032
363.496,1.028
363.526,1.030
363.556,1.033
363.586,1.033
363.616,1.030
363.646,1.036
363.676,1.032
363.706,1.031
363.736,1.035
363.766,1.032
363.796,1.028
363.826,1.036
363.856,1.040
363.886,1.036
363.916,1.030
363.946,1.028
363.976,1.036
364.006,1.033
364.036,1.028
364.066,1.028
364.096,1.033
364.126,1.038
364.156,1.032
364.186,1.030
364.216,1.030
364.246,1.034
364.276,1.034
364.306,1.032
364.336,1.028
364.366,1.030
364.396,1.037
364.426,1.033
364.456,1.028
364.486,1.028
364.516,1.036
364.546,1.037
364.576,1.037
364.606,1.030
364.636,1.032
364.666,1.036
364.696,1.033
364.726,1.030
364.756,1.028
364.786,1.030
364.816,1.036
364.846,1.030
364.876,1.032
364.906,1.030
364.936,1.032
364.966,1.035
364.996,1.032
365.026,1.030
365.056,1.028
365.086,1.037
365.116,1.031
365.146,1.027
365.176,1.030
365.206,1.036
365.236,1.037
365.266,1.035
365.296,1.032
365.326,1.026
365.356,1.030
365.386,1.035
365.416,1.035
365.446,1.032
365.476,1.032
365.506,1.037
365.536,1.038
365.566,1.034
365.596,1.032
365.626,1.035
365.656,1.033
365.686,1.039
365.716,1.034
365.746,1.032
365.776,1.030
365.806,1.029
365.836,1.035
365.866,1.026
365.896,1.028
365.926,1.035
365.956,1.035
365.986,1.033
366.016,1.031
366.046,1.021
366.076,1.030
366.106,1.036
366.136,1.032
366.166,1.026
366.196,1.030
366.226,1.040
366.256,1.036
366.286,1.038
366.316,1.032
366.346,1.030
366.376,1.028
366.406,1.036
366.436,1.034
366.466,1.035
366.496,1.031
366.526,1.031
366.556,1.036
366.586,1.031
366.616,1.031
366.646,1.031
366.676,1.033
366.706,1.036
366.736,1.034
366.766,1.030
366.796,1.027
366.826,1.032
366.856,1.031
366.886,1.033
366.916,1.035
366.946,1.036
366.976,1.035
367.006,1.035
367.036,1.029
367.066,1.031
367.096,1.034
367.126,1.034
367.156,1.034
367.186,1.035
367.216,1.033
367.246,1.035
367.276,1.035
367.306,1.030
367.336,1.029
367.366,1.035
367.396,1.033
367.426,1.031
367.456,1.029
367.486,1.029
367.516,1.033
367.546,1.037
367.576,1.031
367.606,1.027
367.636,1.031
367.666,1.034
367.696,1.030
367.726,1.033
367.756,1.032
367.786,1.032
367.816,1.030
367.846,1.032
367.876,1.037
367.906,1.033
367.936,1.027
367.966,1.030
367.996,1.036
368.026,1.034
368.056,1.029
368.086,1.032
368.116,1.037
368.146,1.038
368.176,1.036
368.206,1.029
368.236,1.029
368.266,1.039
368.296,1.032
368.326,1.030
368.356,1.031
368.386,1.034
368.416,1.038
368.446,1.036
368.476,1.031
368.506,1.031
368.536,1.031
368.566,1.031
368.596,1.033
368.626,1.031
368.656,1.033
368.686,1.029
368.716,1.030
368.746,1.034
368.776,1.030
368.806,1.025
368.836,1.029
368.866,1.034
368.896,1.036
368.926,1.035
368.956,1.031
368.986,1.027
369.016,1.037
369.046,1.034
369.076,1.031
369.106,1.027
369.136,1.037
369.166,1.036
369.196,1.036
369.226,1.031
369.256,1.031
369.286,1.032
369.316,1.030
369.346,1.035
369.376,1.031
369.406,1.033
369.436,1.031
369.466,1.033
369.496,1.029
369.526,1.037
369.556,1.036
369.586,1.027
369.616,1.029
369.646,1.029
369.676,1.039
369.706,1.037
369.736,1.031
369.766,1.023
369.796,1.031
369.826,1.036
369.856,1.030
369.886,1.027
369.916,1.035
369.946,1.035
369.976,1.034
370.006,1.035
370.036,1.031
370.066,1.029
370.096,1.033
370.126,1.033
370.156,1.031
370.186,1.033
370.216,1.033
370.246,1.029
370.276,1.031
370.306,1.035
370.336,1.037
370.366,1.033
370.396,1.028
370.426,1.033
370.456,1.035
370.486,1.033
370.516,1.029
370.546,1.031
370.576,1.035
370.606,1.037
370.636,1.029
370.666,1.029
370.696,1.033
370.726,1.034
370.756,1.033
370.786,1.033
370.816,1.034
370.846,1.033
370.876,1.037
370.906,1.035
370.936,1.031
370.966,1.035
370.996,1.029
371.026,1.030
371.056,1.033
371.086,1.030
371.116,1.029
371.146,1.031
371.176,1.033
371.206,1.032
371.236,1.035
371.266,1.029
371.296,1.030
371.326,1.037
371.356,1.031
371.386,1.029
371.416,1.029
371.446,1.033
371.476,1.040
371.506,1.037
371.536,1.031
371.566,1.030
371.596,1.027
371.626,1.032
371.656,1.036
371.686,1.033
371.716,1.033
371.746,1.025
371.776,1.035
371.806,1.036
371.836,1.033
371.866,1.029
371.896,1.031
371.926,1.034
371.956,1.032
371.986,1.033
372.016,1.031
372.046,1.027
372.076,1.034
372.106,1.034
372.136,1.033
372.166,1.035
372.196,1.033
372.226,1.038
372.256,1.033
372.286,1.033
372.316,1.031
372.346,1.030
372.376,1.032
372.406,1.032
372.436,1.031
372.466,1.033
372.496,1.029
372.526,1.036
372.556,1.034
372.586,1.030
372.616,1.027
372.646,1.033
372.676,1.036
372.706,1.036
372.736,1.029
372.766,1.025
372.796,1.031
372.826,1.040
372.856,1.036
372.886,1.029
372.916,1.033
372.946,1.036
372.976,1.038
373.006,1.034
373.036,1.031
373.066,1.034
373.096,1.032
373.126,1.034
373.156,1.033
373.186,1.033
373.216,1.033
373.246,1.036
373.276,1.040
373.306,1.030
373.336,1.027
373.366,1.030
373.396,1.036
373.426,1.038
373.456,1.036
373.486,1.029
373.516,1.029
373.546,1.040
373.576,1.034
373.606,1.029
373.636,1.031
373.666,1.036
373.696,1.036
373.726,1.033
373.756,1.033
373.786,1.033
373.816,1.032
373.846,1.031
373.876,1.033
373.906,1.029
373.936,1.033
373.966,1.038
373.996,1.032
374.026,1.033
374.056,1.025
374.086,1.030
374.116,1.038
374.146,1.034
374.176,1.029
374.206,1.029
374.236,1.024
374.266,1.032
374.296,1.038
374.326,1.035
374.356,1.030
374.386,1.030
374.416,1.038
374.446,1.036
374.476,1.034
374.506,1.032
374.536,1.033
374.566,1.033
374.596,1.032
374.626,1.030
374.656,1.029
374.686,1.033
374.716,1.033
374.746,1.029
374.776,1.028
374.806,1.030
374.836,1.037
374.866,1.035
374.896,1.029
374.926,1.026
374.956,1.034
374.986,1.035
375.016,1.033
375.046,1.030
375.076,1.030
375.106,1.035
375.136,1.031
375.166,1.030
375.196,1.030
375.226,1.031
375.256,1.033
375.286,1.033
375.316,1.028
375.346,1.028
375.376,1.033
375.406,1.038
375.436,1.031
375.466,1.030
375.496,1.028
375.526,1.033
375.556,1.034
375.586,1.033
375.616,1.030
375.646,1.029
375.676,1.037
375.706,1.031
375.736,1.033
375.766,1.031
375.796,1.029
375.826,1.035
375.856,1.035
375.886,1.031
375.916,1.031
375.946,1.031
375.976,1.033
376.006,1.029
376.036,1.033
376.066,1.029
376.096,1.033
376.126,1.034
376.156,1.029
376.186,1.029
376.216,1.031
376.246,1.037
376.276,1.037
376.306,1.031
376.336,1.023
376.366,1.037
376.396,1.037
376.426,1.033
376.456,1.031
376.486,1.030
376.516,1.035
376.546,1.036
376.576,1.035
376.606,1.029
376.636,1.029
376.666,1.035
376.696,1.033
376.726,1.031
376.756,1.031
376.786,1.033
376.816,1.033
376.846,1.032
376.876,1.030
376.906,1.027
376.936,1.029
376.966,1.035
376.996,1.037
377.026,1.031
377.056,1.033
377.086,1.027
377.116,1.035
377.146,1.035
377.176,1.035
377.206,1.029
377.236,1.029
377.266,1.032
377.296,1.038
377.326,1.031
377.356,1.029
377.386,1.027
377.416,1.033
377.446,1.034
377.476,1.033
377.506,1.033
377.536,1.040
377.566,1.029
377.596,1.032
377.626,1.034
377.656,1.031
377.686,1.027
377.716,1.031
377.746,1.037
377.776,1.034
377.806,1.032
377.836,1.028
377.866,1.033
377.896,1.038
377.926,1.031
377.956,1.027
377.986,1.033
378.016,1.035
378.046,1.037
378.076,1.035
378.106,1.031
378.136,1.033
378.166,1.036
378.196,1.036
378.226,1.031
378.256,1.029
378.286,1.033
378.316,1.034
378.346,1.034
378.376,1.028
378.406,1.027
378.436,1.035
378.466,1.038
378.496,1.037
378.526,1.029
378.556,1.025
378.586,1.031
378.616,1.036
378.646,1.029
378.676,1.027
378.706,1.029
378.736,1.035
378.766,1.035
378.796,1.031
378.826,1.031
378.856,1.031
378.886,1.032
378.916,1.032
378.946,1.035
378.976,1.031
379.006,1.033
379.036,1.030
379.066,1.034
379.096,1.036
379.126,1.026
379.156,1.033
379.186,1.033
379.216,1.037
379.246,1.032
379.276,1.033
379.306,1.027
379.336,1.031
379.366,1.035
379.396,1.031
379.426,1.031
379.456,1.029
379.486,1.034
379.516,1.034
379.546,1.031
379.576,1.026
379.606,1.033
379.636,1.030
379.666,1.030
379.696,1.034
379.726,1.032
379.756,1.029
379.786,1.033
379.816,1.031
379.846,1.036
379.876,1.034
379.906,1.030
379.936,1.031
379.966,1.035
379.996,1.038
380.026,1.034
380.056,1.031
380.086,1.027
380.116,1.037
380.146,1.036
380.176,1.031
380.206,1.027
380.236,1.034
380.266,1.036
380.296,1.034
380.326,1.033
380.356,1.029
380.386,1.030
380.416,1.032
380.446,1.030
380.476,1.029
380.506,1.033
380.536,1.036
380.566,1.031
380.596,1.033
380.626,1.032
380.656,1.038
380.686,1.029
380.716,1.028
380.746,1.029
380.776,1.034
380.806,1.040
380.836,1.036
380.866,1.029
380.896,1.029
380.926,1.035
380.956,1.032
380.986,1.031
381.016,1.029
381.046,1.035
381.076,1.033
381.106,1.037
381.136,1.031
381.166,1.030
381.196,1.035
381.226,1.035
381.256,1.035
381.286,1.037
381.316,1.035
381.346,1.031
381.376,1.031
381.406,1.035
381.436,1.032
381.466,1.027
381.496,1.033
381.526,1.036
381.556,1.036
381.586,1.029
381.616,1.029
381.646,1.035
381.676,1.034
381.706,1.031
381.736,1.031
381.766,1.031
381.796,1.034
381.826,1.036
381.856,1.033
381.886,1.030
381.916,1.029
381.946,1.034
381.976,1.036
382.006,1.032
382.036,1.031
382.066,1.032
382.096,1.034
382.126,1.041
382.156,1.031
382.186,1.031
382.216,1.029
382.246,1.037
382.276,1.036
382.306,1.033
382.336,1.031
382.366,1.027
382.396,1.039
382.426,1.037
382.456,1.033
382.486,1.029
382.516,1.034
382.546,1.034
382.576,1.033
382.606,1.031
382.636,1.031
382.666,1.034
382.696,1.032
382.726,1.033
382.756,1.032
382.786,1.031
382.816,1.031
382.846,1.032
382.876,1.036
382.906,1.029
382.936,1.031
382.966,1.033
382.996,1.036
383.026,1.038
383.056,1.035
383.086,1.029
383.116,1.031
383.146,1.037
383.176,1.030
383.206,1.031
383.236,1.029
383.266,1.036
383.296,1.036
383.326,1.035
383.356,1.035
383.386,1.031
383.416,1.028
383.446,1.032
383.476,1.032
383.506,1.032
383.536,1.033
383.566,1.029
383.596,1.034
383.626,1.034
383.656,1.033
383.686,1.027
383.716,1.030
383.746,1.038
383.776,1.039
383.806,1.027
383.836,1.027
383.866,1.035
383.896,1.036
383.926,1.032
383.956,1.031
383.986,1.032
384.016,1.038
384.046,1.034
384.076,1.033
384.106,1.027
384.136,1.034
384.166,1.034
384.196,1.036
384.226,1.033
384.256,1.037
384.286,1.033
384.316,1.033
384.346,1.035
384.376,1.030
384.406,1.029
384.436,1.035
384.466,1.038
384.496,1.036
384.526,1.033
384.556,1.025
384.586,1.035
384.616,1.034
384.646,1.034
384.676,1.033
384.706,1.034
384.736,1.032
384.766,1.035
384.796,1.031
384.826,1.031
384.856,1.034
384.886,1.035
384.916,1.031
384.946,1.035
384.976,1.035
385.006,1.032
385.036,1.036
385.066,1.027
385.096,1.029
385.126,1.034
385.156,1.036
385.186,1.035
385.216,1.029
385.246,1.027
385.276,1.035
385.306,1.035
385.336,1.031
385.366,1.031
385.396,1.034
385.426,1.038
385.456,1.035
385.486,1.031
385.516,1.027
385.546,1.034
385.576,1.036
385.606,1.033
385.636,1.035
385.666,1.033
385.696,1.036
385.726,1.036
385.756,1.027
385.786,1.033
385.816,1.033
385.846,1.036
385.876,1.034
385.906,1.029
385.936,1.025
385.966,1.033
385.996,1.036
386.026,1.030
386.056,1.030
386.086,1.031
386.116,1.036
386.146,1.036
386.176,1.031
386.206,1.033
386.236,1.033
386.266,1.032
386.296,1.038
386.326,1.033
386.356,1.029
386.386,1.029
386.416,1.038
386.446,1.036
386.476,1.029
386.506,1.031
386.536,1.034
386.566,1.040
386.596,1.036
386.626,1.031
386.656,1.025
386.686,1.031
386.716,1.038
386.746,1.036
386.776,1.033
386.806,1.031
386.836,1.032
386.866,1.036
386.896,1.032
386.926,1.033
386.956,1.030
386.986,1.030
387.016,1.034
387.046,1.030
387.076,1.027
387.106,1.035
387.136,1.030
387.166,1.038
387.196,1.034
387.226,1.028
387.256,1.029
387.286,1.032
387.316,1.036
387.346,1.034
387.376,1.033
387.406,1.031
387.436,1.035
387.466,1.036
387.496,1.031
387.526,1.032
387.556,1.034
387.586,1.034
387.616,1.034
387.646,1.033
387.676,1.032
387.706,1.033
387.736,1.028
387.766,1.034
387.796,1.034
387.826,1.035
387.856,1.035
387.886,1.031
387.916,1.032
387.946,1.036
387.976,1.030
388.006,1.029
388.036,1.035
388.066,1.039
388.096,1.037
388.126,1.031
388.156,1.029
388.186,1.035
388.216,1.036
388.246,1.031
388.276,1.029
388.306,1.033
388.336,1.036
388.366,1.030
388.396,1.033
388.426,1.031
388.456,1.030
388.486,1.034
388.516,1.034
388.546,1.035
388.576,1.033
388.606,1.025
388.636,1.032
388.666,1.038
388.696,1.030
388.726,1.027
388.756,1.033
388.786,1.037
388.816,1.034
388.846,1.030
388.876,1.027
388.906,1.029
388.936,1.037
388.966,1.030
388.996,1.033
389.026,1.031
389.056,1.034
389.086,1.036
389.116,1.034
389.146,1.029
389.176,1.035
389.206,1.034
389.236,1.032
389.266,1.034
389.296,1.036
389.326,1.031
389.356,1.037
389.386,1.032
389.416,1.036
389.446,1.036
389.476,1.028
389.506,1.029
389.536,1.034
389.566,1.038
389.596,1.034
389.626,1.030
389.656,1.029
389.686,1.031
389.716,1.038
389.746,1.036
389.776,1.029
389.806,1.030
389.836,1.034
389.866,1.032
389.896,1.033
389.926,1.031
389.956,1.032
389.986,1.032
390.016,1.034
390.046,1.034
390.076,1.032
390.106,1.034
390.136,1.035
390.166,1.032
390.196,1.036
390.226,1.034
390.256,1.029
390.286,1.029
390.316,1.034
390.346,1.038
390.376,1.036
390.406,1.031
390.436,1.029
390.466,1.038
390.496,1.034
390.526,1.033
390.556,1.031
390.586,1.036
390.616,1.036
390.646,1.035
390.676,1.037
390.706,1.033
390.736,1.035
390.766,1.034
390.796,1.033
390.826,1.031
390.856,1.035
390.886,1.027
390.916,1.032
390.946,1.034
390.976,1.032
391.006,1.024
391.036,1.031
391.066,1.036
391.096,1.034
391.126,1.033
391.156,1.027
391.186,1.031
391.216,1.034
391.246,1.038
391.276,1.031
391.306,1.031
391.336,1.032
391.366,1.038
391.396,1.035
391.426,1.031
391.456,1.033
391.486,1.028
391.516,1.036
391.546,1.036
391.576,1.030
391.606,1.038
391.636,1.029
391.666,1.032
391.696,1.034
391.726,1.030
391.756,1.033
391.786,1.033
391.816,1.034
391.846,1.034
391.876,1.030
391.906,1.030
391.936,1.035
391.966,1.038
391.996,1.034
392.026,1.029
392.056,1.030
392.086,1.036
392.116,1.036
392.146,1.034
392.176,1.030
392.206,1.032
392.236,1.032
392.266,1.034
392.296,1.034
392.326,1.035
392.356,1.037
392.386,1.032
392.416,1.032
392.446,1.037
392.476,1.028
392.506,1.025
392.536,1.032
392.566,1.036
392.596,1.034
392.626,1.036
392.656,1.027
392.686,1.031
392.716,1.034
392.746,1.034
392.776,1.032
392.806,1.034
392.836,1.036
392.866,1.036
392.896,1.034
392.926,1.030
392.956,1.030
392.986,1.032
393.016,1.034
393.046,1.034
393.076,1.031
393.106,1.031
393.136,1.036
393.166,1.036
393.196,1.036
393.226,1.031
393.256,1.031
393.286,1.035
393.316,1.040
393.346,1.039
393.376,1.031
393.406,1.033
393.436,1.036
393.466,1.034
393.496,1.033
393.526,1.030
393.556,1.039
393.586,1.038
393.616,1.033
393.646,1.029
393.676,1.030
393.706,1.034
393.736,1.036
393.766,1.030
393.796,1.031
393.826,1.031
393.856,1.034
393.886,1.036
393.916,1.036
393.946,1.027
393.976,1.033
394.006,1.034
394.036,1.036
394.066,1.036
394.096,1.029
394.126,1.028
394.156,1.036
394.186,1.036
394.216,1.027
394.246,1.031
394.276,1.036
394.306,1.038
394.336,1.036
394.366,1.032
394.396,1.033
394.426,1.030
394.456,1.034
394.486,1.034
394.516,1.032
394.546,1.033
394.576,1.033
394.606,1.036
394.636,1.038
394.666,1.032
394.696,1.030
394.726,1.030
394.756,1.034
394.786,1.036
394.816,1.034
394.846,1.030
394.876,1.030
394.906,1.040
394.936,1.038
394.966,1.030
394.996,1.026
395.026,1.032
395.056,1.036
395.086,1.038
395.116,1.035
395.146,1.029
395.176,1.032
395.206,1.032
395.236,1.032
395.266,1.030
395.296,1.034
395.326,1.033
395.356,1.033
395.386,1.030
395.416,1.034
395.446,1.042
395.476,1.029
395.506,1.029
395.536,1.033
395.566,1.036
395.596,1.037
395.626,1.031
395.656,1.029
395.686,1.039
395.716,1.034
395.746,1.029
395.776,1.031
395.806,1.033
395.836,1.034
395.866,1.033
395.896,1.033
395.926,1.031
395.956,1.033
395.986,1.032
396.016,1.033
396.046,1.033
396.076,1.035
396.106,1.029
396.136,1.035
396.166,1.036
396.196,1.034
396.226,1.024
396.256,1.031
396.286,1.033
396.316,1.037
396.346,1.035
396.376,1.031
396.406,1.029
396.436,1.035
396.466,1.036
396.496,1.029
396.526,1.031
396.556,1.030
396.586,1.036
396.616,1.037
396.646,1.033
396.676,1.029
396.706,1.035
396.736,1.032
396.766,1.034
396.796,1.034
396.826,1.033
396.856,1.029
396.886,1.035
396.916,1.033
396.946,1.036
396.976,1.034
397.006,1.027
397.036,1.029
397.066,1.035
397.096,1.036
397.126,1.033
397.156,1.025
397.186,1.029
397.216,1.039
397.246,1.036
397.276,1.033
397.306,1.029
397.336,1.032
397.366,1.036
397.396,1.036
397.426,1.031
397.456,1.033
397.486,1.032
397.516,1.034
397.546,1.030
397.576,1.032
397.606,1.033
397.636,1.035
397.666,1.035
397.696,1.027
397.726,1.032
397.756,1.034
397.786,1.027
397.816,1.027
397.846,1.031
397.876,1.036
397.906,1.035
397.936,1.029
397.966,1.027
397.996,1.035
398.026,1.038
398.056,1.031
398.086,1.027
398.116,1.031
398.146,1.036
398.176,1.038
398.206,1.034
398.236,1.031
398.266,1.029
398.296,1.033
398.326,1.033
398.356,1.034
398.386,1.035
398.416,1.035
398.446,1.033
398.476,1.033
398.506,1.034
398.536,1.028
398.566,1.027
398.596,1.033
398.626,1.037
398.656,1.033
398.686,1.031
398.716,1.027
398.746,1.035
398.776,1.034
398.806,1.033
398.836,1.031
398.866,1.032
398.896,1.037
398.926,1.045
398.956,1.035
398.986,1.024
399.016,1.030
399.046,1.030
399.076,1.032
399.106,1.029
399.136,1.034
399.166,1.034
399.196,1.036
399.226,1.038
399.256,1.034
399.286,1.030
399.316,1.032
399.346,1.033
399.376,1.037
399.406,1.035
399.436,1.033
399.466,1.027
399.496,1.038
399.526,1.038
399.556,1.032
399.586,1.029
399.616,1.035
399.646,1.036
399.676,1.036
399.706,1.033
399.736,1.031
399.766,1.030
399.796,1.032
399.826,1.034
399.856,1.031
399.886,1.033
399.916,1.033
399.946,1.033
399.976,1.036
400.006,1.038
400.036,1.030
400.066,1.033
400.096,1.033
400.126,1.040
400.156,1.034
400.186,1.037
400.216,1.029
400.246,1.029
400.276,1.038
400.306,1.035
400.336,1.033
400.366,1.031
400.396,1.034
400.426,1.038
400.456,1.035
400.486,1.035
400.516,1.033
400.546,1.030
400.576,1.034
400.606,1.032
400.636,1.032
400.666,1.034
400.696,1.037
400.726,1.031
400.756,1.028
400.786,1.030
400.816,1.035
400.846,1.030
400.876,1.031
400.906,1.033
400.936,1.036
400.966,1.036
400.996,1.031
401.026,1.025
401.056,1.033
401.086,1.036
401.116,1.032
401.146,1.031
401.176,1.031
401.206,1.034
401.236,1.036
401.266,1.035
401.296,1.029
401.326,1.033
401.356,1.035
401.386,1.034
401.416,1.033
401.446,1.032
401.476,1.029
401.506,1.033
401.536,1.037
401.566,1.031
401.596,1.034
401.626,1.031
401.656,1.031
401.686,1.037
401.716,1.035
401.746,1.039
401.776,1.031
401.806,1.029
401.836,1.036
401.866,1.035
401.896,1.027
401.926,1.029
401.956,1.032
401.986,1.036
402.016,1.035
402.046,1.031
402.076,1.035
402.106,1.036
402.136,1.034
402.166,1.032
402.196,1.035
402.226,1.033
402.256,1.031
402.286,1.031
402.316,1.034
402.346,1.038
402.376,1.032
402.406,1.029
402.436,1.035
402.466,1.036
402.496,1.036
402.526,1.032
402.556,1.031
402.586,1.027
402.616,1.038
402.646,1.036
402.676,1.029
402.706,1.029
402.736,1.036
402.766,1.038
402.796,1.034
402.826,1.029
402.856,1.033
402.886,1.034
402.916,1.036
402.946,1.036
402.976,1.030
403.006,1.033
403.036,1.033
403.066,1.033
403.096,1.032
403.126,1.036
403.156,1.032
403.186,1.029
403.216,1.033
403.246,1.040
403.276,1.036
403.306,1.034
403.336,1.029
403.366,1.027
403.396,1.036
403.426,1.034
403.456,1.029
403.486,1.031
403.516,1.036
403.546,1.038
403.576,1.035
403.606,1.031
403.636,1.029
403.666,1.034
403.696,1.036
403.726,1.031
403.756,1.032
403.786,1.034
403.816,1.033
403.846,1.036
403.876,1.038
403.906,1.032
403.936,1.029
403.966,1.029
403.996,1.036
404.026,1.036
404.056,1.036
404.086,1.030
404.116,1.030
404.146,1.036
404.176,1.034
404.206,1.029
404.236,1.031
404.266,1.034
404.296,1.038
404.326,1.033
404.356,1.029
404.386,1.029
404.416,1.032
404.446,1.034
404.476,1.032
404.506,1.034
404.536,1.031
404.566,1.034
404.596,1.028
404.626,1.032
404.656,1.034
404.686,1.030
404.716,1.029
404.746,1.035
404.776,1.036
404.806,1.032
404.836,1.033
404.866,1.027
404.896,1.033
404.926,1.038
404.956,1.030
404.986,1.029
405.016,1.030
405.046,1.034
405.076,1.034
405.106,1.032
