df_hash,22ZHK4.U116G3
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.0HMD
person_label,V22-2
date_time_start,2025-05-27_09-51-37.125000_+03
date_time_start_unix,1748328697.125
date_time_end,2025-05-27_09-59-17.135000_+03
length_difference_noticed,no

time,ppg_med
346.786,239
346.811,140
346.836,53
346.861,-20
346.886,-109
346.911,-234
346.936,-373
346.961,-452
346.986,-393
347.011,-182
347.036,107
347.061,373
347.086,552
347.111,660
347.136,753
347.161,859
347.186,953
347.211,994
347.236,976
347.261,935
347.286,912
347.311,908
347.336,897
347.361,857
347.386,791
347.411,716
347.436,639
347.461,554
347.486,460
347.511,363
347.536,268
347.561,169
347.586,63
347.611,-41
347.636,-136
347.661,-232
347.686,-352
347.711,-494
347.736,-593
347.761,-558
347.786,-347
347.811,-23
347.836,284
347.861,488
347.886,604
347.911,713
347.936,861
347.961,1015
347.986,1104
348.011,1103
348.036,1057
348.061,1026
348.086,1025
348.111,1024
348.136,994
348.161,940
348.186,881
348.211,819
348.236,738
348.261,631
348.286,519
348.311,426
348.336,348
348.361,258
348.386,144
348.411,25
348.436,-76
348.461,-174
348.486,-302
348.511,-459
348.536,-573
348.561,-544
348.586,-339
348.611,-29
348.636,258
348.661,447
348.686,552
348.711,641
348.736,749
348.761,853
348.786,907
348.811,899
348.836,859
348.861,831
348.886,829
348.911,836
348.936,825
348.961,783
348.986,713
349.011,629
349.036,544
349.061,465
349.086,385
349.111,298
349.136,206
349.161,120
349.186,41
349.211,-51
349.236,-179
349.261,-323
349.286,-407
349.311,-345
349.336,-118
349.361,190
349.386,458
349.411,620
349.436,705
349.461,787
349.486,893
349.511,983
349.536,1004
349.561,960
349.586,905
349.611,884
349.636,892
349.661,887
349.686,842
349.711,770
349.736,694
349.761,617
349.786,529
349.811,428
349.836,330
349.861,243
349.886,155
349.911,47
349.936,-73
349.961,-182
349.986,-276
350.011,-384
350.036,-531
350.061,-673
350.086,-704
350.111,-544
350.136,-219
350.161,141
350.186,409
350.211,559
350.236,662
350.261,794
350.286,951
350.311,1068
350.336,1099
350.361,1064
350.386,1025
350.411,1015
350.436,1017
350.461,998
350.486,953
350.511,900
350.536,848
350.561,780
350.586,685
350.611,576
350.636,478
350.661,400
350.686,316
350.711,205
350.736,77
350.761,-38
350.786,-137
350.811,-251
350.836,-404
350.861,-548
350.886,-580
350.911,-427
350.936,-123
350.961,204
350.986,443
351.011,575
351.036,663
351.061,769
351.086,888
351.111,969
351.136,981
351.161,947
351.186,913
351.211,902
351.236,902
351.261,890
351.286,855
351.311,803
351.336,734
351.361,652
351.386,565
351.411,482
351.436,404
351.461,320
351.486,226
351.511,129
351.536,43
351.561,-45
351.586,-163
351.611,-310
351.636,-426
351.661,-418
351.686,-240
351.711,54
351.736,347
351.761,549
351.786,654
351.811,721
351.836,796
351.861,867
351.886,893
351.911,861
351.936,802
351.961,762
351.986,754
352.011,756
352.036,735
352.061,680
352.086,603
352.111,523
352.136,449
352.161,373
352.186,287
352.211,190
352.236,93
352.261,6
352.286,-80
352.311,-191
352.336,-335
352.361,-472
352.386,-513
352.411,-385
352.436,-104
352.461,227
352.486,489
352.511,637
352.536,721
352.561,812
352.586,928
352.611,1018
352.636,1034
352.661,988
352.686,935
352.711,915
352.736,919
352.761,907
352.786,859
352.811,786
352.836,710
352.861,633
352.886,549
352.911,457
352.936,365
352.961,273
352.986,175
353.011,67
353.036,-38
353.061,-135
353.086,-241
353.111,-377
353.136,-518
353.161,-578
353.186,-469
353.211,-188
353.236,162
353.261,445
353.286,607
353.311,696
353.336,793
353.361,918
353.386,1018
353.411,1041
353.436,1001
353.461,956
353.486,945
353.511,950
353.536,934
353.561,884
353.586,821
353.611,761
353.636,696
353.661,607
353.686,503
353.711,406
353.736,327
353.761,247
353.786,146
353.811,34
353.836,-64
353.861,-153
353.886,-265
353.911,-412
353.936,-535
353.961,-524
353.986,-323
354.011,9
354.036,335
354.061,552
354.086,661
354.111,739
354.136,834
354.161,927
354.186,965
354.211,938
354.236,890
354.261,868
354.286,875
354.311,880
354.336,854
354.361,800
354.386,732
354.411,656
354.436,567
354.461,469
354.486,372
354.511,279
354.536,182
354.561,74
354.586,-34
354.611,-133
354.636,-230
354.661,-353
354.686,-498
354.711,-595
354.736,-545
354.761,-308
354.786,43
354.811,370
354.836,579
354.861,687
354.886,776
354.911,893
354.936,1008
354.961,1062
354.986,1040
355.011,990
355.036,966
355.061,974
355.086,978
355.111,947
355.136,885
355.161,813
355.186,736
355.211,645
355.236,541
355.261,441
355.286,355
355.311,270
355.336,162
355.361,35
355.386,-84
355.411,-181
355.436,-282
355.461,-421
355.486,-573
355.511,-641
355.536,-524
355.561,-220
355.586,153
355.611,452
355.636,618
355.661,704
355.686,793
355.711,910
355.736,1010
355.761,1042
355.786,1014
355.811,975
355.836,962
355.861,967
355.886,959
355.911,926
355.936,874
355.961,811
355.986,733
356.011,639
356.036,539
356.061,451
356.086,370
356.111,276
356.136,161
356.161,45
356.186,-52
356.211,-144
356.236,-267
356.261,-430
356.286,-565
356.311,-565
356.336,-374
356.361,-44
356.386,292
356.411,529
356.436,651
356.461,717
356.486,786
356.511,860
356.536,904
356.561,895
356.586,853
356.611,821
356.636,819
356.661,828
356.686,813
356.711,755
356.736,667
356.761,578
356.786,502
356.811,427
356.836,333
356.861,221
356.886,113
356.911,22
356.936,-68
356.961,-195
356.986,-358
357.011,-487
357.036,-478
357.061,-282
357.086,42
357.111,368
357.136,592
357.161,707
357.186,779
357.211,864
357.236,955
357.261,1007
357.286,996
357.311,946
357.336,904
357.361,889
357.386,885
357.411,861
357.436,803
357.461,719
357.486,625
357.511,532
357.536,443
357.561,351
357.586,248
357.611,134
357.636,18
357.661,-85
357.686,-189
357.711,-318
357.736,-477
357.761,-609
357.786,-615
357.811,-430
357.836,-96
357.861,252
357.886,498
357.911,624
357.936,707
357.961,818
357.986,954
358.011,1048
358.036,1057
358.061,1007
358.086,959
358.111,947
358.136,951
358.161,933
358.186,878
358.211,801
358.236,719
358.261,635
358.286,548
358.311,458
358.336,365
358.361,264
358.386,151
358.411,37
358.436,-67
358.461,-173
358.486,-307
358.511,-465
358.536,-579
358.561,-546
358.586,-322
358.611,22
358.636,345
358.661,551
358.686,654
358.711,741
358.736,861
358.761,980
358.786,1034
358.811,1009
358.836,954
358.861,925
358.886,928
358.911,928
358.936,896
358.961,837
358.986,770
359.011,699
359.036,614
359.061,518
359.086,424
359.111,338
359.136,247
359.161,139
359.186,26
359.211,-73
359.236,-165
359.261,-281
359.286,-429
359.311,-547
359.336,-530
359.361,-324
359.386,9
359.411,333
359.436,543
359.461,644
359.486,710
359.511,797
359.536,887
359.561,929
359.586,907
359.611,860
359.636,835
359.661,844
359.686,855
359.711,836
359.736,778
359.761,697
359.786,612
359.811,533
359.836,458
359.861,380
359.886,291
359.911,191
359.936,92
359.961,2
359.986,-91
360.011,-213
360.036,-357
360.061,-459
360.086,-428
360.111,-221
360.136,99
360.161,404
360.186,601
360.211,695
360.236,761
360.261,849
360.286,941
360.311,980
360.336,951
360.361,895
360.386,865
360.411,870
360.436,876
360.461,847
360.486,784
360.511,706
360.536,626
360.561,540
360.586,448
360.611,353
360.636,260
360.661,161
360.686,51
360.711,-59
360.736,-160
360.761,-259
360.786,-381
360.811,-520
360.836,-610
360.861,-554
360.886,-311
360.911,43
360.936,371
360.961,577
360.986,682
361.011,770
361.036,895
361.061,1024
361.086,1091
361.111,1073
361.136,1017
361.161,982
361.186,980
361.211,978
361.236,944
361.261,882
361.286,812
361.311,743
361.336,662
361.361,562
361.386,457
361.411,364
361.436,276
361.461,173
361.486,49
361.511,-69
361.536,-164
361.561,-253
361.586,-376
361.611,-529
361.636,-637
361.661,-589
361.686,-347
361.711,10
361.736,340
361.761,551
361.786,661
361.811,753
361.836,876
361.861,999
361.886,1062
361.911,1048
361.936,998
361.961,970
361.986,973
362.011,976
362.036,946
362.061,886
362.086,815
362.111,744
362.136,664
362.161,570
362.186,474
362.211,387
362.236,302
362.261,199
362.286,77
362.311,-41
362.336,-140
362.361,-239
362.386,-370
362.411,-521
362.436,-611
362.461,-538
362.486,-281
362.511,65
362.536,362
362.561,539
362.586,634
362.611,728
362.636,852
362.661,962
362.686,1002
362.711,971
362.736,923
362.761,907
362.786,917
362.811,917
362.836,881
362.861,821
362.886,757
362.911,689
362.936,608
362.961,514
362.986,422
363.011,337
363.036,248
363.061,146
363.086,37
363.111,-59
363.136,-149
363.161,-263
363.186,-410
363.211,-529
363.236,-517
363.261,-319
363.286,8
363.311,331
363.336,546
363.361,655
363.386,732
363.411,831
363.436,932
363.461,979
363.486,958
363.511,911
363.536,887
363.561,891
363.586,892
363.611,864
363.636,811
363.661,750
363.686,683
363.711,601
363.736,506
363.761,416
363.786,340
363.811,261
363.836,161
363.861,48
363.886,-52
363.911,-139
363.936,-243
363.961,-383
363.986,-508
364.011,-512
364.036,-328
364.061,-1
364.086,330
364.111,553
364.136,661
364.161,729
364.186,819
364.211,916
364.236,965
364.261,946
364.286,897
364.311,866
364.336,866
364.361,868
364.386,844
364.411,793
364.436,729
364.461,659
364.486,582
364.511,500
364.536,418
364.561,336
364.586,243
364.611,139
364.636,40
364.661,-40
364.686,-120
364.711,-236
364.736,-383
364.761,-485
364.786,-437
364.811,-207
364.836,126
364.861,424
364.886,603
364.911,685
364.936,747
364.961,832
364.986,913
365.011,942
365.036,914
365.061,869
365.086,849
365.111,856
365.136,857
365.161,827
365.186,764
365.211,689
365.236,617
365.261,551
365.286,481
365.311,399
365.336,300
365.361,193
365.386,94
365.411,9
365.436,-79
365.461,-198
365.486,-341
365.511,-443
365.536,-417
365.561,-223
365.586,79
365.611,373
365.636,568
365.661,664
365.686,722
365.711,791
365.736,861
365.761,890
365.786,862
365.811,813
365.836,788
365.861,799
365.886,813
365.911,793
365.936,732
365.961,655
365.986,584
366.011,517
366.036,438
366.061,344
366.086,250
366.111,172
366.136,101
366.161,6
366.186,-126
366.211,-260
366.236,-317
366.261,-228
366.286,-1
366.311,279
366.336,509
366.361,641
366.386,699
366.411,740
366.436,787
366.461,818
366.486,806
366.511,762
366.536,726
366.561,722
366.586,732
366.611,714
366.636,650
366.661,556
366.686,460
366.711,367
366.736,272
366.761,173
366.786,85
366.811,8
366.836,-80
366.861,-205
366.886,-334
366.911,-385
366.936,-282
366.961,-33
366.986,262
367.011,493
367.036,620
367.061,689
367.086,763
367.111,852
367.136,912
367.161,909
367.186,859
367.211,817
367.236,811
367.261,817
367.286,793
367.311,724
367.336,639
367.361,566
367.386,505
367.411,428
367.436,325
367.461,213
367.486,119
367.511,37
367.536,-71
367.561,-225
367.586,-382
367.611,-455
367.636,-370
367.661,-138
367.686,152
367.711,398
367.736,553
367.761,643
367.786,723
367.811,819
367.836,905
367.861,939
367.886,912
367.911,859
367.936,824
367.961,820
367.986,818
368.011,782
368.036,706
368.061,615
368.086,532
368.111,455
368.136,365
368.161,261
368.186,162
368.211,81
368.236,0
368.261,-109
368.286,-246
368.311,-345
368.336,-323
368.361,-150
368.386,111
368.411,360
368.436,529
368.461,631
368.486,717
368.511,812
368.536,895
368.561,930
368.586,910
368.611,867
368.636,837
368.661,828
368.686,822
368.711,796
368.736,744
368.761,672
368.786,594
368.811,518
368.836,446
368.861,372
368.886,287
368.911,194
368.936,102
368.961,18
368.986,-68
369.011,-177
369.036,-305
369.061,-399
369.086,-384
369.111,-224
369.136,37
369.161,298
369.186,476
369.211,569
369.236,634
369.261,716
369.286,801
369.311,841
369.336,819
369.361,769
369.386,742
369.411,752
369.436,765
369.461,742
369.486,679
369.511,609
369.536,553
369.561,503
369.586,434
369.611,346
369.636,259
369.661,193
369.686,129
369.711,35
369.736,-95
369.761,-210
369.786,-234
369.811,-123
369.836,87
369.861,318
369.886,496
369.911,606
369.936,678
369.961,742
369.986,802
370.011,833
370.036,822
370.061,782
370.086,746
370.111,734
370.136,734
370.161,716
370.186,663
370.211,582
370.236,499
370.261,429
370.286,363
370.311,284
370.336,191
370.361,102
370.386,26
370.411,-53
370.436,-165
370.461,-306
370.486,-414
370.511,-405
370.536,-243
370.561,20
370.586,281
370.611,465
370.636,574
370.661,663
370.686,771
370.711,882
370.736,950
370.761,954
370.786,919
370.811,886
370.836,872
370.861,866
370.886,847
370.911,807
370.936,748
370.961,677
370.986,596
371.011,512
371.036,430
371.061,350
371.086,266
371.111,173
371.136,76
371.161,-19
371.186,-119
371.211,-235
371.236,-347
371.261,-394
371.286,-313
371.311,-97
371.336,177
371.361,406
371.386,544
371.411,623
371.436,706
371.461,812
371.486,899
371.511,923
371.536,892
371.561,856
371.586,851
371.611,865
371.636,859
371.661,817
371.686,755
371.711,692
371.736,628
371.761,551
371.786,463
371.811,381
371.836,313
371.861,247
371.886,165
371.911,70
371.936,-19
371.961,-103
371.986,-202
372.011,-325
372.036,-425
372.061,-418
372.086,-255
372.111,18
372.136,290
372.161,474
372.186,572
372.211,649
372.236,750
372.261,855
372.286,914
372.311,909
372.336,875
372.361,856
372.386,861
372.411,866
372.436,849
372.461,810
372.486,761
372.511,705
372.536,635
372.561,555
372.586,480
372.611,415
372.636,348
372.661,262
372.686,165
372.711,79
372.736,12
372.761,-62
372.786,-172
372.811,-298
372.836,-361
372.861,-285
372.886,-70
372.911,200
372.936,426
372.961,560
372.986,631
373.011,690
373.036,758
373.061,811
373.086,825
373.111,802
373.136,775
373.161,767
373.186,773
373.211,769
373.236,735
373.261,675
373.286,605
373.311,541
373.336,479
373.361,406
373.386,315
373.411,221
373.436,141
373.461,73
373.486,-8
373.511,-124
373.536,-252
373.561,-322
373.586,-265
373.611,-71
373.636,188
373.661,418
373.686,568
373.711,655
373.736,728
373.761,809
373.786,876
373.811,900
373.836,875
373.861,832
373.886,803
373.911,795
373.936,788
373.961,758
373.986,699
374.011,622
374.036,542
374.061,469
374.086,397
374.111,315
374.136,220
374.161,122
374.186,31
374.211,-54
374.236,-156
374.261,-285
374.286,-409
374.311,-456
374.336,-364
374.361,-136
374.386,144
374.411,382
374.436,532
374.461,624
374.486,714
374.511,824
374.536,921
374.561,963
374.586,945
374.611,900
374.636,869
374.661,863
374.686,858
374.711,829
374.736,769
374.761,691
374.786,613
374.811,541
374.836,466
374.861,378
374.886,279
374.911,180
374.936,90
374.961,0
374.986,-114
375.011,-252
375.036,-372
375.061,-399
375.086,-282
375.111,-43
375.136,232
375.161,450
375.186,580
375.211,657
375.236,736
375.261,828
375.286,900
375.311,916
375.336,879
375.361,830
375.386,808
375.411,810
375.436,804
375.461,763
375.486,692
375.511,616
375.536,550
375.561,487
375.586,406
375.611,304
375.636,201
375.661,117
375.686,45
375.711,-46
375.736,-178
375.761,-315
375.786,-379
375.811,-304
375.836,-93
375.861,173
375.886,402
375.911,549
375.936,639
375.961,717
375.986,800
376.011,865
376.036,883
376.061,856
376.086,818
376.111,800
376.136,800
376.161,794
376.186,760
376.211,698
376.236,630
376.261,568
376.286,509
376.311,436
376.336,345
376.361,245
376.386,154
376.411,73
376.436,-17
376.461,-135
376.486,-262
376.511,-339
376.536,-299
376.561,-124
376.586,129
376.611,370
376.636,533
376.661,621
376.686,681
376.711,749
376.736,813
376.761,839
376.786,815
376.811,773
376.836,750
376.861,757
376.886,762
376.911,731
376.936,665
376.961,590
376.986,529
377.011,475
377.036,404
377.061,313
377.086,223
377.111,150
377.136,82
377.161,-13
377.186,-143
377.211,-254
377.236,-264
377.261,-132
377.286,100
377.311,336
377.336,498
377.361,582
377.386,636
377.411,696
377.436,753
377.461,775
377.486,754
377.511,716
377.536,698
377.561,702
377.586,697
377.611,661
377.636,598
377.661,531
377.686,468
377.711,399
377.736,314
377.761,224
377.786,147
377.811,74
377.836,-22
377.861,-154
377.886,-278
377.911,-311
377.936,-199
377.961,30
377.986,285
378.011,480
378.036,597
378.061,676
378.086,760
378.111,846
378.136,898
378.161,891
378.186,845
378.211,802
378.236,789
378.261,789
378.286,769
378.311,711
378.336,630
378.361,554
378.386,489
378.411,418
378.436,327
378.461,223
378.486,130
378.511,55
378.536,-27
378.561,-149
378.586,-293
378.611,-388
378.636,-353
378.661,-172
378.686,88
378.711,329
378.736,494
378.761,596
378.786,685
378.811,790
378.836,889
378.861,946
378.886,947
378.911,912
378.936,878
378.961,863
378.986,858
379.011,841
379.036,793
379.061,717
379.086,629
379.111,546
379.136,471
379.161,390
379.186,293
379.211,187
379.236,92
379.261,14
379.286,-68
379.311,-185
379.336,-323
379.361,-411
379.386,-369
379.411,-178
379.436,94
379.461,343
379.486,505
379.511,600
379.536,683
379.561,780
379.586,868
379.611,909
379.636,897
379.661,864
379.686,842
379.711,837
379.736,831
379.761,806
379.786,761
379.811,701
379.836,632
379.861,556
379.886,479
379.911,399
379.936,316
379.961,228
379.986,143
380.011,67
380.036,-7
380.061,-105
380.086,-232
380.111,-348
380.136,-377
380.161,-263
380.186,-28
380.211,237
380.236,439
380.261,550
380.286,613
380.311,680
380.336,759
380.361,816
380.386,820
380.411,783
380.436,746
380.461,738
380.486,746
380.511,737
380.536,690
380.561,619
380.586,550
380.611,491
380.636,427
380.661,346
380.686,256
380.711,176
380.736,112
380.761,39
380.786,-69
380.811,-198
380.836,-279
380.861,-235
380.886,-51
380.911,205
380.936,437
380.961,586
380.986,669
381.011,735
381.036,813
381.061,881
381.086,907
381.111,885
381.136,845
381.161,819
381.186,813
381.211,805
381.236,772
381.261,709
381.286,629
381.311,545
381.336,466
381.361,388
381.386,306
381.411,214
381.436,117
381.461,24
381.486,-64
381.511,-163
381.536,-287
381.561,-418
381.586,-493
381.611,-437
381.636,-232
381.661,57
381.686,325
381.711,505
381.736,613
381.761,710
381.786,826
381.811,935
381.836,989
381.861,977
381.886,935
381.911,907
381.936,902
381.961,899
381.986,873
382.011,824
382.036,760
382.061,688
382.086,605
382.111,516
382.136,430
382.161,347
382.186,257
382.211,157
382.236,54
382.261,-37
382.286,-129
382.311,-243
382.336,-376
382.361,-464
382.386,-422
382.411,-217
382.436,83
382.461,359
382.486,533
382.511,627
382.536,711
382.561,826
382.586,935
382.611,982
382.636,957
382.661,908
382.686,888
382.711,902
382.736,914
382.761,892
382.786,840
382.811,778
382.836,713
382.861,637
382.886,546
382.911,455
382.936,377
382.961,304
382.986,213
383.011,102
383.036,-5
383.061,-94
383.086,-181
383.111,-302
383.136,-448
383.161,-545
383.186,-500
383.211,-287
383.236,19
383.261,301
383.286,487
383.311,591
383.336,675
383.361,773
383.386,865
383.411,912
383.436,904
383.461,869
383.486,843
383.511,839
383.536,842
383.561,827
383.586,785
383.611,722
383.636,650
383.661,579
383.686,508
383.711,430
383.736,345
383.761,258
383.786,180
383.811,108
383.836,22
383.861,-95
383.886,-222
383.911,-294
383.936,-238
383.961,-41
383.986,232
384.011,481
384.036,639
384.061,716
384.086,766
384.111,820
384.136,865
384.161,867
384.186,823
384.211,768
384.236,744
384.261,750
384.286,748
384.311,704
384.336,622
384.361,535
384.386,467
384.411,408
384.436,328
384.461,222
384.486,110
384.511,20
384.536,-59
384.561,-165
384.586,-313
384.611,-454
384.636,-493
384.661,-366
384.686,-96
384.711,214
384.736,464
384.761,621
384.786,721
384.811,815
384.836,911
384.861,978
384.886,986
384.911,942
384.936,888
384.961,857
384.986,852
385.011,847
385.036,814
385.061,744
385.086,654
385.111,566
385.136,489
385.161,410
385.186,314
385.211,200
385.236,87
385.261,-7
385.286,-97
385.311,-212
385.336,-364
385.361,-503
385.386,-537
385.411,-401
385.436,-119
385.461,201
385.486,451
385.511,595
385.536,679
385.561,766
385.586,874
385.611,964
385.636,994
385.661,964
385.686,914
385.711,883
385.736,878
385.761,875
385.786,845
385.811,780
385.836,694
385.861,606
385.886,523
385.911,437
385.936,339
385.961,232
385.986,129
386.011,37
386.036,-57
386.061,-181
386.086,-329
386.111,-445
386.136,-443
386.161,-278
386.186,10
386.211,314
386.236,540
386.261,666
386.286,739
386.311,812
386.336,890
386.361,938
386.386,933
386.411,891
386.436,852
386.461,840
386.486,840
386.511,820
386.536,764
386.561,684
386.586,605
386.611,538
386.636,470
386.661,386
386.686,285
386.711,183
386.736,96
386.761,14
386.786,-90
386.811,-224
386.836,-344
386.861,-367
386.886,-237
386.911,23
386.936,315
386.961,533
386.986,644
387.011,694
387.036,741
387.061,798
387.086,829
387.111,809
387.136,759
387.161,729
387.186,736
387.211,749
387.236,725
387.261,653
387.286,564
387.311,487
387.336,420
387.361,343
387.386,250
387.411,158
387.436,75
387.461,-21
387.486,-154
387.511,-293
387.536,-353
387.561,-257
387.586,-13
387.611,277
387.636,502
387.661,622
387.686,684
387.711,749
387.736,825
387.761,872
387.786,858
387.811,803
387.836,757
387.861,743
387.886,737
387.911,703
387.936,635
387.961,557
387.986,486
388.011,413
388.036,316
388.061,203
388.086,102
388.111,24
388.136,-60
388.161,-189
388.186,-346
388.211,-447
388.236,-398
388.261,-182
388.286,121
388.311,393
388.336,569
388.361,669
388.386,754
388.411,856
388.436,952
388.461,997
388.486,977
388.511,921
388.536,875
388.561,859
388.586,853
388.611,825
388.636,759
388.661,669
388.686,577
388.711,493
388.736,404
388.761,298
388.786,183
388.811,78
388.836,-10
388.861,-110
388.886,-246
388.911,-399
388.936,-491
388.961,-441
388.986,-233
389.011,58
389.036,326
389.061,508
389.086,620
389.111,719
389.136,830
389.161,931
389.186,982
389.211,971
389.236,925
389.261,885
389.286,866
389.311,859
389.336,838
389.361,787
389.386,708
389.411,617
389.436,531
389.461,451
389.486,368
389.511,271
389.536,167
389.561,74
389.586,-8
389.611,-104
389.636,-236
389.661,-377
389.686,-449
389.711,-372
389.736,-142
389.761,154
389.786,405
389.811,561
389.836,652
389.861,738
389.886,836
389.911,914
389.936,938
389.961,912
389.986,876
390.011,857
390.036,854
390.061,843
390.086,808
390.111,749
390.136,675
390.161,594
390.186,512
390.211,434
390.236,358
390.261,276
390.286,185
390.311,93
390.336,10
390.361,-74
390.386,-181
390.411,-305
390.436,-391
390.461,-360
390.486,-181
390.511,92
390.536,354
390.561,528
390.586,619
390.611,681
390.636,755
390.661,825
390.686,855
390.711,835
390.736,796
390.761,774
390.786,778
390.811,777
390.836,744
390.861,677
390.886,599
390.911,530
390.936,467
390.961,392
390.986,296
391.011,193
391.036,105
391.061,37
391.086,-39
391.111,-155
391.136,-296
391.161,-391
391.186,-353
391.211,-159
391.236,125
391.261,389
391.286,561
391.311,653
391.336,728
391.361,823
391.386,914
391.411,956
391.436,939
391.461,894
391.486,862
391.511,853
391.536,845
391.561,818
391.586,769
391.611,704
391.636,628
391.661,543
391.686,456
391.711,375
391.736,295
391.761,205
391.786,102
391.811,3
391.836,-82
391.861,-172
391.886,-295
391.911,-436
391.936,-518
391.961,-450
391.986,-216
392.011,96
392.036,365
392.061,530
392.086,628
392.111,728
392.136,850
392.161,953
392.186,991
392.211,968
392.236,930
392.261,912
392.286,909
392.311,898
392.336,869
392.361,823
392.386,763
392.411,684
392.436,591
392.461,500
392.486,424
392.511,351
392.536,259
392.561,148
392.586,40
392.611,-49
392.636,-140
392.661,-262
392.686,-398
392.711,-468
392.736,-387
392.761,-147
392.786,157
392.811,408
392.836,555
392.861,636
392.886,716
392.911,812
392.936,892
392.961,917
392.986,892
393.011,853
393.036,833
393.061,831
393.086,827
393.111,802
393.136,753
393.161,688
393.186,615
393.211,542
393.236,468
393.261,387
393.286,297
393.311,206
393.336,125
393.361,50
393.386,-43
393.411,-172
393.436,-304
393.461,-364
393.486,-281
393.511,-56
393.536,227
393.561,463
393.586,600
393.611,664
393.636,713
393.661,773
393.686,823
393.711,835
393.736,807
393.761,771
393.786,756
393.811,761
393.836,757
393.861,717
393.886,643
393.911,558
393.936,482
393.961,415
393.986,340
394.011,245
394.036,140
394.061,50
394.086,-23
394.111,-109
394.136,-237
394.161,-387
394.186,-477
394.211,-419
394.236,-194
394.261,115
394.286,391
394.311,568
394.336,670
394.361,762
394.386,873
394.411,972
394.436,1010
394.461,982
394.486,929
394.511,895
394.536,889
394.561,886
394.586,860
394.611,803
394.636,727
394.661,644
394.686,561
394.711,479
394.736,393
394.761,299
394.786,197
394.811,95
394.836,0
394.861,-100
394.886,-224
394.911,-365
394.936,-469
394.961,-457
394.986,-288
395.011,-6
395.036,281
395.061,489
395.086,608
395.111,690
395.136,781
395.161,875
395.186,933
395.211,931
395.236,892
395.261,858
395.286,850
395.311,854
395.336,841
395.361,795
395.386,724
395.411,645
395.436,569
395.461,494
395.486,413
395.511,326
395.536,238
395.561,157
395.586,76
395.611,-22
395.636,-148
395.661,-276
395.686,-341
395.711,-278
395.736,-77
395.761,196
395.786,442
395.811,600
395.836,678
395.861,728
395.886,780
395.911,820
395.936,819
395.961,779
395.986,738
396.011,730
396.036,746
396.061,743
396.086,690
396.111,604
396.136,520
396.161,455
396.186,391
396.211,303
396.236,194
396.261,97
396.286,26
396.311,-45
396.336,-158
396.361,-308
396.386,-419
396.411,-395
396.436,-205
396.461,85
396.486,364
396.511,554
396.536,661
396.561,739
396.586,825
396.611,907
396.636,948
396.661,936
396.686,895
396.711,859
396.736,842
396.761,831
396.786,805
396.811,752
396.836,677
396.861,591
396.886,502
396.911,418
396.936,335
396.961,244
396.986,144
397.011,42
397.036,-53
397.061,-153
397.086,-275
397.111,-415
397.136,-515
397.161,-489
397.186,-295
397.211,14
397.236,322
397.261,536
397.286,656
397.311,748
397.336,862
397.361,982
397.386,1050
397.411,1043
397.436,998
397.461,968
397.486,967
397.511,966
397.536,937
397.561,881
397.586,816
397.611,749
397.636,670
397.661,575
397.686,478
397.711,393
397.736,312
397.761,215
397.786,100
397.811,-8
397.836,-100
397.861,-196
397.886,-327
397.911,-471
397.936,-544
397.961,-455
397.986,-202
398.011,116
398.036,378
398.061,533
398.086,621
398.111,705
398.136,801
398.161,874
398.186,890
398.211,860
398.236,825
398.261,811
398.286,811
398.311,803
398.336,772
398.361,720
398.386,653
398.411,579
398.436,503
398.461,428
398.486,353
398.511,272
398.536,185
398.561,98
398.586,12
398.611,-85
398.636,-209
398.661,-332
398.686,-378
398.711,-278
398.736,-31
398.761,270
398.786,516
398.811,657
398.836,731
398.861,804
398.886,890
398.911,952
398.936,953
398.961,907
398.986,866
399.011,858
399.036,866
399.061,852
399.086,800
399.111,726
399.136,650
399.161,575
399.186,490
399.211,399
399.236,309
399.261,222
399.286,126
399.311,20
399.336,-83
399.361,-173
399.386,-266
399.411,-388
399.436,-527
399.461,-603
399.486,-522
399.511,-264
399.536,80
399.561,376
399.586,554
399.611,651
399.636,749
399.661,879
399.686,999
399.711,1049
399.736,1028
399.761,985
399.786,966
399.811,970
399.836,965
399.861,931
399.886,879
399.911,821
399.936,753
399.961,666
399.986,566
400.011,471
400.036,390
400.061,305
400.086,201
400.111,87
400.136,-10
400.161,-92
400.186,-190
400.211,-328
400.236,-464
400.261,-501
400.286,-366
400.311,-83
400.336,231
400.361,468
400.386,600
400.411,680
400.436,763
400.461,853
400.486,912
400.511,917
400.536,887
400.561,860
400.586,857
400.611,864
400.636,857
400.661,820
400.686,757
400.711,678
400.736,596
400.761,517
400.786,439
400.811,354
400.836,258
400.861,158
400.886,67
400.911,-14
400.936,-111
400.961,-236
400.986,-359
401.011,-404
401.036,-300
401.061,-54
401.086,242
401.111,482
401.136,619
401.161,686
401.186,743
401.211,812
401.236,864
401.261,866
401.286,823
401.311,778
401.336,764
401.361,771
401.386,762
401.411,712
401.436,628
401.461,542
401.486,473
401.511,413
401.536,338
401.561,237
401.586,127
401.611,31
401.636,-52
401.661,-150
401.686,-287
401.711,-433
401.736,-505
401.761,-419
401.786,-171
401.811,151
401.836,429
401.861,600
401.886,695
401.911,783
401.936,894
401.961,996
401.986,1038
402.011,1013
402.036,961
402.061,927
402.086,917
402.111,906
402.136,871
402.161,812
