df_hash,22ZHK4.JEJ4QH
380.715,1.015
380.745,1.037
380.775,1.031
380.805,1.025
380.835,1.028
380.865,1.023
380.895,1.007
380.925,1.020
380.955,1.016
380.985,1.021
381.015,1.029
381.045,1.009
381.075,1.009
381.105,1.001
381.135,1.004
381.165,1.007
381.195,1.009
381.225,1.007
381.255,1.014
381.285,1.014
381.315,1.016
381.345,1.012
381.375,1.010
381.405,1.016
381.435,1.011
381.465,1.013
381.495,1.012
381.525,1.023
381.555,1.026
381.585,1.012
381.615,1.026
381.645,1.025
381.675,1.021
381.705,1.012
381.735,1.002
381.765,1.007
381.795,1.006
381.825,1.019
381.855,1.016
381.885,1.021
381.915,1.022
381.945,1.027
381.975,1.022
382.005,1.014
382.035,1.014
382.065,1.027
382.095,1.028
382.125,1.021
382.155,1.005
382.185,1.003
382.215,1.012
382.245,1.015
382.275,1.009
382.305,1.003
382.335,0.999
382.365,1.019
382.395,1.015
382.425,1.025
382.455,1.025
382.485,1.025
382.515,1.014
382.545,1.009
382.575,1.016
382.605,1.027
382.635,1.022
382.665,1.009
382.695,1.011
382.725,1.017
382.755,1.021
382.785,1.027
382.815,1.019
382.845,1.031
382.875,1.026
382.905,1.021
382.935,1.014
382.965,1.018
382.995,1.015
383.025,1.016
383.055,1.018
383.085,1.021
383.115,1.022
383.145,1.031
383.175,1.020
383.205,1.016
383.235,1.010
383.265,1.016
383.295,1.008
383.325,1.011
383.355,1.022
383.385,1.014
383.415,1.007
383.445,1.009
383.475,1.005
383.505,1.001
383.535,1.009
383.565,1.017
383.595,1.016
383.625,1.018
383.655,1.011
383.685,1.009
383.715,1.015
383.745,1.009
383.775,1.009
383.805,1.022
383.835,1.019
383.865,1.021
383.895,1.021
383.925,1.024
383.955,1.016
383.985,1.017
384.015,1.028
384.045,1.021
384.075,1.022
384.105,1.026
384.135,1.014
384.165,1.015
384.195,1.007
384.225,1.011
384.255,1.012
384.285,1.019
384.315,1.013
384.345,1.017
384.375,1.016
384.405,1.013
384.435,1.012
384.465,1.014
384.495,1.019
384.525,1.028
384.555,1.020
384.585,1.014
384.615,1.013
384.645,1.026
384.675,1.021
384.705,1.003
384.735,1.004
384.765,1.011
384.795,1.015
384.825,1.028
384.855,1.029
384.885,1.021
384.915,1.029
384.945,1.027
384.975,1.016
385.005,1.016
385.035,1.023
385.065,1.009
385.095,1.012
385.125,1.013
385.155,1.003
385.185,1.010
385.215,1.002
385.245,1.019
385.275,1.021
385.305,1.007
385.335,1.004
385.365,1.011
385.395,1.011
385.425,1.007
385.455,1.012
385.485,1.013
385.515,1.013
385.545,1.014
385.575,1.016
385.605,1.020
385.635,1.009
385.665,1.014
385.695,1.018
385.725,1.009
385.755,1.009
385.785,1.015
385.815,1.015
385.845,1.020
385.875,1.015
385.905,1.015
385.935,1.015
385.965,1.005
385.995,1.006
386.025,1.016
386.055,1.009
386.085,1.010
386.115,1.004
386.145,0.996
386.175,1.007
386.205,1.000
386.235,1.007
386.265,1.000
386.295,1.011
386.325,1.021
386.355,1.001
386.385,0.989
386.415,0.969
386.445,0.983
386.475,1.029
386.505,1.061
386.535,1.021
386.565,0.994
386.595,1.001
386.625,1.001
386.655,1.016
386.685,0.997
386.715,0.979
386.745,0.959
386.775,0.999
386.805,1.014
386.835,1.008
386.865,1.004
386.895,1.013
386.925,1.004
386.955,1.000
386.985,1.022
387.015,1.030
387.045,1.026
387.075,1.028
387.105,1.021
387.135,0.988
387.165,0.970
387.195,0.986
387.225,1.003
387.255,1.007
387.285,1.011
387.315,1.005
387.345,1.003
387.375,1.003
387.405,1.003
387.435,1.015
387.465,1.020
387.495,1.002
387.525,0.996
387.555,1.010
387.585,1.014
387.615,1.001
387.645,1.001
387.675,0.999
387.705,1.005
387.735,1.007
387.765,1.000
387.795,1.013
387.825,1.015
387.855,1.013
387.885,1.000
387.915,0.994
387.945,0.995
387.975,0.993
388.005,1.000
388.035,0.995
388.065,1.004
388.095,1.017
388.125,1.016
388.155,1.005
388.185,0.998
388.215,0.998
388.245,1.006
388.275,1.005
388.305,0.999
388.335,0.990
388.365,1.005
388.395,1.005
388.425,1.000
388.455,0.999
388.485,0.996
388.515,0.998
388.545,0.999
388.575,1.010
388.605,1.009
388.635,1.010
388.665,1.001
388.695,1.010
388.725,1.007
388.755,1.007
388.785,0.999
388.815,1.001
388.845,1.002
388.875,1.002
388.905,1.003
388.935,1.009
388.965,1.003
388.995,1.002
389.025,1.001
389.055,1.002
389.085,1.005
389.115,1.004
389.145,1.005
389.175,1.003
389.205,1.003
389.235,1.009
389.265,1.008
389.295,1.003
389.325,1.004
389.355,0.995
389.385,1.004
389.415,1.012
389.445,1.010
389.475,1.001
389.505,1.000
389.535,1.003
389.565,1.003
389.595,1.006
389.625,1.006
389.655,1.002
389.685,1.004
389.715,1.000
389.745,1.003
389.775,1.001
389.805,1.008
389.835,1.007
389.865,1.009
389.895,1.004
389.925,1.002
389.955,1.000
389.985,1.003
390.015,1.011
390.045,1.005
390.075,1.000
390.105,1.010
390.135,1.005
390.165,0.998
390.195,1.002
390.225,1.001
390.255,1.008
390.285,1.007
390.315,1.000
390.345,1.002
390.375,1.003
390.405,1.003
390.435,1.006
390.465,1.000
390.495,1.004
390.525,1.002
390.555,1.006
390.585,1.002
390.615,1.000
390.645,1.007
390.675,1.006
390.705,1.000
390.735,1.006
390.765,1.002
390.795,1.002
390.825,1.012
390.855,1.001
390.885,1.004
390.915,1.003
390.945,1.005
390.975,1.006
391.005,1.003
391.035,0.999
391.065,1.003
391.095,1.007
391.125,1.006
391.155,1.001
391.185,1.001
391.215,1.006
391.245,1.005
391.275,1.009
391.305,1.007
391.335,1.002
391.365,1.004
391.395,1.002
391.425,1.001
391.455,1.004
391.485,1.005
391.515,1.002
391.545,1.008
391.575,1.004
391.605,1.001
391.635,1.001
391.665,1.003
391.695,1.005
391.725,1.006
391.755,1.002
391.785,1.001
391.815,1.009
391.845,1.004
391.875,1.002
391.905,1.004
391.935,1.008
391.965,1.005
391.995,1.003
392.025,1.007
392.055,1.006
392.085,1.002
392.115,1.010
392.145,1.004
392.175,1.008
392.205,1.009
392.235,1.004
392.265,1.001
392.295,1.002
392.325,1.007
392.355,1.003
392.385,1.004
392.415,1.007
392.445,1.002
392.475,1.005
392.505,1.006
392.535,1.001
392.565,1.000
392.595,1.003
392.625,1.011
392.655,1.008
392.685,1.003
392.715,0.997
392.745,1.001
392.775,1.012
392.805,1.008
392.835,1.001
392.865,1.010
392.895,1.004
392.925,0.997
392.955,0.998
392.985,0.998
393.015,1.008
393.045,1.015
393.075,1.003
393.105,1.007
393.135,1.007
393.165,1.001
393.195,0.997
393.225,1.004
393.255,1.006
393.285,1.006
393.315,1.005
393.345,1.005
393.375,0.999
393.405,1.004
393.435,1.010
393.465,0.998
393.495,1.002
393.525,1.007
393.555,1.005
393.585,0.996
393.615,1.000
393.645,1.009
393.675,1.004
393.705,1.007
393.735,1.017
393.765,1.002
393.795,1.014
393.825,1.013
393.855,1.009
393.885,0.999
393.915,1.002
393.945,1.008
393.975,1.016
394.005,1.013
394.035,0.998
394.065,0.996
394.095,1.010
394.125,1.000
394.155,1.005
394.185,1.002
394.215,1.011
394.245,1.006
394.275,1.004
394.305,1.003
394.335,0.994
394.365,1.005
394.395,1.004
394.425,0.986
394.455,0.994
394.485,0.995
394.515,0.996
394.545,0.990
394.575,0.991
394.605,1.004
394.635,1.008
394.665,0.995
394.695,0.992
394.725,0.987
394.755,0.985
394.785,0.982
394.815,0.998
394.845,0.997
394.875,1.001
394.905,1.012
394.935,0.994
394.965,0.990
394.995,0.992
395.025,0.989
395.055,0.999
395.085,1.010
395.115,1.005
395.145,0.993
395.175,0.998
395.205,1.011
395.235,1.009
395.265,1.001
395.295,0.999
395.325,0.996
395.355,0.999
395.385,1.010
395.415,1.012
395.445,1.000
395.475,0.996
395.505,1.001
395.535,1.003
395.565,0.998
395.595,0.997
395.625,1.002
395.655,1.009
395.685,1.000
395.715,0.994
395.745,0.999
395.775,1.006
395.805,1.003
395.835,1.003
395.865,1.003
395.895,0.996
395.925,1.004
395.955,1.006
395.985,1.010
396.015,1.004
396.045,1.000
396.075,0.997
396.105,1.000
396.135,1.008
396.165,1.003
396.195,0.997
396.225,1.002
396.255,1.001
396.285,1.000
396.315,1.000
396.345,0.996
396.375,1.005
396.405,1.012
396.435,1.002
396.465,0.998
396.495,0.997
396.525,1.002
396.555,1.003
396.585,0.997
396.615,1.003
396.645,1.000
396.675,1.001
396.705,0.997
396.735,1.003
396.765,1.002
396.795,1.005
396.825,1.004
396.855,1.005
396.885,1.005
396.915,0.998
396.945,0.999
396.975,1.000
397.005,1.004
397.035,1.006
397.065,1.000
397.095,1.002
397.125,1.002
397.155,1.002
397.185,1.002
397.215,0.998
397.245,1.000
397.275,1.005
397.305,0.998
397.335,1.002
397.365,1.000
397.395,1.000
397.425,1.002
397.455,1.003
397.485,1.005
397.515,0.996
397.545,1.003
397.575,1.004
397.605,1.002
397.635,1.003
397.665,1.008
397.695,1.000
397.725,0.996
397.755,0.998
397.785,1.000
397.815,1.002
397.845,0.997
397.875,0.999
397.905,1.003
397.935,1.004
397.965,1.003
397.995,0.999
398.025,1.000
398.055,1.002
398.085,1.003
398.115,1.002
398.145,1.002
398.175,1.000
398.205,1.002
398.235,1.000
398.265,1.004
398.295,1.008
398.325,0.994
398.355,0.997
398.385,1.005
398.415,1.004
398.445,0.995
398.475,1.000
398.505,1.004
398.535,1.001
398.565,1.003
398.595,1.009
398.625,0.994
398.655,1.000
398.685,1.000
398.715,1.000
398.745,1.003
398.775,1.001
398.805,1.003
398.835,1.004
398.865,1.003
398.895,1.000
398.925,0.998
398.955,1.003
398.985,1.000
399.015,1.000
399.045,1.009
399.075,1.003
399.105,0.997
399.135,1.000
399.165,1.003
399.195,0.999
399.225,1.005
399.255,1.007
399.285,1.005
399.315,1.002
399.345,1.000
399.375,0.998
399.405,0.997
399.435,1.001
399.465,1.004
399.495,1.002
399.525,1.003
399.555,0.998
399.585,1.001
399.615,0.998
399.645,0.998
399.675,0.999
399.705,1.007
399.735,1.000
399.765,1.000
399.795,1.000
399.825,1.001
399.855,1.003
399.885,1.005
399.915,1.001
399.945,1.001
399.975,1.005
400.005,0.997
400.035,1.000
400.065,1.003
400.095,1.008
400.125,1.002
400.155,1.005
400.185,1.003
400.215,0.997
400.245,1.003
400.275,1.001
400.305,1.003
400.335,0.998
400.365,1.004
400.395,1.001
400.425,0.999
400.455,1.002
400.485,1.004
400.515,1.002
400.545,1.004
400.575,0.995
400.605,1.002
400.635,1.002
400.665,0.999
400.695,1.005
400.725,1.005
400.755,1.000
400.785,1.003
400.815,1.003
400.845,1.003
400.875,0.997
400.905,0.994
400.935,1.006
400.965,1.009
400.995,1.011
401.025,1.018
401.055,1.014
401.085,1.001
401.115,1.000
401.145,1.002
401.175,1.000
401.205,1.001
401.235,1.004
401.265,1.007
401.295,1.007
401.325,1.002
401.355,1.001
401.385,1.001
401.415,1.004
401.445,1.000
401.475,1.005
401.505,0.995
401.535,0.990
401.565,0.997
401.595,1.002
401.625,1.010
401.655,1.007
401.685,1.015
401.715,1.004
401.745,1.001
401.775,1.010
401.805,1.011
401.835,1.006
401.865,1.006
401.895,1.011
401.925,1.018
401.955,1.017
401.985,1.002
402.015,1.003
402.045,1.009
402.075,1.010
402.105,1.008
402.135,1.019
402.165,1.020
402.195,1.019
402.225,1.012
402.255,1.017
402.285,1.019
402.315,1.019
402.345,1.020
402.375,1.021
402.405,1.018
402.435,1.014
402.465,1.008
402.495,1.018
402.525,1.025
402.555,1.015
402.585,1.014
402.615,1.015
402.645,1.014
402.675,1.013
402.705,1.011
402.735,1.025
402.765,1.014
402.795,1.019
402.825,1.007
402.855,1.011
402.885,1.010
402.915,1.017
402.945,1.022
402.975,1.017
403.005,1.011
403.035,1.006
403.065,1.002
403.095,0.996
403.125,1.001
403.155,1.011
403.185,1.048
403.215,1.022
403.245,1.016
403.275,1.022
403.305,1.005
403.335,1.001
403.365,1.016
403.395,1.017
403.425,1.036
403.455,1.040
403.485,1.031
403.515,1.018
403.545,1.019
403.575,1.021
403.605,1.013
403.635,1.015
403.665,1.016
403.695,1.025
403.725,1.020
403.755,1.008
403.785,1.016
403.815,1.015
403.845,1.009
403.875,1.018
403.905,1.023
403.935,1.016
403.965,1.006
403.995,1.021
404.025,0.999
404.055,1.001
404.085,1.021
404.115,1.030
404.145,1.020
404.175,1.008
404.205,1.013
404.235,1.016
404.265,1.010
404.295,1.005
404.325,1.000
404.355,1.006
404.385,1.001
404.415,0.996
404.445,1.002
404.475,1.004
404.505,0.998
404.535,0.996
404.565,1.005
404.595,1.014
404.625,1.017
404.655,1.013
404.685,1.017
404.715,1.010
404.745,0.985
404.775,0.994
404.805,1.003
404.835,0.990
404.865,0.993
404.895,0.995
404.925,0.987
404.955,1.000
404.985,1.006
405.015,1.010
405.045,1.012
405.075,1.010
405.105,1.002
405.135,0.990
405.165,0.998
405.195,0.998
405.225,0.999
405.255,0.997
405.285,0.997
405.315,0.995
405.345,0.984
405.375,0.999
405.405,0.992
405.435,0.979
405.465,0.996
405.495,1.006
405.525,0.991
405.555,1.000
405.585,0.998
405.615,0.989
405.645,0.990
405.675,0.988
405.705,0.976
405.735,0.964
405.765,0.991
405.795,0.991
405.825,0.999
405.855,0.993
405.885,1.000
405.915,1.011
405.945,1.009
405.975,1.012
406.005,1.006
406.035,1.009
406.065,1.010
406.095,0.990
406.125,0.987
406.155,0.987
406.185,0.973
406.215,0.986
406.245,1.006
406.275,1.002
406.305,0.991
406.335,0.987
406.365,0.983
406.395,1.006
406.425,1.005
406.455,0.997
406.485,1.010
406.515,1.000
406.545,0.992
406.575,0.998
406.605,0.999
406.635,1.003
406.665,1.003
406.695,1.008
406.725,1.004
406.755,1.006
406.785,1.002
406.815,1.005
406.845,0.985
406.875,0.983
406.905,0.995
406.935,1.001
406.965,0.988
406.995,0.986
407.025,0.984
407.055,0.988
407.085,0.997
407.115,0.979
407.145,0.999
407.175,0.999
407.205,1.008
407.235,0.993
407.265,0.982
407.295,0.988
407.325,0.993
407.355,0.993
407.385,0.999
407.415,0.991
407.445,0.996
407.475,0.999
407.505,0.995
407.535,0.992
407.565,1.000
407.595,0.997
407.625,1.000
407.655,0.999
407.685,0.997
407.715,1.003
407.745,0.998
407.775,1.003
407.805,1.004
407.835,0.999
407.865,0.989
407.895,0.989
407.925,0.994
407.955,0.995
407.985,0.998
408.015,0.998
408.045,0.997
408.075,0.998
408.105,0.991
408.135,0.991
408.165,0.994
408.195,0.996
408.225,0.998
408.255,0.998
408.285,0.997
408.315,0.998
408.345,0.996
408.375,0.994
408.405,1.005
408.435,1.001
408.465,0.988
408.495,0.996
408.525,1.002
408.555,0.993
408.585,0.992
408.615,0.995
408.645,0.998
408.675,0.997
408.705,0.998
408.735,0.996
408.765,0.991
408.795,0.998
408.825,0.998
408.855,0.998
408.885,0.992
408.915,0.995
408.945,0.997
408.975,0.995
409.005,1.003
409.035,0.998
409.065,0.993
409.095,0.994
409.125,0.996
409.155,1.002
409.185,0.995
409.215,0.991
409.245,1.001
409.275,0.998
409.305,0.996
409.335,0.992
409.365,0.995
409.395,0.998
409.425,0.999
409.455,0.995
409.485,0.994
409.515,0.996
409.545,0.997
409.575,0.996
409.605,0.993
409.635,1.005
409.665,1.002
409.695,0.994
409.725,0.991
409.755,0.996
409.785,1.000
409.815,0.999
409.845,0.995
409.875,1.003
409.905,0.998
409.935,0.988
409.965,0.991
409.995,0.994
410.025,0.995
410.055,0.996
410.085,0.999
410.115,0.995
410.145,0.996
410.175,0.995
410.205,0.995
410.235,1.002
410.265,1.005
410.295,1.000
410.325,0.997
410.355,0.992
410.385,0.988
410.415,0.995
410.445,0.999
410.475,0.995
410.505,0.993
410.535,1.000
410.565,0.993
410.595,0.991
410.625,0.996
410.655,0.996
410.685,0.996
410.715,1.003
410.745,0.996
410.775,0.996
410.805,1.001
410.835,1.003
410.865,0.998
410.895,0.996
410.925,0.993
410.955,1.006
410.985,0.995
411.015,0.989
411.045,0.992
411.075,1.001
411.105,0.992
411.135,0.983
411.165,1.000
411.195,1.002
411.225,0.998
411.255,0.992
411.285,0.996
411.315,0.996
411.345,0.996
411.375,1.000
411.405,0.997
411.435,0.996
411.465,1.004
411.495,1.000
411.525,1.000
411.555,1.008
411.585,1.005
411.615,0.999
411.645,1.000
411.675,0.999
411.705,1.003
411.735,1.010
411.765,1.005
411.795,1.007
411.825,1.000
411.855,0.997
411.885,0.999
411.915,1.001
411.945,1.001
411.975,0.999
412.005,1.000
412.035,0.998
412.065,0.992
412.095,0.990
412.125,0.990
412.155,0.999
412.185,0.994
412.215,0.997
412.245,1.006
412.275,1.015
412.305,1.014
412.335,1.012
412.365,1.010
412.395,1.009
412.425,1.002
412.455,1.001
412.485,0.987
412.515,0.988
412.545,0.990
412.575,1.007
412.605,1.001
412.635,0.986
412.665,0.993
412.695,1.003
412.725,0.992
412.755,0.995
412.785,1.017
412.815,1.021
412.845,1.021
412.875,1.021
412.905,1.005
412.935,1.021
412.965,1.009
412.995,1.000
413.025,1.012
413.055,1.014
413.085,1.000
413.115,1.020
413.145,0.999
413.175,1.021
413.205,1.041
413.235,0.898
413.265,0.979
413.295,1.076
413.325,1.080
413.355,1.050
413.385,1.012
413.415,1.018
413.445,1.035
413.475,1.043
413.505,1.053
413.535,1.023
413.565,1.016
413.595,1.015
413.625,1.027
413.655,1.054
413.685,1.057
413.715,1.056
413.745,1.072
413.775,1.047
413.805,1.031
413.835,1.029
413.865,1.027
413.895,1.037
413.925,1.021
413.955,1.024
413.985,1.021
414.015,1.031
414.045,1.026
414.075,1.037
414.105,1.021
414.135,0.990
414.165,0.994
414.195,1.023
414.225,1.031
414.255,1.044
414.285,1.051
414.315,1.025
414.345,1.026
414.375,1.013
414.405,1.021
414.435,1.021
414.465,1.020
414.495,1.021
414.525,1.037
414.555,1.062
414.585,1.062
414.615,1.030
414.645,1.014
414.675,1.014
414.705,1.001
414.735,1.005
414.765,1.009
414.795,0.990
414.825,1.020
414.855,1.045
414.885,1.049
414.915,1.058
414.945,1.053
414.975,1.036
415.005,1.032
415.035,1.050
415.065,1.052
415.095,1.027
415.125,1.012
415.155,1.025
415.185,1.042
415.215,1.021
415.245,1.027
415.275,1.021
415.305,1.010
415.335,1.012
415.365,1.021
415.395,1.016
415.425,1.003
415.455,1.008
415.485,1.013
415.515,1.014
415.545,1.024
415.575,1.045
415.605,1.044
415.635,1.033
415.665,1.033
415.695,1.036
415.725,1.038
415.755,1.040
415.785,1.033
415.815,1.027
415.845,1.012
415.875,1.019
415.905,1.032
415.935,1.035
415.965,1.036
415.995,1.034
416.025,1.033
416.055,1.034
416.085,1.040
416.115,1.032
416.145,1.035
416.175,1.031
416.205,1.026
416.235,1.028
416.265,1.029
416.295,1.022
416.325,1.022
416.355,1.031
416.385,1.036
416.415,1.037
416.445,1.040
416.475,1.036
416.505,1.037
416.535,1.028
416.565,1.036
416.595,1.026
416.625,1.028
416.655,1.029
416.685,1.028
416.715,1.029
416.745,1.036
416.775,1.033
416.805,1.027
416.835,1.026
416.865,1.031
416.895,1.024
416.925,1.029
416.955,1.032
416.985,1.029
417.015,1.030
417.045,1.033
417.075,1.031
417.105,1.025
417.135,1.031
417.165,1.031
417.195,1.031
417.225,1.032
417.255,1.036
417.285,1.023
417.315,1.031
417.345,1.032
417.375,1.031
417.405,1.028
417.435,1.029
417.465,1.033
417.495,1.027
417.525,1.029
417.555,1.035
417.585,1.031
417.615,1.029
417.645,1.033
417.675,1.030
417.705,1.027
417.735,1.027
417.765,1.030
417.795,1.031
417.825,1.030
417.855,1.031
417.885,1.030
417.915,1.031
417.945,1.025
417.975,1.031
418.005,1.029
418.035,1.033
418.065,1.023
418.095,1.033
418.125,1.036
418.155,1.027
418.185,1.032
418.215,1.035
418.245,1.027
418.275,1.025
418.305,1.034
418.335,1.027
418.365,1.035
418.395,1.036
418.425,1.029
418.455,1.026
418.485,1.028
418.515,1.034
418.545,1.029
418.575,1.029
418.605,1.027
418.635,1.028
418.665,1.029
418.695,1.031
418.725,1.040
418.755,1.034
418.785,1.037
418.815,1.030
418.845,1.025
418.875,1.027
418.905,1.030
418.935,1.030
418.965,1.030
418.995,1.027
419.025,1.027
419.055,1.035
419.085,1.029
419.115,1.030
419.145,1.029
419.175,1.032
419.205,1.029
419.235,1.033
419.265,1.032
419.295,1.031
419.325,1.029
419.355,1.034
419.385,1.026
419.415,1.033
419.445,1.031
419.475,1.032
419.505,1.031
419.535,1.026
419.565,1.028
419.595,1.029
419.625,1.029
419.655,1.033
419.685,1.028
419.715,1.031
419.745,1.029
419.775,1.026
419.805,1.027
419.835,1.029
419.865,1.034
419.895,1.025
419.925,1.026
419.955,1.028
419.985,1.029
420.015,1.033
420.045,1.033
420.075,1.033
420.105,1.027
420.135,1.036
420.165,1.031
420.195,1.020
420.225,1.031
420.255,1.034
420.285,1.033
420.315,1.032
420.345,1.024
420.375,1.038
420.405,1.033
420.435,1.022
420.465,1.027
420.495,1.032
420.525,1.032
420.555,1.032
420.585,1.037
420.615,1.030
420.645,1.024
420.675,1.030
420.705,1.026
420.735,1.037
420.765,1.038
420.795,1.037
420.825,1.026
420.855,1.031
420.885,1.031
420.915,1.029
420.945,1.031
420.975,1.032
421.005,1.025
421.035,1.030
421.065,1.031
421.095,1.028
421.125,1.030
421.155,1.027
421.185,1.031
421.215,1.030
421.245,1.035
421.275,1.038
421.305,1.028
421.335,1.029
421.365,1.030
421.395,1.033
421.425,1.030
421.455,1.035
421.485,1.038
421.515,1.025
421.545,1.030
421.575,1.028
421.605,1.026
421.635,1.036
421.665,1.036
421.695,1.027
421.725,1.033
421.755,1.029
421.785,1.025
421.815,1.031
421.845,1.034
421.875,1.035
421.905,1.037
421.935,1.030
421.965,1.030
421.995,1.030
422.025,1.033
422.055,1.036
422.085,1.031
422.115,1.029
422.145,1.034
422.175,1.029
422.205,1.033
422.235,1.034
422.265,1.035
422.295,1.027
422.325,1.032
422.355,1.032
422.385,1.029
422.415,1.032
422.445,1.031
422.475,1.027
422.505,1.033
422.535,1.035
422.565,1.030
422.595,1.030
422.625,1.031
422.655,1.032
422.685,1.038
422.715,1.030
422.745,1.030
422.775,1.032
422.805,1.049
422.835,1.033
422.865,1.033
422.895,1.058
422.925,1.059
422.955,1.041
422.985,1.050
423.015,1.050
423.045,1.022
423.075,1.002
423.105,1.023
423.135,1.025
423.165,1.029
423.195,1.007
423.225,1.006
423.255,1.020
423.285,1.009
423.315,1.031
423.345,1.029
423.375,1.029
423.405,1.036
423.435,1.031
423.465,1.039
423.495,1.045
423.525,1.038
423.555,1.080
423.585,1.057
423.615,1.045
423.645,1.024
423.675,1.019
423.705,1.009
423.735,0.999
423.765,0.986
423.795,1.002
423.825,0.994
423.855,0.990
423.885,0.995
423.915,0.996
423.945,1.000
423.975,1.012
424.005,1.014
424.035,1.021
424.065,1.021
424.095,1.007
424.125,1.025
424.155,1.026
424.185,1.021
424.215,1.021
424.245,1.021
424.275,1.028
424.305,1.023
424.335,1.020
424.365,1.018
424.395,1.027
424.425,1.048
424.455,1.043
424.485,1.052
424.515,1.035
424.545,1.019
424.575,1.015
424.605,1.024
424.635,1.013
424.665,1.029
424.695,1.015
424.725,1.024
424.755,1.021
424.785,1.021
424.815,1.043
424.845,1.032
424.875,1.015
424.905,1.021
424.935,1.020
424.965,1.022
424.995,1.025
425.025,1.009
425.055,1.007
425.085,0.997
425.115,1.010
425.145,1.021
425.175,1.000
425.205,1.010
425.235,1.015
425.265,0.992
425.295,1.030
425.325,1.038
425.355,0.974
425.385,1.010
425.415,1.012
425.445,1.000
425.475,1.010
425.505,1.026
425.535,1.044
425.565,1.056
425.595,1.053
425.625,1.023
425.655,1.062
425.685,1.087
425.715,1.057
425.745,1.016
425.775,1.038
425.805,1.058
425.835,1.035
425.865,1.012
425.895,1.007
425.925,0.991
425.955,0.997
425.985,1.008
426.015,1.028
426.045,1.026
426.075,1.014
426.105,1.030
426.135,1.059
426.165,1.049
426.195,1.031
426.225,1.019
426.255,1.011
426.285,1.018
426.315,1.008
426.345,0.999
426.375,1.030
426.405,1.021
426.435,1.029
426.465,1.035
426.495,1.021
426.525,1.013
426.555,1.014
426.585,1.030
426.615,1.024
426.645,1.017
426.675,1.015
426.705,1.013
426.735,1.024
426.765,1.028
426.795,1.013
426.825,1.017
426.855,1.016
426.885,1.000
426.915,1.008
426.945,1.015
426.975,1.017
427.005,1.008
427.035,1.001
427.065,1.013
427.095,1.013
427.125,1.005
427.155,1.011
427.185,1.002
427.215,0.999
427.245,1.008
427.275,1.013
427.305,1.020
427.335,1.018
427.365,1.009
427.395,1.004
427.425,1.008
427.455,1.005
427.485,1.007
427.515,1.008
427.545,1.005
427.575,1.004
427.605,1.009
427.635,1.003
427.665,1.007
427.695,1.003
427.725,1.004
427.755,1.002
427.785,0.999
427.815,1.006
427.845,0.999
427.875,1.003
427.905,1.003
427.935,0.994
427.965,0.999
427.995,1.000
428.025,0.999
428.055,1.000
428.085,1.001
428.115,1.012
428.145,1.026
428.175,1.034
428.205,1.027
428.235,1.017
428.265,1.004
428.295,0.990
428.325,0.990
428.355,1.003
428.385,0.999
428.415,1.009
428.445,1.012
428.475,1.013
428.505,1.004
428.535,1.001
428.565,1.006
428.595,1.013
428.625,1.002
428.655,0.994
428.685,0.999
428.715,1.008
428.745,0.998
428.775,0.992
428.805,0.989
428.835,0.996
428.865,1.012
428.895,1.012
428.925,1.007
428.955,1.002
428.985,0.988
429.015,1.000
429.045,1.010
429.075,1.008
429.105,1.000
429.135,1.004
429.165,0.999
429.195,1.005
429.225,1.001
429.255,0.998
429.285,1.006
429.315,1.005
429.345,1.002
429.375,0.998
429.405,0.997
429.435,1.003
429.465,1.005
429.495,1.006
429.525,1.011
429.555,1.017
429.585,1.008
429.615,0.992
429.645,1.003
429.675,0.999
429.705,0.999
429.735,0.991
429.765,1.001
429.795,1.007
429.825,0.996
429.855,1.006
429.885,1.012
429.915,0.998
429.945,1.007
429.975,1.016
430.005,1.018
430.035,1.001
430.065,1.000
430.095,1.008
430.125,1.009
430.155,1.000
430.185,0.991
430.215,0.999
430.245,0.986
430.275,0.993
430.305,0.987
430.335,0.999
430.365,0.993
430.395,0.996
430.425,0.988
430.455,0.982
430.485,0.972
430.515,0.957
430.545,0.983
430.575,1.012
430.605,1.027
430.635,1.059
430.665,1.049
430.695,1.038
430.725,1.036
430.755,1.042
430.785,1.025
430.815,0.991
430.845,0.981
430.875,0.963
430.905,0.977
430.935,0.976
430.965,0.982
430.995,1.014
431.025,1.007
431.055,1.008
431.085,1.005
431.115,0.992
431.145,1.006
431.175,1.010
431.205,1.000
431.235,1.002
431.265,1.003
431.295,1.007
431.325,1.017
431.355,1.005
431.385,0.999
431.415,0.997
431.445,1.006
431.475,1.000
431.505,1.016
431.535,1.014
431.565,1.029
431.595,1.046
431.625,1.028
431.655,1.004
431.685,0.985
431.715,0.998
431.745,1.007
431.775,0.997
431.805,0.994
431.835,0.989
431.865,0.979
431.895,1.004
431.925,0.997
431.955,0.994
431.985,0.993
432.015,0.996
432.045,0.992
432.075,0.988
432.105,0.990
432.135,0.990
432.165,0.999
432.195,0.991
432.225,0.996
432.255,0.999
432.285,1.004
432.315,1.009
432.345,1.000
432.375,1.003
432.405,1.010
432.435,1.011
432.465,1.016
432.495,1.010
432.525,1.001
432.555,0.985
432.585,0.993
432.615,0.993
432.645,0.996
432.675,0.999
432.705,1.002
432.735,1.007
432.765,0.998
432.795,0.991
432.825,0.999
432.855,1.005
432.885,0.994
432.915,0.993
432.945,1.003
432.975,0.999
433.005,1.002
433.035,1.001
433.065,1.003
433.095,0.991
