df_hash,22ZHK4.E6KA8L
237.747,49
237.772,43
237.797,-6
237.822,7
237.847,130
237.872,299
237.897,416
237.922,453
237.947,463
237.972,510
237.997,592
238.022,662
238.047,686
238.072,681
238.097,679
238.122,671
238.147,607
238.172,451
238.197,225
238.222,0
238.247,-167
238.272,-271
238.297,-342
238.322,-409
238.347,-475
238.372,-535
238.397,-586
238.422,-634
238.447,-675
238.472,-704
238.497,-724
238.522,-750
238.547,-782
238.572,-788
238.597,-712
238.622,-526
238.647,-256
238.672,24
238.697,249
238.722,397
238.747,485
238.772,533
238.797,549
238.822,551
238.847,576
238.872,665
238.897,822
238.922,995
238.947,1123
238.972,1193
238.997,1248
239.022,1342
239.047,1481
239.072,1620
239.097,1714
239.122,1759
239.147,1783
239.172,1797
239.197,1777
239.222,1690
239.247,1539
239.272,1368
239.297,1225
239.322,1127
239.347,1062
239.372,1008
239.397,954
239.422,886
239.447,787
239.472,636
239.497,437
239.522,213
239.547,-8
239.572,-213
239.597,-399
239.622,-556
239.647,-677
239.672,-766
239.697,-840
239.722,-915
239.747,-991
239.772,-1062
239.797,-1139
239.822,-1252
239.847,-1418
239.872,-1608
239.897,-1771
239.922,-1877
239.947,-1947
239.972,-2012
239.997,-2066
240.022,-2058
240.047,-1947
240.072,-1755
240.097,-1545
240.122,-1365
240.147,-1210
240.172,-1064
240.197,-939
240.222,-864
240.247,-820
240.272,-702
240.297,-396
240.322,105
240.347,669
240.372,1106
240.397,1325
240.422,1381
240.447,1398
240.472,1452
240.497,1522
240.522,1552
240.547,1527
240.572,1483
240.597,1461
240.622,1459
240.647,1446
240.672,1397
240.697,1313
240.722,1212
240.747,1108
240.772,1008
240.797,920
240.822,846
240.847,782
240.872,719
240.897,657
240.922,608
240.947,584
240.972,579
240.997,573
241.022,544
241.047,493
241.072,431
241.097,369
241.122,307
241.147,245
241.172,184
241.197,123
241.222,53
241.247,-32
241.272,-120
241.297,-176
241.322,-181
241.347,-155
241.372,-140
241.397,-161
241.422,-196
241.447,-203
241.472,-164
241.497,-112
241.522,-91
241.547,-115
241.572,-151
241.597,-160
241.622,-133
241.647,-95
241.672,-70
241.697,-58
241.722,-45
241.747,-16
241.772,28
241.797,94
241.822,185
241.847,301
241.872,419
241.897,515
241.922,586
241.947,659
241.972,766
241.997,905
242.022,1038
242.047,1123
242.072,1143
242.097,1110
242.122,1031
242.147,900
242.172,712
242.197,491
242.222,285
242.247,127
242.272,3
242.297,-134
242.322,-319
242.347,-531
242.372,-711
242.397,-813
242.422,-832
242.447,-798
242.472,-738
242.497,-661
242.522,-571
242.547,-484
242.572,-424
242.597,-396
242.622,-372
242.647,-312
242.672,-196
242.697,-44
242.722,104
242.747,220
242.772,298
242.797,347
242.822,375
242.847,390
242.872,402
242.897,425
242.922,466
242.947,520
242.972,569
242.997,598
243.022,596
243.047,557
243.072,483
243.097,381
243.122,275
243.147,195
243.172,154
243.197,142
243.222,134
243.247,114
243.272,80
243.297,41
243.322,8
243.347,0
243.372,27
243.397,86
243.422,137
243.447,130
243.472,45
243.497,-77
243.522,-166
243.547,-181
243.572,-147
243.597,-117
243.622,-100
243.647,-48
243.672,87
243.697,281
243.722,440
243.747,489
243.772,443
243.797,388
243.822,381
243.847,395
243.872,365
243.897,268
243.922,155
243.947,89
243.972,78
243.997,71
244.022,32
244.047,-13
244.072,-7
244.097,66
244.122,167
244.147,241
244.172,284
244.197,336
244.222,429
244.247,543
244.272,634
244.297,684
244.322,718
244.347,769
244.372,827
244.397,852
244.422,809
244.447,703
244.472,561
244.497,402
244.522,231
244.547,56
244.572,-95
244.597,-196
244.622,-245
244.647,-271
244.672,-310
244.697,-369
244.722,-431
244.747,-473
244.772,-488
244.797,-478
244.822,-445
244.847,-384
244.872,-292
244.897,-179
244.922,-55
244.947,77
244.972,221
244.997,369
245.022,510
245.047,635
245.072,750
245.097,861
245.122,946
245.147,962
245.172,875
245.197,704
245.222,522
245.247,401
245.272,354
245.297,341
245.322,313
245.347,263
245.372,224
245.397,217
245.422,225
245.447,215
245.472,176
245.497,132
245.522,104
245.547,85
245.572,47
245.597,-14
245.622,-71
245.647,-100
245.672,-112
245.697,-145
245.722,-214
245.747,-283
245.772,-296
245.797,-238
245.822,-153
245.847,-105
245.872,-125
245.897,-182
245.922,-211
245.947,-155
245.972,1
245.997,215
246.022,395
246.047,448
246.072,343
246.097,142
246.122,-57
246.147,-212
246.172,-370
246.197,-599
246.222,-888
246.247,-1136
246.272,-1251
246.297,-1250
246.322,-1231
246.347,-1245
246.372,-1229
246.397,-1071
246.422,-746
246.447,-340
246.472,37
246.497,341
246.522,563
246.547,648
246.572,508
246.597,151
246.622,-243
246.647,-426
246.672,-286
246.697,84
246.722,523
246.747,985
246.772,1525
246.797,2122
246.822,2591
246.847,2756
246.872,2698
246.897,2749
246.922,3159
246.947,3791
246.972,4189
246.997,4014
247.022,3390
247.047,2793
247.072,2601
247.097,2757
247.122,2868
247.147,2586
247.172,1888
247.197,1012
247.222,215
247.247,-394
247.272,-835
247.297,-1165
247.322,-1439
247.347,-1705
247.372,-1983
247.397,-2232
247.422,-2362
247.447,-2324
247.472,-2169
247.497,-2008
247.522,-1901
247.547,-1812
247.572,-1665
247.597,-1437
247.622,-1182
247.647,-958
247.672,-777
247.697,-611
247.722,-448
247.747,-311
247.772,-223
247.797,-176
247.822,-141
247.847,-107
247.872,-87
247.897,-91
247.922,-105
247.947,-102
247.972,-76
247.997,-40
248.022,-4
248.047,42
248.072,112
248.097,194
248.122,256
248.147,275
248.172,263
248.197,252
248.222,256
248.247,264
248.272,257
248.297,236
248.322,220
248.347,228
248.372,256
248.397,288
248.422,311
248.447,321
248.472,319
248.497,304
248.522,276
248.547,236
248.572,186
248.597,123
248.622,40
248.647,-62
248.672,-170
248.697,-247
248.722,-262
248.747,-200
248.772,-82
248.797,52
248.822,175
248.847,286
248.872,408
248.897,546
248.922,676
248.947,753
248.972,759
248.997,721
249.022,689
249.047,690
249.072,706
249.097,701
249.122,662
249.147,617
249.172,609
249.197,659
249.222,750
249.247,847
249.272,912
249.297,923
249.322,867
249.347,747
249.372,578
249.397,393
249.422,219
249.447,75
249.472,-44
249.497,-154
249.522,-272
249.547,-403
249.572,-540
249.597,-665
249.622,-764
249.647,-831
249.672,-859
249.697,-829
249.722,-717
249.747,-524
249.772,-302
249.797,-136
249.822,-82
249.847,-113
249.872,-120
249.897,16
249.922,362
249.947,903
249.972,1564
249.997,2227
250.022,2739
250.047,2936
250.072,2717
250.097,2119
250.122,1333
250.147,598
250.172,73
250.197,-229
250.222,-400
250.247,-533
250.272,-660
250.297,-767
250.322,-828
250.347,-841
250.372,-820
250.397,-785
250.422,-763
250.447,-774
250.472,-822
250.497,-881
250.522,-913
250.547,-887
250.572,-799
250.597,-659
250.622,-477
250.647,-260
250.672,-19
250.697,222
250.722,441
250.747,616
250.772,735
250.797,799
250.822,824
250.847,839
250.872,869
250.897,914
250.922,955
250.947,982
250.972,1013
250.997,1073
251.022,1158
251.047,1227
251.072,1248
251.097,1244
251.122,1266
251.147,1320
251.172,1317
251.197,1136
251.222,747
251.247,268
251.272,-116
251.297,-307
251.322,-349
251.347,-361
251.372,-417
251.397,-497
251.422,-551
251.447,-572
251.472,-589
251.497,-619
251.522,-635
251.547,-609
251.572,-563
251.597,-548
251.622,-587
251.647,-637
251.672,-629
251.697,-547
251.722,-445
251.747,-393
251.772,-407
251.797,-446
251.822,-453
251.847,-406
251.872,-314
251.897,-187
251.922,-30
251.947,139
251.972,283
251.997,365
252.022,382
252.047,371
252.072,367
252.097,376
252.122,385
252.147,388
252.172,401
252.197,434
252.222,472
252.247,486
252.272,471
252.297,462
252.322,499
252.347,585
252.372,672
252.397,709
252.422,691
252.447,650
252.472,622
252.497,606
252.522,581
252.547,537
252.572,493
252.597,476
252.622,487
252.647,508
252.672,523
252.697,538
252.722,563
252.747,591
252.772,600
252.797,582
252.822,560
252.847,564
252.872,596
252.897,613
252.922,564
252.947,436
252.972,261
252.997,89
253.022,-55
253.047,-176
253.072,-286
253.097,-381
253.122,-447
253.147,-482
253.172,-505
253.197,-541
253.222,-592
253.247,-642
253.272,-669
253.297,-669
253.322,-654
253.347,-643
253.372,-642
253.397,-643
253.422,-629
253.447,-579
253.472,-480
253.497,-327
253.522,-137
253.547,62
253.572,237
253.597,365
253.622,441
253.647,470
253.672,462
253.697,431
253.722,394
253.747,379
253.772,398
253.797,441
253.822,472
253.847,463
253.872,418
253.897,371
253.922,350
253.947,345
253.972,318
253.997,247
254.022,155
254.047,94
254.072,89
254.097,120
254.122,147
254.147,160
254.172,188
254.197,256
254.222,350
254.247,425
254.272,455
254.297,464
254.322,495
254.347,565
254.372,649
254.397,729
254.422,822
254.447,962
254.472,1141
254.497,1293
254.522,1347
254.547,1289
254.572,1169
254.597,1038
254.622,903
254.647,745
254.672,573
254.697,437
254.722,380
254.747,378
254.772,361
254.797,284
254.822,174
254.847,97
254.872,87
254.897,111
254.922,121
254.947,117
254.972,142
254.997,224
255.022,333
255.047,406
255.072,408
255.097,360
255.122,304
255.147,257
255.172,205
255.197,137
255.222,63
255.247,0
255.272,-60
255.297,-139
255.322,-249
255.347,-375
255.372,-496
255.397,-607
255.422,-722
255.447,-850
255.472,-977
255.497,-1082
255.522,-1152
255.547,-1186
255.572,-1183
255.597,-1136
255.622,-1052
255.647,-956
255.672,-877
255.697,-815
255.722,-744
255.747,-643
255.772,-525
255.797,-422
255.822,-339
255.847,-243
255.872,-98
255.897,84
255.922,253
255.947,370
255.972,449
255.997,523
256.022,595
256.047,620
256.072,567
256.097,477
256.122,447
256.147,538
256.172,710
256.197,850
256.222,879
256.247,817
256.272,748
256.297,734
256.322,761
256.347,778
256.372,751
256.397,691
256.422,622
256.447,550
256.472,469
256.497,388
256.522,333
256.547,315
256.572,309
256.597,273
256.622,203
256.647,142
256.672,143
256.697,212
256.722,294
256.747,329
256.772,304
256.797,258
256.822,241
256.847,263
256.872,296
256.897,310
256.922,307
256.947,303
256.972,308
256.997,311
257.022,304
257.047,295
257.072,297
257.097,310
257.122,314
257.147,299
257.172,282
257.197,297
257.222,356
257.247,424
257.272,441
257.297,369
257.322,231
257.347,88
257.372,1
257.397,-3
257.422,65
257.447,183
257.472,328
257.497,491
257.522,663
257.547,838
257.572,993
257.597,1093
257.622,1103
257.647,1015
257.672,862
257.697,699
257.722,565
257.747,459
257.772,361
257.797,264
257.822,184
257.847,134
257.872,96
257.897,26
257.922,-93
257.947,-231
257.972,-324
257.997,-340
258.022,-308
258.047,-294
258.072,-338
258.097,-429
258.122,-523
258.147,-587
258.172,-615
258.197,-617
258.222,-599
258.247,-558
258.272,-500
258.297,-439
258.322,-386
258.347,-334
258.372,-264
258.397,-169
258.422,-65
258.447,18
258.472,70
258.497,106
258.522,151
258.547,219
258.572,293
258.597,341
258.622,345
258.647,313
258.672,271
258.697,242
258.722,225
258.747,203
258.772,167
258.797,129
258.822,110
258.847,118
258.872,131
258.897,119
258.922,67
258.947,-9
258.972,-80
258.997,-127
259.022,-153
259.047,-168
259.072,-169
259.097,-139
259.122,-66
259.147,41
259.172,155
259.197,250
259.222,321
259.247,378
259.272,428
259.297,468
259.322,487
259.347,486
259.372,477
259.397,476
259.422,487
259.447,505
259.472,521
259.497,532
259.522,544
259.547,556
259.572,565
259.597,564
259.622,547
259.647,516
259.672,474
259.697,426
259.722,379
259.747,341
259.772,316
259.797,298
259.822,276
259.847,245
259.872,213
259.897,198
259.922,206
259.947,227
259.972,248
259.997,267
260.022,293
260.047,332
260.072,378
260.097,418
260.122,446
260.147,466
260.172,480
260.197,487
260.222,485
260.247,479
260.272,481
260.297,495
260.322,510
260.347,512
260.372,500
260.397,486
260.422,478
260.447,474
260.472,466
260.497,453
260.522,444
260.547,436
260.572,417
260.597,378
260.622,329
260.647,291
260.672,269
260.697,241
260.722,186
260.747,107
260.772,25
260.797,-45
260.822,-115
260.847,-195
260.872,-274
260.897,-331
260.922,-372
260.947,-439
260.972,-558
260.997,-706
261.022,-829
261.047,-917
261.072,-1021
261.097,-1199
261.122,-1424
261.147,-1614
261.172,-1732
261.197,-1858
261.222,-2094
261.247,-2397
261.272,-2527
261.297,-2219
261.322,-1433
261.347,-428
261.372,423
261.397,912
261.422,1087
261.447,1131
261.472,1166
261.497,1185
261.522,1144
261.547,1041
261.572,920
261.597,808
261.622,697
261.647,584
261.672,495
261.697,453
261.722,434
261.747,388
261.772,319
261.797,331
261.822,570
261.847,1101
261.872,1843
261.897,2611
261.922,3205
261.947,3494
261.972,3434
261.997,3065
262.022,2496
262.047,1867
262.072,1296
262.097,838
262.122,488
262.147,222
262.172,32
262.197,-84
262.222,-152
262.247,-207
262.272,-270
262.297,-331
262.322,-365
262.347,-366
262.372,-354
262.397,-344
262.422,-331
262.447,-305
262.472,-281
262.497,-285
262.522,-323
262.547,-361
262.572,-360
262.597,-314
262.622,-258
262.647,-223
262.672,-195
262.697,-132
262.722,-21
262.747,107
262.772,204
262.797,253
262.822,272
262.847,286
262.872,302
262.897,315
262.922,335
262.947,374
262.972,428
262.997,461
263.022,443
263.047,381
263.072,321
263.097,296
263.122,292
263.147,275
263.172,228
263.197,176
263.222,156
263.247,175
263.272,210
263.297,239
263.322,260
263.347,288
263.372,317
263.397,333
263.422,327
263.447,317
263.472,331
263.497,372
263.522,423
263.547,464
263.572,492
263.597,510
263.622,507
263.647,464
263.672,376
263.697,261
263.722,142
263.747,22
263.772,-120
263.797,-300
263.822,-501
263.847,-694
263.872,-872
263.897,-1056
263.922,-1271
263.947,-1511
263.972,-1746
263.997,-1947
264.022,-2105
264.047,-2226
264.072,-2309
264.097,-2350
264.122,-2355
264.147,-2334
264.172,-2266
264.197,-2094
264.222,-1766
264.247,-1296
264.272,-790
264.297,-385
264.322,-152
264.347,-59
264.372,-15
264.397,52
264.422,172
264.447,346
264.472,584
264.497,896
264.522,1264
264.547,1638
264.572,1971
264.597,2258
264.622,2520
264.647,2761
264.672,2939
264.697,3000
264.722,2938
264.747,2818
264.772,2724
264.797,2684
264.822,2647
264.847,2529
264.872,2294
264.897,1985
264.922,1691
264.947,1471
264.972,1315
264.997,1174
265.022,1009
265.047,821
265.072,631
265.097,447
265.122,264
265.147,83
265.172,-68
265.197,-154
265.222,-173
265.247,-167
265.272,-188
265.297,-245
265.322,-297
265.347,-296
265.372,-239
265.397,-182
265.422,-190
265.447,-286
265.472,-431
265.497,-568
265.522,-655
265.547,-686
265.572,-672
265.597,-627
265.622,-559
265.647,-479
265.672,-400
265.697,-334
265.722,-293
265.747,-281
265.772,-296
265.797,-321
265.822,-336
265.847,-337
265.872,-342
265.897,-377
265.922,-447
265.947,-523
265.972,-566
265.997,-559
266.022,-513
266.047,-450
266.072,-380
266.097,-300
266.122,-208
266.147,-118
266.172,-43
266.197,16
266.222,69
266.247,119
266.272,154
266.297,165
266.322,161
266.347,170
266.372,207
266.397,260
266.422,302
266.447,317
266.472,315
266.497,311
266.522,304
266.547,281
266.572,237
266.597,185
266.622,144
266.647,110
266.672,59
266.697,-28
266.722,-149
266.747,-274
266.772,-372
266.797,-423
266.822,-414
266.847,-335
266.872,-183
266.897,23
266.922,246
266.947,451
266.972,626
266.997,781
267.022,931
267.047,1073
267.072,1194
267.097,1285
267.122,1350
267.147,1393
267.172,1413
267.197,1402
267.222,1361
267.247,1307
267.272,1252
267.297,1203
267.322,1154
267.347,1107
267.372,1069
267.397,1046
267.422,1019
267.447,953
267.472,823
267.497,639
267.522,448
267.547,297
267.572,198
267.597,129
267.622,49
267.647,-59
267.672,-188
267.697,-308
267.722,-397
267.747,-455
267.772,-497
267.797,-538
267.822,-590
267.847,-655
267.872,-735
267.897,-832
267.922,-941
267.947,-1046
267.972,-1125
267.997,-1163
268.022,-1159
268.047,-1132
268.072,-1103
268.097,-1088
268.122,-1092
268.147,-1115
268.172,-1155
268.197,-1207
268.222,-1259
268.247,-1297
268.272,-1305
268.297,-1270
268.322,-1179
268.347,-1023
268.372,-802
268.397,-536
268.422,-253
268.447,29
268.472,304
268.497,564
268.522,779
268.547,909
268.572,926
268.597,858
268.622,773
268.647,744
268.672,799
268.697,918
268.722,1067
268.747,1227
268.772,1392
268.797,1550
268.822,1677
268.847,1752
268.872,1785
268.897,1803
268.922,1828
268.947,1851
268.972,1852
268.997,1818
269.022,1759
269.047,1687
269.072,1605
269.097,1505
269.122,1386
269.147,1255
269.172,1117
269.197,962
269.222,783
269.247,588
269.272,406
269.297,256
269.322,130
269.347,-3
269.372,-156
269.397,-304
269.422,-407
269.447,-452
269.472,-476
269.497,-523
269.522,-604
269.547,-681
269.572,-711
269.597,-687
269.622,-637
269.647,-591
269.672,-550
269.697,-491
269.722,-404
269.747,-307
269.772,-229
269.797,-185
269.822,-165
269.847,-159
269.872,-166
269.897,-192
269.922,-228
269.947,-252
269.972,-249
269.997,-238
270.022,-261
270.047,-349
270.072,-484
270.097,-615
270.122,-689
270.147,-692
270.172,-651
270.197,-605
270.222,-571
270.247,-535
270.272,-467
270.297,-349
270.322,-187
270.347,-6
270.372,158
270.397,279
270.422,333
270.447,314
270.472,232
270.497,118
270.522,13
270.547,-38
270.572,-17
270.597,69
270.622,192
270.647,320
270.672,444
270.697,575
270.722,719
270.747,862
270.772,964
270.797,990
270.822,932
270.847,816
270.872,683
270.897,568
270.922,486
270.947,441
270.972,431
270.997,448
271.022,478
271.047,498
271.072,494
271.097,471
271.122,448
271.147,445
271.172,463
271.197,489
271.222,505
271.247,506
271.272,497
271.297,482
271.322,456
271.347,416
271.372,369
271.397,332
271.422,320
271.447,330
271.472,343
271.497,344
271.522,329
271.547,308
271.572,286
271.597,258
271.622,212
271.647,145
271.672,67
271.697,0
271.722,-37
271.747,-41
271.772,-23
271.797,-6
271.822,-3
271.847,-16
271.872,-26
271.897,-18
271.922,7
271.947,32
271.972,37
271.997,19
272.022,-7
272.047,-32
272.072,-52
272.097,-66
272.122,-65
272.147,-37
272.172,15
272.197,71
272.222,106
272.247,114
272.272,106
272.297,82
272.322,29
272.347,-51
272.372,-123
272.397,-131
272.422,-58
272.447,47
272.472,119
272.497,139
272.522,150
272.547,190
272.572,235
272.597,225
272.622,143
272.647,51
272.672,18
272.697,36
272.722,21
272.747,-74
272.772,-186
272.797,-197
272.822,-79
272.847,45
272.872,18
272.897,-199
272.922,-489
272.947,-691
272.972,-742
272.997,-686
273.022,-570
273.047,-391
273.072,-135
273.097,129
273.122,281
273.147,253
273.172,111
273.197,-6
273.222,-21
273.247,26
273.272,51
273.297,34
273.322,31
273.347,97
273.372,212
273.397,315
273.422,379
273.447,438
273.472,533
273.497,649
273.522,732
273.547,750
273.572,734
273.597,742
273.622,803
273.647,899
273.672,1004
273.697,1116
273.722,1246
273.747,1389
273.772,1521
273.797,1623
273.822,1698
273.847,1747
273.872,1744
273.897,1641
273.922,1416
273.947,1110
273.972,807
273.997,576
274.022,435
274.047,352
274.072,291
274.097,231
274.122,169
274.147,93
274.172,-11
274.197,-153
274.222,-318
274.247,-483
274.272,-626
274.297,-741
274.322,-827
274.347,-879
274.372,-893
274.397,-868
274.422,-817
274.447,-753
274.472,-684
274.497,-612
274.522,-539
274.547,-477
274.572,-436
274.597,-418
274.622,-412
274.647,-406
274.672,-389
274.697,-355
274.722,-298
274.747,-215
274.772,-114
274.797,-16
274.822,54
274.847,94
274.872,116
274.897,142
274.922,172
274.947,187
274.972,178
274.997,157
275.022,155
275.047,186
275.072,230
275.097,247
275.122,218
275.147,156
275.172,84
275.197,11
275.222,-74
275.247,-170
275.272,-246
275.297,-255
275.322,-180
275.347,-56
275.372,55
275.397,119
275.422,146
275.447,173
275.472,223
275.497,289
275.522,352
275.547,399
275.572,430
275.597,446
275.622,446
275.647,433
275.672,417
275.697,408
275.722,401
275.747,383
275.772,352
275.797,332
275.822,350
275.847,408
275.872,481
275.897,545
275.922,602
275.947,680
275.972,788
275.997,899
276.022,973
276.047,998
276.072,1005
276.097,1027
276.122,1057
276.147,1052
276.172,978
276.197,850
276.222,712
276.247,590
276.272,471
276.297,326
276.322,161
276.347,20
276.372,-61
276.397,-89
276.422,-104
276.447,-138
276.472,-187
276.497,-225
276.522,-242
276.547,-253
276.572,-277
276.597,-312
276.622,-336
276.647,-331
276.672,-300
276.697,-255
276.722,-205
276.747,-154
276.772,-110
276.797,-88
276.822,-92
276.847,-109
276.872,-115
276.897,-101
276.922,-81
276.947,-74
276.972,-82
276.997,-89
277.022,-77
277.047,-49
277.072,-25
277.097,-16
277.122,-12
277.147,7
277.172,53
277.197,113
277.222,166
277.247,205
277.272,237
277.297,275
277.322,322
277.347,372
277.372,415
277.397,442
277.422,452
277.447,447
277.472,433
277.497,422
277.522,418
277.547,418
277.572,410
277.597,389
277.622,352
277.647,299
277.672,222
277.697,116
277.722,1
277.747,-75
277.772,-69
277.797,21
277.822,131
277.847,173
277.872,101
277.897,-52
277.922,-207
277.947,-298
277.972,-314
277.997,-291
278.022,-257
278.047,-214
278.072,-150
278.097,-59
278.122,46
278.147,162
278.172,288
278.197,413
278.222,492
278.247,458
278.272,288
278.297,37
278.322,-173
278.347,-244
278.372,-151
278.397,47
278.422,280
278.447,508
278.472,715
278.497,860
278.522,880
278.547,744
278.572,504
278.597,285
278.622,193
278.647,250
278.672,406
278.697,625
278.722,921
278.747,1298
278.772,1671
278.797,1879
278.822,1816
278.847,1546
278.872,1282
278.897,1204
278.922,1307
278.947,1414
278.972,1348
278.997,1075
279.022,699
279.047,329
279.072,-22
279.097,-410
279.122,-864
279.147,-1338
279.172,-1762
279.197,-2100
279.222,-2363
279.247,-2555
279.272,-2651
279.297,-2628
279.322,-2504
279.347,-2311
279.372,-2052
279.397,-1686
279.422,-1196
279.447,-657
279.472,-211
279.497,37
279.522,115
279.547,158
279.572,293
279.597,543
279.622,833
279.647,1071
279.672,1226
279.697,1329
279.722,1425
279.747,1526
279.772,1604
279.797,1623
279.822,1570
279.847,1465
279.872,1349
279.897,1257
279.922,1191
279.947,1125
279.972,1027
279.997,893
280.022,750
280.047,629
280.072,533
280.097,442
280.122,338
280.147,228
280.172,132
280.197,58
280.222,0
280.247,-55
280.272,-103
280.297,-132
280.322,-145
280.347,-160
280.372,-194
280.397,-246
280.422,-292
280.447,-314
280.472,-306
280.497,-275
280.522,-230
280.547,-180
280.572,-136
280.597,-111
280.622,-101
280.647,-88
280.672,-56
280.697,-4
280.722,45
280.747,75
280.772,87
280.797,97
280.822,115
280.847,133
280.872,135
280.897,124
280.922,115
280.947,121
280.972,142
280.997,163
281.022,178
281.047,192
281.072,212
281.097,234
281.122,251
281.147,262
281.172,278
281.197,308
281.222,344
281.247,371
281.272,377
281.297,363
281.322,342
281.347,321
281.372,302
281.397,284
281.422,272
281.447,268
281.472,267
281.497,260
281.522,244
281.547,231
281.572,237
281.597,267
281.622,304
281.647,322
281.672,309
281.697,274
281.722,239
281.747,217
281.772,207
281.797,197
281.822,178
281.847,150
281.872,121
281.897,99
281.922,90
281.947,92
281.972,94
281.997,84
282.022,61
282.047,34
282.072,19
282.097,22
282.122,33
282.147,37
282.172,25
282.197,8
282.222,4
282.247,26
282.272,72
282.297,131
282.322,189
282.347,236
282.372,271
282.397,296
282.422,314
282.447,326
282.472,333
282.497,336
282.522,331
282.547,294
282.572,187
282.597,-16
282.622,-294
282.647,-564
282.672,-715
282.697,-690
282.722,-527
282.747,-336
282.772,-215
282.797,-176
282.822,-158
282.847,-87
282.872,59
282.897,248
282.922,428
282.947,564
282.972,638
282.997,640
283.022,578
283.047,487
283.072,426
283.097,432
283.122,494
283.147,564
283.172,610
283.197,648
283.222,715
283.247,818
283.272,919
283.297,969
283.322,955
283.347,900
283.372,828
283.397,729
283.422,576
283.447,366
283.472,141
283.497,-36
283.522,-132
283.547,-161
283.572,-162
283.597,-167
283.622,-180
283.647,-197
283.672,-211
283.697,-222
283.722,-226
283.747,-221
283.772,-208
283.797,-201
283.822,-207
283.847,-218
283.872,-215
283.897,-182
283.922,-126
283.947,-74
283.972,-49
283.997,-50
284.022,-54
284.047,-37
284.072,7
284.097,61
284.122,98
284.147,115
284.172,126
284.197,149
284.222,184
284.247,212
284.272,218
284.297,213
284.322,222
284.347,262
284.372,323
284.397,372
284.422,388
284.447,379
284.472,377
284.497,401
284.522,440
284.547,458
284.572,425
284.597,347
284.622,261
284.647,212
284.672,215
284.697,248
284.722,273
284.747,261
284.772,220
284.797,175
284.822,146
284.847,133
284.872,125
284.897,115
284.922,108
284.947,111
284.972,118
284.997,112
285.022,83
285.047,39
285.072,-1
285.097,-24
285.122,-33
285.147,-35
285.172,-34
285.197,-26
285.222,-6
285.247,25
285.272,64
285.297,106
285.322,143
285.347,170
285.372,185
285.397,200
285.422,229
285.447,279
285.472,338
285.497,386
285.522,412
285.547,426
285.572,439
285.597,452
285.622,455
285.647,442
285.672,418
285.697,398
285.722,382
285.747,363
285.772,332
285.797,293
285.822,257
285.847,225
285.872,188
285.897,145
285.922,106
285.947,81
285.972,68
285.997,49
286.022,17
286.047,-16
286.072,-32
286.097,-27
286.122,-19
286.147,-30
286.172,-59
286.197,-86
286.222,-93
286.247,-84
286.272,-67
286.297,-45
286.322,-10
286.347,30
286.372,55
286.397,43
286.422,4
286.447,-24
286.472,-9
286.497,52
286.522,130
286.547,194
286.572,238
286.597,275
286.622,317
286.647,358
286.672,381
286.697,376
286.722,345
286.747,301
286.772,257
286.797,220
286.822,191
286.847,166
286.872,135
286.897,92
286.922,39
286.947,-13
286.972,-49
286.997,-61
287.022,-48
287.047,-20
287.072,15
287.097,59
287.122,116
287.147,186
287.172,261
287.197,318
287.222,338
287.247,317
287.272,272
287.297,232
287.322,216
287.347,227
287.372,254
287.397,284
287.422,305
287.447,314
287.472,313
287.497,313
287.522,321
287.547,339
287.572,356
287.597,368
287.622,391
287.647,454
287.672,561
287.697,668
287.722,703
287.747,617
287.772,434
287.797,221
287.822,39
287.847,-101
287.872,-225
287.897,-337
287.922,-414
287.947,-428
287.972,-385
287.997,-315
288.022,-229
288.047,-101
288.072,81
288.097,277
288.122,388
288.147,343
288.172,169
288.197,-23
288.222,-139
288.247,-176
288.272,-207
288.297,-288
288.322,-394
288.347,-454
288.372,-430
288.397,-353
288.422,-273
288.447,-184
288.472,-30
288.497,221
288.522,523
288.547,782
288.572,949
288.597,1066
288.622,1203
288.647,1359
288.672,1435
288.697,1324
288.722,1024
288.747,648
288.772,330
288.797,125
288.822,-3
288.847,-105
288.872,-170
288.897,-163
288.922,-90
288.947,-21
288.972,-25
288.997,-86
289.022,-110
289.047,-24
289.072,142
289.097,278
289.122,302
289.147,242
289.172,205
289.197,268
289.222,415
289.247,568
289.272,669
289.297,723
289.322,761
289.347,786
289.372,770
289.397,690
289.422,566
289.447,439
289.472,327
289.497,213
289.522,79
289.547,-61
289.572,-169
289.597,-226
289.622,-253
289.647,-290
289.672,-350
289.697,-407
289.722,-431
289.747,-419
289.772,-397
289.797,-382
289.822,-359
289.847,-303
289.872,-219
289.897,-148
289.922,-136
289.947,-180
289.972,-239
289.997,-267
290.022,-261
290.047,-255
290.072,-271
290.097,-282
290.122,-225
290.147,-58
290.172,193
290.197,445
290.222,615
290.247,674
290.272,656
290.297,622
290.322,604
290.347,591
290.372,555
290.397,479
290.422,373
290.447,266
290.472,186
290.497,151
290.522,161
290.547,203
290.572,253
290.597,289
290.622,310
290.647,331
290.672,366
290.697,409
290.722,435
290.747,416
290.772,345
290.797,235
290.822,102
290.847,-37
290.872,-165
290.897,-252
290.922,-276
290.947,-236
290.972,-153
290.997,-50
291.022,68
291.047,200
291.072,322
291.097,390
291.122,383
291.147,327
291.172,273
291.197,241
291.222,212
291.247,165
291.272,123
291.297,139
291.322,223
291.347,312
291.372,319
291.397,225
291.422,105
291.447,55
