df_hash,22ZHK4.A59L8C
56.641,1.027
56.671,1.026
56.701,1.030
56.731,1.025
56.761,1.028
56.791,1.028
56.821,1.024
56.851,1.024
56.881,1.032
56.911,1.026
56.941,1.020
56.971,1.028
57.001,1.030
57.031,1.023
57.061,1.021
57.091,1.029
57.121,1.027
57.151,1.027
57.181,1.027
57.211,1.026
57.241,1.027
57.271,1.027
57.301,1.024
57.331,1.028
57.361,1.030
57.391,1.029
57.421,1.026
57.451,1.030
57.481,1.027
57.511,1.024
57.541,1.031
57.571,1.026
57.601,1.029
57.631,1.024
57.661,1.024
57.691,1.030
57.721,1.026
57.751,1.022
57.781,1.027
57.811,1.025
57.841,1.031
57.871,1.025
57.901,1.030
57.931,1.031
57.961,1.024
57.991,1.028
58.021,1.032
58.051,1.023
58.081,1.022
58.111,1.033
58.141,1.022
58.171,1.029
58.201,1.031
58.231,1.025
58.261,1.025
58.291,1.031
58.321,1.026
58.351,1.022
58.381,1.027
58.411,1.028
58.441,1.031
58.471,1.024
58.501,1.029
58.531,1.026
58.561,1.027
58.591,1.031
58.621,1.026
58.651,1.022
58.681,1.033
58.711,1.027
58.741,1.020
58.771,1.031
58.801,1.028
58.831,1.024
58.861,1.031
58.891,1.032
58.921,1.022
58.951,1.025
58.981,1.033
59.011,1.022
59.041,1.026
59.071,1.032
59.101,1.027
59.131,1.026
59.161,1.031
59.191,1.023
59.221,1.021
59.251,1.027
59.281,1.024
59.311,1.024
59.341,1.029
59.371,1.030
59.401,1.027
59.431,1.025
59.461,1.027
59.491,1.028
59.521,1.024
59.551,1.023
59.581,1.026
59.611,1.027
59.641,1.031
59.671,1.022
59.701,1.028
59.731,1.026
59.761,1.020
59.791,1.030
59.821,1.030
59.851,1.023
59.881,1.024
59.911,1.027
59.941,1.025
59.971,1.029
60.001,1.030
60.031,1.030
60.061,1.028
60.091,1.024
60.121,1.027
60.151,1.031
60.181,1.025
60.211,1.027
60.241,1.035
60.271,1.017
60.301,1.028
60.331,1.033
60.361,1.021
60.391,1.023
60.421,1.029
60.451,1.027
60.481,1.026
60.511,1.029
60.541,1.025
60.571,1.029
60.601,1.029
60.631,1.024
60.661,1.028
60.691,1.022
60.721,1.024
60.751,1.031
60.781,1.028
60.811,1.025
60.841,1.035
60.871,1.031
60.901,1.024
60.931,1.030
60.961,1.029
60.991,1.020
61.021,1.029
61.051,1.035
61.081,1.024
61.111,1.023
61.141,1.033
61.171,1.019
61.201,1.025
61.231,1.036
61.261,1.021
61.291,1.025
61.321,1.030
61.351,1.028
61.381,1.026
61.411,1.028
61.441,1.028
61.471,1.028
61.501,1.027
61.531,1.030
61.561,1.028
61.591,1.021
61.621,1.029
61.651,1.029
61.681,1.027
61.711,1.031
61.741,1.024
61.771,1.030
61.801,1.030
61.831,1.025
61.861,1.030
61.891,1.024
61.921,1.023
61.951,1.029
61.981,1.027
62.011,1.022
62.041,1.030
62.071,1.023
62.101,1.026
62.131,1.025
62.161,1.024
62.191,1.024
62.221,1.021
62.251,1.029
62.281,1.032
62.311,1.023
62.341,1.025
62.371,1.024
62.401,1.021
62.431,1.032
62.461,1.028
62.491,1.027
62.521,1.027
62.551,1.023
62.581,1.027
62.611,1.029
62.641,1.025
62.671,1.027
62.701,1.028
62.731,1.027
62.761,1.026
62.791,1.021
62.821,1.028
62.851,1.032
62.881,1.029
62.911,1.024
62.941,1.029
62.971,1.025
63.001,1.024
63.031,1.026
63.061,1.023
63.091,1.028
63.121,1.024
63.151,1.024
63.181,1.024
63.211,1.026
63.241,1.024
63.271,1.028
63.301,1.027
63.331,1.025
63.361,1.023
63.391,1.026
63.421,1.026
63.451,1.024
63.481,1.027
63.511,1.027
63.541,1.030
63.571,1.024
63.601,1.027
63.631,1.030
63.661,1.029
63.691,1.027
63.721,1.023
63.751,1.017
63.781,1.025
63.811,1.021
63.841,1.016
63.871,1.024
63.901,1.022
63.931,1.031
63.961,1.026
63.991,1.034
64.021,1.039
64.051,1.042
64.081,1.041
64.111,1.026
64.141,1.006
64.171,1.025
64.201,1.035
64.231,1.030
64.261,1.014
64.291,1.022
64.321,1.018
64.351,1.014
64.381,1.010
64.411,1.020
64.441,1.019
64.471,1.010
64.501,1.027
64.531,1.027
64.561,1.029
64.591,1.025
64.621,1.023
64.651,1.042
64.681,1.033
64.711,1.026
64.741,1.031
64.771,1.021
64.801,1.014
64.831,1.020
64.861,1.018
64.891,1.021
64.921,1.033
64.951,1.024
64.981,1.016
65.011,1.020
65.041,1.017
65.071,1.015
65.101,1.020
65.131,1.035
65.161,1.028
65.191,0.997
65.221,1.019
65.251,1.039
65.281,1.030
65.311,1.005
65.341,1.016
65.371,1.040
65.401,1.045
65.431,1.018
65.461,1.012
65.491,1.027
65.521,1.017
65.551,1.000
65.581,1.022
65.611,1.021
65.641,1.028
65.671,1.023
65.701,1.023
65.731,1.028
65.761,1.014
65.791,1.018
65.821,1.016
65.851,1.020
65.881,1.026
65.911,1.025
65.941,1.036
65.971,1.035
66.001,1.016
66.031,1.016
66.061,1.006
66.091,1.018
66.121,1.018
66.151,1.019
66.181,1.019
66.211,1.020
66.241,1.028
66.271,1.026
66.301,1.024
66.331,1.017
66.361,1.019
66.391,1.025
66.421,1.027
66.451,1.022
66.481,1.014
66.511,1.020
66.541,1.023
66.571,1.022
66.601,1.020
66.631,1.027
66.661,1.026
66.691,1.020
66.721,1.021
66.751,1.025
66.781,1.027
66.811,1.025
66.841,1.023
66.871,1.024
66.901,1.030
66.931,1.032
66.961,1.030
66.991,1.014
67.021,1.016
67.051,1.026
67.081,1.026
67.111,1.023
67.141,1.009
67.171,1.021
67.201,1.028
67.231,1.016
67.261,1.034
67.291,1.036
67.321,1.035
67.351,1.038
67.381,1.028
67.411,1.023
67.441,1.015
67.471,1.012
67.501,1.026
67.531,1.025
67.561,1.021
67.591,1.022
67.621,1.035
67.651,1.036
67.681,1.037
67.711,1.023
67.741,1.019
67.771,1.029
67.801,1.024
67.831,1.027
67.861,1.033
67.891,1.024
67.921,1.024
67.951,1.030
67.981,1.029
68.011,1.018
68.041,1.021
68.071,1.023
68.101,1.028
68.131,1.029
68.161,1.031
68.191,1.020
68.221,1.032
68.251,1.022
68.281,1.022
68.311,1.028
68.341,1.029
68.371,1.025
68.401,1.033
68.431,1.022
68.461,1.019
68.491,1.029
68.521,1.034
68.551,1.034
68.581,1.021
68.611,1.026
68.641,1.029
68.671,1.027
68.701,1.031
68.731,1.025
68.761,1.039
68.791,1.035
68.821,1.022
68.851,1.024
68.881,1.029
68.911,1.018
68.941,1.038
68.971,1.041
69.001,1.029
69.031,1.009
69.061,1.034
69.091,1.038
69.121,1.013
69.151,1.028
69.181,1.060
69.211,1.037
69.241,1.015
69.271,1.028
69.301,1.008
69.331,1.055
69.361,1.027
69.391,1.011
69.421,1.028
69.451,1.033
69.481,1.020
69.511,1.013
69.541,1.037
69.571,1.023
69.601,1.020
69.631,1.035
69.661,1.023
69.691,1.010
69.721,1.022
69.751,1.028
69.781,1.030
69.811,1.019
69.841,1.032
69.871,1.033
69.901,1.036
69.931,1.031
69.961,1.020
69.991,1.017
70.021,1.017
70.051,1.021
70.081,1.025
70.111,1.012
70.141,1.008
70.171,1.028
70.201,1.022
70.231,1.015
70.261,1.014
70.291,1.021
70.321,1.035
70.351,1.020
70.381,1.032
70.411,1.041
70.441,1.037
70.471,0.988
70.501,1.013
70.531,1.053
70.561,1.043
70.591,1.016
70.621,1.031
70.651,1.035
70.681,0.992
70.711,1.014
70.741,1.042
70.771,1.037
70.801,1.028
70.831,1.018
70.861,1.020
70.891,1.015
70.921,1.006
70.951,1.013
70.981,1.022
71.011,1.023
71.041,1.017
71.071,1.020
71.101,1.021
71.131,1.027
71.161,1.018
71.191,1.009
71.221,1.016
71.251,1.027
71.281,1.021
71.311,1.025
71.341,1.030
71.371,1.030
71.401,1.023
71.431,1.013
71.461,1.010
71.491,1.018
71.521,1.018
71.551,1.017
71.581,1.037
71.611,1.037
71.641,1.026
71.671,1.039
71.701,1.030
71.731,1.011
71.761,1.019
71.791,1.021
71.821,1.011
71.851,1.014
71.881,1.011
71.911,1.007
71.941,1.012
71.971,1.017
72.001,1.021
72.031,1.030
72.061,1.036
72.091,1.026
72.121,1.021
72.151,1.020
72.181,1.017
72.211,1.018
72.241,1.024
72.271,1.021
72.301,1.013
72.331,1.017
72.361,1.020
72.391,1.010
72.421,1.017
72.451,1.031
72.481,1.034
72.511,1.020
72.541,1.018
72.571,1.027
72.601,1.029
72.631,1.016
72.661,1.007
72.691,1.019
72.721,1.014
72.751,1.019
72.781,1.025
72.811,1.024
72.841,1.020
72.871,1.023
72.901,1.024
72.931,1.014
72.961,1.006
72.991,1.026
73.021,1.021
73.051,1.025
73.081,1.025
73.111,1.018
73.141,1.016
73.171,1.018
73.201,1.024
73.231,1.018
73.261,1.021
73.291,1.024
73.321,1.021
73.351,1.021
73.381,1.021
73.411,1.016
73.441,1.013
73.471,1.018
73.501,1.025
73.531,1.030
73.561,1.017
73.591,1.017
73.621,1.034
73.651,1.023
73.681,1.016
73.711,1.022
73.741,1.021
73.771,1.009
73.801,1.021
73.831,1.024
73.861,1.015
73.891,1.021
73.921,1.023
73.951,1.021
73.981,1.021
74.011,1.024
74.041,1.025
74.071,1.013
74.101,1.018
74.131,1.022
74.161,1.020
74.191,1.022
74.221,1.025
74.251,1.020
74.281,1.022
74.311,1.020
74.341,1.014
74.371,1.020
74.401,1.021
74.431,1.012
74.461,1.020
74.491,1.016
74.521,1.024
74.551,1.030
74.581,1.019
74.611,1.021
74.641,1.024
74.671,1.019
74.701,1.021
74.731,1.013
74.761,1.018
74.791,1.019
74.821,1.020
74.851,1.020
74.881,1.027
74.911,1.023
74.941,1.019
74.971,1.021
75.001,1.026
75.031,1.025
75.061,1.028
75.091,1.019
75.121,1.017
75.151,1.018
75.181,1.016
75.211,1.017
75.241,1.018
75.271,1.025
75.301,1.014
75.331,1.014
75.361,1.017
75.391,1.013
75.421,1.013
75.451,1.023
75.481,1.035
75.511,1.012
75.541,1.013
75.571,1.007
75.601,1.001
75.631,1.006
75.661,1.007
75.691,1.011
75.721,1.005
75.751,1.001
75.781,1.009
75.811,1.010
75.841,1.023
75.871,1.039
75.901,1.032
75.931,1.032
75.961,1.036
75.991,1.028
76.021,1.018
76.051,1.005
76.081,1.000
76.111,1.015
76.141,1.001
76.171,1.019
76.201,1.029
76.231,1.017
76.261,1.047
76.291,1.009
76.321,0.977
76.351,1.014
76.381,1.002
76.411,1.009
76.441,1.019
76.471,1.041
76.501,1.052
76.531,1.035
76.561,1.041
76.591,1.004
76.621,0.973
76.651,0.995
76.681,1.031
76.711,1.044
76.741,1.003
76.771,0.996
76.801,1.032
76.831,1.038
76.861,1.018
76.891,1.005
76.921,0.985
76.951,0.991
76.981,1.051
77.011,1.066
77.041,1.040
77.071,1.003
77.101,0.996
77.131,0.997
77.161,0.999
77.191,0.980
77.221,1.024
77.251,1.035
77.281,1.024
77.311,1.011
77.341,1.016
77.371,1.005
77.401,1.021
77.431,1.025
77.461,1.018
77.491,1.021
77.521,1.031
77.551,1.016
77.581,1.014
77.611,1.011
77.641,1.020
77.671,1.021
77.701,1.025
77.731,1.040
77.761,1.025
77.791,1.024
77.821,1.037
77.851,1.020
77.881,1.012
77.911,0.998
77.941,0.985
77.971,1.002
78.001,1.022
78.031,1.021
78.061,1.014
78.091,1.030
78.121,1.043
78.151,1.062
78.181,1.062
78.211,1.049
78.241,1.028
78.271,1.022
78.301,1.006
78.331,1.001
78.361,0.996
78.391,1.009
78.421,1.013
78.451,1.017
78.481,1.038
78.511,1.040
78.541,1.022
78.571,1.025
78.601,1.016
78.631,1.013
78.661,1.018
78.691,1.020
78.721,1.014
78.751,1.020
78.781,1.030
78.811,1.030
78.841,1.027
78.871,1.027
78.901,1.024
78.931,1.028
78.961,1.016
78.991,1.010
79.021,1.022
79.051,1.033
79.081,1.038
79.111,1.042
79.141,1.045
79.171,1.032
79.201,1.021
79.231,0.999
79.261,0.994
79.291,1.003
79.321,1.003
79.351,1.020
79.381,1.031
79.411,1.035
79.441,1.033
79.471,1.036
79.501,1.036
79.531,1.029
79.561,1.027
79.591,1.029
79.621,1.031
79.651,1.022
79.681,1.018
79.711,1.013
79.741,1.019
79.771,1.022
79.801,1.019
79.831,1.023
79.861,1.026
79.891,1.023
79.921,1.024
79.951,1.023
79.981,1.016
80.011,1.023
80.041,1.033
80.071,1.016
80.101,1.023
80.131,1.025
80.161,1.022
80.191,1.027
80.221,1.024
80.251,1.025
80.281,1.022
80.311,1.030
80.341,1.007
80.371,1.025
80.401,1.030
80.431,1.023
80.461,1.018
80.491,1.016
80.521,1.021
80.551,1.025
80.581,1.026
80.611,1.026
80.641,1.027
80.671,1.025
80.701,1.022
80.731,1.024
80.761,1.019
80.791,1.017
80.821,1.030
80.851,1.031
80.881,1.020
80.911,1.014
80.941,1.020
80.971,1.026
81.001,1.026
81.031,1.025
81.061,1.021
81.091,1.021
81.121,1.024
81.151,1.032
81.181,1.020
81.211,1.013
81.241,1.017
81.271,1.022
81.301,1.021
81.331,1.028
81.361,1.030
81.391,1.035
81.421,1.017
81.451,1.013
81.481,1.019
81.511,1.015
81.541,1.022
81.571,1.025
81.601,1.030
81.631,1.021
81.661,1.017
81.691,1.011
81.721,1.033
81.751,1.038
81.781,1.022
81.811,1.020
81.841,1.025
81.871,1.033
81.901,1.030
81.931,1.021
81.961,1.006
81.991,1.011
82.021,1.018
82.051,1.021
82.081,1.012
82.111,1.031
82.141,1.035
82.171,1.028
82.201,1.015
82.231,1.019
82.261,1.030
82.291,1.029
82.321,1.022
82.351,1.016
82.381,1.013
82.411,1.016
82.441,1.024
82.471,1.019
82.501,1.021
82.531,1.030
82.561,1.027
82.591,1.018
82.621,1.023
82.651,1.017
82.681,1.020
82.711,1.022
82.741,1.020
82.771,1.022
82.801,1.028
82.831,1.025
82.861,1.021
82.891,1.022
82.921,1.020
82.951,1.019
82.981,1.027
83.011,1.022
83.041,1.017
83.071,1.022
83.101,1.028
83.131,1.018
83.161,1.021
83.191,1.026
83.221,1.023
83.251,1.018
83.281,1.014
83.311,1.021
83.341,1.021
83.371,1.021
83.401,1.018
83.431,1.021
83.461,1.022
83.491,1.016
83.521,1.025
83.551,1.020
83.581,1.015
83.611,1.024
83.641,1.033
83.671,1.021
83.701,1.023
83.731,1.022
83.761,1.018
83.791,1.023
83.821,1.019
83.851,1.020
83.881,1.021
83.911,1.020
83.941,1.017
83.971,1.021
84.001,1.025
84.031,1.021
84.061,1.025
84.091,1.027
84.121,1.021
84.151,1.012
84.181,1.015
84.211,1.018
84.241,1.014
84.271,1.027
84.301,1.029
84.331,1.023
84.361,1.016
84.391,1.011
84.421,1.021
84.451,1.024
84.481,1.018
84.511,1.021
84.541,1.026
84.571,1.021
84.601,1.019
84.631,1.016
84.661,1.025
84.691,1.024
84.721,1.015
84.751,1.024
84.781,1.021
84.811,1.011
84.841,1.022
84.871,1.026
84.901,1.017
84.931,1.020
84.961,1.020
84.991,1.021
85.021,1.015
85.051,1.019
85.081,1.018
85.111,1.021
85.141,1.025
85.171,1.022
85.201,1.022
85.231,1.019
85.261,1.021
85.291,1.023
85.321,1.021
85.351,1.020
85.381,1.016
85.411,1.020
85.441,1.022
85.471,1.021
85.501,1.021
85.531,1.025
85.561,1.022
85.591,1.021
85.621,1.025
85.651,1.014
85.681,1.022
85.711,1.029
85.741,1.017
85.771,1.021
85.801,1.024
85.831,1.020
85.861,1.021
85.891,1.022
85.921,1.019
85.951,1.024
85.981,1.020
86.011,1.021
86.041,1.020
86.071,1.021
86.101,1.020
86.131,1.027
86.161,1.020
86.191,1.018
86.221,1.029
86.251,1.021
86.281,1.014
86.311,1.024
86.341,1.024
86.371,1.011
86.401,1.026
86.431,1.021
86.461,1.017
86.491,1.025
86.521,1.020
86.551,1.021
86.581,1.024
86.611,1.021
86.641,1.019
86.671,1.027
86.701,1.021
86.731,1.018
86.761,1.024
86.791,1.021
86.821,1.017
86.851,1.020
86.881,1.024
86.911,1.017
86.941,1.021
86.971,1.024
87.001,1.022
87.031,1.021
87.061,1.019
87.091,1.021
87.121,1.030
87.151,1.013
87.181,1.021
87.211,1.025
87.241,1.015
87.271,1.019
87.301,1.028
87.331,1.021
87.361,1.016
87.391,1.021
87.421,1.021
87.451,1.021
87.481,1.025
87.511,1.022
87.541,1.019
87.571,1.021
87.601,1.020
87.631,1.020
87.661,1.024
87.691,1.021
87.721,1.023
87.751,1.023
87.781,1.017
87.811,1.019
87.841,1.024
87.871,1.021
87.901,1.021
87.931,1.024
87.961,1.020
87.991,1.017
88.021,1.023
88.051,1.021
88.081,1.026
88.111,1.021
88.141,1.021
88.171,1.019
88.201,1.024
88.231,1.024
88.261,1.020
88.291,1.018
88.321,1.021
88.351,1.017
88.381,1.021
88.411,1.023
88.441,1.017
88.471,1.016
88.501,1.021
88.531,1.024
88.561,1.019
88.591,1.019
88.621,1.023
88.651,1.017
88.681,1.024
88.711,1.021
88.741,1.021
88.771,1.023
88.801,1.023
88.831,1.015
88.861,1.021
88.891,1.024
88.921,1.019
88.951,1.017
88.981,1.022
89.011,1.014
89.041,1.018
89.071,1.019
89.101,1.020
89.131,1.023
89.161,1.022
89.191,1.021
89.221,1.024
89.251,1.021
89.281,1.018
89.311,1.020
89.341,1.015
89.371,1.024
89.401,1.022
89.431,1.016
89.461,1.023
89.491,1.026
89.521,1.017
89.551,1.021
89.581,1.027
89.611,1.017
89.641,1.015
89.671,1.026
89.701,1.020
89.731,1.020
89.761,1.020
89.791,1.021
89.821,1.020
89.851,1.025
89.881,1.018
89.911,1.021
89.941,1.027
89.971,1.016
90.001,1.020
90.031,1.024
90.061,1.020
90.091,1.019
90.121,1.026
90.151,1.017
90.181,1.022
90.211,1.029
90.241,1.015
90.271,1.019
90.301,1.028
90.331,1.019
90.361,1.019
90.391,1.025
90.421,1.018
90.451,1.019
90.481,1.017
90.511,1.025
90.541,1.022
90.571,1.012
90.601,1.023
90.631,1.018
90.661,1.020
90.691,1.026
90.721,1.019
90.751,1.016
90.781,1.022
90.811,1.018
90.841,1.021
90.871,1.021
90.901,1.019
90.931,1.018
90.961,1.024
90.991,1.019
91.021,1.018
91.051,1.032
91.081,1.025
91.111,1.018
91.141,1.016
91.171,1.027
91.201,1.017
91.231,1.020
91.261,1.026
91.291,1.022
91.321,1.013
91.351,1.030
91.381,1.019
91.411,1.015
91.441,1.023
91.471,1.023
91.501,1.018
91.531,1.016
91.561,1.021
91.591,1.023
91.621,1.021
91.651,1.020
91.681,1.023
91.711,1.024
91.741,1.017
91.771,1.021
91.801,1.024
91.831,1.017
91.861,1.022
91.891,1.026
91.921,1.016
91.951,1.022
91.981,1.020
92.011,1.021
92.041,1.022
92.071,1.020
92.101,1.024
92.131,1.018
92.161,1.021
92.191,1.023
92.221,1.018
92.251,1.025
92.281,1.018
92.311,1.020
92.341,1.024
92.371,1.025
92.401,1.015
92.431,1.020
92.461,1.027
92.491,1.019
92.521,1.016
92.551,1.023
92.581,1.021
92.611,1.020
92.641,1.024
92.671,1.021
92.701,1.021
92.731,1.020
92.761,1.021
92.791,1.021
92.821,1.019
92.851,1.023
92.881,1.024
92.911,1.016
92.941,1.021
92.971,1.024
93.001,1.022
93.031,1.020
93.061,1.023
93.091,1.019
93.121,1.020
93.151,1.024
93.181,1.024
93.211,1.020
93.241,1.021
93.271,1.019
93.301,1.025
93.331,1.021
93.361,1.016
93.391,1.024
93.421,1.022
93.451,1.020
93.481,1.026
93.511,1.018
93.541,1.019
93.571,1.022
93.601,1.024
93.631,1.017
93.661,1.018
93.691,1.023
93.721,1.020
93.751,1.015
93.781,1.030
93.811,1.018
93.841,1.015
93.871,1.019
93.901,1.020
93.931,1.019
93.961,1.022
93.991,1.022
94.021,1.015
94.051,1.021
94.081,1.024
94.111,1.018
94.141,1.020
94.171,1.024
94.201,1.016
94.231,1.019
94.261,1.020
94.291,1.022
94.321,1.025
94.351,1.021
94.381,1.024
94.411,1.021
94.441,1.020
94.471,1.021
94.501,1.024
94.531,1.014
94.561,1.024
94.591,1.020
94.621,1.014
94.651,1.021
94.681,1.022
94.711,1.026
94.741,1.023
94.771,1.019
94.801,1.021
94.831,1.025
94.861,1.021
94.891,1.016
94.921,1.018
94.951,1.023
94.981,1.021
95.011,1.021
95.041,1.024
95.071,1.025
95.101,1.017
95.131,1.026
95.161,1.021
95.191,1.018
95.221,1.019
95.251,1.021
95.281,1.018
95.311,1.022
95.341,1.017
95.371,1.023
95.401,1.018
95.431,1.022
95.461,1.021
95.491,1.017
95.521,1.026
95.551,1.021
95.581,1.021
95.611,1.022
95.641,1.020
95.671,1.022
95.701,1.022
95.731,1.017
95.761,1.019
95.791,1.017
95.821,1.022
95.851,1.025
95.881,1.022
95.911,1.018
95.941,1.023
95.971,1.023
96.001,1.022
96.031,1.028
96.061,1.020
96.091,1.013
96.121,1.024
96.151,1.017
96.181,1.018
96.211,1.027
96.241,1.017
96.271,1.018
96.301,1.020
96.331,1.025
96.361,1.019
96.391,1.018
96.421,1.023
96.451,1.021
96.481,1.020
96.511,1.021
96.541,1.022
96.571,1.016
96.601,1.020
96.631,1.020
96.661,1.022
96.691,1.024
96.721,1.017
96.751,1.022
96.781,1.023
96.811,1.016
96.841,1.024
96.871,1.023
96.901,1.019
96.931,1.020
96.961,1.015
96.991,1.026
97.021,1.019
97.051,1.021
97.081,1.021
97.111,1.018
97.141,1.020
97.171,1.025
97.201,1.027
97.231,1.021
97.261,1.018
97.291,1.021
97.321,1.017
97.351,1.020
97.381,1.026
97.411,1.020
97.441,1.014
97.471,1.023
97.501,1.024
97.531,1.019
97.561,1.023
97.591,1.025
97.621,1.012
97.651,1.022
97.681,1.025
97.711,1.020
97.741,1.016
97.771,1.023
97.801,1.020
97.831,1.026
97.861,1.018
97.891,1.023
97.921,1.021
97.951,1.020
97.981,1.021
98.011,1.023
98.041,1.025
98.071,1.017
98.101,1.021
98.131,1.023
98.161,1.021
98.191,1.019
98.221,1.024
98.251,1.019
98.281,1.017
98.311,1.023
98.341,1.023
98.371,1.017
98.401,1.021
98.431,1.024
98.461,1.019
98.491,1.021
98.521,1.023
98.551,1.022
98.581,1.022
98.611,1.017
98.641,1.019
98.671,1.026
98.701,1.012
98.731,1.021
98.761,1.021
98.791,1.014
98.821,1.024
98.851,1.025
98.881,1.016
98.911,1.024
98.941,1.023
98.971,1.017
99.001,1.022
99.031,1.021
99.061,1.018
99.091,1.023
99.121,1.025
99.151,1.015
99.181,1.024
99.211,1.020
99.241,1.021
99.271,1.021
99.301,1.016
99.331,1.021
99.361,1.022
99.391,1.020
99.421,1.021
99.451,1.024
99.481,1.014
99.511,1.025
99.541,1.022
99.571,1.021
99.601,1.020
99.631,1.017
99.661,1.022
99.691,1.022
99.721,1.019
99.751,1.021
99.781,1.017
99.811,1.018
99.841,1.020
99.871,1.021
99.901,1.020
99.931,1.023
99.961,1.020
99.991,1.017
100.021,1.022
100.051,1.024
100.081,1.021
100.111,1.020
100.141,1.023
100.171,1.023
100.201,1.022
100.231,1.021
100.261,1.017
100.291,1.028
100.321,1.022
100.351,1.019
100.381,1.022
100.411,1.021
100.441,1.022
100.471,1.021
100.501,1.028
100.531,1.018
100.561,1.021
100.591,1.021
100.621,1.018
100.651,1.020
100.681,1.021
100.711,1.021
100.741,1.018
100.771,1.022
100.801,1.022
100.831,1.020
100.861,1.018
100.891,1.026
100.921,1.021
100.951,1.018
100.981,1.023
101.011,1.023
101.041,1.020
101.071,1.023
101.101,1.020
101.131,1.025
101.161,1.018
101.191,1.018
101.221,1.022
101.251,1.021
101.281,1.022
101.311,1.021
101.341,1.017
101.371,1.026
101.401,1.021
101.431,1.019
101.461,1.021
101.491,1.026
101.521,1.017
101.551,1.022
101.581,1.021
101.611,1.011
101.641,1.025
101.671,1.033
101.701,1.016
101.731,1.022
101.761,1.034
101.791,1.016
101.821,1.021
101.851,1.025
101.881,1.018
101.911,1.021
101.941,1.025
101.971,1.006
102.001,1.029
102.031,1.031
102.061,1.011
102.091,1.025
102.121,1.025
102.151,1.019
102.181,1.022
102.211,1.021
102.241,1.020
102.271,1.015
102.301,1.023
102.331,1.015
102.361,1.025
102.391,1.024
102.421,1.017
102.451,1.021
102.481,1.023
102.511,1.018
102.541,1.020
102.571,1.018
102.601,1.018
102.631,1.021
102.661,1.026
102.691,1.028
102.721,1.017
102.751,1.021
102.781,1.025
102.811,1.022
102.841,1.021
102.871,1.023
102.901,1.020
102.931,1.021
102.961,1.021
102.991,1.017
103.021,1.020
103.051,1.022
103.081,1.025
103.111,1.021
103.141,1.022
103.171,1.017
103.201,1.027
103.231,1.026
103.261,1.018
103.291,1.026
103.321,1.020
103.351,1.012
103.381,1.022
103.411,1.019
103.441,1.017
103.471,1.023
103.501,1.025
103.531,1.018
103.561,1.021
103.591,1.029
103.621,1.020
103.651,1.017
103.681,1.021
103.711,1.021
103.741,1.022
103.771,1.020
103.801,1.020
103.831,1.018
103.861,1.021
103.891,1.026
103.921,1.025
103.951,1.015
103.981,1.025
104.011,1.020
104.041,1.019
104.071,1.019
104.101,1.024
104.131,1.014
104.161,1.022
104.191,1.023
104.221,1.014
104.251,1.022
104.281,1.021
104.311,1.020
104.341,1.022
104.371,1.022
104.401,1.019
104.431,1.021
104.461,1.022
104.491,1.018
104.521,1.018
104.551,1.017
104.581,1.019
104.611,1.020
104.641,1.026
104.671,1.019
104.701,1.029
104.731,1.026
104.761,1.021
104.791,1.024
104.821,1.021
104.851,1.025
104.881,1.021
104.911,1.039
104.941,1.020
104.971,1.024
105.001,1.022
105.031,1.024
105.061,1.046
105.091,1.023
105.121,0.993
105.151,1.008
105.181,1.028
105.211,1.023
105.241,1.019
105.271,1.035
105.301,1.029
105.331,1.018
105.361,1.051
105.391,1.051
105.421,1.021
105.451,0.979
105.481,0.953
105.511,1.039
105.541,1.048
105.571,1.009
105.601,1.030
105.631,1.109
105.661,1.079
105.691,1.029
105.721,1.033
105.751,1.007
105.781,1.007
105.811,1.021
105.841,1.068
105.871,1.064
105.901,1.053
105.931,1.044
105.961,1.036
105.991,1.037
106.021,1.047
106.051,1.042
106.081,1.037
106.111,1.056
106.141,1.047
106.171,0.998
106.201,1.034
106.231,1.062
106.261,1.018
106.291,1.031
106.321,1.043
106.351,1.041
106.381,1.036
106.411,1.052
106.441,1.046
106.471,1.038
106.501,1.019
106.531,1.036
106.561,1.021
106.591,1.045
106.621,1.054
106.651,1.059
106.681,1.019
106.711,0.999
106.741,0.997
106.771,1.002
106.801,1.006
106.831,1.022
106.861,1.063
106.891,1.065
106.921,1.060
106.951,1.041
106.981,1.038
107.011,1.042
107.041,1.034
107.071,1.030
107.101,1.031
107.131,1.012
107.161,0.994
107.191,1.019
107.221,1.009
107.251,1.016
107.281,1.027
107.311,1.035
107.341,1.053
107.371,1.056
107.401,1.056
107.431,1.041
107.461,1.026
107.491,1.031
107.521,1.032
107.551,1.021
107.581,1.014
107.611,1.034
107.641,1.040
107.671,1.050
107.701,1.051
107.731,1.041
