df_hash,22ZHK4.TDZQKW
278.300,1.053
278.330,1.043
278.360,1.045
278.390,1.044
278.420,1.051
278.450,1.042
278.480,1.044
278.510,1.046
278.540,1.055
278.570,1.048
278.600,1.046
278.630,1.045
278.660,1.039
278.690,1.040
278.720,1.043
278.750,1.047
278.780,1.038
278.810,1.042
278.840,1.043
278.870,1.054
278.900,1.046
278.930,1.045
278.960,1.040
278.990,1.037
279.020,1.043
279.050,1.045
279.080,1.045
279.110,1.045
279.140,1.045
279.170,1.039
279.200,1.049
279.230,1.039
279.260,1.046
279.290,1.039
279.320,1.040
279.350,1.036
279.380,1.043
279.410,1.040
279.440,1.042
279.470,1.040
279.500,1.044
279.530,1.044
279.560,1.043
279.590,1.050
279.620,1.039
279.650,1.039
279.680,1.041
279.710,1.039
279.740,1.042
279.770,1.041
279.800,1.044
279.830,1.046
279.860,1.055
279.890,1.051
279.920,1.053
279.950,1.064
279.980,1.078
280.010,1.081
280.040,1.054
280.070,1.037
280.100,1.055
280.130,1.070
280.160,1.034
280.190,1.033
280.220,0.980
280.250,1.004
280.280,1.016
280.310,1.023
280.340,1.111
280.370,1.129
280.400,1.046
280.430,1.014
280.460,0.980
280.490,0.971
280.520,0.982
280.550,1.008
280.580,0.999
280.610,0.980
280.640,1.015
280.670,1.028
280.700,1.026
280.730,1.034
280.760,1.017
280.790,1.031
280.820,1.046
280.850,1.056
280.880,1.080
280.910,1.052
280.940,1.062
280.970,1.057
281.000,1.066
281.030,1.068
281.060,1.065
281.090,1.082
281.120,1.064
281.150,1.038
281.180,1.042
281.210,1.045
281.240,1.050
281.270,1.036
281.300,1.045
281.330,1.041
281.360,1.047
281.390,1.053
281.420,1.053
281.450,1.047
281.480,1.062
281.510,1.051
281.540,1.060
281.570,1.055
281.600,1.048
281.630,1.055
281.660,1.049
281.690,1.003
281.720,1.001
281.750,1.034
281.780,1.046
281.810,1.057
281.840,1.040
281.870,1.029
281.900,1.023
281.930,1.026
281.960,1.028
281.990,1.075
282.020,1.022
282.050,1.040
282.080,1.034
282.110,1.023
282.140,1.025
282.170,1.022
282.200,0.997
282.230,1.026
282.260,1.038
282.290,1.044
282.320,1.047
282.350,1.053
282.380,1.054
282.410,1.059
282.440,1.062
282.470,1.055
282.500,1.052
282.530,1.052
282.560,1.054
282.590,1.044
282.620,1.042
282.650,1.027
282.680,1.018
282.710,1.037
282.740,1.052
282.770,1.049
282.800,1.040
282.830,1.052
282.860,1.050
282.890,1.052
282.920,1.050
282.950,1.040
282.980,1.043
283.010,1.038
283.040,1.036
283.070,1.042
283.100,1.036
283.130,1.033
283.160,1.039
283.190,1.038
283.220,1.043
283.250,1.047
283.280,1.048
283.310,1.040
283.340,1.045
283.370,1.044
283.400,1.039
283.430,1.032
283.460,1.042
283.490,1.036
283.520,1.040
283.550,1.046
283.580,1.035
283.610,1.034
283.640,1.038
283.670,1.031
283.700,1.034
283.730,1.039
283.760,1.131
283.790,1.039
283.820,1.043
283.850,1.042
283.880,1.032
283.910,1.024
283.940,1.037
283.970,1.059
284.000,1.030
284.030,1.045
284.060,1.040
284.090,1.037
284.120,1.026
284.150,1.036
284.180,1.051
284.210,1.052
284.240,1.044
284.270,1.039
284.300,1.047
284.330,1.034
284.360,1.036
284.390,1.040
284.420,1.043
284.450,1.028
284.480,1.036
284.510,1.052
284.540,1.041
284.570,1.033
284.600,1.033
284.630,1.031
284.660,1.041
284.690,1.045
284.720,1.038
284.750,1.035
284.780,1.035
284.810,1.048
284.840,1.045
284.870,1.041
284.900,1.048
284.930,1.039
284.960,1.037
284.990,1.051
285.020,1.042
285.050,1.041
285.080,1.039
285.110,1.032
285.140,1.037
285.170,1.041
285.200,1.036
285.230,1.032
285.260,1.039
285.290,1.037
285.320,1.046
285.350,1.040
285.380,1.041
285.410,1.045
285.440,1.032
285.470,1.034
285.500,1.046
285.530,1.056
285.560,1.054
285.590,1.052
285.620,1.032
285.650,1.033
285.680,1.027
285.710,1.030
285.740,1.032
285.770,1.043
285.800,1.047
285.830,1.032
285.860,1.043
285.890,1.034
285.920,1.047
285.950,1.037
285.980,1.032
286.010,1.045
286.040,1.035
286.070,1.036
286.100,1.038
286.130,1.035
286.160,1.040
286.190,1.039
286.220,1.045
286.250,1.044
286.280,1.042
286.310,1.033
286.340,1.042
286.370,1.040
286.400,1.030
286.430,1.041
286.460,1.043
286.490,1.043
286.520,1.033
286.550,1.046
286.580,1.039
286.610,1.053
286.640,1.040
286.670,1.035
286.700,1.041
286.730,1.039
286.760,1.027
286.790,1.038
286.820,1.046
286.850,1.044
286.880,1.045
286.910,1.043
286.940,1.044
286.970,1.039
287.000,1.037
287.030,1.043
287.060,1.036
287.090,1.035
287.120,1.044
287.150,1.044
287.180,1.041
287.210,1.037
287.240,1.041
287.270,1.038
287.300,1.039
287.330,1.032
287.360,1.042
287.390,1.042
287.420,1.041
287.450,1.039
287.480,1.040
287.510,1.041
287.540,1.041
287.570,1.035
287.600,1.037
287.630,1.034
287.660,1.035
287.690,1.046
287.720,1.047
287.750,1.048
287.780,1.039
287.810,1.034
287.840,1.034
287.870,1.040
287.900,1.042
287.930,1.045
287.960,1.043
287.990,1.046
288.020,1.035
288.050,1.035
288.080,1.042
288.110,1.037
288.140,1.037
288.170,1.039
288.200,1.035
288.230,1.031
288.260,1.033
288.290,1.044
288.320,1.039
288.350,1.041
288.380,1.040
288.410,1.043
288.440,1.048
288.470,1.036
288.500,1.039
288.530,1.047
288.560,1.039
288.590,1.041
288.620,1.042
288.650,1.037
288.680,1.044
288.710,1.045
288.740,1.044
288.770,1.045
288.800,1.041
288.830,1.035
288.860,1.036
288.890,1.037
288.920,1.037
288.950,1.034
288.980,1.044
289.010,1.039
289.040,1.039
289.070,1.042
289.100,1.040
289.130,1.033
289.160,1.035
289.190,1.046
289.220,1.039
289.250,1.039
289.280,1.042
289.310,1.043
289.340,1.041
289.370,1.040
289.400,1.035
289.430,1.040
289.460,1.036
289.490,1.039
289.520,1.045
289.550,1.041
289.580,1.034
289.610,1.028
289.640,1.038
289.670,1.046
289.700,1.039
289.730,1.044
289.760,1.042
289.790,1.038
289.820,1.033
289.850,1.038
289.880,1.039
289.910,1.044
289.940,1.044
289.970,1.040
290.000,1.040
290.030,1.041
290.060,1.040
290.090,1.038
290.120,1.035
290.150,1.039
290.180,1.041
290.210,1.041
290.240,1.042
290.270,1.044
290.300,1.041
290.330,1.039
290.360,1.036
290.390,1.039
290.420,1.041
290.450,1.038
290.480,1.045
290.510,1.029
290.540,1.033
290.570,1.041
290.600,1.041
290.630,1.042
290.660,1.040
290.690,1.036
290.720,1.041
290.750,1.042
290.780,1.037
290.810,1.039
290.840,1.041
290.870,1.040
290.900,1.033
290.930,1.040
290.960,1.041
290.990,1.038
291.020,1.043
291.050,1.045
291.080,1.034
291.110,1.039
291.140,1.041
291.170,1.037
291.200,1.038
291.230,1.044
291.260,1.037
291.290,1.037
291.320,1.037
291.350,1.035
291.380,1.034
291.410,1.034
291.440,1.037
291.470,1.045
291.500,1.049
291.530,1.041
291.560,1.037
291.590,1.036
291.620,1.045
291.650,1.051
291.680,1.050
291.710,1.046
291.740,1.040
291.770,1.029
291.800,1.021
291.830,1.037
291.860,1.046
291.890,1.046
291.920,1.047
291.950,1.039
291.980,1.033
292.010,1.036
292.040,1.037
292.070,1.038
292.100,1.038
292.130,1.034
292.160,1.033
292.190,1.041
292.220,1.038
292.250,1.046
292.280,1.042
292.310,1.039
292.340,1.032
292.370,1.041
292.400,1.034
292.430,1.038
292.460,1.045
292.490,1.042
292.520,1.035
292.550,1.037
292.580,1.040
292.610,1.043
292.640,1.044
292.670,1.040
292.700,1.035
292.730,1.039
292.760,1.039
292.790,1.043
292.820,1.037
292.850,1.037
292.880,1.048
292.910,1.042
292.940,1.035
292.970,1.034
293.000,1.044
293.030,1.037
293.060,1.036
293.090,1.038
293.120,1.036
293.150,1.041
293.180,1.047
293.210,1.045
293.240,1.046
293.270,1.047
293.300,1.037
293.330,1.033
293.360,1.030
293.390,1.039
293.420,1.041
293.450,1.043
293.480,1.043
293.510,1.042
293.540,1.041
293.570,1.032
293.600,1.039
293.630,1.042
293.660,1.041
293.690,1.037
293.720,1.041
293.750,1.038
293.780,1.040
293.810,1.043
293.840,1.037
293.870,1.035
293.900,1.039
293.930,1.039
293.960,1.040
293.990,1.035
294.020,1.036
294.050,1.039
294.080,1.045
294.110,1.050
294.140,1.041
294.170,1.040
294.200,1.033
294.230,1.046
294.260,1.042
294.290,1.039
294.320,1.039
294.350,1.037
294.380,1.040
294.410,1.045
294.440,1.043
294.470,1.044
294.500,1.044
294.530,1.039
294.560,1.035
294.590,1.032
294.620,1.033
294.650,1.033
294.680,1.040
294.710,1.041
294.740,1.044
294.770,1.039
294.800,1.050
294.830,1.037
294.860,1.034
294.890,1.042
294.920,1.036
294.950,1.036
294.980,1.038
295.010,1.033
295.040,1.041
295.070,1.046
295.100,1.043
295.130,1.049
295.160,1.042
295.190,1.045
295.220,1.039
295.250,1.034
295.280,1.035
295.310,1.039
295.340,1.042
295.370,1.039
295.400,1.042
295.430,1.042
295.460,1.047
295.490,1.056
295.520,1.052
295.550,1.032
295.580,1.059
295.610,1.106
295.640,1.073
295.670,1.046
295.700,1.051
295.730,1.043
295.760,1.025
295.790,1.013
295.820,1.013
295.850,1.020
295.880,1.025
295.910,1.022
295.940,1.026
295.970,1.025
296.000,1.025
296.030,1.027
296.060,1.021
296.090,1.028
296.120,1.034
296.150,1.039
296.180,1.021
296.210,1.032
296.240,1.029
296.270,1.022
296.300,1.021
296.330,1.029
296.360,1.030
296.390,1.036
296.420,1.040
296.450,1.032
296.480,1.033
296.510,1.033
296.540,1.033
296.570,1.033
296.600,1.034
296.630,1.027
296.660,1.034
296.690,1.033
296.720,1.028
296.750,1.031
296.780,1.026
296.810,1.034
296.840,1.031
296.870,1.034
296.900,1.027
296.930,1.021
296.960,1.035
296.990,1.033
297.020,1.038
297.050,1.032
297.080,1.034
297.110,1.031
297.140,1.035
297.170,1.033
297.200,1.029
297.230,1.034
297.260,1.031
297.290,1.032
297.320,1.029
297.350,1.026
297.380,1.031
297.410,1.030
297.440,1.024
297.470,1.021
297.500,1.016
297.530,0.991
297.560,1.007
297.590,1.023
297.620,1.064
297.650,1.053
297.680,1.061
297.710,1.070
297.740,1.065
297.770,1.047
297.800,1.041
297.830,1.040
297.860,1.044
297.890,1.046
297.920,1.039
297.950,1.036
297.980,1.041
298.010,1.034
298.040,1.039
298.070,1.041
298.100,1.041
298.130,1.044
298.160,1.043
298.190,1.042
298.220,1.032
298.250,1.026
298.280,1.036
298.310,1.047
298.340,1.051
298.370,1.042
298.400,1.031
298.430,1.034
298.460,1.031
298.490,1.035
298.520,1.040
298.550,1.038
298.580,1.039
298.610,1.034
298.640,1.040
298.670,1.041
298.700,1.043
298.730,1.039
298.760,1.042
298.790,1.035
298.820,1.039
298.850,1.035
298.880,1.038
298.910,1.039
298.940,1.041
298.970,1.039
299.000,1.036
299.030,1.035
299.060,1.030
299.090,1.032
299.120,1.035
299.150,1.039
299.180,1.042
299.210,1.043
299.240,1.039
299.270,1.038
299.300,1.038
299.330,1.042
299.360,1.043
299.390,1.041
299.420,1.043
299.450,1.034
299.480,1.036
299.510,1.036
299.540,1.036
299.570,1.036
299.600,1.037
299.630,1.037
299.660,1.036
299.690,1.041
299.720,1.040
299.750,1.044
299.780,1.039
299.810,1.039
299.840,1.038
299.870,1.038
299.900,1.038
299.930,1.038
299.960,1.036
299.990,1.041
300.020,1.037
300.050,1.040
300.080,1.044
300.110,1.036
300.140,1.037
300.170,1.041
300.200,1.039
300.230,1.035
300.260,1.032
300.290,1.035
300.320,1.040
300.350,1.044
300.380,1.042
300.410,1.038
300.440,1.040
300.470,1.037
300.500,1.033
300.530,1.040
300.560,1.037
300.590,1.042
300.620,1.039
300.650,1.036
300.680,1.034
300.710,1.037
300.740,1.035
300.770,1.036
300.800,1.038
300.830,1.038
300.860,1.043
300.890,1.041
300.920,1.032
300.950,1.034
300.980,1.033
301.010,1.039
301.040,1.038
301.070,1.039
301.100,1.040
301.130,1.042
301.160,1.038
301.190,1.038
301.220,1.037
301.250,1.039
301.280,1.034
301.310,1.038
301.340,1.045
301.370,1.041
301.400,1.036
301.430,1.040
301.460,1.035
301.490,1.032
301.520,1.041
301.550,1.042
301.580,1.039
301.610,1.037
301.640,1.038
301.670,1.034
301.700,1.032
301.730,1.039
301.760,1.040
301.790,1.040
301.820,1.040
301.850,1.040
301.880,1.041
301.910,1.039
301.940,1.041
301.970,1.030
302.000,1.038
302.030,1.035
302.060,1.041
302.090,1.042
302.120,1.033
302.150,1.041
302.180,1.037
302.210,1.035
302.240,1.036
302.270,1.041
302.300,1.032
302.330,1.039
302.360,1.041
302.390,1.044
302.420,1.037
302.450,1.034
302.480,1.033
302.510,1.039
302.540,1.039
302.570,1.041
302.600,1.043
302.630,1.042
302.660,1.040
302.690,1.036
302.720,1.040
302.750,1.036
302.780,1.037
302.810,1.037
302.840,1.034
302.870,1.040
302.900,1.038
302.930,1.037
302.960,1.041
302.990,1.042
303.020,1.040
303.050,1.041
303.080,1.039
303.110,1.037
303.140,1.036
303.170,1.035
303.200,1.039
303.230,1.040
303.260,1.038
303.290,1.040
303.320,1.039
303.350,1.043
303.380,1.040
303.410,1.037
303.440,1.037
303.470,1.043
303.500,1.040
303.530,1.034
303.560,1.039
303.590,1.039
303.620,1.040
303.650,1.035
303.680,1.039
303.710,1.037
303.740,1.037
303.770,1.037
303.800,1.035
303.830,1.034
303.860,1.039
303.890,1.039
303.920,1.043
303.950,1.038
303.980,1.043
304.010,1.041
304.040,1.043
304.070,1.034
304.100,1.031
304.130,1.029
304.160,1.037
304.190,1.041
304.220,1.037
304.250,1.038
304.280,1.038
304.310,1.037
304.340,1.038
304.370,1.040
304.400,1.031
304.430,1.037
304.460,1.042
304.490,1.042
304.520,1.033
304.550,1.040
304.580,1.040
304.610,1.039
304.640,1.038
304.670,1.038
304.700,1.037
304.730,1.040
304.760,1.040
304.790,1.029
304.820,1.035
304.850,1.039
304.880,1.032
304.910,1.020
304.940,1.022
304.970,1.017
305.000,1.021
305.030,1.028
305.060,1.034
305.090,1.036
305.120,1.046
305.150,1.059
305.180,1.036
305.210,1.043
305.240,1.039
305.270,1.054
305.300,1.061
305.330,1.059
305.360,1.056
305.390,1.059
305.420,1.056
305.450,1.051
305.480,1.047
305.510,1.047
305.540,1.048
305.570,1.045
305.600,1.041
305.630,1.046
305.660,1.042
305.690,1.031
305.720,1.039
305.750,1.042
305.780,1.029
305.810,1.032
305.840,1.032
305.870,1.034
305.900,1.034
305.930,1.031
305.960,1.043
305.990,1.039
306.020,1.040
306.050,1.040
306.080,1.047
306.110,1.045
306.140,1.053
306.170,1.042
306.200,1.034
306.230,1.052
306.260,1.047
306.290,1.037
306.320,1.037
306.350,1.035
306.380,1.036
306.410,1.037
306.440,1.039
306.470,1.048
306.500,1.043
306.530,1.036
306.560,1.036
306.590,1.037
306.620,1.037
306.650,1.033
306.680,1.029
306.710,1.035
306.740,1.047
306.770,1.068
306.800,1.081
306.830,1.068
306.860,1.053
306.890,1.058
306.920,1.078
306.950,1.058
306.980,1.043
307.010,1.057
307.040,1.060
307.070,1.051
307.100,1.026
307.130,1.036
307.160,1.021
307.190,1.041
307.220,1.038
307.250,1.030
307.280,1.035
307.310,1.035
307.340,1.027
307.370,1.031
307.400,1.031
307.430,1.024
307.460,1.023
307.490,1.006
307.520,0.986
307.550,0.927
307.580,0.894
307.610,0.860
307.640,0.917
307.670,1.014
307.700,1.124
307.730,1.196
307.760,1.223
307.790,1.199
307.820,1.142
307.850,1.074
307.880,1.014
307.910,1.015
307.940,1.028
307.970,1.046
308.000,1.054
308.030,1.046
308.060,1.043
308.090,1.049
308.120,1.053
308.150,1.036
308.180,1.026
308.210,1.024
308.240,1.015
308.270,1.022
308.300,1.041
308.330,1.043
308.360,1.046
308.390,1.054
308.420,1.045
308.450,1.033
308.480,1.021
308.510,1.010
308.540,0.995
308.570,0.993
308.600,0.998
308.630,1.011
308.660,1.018
308.690,1.004
308.720,0.990
308.750,0.988
308.780,0.984
308.810,0.979
308.840,0.995
308.870,1.010
308.900,1.021
308.930,1.027
308.960,1.011
308.990,1.036
309.020,1.097
309.050,1.156
309.080,1.181
309.110,1.199
309.140,1.185
309.170,1.176
309.200,1.214
309.230,1.210
309.260,1.163
309.290,1.144
309.320,1.165
309.350,1.112
309.380,1.074
309.410,1.015
309.440,0.990
309.470,0.997
309.500,1.038
309.530,1.064
309.560,1.097
309.590,1.195
309.620,1.214
309.650,1.207
309.680,1.212
309.710,1.219
309.740,1.300
309.770,1.222
309.800,1.167
309.830,1.068
309.860,0.968
309.890,0.914
309.920,0.854
309.950,0.815
309.980,0.824
310.010,0.881
310.040,0.891
310.070,1.014
310.100,1.219
310.130,1.290
310.160,1.328
310.190,1.255
310.220,1.051
310.250,0.861
310.280,0.753
310.310,0.810
310.340,0.897
310.370,0.965
310.400,1.025
310.430,1.069
310.460,1.075
310.490,0.990
310.520,0.915
310.550,0.882
310.580,0.881
310.610,1.001
310.640,1.146
310.670,1.196
310.700,1.167
310.730,1.111
310.760,1.045
310.790,1.006
310.820,0.974
310.850,0.984
310.880,1.022
310.910,1.082
310.940,1.125
310.970,1.158
311.000,1.152
311.030,1.109
311.060,1.072
311.090,1.015
311.120,0.950
311.150,0.922
311.180,0.930
311.210,0.954
311.240,1.012
311.270,1.080
311.300,1.180
311.330,1.150
311.360,1.141
311.390,1.135
311.420,1.103
311.450,1.079
311.480,1.082
311.510,1.060
311.540,1.095
311.570,1.103
311.600,1.105
311.630,1.141
311.660,1.204
311.690,1.202
311.720,1.132
311.750,1.099
311.780,1.036
311.810,0.993
311.840,0.936
311.870,0.921
311.900,0.913
311.930,0.934
311.960,1.015
311.990,1.049
312.020,1.090
312.050,1.096
312.080,1.161
312.110,1.167
312.140,1.176
312.170,1.122
312.200,1.190
312.230,1.223
312.260,1.158
312.290,1.054
312.320,1.021
312.350,0.973
312.380,1.019
312.410,1.076
312.440,1.183
312.470,1.207
312.500,1.155
312.530,1.037
312.560,0.929
312.590,0.891
312.620,0.928
312.650,1.002
312.680,1.058
312.710,1.083
312.740,1.040
312.770,1.006
312.800,0.980
312.830,0.973
312.860,1.003
312.890,0.997
312.920,0.998
312.950,1.020
312.980,0.996
313.010,1.014
313.040,1.013
313.070,1.018
313.100,0.989
313.130,0.993
313.160,0.994
313.190,0.979
313.220,0.971
313.250,1.009
313.280,1.012
313.310,1.010
313.340,1.044
313.370,1.055
313.400,0.988
313.430,0.941
313.460,0.968
313.490,1.021
313.520,0.961
313.550,1.058
313.580,1.152
313.610,1.117
313.640,1.097
313.670,1.081
313.700,1.059
313.730,1.082
313.760,1.076
313.790,1.075
313.820,1.103
313.850,1.097
313.880,1.099
313.910,1.091
313.940,1.118
313.970,1.105
314.000,1.115
314.030,1.106
314.060,1.082
314.090,1.075
314.120,1.055
314.150,1.033
314.180,1.039
314.210,1.032
314.240,1.015
314.270,1.025
314.300,1.033
314.330,1.036
314.360,1.037
314.390,1.043
314.420,1.056
314.450,1.067
314.480,1.062
314.510,1.060
314.540,1.050
314.570,1.041
314.600,1.035
314.630,1.041
314.660,1.031
314.690,1.039
314.720,1.040
314.750,1.039
314.780,1.049
314.810,1.055
314.840,1.050
314.870,1.055
314.900,1.032
314.930,1.026
314.960,1.031
314.990,1.029
315.020,1.034
315.050,1.037
315.080,1.040
315.110,1.049
315.140,1.057
315.170,1.052
315.200,1.051
315.230,1.045
315.260,1.052
315.290,1.045
315.320,1.043
315.350,1.041
315.380,1.041
315.410,1.053
315.440,1.051
315.470,1.054
315.500,1.058
315.530,1.055
315.560,1.048
315.590,1.049
315.620,1.050
315.650,1.042
315.680,1.044
315.710,1.043
315.740,1.054
315.770,1.053
315.800,1.040
315.830,1.050
315.860,1.044
315.890,1.049
315.920,1.043
315.950,1.034
315.980,1.046
316.010,1.050
316.040,1.047
316.070,1.050
316.100,1.047
316.130,1.045
316.160,1.048
316.190,1.045
316.220,1.050
316.250,1.049
316.280,1.047
316.310,1.053
316.340,1.052
316.370,1.045
316.400,1.042
316.430,1.041
316.460,1.039
316.490,1.051
316.520,1.052
316.550,1.047
316.580,1.040
316.610,1.048
316.640,1.051
316.670,1.050
316.700,1.051
316.730,1.053
316.760,1.042
316.790,1.041
316.820,1.047
316.850,1.044
316.880,1.060
316.910,1.043
316.940,1.028
316.970,1.028
317.000,1.043
317.030,1.060
317.060,1.057
317.090,1.056
317.120,1.065
317.150,1.054
317.180,1.049
317.210,1.053
317.240,1.046
317.270,1.047
317.300,1.038
317.330,1.042
317.360,1.050
317.390,1.049
317.420,1.033
317.450,1.045
317.480,1.044
317.510,1.057
317.540,1.054
317.570,1.049
317.600,1.027
317.630,1.040
317.660,1.058
317.690,1.039
317.720,1.042
317.750,1.057
317.780,1.047
317.810,1.040
317.840,1.043
317.870,1.052
317.900,1.052
317.930,1.043
317.960,1.041
317.990,1.050
318.020,1.040
318.050,1.043
318.080,1.046
318.110,1.047
318.140,1.053
318.170,1.047
318.200,1.043
318.230,1.047
318.260,1.053
318.290,1.051
318.320,1.041
318.350,1.048
318.380,1.055
318.410,1.048
318.440,1.047
318.470,1.044
318.500,1.047
318.530,1.051
318.560,1.049
318.590,1.052
318.620,1.048
318.650,1.040
318.680,1.047
318.710,1.050
318.740,1.041
318.770,1.045
318.800,1.045
318.830,1.045
318.860,1.048
318.890,1.053
318.920,1.047
318.950,1.050
318.980,1.049
319.010,1.047
319.040,1.052
319.070,1.043
319.100,1.048
319.130,1.049
319.160,1.042
319.190,1.045
319.220,1.054
319.250,1.049
319.280,1.047
319.310,1.045
319.340,1.048
319.370,1.046
319.400,1.043
319.430,1.048
319.460,1.045
319.490,1.038
319.520,1.046
319.550,1.054
319.580,1.052
319.610,1.051
319.640,1.044
319.670,1.045
319.700,1.047
319.730,1.052
319.760,1.044
319.790,1.049
319.820,1.051
319.850,1.047
319.880,1.049
319.910,1.046
319.940,1.046
319.970,1.050
320.000,1.051
320.030,1.051
320.060,1.051
320.090,1.048
320.120,1.047
320.150,1.048
320.180,1.051
320.210,1.044
320.240,1.045
320.270,1.045
320.300,1.055
320.330,1.050
320.360,1.049
320.390,1.047
320.420,1.047
320.450,1.046
320.480,1.048
320.510,1.048
320.540,1.048
320.570,1.048
320.600,1.047
320.630,1.048
320.660,1.051
320.690,1.047
320.720,1.046
320.750,1.051
320.780,1.051
320.810,1.045
320.840,1.042
320.870,1.050
320.900,1.045
320.930,1.043
320.960,1.042
320.990,1.049
321.020,1.051
321.050,1.047
321.080,1.046
321.110,1.047
321.140,1.055
321.170,1.051
321.200,1.059
321.230,1.061
321.260,1.054
321.290,1.057
321.320,1.054
321.350,1.046
321.380,1.037
321.410,1.042
321.440,1.048
321.470,1.044
321.500,1.041
321.530,1.040
321.560,1.042
321.590,1.044
321.620,1.050
321.650,1.046
321.680,1.042
321.710,1.042
321.740,1.048
321.770,1.050
321.800,1.048
321.830,1.046
321.860,1.052
321.890,1.056
321.920,1.054
321.950,1.061
321.980,1.068
322.010,1.075
322.040,1.088
322.070,1.119
322.100,1.152
322.130,1.105
322.160,1.073
322.190,1.063
322.220,1.023
322.250,1.017
322.280,1.029
322.310,1.035
322.340,1.048
322.370,1.043
322.400,0.990
322.430,1.001
322.460,1.001
322.490,0.996
322.520,1.001
322.550,1.016
322.580,1.011
322.610,0.997
322.640,1.013
322.670,1.034
322.700,1.032
322.730,1.017
322.760,1.024
322.790,1.021
322.820,1.036
322.850,1.038
322.880,1.028
322.910,1.029
322.940,1.026
322.970,1.038
323.000,1.043
323.030,1.038
323.060,1.032
323.090,1.021
323.120,1.031
323.150,1.031
323.180,1.021
323.210,1.026
323.240,1.028
323.270,1.029
323.300,1.027
323.330,1.033
323.360,1.032
323.390,1.029
323.420,1.024
323.450,1.034
323.480,1.029
323.510,1.025
323.540,1.026
323.570,1.044
323.600,1.044
323.630,1.046
323.660,1.048
323.690,1.053
323.720,1.049
323.750,1.048
323.780,1.036
323.810,1.041
323.840,1.047
323.870,1.042
323.900,1.046
323.930,1.051
323.960,1.047
323.990,1.034
324.020,1.027
324.050,1.024
324.080,1.021
324.110,1.026
324.140,1.031
324.170,1.031
324.200,1.028
324.230,1.026
324.260,1.021
324.290,1.037
324.320,1.032
324.350,1.033
324.380,1.031
324.410,1.029
324.440,1.020
324.470,1.029
324.500,1.024
324.530,1.037
324.560,1.033
324.590,1.051
324.620,1.046
324.650,1.045
324.680,1.047
324.710,1.041
324.740,1.042
324.770,1.032
324.800,1.030
324.830,1.033
324.860,1.042
324.890,1.036
324.920,1.036
324.950,1.030
324.980,1.026
325.010,1.032
325.040,1.039
325.070,1.031
325.100,1.023
325.130,1.012
325.160,0.989
325.190,1.002
325.220,0.997
325.250,0.979
325.280,1.008
325.310,1.028
325.340,1.062
325.370,1.021
325.400,1.072
325.430,1.108
325.460,1.098
325.490,1.144
325.520,1.138
325.550,1.111
325.580,1.104
325.610,1.074
325.640,1.063
325.670,1.058
325.700,1.047
325.730,1.046
325.760,1.041
325.790,1.032
325.820,1.045
325.850,1.062
325.880,1.038
325.910,1.047
325.940,1.077
325.970,1.060
326.000,1.042
326.030,1.032
326.060,1.037
326.090,1.027
326.120,1.032
326.150,1.034
326.180,1.043
326.210,1.047
326.240,1.059
326.270,1.064
326.300,1.054
326.330,1.039
326.360,1.038
326.390,1.048
326.420,1.053
326.450,1.050
326.480,1.051
326.510,1.050
326.540,1.050
326.570,1.038
326.600,1.055
326.630,1.055
326.660,1.055
326.690,1.057
326.720,1.067
326.750,1.063
326.780,1.052
326.810,1.053
326.840,1.055
326.870,1.037
326.900,1.031
326.930,1.047
326.960,1.040
326.990,1.039
327.020,1.040
327.050,1.043
327.080,1.042
327.110,1.040
327.140,1.049
327.170,1.050
327.200,1.055
327.230,1.052
327.260,1.051
327.290,1.044
327.320,1.049
327.350,1.052
327.380,1.053
327.410,1.051
327.440,1.052
327.470,1.059
327.500,1.051
327.530,1.040
327.560,1.048
327.590,1.047
327.620,1.045
327.650,1.042
327.680,1.044
327.710,1.052
327.740,1.046
327.770,1.042
327.800,1.047
327.830,1.051
327.860,1.045
327.890,1.045
327.920,1.055
327.950,1.053
327.980,1.049
328.010,1.055
328.040,1.050
328.070,1.045
328.100,1.044
328.130,1.052
328.160,1.047
328.190,1.049
328.220,1.047
328.250,1.047
328.280,1.049
328.310,1.054
328.340,1.047
328.370,1.052
328.400,1.048
328.430,1.044
328.460,1.047
328.490,1.044
328.520,1.053
328.550,1.042
328.580,1.050
328.610,1.049
328.640,1.049
328.670,1.046
328.700,1.046
328.730,1.043
328.760,1.034
328.790,1.043
328.820,1.051
328.850,1.052
328.880,1.047
328.910,1.052
328.940,1.044
328.970,1.049
329.000,1.050
329.030,1.047
329.060,1.054
329.090,1.052
329.120,1.045
329.150,1.036
329.180,1.040
329.210,1.029
329.240,1.042
329.270,1.055
329.300,1.061
329.330,1.044
329.360,1.051
329.390,1.063
329.420,1.073
329.450,1.060
329.480,1.054
329.510,1.047
329.540,1.034
329.570,1.045
329.600,1.055
329.630,1.065
329.660,1.053
329.690,1.049
329.720,1.051
329.750,1.046
329.780,1.045
329.810,1.056
329.840,1.053
329.870,1.045
329.900,1.046
329.930,1.043
329.960,1.051
329.990,1.054
330.020,1.055
330.050,1.053
330.080,1.057
330.110,1.051
330.140,1.046
330.170,1.057
330.200,1.049
330.230,1.039
330.260,1.058
330.290,1.066
330.320,1.079
330.350,1.064
330.380,1.062
330.410,1.068
330.440,1.051
330.470,1.073
330.500,1.098
330.530,0.941
330.560,1.005
330.590,1.017
330.620,1.035
330.650,1.062
330.680,1.057
