df_hash,22ZHK4.YBNJA6
386.410,-537
386.435,-462
386.460,-474
386.485,-584
386.510,-700
386.535,-696
386.560,-519
386.585,-242
386.610,-7
386.635,97
386.660,98
386.685,90
386.710,138
386.735,233
386.760,324
386.785,386
386.810,434
386.835,502
386.860,592
386.885,681
386.910,741
386.935,771
386.960,786
386.985,795
387.010,789
387.035,757
387.060,706
387.085,659
387.110,636
387.135,632
387.160,626
387.185,602
387.210,569
387.235,544
387.260,533
387.285,517
387.310,475
387.335,402
387.360,326
387.385,276
387.410,258
387.435,248
387.460,220
387.485,166
387.510,109
387.535,78
387.560,83
387.585,116
387.610,161
387.635,205
387.660,248
387.685,292
387.710,337
387.735,371
387.760,382
387.785,362
387.810,320
387.835,276
387.860,250
387.885,241
387.910,235
387.935,218
387.960,190
387.985,161
388.010,138
388.035,113
388.060,72
388.085,16
388.110,-39
388.135,-77
388.160,-101
388.185,-122
388.210,-141
388.235,-145
388.260,-121
388.285,-74
388.310,-26
388.335,11
388.360,47
388.385,94
388.410,146
388.435,177
388.460,172
388.485,147
388.510,136
388.535,153
388.560,180
388.585,188
388.610,176
388.635,170
388.660,189
388.685,217
388.710,222
388.735,193
388.760,153
388.785,130
388.810,122
388.835,105
388.860,59
388.885,3
388.910,-29
388.935,-25
388.960,0
388.985,22
389.010,40
389.035,67
389.060,107
389.085,146
389.110,164
389.135,160
389.160,152
389.185,155
389.210,169
389.235,186
389.260,206
389.285,231
389.310,261
389.335,288
389.360,310
389.385,336
389.410,371
389.435,407
389.460,431
389.485,442
389.510,458
389.535,486
389.560,507
389.585,491
389.610,442
389.635,408
389.660,433
389.685,510
389.710,578
389.735,599
389.760,596
389.785,630
389.810,705
389.835,738
389.860,628
389.885,369
389.910,74
389.935,-114
389.960,-142
389.985,-75
390.010,-14
390.035,-2
390.060,3
390.085,66
390.110,208
390.135,395
390.160,574
390.185,713
390.210,798
390.235,834
390.260,832
390.285,802
390.310,740
390.335,624
390.360,441
390.385,215
390.410,12
390.435,-105
390.460,-133
390.485,-125
390.510,-137
390.535,-171
390.560,-172
390.585,-96
390.610,43
390.635,178
390.660,254
390.685,277
390.710,294
390.735,343
390.760,414
390.785,476
390.810,523
390.835,585
390.860,690
390.885,826
390.910,937
390.935,970
390.960,907
390.985,765
391.010,570
391.035,338
391.060,88
391.085,-145
391.110,-330
391.135,-456
391.160,-541
391.185,-600
391.210,-627
391.235,-609
391.260,-567
391.285,-551
391.310,-599
391.335,-686
391.360,-749
391.385,-750
391.410,-716
391.435,-685
391.460,-642
391.485,-524
391.510,-306
391.535,-70
391.560,56
391.585,27
391.610,-68
391.635,-101
391.660,-52
391.685,-33
391.710,-140
391.735,-318
391.760,-376
391.785,-175
391.810,231
391.835,637
391.860,874
391.885,936
391.910,933
391.935,960
391.960,1020
391.985,1075
392.010,1112
392.035,1155
392.060,1200
392.085,1202
392.110,1117
392.135,958
392.160,788
392.185,656
392.210,557
392.235,462
392.260,370
392.285,310
392.310,298
392.335,313
392.360,314
392.385,291
392.410,276
392.435,300
392.460,354
392.485,393
392.510,385
392.535,337
392.560,279
392.585,233
392.610,192
392.635,146
392.660,96
392.685,58
392.710,39
392.735,31
392.760,18
392.785,0
392.810,-8
392.835,8
392.860,45
392.885,79
392.910,95
392.935,101
392.960,115
392.985,144
393.010,171
393.035,171
393.060,153
393.085,165
393.110,261
393.135,453
393.160,684
393.185,861
393.210,909
393.235,817
393.260,621
393.285,374
393.310,124
393.335,-95
393.360,-262
393.385,-368
393.410,-421
393.435,-429
393.460,-384
393.485,-269
393.510,-89
393.535,104
393.560,230
393.585,229
393.610,113
393.635,-47
393.660,-179
393.685,-249
393.710,-272
393.735,-275
393.760,-268
393.785,-248
393.810,-216
393.835,-177
393.860,-133
393.885,-70
393.910,23
393.935,146
393.960,275
393.985,388
394.010,485
394.035,587
394.060,709
394.085,835
394.110,928
394.135,957
394.160,924
394.185,863
394.210,811
394.235,784
394.260,780
394.285,788
394.310,803
394.335,817
394.360,817
394.385,788
394.410,730
394.435,663
394.460,614
394.485,591
394.510,579
394.535,560
394.560,520
394.585,446
394.610,326
394.635,153
394.660,-47
394.685,-221
394.710,-314
394.735,-321
394.760,-292
394.785,-283
394.810,-302
394.835,-307
394.860,-252
394.885,-139
394.910,-13
394.935,82
394.960,146
394.985,202
395.010,262
395.035,309
395.060,328
395.085,326
395.110,328
395.135,355
395.160,392
395.185,414
395.210,407
395.235,391
395.260,395
395.285,432
395.310,488
395.335,533
395.360,536
395.385,486
395.410,398
395.435,297
395.460,207
395.485,138
395.510,87
395.535,51
395.560,42
395.585,70
395.610,131
395.635,200
395.660,248
395.685,265
395.710,259
395.735,239
395.760,207
395.785,157
395.810,96
395.835,38
395.860,-10
395.885,-57
395.910,-117
395.935,-189
395.960,-258
395.985,-311
396.010,-354
396.035,-400
396.060,-446
396.085,-472
396.110,-457
396.135,-401
396.160,-324
396.185,-240
396.210,-156
396.235,-78
396.260,-26
396.285,-20
396.310,-56
396.335,-98
396.360,-110
396.385,-83
396.410,-41
396.435,-7
396.460,17
396.485,43
396.510,67
396.535,72
396.560,48
396.585,23
396.610,45
396.635,141
396.660,290
396.685,439
396.710,545
396.735,600
396.760,624
396.785,634
396.810,632
396.835,617
396.860,599
396.885,597
396.910,625
396.935,678
396.960,734
396.985,775
397.010,791
397.035,779
397.060,742
397.085,681
397.110,602
397.135,517
397.160,439
397.185,378
397.210,337
397.235,315
397.260,310
397.285,321
397.310,344
397.335,370
397.360,390
397.385,396
397.410,385
397.435,362
397.460,337
397.485,322
397.510,328
397.535,356
397.560,398
397.585,441
397.610,475
397.635,509
397.660,554
397.685,614
397.710,678
397.735,734
397.760,780
397.785,827
397.810,885
397.835,944
397.860,980
397.885,977
397.910,940
397.935,890
397.960,834
397.985,759
398.010,641
398.035,475
398.060,282
398.085,92
398.110,-72
398.135,-209
398.160,-329
398.185,-445
398.210,-565
398.235,-681
398.260,-772
398.285,-806
398.310,-770
398.335,-688
398.360,-611
398.385,-586
398.410,-621
398.435,-683
398.460,-728
398.485,-738
398.510,-720
398.535,-689
398.560,-648
398.585,-598
398.610,-550
398.635,-519
398.660,-504
398.685,-473
398.710,-381
398.735,-204
398.760,42
398.785,311
398.810,552
398.835,731
398.860,840
398.885,887
398.910,897
398.935,897
398.960,903
398.985,908
399.010,892
399.035,845
399.060,782
399.085,727
399.110,687
399.135,652
399.160,609
399.185,564
399.210,538
399.235,537
399.260,539
399.285,515
399.310,462
399.335,406
399.360,376
399.385,369
399.410,357
399.435,319
399.460,267
399.485,227
399.510,208
399.535,189
399.560,149
399.585,91
399.610,44
399.635,27
399.660,28
399.685,22
399.710,1
399.735,-17
399.760,-17
399.785,-5
399.810,-4
399.835,-25
399.860,-45
399.885,-29
399.910,32
399.935,112
399.960,169
399.985,189
400.010,191
400.035,204
400.060,238
400.085,274
400.110,289
400.135,274
400.160,240
400.185,205
400.210,186
400.235,190
400.260,214
400.285,255
400.310,302
400.335,344
400.360,371
400.385,372
400.410,343
400.435,293
400.460,241
400.485,211
400.510,214
400.535,240
400.560,270
400.585,291
400.610,309
400.635,334
400.660,365
400.685,381
400.710,365
400.735,322
400.760,277
400.785,254
400.810,256
400.835,265
400.860,264
400.885,252
400.910,235
400.935,219
400.960,204
400.985,191
401.010,193
401.035,216
401.060,252
401.085,279
401.110,283
401.135,265
401.160,239
401.185,209
401.210,162
401.235,87
401.260,-3
401.285,-75
401.310,-95
401.335,-56
401.360,20
401.385,109
401.410,197
401.435,283
401.460,365
401.485,432
401.510,470
401.535,479
401.560,472
401.585,460
401.610,441
401.635,400
401.660,318
401.685,189
401.710,29
401.735,-127
401.760,-239
401.785,-280
401.810,-254
401.835,-192
401.860,-137
401.885,-109
401.910,-102
401.935,-95
401.960,-75
401.985,-45
402.010,-19
402.035,0
402.060,26
402.085,71
402.110,132
402.135,195
402.160,252
402.185,311
402.210,391
402.235,501
402.260,624
402.285,728
402.310,796
402.335,838
402.360,886
402.385,958
402.410,1044
402.435,1114
402.460,1148
402.485,1147
402.510,1125
402.535,1083
402.560,1002
402.585,864
402.610,677
402.635,465
402.660,242
402.685,-2
402.710,-288
402.735,-602
402.760,-885
402.785,-1069
402.810,-1124
402.835,-1080
402.860,-994
402.885,-902
402.910,-801
402.935,-681
402.960,-552
402.985,-449
403.010,-394
403.035,-377
403.060,-366
403.085,-341
403.110,-311
403.135,-289
403.160,-271
403.185,-232
403.210,-157
403.235,-66
403.260,4
403.285,41
403.310,65
403.335,106
403.360,169
403.385,233
403.410,282
403.435,332
403.460,416
403.485,547
403.510,695
403.535,816
403.560,891
403.585,934
403.610,968
403.635,1003
403.660,1033
403.685,1057
403.710,1085
403.735,1114
403.760,1124
403.785,1098
403.810,1052
403.835,1034
403.860,1074
403.885,1159
403.910,1241
403.935,1290
403.960,1327
403.985,1389
404.010,1487
404.035,1596
404.060,1694
404.085,1778
404.110,1860
404.135,1923
404.160,1931
404.185,1867
404.210,1752
404.235,1609
404.260,1414
404.285,1108
404.310,675
404.335,200
404.360,-179
404.385,-388
404.410,-486
404.435,-606
404.460,-839
404.485,-1172
404.510,-1529
404.535,-1861
404.560,-2155
404.585,-2403
404.610,-2569
404.635,-2626
404.660,-2594
404.685,-2531
404.710,-2465
404.735,-2368
404.760,-2196
404.785,-1963
404.810,-1736
404.835,-1572
404.860,-1458
404.885,-1337
404.910,-1192
404.935,-1072
404.960,-1033
404.985,-1068
405.010,-1105
405.035,-1082
405.060,-1003
405.085,-904
405.110,-790
405.135,-617
405.160,-348
405.185,-17
405.210,298
405.235,552
405.260,780
405.285,1055
405.310,1397
405.335,1746
405.360,2011
405.385,2155
405.410,2218
405.435,2273
405.460,2363
405.485,2480
405.510,2594
405.535,2687
405.560,2751
405.585,2783
405.610,2774
405.635,2718
405.660,2615
405.685,2470
405.710,2277
405.735,2020
405.760,1695
405.785,1333
405.810,991
405.835,723
405.860,543
405.885,415
405.910,287
405.935,132
405.960,-30
405.985,-162
406.010,-241
406.035,-275
406.060,-281
406.085,-259
406.110,-197
406.135,-102
406.160,-13
406.185,24
406.210,6
406.235,-25
406.260,-23
406.285,19
406.310,60
406.335,52
406.360,-13
406.385,-108
406.410,-199
406.435,-275
406.460,-338
406.485,-381
406.510,-387
406.535,-352
406.560,-298
406.585,-260
406.610,-259
406.635,-295
406.660,-363
406.685,-460
406.710,-573
406.735,-671
406.760,-720
406.785,-709
406.810,-669
406.835,-641
406.860,-633
406.885,-618
406.910,-563
406.935,-469
406.960,-367
406.985,-282
407.010,-209
407.035,-122
407.060,-18
407.085,83
407.110,154
407.135,190
407.160,205
407.185,211
407.210,205
407.235,184
407.260,157
407.285,144
407.310,156
407.335,181
407.360,202
407.385,218
407.410,243
407.435,289
407.460,351
407.485,412
407.510,464
407.535,516
407.560,581
407.585,656
407.610,723
407.635,764
407.660,779
407.685,790
407.710,820
407.735,876
407.760,942
407.785,986
407.810,983
407.835,925
407.860,828
407.885,719
407.910,619
407.935,534
407.960,458
407.985,385
408.010,318
408.035,266
408.060,245
408.085,265
408.110,328
408.135,420
408.160,517
408.185,592
408.210,636
408.235,662
408.260,684
408.285,702
408.310,692
408.335,637
408.360,541
408.385,430
408.410,328
408.435,236
408.460,142
408.485,42
408.510,-49
408.535,-121
408.560,-179
408.585,-241
408.610,-311
408.635,-372
408.660,-404
408.685,-408
408.710,-404
408.735,-413
408.760,-435
408.785,-461
408.810,-489
408.835,-523
408.860,-559
408.885,-574
408.910,-552
408.935,-499
408.960,-448
408.985,-422
409.010,-414
409.035,-400
409.060,-371
409.085,-346
409.110,-346
409.135,-362
409.160,-361
409.185,-321
409.210,-261
409.235,-211
409.260,-179
409.285,-137
409.310,-54
409.335,73
409.360,218
409.385,359
409.410,499
409.435,654
409.460,827
409.485,1000
409.510,1155
409.535,1290
409.560,1416
409.585,1535
409.610,1636
409.635,1715
409.660,1784
409.685,1866
409.710,1972
409.735,2088
409.760,2192
409.785,2269
409.810,2313
409.835,2315
409.860,2255
409.885,2113
409.910,1875
409.935,1538
409.960,1105
409.985,598
410.010,70
410.035,-396
410.060,-733
410.085,-923
410.110,-1015
410.135,-1080
410.160,-1158
410.185,-1234
410.210,-1266
410.235,-1233
410.260,-1150
410.285,-1048
410.310,-941
410.335,-827
410.360,-701
410.385,-575
410.410,-472
410.435,-409
410.460,-380
410.485,-364
410.510,-343
410.535,-308
410.560,-262
410.585,-204
410.610,-137
410.635,-63
410.660,8
410.685,69
410.710,114
410.735,146
410.760,166
410.785,177
410.810,175
410.835,152
410.860,107
410.885,41
410.910,-37
410.935,-119
410.960,-194
410.985,-256
411.010,-305
411.035,-342
411.060,-365
411.085,-365
411.110,-327
411.135,-234
411.160,-77
411.185,127
411.210,347
411.235,534
411.260,654
411.285,698
411.310,688
411.335,662
411.360,643
411.385,633
411.410,619
411.435,592
411.460,557
411.485,525
411.510,492
411.535,433
411.560,321
411.585,165
411.610,7
411.635,-97
411.660,-126
411.685,-110
411.710,-104
411.735,-146
411.760,-230
411.785,-320
411.810,-384
411.835,-414
411.860,-423
411.885,-420
411.910,-402
411.935,-350
411.960,-250
411.985,-92
412.010,118
412.035,369
412.060,632
412.085,882
412.110,1106
412.135,1311
412.160,1509
412.185,1699
412.210,1867
412.235,2011
412.260,2152
412.285,2322
412.310,2516
412.335,2689
412.360,2795
412.385,2842
412.410,2894
412.435,3000
412.460,3128
412.485,3176
412.510,3058
412.535,2766
412.560,2348
412.585,1814
412.610,1120
412.635,243
412.660,-709
412.685,-1516
412.710,-1982
412.735,-2103
412.760,-2065
412.785,-2083
412.810,-2225
412.835,-2393
412.860,-2443
412.885,-2335
412.910,-2151
412.935,-2013
412.960,-1978
412.985,-2019
413.010,-2068
413.035,-2068
413.060,-1994
413.085,-1856
413.110,-1693
413.135,-1553
413.160,-1454
413.185,-1362
413.210,-1203
413.235,-923
413.260,-539
413.285,-136
413.310,195
413.335,418
413.360,565
413.385,697
413.410,853
413.435,1012
413.460,1117
413.485,1114
413.510,1007
413.535,854
413.560,734
413.585,694
413.610,721
413.635,774
413.660,822
413.685,864
413.710,915
413.735,984
413.760,1074
413.785,1190
413.810,1331
413.835,1475
413.860,1585
413.885,1649
413.910,1699
413.935,1777
413.960,1868
413.985,1888
414.010,1756
414.035,1478
414.060,1151
414.085,871
414.110,658
414.135,473
414.160,311
414.185,227
414.210,275
414.235,424
414.260,577
414.285,670
414.310,731
414.335,806
414.360,858
414.385,759
414.410,428
414.435,-51
414.460,-474
414.485,-680
414.510,-676
414.535,-595
414.560,-550
414.585,-552
414.610,-565
414.635,-574
414.660,-604
414.685,-665
414.710,-724
414.735,-760
414.760,-801
414.785,-896
414.810,-1029
414.835,-1105
414.860,-1029
414.885,-803
414.910,-526
414.935,-295
414.960,-126
414.985,37
415.010,232
415.035,438
415.060,612
415.085,750
415.110,879
415.135,1020
415.160,1153
415.185,1254
415.210,1331
415.235,1418
415.260,1522
415.285,1597
415.310,1581
415.335,1462
415.360,1285
415.385,1106
415.410,936
415.435,750
415.460,529
415.485,299
415.510,104
415.535,-43
415.560,-173
415.585,-330
415.610,-527
415.635,-737
415.660,-919
415.685,-1050
415.710,-1135
415.735,-1195
415.760,-1251
415.785,-1322
415.810,-1412
415.835,-1495
415.860,-1513
415.885,-1398
415.910,-1119
415.935,-714
415.960,-280
415.985,79
416.010,316
416.035,456
416.060,555
416.085,647
416.110,713
416.135,721
416.160,672
416.185,622
416.210,648
416.235,782
416.260,988
416.285,1189
416.310,1329
416.335,1399
416.360,1427
416.385,1437
416.410,1431
416.435,1402
416.460,1346
416.485,1280
416.510,1220
416.535,1176
416.560,1151
416.585,1142
416.610,1141
416.635,1121
416.660,1053
416.685,921
416.710,746
416.735,571
416.760,429
416.785,324
416.810,237
416.835,149
416.860,63
416.885,-5
416.910,-51
416.935,-81
416.960,-106
416.985,-134
417.010,-173
417.035,-234
417.060,-319
417.085,-409
417.110,-469
417.135,-472
417.160,-426
417.185,-360
417.210,-300
417.235,-247
417.260,-186
417.285,-113
417.310,-47
417.335,-7
417.360,3
417.385,5
417.410,12
417.435,25
417.460,40
417.485,60
417.510,98
417.535,155
417.560,209
417.585,237
417.610,232
417.635,206
417.660,170
417.685,123
417.710,60
417.735,-3
417.760,-38
417.785,-19
417.810,42
417.835,116
417.860,173
417.885,214
417.910,258
417.935,319
417.960,389
417.985,448
418.010,484
418.035,494
418.060,489
418.085,480
418.110,482
418.135,502
418.160,534
418.185,561
418.210,570
418.235,567
418.260,571
418.285,596
418.310,630
418.335,641
418.360,603
418.385,512
418.410,387
418.435,256
418.460,149
418.485,89
418.510,87
418.535,127
418.560,179
418.585,212
418.610,219
418.635,214
418.660,211
418.685,205
418.710,183
418.735,141
418.760,99
418.785,80
418.810,88
418.835,98
418.860,85
418.885,44
418.910,-5
418.935,-48
418.960,-87
418.985,-135
419.010,-197
419.035,-259
419.060,-297
419.085,-302
419.110,-288
419.135,-282
419.160,-301
419.185,-344
419.210,-393
419.235,-434
419.260,-466
419.285,-496
419.310,-525
419.335,-540
419.360,-523
419.385,-472
419.410,-400
419.435,-330
419.460,-271
419.485,-209
419.510,-127
419.535,-9
419.560,148
419.585,346
419.610,582
419.635,840
419.660,1087
419.685,1285
419.710,1416
419.735,1493
419.760,1542
419.785,1580
419.810,1614
419.835,1650
419.860,1697
419.885,1747
419.910,1766
419.935,1712
419.960,1576
419.985,1397
420.010,1229
420.035,1085
420.060,932
420.085,732
420.110,503
420.135,304
420.160,173
420.185,81
420.210,-54
420.235,-292
420.260,-616
420.285,-956
420.310,-1235
420.335,-1408
420.360,-1458
420.385,-1391
420.410,-1234
420.435,-1045
420.460,-881
420.485,-759
420.510,-641
420.535,-467
420.560,-225
420.585,43
420.610,276
420.635,447
420.660,572
420.685,678
420.710,766
420.735,817
420.760,821
420.785,789
420.810,734
420.835,652
420.860,534
420.885,387
420.910,241
420.935,130
420.960,65
420.985,38
421.010,43
421.035,84
421.060,172
421.085,290
421.110,402
421.135,467
421.160,468
421.185,419
421.210,346
421.235,272
421.260,214
421.285,182
421.310,176
421.335,185
421.360,192
421.385,189
421.410,181
421.435,177
421.460,176
421.485,173
421.510,162
421.535,149
421.560,145
421.585,152
421.610,156
421.635,145
421.660,114
421.685,66
421.710,7
421.735,-63
421.760,-143
421.785,-221
421.810,-283
421.835,-324
421.860,-343
421.885,-336
421.910,-290
421.935,-191
421.960,-50
421.985,103
422.010,240
422.035,357
422.060,478
422.085,619
422.110,771
422.135,908
422.160,1015
422.185,1098
422.210,1176
422.235,1249
422.260,1304
422.285,1339
422.310,1372
422.335,1431
422.360,1522
422.385,1621
422.410,1698
422.435,1739
422.460,1747
422.485,1721
422.510,1649
422.535,1523
422.560,1351
422.585,1157
422.610,954
422.635,735
422.660,492
422.685,230
422.710,-25
422.735,-264
422.760,-496
422.785,-746
422.810,-1021
422.835,-1301
422.860,-1556
422.885,-1772
422.910,-1954
422.935,-2119
422.960,-2277
422.985,-2421
423.010,-2537
423.035,-2607
423.060,-2615
423.085,-2558
423.110,-2453
423.135,-2316
423.160,-2149
423.185,-1935
423.210,-1673
423.235,-1406
423.260,-1206
423.285,-1106
423.310,-1052
423.335,-926
423.360,-630
423.385,-162
423.410,403
423.435,992
423.460,1584
423.485,2182
423.510,2740
423.535,3139
423.560,3258
423.585,3078
423.610,2719
423.635,2363
423.660,2134
423.685,2035
423.710,1981
423.735,1891
423.760,1741
423.785,1555
423.810,1370
423.835,1209
423.860,1088
423.885,1022
423.910,1019
423.935,1064
423.960,1122
423.985,1158
424.010,1156
424.035,1120
424.060,1051
424.085,936
424.110,766
424.135,554
424.160,333
424.185,135
424.210,-38
424.235,-209
424.260,-391
424.285,-561
424.310,-674
424.335,-695
424.360,-624
424.385,-500
424.410,-378
424.435,-299
424.460,-278
424.485,-295
424.510,-306
424.535,-267
424.560,-166
424.585,-41
424.610,51
424.635,83
424.660,72
424.685,60
424.710,59
424.735,46
424.760,-3
424.785,-80
424.810,-143
424.835,-167
424.860,-173
424.885,-203
424.910,-271
424.935,-341
424.960,-365
424.985,-330
425.010,-266
425.035,-208
425.060,-158
425.085,-97
425.110,-14
425.135,76
425.160,163
425.185,245
425.210,332
425.235,419
425.260,481
425.285,504
425.310,500
425.335,501
425.360,520
425.385,543
425.410,543
425.435,517
425.460,484
425.485,466
425.510,462
425.535,456
425.560,442
425.585,431
425.610,428
425.635,426
425.660,413
425.685,389
425.710,372
425.735,369
425.760,362
425.785,323
425.810,246
425.835,162
425.860,109
425.885,94
425.910,93
425.935,74
425.960,37
425.985,6
426.010,-2
426.035,-3
426.060,-23
426.085,-74
426.110,-136
426.135,-175
426.160,-175
426.185,-147
426.210,-113
426.235,-86
426.260,-65
426.285,-46
426.310,-29
426.335,-16
426.360,-6
426.385,11
426.410,43
426.435,88
426.460,134
426.485,174
426.510,202
426.535,222
426.560,235
426.585,239
426.610,230
426.635,211
426.660,196
426.685,203
426.710,244
426.735,318
426.760,409
426.785,503
426.810,587
426.835,660
426.860,720
426.885,763
426.910,783
426.935,777
426.960,751
426.985,717
427.010,683
427.035,654
427.060,625
427.085,588
427.110,531
427.135,442
427.160,317
427.185,164
427.210,6
427.235,-127
427.260,-218
427.285,-264
427.310,-282
427.335,-292
427.360,-302
427.385,-310
427.410,-306
427.435,-287
427.460,-255
427.485,-221
427.510,-188
427.535,-153
427.560,-113
427.585,-65
427.610,-15
427.635,28
427.660,56
427.685,66
427.710,64
427.735,65
427.760,86
427.785,134
427.810,205
427.835,286
427.860,364
427.885,437
427.910,501
427.935,548
427.960,569
427.985,563
428.010,543
428.035,531
428.060,536
428.085,550
428.110,555
428.135,545
428.160,526
428.185,510
428.210,503
428.235,502
428.260,500
428.285,492
428.310,476
428.335,452
428.360,425
428.385,407
428.410,405
428.435,405
428.460,377
428.485,298
428.510,179
428.535,68
428.560,12
428.585,16
428.610,46
428.635,61
428.660,52
428.685,46
428.710,71
428.735,123
428.760,167
428.785,172
428.810,133
428.835,75
428.860,29
428.885,7
428.910,-4
428.935,-27
428.960,-67
428.985,-113
429.010,-139
429.035,-132
429.060,-98
429.085,-55
429.110,-20
429.135,15
429.160,74
429.185,169
429.210,294
429.235,431
429.260,562
429.285,678
429.310,769
429.335,824
429.360,842
429.385,841
429.410,849
429.435,885
429.460,929
429.485,942
429.510,898
429.535,804
429.560,685
429.585,553
429.610,398
429.635,203
429.660,-22
429.685,-239
429.710,-407
429.735,-506
429.760,-546
429.785,-549
429.810,-533
429.835,-504
429.860,-462
429.885,-410
429.910,-358
429.935,-318
429.960,-294
429.985,-278
430.010,-247
430.035,-189
430.060,-112
430.085,-48
430.110,-26
430.135,-44
430.160,-71
430.185,-73
430.210,-40
430.235,16
430.260,81
430.285,148
430.310,218
430.335,285
430.360,341
430.385,385
430.410,428
430.435,481
430.460,536
430.485,575
430.510,591
430.535,598
430.560,616
430.585,641
430.610,646
430.635,607
430.660,530
430.685,443
430.710,375
430.735,329
430.760,291
430.785,258
430.810,241
430.835,249
430.860,276
430.885,304
430.910,324
430.935,341
430.960,362
430.985,382
431.010,386
431.035,366
431.060,328
431.085,287
431.110,247
431.135,200
431.160,139
431.185,68
431.210,-1
431.235,-64
431.260,-128
431.285,-202
431.310,-278
431.335,-325
431.360,-308
431.385,-207
431.410,-46
431.435,119
431.460,236
431.485,285
431.510,295
431.535,315
431.560,375
431.585,462
431.610,540
431.635,594
431.660,643
431.685,714
431.710,808
431.735,896
431.760,953
431.785,986
431.810,1023
431.835,1074
431.860,1116
431.885,1115
431.910,1072
431.935,1017
431.960,964
431.985,868
432.010,652
432.035,281
432.060,-181
432.085,-600
432.110,-858
432.135,-920
432.160,-839
432.185,-700
432.210,-562
432.235,-448
432.260,-363
432.285,-311
432.310,-291
432.335,-295
432.360,-305
432.385,-310
432.410,-307
432.435,-289
432.460,-246
432.485,-168
432.510,-56
432.535,69
432.560,182
432.585,267
432.610,322
432.635,360
432.660,396
432.685,434
432.710,468
432.735,487
432.760,484
432.785,467
432.810,447
432.835,431
432.860,410
432.885,371
432.910,314
432.935,253
432.960,207
432.985,177
433.010,142
433.035,82
433.060,0
433.085,-79
433.110,-135
433.135,-168
433.160,-194
433.185,-220
433.210,-235
433.235,-218
433.260,-169
433.285,-110
433.310,-61
433.335,-21
433.360,27
433.385,97
433.410,174
433.435,232
433.460,263
433.485,280
433.510,304
433.535,343
433.560,385
433.585,425
433.610,470
433.635,533
433.660,615
433.685,700
433.710,776
433.735,844
433.760,910
433.785,971
433.810,1011
433.835,1020
433.860,1014
433.885,1013
433.910,1028
433.935,1041
433.960,1032
433.985,1001
434.010,967
434.035,931
434.060,860
434.085,710
434.110,478
434.135,224
434.160,35
434.185,-45
434.210,-45
434.235,-30
434.260,-37
434.285,-52
434.310,-44
434.335,-18
434.360,-24
434.385,-118
434.410,-308
434.435,-540
434.460,-743
434.485,-882
434.510,-967
434.535,-1027
434.560,-1064
434.585,-1040
434.610,-915
434.635,-684
434.660,-399
434.685,-142
434.710,31
434.735,121
434.760,175
434.785,248
434.810,358
434.835,482
434.860,578
434.885,621
434.910,619
434.935,596
434.960,569
434.985,538
435.010,497
435.035,455
435.060,426
435.085,417
435.110,413
435.135,388
435.160,336
435.185,284
435.210,271
435.235,310
435.260,378
435.285,438
435.310,478
435.335,510
435.360,547
435.385,579
435.410,580
435.435,545
435.460,496
435.485,462
435.510,444
435.535,422
435.560,384
435.585,346
435.610,337
435.635,351
435.660,348
435.685,297
435.710,216
435.735,158
435.760,151
435.785,162
435.810,126
435.835,17
435.860,-125
435.885,-233
435.910,-277
435.935,-283
435.960,-287
435.985,-292
436.010,-266
436.035,-185
436.060,-62
436.085,66
436.110,175
436.135,266
436.160,344
436.185,401
436.210,419
436.235,395
436.260,352
436.285,323
436.310,324
436.335,349
436.360,381
436.385,410
436.410,436
436.435,461
436.460,483
436.485,500
436.510,506
436.535,500
436.560,481
436.585,454
436.610,424
436.635,389
436.660,339
436.685,263
436.710,159
436.735,51
436.760,-23
436.785,-43
436.810,-10
436.835,45
436.860,97
436.885,135
436.910,165
436.935,198
436.960,233
436.985,261
437.010,272
437.035,270
437.060,266
437.085,271
437.110,295
437.135,335
437.160,383
437.185,428
437.210,464
437.235,493
437.260,514
437.285,528
437.310,527
437.335,506
437.360,472
437.385,434
437.410,400
437.435,368
437.460,330
437.485,287
437.510,247
437.535,217
437.560,189
437.585,148
437.610,86
437.635,20
437.660,-20
437.685,-27
437.710,-18
437.735,-21
437.760,-49
437.785,-81
437.810,-97
437.835,-99
437.860,-107
437.885,-131
437.910,-147
437.935,-122
437.960,-61
437.985,-16
438.010,-45
438.035,-149
438.060,-261
438.085,-306
438.110,-268
438.135,-205
438.160,-202
438.185,-294
438.210,-447
438.235,-591
438.260,-671
438.285,-680
438.310,-638
438.335,-580
438.360,-526
438.385,-478
438.410,-421
438.435,-340
438.460,-231
438.485,-109
438.510,-2
438.535,74
438.560,131
438.585,192
438.610,276
438.635,379
438.660,480
438.685,560
438.710,615
438.735,653
438.760,689
438.785,732
438.810,775
438.835,800
438.860,798
438.885,785
438.910,795
438.935,856
438.960,959
438.985,1055
439.010,1103
439.035,1102
439.060,1097
439.085,1126
439.110,1192
439.135,1268
439.160,1343
439.185,1442
439.210,1590
439.235,1785
439.260,1989
439.285,2173
439.310,2333
439.335,2470
439.360,2543
439.385,2469
439.410,2184
439.435,1700
439.460,1099
439.485,472
439.510,-132
439.535,-693
439.560,-1174
439.585,-1522
439.610,-1713
439.635,-1787
439.660,-1822
439.685,-1860
439.710,-1870
439.735,-1792
439.760,-1609
439.785,-1374
439.810,-1153
439.835,-967
439.860,-790
439.885,-603
439.910,-428
439.935,-306
439.960,-243
439.985,-190
440.010,-89
440.035,69
440.060,239
440.085,358
440.110,405
