df_hash,22ZHK4.9VZJG1
268.461,1.014
268.491,1.014
268.521,1.012
268.551,1.014
268.581,1.011
268.611,1.012
268.641,1.014
268.671,1.015
268.701,1.014
268.731,1.013
268.761,1.014
268.791,1.015
268.821,1.017
268.851,1.017
268.881,1.009
268.911,1.009
268.941,1.017
268.971,1.016
269.001,1.015
269.031,1.013
269.061,1.016
269.091,1.010
269.121,1.009
269.151,1.015
269.181,1.012
269.211,1.016
269.241,1.015
269.271,1.013
269.301,1.014
269.331,1.014
269.361,1.010
269.391,1.014
269.421,1.015
269.451,1.012
269.481,1.012
269.511,1.010
269.541,1.013
269.571,1.013
269.601,1.015
269.631,1.014
269.661,1.009
269.691,1.017
269.721,1.017
269.751,1.014
269.781,1.011
269.811,1.016
269.841,1.013
269.871,1.011
269.901,1.015
269.931,1.007
269.961,1.013
269.991,1.015
270.021,1.011
270.051,1.011
270.081,1.014
270.111,1.009
270.141,1.015
270.171,1.015
270.201,1.016
270.231,1.016
270.261,1.016
270.291,1.019
270.321,1.013
270.351,1.009
270.381,1.012
270.411,1.014
270.441,1.019
270.471,1.012
270.501,1.007
270.531,1.010
270.561,1.013
270.591,1.017
270.621,1.020
270.651,1.014
270.681,1.020
270.711,1.016
270.741,1.009
270.771,1.003
270.801,1.006
270.831,1.006
270.861,1.012
270.891,1.013
270.921,1.014
270.951,1.014
270.981,1.013
271.011,1.012
271.041,1.010
271.071,1.005
271.101,1.014
271.131,1.008
271.161,1.021
271.191,1.015
271.221,1.015
271.251,1.015
271.281,1.014
271.311,1.014
271.341,1.014
271.371,1.009
271.401,1.011
271.431,1.012
271.461,1.014
271.491,1.015
271.521,1.013
271.551,1.013
271.581,1.011
271.611,1.012
271.641,1.010
271.671,1.024
271.701,1.021
271.731,1.016
271.761,1.008
271.791,1.006
271.821,1.011
271.851,1.011
271.881,1.016
271.911,1.013
271.941,1.009
271.971,1.009
272.001,1.006
272.031,1.006
272.061,1.013
272.091,1.016
272.121,1.015
272.151,1.018
272.181,1.020
272.211,1.015
272.241,1.015
272.271,1.016
272.301,1.015
272.331,1.020
272.361,1.015
272.391,1.019
272.421,1.016
272.451,1.013
272.481,1.009
272.511,1.002
272.541,1.011
272.571,1.011
272.601,1.022
272.631,1.013
272.661,1.014
272.691,1.013
272.721,1.015
272.751,1.016
272.781,1.016
272.811,1.010
272.841,1.016
272.871,1.015
272.901,1.012
272.931,1.016
272.961,1.009
272.991,1.016
273.021,1.016
273.051,1.016
273.081,1.014
273.111,1.017
273.141,1.014
273.171,1.014
273.201,1.014
273.231,1.006
273.261,1.012
273.291,1.014
273.321,1.016
273.351,1.012
273.381,1.013
273.411,1.012
273.441,1.016
273.471,1.013
273.501,1.015
273.531,1.010
273.561,1.015
273.591,1.015
273.621,1.011
273.651,1.010
273.681,1.012
273.711,1.010
273.741,1.015
273.771,1.015
273.801,1.017
273.831,1.015
273.861,1.012
273.891,1.015
273.921,1.016
273.951,1.009
273.981,1.012
274.011,1.013
274.041,1.013
274.071,1.010
274.101,1.009
274.131,1.012
274.161,1.014
274.191,1.013
274.221,1.018
274.251,1.010
274.281,1.014
274.311,1.014
274.341,1.010
274.371,1.009
274.401,1.011
274.431,1.013
274.461,1.011
274.491,1.014
274.521,1.014
274.551,1.014
274.581,1.014
274.611,1.017
274.641,1.017
274.671,1.009
274.701,1.013
274.731,1.012
274.761,1.019
274.791,1.010
274.821,1.012
274.851,1.012
274.881,1.011
274.911,1.012
274.941,1.012
274.971,1.011
275.001,1.014
275.031,1.020
275.061,1.012
275.091,1.011
275.121,1.010
275.151,1.009
275.181,1.013
275.211,1.010
275.241,1.016
275.271,1.012
275.301,1.011
275.331,1.011
275.361,1.011
275.391,1.011
275.421,1.011
275.451,1.014
275.481,1.012
275.511,1.020
275.541,1.015
275.571,1.011
275.601,1.011
275.631,1.012
275.661,1.010
275.691,1.017
275.721,1.011
275.751,1.010
275.781,1.016
275.811,1.014
275.841,1.010
275.871,1.011
275.901,1.012
275.931,1.009
275.961,1.014
275.991,1.014
276.021,1.011
276.051,1.014
276.081,1.012
276.111,1.011
276.141,1.015
276.171,1.013
276.201,1.010
276.231,1.015
276.261,1.010
276.291,1.020
276.321,1.014
276.351,1.013
276.381,1.012
276.411,1.012
276.441,1.012
276.471,1.014
276.501,1.011
276.531,1.016
276.561,1.018
276.591,1.014
276.621,1.014
276.651,1.010
276.681,1.011
276.711,1.014
276.741,1.012
276.771,1.014
276.801,1.014
276.831,1.017
276.861,1.012
276.891,1.014
276.921,1.011
276.951,1.009
276.981,1.011
277.011,1.011
277.041,1.017
277.071,1.014
277.101,1.010
277.131,1.009
277.161,1.010
277.191,1.010
277.221,1.014
277.251,1.007
277.281,1.013
277.311,1.016
277.341,1.014
277.371,1.015
277.401,1.012
277.431,1.010
277.461,1.016
277.491,1.017
277.521,1.016
277.551,1.016
277.581,1.012
277.611,1.009
277.641,1.015
277.671,1.015
277.701,1.010
277.731,1.016
277.761,1.008
277.791,1.017
277.821,1.015
277.851,1.012
277.881,1.013
277.911,1.013
277.941,1.014
277.971,1.013
278.001,1.012
278.031,1.015
278.061,1.016
278.091,1.012
278.121,1.012
278.151,1.014
278.181,1.012
278.211,1.011
278.241,1.015
278.271,1.016
278.301,1.011
278.331,1.011
278.361,1.014
278.391,1.013
278.421,1.011
278.451,1.009
278.481,1.005
278.511,1.012
278.541,1.016
278.571,1.023
278.601,1.014
278.631,1.011
278.661,1.008
278.691,1.013
278.721,1.009
278.751,1.011
278.781,1.010
278.811,1.010
278.841,1.014
278.871,1.011
278.901,1.011
278.931,1.013
278.961,1.015
278.991,1.011
279.021,1.015
279.051,1.016
279.081,1.013
279.111,1.011
279.141,1.013
279.171,1.012
279.201,1.014
279.231,1.014
279.261,1.010
279.291,1.010
279.321,1.008
279.351,1.016
279.381,1.014
279.411,1.012
279.441,1.012
279.471,1.014
279.501,1.012
279.531,1.018
279.561,1.009
279.591,1.013
279.621,1.016
279.651,1.016
279.681,1.010
279.711,1.013
279.741,1.009
279.771,1.012
279.801,1.013
279.831,1.013
279.861,1.013
279.891,1.013
279.921,1.019
279.951,1.012
279.981,1.011
280.011,1.013
280.041,1.011
280.071,1.015
280.101,1.015
280.131,1.016
280.161,1.010
280.191,1.010
280.221,1.013
280.251,1.013
280.281,1.010
280.311,1.017
280.341,1.012
280.371,1.015
280.401,1.012
280.431,1.011
280.461,1.010
280.491,1.011
280.521,1.011
280.551,1.011
280.581,1.012
280.611,1.012
280.641,1.011
280.671,1.012
280.701,1.017
280.731,1.012
280.761,1.011
280.791,1.012
280.821,1.012
280.851,1.017
280.881,1.014
280.911,1.011
280.941,1.013
280.971,1.012
281.001,1.010
281.031,1.011
281.061,1.013
281.091,1.012
281.121,1.015
281.151,1.013
281.181,1.013
281.211,1.012
281.241,1.011
281.271,1.010
281.301,1.017
281.331,1.014
281.361,1.014
281.391,1.016
281.421,1.013
281.451,1.014
281.481,1.016
281.511,1.010
281.541,1.011
281.571,1.012
281.601,1.015
281.631,1.012
281.661,1.014
281.691,1.013
281.721,1.013
281.751,1.009
281.781,1.014
281.811,1.011
281.841,1.015
281.871,1.015
281.901,1.013
281.931,1.014
281.961,1.013
281.991,1.010
282.021,1.012
282.051,1.018
282.081,1.014
282.111,1.013
282.141,1.016
282.171,1.010
282.201,1.016
282.231,1.014
282.261,1.007
282.291,1.015
282.321,1.016
282.351,1.021
282.381,1.013
282.411,1.011
282.441,1.012
282.471,1.013
282.501,1.010
282.531,1.015
282.561,1.010
282.591,1.015
282.621,1.013
282.651,1.015
282.681,1.010
282.711,1.010
282.741,1.015
282.771,1.014
282.801,1.015
282.831,1.013
282.861,1.015
282.891,1.011
282.921,1.015
282.951,1.011
282.981,1.010
283.011,1.014
283.041,1.011
283.071,1.016
283.101,1.014
283.131,1.010
283.161,1.011
283.191,1.015
283.221,1.010
283.251,1.015
283.281,1.010
283.311,1.014
283.341,1.014
283.371,1.013
283.401,1.013
283.431,1.012
283.461,1.010
283.491,1.012
283.521,1.016
283.551,1.013
283.581,1.015
283.611,1.015
283.641,1.012
283.671,1.007
283.701,1.010
283.731,1.011
283.761,1.012
283.791,1.014
283.821,1.014
283.851,1.012
283.881,1.012
283.911,1.012
283.941,1.010
283.971,1.009
284.001,1.014
284.031,1.015
284.061,1.016
284.091,1.015
284.121,1.011
284.151,1.011
284.181,1.011
284.211,1.013
284.241,1.013
284.271,1.016
284.301,1.015
284.331,1.015
284.361,1.012
284.391,1.012
284.421,1.009
284.451,1.008
284.481,1.014
284.511,1.011
284.541,1.018
284.571,1.013
284.601,1.012
284.631,1.012
284.661,1.010
284.691,1.013
284.721,1.014
284.751,1.011
284.781,1.012
284.811,1.013
284.841,1.016
284.871,1.016
284.901,1.012
284.931,1.012
284.961,1.012
284.991,1.015
285.021,1.012
285.051,1.017
285.081,1.012
285.111,1.014
285.141,1.016
285.171,1.014
285.201,1.010
285.231,1.014
285.261,1.015
285.291,1.017
285.321,1.012
285.351,1.012
285.381,1.013
285.411,1.013
285.441,1.008
285.471,1.015
285.501,1.013
285.531,1.012
285.561,1.014
285.591,1.013
285.621,1.013
285.651,1.012
285.681,1.013
285.711,1.014
285.741,1.012
285.771,1.012
285.801,1.014
285.831,1.012
285.861,1.013
285.891,1.009
285.921,1.010
285.951,1.013
285.981,1.014
286.011,1.018
286.041,1.014
286.071,1.013
286.101,1.012
286.131,1.016
286.161,1.005
286.191,1.015
286.221,1.012
286.251,1.013
286.281,1.018
286.311,1.015
286.341,1.010
286.371,1.010
286.401,1.011
286.431,1.013
286.461,1.012
286.491,1.014
286.521,1.014
286.551,1.012
286.581,1.013
286.611,1.014
286.641,1.012
286.671,1.013
286.701,1.013
286.731,1.017
286.761,1.011
286.791,1.011
286.821,1.013
286.851,1.012
286.881,1.011
286.911,1.015
286.941,1.014
286.971,1.012
287.001,1.013
287.031,1.017
287.061,1.012
287.091,1.010
287.121,1.012
287.151,1.013
287.181,1.013
287.211,1.015
287.241,1.017
287.271,1.011
287.301,1.013
287.331,1.015
287.361,1.009
287.391,1.010
287.421,1.010
287.451,1.018
287.481,1.013
287.511,1.011
287.541,1.010
287.571,1.016
287.601,1.009
287.631,1.014
287.661,1.011
287.691,1.014
287.721,1.017
287.751,1.017
287.781,1.011
287.811,1.014
287.841,1.010
287.871,1.011
287.901,1.012
287.931,1.015
287.961,1.014
287.991,1.011
288.021,1.012
288.051,1.014
288.081,1.015
288.111,1.010
288.141,1.012
288.171,1.012
288.201,1.017
288.231,1.014
288.261,1.010
288.291,1.011
288.321,1.013
288.351,1.012
288.381,1.013
288.411,1.014
288.441,1.008
288.471,1.015
288.501,1.015
288.531,1.012
288.561,1.009
288.591,1.012
288.621,1.014
288.651,1.018
288.681,1.014
288.711,1.012
288.741,1.013
288.771,1.012
288.801,1.010
288.831,1.013
288.861,1.015
288.891,1.012
288.921,1.016
288.951,1.011
288.981,1.017
289.011,1.013
289.041,1.012
289.071,1.015
289.101,1.015
289.131,1.012
289.161,1.010
289.191,1.011
289.221,1.014
289.251,1.015
289.281,1.011
289.311,1.011
289.341,1.009
289.371,1.010
289.401,1.014
289.431,1.013
289.461,1.014
289.491,1.017
289.521,1.014
289.551,1.012
289.581,1.014
289.611,1.010
289.641,1.010
289.671,1.013
289.701,1.015
289.731,1.015
289.761,1.013
289.791,1.011
289.821,1.013
289.851,1.015
289.881,1.008
289.911,1.017
289.941,1.009
289.971,1.014
290.001,1.015
290.031,1.015
290.061,1.013
290.091,1.013
290.121,1.013
290.151,1.013
290.181,1.014
290.211,1.014
290.241,1.011
290.271,1.010
290.301,1.011
290.331,1.012
290.361,1.010
290.391,1.014
290.421,1.011
290.451,1.018
290.481,1.011
290.511,1.013
290.541,1.012
290.571,1.011
290.601,1.010
290.631,1.011
290.661,1.010
290.691,1.009
290.721,1.014
290.751,1.015
290.781,1.012
290.811,1.014
290.841,1.009
290.871,1.010
290.901,1.012
290.931,1.011
290.961,1.014
290.991,1.013
291.021,1.011
291.051,1.011
291.081,1.014
291.111,1.011
291.141,1.016
291.171,1.015
291.201,1.015
291.231,1.012
291.261,1.009
291.291,1.014
291.321,1.015
291.351,1.012
291.381,1.013
291.411,1.011
291.441,1.014
291.471,1.014
291.501,1.012
291.531,1.011
291.561,1.012
291.591,1.013
291.621,1.015
291.651,1.016
291.681,1.015
291.711,1.015
291.741,1.012
291.771,1.013
291.801,1.012
291.831,1.012
291.861,1.016
291.891,1.012
291.921,1.019
291.951,1.013
291.981,1.013
292.011,1.012
292.041,1.015
292.071,1.012
292.101,1.011
292.131,1.015
292.161,1.010
292.191,1.013
292.221,1.015
292.251,1.012
292.281,1.010
292.311,1.013
292.341,1.014
292.371,1.015
292.401,1.013
292.431,1.012
292.461,1.018
292.491,1.013
292.521,1.014
292.551,1.014
292.581,1.014
292.611,1.012
292.641,1.010
292.671,1.017
292.701,1.019
292.731,1.016
292.761,1.015
292.791,1.010
292.821,1.010
292.851,1.011
292.881,1.018
292.911,1.011
292.941,1.013
292.971,1.015
293.001,1.012
293.031,1.016
293.061,1.012
293.091,1.013
293.121,1.015
293.151,1.015
293.181,1.013
293.211,1.017
293.241,1.011
293.271,1.014
293.301,1.012
293.331,1.012
293.361,1.013
293.391,1.014
293.421,1.019
293.451,1.012
293.481,1.015
293.511,1.011
293.541,1.014
293.571,1.016
293.601,1.016
293.631,1.009
293.661,1.013
293.691,1.016
293.721,1.011
293.751,1.008
293.781,1.010
293.811,1.012
293.841,1.012
293.871,1.014
293.901,1.015
293.931,1.014
293.961,1.011
293.991,1.016
294.021,1.012
294.051,1.010
294.081,1.016
294.111,1.011
294.141,1.018
294.171,1.011
294.201,1.012
294.231,1.014
294.261,1.012
294.291,1.012
294.321,1.013
294.351,1.011
294.381,1.015
294.411,1.017
294.441,1.015
294.471,1.011
294.501,1.013
294.531,1.014
294.561,1.011
294.591,1.015
294.621,1.015
294.651,1.013
294.681,1.012
294.711,1.012
294.741,1.011
294.771,1.017
294.801,1.011
294.831,1.011
294.861,1.014
294.891,1.019
294.921,1.013
294.951,1.014
294.981,1.010
295.011,1.012
295.041,1.012
295.071,1.018
295.101,1.012
295.131,1.017
295.161,1.013
295.191,1.012
295.221,1.012
295.251,1.013
295.281,1.013
295.311,1.012
295.341,1.014
295.371,1.011
295.401,1.014
295.431,1.011
295.461,1.015
295.491,1.014
295.521,1.012
295.551,1.009
295.581,1.015
295.611,1.013
295.641,1.019
295.671,1.012
295.701,1.011
295.731,1.010
295.761,1.010
295.791,1.010
295.821,1.014
295.851,1.010
295.881,1.018
295.911,1.015
295.941,1.017
295.971,1.010
296.001,1.012
296.031,1.016
296.061,1.013
296.091,1.012
296.121,1.015
296.151,1.015
296.181,1.013
296.211,1.014
296.241,1.013
296.271,1.015
296.301,1.014
296.331,1.011
296.361,1.014
296.391,1.012
296.421,1.020
296.451,1.012
296.481,1.009
296.511,1.013
296.541,1.012
296.571,1.011
296.601,1.013
296.631,1.010
296.661,1.016
296.691,1.016
296.721,1.015
296.751,1.012
296.781,1.012
296.811,1.012
296.841,1.015
296.871,1.014
296.901,1.014
296.931,1.012
296.961,1.013
296.991,1.013
297.021,1.011
297.051,1.013
297.081,1.013
297.111,1.013
297.141,1.015
297.171,1.016
297.201,1.013
297.231,1.013
297.261,1.017
297.291,1.012
297.321,1.010
297.351,1.017
297.381,1.008
297.411,1.012
297.441,1.017
297.471,1.014
297.501,1.011
297.531,1.014
297.561,1.013
297.591,1.015
297.621,1.013
297.651,1.015
297.681,1.012
297.711,1.011
297.741,1.014
297.771,1.018
297.801,1.011
297.831,1.012
297.861,1.012
297.891,1.017
297.921,1.010
297.951,1.015
297.981,1.012
298.011,1.015
298.041,1.013
298.071,1.012
298.101,1.011
298.131,1.014
298.161,1.017
298.191,1.011
298.221,1.010
298.251,1.014
298.281,1.014
298.311,1.015
298.341,1.015
298.371,1.012
298.401,1.015
298.431,1.014
298.461,1.012
298.491,1.014
298.521,1.008
298.551,1.015
298.581,1.017
298.611,1.018
298.641,1.014
298.671,1.015
298.701,1.011
298.731,1.010
298.761,1.015
298.791,1.016
298.821,1.011
298.851,1.013
298.881,1.014
298.911,1.014
298.941,1.015
298.971,1.011
299.001,1.015
299.031,1.016
299.061,1.015
299.091,1.015
299.121,1.013
299.151,1.013
299.181,1.016
299.211,1.012
299.241,1.008
299.271,1.015
299.301,1.012
299.331,1.016
299.361,1.016
299.391,1.015
299.421,1.011
299.451,1.014
299.481,1.011
299.511,1.012
299.541,1.011
299.571,1.014
299.601,1.016
299.631,1.015
299.661,1.011
299.691,1.011
299.721,1.010
299.751,1.011
299.781,1.013
299.811,1.013
299.841,1.016
299.871,1.011
299.901,1.013
299.931,1.013
299.961,1.010
299.991,1.013
300.021,1.016
300.051,1.017
300.081,1.016
300.111,1.014
300.141,1.011
300.171,1.014
300.201,1.011
300.231,1.015
300.261,1.012
300.291,1.014
300.321,1.016
300.351,1.012
300.381,1.013
300.411,1.013
300.441,1.014
300.471,1.013
300.501,1.013
300.531,1.018
300.561,1.015
300.591,1.012
300.621,1.009
300.651,1.010
300.681,1.016
300.711,1.011
300.741,1.019
300.771,1.014
300.801,1.013
300.831,1.013
300.861,1.012
300.891,1.010
300.921,1.012
300.951,1.013
300.981,1.011
301.011,1.015
301.041,1.014
301.071,1.009
301.101,1.015
301.131,1.010
301.161,1.009
301.191,1.015
301.221,1.015
301.251,1.013
301.281,1.011
301.311,1.016
301.341,1.011
301.371,1.011
301.401,1.013
301.431,1.011
301.461,1.018
301.491,1.015
301.521,1.015
301.551,1.012
301.581,1.014
301.611,1.011
301.641,1.013
301.671,1.010
301.701,1.011
301.731,1.011
301.761,1.013
301.791,1.012
301.821,1.014
301.851,1.011
301.881,1.011
301.911,1.016
301.941,1.014
301.971,1.013
302.001,1.013
302.031,1.011
302.061,1.014
302.091,1.015
302.121,1.008
302.151,1.015
302.181,1.013
302.211,1.017
302.241,1.013
302.271,1.014
302.301,1.013
302.331,1.014
302.361,1.012
302.391,1.012
302.421,1.011
302.451,1.013
302.481,1.014
302.511,1.010
302.541,1.011
302.571,1.014
302.601,1.011
302.631,1.013
302.661,1.014
302.691,1.014
302.721,1.014
302.751,1.013
302.781,1.011
302.811,1.015
302.841,1.015
302.871,1.015
302.901,1.011
302.931,1.010
302.961,1.016
302.991,1.014
303.021,1.013
303.051,1.015
303.081,1.015
303.111,1.012
303.141,1.013
303.171,1.015
303.201,1.009
303.231,1.015
303.261,1.015
303.291,1.011
303.321,1.011
303.351,1.013
303.381,1.015
303.411,1.014
303.441,1.014
303.471,1.012
303.501,1.011
303.531,1.013
303.561,1.009
303.591,1.015
303.621,1.012
303.651,1.015
303.681,1.013
303.711,1.015
303.741,1.016
303.771,1.018
303.801,1.012
303.831,1.010
303.861,1.017
303.891,1.014
303.921,1.013
303.951,1.019
303.981,1.013
304.011,1.014
304.041,1.018
304.071,1.015
304.101,1.009
304.131,1.014
304.161,1.012
304.191,1.013
304.221,1.013
304.251,1.015
304.281,1.015
304.311,1.018
304.341,1.012
304.371,1.015
304.401,1.013
304.431,1.011
304.461,1.012
304.491,1.012
304.521,1.020
304.551,1.014
304.581,1.010
304.611,1.011
304.641,1.012
304.671,1.014
304.701,1.015
304.731,1.011
304.761,1.011
304.791,1.018
304.821,1.013
304.851,1.012
304.881,1.013
304.911,1.013
304.941,1.009
304.971,1.013
305.001,1.014
305.031,1.013
305.061,1.014
305.091,1.015
305.121,1.012
305.151,1.016
305.181,1.015
305.211,1.015
305.241,1.011
305.271,1.020
305.301,1.014
305.331,1.012
305.361,1.012
305.391,1.013
305.421,1.011
305.451,1.012
305.481,1.010
305.511,1.012
305.541,1.015
305.571,1.015
305.601,1.012
305.631,1.014
305.661,1.014
305.691,1.014
305.721,1.015
305.751,1.018
305.781,1.013
305.811,1.013
305.841,1.009
305.871,1.012
305.901,1.011
305.931,1.009
305.961,1.014
305.991,1.011
306.021,1.019
306.051,1.013
306.081,1.011
306.111,1.016
306.141,1.014
306.171,1.011
306.201,1.012
306.231,1.014
306.261,1.008
306.291,1.016
306.321,1.014
306.351,1.014
306.381,1.013
306.411,1.014
306.441,1.012
306.471,1.016
306.501,1.014
306.531,1.014
306.561,1.012
306.591,1.015
306.621,1.014
306.651,1.014
306.681,1.012
306.711,1.012
306.741,1.014
306.771,1.012
306.801,1.021
306.831,1.012
306.861,1.013
306.891,1.014
306.921,1.014
306.951,1.013
306.981,1.018
307.011,1.010
307.041,1.015
307.071,1.014
307.101,1.015
307.131,1.009
307.161,1.013
307.191,1.012
307.221,1.015
307.251,1.013
307.281,1.015
307.311,1.011
307.341,1.015
307.371,1.014
307.401,1.013
307.431,1.016
307.461,1.013
307.491,1.010
307.521,1.013
307.551,1.016
307.581,1.018
307.611,1.010
307.641,1.015
307.671,1.014
307.701,1.011
307.731,1.014
307.761,1.016
307.791,1.011
307.821,1.014
307.851,1.014
307.881,1.015
307.911,1.012
307.941,1.014
307.971,1.010
308.001,1.014
308.031,1.016
308.061,1.014
308.091,1.012
308.121,1.011
308.151,1.015
308.181,1.011
308.211,1.010
308.241,1.015
308.271,1.012
308.301,1.019
308.331,1.016
308.361,1.015
308.391,1.016
308.421,1.015
308.451,1.008
308.481,1.012
308.511,1.011
308.541,1.012
308.571,1.015
308.601,1.017
308.631,1.013
308.661,1.012
308.691,1.012
308.721,1.013
308.751,1.015
308.781,1.016
308.811,1.016
308.841,1.011
308.871,1.010
308.901,1.015
308.931,1.013
308.961,1.012
308.991,1.008
309.021,1.016
309.051,1.017
309.081,1.014
309.111,1.013
309.141,1.011
309.171,1.014
309.201,1.016
309.231,1.016
309.261,1.012
309.291,1.011
309.321,1.014
309.351,1.013
309.381,1.014
309.411,1.010
309.441,1.013
309.471,1.014
309.501,1.017
309.531,1.012
309.561,1.012
309.591,1.012
309.621,1.014
309.651,1.012
309.681,1.016
309.711,1.013
309.741,1.013
309.771,1.016
309.801,1.013
309.831,1.009
309.861,1.009
309.891,1.016
309.921,1.011
309.951,1.013
309.981,1.015
310.011,1.009
310.041,1.015
310.071,1.016
310.101,1.014
310.131,1.012
310.161,1.015
310.191,1.014
310.221,1.011
310.251,1.016
310.281,1.010
310.311,1.014
310.341,1.019
310.371,1.015
310.401,1.014
310.431,1.014
310.461,1.009
310.491,1.016
310.521,1.012
310.551,1.019
310.581,1.013
310.611,1.012
310.641,1.013
310.671,1.013
310.701,1.015
310.731,1.016
310.761,1.010
310.791,1.009
310.821,1.015
310.851,1.013
310.881,1.012
310.911,1.015
310.941,1.010
310.971,1.013
311.001,1.014
311.031,1.013
311.061,1.014
311.091,1.015
311.121,1.013
311.151,1.013
311.181,1.013
311.211,1.012
311.241,1.016
311.271,1.015
311.301,1.019
311.331,1.011
311.361,1.011
311.391,1.012
311.421,1.013
311.451,1.011
311.481,1.012
311.511,1.010
311.541,1.016
311.571,1.015
311.601,1.014
311.631,1.013
311.661,1.014
311.691,1.011
311.721,1.015
311.751,1.015
311.781,1.012
311.811,1.014
311.841,1.009
311.871,1.017
311.901,1.016
311.931,1.016
311.961,1.015
311.991,1.010
312.021,1.019
312.051,1.014
312.081,1.010
312.111,1.014
312.141,1.011
312.171,1.012
312.201,1.011
312.231,1.019
312.261,1.013
312.291,1.017
312.321,1.014
312.351,1.012
312.381,1.012
312.411,1.013
312.441,1.013
312.471,1.012
312.501,1.013
312.531,1.015
312.561,1.012
312.591,1.012
312.621,1.011
312.651,1.011
312.681,1.015
312.711,1.011
312.741,1.016
312.771,1.012
312.801,1.017
312.831,1.010
312.861,1.013
312.891,1.011
312.921,1.014
312.951,1.014
312.981,1.016
313.011,1.009
313.041,1.014
313.071,1.014
313.101,1.018
313.131,1.012
313.161,1.011
313.191,1.012
313.221,1.011
313.251,1.016
313.281,1.015
313.311,1.013
313.341,1.015
313.371,1.013
313.401,1.011
313.431,1.013
313.461,1.014
313.491,1.009
313.521,1.011
313.551,1.010
313.581,1.019
313.611,1.017
313.641,1.014
313.671,1.010
313.701,1.015
313.731,1.011
313.761,1.015
313.791,1.015
313.821,1.010
313.851,1.015
313.881,1.016
313.911,1.012
313.941,1.011
313.971,1.012
314.001,1.015
314.031,1.016
314.061,1.018
314.091,1.014
314.121,1.011
314.151,1.015
314.181,1.010
314.211,1.018
314.241,1.016
314.271,1.015
314.301,1.013
314.331,1.012
314.361,1.016
314.391,1.015
314.421,1.012
314.451,1.014
314.481,1.013
314.511,1.011
314.541,1.013
314.571,1.015
314.601,1.013
314.631,1.016
314.661,1.015
314.691,1.013
314.721,1.008
314.751,1.015
314.781,1.012
314.811,1.015
314.841,1.016
314.871,1.015
314.901,1.012
314.931,1.013
314.961,1.015
314.991,1.013
315.021,1.012
315.051,1.015
315.081,1.013
315.111,1.012
315.141,1.013
315.171,1.018
315.201,1.012
315.231,1.013
315.261,1.012
315.291,1.015
315.321,1.013
315.351,1.015
315.381,1.010
315.411,1.015
315.441,1.015
315.471,1.014
315.501,1.011
315.531,1.013
315.561,1.014
315.591,1.013
315.621,1.014
315.651,1.010
315.681,1.012
315.711,1.010
315.741,1.012
315.771,1.015
315.801,1.014
315.831,1.011
315.861,1.016
315.891,1.012
315.921,1.018
315.951,1.015
315.981,1.012
316.011,1.015
316.041,1.012
316.071,1.010
316.101,1.014
316.131,1.010
316.161,1.010
316.191,1.015
316.221,1.015
316.251,1.012
316.281,1.015
316.311,1.015
316.341,1.014
316.371,1.014
316.401,1.016
316.431,1.011
316.461,1.011
316.491,1.013
316.521,1.015
316.551,1.017
316.581,1.013
316.611,1.012
316.641,1.015
316.671,1.016
316.701,1.019
316.731,1.012
316.761,1.013
316.791,1.012
316.821,1.013
316.851,1.012
316.881,1.014
316.911,1.011
316.941,1.014
316.971,1.016
317.001,1.015
317.031,1.013
317.061,1.013
317.091,1.014
317.121,1.011
317.151,1.012
317.181,1.016
317.211,1.013
317.241,1.012
317.271,1.016
317.301,1.011
317.331,1.018
317.361,1.012
317.391,1.012
317.421,1.013
317.451,1.010
317.481,1.020
317.511,1.012
317.541,1.015
317.571,1.009
317.601,1.014
317.631,1.011
317.661,1.013
317.691,1.012
317.721,1.013
317.751,1.017
317.781,1.015
317.811,1.016
317.841,1.015
317.871,1.015
317.901,1.014
317.931,1.016
317.961,1.014
317.991,1.015
318.021,1.014
318.051,1.013
318.081,1.017
318.111,1.014
318.141,1.017
318.171,1.012
318.201,1.011
318.231,1.012
318.261,1.015
318.291,1.020
318.321,1.013
318.351,1.014
318.381,1.017
318.411,1.012
318.441,1.015
318.471,1.017
318.501,1.010
318.531,1.014
318.561,1.015
318.591,1.013
318.621,1.009
318.651,1.015
318.681,1.013
318.711,1.013
318.741,1.012
318.771,1.012
318.801,1.015
318.831,1.017
318.861,1.016
318.891,1.016
318.921,1.014
318.951,1.019
318.981,1.010
319.011,1.011
319.041,1.013
319.071,1.017
319.101,1.013
319.131,1.012
319.161,1.014
319.191,1.010
319.221,1.013
319.251,1.015
319.281,1.009
319.311,1.016
319.341,1.014
319.371,1.013
319.401,1.010
319.431,1.013
319.461,1.014
319.491,1.012
319.521,1.017
319.551,1.014
319.581,1.012
319.611,1.015
319.641,1.015
319.671,1.015
319.701,1.013
319.731,1.011
319.761,1.014
319.791,1.011
319.821,1.015
319.851,1.014
319.881,1.015
319.911,1.015
319.941,1.012
319.971,1.008
320.001,1.015
320.031,1.012
320.061,1.012
320.091,1.016
320.121,1.014
320.151,1.012
320.181,1.012
320.211,1.014
320.241,1.012
320.271,1.015
320.301,1.015
320.331,1.014
320.361,1.017
320.391,1.012
320.421,1.013
320.451,1.018
320.481,1.015
320.511,1.010
320.541,1.011
320.571,1.015
320.601,1.016
320.631,1.013
320.661,1.015
320.691,1.012
320.721,1.013
320.751,1.013
320.781,1.017
320.811,1.009
320.841,1.011
