df_hash,22ZHK4.A1FC45
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.FG7V
person_label,V89
date_time_start,2025-11-04_15-27-15.507000_+03
date_time_start_unix,1762255635.507
date_time_end,2025-11-04_15-36-02.416000_+03
length_difference_noticed,no

time,acc_mag
409.190,1.059
409.220,1.064
409.250,1.057
409.280,1.058
409.310,1.070
409.340,1.053
409.370,1.061
409.400,1.060
409.430,1.049
409.460,1.058
409.490,1.052
409.520,1.057
409.550,1.054
409.580,1.041
409.610,1.055
409.640,1.053
409.670,1.058
409.700,1.064
409.730,1.071
409.760,1.056
409.790,1.063
409.820,1.075
409.850,1.056
409.880,1.063
409.910,1.071
409.940,1.072
409.970,1.073
410.000,1.062
410.030,1.067
410.060,1.082
410.090,1.066
410.120,1.056
410.150,1.078
410.180,1.062
410.210,1.055
410.240,1.062
410.270,1.060
410.300,1.066
410.330,1.061
410.360,1.061
410.390,1.057
410.420,1.062
410.450,1.062
410.480,1.069
410.510,1.059
410.540,1.062
410.570,1.067
410.600,1.054
410.630,1.063
410.660,1.061
410.690,1.058
410.720,1.073
410.750,1.069
410.780,1.066
410.810,1.079
410.840,1.065
410.870,1.073
410.900,1.096
410.930,1.084
410.960,1.052
410.990,1.060
411.020,1.063
411.050,1.074
411.080,1.078
411.110,1.085
411.140,1.081
411.170,1.070
411.200,1.062
411.230,1.070
411.260,1.086
411.290,1.077
411.320,1.061
411.350,1.076
411.380,1.071
411.410,1.079
411.440,1.074
411.470,1.094
411.500,1.112
411.530,1.081
411.560,1.048
411.590,1.070
411.620,1.089
411.650,1.087
411.680,1.079
411.710,1.070
411.740,1.072
411.770,1.082
411.800,1.066
411.830,1.058
411.860,1.093
411.890,1.076
411.920,1.061
411.950,1.066
411.980,1.075
412.010,1.096
412.040,1.072
412.070,1.058
412.100,1.077
412.130,1.070
412.160,1.071
412.190,1.074
412.220,1.070
412.250,1.077
412.280,1.072
412.310,1.080
412.340,1.076
412.370,1.076
412.400,1.084
412.430,1.072
412.460,1.076
412.490,1.079
412.520,1.079
412.550,1.088
412.580,1.098
412.610,1.067
412.640,1.054
412.670,1.063
412.700,1.060
412.730,1.036
412.760,1.030
412.790,1.028
412.820,1.026
412.850,1.063
412.880,1.046
412.910,1.033
412.940,1.036
412.970,1.022
413.000,1.029
413.030,1.056
413.060,1.048
413.090,1.050
413.120,1.049
413.150,1.029
413.180,1.039
413.210,1.053
413.240,1.063
413.270,1.070
413.300,1.050
413.330,1.055
413.360,1.040
413.390,1.025
413.420,1.048
413.450,1.055
413.480,1.066
413.510,1.079
413.540,1.085
413.570,1.057
413.600,1.062
413.630,1.068
413.660,1.096
413.690,1.128
413.720,1.075
413.750,1.110
413.780,0.944
413.810,1.057
413.840,1.075
413.870,1.041
413.900,1.042
413.930,1.025
413.960,1.014
413.990,0.984
414.020,0.982
414.050,0.988
414.080,1.020
414.110,1.057
414.140,1.060
414.170,1.077
414.200,1.077
414.230,1.052
414.260,1.035
414.290,1.029
414.320,1.022
414.350,1.026
414.380,1.021
414.410,1.012
414.440,1.025
414.470,1.030
414.500,1.033
414.530,1.048
414.560,1.062
414.590,1.050
414.620,1.051
414.650,1.059
414.680,1.057
414.710,1.055
414.740,1.079
414.770,1.037
414.800,1.030
414.830,1.014
414.860,0.998
414.890,1.024
414.920,1.061
414.950,1.065
414.980,1.065
415.010,1.075
415.040,1.068
415.070,1.089
415.100,1.098
415.130,1.091
415.160,1.075
415.190,1.066
415.220,1.063
415.250,1.065
415.280,1.052
415.310,1.041
415.340,1.072
415.370,1.069
415.400,1.063
415.430,1.070
415.460,1.078
415.490,1.069
415.520,1.062
415.550,1.069
415.580,1.052
415.610,1.053
415.640,1.067
415.670,1.068
415.700,1.074
415.730,1.065
415.760,1.068
415.790,1.068
415.820,1.064
415.850,1.068
415.880,1.066
415.910,1.057
415.940,1.059
415.970,1.058
416.000,1.069
416.030,1.062
416.060,1.059
416.090,1.069
416.120,1.065
416.150,1.059
416.180,1.058
416.210,1.065
416.240,1.066
416.270,1.062
416.300,1.062
416.330,1.065
416.360,1.069
416.390,1.070
416.420,1.062
416.450,1.064
416.480,1.066
416.510,1.065
416.540,1.071
416.570,1.066
416.600,1.060
416.630,1.063
416.660,1.065
416.690,1.074
416.720,1.080
416.750,1.074
416.780,1.059
416.810,1.048
416.840,1.042
416.870,1.052
416.900,1.050
416.930,1.052
416.960,1.093
416.990,1.083
417.020,1.082
417.050,1.060
417.080,1.041
417.110,1.043
417.140,1.046
417.170,1.056
417.200,1.057
417.230,1.065
417.260,1.074
417.290,1.095
417.320,1.071
417.350,1.026
417.380,1.026
417.410,1.112
417.440,1.068
417.470,1.084
417.500,1.087
417.530,1.062
417.560,1.030
417.590,1.051
417.620,1.067
417.650,1.062
417.680,1.067
417.710,1.056
417.740,1.054
417.770,1.066
417.800,1.074
417.830,1.067
417.860,1.057
417.890,1.053
417.920,1.066
417.950,1.066
417.980,1.069
418.010,1.065
418.040,1.045
418.070,1.051
418.100,1.059
418.130,1.054
418.160,1.070
418.190,1.065
418.220,1.059
418.250,1.067
418.280,1.075
418.310,1.059
418.340,1.061
418.370,1.062
418.400,1.067
418.430,1.062
418.460,1.073
418.490,1.065
418.520,1.051
418.550,1.052
418.580,1.066
418.610,1.076
418.640,1.078
418.670,1.074
418.700,1.077
418.730,1.077
418.760,1.074
418.790,1.071
418.820,1.077
418.850,1.072
418.880,1.062
418.910,1.063
418.940,1.069
418.970,1.064
419.000,1.063
419.030,1.072
419.060,1.075
419.090,1.078
419.120,1.069
419.150,1.057
419.180,1.056
419.210,1.071
419.240,1.075
419.270,1.072
419.300,1.073
419.330,1.074
419.360,1.066
419.390,1.065
419.420,1.075
419.450,1.073
419.480,1.076
419.510,1.065
419.540,1.067
419.570,1.065
419.600,1.065
419.630,1.068
419.660,1.061
419.690,1.062
419.720,1.067
419.750,1.059
419.780,1.056
419.810,1.068
419.840,1.072
419.870,1.078
419.900,1.080
419.930,1.067
419.960,1.052
419.990,1.050
420.020,1.068
420.050,1.061
420.080,1.052
420.110,1.057
420.140,1.053
420.170,1.049
420.200,1.057
420.230,1.060
420.260,1.049
420.290,1.052
420.320,1.051
420.350,1.045
420.380,1.053
420.410,1.062
420.440,1.054
420.470,1.050
420.500,1.062
420.530,1.056
420.560,1.055
420.590,1.058
420.620,1.064
420.650,1.060
420.680,1.041
420.710,1.046
420.740,1.054
420.770,1.054
420.800,1.055
420.830,1.069
420.860,1.068
420.890,1.058
420.920,1.056
420.950,1.051
420.980,1.062
421.010,1.064
421.040,1.060
421.070,1.066
421.100,1.059
421.130,1.061
421.160,1.070
421.190,1.077
421.220,1.069
421.250,1.076
421.280,1.073
421.310,1.066
421.340,1.069
421.370,1.062
421.400,1.062
421.430,1.062
421.460,1.056
421.490,1.070
421.520,1.063
421.550,1.062
421.580,1.069
421.610,1.074
421.640,1.066
421.670,1.062
421.700,1.064
421.730,1.070
421.760,1.069
421.790,1.071
421.820,1.074
421.850,1.073
421.880,1.065
421.910,1.066
421.940,1.062
421.970,1.073
422.000,1.071
422.030,1.069
422.060,1.066
422.090,1.071
422.120,1.065
422.150,1.066
422.180,1.075
422.210,1.068
422.240,1.062
422.270,1.080
422.300,1.072
422.330,1.062
422.360,1.066
422.390,1.068
422.420,1.062
422.450,1.064
422.480,1.068
422.510,1.065
422.540,1.071
422.570,1.070
422.600,1.061
422.630,1.064
422.660,1.063
422.690,1.066
422.720,1.069
422.750,1.068
422.780,1.073
422.810,1.064
422.840,1.072
422.870,1.077
422.900,1.075
422.930,1.064
422.960,1.062
422.990,1.062
423.020,1.062
423.050,1.065
423.080,1.068
423.110,1.069
423.140,1.073
423.170,1.076
423.200,1.062
423.230,1.065
423.260,1.072
423.290,1.080
423.320,1.072
423.350,1.064
423.380,1.068
423.410,1.069
423.440,1.061
423.470,1.064
423.500,1.065
423.530,1.071
423.560,1.072
423.590,1.073
423.620,1.069
423.650,1.066
423.680,1.069
423.710,1.065
423.740,1.067
423.770,1.064
423.800,1.068
423.830,1.068
423.860,1.066
423.890,1.062
423.920,1.072
423.950,1.065
423.980,1.060
424.010,1.070
424.040,1.066
424.070,1.074
424.100,1.068
424.130,1.065
424.160,1.064
424.190,1.064
424.220,1.074
424.250,1.064
424.280,1.072
424.310,1.065
424.340,1.072
424.370,1.069
424.400,1.070
424.430,1.069
424.460,1.066
424.490,1.067
424.520,1.067
424.550,1.073
424.580,1.073
424.610,1.064
424.640,1.069
424.670,1.073
424.700,1.073
424.730,1.062
424.760,1.065
424.790,1.071
424.820,1.072
424.850,1.070
424.880,1.071
424.910,1.070
424.940,1.067
424.970,1.065
425.000,1.067
425.030,1.063
425.060,1.069
425.090,1.069
425.120,1.069
425.150,1.064
425.180,1.070
425.210,1.070
425.240,1.064
425.270,1.062
425.300,1.062
425.330,1.065
425.360,1.073
425.390,1.068
425.420,1.069
425.450,1.064
425.480,1.069
425.510,1.065
425.540,1.068
425.570,1.071
425.600,1.070
425.630,1.067
425.660,1.062
425.690,1.068
425.720,1.051
425.750,1.018
425.780,0.987
425.810,1.009
425.840,1.075
425.870,1.128
425.900,1.137
425.930,1.189
425.960,1.147
425.990,1.082
426.020,1.041
426.050,1.034
426.080,1.059
426.110,1.047
426.140,1.017
426.170,1.015
426.200,1.026
426.230,1.061
426.260,1.104
426.290,1.107
426.320,1.086
426.350,1.084
426.380,1.062
426.410,1.052
426.440,1.055
426.470,1.080
426.500,1.089
426.530,1.078
426.560,1.075
426.590,1.070
426.620,1.068
426.650,1.060
426.680,1.052
426.710,1.058
426.740,1.054
426.770,1.063
426.800,1.058
426.830,1.060
426.860,1.059
426.890,1.045
426.920,1.061
426.950,1.049
426.980,1.039
427.010,1.030
427.040,1.058
427.070,1.046
427.100,1.034
427.130,1.021
427.160,1.046
427.190,1.062
427.220,1.062
427.250,1.047
427.280,1.050
427.310,1.056
427.340,1.046
427.370,1.047
427.400,1.060
427.430,1.067
427.460,1.045
427.490,1.053
427.520,0.980
427.550,1.008
427.580,1.021
427.610,1.104
427.640,1.058
427.670,1.062
427.700,1.042
427.730,1.021
427.760,1.032
427.790,1.025
427.820,1.022
427.850,1.009
427.880,1.011
427.910,1.031
427.940,1.032
427.970,0.999
428.000,1.019
428.030,1.030
428.060,1.021
428.090,1.025
428.120,1.016
428.150,1.021
428.180,1.021
428.210,1.045
428.240,1.061
428.270,1.063
428.300,1.069
428.330,1.057
428.360,1.036
428.390,1.025
428.420,1.021
428.450,1.033
428.480,1.039
428.510,1.051
428.540,1.061
428.570,1.050
428.600,1.047
428.630,1.043
428.660,1.045
428.690,1.060
428.720,1.050
428.750,1.042
428.780,1.040
428.810,1.043
428.840,1.030
428.870,1.022
428.900,1.017
428.930,0.998
428.960,1.023
428.990,1.027
429.020,1.008
429.050,0.997
429.080,1.000
429.110,1.014
429.140,1.019
429.170,1.028
429.200,1.047
429.230,1.041
429.260,1.019
429.290,1.018
429.320,1.036
429.350,1.026
429.380,1.039
429.410,1.037
429.440,1.031
429.470,1.036
429.500,1.042
429.530,1.054
429.560,1.034
429.590,1.040
429.620,1.037
429.650,1.047
429.680,1.052
429.710,1.047
429.740,1.059
429.770,1.051
429.800,1.046
429.830,1.058
429.860,1.055
429.890,1.041
429.920,1.047
429.950,1.064
429.980,1.041
430.010,1.024
430.040,1.039
430.070,1.060
430.100,1.037
430.130,1.045
430.160,1.055
430.190,1.035
430.220,1.049
430.250,1.029
430.280,1.040
430.310,1.062
430.340,1.024
430.370,1.041
430.400,1.058
430.430,1.068
430.460,1.039
430.490,1.011
430.520,1.043
430.550,1.058
430.580,1.047
430.610,1.050
430.640,0.981
430.670,1.025
430.700,1.048
430.730,1.015
430.760,1.051
430.790,1.058
430.820,1.044
430.850,1.062
430.880,1.044
430.910,1.022
430.940,1.014
430.970,1.009
431.000,1.047
431.030,1.098
431.060,1.139
431.090,1.102
431.120,1.041
431.150,0.993
431.180,1.026
431.210,1.048
431.240,1.050
431.270,1.030
431.300,1.010
431.330,1.086
431.360,1.082
431.390,1.069
431.420,1.046
431.450,1.063
431.480,1.044
431.510,1.062
431.540,1.032
431.570,0.988
431.600,1.013
431.630,1.070
431.660,1.086
431.690,1.057
431.720,1.035
431.750,1.035
431.780,1.056
431.810,1.028
431.840,1.021
431.870,1.032
431.900,1.033
431.930,1.030
431.960,1.019
431.990,1.009
432.020,1.046
432.050,1.042
432.080,1.004
432.110,1.024
432.140,1.060
432.170,1.020
432.200,1.018
432.230,1.015
432.260,0.973
432.290,0.996
432.320,1.017
432.350,1.044
432.380,1.047
432.410,1.056
432.440,1.017
432.470,1.056
432.500,1.096
432.530,1.166
432.560,1.208
432.590,1.209
432.620,1.152
432.650,1.065
432.680,1.005
432.710,1.060
432.740,1.054
432.770,0.999
432.800,1.001
432.830,1.027
432.860,0.987
432.890,1.055
432.920,1.043
432.950,1.027
432.980,1.000
433.010,0.994
433.040,1.004
433.070,1.139
433.100,0.969
433.130,0.983
433.160,1.081
433.190,1.104
433.220,1.063
433.250,1.039
433.280,1.026
433.310,0.988
433.340,1.011
433.370,1.047
433.400,1.023
433.430,1.051
433.460,1.089
433.490,1.055
433.520,1.076
433.550,1.126
433.580,1.048
433.610,0.907
433.640,1.048
433.670,1.095
433.700,1.117
433.730,1.039
433.760,1.033
433.790,1.034
433.820,1.093
433.850,1.063
433.880,1.064
433.910,1.061
433.940,0.999
433.970,0.980
434.000,1.065
434.030,1.050
434.060,1.062
434.090,1.059
434.120,1.017
434.150,1.014
434.180,1.087
434.210,1.100
434.240,1.066
434.270,1.065
434.300,1.009
434.330,1.025
434.360,1.000
434.390,0.987
434.420,1.097
434.450,1.078
434.480,1.005
434.510,1.046
434.540,1.016
434.570,0.996
434.600,1.158
434.630,1.070
434.660,1.078
434.690,1.133
434.720,1.137
434.750,1.028
434.780,1.195
434.810,1.086
434.840,1.014
434.870,1.024
434.900,1.030
434.930,0.982
434.960,1.024
434.990,1.015
435.020,1.109
435.050,1.097
435.080,1.079
435.110,1.052
435.140,0.989
435.170,1.058
435.200,1.088
435.230,1.057
435.260,1.003
435.290,1.049
435.320,1.016
435.350,0.976
435.380,1.044
435.410,1.068
435.440,1.030
435.470,1.017
435.500,1.075
435.530,1.062
435.560,1.021
435.590,1.072
435.620,1.100
435.650,0.969
435.680,1.017
435.710,1.058
435.740,1.043
435.770,1.049
435.800,1.090
435.830,1.160
435.860,1.073
435.890,1.076
435.920,1.070
435.950,1.062
435.980,1.005
436.010,1.062
436.040,1.079
436.070,0.983
436.100,0.998
436.130,1.067
436.160,1.023
436.190,1.009
436.220,1.101
436.250,1.032
436.280,1.041
436.310,1.005
436.340,1.062
436.370,1.086
436.400,1.053
436.430,1.005
436.460,1.062
436.490,1.029
436.520,1.038
436.550,1.040
436.580,1.045
436.610,1.031
436.640,1.061
436.670,1.030
436.700,1.062
436.730,1.047
436.760,1.015
436.790,0.998
436.820,1.007
436.850,1.038
436.880,1.041
436.910,1.030
436.940,1.022
436.970,1.007
437.000,0.973
437.030,1.032
437.060,1.064
437.090,1.019
437.120,1.060
437.150,1.078
437.180,1.021
437.210,1.011
437.240,1.048
437.270,1.077
437.300,1.061
437.330,1.038
437.360,1.063
437.390,0.997
437.420,0.958
437.450,0.990
437.480,1.089
437.510,1.106
437.540,1.065
437.570,1.051
437.600,0.988
437.630,1.056
437.660,1.045
437.690,0.994
437.720,1.030
437.750,1.076
437.780,1.011
437.810,1.059
437.840,1.030
437.870,1.008
437.900,0.947
437.930,1.035
437.960,1.093
437.990,1.019
438.020,1.048
438.050,1.045
438.080,1.044
438.110,1.067
438.140,1.006
438.170,0.976
438.200,0.980
438.230,0.998
438.260,1.070
438.290,1.067
438.320,1.024
438.350,1.013
438.380,0.971
438.410,1.040
438.440,1.063
438.470,1.036
438.500,1.048
438.530,1.018
438.560,0.977
438.590,1.038
438.620,1.110
438.650,1.060
438.680,1.049
438.710,1.104
438.740,1.040
438.770,0.975
438.800,0.981
438.830,1.069
438.860,1.045
438.890,1.045
438.920,1.021
438.950,1.031
438.980,1.063
439.010,1.058
439.040,1.032
439.070,1.046
439.100,1.062
439.130,1.038
439.160,1.034
439.190,1.030
439.220,1.037
439.250,1.052
439.280,1.036
439.310,1.027
439.340,1.037
439.370,1.021
439.400,1.032
439.430,1.037
439.460,1.040
439.490,1.055
439.520,1.045
439.550,1.051
439.580,1.044
439.610,1.042
439.640,1.057
439.670,1.052
439.700,1.040
439.730,1.091
439.760,1.081
439.790,1.011
439.820,1.041
439.850,1.050
439.880,1.014
439.910,1.062
439.940,1.063
439.970,1.013
440.000,1.062
440.030,1.064
440.060,1.035
440.090,0.999
440.120,1.049
440.150,0.981
440.180,1.058
440.210,1.079
440.240,0.957
440.270,1.164
440.300,1.090
440.330,1.060
440.360,1.025
440.390,1.047
440.420,1.046
440.450,1.002
440.480,1.038
440.510,1.054
440.540,1.045
440.570,1.041
440.600,1.060
440.630,1.045
440.660,1.059
440.690,1.048
440.720,1.033
440.750,1.039
440.780,1.028
440.810,1.034
440.840,1.051
440.870,1.047
440.900,1.046
440.930,1.040
440.960,1.038
440.990,1.048
441.020,1.054
441.050,1.034
441.080,1.073
441.110,1.081
441.140,1.044
441.170,1.062
441.200,1.037
441.230,1.069
441.260,1.079
441.290,1.090
441.320,1.105
441.350,1.086
441.380,1.057
441.410,1.017
441.440,1.060
441.470,1.016
441.500,1.016
441.530,1.111
441.560,1.109
441.590,1.017
441.620,0.996
441.650,0.946
441.680,0.977
441.710,1.034
441.740,1.040
441.770,1.060
441.800,1.073
441.830,1.077
441.860,1.046
441.890,1.033
441.920,1.027
441.950,1.051
441.980,1.072
442.010,1.046
442.040,1.074
442.070,1.074
442.100,1.028
442.130,1.028
442.160,1.033
442.190,1.051
442.220,1.033
442.250,1.022
442.280,1.048
442.310,1.044
442.340,1.050
442.370,1.070
442.400,1.088
442.430,1.042
442.460,1.033
442.490,0.978
442.520,1.082
442.550,1.070
442.580,1.001
442.610,1.007
442.640,1.029
442.670,1.008
442.700,1.005
442.730,0.978
442.760,1.100
442.790,1.072
442.820,1.010
442.850,1.042
442.880,1.043
442.910,1.019
442.940,1.073
442.970,1.068
443.000,1.033
443.030,1.032
443.060,1.024
443.090,1.035
443.120,1.028
443.150,0.997
443.180,0.977
443.210,1.035
443.240,1.021
443.270,1.004
443.300,1.006
443.330,1.031
443.360,1.063
443.390,1.014
443.420,1.029
443.450,1.083
443.480,1.032
443.510,1.030
443.540,1.034
443.570,0.989
443.600,1.019
443.630,1.069
443.660,1.085
443.690,1.050
443.720,1.021
443.750,1.024
443.780,0.993
443.810,1.063
443.840,1.113
443.870,1.089
443.900,1.061
443.930,1.021
443.960,0.977
443.990,0.989
444.020,1.038
444.050,1.070
444.080,1.043
444.110,1.048
444.140,1.016
444.170,0.986
444.200,1.033
444.230,1.071
444.260,1.037
444.290,1.021
444.320,0.995
444.350,1.018
444.380,1.048
444.410,1.059
444.440,1.031
444.470,1.057
444.500,1.053
444.530,1.100
444.560,1.162
444.590,1.123
444.620,1.077
444.650,1.029
444.680,0.996
444.710,0.971
444.740,1.008
444.770,1.039
444.800,1.041
444.830,1.070
444.860,1.043
444.890,1.066
444.920,1.056
444.950,1.060
444.980,1.056
445.010,1.019
445.040,1.028
445.070,0.976
445.100,0.958
445.130,1.006
445.160,1.070
445.190,1.061
445.220,1.054
445.250,1.021
445.280,1.002
445.310,0.988
445.340,1.007
445.370,1.056
445.400,1.069
445.430,1.057
445.460,1.038
445.490,1.019
445.520,0.997
445.550,1.026
445.580,1.066
445.610,1.056
445.640,1.055
445.670,1.061
445.700,1.061
445.730,0.977
445.760,0.973
445.790,0.977
445.820,0.998
445.850,1.071
445.880,1.085
445.910,1.036
445.940,1.049
445.970,1.053
446.000,1.024
446.030,1.030
446.060,1.033
446.090,1.033
446.120,1.049
446.150,1.055
446.180,1.021
446.210,1.030
446.240,1.029
446.270,1.024
446.300,1.037
446.330,1.050
446.360,1.040
446.390,1.018
446.420,1.010
446.450,1.026
446.480,1.033
446.510,1.046
446.540,1.036
446.570,1.040
446.600,1.041
446.630,1.031
446.660,1.023
446.690,1.043
446.720,1.047
446.750,1.040
446.780,1.045
446.810,1.049
446.840,1.019
446.870,1.013
446.900,1.009
446.930,1.009
446.960,1.024
446.990,1.051
447.020,1.071
447.050,1.068
447.080,1.046
447.110,1.032
447.140,1.028
447.170,1.022
447.200,1.029
447.230,1.029
447.260,1.042
447.290,1.035
447.320,1.047
447.350,1.052
447.380,1.048
447.410,1.048
447.440,1.039
447.470,1.041
447.500,1.032
447.530,1.021
447.560,1.027
447.590,1.010
447.620,1.037
447.650,1.048
447.680,1.060
447.710,1.045
447.740,1.027
447.770,1.041
447.800,1.017
447.830,1.031
447.860,1.043
447.890,1.061
447.920,1.047
447.950,1.021
447.980,1.018
448.010,1.037
448.040,1.030
448.070,1.034
448.100,1.044
448.130,1.055
448.160,1.047
448.190,1.051
448.220,1.049
448.250,1.038
448.280,1.038
448.310,1.033
448.340,1.039
448.370,1.019
448.400,1.050
448.430,1.058
448.460,1.030
448.490,1.037
448.520,1.032
448.550,1.036
448.580,1.036
448.610,1.044
448.640,1.058
448.670,1.041
448.700,1.030
448.730,1.032
448.760,1.033
448.790,1.041
448.820,1.041
448.850,1.034
448.880,1.038
448.910,1.029
448.940,1.043
448.970,1.032
449.000,1.030
449.030,1.048
449.060,1.048
449.090,1.039
449.120,1.058
449.150,1.050
449.180,1.050
449.210,1.038
449.240,1.030
449.270,1.039
449.300,1.046
449.330,1.042
449.360,1.040
449.390,1.047
449.420,1.044
449.450,1.033
449.480,1.031
449.510,1.039
449.540,1.026
449.570,1.023
449.600,1.034
449.630,1.041
449.660,1.043
449.690,1.057
449.720,1.090
449.750,1.096
449.780,1.044
449.810,1.015
449.840,1.023
449.870,1.034
449.900,1.037
449.930,1.032
449.960,1.035
449.990,1.037
450.020,1.040
450.050,1.031
450.080,1.031
450.110,1.027
450.140,1.049
450.170,1.100
450.200,1.082
450.230,1.048
450.260,1.059
450.290,1.046
450.320,1.020
450.350,1.028
450.380,1.040
450.410,1.035
450.440,1.038
450.470,1.045
450.500,1.042
450.530,1.041
450.560,1.036
450.590,1.043
450.620,1.047
450.650,1.044
450.680,1.040
450.710,1.041
450.740,1.043
450.770,1.045
450.800,1.040
450.830,1.032
450.860,1.043
450.890,1.048
450.920,1.048
450.950,1.046
450.980,1.044
451.010,1.035
451.040,1.036
451.070,1.029
451.100,1.040
451.130,1.035
451.160,1.045
451.190,1.041
451.220,1.042
451.250,1.051
451.280,1.050
451.310,1.041
451.340,1.040
451.370,1.040
451.400,1.044
451.430,1.042
451.460,1.038
451.490,1.043
451.520,1.041
451.550,1.038
451.580,1.042
451.610,1.045
451.640,1.039
451.670,1.043
451.700,1.036
451.730,1.043
451.760,1.036
451.790,1.043
451.820,1.047
451.850,1.039
451.880,1.038
451.910,1.031
451.940,1.044
451.970,1.046
452.000,1.041
452.030,1.043
452.060,1.042
452.090,1.038
452.120,1.032
452.150,1.038
452.180,1.038
452.210,1.042
452.240,1.039
452.270,1.044
452.300,1.047
452.330,1.040
452.360,1.038
452.390,1.042
452.420,1.040
452.450,1.046
452.480,1.037
452.510,1.042
452.540,1.029
452.570,1.038
452.600,1.045
452.630,1.044
452.660,1.046
452.690,1.045
452.720,1.043
452.750,1.044
452.780,1.039
452.810,1.036
452.840,1.037
452.870,1.037
452.900,1.037
452.930,1.046
452.960,1.046
452.990,1.045
453.020,1.037
453.050,1.035
453.080,1.036
453.110,1.032
453.140,1.042
453.170,1.044
453.200,1.036
453.230,1.046
453.260,1.047
453.290,1.043
453.320,1.045
453.350,1.037
453.380,1.042
453.410,1.039
453.440,1.040
453.470,1.041
453.500,1.047
453.530,1.041
453.560,1.036
453.590,1.040
453.620,1.043
453.650,1.041
453.680,1.038
453.710,1.038
453.740,1.044
453.770,1.040
453.800,1.044
453.830,1.042
453.860,1.042
453.890,1.036
453.920,1.040
453.950,1.040
453.980,1.033
454.010,1.036
454.040,1.036
454.070,1.044
454.100,1.039
454.130,1.044
454.160,1.044
454.190,1.045
454.220,1.044
454.250,1.039
454.280,1.041
454.310,1.039
454.340,1.041
454.370,1.041
454.400,1.046
454.430,1.045
454.460,1.042
454.490,1.042
454.520,1.036
454.550,1.048
454.580,1.039
454.610,1.036
454.640,1.037
454.670,1.047
454.700,1.042
454.730,1.044
454.760,1.042
454.790,1.043
454.820,1.040
454.850,1.039
454.880,1.042
454.910,1.039
454.940,1.043
454.970,1.038
455.000,1.040
455.030,1.041
455.060,1.044
455.090,1.039
455.120,1.049
455.150,1.044
455.180,1.041
455.210,1.043
455.240,1.041
455.270,1.041
455.300,1.043
455.330,1.045
455.360,1.041
455.390,1.046
455.420,1.039
455.450,1.038
455.480,1.043
455.510,1.041
455.540,1.039
455.570,1.039
455.600,1.049
455.630,1.042
455.660,1.040
455.690,1.032
455.720,1.051
455.750,1.035
455.780,1.039
455.810,1.038
455.840,1.049
455.870,1.041
455.900,1.045
455.930,1.042
455.960,1.040
455.990,1.040
456.020,1.042
456.050,1.037
456.080,1.041
456.110,1.042
456.140,1.042
456.170,1.038
456.200,1.044
456.230,1.042
456.260,1.043
456.290,1.034
456.320,1.049
456.350,1.035
456.380,1.035
456.410,1.038
456.440,1.042
456.470,1.037
456.500,1.042
456.530,1.041
456.560,1.044
456.590,1.043
456.620,1.041
456.650,1.037
456.680,1.036
456.710,1.041
456.740,1.040
456.770,1.044
456.800,1.043
456.830,1.043
456.860,1.042
456.890,1.039
456.920,1.039
456.950,1.031
456.980,1.045
457.010,1.039
457.040,1.035
457.070,1.037
457.100,1.040
457.130,1.041
457.160,1.045
457.190,1.040
457.220,1.045
457.250,1.040
457.280,1.043
457.310,1.038
457.340,1.043
457.370,1.041
457.400,1.046
457.430,1.041
457.460,1.042
457.490,1.043
457.520,1.043
457.550,1.042
457.580,1.040
457.610,1.044
457.640,1.038
457.670,1.046
457.700,1.036
457.730,1.039
457.760,1.042
457.790,1.040
457.820,1.040
457.850,1.041
457.880,1.038
457.910,1.045
457.940,1.048
457.970,1.039
458.000,1.039
458.030,1.042
458.060,1.040
458.090,1.042
458.120,1.042
458.150,1.040
458.180,1.041
458.210,1.040
458.240,1.045
458.270,1.041
458.300,1.038
458.330,1.035
458.360,1.046
458.390,1.041
458.420,1.038
458.450,1.041
458.480,1.044
458.510,1.043
458.540,1.041
458.570,1.037
458.600,1.046
458.630,1.045
458.660,1.042
458.690,1.036
458.720,1.042
458.750,1.038
458.780,1.045
458.810,1.040
458.840,1.039
458.870,1.038
458.900,1.042
458.930,1.040
458.960,1.045
458.990,1.041
459.020,1.043
459.050,1.037
459.080,1.047
459.110,1.041
459.140,1.036
459.170,1.036
459.200,1.044
459.230,1.044
459.260,1.042
459.290,1.044
459.320,1.044
459.350,1.043
459.380,1.037
459.410,1.039
459.440,1.040
459.470,1.045
459.500,1.041
459.530,1.043
459.560,1.045
459.590,1.045
459.620,1.042
459.650,1.043
459.680,1.041
459.710,1.036
459.740,1.047
459.770,1.039
459.800,1.036
459.830,1.042
459.860,1.044
459.890,1.043
459.920,1.038
459.950,1.048
459.980,1.042
460.010,1.037
460.040,1.039
460.070,1.043
460.100,1.039
460.130,1.043
460.160,1.042
460.190,1.041
460.220,1.044
460.250,1.042
460.280,1.043
460.310,1.040
460.340,1.046
460.370,1.044
460.400,1.036
460.430,1.042
460.460,1.043
460.490,1.043
460.520,1.042
460.550,1.044
460.580,1.040
460.610,1.037
460.640,1.039
460.670,1.043
460.700,1.043
460.730,1.042
460.760,1.039
460.790,1.040
460.820,1.043
460.850,1.042
460.880,1.034
460.910,1.045
460.940,1.041
460.970,1.038
461.000,1.041
461.030,1.045
461.060,1.045
