df_hash,22ZHK4.S8VSPF
117.828,1.006
117.858,1.010
117.888,1.009
117.918,1.007
117.948,1.004
117.978,1.004
118.008,1.015
118.038,1.016
118.068,1.003
118.098,1.005
118.128,1.005
118.158,1.007
118.188,1.002
118.218,1.008
118.248,1.008
118.278,1.004
118.308,1.005
118.338,1.014
118.368,1.009
118.398,1.005
118.428,1.005
118.458,1.007
118.488,1.011
118.518,1.009
118.548,1.010
118.578,1.011
118.608,1.007
118.638,1.005
118.668,1.008
118.698,1.015
118.728,1.011
118.758,1.008
118.788,1.002
118.818,1.002
118.848,1.006
118.878,1.015
118.908,1.015
118.938,1.008
118.968,1.003
118.998,1.006
119.028,1.004
119.058,1.010
119.088,1.009
119.118,1.010
119.148,1.001
119.178,1.011
119.208,1.018
119.238,1.012
119.268,1.005
119.298,1.002
119.328,1.008
119.358,1.008
119.388,1.008
119.418,1.007
119.448,1.007
119.478,1.009
119.508,1.011
119.538,1.008
119.568,1.009
119.598,1.008
119.628,1.012
119.658,1.012
119.688,1.001
119.718,1.005
119.748,1.007
119.778,1.014
119.808,1.007
119.838,1.002
119.868,1.010
119.898,1.009
119.928,1.007
119.958,1.009
119.988,1.009
120.018,1.007
120.048,1.007
120.078,1.011
120.108,1.011
120.138,1.009
120.168,1.007
120.198,1.006
120.228,1.010
120.258,1.009
120.288,1.008
120.318,1.009
120.348,1.010
120.378,1.009
120.408,1.005
120.438,1.005
120.468,1.008
120.498,1.008
120.528,1.010
120.558,1.011
120.588,1.012
120.618,1.002
120.648,1.004
120.678,1.006
120.708,1.017
120.738,1.009
120.768,1.009
120.798,1.008
120.828,1.006
120.858,1.004
120.888,1.005
120.918,1.012
120.948,1.008
120.978,1.003
121.008,1.017
121.038,1.015
121.068,1.004
121.098,1.006
121.128,1.008
121.158,1.009
121.188,1.012
121.218,1.010
121.248,1.005
121.278,1.010
121.308,1.008
121.338,1.011
121.368,1.008
121.398,1.005
121.428,1.003
121.458,1.012
121.488,1.012
121.518,1.009
121.548,1.006
121.578,1.007
121.608,1.007
121.638,1.015
121.668,1.015
121.698,1.008
121.728,1.001
121.758,1.003
121.788,1.009
121.818,1.006
121.848,1.010
121.878,1.013
121.908,1.011
121.938,1.005
121.968,1.013
121.998,1.011
122.028,1.007
122.058,1.001
122.088,1.006
122.118,1.010
122.148,1.013
122.178,1.011
122.208,1.008
122.238,1.009
122.268,1.012
122.298,1.011
122.328,1.004
122.358,1.005
122.388,1.013
122.418,1.009
122.448,1.009
122.478,1.004
122.508,1.004
122.538,1.008
122.568,1.019
122.598,1.009
122.628,1.004
122.658,1.009
122.688,1.011
122.718,1.005
122.748,1.004
122.778,1.008
122.808,1.009
122.838,1.005
122.868,1.012
122.898,1.012
122.928,1.011
122.958,1.006
122.988,1.003
123.018,1.008
123.048,1.015
123.078,1.009
123.108,1.008
123.138,1.004
123.168,1.007
123.198,1.008
123.228,1.009
123.258,1.005
123.288,1.010
123.318,1.012
123.348,1.009
123.378,1.011
123.408,1.007
123.438,1.001
123.468,1.009
123.498,1.012
123.528,1.015
123.558,1.013
123.588,1.006
123.618,1.005
123.648,1.006
123.678,1.010
123.708,1.006
123.738,1.004
123.768,1.002
123.798,1.009
123.828,1.015
123.858,1.010
123.888,1.007
123.918,1.008
123.948,1.010
123.978,1.011
124.008,1.008
124.038,1.005
124.068,1.009
124.098,1.011
124.128,1.009
124.158,1.011
124.188,1.006
124.218,1.005
124.248,1.013
124.278,1.011
124.308,1.008
124.338,1.006
124.368,1.003
124.398,1.004
124.428,1.015
124.458,1.013
124.488,1.006
124.518,1.001
124.548,1.003
124.578,1.007
124.608,1.005
124.638,1.009
124.668,1.009
124.698,1.007
124.728,1.006
124.758,1.011
124.788,1.010
124.818,1.009
124.848,1.002
124.878,1.008
124.908,1.012
124.938,1.012
124.968,1.009
124.998,1.011
125.028,1.010
125.058,1.008
125.088,1.011
125.118,1.006
125.148,1.011
125.178,1.005
125.208,1.010
125.238,1.008
125.268,0.998
125.298,1.008
125.328,1.015
125.358,1.013
125.388,1.009
125.418,1.005
125.448,1.010
125.478,1.007
125.508,1.005
125.538,1.009
125.568,1.008
125.598,1.005
125.628,1.012
125.658,1.017
125.688,1.011
125.718,1.006
125.748,1.001
125.778,1.012
125.808,1.012
125.838,1.009
125.868,1.006
125.898,1.009
125.928,1.008
125.958,1.006
125.988,1.007
126.018,1.007
126.048,1.008
126.078,1.006
126.108,1.011
126.138,1.015
126.168,1.003
126.198,1.004
126.228,1.009
126.258,1.015
126.288,1.010
126.318,1.006
126.348,1.003
126.378,1.007
126.408,1.005
126.438,1.006
126.468,1.008
126.498,1.009
126.528,1.006
126.558,1.013
126.588,1.016
126.618,1.006
126.648,1.006
126.678,1.006
126.708,1.012
126.738,1.010
126.768,1.008
126.798,1.009
126.828,1.010
126.858,1.012
126.888,1.010
126.918,1.007
126.948,1.006
126.978,1.007
127.008,1.008
127.038,1.008
127.068,1.010
127.098,1.002
127.128,1.000
127.158,1.010
127.188,1.015
127.218,1.010
127.248,1.003
127.278,1.005
127.308,1.008
127.338,1.006
127.368,1.010
127.398,1.014
127.428,1.006
127.458,1.006
127.488,1.014
127.518,1.015
127.548,1.005
127.578,1.004
127.608,1.005
127.638,1.012
127.668,1.011
127.698,1.010
127.728,1.006
127.758,1.008
127.788,1.012
127.818,1.003
127.848,1.009
127.878,1.012
127.908,1.007
127.938,1.011
127.968,1.006
127.998,1.005
128.028,1.012
128.058,1.012
128.088,1.021
128.118,1.005
128.148,1.000
128.178,1.003
128.208,1.007
128.238,1.004
128.268,1.011
128.298,1.012
128.328,1.001
128.358,1.009
128.388,1.015
128.418,1.011
128.448,1.006
128.478,1.003
128.508,1.006
128.538,1.010
128.568,1.009
128.598,1.007
128.628,1.006
128.658,1.009
128.688,1.008
128.718,1.008
128.748,1.009
128.778,1.009
128.808,1.011
128.838,1.013
128.868,1.004
128.898,1.003
128.928,1.009
128.958,1.017
128.988,1.014
129.018,1.008
129.048,1.008
129.078,1.009
129.108,1.009
129.138,1.006
129.168,1.007
129.198,1.006
129.228,1.010
129.258,1.012
129.288,1.012
129.318,1.009
129.348,1.002
129.378,1.002
129.408,1.012
129.438,1.009
129.468,1.011
129.498,1.010
129.528,1.006
129.558,1.010
129.588,1.010
129.618,1.005
129.648,1.006
129.678,1.010
129.708,1.013
129.738,1.008
129.768,1.009
129.798,1.006
129.828,1.004
129.858,1.015
129.888,1.016
129.918,1.005
129.948,1.005
129.978,1.009
130.008,1.008
130.038,1.008
130.068,1.012
130.098,1.003
130.128,1.007
130.158,1.008
130.188,1.017
130.218,1.010
130.248,1.007
130.278,1.002
130.308,1.011
130.338,1.014
130.368,1.009
130.398,1.006
130.428,1.009
130.458,1.009
130.488,1.008
130.518,1.002
130.548,1.011
130.578,1.010
130.608,1.009
130.638,1.008
130.668,1.005
130.698,1.003
130.728,1.011
130.758,1.020
130.788,1.010
130.818,1.008
130.848,1.003
130.878,1.002
130.908,1.006
130.938,1.012
130.968,1.013
130.998,1.011
131.028,1.003
131.058,1.010
131.088,1.011
131.118,1.010
131.148,1.005
131.178,1.005
131.208,1.007
131.238,1.010
131.268,1.011
131.298,1.007
131.328,1.008
131.358,1.009
131.388,1.007
131.418,1.007
131.448,1.011
131.478,1.008
131.508,1.010
131.538,1.012
131.568,1.006
131.598,1.002
131.628,1.010
131.658,1.013
131.688,1.013
131.718,1.005
131.748,1.004
131.778,1.010
131.808,1.008
131.838,1.006
131.868,1.008
131.898,1.009
131.928,1.008
131.958,1.017
131.988,1.014
132.018,1.008
132.048,1.006
132.078,1.009
132.108,1.010
132.138,1.010
132.168,1.008
132.198,1.008
132.228,1.010
132.258,1.009
132.288,1.009
132.318,1.007
132.348,1.004
132.378,1.007
132.408,1.013
132.438,1.008
132.468,1.009
132.498,1.012
132.528,1.002
132.558,1.006
132.588,1.015
132.618,1.015
132.648,1.008
132.678,1.005
132.708,1.004
132.738,1.006
132.768,1.011
132.798,1.006
132.828,1.007
132.858,1.004
132.888,1.010
132.918,1.016
132.948,1.014
132.978,1.005
133.008,1.008
133.038,1.010
133.068,1.010
133.098,1.007
133.128,1.003
133.158,1.003
133.188,1.012
133.218,1.010
133.248,1.010
133.278,1.000
133.308,1.009
133.338,1.011
133.368,1.013
133.398,1.009
133.428,1.006
133.458,1.010
133.488,1.014
133.518,1.015
133.548,1.011
133.578,1.007
133.608,1.003
133.638,1.007
133.668,1.011
133.698,1.005
133.728,1.013
133.758,1.011
133.788,1.002
133.818,1.009
133.848,1.018
133.878,1.012
133.908,1.005
133.938,1.011
133.968,1.007
133.998,1.011
134.028,1.012
134.058,1.011
134.088,1.005
134.118,1.006
134.148,1.011
134.178,1.008
134.208,1.004
134.238,1.011
134.268,1.011
134.298,1.009
134.328,1.007
134.358,1.004
134.388,1.007
134.418,1.015
134.448,1.013
134.478,1.009
134.508,1.003
134.538,1.006
134.568,1.015
134.598,1.011
134.628,1.003
134.658,1.007
134.688,1.006
134.718,1.005
134.748,1.014
134.778,1.010
134.808,1.010
134.838,1.007
134.868,1.006
134.898,1.011
134.928,1.014
134.958,1.008
134.988,1.007
135.018,1.011
135.048,1.010
135.078,1.011
135.108,1.005
135.138,1.013
135.168,1.012
135.198,1.009
135.228,1.009
135.258,1.007
135.288,1.004
135.318,1.007
135.348,1.020
135.378,1.014
135.408,1.004
135.438,1.002
135.468,1.007
135.498,1.008
135.528,1.007
135.558,1.012
135.588,1.006
135.618,1.002
135.648,1.013
135.678,1.017
135.708,1.008
135.738,1.008
135.768,1.007
135.798,1.012
135.828,1.017
135.858,1.013
135.888,1.009
135.918,1.009
135.948,1.011
135.978,1.010
136.008,1.005
136.038,1.007
136.068,1.002
136.098,1.008
136.128,1.010
136.158,1.006
136.188,1.010
136.218,1.017
136.248,1.017
136.278,1.008
136.308,1.004
136.338,1.001
136.368,1.006
136.398,1.002
136.428,1.007
136.458,1.011
136.488,1.005
136.518,1.011
136.548,1.016
136.578,1.009
136.608,1.003
136.638,1.007
136.668,1.009
136.698,1.011
136.728,1.010
136.758,1.006
136.788,1.009
136.818,1.010
136.848,1.009
136.878,1.011
136.908,1.009
136.938,1.012
136.968,1.011
136.998,0.998
137.028,1.003
137.058,1.009
137.088,1.018
137.118,1.015
137.148,1.005
137.178,1.008
137.208,1.009
137.238,1.008
137.268,1.006
137.298,1.012
137.328,1.013
137.358,1.010
137.388,1.013
137.418,1.011
137.448,1.011
137.478,1.006
137.508,1.010
137.538,1.010
137.568,1.006
137.598,1.009
137.628,1.008
137.658,1.005
137.688,1.008
137.718,1.007
137.748,1.010
137.778,1.015
137.808,1.010
137.838,1.011
137.868,1.002
137.898,1.000
137.928,1.012
137.958,1.016
137.988,1.014
138.018,1.007
138.048,1.004
138.078,1.006
138.108,1.007
138.138,1.012
138.168,1.012
138.198,1.006
138.228,1.004
138.258,1.017
138.288,1.015
138.318,0.999
138.348,1.000
138.378,1.009
138.408,1.011
138.438,1.010
138.468,1.008
138.498,1.010
138.528,1.011
138.558,1.007
138.588,1.007
138.618,1.012
138.648,1.009
138.678,1.008
138.708,1.003
138.738,1.007
138.768,1.010
138.798,1.017
138.828,1.016
138.858,1.008
138.888,1.005
138.918,1.006
138.948,1.009
138.978,1.007
139.008,1.011
139.038,1.011
139.068,1.003
139.098,1.008
139.128,1.018
139.158,1.011
139.188,1.006
139.218,1.011
139.248,1.013
139.278,1.011
139.308,1.007
139.338,1.003
139.368,1.006
139.398,1.009
139.428,1.005
139.458,1.009
139.488,1.012
139.518,1.010
139.548,1.013
139.578,1.007
139.608,1.002
139.638,1.008
139.668,1.017
139.698,1.016
139.728,1.009
139.758,1.004
139.788,1.006
139.818,1.005
139.848,1.008
139.878,1.012
139.908,1.010
139.938,1.005
139.968,1.017
139.998,1.011
140.028,1.005
140.058,1.006
140.088,1.007
140.118,1.010
140.148,1.014
140.178,1.009
140.208,1.011
140.238,1.012
140.268,1.006
140.298,1.006
140.328,1.010
140.358,1.010
140.388,1.017
140.418,1.009
140.448,1.008
140.478,1.001
140.508,1.002
140.538,1.015
140.568,1.020
140.598,1.014
140.628,1.007
140.658,1.004
140.688,1.006
140.718,1.009
140.748,1.015
140.778,1.016
140.808,1.004
140.838,1.003
140.868,1.013
140.898,1.014
140.928,1.005
140.958,1.001
140.988,1.009
141.018,1.009
141.048,1.007
141.078,1.010
141.108,1.013
141.138,1.009
141.168,1.008
141.198,1.008
141.228,1.009
141.258,1.010
141.288,1.009
141.318,1.008
141.348,1.004
141.378,1.007
141.408,1.013
141.438,1.017
141.468,1.010
141.498,1.004
141.528,1.006
141.558,1.010
141.588,1.008
141.618,1.008
141.648,1.017
141.678,1.011
141.708,1.005
141.738,1.014
141.768,1.015
141.798,1.006
141.828,1.010
141.858,1.004
141.888,1.009
141.918,1.011
141.948,1.011
141.978,1.008
142.008,1.005
142.038,1.013
142.068,1.001
142.098,1.007
142.128,1.013
142.158,1.008
142.188,1.009
142.218,1.011
142.248,1.002
142.278,1.008
142.308,1.012
142.338,1.019
142.368,1.011
142.398,1.007
142.428,1.008
142.458,1.008
142.488,1.007
142.518,1.012
142.548,1.007
142.578,1.006
142.608,1.007
142.638,1.016
142.668,1.013
142.698,1.009
142.728,1.005
142.758,1.010
142.788,1.010
142.818,1.011
142.848,1.008
142.878,1.005
142.908,1.009
142.938,1.011
142.968,1.014
142.998,1.009
143.028,1.007
143.058,1.007
143.088,1.013
143.118,1.016
143.148,1.004
143.178,1.003
143.208,1.007
143.238,1.017
143.268,1.012
143.298,1.007
143.328,1.005
143.358,1.007
143.388,1.007
143.418,1.004
143.448,1.012
143.478,1.007
143.508,1.007
143.538,1.013
143.568,1.017
143.598,1.009
143.628,1.004
143.658,1.005
143.688,1.011
143.718,1.014
143.748,1.008
143.778,1.005
143.808,1.008
143.838,1.006
143.868,1.008
143.898,1.005
143.928,1.007
143.958,1.009
143.988,1.008
144.018,1.014
144.048,1.008
144.078,1.001
144.108,1.011
144.138,1.015
144.168,1.016
144.198,1.008
144.228,1.001
144.258,1.006
144.288,1.006
144.318,1.005
144.348,1.012
144.378,1.009
144.408,1.005
144.438,1.009
144.468,1.015
144.498,1.013
144.528,1.006
144.558,1.010
144.588,1.004
144.618,1.010
144.648,1.013
144.678,1.007
144.708,1.008
144.738,1.012
144.768,1.011
144.798,1.008
144.828,1.004
144.858,1.011
144.888,1.008
144.918,1.011
144.948,1.011
144.978,1.002
145.008,1.003
145.038,1.008
145.068,1.017
145.098,1.013
145.128,1.008
145.158,1.007
145.188,1.011
145.218,1.005
145.248,1.009
145.278,1.011
145.308,1.004
145.338,1.007
145.368,1.011
145.398,1.013
145.428,1.010
145.458,1.005
145.488,1.004
145.518,1.013
145.548,1.014
145.578,1.009
145.608,1.006
145.638,1.008
145.668,1.010
145.698,1.011
145.728,1.007
145.758,1.007
145.788,1.012
145.818,1.015
145.848,1.012
145.878,1.011
145.908,1.002
145.938,1.004
145.968,1.009
145.998,1.018
146.028,1.008
146.058,1.005
146.088,1.005
146.118,1.007
146.148,1.009
146.178,1.009
146.208,1.006
146.238,1.005
146.268,1.011
146.298,1.013
146.328,1.012
146.358,1.007
146.388,1.005
146.418,1.006
146.448,1.013
146.478,1.012
146.508,1.008
146.538,1.008
146.568,1.010
146.598,1.007
146.628,1.010
146.658,1.009
146.688,1.005
146.718,1.007
146.748,1.010
146.778,1.009
146.808,1.009
146.838,1.014
146.868,1.018
146.898,1.007
146.928,1.006
146.958,1.003
146.988,1.008
147.018,1.011
147.048,1.013
147.078,1.012
147.108,1.004
147.138,1.010
147.168,1.017
147.198,1.010
147.228,1.005
147.258,1.004
147.288,1.008
147.318,1.010
147.348,1.007
147.378,1.010
147.408,1.007
147.438,1.011
147.468,1.005
147.498,1.008
147.528,1.010
147.558,1.009
147.588,1.012
147.618,1.004
147.648,1.003
147.678,1.009
147.708,1.017
147.738,1.016
147.768,1.010
147.798,1.007
147.828,1.011
147.858,1.010
147.888,1.008
147.918,1.007
147.948,1.005
147.978,1.013
148.008,1.015
148.038,1.015
148.068,1.008
148.098,1.004
148.128,1.004
148.158,1.014
148.188,1.013
148.218,1.008
148.248,1.007
148.278,1.008
148.308,1.012
148.338,1.007
148.368,1.009
148.398,1.010
148.428,1.006
148.458,1.012
148.488,1.012
148.518,1.000
148.548,1.005
148.578,1.013
148.608,1.017
148.638,1.008
148.668,1.005
148.698,1.008
148.728,1.007
148.758,1.009
148.788,1.012
148.818,1.007
148.848,1.004
148.878,1.010
148.908,1.015
148.938,1.009
148.968,1.009
148.998,1.005
149.028,1.007
149.058,1.013
149.088,1.012
149.118,1.006
149.148,1.008
149.178,1.010
149.208,1.011
149.238,1.008
149.268,1.010
149.298,1.011
149.328,1.006
149.358,1.009
149.388,1.003
149.418,1.004
149.448,1.006
149.478,1.016
149.508,1.016
149.538,1.006
149.568,1.005
149.598,1.009
149.628,1.010
149.658,1.008
149.688,1.011
149.718,1.009
149.748,1.007
149.778,1.010
149.808,1.013
149.838,1.010
149.868,1.004
149.898,1.005
149.928,1.004
149.958,1.007
149.988,1.013
150.018,1.012
150.048,1.006
150.078,1.010
150.108,1.012
150.138,1.013
150.168,1.013
150.198,1.013
150.228,1.008
150.258,1.010
150.288,1.003
150.318,1.004
150.348,1.012
150.378,1.016
150.408,1.013
150.438,1.008
150.468,1.005
150.498,1.007
150.528,1.009
150.558,1.013
150.588,1.007
150.618,1.007
150.648,1.011
150.678,1.012
150.708,1.012
150.738,1.007
150.768,1.010
150.798,1.006
150.828,1.011
150.858,1.007
150.888,1.011
150.918,1.008
150.948,1.010
150.978,1.005
151.008,1.008
151.038,1.009
151.068,1.013
151.098,1.009
151.128,1.010
151.158,1.015
151.188,1.004
151.218,1.003
151.248,1.006
151.278,1.019
151.308,1.012
151.338,1.007
151.368,1.007
151.398,1.008
151.428,1.006
151.458,1.008
151.488,1.011
151.518,1.006
151.548,1.009
151.578,1.010
151.608,1.013
151.638,1.009
151.668,1.004
151.698,1.008
151.728,1.014
151.758,1.013
151.788,1.009
151.818,1.005
151.848,1.011
151.878,1.010
151.908,1.007
151.938,1.008
151.968,1.010
151.998,1.013
152.028,1.010
152.058,1.009
152.088,1.000
152.118,1.004
152.148,1.014
152.178,1.016
152.208,1.010
152.238,1.004
152.268,1.008
152.298,1.005
152.328,1.007
152.358,1.011
152.388,1.014
152.418,1.004
152.448,1.004
152.478,1.017
152.508,1.015
152.538,1.007
152.568,1.007
152.598,1.003
152.628,1.011
152.658,1.015
152.688,1.008
152.718,1.009
152.748,1.013
152.778,1.009
152.808,1.001
152.838,1.013
152.868,1.010
152.898,1.010
152.928,1.011
152.958,1.006
152.988,1.002
153.018,1.009
153.048,1.020
153.078,1.014
153.108,1.008
153.138,1.002
153.168,1.008
153.198,1.004
153.228,1.010
153.258,1.010
153.288,1.010
153.318,1.009
153.348,1.011
153.378,1.011
153.408,1.008
153.438,1.004
153.468,1.006
153.498,1.009
153.528,1.011
153.558,1.008
153.588,1.006
153.618,1.008
153.648,1.009
153.678,1.008
153.708,1.007
153.738,1.010
153.768,1.009
153.798,1.012
153.828,1.016
153.858,1.003
153.888,1.002
153.918,1.009
153.948,1.021
153.978,1.011
154.008,1.002
154.038,1.007
154.068,1.007
154.098,1.007
154.128,1.004
154.158,1.009
154.188,1.008
154.218,1.010
154.248,1.017
154.278,1.014
154.308,1.009
154.338,1.004
154.368,1.010
154.398,1.012
154.428,1.011
154.458,1.012
154.488,1.009
154.518,1.009
154.548,1.011
154.578,1.007
154.608,1.009
154.638,1.010
154.668,1.007
154.698,1.008
154.728,1.008
154.758,1.002
154.788,1.007
154.818,1.014
154.848,1.019
154.878,1.008
154.908,1.009
154.938,1.009
154.968,1.007
154.998,1.010
155.028,1.008
155.058,1.010
155.088,1.003
155.118,1.011
155.148,1.017
155.178,1.008
155.208,1.006
155.238,1.004
155.268,1.007
155.298,1.013
155.328,1.005
155.358,1.006
155.388,1.010
155.418,1.004
155.448,1.016
155.478,1.013
155.508,1.005
155.538,1.007
155.568,1.003
155.598,1.005
155.628,1.011
155.658,1.020
155.688,1.018
155.718,1.008
155.748,1.004
155.778,1.007
155.808,1.007
155.838,1.006
155.868,1.008
155.898,1.009
155.928,1.007
155.958,1.013
155.988,1.014
156.018,1.013
156.048,1.005
156.078,1.008
156.108,1.009
156.138,1.009
156.168,1.014
156.198,1.013
156.228,1.007
156.258,1.009
156.288,1.007
156.318,1.011
156.348,1.012
156.378,1.013
156.408,1.008
156.438,1.000
156.468,1.008
156.498,1.019
156.528,1.014
156.558,1.008
156.588,1.005
156.618,1.010
156.648,1.007
156.678,1.004
156.708,1.006
156.738,1.007
156.768,1.004
156.798,1.014
156.828,1.016
156.858,1.013
156.888,1.006
156.918,1.011
156.948,1.011
156.978,1.005
157.008,1.007
157.038,1.009
157.068,1.010
157.098,1.007
157.128,1.007
157.158,1.011
157.188,1.017
157.218,1.009
157.248,1.009
157.278,1.005
157.308,1.001
157.338,1.006
157.368,1.018
157.398,1.018
157.428,1.010
157.458,1.006
157.488,1.003
157.518,1.006
157.548,1.007
157.578,1.009
157.608,1.008
157.638,1.006
157.668,1.014
157.698,1.018
157.728,1.012
157.758,1.006
157.788,1.005
157.818,1.007
157.848,1.012
157.878,1.010
157.908,1.005
157.938,1.011
157.968,1.008
157.998,1.008
158.028,1.007
158.058,1.010
158.088,1.012
158.118,1.008
158.148,1.006
158.178,1.004
158.208,1.007
158.238,1.013
158.268,1.017
158.298,1.011
158.328,0.998
158.358,1.004
158.388,1.011
158.418,1.009
158.448,1.006
158.478,1.012
158.508,1.003
158.538,1.007
158.568,1.015
158.598,1.012
158.628,1.003
158.658,1.002
158.688,1.008
158.718,1.012
158.748,1.010
158.778,1.010
158.808,1.009
158.838,1.009
158.868,1.012
158.898,1.011
158.928,1.010
158.958,1.010
158.988,1.003
159.018,1.003
159.048,1.007
159.078,1.018
159.108,1.018
159.138,1.007
159.168,1.007
159.198,1.010
159.228,1.006
159.258,1.007
159.288,1.011
159.318,1.007
159.348,1.003
159.378,1.013
159.408,1.012
159.438,1.010
159.468,1.005
159.498,1.007
159.528,1.009
159.558,1.012
159.588,1.009
159.618,1.009
159.648,1.008
159.678,1.006
159.708,1.008
159.738,1.012
159.768,1.008
159.798,1.008
159.828,1.011
159.858,1.008
159.888,0.999
159.918,1.007
159.948,1.019
159.978,1.019
160.008,1.010
160.038,1.010
160.068,1.006
160.098,1.007
160.128,1.007
160.158,1.009
160.188,1.003
160.218,1.006
160.248,1.010
160.278,1.014
160.308,1.014
160.338,1.005
160.368,1.003
160.398,1.010
160.428,1.010
160.458,1.009
160.488,1.007
160.518,1.008
160.548,1.009
160.578,1.010
160.608,1.008
160.638,1.009
160.668,1.012
160.698,1.007
160.728,1.009
160.758,0.999
160.788,1.003
160.818,1.016
160.848,1.021
160.878,1.012
160.908,1.002
160.938,1.002
160.968,1.005
160.998,1.006
161.028,1.007
161.058,1.011
161.088,1.006
161.118,1.001
161.148,1.013
161.178,1.014
161.208,1.008
161.238,1.004
161.268,1.005
161.298,1.007
161.328,1.012
161.358,1.007
161.388,1.010
161.418,1.009
161.448,1.006
161.478,1.010
161.508,1.013
161.538,1.005
161.568,1.009
161.598,1.003
161.628,1.000
161.658,1.007
161.688,1.019
161.718,1.016
161.748,1.010
161.778,1.005
161.808,1.007
161.838,1.008
161.868,1.011
161.898,1.008
161.928,1.005
161.958,1.006
161.988,1.013
162.018,1.011
162.048,1.012
162.078,1.006
162.108,1.008
162.138,1.011
162.168,1.007
162.198,1.010
162.228,1.015
162.258,1.012
162.288,1.005
162.318,1.002
162.348,1.009
162.378,1.016
162.408,1.011
162.438,1.011
162.468,1.013
162.498,1.007
162.528,1.008
162.558,1.002
162.588,1.010
162.618,1.009
162.648,1.009
162.678,1.012
162.708,1.011
162.738,1.010
162.768,1.011
162.798,1.005
162.828,1.009
162.858,1.004
162.888,1.021
162.918,1.011
162.948,1.011
162.978,1.010
163.008,1.013
163.038,1.009
163.068,1.005
163.098,1.011
163.128,1.013
163.158,1.011
163.188,1.015
163.218,1.011
163.248,1.005
163.278,1.006
163.308,1.004
163.338,0.999
163.368,1.004
163.398,1.020
163.428,1.018
163.458,1.020
163.488,1.012
163.518,1.007
163.548,1.007
163.578,1.010
163.608,1.015
163.638,1.016
163.668,1.003
163.698,1.010
163.728,1.011
163.758,1.007
163.788,1.006
163.818,1.004
163.848,1.009
163.878,1.008
163.908,1.008
163.938,1.020
163.968,1.011
163.998,1.008
164.028,1.003
164.058,1.004
164.088,1.012
164.118,1.019
164.148,1.006
164.178,1.004
164.208,0.997
164.238,1.004
164.268,1.011
164.298,1.014
164.328,1.010
164.358,1.001
164.388,1.013
164.418,1.017
164.448,1.007
164.478,0.997
164.508,0.997
164.538,1.005
164.568,1.012
164.598,1.016
164.628,1.014
164.658,1.009
164.688,1.004
164.718,1.002
164.748,1.013
164.778,1.014
164.808,1.010
164.838,1.006
164.868,1.006
164.898,1.007
164.928,1.010
164.958,1.012
164.988,1.015
165.018,1.006
165.048,1.006
165.078,1.017
165.108,1.019
165.138,1.005
165.168,1.000
165.198,1.002
165.228,1.001
165.258,1.002
165.288,1.007
165.318,1.012
165.348,1.016
165.378,1.008
165.408,1.000
165.438,1.009
165.468,1.014
165.498,1.015
165.528,1.007
165.558,1.009
165.588,1.007
165.618,1.011
165.648,1.011
165.678,1.011
165.708,1.010
165.738,1.005
165.768,1.011
165.798,1.009
165.828,1.008
165.858,1.006
165.888,1.004
165.918,1.013
165.948,1.011
165.978,1.002
166.008,1.007
166.038,1.011
166.068,1.015
166.098,1.012
166.128,1.007
166.158,1.010
166.188,1.000
166.218,1.003
166.248,1.012
166.278,1.017
166.308,1.011
166.338,1.006
166.368,1.006
166.398,1.004
166.428,1.010
166.458,1.009
166.488,1.007
166.518,1.010
166.548,1.016
166.578,1.017
166.608,1.010
166.638,1.009
166.668,1.003
166.698,1.010
166.728,1.013
166.758,1.007
166.788,1.010
166.818,1.009
166.848,1.006
166.878,1.015
166.908,1.013
166.938,1.005
166.968,1.002
166.998,1.007
167.028,1.013
167.058,1.008
167.088,1.009
167.118,1.004
167.148,1.004
167.178,1.010
167.208,1.017
167.238,1.013
167.268,1.007
167.298,1.007
167.328,1.005
167.358,1.003
167.388,1.008
167.418,1.012
167.448,1.007
167.478,1.003
167.508,1.008
167.538,1.018
167.568,1.009
167.598,1.001
167.628,1.004
167.658,1.012
167.688,1.015
167.718,1.013
167.748,1.009
167.778,1.007
167.808,1.011
167.838,1.011
167.868,1.007
167.898,1.006
167.928,1.008
167.958,1.011
167.988,1.006
168.018,1.010
168.048,1.006
168.078,1.007
168.108,1.011
168.138,1.017
168.168,1.009
168.198,1.004
168.228,1.007
168.258,1.007
168.288,1.005
168.318,1.013
168.348,1.011
168.378,1.007
168.408,1.006
168.438,1.014
168.468,1.016
168.498,1.003
168.528,1.006
168.558,1.011
168.588,1.007
168.618,1.008
168.648,1.007
168.678,1.009
168.708,1.011
168.738,1.009
168.768,1.008
168.798,1.006
168.828,1.011
168.858,1.011
168.888,1.010
168.918,1.013
168.948,1.012
168.978,1.004
169.008,1.000
169.038,1.004
169.068,1.015
169.098,1.017
169.128,1.009
169.158,1.008
169.188,1.009
169.218,1.009
169.248,1.008
169.278,1.006
169.308,1.008
169.338,1.011
169.368,1.014
169.398,1.012
169.428,1.007
169.458,1.004
169.488,1.009
169.518,1.011
169.548,1.009
169.578,1.008
169.608,1.007
169.638,1.010
169.668,1.010
169.698,1.009
169.728,1.007
169.758,1.009
169.788,1.011
169.818,1.009
169.848,1.010
169.878,1.004
169.908,1.005
169.938,1.012
169.968,1.012
169.998,1.008
170.028,1.007
170.058,1.005
170.088,1.007
170.118,1.011
170.148,1.012
170.178,1.013
170.208,1.008
