time,heart_rate,Stage
299,0.8108108108108109,Remove 5 Easy Pieces (3 min)
300,0.7837837837837838,Remove 5 Easy Pieces (3 min)
301,0.7567567567567568,Remove 5 Easy Pieces (3 min)
302,0.7297297297297297,Remove 5 Easy Pieces (3 min)
303,0.7297297297297297,Remove 5 Easy Pieces (3 min)
304,0.7297297297297297,Remove 5 Easy Pieces (3 min)
305,0.7297297297297297,Remove 5 Easy Pieces (3 min)
306,0.7297297297297297,Remove 5 Easy Pieces (3 min)
307,0.7297297297297297,Remove 5 Easy Pieces (3 min)
308,0.7297297297297297,Remove 5 Easy Pieces (3 min)
309,0.7297297297297297,Remove 5 Easy Pieces (3 min)
310,0.7297297297297297,Remove 5 Easy Pieces (3 min)
311,0.7297297297297297,Remove 5 Easy Pieces (3 min)
312,0.7567567567567568,Remove 5 Easy Pieces (3 min)
313,0.7567567567567568,Remove 5 Easy Pieces (3 min)
314,0.7837837837837838,Remove 5 Easy Pieces (3 min)
315,0.7567567567567568,Remove 5 Easy Pieces (3 min)
316,0.7567567567567568,Remove 5 Easy Pieces (3 min)
317,0.7297297297297297,Remove 5 Easy Pieces (3 min)
318,0.7297297297297297,Remove 5 Easy Pieces (3 min)
319,0.7297297297297297,Remove 5 Easy Pieces (3 min)
320,0.7567567567567568,Remove 5 Easy Pieces (3 min)
321,0.7837837837837838,Remove 5 Easy Pieces (3 min)
322,0.7567567567567568,Remove 5 Easy Pieces (3 min)
323,0.7567567567567568,Remove 5 Easy Pieces (3 min)
324,0.7567567567567568,Remove 5 Easy Pieces (3 min)
325,0.7567567567567568,Remove 5 Easy Pieces (3 min)
326,0.7567567567567568,Remove 5 Easy Pieces (3 min)
327,0.7567567567567568,Remove 5 Easy Pieces (3 min)
328,0.7567567567567568,Remove 5 Easy Pieces (3 min)
329,0.7297297297297297,Remove 5 Easy Pieces (3 min)
330,0.7297297297297297,Remove 5 Easy Pieces (3 min)
331,0.7027027027027027,Remove 5 Easy Pieces (3 min)
332,0.7027027027027027,Remove 5 Easy Pieces (3 min)
333,0.7027027027027027,Remove 5 Easy Pieces (3 min)
334,0.7027027027027027,Remove 5 Easy Pieces (3 min)
335,0.7027027027027027,Remove 5 Easy Pieces (3 min)
336,0.7027027027027027,Remove 5 Easy Pieces (3 min)
337,0.6756756756756757,Remove 5 Easy Pieces (3 min)
338,0.6486486486486487,Remove 5 Easy Pieces (3 min)
339,0.6486486486486487,Remove 5 Easy Pieces (3 min)
340,0.6756756756756757,Remove 5 Easy Pieces (3 min)
341,0.6756756756756757,Remove 5 Easy Pieces (3 min)
342,0.6486486486486487,Remove 5 Easy Pieces (3 min)
343,0.6486486486486487,Remove 5 Easy Pieces (3 min)
344,0.6486486486486487,Remove 5 Easy Pieces (3 min)
345,0.6486486486486487,Remove 5 Easy Pieces (3 min)
346,0.6486486486486487,Remove 5 Easy Pieces (3 min)
347,0.6486486486486487,Remove 5 Easy Pieces (3 min)
348,0.6486486486486487,Remove 5 Easy Pieces (3 min)
349,0.6486486486486487,Remove 5 Easy Pieces (3 min)
350,0.6486486486486487,Remove 5 Easy Pieces (3 min)
351,0.6486486486486487,Remove 5 Easy Pieces (3 min)
352,0.6486486486486487,Remove 5 Easy Pieces (3 min)
353,0.6486486486486487,Remove 5 Easy Pieces (3 min)
354,0.6486486486486487,Remove 5 Easy Pieces (3 min)
355,0.6756756756756757,Remove 5 Easy Pieces (3 min)
356,0.6756756756756757,Remove 5 Easy Pieces (3 min)
357,0.7027027027027027,Remove 5 Easy Pieces (3 min)
358,0.7297297297297297,Remove 5 Easy Pieces (3 min)
359,0.7567567567567568,Remove 5 Easy Pieces (3 min)
360,0.7702702702702703,Remove 5 Easy Pieces (3 min)
361,0.777027027027027,Remove 5 Easy Pieces (3 min)
362,0.7837837837837838,Remove 5 Easy Pieces (3 min)
363,0.8243243243243243,Remove 5 Easy Pieces (3 min)
364,0.8581081081081081,Remove 5 Easy Pieces (3 min)
365,0.8918918918918919,Remove 5 Easy Pieces (3 min)
366,0.918918918918919,Remove 5 Easy Pieces (3 min)
367,0.9054054054054054,Remove 5 Easy Pieces (3 min)
368,0.8918918918918919,Remove 5 Easy Pieces (3 min)
369,0.8783783783783784,Remove 5 Easy Pieces (3 min)
370,0.8716216216216216,Remove 5 Easy Pieces (3 min)
371,0.8648648648648649,Remove 5 Easy Pieces (3 min)
372,0.8648648648648649,Remove 5 Easy Pieces (3 min)
373,0.8648648648648649,Remove 5 Easy Pieces (3 min)
374,0.8648648648648649,Remove 5 Easy Pieces (3 min)
375,0.8648648648648649,Remove 5 Easy Pieces (3 min)
376,0.8783783783783784,Remove 5 Easy Pieces (3 min)
377,0.8918918918918919,Remove 5 Easy Pieces (3 min)
378,0.918918918918919,Remove 5 Easy Pieces (3 min)
379,0.9121621621621622,Remove 5 Easy Pieces (3 min)
380,0.9054054054054054,Remove 5 Easy Pieces (3 min)
381,0.8918918918918919,Remove 5 Easy Pieces (3 min)
382,0.8918918918918919,Remove 5 Easy Pieces (3 min)
383,0.8918918918918919,Remove 5 Easy Pieces (3 min)
384,0.8918918918918919,Remove 5 Easy Pieces (3 min)
385,0.8918918918918919,Remove 5 Easy Pieces (3 min)
386,0.8918918918918919,Remove 5 Easy Pieces (3 min)
387,0.8108108108108109,Remove 5 Easy Pieces (3 min)
388,0.8175675675675675,Remove 5 Easy Pieces (3 min)
389,0.8243243243243243,Remove 5 Easy Pieces (3 min)
390,0.8648648648648649,Remove 5 Easy Pieces (3 min)
391,0.8581081081081081,Remove 5 Easy Pieces (3 min)
392,0.8513513513513513,Remove 5 Easy Pieces (3 min)
393,0.8378378378378378,Remove 5 Easy Pieces (3 min)
394,0.7567567567567568,Remove 5 Easy Pieces (3 min)
395,0.7297297297297297,Remove 5 Easy Pieces (3 min)
396,0.7027027027027027,Remove 5 Easy Pieces (3 min)
397,0.7027027027027027,Remove 5 Easy Pieces (3 min)
398,0.7027027027027027,Remove 5 Easy Pieces (3 min)
399,0.7027027027027027,Remove 5 Easy Pieces (3 min)
400,0.7297297297297297,Remove 5 Easy Pieces (3 min)
401,0.7567567567567568,Remove 5 Easy Pieces (3 min)
402,0.7837837837837838,Remove 5 Easy Pieces (3 min)
403,0.8378378378378378,Remove 5 Easy Pieces (3 min)
404,0.8648648648648649,Remove 5 Easy Pieces (3 min)
405,0.8648648648648649,Remove 5 Easy Pieces (3 min)
406,0.8648648648648649,Remove 5 Easy Pieces (3 min)
407,0.8648648648648649,Remove 5 Easy Pieces (3 min)
408,0.8648648648648649,Remove 5 Easy Pieces (3 min)
409,0.8648648648648649,Remove 5 Easy Pieces (3 min)
410,0.8918918918918919,Remove 5 Easy Pieces (3 min)
411,0.8918918918918919,Remove 5 Easy Pieces (3 min)
412,0.918918918918919,Remove 5 Easy Pieces (3 min)
413,0.8918918918918919,Remove 5 Easy Pieces (3 min)
414,0.8918918918918919,Remove 5 Easy Pieces (3 min)
415,0.8918918918918919,Remove 5 Easy Pieces (3 min)
416,0.8918918918918919,Remove 5 Easy Pieces (3 min)
417,0.8918918918918919,Remove 5 Easy Pieces (3 min)
418,0.8918918918918919,Remove 5 Easy Pieces (3 min)
419,0.8648648648648649,Remove 5 Easy Pieces (3 min)
420,0.8648648648648649,Remove 5 Easy Pieces (3 min)
421,0.8648648648648649,Remove 5 Easy Pieces (3 min)
422,0.8648648648648649,Remove 5 Easy Pieces (3 min)
423,0.7027027027027027,Remove 5 Easy Pieces (3 min)
424,0.7837837837837838,Remove 5 Easy Pieces (3 min)
425,0.7567567567567568,Remove 5 Easy Pieces (3 min)
426,0.7567567567567568,Remove 5 Easy Pieces (3 min)
427,0.7297297297297297,Remove 5 Easy Pieces (3 min)
428,0.7297297297297297,Remove 5 Easy Pieces (3 min)
429,0.7567567567567568,Remove 5 Easy Pieces (3 min)
430,0.7567567567567568,Remove 5 Easy Pieces (3 min)
431,0.7567567567567568,Remove 5 Easy Pieces (3 min)
432,0.7567567567567568,Remove 5 Easy Pieces (3 min)
433,0.7837837837837838,Remove 5 Easy Pieces (3 min)
434,0.7837837837837838,Remove 5 Easy Pieces (3 min)
435,0.7837837837837838,Remove 5 Easy Pieces (3 min)
436,0.7837837837837838,Remove 5 Easy Pieces (3 min)
437,0.7837837837837838,Remove 5 Easy Pieces (3 min)
438,0.7567567567567568,Remove 5 Easy Pieces (3 min)
439,0.7297297297297297,Remove 5 Easy Pieces (3 min)
440,0.7027027027027027,Remove 12 Pieces with Noise (1 min)
441,0.6756756756756757,Remove 12 Pieces with Noise (1 min)
442,0.6756756756756757,Remove 12 Pieces with Noise (1 min)
443,0.6756756756756757,Remove 12 Pieces with Noise (1 min)
