df_hash,22ZHK4.566DMF
265.021,1.039
265.051,1.039
265.081,1.028
265.111,1.029
265.141,1.034
265.171,1.045
265.201,1.035
265.231,1.045
265.261,1.034
265.291,1.037
265.321,1.026
265.351,1.032
265.381,1.036
265.411,1.039
265.441,1.044
265.471,1.039
265.501,1.048
265.531,1.040
265.561,1.039
265.591,1.041
265.621,1.036
265.651,1.036
265.681,1.040
265.711,1.039
265.741,1.043
265.771,1.046
265.801,1.044
265.831,1.037
265.861,1.040
265.891,1.048
265.921,1.048
265.951,1.048
265.981,1.045
266.011,1.036
266.041,1.044
266.071,1.045
266.101,1.046
266.131,1.046
266.161,1.051
266.191,1.046
266.221,1.047
266.251,1.030
266.281,1.019
266.311,1.031
266.341,1.038
266.371,1.055
266.401,1.091
266.431,1.159
266.461,1.056
266.491,0.981
266.521,0.941
266.551,0.972
266.581,1.049
266.611,1.097
266.641,1.106
266.671,1.056
266.701,0.992
266.731,1.012
266.761,1.041
266.791,1.057
266.821,1.038
266.851,1.051
266.881,1.043
266.911,1.042
266.941,1.028
266.971,1.035
267.001,1.047
267.031,1.038
267.061,1.035
267.091,1.041
267.121,1.053
267.151,1.045
267.181,1.049
267.211,1.024
267.241,1.041
267.271,1.097
267.301,1.071
267.331,1.085
267.361,1.074
267.391,1.064
267.421,1.036
267.451,1.036
267.481,1.031
267.511,1.011
267.541,1.034
267.571,1.026
267.601,1.005
267.631,1.031
267.661,1.031
267.691,1.009
267.721,1.004
267.751,0.988
267.781,0.984
267.811,0.979
267.841,1.001
267.871,1.029
267.901,0.988
267.931,1.027
267.961,1.034
267.991,1.006
268.021,1.019
268.051,1.023
268.081,1.026
268.111,1.016
268.141,0.986
268.171,1.024
268.201,1.010
268.231,0.991
268.261,1.030
268.291,1.025
268.321,0.996
268.351,1.019
268.381,1.025
268.411,1.029
268.441,1.030
268.471,1.019
268.501,1.015
268.531,1.043
268.561,1.033
268.591,1.029
268.621,1.049
268.651,1.034
268.681,1.016
268.711,1.046
268.741,1.035
268.771,1.021
268.801,1.030
268.831,1.040
268.861,1.034
268.891,1.029
268.921,1.024
268.951,1.028
268.981,1.024
269.011,1.024
269.041,1.029
269.071,1.038
269.101,1.033
269.131,1.035
269.161,1.031
269.191,1.021
269.221,1.030
269.251,1.031
269.281,1.035
269.311,1.037
269.341,1.021
269.371,1.025
269.401,1.024
269.431,1.030
269.461,1.038
269.491,1.032
269.521,1.034
269.551,1.019
269.581,1.040
269.611,1.030
269.641,1.039
269.671,1.026
269.701,1.026
269.731,1.035
269.761,1.033
269.791,1.021
269.821,1.033
269.851,1.043
269.881,1.034
269.911,1.031
269.941,1.030
269.971,1.041
270.001,1.034
270.031,1.027
270.061,1.031
270.091,1.026
270.121,1.021
270.151,1.035
270.181,1.033
270.211,1.029
270.241,1.024
270.271,1.021
270.301,1.036
270.331,1.026
270.361,1.021
270.391,1.040
270.421,1.043
270.451,1.040
270.481,1.032
270.511,1.017
270.541,1.017
270.571,1.006
270.601,1.026
270.631,1.043
270.661,1.013
270.691,1.053
270.721,1.036
270.751,1.012
270.781,1.038
270.811,1.030
270.841,1.029
270.871,1.035
270.901,1.021
270.931,1.024
270.961,1.037
270.991,1.026
271.021,1.032
271.051,1.046
271.081,1.027
271.111,1.019
271.141,1.014
271.171,1.042
271.201,1.024
271.231,1.012
271.261,1.053
271.291,1.039
271.321,1.026
271.351,1.038
271.381,1.022
271.411,1.035
271.441,1.053
271.471,1.028
271.501,1.038
271.531,1.061
271.561,1.047
271.591,1.043
271.621,1.041
271.651,1.036
271.681,1.045
271.711,1.045
271.741,1.051
271.771,1.022
271.801,1.056
271.831,1.045
271.861,1.034
271.891,1.035
271.921,1.037
271.951,1.044
271.981,1.039
272.011,1.042
272.041,1.039
272.071,1.040
272.101,1.038
272.131,1.038
272.161,1.030
272.191,1.037
272.221,1.032
272.251,1.042
272.281,1.034
272.311,1.038
272.341,1.030
272.371,1.051
272.401,1.043
272.431,1.038
272.461,1.032
272.491,1.035
272.521,1.040
272.551,1.034
272.581,1.041
272.611,1.042
272.641,1.043
272.671,1.042
272.701,1.045
272.731,1.039
272.761,1.037
272.791,1.041
272.821,1.029
272.851,1.044
272.881,1.028
272.911,1.021
272.941,1.021
272.971,1.110
273.001,1.071
273.031,1.069
273.061,1.054
273.091,1.019
273.121,1.023
273.151,1.012
273.181,1.051
273.211,1.029
273.241,1.007
273.271,1.022
273.301,1.025
273.331,1.039
273.361,1.034
273.391,1.016
273.421,1.037
273.451,1.022
273.481,1.033
273.511,1.041
273.541,1.043
273.571,1.039
273.601,1.022
273.631,1.042
273.661,1.040
273.691,1.049
273.721,1.027
273.751,1.035
273.781,1.042
273.811,1.042
273.841,1.019
273.871,1.026
273.901,1.033
273.931,1.035
273.961,1.061
273.991,1.052
274.021,1.081
274.051,1.047
274.081,1.057
274.111,1.056
274.141,1.032
274.171,1.042
274.201,1.059
274.231,1.038
274.261,1.024
274.291,1.038
274.321,1.032
274.351,1.012
274.381,1.031
274.411,0.999
274.441,0.973
274.471,0.994
274.501,0.993
274.531,0.979
274.561,0.972
274.591,1.014
274.621,0.996
274.651,0.997
274.681,0.960
274.711,0.984
274.741,1.004
274.771,1.013
274.801,0.972
274.831,0.968
274.861,1.009
274.891,1.003
274.921,0.987
274.951,1.033
274.981,1.024
275.011,0.997
275.041,0.998
275.071,1.004
275.101,1.006
275.131,1.012
275.161,0.998
275.191,1.009
275.221,1.034
275.251,1.021
275.281,1.004
275.311,0.999
275.341,1.005
275.371,1.011
275.401,1.017
275.431,0.972
275.461,1.017
275.491,1.030
275.521,0.997
275.551,1.019
275.581,1.013
275.611,0.997
275.641,1.032
275.671,1.009
275.701,1.026
275.731,1.029
275.761,1.039
275.791,1.039
275.821,1.017
275.851,1.033
275.881,1.047
275.911,1.025
275.941,1.024
275.971,1.028
276.001,1.036
276.031,1.041
276.061,1.035
276.091,1.041
276.121,1.040
276.151,1.021
276.181,1.027
276.211,0.998
276.241,1.026
276.271,1.032
276.301,1.009
276.331,1.002
276.361,1.002
276.391,1.017
276.421,0.989
276.451,0.978
276.481,0.998
276.511,0.992
276.541,1.007
276.571,0.992
276.601,1.012
276.631,1.012
276.661,1.000
276.691,1.023
276.721,1.025
276.751,1.020
276.781,1.040
276.811,1.063
276.841,1.044
276.871,1.034
276.901,1.043
276.931,1.033
276.961,1.038
276.991,1.048
277.021,1.040
277.051,1.030
277.081,1.030
277.111,1.024
277.141,1.027
277.171,1.022
277.201,1.003
277.231,1.028
277.261,1.037
277.291,1.020
277.321,1.014
277.351,1.038
277.381,1.032
277.411,1.022
277.441,1.035
277.471,1.032
277.501,1.026
277.531,1.031
277.561,1.031
277.591,1.036
277.621,1.040
277.651,1.031
277.681,1.029
277.711,1.035
277.741,1.036
277.771,1.040
277.801,1.036
277.831,1.039
277.861,1.026
277.891,1.043
277.921,1.035
277.951,1.035
277.981,1.028
278.011,1.035
278.041,1.044
278.071,1.027
278.101,1.037
278.131,1.042
278.161,1.042
278.191,1.034
278.221,1.029
278.251,1.041
278.281,1.034
278.311,1.038
278.341,1.034
278.371,1.036
278.401,1.031
278.431,1.046
278.461,1.037
278.491,1.039
278.521,1.034
278.551,1.034
278.581,1.036
278.611,1.036
278.641,1.033
278.671,1.040
278.701,1.035
278.731,1.034
278.761,1.041
278.791,1.032
278.821,1.039
278.851,1.032
278.881,1.041
278.911,1.034
278.941,1.042
278.971,1.027
279.001,1.036
279.031,1.039
279.061,1.043
279.091,1.032
279.121,1.038
279.151,1.030
279.181,1.031
279.211,1.035
279.241,1.032
279.271,1.038
279.301,1.042
279.331,1.030
279.361,1.028
279.391,1.032
279.421,1.027
279.451,1.046
279.481,1.029
279.511,1.047
279.541,1.026
279.571,1.049
279.601,1.040
279.631,1.031
279.661,1.030
279.691,1.032
279.721,1.051
279.751,1.034
279.781,1.030
279.811,1.041
279.841,1.037
279.871,1.033
279.901,1.036
279.931,1.035
279.961,1.034
279.991,1.027
280.021,1.036
280.051,1.031
280.081,1.032
280.111,1.046
280.141,1.030
280.171,1.039
280.201,1.029
280.231,1.035
280.261,1.038
280.291,1.028
280.321,1.037
280.351,1.031
280.381,1.034
280.411,1.037
280.441,1.036
280.471,1.038
280.501,1.034
280.531,1.031
280.561,1.031
280.591,1.037
280.621,1.031
280.651,1.039
280.681,1.041
280.711,1.025
280.741,1.050
280.771,1.039
280.801,1.037
280.831,1.034
280.861,1.035
280.891,1.027
280.921,1.039
280.951,1.036
280.981,1.045
281.011,1.050
281.041,1.039
281.071,1.057
281.101,1.068
281.131,1.067
281.161,1.024
281.191,1.064
281.221,1.089
281.251,1.034
281.281,1.077
281.311,1.051
281.341,1.009
281.371,1.058
281.401,1.046
281.431,1.059
281.461,1.010
281.491,0.979
281.521,1.002
281.551,0.984
281.581,0.973
281.611,1.013
281.641,1.000
281.671,1.037
281.701,1.001
281.731,0.966
281.761,0.966
281.791,0.918
281.821,0.972
281.851,0.958
281.881,0.959
281.911,0.972
281.941,0.977
281.971,0.962
282.001,0.953
282.031,0.975
282.061,0.990
282.091,0.983
282.121,0.986
282.151,0.970
282.181,0.975
282.211,0.992
282.241,0.988
282.271,0.973
282.301,0.994
282.331,0.996
282.361,1.000
282.391,0.999
282.421,0.983
282.451,0.974
282.481,1.015
282.511,0.998
282.541,0.980
282.571,0.990
282.601,1.008
282.631,1.000
282.661,1.013
282.691,0.986
282.721,0.980
282.751,0.987
282.781,0.962
282.811,0.957
282.841,0.958
282.871,0.958
282.901,0.957
282.931,1.004
282.961,1.053
282.991,1.023
283.021,0.979
283.051,0.896
283.081,0.997
283.111,1.016
283.141,0.944
283.171,1.005
283.201,1.022
283.231,0.977
283.261,1.001
283.291,1.003
283.321,0.939
283.351,0.979
283.381,1.005
283.411,0.996
283.441,0.991
283.471,0.992
283.501,0.984
283.531,0.991
283.561,0.988
283.591,0.960
283.621,1.003
283.651,1.010
283.681,0.978
283.711,0.983
283.741,0.995
283.771,1.003
283.801,0.993
283.831,0.979
283.861,0.991
283.891,0.998
283.921,0.994
283.951,0.996
283.981,0.995
284.011,0.999
284.041,1.002
284.071,1.007
284.101,0.995
284.131,1.006
284.161,1.006
284.191,1.015
284.221,1.023
284.251,1.005
284.281,1.005
284.311,0.999
284.341,0.994
284.371,0.996
284.401,0.985
284.431,1.007
284.461,1.012
284.491,1.016
284.521,1.001
284.551,1.004
284.581,0.991
284.611,1.005
284.641,1.007
284.671,1.012
284.701,1.021
284.731,0.996
284.761,0.990
284.791,1.004
284.821,1.001
284.851,1.005
284.881,1.020
284.911,0.981
284.941,1.010
284.971,0.992
285.001,1.005
285.031,0.996
285.061,0.957
285.091,1.011
285.121,1.028
285.151,0.998
285.181,0.992
285.211,1.018
285.241,0.984
285.271,0.983
285.301,1.016
285.331,0.996
285.361,1.008
285.391,1.021
285.421,1.034
285.451,1.035
285.481,1.054
285.511,1.044
285.541,1.038
285.571,1.067
285.601,1.074
285.631,1.055
285.661,1.027
285.691,1.044
285.721,1.062
285.751,1.047
285.781,1.061
285.811,1.062
285.841,1.062
285.871,1.038
285.901,1.037
285.931,1.055
285.961,1.052
285.991,1.034
286.021,1.022
286.051,1.018
286.081,1.021
286.111,1.017
286.141,1.027
286.171,1.027
286.201,1.022
286.231,1.015
286.261,1.023
286.291,1.032
286.321,1.020
286.351,1.031
286.381,1.041
286.411,1.034
286.441,1.038
286.471,1.054
286.501,1.043
286.531,1.047
286.561,1.062
286.591,1.042
286.621,1.054
286.651,1.066
286.681,1.054
286.711,1.050
286.741,1.064
286.771,1.064
286.801,1.046
286.831,1.038
286.861,1.039
286.891,1.057
286.921,1.049
286.951,1.053
286.981,1.041
287.011,1.052
287.041,1.050
287.071,1.052
287.101,1.047
287.131,1.043
287.161,1.046
287.191,1.051
287.221,1.040
287.251,1.055
287.281,1.056
287.311,1.043
287.341,1.043
287.371,1.047
287.401,1.041
287.431,1.060
287.461,1.078
287.491,1.064
287.521,1.051
287.551,1.080
287.581,1.086
287.611,1.056
287.641,1.048
287.671,1.037
287.701,1.045
287.731,1.045
287.761,1.048
287.791,1.062
287.821,1.043
287.851,1.040
287.881,1.034
287.911,1.042
287.941,1.044
287.971,1.047
288.001,1.036
288.031,1.025
288.061,1.020
288.091,0.998
288.121,1.040
288.151,1.029
288.181,1.007
288.211,1.034
288.241,1.035
288.271,1.009
288.301,1.006
288.331,1.037
288.361,1.026
288.391,1.013
288.421,1.031
288.451,1.007
288.481,1.001
288.511,1.017
288.541,1.033
288.571,1.019
288.601,1.026
288.631,1.021
288.661,1.036
288.691,1.037
288.721,1.034
288.751,1.040
288.781,1.027
288.811,1.042
288.841,1.025
288.871,1.014
288.901,1.019
288.931,1.005
288.961,0.991
288.991,1.038
289.021,1.056
289.051,1.041
289.081,1.016
289.111,1.034
289.141,1.042
289.171,1.020
289.201,1.036
289.231,1.040
289.261,1.036
289.291,1.045
289.321,1.028
289.351,1.038
289.381,1.038
289.411,1.026
289.441,1.046
289.471,1.064
289.501,1.027
289.531,1.008
289.561,1.027
289.591,1.029
289.621,1.031
289.651,1.069
289.681,1.091
289.711,1.063
289.741,1.069
289.771,1.050
289.801,1.004
289.831,1.004
289.861,1.007
289.891,1.029
289.921,1.048
289.951,1.059
289.981,1.054
290.011,1.057
290.041,1.033
290.071,1.021
290.101,1.009
290.131,1.020
290.161,1.071
290.191,1.083
290.221,1.065
290.251,1.007
290.281,1.023
290.311,1.023
290.341,1.026
290.371,1.021
290.401,1.023
290.431,1.022
290.461,1.034
290.491,1.021
290.521,1.040
290.551,1.047
290.581,1.048
290.611,1.043
290.641,1.027
290.671,1.031
290.701,1.048
290.731,1.044
290.761,1.037
290.791,1.020
290.821,1.042
290.851,1.041
290.881,1.042
290.911,1.049
290.941,1.033
290.971,1.043
291.001,1.029
291.031,1.031
291.061,1.052
291.091,1.040
291.121,1.032
291.151,1.039
291.181,1.039
291.211,1.044
291.241,1.039
291.271,1.036
291.301,1.044
291.331,1.014
291.361,1.044
291.391,1.058
291.421,1.046
291.451,1.045
291.481,1.044
291.511,1.045
291.541,1.033
291.571,1.017
291.601,1.048
291.631,1.040
291.661,1.036
291.691,1.041
291.721,1.039
291.751,1.037
291.781,1.036
291.811,1.048
291.841,1.037
291.871,1.027
291.901,1.021
291.931,1.044
291.961,1.045
291.991,1.026
292.021,1.037
292.051,1.043
292.081,1.031
292.111,1.026
292.141,1.052
292.171,1.050
292.201,1.032
292.231,1.028
292.261,1.049
292.291,1.042
292.321,1.033
292.351,1.022
292.381,1.046
292.411,1.033
292.441,1.038
292.471,1.052
292.501,1.057
292.531,1.043
292.561,1.025
292.591,1.046
292.621,1.050
292.651,1.030
292.681,1.043
292.711,1.053
292.741,1.049
292.771,1.058
292.801,1.044
292.831,1.023
292.861,1.040
292.891,1.049
292.921,1.038
292.951,1.037
292.981,1.035
293.011,1.043
293.041,1.026
293.071,1.046
293.101,1.033
293.131,1.035
293.161,1.038
293.191,1.034
293.221,1.047
293.251,1.041
293.281,1.044
293.311,1.046
293.341,1.044
293.371,1.034
293.401,1.042
293.431,1.049
293.461,1.047
293.491,1.036
293.521,1.030
293.551,1.056
293.581,1.049
293.611,1.055
293.641,1.043
293.671,1.030
293.701,1.044
293.731,1.054
293.761,1.037
293.791,1.038
293.821,1.045
293.851,1.044
293.881,1.007
293.911,1.034
293.941,1.049
293.971,1.066
294.001,1.054
294.031,1.036
294.061,1.042
294.091,1.029
294.121,1.029
294.151,1.040
294.181,1.031
294.211,1.052
294.241,1.040
294.271,1.047
294.301,1.040
294.331,1.036
294.361,1.046
294.391,1.025
294.421,1.036
294.451,1.033
294.481,1.031
294.511,1.046
294.541,1.038
294.571,1.037
294.601,1.039
294.631,1.057
294.661,1.052
294.691,1.046
294.721,1.048
294.751,1.053
294.781,1.053
294.811,1.043
294.841,1.048
294.871,1.049
294.901,1.052
294.931,1.039
294.961,1.044
294.991,1.047
295.021,1.044
295.051,1.046
295.081,1.051
295.111,1.036
295.141,1.048
295.171,1.048
295.201,1.047
295.231,1.049
295.261,1.042
295.291,1.042
295.321,1.043
295.351,1.032
295.381,1.048
295.411,1.052
295.441,1.047
295.471,1.039
295.501,1.040
295.531,1.048
295.561,1.043
295.591,1.041
295.621,1.041
295.651,1.043
295.681,1.047
295.711,1.057
295.741,1.047
295.771,1.049
295.801,1.055
295.831,1.047
295.861,1.045
295.891,1.045
295.921,1.046
295.951,1.044
295.981,1.052
296.011,1.049
296.041,1.042
296.071,1.043
296.101,1.051
296.131,1.050
296.161,1.050
296.191,1.053
296.221,1.053
296.251,1.068
296.281,1.078
296.311,1.068
296.341,1.082
296.371,1.072
296.401,1.078
296.431,1.065
296.461,1.041
296.491,1.033
296.521,1.034
296.551,1.018
296.581,1.007
296.611,1.001
296.641,1.006
296.671,0.995
296.701,1.001
296.731,1.016
296.761,1.011
296.791,0.993
296.821,1.016
296.851,0.996
296.881,0.993
296.911,1.005
296.941,0.997
296.971,0.987
297.001,0.995
297.031,0.989
297.061,0.988
297.091,0.994
297.121,1.000
297.151,0.997
297.181,0.988
297.211,1.016
297.241,1.000
297.271,0.996
297.301,1.006
297.331,1.016
297.361,0.997
297.391,1.037
297.421,1.018
297.451,1.005
297.481,1.027
297.511,1.005
297.541,0.997
297.571,1.005
297.601,1.008
297.631,1.034
297.661,1.015
297.691,0.998
297.721,0.995
297.751,0.998
297.781,1.006
297.811,0.984
297.841,1.024
297.871,1.010
297.901,0.992
297.931,0.992
297.961,1.008
297.991,1.024
298.021,1.015
298.051,0.982
298.081,0.986
298.111,1.000
298.141,1.020
298.171,1.002
298.201,1.056
298.231,1.046
298.261,1.060
298.291,1.025
298.321,1.043
298.351,0.952
298.381,1.001
298.411,1.029
298.441,1.031
298.471,1.040
298.501,0.980
298.531,1.023
298.561,1.027
298.591,1.028
298.621,1.046
298.651,1.039
298.681,1.016
298.711,1.028
298.741,1.021
298.771,1.043
298.801,1.017
298.831,1.009
298.861,1.003
298.891,1.001
298.921,1.038
298.951,1.029
298.981,1.026
299.011,1.009
299.041,1.028
299.071,1.039
299.101,1.060
299.131,1.011
299.161,1.019
299.191,1.034
299.221,1.039
299.251,1.038
299.281,1.034
299.311,1.039
299.341,1.031
299.371,1.016
299.401,1.026
299.431,1.040
299.461,1.025
299.491,1.024
299.521,1.031
299.551,1.037
299.581,1.028
299.611,1.027
299.641,1.023
299.671,1.034
299.701,1.041
299.731,1.022
299.761,1.024
299.791,1.030
299.821,1.033
299.851,1.018
299.881,1.020
299.911,1.026
299.941,1.019
299.971,1.023
300.001,1.023
300.031,1.033
300.061,1.030
300.091,1.025
300.121,1.014
300.151,1.052
300.181,1.043
300.211,1.023
300.241,1.047
300.271,1.034
300.301,1.020
300.331,1.030
300.361,1.037
300.391,1.037
300.421,1.034
300.451,1.027
300.481,1.022
300.511,1.025
300.541,1.041
300.571,1.031
300.601,1.029
300.631,1.042
300.661,1.044
300.691,1.035
300.721,1.041
300.751,1.041
300.781,1.035
300.811,1.046
300.841,1.038
300.871,1.035
300.901,1.037
300.931,1.037
300.961,1.029
300.991,1.037
301.021,1.037
301.051,1.032
301.081,1.033
301.111,1.048
301.141,1.036
301.171,1.030
301.201,1.026
301.231,1.027
301.261,1.036
301.291,1.033
301.321,1.022
301.351,1.051
301.381,1.043
301.411,1.034
301.441,1.032
301.471,1.034
301.501,1.044
301.531,1.034
301.561,1.041
301.591,1.036
301.621,1.043
301.651,1.043
301.681,1.032
301.711,1.032
301.741,1.037
301.771,1.038
301.801,1.026
301.831,1.041
301.861,1.021
301.891,1.045
301.921,1.045
301.951,1.042
301.981,1.032
302.011,1.033
302.041,1.039
302.071,1.044
302.101,1.032
302.131,1.038
302.161,1.040
302.191,1.034
302.221,1.032
302.251,1.034
302.281,1.032
302.311,1.035
302.341,1.034
302.371,1.036
302.401,1.033
302.431,1.033
302.461,1.041
302.491,1.033
302.521,1.031
302.551,1.036
302.581,1.036
302.611,1.031
302.641,1.035
302.671,1.032
302.701,1.036
302.731,1.044
302.761,1.037
302.791,1.042
302.821,1.035
302.851,1.038
302.881,1.042
302.911,1.038
302.941,1.030
302.971,1.039
303.001,1.030
303.031,1.043
303.061,1.043
303.091,1.042
303.121,1.039
303.151,1.033
303.181,1.041
303.211,1.042
303.241,1.036
303.271,1.040
303.301,1.039
303.331,1.030
303.361,1.039
303.391,1.039
303.421,1.031
303.451,1.037
303.481,1.033
303.511,1.046
303.541,1.043
303.571,1.033
303.601,1.037
303.631,1.039
303.661,1.029
303.691,1.033
303.721,1.032
303.751,1.033
303.781,1.035
303.811,1.024
303.841,1.029
303.871,1.035
303.901,1.034
303.931,1.029
303.961,1.025
303.991,1.025
304.021,1.028
304.051,1.025
304.081,1.033
304.111,1.024
304.141,1.025
304.171,1.026
304.201,1.047
304.231,1.026
304.261,1.024
304.291,1.030
304.321,1.035
304.351,1.031
304.381,1.022
304.411,1.025
304.441,1.033
304.471,1.039
304.501,1.034
304.531,1.040
304.561,1.039
304.591,1.034
304.621,1.032
304.651,1.047
304.681,1.029
304.711,1.033
304.741,1.013
304.771,1.020
304.801,1.002
304.831,1.005
304.861,1.000
304.891,0.998
304.921,0.999
304.951,0.992
304.981,0.990
305.011,1.008
305.041,1.008
305.071,0.997
305.101,0.985
305.131,1.000
305.161,1.006
305.191,0.991
305.221,0.988
305.251,0.990
305.281,1.012
305.311,0.999
305.341,1.006
305.371,1.002
305.401,1.010
305.431,1.008
305.461,0.995
305.491,1.006
305.521,1.018
305.551,1.008
305.581,1.030
305.611,1.025
305.641,1.022
305.671,1.027
305.701,1.011
305.731,1.022
305.761,1.023
305.791,1.020
305.821,1.016
305.851,1.008
305.881,1.003
305.911,1.006
305.941,1.011
305.971,1.001
306.001,0.988
306.031,0.970
306.061,0.967
306.091,0.967
306.121,0.981
306.151,0.971
306.181,0.973
306.211,0.994
306.241,0.980
306.271,0.982
306.301,1.007
306.331,0.988
306.361,0.981
306.391,1.008
306.421,1.012
306.451,1.026
306.481,1.024
306.511,1.046
306.541,1.125
306.571,1.020
306.601,0.972
306.631,1.044
306.661,1.091
306.691,1.043
306.721,1.038
306.751,1.069
306.781,1.076
306.811,1.078
306.841,1.049
306.871,1.045
306.901,1.043
306.931,1.025
306.961,1.025
306.991,1.066
307.021,1.054
307.051,1.018
307.081,1.043
307.111,1.049
307.141,1.024
307.171,1.022
307.201,1.019
307.231,1.016
307.261,1.019
307.291,0.994
307.321,1.001
307.351,1.017
307.381,1.010
307.411,1.021
307.441,1.020
307.471,1.014
307.501,1.011
307.531,1.023
307.561,1.038
307.591,1.044
307.621,1.034
307.651,1.026
307.681,1.032
307.711,1.020
307.741,1.033
307.771,1.032
307.801,1.048
307.831,1.034
307.861,1.019
307.891,1.016
307.921,1.009
307.951,1.010
307.981,1.034
308.011,1.018
308.041,1.027
308.071,1.034
308.101,1.046
308.131,1.035
308.161,1.031
308.191,1.062
308.221,1.056
308.251,1.074
308.281,1.071
308.311,1.058
308.341,1.041
308.371,1.043
308.401,1.053
308.431,1.038
308.461,1.021
308.491,1.034
308.521,1.033
308.551,1.045
308.581,1.023
308.611,1.006
308.641,0.982
308.671,0.998
308.701,0.984
308.731,0.995
308.761,0.999
308.791,1.002
308.821,1.009
308.851,1.019
308.881,1.010
308.911,0.993
308.941,1.000
308.971,1.015
309.001,1.027
309.031,1.018
309.061,1.010
309.091,1.021
309.121,1.004
309.151,0.986
309.181,1.010
309.211,1.013
309.241,1.023
309.271,1.034
309.301,1.029
309.331,1.015
309.361,0.997
309.391,1.006
309.421,0.996
309.451,1.015
309.481,1.029
309.511,1.053
309.541,1.048
309.571,1.068
309.601,1.052
309.631,1.064
309.661,1.070
309.691,1.034
309.721,1.042
309.751,1.049
309.781,1.035
309.811,1.027
309.841,1.026
309.871,1.027
309.901,1.038
309.931,1.019
309.961,1.026
309.991,1.011
310.021,1.000
310.051,0.991
310.081,0.980
310.111,0.996
310.141,1.011
310.171,1.012
310.201,1.008
310.231,1.021
310.261,1.022
310.291,1.017
310.321,1.013
310.351,1.024
310.381,1.025
310.411,1.016
310.441,1.014
310.471,1.022
310.501,1.027
310.531,1.032
310.561,1.007
310.591,1.032
310.621,1.052
310.651,1.042
310.681,1.052
310.711,1.048
310.741,1.056
310.771,1.051
310.801,1.039
310.831,1.017
310.861,1.007
310.891,1.021
310.921,1.021
310.951,1.024
310.981,1.023
311.011,1.022
311.041,1.025
311.071,1.038
311.101,1.031
311.131,1.023
311.161,1.021
311.191,1.028
311.221,1.029
311.251,1.031
311.281,1.028
311.311,1.028
311.341,1.038
311.371,1.034
311.401,1.014
311.431,1.033
311.461,1.038
311.491,1.023
311.521,1.026
311.551,1.049
311.581,1.036
311.611,1.021
311.641,1.035
311.671,1.033
311.701,1.040
311.731,1.032
311.761,1.028
311.791,1.036
311.821,1.033
311.851,1.024
311.881,1.043
311.911,1.031
311.941,1.027
311.971,1.040
312.001,1.042
312.031,1.034
312.061,1.029
312.091,1.035
312.121,1.031
312.151,1.039
312.181,1.023
312.211,1.034
312.241,1.033
312.271,1.037
312.301,1.034
312.331,1.032
312.361,1.039
312.391,1.031
312.421,1.037
312.451,1.044
312.481,1.031
312.511,1.037
312.541,1.036
312.571,1.036
312.601,1.032
312.631,1.036
312.661,1.027
312.691,1.033
312.721,1.052
312.751,1.019
312.781,1.041
312.811,1.040
312.841,1.029
312.871,1.032
312.901,1.038
312.931,1.036
312.961,1.027
312.991,1.028
313.021,1.034
313.051,1.033
313.081,1.023
313.111,1.035
313.141,1.036
313.171,1.024
313.201,1.022
313.231,1.043
313.261,1.034
313.291,1.026
313.321,1.036
313.351,1.020
313.381,1.031
313.411,1.035
313.441,1.039
313.471,1.036
313.501,1.029
313.531,1.036
313.561,1.034
313.591,1.035
313.621,1.043
313.651,1.037
313.681,1.040
313.711,1.029
313.741,1.032
313.771,1.037
313.801,1.040
313.831,1.033
313.861,1.023
313.891,1.037
313.921,1.030
313.951,1.042
313.981,1.032
314.011,1.036
314.041,1.046
314.071,1.033
314.101,1.033
314.131,1.031
314.161,1.034
314.191,1.028
314.221,1.033
314.251,1.040
314.281,1.036
314.311,1.037
314.341,1.029
314.371,1.027
314.401,1.035
314.431,1.037
314.461,1.032
314.491,1.031
314.521,1.022
314.551,1.030
314.581,1.045
314.611,1.033
314.641,1.012
314.671,1.027
314.701,1.025
314.731,1.015
314.761,1.020
314.791,1.015
314.821,1.041
314.851,1.048
314.881,1.059
314.911,1.033
314.941,1.040
314.971,1.043
315.001,1.035
315.031,1.036
315.061,1.043
315.091,1.029
315.121,1.034
315.151,1.048
315.181,1.047
315.211,1.044
315.241,1.045
315.271,1.038
315.301,1.033
315.331,1.039
315.361,1.042
315.391,1.046
315.421,1.037
315.451,1.028
315.481,1.034
315.511,1.034
315.541,1.033
315.571,1.034
315.601,1.028
315.631,1.027
315.661,1.101
315.691,1.136
315.721,1.077
315.751,1.075
315.781,1.044
315.811,1.021
315.841,1.004
315.871,0.972
315.901,0.958
315.931,0.976
315.961,0.974
315.991,0.967
316.021,0.976
316.051,0.980
316.081,1.013
316.111,1.005
316.141,0.987
316.171,0.971
316.201,0.989
316.231,0.979
316.261,1.008
316.291,1.011
316.321,1.004
316.351,1.003
316.381,1.005
316.411,0.985
316.441,1.012
316.471,1.008
316.501,1.009
316.531,1.030
316.561,1.022
316.591,1.017
316.621,1.018
316.651,1.030
316.681,1.020
316.711,1.043
316.741,1.032
316.771,1.003
316.801,1.009
316.831,1.039
316.861,1.036
316.891,1.030
316.921,1.010
316.951,1.016
316.981,1.048
317.011,1.027
317.041,1.023
317.071,1.039
317.101,1.034
317.131,1.072
317.161,1.094
317.191,1.007
317.221,1.010
317.251,1.031
317.281,0.992
317.311,0.956
317.341,0.998
317.371,0.976
317.401,0.955
