df_hash,22ZHK4.NFTM31
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.SGEY
person_label,V79
date_time_start,2025-11-03_15-27-37.395000_+03
date_time_start_unix,1762169257.395
date_time_end,2025-11-03_15-35-52.731000_+03
length_difference_noticed,no

time,acc_mag
251.616,1.071
251.646,1.067
251.676,1.070
251.706,1.069
251.736,1.062
251.766,1.064
251.796,1.067
251.826,1.063
251.856,1.065
251.886,1.066
251.916,1.072
251.946,1.066
251.976,1.064
252.006,1.064
252.036,1.070
252.066,1.067
252.096,1.073
252.126,1.067
252.156,1.066
252.186,1.064
252.216,1.065
252.246,1.065
252.276,1.062
252.306,1.062
252.336,1.066
252.366,1.064
252.396,1.062
252.426,1.067
252.456,1.065
252.486,1.067
252.516,1.070
252.546,1.066
252.576,1.070
252.606,1.064
252.636,1.067
252.666,1.068
252.696,1.069
252.726,1.062
252.756,1.059
252.786,1.066
252.816,1.072
252.846,1.066
252.876,1.068
252.906,1.071
252.936,1.067
252.966,1.065
252.996,1.063
253.026,1.066
253.056,1.066
253.086,1.067
253.116,1.066
253.146,1.066
253.176,1.074
253.206,1.071
253.236,1.064
253.266,1.063
253.296,1.063
253.326,1.066
253.356,1.068
253.386,1.063
253.416,1.067
253.446,1.063
253.476,1.065
253.506,1.064
253.536,1.067
253.566,1.066
253.596,1.063
253.626,1.069
253.656,1.072
253.686,1.071
253.716,1.072
253.746,1.068
253.776,1.064
253.806,1.066
253.836,1.070
253.866,1.070
253.896,1.065
253.926,1.066
253.956,1.068
253.986,1.069
254.016,1.067
254.046,1.068
254.076,1.071
254.106,1.067
254.136,1.070
254.166,1.063
254.196,1.066
254.226,1.065
254.256,1.066
254.286,1.069
254.316,1.066
254.346,1.067
254.376,1.071
254.406,1.066
254.436,1.064
254.466,1.067
254.496,1.062
254.526,1.071
254.556,1.071
254.586,1.065
254.616,1.072
254.646,1.070
254.676,1.067
254.706,1.065
254.736,1.059
254.766,1.063
254.796,1.067
254.826,1.070
254.856,1.065
254.886,1.071
254.916,1.067
254.946,1.071
254.976,1.073
255.006,1.071
255.036,1.069
255.066,1.067
255.096,1.069
255.126,1.068
255.156,1.066
255.186,1.070
255.216,1.067
255.246,1.069
255.276,1.078
255.306,1.072
255.336,1.071
255.366,1.077
255.396,1.074
255.426,1.074
255.456,1.070
255.486,1.065
255.516,1.073
255.546,1.068
255.576,1.066
255.606,1.071
255.636,1.072
255.666,1.069
255.696,1.070
255.726,1.068
255.756,1.071
255.786,1.063
255.816,1.058
255.846,1.057
255.876,1.067
255.906,1.062
255.936,1.064
255.966,1.062
255.996,1.063
256.026,1.065
256.056,1.068
256.086,1.064
256.116,1.056
256.146,1.059
256.176,1.059
256.206,1.060
256.236,1.067
256.266,1.064
256.296,1.061
256.326,1.057
256.356,1.051
256.386,1.066
256.416,1.059
256.446,1.057
256.476,1.058
256.506,1.049
256.536,1.056
256.566,1.068
256.596,1.065
256.626,1.071
256.656,1.073
256.686,1.075
256.716,1.071
256.746,1.069
256.776,1.061
256.806,1.067
256.836,1.056
256.866,1.056
256.896,1.055
256.926,1.059
256.956,1.072
256.986,1.064
257.016,1.059
257.046,1.059
257.076,1.061
257.106,1.074
257.136,1.077
257.166,1.059
257.196,1.055
257.226,1.060
257.256,1.060
257.286,1.056
257.316,1.061
257.346,1.063
257.376,1.056
257.406,1.060
257.436,1.059
257.466,1.069
257.496,1.064
257.526,1.061
257.556,1.056
257.586,1.062
257.616,1.071
257.646,1.064
257.676,1.059
257.706,1.062
257.736,1.064
257.766,1.060
257.796,1.051
257.826,1.058
257.856,1.063
257.886,1.066
257.916,1.071
257.946,1.065
257.976,1.062
258.006,1.059
258.036,1.061
258.066,1.059
258.096,1.067
258.126,1.068
258.156,1.063
258.186,1.060
258.216,1.059
258.246,1.062
258.276,1.072
258.306,1.068
258.336,1.068
258.366,1.065
258.396,1.062
258.426,1.066
258.456,1.064
258.486,1.064
258.516,1.068
258.546,1.067
258.576,1.067
258.606,1.076
258.636,1.066
258.666,1.066
258.696,1.069
258.726,1.068
258.756,1.066
258.786,1.066
258.816,1.058
258.846,1.066
258.876,1.069
258.906,1.071
258.936,1.069
258.966,1.065
258.996,1.063
259.026,1.060
259.056,1.066
259.086,1.064
259.116,1.067
259.146,1.070
259.176,1.067
259.206,1.072
259.236,1.067
259.266,1.062
259.296,1.069
259.326,1.064
259.356,1.063
259.386,1.069
259.416,1.068
259.446,1.064
259.476,1.064
259.506,1.070
259.536,1.062
259.566,1.066
259.596,1.069
259.626,1.062
259.656,1.059
259.686,1.066
259.716,1.071
259.746,1.069
259.776,1.071
259.806,1.063
259.836,1.068
259.866,1.063
259.896,1.064
259.926,1.062
259.956,1.069
259.986,1.071
260.016,1.069
260.046,1.069
260.076,1.064
260.106,1.067
260.136,1.064
260.166,1.066
260.196,1.069
260.226,1.067
260.256,1.068
260.286,1.070
260.316,1.067
260.346,1.067
260.376,1.069
260.406,1.065
260.436,1.066
260.466,1.071
260.496,1.068
260.526,1.073
260.556,1.069
260.586,1.066
260.616,1.064
260.646,1.068
260.676,1.063
260.706,1.062
260.736,1.067
260.766,1.073
260.796,1.068
260.826,1.074
260.856,1.069
260.886,1.066
260.916,1.066
260.946,1.072
260.976,1.065
261.006,1.062
261.036,1.069
261.066,1.066
261.096,1.071
261.126,1.066
261.156,1.067
261.186,1.065
261.216,1.068
261.246,1.072
261.276,1.073
261.306,1.071
261.336,1.066
261.366,1.067
261.396,1.066
261.426,1.062
261.456,1.059
261.486,1.061
261.516,1.066
261.546,1.067
261.576,1.068
261.606,1.064
261.636,1.063
261.666,1.068
261.696,1.067
261.726,1.063
261.756,1.065
261.786,1.068
261.816,1.065
261.846,1.072
261.876,1.071
261.906,1.067
261.936,1.070
261.966,1.062
261.996,1.062
262.026,1.072
262.056,1.070
262.086,1.072
262.116,1.072
262.146,1.066
262.176,1.063
262.206,1.063
262.236,1.067
262.266,1.068
262.296,1.067
262.326,1.066
262.356,1.067
262.386,1.066
262.416,1.064
262.446,1.067
262.476,1.067
262.506,1.062
262.536,1.064
262.566,1.063
262.596,1.066
262.626,1.070
262.656,1.065
262.686,1.069
262.716,1.069
262.746,1.071
262.776,1.065
262.806,1.069
262.836,1.070
262.866,1.068
262.896,1.069
262.926,1.072
262.956,1.067
262.986,1.066
263.016,1.063
263.046,1.062
263.076,1.065
263.106,1.072
263.136,1.070
263.166,1.068
263.196,1.075
263.226,1.074
263.256,1.066
263.286,1.061
263.316,1.055
263.346,1.047
263.376,1.052
263.406,1.054
263.436,1.055
263.466,1.047
263.496,1.047
263.526,1.051
263.556,1.057
263.586,1.054
263.616,1.060
263.646,1.073
263.676,1.070
263.706,1.065
263.736,1.065
263.766,1.062
263.796,1.074
263.826,1.077
263.856,1.090
263.886,1.090
263.916,1.089
263.946,1.087
263.976,1.081
264.006,1.075
264.036,1.075
264.066,1.078
264.096,1.076
264.126,1.075
264.156,1.072
264.186,1.075
264.216,1.064
264.246,1.070
264.276,1.072
264.306,1.074
264.336,1.069
264.366,1.074
264.396,1.067
264.426,1.068
264.456,1.073
264.486,1.071
264.516,1.071
264.546,1.071
264.576,1.069
264.606,1.074
264.636,1.071
264.666,1.068
264.696,1.073
264.726,1.073
264.756,1.068
264.786,1.068
264.816,1.076
264.846,1.069
264.876,1.071
264.906,1.063
264.936,1.072
264.966,1.071
264.996,1.074
265.026,1.076
265.056,1.064
265.086,1.067
265.116,1.071
265.146,1.074
265.176,1.068
265.206,1.065
265.236,1.069
265.266,1.074
265.296,1.072
265.326,1.071
265.356,1.069
265.386,1.069
265.416,1.072
265.446,1.073
265.476,1.068
265.506,1.062
265.536,1.073
265.566,1.072
265.596,1.076
265.626,1.069
265.656,1.069
265.686,1.074
265.716,1.077
265.746,1.073
265.776,1.073
265.806,1.071
265.836,1.074
265.866,1.072
265.896,1.063
265.926,1.064
265.956,1.073
265.986,1.073
266.016,1.073
266.046,1.067
266.076,1.069
266.106,1.071
266.136,1.074
266.166,1.068
266.196,1.068
266.226,1.072
266.256,1.075
266.286,1.070
266.316,1.074
266.346,1.071
266.376,1.072
266.406,1.076
266.436,1.071
266.466,1.070
266.496,1.077
266.526,1.075
266.556,1.073
266.586,1.067
266.616,1.066
266.646,1.070
266.676,1.071
266.706,1.072
266.736,1.067
266.766,1.072
266.796,1.071
266.826,1.073
266.856,1.072
266.886,1.070
266.916,1.071
266.946,1.072
266.976,1.071
267.006,1.070
267.036,1.069
267.066,1.076
267.096,1.073
267.126,1.075
267.156,1.072
267.186,1.073
267.216,1.072
267.246,1.074
267.276,1.065
267.306,1.075
267.336,1.078
267.366,1.077
267.396,1.075
267.426,1.072
267.456,1.072
267.486,1.077
267.516,1.083
267.546,1.081
267.576,1.082
267.606,1.090
267.636,1.088
267.666,1.078
267.696,1.083
267.726,1.077
267.756,1.075
267.786,1.072
267.816,1.070
267.846,1.078
267.876,1.065
267.906,1.068
267.936,1.063
267.966,1.062
267.996,1.058
268.026,1.060
268.056,1.063
268.086,1.062
268.116,1.055
268.146,1.047
268.176,1.060
268.206,1.072
268.236,1.071
268.266,1.058
268.296,1.059
268.326,1.058
268.356,1.057
268.386,1.073
268.416,1.066
268.446,1.061
268.476,1.068
268.506,1.067
268.536,1.062
268.566,1.070
268.596,1.077
268.626,1.071
268.656,1.063
268.686,1.062
268.716,1.063
268.746,1.067
268.776,1.069
268.806,1.067
268.836,1.066
268.866,1.064
268.896,1.061
268.926,1.070
268.956,1.073
268.986,1.065
269.016,1.064
269.046,1.077
269.076,1.083
269.106,1.080
269.136,1.069
269.166,1.067
269.196,1.067
269.226,1.070
269.256,1.074
269.286,1.074
269.316,1.079
269.346,1.074
269.376,1.072
269.406,1.075
269.436,1.083
269.466,1.098
269.496,1.089
269.526,1.063
269.556,1.070
269.586,1.079
269.616,1.072
269.646,1.068
269.676,1.070
269.706,1.057
269.736,1.062
269.766,1.079
269.796,1.076
269.826,1.077
269.856,1.077
269.886,1.084
269.916,1.094
269.946,1.097
269.976,1.102
270.006,1.098
270.036,1.089
270.066,1.074
270.096,1.068
270.126,1.062
270.156,1.063
270.186,1.060
270.216,1.075
270.246,1.085
270.276,1.075
270.306,1.083
270.336,1.082
270.366,1.072
270.396,1.070
270.426,1.070
270.456,1.075
270.486,1.067
270.516,1.067
270.546,1.069
270.576,1.074
270.606,1.070
270.636,1.068
270.666,1.076
270.696,1.072
270.726,1.075
270.756,1.079
270.786,1.085
270.816,1.079
270.846,1.081
270.876,1.080
270.906,1.081
270.936,1.088
270.966,1.079
270.996,1.073
271.026,1.073
271.056,1.070
271.086,1.075
271.116,1.078
271.146,1.078
271.176,1.080
271.206,1.080
271.236,1.081
271.266,1.086
271.296,1.086
271.326,1.075
271.356,1.082
271.386,1.078
271.416,1.082
271.446,1.082
271.476,1.086
271.506,1.082
271.536,1.082
271.566,1.080
271.596,1.084
271.626,1.085
271.656,1.076
271.686,1.084
271.716,1.080
271.746,1.084
271.776,1.080
271.806,1.079
271.836,1.080
271.866,1.079
271.896,1.077
271.926,1.075
271.956,1.076
271.986,1.080
272.016,1.081
272.046,1.082
272.076,1.081
272.106,1.083
272.136,1.079
272.166,1.078
272.196,1.084
272.226,1.089
272.256,1.084
272.286,1.076
272.316,1.074
272.346,1.081
272.376,1.081
272.406,1.074
272.436,1.084
272.466,1.086
272.496,1.077
272.526,1.076
272.556,1.081
272.586,1.082
272.616,1.080
272.646,1.076
272.676,1.084
272.706,1.083
272.736,1.075
272.766,1.082
272.796,1.087
272.826,1.083
272.856,1.071
272.886,1.086
272.916,1.086
272.946,1.083
272.976,1.078
273.006,1.075
273.036,1.078
273.066,1.079
273.096,1.079
273.126,1.074
273.156,1.082
273.186,1.088
273.216,1.086
273.246,1.082
273.276,1.084
273.306,1.088
273.336,1.078
273.366,1.074
273.396,1.076
273.426,1.084
273.456,1.079
273.486,1.081
273.516,1.072
273.546,1.080
273.576,1.085
273.606,1.082
273.636,1.082
273.666,1.074
273.696,1.083
273.726,1.089
273.756,1.082
273.786,1.086
273.816,1.087
273.846,1.082
273.876,1.077
273.906,1.077
273.936,1.074
273.966,1.074
273.996,1.081
274.026,1.081
274.056,1.083
274.086,1.082
274.116,1.084
274.146,1.080
274.176,1.079
274.206,1.079
274.236,1.082
274.266,1.081
274.296,1.080
274.326,1.087
274.356,1.084
274.386,1.077
274.416,1.078
274.446,1.082
274.476,1.083
274.506,1.080
274.536,1.078
274.566,1.082
274.596,1.085
274.626,1.077
274.656,1.085
274.686,1.087
274.716,1.079
274.746,1.078
274.776,1.083
274.806,1.082
274.836,1.080
274.866,1.084
274.896,1.077
274.926,1.084
274.956,1.083
274.986,1.082
275.016,1.082
275.046,1.078
275.076,1.078
275.106,1.082
275.136,1.083
275.166,1.081
275.196,1.086
275.226,1.090
275.256,1.081
275.286,1.079
275.316,1.084
275.346,1.084
275.376,1.081
275.406,1.070
275.436,1.085
275.466,1.094
275.496,1.085
275.526,1.081
275.556,1.089
275.586,1.082
275.616,1.078
275.646,1.073
275.676,1.083
275.706,1.087
275.736,1.081
275.766,1.081
275.796,1.083
275.826,1.082
275.856,1.092
275.886,1.079
275.916,1.078
275.946,1.080
275.976,1.080
276.006,1.084
276.036,1.081
276.066,1.079
276.096,1.082
276.126,1.082
276.156,1.079
276.186,1.085
276.216,1.075
276.246,1.078
276.276,1.087
276.306,1.082
276.336,1.092
276.366,1.090
276.396,1.088
276.426,1.092
276.456,1.093
276.486,1.106
276.516,1.105
276.546,1.094
276.576,1.092
276.606,1.079
276.636,1.093
276.666,1.101
276.696,1.113
276.726,1.121
276.756,1.114
276.786,1.111
276.816,1.100
276.846,1.079
276.876,1.066
276.906,1.059
276.936,1.059
276.966,1.053
276.996,1.052
277.026,1.062
277.056,1.068
277.086,1.083
277.116,1.081
277.146,1.083
277.176,1.088
277.206,1.087
277.236,1.082
277.266,1.074
277.296,1.079
277.326,1.080
277.356,1.076
277.386,1.076
277.416,1.074
277.446,1.079
277.476,1.079
277.506,1.083
277.536,1.080
277.566,1.083
277.596,1.081
277.626,1.079
277.656,1.084
277.686,1.085
277.716,1.084
277.746,1.088
277.776,1.090
277.806,1.080
277.836,1.079
277.866,1.083
277.896,1.080
277.926,1.070
277.956,1.073
277.986,1.080
278.016,1.084
278.046,1.080
278.076,1.078
278.106,1.082
278.136,1.084
278.166,1.080
278.196,1.077
278.226,1.084
278.256,1.083
278.286,1.084
278.316,1.087
278.346,1.092
278.376,1.090
278.406,1.088
278.436,1.088
278.466,1.090
278.496,1.086
278.526,1.092
278.556,1.090
278.586,1.086
278.616,1.087
278.646,1.087
278.676,1.088
278.706,1.088
278.736,1.090
278.766,1.090
278.796,1.086
278.826,1.089
278.856,1.092
278.886,1.082
278.916,1.084
278.946,1.083
278.976,1.091
279.006,1.094
279.036,1.088
279.066,1.084
279.096,1.083
279.126,1.084
279.156,1.077
279.186,1.079
279.216,1.086
279.246,1.090
279.276,1.090
279.306,1.089
279.336,1.088
279.366,1.084
279.396,1.087
279.426,1.087
279.456,1.085
279.486,1.087
279.516,1.087
279.546,1.087
279.576,1.085
279.606,1.092
279.636,1.094
279.666,1.087
279.696,1.091
279.726,1.087
279.756,1.085
279.786,1.086
279.816,1.077
279.846,1.081
279.876,1.087
279.906,1.087
279.936,1.081
279.966,1.092
279.996,1.090
280.026,1.088
280.056,1.086
280.086,1.088
280.116,1.087
280.146,1.084
280.176,1.079
280.206,1.078
280.236,1.091
280.266,1.093
280.296,1.092
280.326,1.077
280.356,1.084
280.386,1.098
280.416,1.085
280.446,1.085
280.476,1.092
280.506,1.085
280.536,1.086
280.566,1.091
280.596,1.094
280.626,1.083
280.656,1.083
280.686,1.086
280.716,1.089
280.746,1.084
280.776,1.079
280.806,1.086
280.836,1.087
280.866,1.086
280.896,1.090
280.926,1.090
280.956,1.090
280.986,1.086
281.016,1.086
281.046,1.083
281.076,1.086
281.106,1.090
281.136,1.089
281.166,1.087
281.196,1.088
281.226,1.088
281.256,1.087
281.286,1.090
281.316,1.084
281.346,1.089
281.376,1.090
281.406,1.088
281.436,1.082
281.466,1.079
281.496,1.088
281.526,1.089
281.556,1.089
281.586,1.088
281.616,1.086
281.646,1.090
281.676,1.090
281.706,1.082
281.736,1.082
281.766,1.088
281.796,1.091
281.826,1.088
281.856,1.086
281.886,1.089
281.916,1.092
281.946,1.087
281.976,1.080
282.006,1.080
282.036,1.089
282.066,1.093
282.096,1.086
282.126,1.084
282.156,1.092
282.186,1.091
282.216,1.085
282.246,1.084
282.276,1.087
282.306,1.089
282.336,1.076
282.366,1.080
282.396,1.091
282.426,1.092
282.456,1.085
282.486,1.089
282.516,1.091
282.546,1.093
282.576,1.088
282.606,1.091
282.636,1.086
282.666,1.091
282.696,1.094
282.726,1.090
282.756,1.091
282.786,1.087
282.816,1.094
282.846,1.096
282.876,1.079
282.906,1.071
282.936,1.100
282.966,1.100
282.996,1.098
283.026,1.093
283.056,1.078
283.086,1.094
283.116,1.094
283.146,1.096
283.176,1.089
283.206,1.069
283.236,1.060
283.266,1.070
283.296,1.082
283.326,1.080
283.356,1.082
283.386,1.057
283.416,1.068
283.446,1.075
283.476,1.079
283.506,1.090
283.536,1.098
283.566,1.102
283.596,1.104
283.626,1.108
283.656,1.118
283.686,1.120
283.716,1.082
283.746,1.057
283.776,1.054
283.806,1.059
283.836,1.071
283.866,1.065
283.896,1.074
283.926,1.079
283.956,1.068
283.986,1.076
284.016,1.080
284.046,1.073
284.076,1.086
284.106,1.102
284.136,1.111
284.166,1.090
284.196,1.083
284.226,1.080
284.256,1.076
284.286,1.075
284.316,1.080
284.346,1.087
284.376,1.082
284.406,1.077
284.436,1.081
284.466,1.070
284.496,1.067
284.526,1.077
284.556,1.079
284.586,1.088
284.616,1.088
284.646,1.083
284.676,1.092
284.706,1.084
284.736,1.083
284.766,1.082
284.796,1.083
284.826,1.081
284.856,1.074
284.886,1.089
284.916,1.088
284.946,1.079
284.976,1.083
285.006,1.088
285.036,1.082
285.066,1.084
285.096,1.087
285.126,1.083
285.156,1.091
285.186,1.093
285.216,1.098
285.246,1.086
285.276,1.080
285.306,1.078
285.336,1.073
285.366,1.070
285.396,1.076
285.426,1.062
285.456,1.079
285.486,1.081
285.516,1.080
285.546,1.078
285.576,1.064
285.606,1.063
285.636,1.059
285.666,1.056
285.696,1.061
285.726,1.065
285.756,1.076
285.786,1.070
285.816,1.070
285.846,1.062
285.876,1.057
285.906,1.045
285.936,1.050
285.966,1.056
285.996,1.064
286.026,1.060
286.056,1.060
286.086,1.066
286.116,1.064
286.146,1.064
286.176,1.057
286.206,1.061
286.236,1.064
286.266,1.062
286.296,1.088
286.326,1.104
286.356,1.130
286.386,1.118
286.416,1.118
286.446,1.101
286.476,1.088
286.506,1.109
286.536,1.117
286.566,1.104
286.596,1.090
286.626,1.077
286.656,1.058
286.686,1.060
286.716,1.069
286.746,1.085
286.776,1.100
286.806,1.091
286.836,1.086
286.866,1.080
286.896,1.085
286.926,1.091
286.956,1.090
286.986,1.096
287.016,1.096
287.046,1.100
287.076,1.102
287.106,1.093
287.136,1.082
287.166,1.081
287.196,1.082
287.226,1.089
287.256,1.094
287.286,1.086
287.316,1.085
287.346,1.084
287.376,1.091
287.406,1.086
287.436,1.080
287.466,1.081
287.496,1.087
287.526,1.094
287.556,1.097
287.586,1.088
287.616,1.086
287.646,1.095
287.676,1.094
287.706,1.089
287.736,1.080
287.766,1.096
287.796,1.099
287.826,1.091
287.856,1.087
287.886,1.088
287.916,1.090
287.946,1.082
287.976,1.084
288.006,1.087
288.036,1.090
288.066,1.085
288.096,1.088
288.126,1.092
288.156,1.090
288.186,1.092
288.216,1.088
288.246,1.085
288.276,1.082
288.306,1.091
288.336,1.087
288.366,1.086
288.396,1.093
288.426,1.087
288.456,1.090
288.486,1.080
288.516,1.089
288.546,1.088
288.576,1.093
288.606,1.089
288.636,1.088
288.666,1.085
288.696,1.090
288.726,1.089
288.756,1.088
288.786,1.087
288.816,1.092
288.846,1.089
288.876,1.083
288.906,1.090
288.936,1.089
288.966,1.088
288.996,1.091
289.026,1.090
289.056,1.090
289.086,1.088
289.116,1.088
289.146,1.092
289.176,1.095
289.206,1.084
289.236,1.086
289.266,1.097
289.296,1.092
289.326,1.086
289.356,1.087
289.386,1.093
289.416,1.091
289.446,1.091
289.476,1.091
289.506,1.088
289.536,1.081
289.566,1.083
289.596,1.085
289.626,1.085
289.656,1.088
289.686,1.092
289.716,1.092
289.746,1.091
289.776,1.088
289.806,1.085
289.836,1.085
289.866,1.089
289.896,1.087
289.926,1.082
289.956,1.085
289.986,1.091
290.016,1.088
290.046,1.095
290.076,1.093
290.106,1.093
290.136,1.089
290.166,1.087
290.196,1.088
290.226,1.090
290.256,1.091
290.286,1.101
290.316,1.091
290.346,1.087
290.376,1.087
290.406,1.090
290.436,1.086
290.466,1.088
290.496,1.083
290.526,1.089
290.556,1.091
290.586,1.090
290.616,1.091
290.646,1.093
290.676,1.093
290.706,1.086
290.736,1.086
290.766,1.093
290.796,1.097
290.826,1.089
290.856,1.083
290.886,1.081
290.916,1.081
290.946,1.085
290.976,1.083
291.006,1.086
291.036,1.091
291.066,1.090
291.096,1.094
291.126,1.093
291.156,1.101
291.186,1.098
291.216,1.082
291.246,1.078
291.276,1.078
291.306,1.081
291.336,1.090
291.366,1.089
291.396,1.088
291.426,1.087
291.456,1.091
291.486,1.094
291.516,1.088
291.546,1.093
291.576,1.092
291.606,1.086
291.636,1.088
291.666,1.086
291.696,1.094
291.726,1.093
291.756,1.088
291.786,1.091
291.816,1.094
291.846,1.094
291.876,1.084
291.906,1.087
291.936,1.088
291.966,1.087
291.996,1.088
292.026,1.091
292.056,1.086
292.086,1.091
292.116,1.091
292.146,1.088
292.176,1.084
292.206,1.089
292.236,1.086
292.266,1.093
292.296,1.089
292.326,1.091
292.356,1.093
292.386,1.089
292.416,1.086
292.446,1.088
292.476,1.092
292.506,1.090
292.536,1.092
292.566,1.092
292.596,1.090
292.626,1.090
292.656,1.087
292.686,1.090
292.716,1.093
292.746,1.094
292.776,1.092
292.806,1.090
292.836,1.087
292.866,1.086
292.896,1.090
292.926,1.093
292.956,1.093
292.986,1.090
293.016,1.086
293.046,1.086
293.076,1.091
293.106,1.090
293.136,1.092
293.166,1.091
293.196,1.091
293.226,1.090
293.256,1.087
293.286,1.086
293.316,1.090
293.346,1.088
293.376,1.092
293.406,1.095
293.436,1.090
293.466,1.093
293.496,1.088
293.526,1.090
293.556,1.091
293.586,1.095
293.616,1.094
293.646,1.093
293.676,1.088
293.706,1.086
293.736,1.087
293.766,1.086
293.796,1.087
293.826,1.091
293.856,1.090
293.886,1.091
293.916,1.091
293.946,1.085
293.976,1.093
294.006,1.089
294.036,1.085
294.066,1.085
294.096,1.089
294.126,1.089
294.156,1.087
294.186,1.089
294.216,1.097
294.246,1.090
294.276,1.088
294.306,1.089
294.336,1.088
294.366,1.097
294.396,1.093
294.426,1.090
294.456,1.091
294.486,1.092
294.516,1.085
294.546,1.087
294.576,1.083
294.606,1.087
294.636,1.087
294.666,1.093
294.696,1.091
294.726,1.089
294.756,1.090
294.786,1.095
294.816,1.093
294.846,1.088
294.876,1.089
294.906,1.093
294.936,1.086
294.966,1.092
294.996,1.090
295.026,1.091
295.056,1.092
295.086,1.087
295.116,1.092
295.146,1.089
295.176,1.090
295.206,1.088
295.236,1.094
295.266,1.086
295.296,1.087
295.326,1.090
295.356,1.089
295.386,1.091
295.416,1.088
295.446,1.086
295.476,1.090
295.506,1.099
295.536,1.095
295.566,1.089
295.596,1.087
295.626,1.092
295.656,1.090
295.686,1.087
295.716,1.084
295.746,1.093
295.776,1.095
295.806,1.092
295.836,1.090
295.866,1.090
295.896,1.092
295.926,1.092
295.956,1.083
295.986,1.087
296.016,1.087
296.046,1.091
296.076,1.087
296.106,1.087
296.136,1.092
296.166,1.094
296.196,1.095
296.226,1.094
296.256,1.090
296.286,1.088
296.316,1.091
296.346,1.092
296.376,1.092
296.406,1.092
296.436,1.090
296.466,1.095
296.496,1.090
296.526,1.092
296.556,1.095
296.586,1.090
296.616,1.090
296.646,1.091
296.676,1.092
296.706,1.090
296.736,1.091
296.766,1.084
296.796,1.089
296.826,1.095
296.856,1.097
296.886,1.093
296.916,1.096
296.946,1.087
296.976,1.088
297.006,1.090
297.036,1.091
297.066,1.091
297.096,1.087
297.126,1.091
297.156,1.095
297.186,1.091
297.216,1.090
297.246,1.087
297.276,1.088
297.306,1.083
297.336,1.090
297.366,1.091
297.396,1.091
297.426,1.092
297.456,1.095
297.486,1.095
297.516,1.094
297.546,1.095
297.576,1.083
297.606,1.091
297.636,1.095
297.666,1.095
297.696,1.089
297.726,1.089
297.756,1.088
297.786,1.092
297.816,1.088
297.846,1.092
297.876,1.090
297.906,1.085
297.936,1.095
297.966,1.092
297.996,1.091
298.026,1.096
298.056,1.094
298.086,1.095
298.116,1.091
298.146,1.091
298.176,1.091
298.206,1.090
298.236,1.095
298.266,1.091
298.296,1.093
298.326,1.092
298.356,1.086
298.386,1.092
298.416,1.095
298.446,1.096
298.476,1.092
298.506,1.094
298.536,1.091
298.566,1.087
298.596,1.091
298.626,1.084
298.656,1.086
298.686,1.087
298.716,1.088
298.746,1.093
298.776,1.091
298.806,1.095
298.836,1.092
298.866,1.094
298.896,1.093
298.926,1.093
298.956,1.094
298.986,1.092
299.016,1.091
299.046,1.092
299.076,1.092
299.106,1.092
299.136,1.092
299.166,1.092
299.196,1.092
299.226,1.096
299.256,1.099
299.286,1.096
299.316,1.098
299.346,1.093
299.376,1.091
299.406,1.090
299.436,1.092
299.466,1.090
299.496,1.089
299.526,1.088
299.556,1.093
299.586,1.094
299.616,1.097
299.646,1.100
299.676,1.095
299.706,1.090
299.736,1.092
299.766,1.094
299.796,1.090
299.826,1.088
299.856,1.092
299.886,1.093
299.916,1.096
299.946,1.094
299.976,1.096
300.006,1.097
300.036,1.092
300.066,1.092
300.096,1.090
300.126,1.097
300.156,1.095
300.186,1.094
300.216,1.096
300.246,1.092
300.276,1.091
300.306,1.097
300.336,1.101
300.366,1.086
300.396,1.085
300.426,1.090
300.456,1.095
300.486,1.092
300.516,1.090
300.546,1.089
300.576,1.090
300.606,1.090
300.636,1.093
300.666,1.098
300.696,1.105
300.726,1.108
300.756,1.106
300.786,1.108
300.816,1.115
300.846,1.117
300.876,1.107
300.906,1.104
300.936,1.102
300.966,1.111
300.996,1.113
301.026,1.091
301.056,1.092
301.086,1.099
301.116,1.086
301.146,1.086
301.176,1.068
301.206,1.060
301.236,1.067
301.266,1.066
301.296,1.067
301.326,1.062
301.356,1.062
301.386,1.074
301.416,1.081
301.446,1.080
301.476,1.061
301.506,1.074
301.536,1.073
301.566,1.069
301.596,1.067
301.626,1.056
301.656,1.073
301.686,1.088
301.716,1.081
301.746,1.083
301.776,1.094
301.806,1.102
301.836,1.096
301.866,1.090
301.896,1.090
301.926,1.093
301.956,1.084
301.986,1.085
302.016,1.072
302.046,1.078
302.076,1.079
302.106,1.076
302.136,1.081
302.166,1.083
302.196,1.085
302.226,1.080
302.256,1.078
302.286,1.062
302.316,1.082
302.346,1.080
302.376,1.098
302.406,1.056
302.436,1.077
302.466,1.084
302.496,1.067
302.526,1.069
302.556,1.072
302.586,1.083
302.616,1.085
302.646,1.079
302.676,1.073
302.706,1.080
302.736,1.077
302.766,1.083
302.796,1.053
302.826,1.075
302.856,1.069
302.886,1.080
302.916,1.091
302.946,1.080
302.976,1.075
303.006,1.069
303.036,1.082
303.066,1.091
303.096,1.073
303.126,1.069
303.156,1.102
303.186,1.067
303.216,1.087
303.246,1.066
303.276,1.073
303.306,1.103
303.336,1.071
303.366,1.092
303.396,1.092
303.426,1.104
303.456,1.089
303.486,1.083
