df_hash,22ZHK4.4549PD
237.208,0.989
237.238,0.985
237.268,0.989
237.298,0.983
237.328,0.979
237.358,0.983
237.388,0.983
237.418,0.986
237.448,0.985
237.478,0.980
237.508,0.985
237.538,0.984
237.568,0.986
237.598,0.987
237.628,0.984
237.658,0.984
237.688,0.986
237.718,0.987
237.748,0.982
237.778,0.985
237.808,0.992
237.838,0.987
237.868,0.986
237.898,0.987
237.928,0.986
237.958,0.991
237.988,0.982
238.018,0.976
238.048,0.987
238.078,0.981
238.108,0.987
238.138,0.987
238.168,0.983
238.198,0.979
238.228,0.995
238.258,0.987
238.288,0.984
238.318,0.981
238.348,0.987
238.378,0.985
238.408,0.981
238.438,0.987
238.468,0.984
238.498,0.987
238.528,0.983
238.558,0.987
238.588,0.983
238.618,0.980
238.648,0.985
238.678,0.984
238.708,0.988
238.738,0.986
238.768,0.982
238.798,0.983
238.828,0.981
238.858,0.982
238.888,0.993
238.918,0.984
238.948,0.980
238.978,0.984
239.008,0.989
239.038,0.987
239.068,0.983
239.098,0.986
239.128,0.979
239.158,0.989
239.188,0.984
239.218,0.980
239.248,0.985
239.278,0.980
239.308,0.983
239.338,0.982
239.368,0.986
239.398,0.983
239.428,0.987
239.458,0.984
239.488,0.989
239.518,0.982
239.548,0.986
239.578,0.987
239.608,0.983
239.638,0.984
239.668,0.988
239.698,0.984
239.728,0.985
239.758,0.986
239.788,0.981
239.818,0.988
239.848,0.992
239.878,0.982
239.908,0.985
239.938,0.988
239.968,0.984
239.998,0.981
240.028,0.986
240.058,0.983
240.088,0.978
240.118,0.991
240.148,0.984
240.178,0.982
240.208,0.986
240.238,0.982
240.268,0.985
240.298,0.985
240.328,0.990
240.358,0.986
240.388,0.985
240.418,0.982
240.448,0.989
240.478,0.984
240.508,0.987
240.538,0.983
240.568,0.986
240.598,0.984
240.628,0.981
240.658,0.989
240.688,0.987
240.718,0.983
240.748,0.983
240.778,0.983
240.808,0.993
240.838,0.988
240.868,0.978
240.898,0.979
240.928,0.983
240.958,0.987
240.988,0.989
241.018,0.982
241.048,0.979
241.078,0.986
241.108,0.987
241.138,0.981
241.168,0.984
241.198,0.989
241.228,0.979
241.258,0.987
241.288,0.986
241.318,0.985
241.348,0.981
241.378,0.988
241.408,0.988
241.438,0.986
241.468,0.988
241.498,0.984
241.528,0.986
241.558,0.983
241.588,0.986
241.618,0.986
241.648,0.984
241.678,0.990
241.708,0.983
241.738,0.984
241.768,0.991
241.798,0.980
241.828,0.981
241.858,0.987
241.888,0.987
241.918,0.987
241.948,0.984
241.978,0.985
242.008,0.978
242.038,0.990
242.068,0.987
242.098,0.980
242.128,0.982
242.158,0.985
242.188,0.983
242.218,0.982
242.248,0.986
242.278,0.984
242.308,0.984
242.338,0.985
242.368,0.986
242.398,0.988
242.428,0.985
242.458,0.985
242.488,0.986
242.518,0.985
242.548,0.985
242.578,0.982
242.608,0.978
242.638,0.984
242.668,0.995
242.698,0.990
242.728,0.981
242.758,0.983
242.788,0.988
242.818,0.982
242.848,0.982
242.878,0.988
242.908,0.985
242.938,0.985
242.968,0.989
242.998,0.986
243.028,0.985
243.058,0.983
243.088,0.984
243.118,0.987
243.148,0.984
243.178,0.984
243.208,0.987
243.238,0.986
243.268,0.986
243.298,0.982
243.328,0.988
243.358,0.983
243.388,0.983
243.418,0.984
243.448,0.981
243.478,0.990
243.508,0.987
243.538,0.981
243.568,0.987
243.598,0.981
243.628,0.990
243.658,0.988
243.688,0.983
243.718,0.981
243.748,0.984
243.778,0.983
243.808,0.987
243.838,0.984
243.868,0.986
243.898,0.987
243.928,0.994
243.958,0.985
243.988,0.976
244.018,0.980
244.048,0.984
244.078,0.988
244.108,0.989
244.138,0.983
244.168,0.984
244.198,0.986
244.228,0.987
244.258,0.984
244.288,0.990
244.318,0.986
244.348,0.988
244.378,0.989
244.408,0.983
244.438,0.982
244.468,0.986
244.498,0.985
244.528,0.986
244.558,0.984
244.588,0.983
244.618,0.992
244.648,0.982
244.678,0.978
244.708,0.981
244.738,0.988
244.768,0.988
244.798,0.989
244.828,0.982
244.858,0.981
244.888,0.985
244.918,0.990
244.948,0.980
244.978,0.982
245.008,0.984
245.038,0.986
245.068,0.987
245.098,0.981
245.128,0.985
245.158,0.984
245.188,0.990
245.218,0.990
245.248,0.988
245.278,0.984
245.308,0.987
245.338,0.986
245.368,0.983
245.398,0.988
245.428,0.984
245.458,0.983
245.488,0.987
245.518,0.984
245.548,0.990
245.578,0.988
245.608,0.977
245.638,0.982
245.668,0.988
245.698,0.989
245.728,0.989
245.758,0.981
245.788,0.979
245.818,0.985
245.848,0.994
245.878,0.982
245.908,0.983
245.938,0.989
245.968,0.987
245.998,0.986
246.028,0.986
246.058,0.983
246.088,0.988
246.118,0.991
246.148,0.982
246.178,0.983
246.208,0.988
246.238,0.982
246.268,0.987
246.298,0.985
246.328,0.988
246.358,0.985
246.388,0.988
246.418,0.984
246.448,0.988
246.478,0.994
246.508,0.988
246.538,0.979
246.568,0.991
246.598,0.990
246.628,0.991
246.658,0.989
246.688,0.979
246.718,0.982
246.748,0.990
246.778,0.989
246.808,0.982
246.838,0.987
246.868,0.989
246.898,0.985
246.928,0.983
246.958,0.983
246.988,0.985
247.018,0.986
247.048,0.987
247.078,0.986
247.108,0.982
247.138,0.987
247.168,0.989
247.198,0.982
247.228,0.987
247.258,0.989
247.288,0.980
247.318,0.978
247.348,0.982
247.378,0.978
247.408,0.985
247.438,0.984
247.468,0.981
247.498,0.986
247.528,0.984
247.558,0.980
247.588,0.983
247.618,0.986
247.648,0.983
247.678,0.987
247.708,0.992
247.738,0.980
247.768,0.977
247.798,0.985
247.828,0.989
247.858,0.983
247.888,0.980
247.918,0.979
247.948,0.984
247.978,0.985
248.008,0.985
248.038,0.985
248.068,0.989
248.098,0.985
248.128,0.984
248.158,0.986
248.188,0.984
248.218,0.985
248.248,0.991
248.278,0.982
248.308,0.985
248.338,0.986
248.368,0.979
248.398,0.995
248.428,0.982
248.458,0.982
248.488,0.984
248.518,0.984
248.548,0.980
248.578,0.984
248.608,0.987
248.638,0.977
248.668,0.991
248.698,0.986
248.728,0.981
248.758,0.987
248.788,0.987
248.818,0.985
248.848,0.989
248.878,0.987
248.908,0.985
248.938,0.986
248.968,0.986
248.998,0.983
249.028,0.980
249.058,0.986
249.088,0.984
249.118,0.989
249.148,0.983
249.178,0.983
249.208,0.985
249.238,0.985
249.268,0.986
249.298,0.985
249.328,0.986
249.358,0.998
249.388,0.981
249.418,0.980
249.448,0.981
249.478,0.994
249.508,0.988
249.538,0.989
249.568,0.989
249.598,0.979
249.628,0.994
249.658,0.990
249.688,0.986
249.718,0.989
249.748,0.989
249.778,0.986
249.808,0.989
249.838,0.987
249.868,0.988
249.898,0.984
249.928,0.991
249.958,0.991
249.988,0.984
250.018,0.987
250.048,0.984
250.078,0.989
250.108,0.988
250.138,0.989
250.168,0.983
250.198,0.983
250.228,0.988
250.258,0.985
250.288,0.991
250.318,0.988
250.348,0.981
250.378,0.981
250.408,0.989
250.438,0.992
250.468,0.990
250.498,0.989
250.528,0.985
250.558,0.987
250.588,0.991
250.618,0.981
250.648,0.988
250.678,0.985
250.708,0.988
250.738,0.989
250.768,0.983
250.798,0.987
250.828,0.984
250.858,0.986
250.888,0.993
250.918,0.985
250.948,0.988
250.978,0.987
251.008,0.985
251.038,0.987
251.068,0.986
251.098,0.989
251.128,0.993
251.158,0.990
251.188,0.987
251.218,0.989
251.248,0.982
251.278,0.993
251.308,0.988
251.338,0.983
251.368,0.987
251.398,0.992
251.428,0.985
251.458,0.986
251.488,0.988
251.518,0.985
251.548,0.992
251.578,0.986
251.608,0.983
251.638,0.983
251.668,0.992
251.698,0.991
251.728,0.987
251.758,0.985
251.788,0.982
251.818,0.994
251.848,0.989
251.878,0.983
251.908,0.987
251.938,0.991
251.968,0.989
251.998,0.984
252.028,0.989
252.058,0.984
252.088,0.990
252.118,0.989
252.148,0.983
252.178,0.987
252.208,0.980
252.238,0.988
252.268,0.988
252.298,0.982
252.328,0.990
252.358,0.987
252.388,0.983
252.418,0.992
252.448,0.992
252.478,0.986
252.508,0.987
252.538,0.992
252.568,0.987
252.598,0.983
252.628,0.982
252.658,0.986
252.688,0.988
252.718,0.987
252.748,0.987
252.778,0.981
252.808,0.989
252.838,0.983
252.868,0.989
252.898,0.985
252.928,0.987
252.958,0.989
252.988,0.984
253.018,0.988
253.048,0.983
253.078,0.984
253.108,0.997
253.138,0.988
253.168,0.989
253.198,0.985
253.228,0.982
253.258,0.994
253.288,0.989
253.318,0.982
253.348,0.983
253.378,0.986
253.408,0.988
253.438,0.990
253.468,0.990
253.498,0.980
253.528,0.983
253.558,0.985
253.588,0.986
253.618,0.990
253.648,0.991
253.678,0.989
253.708,0.998
253.738,0.984
253.768,0.974
253.798,0.985
253.828,0.984
253.858,0.992
253.888,0.988
253.918,0.989
253.948,0.988
253.978,0.989
254.008,0.988
254.038,0.985
254.068,0.992
254.098,0.985
254.128,0.986
254.158,0.980
254.188,0.987
254.218,0.993
254.248,0.988
254.278,0.975
254.308,0.983
254.338,0.990
254.368,0.989
254.398,0.986
254.428,0.987
254.458,0.985
254.488,0.986
254.518,0.991
254.548,0.986
254.578,0.985
254.608,0.989
254.638,0.986
254.668,0.988
254.698,0.986
254.728,0.990
254.758,0.989
254.788,0.986
254.818,0.985
254.848,0.990
254.878,0.984
254.908,0.990
254.938,0.986
254.968,0.986
254.998,0.991
255.028,0.985
255.058,0.983
255.088,0.981
255.118,0.987
255.148,0.996
255.178,0.982
255.208,0.979
255.238,0.991
255.268,0.992
255.298,0.982
255.328,0.981
255.358,0.993
255.388,0.981
255.418,0.992
255.448,0.985
255.478,0.987
255.508,0.988
255.538,0.986
255.568,0.988
255.598,0.982
255.628,0.988
255.658,0.987
255.688,0.986
255.718,0.987
255.748,0.990
255.778,0.988
255.808,0.985
255.838,0.986
255.868,0.984
255.898,0.987
255.928,0.987
255.958,0.988
255.988,0.983
256.018,0.985
256.048,0.982
256.078,0.994
256.108,0.993
256.138,0.986
256.168,0.983
256.198,0.982
256.228,0.985
256.258,0.992
256.288,0.989
256.318,0.989
256.348,0.987
256.378,0.992
256.408,0.989
256.438,0.984
256.468,0.984
256.498,0.983
256.528,0.984
256.558,0.987
256.588,0.990
256.618,0.992
256.648,0.983
256.678,0.985
256.708,0.992
256.738,0.986
256.768,0.987
256.798,0.985
256.828,0.988
256.858,0.988
256.888,0.990
256.918,0.989
256.948,0.989
256.978,0.990
257.008,0.989
257.038,0.984
257.068,0.996
257.098,0.994
257.128,0.984
257.158,0.983
257.188,0.986
257.218,0.988
257.248,0.985
257.278,0.989
257.308,0.978
257.338,0.990
257.368,0.996
257.398,0.985
257.428,0.985
257.458,0.988
257.488,0.989
257.518,0.987
257.548,0.989
257.578,0.992
257.608,0.986
257.638,0.988
257.668,0.986
257.698,0.984
257.728,0.994
257.758,0.993
257.788,0.989
257.818,0.992
257.848,0.986
257.878,0.992
257.908,0.993
257.938,0.989
257.968,0.989
257.998,0.989
258.028,0.991
258.058,0.994
258.088,0.988
258.118,0.982
258.148,0.984
258.178,0.991
258.208,0.992
258.238,0.985
258.268,0.986
258.298,0.993
258.328,0.984
258.358,0.990
258.388,0.985
258.418,0.989
258.448,0.986
258.478,0.988
258.508,0.987
258.538,0.989
258.568,0.990
258.598,0.988
258.628,0.990
258.658,0.987
258.688,0.983
258.718,0.989
258.748,0.988
258.778,0.988
258.808,0.992
258.838,0.986
258.868,0.986
258.898,0.985
258.928,0.985
258.958,0.985
258.988,0.997
259.018,0.985
259.048,0.980
259.078,0.985
259.108,0.988
259.138,0.994
259.168,0.990
259.198,0.990
259.228,0.984
259.258,0.991
259.288,0.989
259.318,0.985
259.348,0.985
259.378,0.987
259.408,0.984
259.438,0.985
259.468,0.991
259.498,0.985
259.528,0.988
259.558,0.991
259.588,0.990
259.618,0.986
259.648,0.990
259.678,0.990
259.708,0.983
259.738,0.987
259.768,0.991
259.798,0.989
259.828,0.985
259.858,0.984
259.888,0.982
259.918,0.992
259.948,0.986
259.978,0.985
260.008,0.985
260.038,0.986
260.068,0.982
260.098,0.982
260.128,0.985
260.158,0.984
260.188,0.984
260.218,0.987
260.248,0.986
260.278,0.979
260.308,0.983
260.338,0.991
260.368,0.990
260.398,0.990
260.428,0.984
260.458,0.989
260.488,0.984
260.518,0.990
260.548,0.989
260.578,0.985
260.608,0.985
260.638,0.988
260.668,0.986
260.698,0.986
260.728,0.992
260.758,0.985
260.788,0.985
260.818,0.983
260.848,0.981
260.878,0.989
260.908,0.988
260.938,0.982
260.968,0.984
260.998,0.984
261.028,0.986
261.058,0.988
261.088,0.988
261.118,0.976
261.148,0.992
261.178,0.985
261.208,0.986
261.238,0.979
261.268,0.988
261.298,0.985
261.328,0.986
261.358,0.986
261.388,0.985
261.418,0.988
261.448,0.984
261.478,0.985
261.508,0.983
261.538,0.987
261.568,0.988
261.598,0.987
261.628,0.986
261.658,0.987
261.688,0.984
261.718,0.984
261.748,0.987
261.778,0.992
261.808,0.986
261.838,0.981
261.868,0.984
261.898,0.989
261.928,0.988
261.958,0.987
261.988,0.983
262.018,0.982
262.048,0.986
262.078,0.983
262.108,0.986
262.138,0.983
262.168,0.986
262.198,0.988
262.228,0.988
262.258,0.984
262.288,0.988
262.318,0.984
262.348,0.982
262.378,0.983
262.408,0.989
262.438,0.984
262.468,0.982
262.498,0.987
262.528,0.985
262.558,0.982
262.588,0.983
262.618,0.991
262.648,0.991
262.678,0.979
262.708,0.979
262.738,0.982
262.768,0.987
262.798,0.988
262.828,0.994
262.858,0.979
262.888,0.983
262.918,0.988
262.948,0.988
262.978,0.981
263.008,0.979
263.038,0.987
263.068,0.990
263.098,0.988
263.128,0.981
263.158,0.991
263.188,0.990
263.218,0.987
263.248,0.983
263.278,0.976
263.308,0.979
263.338,0.986
263.368,0.981
263.398,0.979
263.428,0.988
263.458,0.993
263.488,0.981
263.518,0.972
263.548,0.983
263.578,0.992
263.608,0.990
263.638,0.988
263.668,0.977
263.698,0.983
263.728,0.987
263.758,0.988
263.788,0.983
263.818,0.981
263.848,0.983
263.878,0.987
263.908,0.976
263.938,0.986
263.968,0.992
263.998,0.985
264.028,0.984
264.058,0.967
264.088,0.979
264.118,0.979
264.148,0.979
264.178,0.979
264.208,0.999
264.238,0.978
264.268,0.974
264.298,0.981
264.328,0.980
264.358,0.986
264.388,0.990
264.418,0.986
264.448,0.975
264.478,0.987
264.508,0.987
264.538,0.986
264.568,0.979
264.598,0.987
264.628,0.986
264.658,0.982
264.688,0.979
264.718,0.983
264.748,0.986
264.778,0.980
264.808,0.979
264.838,0.992
264.868,0.985
264.898,0.980
264.928,0.982
264.958,0.980
264.988,0.983
265.018,0.996
265.048,0.974
265.078,0.979
265.108,0.983
265.138,0.980
265.168,0.984
265.198,0.982
265.228,0.987
265.258,0.975
265.288,0.986
265.318,0.989
265.348,0.984
265.378,0.975
265.408,0.982
265.438,0.985
265.468,0.977
265.498,0.979
265.528,0.983
265.558,0.988
265.588,0.980
265.618,0.983
265.648,0.987
265.678,0.985
265.708,0.982
265.738,0.983
265.768,0.980
265.798,0.979
265.828,0.988
265.858,0.979
265.888,0.985
265.918,0.988
265.948,0.984
265.978,0.979
266.008,0.987
266.038,0.981
266.068,0.978
266.098,0.983
266.128,0.981
266.158,0.982
266.188,0.986
266.218,0.986
266.248,0.974
266.278,0.989
266.308,0.985
266.338,0.982
266.368,0.979
266.398,0.987
266.428,0.979
266.458,0.987
266.488,0.985
266.518,0.986
266.548,0.983
266.578,0.984
266.608,0.981
266.638,0.980
266.668,0.982
266.698,0.986
266.728,0.984
266.758,0.984
266.788,0.986
266.818,0.981
266.848,0.981
266.878,0.986
266.908,0.987
266.938,0.984
266.968,0.985
266.998,0.985
267.028,0.987
267.058,0.985
267.088,0.984
267.118,0.984
267.148,0.986
267.178,0.984
267.208,0.987
267.238,0.989
267.268,0.985
267.298,0.982
267.328,0.985
267.358,0.987
267.388,0.980
267.418,0.987
267.448,0.989
267.478,0.985
267.508,0.988
267.538,0.983
267.568,0.985
267.598,0.989
267.628,0.982
267.658,0.985
267.688,0.991
267.718,0.980
267.748,0.984
267.778,0.988
267.808,0.984
267.838,0.976
267.868,0.992
267.898,0.990
267.928,0.980
267.958,0.982
267.988,0.987
268.018,0.986
268.048,0.991
268.078,0.986
268.108,0.980
268.138,0.985
268.168,0.986
268.198,0.982
268.228,0.985
268.258,0.991
268.288,0.985
268.318,0.991
268.348,0.987
268.378,0.981
268.408,0.980
268.438,0.979
268.468,0.988
268.498,0.988
268.528,0.987
268.558,0.987
268.588,0.988
268.618,0.990
268.648,0.986
268.678,0.984
268.708,0.986
268.738,0.981
268.768,0.986
268.798,0.986
268.828,0.987
268.858,0.984
268.888,0.990
268.918,0.981
268.948,0.983
268.978,0.989
269.008,0.988
269.038,0.989
269.068,0.983
269.098,0.985
269.128,0.982
269.158,0.980
269.188,0.984
269.218,0.988
269.248,0.989
269.278,0.979
269.308,0.992
269.338,0.989
269.368,0.984
269.398,0.987
269.428,0.982
269.458,0.984
269.488,0.988
269.518,0.983
269.548,0.982
269.578,0.985
269.608,0.991
269.638,0.984
269.668,0.983
269.698,0.981
269.728,0.987
269.758,0.987
269.788,0.985
269.818,0.982
269.848,0.985
269.878,0.984
269.908,0.985
269.938,0.984
269.968,0.987
269.998,0.996
270.028,0.986
270.058,0.980
270.088,0.984
270.118,0.989
270.148,0.990
270.178,0.992
270.208,0.987
270.238,0.979
270.268,0.990
270.298,0.988
270.328,0.980
270.358,0.982
270.388,0.989
270.418,0.986
270.448,0.987
270.478,0.982
270.508,0.984
270.538,0.991
270.568,0.987
270.598,0.985
270.628,0.985
270.658,0.987
270.688,0.981
270.718,0.985
270.748,0.985
270.778,0.982
270.808,0.979
270.838,0.979
270.868,0.987
270.898,0.997
270.928,0.986
270.958,0.976
270.988,0.980
271.018,0.985
271.048,0.990
271.078,0.987
271.108,0.987
271.138,0.982
271.168,0.980
271.198,0.986
271.228,0.982
271.258,0.983
271.288,0.985
271.318,0.988
271.348,0.990
271.378,0.984
271.408,0.984
271.438,0.983
271.468,0.986
271.498,0.987
271.528,0.987
271.558,0.989
271.588,0.986
271.618,0.984
271.648,0.985
271.678,0.982
271.708,0.989
271.738,0.989
271.768,0.981
271.798,0.978
271.828,0.994
271.858,0.989
271.888,0.986
271.918,0.984
271.948,0.984
271.978,0.988
272.008,0.985
272.038,0.985
272.068,0.981
272.098,0.989
272.128,0.984
272.158,0.980
272.188,0.983
272.218,0.981
272.248,0.982
272.278,0.985
272.308,0.987
272.338,0.988
272.368,0.987
272.398,0.979
272.428,0.970
272.458,0.982
272.488,0.992
272.518,0.990
272.548,0.980
272.578,0.979
272.608,0.988
272.638,0.986
272.668,0.983
272.698,0.987
272.728,0.980
272.758,0.981
272.788,0.988
272.818,0.987
272.848,0.983
272.878,0.979
272.908,0.982
272.938,0.984
272.968,0.986
272.998,0.987
273.028,0.987
273.058,0.985
273.088,0.983
273.118,0.988
273.148,0.987
273.178,0.985
273.208,0.981
273.238,0.983
273.268,0.991
273.298,0.999
273.328,0.979
273.358,0.975
273.388,0.990
273.418,0.987
273.448,0.991
273.478,0.978
273.508,0.984
273.538,0.991
273.568,0.994
273.598,0.979
273.628,0.979
273.658,0.984
273.688,0.983
273.718,0.987
273.748,0.985
273.778,0.984
273.808,0.982
273.838,0.981
273.868,0.986
273.898,0.986
273.928,0.989
273.958,0.983
273.988,0.976
274.018,0.981
274.048,0.989
274.078,0.992
274.108,0.980
274.138,0.970
274.168,0.982
274.198,0.994
274.228,0.985
274.258,0.988
274.288,0.991
274.318,0.978
274.348,0.982
274.378,0.987
274.408,0.980
274.438,0.980
274.468,0.981
274.498,0.978
274.528,0.982
274.558,0.986
274.588,0.987
274.618,0.986
274.648,0.982
274.678,0.985
274.708,0.988
274.738,0.980
274.768,0.980
274.798,0.978
274.828,0.991
274.858,0.989
274.888,0.984
274.918,0.978
274.948,0.981
274.978,0.988
275.008,0.990
275.038,0.982
275.068,0.987
275.098,0.983
275.128,0.987
275.158,0.988
275.188,0.981
275.218,0.983
275.248,0.978
275.278,0.985
275.308,0.982
275.338,0.982
275.368,0.986
275.398,0.986
275.428,0.981
275.458,0.990
275.488,0.985
275.518,0.985
275.548,0.985
275.578,0.992
275.608,0.999
275.638,0.978
275.668,0.977
275.698,0.976
275.728,0.990
275.758,0.984
275.788,0.985
275.818,0.981
275.848,0.979
275.878,0.991
275.908,0.983
275.938,0.979
275.968,0.982
275.998,0.986
276.028,0.984
276.058,0.980
276.088,0.974
276.118,0.988
276.148,1.000
276.178,0.977
276.208,0.980
276.238,0.998
276.268,0.975
276.298,0.962
276.328,0.985
276.358,0.974
276.388,0.987
276.418,0.993
276.448,0.985
276.478,0.977
276.508,0.990
276.538,0.988
276.568,0.971
276.598,0.986
276.628,0.990
276.658,0.987
276.688,0.984
276.718,0.993
276.748,0.975
276.778,0.978
276.808,0.989
276.838,0.975
276.868,0.981
276.898,0.980
276.928,0.978
276.958,0.984
276.988,0.994
277.018,0.979
277.048,0.979
277.078,0.990
277.108,0.976
277.138,0.982
277.168,0.991
277.198,0.968
277.228,0.988
277.258,0.984
277.288,0.973
277.318,0.974
277.348,0.974
277.378,0.982
277.408,0.983
277.438,0.988
277.468,0.988
277.498,0.979
277.528,0.975
277.558,0.976
277.588,0.981
277.618,0.973
277.648,0.984
277.678,0.982
277.708,0.983
277.738,0.978
277.768,0.982
277.798,0.979
277.828,0.984
277.858,0.980
277.888,0.978
277.918,0.977
277.948,0.982
277.978,0.978
278.008,0.976
278.038,0.981
278.068,0.986
278.098,0.986
278.128,0.981
278.158,0.986
278.188,0.992
278.218,0.984
278.248,0.980
278.278,0.983
278.308,0.980
278.338,0.987
278.368,0.981
278.398,0.980
278.428,0.981
278.458,0.990
278.488,0.981
278.518,0.980
278.548,0.979
278.578,0.983
278.608,0.986
278.638,0.978
278.668,0.982
278.698,0.979
278.728,0.984
278.758,0.979
278.788,0.986
278.818,0.983
278.848,0.982
278.878,0.986
278.908,0.986
278.938,0.983
278.968,0.989
278.998,0.983
279.028,0.984
279.058,0.982
279.088,0.979
279.118,0.987
279.148,0.981
279.178,0.975
279.208,0.983
279.238,0.988
279.268,0.980
279.298,0.977
279.328,0.980
279.358,0.981
279.388,0.991
279.418,0.982
279.448,0.978
279.478,0.983
279.508,0.982
279.538,0.985
279.568,0.978
279.598,0.981
279.628,0.983
279.658,0.982
279.688,0.980
279.718,0.986
279.748,0.987
279.778,0.979
279.808,0.985
279.838,0.984
279.868,0.979
279.898,0.986
279.928,0.982
279.958,0.980
279.988,0.989
280.018,0.981
280.048,0.985
280.078,0.982
280.108,0.981
280.138,0.984
280.168,0.986
280.198,0.984
280.228,0.981
280.258,0.981
280.288,0.984
280.318,0.985
280.348,0.979
280.378,0.977
280.408,0.981
280.438,0.980
280.468,0.978
280.498,0.978
280.528,0.979
280.558,0.983
280.588,0.982
280.618,0.985
280.648,0.981
280.678,0.982
280.708,0.981
280.738,0.978
280.768,0.981
280.798,0.980
280.828,0.985
280.858,0.986
280.888,0.977
280.918,0.965
280.948,0.979
280.978,0.972
281.008,0.968
281.038,0.986
281.068,0.985
281.098,0.984
281.128,0.985
281.158,0.988
281.188,0.984
281.218,0.978
281.248,0.971
281.278,0.991
281.308,0.900
281.338,0.918
281.368,1.007
281.398,1.031
281.428,1.006
281.458,1.020
281.488,0.982
281.518,0.895
281.548,0.970
281.578,1.043
281.608,1.015
281.638,1.007
281.668,0.999
281.698,0.975
281.728,0.955
281.758,0.965
281.788,0.985
281.818,0.987
281.848,0.983
281.878,0.974
281.908,0.985
281.938,0.985
281.968,0.979
281.998,0.978
282.028,0.980
282.058,0.979
282.088,0.979
282.118,0.980
282.148,0.974
282.178,0.980
282.208,0.974
282.238,0.976
282.268,0.984
282.298,0.984
282.328,0.985
282.358,0.982
282.388,0.977
282.418,0.975
282.448,0.978
282.478,0.979
282.508,0.977
282.538,0.979
282.568,0.983
282.598,0.981
282.628,0.977
282.658,0.977
282.688,0.985
282.718,0.985
282.748,0.982
282.778,0.973
282.808,0.975
282.838,0.976
282.868,0.987
282.898,0.982
282.928,0.979
282.958,0.979
282.988,0.979
283.018,0.987
283.048,0.981
283.078,0.980
283.108,0.983
283.138,0.975
283.168,0.974
283.198,0.980
283.228,0.981
283.258,0.979
283.288,0.983
283.318,0.979
283.348,0.984
283.378,0.985
283.408,0.984
283.438,0.976
283.468,0.971
283.498,0.988
283.528,0.981
283.558,0.976
283.588,0.978
283.618,0.983
283.648,0.984
283.678,0.980
283.708,0.976
283.738,0.981
283.768,0.983
283.798,0.980
283.828,0.979
283.858,0.977
283.888,0.980
283.918,0.979
283.948,0.979
283.978,0.981
284.008,0.978
284.038,0.981
284.068,0.979
284.098,0.980
284.128,0.982
284.158,0.982
284.188,0.979
284.218,0.975
284.248,0.983
284.278,0.984
284.308,0.980
284.338,0.980
284.368,0.983
284.398,0.981
284.428,0.979
284.458,0.985
284.488,0.975
284.518,0.982
284.548,0.985
284.578,0.979
284.608,0.983
284.638,0.979
284.668,0.979
284.698,0.981
284.728,0.980
284.758,0.980
284.788,0.979
284.818,0.983
284.848,0.982
284.878,0.985
284.908,0.985
284.938,0.986
284.968,0.983
284.998,0.976
285.028,0.988
285.058,0.986
285.088,0.978
285.118,0.979
285.148,0.976
285.178,0.980
285.208,0.983
285.238,0.983
285.268,0.978
285.298,0.991
285.328,0.984
285.358,0.979
285.388,0.980
285.418,0.979
285.448,0.979
285.478,0.982
285.508,0.979
285.538,0.983
285.568,0.977
285.598,0.983
285.628,0.990
285.658,0.988
285.688,0.980
285.718,0.983
285.748,0.981
285.778,0.980
285.808,0.987
285.838,0.979
285.868,0.974
285.898,0.975
285.928,0.985
285.958,0.985
285.988,0.984
286.018,0.980
286.048,0.981
286.078,0.984
286.108,0.980
286.138,0.981
286.168,0.980
286.198,0.981
286.228,0.975
286.258,0.982
286.288,0.983
286.318,0.980
286.348,0.978
286.378,0.986
286.408,0.984
286.438,0.975
286.468,0.982
286.498,0.984
286.528,0.983
286.558,0.980
286.588,0.984
286.618,0.976
286.648,0.979
286.678,0.982
286.708,0.983
286.738,0.986
286.768,0.980
286.798,0.978
286.828,0.981
286.858,0.987
286.888,0.978
286.918,0.980
286.948,0.980
286.978,0.979
287.008,0.980
287.038,0.980
287.068,0.980
287.098,0.981
287.128,0.982
287.158,0.983
287.188,0.981
287.218,0.988
287.248,0.983
287.278,0.982
287.308,0.974
287.338,0.975
287.368,0.988
287.398,0.984
287.428,0.975
287.458,0.979
287.488,0.983
287.518,0.984
287.548,0.984
287.578,0.984
287.608,0.977
287.638,0.985
287.668,0.981
287.698,0.975
287.728,0.977
287.758,0.983
287.788,0.978
287.818,0.983
287.848,0.984
287.878,0.984
287.908,0.982
287.938,0.986
287.968,0.990
287.998,0.982
288.028,0.979
288.058,0.980
288.088,0.978
288.118,0.979
288.148,0.990
288.178,0.980
288.208,0.972
288.238,0.982
288.268,0.986
288.298,0.983
288.328,0.982
288.358,0.985
288.388,0.978
288.418,0.980
288.448,0.981
288.478,0.973
288.508,0.979
288.538,0.983
288.568,0.981
288.598,0.973
288.628,0.982
288.658,0.988
288.688,0.984
288.718,0.979
288.748,0.985
288.778,0.986
288.808,0.984
288.838,0.980
288.868,0.979
288.898,0.979
288.928,0.988
288.958,0.980
288.988,0.974
289.018,0.985
289.048,0.974
289.078,0.980
289.108,0.982
289.138,0.982
289.168,0.987
289.198,0.979
289.228,0.985
289.258,0.978
289.288,0.980
289.318,0.984
289.348,0.981
289.378,0.988
289.408,0.985
289.438,0.986
289.468,0.965
289.498,0.985
289.528,0.989
289.558,0.979
289.588,0.977
