df_hash,22ZHK4.4549PD
357.528,524
357.553,603
357.578,635
357.603,631
357.628,627
357.653,643
357.678,662
357.703,656
357.728,622
357.753,575
357.778,531
357.803,482
357.828,418
357.853,340
357.878,263
357.903,193
357.928,122
357.953,40
357.978,-45
358.003,-123
358.028,-200
358.053,-295
358.078,-407
358.103,-487
358.128,-461
358.153,-298
358.178,-51
358.203,179
358.228,330
358.253,412
358.278,482
358.303,570
358.328,657
358.353,701
358.378,698
358.403,682
358.428,687
358.453,707
358.478,710
358.503,676
358.528,621
358.553,570
358.578,527
358.603,472
358.628,393
358.653,301
358.678,219
358.703,149
358.728,73
358.753,-20
358.778,-118
358.803,-198
358.828,-266
358.853,-354
358.878,-475
358.903,-582
358.928,-589
358.953,-447
358.978,-195
359.003,63
359.028,246
359.053,351
359.078,436
359.103,544
359.128,664
359.153,750
359.178,779
359.203,774
359.228,771
359.253,784
359.278,793
359.303,781
359.328,747
359.353,703
359.378,653
359.403,590
359.428,514
359.453,432
359.478,355
359.503,280
359.528,196
359.553,103
359.578,9
359.603,-76
359.628,-162
359.653,-260
359.678,-368
359.703,-470
359.728,-558
359.753,-650
359.778,-764
359.803,-874
359.828,-903
359.853,-780
359.878,-508
359.903,-173
359.928,116
359.953,316
359.978,459
360.003,602
360.028,757
360.053,890
360.078,966
360.103,994
360.128,1009
360.153,1033
360.178,1053
360.203,1045
360.228,1003
360.253,944
360.278,889
360.303,837
360.328,779
360.353,711
360.378,639
360.403,565
360.428,482
360.453,386
360.478,283
360.503,191
360.528,113
360.553,32
360.578,-66
360.603,-173
360.628,-266
360.653,-339
360.678,-419
360.703,-530
360.728,-651
360.753,-704
360.778,-618
360.803,-395
360.828,-121
360.853,100
360.878,231
360.903,309
360.928,390
360.953,491
360.978,580
361.003,629
361.028,645
361.053,661
361.078,693
361.103,725
361.128,732
361.153,709
361.178,676
361.203,646
361.228,614
361.253,569
361.278,510
361.303,448
361.328,391
361.353,332
361.378,261
361.403,182
361.428,108
361.453,41
361.478,-29
361.503,-113
361.528,-201
361.553,-279
361.578,-346
361.603,-428
361.628,-540
361.653,-646
361.678,-669
361.703,-550
361.728,-307
361.753,-30
361.778,189
361.803,323
361.828,413
361.853,513
361.878,633
361.903,738
361.928,796
361.953,811
361.978,817
362.003,840
362.028,872
362.053,889
362.078,874
362.103,836
362.128,793
362.153,751
362.178,700
362.203,634
362.228,557
362.253,483
362.278,417
362.303,350
362.328,272
362.353,185
362.378,99
362.403,19
362.428,-62
362.453,-156
362.478,-258
362.503,-349
362.528,-422
362.553,-498
362.578,-605
362.603,-733
362.628,-815
362.653,-767
362.678,-563
362.703,-270
362.728,0
362.753,180
362.778,294
362.803,411
362.828,568
362.853,728
362.878,829
362.903,848
362.928,828
362.953,826
362.978,857
363.003,888
363.028,884
363.053,848
363.078,804
363.103,769
363.128,730
363.153,669
363.178,591
363.203,515
363.228,452
363.253,388
363.278,306
363.303,213
363.328,126
363.353,55
363.378,-16
363.403,-105
363.428,-205
363.453,-290
363.478,-353
363.503,-424
363.528,-533
363.553,-655
363.578,-708
363.603,-612
363.628,-373
363.653,-83
363.678,149
363.703,286
363.728,367
363.753,453
363.778,564
363.803,665
363.828,724
363.853,741
363.878,746
363.903,764
363.928,788
363.953,796
363.978,776
364.003,734
364.028,683
364.053,629
364.078,572
364.103,509
364.128,440
364.153,367
364.178,294
364.203,222
364.228,153
364.253,78
364.278,-6
364.303,-95
364.328,-178
364.353,-253
364.378,-337
364.403,-445
364.428,-559
364.453,-615
364.478,-544
364.503,-336
364.528,-63
364.553,171
364.578,316
364.603,396
364.628,475
364.653,581
364.678,689
364.703,755
364.728,774
364.753,774
364.778,785
364.803,804
364.828,807
364.853,781
364.878,738
364.903,694
364.928,650
364.953,596
364.978,530
365.003,459
365.028,393
365.053,329
365.078,257
365.103,178
365.128,99
365.153,26
365.178,-50
365.203,-139
365.228,-232
365.253,-316
365.278,-390
365.303,-476
365.328,-591
365.353,-701
365.378,-730
365.403,-619
365.428,-380
365.453,-103
365.478,118
365.503,254
365.528,347
365.553,452
365.578,580
365.603,697
365.628,764
365.653,785
365.678,792
365.703,811
365.728,837
365.753,848
365.778,835
365.803,807
365.828,774
365.853,736
365.878,683
365.903,614
365.928,544
365.953,482
365.978,424
366.003,358
366.028,278
366.053,198
366.078,129
366.103,65
366.128,-11
366.153,-104
366.178,-197
366.203,-274
366.228,-344
366.253,-438
366.278,-562
366.303,-663
366.328,-657
366.353,-504
366.378,-250
366.403,1
366.428,173
366.453,270
366.478,348
366.503,451
366.528,565
366.553,648
366.578,681
366.603,688
366.628,701
366.653,729
366.678,751
366.703,750
366.728,727
366.753,695
366.778,659
366.803,613
366.828,556
366.853,495
366.878,437
366.903,379
366.928,313
366.953,241
366.978,170
367.003,108
367.028,45
367.053,-30
367.078,-114
367.103,-192
367.128,-261
367.153,-340
367.178,-443
367.203,-546
367.228,-581
367.253,-487
367.278,-273
367.303,-20
367.328,184
367.353,308
367.378,388
367.403,474
367.428,580
367.453,675
367.478,727
367.503,740
367.528,747
367.553,770
367.578,800
367.603,811
367.628,792
367.653,754
367.678,715
367.703,680
367.728,637
367.753,579
367.778,511
367.803,445
367.828,387
367.853,329
367.878,260
367.903,181
367.928,102
367.953,29
367.978,-46
368.003,-135
368.028,-230
368.053,-316
368.078,-388
368.103,-466
368.128,-573
368.153,-694
368.178,-767
368.203,-715
368.228,-518
368.253,-238
368.278,24
368.303,205
368.328,313
368.353,406
368.378,522
368.403,650
368.428,749
368.453,798
368.478,813
368.503,825
368.528,850
368.553,877
368.578,885
368.603,868
368.628,834
368.653,794
368.678,752
368.703,702
368.728,642
368.753,576
368.778,509
368.803,446
368.828,381
368.853,310
368.878,231
368.903,150
368.928,71
368.953,-5
368.978,-88
369.003,-179
369.028,-269
369.053,-349
369.078,-423
369.103,-513
369.128,-625
369.153,-727
369.178,-745
369.203,-621
369.228,-368
369.253,-79
369.278,141
369.303,261
369.328,328
369.353,419
369.378,560
369.403,708
369.428,805
369.453,838
369.478,843
369.503,857
369.528,883
369.553,897
369.578,880
369.603,843
369.628,800
369.653,756
369.678,700
369.703,630
369.728,556
369.753,487
369.778,418
369.803,337
369.828,246
369.853,158
369.878,83
369.903,11
369.928,-72
369.953,-164
369.978,-244
370.003,-307
370.028,-376
370.053,-479
370.078,-598
370.103,-660
370.128,-589
370.153,-380
370.178,-111
370.203,116
370.228,257
370.253,338
370.278,415
370.303,509
370.328,599
370.353,656
370.378,681
370.403,694
370.428,712
370.453,730
370.478,733
370.503,712
370.528,677
370.553,637
370.578,594
370.603,545
370.628,484
370.653,411
370.678,330
370.703,250
370.728,177
370.753,108
370.778,33
370.803,-55
370.828,-150
370.853,-239
370.878,-318
370.903,-403
370.928,-506
370.953,-598
370.978,-611
371.003,-487
371.028,-236
371.053,55
371.078,288
371.103,427
371.128,512
371.153,601
371.178,708
371.203,799
371.228,839
371.253,838
371.278,833
371.303,846
371.328,863
371.353,859
371.378,827
371.403,784
371.428,742
371.453,693
371.478,627
371.503,548
371.528,469
371.553,397
371.578,324
371.603,240
371.628,153
371.653,71
371.678,-5
371.703,-94
371.728,-200
371.753,-308
371.778,-399
371.803,-484
371.828,-589
371.853,-718
371.878,-811
371.903,-785
371.928,-604
371.953,-325
371.978,-58
372.003,121
372.028,227
372.053,319
372.078,441
372.103,574
372.128,677
372.153,730
372.178,753
372.203,778
372.228,813
372.253,849
372.278,867
372.303,863
372.328,838
372.353,795
372.378,734
372.403,662
372.428,586
372.453,507
372.478,424
372.503,335
372.528,245
372.553,157
372.578,70
372.603,-15
372.628,-97
372.653,-171
372.678,-246
372.703,-342
372.728,-464
372.753,-569
372.778,-581
372.803,-452
372.828,-214
372.853,36
372.878,212
372.903,305
372.928,371
372.953,465
372.978,582
373.003,672
373.028,703
373.053,695
373.078,694
373.103,717
373.128,740
373.153,732
373.178,691
373.203,639
373.228,590
373.253,535
373.278,460
373.303,373
373.328,290
373.353,219
373.378,146
373.403,58
373.428,-35
373.453,-116
373.478,-183
373.503,-265
373.528,-377
373.553,-484
373.578,-510
373.603,-401
373.628,-184
373.653,49
373.678,217
373.703,314
373.728,389
373.753,485
373.778,592
373.803,667
373.828,688
373.853,678
373.878,674
373.903,688
373.928,697
373.953,679
373.978,636
374.003,586
374.028,537
374.053,480
374.078,405
374.103,320
374.128,244
374.153,181
374.178,112
374.203,24
374.228,-73
374.253,-159
374.278,-229
374.303,-309
374.328,-426
374.353,-558
374.378,-633
374.403,-582
374.428,-399
374.453,-153
374.478,68
374.503,221
374.528,327
374.553,429
374.578,547
374.603,663
374.628,741
374.653,772
374.678,772
374.703,771
374.728,781
374.753,792
374.778,784
374.803,748
374.828,693
374.853,634
374.878,576
374.903,514
374.928,439
374.953,355
374.978,274
375.003,202
375.028,130
375.053,48
375.078,-44
375.103,-133
375.128,-211
375.153,-295
375.178,-407
375.203,-537
375.228,-625
375.253,-598
375.278,-435
375.303,-192
375.328,38
375.353,198
375.378,302
375.403,399
375.428,515
375.453,631
375.478,708
375.503,735
375.528,737
375.553,744
375.578,763
375.603,775
375.628,763
375.653,727
375.678,681
375.703,636
375.728,590
375.753,537
375.778,469
375.803,393
375.828,317
375.853,248
375.878,184
375.903,115
375.928,33
375.953,-55
375.978,-139
376.003,-212
376.028,-290
376.053,-393
376.078,-507
376.103,-581
376.128,-548
376.153,-391
376.178,-160
376.203,59
376.228,210
376.253,300
376.278,374
376.303,460
376.328,548
376.353,610
376.378,633
376.403,634
376.428,639
376.453,651
376.478,659
376.503,647
376.528,613
376.553,567
376.578,520
376.603,472
376.628,418
376.653,356
376.678,288
376.703,223
376.728,162
376.753,99
376.778,27
376.803,-53
376.828,-131
376.853,-194
376.878,-252
376.903,-328
376.928,-427
376.953,-512
376.978,-513
377.003,-387
377.028,-161
377.053,82
377.078,269
377.103,387
377.128,482
377.153,592
377.178,710
377.203,800
377.228,840
377.253,849
377.278,860
377.303,884
377.328,902
377.353,898
377.378,874
377.403,842
377.428,805
377.453,755
377.478,686
377.503,607
377.528,531
377.553,459
377.578,380
377.603,289
377.628,194
377.653,101
377.678,9
377.703,-88
377.728,-190
377.753,-287
377.778,-380
377.803,-487
377.828,-610
377.853,-714
377.878,-727
377.903,-603
377.928,-373
377.953,-124
377.978,63
378.003,176
378.028,259
378.053,357
378.078,470
378.103,565
378.128,619
378.153,642
378.178,655
378.203,671
378.228,681
378.253,678
378.278,662
378.303,639
378.328,608
378.353,570
378.378,526
378.403,481
378.428,438
378.453,388
378.478,328
378.503,264
378.528,202
378.553,140
378.578,68
378.603,-17
378.628,-104
378.653,-179
378.678,-253
378.703,-349
378.728,-467
378.753,-552
378.778,-523
378.803,-348
378.828,-82
378.853,165
378.878,317
378.903,380
378.928,422
378.953,493
378.978,581
379.003,640
379.028,650
379.053,635
379.078,633
379.103,653
379.128,667
379.153,653
379.178,612
379.203,566
379.228,522
379.253,471
379.278,403
379.303,331
379.328,281
379.353,258
379.378,240
379.403,196
379.428,119
379.453,25
379.478,-74
379.503,-188
379.528,-326
379.553,-459
379.578,-519
379.603,-449
379.628,-256
379.653,-19
379.678,172
379.703,288
379.728,366
379.753,459
379.778,575
379.803,676
379.828,724
379.853,727
379.878,726
379.903,749
379.928,783
379.953,796
379.978,771
380.003,723
380.028,674
380.053,625
380.078,564
380.103,485
380.128,402
380.153,326
380.178,247
380.203,148
380.228,28
380.253,-92
380.278,-200
380.303,-306
380.328,-432
380.353,-568
380.378,-648
380.403,-601
380.428,-414
380.453,-159
380.478,66
380.503,213
380.528,311
380.553,417
380.578,544
380.603,659
380.628,723
380.653,735
380.678,731
380.703,739
380.728,752
380.753,746
380.778,714
380.803,666
380.828,614
380.853,551
380.878,470
380.903,378
380.928,291
380.953,217
380.978,141
381.003,46
381.028,-57
381.053,-151
381.078,-232
381.103,-327
381.128,-454
381.153,-576
381.178,-617
381.203,-519
381.228,-313
381.253,-94
381.278,59
381.303,141
381.328,207
381.353,302
381.378,412
381.403,495
381.428,532
381.453,549
381.478,580
381.503,629
381.528,675
381.553,702
381.578,718
381.603,734
381.628,740
381.653,708
381.678,626
381.703,512
381.728,396
381.753,289
381.778,185
381.803,77
381.828,-21
381.853,-97
381.878,-162
381.903,-245
381.928,-356
381.953,-455
381.978,-469
382.003,-357
382.028,-143
382.053,97
382.078,303
382.103,464
382.128,609
382.153,753
382.178,875
382.203,937
382.228,926
382.253,869
382.278,806
382.303,760
382.328,722
382.353,672
382.378,608
382.403,541
382.428,483
382.453,426
382.478,359
382.503,280
382.528,203
382.553,139
382.578,82
382.603,12
382.628,-77
382.653,-171
382.678,-250
382.703,-315
382.728,-395
382.753,-505
382.778,-615
382.803,-651
382.828,-558
382.853,-351
382.878,-108
382.903,90
382.928,221
382.953,318
382.978,424
383.003,544
383.028,644
383.053,696
383.078,705
383.103,702
383.128,711
383.153,729
383.178,736
383.203,718
383.228,681
383.253,636
383.278,588
383.303,534
383.328,469
383.353,395
383.378,319
383.403,247
383.428,175
383.453,95
383.478,9
383.503,-72
383.528,-138
383.553,-196
383.578,-267
383.603,-364
383.628,-463
383.653,-504
383.678,-434
383.703,-250
383.728,-12
383.753,197
383.778,333
383.803,414
383.828,488
383.853,582
383.878,676
383.903,730
383.928,734
383.953,711
383.978,699
384.003,708
384.028,716
384.053,698
384.078,654
384.103,601
384.128,557
384.153,516
384.178,461
384.203,390
384.228,316
384.253,256
384.278,206
384.303,145
384.328,68
384.353,-12
384.378,-75
384.403,-123
384.428,-185
384.453,-284
384.478,-395
384.503,-450
384.528,-391
384.553,-222
384.578,-11
384.603,162
384.628,266
384.653,328
384.678,390
384.703,468
384.728,540
384.753,581
384.778,590
384.803,591
384.828,600
384.853,612
384.878,610
384.903,587
384.928,549
384.953,510
384.978,475
385.003,435
385.028,384
385.053,325
385.078,267
385.103,217
385.128,169
385.153,112
385.178,43
385.203,-31
385.228,-100
385.253,-166
385.278,-244
385.303,-349
385.328,-464
385.353,-536
385.378,-505
385.403,-353
385.428,-126
385.453,92
385.478,247
385.503,344
385.528,431
385.553,541
385.578,660
385.603,744
385.628,772
385.653,767
385.678,768
385.703,789
385.728,806
385.753,792
385.778,744
385.803,686
385.828,633
385.853,577
385.878,502
385.903,410
385.928,324
385.953,256
385.978,198
386.003,128
386.028,42
386.053,-38
386.078,-102
386.103,-167
386.128,-260
386.153,-377
386.178,-455
386.203,-424
386.228,-267
386.253,-45
386.278,149
386.303,273
386.328,345
386.353,412
386.378,495
386.403,573
386.428,618
386.453,624
386.478,612
386.503,603
386.528,599
386.553,589
386.578,564
386.603,524
386.628,471
386.653,410
386.678,346
386.703,283
386.728,217
386.753,144
386.778,62
386.803,-15
386.828,-84
386.853,-154
386.878,-248
386.903,-363
386.928,-446
386.953,-427
386.978,-280
387.003,-56
387.028,152
387.053,286
387.078,360
387.103,428
387.128,518
387.153,606
387.178,655
387.203,659
387.228,648
387.253,651
387.278,665
387.303,665
387.328,637
387.353,590
387.378,534
387.403,473
387.428,403
387.453,324
387.478,245
387.503,166
387.528,79
387.553,-16
387.578,-109
387.603,-194
387.628,-281
387.653,-389
387.678,-504
387.703,-566
387.728,-510
387.753,-325
387.778,-80
387.803,135
387.828,283
387.853,391
387.878,510
387.903,648
387.928,767
387.953,830
387.978,834
388.003,814
388.028,793
388.053,774
388.078,739
388.103,684
388.128,616
388.153,544
388.178,470
388.203,395
388.228,319
388.253,241
388.278,160
388.303,74
388.328,-8
388.353,-82
388.378,-155
388.403,-246
388.428,-360
388.453,-458
388.478,-475
388.503,-372
388.528,-174
388.553,38
388.578,199
388.603,301
388.628,386
388.653,487
388.678,593
388.703,665
388.728,680
388.753,662
388.778,649
388.803,663
388.828,684
388.853,680
388.878,636
388.903,567
388.928,497
388.953,436
388.978,375
389.003,300
389.028,210
389.053,124
389.078,56
389.103,1
389.128,-64
389.153,-152
389.178,-239
389.203,-269
389.228,-198
389.253,-33
389.278,160
389.303,313
389.328,401
389.353,457
389.378,520
389.403,595
389.428,651
389.453,661
389.478,642
389.503,632
389.528,651
389.553,672
389.578,656
389.603,592
389.628,514
389.653,459
389.678,428
389.703,389
389.728,321
389.753,241
389.778,180
389.803,144
389.828,97
389.853,9
389.878,-102
389.903,-169
389.928,-134
389.953,0
389.978,171
390.003,309
390.028,387
390.053,424
390.078,444
390.103,452
390.128,431
390.153,373
390.178,292
390.203,211
390.228,141
390.253,72
390.278,-10
390.303,-115
390.328,-234
390.353,-358
390.378,-480
390.403,-596
390.428,-699
390.453,-780
390.478,-832
390.503,-857
390.528,-869
390.553,-883
390.578,-905
390.603,-917
390.628,-885
390.653,-783
390.678,-611
390.703,-407
390.728,-218
390.753,-69
390.778,56
390.803,190
390.828,341
390.853,475
390.878,544
390.903,539
390.928,518
390.953,576
390.978,771
391.003,1076
391.028,1380
391.053,1570
391.078,1602
391.103,1522
391.128,1422
391.153,1368
391.178,1373
391.203,1408
391.228,1440
391.253,1449
391.278,1421
391.303,1337
391.328,1191
391.353,1010
391.378,856
391.403,796
391.428,851
391.453,980
391.478,1107
391.503,1172
391.528,1162
391.553,1095
391.578,992
391.603,852
391.628,675
391.653,473
391.678,284
391.703,137
391.728,36
391.753,-40
391.778,-119
391.803,-208
391.828,-302
391.853,-395
391.878,-491
391.903,-590
391.928,-679
391.953,-741
391.978,-771
392.003,-788
392.028,-812
392.053,-840
392.078,-854
392.103,-844
392.128,-836
392.153,-859
392.178,-901
392.203,-895
392.228,-772
392.253,-523
392.278,-220
392.303,40
392.328,215
392.353,330
392.378,436
392.403,551
392.428,651
392.453,710
392.478,731
392.503,742
392.528,759
392.553,773
392.578,761
392.603,717
392.628,649
392.653,573
392.678,495
392.703,417
392.728,339
392.753,259
392.778,176
392.803,89
392.828,5
392.853,-67
392.878,-139
392.903,-228
392.928,-338
392.953,-429
392.978,-432
393.003,-306
393.028,-86
393.053,136
393.078,287
393.103,362
393.128,413
393.153,483
393.178,561
393.203,609
393.228,609
393.253,588
393.278,585
393.303,602
393.328,609
393.353,580
393.378,523
393.403,467
393.428,423
393.453,375
393.478,305
393.503,222
393.528,155
393.553,113
393.578,72
393.603,1
393.628,-85
393.653,-123
393.678,-48
393.703,145
393.728,391
393.753,604
393.778,741
393.803,819
393.828,880
393.853,940
393.878,990
393.903,1014
393.928,1012
393.953,993
393.978,953
394.003,879
394.028,771
394.053,659
394.078,580
394.103,537
394.128,495
394.153,410
394.178,272
394.203,106
394.228,-60
394.253,-229
394.278,-414
394.303,-599
394.328,-725
394.353,-727
394.378,-596
394.403,-393
394.428,-208
394.453,-87
394.478,-14
394.503,58
394.528,157
394.553,262
394.578,340
394.603,378
394.628,398
394.653,428
394.678,467
394.703,491
394.728,475
394.753,422
394.778,360
394.803,309
394.828,262
394.853,196
394.878,106
394.903,11
394.928,-62
394.953,-119
394.978,-192
395.003,-299
395.028,-411
395.053,-450
395.078,-359
395.103,-149
395.128,100
395.153,303
395.178,425
395.203,496
395.228,558
395.253,628
395.278,687
395.303,713
395.328,705
395.353,682
395.378,666
395.403,661
395.428,656
395.453,640
395.478,608
395.503,568
395.528,529
395.553,488
395.578,433
395.603,352
395.628,250
395.653,145
395.678,49
395.703,-51
395.728,-180
395.753,-335
395.778,-460
395.803,-476
395.828,-343
395.853,-101
395.878,150
395.903,329
395.928,421
395.953,474
395.978,533
396.003,601
396.028,644
396.053,640
396.078,599
396.103,555
396.128,528
396.153,508
396.178,472
396.203,413
396.228,345
396.253,290
396.278,256
396.303,228
396.328,187
396.353,129
396.378,68
396.403,22
396.428,-15
396.453,-78
396.478,-187
396.503,-318
396.528,-397
396.553,-351
396.578,-168
396.603,81
396.628,300
396.653,432
396.678,491
396.703,534
396.728,595
396.753,660
396.778,692
396.803,676
396.828,636
396.853,608
396.878,603
396.903,600
396.928,570
396.953,506
396.978,429
397.003,360
397.028,302
397.053,239
397.078,155
397.103,58
397.128,-30
397.153,-103
397.178,-180
397.203,-287
397.228,-417
397.253,-507
397.278,-481
397.303,-311
397.328,-49
397.353,201
397.378,369
397.403,454
397.428,510
397.453,580
397.478,656
397.503,702
397.528,698
397.553,668
397.578,647
397.603,646
397.628,644
397.653,612
397.678,548
397.703,473
397.728,409
397.753,352
397.778,283
397.803,195
397.828,104
397.853,29
397.878,-34
397.903,-113
397.928,-224
397.953,-334
397.978,-367
398.003,-261
398.028,-24
398.053,257
398.078,478
398.103,591
398.128,627
398.153,644
398.178,668
398.203,676
398.228,645
398.253,587
398.278,546
398.303,543
398.328,551
398.353,527
398.378,460
398.403,378
398.428,309
398.453,250
398.478,176
398.503,82
398.528,0
398.553,-51
398.578,-92
398.603,-166
398.628,-274
398.653,-344
398.678,-283
398.703,-72
398.728,209
398.753,447
398.778,583
398.803,641
398.828,678
398.853,715
398.878,731
398.903,710
398.928,671
398.953,644
398.978,633
399.003,609
399.028,548
399.053,459
399.078,365
399.103,276
399.128,178
399.153,58
399.178,-68
399.203,-183
399.228,-286
399.253,-406
399.278,-553
399.303,-684
399.328,-722
399.353,-619
399.378,-412
399.403,-195
399.428,-50
399.453,12
399.478,38
399.503,69
399.528,107
399.553,128
399.578,118
399.603,98
399.628,98
399.653,128
399.678,171
399.703,210
399.728,245
399.753,290
399.778,354
399.803,425
399.828,487
399.853,538
399.878,586
399.903,625
399.928,623
399.953,543
399.978,389
400.003,232
400.028,171
400.053,258
400.078,457
400.103,667
400.128,800
400.153,840
400.178,836
400.203,838
400.228,850
400.253,845
400.278,802
400.303,738
400.328,689
400.353,666
400.378,644
400.403,590
400.428,500
400.453,397
400.478,306
400.503,224
400.528,127
400.553,7
400.578,-117
400.603,-225
400.628,-323
400.653,-436
400.678,-574
400.703,-690
400.728,-706
400.753,-580
400.778,-347
400.803,-106
400.828,57
400.853,128
400.878,145
400.903,153
400.928,163
400.953,162
400.978,149
401.003,139
401.028,147
401.053,161
401.078,164
401.103,163
401.128,193
401.153,291
401.178,455
401.203,641
401.228,798
401.253,898
401.278,929
401.303,879
401.328,736
401.353,520
401.378,300
401.403,170
401.428,184
401.453,317
401.478,485
401.503,612
401.528,668
401.553,675
401.578,659
401.603,629
401.628,576
401.653,498
401.678,413
401.703,346
401.728,302
401.753,267
401.778,215
401.803,140
401.828,56
401.853,-15
401.878,-69
401.903,-120
401.928,-184
401.953,-259
401.978,-326
402.003,-375
402.028,-424
402.053,-500
402.078,-598
402.103,-656
402.128,-596
402.153,-386
402.178,-77
402.203,226
402.228,444
402.253,564
402.278,631
402.303,687
402.328,741
402.353,772
402.378,767
402.403,744
402.428,731
402.453,738
402.478,746
402.503,726
402.528,664
402.553,574
402.578,481
402.603,397
402.628,313
402.653,214
402.678,98
402.703,-12
402.728,-100
402.753,-175
402.778,-266
402.803,-387
402.828,-498
402.853,-524
402.878,-406
402.903,-162
402.928,118
402.953,340
402.978,466
403.003,522
403.028,562
403.053,607
403.078,646
403.103,660
403.128,650
403.153,636
403.178,633
403.203,634
403.228,620
403.253,577
403.278,513
403.303,442
403.328,375
403.353,308
403.378,232
403.403,144
403.428,53
403.453,-27
403.478,-96
403.503,-171
403.528,-274
403.553,-394
403.578,-473
403.603,-436
403.628,-252
403.653,23
403.678,286
403.703,453
403.728,518
403.753,535
403.778,555
403.803,583
403.828,593
403.853,574
403.878,547
403.903,538
403.928,546
403.953,543
403.978,506
404.003,444
404.028,380
404.053,326
404.078,262
404.103,170
404.128,63
404.153,-26
404.178,-83
404.203,-131
404.228,-210
404.253,-323
404.278,-413
404.303,-396
404.328,-233
404.353,32
404.378,298
404.403,483
404.428,570
404.453,600
404.478,617
404.503,635
404.528,639
404.553,625
404.578,609
404.603,609
404.628,616
404.653,604
404.678,556
404.703,486
404.728,423
404.753,373
404.778,318
404.803,236
404.828,136
404.853,50
404.878,-5
404.903,-59
404.928,-153
404.953,-290
404.978,-407
405.003,-416
405.028,-278
405.053,-40
405.078,200
405.103,367
405.128,447
405.153,477
405.178,498
405.203,517
405.228,524
405.253,513
405.278,499
405.303,501
405.328,518
405.353,528
405.378,508
405.403,457
405.428,395
405.453,342
405.478,294
405.503,234
405.528,150
405.553,59
405.578,-15
405.603,-71
405.628,-135
405.653,-233
405.678,-344
405.703,-400
405.728,-328
405.753,-120
405.778,149
405.803,381
405.828,516
405.853,567
405.878,591
405.903,620
405.928,648
405.953,648
405.978,615
406.003,574
406.028,555
406.053,554
406.078,547
406.103,508
406.128,444
406.153,378
406.178,323
406.203,269
406.228,196
406.253,102
406.278,7
406.303,-69
406.328,-141
406.353,-234
406.378,-356
406.403,-458
406.428,-460
406.453,-316
406.478,-61
406.503,207
406.528,397
406.553,486
406.578,517
406.603,540
406.628,568
406.653,581
406.678,567
406.703,546
406.728,544
406.753,561
406.778,568
406.803,535
406.828,469
406.853,401
406.878,346
406.903,288
406.928,204
406.953,98
406.978,0
407.003,-73
407.028,-144
407.053,-246
407.078,-373
407.103,-454
407.128,-407
407.153,-208
407.178,76
407.203,341
407.228,516
407.253,607
407.278,660
407.303,708
407.328,746
407.353,756
407.378,742
407.403,728
407.428,730
407.453,735
407.478,716
407.503,661
407.528,583
407.553,502
407.578,420
407.603,321
407.628,197
407.653,68
407.678,-36
407.703,-112
407.728,-190
407.753,-305
407.778,-443
407.803,-531
407.828,-488
407.853,-291
407.878,-11
407.903,242
407.928,399
407.953,468
407.978,504
408.003,547
408.028,588
408.053,596
408.078,568
408.103,535
408.128,528
408.153,539
408.178,528
408.203,474
408.228,394
408.253,323
408.278,269
408.303,203
408.328,104
408.353,-15
408.378,-116
408.403,-189
408.428,-269
408.453,-390
408.478,-520
408.503,-563
408.528,-443
408.553,-179
408.578,118
408.603,340
408.628,455
408.653,513
408.678,564
408.703,613
408.728,637
408.753,629
408.778,615
408.803,619
408.828,628
408.853,615
408.878,570
408.903,514
408.928,465
408.953,411
408.978,329
409.003,220
409.028,115
409.053,32
409.078,-47
409.103,-163
409.128,-301
409.153,-388
409.178,-338
409.203,-141
409.228,126
409.253,360
409.278,505
409.303,582
409.328,634
409.353,680
409.378,707
409.403,703
409.428,679
409.453,658
409.478,650
409.503,640
409.528,605
409.553,539
409.578,453
409.603,368
409.628,293
409.653,219
409.678,129
409.703,20
409.728,-90
409.753,-181
409.778,-255
409.803,-345
409.828,-474
409.853,-616
409.878,-686
409.903,-604
409.928,-368
409.953,-61
409.978,203
410.003,374
410.028,476
410.053,562
410.078,652
410.103,723
410.128,752
410.153,745
410.178,733
410.203,736
410.228,741
410.253,726
410.278,680
410.303,614
410.328,540
410.353,467
410.378,391
410.403,310
410.428,219
410.453,119
410.478,20
410.503,-67
410.528,-145
410.553,-235
410.578,-354
410.603,-487
410.628,-566
410.653,-515
410.678,-317
410.703,-39
410.728,215
410.753,382
410.778,470
410.803,530
410.828,591
410.853,644
410.878,664
410.903,651
410.928,630
410.953,626
410.978,632
411.003,626
411.028,589
411.053,526
411.078,455
411.103,390
411.128,328
411.153,257
411.178,170
411.203,76
411.228,-5
411.253,-67
411.278,-128
411.303,-219
411.328,-340
411.353,-439
411.378,-433
411.403,-280
411.428,-23
411.453,235
411.478,413
411.503,504
411.528,558
411.553,617
411.578,676
411.603,708
411.628,703
411.653,689
411.678,688
411.703,696
411.728,683
411.753,634
411.778,560
411.803,482
411.828,409
411.853,336
411.878,255
411.903,169
411.928,81
411.953,-8
411.978,-98
412.003,-182
412.028,-263
412.053,-356
412.078,-469
412.103,-572
412.128,-594
412.153,-477
412.178,-236
412.203,37
412.228,245
412.253,362
412.278,437
412.303,523
412.328,624
412.353,698
412.378,719
412.403,707
412.428,702
412.453,715
412.478,723
412.503,702
412.528,656
412.553,605
412.578,554
412.603,492
412.628,411
412.653,323
412.678,244
412.703,170
412.728,88
412.753,-6
412.778,-96
412.803,-174
412.828,-260
412.853,-379
412.878,-503
412.903,-552
