df_hash,22ZHK4.1R5J5W
268.465,1.016
268.495,1.017
268.525,1.018
268.555,1.014
268.585,1.013
268.615,1.029
268.645,1.028
268.675,1.024
268.705,1.020
268.735,1.015
268.765,1.021
268.795,1.029
268.825,1.024
268.855,1.023
268.885,1.020
268.915,1.027
268.945,1.022
268.975,1.029
269.005,1.025
269.035,1.019
269.065,1.019
269.095,1.022
269.125,1.021
269.155,1.018
269.185,1.031
269.215,1.023
269.245,1.024
269.275,1.020
269.305,1.016
269.335,1.018
269.365,1.021
269.395,1.016
269.425,1.022
269.455,1.021
269.485,1.026
269.515,1.021
269.545,1.021
269.575,1.025
269.605,1.022
269.635,1.019
269.665,1.014
269.695,1.024
269.725,1.014
269.755,1.025
269.785,1.028
269.815,1.016
269.845,1.030
269.875,1.028
269.905,1.028
269.935,1.027
269.965,1.021
269.995,1.028
270.025,1.018
270.055,1.018
270.085,1.026
270.115,1.028
270.145,1.021
270.175,1.028
270.205,1.019
270.235,1.021
270.265,1.024
270.295,1.031
270.325,1.016
270.355,1.037
270.385,1.012
270.415,1.035
270.445,1.043
270.475,1.014
270.505,1.031
270.535,1.018
270.565,1.020
270.595,1.031
270.625,1.022
270.655,1.020
270.685,1.011
270.715,1.017
270.745,1.008
270.775,1.009
270.805,1.017
270.835,1.009
270.865,1.015
270.895,0.986
270.925,1.018
270.955,1.024
270.985,1.024
271.015,1.014
271.045,1.012
271.075,1.018
271.105,1.019
271.135,1.017
271.165,1.004
271.195,0.806
271.225,1.071
271.255,1.328
271.285,1.157
271.315,0.971
271.345,0.841
271.375,0.882
271.405,0.963
271.435,1.025
271.465,1.060
271.495,1.042
271.525,1.034
271.555,1.032
271.585,1.021
271.615,1.013
271.645,1.008
271.675,1.010
271.705,1.006
271.735,1.001
271.765,1.008
271.795,1.012
271.825,1.017
271.855,1.019
271.885,1.014
271.915,1.020
271.945,1.022
271.975,1.027
272.005,1.017
272.035,1.019
272.065,1.018
272.095,1.016
272.125,1.008
272.155,1.012
272.185,1.014
272.215,1.012
272.245,1.022
272.275,1.019
272.305,1.021
272.335,1.023
272.365,1.019
272.395,1.008
272.425,0.999
272.455,1.009
272.485,1.021
272.515,1.026
272.545,1.023
272.575,1.021
272.605,1.022
272.635,1.038
272.665,1.041
272.695,1.026
272.725,1.013
272.755,1.024
272.785,1.035
272.815,1.029
272.845,1.003
272.875,1.002
272.905,0.998
272.935,1.002
272.965,1.009
272.995,0.999
273.025,1.010
273.055,0.999
273.085,0.990
273.115,0.982
273.145,0.993
273.175,1.005
273.205,1.006
273.235,0.994
273.265,1.000
273.295,0.999
273.325,1.003
273.355,1.017
273.385,1.014
273.415,1.008
273.445,1.014
273.475,1.011
273.505,0.994
273.535,0.994
273.565,1.018
273.595,1.026
273.625,1.040
273.655,1.015
273.685,1.006
273.715,1.011
273.745,1.012
273.775,1.010
273.805,1.011
273.835,1.030
273.865,1.035
273.895,1.037
273.925,1.010
273.955,1.014
273.985,1.017
274.015,1.014
274.045,1.012
274.075,1.004
274.105,1.003
274.135,1.010
274.165,1.013
274.195,1.005
274.225,1.006
274.255,1.012
274.285,1.014
274.315,1.008
274.345,1.010
274.375,1.009
274.405,1.008
274.435,1.013
274.465,0.997
274.495,0.985
274.525,0.990
274.555,1.009
274.585,1.014
274.615,1.011
274.645,1.015
274.675,1.010
274.705,1.006
274.735,1.005
274.765,1.010
274.795,1.011
274.825,1.015
274.855,1.012
274.885,1.011
274.915,1.009
274.945,1.011
274.975,1.007
275.005,1.009
275.035,1.013
275.065,1.011
275.095,1.008
275.125,1.007
275.155,1.017
275.185,1.016
275.215,1.023
275.245,1.015
275.275,1.011
275.305,1.011
275.335,1.015
275.365,1.013
275.395,1.017
275.425,1.009
275.455,1.017
275.485,1.009
275.515,1.011
275.545,1.016
275.575,1.017
275.605,1.019
275.635,1.021
275.665,1.021
275.695,1.010
275.725,1.015
275.755,1.004
275.785,1.014
275.815,1.017
275.845,1.010
275.875,1.012
275.905,1.022
275.935,1.016
275.965,1.007
275.995,0.998
276.025,1.014
276.055,1.016
276.085,1.012
276.115,1.008
276.145,1.011
276.175,1.013
276.205,1.009
276.235,1.008
276.265,1.022
276.295,1.014
276.325,1.012
276.355,1.015
276.385,1.006
276.415,1.014
276.445,1.016
276.475,1.013
276.505,1.015
276.535,1.016
276.565,1.017
276.595,1.016
276.625,1.006
276.655,1.007
276.685,1.015
276.715,1.020
276.745,1.009
276.775,1.014
276.805,1.010
276.835,1.012
276.865,1.014
276.895,1.011
276.925,1.012
276.955,1.022
276.985,1.007
277.015,1.020
277.045,1.011
277.075,1.018
277.105,1.018
277.135,1.009
277.165,1.013
277.195,1.011
277.225,1.013
277.255,1.019
277.285,1.009
277.315,1.001
277.345,1.021
277.375,1.021
277.405,1.015
277.435,1.021
277.465,1.008
277.495,1.011
277.525,1.010
277.555,1.016
277.585,1.012
277.615,1.012
277.645,1.019
277.675,1.013
277.705,1.016
277.735,1.003
277.765,1.021
277.795,1.018
277.825,1.006
277.855,1.018
277.885,1.012
277.915,1.013
277.945,1.016
277.975,1.016
278.005,1.012
278.035,1.020
278.065,1.015
278.095,1.010
278.125,1.021
278.155,1.023
278.185,1.022
278.215,1.009
278.245,1.002
278.275,1.012
278.305,1.015
278.335,1.015
278.365,1.018
278.395,1.007
278.425,1.011
278.455,1.027
278.485,1.021
278.515,1.020
278.545,1.025
278.575,1.024
278.605,1.021
278.635,1.012
278.665,0.991
278.695,0.990
278.725,1.006
278.755,1.040
278.785,1.052
278.815,1.054
278.845,1.006
278.875,0.953
278.905,0.959
278.935,1.026
278.965,1.081
278.995,1.061
279.025,0.966
279.055,0.913
279.085,0.971
279.115,1.061
279.145,1.070
279.175,1.042
279.205,0.991
279.235,0.992
279.265,0.993
279.295,1.021
279.325,1.024
279.355,1.029
279.385,1.016
279.415,1.003
279.445,1.002
279.475,1.009
279.505,1.015
279.535,1.015
279.565,1.021
279.595,1.013
279.625,1.018
279.655,1.016
279.685,1.017
279.715,1.013
279.745,1.013
279.775,1.021
279.805,1.012
279.835,1.012
279.865,1.024
279.895,1.018
279.925,1.019
279.955,1.021
279.985,1.011
280.015,1.012
280.045,1.013
280.075,1.008
280.105,1.017
280.135,1.019
280.165,1.015
280.195,1.012
280.225,1.016
280.255,1.022
280.285,1.014
280.315,1.009
280.345,1.013
280.375,1.015
280.405,1.017
280.435,1.025
280.465,1.021
280.495,1.022
280.525,1.022
280.555,1.010
280.585,1.016
280.615,1.011
280.645,1.013
280.675,1.000
280.705,0.992
280.735,1.012
280.765,1.035
280.795,1.040
280.825,1.018
280.855,0.994
280.885,0.995
280.915,1.010
280.945,1.021
280.975,1.027
281.005,1.012
281.035,1.019
281.065,1.015
281.095,1.012
281.125,1.024
281.155,1.022
281.185,1.015
281.215,1.009
281.245,1.014
281.275,1.009
281.305,1.013
281.335,1.008
281.365,1.017
281.395,1.022
281.425,1.021
281.455,1.016
281.485,1.003
281.515,1.019
281.545,1.019
281.575,1.017
281.605,1.012
281.635,1.009
281.665,1.021
281.695,1.021
281.725,1.016
281.755,1.028
281.785,1.018
281.815,1.008
281.845,1.021
281.875,1.020
281.905,1.007
281.935,1.011
281.965,1.010
281.995,1.020
282.025,1.012
282.055,1.009
282.085,0.998
282.115,1.011
282.145,1.019
282.175,1.020
282.205,1.016
282.235,1.017
282.265,1.011
282.295,1.010
282.325,1.024
282.355,1.025
282.385,1.015
282.415,1.014
282.445,1.016
282.475,1.019
282.505,0.997
282.535,1.005
282.565,1.010
282.595,1.017
282.625,1.011
282.655,1.026
282.685,1.000
282.715,1.013
282.745,1.011
282.775,0.989
282.805,1.006
282.835,1.025
282.865,1.003
282.895,1.020
282.925,1.012
282.955,1.021
282.985,1.015
283.015,1.003
283.045,0.998
283.075,1.010
283.105,1.018
283.135,1.002
283.165,1.005
283.195,1.021
283.225,1.022
283.255,1.012
283.285,1.019
283.315,1.009
283.345,1.008
283.375,1.017
283.405,1.019
283.435,1.008
283.465,1.009
283.495,1.014
283.525,1.023
283.555,1.009
283.585,1.002
283.615,1.012
283.645,1.013
283.675,1.016
283.705,1.020
283.735,1.001
283.765,1.012
283.795,1.021
283.825,1.010
283.855,1.016
283.885,1.011
283.915,1.008
283.945,1.011
283.975,1.011
284.005,1.017
284.035,1.011
284.065,1.006
284.095,1.021
284.125,1.006
284.155,1.016
284.185,1.012
284.215,1.015
284.245,1.021
284.275,1.014
284.305,1.010
284.335,1.012
284.365,1.013
284.395,1.008
284.425,1.019
284.455,1.022
284.485,1.016
284.515,1.013
284.545,1.012
284.575,1.015
284.605,1.015
284.635,1.014
284.665,1.012
284.695,1.016
284.725,1.011
284.755,1.010
284.785,1.013
284.815,1.016
284.845,1.023
284.875,1.015
284.905,1.009
284.935,1.018
284.965,1.019
284.995,1.011
285.025,1.011
285.055,1.009
285.085,1.015
285.115,1.017
285.145,1.016
285.175,1.018
285.205,1.012
285.235,1.013
285.265,1.012
285.295,1.018
285.325,1.017
285.355,1.023
285.385,1.020
285.415,1.014
285.445,1.016
285.475,0.984
285.505,1.006
285.535,1.021
285.565,1.029
285.595,1.021
285.625,1.010
285.655,1.011
285.685,1.005
285.715,1.022
285.745,1.016
285.775,1.002
285.805,1.015
285.835,1.032
285.865,1.021
285.895,1.010
285.925,0.999
285.955,1.000
285.985,1.022
286.015,1.014
286.045,1.007
286.075,1.020
286.105,1.033
286.135,1.016
286.165,1.012
286.195,1.005
286.225,1.019
286.255,1.020
286.285,1.022
286.315,1.019
286.345,1.013
286.375,1.014
286.405,1.017
286.435,1.008
286.465,1.000
286.495,1.006
286.525,1.004
286.555,1.018
286.585,1.032
286.615,1.031
286.645,1.013
286.675,1.017
286.705,1.020
286.735,1.021
286.765,1.029
286.795,1.032
286.825,1.023
286.855,1.007
286.885,1.021
286.915,1.012
286.945,0.992
286.975,0.987
287.005,0.988
287.035,0.998
287.065,1.007
287.095,1.009
287.125,1.015
287.155,1.019
287.185,1.031
287.215,1.037
287.245,1.025
287.275,1.006
287.305,1.012
287.335,1.019
287.365,1.010
287.395,1.011
287.425,1.003
287.455,0.981
287.485,0.999
287.515,1.000
287.545,1.027
287.575,1.054
287.605,1.024
287.635,0.995
287.665,0.999
287.695,0.990
287.725,1.002
287.755,1.024
287.785,1.032
287.815,1.030
287.845,1.008
287.875,1.008
287.905,1.008
287.935,1.009
287.965,1.011
287.995,1.004
288.025,0.983
288.055,0.998
288.085,1.004
288.115,1.002
288.145,0.986
288.175,1.014
288.205,1.043
288.235,1.011
288.265,1.012
288.295,1.021
288.325,1.016
288.355,1.008
288.385,1.009
288.415,1.005
288.445,1.012
288.475,1.009
288.505,1.010
288.535,1.008
288.565,1.011
288.595,1.012
288.625,1.013
288.655,1.015
288.685,1.004
288.715,1.009
288.745,1.002
288.775,1.010
288.805,1.025
288.835,1.019
288.865,1.019
288.895,1.014
288.925,1.013
288.955,1.006
288.985,1.002
289.015,1.000
289.045,1.000
289.075,1.004
289.105,1.006
289.135,1.012
289.165,1.019
289.195,1.020
289.225,1.019
289.255,1.012
289.285,1.007
289.315,1.016
289.345,1.016
289.375,1.019
289.405,1.021
289.435,1.026
289.465,1.013
289.495,1.011
289.525,1.014
289.555,1.015
289.585,1.013
289.615,1.001
289.645,1.000
289.675,1.008
289.705,1.018
289.735,1.015
289.765,1.015
289.795,1.022
289.825,1.052
289.855,1.049
289.885,0.998
289.915,0.956
289.945,0.937
289.975,0.992
290.005,1.030
290.035,1.078
290.065,1.073
290.095,0.994
290.125,0.959
290.155,0.980
290.185,1.026
290.215,1.065
290.245,1.051
290.275,0.995
290.305,0.969
290.335,0.986
290.365,1.011
290.395,1.044
290.425,1.044
290.455,1.021
290.485,1.007
290.515,1.006
290.545,1.010
290.575,1.014
290.605,1.014
290.635,0.999
290.665,1.002
290.695,1.008
290.725,1.008
290.755,1.002
290.785,1.013
290.815,1.009
290.845,1.008
290.875,0.996
290.905,1.001
290.935,1.025
290.965,1.017
290.995,1.012
291.025,1.019
291.055,1.037
291.085,1.043
291.115,1.058
291.145,1.030
291.175,1.019
291.205,1.000
291.235,1.002
291.265,0.986
291.295,1.006
291.325,1.007
291.355,1.004
291.385,0.996
291.415,0.998
291.445,1.000
291.475,1.008
291.505,1.000
291.535,1.002
291.565,1.014
291.595,1.004
291.625,1.002
291.655,1.010
291.685,1.007
291.715,1.006
291.745,1.007
291.775,1.010
291.805,1.002
291.835,1.001
291.865,0.996
291.895,1.005
291.925,1.021
291.955,1.025
291.985,1.021
292.015,1.019
292.045,1.017
292.075,1.007
292.105,1.001
292.135,1.001
292.165,1.003
292.195,1.000
292.225,1.012
292.255,1.012
292.285,1.001
292.315,1.001
292.345,1.018
292.375,1.014
292.405,1.021
292.435,1.026
292.465,1.048
292.495,1.018
292.525,1.001
292.555,1.016
292.585,1.012
292.615,1.001
292.645,1.001
292.675,0.999
292.705,1.010
292.735,1.016
292.765,1.010
292.795,1.012
292.825,1.011
292.855,1.011
292.885,1.008
292.915,1.015
292.945,1.009
292.975,1.013
293.005,1.003
293.035,0.995
293.065,1.001
293.095,1.009
293.125,0.996
293.155,0.997
293.185,1.017
293.215,1.015
293.245,1.030
293.275,1.022
293.305,1.021
293.335,1.024
293.365,1.045
293.395,1.014
293.425,1.022
293.455,1.031
293.485,1.013
293.515,1.031
293.545,1.022
293.575,1.007
293.605,1.003
293.635,0.989
293.665,0.989
293.695,0.994
293.725,1.000
293.755,0.991
293.785,0.986
293.815,0.992
293.845,0.991
293.875,1.016
293.905,1.009
293.935,1.008
293.965,1.018
293.995,1.011
294.025,1.002
294.055,1.013
294.085,1.013
294.115,1.028
294.145,1.034
294.175,1.046
294.205,1.032
294.235,0.987
294.265,0.957
294.295,0.952
294.325,0.993
294.355,1.020
294.385,1.028
294.415,1.021
294.445,0.997
294.475,1.014
294.505,1.020
294.535,1.026
294.565,1.021
294.595,1.009
294.625,1.010
294.655,1.015
294.685,1.011
294.715,1.006
294.745,1.007
294.775,1.014
294.805,1.019
294.835,1.029
294.865,1.028
294.895,1.022
294.925,1.018
294.955,1.020
294.985,1.010
295.015,1.008
295.045,1.014
295.075,1.015
295.105,1.022
295.135,1.018
295.165,1.015
295.195,1.015
295.225,1.018
295.255,1.013
295.285,1.018
295.315,1.008
295.345,1.013
295.375,1.022
295.405,1.021
295.435,1.010
295.465,1.011
295.495,1.010
295.525,1.015
295.555,1.013
295.585,1.020
295.615,1.010
295.645,1.019
295.675,1.016
295.705,1.020
295.735,1.016
295.765,1.006
295.795,1.019
295.825,1.020
295.855,1.017
295.885,1.019
295.915,1.021
295.945,1.019
295.975,1.018
296.005,1.006
296.035,1.008
296.065,1.010
296.095,1.018
296.125,1.016
296.155,1.012
296.185,1.017
296.215,1.020
296.245,1.020
296.275,1.011
296.305,1.008
296.335,1.020
296.365,1.025
296.395,1.022
296.425,1.014
296.455,1.008
296.485,1.009
296.515,1.025
296.545,1.020
296.575,1.015
296.605,1.021
296.635,1.020
296.665,1.013
296.695,1.018
296.725,1.018
296.755,1.012
296.785,1.016
296.815,1.020
296.845,1.017
296.875,1.017
296.905,1.023
296.935,1.018
296.965,1.015
296.995,1.015
297.025,1.021
297.055,1.024
297.085,1.024
297.115,1.020
297.145,1.014
297.175,1.017
297.205,1.007
297.235,1.026
297.265,1.023
297.295,1.021
297.325,1.021
297.355,1.012
297.385,1.015
297.415,1.021
297.445,1.016
297.475,1.008
297.505,1.017
297.535,1.020
297.565,1.021
297.595,1.022
297.625,1.017
297.655,1.017
297.685,1.020
297.715,1.017
297.745,1.013
297.775,1.013
297.805,1.024
297.835,1.024
297.865,1.018
297.895,1.021
297.925,1.010
297.955,1.018
297.985,1.009
298.015,1.014
298.045,1.020
298.075,1.021
298.105,1.020
298.135,1.014
298.165,1.006
298.195,1.003
298.225,1.002
298.255,1.011
298.285,1.004
298.315,0.996
298.345,0.994
298.375,0.975
298.405,1.020
298.435,1.024
298.465,1.010
298.495,1.020
298.525,1.039
298.555,1.045
298.585,1.057
298.615,1.062
298.645,1.051
298.675,1.061
298.705,1.078
298.735,1.076
298.765,1.059
298.795,1.040
298.825,1.038
298.855,1.037
298.885,1.024
298.915,1.024
298.945,1.019
298.975,1.029
299.005,1.027
299.035,1.031
299.065,1.042
299.095,1.022
299.125,1.011
299.155,1.013
299.185,1.015
299.215,1.034
299.245,1.048
299.275,1.022
299.305,1.013
299.335,1.020
299.365,1.060
299.395,1.038
299.425,1.020
299.455,1.020
299.485,1.008
299.515,1.003
299.545,1.015
299.575,1.016
299.605,1.015
299.635,1.026
299.665,1.027
299.695,1.028
299.725,1.038
299.755,1.028
299.785,1.039
299.815,1.010
299.845,1.014
299.875,1.034
299.905,1.045
299.935,1.239
299.965,1.210
299.995,1.024
300.025,0.904
300.055,0.875
300.085,0.886
300.115,0.920
300.145,0.958
300.175,1.007
300.205,1.129
300.235,1.251
300.265,1.182
300.295,1.050
300.325,0.961
300.355,0.905
300.385,0.907
300.415,0.972
300.445,1.091
300.475,1.168
300.505,1.096
300.535,0.997
300.565,0.948
300.595,0.981
300.625,1.030
300.655,1.059
300.685,1.039
300.715,1.021
300.745,1.008
300.775,1.021
300.805,1.022
300.835,1.028
300.865,1.008
300.895,1.017
300.925,1.037
300.955,1.025
300.985,1.018
301.015,1.013
301.045,0.998
301.075,1.018
301.105,1.035
301.135,1.028
301.165,1.017
301.195,1.010
301.225,1.018
301.255,1.025
301.285,1.021
301.315,1.021
301.345,1.019
301.375,1.015
301.405,1.019
301.435,1.016
301.465,1.021
301.495,1.025
301.525,1.023
301.555,1.022
301.585,1.021
301.615,1.023
301.645,1.012
301.675,1.010
301.705,1.014
301.735,1.013
301.765,1.016
301.795,1.018
301.825,1.016
301.855,1.014
301.885,1.018
301.915,1.021
301.945,1.025
301.975,1.021
302.005,1.022
302.035,1.004
302.065,1.020
302.095,1.025
302.125,1.014
302.155,1.020
302.185,1.021
302.215,1.021
302.245,1.022
302.275,1.012
302.305,1.006
302.335,1.013
302.365,1.016
302.395,1.010
302.425,1.020
302.455,1.022
302.485,1.018
302.515,1.020
302.545,1.019
302.575,1.018
302.605,1.011
302.635,1.019
302.665,1.018
302.695,1.009
302.725,1.021
302.755,1.023
302.785,1.017
302.815,1.014
302.845,1.012
302.875,1.005
302.905,1.013
302.935,1.015
302.965,1.015
302.995,1.017
303.025,1.009
303.055,1.015
303.085,1.016
303.115,1.017
303.145,1.012
303.175,1.012
303.205,1.016
303.235,1.017
303.265,1.020
303.295,1.018
303.325,1.018
303.355,1.023
303.385,1.028
303.415,1.021
303.445,1.020
303.475,1.004
303.505,1.009
303.535,1.013
303.565,1.017
303.595,1.010
303.625,1.013
303.655,1.017
303.685,1.018
303.715,1.028
303.745,1.015
303.775,1.019
303.805,1.013
303.835,1.003
303.865,1.001
303.895,1.011
303.925,1.021
303.955,1.022
303.985,1.029
304.015,1.022
304.045,1.018
304.075,1.031
304.105,1.008
304.135,1.012
304.165,1.012
304.195,1.015
304.225,1.010
304.255,1.021
304.285,1.025
304.315,1.012
304.345,1.011
304.375,1.004
304.405,1.017
304.435,1.018
304.465,1.014
304.495,1.012
304.525,1.021
304.555,1.014
304.585,1.017
304.615,1.006
304.645,1.021
304.675,1.013
304.705,1.011
304.735,1.012
304.765,1.010
304.795,1.014
304.825,1.024
304.855,1.017
304.885,1.017
304.915,1.015
304.945,1.006
304.975,1.015
305.005,1.012
305.035,1.021
305.065,1.018
305.095,1.015
305.125,1.018
305.155,1.015
305.185,1.012
305.215,1.016
305.245,1.011
305.275,1.021
305.305,1.022
305.335,1.024
305.365,1.031
305.395,1.013
305.425,1.010
305.455,1.017
305.485,1.014
305.515,1.017
305.545,1.017
305.575,1.017
305.605,1.017
305.635,1.014
305.665,1.009
305.695,1.017
305.725,1.019
305.755,1.021
305.785,1.015
305.815,1.013
305.845,1.011
305.875,1.014
305.905,1.013
305.935,1.012
305.965,1.019
305.995,1.025
306.025,1.020
306.055,1.011
306.085,1.008
306.115,1.016
306.145,1.021
306.175,1.023
306.205,1.017
306.235,1.022
306.265,1.016
306.295,1.011
306.325,1.010
306.355,1.004
306.385,1.013
306.415,1.011
306.445,1.012
306.475,1.027
306.505,1.031
306.535,1.040
306.565,1.035
306.595,1.022
306.625,1.003
306.655,0.988
306.685,0.992
306.715,0.999
306.745,1.002
306.775,1.021
306.805,1.005
306.835,1.021
306.865,0.997
306.895,1.038
306.925,1.003
306.955,1.014
306.985,1.009
307.015,1.002
307.045,1.010
307.075,1.001
307.105,1.009
307.135,1.010
307.165,1.015
307.195,1.010
307.225,0.990
307.255,0.987
307.285,1.000
307.315,1.002
307.345,0.992
307.375,1.005
307.405,1.001
307.435,1.014
307.465,0.996
307.495,0.997
307.525,1.003
307.555,0.989
307.585,0.997
307.615,1.001
307.645,0.997
307.675,0.992
307.705,1.000
307.735,0.983
307.765,1.005
307.795,1.009
307.825,1.011
307.855,1.007
307.885,0.995
307.915,0.999
307.945,0.999
307.975,0.992
308.005,1.001
308.035,1.021
308.065,0.998
308.095,1.010
308.125,1.008
308.155,1.016
308.185,1.015
308.215,1.011
308.245,1.013
308.275,1.008
308.305,1.000
308.335,0.996
308.365,1.005
308.395,1.004
308.425,1.001
308.455,1.012
308.485,1.011
308.515,1.003
308.545,1.001
308.575,1.006
308.605,1.012
308.635,1.007
308.665,1.007
308.695,1.015
308.725,1.013
308.755,1.016
308.785,0.999
308.815,1.016
308.845,1.015
308.875,1.010
308.905,1.019
308.935,1.014
308.965,1.007
308.995,1.004
309.025,1.001
309.055,0.997
309.085,1.007
309.115,1.019
309.145,1.011
309.175,1.008
309.205,1.012
309.235,1.015
309.265,1.006
309.295,1.002
309.325,1.001
309.355,1.009
309.385,1.009
309.415,1.005
309.445,0.996
309.475,1.010
309.505,1.013
309.535,1.009
309.565,1.011
309.595,1.009
309.625,1.005
309.655,1.012
309.685,1.008
309.715,1.004
309.745,1.019
309.775,1.014
309.805,1.003
309.835,1.005
309.865,1.001
309.895,1.004
309.925,0.997
309.955,0.996
309.985,1.012
310.015,1.013
310.045,1.012
310.075,1.008
310.105,1.003
310.135,1.015
310.165,1.014
310.195,1.021
310.225,1.016
310.255,1.010
310.285,1.011
310.315,1.014
310.345,1.010
310.375,1.005
310.405,0.995
310.435,1.002
310.465,1.009
310.495,1.014
310.525,1.004
310.555,1.004
310.585,1.019
310.615,1.012
310.645,0.994
310.675,1.009
310.705,1.005
310.735,1.004
310.765,1.014
310.795,0.998
310.825,0.997
310.855,1.018
310.885,1.022
310.915,1.010
310.945,1.008
310.975,1.010
311.005,1.003
311.035,1.011
311.065,1.002
311.095,1.001
311.125,1.021
311.155,1.018
311.185,1.010
311.215,1.010
311.245,1.006
311.275,1.006
311.305,1.008
311.335,1.011
311.365,1.009
311.395,1.011
311.425,1.011
311.455,1.016
311.485,1.011
311.515,1.012
311.545,1.018
311.575,1.009
311.605,1.006
311.635,1.011
311.665,1.012
311.695,1.013
311.725,1.011
311.755,1.002
311.785,1.007
311.815,1.007
311.845,1.008
311.875,1.010
311.905,1.008
311.935,1.015
311.965,1.011
311.995,1.017
312.025,1.006
312.055,1.020
312.085,1.017
312.115,1.004
312.145,1.001
312.175,1.000
312.205,1.003
312.235,1.012
312.265,1.012
312.295,1.013
312.325,1.016
312.355,1.017
312.385,1.003
312.415,1.003
312.445,0.999
312.475,1.006
312.505,1.016
312.535,1.035
312.565,1.043
312.595,1.056
312.625,1.022
312.655,0.966
312.685,0.943
312.715,0.942
312.745,0.995
312.775,1.043
312.805,1.065
312.835,1.041
312.865,1.000
312.895,0.953
312.925,0.984
312.955,1.083
312.985,1.102
313.015,1.050
313.045,0.963
313.075,0.910
313.105,0.938
313.135,1.029
313.165,1.090
313.195,1.052
313.225,0.982
313.255,0.940
313.285,0.990
313.315,1.066
313.345,1.056
313.375,1.003
313.405,0.998
313.435,1.000
313.465,1.012
313.495,1.034
313.525,1.009
313.555,0.994
313.585,0.962
313.615,0.968
313.645,1.031
313.675,1.061
313.705,1.042
313.735,0.985
313.765,0.962
313.795,0.980
313.825,1.046
313.855,1.059
313.885,1.039
313.915,1.005
313.945,0.960
313.975,0.941
314.005,1.002
314.035,1.024
314.065,1.045
314.095,1.022
314.125,1.001
314.155,0.981
314.185,0.988
314.215,1.013
314.245,1.026
314.275,1.039
314.305,1.017
314.335,1.020
314.365,1.013
314.395,0.983
314.425,0.943
314.455,0.941
314.485,1.025
314.515,1.087
314.545,1.068
314.575,1.003
314.605,0.955
314.635,0.965
314.665,1.019
314.695,1.047
314.725,1.033
314.755,1.006
314.785,0.985
314.815,0.996
314.845,1.016
314.875,1.029
314.905,1.026
314.935,1.010
314.965,0.995
314.995,0.987
315.025,1.007
315.055,1.018
315.085,1.020
315.115,1.014
315.145,1.005
315.175,1.013
315.205,1.021
315.235,1.007
315.265,0.999
315.295,1.013
315.325,1.032
315.355,1.010
315.385,1.036
315.415,1.079
315.445,1.073
315.475,1.065
315.505,1.059
315.535,1.012
315.565,0.994
315.595,0.971
315.625,0.948
315.655,0.944
315.685,0.974
315.715,1.029
315.745,1.033
315.775,0.974
315.805,0.955
315.835,0.977
315.865,1.009
315.895,1.023
315.925,0.995
315.955,0.984
315.985,0.974
316.015,1.005
316.045,0.972
316.075,0.978
316.105,1.012
316.135,1.033
316.165,1.033
316.195,1.010
316.225,0.992
316.255,1.009
316.285,0.997
316.315,1.003
316.345,1.000
316.375,1.017
316.405,1.017
316.435,1.021
316.465,1.023
316.495,1.027
316.525,1.069
316.555,1.074
316.585,1.013
316.615,0.970
316.645,0.922
316.675,0.958
316.705,0.971
316.735,1.023
316.765,1.027
316.795,1.032
316.825,1.039
316.855,1.039
316.885,1.020
316.915,0.999
316.945,1.004
316.975,1.002
317.005,0.993
317.035,0.996
317.065,0.992
317.095,0.994
317.125,1.003
317.155,1.010
317.185,0.986
317.215,0.976
317.245,0.983
317.275,0.985
317.305,0.995
317.335,1.003
317.365,1.003
317.395,1.039
317.425,1.058
317.455,1.049
317.485,1.037
317.515,1.041
317.545,1.020
317.575,1.002
317.605,1.015
317.635,1.015
317.665,1.025
317.695,1.015
317.725,1.017
317.755,1.028
317.785,1.021
317.815,0.998
317.845,1.006
317.875,1.021
317.905,1.034
317.935,1.041
317.965,1.044
317.995,1.022
318.025,1.010
318.055,1.006
318.085,1.026
318.115,1.021
318.145,1.023
318.175,1.031
318.205,1.025
318.235,1.021
318.265,1.026
318.295,1.015
318.325,0.982
318.355,0.980
318.385,0.997
318.415,1.020
318.445,1.021
318.475,1.021
318.505,1.001
318.535,0.996
318.565,0.989
318.595,0.994
318.625,0.996
318.655,1.003
318.685,1.010
318.715,1.003
318.745,1.004
318.775,1.005
318.805,1.016
318.835,1.019
318.865,1.006
318.895,1.014
318.925,1.018
318.955,1.014
318.985,0.997
319.015,0.997
319.045,1.003
319.075,0.999
319.105,1.017
319.135,1.017
319.165,1.021
319.195,1.003
319.225,0.999
319.255,1.000
319.285,1.011
319.315,1.008
319.345,1.006
319.375,1.007
319.405,0.999
319.435,1.000
319.465,1.005
319.495,1.010
319.525,1.003
319.555,1.013
319.585,1.005
319.615,1.004
319.645,0.999
319.675,1.000
319.705,0.999
319.735,1.004
319.765,1.005
319.795,1.017
319.825,1.011
319.855,1.017
319.885,1.000
319.915,1.013
319.945,1.009
319.975,1.009
320.005,1.004
320.035,1.006
320.065,1.009
320.095,1.009
320.125,1.014
320.155,1.013
320.185,1.000
320.215,1.012
320.245,1.014
320.275,1.006
320.305,1.010
320.335,1.006
320.365,1.012
320.395,1.010
320.425,1.001
320.455,0.998
320.485,1.008
320.515,1.009
320.545,1.006
320.575,1.009
320.605,1.013
320.635,1.012
320.665,1.008
320.695,1.003
320.725,1.011
320.755,1.004
320.785,1.005
320.815,1.001
320.845,1.004
