df_hash,22ZHK4.1R5J5W
269.390,-1661
269.415,-1836
269.440,-1899
269.465,-1874
269.490,-1777
269.515,-1615
269.540,-1409
269.565,-1196
269.590,-1005
269.615,-833
269.640,-652
269.665,-444
269.690,-222
269.715,-18
269.740,149
269.765,292
269.790,434
269.815,584
269.840,732
269.865,859
269.890,951
269.915,1004
269.940,1025
269.965,1034
269.990,1059
270.015,1120
270.040,1214
270.065,1313
270.090,1387
270.115,1423
270.140,1433
270.165,1425
270.190,1395
270.215,1327
270.240,1219
270.265,1087
270.290,956
270.315,833
270.340,703
270.365,550
270.390,376
270.415,202
270.440,48
270.465,-84
270.490,-213
270.515,-353
270.540,-497
270.565,-608
270.590,-645
270.615,-594
270.640,-479
270.665,-356
270.690,-271
270.715,-237
270.740,-232
270.765,-226
270.790,-211
270.815,-199
270.840,-201
270.865,-206
270.890,-191
270.915,-148
270.940,-94
270.965,-54
270.990,-40
271.015,-42
271.040,-52
271.065,-73
271.090,-112
271.115,-152
271.140,-149
271.165,-66
271.190,92
271.215,279
271.240,436
271.265,539
271.290,599
271.315,638
271.340,655
271.365,635
271.390,576
271.415,501
271.440,446
271.465,420
271.490,403
271.515,367
271.540,307
271.565,242
271.590,187
271.615,133
271.640,56
271.665,-46
271.690,-135
271.715,-157
271.740,-89
271.765,39
271.790,169
271.815,260
271.840,310
271.865,344
271.890,374
271.915,394
271.940,397
271.965,390
271.990,389
272.015,400
272.040,406
272.065,390
272.090,354
272.115,319
272.140,304
272.165,309
272.190,312
272.215,293
272.240,249
272.265,201
272.290,178
272.315,209
272.340,305
272.365,451
272.390,609
272.415,738
272.440,815
272.465,835
272.490,803
272.515,722
272.540,592
272.565,435
272.590,287
272.615,181
272.640,119
272.665,67
272.690,-9
272.715,-119
272.740,-239
272.765,-346
272.790,-445
272.815,-563
272.840,-715
272.865,-883
272.890,-1008
272.915,-1035
272.940,-944
272.965,-775
272.990,-596
273.015,-455
273.040,-353
273.065,-247
273.090,-111
273.115,37
273.140,154
273.165,215
273.190,251
273.215,308
273.240,399
273.265,488
273.290,534
273.315,541
273.340,551
273.365,597
273.390,669
273.415,736
273.440,789
273.465,849
273.490,936
273.515,1042
273.540,1144
273.565,1235
273.590,1308
273.615,1326
273.640,1230
273.665,1008
273.690,751
273.715,607
273.740,648
273.765,787
273.790,855
273.815,753
273.840,535
273.865,320
273.890,142
273.915,-77
273.940,-420
273.965,-851
273.990,-1226
274.015,-1431
274.040,-1475
274.065,-1439
274.090,-1369
274.115,-1233
274.140,-998
274.165,-713
274.190,-480
274.215,-356
274.240,-295
274.265,-210
274.290,-71
274.315,68
274.340,146
274.365,164
274.390,185
274.415,253
274.440,352
274.465,434
274.490,481
274.515,522
274.540,592
274.565,683
274.590,749
274.615,750
274.640,690
274.665,610
274.690,559
274.715,568
274.740,632
274.765,722
274.790,796
274.815,831
274.840,835
274.865,836
274.890,846
274.915,845
274.940,800
274.965,711
274.990,622
275.015,585
275.040,601
275.065,616
275.090,574
275.115,473
275.140,366
275.165,300
275.190,263
275.215,202
275.240,76
275.265,-89
275.290,-224
275.315,-275
275.340,-249
275.365,-204
275.390,-197
275.415,-237
275.440,-293
275.465,-330
275.490,-347
275.515,-379
275.540,-461
275.565,-595
275.590,-742
275.615,-859
275.640,-934
275.665,-988
275.690,-1044
275.715,-1085
275.740,-1065
275.765,-958
275.790,-787
275.815,-612
275.840,-462
275.865,-303
275.890,-62
275.915,297
275.940,739
275.965,1175
275.990,1535
276.015,1794
276.040,1950
276.065,1989
276.090,1889
276.115,1659
276.140,1358
276.165,1069
276.190,846
276.215,688
276.240,565
276.265,461
276.290,385
276.315,345
276.340,324
276.365,285
276.390,200
276.415,78
276.440,-41
276.465,-119
276.490,-132
276.515,-83
276.540,7
276.565,111
276.590,196
276.615,245
276.640,260
276.665,262
276.690,267
276.715,274
276.740,268
276.765,239
276.790,199
276.815,170
276.840,160
276.865,155
276.890,130
276.915,78
276.940,19
276.965,-27
276.990,-61
277.015,-103
277.040,-167
277.065,-238
277.090,-275
277.115,-248
277.140,-165
277.165,-62
277.190,28
277.215,100
277.240,160
277.265,212
277.290,242
277.315,241
277.340,215
277.365,189
277.390,180
277.415,183
277.440,179
277.465,153
277.490,108
277.515,57
277.540,14
277.565,-20
277.590,-54
277.615,-99
277.640,-160
277.665,-219
277.690,-241
277.715,-189
277.740,-61
277.765,104
277.790,253
277.815,351
277.840,407
277.865,449
277.890,491
277.915,519
277.940,510
277.965,463
277.990,399
278.015,350
278.040,329
278.065,333
278.090,345
278.115,348
278.140,329
278.165,283
278.190,219
278.215,149
278.240,76
278.265,0
278.290,-74
278.315,-113
278.340,-80
278.365,29
278.390,178
278.415,301
278.440,363
278.465,376
278.490,380
278.515,395
278.540,404
278.565,383
278.590,330
278.615,272
278.640,238
278.665,234
278.690,249
278.715,266
278.740,270
278.765,252
278.790,212
278.815,161
278.840,117
278.865,84
278.890,45
278.915,-16
278.940,-85
278.965,-115
278.990,-63
279.015,58
279.040,190
279.065,280
279.090,323
279.115,357
279.140,402
279.165,442
279.190,442
279.215,395
279.240,336
279.265,306
279.290,309
279.315,318
279.340,307
279.365,273
279.390,231
279.415,187
279.440,137
279.465,84
279.490,43
279.515,20
279.540,0
279.565,-49
279.590,-126
279.615,-189
279.640,-180
279.665,-84
279.690,54
279.715,172
279.740,236
279.765,268
279.790,302
279.815,346
279.840,377
279.865,371
279.890,337
279.915,305
279.940,297
279.965,304
279.990,304
280.015,284
280.040,249
280.065,209
280.090,164
280.115,112
280.140,59
280.165,22
280.190,2
280.215,-21
280.240,-72
280.265,-147
280.290,-202
280.315,-189
280.340,-95
280.365,44
280.390,177
280.415,276
280.440,349
280.465,412
280.490,465
280.515,491
280.540,482
280.565,453
280.590,431
280.615,428
280.640,435
280.665,433
280.690,414
280.715,380
280.740,336
280.765,285
280.790,227
280.815,177
280.840,144
280.865,123
280.890,88
280.915,15
280.940,-86
280.965,-171
280.990,-186
281.015,-114
281.040,16
281.065,154
281.090,265
281.115,347
281.140,404
281.165,428
281.190,398
281.215,314
281.240,220
281.265,182
281.290,232
281.315,323
281.340,363
281.365,287
281.390,121
281.415,-33
281.440,-88
281.465,-37
281.490,35
281.515,31
281.540,-81
281.565,-252
281.590,-384
281.615,-408
281.640,-315
281.665,-152
281.690,21
281.715,167
281.740,282
281.765,387
281.790,496
281.815,598
281.840,665
281.865,678
281.890,645
281.915,601
281.940,573
281.965,563
281.990,553
282.015,531
282.040,501
282.065,465
282.090,417
282.115,344
282.140,254
282.165,168
282.190,105
282.215,50
282.240,-20
282.265,-107
282.290,-165
282.315,-145
282.340,-42
282.365,91
282.390,190
282.415,233
282.440,248
282.465,265
282.490,282
282.515,273
282.540,225
282.565,159
282.590,107
282.615,75
282.640,51
282.665,21
282.690,-10
282.715,-32
282.740,-49
282.765,-69
282.790,-93
282.815,-115
282.840,-135
282.865,-176
282.890,-248
282.915,-317
282.940,-321
282.965,-217
282.990,-35
283.015,148
283.040,274
283.065,351
283.090,424
283.115,521
283.140,620
283.165,684
283.190,706
283.215,715
283.240,735
283.265,763
283.290,775
283.315,756
283.340,711
283.365,654
283.390,594
283.415,543
283.440,511
283.465,497
283.490,470
283.515,387
283.540,242
283.565,90
283.590,10
283.615,40
283.640,147
283.665,258
283.690,327
283.715,354
283.740,359
283.765,346
283.790,303
283.815,228
283.840,140
283.865,58
283.890,-19
283.915,-110
283.940,-219
283.965,-330
283.990,-427
284.015,-509
284.040,-588
284.065,-669
284.090,-752
284.115,-840
284.140,-946
284.165,-1073
284.190,-1183
284.215,-1216
284.240,-1133
284.265,-956
284.290,-743
284.315,-538
284.340,-331
284.365,-84
284.390,216
284.415,540
284.440,834
284.465,1067
284.490,1243
284.515,1380
284.540,1477
284.565,1517
284.590,1486
284.615,1401
284.640,1301
284.665,1224
284.690,1176
284.715,1129
284.740,1046
284.765,914
284.790,757
284.815,623
284.840,543
284.865,509
284.890,484
284.915,439
284.940,379
284.965,337
284.990,342
285.015,391
285.040,454
285.065,494
285.090,494
285.115,461
285.140,416
285.165,368
285.190,307
285.215,207
285.240,56
285.265,-127
285.290,-308
285.315,-466
285.340,-617
285.365,-795
285.390,-1003
285.415,-1192
285.440,-1292
285.465,-1274
285.490,-1164
285.515,-1014
285.540,-849
285.565,-664
285.590,-464
285.615,-286
285.640,-177
285.665,-137
285.690,-110
285.715,-24
285.740,142
285.765,350
285.790,541
285.815,677
285.840,754
285.865,782
285.890,776
285.915,757
285.940,744
285.965,742
285.990,726
286.015,679
286.040,617
286.065,586
286.090,618
286.115,692
286.140,753
286.165,767
286.190,755
286.215,751
286.240,755
286.265,730
286.290,647
286.315,524
286.340,409
286.365,325
286.390,253
286.415,166
286.440,68
286.465,-6
286.490,-40
286.515,-50
286.540,-65
286.565,-91
286.590,-113
286.615,-131
286.640,-167
286.665,-232
286.690,-291
286.715,-283
286.740,-181
286.765,-25
286.790,111
286.815,188
286.840,224
286.865,262
286.890,309
286.915,336
286.940,319
286.965,270
286.990,230
287.015,219
287.040,226
287.065,225
287.090,210
287.115,194
287.140,185
287.165,173
287.190,148
287.215,116
287.240,96
287.265,93
287.290,82
287.315,34
287.340,-48
287.365,-122
287.390,-135
287.415,-65
287.440,59
287.465,188
287.490,286
287.515,351
287.540,398
287.565,440
287.590,469
287.615,476
287.640,462
287.665,442
287.690,429
287.715,420
287.740,403
287.765,372
287.790,334
287.815,296
287.840,252
287.865,184
287.890,83
287.915,-29
287.940,-122
287.965,-183
287.990,-230
288.015,-290
288.040,-355
288.065,-383
288.090,-332
288.115,-204
288.140,-54
288.165,60
288.190,123
288.215,157
288.240,189
288.265,221
288.290,233
288.315,218
288.340,201
288.365,206
288.390,232
288.415,247
288.440,215
288.465,138
288.490,53
288.515,3
288.540,8
288.565,54
288.590,116
288.615,164
288.640,177
288.665,142
288.690,63
288.715,-28
288.740,-82
288.765,-56
288.790,54
288.815,208
288.840,349
288.865,443
288.890,498
288.915,541
288.940,588
288.965,626
288.990,633
289.015,605
289.040,569
289.065,559
289.090,589
289.115,644
289.140,695
289.165,723
289.190,725
289.215,704
289.240,663
289.265,609
289.290,545
289.315,472
289.340,380
289.365,253
289.390,98
289.415,-45
289.440,-133
289.465,-155
289.490,-139
289.515,-127
289.540,-119
289.565,-74
289.590,38
289.615,192
289.640,305
289.665,309
289.690,209
289.715,77
289.740,-12
289.765,-43
289.790,-47
289.815,-58
289.840,-77
289.865,-84
289.890,-76
289.915,-71
289.940,-94
289.965,-142
289.990,-194
290.015,-230
290.040,-244
290.065,-233
290.090,-192
290.115,-113
290.140,-11
290.165,74
290.190,110
290.215,94
290.240,62
290.265,58
290.290,103
290.315,183
290.340,270
290.365,348
290.390,419
290.415,496
290.440,575
290.465,630
290.490,619
290.515,521
290.540,358
290.565,198
290.590,108
290.615,114
290.640,176
290.665,229
290.690,232
290.715,208
290.740,210
290.765,272
290.790,378
290.815,480
290.840,544
290.865,566
290.890,563
290.915,546
290.940,517
290.965,477
290.990,437
291.015,404
291.040,372
291.065,325
291.090,256
291.115,179
291.140,114
291.165,63
291.190,7
291.215,-79
291.240,-197
291.265,-324
291.290,-426
291.315,-477
291.340,-467
291.365,-395
291.390,-273
291.415,-124
291.440,16
291.465,129
291.490,213
291.515,292
291.540,382
291.565,470
291.590,522
291.615,514
291.640,451
291.665,368
291.690,293
291.715,234
291.740,183
291.765,141
291.790,118
291.815,115
291.840,112
291.865,80
291.890,13
291.915,-55
291.940,-78
291.965,-37
291.990,39
292.015,106
292.040,139
292.065,156
292.090,184
292.115,231
292.140,276
292.165,293
292.190,279
292.215,252
292.240,229
292.265,218
292.290,217
292.315,222
292.340,227
292.365,221
292.390,189
292.415,132
292.440,64
292.465,12
292.490,-9
292.515,-3
292.540,18
292.565,41
292.590,60
292.615,80
292.640,111
292.665,167
292.690,251
292.715,347
292.740,426
292.765,457
292.790,432
292.815,369
292.840,303
292.865,267
292.890,277
292.915,327
292.940,389
292.965,430
292.990,431
293.015,401
293.040,371
293.065,365
293.090,375
293.115,376
293.140,357
293.165,343
293.190,374
293.215,462
293.240,586
293.265,722
293.290,869
293.315,1032
293.340,1176
293.365,1211
293.390,1050
293.415,703
293.440,289
293.465,-33
293.490,-181
293.515,-186
293.540,-147
293.565,-141
293.590,-184
293.615,-250
293.640,-310
293.665,-350
293.690,-364
293.715,-351
293.740,-330
293.765,-328
293.790,-361
293.815,-412
293.840,-437
293.865,-408
293.890,-331
293.915,-240
293.940,-166
293.965,-111
293.990,-71
294.015,-46
294.040,-49
294.065,-83
294.090,-133
294.115,-175
294.140,-195
294.165,-202
294.190,-216
294.215,-245
294.240,-277
294.265,-287
294.290,-254
294.315,-176
294.340,-76
294.365,10
294.390,64
294.415,94
294.440,134
294.465,206
294.490,306
294.515,414
294.540,520
294.565,637
294.590,784
294.615,948
294.640,1085
294.665,1158
294.690,1169
294.715,1156
294.740,1156
294.765,1178
294.790,1206
294.815,1226
294.840,1234
294.865,1215
294.890,1134
294.915,959
294.940,693
294.965,391
294.990,127
295.015,-58
295.040,-172
295.065,-241
295.090,-270
295.115,-249
295.140,-177
295.165,-89
295.190,-38
295.215,-47
295.240,-84
295.265,-86
295.290,-11
295.315,117
295.340,233
295.365,273
295.390,222
295.415,114
295.440,-13
295.465,-150
295.490,-308
295.515,-490
295.540,-670
295.565,-809
295.590,-893
295.615,-946
295.640,-1000
295.665,-1047
295.690,-1038
295.715,-929
295.740,-727
295.765,-499
295.790,-300
295.815,-126
295.840,90
295.865,395
295.890,752
295.915,1054
295.940,1202
295.965,1186
295.990,1089
296.015,1012
296.040,1006
296.065,1048
296.090,1083
296.115,1076
296.140,1028
296.165,963
296.190,899
296.215,831
296.240,735
296.265,582
296.290,359
296.315,96
296.340,-133
296.365,-248
296.390,-213
296.415,-62
296.440,120
296.465,265
296.490,350
296.515,393
296.540,416
296.565,416
296.590,386
296.615,334
296.640,291
296.665,279
296.690,290
296.715,290
296.740,251
296.765,178
296.790,103
296.815,54
296.840,33
296.865,18
296.890,-21
296.915,-105
296.940,-227
296.965,-351
296.990,-427
297.015,-418
297.040,-327
297.065,-196
297.090,-77
297.115,6
297.140,66
297.165,128
297.190,191
297.215,231
297.240,222
297.265,175
297.290,127
297.315,110
297.340,124
297.365,140
297.390,133
297.415,101
297.440,62
297.465,29
297.490,3
297.515,-25
297.540,-65
297.565,-109
297.590,-135
297.615,-119
297.640,-40
297.665,98
297.690,268
297.715,426
297.740,541
297.765,610
297.790,651
297.815,678
297.840,682
297.865,651
297.890,589
297.915,521
297.940,475
297.965,456
297.990,443
298.015,415
298.040,367
298.065,312
298.090,260
298.115,207
298.140,150
298.165,91
298.190,40
298.215,-6
298.240,-65
298.265,-144
298.290,-221
298.315,-252
298.340,-205
298.365,-92
298.390,45
298.415,166
298.440,261
298.465,342
298.490,418
298.515,477
298.540,501
298.565,488
298.590,457
298.615,433
298.640,421
298.665,413
298.690,396
298.715,368
298.740,335
298.765,303
298.790,270
298.815,231
298.840,181
298.865,125
298.890,70
298.915,21
298.940,-23
298.965,-75
298.990,-140
299.015,-211
299.040,-264
299.065,-266
299.090,-206
299.115,-97
299.140,20
299.165,115
299.190,179
299.215,224
299.240,261
299.265,288
299.290,294
299.315,275
299.340,248
299.365,230
299.390,229
299.415,237
299.440,245
299.465,251
299.490,258
299.515,265
299.540,262
299.565,244
299.590,216
299.615,189
299.640,167
299.665,138
299.690,88
299.715,20
299.740,-40
299.765,-61
299.790,-28
299.815,46
299.840,141
299.865,243
299.890,351
299.915,465
299.940,566
299.965,631
299.990,650
300.015,632
300.040,602
300.065,579
300.090,562
300.115,544
300.140,517
300.165,480
300.190,437
300.215,387
300.240,329
300.265,261
300.290,187
300.315,114
300.340,43
300.365,-28
300.390,-112
300.415,-212
300.440,-321
300.465,-412
300.490,-453
300.515,-426
300.540,-344
300.565,-249
300.590,-177
300.615,-136
300.640,-112
300.665,-93
300.690,-91
300.715,-129
300.740,-204
300.765,-273
300.790,-279
300.815,-194
300.840,-38
300.865,137
300.890,284
300.915,382
300.940,431
300.965,442
300.990,435
301.015,426
301.040,416
301.065,387
301.090,316
301.115,205
301.140,94
301.165,40
301.190,76
301.215,183
301.240,316
301.265,434
301.290,519
301.315,572
301.340,596
301.365,595
301.390,580
301.415,556
301.440,523
301.465,475
301.490,420
301.515,383
301.540,385
301.565,415
301.590,438
301.615,430
301.640,395
301.665,350
301.690,299
301.715,231
301.740,152
301.765,99
301.790,94
301.815,108
301.840,71
301.865,-43
301.890,-167
301.915,-186
301.940,-49
301.965,170
301.990,354
302.015,445
302.040,487
302.065,545
302.090,625
302.115,676
302.140,668
302.165,630
302.190,601
302.215,574
302.240,509
302.265,400
302.290,300
302.315,254
302.340,228
302.365,145
302.390,-14
302.415,-165
302.440,-209
302.465,-145
302.490,-80
302.515,-102
302.540,-179
302.565,-201
302.590,-116
302.615,13
302.640,102
302.665,155
302.690,257
302.715,445
302.740,634
302.765,686
302.790,563
302.815,364
302.840,224
302.865,181
302.890,172
302.915,135
302.940,80
302.965,44
302.990,10
303.015,-88
303.040,-282
303.065,-504
303.090,-646
303.115,-674
303.140,-669
303.165,-742
303.190,-925
303.215,-1136
303.240,-1255
303.265,-1220
303.290,-1063
303.315,-867
303.340,-701
303.365,-574
303.390,-438
303.415,-224
303.440,96
303.465,476
303.490,808
303.515,1009
303.540,1082
303.565,1102
303.590,1141
303.615,1200
303.640,1232
303.665,1211
303.690,1166
303.715,1140
303.740,1134
303.765,1103
303.790,1012
303.815,878
303.840,746
303.865,632
303.890,518
303.915,393
303.940,293
303.965,274
303.990,351
304.015,466
304.040,546
304.065,560
304.090,540
304.115,527
304.140,519
304.165,488
304.190,415
304.215,326
304.240,257
304.265,219
304.290,188
304.315,134
304.340,51
304.365,-38
304.390,-114
304.415,-165
304.440,-194
304.465,-207
304.490,-218
304.515,-248
304.540,-308
304.565,-380
304.590,-419
304.615,-384
304.640,-275
304.665,-131
304.690,0
304.715,96
304.740,170
304.765,236
304.790,297
304.815,338
304.840,353
304.865,350
304.890,344
304.915,341
304.940,336
304.965,325
304.990,309
305.015,291
305.040,263
305.065,219
305.090,163
305.115,111
305.140,66
305.165,18
305.190,-52
305.215,-138
305.240,-191
305.265,-161
305.290,-38
305.315,129
305.340,276
305.365,373
305.390,438
305.415,503
305.440,569
305.465,606
305.490,590
305.515,534
305.540,478
305.565,447
305.590,435
305.615,418
305.640,382
305.665,336
305.690,288
305.715,238
305.740,181
305.765,122
305.790,69
305.815,15
305.840,-59
305.865,-164
305.890,-267
305.915,-313
305.940,-267
305.965,-155
305.990,-39
306.015,35
306.040,80
306.065,143
306.090,249
306.115,377
306.140,480
306.165,536
306.190,559
306.215,568
306.240,557
306.265,502
306.290,395
306.315,255
306.340,116
306.365,-4
306.390,-112
306.415,-216
306.440,-308
306.465,-377
306.490,-428
306.515,-482
306.540,-542
306.565,-580
306.590,-551
306.615,-445
306.640,-303
306.665,-184
306.690,-112
306.715,-53
306.740,39
306.765,177
306.790,324
306.815,428
306.840,473
306.865,481
306.890,482
306.915,491
306.940,504
306.965,519
306.990,539
307.015,559
307.040,561
307.065,526
307.090,464
307.115,404
307.140,366
307.165,337
307.190,293
307.215,231
307.240,189
307.265,215
307.290,317
307.315,452
307.340,562
307.365,620
307.390,640
307.415,648
307.440,649
307.465,630
307.490,578
307.515,509
307.540,449
307.565,414
307.590,396
307.615,377
307.640,346
307.665,301
307.690,245
307.715,176
307.740,97
307.765,21
307.790,-37
307.815,-75
307.840,-107
307.865,-157
307.890,-232
307.915,-311
307.940,-355
307.965,-332
307.990,-242
308.015,-113
308.040,17
308.065,127
308.090,214
308.115,284
308.140,336
308.165,359
308.190,345
308.215,301
308.240,253
308.265,225
308.290,219
308.315,216
308.340,196
308.365,157
308.390,117
308.415,88
308.440,65
308.465,31
308.490,-17
308.515,-66
308.540,-97
308.565,-112
308.590,-136
308.615,-183
308.640,-238
308.665,-253
308.690,-190
308.715,-52
308.740,114
308.765,258
308.790,363
308.815,441
308.840,514
308.865,581
308.890,624
308.915,633
308.940,620
308.965,613
308.990,629
309.015,659
309.040,683
309.065,686
309.090,679
309.115,681
309.140,701
309.165,724
309.190,724
309.215,680
309.240,593
309.265,472
309.290,318
309.315,126
309.340,-98
309.365,-320
309.390,-482
309.415,-535
309.440,-477
309.465,-356
309.490,-234
309.515,-150
309.540,-102
309.565,-72
309.590,-45
309.615,-20
309.640,2
309.665,25
309.690,50
309.715,71
309.740,76
309.765,59
309.790,24
309.815,-24
309.840,-89
309.865,-172
309.890,-261
309.915,-333
309.940,-375
309.965,-394
309.990,-405
310.015,-405
310.040,-359
310.065,-233
310.090,-35
310.115,187
310.140,380
310.165,525
310.190,630
310.215,702
310.240,724
310.265,679
310.290,585
310.315,491
310.340,441
310.365,431
310.390,423
310.415,386
310.440,326
310.465,277
310.490,268
310.515,302
310.540,365
310.565,431
310.590,472
310.615,461
310.640,394
310.665,310
310.690,271
310.715,316
310.740,421
310.765,521
310.790,565
310.815,559
310.840,541
310.865,532
310.890,517
310.915,471
310.940,398
310.965,331
310.990,295
311.015,278
311.040,253
311.065,207
311.090,152
311.115,95
311.140,30
311.165,-54
311.190,-144
311.215,-210
311.240,-241
311.265,-268
311.290,-330
311.315,-418
311.340,-469
311.365,-419
311.390,-267
311.415,-81
311.440,67
311.465,160
311.490,229
311.515,305
311.540,379
311.565,416
311.590,407
311.615,379
311.640,364
311.665,369
311.690,375
311.715,365
311.740,342
311.765,320
311.790,296
311.815,257
311.840,199
311.865,135
311.890,81
311.915,30
311.940,-38
311.965,-125
311.990,-190
312.015,-179
312.040,-74
312.065,85
312.090,235
312.115,338
312.140,405
312.165,467
312.190,533
312.215,577
312.240,573
312.265,528
312.290,480
312.315,457
312.340,454
312.365,439
312.390,393
312.415,332
312.440,281
312.465,250
312.490,218
312.515,158
312.540,70
312.565,-23
312.590,-96
312.615,-150
312.640,-206
312.665,-272
312.690,-323
312.715,-317
312.740,-235
312.765,-98
312.790,41
312.815,145
312.840,207
312.865,251
312.890,295
312.915,334
312.940,351
312.965,333
312.990,285
313.015,228
313.040,182
313.065,167
313.090,189
313.115,239
313.140,287
313.165,294
313.190,240
313.215,140
313.240,36
313.265,-36
313.290,-82
313.315,-133
313.340,-205
313.365,-271
313.390,-276
313.415,-186
313.440,-25
313.465,149
313.490,290
313.515,393
313.540,482
313.565,570
313.590,640
313.615,670
313.640,660
313.665,634
313.690,617
313.715,610
313.740,599
313.765,577
313.790,549
313.815,519
313.840,480
313.865,418
313.890,335
313.915,250
313.940,179
313.965,117
313.990,42
314.015,-53
314.040,-142
314.065,-181
314.090,-146
314.115,-56
314.140,45
314.165,127
314.190,183
314.215,228
314.240,265
314.265,284
314.290,272
314.315,234
314.340,190
314.365,160
314.390,149
314.415,141
314.440,120
314.465,81
314.490,35
314.515,-4
314.540,-30
314.565,-45
314.590,-50
314.615,-48
314.640,-45
314.665,-52
314.690,-82
314.715,-123
314.740,-141
314.765,-97
314.790,15
314.815,158
314.840,270
314.865,322
314.890,333
314.915,350
314.940,399
314.965,456
314.990,484
315.015,473
315.040,457
315.065,479
315.090,544
315.115,608
315.140,614
315.165,537
315.190,400
315.215,257
315.240,156
315.265,110
315.290,101
315.315,82
315.340,5
315.365,-151
315.390,-353
315.415,-510
315.440,-522
315.465,-351
315.490,-65
315.515,192
315.540,307
315.565,268
315.590,175
315.615,150
315.640,237
315.665,369
315.690,439
315.715,395
315.740,282
315.765,194
315.790,193
315.815,260
315.840,333
315.865,363
315.890,353
315.915,339
315.940,345
315.965,357
315.990,339
316.015,259
316.040,122
316.065,-29
316.090,-130
316.115,-127
316.140,-6
316.165,189
316.190,378
316.215,487
316.240,496
316.265,446
316.290,405
316.315,416
316.340,464
316.365,491
316.390,434
316.415,280
316.440,77
316.465,-91
316.490,-160
316.515,-116
316.540,-10
316.565,78
316.590,86
316.615,-2
316.640,-150
316.665,-289
316.690,-347
316.715,-286
316.740,-124
316.765,74
316.790,240
316.815,343
316.840,397
316.865,425
316.890,426
316.915,380
316.940,294
316.965,219
316.990,216
317.015,287
317.040,357
317.065,344
317.090,228
317.115,80
317.140,-12
317.165,-23
317.190,3
317.215,0
317.240,-67
317.265,-182
317.290,-302
317.315,-382
317.340,-386
317.365,-292
317.390,-121
317.415,69
317.440,219
317.465,312
317.490,386
317.515,482
317.540,596
317.565,685
317.590,717
317.615,709
317.640,704
317.665,726
317.690,761
317.715,783
317.740,785
317.765,772
317.790,750
317.815,714
317.840,666
317.865,626
317.890,604
317.915,583
317.940,537
317.965,468
317.990,413
318.015,401
318.040,407
318.065,372
318.090,267
318.115,135
318.140,45
318.165,19
318.190,3
318.215,-74
318.240,-223
318.265,-383
318.290,-485
318.315,-507
318.340,-478
318.365,-434
318.390,-394
318.415,-368
318.440,-370
318.465,-412
318.490,-482
318.515,-554
318.540,-607
318.565,-638
318.590,-640
318.615,-591
318.640,-473
318.665,-307
318.690,-142
318.715,-8
318.740,115
318.765,278
318.790,484
318.815,675
318.840,780
318.865,790
318.890,759
318.915,741
318.940,739
318.965,724
318.990,692
319.015,672
319.040,673
319.065,649
319.090,545
319.115,376
319.140,246
319.165,252
319.190,387
319.215,531
319.240,565
319.265,474
319.290,346
319.315,273
319.340,270
319.365,291
319.390,292
319.415,273
319.440,254
319.465,234
319.490,193
319.515,125
319.540,52
319.565,7
319.590,-6
319.615,-11
319.640,-36
319.665,-88
319.690,-156
319.715,-223
319.740,-276
319.765,-301
319.790,-285
319.815,-224
319.840,-128
319.865,-26
319.890,56
319.915,111
319.940,149
319.965,197
319.990,269
320.015,347
320.040,387
320.065,350
320.090,250
320.115,152
320.140,130
320.165,200
320.190,318
320.215,422
320.240,491
320.265,538
320.290,571
320.315,569
320.340,512
320.365,425
320.390,370
320.415,384
320.440,436
320.465,459
320.490,415
320.515,333
320.540,266
320.565,233
320.590,215
320.615,203
320.640,223
320.665,295
320.690,395
320.715,472
320.740,509
320.765,549
320.790,642
320.815,769
320.840,850
320.865,833
320.890,765
320.915,742
320.940,798
320.965,858
320.990,813
321.015,638
321.040,412
321.065,230
321.090,105
321.115,-23
321.140,-198
321.165,-385
321.190,-513
321.215,-568
321.240,-604
321.265,-685
321.290,-800
321.315,-880
321.340,-868
321.365,-782
321.390,-689
321.415,-635
321.440,-608
321.465,-572
321.490,-514
321.515,-459
321.540,-440
321.565,-453
321.590,-458
321.615,-423
321.640,-351
321.665,-280
321.690,-247
321.715,-252
321.740,-256
321.765,-220
321.790,-129
321.815,-5
321.840,122
321.865,240
321.890,353
321.915,467
321.940,570
321.965,639
321.990,668
322.015,678
322.040,702
322.065,754
322.090,821
322.115,876
322.140,899
322.165,894
322.190,877
322.215,865
322.240,864
322.265,870
322.290,868
322.315,849
322.340,818
322.365,788
322.390,772
322.415,760
322.440,726
322.465,653
322.490,553
322.515,458
322.540,387
322.565,330
322.590,265
322.615,187
322.640,114
322.665,53
322.690,-9
322.715,-96
322.740,-200
322.765,-268
322.790,-253
322.815,-156
322.840,-32
322.865,59
322.890,106
322.915,134
322.940,169
322.965,203
322.990,212
323.015,191
323.040,163
323.065,154
323.090,165
323.115,180
323.140,185
323.165,179
323.190,166
323.215,145
323.240,112
323.265,73
323.290,35
323.315,0
323.340,-44
323.365,-100
323.390,-154
323.415,-191
323.440,-218
323.465,-263
323.490,-337
323.515,-404
323.540,-397
323.565,-282
323.590,-98
323.615,71
323.640,169
323.665,208
323.690,242
323.715,309
323.740,394
323.765,460
323.790,486
323.815,485
323.840,490
323.865,515
323.890,555
323.915,586
323.940,586
323.965,543
323.990,465
324.015,370
324.040,279
324.065,199
324.090,124
324.115,49
324.140,-14
324.165,-46
324.190,-48
324.215,-50
324.240,-84
324.265,-145
