df_hash,22ZHK4.LDJS1X
143.350,-1362
143.375,-1209
143.400,-733
143.425,-126
143.450,348
143.475,567
143.500,616
143.525,659
143.550,763
143.575,855
143.600,846
143.625,742
143.650,635
143.675,604
143.700,639
143.725,679
143.750,677
143.775,629
143.800,552
143.825,451
143.850,333
143.875,211
143.900,94
143.925,-23
143.950,-150
143.975,-270
144.000,-365
144.025,-455
144.050,-594
144.075,-796
144.100,-961
144.125,-908
144.150,-530
144.175,81
144.200,687
144.225,1080
144.250,1237
144.275,1294
144.300,1381
144.325,1506
144.350,1585
144.375,1560
144.400,1466
144.425,1384
144.450,1357
144.475,1355
144.500,1314
144.525,1197
144.550,1016
144.575,813
144.600,620
144.625,440
144.650,253
144.675,42
144.700,-173
144.725,-354
144.750,-483
144.775,-608
144.800,-804
144.825,-1069
144.850,-1272
144.875,-1224
144.900,-838
144.925,-239
144.950,323
144.975,662
145.000,783
145.025,826
145.050,905
145.075,1008
145.100,1046
145.125,973
145.150,842
145.175,749
145.200,738
145.225,776
145.250,791
145.275,741
145.300,635
145.325,510
145.350,387
145.375,261
145.400,108
145.425,-77
145.450,-264
145.475,-411
145.500,-522
145.525,-657
145.550,-869
145.575,-1109
145.600,-1210
145.625,-1007
145.650,-499
145.675,117
145.700,594
145.725,830
145.750,917
145.775,1004
145.800,1137
145.825,1234
145.850,1218
145.875,1121
145.900,1055
145.925,1082
145.950,1162
145.975,1202
146.000,1158
146.025,1055
146.050,933
146.075,802
146.100,652
146.125,486
146.150,316
146.175,142
146.200,-47
146.225,-243
146.250,-417
146.275,-568
146.300,-750
146.325,-1005
146.350,-1258
146.375,-1320
146.400,-1030
146.425,-437
146.450,204
146.475,627
146.500,771
146.525,782
146.550,836
146.575,956
146.600,1036
146.625,995
146.650,882
146.675,814
146.700,844
146.725,912
146.750,925
146.775,854
146.800,736
146.825,612
146.850,485
146.875,348
146.900,210
146.925,87
146.950,-28
146.975,-163
147.000,-316
147.025,-454
147.050,-563
147.075,-694
147.100,-900
147.125,-1136
147.150,-1221
147.175,-974
147.200,-397
147.225,287
147.250,797
147.275,1021
147.300,1071
147.325,1133
147.350,1271
147.375,1395
147.400,1393
147.425,1272
147.450,1145
147.475,1104
147.500,1131
147.525,1140
147.550,1078
147.575,964
147.600,841
147.625,713
147.650,556
147.675,366
147.700,177
147.725,20
147.750,-121
147.775,-287
147.800,-479
147.825,-652
147.850,-773
147.875,-882
147.900,-1052
147.925,-1278
147.950,-1415
147.975,-1269
148.000,-772
148.025,-80
148.050,531
148.075,877
148.100,983
148.125,1016
148.150,1105
148.175,1233
148.200,1295
148.225,1236
148.250,1115
148.275,1041
148.300,1055
148.325,1105
148.350,1107
148.375,1039
148.400,943
148.425,860
148.450,778
148.475,664
148.500,512
148.525,361
148.550,245
148.575,145
148.600,17
148.625,-146
148.650,-293
148.675,-382
148.700,-454
148.725,-596
148.750,-828
148.775,-1012
148.800,-939
148.825,-514
148.850,128
148.875,715
148.900,1046
148.925,1133
148.950,1129
148.975,1152
149.000,1187
149.025,1150
149.050,1024
149.075,892
149.100,844
149.125,881
149.150,921
149.175,891
149.200,789
149.225,663
149.250,538
149.275,402
149.300,241
149.325,70
149.350,-87
149.375,-241
149.400,-418
149.425,-615
149.450,-786
149.475,-903
149.500,-1004
149.525,-1164
149.550,-1372
149.575,-1478
149.600,-1282
149.625,-720
149.650,35
149.675,690
149.700,1048
149.725,1145
149.750,1165
149.775,1245
149.800,1363
149.825,1406
149.850,1325
149.875,1191
149.900,1118
149.925,1140
149.950,1192
149.975,1187
150.000,1110
150.025,1004
150.050,903
150.075,788
150.100,629
150.125,436
150.150,253
150.175,101
150.200,-51
150.225,-242
150.250,-451
150.275,-619
150.300,-734
150.325,-866
150.350,-1085
150.375,-1329
150.400,-1394
150.425,-1089
150.450,-440
150.475,296
150.500,825
150.525,1036
150.550,1052
150.575,1062
150.600,1136
150.625,1201
150.650,1175
150.675,1072
150.700,986
150.725,981
150.750,1030
150.775,1066
150.800,1054
150.825,1003
150.850,928
150.875,824
150.900,684
150.925,528
150.950,378
150.975,230
151.000,60
151.025,-130
151.050,-300
151.075,-422
151.100,-532
151.125,-701
151.150,-917
151.175,-1031
151.200,-857
151.225,-354
151.250,296
151.275,817
151.300,1052
151.325,1060
151.350,1008
151.375,988
151.400,959
151.425,847
151.450,669
151.475,533
151.500,517
151.525,584
151.550,624
151.575,569
151.600,450
151.625,337
151.650,252
151.675,153
151.700,2
151.725,-169
151.750,-299
151.775,-374
151.800,-463
151.825,-637
151.850,-860
151.875,-965
151.900,-780
151.925,-287
151.950,339
151.975,846
152.000,1093
152.025,1128
152.050,1100
152.075,1103
152.100,1108
152.125,1039
152.150,894
152.175,761
152.200,729
152.225,785
152.250,829
152.275,778
152.300,647
152.325,509
152.350,396
152.375,271
152.400,92
152.425,-113
152.450,-277
152.475,-387
152.500,-519
152.525,-739
152.550,-970
152.575,-1006
152.600,-688
152.625,-78
152.650,563
152.675,986
152.700,1140
152.725,1159
152.750,1191
152.775,1253
152.800,1266
152.825,1175
152.850,1027
152.875,914
152.900,879
152.925,891
152.950,893
152.975,856
153.000,776
153.025,652
153.050,492
153.075,317
153.100,156
153.125,10
153.150,-150
153.175,-342
153.200,-532
153.225,-681
153.250,-803
153.275,-972
153.300,-1213
153.325,-1405
153.350,-1331
153.375,-875
153.400,-160
153.425,515
153.450,914
153.475,1027
153.500,1032
153.525,1087
153.550,1198
153.575,1262
153.600,1210
153.625,1085
153.650,984
153.675,956
153.700,969
153.725,963
153.750,904
153.775,796
153.800,657
153.825,505
153.850,351
153.875,198
153.900,36
153.925,-141
153.950,-321
153.975,-470
154.000,-587
154.025,-718
154.050,-914
154.075,-1128
154.100,-1194
154.125,-944
154.150,-371
154.175,316
154.200,844
154.225,1083
154.250,1122
154.275,1146
154.300,1241
154.325,1342
154.350,1339
154.375,1222
154.400,1090
154.425,1039
154.450,1069
154.475,1097
154.500,1060
154.525,963
154.550,852
154.575,741
154.600,608
154.625,440
154.650,263
154.675,110
154.700,-22
154.725,-176
154.750,-369
154.775,-563
154.800,-706
154.825,-809
154.850,-948
154.875,-1166
154.900,-1374
154.925,-1373
154.950,-1016
154.975,-361
155.000,341
155.025,831
155.050,1030
155.075,1063
155.100,1107
155.125,1219
155.150,1320
155.175,1314
155.200,1206
155.225,1096
155.250,1065
155.275,1098
155.300,1115
155.325,1066
155.350,967
155.375,862
155.400,761
155.425,634
155.450,466
155.475,287
155.500,132
155.525,-1
155.550,-153
155.575,-341
155.600,-527
155.625,-670
155.650,-788
155.675,-952
155.700,-1189
155.725,-1389
155.750,-1356
155.775,-965
155.800,-308
155.825,353
155.850,784
155.875,941
155.900,967
155.925,1026
155.950,1147
155.975,1239
156.000,1221
156.025,1125
156.050,1061
156.075,1096
156.100,1181
156.125,1212
156.150,1137
156.175,996
156.200,859
156.225,747
156.250,621
156.275,454
156.300,271
156.325,112
156.350,-19
156.375,-166
156.400,-347
156.425,-525
156.450,-650
156.475,-741
156.500,-877
156.525,-1089
156.550,-1268
156.575,-1213
156.600,-811
156.625,-165
156.650,466
156.675,872
156.700,1030
156.725,1066
156.750,1096
156.775,1130
156.800,1113
156.825,1027
156.850,927
156.875,876
156.900,885
156.925,910
156.950,909
156.975,872
157.000,806
157.025,716
157.050,603
157.075,478
157.100,354
157.125,227
157.150,83
157.175,-70
157.200,-203
157.225,-302
157.250,-412
157.275,-587
157.300,-795
157.325,-882
157.350,-684
157.375,-188
157.400,421
157.425,897
157.450,1118
157.475,1154
157.500,1141
157.525,1138
157.550,1104
157.575,998
157.600,861
157.625,778
157.650,785
157.675,830
157.700,836
157.725,771
157.750,662
157.775,537
157.800,403
157.825,256
157.850,104
157.875,-42
157.900,-190
157.925,-348
157.950,-504
157.975,-631
158.000,-739
158.025,-879
158.050,-1075
158.075,-1230
158.100,-1158
158.125,-738
158.150,-65
158.175,585
158.200,976
158.225,1084
158.250,1075
158.275,1111
158.300,1198
158.325,1231
158.350,1147
158.375,1012
158.400,937
158.425,955
158.450,995
158.475,977
158.500,891
158.525,785
158.550,685
158.575,570
158.600,416
158.625,244
158.650,91
158.675,-37
158.700,-180
158.725,-359
158.750,-538
158.775,-666
158.800,-761
158.825,-902
158.850,-1124
158.875,-1318
158.900,-1273
158.925,-860
158.950,-175
158.975,507
159.000,947
159.025,1108
159.050,1134
159.075,1187
159.100,1293
159.125,1365
159.150,1332
159.175,1230
159.200,1160
159.225,1178
159.250,1243
159.275,1270
159.300,1217
159.325,1113
159.350,1004
159.375,896
159.400,760
159.425,584
159.450,395
159.475,227
159.500,78
159.525,-85
159.550,-281
159.575,-476
159.600,-630
159.625,-753
159.650,-913
159.675,-1147
159.700,-1367
159.725,-1381
159.750,-1044
159.775,-407
159.800,286
159.825,777
159.850,978
159.875,1008
159.900,1042
159.925,1145
159.950,1239
159.975,1228
160.000,1117
160.025,1008
160.050,986
160.075,1031
160.100,1057
160.125,1005
160.150,899
160.175,789
160.200,684
160.225,552
160.250,379
160.275,196
160.300,46
160.325,-76
160.350,-217
160.375,-389
160.400,-548
160.425,-653
160.450,-737
160.475,-887
160.500,-1117
160.525,-1290
160.550,-1198
160.575,-752
160.600,-92
160.625,507
160.650,854
160.675,965
160.700,987
160.725,1033
160.750,1095
160.775,1102
160.800,1036
160.825,955
160.850,927
160.875,957
160.900,996
160.925,991
160.950,934
160.975,841
161.000,731
161.025,612
161.050,488
161.075,354
161.100,199
161.125,22
161.150,-156
161.175,-302
161.200,-415
161.225,-547
161.250,-746
161.275,-964
161.300,-1043
161.325,-826
161.350,-312
161.375,306
161.400,784
161.425,1005
161.450,1048
161.475,1068
161.500,1141
161.525,1210
161.550,1189
161.575,1076
161.600,963
161.625,935
161.650,982
161.675,1019
161.700,979
161.725,871
161.750,753
161.775,659
161.800,569
161.825,445
161.850,282
161.875,118
161.900,-15
161.925,-134
161.950,-273
161.975,-441
162.000,-602
162.025,-721
162.050,-818
162.075,-960
162.100,-1175
162.125,-1371
162.150,-1363
162.175,-1019
162.200,-393
162.225,283
162.250,767
162.275,976
162.300,1020
162.325,1065
162.350,1178
162.375,1289
162.400,1303
162.425,1215
162.450,1118
162.475,1097
162.500,1145
162.525,1181
162.550,1140
162.575,1032
162.600,912
162.625,806
162.650,690
162.675,532
162.700,347
162.725,178
162.750,44
162.775,-84
162.800,-246
162.825,-429
162.850,-581
162.875,-679
162.900,-770
162.925,-929
162.950,-1142
162.975,-1262
163.000,-1108
163.025,-625
163.050,36
163.075,618
163.100,948
163.125,1051
163.150,1083
163.175,1166
163.200,1286
163.225,1346
163.250,1291
163.275,1173
163.300,1095
163.325,1101
163.350,1141
163.375,1135
163.400,1055
163.425,936
163.450,821
163.475,708
163.500,567
163.525,394
163.550,220
163.575,77
163.600,-48
163.625,-200
163.650,-383
163.675,-553
163.700,-666
163.725,-749
163.750,-883
163.775,-1095
163.800,-1270
163.825,-1212
163.850,-813
163.875,-184
163.900,415
163.925,774
163.950,887
163.975,905
164.000,964
164.025,1059
164.050,1097
164.075,1032
164.100,932
164.125,897
164.150,949
164.175,1015
164.200,1018
164.225,955
164.250,872
164.275,797
164.300,706
164.325,571
164.350,413
164.375,276
164.400,166
164.425,48
164.450,-103
164.475,-259
164.500,-369
164.525,-451
164.550,-580
164.575,-788
164.600,-963
164.625,-912
164.650,-541
164.675,30
164.700,548
164.725,834
164.750,909
164.775,916
164.800,947
164.825,972
164.850,923
164.875,811
164.900,730
164.925,748
164.950,832
164.975,885
165.000,854
165.025,768
165.050,680
165.075,598
165.100,491
165.125,347
165.150,196
165.175,67
165.200,-49
165.225,-186
165.250,-340
165.275,-470
165.300,-558
165.325,-655
165.350,-822
165.375,-1018
165.400,-1080
165.425,-841
165.450,-302
165.475,334
165.500,813
165.525,1023
165.550,1057
165.575,1082
165.600,1166
165.625,1247
165.650,1233
165.675,1129
165.700,1032
165.725,1021
165.750,1081
165.775,1121
165.800,1079
165.825,974
165.850,860
165.875,757
165.900,638
165.925,475
165.950,290
165.975,129
166.000,5
166.025,-122
166.050,-292
166.075,-488
166.100,-648
166.125,-750
166.150,-853
166.175,-1034
166.200,-1273
166.225,-1416
166.250,-1269
166.275,-779
166.300,-99
166.325,512
166.350,876
166.375,1006
166.400,1048
166.425,1129
166.450,1257
166.475,1348
166.500,1336
166.525,1246
166.550,1163
166.575,1150
166.600,1190
166.625,1215
166.650,1171
166.675,1067
166.700,941
166.725,818
166.750,687
166.775,526
166.800,344
166.825,172
166.850,28
166.875,-111
166.900,-278
166.925,-467
166.950,-633
166.975,-749
167.000,-859
167.025,-1035
167.050,-1273
167.075,-1432
167.100,-1320
167.125,-857
167.150,-177
167.175,453
167.200,838
167.225,974
167.250,1014
167.275,1096
167.300,1230
167.325,1328
167.350,1320
167.375,1230
167.400,1145
167.425,1128
167.450,1167
167.475,1197
167.500,1167
167.525,1076
167.550,956
167.575,833
167.600,705
167.625,557
167.650,386
167.675,212
167.700,59
167.725,-75
167.750,-216
167.775,-384
167.800,-557
167.825,-699
167.850,-803
167.875,-922
167.900,-1116
167.925,-1346
167.950,-1456
167.975,-1263
168.000,-728
168.025,-23
168.050,581
168.075,912
168.100,1003
168.125,1023
168.150,1102
168.175,1224
168.200,1289
168.225,1243
168.250,1140
168.275,1080
168.300,1105
168.325,1164
168.350,1177
168.375,1115
168.400,1013
168.425,913
168.450,816
168.475,694
168.500,535
168.525,367
168.550,227
168.575,111
168.600,-16
168.625,-179
168.650,-348
168.675,-475
168.700,-559
168.725,-667
168.750,-856
168.775,-1067
168.800,-1124
168.825,-868
168.850,-313
168.875,327
168.900,800
168.925,998
168.950,1016
168.975,1019
169.000,1076
169.025,1123
169.050,1078
169.075,960
169.100,870
169.125,880
169.150,954
169.175,991
169.200,936
169.225,821
169.250,711
169.275,620
169.300,511
169.325,359
169.350,187
169.375,38
169.400,-88
169.425,-229
169.450,-400
169.475,-564
169.500,-680
169.525,-769
169.550,-905
169.575,-1116
169.600,-1292
169.625,-1238
169.650,-839
169.675,-188
169.700,461
169.725,886
169.750,1047
169.775,1077
169.800,1127
169.825,1228
169.850,1303
169.875,1280
169.900,1179
169.925,1093
169.950,1082
169.975,1121
170.000,1136
170.025,1085
170.050,985
170.075,876
170.100,766
170.125,634
170.150,472
170.175,300
170.200,146
170.225,5
170.250,-153
170.275,-338
170.300,-512
170.325,-638
170.350,-737
170.375,-882
170.400,-1104
170.425,-1307
170.450,-1299
170.475,-948
170.500,-317
170.525,353
170.550,819
170.575,1009
170.600,1039
170.625,1075
170.650,1174
170.675,1267
170.700,1267
170.725,1175
170.750,1082
170.775,1064
170.800,1108
170.825,1136
170.850,1095
170.875,997
170.900,889
170.925,785
170.950,659
170.975,491
171.000,309
171.025,151
171.050,21
171.075,-118
171.100,-294
171.125,-473
171.150,-602
171.175,-685
171.200,-801
171.225,-1003
171.250,-1210
171.275,-1223
171.300,-895
171.325,-286
171.350,351
171.375,770
171.400,913
171.425,915
171.450,936
171.475,1007
171.500,1046
171.525,994
171.550,891
171.575,832
171.600,859
171.625,920
171.650,941
171.675,902
171.700,832
171.725,757
171.750,665
171.775,542
171.800,404
171.825,279
171.850,166
171.875,37
171.900,-114
171.925,-254
171.950,-351
171.975,-440
172.000,-592
172.025,-803
172.050,-930
172.075,-787
172.100,-321
172.125,299
172.150,805
172.175,1046
172.200,1082
172.225,1080
172.250,1121
172.275,1154
172.300,1096
172.325,959
172.350,847
172.375,837
172.400,897
172.425,930
172.450,881
172.475,776
172.500,668
172.525,565
172.550,440
172.575,284
172.600,125
172.625,-10
172.650,-140
172.675,-296
172.700,-473
172.725,-623
172.750,-728
172.775,-840
172.800,-1024
172.825,-1244
172.850,-1328
172.875,-1094
172.900,-530
172.925,153
172.950,681
172.975,919
173.000,957
173.025,978
173.050,1074
173.075,1191
173.100,1225
173.125,1154
173.150,1062
173.175,1037
173.200,1081
173.225,1121
173.250,1096
173.275,1012
173.300,912
173.325,815
173.350,702
173.375,555
173.400,392
173.425,244
173.450,112
173.475,-34
173.500,-213
173.525,-390
173.550,-523
173.575,-622
173.600,-761
173.625,-984
173.650,-1207
173.675,-1240
173.700,-935
173.725,-343
173.750,300
173.775,749
173.800,928
173.825,956
173.850,997
173.875,1100
173.900,1189
173.925,1178
173.950,1079
173.975,986
174.000,971
174.025,1016
174.050,1044
174.075,1006
174.100,916
174.125,812
174.150,701
174.175,566
174.200,402
174.225,235
174.250,88
174.275,-48
174.300,-207
174.325,-387
174.350,-547
174.375,-661
174.400,-769
174.425,-941
174.450,-1168
174.475,-1310
174.500,-1176
174.525,-702
174.550,-40
174.575,538
174.600,851
174.625,931
174.650,952
174.675,1044
174.700,1193
174.725,1297
174.750,1305
174.775,1274
174.800,1290
174.825,1369
174.850,1441
174.875,1434
174.900,1339
174.925,1203
174.950,1065
174.975,925
175.000,764
175.025,580
175.050,380
175.075,156
175.100,-98
175.125,-358
175.150,-559
175.175,-667
175.200,-734
175.225,-865
175.250,-1087
175.275,-1278
175.300,-1238
175.325,-872
175.350,-299
175.375,239
175.400,569
175.425,697
175.450,753
175.475,831
175.500,914
175.525,931
175.550,866
175.575,779
175.600,745
175.625,779
175.650,834
175.675,853
175.700,813
175.725,727
175.750,620
175.775,509
175.800,400
175.825,281
175.850,136
175.875,-34
175.900,-204
175.925,-340
175.950,-451
175.975,-592
176.000,-797
176.025,-999
176.050,-1034
176.075,-767
176.100,-228
176.125,376
176.150,813
176.175,998
176.200,1025
176.225,1044
176.250,1112
176.275,1163
176.300,1118
176.325,988
176.350,868
176.375,834
176.400,867
176.425,885
176.450,826
176.475,706
176.500,575
176.525,454
176.550,314
176.575,132
176.600,-67
176.625,-236
176.650,-364
176.675,-503
176.700,-709
176.725,-939
176.750,-1037
176.775,-851
176.800,-373
176.825,217
176.850,683
176.875,906
176.900,951
176.925,964
176.950,1017
176.975,1060
177.000,1015
177.025,890
177.050,776
177.075,751
177.100,792
177.125,812
177.150,758
177.175,657
177.200,557
177.225,460
177.250,329
177.275,153
177.300,-19
177.325,-143
177.350,-244
177.375,-400
177.400,-627
177.425,-804
177.450,-747
177.475,-381
177.500,167
177.525,661
177.550,937
177.575,1006
177.600,992
177.625,982
177.650,964
177.675,886
177.700,750
177.725,633
177.750,604
177.775,652
177.800,692
177.825,652
177.850,532
177.875,390
177.900,269
177.925,156
177.950,10
177.975,-175
178.000,-359
178.025,-496
178.050,-602
178.075,-748
178.100,-968
178.125,-1179
178.150,-1202
178.175,-892
178.200,-288
178.225,389
178.250,886
178.275,1104
178.300,1139
178.325,1158
178.350,1232
178.375,1301
178.400,1276
178.425,1163
178.450,1059
178.475,1043
178.500,1093
178.525,1118
178.550,1063
178.575,951
178.600,835
178.625,727
178.650,593
178.675,419
178.700,234
178.725,79
178.750,-56
178.775,-215
178.800,-410
178.825,-592
178.850,-715
178.875,-813
178.900,-974
178.925,-1218
178.950,-1404
178.975,-1312
179.000,-838
179.025,-118
179.050,559
179.075,970
179.100,1111
179.125,1139
179.150,1200
179.175,1303
179.200,1360
179.225,1312
179.250,1198
179.275,1112
179.300,1107
179.325,1153
179.350,1173
179.375,1118
179.400,999
179.425,859
179.450,728
179.475,597
179.500,442
179.525,261
179.550,79
179.575,-78
179.600,-219
179.625,-372
179.650,-549
179.675,-723
179.700,-853
179.725,-954
179.750,-1093
179.775,-1308
179.800,-1512
179.825,-1506
179.850,-1135
179.875,-456
179.900,271
179.925,776
179.950,978
179.975,1014
180.000,1063
180.025,1175
180.050,1267
180.075,1256
180.100,1173
180.125,1120
180.150,1155
180.175,1227
180.200,1254
180.225,1211
180.250,1137
180.275,1066
180.300,981
180.325,854
180.350,694
180.375,539
180.400,400
180.425,246
180.450,53
180.475,-142
180.500,-289
180.525,-398
180.550,-549
180.575,-776
180.600,-968
180.625,-920
180.650,-524
180.675,91
180.700,650
180.725,951
180.750,1010
180.775,991
180.800,1004
180.825,1023
180.850,967
180.875,833
180.900,719
180.925,705
180.950,767
180.975,810
181.000,772
181.025,673
181.050,565
181.075,460
181.100,331
181.125,167
181.150,-3
181.175,-151
181.200,-292
181.225,-455
181.250,-638
181.275,-794
181.300,-902
181.325,-1013
181.350,-1192
181.375,-1405
181.400,-1483
181.425,-1240
181.450,-653
181.475,82
181.500,689
181.525,1016
181.550,1125
181.575,1185
181.600,1296
181.625,1422
181.650,1465
181.675,1397
181.700,1291
181.725,1243
181.750,1275
181.775,1320
181.800,1300
181.825,1197
181.850,1058
181.875,929
181.900,807
181.925,660
181.950,478
181.975,290
182.000,132
182.025,-2
182.050,-152
182.075,-334
182.100,-514
182.125,-647
182.150,-746
182.175,-882
182.200,-1099
182.225,-1312
182.250,-1329
182.275,-1002
182.300,-380
182.325,300
182.350,786
182.375,990
182.400,1024
182.425,1060
182.450,1162
182.475,1263
182.500,1268
182.525,1174
182.550,1073
182.575,1048
182.600,1093
182.625,1129
182.650,1095
182.675,1000
182.700,892
182.725,796
182.750,688
182.775,539
182.800,362
182.825,201
182.850,77
182.875,-38
182.900,-186
182.925,-360
182.950,-508
182.975,-604
183.000,-697
183.025,-862
183.050,-1084
183.075,-1209
183.100,-1049
183.125,-555
183.150,98
183.175,640
183.200,909
183.225,961
183.250,965
183.275,1021
183.300,1086
183.325,1068
183.350,960
183.375,858
183.400,849
183.425,919
183.450,974
183.475,951
183.500,867
183.525,776
183.550,691
183.575,581
183.600,431
183.625,269
183.650,132
183.675,11
183.700,-129
183.725,-294
183.750,-440
183.775,-542
183.800,-647
183.825,-823
183.850,-1040
183.875,-1126
183.900,-900
183.925,-356
183.950,289
183.975,766
184.000,967
184.025,997
184.050,1025
184.075,1103
184.100,1155
184.125,1104
184.150,985
184.175,908
184.200,931
184.225,1002
184.250,1029
184.275,974
184.300,875
184.325,773
184.350,661
184.375,515
184.400,343
184.425,182
184.450,50
184.475,-83
184.500,-254
184.525,-443
184.550,-595
184.575,-696
184.600,-813
184.625,-1009
184.650,-1238
184.675,-1317
184.700,-1072
184.725,-505
184.750,170
184.775,692
184.800,939
184.825,997
184.850,1034
184.875,1132
184.900,1237
184.925,1255
184.950,1174
184.975,1077
185.000,1054
185.025,1108
185.050,1162
185.075,1144
185.100,1053
185.125,938
185.150,830
185.175,714
185.200,563
185.225,385
185.250,221
185.275,88
185.300,-41
185.325,-205
185.350,-391
185.375,-546
185.400,-649
185.425,-756
185.450,-942
185.475,-1184
185.500,-1316
185.525,-1146
185.550,-628
185.575,61
185.600,652
185.625,977
185.650,1077
185.675,1116
185.700,1207
185.725,1329
185.750,1391
185.775,1347
185.800,1248
185.825,1182
185.850,1188
185.875,1227
185.900,1232
185.925,1168
185.950,1053
185.975,925
186.000,797
186.025,657
186.050,485
186.075,289
186.100,99
186.125,-61
186.150,-202
186.175,-356
186.200,-536
186.225,-713
186.250,-850
186.275,-952
186.300,-1083
186.325,-1291
186.350,-1513
186.375,-1574
186.400,-1308
186.425,-719
186.450,-14
186.475,536
186.500,799
186.525,852
186.550,870
186.575,956
186.600,1068
186.625,1109
186.650,1057
186.675,993
186.700,1006
186.725,1098
186.750,1185
186.775,1193
186.800,1124
186.825,1036
186.850,962
186.875,876
186.900,742
186.925,568
186.950,406
186.975,286
187.000,181
187.025,42
187.050,-134
187.075,-292
187.100,-393
187.125,-473
187.150,-622
187.175,-858
187.200,-1052
187.225,-1007
187.250,-620
187.275,0
187.300,602
187.325,981
187.350,1111
187.375,1115
187.400,1122
187.425,1156
187.450,1158
187.475,1087
187.500,982
187.525,926
187.550,956
187.575,1029
187.600,1063
187.625,1012
187.650,897
187.675,772
187.700,662
187.725,551
187.750,409
187.775,237
187.800,69
187.825,-67
187.850,-190
187.875,-335
187.900,-512
187.925,-682
187.950,-806
187.975,-904
188.000,-1049
188.025,-1274
188.050,-1475
188.075,-1449
188.100,-1055
188.125,-363
188.150,362
188.175,863
188.200,1063
188.225,1093
188.250,1127
188.275,1226
188.300,1318
188.325,1320
188.350,1238
188.375,1154
188.400,1136
188.425,1173
188.450,1206
188.475,1188
188.500,1114
188.525,1007
188.550,880
188.575,739
188.600,586
188.625,425
188.650,262
188.675,102
188.700,-45
188.725,-175
188.750,-297
188.775,-430
188.800,-576
188.825,-711
188.850,-817
188.875,-922
188.900,-1086
188.925,-1307
188.950,-1456
188.975,-1333
189.000,-839
189.025,-103
189.050,582
189.075,986
189.100,1100
189.125,1106
189.150,1172
189.175,1307
189.200,1398
189.225,1367
189.250,1267
189.275,1209
189.300,1242
189.325,1312
189.350,1338
189.375,1297
189.400,1223
189.425,1147
189.450,1052
189.475,916
189.500,754
189.525,607
189.550,487
189.575,365
189.600,210
189.625,40
189.650,-98
189.675,-194
189.700,-294
189.725,-440
189.750,-611
189.775,-743
189.800,-822
189.825,-924
189.850,-1120
189.875,-1346
189.900,-1402
189.925,-1107
189.950,-485
189.975,224
190.000,746
190.025,976
190.050,1013
190.075,1018
190.100,1062
190.125,1101
190.150,1073
190.175,993
190.200,936
190.225,952
190.250,1024
190.275,1086
190.300,1088
190.325,1029
190.350,940
190.375,849
190.400,755
190.425,643
190.450,503
190.475,346
190.500,198
190.525,74
190.550,-40
190.575,-171
190.600,-325
190.625,-471
190.650,-580
190.675,-672
190.700,-812
190.725,-1024
190.750,-1210
190.775,-1184
190.800,-817
190.825,-176
190.850,496
190.875,956
190.900,1131
190.925,1136
190.950,1133
190.975,1183
191.000,1227
191.025,1193
191.050,1089
191.075,994
191.100,976
191.125,1026
191.150,1076
191.175,1064
191.200,983
191.225,869
191.250,754
191.275,641
191.300,510
191.325,349
191.350,178
191.375,24
191.400,-103
191.425,-231
191.450,-386
191.475,-558
191.500,-706
191.525,-812
191.550,-919
191.575,-1091
191.600,-1311
191.625,-1428
191.650,-1251
191.675,-719
191.700,13
191.725,666
191.750,1045
191.775,1165
191.800,1185
191.825,1238
191.850,1327
191.875,1372
191.900,1324
191.925,1226
191.950,1160
191.975,1165
192.000,1209
192.025,1236
192.050,1212
192.075,1138
192.100,1032
192.125,909
192.150,776
192.175,631
192.200,473
192.225,305
192.250,139
192.275,-13
192.300,-157
192.325,-310
192.350,-477
192.375,-634
192.400,-758
192.425,-871
192.450,-1030
192.475,-1249
192.500,-1429
192.525,-1380
192.550,-977
192.575,-294
192.600,413
192.625,891
192.650,1067
192.675,1070
192.700,1073
192.725,1134
192.750,1183
192.775,1143
192.800,1034
192.825,954
192.850,968
192.875,1047
192.900,1102
192.925,1079
192.950,996
192.975,901
193.000,811
193.025,698
193.050,544
193.075,366
193.100,203
193.125,64
193.150,-78
193.175,-249
193.200,-427
193.225,-568
193.250,-663
193.275,-767
193.300,-936
193.325,-1135
193.350,-1209
193.375,-993
193.400,-465
193.425,203
193.450,756
193.475,1040
193.500,1096
193.525,1080
193.550,1099
193.575,1134
193.600,1109
193.625,1005
193.650,896
193.675,871
193.700,933
193.725,1004
193.750,1005
193.775,929
193.800,825
193.825,725
193.850,615
193.875,473
193.900,311
193.925,166
193.950,52
193.975,-60
194.000,-203
194.025,-358
194.050,-475
194.075,-545
194.100,-638
194.125,-829
194.150,-1081
194.175,-1218
194.200,-1041
194.225,-510
194.250,195
194.275,797
194.300,1124
194.325,1209
194.350,1210
194.375,1244
194.400,1302
194.425,1307
194.450,1226
194.475,1121
194.500,1076
194.525,1110
194.550,1161
194.575,1155
194.600,1075
194.625,961
194.650,848
194.675,728
194.700,572
194.725,382
194.750,197
194.775,44
194.800,-89
194.825,-243
194.850,-421
194.875,-584
194.900,-703
194.925,-814
194.950,-987
194.975,-1225
195.000,-1398
195.025,-1309
195.050,-866
195.075,-185
195.100,464
195.125,862
195.150,980
195.175,964
195.200,968
195.225,1024
195.250,1057
195.275,1001
195.300,887
195.325,811
195.350,828
195.375,900
195.400,942
195.425,913
195.450,840
195.475,770
195.500,705
