df_hash,22ZHK4.TV3FRY
185.686,1.031
185.716,1.030
185.746,1.026
185.776,1.028
185.806,1.032
185.836,1.029
185.866,1.029
185.896,1.032
185.925,1.031
185.955,1.030
185.985,1.027
186.016,1.024
186.046,1.029
186.076,1.031
186.106,1.030
186.136,1.027
186.166,1.026
186.196,1.026
186.226,1.024
186.256,1.031
186.286,1.035
186.315,1.028
186.345,1.023
186.375,1.028
186.406,1.029
186.436,1.027
186.466,1.033
186.496,1.029
186.526,1.029
186.556,1.028
186.586,1.028
186.616,1.031
186.646,1.030
186.675,1.029
186.705,1.027
186.735,1.027
186.766,1.028
186.796,1.028
186.826,1.028
186.856,1.027
186.886,1.029
186.916,1.028
186.946,1.028
186.976,1.031
187.006,1.028
187.036,1.023
187.065,1.029
187.095,1.035
187.125,1.032
187.156,1.026
187.186,1.026
187.216,1.028
187.246,1.030
187.276,1.031
187.306,1.025
187.336,1.029
187.366,1.026
187.396,1.030
187.425,1.031
187.455,1.025
187.485,1.031
187.516,1.032
187.546,1.029
187.576,1.029
187.606,1.029
187.636,1.026
187.666,1.029
187.696,1.032
187.726,1.026
187.756,1.028
187.786,1.030
187.815,1.026
187.845,1.025
187.875,1.032
187.906,1.029
187.936,1.027
187.966,1.027
187.996,1.032
188.026,1.026
188.056,1.030
188.086,1.027
188.116,1.029
188.146,1.026
188.175,1.028
188.205,1.026
188.235,1.028
188.266,1.028
188.296,1.028
188.326,1.026
188.356,1.027
188.386,1.028
188.416,1.028
188.446,1.029
188.476,1.030
188.506,1.031
188.536,1.028
188.565,1.024
188.595,1.027
188.625,1.034
188.656,1.030
188.686,1.026
188.716,1.028
188.746,1.032
188.776,1.030
188.806,1.025
188.836,1.030
188.866,1.027
188.896,1.029
188.925,1.030
188.955,1.026
188.985,1.028
189.016,1.029
189.046,1.031
189.076,1.029
189.106,1.025
189.136,1.029
189.166,1.029
189.196,1.032
189.226,1.029
189.256,1.025
189.286,1.025
189.315,1.028
189.345,1.031
189.375,1.030
189.406,1.029
189.436,1.026
189.466,1.029
189.496,1.029
189.526,1.031
189.556,1.030
189.586,1.024
189.616,1.028
189.646,1.028
189.675,1.031
189.705,1.029
189.735,1.031
189.766,1.028
189.796,1.028
189.826,1.027
189.856,1.030
189.886,1.031
189.916,1.029
189.946,1.028
189.976,1.028
190.006,1.028
190.036,1.031
190.065,1.031
190.095,1.028
190.125,1.025
190.156,1.029
190.186,1.030
190.216,1.031
190.246,1.028
190.276,1.028
190.306,1.026
190.336,1.030
190.366,1.030
190.396,1.027
190.425,1.028
190.455,1.032
190.485,1.029
190.516,1.029
190.546,1.027
190.576,1.029
190.606,1.030
190.636,1.028
190.666,1.027
190.696,1.022
190.726,1.025
190.756,1.035
190.786,1.026
190.815,1.025
190.845,1.027
190.875,1.025
190.906,1.028
190.936,1.029
190.966,1.027
190.996,1.029
191.026,1.030
191.056,1.027
191.086,1.028
191.116,1.030
191.146,1.028
191.175,1.029
191.205,1.028
191.235,1.025
191.266,1.024
191.296,1.029
191.326,1.027
191.356,1.025
191.386,1.028
191.416,1.023
191.446,1.032
191.476,1.034
191.506,1.027
191.536,1.027
191.565,1.028
191.595,1.028
191.625,1.028
191.656,1.031
191.686,1.031
191.716,1.028
191.746,1.025
191.776,1.027
191.806,1.029
191.836,1.028
191.866,1.029
191.896,1.029
191.925,1.029
191.955,1.027
191.985,1.031
192.016,1.027
192.046,1.028
192.076,1.027
192.106,1.013
192.136,1.030
192.166,1.038
192.196,1.034
192.226,1.032
192.256,1.021
192.286,1.027
192.315,1.034
192.345,1.027
192.375,1.024
192.406,1.027
192.436,1.025
192.466,1.014
192.496,1.024
192.526,1.031
192.556,1.032
192.586,1.035
192.616,1.033
192.646,1.033
192.675,1.024
192.705,1.018
192.735,1.021
192.766,1.036
192.796,1.030
192.826,1.026
192.856,1.031
192.886,1.026
192.916,1.025
192.946,1.021
192.976,1.024
193.006,1.029
193.036,1.030
193.065,1.031
193.095,1.028
193.125,1.028
193.156,1.023
193.186,1.028
193.216,1.021
193.246,1.025
193.276,1.027
193.306,1.028
193.336,1.030
193.366,1.029
193.396,1.031
193.425,1.028
193.455,1.027
193.485,1.024
193.516,1.031
193.546,1.023
193.576,1.027
193.606,1.035
193.636,1.031
193.666,1.028
193.696,1.023
193.726,1.027
193.756,1.022
193.786,1.031
193.815,1.029
193.845,1.024
193.875,1.025
193.906,1.025
193.936,1.027
193.966,1.027
193.996,1.030
194.026,1.031
194.056,1.028
194.086,1.025
194.116,1.023
194.146,1.030
194.175,1.029
194.205,1.027
194.235,1.030
194.266,1.026
194.296,1.022
194.326,1.026
194.356,1.036
194.386,1.029
194.416,1.025
194.446,1.028
194.476,1.026
194.506,1.029
194.536,1.029
194.565,1.023
194.595,1.024
194.625,1.027
194.656,1.028
194.686,1.028
194.716,1.025
194.746,1.027
194.776,1.026
194.806,1.025
194.836,1.026
194.866,1.027
194.896,1.025
194.925,1.030
194.955,1.027
194.985,1.026
195.016,1.028
195.046,1.023
195.076,1.025
195.106,1.036
195.136,1.025
195.166,1.022
195.196,1.028
195.226,1.027
195.256,1.027
195.286,1.026
195.315,1.030
195.345,1.026
195.375,1.026
195.406,1.025
195.436,1.027
195.466,1.027
195.496,1.027
195.526,1.026
195.556,1.030
195.586,1.024
195.616,1.027
195.646,1.029
195.675,1.029
195.705,1.027
195.735,1.029
195.766,1.025
195.796,1.019
195.826,1.027
195.856,1.030
195.886,1.026
195.916,1.027
195.946,1.025
195.976,1.028
196.006,1.026
196.036,1.027
196.065,1.027
196.095,1.028
196.125,1.025
196.156,1.029
196.186,1.029
196.216,1.029
196.246,1.027
196.276,1.028
196.306,1.028
196.336,1.025
196.366,1.026
196.396,1.028
196.425,1.025
196.455,1.025
196.485,1.028
196.516,1.024
196.546,1.026
196.576,1.032
196.606,1.029
196.636,1.023
196.666,1.026
196.696,1.027
196.726,1.030
196.756,1.030
196.786,1.026
196.815,1.028
196.845,1.027
196.875,1.025
196.906,1.028
196.936,1.028
196.966,1.023
196.996,1.030
197.026,1.030
197.056,1.027
197.086,1.029
197.116,1.029
197.146,1.030
197.175,1.032
197.205,1.024
197.235,1.026
197.266,1.029
197.296,1.023
197.326,1.032
197.356,1.031
197.386,1.024
197.416,1.022
197.446,1.026
197.476,1.023
197.506,1.031
197.536,1.029
197.565,1.029
197.595,1.028
197.625,1.027
197.656,1.028
197.686,1.025
197.716,1.026
197.746,1.026
197.776,1.023
197.806,1.030
197.836,1.029
197.866,1.027
197.896,1.027
197.925,1.027
197.955,1.027
197.985,1.027
198.016,1.028
198.046,1.025
198.076,1.027
198.106,1.029
198.136,1.025
198.166,1.026
198.196,1.025
198.226,1.028
198.256,1.031
198.286,1.027
198.315,1.027
198.345,1.028
198.375,1.027
198.406,1.030
198.436,1.027
198.466,1.029
198.496,1.025
198.526,1.025
198.556,1.023
198.586,1.026
198.616,1.026
198.646,1.029
198.675,1.025
198.705,1.030
198.735,1.024
198.766,1.026
198.796,1.033
198.826,1.039
198.856,1.039
198.886,1.022
198.916,1.034
198.946,1.031
198.976,1.026
199.006,1.040
199.036,1.024
199.065,1.018
199.095,1.020
199.125,1.026
199.156,1.021
199.186,1.021
199.216,1.023
199.246,1.027
199.276,1.026
199.306,1.016
199.336,1.028
199.366,1.021
199.396,1.018
199.425,1.014
199.455,1.009
199.485,1.012
199.516,1.021
199.546,1.026
199.576,1.014
199.606,1.004
199.636,1.006
199.666,1.019
199.696,1.017
199.726,1.014
199.756,1.014
199.786,1.008
199.815,1.027
199.845,1.031
199.875,1.012
199.906,1.010
199.936,1.015
199.966,1.017
199.996,1.043
200.026,1.061
200.056,1.048
200.086,1.043
200.116,1.025
200.146,1.012
200.175,1.013
200.205,1.008
200.235,1.013
200.266,1.023
200.296,1.014
200.326,1.027
200.356,1.028
200.386,1.023
200.416,1.014
200.446,1.029
200.476,1.027
200.506,1.019
200.536,1.028
200.565,1.029
200.595,1.021
200.625,1.019
200.656,1.016
200.686,1.026
200.716,1.024
200.746,1.027
200.776,1.024
200.806,1.020
200.836,1.016
200.866,1.025
200.896,1.020
200.925,1.013
200.955,1.017
200.985,1.023
201.016,1.021
201.046,1.026
201.076,1.036
201.106,1.037
201.136,1.028
201.166,1.013
201.196,1.003
201.226,1.008
201.256,1.018
201.286,1.029
201.315,1.041
201.345,1.041
201.375,1.021
201.406,1.008
201.436,1.008
201.466,1.017
201.496,1.023
201.526,1.029
201.556,1.027
201.586,1.022
201.616,1.018
201.646,1.012
201.675,1.013
201.705,1.030
201.735,1.030
201.766,1.035
201.796,1.024
201.826,1.011
201.856,1.017
201.886,1.019
201.916,1.023
201.946,1.023
201.976,1.021
202.006,1.018
202.036,1.012
202.065,1.024
202.095,1.027
202.125,1.035
202.156,1.021
202.186,1.016
202.216,1.020
202.246,1.025
202.276,1.022
202.306,1.025
202.336,1.022
202.366,1.015
202.396,1.013
202.425,1.017
202.455,1.022
202.485,1.030
202.516,1.028
202.546,1.028
202.576,1.024
202.606,1.018
202.636,1.021
202.666,1.024
202.696,1.029
202.726,1.023
202.756,1.026
202.786,1.012
202.815,1.016
202.845,1.017
202.875,1.019
202.906,1.021
202.936,1.023
202.966,1.027
202.996,1.026
203.026,1.025
203.056,1.023
203.086,1.024
203.116,1.021
203.146,1.025
203.175,1.029
203.205,1.031
203.235,1.026
203.266,1.017
203.296,1.021
203.326,1.027
203.356,1.028
203.386,1.018
203.416,1.019
203.446,1.019
203.476,1.024
203.506,1.026
203.536,1.021
203.565,1.022
203.595,1.024
203.625,1.026
203.656,1.024
203.686,1.022
203.716,1.023
203.746,1.020
203.776,1.023
203.806,1.023
203.836,1.025
203.866,1.023
203.896,1.019
203.925,1.025
203.955,1.029
203.985,1.019
204.016,1.021
204.046,1.025
204.076,1.027
204.106,1.022
204.136,1.025
204.166,1.022
204.196,1.022
204.226,1.023
204.256,1.020
204.286,1.021
204.315,1.024
204.345,1.024
204.375,1.028
204.406,1.025
204.436,1.023
204.466,1.022
204.496,1.020
204.526,1.027
204.556,1.028
204.586,1.021
204.616,1.019
204.646,1.023
204.675,1.021
204.705,1.022
204.735,1.025
204.766,1.023
204.796,1.023
204.826,1.023
204.856,1.023
204.886,1.021
204.916,1.023
204.946,1.021
204.976,1.025
205.006,1.025
205.036,1.021
205.065,1.021
205.095,1.025
205.125,1.020
205.156,1.020
205.186,1.028
205.216,1.026
205.246,1.020
205.276,1.021
205.306,1.025
205.336,1.021
205.366,1.024
205.396,1.025
205.425,1.021
205.455,1.025
205.485,1.023
205.516,1.025
205.546,1.023
205.576,1.023
205.606,1.023
205.636,1.022
205.666,1.022
205.696,1.027
205.726,1.023
205.756,1.020
205.786,1.023
205.815,1.023
205.845,1.020
205.875,1.023
205.906,1.029
205.936,1.021
205.966,1.022
205.996,1.021
206.026,1.022
206.056,1.022
206.086,1.023
206.116,1.024
206.146,1.025
206.175,1.023
206.205,1.023
206.235,1.023
206.266,1.021
206.296,1.025
206.326,1.028
206.356,1.021
206.386,1.021
206.416,1.030
206.446,1.030
206.476,1.024
206.506,1.018
206.536,1.014
206.565,1.021
206.595,1.028
206.625,1.027
206.656,1.025
206.686,1.022
206.716,1.021
206.746,1.028
206.776,1.026
206.806,1.021
206.836,1.024
206.866,1.025
206.896,1.023
206.925,1.026
206.955,1.022
206.985,1.021
207.016,1.023
207.046,1.019
207.076,1.021
207.106,1.023
207.136,1.023
207.166,1.020
207.196,1.022
207.226,1.021
207.256,1.023
207.286,1.031
207.315,1.027
207.345,1.020
207.375,1.019
207.406,1.023
207.436,1.024
207.466,1.025
207.496,1.026
207.526,1.026
207.556,1.023
207.586,1.023
207.616,1.023
207.646,1.021
207.675,1.021
207.705,1.023
207.735,1.024
207.766,1.022
207.796,1.023
207.826,1.025
207.856,1.023
207.886,1.024
207.916,1.021
207.946,1.029
207.976,1.027
208.006,1.023
208.036,1.021
208.065,1.021
208.095,1.023
208.125,1.024
208.156,1.023
208.186,1.023
208.216,1.021
208.246,1.022
208.276,1.023
208.306,1.022
208.336,1.023
208.366,1.022
208.396,1.021
208.425,1.023
208.455,1.021
208.485,1.025
208.516,1.022
208.546,1.024
208.576,1.021
208.606,1.023
208.636,1.031
208.666,1.025
208.696,1.020
208.726,1.021
208.756,1.023
208.786,1.024
208.815,1.024
208.845,1.024
208.875,1.023
208.906,1.023
208.936,1.021
208.966,1.022
208.996,1.011
209.026,1.021
209.056,1.023
209.086,1.025
209.116,1.029
209.146,1.031
209.175,1.024
209.205,1.029
209.235,1.023
209.266,1.021
209.296,1.028
209.326,1.028
209.356,1.024
209.386,1.022
209.416,1.021
209.446,1.021
209.476,1.023
209.506,1.023
209.536,1.023
209.565,1.020
209.595,1.025
209.625,1.021
209.656,1.017
209.686,1.026
209.716,1.021
209.746,1.025
209.776,1.022
209.806,1.026
209.836,1.021
209.866,1.022
209.896,1.022
209.925,1.021
209.955,1.032
209.985,1.026
210.016,1.021
210.046,1.018
210.076,1.020
210.106,1.021
210.136,1.024
210.166,1.021
210.196,1.027
210.226,1.023
210.256,1.021
210.286,1.023
210.315,1.022
210.345,1.023
210.375,1.021
210.406,1.025
210.436,1.023
210.466,1.022
210.496,1.026
210.526,1.020
210.556,1.023
210.586,1.027
210.616,1.026
210.646,1.023
210.675,1.021
210.705,1.020
210.735,1.023
210.766,1.026
210.796,1.025
210.826,1.022
210.856,1.021
210.886,1.024
210.916,1.022
210.946,1.019
210.976,1.021
211.006,1.027
211.036,1.027
211.065,1.027
211.095,1.020
211.125,1.021
211.156,1.023
211.186,1.021
211.216,1.023
211.246,1.028
211.276,1.023
211.306,1.021
211.336,1.021
211.366,1.023
211.396,1.023
211.425,1.024
211.455,1.023
211.485,1.026
211.516,1.022
211.546,1.021
211.576,1.024
211.606,1.022
211.636,1.027
211.666,1.022
211.696,1.021
211.726,1.022
211.756,1.023
211.786,1.022
211.815,1.026
211.845,1.019
211.875,1.025
211.906,1.028
211.936,1.024
211.966,1.020
211.996,1.020
212.026,1.024
212.056,1.028
212.086,1.024
212.116,1.021
212.146,1.024
212.175,1.024
212.205,1.027
212.235,1.024
212.266,1.024
212.296,1.022
212.326,1.026
212.356,1.026
212.386,1.024
212.416,1.024
212.446,1.024
212.476,1.025
212.506,1.022
212.536,1.023
212.565,1.030
212.595,1.027
212.625,1.022
212.656,1.021
212.686,1.022
212.716,1.021
212.746,1.024
212.776,1.026
212.806,1.023
212.836,1.024
212.866,1.023
212.896,1.024
212.925,1.021
212.955,1.024
212.985,1.026
213.016,1.026
213.046,1.022
213.076,1.023
213.106,1.025
213.136,1.026
213.166,1.023
213.196,1.018
213.226,1.026
213.256,1.026
213.286,1.024
213.315,1.021
213.345,1.024
213.375,1.024
213.406,1.022
213.436,1.021
213.466,1.022
213.496,1.021
213.526,1.026
213.556,1.022
213.586,1.026
213.616,1.025
213.646,1.021
213.675,1.021
213.705,1.029
213.735,1.026
213.766,1.023
213.796,1.021
213.826,1.018
213.856,1.021
213.886,1.030
213.916,1.029
213.946,1.023
213.976,1.020
214.006,1.024
214.036,1.021
214.065,1.026
214.095,1.026
214.125,1.026
214.156,1.022
214.186,1.024
214.216,1.026
214.246,1.019
214.276,1.020
214.306,1.027
214.336,1.024
214.366,1.023
214.396,1.023
214.425,1.021
214.455,1.025
214.485,1.021
214.516,1.023
214.546,1.029
214.576,1.023
214.606,1.022
214.636,1.021
214.666,1.024
214.696,1.028
214.726,1.027
214.756,1.021
214.786,1.024
214.815,1.025
214.845,1.023
214.875,1.021
214.906,1.023
214.936,1.025
214.966,1.023
214.996,1.028
215.026,1.029
215.056,1.020
215.086,1.023
215.116,1.022
215.146,1.020
215.175,1.028
215.205,1.033
215.235,1.024
215.266,1.019
215.296,1.021
215.326,1.022
215.356,1.028
215.386,1.027
215.416,1.025
215.446,1.021
215.476,1.022
215.506,1.022
215.536,1.025
215.565,1.022
215.595,1.026
215.625,1.027
215.656,1.025
215.686,1.026
215.716,1.025
215.746,1.024
215.776,1.024
215.806,1.025
215.836,1.028
215.866,1.026
215.896,1.021
215.925,1.023
215.955,1.021
215.985,1.025
216.016,1.024
216.046,1.023
216.076,1.018
216.106,1.024
216.136,1.027
216.166,1.026
216.196,1.025
216.226,1.024
216.256,1.022
216.286,1.025
216.315,1.025
216.345,1.024
216.375,1.024
216.406,1.026
216.436,1.020
216.466,1.021
216.496,1.034
216.526,1.025
216.556,1.024
216.586,1.022
216.616,1.021
216.646,1.023
216.675,1.025
216.705,1.022
216.735,1.022
216.766,1.027
216.796,1.023
216.826,1.022
216.856,1.023
216.886,1.022
216.916,1.026
216.946,1.026
216.976,1.026
217.006,1.024
217.036,1.025
217.065,1.024
217.095,1.017
217.125,1.027
217.156,1.030
217.186,1.025
217.216,1.021
217.246,1.021
217.276,1.022
217.306,1.027
217.336,1.031
217.366,1.025
217.396,1.026
217.425,1.021
217.455,1.018
217.485,1.021
217.516,1.022
217.546,1.024
217.576,1.022
217.606,1.026
217.636,1.026
217.666,1.024
217.696,1.022
217.726,1.024
217.756,1.021
217.786,1.032
217.815,1.030
217.845,1.021
217.875,1.021
217.906,1.021
217.936,1.022
217.966,1.024
217.996,1.024
218.026,1.025
218.056,1.022
218.086,1.023
218.116,1.023
218.146,1.023
218.175,1.020
218.205,1.027
218.235,1.025
218.266,1.026
218.296,1.024
218.326,1.022
218.356,1.024
218.386,1.019
218.416,1.030
218.446,1.025
218.476,1.025
218.506,1.024
218.536,1.022
218.565,1.025
218.595,1.023
218.625,1.026
218.656,1.021
218.686,1.027
218.716,1.027
218.746,1.027
218.776,1.024
218.806,1.024
218.836,1.021
218.866,1.021
218.896,1.024
218.925,1.025
218.955,1.022
218.985,1.027
219.016,1.020
219.046,1.030
219.076,1.034
219.106,1.030
219.136,1.017
219.166,1.015
219.196,1.018
219.226,1.021
219.256,1.022
219.286,1.021
219.315,1.022
219.345,1.028
219.375,1.033
219.406,1.028
219.436,1.024
219.466,1.021
219.496,1.022
219.526,1.022
219.556,1.022
219.586,1.020
219.616,1.024
219.646,1.021
219.675,1.023
219.705,1.027
219.735,1.025
219.766,1.021
219.796,1.021
219.826,1.024
219.856,1.022
219.886,1.029
219.916,1.024
219.946,1.022
219.976,1.025
220.006,1.024
220.036,1.021
220.065,1.020
220.095,1.021
220.125,1.025
220.156,1.021
220.186,1.023
220.216,1.022
220.246,1.021
220.276,1.026
220.306,1.029
220.336,1.021
220.366,1.021
220.396,1.021
220.425,1.024
220.455,1.027
220.485,1.024
220.516,1.023
220.546,1.023
220.576,1.026
220.606,1.021
220.636,1.025
220.666,1.028
220.696,1.023
220.726,1.021
220.756,1.023
220.786,1.020
220.815,1.020
220.845,1.023
220.875,1.031
220.906,1.027
220.936,1.022
220.966,1.022
220.996,1.023
221.026,1.021
221.056,1.022
221.086,1.025
221.116,1.027
221.146,1.025
221.175,1.024
221.205,1.021
221.235,1.023
221.266,1.027
221.296,1.025
221.326,1.023
221.356,1.021
221.386,1.021
221.416,1.021
221.446,1.025
221.476,1.025
221.506,1.023
221.536,1.021
221.565,1.021
221.595,1.025
221.625,1.021
221.656,1.023
221.686,1.022
221.716,1.023
221.746,1.025
221.776,1.024
221.806,1.023
221.836,1.024
221.866,1.027
221.896,1.021
221.925,1.023
221.955,1.025
221.985,1.024
222.016,1.026
222.046,1.028
222.076,1.019
222.106,1.021
222.136,1.025
222.166,1.021
222.196,1.027
222.226,1.025
222.256,1.021
222.286,1.021
222.315,1.027
222.345,1.025
222.375,1.021
222.406,1.023
222.436,1.022
222.466,1.022
222.496,1.023
222.526,1.021
222.556,1.024
222.586,1.026
222.616,1.016
222.646,1.029
222.675,1.031
222.705,1.021
222.735,1.018
222.766,1.020
222.796,1.022
222.826,1.023
222.856,1.024
222.886,1.022
222.916,1.022
222.946,1.026
222.976,1.026
223.006,1.021
223.036,1.022
223.065,1.026
223.095,1.030
223.125,1.023
223.156,1.021
223.186,1.023
223.216,1.027
223.246,1.023
223.276,1.027
223.306,1.020
223.336,1.021
223.366,1.033
223.396,1.024
223.425,1.023
223.455,1.019
223.485,1.023
223.516,1.026
223.546,1.026
223.576,1.029
223.606,1.023
223.636,1.024
223.666,1.031
223.696,1.025
223.726,1.026
223.756,1.020
223.786,1.025
223.815,1.025
223.845,1.023
223.875,1.021
223.906,1.023
223.936,1.024
223.966,1.028
223.996,1.025
224.026,1.024
224.056,1.025
224.086,1.021
224.116,1.025
224.146,1.025
224.175,1.023
224.205,1.021
224.235,1.025
224.266,1.027
224.296,1.023
224.326,1.025
224.356,1.022
224.386,1.023
224.416,1.022
224.446,1.028
224.476,1.022
224.506,1.019
224.536,1.024
224.565,1.024
224.595,1.022
224.625,1.027
224.656,1.023
224.686,1.021
224.716,1.021
224.746,1.025
224.776,1.027
224.806,1.023
224.836,1.021
224.866,1.021
224.896,1.021
224.925,1.031
224.955,1.027
224.985,1.021
225.016,1.021
225.046,1.021
225.076,1.023
225.106,1.025
225.136,1.021
225.166,1.021
225.196,1.021
225.226,1.025
225.256,1.025
225.286,1.021
225.315,1.023
225.345,1.024
225.375,1.026
225.406,1.026
225.436,1.026
225.466,1.026
225.496,1.023
225.526,1.026
225.556,1.024
225.586,1.021
225.616,1.023
225.646,1.020
225.675,1.023
225.705,1.031
225.735,1.025
225.766,1.022
225.796,1.021
225.826,1.025
225.856,1.021
225.886,1.029
225.916,1.024
225.946,1.022
225.976,1.028
226.006,1.022
226.036,1.024
226.065,1.025
226.095,1.022
226.125,1.026
226.156,1.026
226.186,1.025
226.216,1.023
226.246,1.023
226.276,1.023
226.306,1.027
226.336,1.022
226.366,1.022
226.396,1.023
226.425,1.021
226.455,1.023
226.485,1.025
226.516,1.023
226.546,1.021
226.576,1.021
226.606,1.025
226.636,1.025
226.666,1.023
226.696,1.023
226.726,1.020
226.756,1.024
226.786,1.025
226.815,1.022
226.845,1.023
226.875,1.027
226.906,1.023
226.936,1.026
226.966,1.024
226.996,1.023
227.026,1.023
227.056,1.025
227.086,1.023
227.116,1.022
227.146,1.025
227.175,1.024
227.205,1.021
227.235,1.028
227.266,1.028
227.296,1.020
227.326,1.022
227.356,1.024
227.386,1.023
227.416,1.023
227.446,1.027
227.476,1.024
227.506,1.022
227.536,1.020
227.565,1.023
227.595,1.022
227.625,1.023
227.656,1.023
227.686,1.022
227.716,1.022
227.746,1.025
227.776,1.023
227.806,1.024
227.836,1.022
227.866,1.025
227.896,1.023
227.925,1.022
227.955,1.022
227.985,1.029
228.016,1.025
228.046,1.023
228.076,1.019
228.106,1.026
228.136,1.024
228.166,1.022
228.196,1.023
228.226,1.021
228.256,1.024
228.286,1.022
228.315,1.027
228.345,1.022
228.375,1.022
228.406,1.024
228.436,1.026
228.466,1.026
228.496,1.028
228.526,1.024
228.556,1.024
228.586,1.021
228.616,1.025
228.646,1.023
228.675,1.023
228.705,1.029
228.735,1.030
228.766,1.024
228.796,1.021
228.826,1.024
228.856,1.022
228.886,1.024
228.916,1.022
228.946,1.023
228.976,1.024
229.006,1.026
229.036,1.024
229.065,1.022
229.095,1.024
229.125,1.024
229.156,1.027
229.186,1.024
229.216,1.024
229.246,1.024
229.276,1.022
229.306,1.025
229.336,1.021
229.366,1.024
229.396,1.028
229.425,1.027
229.455,1.020
229.485,1.022
229.516,1.022
229.546,1.024
229.576,1.026
229.606,1.021
229.636,1.021
229.666,1.024
229.696,1.029
229.726,1.022
229.756,1.022
229.786,1.022
229.815,1.027
229.845,1.025
229.875,1.021
229.906,1.024
229.936,1.024
229.966,1.022
229.996,1.024
230.026,1.017
230.056,1.026
230.086,1.030
230.116,1.024
230.146,1.021
230.175,1.021
230.205,1.024
230.235,1.022
230.266,1.026
230.296,1.021
230.326,1.024
230.356,1.024
230.386,1.028
230.416,1.025
230.446,1.024
230.476,1.025
230.506,1.023
230.536,1.025
230.565,1.022
230.595,1.026
230.625,1.021
230.656,1.022
230.686,1.021
230.716,1.021
230.746,1.026
230.776,1.026
230.806,1.023
230.836,1.022
230.866,1.020
230.896,1.025
230.925,1.026
230.955,1.020
230.985,1.021
231.016,1.021
231.046,1.022
231.076,1.027
231.106,1.023
231.136,1.025
231.166,1.022
231.196,1.026
231.226,1.023
231.256,1.021
231.286,1.024
231.315,1.022
231.345,1.024
231.375,1.021
231.406,1.023
231.436,1.030
231.466,1.024
231.496,1.021
231.526,1.019
231.556,1.021
231.586,1.024
231.616,1.024
231.646,1.023
231.675,1.020
231.705,1.024
231.735,1.026
231.766,1.022
231.796,1.022
231.826,1.024
231.856,1.026
231.886,1.021
231.916,1.025
231.946,1.025
231.976,1.027
232.006,1.022
232.036,1.022
232.065,1.024
232.095,1.026
232.125,1.025
232.156,1.021
232.186,1.020
232.216,1.020
232.246,1.024
232.276,1.024
232.306,1.026
232.336,1.020
232.366,1.022
232.396,1.023
232.425,1.026
232.455,1.024
232.485,1.022
232.516,1.021
232.546,1.025
232.576,1.022
232.606,1.024
232.636,1.024
232.666,1.022
232.696,1.022
232.726,1.023
232.756,1.021
232.786,1.021
232.815,1.028
232.845,1.025
232.875,1.021
232.906,1.024
232.936,1.025
232.966,1.023
232.996,1.024
233.026,1.026
233.056,1.024
233.086,1.021
233.116,1.026
233.146,1.024
233.175,1.025
233.205,1.022
233.235,1.024
233.266,1.022
233.296,1.023
233.326,1.023
233.356,1.023
233.386,1.022
233.416,1.027
233.446,1.027
233.476,1.024
233.506,1.019
233.536,1.021
233.565,1.021
233.595,1.028
233.625,1.032
233.656,1.025
233.686,1.021
233.716,1.023
233.746,1.025
233.776,1.023
233.806,1.025
233.836,1.021
233.866,1.024
233.896,1.025
233.925,1.024
233.955,1.023
233.985,1.020
234.016,1.023
234.046,1.026
234.076,1.030
234.106,1.021
234.136,1.025
234.166,1.027
234.196,1.025
234.226,1.023
234.256,1.024
234.286,1.022
234.315,1.024
234.345,1.031
234.375,1.021
234.406,1.020
234.436,1.020
234.466,1.022
234.496,1.024
234.526,1.026
234.556,1.023
234.586,1.025
234.616,1.021
234.646,1.025
234.675,1.023
234.705,1.021
234.735,1.021
234.766,1.024
234.796,1.025
234.826,1.023
234.856,1.026
234.886,1.025
234.916,1.021
234.946,1.027
234.976,1.021
235.006,1.022
235.036,1.029
235.065,1.024
235.095,1.023
235.125,1.020
235.156,1.022
235.186,1.021
235.216,1.025
235.246,1.022
235.276,1.022
235.306,1.021
235.336,1.026
235.366,1.024
235.396,1.024
235.425,1.022
235.455,1.022
235.485,1.024
235.516,1.022
235.546,1.022
235.576,1.022
235.606,1.021
235.636,1.023
235.666,1.019
235.696,1.026
235.726,1.032
235.756,1.024
235.786,1.019
235.815,1.023
235.845,1.024
235.875,1.026
235.906,1.025
235.936,1.021
235.966,1.022
235.996,1.026
236.026,1.025
236.056,1.021
236.086,1.024
236.116,1.022
236.146,1.024
236.175,1.021
236.205,1.022
236.235,1.026
236.266,1.023
236.296,1.024
236.326,1.026
236.356,1.021
236.386,1.019
236.416,1.027
236.446,1.030
236.476,1.020
236.506,1.021
236.536,1.021
236.565,1.022
236.595,1.023
236.625,1.025
236.656,1.022
236.686,1.021
236.716,1.024
236.746,1.026
236.776,1.021
236.806,1.025
236.836,1.024
236.866,1.024
236.896,1.023
236.925,1.022
236.955,1.021
236.985,1.023
237.016,1.025
237.046,1.028
237.076,1.019
237.106,1.022
237.136,1.021
237.166,1.019
237.196,1.024
237.226,1.028
237.256,1.022
237.286,1.019
237.315,1.024
237.345,1.022
237.375,1.024
237.406,1.021
237.436,1.024
237.466,1.024
237.496,1.026
237.526,1.023
237.556,1.022
237.586,1.021
237.616,1.022
237.646,1.024
237.675,1.025
237.705,1.021
237.735,1.023
237.766,1.025
237.796,1.022
237.826,1.023
237.856,1.024
237.886,1.019
237.916,1.023
237.946,1.033
237.976,1.025
238.006,1.020
238.036,1.019
238.065,1.023
