df_hash,22ZHK4.E50QS1
397.749,625
397.774,569
397.799,462
397.824,334
397.849,226
397.874,151
397.899,68
397.924,-69
397.949,-257
397.974,-422
397.999,-465
398.024,-347
398.049,-123
398.074,97
398.099,235
398.124,283
398.149,291
398.174,300
398.199,314
398.224,314
398.249,292
398.274,267
398.299,264
398.324,280
398.349,288
398.374,259
398.399,192
398.424,115
398.449,50
398.474,-3
398.499,-72
398.524,-174
398.549,-285
398.574,-344
398.599,-290
398.624,-114
398.649,126
398.674,341
398.699,470
398.724,514
398.749,514
398.774,504
398.799,483
398.824,438
398.849,374
398.874,316
398.899,284
398.924,265
398.949,227
398.974,158
398.999,85
399.024,41
399.049,24
399.074,-10
399.099,-102
399.124,-226
399.149,-299
399.174,-243
399.199,-53
399.224,191
399.249,393
399.274,504
399.299,545
399.324,562
399.349,577
399.374,575
399.399,539
399.424,477
399.449,421
399.474,385
399.499,356
399.524,307
399.549,232
399.574,152
399.599,86
399.624,21
399.649,-75
399.674,-208
399.699,-327
399.724,-355
399.749,-246
399.774,-27
399.799,217
399.824,409
399.849,525
399.874,587
399.899,627
399.924,658
399.949,670
399.974,658
399.999,634
400.024,617
400.049,614
400.074,613
400.099,594
400.124,547
400.149,485
400.174,428
400.199,385
400.224,336
400.249,248
400.274,108
400.299,-53
400.324,-167
400.349,-170
400.374,-56
400.399,114
400.424,262
400.449,340
400.474,360
400.499,362
400.524,367
400.549,364
400.574,334
400.599,281
400.624,239
400.649,234
400.674,257
400.699,273
400.724,250
400.749,190
400.774,121
400.799,64
400.824,9
400.849,-75
400.874,-204
400.899,-346
400.924,-433
400.949,-408
400.974,-267
400.999,-69
401.024,106
401.049,211
401.074,257
401.099,287
401.124,328
401.149,368
401.174,378
401.199,349
401.224,310
401.249,294
401.274,304
401.299,309
401.324,276
401.349,209
401.374,139
401.399,88
401.424,37
401.449,-46
401.474,-157
401.499,-236
401.524,-212
401.549,-63
401.574,155
401.599,361
401.624,503
401.649,585
401.674,638
401.699,678
401.724,695
401.749,678
401.774,639
401.799,602
401.824,582
401.849,573
401.874,559
401.899,524
401.924,462
401.949,376
401.974,277
401.999,184
402.024,105
402.049,23
402.074,-86
402.099,-224
402.124,-337
402.149,-353
402.174,-240
402.199,-51
402.224,119
402.249,217
402.274,259
402.299,303
402.324,368
402.349,423
402.374,428
402.399,392
402.424,366
402.449,381
402.474,415
402.499,422
402.524,388
402.549,337
402.574,298
402.599,262
402.624,205
402.649,127
402.674,59
402.699,14
402.724,-34
402.749,-124
402.774,-241
402.799,-306
402.824,-245
402.849,-65
402.874,144
402.899,300
402.924,388
402.949,456
402.974,536
402.999,608
403.024,637
403.049,624
403.074,607
403.099,614
403.124,626
403.149,607
403.174,548
403.199,478
403.224,420
403.249,364
403.274,286
403.299,190
403.324,105
403.349,46
403.374,-17
403.399,-119
403.424,-244
403.449,-318
403.474,-275
403.499,-127
403.524,45
403.549,167
403.574,227
403.599,262
403.624,300
403.649,330
403.674,327
403.699,294
403.724,256
403.749,239
403.774,241
403.799,246
403.824,245
403.849,230
403.874,195
403.899,135
403.924,62
403.949,0
403.974,-44
403.999,-92
404.024,-170
404.049,-259
404.074,-291
404.099,-206
404.124,-9
404.149,219
404.174,397
404.199,495
404.224,543
404.249,574
404.274,595
404.299,594
404.324,575
404.349,561
404.374,564
404.399,567
404.424,546
404.449,495
404.474,426
404.499,349
404.524,268
404.549,180
404.574,93
404.599,5
404.624,-101
404.649,-239
404.674,-379
404.699,-443
404.724,-369
404.749,-170
404.774,65
404.799,249
404.824,359
404.849,435
404.874,512
404.899,575
404.924,591
404.949,563
404.974,530
404.999,524
405.024,531
405.049,510
405.074,446
405.099,363
405.124,293
405.149,235
405.174,169
405.199,85
405.224,0
405.249,-77
405.274,-164
405.299,-272
405.324,-369
405.349,-385
405.374,-271
405.399,-56
405.424,169
405.449,334
405.474,429
405.499,490
405.524,545
405.549,583
405.574,588
405.599,564
405.624,540
405.649,534
405.674,539
405.699,533
405.724,506
405.749,463
405.774,411
405.799,353
405.824,294
405.849,238
405.874,180
405.899,101
405.924,-4
405.949,-111
405.974,-159
405.999,-102
406.024,52
406.049,244
406.074,410
406.099,523
406.124,587
406.149,608
406.174,579
406.199,499
406.224,392
406.249,303
406.274,255
406.299,235
406.324,205
406.349,140
406.374,49
406.399,-35
406.424,-91
406.449,-122
406.474,-154
406.499,-215
406.524,-310
406.549,-408
406.574,-450
406.599,-382
406.624,-197
406.649,47
406.674,268
406.699,404
406.724,455
406.749,465
406.774,477
406.799,496
406.824,495
406.849,457
406.874,396
406.899,348
406.924,334
406.949,340
406.974,328
406.999,269
407.024,164
407.049,40
407.074,-75
407.099,-173
407.124,-255
407.149,-313
407.174,-317
407.199,-226
407.224,-26
407.249,248
407.274,524
407.299,739
407.324,878
407.349,972
407.374,1052
407.399,1119
407.424,1142
407.449,1104
407.474,1025
407.499,952
407.524,910
407.549,882
407.574,827
407.599,726
407.624,596
407.649,466
407.674,335
407.699,176
407.724,-19
407.749,-211
407.774,-322
407.799,-300
407.824,-174
407.849,-33
407.874,42
407.899,36
407.924,-8
407.949,-43
407.974,-63
407.999,-96
408.024,-162
408.049,-244
408.074,-311
408.099,-349
408.124,-373
408.149,-402
408.174,-434
408.199,-452
408.224,-452
408.249,-458
408.274,-499
408.299,-561
408.324,-583
408.349,-499
408.374,-300
408.399,-48
408.424,173
408.449,325
408.474,427
408.499,522
408.524,621
408.549,694
408.574,715
408.599,694
408.624,674
408.649,686
408.674,719
408.699,735
408.724,711
408.749,660
408.774,602
408.799,534
408.824,434
408.849,301
408.874,178
408.899,133
408.924,198
408.949,346
408.974,503
408.999,615
409.024,674
409.049,703
409.074,723
409.099,728
409.124,703
409.149,644
409.174,569
409.199,500
409.224,441
409.249,381
409.274,305
409.299,215
409.324,126
409.349,44
409.374,-42
409.399,-159
409.424,-307
409.449,-451
409.474,-525
409.499,-481
409.524,-329
409.549,-133
409.574,32
409.599,135
409.624,191
409.649,233
409.674,268
409.699,278
409.724,251
409.749,203
409.774,169
409.799,167
409.824,181
409.849,178
409.874,148
409.899,108
409.924,75
409.949,42
409.974,-19
409.999,-115
410.024,-204
410.049,-218
410.074,-116
410.099,81
410.124,307
410.149,495
410.174,626
410.199,717
410.224,796
410.249,865
410.274,911
410.299,926
410.324,918
410.349,895
410.374,848
410.399,749
410.424,586
410.449,380
410.474,179
410.499,19
410.524,-109
410.549,-242
410.574,-393
410.599,-521
410.624,-557
410.649,-463
410.674,-282
410.699,-105
410.724,2
410.749,46
410.774,89
410.799,184
410.824,325
410.849,467
410.874,576
410.899,658
410.924,738
410.949,813
410.974,842
410.999,781
411.024,630
411.049,443
411.074,280
411.099,169
411.124,90
411.149,15
411.174,-53
411.199,-85
411.224,-48
411.249,57
411.274,196
411.299,318
411.324,390
411.349,411
411.374,406
411.399,399
411.424,397
411.449,384
411.474,348
411.499,297
411.524,257
411.549,243
411.574,234
411.599,186
411.624,74
411.649,-75
411.674,-207
411.699,-289
411.724,-337
411.749,-394
411.774,-469
411.799,-515
411.824,-469
411.849,-324
411.874,-132
411.899,34
411.924,151
411.949,243
411.974,343
411.999,448
412.024,529
412.049,562
412.074,561
412.099,555
412.124,561
412.149,569
412.174,563
412.199,535
412.224,490
412.249,439
412.274,384
412.299,325
412.324,251
412.349,154
412.374,38
412.399,-62
412.424,-96
412.449,-27
412.474,127
412.499,304
412.524,439
412.549,519
412.574,574
412.599,632
412.624,685
412.649,701
412.674,670
412.699,619
412.724,583
412.749,561
412.774,527
412.799,456
412.824,361
412.849,265
412.874,179
412.899,91
412.924,-11
412.949,-118
412.974,-214
412.999,-301
413.024,-396
413.049,-500
413.074,-573
413.099,-559
413.124,-441
413.149,-258
413.174,-78
413.199,50
413.224,130
413.249,183
413.274,225
413.299,250
413.324,255
413.349,253
413.374,265
413.399,304
413.424,354
413.449,390
413.474,391
413.499,363
413.524,329
413.549,314
413.574,315
413.599,306
413.624,259
413.649,172
413.674,88
413.699,61
413.724,120
413.749,245
413.774,382
413.799,487
413.824,548
413.849,580
413.874,594
413.899,592
413.924,573
413.949,543
413.974,517
413.999,502
414.024,497
414.049,490
414.074,470
414.099,428
414.124,363
414.149,282
414.174,203
414.199,132
414.224,53
414.249,-57
414.274,-198
414.299,-323
414.324,-360
414.349,-272
414.374,-87
414.399,117
414.424,276
414.449,374
414.474,433
414.499,475
414.524,500
414.549,493
414.574,458
414.599,416
414.624,390
414.649,381
414.674,373
414.699,349
414.724,307
414.749,254
414.774,196
414.799,130
414.824,50
414.849,-50
414.874,-165
414.899,-265
414.924,-307
414.949,-251
414.974,-97
414.999,109
415.024,300
415.049,429
415.074,495
415.099,527
415.124,546
415.149,547
415.174,518
415.199,466
415.224,419
415.249,396
415.274,389
415.299,364
415.324,301
415.349,216
415.374,144
415.399,93
415.424,34
415.449,-65
415.474,-194
415.499,-285
415.524,-267
415.549,-129
415.574,64
415.599,224
415.624,306
415.649,328
415.674,336
415.699,351
415.724,353
415.749,320
415.774,264
415.799,219
415.824,204
415.849,200
415.874,171
415.899,106
415.924,29
415.949,-26
415.974,-62
415.999,-100
416.024,-154
416.049,-189
416.074,-147
416.099,0
416.124,219
416.149,432
416.174,579
416.199,651
416.224,686
416.249,717
416.274,742
416.299,741
416.324,707
416.349,660
416.374,627
416.399,608
416.424,578
416.449,513
416.474,420
416.499,320
416.524,222
416.549,102
416.574,-59
416.599,-246
416.624,-390
416.649,-423
416.674,-331
416.699,-165
416.724,2
416.749,134
416.774,232
416.799,308
416.824,356
416.849,359
416.874,322
416.899,275
416.924,253
416.949,266
416.974,294
416.999,309
417.024,298
417.049,269
417.074,228
417.099,180
417.124,121
417.149,47
417.174,-44
417.199,-145
417.224,-231
417.249,-261
417.274,-200
417.299,-53
417.324,133
417.349,300
417.374,418
417.399,494
417.424,551
417.449,590
417.474,594
417.499,557
417.524,500
417.549,462
417.574,451
417.599,443
417.624,405
417.649,334
417.674,258
417.699,203
417.724,160
417.749,97
417.774,5
417.799,-84
417.824,-113
417.849,-50
417.874,83
417.899,229
417.924,343
417.949,416
417.974,468
417.999,511
418.024,539
418.049,539
418.074,515
418.099,491
418.124,483
418.149,486
418.174,475
418.199,434
418.224,376
418.249,326
418.274,290
418.299,239
418.324,141
418.349,-2
418.374,-145
418.399,-226
418.424,-215
418.449,-142
418.474,-62
418.499,-15
418.524,-1
418.549,6
418.574,25
418.599,49
418.624,59
418.649,49
418.674,38
418.699,51
418.724,91
418.749,131
418.774,142
418.799,119
418.824,93
418.849,91
418.874,106
418.899,95
418.924,26
418.949,-67
418.974,-107
418.999,-25
419.024,169
419.049,396
419.074,571
419.099,664
419.124,704
419.149,730
419.174,753
419.199,758
419.224,733
419.249,689
419.274,644
419.299,601
419.324,555
419.349,504
419.374,455
419.399,407
419.424,348
419.449,264
419.474,164
419.499,69
419.524,-13
419.549,-100
419.574,-210
419.599,-324
419.624,-382
419.649,-333
419.674,-180
419.699,11
419.724,165
419.749,242
419.774,254
419.799,240
419.824,231
419.849,246
419.874,296
419.899,379
419.924,474
419.949,546
419.974,566
419.999,535
420.024,477
420.049,419
420.074,364
420.099,292
420.124,180
420.149,23
420.174,-155
420.199,-307
420.224,-380
420.249,-343
420.274,-211
420.299,-35
420.324,125
420.349,241
420.374,319
420.399,376
420.424,416
420.449,429
420.474,414
420.499,388
420.524,376
420.549,379
420.574,373
420.599,328
420.624,243
420.649,150
420.674,82
420.699,45
420.724,18
420.749,-30
420.774,-112
420.799,-211
420.824,-286
420.849,-292
420.874,-202
420.899,-29
420.924,180
420.949,371
420.974,513
420.999,606
421.024,675
421.049,731
421.074,769
421.099,778
421.124,763
421.149,741
421.174,723
421.199,703
421.224,667
421.249,611
421.274,543
421.299,473
421.324,398
421.349,311
421.374,215
421.399,126
421.424,51
421.449,-22
421.474,-114
421.499,-217
421.524,-289
421.549,-278
421.574,-165
421.599,13
421.624,192
421.649,324
421.674,400
421.699,435
421.724,445
421.749,429
421.774,382
421.799,312
421.824,241
421.849,191
421.874,166
421.899,151
421.924,124
421.949,76
421.974,14
421.999,-51
422.024,-123
422.049,-215
422.074,-335
422.099,-458
422.124,-530
422.149,-504
422.174,-373
422.199,-186
422.224,-7
422.249,127
422.274,224
422.299,314
422.324,410
422.349,502
422.374,573
422.399,624
422.424,664
422.449,698
422.474,716
422.499,705
422.524,667
422.549,615
422.574,558
422.599,497
422.624,427
422.649,352
422.674,271
422.699,176
422.724,56
422.749,-73
422.774,-166
422.799,-170
422.824,-71
422.849,85
422.874,228
422.899,318
422.924,366
422.949,403
422.974,442
422.999,467
423.024,462
423.049,436
423.074,416
423.099,416
423.124,422
423.149,412
423.174,381
423.199,343
423.224,311
423.249,281
423.274,232
423.299,159
423.324,75
423.349,-1
423.374,-68
423.399,-139
423.424,-222
423.449,-295
423.474,-314
423.499,-243
423.524,-95
423.549,74
423.574,202
423.599,262
423.624,280
423.649,302
423.674,352
423.699,413
423.724,449
423.749,445
423.774,420
423.799,403
423.824,401
423.849,398
423.874,375
423.899,338
423.924,305
423.949,281
423.974,244
423.999,177
424.024,89
424.049,9
424.074,-50
424.099,-112
424.124,-196
424.149,-279
424.174,-299
424.199,-207
424.224,-26
424.249,166
424.274,302
424.299,376
424.324,428
424.349,489
424.374,545
424.399,570
424.424,558
424.449,538
424.474,536
424.499,552
424.524,563
424.549,555
424.574,528
424.599,484
424.624,420
424.649,332
424.674,234
424.699,145
424.724,68
424.749,-11
424.774,-95
424.799,-147
424.824,-112
424.849,23
424.874,210
424.899,365
424.924,446
424.949,472
424.974,496
424.999,536
425.024,567
425.049,552
425.074,491
425.099,416
425.124,362
425.149,334
425.174,312
425.199,275
425.224,215
425.249,139
425.274,59
425.299,-12
425.324,-71
425.349,-127
425.374,-200
425.399,-297
425.424,-391
425.449,-426
425.474,-356
425.499,-188
425.524,13
425.549,177
425.574,270
425.599,313
425.624,348
425.649,393
425.674,431
425.699,437
425.724,406
425.749,366
425.774,348
425.799,361
425.824,382
425.849,376
425.874,330
425.899,258
425.924,188
425.949,125
425.974,49
425.999,-56
426.024,-172
426.049,-242
426.074,-210
426.099,-71
426.124,122
426.149,298
426.174,417
426.199,483
426.224,523
426.249,549
426.274,555
426.299,537
426.324,510
426.349,493
426.374,492
426.399,488
426.424,458
426.449,397
426.474,322
426.499,252
426.524,188
426.549,109
426.574,1
426.599,-121
426.624,-211
426.649,-214
426.674,-109
426.699,71
426.724,262
426.749,406
426.774,485
426.799,520
426.824,538
426.849,550
426.874,548
426.899,527
426.924,497
426.949,471
426.974,453
426.999,426
427.024,375
427.049,304
427.074,226
427.099,148
427.124,57
427.149,-65
427.174,-211
427.199,-336
427.224,-380
427.249,-311
427.274,-150
427.299,42
427.324,204
427.349,308
427.374,364
427.399,397
427.424,417
427.449,421
427.474,404
427.499,376
427.524,358
427.549,357
427.574,360
427.599,347
427.624,311
427.649,267
427.674,230
427.699,188
427.724,108
427.749,-22
427.774,-165
427.799,-242
427.824,-196
427.849,-36
427.874,165
427.899,327
427.924,417
427.949,454
427.974,473
427.999,492
428.024,501
428.049,490
428.074,462
428.099,434
428.124,420
428.149,419
428.174,417
428.199,401
428.224,365
428.249,318
428.274,273
428.299,230
428.324,177
428.349,96
428.374,-3
428.399,-84
428.424,-90
428.449,-2
428.474,144
428.499,282
428.524,358
428.549,375
428.574,371
428.599,376
428.624,385
428.649,377
428.674,346
428.699,314
428.724,300
428.749,298
428.774,282
428.799,233
428.824,163
428.849,89
428.874,13
428.899,-87
428.924,-226
428.949,-374
428.974,-469
428.999,-452
429.024,-320
429.049,-127
429.074,59
429.099,204
429.124,318
429.149,423
429.174,524
429.199,591
429.224,598
429.249,551
429.274,485
429.299,436
429.324,401
429.349,348
429.374,259
429.399,156
429.424,82
429.449,54
429.474,46
429.499,21
429.524,-20
429.549,-27
429.574,49
429.599,202
429.624,367
429.649,474
429.674,512
429.699,517
429.724,531
429.749,554
429.774,555
429.799,512
429.824,438
429.849,370
429.874,334
429.899,329
429.924,331
429.949,313
429.974,268
429.999,200
430.024,131
430.049,75
430.074,32
430.099,-17
430.124,-94
430.149,-190
430.174,-266
430.199,-275
430.224,-207
430.249,-98
430.274,7
430.299,93
430.324,177
430.349,281
430.374,395
430.399,484
430.424,521
430.449,518
430.474,508
430.499,517
430.524,540
430.549,548
430.574,520
430.599,462
430.624,399
430.649,354
430.674,322
430.699,278
430.724,195
430.749,82
430.774,-13
430.799,-32
430.824,49
430.849,203
430.874,361
430.899,475
430.924,540
430.949,586
430.974,633
430.999,671
431.024,673
431.049,632
431.074,573
431.099,525
431.124,494
431.149,464
431.174,412
431.199,336
431.224,246
431.249,146
431.274,28
431.299,-116
431.324,-266
431.349,-370
431.374,-380
431.399,-289
431.424,-144
431.449,-10
431.474,75
431.499,124
431.524,168
431.549,221
431.574,263
431.599,272
431.624,259
431.649,257
431.674,289
431.699,338
431.724,371
431.749,380
431.774,386
431.799,398
431.824,382
431.849,289
431.874,126
431.899,-21
431.924,-54
431.949,48
431.974,207
431.999,316
432.024,340
432.049,319
432.074,295
432.099,257
432.124,164
432.149,21
432.174,-107
432.199,-168
432.224,-175
432.249,-196
432.274,-270
432.299,-367
432.324,-434
432.349,-463
432.374,-501
432.399,-586
432.424,-698
432.449,-780
432.474,-786
432.499,-700
432.524,-514
432.549,-237
432.574,83
432.599,350
432.624,497
432.649,565
432.674,687
432.699,936
432.724,1214
432.749,1311
432.774,1122
432.799,770
432.824,508
432.849,485
432.874,623
432.899,734
432.924,723
432.949,650
432.974,611
432.999,603
433.024,547
433.049,417
433.074,296
433.099,287
433.124,401
433.149,549
433.174,650
433.199,700
433.224,730
433.249,737
433.274,681
433.299,557
433.324,425
433.349,346
433.374,312
433.399,267
433.424,184
433.449,101
433.474,54
433.499,17
433.524,-66
433.549,-201
433.574,-317
433.599,-358
433.624,-362
433.649,-418
433.674,-556
433.699,-694
433.724,-728
433.749,-634
433.774,-466
433.799,-267
433.824,-28
433.849,269
433.874,585
433.899,849
433.924,1045
433.949,1219
433.974,1401
433.999,1562
434.024,1672
434.049,1777
434.074,1957
434.099,2193
434.124,2350
434.149,2345
434.174,2293
434.199,2390
434.224,2632
434.249,2749
434.274,2544
434.299,2252
434.324,2376
434.349,2982
434.374,3216
434.399,1799
434.424,-1754
434.449,-6309
434.474,-9661
434.499,-10124
434.524,-7782
434.549,-4303
434.574,-1566
434.599,-399
434.624,-401
434.649,-717
434.674,-821
434.699,-672
434.724,-407
434.749,-95
434.774,212
434.799,388
434.824,317
434.849,66
434.874,-116
434.899,-24
434.924,316
434.949,692
434.974,933
434.999,1039
435.024,1108
435.049,1188
435.074,1240
435.099,1224
435.124,1167
435.149,1126
435.174,1115
435.199,1095
435.224,1038
435.249,959
435.274,895
435.299,848
435.324,789
435.349,700
435.374,594
435.399,489
435.424,386
435.449,281
435.474,205
435.499,210
435.524,316
435.549,475
435.574,608
435.599,673
435.624,691
435.649,709
435.674,739
435.699,754
435.724,728
435.749,673
435.774,625
435.799,601
435.824,581
435.849,531
435.874,438
435.899,322
435.924,208
435.949,97
435.974,-33
435.999,-205
436.024,-402
436.049,-563
436.074,-617
436.099,-536
436.124,-356
436.149,-156
436.174,-1
436.199,91
436.224,142
436.249,171
436.274,181
436.299,169
436.324,148
436.349,146
436.374,172
436.399,200
436.424,196
436.449,154
436.474,103
436.499,72
436.524,48
436.549,-9
436.574,-112
436.599,-214
436.624,-230
436.649,-114
436.674,102
436.699,330
436.724,495
436.749,579
436.774,616
436.799,640
436.824,654
436.849,642
436.874,602
436.899,555
436.924,523
436.949,508
436.974,482
436.999,418
437.024,316
437.049,207
437.074,115
437.099,33
437.124,-73
437.149,-225
437.174,-390
437.199,-487
437.224,-438
437.249,-236
437.274,46
437.299,304
437.324,469
437.349,546
437.374,579
437.399,605
437.424,616
437.449,593
437.474,535
437.499,470
437.524,425
437.549,395
437.574,351
437.599,273
437.624,176
437.649,90
437.674,21
437.699,-57
437.724,-173
437.749,-310
437.774,-400
437.799,-374
437.824,-218
437.849,15
437.874,242
437.899,404
437.924,492
437.949,531
437.974,546
437.999,544
438.024,526
438.049,497
438.074,475
438.099,483
438.124,521
438.149,564
438.174,572
438.199,522
438.224,428
438.249,330
438.274,247
438.299,156
438.324,16
438.349,-178
438.374,-364
438.399,-445
438.424,-364
438.449,-154
438.474,85
438.499,262
438.524,346
438.549,369
438.574,374
438.599,380
438.624,382
438.649,376
438.674,371
438.699,379
438.724,396
438.749,402
438.774,371
438.799,298
438.824,203
438.849,115
438.874,50
438.899,-7
438.924,-92
438.949,-220
438.974,-356
438.999,-425
439.024,-362
439.049,-164
439.074,104
439.099,351
439.124,523
439.149,621
439.174,680
439.199,728
439.224,770
439.249,803
439.274,828
439.299,848
439.324,862
439.349,858
439.374,825
439.399,766
439.424,697
439.449,632
439.474,577
439.499,519
439.524,434
439.549,310
439.574,168
439.599,68
439.624,79
439.649,221
439.674,432
439.699,608
439.724,674
439.749,635
439.774,562
439.799,522
439.824,527
439.849,546
439.874,554
439.899,545
439.924,523
439.949,474
439.974,375
439.999,221
440.024,38
440.049,-132
440.074,-273
440.099,-394
440.124,-517
440.149,-654
440.174,-796
440.199,-906
440.224,-932
440.249,-831
440.274,-611
440.299,-345
440.324,-139
440.349,-56
440.374,-77
440.399,-139
440.424,-211
440.449,-325
440.474,-508
440.499,-729
440.524,-911
440.549,-1025
440.574,-1132
440.599,-1302
440.624,-1494
440.649,-1557
440.674,-1377
440.699,-1024
440.724,-709
440.749,-567
440.774,-492
440.799,-216
440.824,437
440.849,1366
440.874,2268
440.899,2874
440.924,3108
440.949,3044
440.974,2756
440.999,2271
441.024,1634
441.049,982
441.074,502
441.099,297
441.124,324
441.149,452
441.174,568
441.199,629
441.224,629
441.249,565
441.274,441
441.299,291
441.324,156
441.349,36
441.374,-109
441.399,-306
441.424,-490
441.449,-540
441.474,-372
441.499,-23
441.524,371
441.549,686
441.574,875
441.599,978
441.624,1050
441.649,1117
441.674,1168
441.699,1186
441.724,1164
441.749,1104
441.774,991
441.799,786
441.824,445
441.849,-26
441.874,-534
441.899,-923
441.924,-1064
441.949,-956
441.974,-728
441.999,-530
442.024,-408
442.049,-281
442.074,-54
442.099,261
442.124,550
442.149,702
442.174,715
442.199,675
442.224,655
442.249,648
442.274,600
442.299,490
442.324,352
442.349,235
442.374,158
442.399,108
442.424,62
442.449,3
442.474,-88
442.499,-227
442.524,-388
442.549,-495
442.574,-478
442.599,-328
442.624,-113
442.649,82
442.674,227
442.699,336
442.724,428
442.749,499
442.774,538
442.799,556
442.824,578
442.849,622
442.874,688
442.899,775
442.924,878
442.949,980
442.974,1040
442.999,1027
443.024,951
443.049,852
443.074,743
443.099,604
443.124,437
443.149,313
443.174,324
443.199,475
443.224,649
443.249,718
443.274,673
443.299,615
443.324,609
443.349,586
443.374,424
443.399,123
443.424,-178
443.449,-371
443.474,-517
443.499,-769
443.524,-1160
443.549,-1546
443.574,-1789
443.599,-1952
443.624,-2220
443.649,-2636
443.674,-2998
443.699,-3104
443.724,-3033
443.749,-3067
443.774,-3271
443.799,-3248
443.824,-2448
443.849,-792
443.874,1094
443.899,2357
443.924,2635
443.949,2299
443.974,1984
443.999,1978
444.024,2092
444.049,2061
444.074,1910
444.099,1873
444.124,2030
444.149,2164
444.174,2015
444.199,1591
444.224,1176
444.249,1018
444.274,1100
444.299,1211
444.324,1196
444.349,1072
444.374,924
444.399,780
444.424,621
444.449,471
444.474,415
444.499,490
444.524,624
444.549,701
444.574,685
444.599,640
444.624,637
444.649,656
444.674,617
444.699,478
444.724,272
444.749,64
444.774,-119
444.799,-285
444.824,-420
444.849,-484
444.874,-446
444.899,-331
444.924,-193
444.949,-72
444.974,28
444.999,116
445.024,179
445.049,186
445.074,104
445.099,-77
445.124,-334
445.149,-598
445.174,-761
445.199,-737
445.224,-534
445.249,-267
445.274,-84
445.299,-57
445.324,-143
445.349,-254
445.374,-338
445.399,-389
445.424,-392
445.449,-293
445.474,-54
445.499,278
445.524,591
445.549,793
445.574,888
445.599,946
445.624,1009
445.649,1049
445.674,1020
445.699,924
445.724,815
445.749,735
445.774,672
445.799,588
445.824,476
445.849,362
445.874,270
445.899,187
445.924,86
445.949,-32
445.974,-142
445.999,-230
446.024,-317
446.049,-425
446.074,-517
446.099,-508
446.124,-343
446.149,-55
446.174,247
446.199,469
446.224,591
446.249,648
446.274,673
446.299,661
446.324,600
446.349,507
446.374,421
446.399,355
446.424,285
446.449,185
446.474,66
446.499,-30
446.524,-82
446.549,-112
446.574,-166
446.599,-258
446.624,-357
446.649,-423
446.674,-457
446.699,-483
446.724,-505
446.749,-469
446.774,-311
446.799,-23
446.824,319
446.849,617
446.874,816
446.899,932
446.924,1008
446.949,1058
446.974,1065
446.999,1017
447.024,937
447.049,864
447.074,818
447.099,785
447.124,736
447.149,663
447.174,584
447.199,515
447.224,451
447.249,374
447.274,268
447.299,143
447.324,23
447.349,-79
447.374,-179
447.399,-299
447.424,-441
447.449,-563
447.474,-603
447.499,-515
447.524,-314
447.549,-69
447.574,139
447.599,271
447.624,338
447.649,372
447.674,394
447.699,402
447.724,393
447.749,379
447.774,377
447.799,390
447.824,398
447.849,378
447.874,327
447.899,266
447.924,212
447.949,164
447.974,109
447.999,44
448.024,-19
448.049,-71
448.074,-128
448.099,-215
448.124,-331
448.149,-429
448.174,-437
448.199,-316
448.224,-90
448.249,161
448.274,364
448.299,491
448.324,558
448.349,596
448.374,619
448.399,626
448.424,613
448.449,588
448.474,562
448.499,539
448.524,520
448.549,500
448.574,476
448.599,437
448.624,373
448.649,282
448.674,185
448.699,109
448.724,56
448.749,-7
448.774,-121
448.799,-270
448.824,-375
448.849,-346
448.874,-161
448.899,105
448.924,339
448.949,477
448.974,544
448.999,603
449.024,682
449.049,754
449.074,780
449.099,762
449.124,746
449.149,767
449.174,809
449.199,827
449.224,793
449.249,713
449.274,614
449.299,506
449.324,389
449.349,270
449.374,168
449.399,90
449.424,9
449.449,-110
449.474,-261
449.499,-366
449.524,-339
449.549,-161
449.574,85
449.599,284
449.624,373
449.649,373
449.674,350
449.699,335
449.724,307
449.749,239
449.774,138
449.799,48
449.824,1
449.849,-6
449.874,-3
449.899,-9
449.924,-24
449.949,-55
449.974,-118
449.999,-226
450.024,-359
450.049,-478
450.074,-564
450.099,-647
450.124,-769
450.149,-923
450.174,-1027
450.199,-983
450.224,-768
450.249,-466
450.274,-206
450.299,-63
450.324,-16
450.349,2
450.374,37
450.399,79
450.424,118
450.449,185
450.474,337
450.499,601
450.524,921
450.549,1195
450.574,1348
450.599,1391
450.624,1393
450.649,1415
450.674,1468
450.699,1517
450.724,1529
450.749,1494
450.774,1414
450.799,1292
450.824,1133
450.849,963
450.874,828
450.899,758
450.924,740
450.949,722
450.974,657
450.999,543
451.024,414
451.049,300
451.074,202
451.099,102
451.124,0
451.149,-87
451.174,-135
451.199,-157
451.224,-185
451.249,-241
451.274,-306
451.299,-342
451.324,-330
451.349,-295
451.374,-279
451.399,-300
451.424,-348
451.449,-411
451.474,-505
451.499,-642
451.524,-792
451.549,-871
451.574,-798
451.599,-564
451.624,-260
451.649,-1
451.674,154
451.699,237
451.724,311
451.749,407
451.774,502
451.799,558
451.824,571
451.849,573
451.874,589
451.899,615
451.924,625
451.949,609
451.974,579
451.999,552
452.024,524
452.049,480
452.074,419
452.099,349
452.124,277
452.149,186
452.174,62
452.199,-75
452.224,-161
452.249,-134
452.274,10
452.299,204
452.324,362
452.349,438
452.374,448
452.399,434
452.424,423
452.449,414
452.474,398
452.499,378
452.524,359
452.549,346
452.574,336
452.599,326
452.624,317
452.649,305
452.674,281
452.699,242
452.724,199
452.749,167
452.774,140
452.799,88
452.824,-12
452.849,-142
452.874,-232
