df_hash,22ZHK4.KE15WD
235.577,324
235.602,303
235.627,296
235.652,226
235.677,72
235.702,-106
235.727,-235
235.752,-286
235.777,-287
235.802,-273
235.827,-283
235.852,-372
235.877,-580
235.902,-851
235.927,-1001
235.952,-839
235.977,-351
236.002,236
236.027,627
236.052,710
236.077,636
236.102,642
236.127,811
236.152,1014
236.177,1076
236.202,970
236.227,824
236.252,770
236.277,810
236.302,844
236.327,802
236.352,708
236.377,639
236.402,620
236.427,603
236.452,525
236.477,372
236.502,190
236.527,32
236.552,-83
236.577,-172
236.602,-248
236.627,-300
236.652,-306
236.677,-276
236.702,-268
236.727,-355
236.752,-552
236.777,-762
236.802,-827
236.827,-650
236.852,-285
236.877,100
236.902,368
236.927,508
236.952,614
236.977,757
237.002,906
237.027,979
237.052,955
237.077,907
237.102,922
237.127,996
237.152,1044
237.177,996
237.202,878
237.227,778
237.252,742
237.277,728
237.302,656
237.327,499
237.352,305
237.377,132
237.402,-6
237.427,-141
237.452,-284
237.477,-401
237.502,-444
237.527,-425
237.552,-425
237.577,-527
237.602,-719
237.627,-870
237.652,-813
237.677,-482
237.702,17
237.727,480
237.752,751
237.777,836
237.802,864
237.827,949
237.852,1085
237.877,1178
237.902,1167
237.927,1088
237.952,1021
237.977,989
238.002,941
238.027,827
238.052,673
238.077,554
238.102,499
238.127,449
238.152,336
238.177,167
238.202,20
238.227,-64
238.252,-138
238.277,-275
238.302,-459
238.327,-584
238.352,-594
238.377,-572
238.402,-664
238.427,-883
238.452,-1033
238.477,-879
238.502,-393
238.527,185
238.552,563
238.577,648
238.602,597
238.627,615
238.652,753
238.677,896
238.702,926
238.727,842
238.752,738
238.777,684
238.802,680
238.827,694
238.852,712
238.877,722
238.902,690
238.927,587
238.952,435
238.977,302
239.002,223
239.027,156
239.052,33
239.077,-139
239.102,-276
239.127,-327
239.152,-359
239.177,-485
239.202,-704
239.227,-842
239.252,-708
239.277,-295
239.302,193
239.327,537
239.352,685
239.377,751
239.402,844
239.427,950
239.452,984
239.477,932
239.502,876
239.527,888
239.552,932
239.577,912
239.602,787
239.627,623
239.652,514
239.677,488
239.702,491
239.727,466
239.752,392
239.777,275
239.802,125
239.827,-27
239.852,-116
239.877,-94
239.902,-20
239.927,-46
239.952,-270
239.977,-598
240.002,-784
240.027,-648
240.052,-249
240.077,165
240.102,390
240.127,430
240.152,441
240.177,534
240.202,669
240.227,740
240.252,705
240.277,627
240.302,588
240.327,592
240.352,585
240.377,531
240.402,446
240.427,365
240.452,296
240.477,218
240.502,127
240.527,43
240.552,-25
240.577,-104
240.602,-219
240.627,-344
240.652,-417
240.677,-413
240.702,-398
240.727,-475
240.752,-665
240.777,-840
240.802,-805
240.827,-464
240.852,78
240.877,590
240.902,885
240.927,951
240.952,921
240.977,927
241.002,994
241.027,1058
241.052,1067
241.077,1033
241.102,1007
241.127,1004
241.152,997
241.177,963
241.202,922
241.227,898
241.252,870
241.277,776
241.302,587
241.327,346
241.352,131
241.377,-31
241.402,-180
241.427,-342
241.452,-476
241.477,-514
241.502,-471
241.527,-460
241.552,-570
241.577,-732
241.602,-748
241.627,-488
241.652,-37
241.677,367
241.702,565
241.727,602
241.752,644
241.777,771
241.802,903
241.827,920
241.852,809
241.877,681
241.902,630
241.927,640
241.952,622
241.977,527
242.002,398
242.027,311
242.052,293
242.077,312
242.102,314
242.127,265
242.152,154
242.177,0
242.202,-149
242.227,-240
242.252,-284
242.277,-370
242.302,-579
242.327,-853
242.352,-976
242.377,-748
242.402,-192
242.427,425
242.452,818
242.477,909
242.502,857
242.527,866
242.552,986
242.577,1123
242.602,1176
242.627,1135
242.652,1043
242.677,917
242.702,755
242.727,596
242.752,514
242.777,526
242.802,541
242.827,449
242.852,249
242.877,67
242.902,-2
242.927,-21
242.952,-136
242.977,-385
243.002,-624
243.027,-684
243.052,-583
243.077,-523
243.102,-657
243.127,-887
243.152,-948
243.177,-681
243.202,-205
243.227,218
243.252,442
243.277,539
243.302,656
243.327,827
243.352,956
243.377,966
243.402,902
243.427,867
243.452,895
243.477,916
243.502,849
243.527,702
243.552,554
243.577,469
243.602,444
243.627,439
243.652,416
243.677,344
243.702,199
243.727,0
243.752,-164
243.777,-198
243.802,-102
243.827,-22
243.852,-121
243.877,-401
243.902,-656
243.927,-651
243.952,-339
243.977,93
244.002,413
244.027,543
244.052,584
244.077,659
244.102,778
244.127,859
244.152,852
244.177,800
244.202,775
244.227,787
244.252,789
244.277,744
244.302,674
244.327,621
244.352,588
244.377,540
244.402,460
244.427,370
244.452,290
244.477,190
244.502,16
244.527,-227
244.552,-443
244.577,-526
244.602,-474
244.627,-418
244.652,-502
244.677,-730
244.702,-936
244.727,-914
244.752,-592
244.777,-96
244.802,352
244.827,605
244.852,670
244.877,665
244.902,692
244.927,766
244.952,836
244.977,859
245.002,837
245.027,796
245.052,745
245.077,675
245.102,591
245.127,531
245.152,527
245.177,562
245.202,568
245.227,485
245.252,327
245.277,169
245.302,69
245.327,11
245.352,-61
245.377,-177
245.402,-300
245.427,-382
245.452,-437
245.477,-529
245.502,-687
245.527,-826
245.552,-797
245.577,-521
245.602,-74
245.627,361
245.652,645
245.677,773
245.702,837
245.727,912
245.752,994
245.777,1042
245.802,1048
245.827,1050
245.852,1066
245.877,1060
245.902,976
245.927,830
245.952,710
245.977,699
246.002,777
246.027,830
246.052,769
246.077,617
246.102,473
246.127,394
246.152,338
246.177,224
246.202,50
246.227,-102
246.252,-173
246.277,-213
246.302,-337
246.327,-575
246.352,-803
246.377,-840
246.402,-621
246.427,-265
246.452,44
246.477,222
246.502,323
246.527,435
246.552,563
246.577,631
246.602,589
246.627,480
246.652,398
246.677,392
246.702,430
246.727,450
246.752,422
246.777,365
246.802,309
246.827,262
246.852,214
246.877,153
246.902,73
246.927,-26
246.952,-130
246.977,-210
247.002,-255
247.027,-299
247.052,-400
247.077,-567
247.102,-719
247.127,-721
247.152,-508
247.177,-149
247.202,207
247.227,455
247.252,597
247.277,698
247.302,798
247.327,887
247.352,945
247.377,978
247.402,999
247.427,991
247.452,928
247.477,826
247.502,747
247.527,733
247.552,750
247.577,712
247.602,580
247.627,407
247.652,272
247.677,183
247.702,71
247.727,-105
247.752,-292
247.777,-400
247.802,-420
247.827,-446
247.852,-557
247.877,-686
247.902,-669
247.927,-410
247.952,4
247.977,381
248.002,601
248.027,705
248.052,797
248.077,910
248.102,983
248.127,968
248.152,903
248.177,864
248.202,869
248.227,862
248.252,798
248.277,706
248.302,645
248.327,614
248.352,552
248.377,423
248.402,274
248.427,181
248.452,138
248.477,56
248.502,-113
248.527,-292
248.552,-349
248.577,-274
248.602,-233
248.627,-399
248.652,-723
248.677,-934
248.702,-784
248.727,-309
248.752,190
248.777,429
248.802,394
248.827,307
248.852,374
248.877,582
248.902,755
248.927,768
248.952,662
248.977,568
249.002,552
249.027,570
249.052,559
249.077,521
249.102,503
249.127,517
249.152,513
249.177,445
249.202,335
249.227,244
249.252,196
249.277,149
249.302,60
249.327,-52
249.352,-135
249.377,-177
249.402,-240
249.427,-380
249.452,-551
249.477,-618
249.502,-473
249.527,-150
249.552,200
249.577,451
249.602,595
249.627,707
249.652,831
249.677,931
249.702,948
249.727,891
249.752,831
249.777,818
249.802,819
249.827,771
249.852,670
249.877,595
249.902,613
249.927,686
249.952,696
249.977,580
250.002,404
250.027,286
250.052,249
250.077,182
250.102,-24
250.127,-328
250.152,-549
250.177,-565
250.202,-460
250.227,-441
250.252,-606
250.277,-809
250.302,-800
250.327,-487
250.352,-37
250.377,294
250.402,419
250.427,464
250.452,588
250.477,791
250.502,930
250.527,915
250.552,818
250.577,783
250.602,845
250.627,889
250.652,796
250.677,598
250.702,445
250.727,434
250.752,500
250.777,487
250.802,325
250.827,94
250.852,-73
250.877,-125
250.902,-113
250.927,-113
250.952,-159
250.977,-251
251.002,-388
251.027,-555
251.052,-675
251.077,-628
251.102,-359
251.127,39
251.152,372
251.177,504
251.202,473
251.227,443
251.252,535
251.277,720
251.302,866
251.327,889
251.352,827
251.377,782
251.402,800
251.427,832
251.452,808
251.477,719
251.502,626
251.527,577
251.552,556
251.577,501
251.602,379
251.627,217
251.652,66
251.677,-57
251.702,-163
251.727,-243
251.752,-269
251.777,-246
251.802,-258
251.827,-403
251.852,-667
251.877,-875
251.902,-814
251.927,-434
251.952,79
251.977,455
252.002,569
252.027,525
252.052,520
252.077,638
252.102,792
252.127,855
252.152,805
252.177,727
252.202,705
252.227,739
252.252,768
252.277,747
252.302,681
252.327,596
252.352,505
252.377,419
252.402,351
252.427,298
252.452,217
252.477,68
252.502,-128
252.527,-291
252.552,-364
252.577,-390
252.602,-464
252.627,-597
252.652,-669
252.677,-535
252.702,-193
252.727,197
252.752,464
252.777,580
252.802,650
252.827,761
252.852,874
252.877,894
252.902,805
252.927,696
252.952,660
252.977,691
253.002,712
253.027,676
253.052,607
253.077,544
253.102,479
253.127,382
253.152,262
253.177,165
253.202,109
253.227,46
253.252,-71
253.277,-216
253.302,-313
253.327,-348
253.352,-417
253.377,-602
253.402,-825
253.427,-863
253.452,-563
253.477,-24
253.502,458
253.527,660
253.552,618
253.577,553
253.602,632
253.627,820
253.652,964
253.677,974
253.702,895
253.727,814
253.752,762
253.777,714
253.802,663
253.827,637
253.852,645
253.877,640
253.902,566
253.927,441
253.952,337
253.977,285
254.002,216
254.027,40
254.052,-221
254.077,-421
254.102,-439
254.127,-324
254.152,-272
254.177,-420
254.202,-693
254.227,-869
254.252,-782
254.277,-470
254.302,-105
254.327,174
254.352,361
254.377,517
254.402,675
254.427,809
254.452,897
254.477,950
254.502,988
254.527,996
254.552,941
254.577,826
254.602,712
254.627,655
254.652,655
254.677,660
254.702,629
254.727,568
254.752,496
254.777,411
254.802,301
254.827,183
254.852,99
254.877,51
254.902,-15
254.927,-153
254.952,-317
254.977,-394
255.002,-328
255.027,-228
255.052,-276
255.077,-530
255.102,-820
255.127,-885
255.152,-616
255.177,-160
255.202,231
255.227,433
255.252,513
255.277,609
255.302,764
255.327,908
255.352,966
255.377,944
255.402,900
255.427,879
255.452,880
255.477,886
255.502,880
255.527,838
255.552,727
255.577,551
255.602,377
255.627,294
255.652,314
255.677,353
255.702,315
255.727,192
255.752,63
255.777,-13
255.802,-63
255.827,-148
255.852,-273
255.877,-378
255.902,-434
255.927,-495
255.952,-620
255.977,-759
256.002,-755
256.027,-504
256.052,-89
256.077,278
256.102,464
256.127,522
256.152,594
256.177,734
256.202,858
256.227,866
256.252,782
256.277,718
256.302,737
256.327,785
256.352,772
256.377,692
256.402,616
256.427,588
256.452,561
256.477,471
256.502,335
256.527,235
256.552,202
256.577,163
256.602,33
256.627,-153
256.652,-258
256.677,-200
256.702,-81
256.727,-98
256.752,-326
256.777,-607
256.802,-688
256.827,-455
256.852,-40
256.877,322
256.902,506
256.927,562
256.952,615
256.977,718
257.002,827
257.027,879
257.052,864
257.077,814
257.102,755
257.127,687
257.152,617
257.177,574
257.202,571
257.227,580
257.252,541
257.277,430
257.302,287
257.327,179
257.352,123
257.377,74
257.402,-21
257.427,-156
257.452,-268
257.477,-322
257.502,-362
257.527,-468
257.552,-652
257.577,-802
257.602,-762
257.627,-470
257.652,-26
257.677,377
257.702,615
257.727,696
257.752,722
257.777,766
257.802,829
257.827,870
257.852,876
257.877,865
257.902,844
257.927,792
257.952,692
257.977,572
258.002,493
258.027,487
258.052,511
258.077,490
258.102,392
258.127,257
258.152,147
258.177,76
258.202,6
258.227,-93
258.252,-205
258.277,-292
258.302,-350
258.327,-427
258.352,-561
258.377,-706
258.402,-746
258.427,-587
258.452,-248
258.477,143
258.502,452
258.527,630
258.552,729
258.577,819
258.602,914
258.627,971
258.652,961
258.677,914
258.702,889
258.727,901
258.752,891
258.777,793
258.802,622
258.827,477
258.852,444
258.877,497
258.902,522
258.927,435
258.952,279
258.977,165
259.002,137
259.027,106
259.052,-37
259.077,-287
259.102,-499
259.127,-547
259.152,-475
259.177,-453
259.202,-586
259.227,-771
259.252,-791
259.277,-531
259.302,-101
259.327,270
259.352,458
259.377,524
259.402,611
259.427,768
259.452,912
259.477,940
259.502,857
259.527,768
259.552,762
259.577,823
259.602,861
259.627,818
259.652,725
259.677,653
259.702,627
259.727,590
259.752,469
259.777,269
259.802,79
259.827,-5
259.852,19
259.877,60
259.902,18
259.927,-110
259.952,-239
259.977,-297
260.002,-320
260.027,-410
260.052,-599
260.077,-772
260.102,-758
260.127,-491
260.152,-88
260.177,255
260.202,445
260.227,535
260.252,636
260.277,775
260.302,890
260.327,920
260.352,885
260.377,853
260.402,855
260.427,862
260.452,834
260.477,781
260.502,738
260.527,712
260.552,664
260.577,553
260.602,389
260.627,221
260.652,99
260.677,46
260.702,56
260.727,93
260.752,87
260.777,-22
260.802,-225
260.827,-412
260.852,-456
260.877,-345
260.902,-224
260.927,-260
260.952,-460
260.977,-635
261.002,-574
261.027,-247
261.052,166
261.077,460
261.102,576
261.127,613
261.152,681
261.177,781
261.202,843
261.227,831
261.252,791
261.277,784
261.302,816
261.327,837
261.352,811
261.377,747
261.402,677
261.427,614
261.452,549
261.477,475
261.502,400
261.527,324
261.552,230
261.577,98
261.602,-63
261.627,-212
261.652,-300
261.677,-308
261.702,-269
261.727,-255
261.752,-340
261.777,-537
261.802,-761
261.827,-847
261.852,-666
261.877,-240
261.902,243
261.927,567
261.952,649
261.977,598
262.002,591
262.027,706
262.052,869
262.077,950
262.102,901
262.127,782
262.152,693
262.177,674
262.202,697
262.227,715
262.252,704
262.277,668
262.302,612
262.327,535
262.352,440
262.377,341
262.402,257
262.427,191
262.452,133
262.477,67
262.502,-13
262.527,-105
262.552,-195
262.577,-280
262.602,-374
262.627,-500
262.652,-655
262.677,-775
262.702,-760
262.727,-543
262.752,-171
262.777,211
262.802,466
262.827,568
262.852,610
262.877,698
262.902,840
262.927,949
262.952,941
262.977,830
263.002,715
263.027,681
263.052,722
263.077,766
263.102,755
263.127,689
263.152,607
263.177,533
263.202,453
263.227,354
263.252,249
263.277,164
263.302,101
263.327,35
263.352,-55
263.377,-154
263.402,-224
263.427,-256
263.452,-297
263.477,-408
263.502,-580
263.527,-714
263.552,-684
263.577,-444
263.602,-76
263.627,268
263.652,486
263.677,585
263.702,646
263.727,732
263.752,833
263.777,888
263.802,864
263.827,794
263.852,746
263.877,758
263.902,795
263.927,784
263.952,681
263.977,518
264.002,376
264.027,319
264.052,332
264.077,348
264.102,308
264.127,216
264.152,117
264.177,46
264.202,-5
264.227,-66
264.252,-142
264.277,-226
264.302,-323
264.327,-459
264.352,-624
264.377,-731
264.402,-657
264.427,-362
264.452,45
264.477,382
264.502,547
264.527,597
264.552,655
264.577,770
264.602,866
264.627,857
264.652,761
264.677,686
264.702,703
264.727,766
264.752,767
264.777,660
264.802,501
264.827,370
264.852,292
264.877,241
264.902,203
264.927,184
264.952,166
264.977,89
265.002,-75
265.027,-251
265.052,-307
265.077,-209
265.102,-87
265.127,-116
265.152,-312
265.177,-486
265.202,-422
265.227,-103
265.252,273
265.277,504
265.302,568
265.327,599
265.352,702
265.377,837
265.402,894
265.427,845
265.452,770
265.477,751
265.502,776
265.527,770
265.552,702
265.577,616
265.602,554
265.627,501
265.652,413
265.677,294
265.702,197
265.727,143
265.752,71
265.777,-93
265.802,-327
265.827,-509
265.852,-547
265.877,-494
265.902,-496
265.927,-629
265.952,-794
265.977,-804
266.002,-566
266.027,-161
266.052,233
266.077,504
266.102,653
266.127,747
266.152,827
266.177,887
266.202,913
266.227,915
266.252,916
266.277,924
266.302,922
266.327,891
266.352,832
266.377,761
266.402,692
266.427,629
266.452,559
266.477,469
266.502,366
266.527,273
266.552,210
266.577,153
266.602,46
266.627,-144
266.652,-365
266.677,-510
266.702,-516
266.727,-451
266.752,-458
266.777,-606
266.802,-790
266.827,-810
266.852,-557
266.877,-122
266.902,291
266.927,547
266.952,663
266.977,735
267.002,815
267.027,881
267.052,901
267.077,898
267.102,912
267.127,935
267.152,914
267.177,818
267.202,688
267.227,600
267.252,581
267.277,590
267.302,573
267.327,514
267.352,432
267.377,339
267.402,234
267.427,128
267.452,48
267.477,-2
267.502,-73
267.527,-211
267.552,-377
267.577,-465
267.602,-415
267.627,-315
267.652,-337
267.677,-547
267.702,-798
267.727,-846
267.752,-591
267.777,-178
267.802,147
267.827,276
267.852,309
267.877,403
267.902,590
267.927,758
267.952,803
267.977,752
268.002,721
268.027,771
268.052,852
268.077,875
268.102,820
268.127,745
268.152,705
268.177,692
268.202,664
268.227,607
268.252,547
268.277,505
268.302,465
268.327,398
268.352,304
268.377,213
268.402,138
268.427,62
268.452,-31
268.477,-125
268.502,-193
268.527,-243
268.552,-326
268.577,-450
268.602,-527
268.627,-421
268.652,-91
268.677,339
268.702,676
268.727,825
268.752,866
268.777,937
268.802,1077
268.827,1189
268.852,1182
268.877,1089
268.902,1040
268.927,1101
268.952,1186
268.977,1150
269.002,952
269.027,709
269.052,572
269.077,570
269.102,603
269.127,562
269.152,439
269.177,299
269.202,181
269.227,58
269.252,-105
269.277,-291
269.302,-453
269.327,-587
269.352,-750
269.377,-965
269.402,-1154
269.427,-1181
269.452,-991
269.477,-681
269.502,-424
269.527,-323
269.552,-355
269.577,-442
269.602,-551
269.627,-694
269.652,-843
269.677,-907
269.702,-812
269.727,-628
269.752,-563
269.777,-787
269.802,-1235
269.827,-1580
269.852,-1441
269.877,-667
269.902,529
269.927,1699
269.952,2443
269.977,2640
270.002,2463
270.027,2195
270.052,2022
270.077,1942
270.102,1836
270.127,1591
270.152,1183
270.177,678
270.202,200
270.227,-117
270.252,-179
270.277,8
270.302,313
270.327,546
270.352,592
270.377,494
270.402,405
270.427,432
270.452,539
270.477,603
270.502,553
270.527,444
270.552,382
270.577,403
270.602,439
270.627,414
270.652,327
270.677,245
270.702,207
270.727,186
270.752,136
270.777,67
270.802,34
270.827,64
270.852,107
270.877,98
270.902,34
270.927,-19
270.952,-27
270.977,-45
271.002,-170
271.027,-396
271.052,-568
271.077,-493
271.102,-132
271.127,338
271.152,668
271.177,748
271.202,687
271.227,685
271.252,830
271.277,1031
271.302,1129
271.327,1071
271.352,949
271.377,880
271.402,877
271.427,846
271.452,717
271.477,526
271.502,382
271.527,326
271.552,283
271.577,153
271.602,-70
271.627,-287
271.652,-407
271.677,-455
271.702,-528
271.727,-657
271.752,-741
271.777,-655
271.802,-414
271.827,-200
271.852,-193
271.877,-384
271.902,-559
271.927,-491
271.952,-146
271.977,291
272.002,594
272.027,678
272.052,638
272.077,614
272.102,656
272.127,705
272.152,689
272.177,614
272.202,552
272.227,548
272.252,566
272.277,528
272.302,409
272.327,272
272.352,197
272.377,184
272.402,150
272.427,30
272.452,-129
272.477,-214
272.502,-177
272.527,-116
272.552,-172
272.577,-353
272.602,-496
272.627,-431
272.652,-200
272.677,-50
272.702,-188
272.727,-540
272.752,-787
272.777,-664
272.802,-212
272.827,274
272.852,540
272.877,589
272.902,612
272.927,746
272.952,943
272.977,1056
273.002,1026
273.027,938
273.052,903
273.077,940
273.102,978
273.127,957
273.152,886
273.177,803
273.202,714
273.227,604
273.252,489
273.277,428
273.302,448
273.327,493
273.352,469
273.377,356
273.402,243
273.427,232
273.452,311
273.477,335
273.502,174
273.527,-144
273.552,-434
273.577,-518
273.602,-377
273.627,-138
273.652,59
273.677,179
273.702,266
273.727,350
273.752,409
273.777,428
273.802,450
273.827,534
273.852,664
273.877,736
273.902,670
273.927,520
273.952,446
273.977,548
274.002,745
274.027,853
274.052,778
274.077,607
274.102,487
274.127,434
274.152,306
274.177,-12
274.202,-434
274.227,-725
274.252,-743
274.277,-604
274.302,-560
274.327,-720
274.352,-921
274.377,-903
274.402,-590
274.427,-173
274.452,86
274.477,123
274.502,105
274.527,221
274.552,475
274.577,703
274.602,776
274.627,742
274.652,750
274.677,863
274.702,975
274.727,941
274.752,752
274.777,561
274.802,525
274.827,636
274.852,743
274.877,713
274.902,562
274.927,411
274.952,322
274.977,232
275.002,47
275.027,-222
275.052,-455
275.077,-556
275.102,-578
275.127,-647
275.152,-797
275.177,-886
275.202,-738
275.227,-342
275.252,111
275.277,412
275.302,518
275.327,570
275.352,700
275.377,884
275.402,988
275.427,945
275.452,844
275.477,820
275.502,904
275.527,983
275.552,934
275.577,753
275.602,547
275.627,422
275.652,398
275.677,425
275.702,441
275.727,401
275.752,280
275.777,84
275.802,-121
275.827,-236
275.852,-222
275.877,-165
275.902,-215
275.927,-424
275.952,-661
275.977,-709
276.002,-465
276.027,-38
276.052,347
276.077,555
276.102,623
276.127,665
276.152,736
276.177,791
276.202,771
276.227,685
276.252,599
276.277,554
276.302,534
276.327,510
276.352,483
276.377,481
276.402,502
276.427,496
276.452,418
276.477,282
276.502,147
276.527,51
276.552,-31
276.577,-140
276.602,-271
276.627,-368
276.652,-395
276.677,-394
276.702,-454
276.727,-604
276.752,-752
276.777,-744
276.802,-493
276.827,-63
276.852,375
276.877,676
276.902,805
276.927,837
276.952,861
276.977,914
277.002,976
277.027,1011
277.052,1006
277.077,970
277.102,911
277.127,829
277.152,737
277.177,660
277.202,626
277.227,630
277.252,625
277.277,560
277.302,427
277.327,279
277.352,176
277.377,129
277.402,93
277.427,17
277.452,-97
277.477,-209
277.502,-298
277.527,-408
277.552,-589
277.577,-809
277.602,-930
277.627,-810
277.652,-441
277.677,22
277.702,387
277.727,570
277.752,631
277.777,676
277.802,744
277.827,796
277.852,801
277.877,784
277.902,782
277.927,781
277.952,724
277.977,596
278.002,464
278.027,413
278.052,441
278.077,448
278.102,341
278.127,145
278.152,-26
278.177,-90
278.202,-77
278.227,-79
278.252,-143
278.277,-240
278.302,-327
278.327,-416
278.352,-525
278.377,-603
278.402,-533
278.427,-248
278.452,163
278.477,516
278.502,690
278.527,731
278.552,780
278.577,902
278.602,1026
278.627,1047
278.652,957
278.677,860
278.702,841
278.727,876
278.752,867
278.777,767
278.802,633
278.827,546
278.852,514
278.877,471
278.902,359
278.927,192
278.952,24
278.977,-106
279.002,-208
279.027,-281
279.052,-309
279.077,-298
279.102,-315
279.127,-447
279.152,-686
279.177,-881
279.202,-835
279.227,-488
279.252,9
279.277,406
279.302,553
279.327,510
279.352,464
279.377,541
279.402,711
279.427,844
279.452,848
279.477,758
279.502,677
279.527,672
279.552,711
279.577,713
279.602,634
279.627,514
279.652,422
279.677,376
279.702,331
279.727,234
279.752,85
279.777,-62
279.802,-171
279.827,-256
279.852,-343
279.877,-414
279.902,-426
279.927,-393
279.952,-415
279.977,-587
280.002,-851
280.027,-984
280.052,-783
280.077,-281
280.102,249
280.127,525
280.152,512
280.177,431
280.202,521
280.227,806
280.252,1103
280.277,1230
280.302,1186
280.327,1112
280.352,1120
280.377,1195
280.402,1249
280.427,1232
280.452,1176
280.477,1127
280.502,1088
280.527,1030
280.552,930
280.577,794
280.602,640
280.627,479
280.652,321
280.677,175
280.702,34
280.727,-125
280.752,-315
280.777,-504
280.802,-642
280.827,-723
280.852,-799
280.877,-911
280.902,-1006
280.927,-963
280.952,-722
280.977,-371
281.002,-80
281.027,65
281.052,141
281.077,273
281.102,481
281.127,654
281.152,683
281.177,601
281.202,539
281.227,581
281.252,676
281.277,716
281.302,666
281.327,592
281.352,560
281.377,550
281.402,492
281.427,364
281.452,215
281.477,93
281.502,-23
281.527,-180
281.552,-357
281.577,-459
281.602,-416
281.627,-287
281.652,-219
281.677,-308
281.702,-489
281.727,-592
281.752,-479
281.777,-153
281.802,262
281.827,629
281.852,872
281.877,1005
281.902,1096
281.927,1208
281.952,1344
281.977,1449
282.002,1465
282.027,1407
282.052,1361
282.077,1383
282.102,1409
282.127,1292
282.152,959
282.177,536
282.202,261
282.227,261
282.252,404
282.277,421
282.302,168
282.327,-225
282.352,-491
282.377,-486
282.402,-326
282.427,-255
282.452,-415
282.477,-732
282.502,-1001
282.527,-1064
282.552,-894
282.577,-573
282.602,-220
282.627,72
282.652,259
282.677,358
282.702,431
282.727,528
282.752,645
282.777,726
282.802,727
282.827,661
282.852,585
282.877,540
282.902,521
282.927,499
282.952,459
282.977,412
283.002,371
283.027,340
283.052,323
283.077,314
283.102,285
283.127,192
283.152,19
283.177,-173
283.202,-287
283.227,-284
283.252,-249
283.277,-318
283.302,-531
283.327,-760
283.352,-808
283.377,-595
283.402,-226
283.427,107
283.452,298
283.477,381
283.502,453
283.527,561
283.552,675
283.577,750
283.602,783
283.627,802
283.652,828
283.677,853
283.702,856
283.727,824
283.752,762
283.777,684
283.802,609
283.827,548
283.852,494
283.877,436
283.902,372
283.927,315
283.952,276
283.977,240
284.002,181
284.027,97
284.052,25
284.077,-13
284.102,-61
284.127,-184
284.152,-379
284.177,-518
284.202,-444
284.227,-123
284.252,303
284.277,636
284.302,787
284.327,821
284.352,840
284.377,874
284.402,886
284.427,860
284.452,837
284.477,847
284.502,857
284.527,806
284.552,691
284.577,577
284.602,503
284.627,431
284.652,301
284.677,119
284.702,-32
284.727,-102
284.752,-128
284.777,-187
284.802,-282
284.827,-352
284.852,-383
284.877,-462
284.902,-667
284.927,-921
284.952,-1009
284.977,-805
285.002,-442
285.027,-203
285.052,-242
285.077,-426
285.102,-509
285.127,-416
285.152,-306
285.177,-323
285.202,-344
285.227,-53
285.252,695
285.277,1639
285.302,2306
285.327,2481
285.352,2440
285.377,2651
285.402,3223
285.427,3697
285.452,3426
285.477,2208
285.502,513
285.527,-920
285.552,-1700
285.577,-1984
285.602,-2137
285.627,-2301
285.652,-2367
285.677,-2289
285.702,-2270
285.727,-2516
285.752,-2885
285.777,-2947
285.802,-2468
285.827,-1746
285.852,-1321
285.877,-1345
285.902,-1382
285.927,-959
285.952,-264
285.977,-106
286.002,-1056
286.027,-2673
286.052,-3727
286.077,-3304
286.102,-1656
286.127,63
286.152,922
286.177,1023
286.202,1264
286.227,2337
286.252,4034
286.277,5481
286.302,6000
286.327,5738
286.352,5484
286.377,5900
286.402,6920
286.427,7882
286.452,8247
286.477,8183
286.502,8375
286.527,9217
286.552,10215
286.577,10318
286.602,8906
286.627,6383
286.652,3708
286.677,1379
286.702,-906
286.727,-3461
286.752,-5662
286.777,-6190
286.802,-4476
286.827,-1807
286.852,-639
286.877,-2561
286.902,-6890
286.927,-11318
286.952,-13879
286.977,-14236
287.002,-13201
287.027,-11447
287.052,-9005
287.077,-5924
287.102,-2942
287.127,-1090
287.152,-645
287.177,-736
287.202,-184
287.227,1334
287.252,3055
287.277,3982
287.302,3818
287.327,3023
287.352,2170
287.377,1459
287.402,833
287.427,335
287.452,139
287.477,293
287.502,590
287.527,790
287.552,877
287.577,1023
287.602,1317
287.627,1641
287.652,1836
287.677,1902
287.702,1964
287.727,2072
287.752,2125
287.777,2013
287.802,1781
287.827,1571
287.852,1446
287.877,1314
287.902,1066
287.927,737
287.952,470
287.977,351
288.002,309
288.027,205
288.052,-23
288.077,-310
288.102,-519
288.127,-530
288.152,-281
288.177,186
288.202,716
288.227,1090
288.252,1177
288.277,1054
288.302,943
288.327,1000
288.352,1168
288.377,1262
288.402,1185
288.427,1030
288.452,952
288.477,978
288.502,984
288.527,860
288.552,647
288.577,473
288.602,391
288.627,319
288.652,156
288.677,-78
288.702,-260
288.727,-317
288.752,-318
288.777,-390
288.802,-566
288.827,-740
288.852,-782
288.877,-673
288.902,-509
288.927,-390
288.952,-327
288.977,-253
289.002,-115
289.027,80
289.052,288
289.077,469
289.102,606
289.127,691
289.152,731
289.177,746
289.202,765
289.227,804
289.252,844
289.277,851
289.302,809
289.327,725
289.352,614
289.377,488
289.402,356
289.427,240
289.452,157
289.477,88
289.502,0
289.527,-116
289.552,-217
289.577,-258
289.602,-263
289.627,-326
289.652,-505
289.677,-723
289.702,-807
289.727,-641
289.752,-287
289.777,58
289.802,234
289.827,250
289.852,253
289.877,373
289.902,610
289.927,852
