df_hash,22ZHK4.KE15WD
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.1X32
person_label,V155
date_time_start,2026-06-08_19-32-32.863000_+03
date_time_start_unix,1780929152.863
date_time_end,2026-06-08_19-45-47.480000_+03
length_difference_noticed,no

time,acc_mag
359.922,1.026
359.952,1.023
359.982,1.027
360.012,1.030
360.042,1.029
360.072,1.024
360.102,1.024
360.132,1.027
360.162,1.024
360.192,1.031
360.222,1.027
360.252,1.022
360.282,1.027
360.312,1.025
360.342,1.026
360.372,1.025
360.402,1.027
360.432,1.029
360.462,1.029
360.492,1.027
360.522,1.028
360.552,1.024
360.582,1.027
360.612,1.025
360.642,1.026
360.672,1.026
360.702,1.027
360.732,1.027
360.762,1.029
360.792,1.026
360.822,1.031
360.852,1.023
360.882,1.023
360.912,1.025
360.942,1.028
360.972,1.032
361.002,1.033
361.032,1.035
361.062,1.022
361.092,1.026
361.122,1.030
361.152,1.026
361.182,1.024
361.212,1.033
361.242,1.026
361.272,1.025
361.302,1.028
361.332,1.025
361.362,1.028
361.392,1.026
361.422,1.029
361.452,1.027
361.482,1.027
361.512,1.025
361.542,1.021
361.572,1.029
361.602,1.026
361.632,1.031
361.662,1.029
361.692,1.025
361.722,1.027
361.752,1.026
361.782,1.029
361.812,1.024
361.842,1.034
361.872,1.021
361.902,1.024
361.932,1.028
361.962,1.024
361.992,1.023
362.022,1.030
362.052,1.027
362.082,1.025
362.112,1.029
362.142,1.024
362.172,1.027
362.202,1.027
362.232,1.024
362.262,1.027
362.292,1.025
362.322,1.024
362.352,1.029
362.382,1.026
362.412,1.021
362.442,1.024
362.472,1.029
362.502,1.031
362.532,1.024
362.562,1.025
362.592,1.024
362.622,1.025
362.652,1.029
362.682,1.025
362.712,1.024
362.742,1.030
362.772,1.024
362.802,1.026
362.832,1.031
362.862,1.030
362.892,1.027
362.922,1.028
362.952,1.025
362.982,1.026
363.012,1.030
363.042,1.028
363.072,1.024
363.102,1.028
363.132,1.031
363.162,1.027
363.192,1.030
363.222,1.026
363.252,1.025
363.282,1.031
363.312,1.026
363.342,1.027
363.372,1.026
363.402,1.029
363.432,1.030
363.462,1.025
363.492,1.024
363.522,1.024
363.552,1.024
363.582,1.025
363.612,1.025
363.642,1.025
363.672,1.021
363.702,1.024
363.732,1.027
363.762,1.032
363.792,1.023
363.822,1.025
363.852,1.026
363.882,1.029
363.912,1.029
363.942,1.024
363.972,1.026
364.002,1.024
364.032,1.026
364.062,1.027
364.092,1.029
364.122,1.027
364.152,1.028
364.182,1.031
364.212,1.024
364.242,1.027
364.272,1.027
364.302,1.029
364.332,1.026
364.362,1.024
364.392,1.027
364.422,1.027
364.452,1.028
364.482,1.029
364.512,1.029
364.542,1.026
364.572,1.029
364.602,1.029
364.632,1.030
364.662,1.025
364.692,1.023
364.722,1.030
364.752,1.028
364.782,1.029
364.812,1.027
364.842,1.028
364.872,1.024
364.902,1.025
364.932,1.026
364.962,1.023
364.992,1.029
365.022,1.029
365.052,1.026
365.082,1.027
365.112,1.025
365.142,1.026
365.172,1.027
365.202,1.024
365.232,1.027
365.262,1.027
365.292,1.024
365.322,1.027
365.352,1.025
365.382,1.025
365.412,1.027
365.442,1.024
365.472,1.026
365.502,1.027
365.532,1.031
365.562,1.026
365.592,1.022
365.622,1.026
365.652,1.025
365.682,1.029
365.712,1.027
365.742,1.029
365.772,1.024
365.802,1.030
365.832,1.026
365.862,1.024
365.892,1.025
365.922,1.024
365.952,1.027
365.982,1.024
366.012,1.027
366.042,1.024
366.072,1.027
366.102,1.028
366.132,1.027
366.162,1.026
366.192,1.028
366.222,1.029
366.252,1.028
366.282,1.026
366.312,1.028
366.342,1.029
366.372,1.027
366.402,1.023
366.432,1.024
366.462,1.027
366.492,1.031
366.522,1.025
366.552,1.029
366.582,1.022
366.612,1.024
366.642,1.028
366.672,1.028
366.702,1.023
366.732,1.026
366.762,1.029
366.792,1.025
366.822,1.030
366.852,1.024
366.882,1.027
366.912,1.029
366.942,1.024
366.972,1.024
367.002,1.027
367.032,1.025
367.062,1.028
367.092,1.032
367.122,1.023
367.152,1.024
367.182,1.027
367.212,1.028
367.242,1.023
367.272,1.022
367.302,1.032
367.332,1.027
367.362,1.027
367.392,1.026
367.422,1.028
367.452,1.022
367.482,1.029
367.512,1.025
367.542,1.025
367.572,1.028
367.602,1.029
367.632,1.027
367.662,1.022
367.692,1.025
367.722,1.028
367.752,1.027
367.782,1.028
367.812,1.029
367.842,1.030
367.872,1.030
367.902,1.028
367.932,1.027
367.962,1.027
367.992,1.027
368.022,1.028
368.052,1.027
368.082,1.033
368.112,1.023
368.142,1.021
368.172,1.029
368.202,1.025
368.232,1.030
368.262,1.027
368.292,1.028
368.322,1.021
368.352,1.030
368.382,1.025
368.412,1.025
368.442,1.029
368.472,1.027
368.502,1.029
368.532,1.024
368.562,1.025
368.592,1.025
368.622,1.028
368.652,1.026
368.682,1.028
368.712,1.027
368.742,1.024
368.772,1.027
368.802,1.025
368.832,1.027
368.862,1.028
368.892,1.025
368.922,1.026
368.952,1.029
368.982,1.024
369.012,1.022
369.042,1.029
369.072,1.030
369.102,1.031
369.132,1.027
369.162,1.029
369.192,1.022
369.222,1.029
369.252,1.028
369.282,1.028
369.312,1.031
369.342,1.028
369.372,1.026
369.402,1.028
369.432,1.028
369.462,1.024
369.492,1.026
369.522,1.029
369.552,1.028
369.582,1.024
369.612,1.030
369.642,1.031
369.672,1.027
369.702,1.026
369.732,1.026
369.762,1.025
369.792,1.027
369.822,1.028
369.852,1.023
369.882,1.028
369.912,1.027
369.942,1.030
369.972,1.026
370.002,1.027
370.032,1.019
370.062,1.031
370.092,1.023
370.122,1.025
370.152,1.029
370.182,1.029
370.212,1.027
370.242,1.029
370.272,1.027
370.302,1.024
370.332,1.027
370.362,1.028
370.392,1.024
370.422,1.028
370.452,1.028
370.482,1.026
370.512,1.027
370.542,1.027
370.572,1.031
370.602,1.022
370.632,1.025
370.662,1.029
370.692,1.028
370.722,1.029
370.752,1.031
370.782,1.021
370.812,1.024
370.842,1.031
370.872,1.027
370.902,1.027
370.932,1.027
370.962,1.030
370.992,1.024
371.022,1.029
371.052,1.024
371.082,1.027
371.112,1.024
371.142,1.031
371.172,1.027
371.202,1.028
371.232,1.026
371.262,1.025
371.292,1.024
371.322,1.024
371.352,1.031
371.382,1.026
371.412,1.023
371.442,1.027
371.472,1.029
371.502,1.028
371.532,1.032
371.562,1.029
371.592,1.023
371.622,1.028
371.652,1.025
371.682,1.026
371.712,1.028
371.742,1.029
371.772,1.028
371.802,1.025
371.832,1.030
371.862,1.030
371.892,1.027
371.922,1.026
371.952,1.029
371.982,1.029
372.012,1.027
372.042,1.029
372.072,1.024
372.102,1.024
372.132,1.027
372.162,1.027
372.192,1.030
372.222,1.021
372.252,1.022
372.282,1.027
372.312,1.028
372.342,1.036
372.372,1.023
372.402,1.027
372.432,1.022
372.462,1.028
372.492,1.026
372.522,1.027
372.552,1.025
372.582,1.028
372.612,1.024
372.642,1.027
372.672,1.028
372.702,1.026
372.732,1.028
372.762,1.027
372.792,1.025
372.822,1.029
372.852,1.022
372.882,1.026
372.912,1.027
372.942,1.026
372.972,1.028
373.002,1.019
373.032,1.024
373.062,1.030
373.092,1.024
373.122,1.023
373.152,1.026
373.182,1.027
373.212,1.030
373.242,1.030
373.272,1.026
373.302,1.022
373.332,1.032
373.362,1.027
373.392,1.027
373.422,1.026
373.452,1.027
373.482,1.025
373.512,1.028
373.542,1.030
373.572,1.025
373.602,1.024
373.632,1.029
373.662,1.027
373.692,1.022
373.722,1.024
373.752,1.024
373.782,1.027
373.812,1.022
373.842,1.027
373.872,1.030
373.902,1.024
373.932,1.024
373.962,1.027
373.992,1.027
374.022,1.030
374.052,1.030
374.082,1.031
374.112,1.026
374.142,1.026
374.172,1.031
374.202,1.025
374.232,1.024
374.262,1.028
374.292,1.028
374.322,1.029
374.352,1.027
374.382,1.027
374.412,1.026
374.442,1.027
374.472,1.026
374.502,1.026
374.532,1.029
374.562,1.029
374.592,1.027
374.622,1.030
374.652,1.027
374.682,1.028
374.712,1.027
374.742,1.031
374.772,1.026
374.802,1.022
374.832,1.028
374.862,1.027
374.892,1.029
374.922,1.027
374.952,1.027
374.982,1.022
375.012,1.028
375.042,1.034
375.072,1.027
375.102,1.028
375.132,1.024
375.162,1.025
375.192,1.026
375.222,1.026
375.252,1.026
375.282,1.029
375.312,1.029
375.342,1.029
375.372,1.029
375.402,1.029
375.432,1.027
375.462,1.027
375.492,1.028
375.522,1.027
375.552,1.027
375.582,1.025
375.612,1.025
375.642,1.030
375.672,1.033
375.702,1.024
375.732,1.022
375.762,1.029
375.792,1.027
375.822,1.030
375.852,1.030
375.882,1.029
375.912,1.020
375.942,1.028
375.972,1.028
376.002,1.028
376.032,1.030
376.062,1.029
376.092,1.025
376.122,1.024
376.152,1.025
376.182,1.027
376.212,1.025
376.242,1.028
376.272,1.026
376.302,1.025
376.332,1.029
376.362,1.028
376.392,1.029
376.422,1.025
376.452,1.027
376.482,1.026
376.512,1.026
376.542,1.026
376.572,1.026
376.602,1.032
376.632,1.027
376.662,1.023
376.692,1.028
376.722,1.030
376.752,1.028
376.782,1.031
376.812,1.034
376.842,1.021
376.872,1.027
376.902,1.025
376.932,1.028
376.962,1.028
376.992,1.028
377.022,1.028
377.052,1.026
377.082,1.028
377.112,1.027
377.142,1.028
377.172,1.027
377.202,1.027
377.232,1.026
377.262,1.028
377.292,1.026
377.322,1.029
377.352,1.027
377.382,1.029
377.412,1.024
377.442,1.029
377.472,1.029
377.502,1.028
377.532,1.021
377.562,1.025
377.592,1.030
377.622,1.029
377.652,1.033
377.682,1.027
377.712,1.024
377.742,1.024
377.772,1.030
377.802,1.025
377.832,1.027
377.862,1.030
377.892,1.026
377.922,1.026
377.952,1.029
377.982,1.025
378.012,1.027
378.042,1.028
378.072,1.030
378.102,1.027
378.132,1.028
378.162,1.024
378.192,1.029
378.222,1.027
378.252,1.029
378.282,1.027
378.312,1.028
378.342,1.030
378.372,1.027
378.402,1.023
378.432,1.026
378.462,1.030
378.492,1.030
378.522,1.029
378.552,1.028
378.582,1.021
378.612,1.024
378.642,1.031
378.672,1.026
378.702,1.027
378.732,1.026
378.762,1.027
378.792,1.030
378.822,1.026
378.852,1.027
378.882,1.025
378.912,1.030
378.942,1.024
378.972,1.027
379.002,1.027
379.032,1.025
379.062,1.029
379.092,1.026
379.122,1.025
379.152,1.024
379.182,1.027
379.212,1.029
379.242,1.027
379.272,1.022
379.302,1.027
379.332,1.029
379.362,1.030
379.392,1.028
379.422,1.031
379.452,1.029
379.482,1.021
379.512,1.029
379.542,1.029
379.572,1.025
379.602,1.025
379.632,1.025
379.662,1.029
379.692,1.029
379.722,1.029
379.752,1.025
379.782,1.028
379.812,1.028
379.842,1.026
379.872,1.025
379.902,1.028
379.932,1.029
379.962,1.028
379.992,1.026
380.022,1.027
380.052,1.021
380.082,1.028
380.112,1.026
380.142,1.027
380.172,1.021
380.202,1.027
380.232,1.025
380.262,1.027
380.292,1.031
380.322,1.026
380.352,1.025
380.382,1.022
380.412,1.031
380.442,1.027
380.472,1.027
380.502,1.030
380.532,1.027
380.562,1.025
380.592,1.027
380.622,1.029
380.652,1.027
380.682,1.027
380.712,1.029
380.742,1.026
380.772,1.026
380.802,1.029
380.832,1.027
380.862,1.028
380.892,1.027
380.922,1.029
380.952,1.026
380.982,1.027
381.012,1.028
381.042,1.032
381.072,1.024
381.102,1.021
381.132,1.026
381.162,1.028
381.192,1.031
381.222,1.030
381.252,1.030
381.282,1.023
381.312,1.027
381.342,1.029
381.372,1.030
381.402,1.027
381.432,1.030
381.462,1.027
381.492,1.027
381.522,1.029
381.552,1.026
381.582,1.026
381.612,1.028
381.642,1.025
381.672,1.026
381.702,1.027
381.732,1.026
381.762,1.026
381.792,1.025
381.822,1.027
381.852,1.028
381.882,1.027
381.912,1.023
381.942,1.029
381.972,1.025
382.002,1.023
382.032,1.024
382.062,1.030
382.092,1.027
382.122,1.028
382.152,1.033
382.182,1.020
382.212,1.027
382.242,1.031
382.272,1.027
382.302,1.024
382.332,1.029
382.362,1.027
382.392,1.027
382.422,1.028
382.452,1.031
382.482,1.026
382.512,1.025
382.542,1.029
382.572,1.028
382.602,1.026
382.632,1.028
382.662,1.026
382.692,1.028
382.722,1.024
382.752,1.028
382.782,1.023
382.812,1.028
382.842,1.033
382.872,1.024
382.902,1.023
382.932,1.029
382.962,1.027
382.992,1.028
383.022,1.027
383.052,1.022
383.082,1.026
383.112,1.032
383.142,1.030
383.172,1.025
383.202,1.028
383.232,1.030
383.262,1.028
383.292,1.026
383.322,1.028
383.352,1.025
383.382,1.026
383.412,1.029
383.442,1.024
383.472,1.025
383.502,1.026
383.532,1.031
383.562,1.032
383.592,1.025
383.622,1.028
383.652,1.029
383.682,1.027
383.712,1.023
383.742,1.028
383.772,1.028
383.802,1.029
383.832,1.029
383.862,1.027
383.892,1.025
383.922,1.029
383.952,1.030
383.982,1.027
384.012,1.030
384.042,1.027
384.072,1.027
384.102,1.027
384.132,1.027
384.162,1.028
384.192,1.028
384.222,1.028
384.252,1.026
384.282,1.026
384.312,1.025
384.342,1.024
384.372,1.030
384.402,1.031
384.432,1.030
384.462,1.030
384.492,1.032
384.522,1.026
384.552,1.022
384.582,1.028
384.612,1.028
384.642,1.028
384.672,1.029
384.702,1.027
384.732,1.022
384.762,1.027
384.792,1.029
384.822,1.027
384.852,1.027
384.882,1.030
384.912,1.027
384.942,1.026
384.972,1.025
385.002,1.024
385.032,1.025
385.062,1.028
385.092,1.028
385.122,1.029
385.152,1.027
385.182,1.028
385.212,1.027
385.242,1.026
385.272,1.028
385.302,1.021
385.332,1.029
385.362,1.032
385.392,1.031
385.422,1.021
385.452,1.026
385.482,1.029
385.512,1.028
385.542,1.031
385.572,1.031
385.602,1.027
385.632,1.019
385.662,1.029
385.692,1.027
385.722,1.028
385.752,1.027
385.782,1.027
385.812,1.027
385.842,1.026
385.872,1.028
385.902,1.026
385.932,1.027
385.962,1.026
385.992,1.026
386.022,1.028
386.052,1.025
386.082,1.027
386.112,1.029
386.142,1.026
386.172,1.027
386.202,1.028
386.232,1.022
386.262,1.028
386.292,1.030
386.322,1.028
386.352,1.024
386.382,1.024
386.412,1.031
386.442,1.027
386.472,1.029
386.502,1.024
386.532,1.024
386.562,1.024
386.592,1.031
386.622,1.029
386.652,1.028
386.682,1.025
386.712,1.027
386.742,1.026
386.772,1.027
386.802,1.027
386.832,1.029
386.862,1.027
386.892,1.029
386.922,1.028
386.952,1.026
386.982,1.027
387.012,1.030
387.042,1.025
387.072,1.028
387.102,1.026
387.132,1.026
387.162,1.026
387.192,1.027
387.222,1.029
387.252,1.033
387.282,1.025
387.312,1.023
387.342,1.029
387.372,1.028
387.402,1.031
387.432,1.032
387.462,1.027
387.492,1.020
387.522,1.026
387.552,1.028
387.582,1.026
387.612,1.029
387.642,1.028
387.672,1.025
387.702,1.028
387.732,1.028
387.762,1.026
387.792,1.027
387.822,1.029
387.852,1.027
387.882,1.030
387.912,1.029
387.942,1.028
387.972,1.024
388.002,1.029
388.032,1.027
388.062,1.027
388.092,1.028
388.122,1.025
388.152,1.031
388.182,1.030
388.212,1.027
388.242,1.024
388.272,1.027
388.302,1.028
388.332,1.031
388.362,1.029
388.392,1.031
388.422,1.024
388.452,1.029
388.482,1.028
388.512,1.029
388.542,1.025
388.572,1.031
388.602,1.027
388.632,1.026
388.662,1.026
388.692,1.026
388.722,1.028
388.752,1.028
388.782,1.027
388.812,1.027
388.842,1.029
388.872,1.026
388.902,1.028
388.932,1.028
388.962,1.023
388.992,1.028
389.022,1.026
389.052,1.029
389.082,1.031
389.112,1.022
389.142,1.023
389.172,1.028
389.202,1.029
389.232,1.030
389.262,1.028
389.292,1.024
389.322,1.021
389.352,1.030
389.382,1.031
389.412,1.024
389.442,1.026
389.472,1.028
389.502,1.026
389.532,1.033
389.562,1.028
389.592,1.025
389.622,1.028
389.652,1.026
389.682,1.031
389.712,1.028
389.742,1.025
389.772,1.028
389.802,1.028
389.832,1.026
389.862,1.026
389.892,1.027
389.922,1.031
389.952,1.024
389.982,1.026
390.012,1.028
390.042,1.028
390.072,1.029
390.102,1.026
390.132,1.030
390.162,1.021
390.192,1.027
390.222,1.028
390.252,1.028
390.282,1.028
390.312,1.031
390.342,1.028
390.372,1.028
390.402,1.026
390.432,1.025
390.462,1.026
390.492,1.029
390.522,1.026
390.552,1.029
390.582,1.025
390.612,1.028
390.642,1.026
390.672,1.028
390.702,1.028
390.732,1.023
390.762,1.027
390.792,1.029
390.822,1.030
390.852,1.023
390.882,1.026
390.912,1.027
390.942,1.026
390.972,1.031
391.002,1.029
391.032,1.030
391.062,1.021
391.092,1.030
391.122,1.028
391.152,1.030
391.182,1.029
391.212,1.030
391.242,1.030
391.272,1.028
391.302,1.026
391.332,1.027
391.362,1.026
391.392,1.028
391.422,1.028
391.452,1.025
391.482,1.027
391.512,1.029
391.542,1.025
391.572,1.026
391.602,1.028
391.632,1.024
391.662,1.032
391.692,1.022
391.722,1.032
391.752,1.027
391.782,1.023
391.812,1.027
391.842,1.032
391.872,1.026
391.902,1.027
391.932,1.027
391.962,1.024
391.992,1.026
392.022,1.032
392.052,1.028
392.082,1.027
392.112,1.030
392.142,1.031
392.172,1.027
392.202,1.027
392.232,1.028
392.262,1.023
392.292,1.027
392.322,1.028
392.352,1.025
392.382,1.030
392.412,1.028
392.442,1.028
392.472,1.029
392.502,1.029
392.532,1.026
392.562,1.026
392.592,1.029
392.622,1.027
392.652,1.025
392.682,1.021
392.712,1.029
392.742,1.031
392.772,1.030
392.802,1.029
392.832,1.027
392.862,1.022
392.892,1.031
392.922,1.030
392.952,1.025
392.982,1.027
393.012,1.028
393.042,1.028
393.072,1.029
393.102,1.029
393.132,1.027
393.162,1.027
393.192,1.031
393.222,1.028
393.252,1.027
393.282,1.030
393.312,1.029
393.342,1.029
393.372,1.027
393.402,1.032
393.432,1.030
393.462,1.031
393.492,1.023
393.522,1.025
393.552,1.027
393.582,1.030
393.612,1.032
393.642,1.025
393.672,1.023
393.702,1.023
393.732,1.032
393.762,1.028
393.792,1.024
393.822,1.029
393.852,1.028
393.882,1.025
393.912,1.029
393.942,1.027
393.972,1.031
394.002,1.027
394.032,1.028
394.062,1.026
394.092,1.030
394.122,1.026
394.152,1.031
394.182,1.023
394.212,1.025
394.242,1.028
394.272,1.032
394.302,1.030
394.332,1.021
394.362,1.025
394.392,1.029
394.422,1.031
394.452,1.029
394.482,1.034
394.512,1.029
394.542,1.024
394.572,1.031
394.602,1.031
394.632,1.028
394.662,1.026
394.692,1.030
394.722,1.026
394.752,1.029
394.782,1.031
394.812,1.029
394.842,1.028
394.872,1.027
394.902,1.028
394.932,1.025
394.962,1.030
394.992,1.027
395.022,1.028
395.052,1.029
395.082,1.028
395.112,1.027
395.142,1.026
395.172,1.030
395.202,1.026
395.232,1.022
395.262,1.024
395.292,1.029
395.322,1.030
395.352,1.035
395.382,1.025
395.412,1.022
395.442,1.029
395.472,1.033
395.502,1.028
395.532,1.029
395.562,1.028
395.592,1.028
395.622,1.028
395.652,1.027
395.682,1.028
395.712,1.026
395.742,1.030
395.772,1.029
395.802,1.027
395.832,1.025
395.862,1.027
395.892,1.029
395.922,1.029
395.952,1.029
395.982,1.026
396.012,1.025
396.042,1.028
396.072,1.032
396.102,1.028
396.132,1.023
396.162,1.024
396.192,1.028
396.222,1.033
396.252,1.036
396.282,1.026
396.312,1.026
396.342,1.028
396.372,1.030
396.402,1.030
396.432,1.026
396.462,1.030
396.492,1.030
396.522,1.028
396.552,1.028
396.582,1.027
396.612,1.025
396.642,1.027
396.672,1.029
396.702,1.028
396.732,1.023
396.762,1.029
396.792,1.029
396.822,1.024
396.852,1.027
396.882,1.026
396.912,1.028
396.942,1.029
396.972,1.025
397.002,1.025
397.032,1.028
397.062,1.030
397.092,1.033
397.122,1.032
397.152,1.027
397.182,1.023
397.212,1.030
397.242,1.024
397.272,1.028
397.302,1.031
397.332,1.028
397.362,1.030
397.392,1.030
397.422,1.027
397.452,1.026
397.482,1.028
397.512,1.026
397.542,1.028
397.572,1.027
397.602,1.029
397.632,1.026
397.662,1.026
397.692,1.027
397.722,1.028
397.752,1.032
397.782,1.021
397.812,1.025
397.842,1.028
397.872,1.029
397.902,1.032
397.932,1.027
397.962,1.026
397.992,1.021
398.022,1.031
398.052,1.027
398.082,1.031
398.112,1.031
398.142,1.029
398.172,1.029
398.202,1.024
398.232,1.029
398.262,1.025
398.292,1.027
398.322,1.028
398.352,1.027
398.382,1.024
398.412,1.024
398.442,1.026
398.472,1.028
398.502,1.022
398.532,1.028
398.562,1.030
398.592,1.030
398.622,1.023
398.652,1.024
398.682,1.029
398.712,1.027
398.742,1.030
398.772,1.032
398.802,1.026
398.832,1.022
398.862,1.028
398.892,1.029
398.922,1.026
398.952,1.028
398.982,1.029
399.012,1.029
399.042,1.026
399.072,1.029
399.102,1.030
399.132,1.030
399.162,1.028
399.192,1.026
399.222,1.030
399.252,1.026
399.282,1.027
399.312,1.026
399.342,1.029
399.372,1.027
399.402,1.027
399.432,1.028
399.462,1.031
399.492,1.028
399.522,1.024
399.552,1.026
399.582,1.028
399.612,1.028
399.642,1.031
399.672,1.027
399.702,1.021
399.732,1.024
399.762,1.031
399.792,1.029
399.822,1.027
399.852,1.026
399.882,1.029
399.912,1.028
399.942,1.028
399.972,1.030
400.002,1.030
400.032,1.026
400.062,1.027
400.092,1.027
400.122,1.026
400.152,1.026
400.182,1.029
400.212,1.030
400.242,1.028
400.272,1.030
400.302,1.027
400.332,1.028
400.362,1.034
400.392,1.030
400.422,1.021
400.452,1.030
400.482,1.028
400.512,1.032
400.542,1.028
400.572,1.029
400.602,1.023
400.632,1.026
400.662,1.033
400.692,1.029
400.722,1.026
400.752,1.030
400.782,1.027
400.812,1.028
400.842,1.030
400.872,1.026
400.902,1.026
400.932,1.030
400.962,1.028
400.992,1.027
401.022,1.026
401.052,1.027
401.082,1.029
401.112,1.026
401.142,1.027
401.172,1.024
401.202,1.028
401.232,1.030
401.262,1.030
401.292,1.025
401.322,1.025
401.352,1.031
401.382,1.030
401.412,1.034
401.442,1.027
401.472,1.025
401.502,1.023
401.532,1.033
401.562,1.031
401.592,1.028
401.622,1.028
401.652,1.027
401.682,1.026
401.712,1.030
401.742,1.025
401.772,1.026
401.802,1.027
401.832,1.030
401.862,1.025
401.892,1.029
401.922,1.027
401.952,1.028
401.982,1.025
402.012,1.029
402.042,1.027
402.072,1.032
402.102,1.034
402.132,1.028
402.162,1.025
402.192,1.027
402.222,1.033
402.252,1.025
402.282,1.034
402.312,1.028
402.342,1.021
402.372,1.028
402.402,1.029
402.432,1.026
402.462,1.028
402.492,1.031
402.522,1.025
402.552,1.030
402.582,1.028
402.612,1.025
402.642,1.025
402.672,1.027
402.702,1.030
402.732,1.026
402.762,1.029
402.792,1.024
402.822,1.027
402.852,1.030
402.882,1.029
402.912,1.032
402.942,1.025
402.972,1.023
403.002,1.029
403.032,1.028
403.062,1.032
403.092,1.027
403.122,1.022
403.152,1.027
403.182,1.030
403.212,1.027
403.242,1.026
403.272,1.027
403.302,1.028
403.332,1.028
403.362,1.027
403.392,1.028
403.422,1.029
403.452,1.027
403.482,1.025
403.512,1.028
403.542,1.032
403.572,1.028
403.602,1.028
403.632,1.030
403.662,1.024
403.692,1.033
403.722,1.025
403.752,1.026
403.782,1.032
403.812,1.027
403.842,1.032
403.872,1.035
403.902,1.030
403.932,1.021
403.962,1.030
403.992,1.029
404.022,1.028
404.052,1.030
404.082,1.029
404.112,1.029
404.142,1.025
404.172,1.025
404.202,1.027
404.232,1.029
404.262,1.030
404.292,1.027
404.322,1.027
404.352,1.030
404.382,1.030
404.412,1.027
404.442,1.024
404.472,1.029
404.502,1.032
404.532,1.028
404.562,1.021
404.592,1.027
404.622,1.029
404.652,1.026
404.682,1.033
404.712,1.030
404.742,1.023
404.772,1.026
404.802,1.029
404.832,1.028
404.862,1.025
404.892,1.026
404.922,1.027
404.952,1.026
404.982,1.030
405.012,1.026
405.042,1.027
405.072,1.028
405.102,1.028
405.132,1.028
405.162,1.028
405.192,1.026
405.222,1.027
405.252,1.028
405.282,1.021
405.312,1.027
405.342,1.031
405.372,1.027
405.402,1.022
405.432,1.027
405.462,1.032
405.492,1.031
405.522,1.032
405.552,1.028
405.582,1.023
405.612,1.026
405.642,1.030
405.672,1.028
405.702,1.028
405.732,1.031
405.762,1.030
405.792,1.028
405.822,1.028
405.852,1.024
405.882,1.029
405.912,1.033
405.942,1.027
405.972,1.026
406.002,1.029
406.032,1.027
406.062,1.028
406.092,1.030
406.122,1.028
406.152,1.031
406.182,1.032
406.212,1.031
406.242,1.023
406.272,1.027
406.302,1.028
406.332,1.028
406.362,1.033
406.392,1.029
406.422,1.023
406.452,1.023
406.482,1.029
406.512,1.027
406.542,1.031
406.572,1.029
406.602,1.028
406.632,1.028
406.662,1.028
406.692,1.030
406.722,1.030
406.752,1.026
406.782,1.028
406.812,1.030
406.842,1.028
406.872,1.029
406.902,1.027
406.932,1.032
406.962,1.027
406.992,1.033
407.022,1.024
407.052,1.028
407.082,1.032
407.112,1.028
407.142,1.032
407.172,1.034
407.202,1.026
407.232,1.026
407.262,1.033
407.292,1.026
407.322,1.029
407.352,1.030
407.382,1.030
407.412,1.026
407.442,1.028
407.472,1.029
407.502,1.031
407.532,1.030
407.562,1.028
407.592,1.026
407.622,1.028
407.652,1.028
407.682,1.031
407.712,1.026
407.742,1.025
407.772,1.030
407.802,1.028
407.832,1.023
407.862,1.029
407.892,1.028
407.922,1.031
407.952,1.030
407.982,1.030
408.012,1.023
408.042,1.025
408.072,1.027
408.102,1.028
408.132,1.026
408.162,1.029
408.192,1.026
408.222,1.027
408.252,1.030
408.282,1.028
408.312,1.026
408.342,1.028
408.372,1.029
408.402,1.030
408.432,1.029
408.462,1.030
408.492,1.028
408.522,1.031
408.552,1.023
408.582,1.031
408.612,1.033
408.642,1.026
408.672,1.021
408.702,1.023
408.732,1.027
408.762,1.028
408.792,1.033
408.822,1.029
408.852,1.024
408.882,1.023
408.912,1.032
408.942,1.030
408.972,1.024
409.002,1.031
409.032,1.028
409.062,1.025
409.092,1.024
409.122,1.030
409.152,1.027
409.182,1.029
409.212,1.028
409.242,1.029
409.272,1.028
409.302,1.028
409.332,1.031
409.362,1.030
409.392,1.026
409.422,1.029
409.452,1.023
409.482,1.026
409.512,1.029
409.542,1.029
409.572,1.021
409.602,1.026
409.632,1.033
409.662,1.031
409.692,1.032
409.722,1.031
409.752,1.025
409.782,1.030
409.812,1.030
409.842,1.028
409.872,1.029
409.902,1.027
409.932,1.030
409.962,1.030
409.992,1.024
410.022,1.028
410.052,1.028
410.082,1.031
410.112,1.027
410.142,1.027
410.172,1.027
410.202,1.028
410.232,1.028
410.262,1.024
410.292,1.030
410.322,1.033
410.352,1.029
410.382,1.023
410.412,1.024
410.442,1.029
410.472,1.029
410.502,1.031
410.532,1.027
410.562,1.024
410.592,1.029
410.622,1.031
410.652,1.030
410.682,1.024
410.712,1.031
410.742,1.028
410.772,1.027
410.802,1.026
410.832,1.029
410.862,1.026
410.892,1.028
410.922,1.028
410.952,1.026
410.982,1.026
411.012,1.029
411.042,1.030
411.072,1.028
411.102,1.023
411.132,1.028
411.162,1.029
411.192,1.030
411.222,1.026
411.252,1.026
411.282,1.028
411.312,1.032
411.342,1.033
411.372,1.034
411.402,1.033
411.432,1.024
411.462,1.029
411.492,1.030
411.522,1.028
411.552,1.030
411.582,1.027
411.612,1.027
411.642,1.026
411.672,1.028
411.702,1.026
411.732,1.025
411.762,1.028
411.792,1.029
