df_hash,22ZHK4.W0890N
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.T31E
person_label,V42
date_time_start,2025-10-27_14-12-39.001000_+03
date_time_start_unix,1761559959.001
date_time_end,2025-10-27_14-20-55.956000_+03
length_difference_noticed,no

time,acc_mag
242.006,1.066
242.036,1.059
242.066,1.044
242.096,1.059
242.126,1.052
242.156,1.065
242.186,1.082
242.216,1.059
242.246,1.056
242.276,1.046
242.306,1.040
242.336,1.025
242.366,1.010
242.396,1.037
242.426,1.052
242.456,1.045
242.486,1.019
242.516,1.007
242.546,1.002
242.576,1.029
242.606,1.023
242.636,1.036
242.666,1.050
242.696,1.049
242.726,1.064
242.756,1.041
242.786,1.050
242.816,1.068
242.846,1.021
242.876,1.035
242.906,1.039
242.936,1.029
242.966,1.059
242.996,1.035
243.026,1.016
243.056,1.070
243.086,1.050
243.116,1.039
243.146,1.051
243.176,1.012
243.206,1.011
243.236,1.030
243.266,1.026
243.296,1.029
243.326,1.009
243.356,1.031
243.386,1.004
243.416,0.990
243.446,1.027
243.476,1.049
243.506,1.057
243.536,1.079
243.566,1.065
243.596,1.044
243.626,1.015
243.656,0.994
243.686,1.006
243.716,0.997
243.746,1.023
243.776,1.016
243.806,1.016
243.836,1.046
243.866,1.010
243.896,1.030
243.926,1.015
243.956,0.991
243.986,1.023
244.016,1.028
244.046,1.028
244.076,1.037
244.106,1.012
244.136,1.005
244.166,1.026
244.196,1.030
244.226,1.023
244.256,1.018
244.286,1.031
244.316,1.014
244.346,1.019
244.376,1.053
244.406,1.060
244.436,1.038
244.466,1.052
244.496,1.033
244.526,1.018
244.556,1.058
244.586,1.034
244.616,0.997
244.646,1.033
244.676,1.049
244.706,1.028
244.736,1.020
244.766,1.028
244.796,1.031
244.826,1.032
244.856,1.050
244.886,1.032
244.916,0.998
244.946,1.027
244.976,1.031
245.006,1.042
245.036,1.035
245.066,1.003
245.096,1.028
245.126,1.030
245.156,1.029
245.186,0.999
245.216,1.015
245.246,1.032
245.276,1.065
245.306,1.062
245.336,1.055
245.366,1.051
245.396,1.077
245.426,1.065
245.456,1.060
245.486,1.068
245.516,1.060
245.546,1.068
245.576,1.104
245.606,1.084
245.636,1.049
245.666,1.054
245.696,1.028
245.726,1.020
245.756,1.037
245.786,1.019
245.816,1.027
245.846,1.029
245.876,1.010
245.906,1.036
245.936,1.038
245.966,1.015
245.996,1.052
246.026,1.055
246.056,1.057
246.086,1.043
246.116,1.033
246.146,1.039
246.176,1.053
246.206,1.017
246.236,1.043
246.266,1.039
246.296,1.029
246.326,1.061
246.356,1.044
246.386,1.041
246.416,1.050
246.446,1.054
246.476,1.030
246.506,1.054
246.536,1.056
246.566,1.045
246.596,1.049
246.626,1.054
246.656,1.052
246.686,1.045
246.716,1.043
246.746,1.037
246.776,1.021
246.806,1.031
246.836,1.058
246.866,1.059
246.896,1.046
246.926,1.050
246.956,1.057
246.986,1.039
247.016,1.042
247.046,1.054
247.076,1.040
247.106,1.045
247.136,1.053
247.166,1.056
247.196,1.053
247.226,1.063
247.256,1.051
247.286,1.061
247.316,1.070
247.346,1.066
247.376,1.053
247.406,1.051
247.436,1.059
247.466,1.062
247.496,1.068
247.526,1.060
247.556,1.050
247.586,1.052
247.616,1.044
247.646,1.039
247.676,1.047
247.706,1.059
247.736,1.047
247.766,1.043
247.796,1.047
247.826,1.051
247.856,1.062
247.886,1.060
247.916,1.055
247.946,1.049
247.976,1.047
248.006,1.046
248.036,1.056
248.066,1.047
248.096,1.048
248.126,1.047
248.156,1.043
248.186,1.044
248.216,1.049
248.246,1.044
248.276,1.049
248.306,1.047
248.336,1.055
248.366,1.053
248.396,1.041
248.426,1.043
248.456,1.071
248.486,1.062
248.516,1.061
248.546,1.062
248.576,1.064
248.606,1.072
248.636,1.064
248.666,1.067
248.696,1.073
248.726,1.062
248.756,1.057
248.786,1.063
248.816,1.065
248.846,1.061
248.876,1.055
248.906,1.051
248.936,1.057
248.966,1.062
248.996,1.063
249.026,1.067
249.056,1.063
249.086,1.061
249.116,1.064
249.146,1.069
249.176,1.062
249.206,1.048
249.236,1.056
249.266,1.062
249.296,1.055
249.326,1.065
249.356,1.065
249.386,1.067
249.416,1.062
249.446,1.057
249.476,1.055
249.506,1.059
249.536,1.060
249.566,1.063
249.596,1.071
249.626,1.053
249.656,1.055
249.686,1.063
249.716,1.063
249.746,1.059
249.776,1.067
249.806,1.066
249.836,1.061
249.866,1.064
249.896,1.074
249.926,1.073
249.956,1.077
249.986,1.073
250.016,1.076
250.046,1.072
250.076,1.066
250.106,1.062
250.136,1.074
250.166,1.069
250.196,1.062
250.226,1.053
250.256,1.052
250.286,1.061
250.316,1.077
250.346,1.063
250.376,1.065
250.406,1.059
250.436,1.052
250.466,1.063
250.496,1.060
250.526,1.056
250.556,1.073
250.586,1.067
250.616,1.065
250.646,1.069
250.676,1.067
250.706,1.069
250.736,1.067
250.766,1.069
250.796,1.066
250.826,1.070
250.856,1.064
250.886,1.062
250.916,1.062
250.946,1.074
250.976,1.069
251.006,1.062
251.036,1.070
251.066,1.070
251.096,1.072
251.126,1.072
251.156,1.068
251.186,1.069
251.216,1.070
251.246,1.057
251.276,1.064
251.306,1.062
251.336,1.069
251.366,1.080
251.396,1.060
251.426,1.062
251.456,1.066
251.486,1.070
251.516,1.069
251.546,1.065
251.576,1.076
251.606,1.076
251.636,1.069
251.666,1.073
251.696,1.062
251.726,1.068
251.756,1.075
251.786,1.061
251.816,1.062
251.846,1.072
251.876,1.067
251.906,1.068
251.936,1.063
251.966,1.064
251.996,1.066
252.026,1.060
252.056,1.064
252.086,1.069
252.116,1.065
252.146,1.070
252.176,1.065
252.206,1.067
252.236,1.067
252.266,1.062
252.296,1.069
252.326,1.058
252.356,1.067
252.386,1.068
252.416,1.069
252.446,1.061
252.476,1.065
252.506,1.074
252.536,1.063
252.566,1.060
252.596,1.068
252.626,1.075
252.656,1.068
252.686,1.062
252.716,1.062
252.746,1.067
252.776,1.062
252.806,1.061
252.836,1.069
252.866,1.064
252.896,1.066
252.926,1.065
252.956,1.070
252.986,1.066
253.016,1.064
253.046,1.071
253.076,1.066
253.106,1.067
253.136,1.074
253.166,1.072
253.196,1.065
253.226,1.065
253.256,1.062
253.286,1.064
253.316,1.066
253.346,1.065
253.376,1.058
253.406,1.068
253.436,1.073
253.466,1.059
253.496,1.065
253.526,1.068
253.556,1.071
253.586,1.068
253.616,1.060
253.646,1.065
253.676,1.068
253.706,1.067
253.736,1.077
253.766,1.070
253.796,1.056
253.826,1.065
253.856,1.071
253.886,1.061
253.916,1.062
253.946,1.069
253.976,1.062
254.006,1.068
254.036,1.073
254.066,1.069
254.096,1.064
254.126,1.063
254.156,1.066
254.186,1.067
254.216,1.068
254.246,1.063
254.276,1.071
254.306,1.063
254.336,1.067
254.366,1.073
254.396,1.061
254.426,1.068
254.456,1.068
254.486,1.065
254.516,1.064
254.546,1.071
254.576,1.077
254.606,1.077
254.636,1.063
254.666,1.064
254.696,1.063
254.726,1.067
254.756,1.065
254.786,1.070
254.816,1.072
254.846,1.070
254.876,1.062
254.906,1.067
254.936,1.063
254.966,1.062
254.996,1.072
255.026,1.062
255.056,1.062
255.086,1.080
255.116,1.063
255.146,1.048
255.176,1.118
255.206,0.998
255.236,1.137
255.266,1.101
255.296,1.000
255.326,1.082
255.356,1.041
255.386,1.033
255.416,1.084
255.446,1.055
255.476,1.049
255.506,1.063
255.536,1.058
255.566,1.065
255.596,1.092
255.626,1.062
255.656,1.077
255.686,1.051
255.716,1.061
255.746,1.064
255.776,1.084
255.806,1.061
255.836,1.067
255.866,1.081
255.896,1.052
255.926,1.079
255.956,1.090
255.986,1.078
256.016,1.079
256.046,1.075
256.076,1.082
256.106,1.062
256.136,1.079
256.166,1.085
256.196,1.053
256.226,1.062
256.256,1.064
256.286,1.074
256.316,1.062
256.346,1.067
256.376,1.076
256.406,1.068
256.436,1.056
256.466,1.062
256.496,1.081
256.526,1.082
256.556,1.080
256.586,1.067
256.616,1.062
256.646,1.072
256.676,1.061
256.706,1.074
256.736,1.068
256.766,1.076
256.796,1.088
256.826,1.070
256.856,1.082
256.886,1.073
256.916,1.064
256.946,1.083
256.976,1.070
257.006,1.072
257.036,1.082
257.066,1.064
257.096,1.069
257.126,1.069
257.156,1.067
257.186,1.072
257.216,1.064
257.246,1.077
257.276,1.078
257.306,1.060
257.336,1.075
257.366,1.070
257.396,1.067
257.426,1.076
257.456,1.055
257.486,1.076
257.516,1.064
257.546,1.073
257.576,1.070
257.606,1.062
257.636,1.076
257.666,1.062
257.696,1.072
257.726,1.068
257.756,1.070
257.786,1.072
257.816,1.076
257.846,1.072
257.876,1.068
257.906,1.069
257.936,1.062
257.966,1.079
257.996,1.070
258.026,1.066
258.056,1.085
258.086,1.062
258.116,1.062
258.146,1.074
258.176,1.074
258.206,1.073
258.236,1.060
258.266,1.064
258.296,1.072
258.326,1.085
258.356,1.069
258.386,1.067
258.416,1.071
258.446,1.069
258.476,1.076
258.506,1.065
258.536,1.074
258.566,1.073
258.596,1.070
258.626,1.075
258.656,1.078
258.686,1.062
258.716,1.073
258.746,1.067
258.776,1.075
258.806,1.082
258.836,1.078
258.866,1.072
258.896,1.077
258.926,1.062
258.956,1.067
258.986,1.078
259.016,1.062
259.046,1.062
259.076,1.076
259.106,1.072
259.136,1.072
259.166,1.050
259.196,1.065
259.226,1.078
259.256,1.074
259.286,1.087
259.316,1.062
259.346,1.073
259.376,1.073
259.406,1.066
259.436,1.079
259.466,1.062
259.496,1.072
259.526,1.074
259.556,1.072
259.586,1.072
259.616,1.062
259.646,1.077
259.676,1.077
259.706,1.067
259.736,1.062
259.766,1.061
259.796,1.073
259.826,1.067
259.856,1.058
259.886,1.077
259.916,1.073
259.946,1.069
259.976,1.068
260.006,1.073
260.036,1.076
260.066,1.074
260.096,1.058
260.126,1.077
260.156,1.086
260.186,1.062
260.216,1.072
260.246,1.077
260.276,1.056
260.306,1.074
260.336,1.065
260.366,1.073
260.396,1.076
260.426,1.067
260.456,1.075
260.486,1.064
260.516,1.071
260.546,1.074
260.576,1.063
260.606,1.073
260.636,1.074
260.666,1.062
260.696,1.068
260.726,1.073
260.756,1.070
260.786,1.078
260.816,1.064
260.846,1.064
260.876,1.074
260.906,1.062
260.936,1.083
260.966,1.076
260.996,1.062
261.026,1.072
261.056,1.072
261.086,1.070
261.116,1.077
261.146,1.074
261.176,1.062
261.206,1.080
261.236,1.068
261.266,1.060
261.296,1.081
261.326,1.071
261.356,1.072
261.386,1.068
261.416,1.057
261.446,1.080
261.476,1.072
261.506,1.074
261.536,1.079
261.566,1.067
261.596,1.064
261.626,1.067
261.656,1.064
261.686,1.080
261.716,1.071
261.746,1.067
261.776,1.077
261.806,1.067
261.836,1.070
261.866,1.067
261.896,1.063
261.926,1.073
261.956,1.073
261.986,1.067
262.016,1.069
262.046,1.066
262.076,1.076
262.106,1.069
262.136,1.073
262.166,1.079
262.196,1.066
262.226,1.074
262.256,1.059
262.286,1.078
262.316,1.072
262.346,1.064
262.376,1.080
262.406,1.061
262.436,1.074
262.466,1.063
262.496,1.071
262.526,1.077
262.556,1.064
262.586,1.070
262.616,1.073
262.646,1.073
262.676,1.072
262.706,1.071
262.736,1.080
262.766,1.067
262.796,1.067
262.826,1.071
262.856,1.088
262.886,1.066
262.916,1.060
262.946,1.070
262.976,1.074
263.006,1.072
263.036,1.058
263.066,1.065
263.096,1.070
263.126,1.082
263.156,1.066
263.186,1.075
263.216,1.076
263.246,1.068
263.276,1.073
263.306,1.060
263.336,1.086
263.366,1.078
263.396,1.060
263.426,1.079
263.456,1.064
263.486,1.060
263.516,1.080
263.546,1.066
263.576,1.069
263.606,1.070
263.636,1.068
263.666,1.093
263.696,1.074
263.726,1.059
263.756,1.063
263.786,1.080
263.816,1.062
263.846,1.062
263.876,1.073
263.906,1.069
263.936,1.072
263.966,1.063
263.996,1.065
264.026,1.066
264.056,1.070
264.086,1.081
264.116,1.068
264.146,1.057
264.176,1.077
264.206,1.075
264.236,1.071
264.266,1.075
264.296,1.071
264.326,1.071
264.356,1.064
264.386,1.077
264.416,1.074
264.446,1.067
264.476,1.078
264.506,1.068
264.536,1.069
264.566,1.068
264.596,1.062
264.626,1.068
264.656,1.078
264.686,1.070
264.716,1.064
264.746,1.071
264.776,1.075
264.806,1.081
264.836,1.066
264.866,1.062
264.896,1.068
264.926,1.076
264.956,1.073
264.986,1.075
265.016,1.068
265.046,1.075
265.076,1.061
265.106,1.073
265.136,1.076
265.166,1.062
265.196,1.079
265.226,1.077
265.256,1.059
265.286,1.071
265.316,1.066
265.346,1.063
265.376,1.085
265.406,1.065
265.436,1.071
265.466,1.073
265.496,1.060
265.526,1.070
265.556,1.078
265.586,1.080
265.616,1.078
265.646,1.061
265.676,1.072
265.706,1.074
265.736,1.069
265.766,1.072
265.796,1.062
265.826,1.072
265.856,1.073
265.886,1.078
265.916,1.074
265.946,1.057
265.976,1.079
266.006,1.072
266.036,1.069
266.066,1.078
266.096,1.066
266.126,1.063
266.156,1.070
266.186,1.065
266.216,1.067
266.246,1.073
266.276,1.064
266.306,1.066
266.336,1.063
266.366,1.078
266.396,1.078
266.426,1.064
266.456,1.066
266.486,1.069
266.516,1.070
266.546,1.070
266.576,1.063
266.606,1.078
266.636,1.083
266.666,1.073
266.696,1.062
266.726,1.071
266.756,1.078
266.786,1.062
266.816,1.066
266.846,1.071
266.876,1.062
266.906,1.082
266.936,1.083
266.966,1.056
266.996,1.079
267.026,1.069
267.056,1.059
267.086,1.084
267.116,1.072
267.146,1.068
267.176,1.078
267.206,1.061
267.236,1.062
267.266,1.068
267.296,1.072
267.326,1.072
267.356,1.076
267.386,1.064
267.416,1.080
267.446,1.082
267.476,1.065
267.506,1.069
267.536,1.073
267.566,1.071
267.596,1.074
267.626,1.073
267.656,1.066
267.686,1.072
267.716,1.074
267.746,1.069
267.776,1.066
267.806,1.066
267.836,1.064
267.866,1.073
267.896,1.074
267.926,1.076
267.956,1.072
267.986,1.077
268.016,1.069
268.046,1.070
268.076,1.069
268.106,1.067
268.136,1.079
268.166,1.069
268.196,1.069
268.226,1.073
268.256,1.067
268.286,1.070
268.316,1.075
268.346,1.066
268.376,1.069
268.406,1.073
268.436,1.067
268.466,1.076
268.496,1.082
268.526,1.068
268.556,1.064
268.586,1.071
268.616,1.080
268.646,1.070
268.676,1.069
268.706,1.085
268.736,1.063
268.766,1.072
268.796,1.073
268.826,1.062
268.856,1.077
268.886,1.064
268.916,1.073
268.946,1.071
268.976,1.072
269.006,1.067
269.036,1.063
269.066,1.070
269.096,1.071
269.126,1.076
269.156,1.075
269.186,1.065
269.216,1.081
269.246,1.080
269.276,1.066
269.306,1.074
269.336,1.066
269.366,1.079
269.396,1.070
269.426,1.047
269.456,1.082
269.486,1.069
269.516,1.073
269.546,1.077
269.576,1.066
269.606,1.077
269.636,1.069
269.666,1.066
269.696,1.068
269.726,1.079
269.756,1.059
269.786,1.081
269.816,1.072
269.846,1.056
269.876,1.062
269.906,1.064
269.936,1.077
269.966,1.068
269.996,1.062
270.026,1.085
270.056,1.075
270.086,1.068
270.116,1.073
270.146,1.067
270.176,1.071
270.206,1.077
270.236,1.068
270.266,1.074
270.296,1.067
270.326,1.064
270.356,1.073
270.386,1.066
270.416,1.078
270.446,1.072
270.476,1.065
270.506,1.067
270.536,1.071
270.566,1.070
270.596,1.070
270.626,1.072
270.656,1.068
270.686,1.070
270.716,1.066
270.746,1.075
270.776,1.072
270.806,1.072
270.836,1.088
270.866,1.075
270.896,1.064
270.926,1.076
270.956,1.086
270.986,1.074
271.016,1.073
271.046,1.071
271.076,1.088
271.106,1.082
271.136,1.074
271.166,1.083
271.196,1.096
271.226,1.088
271.256,1.070
271.286,1.061
271.316,1.069
271.346,1.084
271.376,1.083
271.406,1.077
271.436,1.102
271.466,1.033
271.496,1.078
271.526,1.083
271.556,1.047
271.586,1.062
271.616,1.057
271.646,1.065
271.676,1.079
271.706,1.063
271.736,1.057
271.766,1.074
271.796,1.060
271.826,1.044
271.856,1.061
271.886,1.057
271.916,1.052
271.946,1.048
271.976,1.046
272.006,1.059
272.036,1.041
272.066,1.039
272.096,1.042
272.126,1.040
272.156,1.049
272.186,1.059
272.216,1.039
272.246,1.037
272.276,1.043
272.306,1.040
272.336,1.048
272.366,1.050
272.396,1.039
272.426,1.048
272.456,1.056
272.486,1.042
272.516,1.050
272.546,1.056
272.576,1.047
272.606,1.034
272.636,1.047
272.666,1.050
272.696,1.055
272.726,1.053
272.756,1.035
272.786,1.054
272.816,1.051
272.846,1.034
272.876,1.041
272.906,1.062
272.936,1.065
272.966,1.067
272.996,1.090
273.026,0.996
273.056,1.021
273.086,1.037
273.116,1.061
273.146,1.072
273.176,1.074
273.206,1.049
273.236,1.048
273.266,1.054
273.296,1.038
273.326,1.050
273.356,1.059
273.386,1.051
273.416,1.037
273.446,1.042
273.476,1.049
273.506,1.046
273.536,1.053
273.566,1.073
273.596,1.054
273.626,1.065
273.656,1.077
273.686,1.067
273.716,1.066
273.746,1.057
273.776,1.054
273.806,1.062
273.836,1.024
273.866,1.029
273.896,1.086
273.926,1.048
273.956,1.014
273.986,1.061
274.016,1.060
274.046,1.037
274.076,1.033
274.106,1.036
274.136,1.029
274.166,1.058
274.196,1.032
274.226,1.036
274.256,1.052
274.286,1.051
274.316,1.036
274.346,1.062
274.376,1.050
274.406,1.064
274.436,1.036
274.466,1.054
274.496,1.053
274.526,1.043
274.556,1.047
274.586,1.049
274.616,1.060
274.646,1.061
274.676,1.032
274.706,1.054
274.736,1.070
274.766,1.068
274.796,1.060
274.826,1.079
274.856,1.064
274.886,1.033
274.916,1.053
274.946,1.055
274.976,1.071
275.006,1.069
275.036,1.046
275.066,1.065
275.096,1.066
275.126,1.056
275.156,1.058
275.186,1.064
275.216,1.055
275.246,1.066
275.276,1.061
275.306,1.049
275.336,1.067
275.366,1.066
275.396,1.070
275.426,1.063
275.456,1.062
275.486,1.088
275.516,1.061
275.546,1.055
275.576,1.068
275.606,1.067
275.636,1.046
275.666,1.051
275.696,1.052
275.726,1.035
275.756,1.043
275.786,1.058
275.816,1.039
275.846,1.042
275.876,1.046
275.906,1.045
275.936,1.039
275.966,1.042
275.996,1.059
276.026,1.051
276.056,1.032
276.086,1.045
276.116,1.048
276.146,1.034
276.176,1.032
276.206,1.032
276.236,1.039
276.266,1.050
276.296,1.027
276.326,1.026
276.356,1.033
276.386,1.045
276.416,1.073
276.446,1.010
276.476,1.048
276.506,1.086
276.536,1.040
276.566,1.048
276.596,1.068
276.626,1.051
276.656,1.067
276.686,1.069
276.716,1.069
276.746,1.070
276.776,1.084
276.806,1.077
276.836,1.086
276.866,1.083
276.896,1.046
276.926,1.085
276.956,1.101
276.986,1.068
277.016,1.082
277.046,1.079
277.076,1.064
277.106,1.056
277.136,1.052
277.166,1.062
277.196,1.069
277.226,1.054
277.256,1.050
277.286,1.058
277.316,1.048
277.346,1.053
277.376,1.053
277.406,1.059
277.436,1.062
277.466,1.052
277.496,1.065
277.526,1.055
277.556,1.060
277.586,1.059
277.616,1.075
277.646,1.077
277.676,1.063
277.706,1.060
277.736,1.054
277.766,1.059
277.796,1.047
277.826,1.045
277.856,1.052
277.886,1.083
277.916,1.076
277.946,1.062
277.976,1.084
278.006,1.080
278.036,1.061
278.066,1.072
278.096,1.081
278.126,1.061
278.156,1.074
278.186,1.066
278.216,1.050
278.246,1.062
278.276,1.050
278.306,1.062
278.336,1.075
278.366,1.064
278.396,1.060
278.426,1.077
278.456,1.063
278.486,1.073
278.516,1.079
278.546,1.071
278.576,1.074
278.606,1.071
278.636,1.047
278.666,1.062
278.696,1.062
278.726,1.067
278.756,1.072
278.786,1.059
278.816,1.062
278.846,1.067
278.876,1.060
278.906,1.070
278.936,1.075
278.966,1.062
278.996,1.070
279.026,1.071
279.056,1.066
279.086,1.081
279.116,1.064
279.146,1.057
279.176,1.076
279.206,1.062
279.236,1.062
279.266,1.067
279.296,1.052
279.326,1.062
279.356,1.080
279.386,1.059
279.416,1.073
279.446,1.059
279.476,1.057
279.506,1.075
279.536,1.062
279.566,1.074
279.596,1.065
279.626,1.066
279.656,1.063
279.686,1.070
279.716,1.057
279.746,1.043
279.776,1.075
279.806,1.071
279.836,1.083
279.866,1.054
279.896,1.069
279.926,1.066
279.956,1.091
279.986,1.058
280.016,1.068
280.046,1.081
280.076,1.067
280.106,1.069
280.136,1.059
280.166,1.073
280.196,1.064
280.226,1.065
280.256,1.080
280.286,1.066
280.316,1.063
280.346,1.070
280.376,1.067
280.406,1.063
280.436,1.073
280.466,1.064
280.496,1.062
280.526,1.074
280.556,1.075
280.586,1.071
280.616,1.063
280.646,1.062
280.676,1.076
280.706,1.063
280.736,1.086
280.766,1.066
280.796,1.063
280.826,1.073
280.856,1.058
280.886,1.066
280.916,1.075
280.946,1.064
280.976,1.062
281.006,1.056
281.036,1.062
281.066,1.081
281.096,1.075
281.126,1.066
281.156,1.073
281.186,1.054
281.216,1.077
281.246,1.077
281.276,1.059
281.306,1.077
281.336,1.069
281.366,1.065
281.396,1.068
281.426,1.064
281.456,1.077
281.486,1.077
281.516,1.050
281.546,1.073
281.576,1.065
281.606,1.070
281.636,1.080
281.666,1.062
281.696,1.058
281.726,1.072
281.756,1.068
281.786,1.062
281.816,1.075
281.846,1.077
281.876,1.064
281.906,1.067
281.936,1.065
281.966,1.061
281.996,1.060
282.026,1.071
282.056,1.059
282.086,1.069
282.116,1.074
282.146,1.061
282.176,1.068
282.206,1.081
282.236,1.056
282.266,1.072
282.296,1.068
282.326,1.072
282.356,1.080
282.386,1.062
282.416,1.066
282.446,1.084
282.476,1.067
282.506,1.062
282.536,1.062
282.566,1.065
282.596,1.070
282.626,1.077
282.656,1.066
282.686,1.062
282.716,1.069
282.746,1.067
282.776,1.083
282.806,1.071
282.836,1.071
282.866,1.084
282.896,1.067
282.926,1.065
282.956,1.075
282.986,1.075
283.016,1.070
283.046,1.070
283.076,1.068
283.106,1.064
283.136,1.072
283.166,1.070
283.196,1.080
283.226,1.073
283.256,1.054
283.286,1.074
283.316,1.065
283.346,1.069
283.376,1.058
283.406,1.062
283.436,1.061
283.466,1.038
283.496,1.051
283.526,1.060
283.556,1.046
283.586,1.063
283.616,1.059
283.646,1.044
283.676,1.065
283.706,1.058
283.736,1.027
283.766,1.055
283.796,1.049
283.826,1.055
283.856,1.062
283.886,1.043
283.916,1.056
283.946,1.067
283.976,1.045
284.006,1.043
284.036,1.064
284.066,1.060
284.096,1.057
284.126,1.057
284.156,1.065
284.186,1.061
284.216,1.066
284.246,1.060
284.276,1.049
284.306,1.054
284.336,1.057
284.366,1.058
284.396,1.059
284.426,1.056
284.456,1.056
284.486,1.045
284.516,1.053
284.546,1.062
284.576,1.053
284.606,1.053
284.636,1.051
284.666,1.059
284.696,1.051
284.726,1.045
284.756,1.045
284.786,1.058
284.816,1.045
284.846,1.044
284.876,1.053
284.906,1.048
284.936,1.039
284.966,1.045
284.996,1.062
285.026,1.046
285.056,1.043
285.086,1.042
285.116,1.060
285.146,1.041
285.176,1.052
285.206,1.064
285.236,1.052
285.266,1.063
285.296,1.062
285.326,1.054
285.356,1.076
285.386,1.056
285.416,1.070
285.446,1.080
285.476,1.053
285.506,1.081
285.536,1.080
285.566,1.068
285.596,1.073
285.626,1.080
285.656,1.073
285.686,1.086
285.716,1.071
285.746,1.075
285.776,1.077
285.806,1.067
285.836,1.057
285.866,1.057
285.896,1.063
285.926,1.060
285.956,1.062
285.986,1.071
286.016,1.060
286.046,1.047
286.076,1.064
286.106,1.069
286.136,1.060
286.166,1.074
286.196,1.068
286.226,1.064
286.256,1.066
286.286,1.045
286.316,1.045
286.346,1.057
286.376,1.064
286.406,1.073
286.436,1.065
286.466,1.059
286.496,1.060
286.526,1.062
286.556,1.045
286.586,1.051
286.616,1.064
286.646,1.053
286.676,1.056
286.706,1.056
286.736,1.051
286.766,1.064
286.796,1.062
286.826,1.038
286.856,1.056
286.886,1.070
286.916,1.049
286.946,1.047
286.976,1.056
287.006,1.045
287.036,1.041
287.066,1.037
287.096,1.034
287.126,1.044
287.156,1.033
287.186,1.066
287.216,1.039
287.246,1.073
287.276,1.108
287.306,1.080
287.336,1.055
287.366,1.101
287.396,1.069
287.426,1.070
287.456,1.093
287.486,1.040
287.516,1.084
287.546,1.043
287.576,1.049
287.606,1.042
287.636,1.063
287.666,1.086
287.696,1.065
287.726,1.060
287.756,1.082
287.786,1.086
287.816,1.064
287.846,1.051
287.876,1.057
287.906,1.065
287.936,1.070
287.966,1.051
287.996,1.063
288.026,1.067
288.056,1.061
288.086,1.066
288.116,1.033
288.146,1.062
288.176,1.063
288.206,1.067
288.236,1.051
288.266,1.048
288.296,1.061
288.326,1.061
288.356,1.074
288.386,1.062
288.416,1.070
288.446,1.051
288.476,1.034
288.506,1.072
288.536,1.056
288.566,1.059
288.596,1.059
288.626,1.044
288.656,1.064
288.686,1.056
288.716,1.071
288.746,1.050
288.776,1.054
288.806,1.059
288.836,1.046
288.866,1.074
288.896,1.054
288.926,1.049
288.956,1.065
288.986,1.051
289.016,1.064
289.046,1.060
289.076,1.064
289.106,1.055
289.136,1.061
289.166,1.073
289.196,1.058
289.226,1.062
289.256,1.060
289.286,1.059
289.316,1.075
289.346,1.044
289.376,1.070
289.406,1.072
289.436,1.047
289.466,1.078
289.496,1.067
289.526,1.049
289.556,1.067
289.586,1.053
289.616,1.051
289.646,1.063
289.676,1.075
289.706,1.049
289.736,1.062
289.766,1.054
289.796,1.075
289.826,1.070
289.856,1.051
289.886,1.082
289.916,1.079
289.946,1.074
289.976,1.074
290.006,1.092
290.036,1.075
290.066,1.080
290.096,1.028
290.126,1.062
290.156,1.062
290.186,1.027
290.216,1.068
290.246,1.066
290.276,1.027
290.306,1.064
290.336,1.062
290.366,1.035
290.396,1.046
290.426,1.054
290.456,1.024
290.486,1.068
290.516,1.041
290.546,1.058
290.576,1.057
290.606,1.075
290.636,1.078
290.666,1.056
290.696,1.066
290.726,1.069
290.756,1.067
290.786,1.071
290.816,1.058
290.846,1.063
290.876,1.066
290.906,1.082
290.936,1.062
290.966,1.053
290.996,1.071
291.026,1.059
291.056,1.067
291.086,1.055
291.116,1.071
291.146,1.071
291.176,1.062
291.206,1.068
291.236,1.071
291.266,1.070
291.296,1.063
291.326,1.055
291.356,1.077
291.386,1.069
291.416,1.076
291.446,1.066
291.476,1.059
291.506,1.085
291.536,1.051
291.566,1.059
291.596,1.068
291.626,1.063
291.656,1.078
291.686,1.053
291.716,1.061
291.746,1.067
291.776,1.070
291.806,1.071
291.836,1.062
291.866,1.064
291.896,1.069
291.926,1.063
291.956,1.062
291.986,1.063
292.016,1.066
292.046,1.073
292.076,1.050
292.106,1.066
292.136,1.068
292.166,1.062
292.196,1.088
292.226,1.061
292.256,1.056
292.286,1.083
292.316,1.066
292.346,1.062
292.376,1.078
292.406,1.072
292.436,1.060
292.466,1.070
292.496,1.065
292.526,1.057
292.556,1.071
292.586,1.062
292.616,1.053
292.646,1.079
292.676,1.069
292.706,1.053
292.736,1.074
292.766,1.073
292.796,1.062
292.826,1.063
292.856,1.069
292.886,1.066
292.916,1.071
292.946,1.055
292.976,1.060
293.006,1.066
293.036,1.063
293.066,1.057
293.096,1.061
293.126,1.069
293.156,1.067
293.186,1.076
293.216,1.078
293.246,1.073
293.276,1.076
293.306,1.086
293.336,1.073
293.366,1.073
293.396,1.077
293.426,1.079
293.456,1.088
293.486,1.071
293.516,1.070
293.546,1.085
293.576,1.070
293.606,1.063
293.636,1.062
293.666,1.062
293.696,1.071
293.726,1.060
293.756,1.046
293.786,1.064
293.816,1.021
293.846,1.040
293.876,1.036
