df_hash,22ZHK4.QBUHEK
390.122,1.086
390.152,1.088
390.182,1.093
390.212,1.093
390.242,1.087
390.272,1.089
390.302,1.091
390.332,1.084
390.362,1.090
390.392,1.089
390.422,1.088
390.452,1.090
390.482,1.083
390.512,1.086
390.542,1.087
390.572,1.085
390.602,1.087
390.632,1.094
390.662,1.087
390.692,1.077
390.722,1.090
390.752,1.090
390.782,1.086
390.812,1.093
390.842,1.094
390.872,1.086
390.902,1.085
390.932,1.085
390.962,1.086
390.992,1.085
391.022,1.084
391.052,1.090
391.082,1.087
391.112,1.086
391.142,1.091
391.172,1.091
391.202,1.087
391.232,1.084
391.262,1.087
391.292,1.094
391.322,1.084
391.352,1.082
391.382,1.086
391.412,1.088
391.442,1.085
391.472,1.091
391.502,1.084
391.532,1.084
391.562,1.093
391.592,1.089
391.622,1.086
391.652,1.089
391.682,1.089
391.712,1.090
391.742,1.086
391.772,1.092
391.802,1.091
391.832,1.082
391.862,1.086
391.892,1.091
391.922,1.096
391.952,1.095
391.982,1.107
392.012,1.129
392.042,1.167
392.072,1.189
392.102,1.198
392.132,1.157
392.162,1.114
392.192,1.089
392.222,1.072
392.252,1.070
392.282,1.058
392.312,1.041
392.342,1.032
392.372,1.041
392.402,1.045
392.432,1.029
392.462,1.035
392.492,1.062
392.522,1.056
392.552,1.032
392.582,1.062
392.612,1.063
392.642,1.048
392.672,1.065
392.702,1.075
392.732,1.069
392.762,1.079
392.792,1.062
392.822,1.004
392.852,0.989
392.882,1.019
392.912,1.012
392.942,1.040
392.972,1.064
393.002,1.096
393.032,1.066
393.062,1.041
393.092,1.081
393.122,1.080
393.152,1.044
393.182,1.122
393.212,1.127
393.242,1.073
393.272,1.109
393.302,1.109
393.332,1.066
393.362,1.083
393.392,1.101
393.422,1.077
393.452,1.094
393.482,1.125
393.512,1.098
393.542,1.091
393.572,1.095
393.602,1.089
393.632,1.072
393.662,1.069
393.692,1.077
393.722,1.087
393.752,1.083
393.782,1.075
393.812,1.075
393.842,1.079
393.872,1.072
393.902,1.069
393.932,1.075
393.962,1.072
393.992,1.073
394.022,1.076
394.052,1.082
394.082,1.082
394.112,1.080
394.142,1.068
394.172,1.082
394.202,1.087
394.232,1.076
394.262,1.070
394.292,1.077
394.322,1.082
394.352,1.076
394.382,1.073
394.412,1.075
394.442,1.076
394.472,1.076
394.502,1.080
394.532,1.080
394.562,1.072
394.592,1.076
394.622,1.074
394.652,1.080
394.682,1.103
394.712,1.093
394.742,1.075
394.772,1.062
394.802,1.068
394.832,1.072
394.862,1.071
394.892,1.087
394.922,1.086
394.952,1.081
394.982,1.072
395.012,1.080
395.042,1.074
395.072,1.067
395.102,1.074
395.132,1.079
395.162,1.084
395.192,1.076
395.222,1.071
395.252,1.074
395.282,1.073
395.312,1.082
395.342,1.080
395.372,1.084
395.402,1.069
395.432,1.068
395.462,1.081
395.492,1.078
395.522,1.078
395.552,1.084
395.582,1.081
395.612,1.078
395.642,1.077
395.672,1.079
395.702,1.074
395.732,1.068
395.762,1.076
395.792,1.081
395.822,1.068
395.852,1.078
395.882,1.074
395.912,1.079
395.942,1.074
395.972,1.070
396.002,1.079
396.032,1.082
396.062,1.074
396.092,1.079
396.122,1.082
396.152,1.079
396.182,1.078
396.212,1.080
396.242,1.072
396.272,1.075
396.302,1.086
396.332,1.079
396.362,1.063
396.392,1.079
396.422,1.074
396.452,1.076
396.482,1.072
396.512,1.073
396.542,1.074
396.572,1.073
396.602,1.069
396.632,1.077
396.662,1.085
396.692,1.065
396.722,1.072
396.752,1.080
396.782,1.064
396.812,1.071
396.842,1.075
396.872,1.077
396.902,1.093
396.932,1.083
396.962,1.083
396.992,1.082
397.022,1.095
397.052,1.085
397.082,1.077
397.112,1.085
397.142,1.090
397.172,1.086
397.202,1.083
397.232,1.080
397.262,1.090
397.292,1.083
397.322,1.087
397.352,1.077
397.382,1.082
397.412,1.081
397.442,1.080
397.472,1.086
397.502,1.076
397.532,1.074
397.562,1.080
397.592,1.087
397.622,1.081
397.652,1.074
397.682,1.074
397.712,1.090
397.742,1.086
397.772,1.080
397.802,1.080
397.832,1.087
397.862,1.083
397.892,1.079
397.922,1.085
397.952,1.084
397.982,1.082
398.012,1.089
398.042,1.074
398.072,1.081
398.102,1.078
398.132,1.079
398.162,1.079
398.192,1.081
398.222,1.088
398.252,1.085
398.282,1.074
398.312,1.074
398.342,1.088
398.372,1.080
398.402,1.085
398.432,1.080
398.462,1.080
398.492,1.076
398.522,1.082
398.552,1.086
398.582,1.077
398.612,1.080
398.642,1.081
398.672,1.076
398.702,1.077
398.732,1.075
398.762,1.087
398.792,1.087
398.822,1.078
398.852,1.082
398.882,1.085
398.912,1.074
398.942,1.078
398.972,1.078
399.002,1.078
399.032,1.074
399.062,1.087
399.092,1.082
399.122,1.077
399.152,1.084
399.182,1.085
399.212,1.077
399.242,1.085
399.272,1.086
399.302,1.084
399.332,1.075
399.362,1.076
399.392,1.086
399.422,1.083
399.452,1.084
399.482,1.078
399.512,1.081
399.542,1.083
399.572,1.086
399.602,1.085
399.632,1.085
399.662,1.077
399.692,1.078
399.722,1.091
399.752,1.086
399.782,1.095
399.812,1.091
399.842,1.084
399.872,1.078
399.902,1.082
399.932,1.083
399.962,1.079
399.992,1.088
400.022,1.077
400.052,1.076
400.082,1.082
400.112,1.072
400.142,1.085
400.172,1.081
400.202,1.066
400.232,1.080
400.262,1.072
400.292,1.076
400.322,1.072
400.352,1.090
400.382,1.085
400.412,1.068
400.442,1.077
400.472,1.085
400.502,1.077
400.532,1.084
400.562,1.090
400.592,1.083
400.622,1.070
400.652,1.072
400.682,1.082
400.712,1.071
400.742,1.079
400.772,1.086
400.802,1.080
400.832,1.088
400.862,1.096
400.892,1.090
400.922,1.081
400.952,1.082
400.982,1.084
401.012,1.086
401.042,1.079
401.072,1.072
401.102,1.073
401.132,1.075
401.162,1.075
401.192,1.075
401.222,1.076
401.252,1.086
401.282,1.080
401.312,1.085
401.342,1.082
401.372,1.083
401.402,1.080
401.432,1.085
401.462,1.087
401.492,1.086
401.522,1.082
401.552,1.077
401.582,1.086
401.612,1.092
401.642,1.081
401.672,1.075
401.702,1.075
401.732,1.083
401.762,1.087
401.792,1.079
401.822,1.077
401.852,1.081
401.882,1.082
401.912,1.080
401.942,1.084
401.972,1.081
402.002,1.076
402.032,1.087
402.062,1.081
402.092,1.081
402.122,1.085
402.152,1.084
402.182,1.086
402.212,1.078
402.242,1.083
402.272,1.087
402.302,1.086
402.332,1.082
402.362,1.086
402.392,1.077
402.422,1.079
402.452,1.072
402.482,1.071
402.512,1.079
402.542,1.085
402.572,1.083
402.602,1.091
402.632,1.077
402.662,1.070
402.692,1.076
402.722,1.065
402.752,1.074
402.782,1.087
402.812,1.080
402.842,1.100
402.872,1.095
402.902,1.097
402.932,1.092
402.962,1.071
402.992,1.074
403.022,1.068
403.052,1.071
403.082,1.082
403.112,1.085
403.142,1.084
403.172,1.074
403.202,1.081
403.232,1.090
403.262,1.089
403.292,1.086
403.322,1.085
403.352,1.079
403.382,1.081
403.412,1.081
403.442,1.085
403.472,1.087
403.502,1.076
403.532,1.075
403.562,1.074
403.592,1.079
403.622,1.080
403.652,1.077
403.682,1.078
403.712,1.082
403.742,1.092
403.772,1.112
403.802,1.102
403.832,1.080
403.862,1.094
403.892,1.112
403.922,1.120
403.952,1.113
403.982,1.105
404.012,1.103
404.042,1.121
404.072,1.130
404.102,1.197
404.132,1.241
404.162,1.281
404.192,1.319
404.222,1.304
404.252,1.168
404.282,0.838
404.312,0.508
404.342,0.993
404.372,1.538
404.402,1.674
404.432,1.286
404.462,1.019
404.492,1.035
404.522,1.094
404.552,1.103
404.582,1.172
404.612,1.193
404.642,1.128
404.672,1.032
404.702,1.024
404.732,0.996
404.762,1.023
404.792,1.080
404.822,1.005
404.852,1.017
404.882,1.114
404.912,1.133
404.942,1.086
404.972,1.126
405.002,1.157
405.032,1.099
405.062,1.072
405.092,1.108
405.122,1.100
405.152,1.094
405.182,1.106
405.212,1.084
405.242,1.097
405.272,1.109
405.302,1.089
405.332,1.113
405.362,1.114
405.392,1.083
405.422,1.093
405.452,1.090
405.482,1.100
405.512,1.105
405.542,1.092
405.572,1.103
405.602,1.100
405.632,1.090
405.662,1.104
405.692,1.115
405.722,1.104
405.752,1.104
405.782,1.117
405.812,1.131
405.842,1.095
405.872,1.096
405.902,1.104
405.932,1.108
405.962,1.099
405.992,1.101
406.022,1.112
406.052,1.102
406.082,1.099
406.112,1.093
406.142,1.096
406.172,1.102
406.202,1.083
406.232,1.089
406.262,1.098
406.292,1.097
406.322,1.104
406.352,1.100
406.382,1.092
406.412,1.099
406.442,1.099
406.472,1.090
406.502,1.092
406.532,1.098
406.562,1.102
406.592,1.098
406.622,1.092
406.652,1.093
406.682,1.100
406.712,1.095
406.742,1.099
406.772,1.100
406.802,1.089
406.832,1.099
406.862,1.110
406.892,1.107
406.922,1.098
406.952,1.098
406.982,1.104
407.012,1.103
407.042,1.094
407.072,1.093
407.102,1.095
407.132,1.085
407.162,1.101
407.192,1.109
407.222,1.101
407.252,1.088
407.282,1.093
407.312,1.076
407.342,1.085
407.372,1.111
407.402,1.101
407.432,1.084
407.462,1.099
407.492,1.099
407.522,1.089
407.552,1.095
407.582,1.103
407.612,1.104
407.642,1.097
407.672,1.097
407.702,1.097
407.732,1.090
407.762,1.098
407.792,1.101
407.822,1.086
407.852,1.088
407.882,1.099
407.912,1.097
407.942,1.096
407.972,1.097
408.002,1.101
408.032,1.097
408.062,1.099
408.092,1.101
408.122,1.090
408.152,1.098
408.182,1.102
408.212,1.099
408.242,1.098
408.272,1.103
408.302,1.105
408.332,1.098
408.362,1.093
408.392,1.097
408.422,1.096
408.452,1.095
408.482,1.097
408.512,1.098
408.542,1.101
408.572,1.100
408.602,1.090
408.632,1.098
408.662,1.096
408.692,1.092
408.722,1.097
408.752,1.098
408.782,1.101
408.812,1.091
408.842,1.104
408.872,1.101
408.902,1.095
408.932,1.099
408.962,1.096
408.992,1.099
409.022,1.095
409.052,1.097
409.082,1.093
409.112,1.091
409.142,1.097
409.172,1.098
409.202,1.095
409.232,1.094
409.262,1.097
409.292,1.099
409.322,1.096
409.352,1.100
409.382,1.108
409.412,1.096
409.442,1.094
409.472,1.099
409.502,1.090
409.532,1.098
409.562,1.110
409.592,1.099
409.622,1.110
409.652,1.100
409.682,1.100
409.712,1.103
409.742,1.091
409.772,1.096
409.802,1.088
409.832,1.088
409.862,1.089
409.892,1.090
409.922,1.106
409.952,1.115
409.982,1.102
410.012,1.092
410.042,1.092
410.072,1.087
410.102,1.091
410.132,1.097
410.162,1.099
410.192,1.101
410.222,1.091
410.252,1.086
410.282,1.098
410.312,1.096
410.342,1.095
410.372,1.092
410.402,1.102
410.432,1.099
410.462,1.097
410.492,1.103
410.522,1.098
410.552,1.089
410.582,1.099
410.612,1.102
410.642,1.094
410.672,1.095
410.702,1.093
410.732,1.097
410.762,1.098
410.792,1.097
410.822,1.097
410.852,1.099
410.882,1.099
410.912,1.100
410.942,1.096
410.972,1.097
411.002,1.100
411.032,1.104
411.062,1.097
411.092,1.096
411.122,1.102
411.152,1.098
411.182,1.100
411.212,1.100
411.242,1.103
411.272,1.098
411.302,1.095
411.332,1.094
411.362,1.098
411.392,1.095
411.422,1.090
411.452,1.095
411.482,1.096
411.512,1.095
411.542,1.096
411.572,1.095
411.602,1.098
411.632,1.102
411.662,1.103
411.692,1.102
411.722,1.095
411.752,1.102
411.782,1.097
411.812,1.095
411.842,1.096
411.872,1.096
411.902,1.094
411.932,1.094
411.962,1.098
411.992,1.096
412.022,1.095
412.052,1.104
412.082,1.112
412.112,1.110
412.142,1.107
412.172,1.097
412.202,1.105
412.232,1.093
412.262,1.097
412.292,1.096
412.322,1.101
412.352,1.098
412.382,1.087
412.412,1.096
412.442,1.105
412.472,1.087
412.502,1.091
412.532,1.102
412.562,1.112
412.592,1.115
412.622,1.105
412.652,1.085
412.682,1.089
412.712,1.087
412.742,1.092
412.772,1.109
412.802,1.087
412.832,1.091
412.862,1.090
412.892,1.100
412.922,1.101
412.952,1.099
412.982,1.104
413.012,1.097
413.042,1.097
413.072,1.098
413.102,1.096
413.132,1.073
413.162,1.090
413.192,1.103
413.222,1.108
413.252,1.096
413.282,1.097
413.312,1.101
413.342,1.105
413.372,1.089
413.402,1.096
413.432,1.101
413.462,1.098
413.492,1.096
413.522,1.095
413.552,1.101
413.582,1.102
413.612,1.092
413.642,1.095
413.672,1.099
413.702,1.098
413.732,1.091
413.762,1.097
413.792,1.097
413.822,1.098
413.852,1.096
413.882,1.104
413.912,1.100
413.942,1.095
413.972,1.092
414.002,1.100
414.032,1.095
414.062,1.096
414.092,1.097
414.122,1.099
414.152,1.102
414.182,1.100
414.212,1.099
414.242,1.094
414.272,1.096
414.302,1.097
414.332,1.094
414.362,1.096
414.392,1.101
414.422,1.099
414.452,1.097
414.482,1.101
414.512,1.102
414.542,1.097
414.572,1.097
414.602,1.103
414.632,1.100
414.662,1.097
414.692,1.097
414.722,1.100
414.752,1.095
414.782,1.099
414.812,1.096
414.842,1.097
414.872,1.104
414.902,1.114
414.932,1.099
414.962,1.091
414.992,1.092
415.022,1.092
415.052,1.098
415.082,1.100
415.112,1.090
415.142,1.093
415.172,1.111
415.202,1.093
415.232,1.096
415.262,1.098
415.292,1.098
415.322,1.097
415.352,1.100
415.382,1.100
415.412,1.101
415.442,1.096
415.472,1.097
415.502,1.098
415.532,1.094
415.562,1.095
415.592,1.096
415.622,1.096
415.652,1.101
415.682,1.102
415.712,1.095
415.742,1.093
415.772,1.104
415.802,1.105
415.832,1.094
415.862,1.098
415.892,1.099
415.922,1.098
415.952,1.099
415.982,1.096
416.012,1.097
416.042,1.094
416.072,1.101
416.102,1.102
416.132,1.096
416.162,1.093
416.192,1.096
416.222,1.094
416.252,1.092
416.282,1.097
416.312,1.101
416.342,1.097
416.372,1.090
416.402,1.101
416.432,1.101
416.462,1.094
416.492,1.096
416.522,1.095
416.552,1.095
416.582,1.100
416.612,1.100
416.642,1.098
416.672,1.109
416.702,1.119
416.732,1.107
416.762,1.103
416.792,1.097
416.822,1.087
416.852,1.090
416.882,1.099
416.912,1.098
416.942,1.096
416.972,1.097
417.002,1.104
417.032,1.107
417.062,1.102
417.092,1.103
417.122,1.104
417.152,1.095
417.182,1.100
417.212,1.107
417.242,1.105
417.272,1.109
417.302,1.106
417.332,1.114
417.362,1.104
417.392,1.099
417.422,1.084
417.452,1.062
417.482,1.085
417.512,1.087
417.542,1.084
417.572,1.076
417.602,1.077
417.632,1.087
417.662,1.097
417.692,1.112
417.722,1.098
417.752,1.102
417.782,1.118
417.812,1.104
417.842,1.100
417.872,1.099
417.902,1.087
417.932,1.093
417.962,1.104
417.992,1.100
418.022,1.099
418.052,1.102
418.082,1.098
418.112,1.106
418.142,1.095
418.172,1.096
418.202,1.105
418.232,1.098
418.262,1.091
418.292,1.093
418.322,1.101
418.352,1.090
418.382,1.092
418.412,1.100
418.442,1.097
418.472,1.092
418.502,1.103
418.532,1.105
418.562,1.103
418.592,1.100
418.622,1.100
418.652,1.106
418.682,1.102
418.712,1.090
418.742,1.105
418.772,1.095
418.802,1.096
418.832,1.097
418.862,1.097
418.892,1.101
418.922,1.093
418.952,1.094
418.982,1.101
419.012,1.093
419.042,1.090
419.072,1.094
419.102,1.098
419.132,1.099
419.162,1.090
419.192,1.094
419.222,1.101
419.252,1.113
419.282,1.114
419.312,1.098
419.342,1.094
419.372,1.095
419.402,1.085
419.432,1.093
419.462,1.095
419.492,1.092
419.522,1.097
419.552,1.101
419.582,1.094
419.612,1.107
419.642,1.094
419.672,1.098
419.702,1.103
419.732,1.095
419.762,1.104
419.792,1.097
419.822,1.101
419.852,1.089
419.882,1.101
419.912,1.111
419.942,1.090
419.972,1.085
420.002,1.096
420.032,1.102
420.062,1.098
420.092,1.095
420.122,1.109
420.152,1.121
420.182,1.115
420.212,1.117
420.242,1.104
420.272,1.104
420.302,1.107
420.332,1.115
420.362,1.114
420.392,1.116
420.422,1.128
420.452,1.125
420.482,1.123
420.512,1.117
420.542,1.120
420.572,1.135
420.602,1.128
420.632,1.105
420.662,1.096
420.692,1.095
420.722,1.088
420.752,1.070
420.782,1.060
420.812,1.054
420.842,1.044
420.872,1.061
420.902,1.087
420.932,1.095
420.962,1.089
420.992,1.102
421.022,1.068
421.052,1.052
421.082,1.062
421.112,1.044
421.142,1.088
421.172,1.087
421.202,1.081
421.232,1.106
421.262,1.100
421.292,1.067
421.322,1.077
421.352,1.090
421.382,1.065
421.412,1.081
421.442,1.093
421.472,1.082
421.502,1.094
421.532,1.096
421.562,1.087
421.592,1.089
421.622,1.092
421.652,1.090
421.682,1.091
421.712,1.091
421.742,1.090
421.772,1.090
421.802,1.085
421.832,1.099
421.862,1.104
421.892,1.092
421.922,1.090
421.952,1.085
421.982,1.078
422.012,1.075
422.042,1.087
422.072,1.089
422.102,1.087
422.132,1.089
422.162,1.094
422.192,1.090
422.222,1.089
422.252,1.082
422.282,1.087
422.312,1.083
422.342,1.086
422.372,1.084
422.402,1.089
422.432,1.086
422.462,1.095
422.492,1.089
422.522,1.077
422.552,1.083
422.582,1.095
422.612,1.098
422.642,1.088
422.672,1.086
422.702,1.087
422.732,1.086
422.762,1.078
422.792,1.092
422.822,1.090
422.852,1.081
422.882,1.087
422.912,1.097
422.942,1.089
422.972,1.085
423.002,1.086
423.032,1.093
423.062,1.083
423.092,1.080
423.122,1.088
423.152,1.095
423.182,1.095
423.212,1.091
423.242,1.095
423.272,1.091
423.302,1.081
423.332,1.080
423.362,1.080
423.392,1.082
423.422,1.083
423.452,1.080
423.482,1.085
423.512,1.084
423.542,1.092
423.572,1.088
423.602,1.084
423.632,1.086
423.662,1.083
423.692,1.084
423.722,1.089
423.752,1.084
423.782,1.087
423.812,1.085
423.842,1.086
423.872,1.087
423.902,1.090
423.932,1.095
423.962,1.087
423.992,1.086
424.022,1.090
424.052,1.087
424.082,1.081
424.112,1.079
424.142,1.089
424.172,1.092
424.202,1.081
424.232,1.079
424.262,1.084
424.292,1.087
424.322,1.078
424.352,1.084
424.382,1.083
424.412,1.089
424.442,1.086
424.472,1.088
424.502,1.090
424.532,1.078
424.562,1.085
424.592,1.084
424.622,1.085
424.652,1.087
424.682,1.089
424.712,1.088
424.742,1.090
424.772,1.090
424.802,1.090
424.832,1.086
424.862,1.082
424.892,1.088
424.922,1.101
424.952,1.098
424.982,1.100
425.012,1.101
425.042,1.089
425.072,1.098
425.102,1.094
425.132,1.094
425.162,1.100
425.192,1.102
425.222,1.097
425.252,1.093
425.282,1.085
425.312,1.068
425.342,1.074
425.372,1.074
425.402,1.075
425.432,1.089
425.462,1.062
425.492,1.084
425.522,1.107
425.552,1.111
425.582,1.084
425.612,1.082
425.642,1.093
425.672,1.110
425.702,1.087
425.732,1.094
425.762,1.088
425.792,1.085
425.822,1.090
425.852,1.100
425.882,1.091
425.912,1.102
425.942,1.100
425.972,1.101
426.002,1.093
426.032,1.100
426.062,1.097
426.092,1.097
426.122,1.094
426.152,1.093
426.182,1.094
426.212,1.093
426.242,1.099
426.272,1.104
426.302,1.120
426.332,1.116
426.362,1.110
426.392,1.097
426.422,1.104
426.452,1.087
426.482,1.082
426.512,1.100
426.542,1.085
426.572,1.086
426.602,1.100
426.632,1.094
426.662,1.089
426.692,1.081
426.722,1.087
426.752,1.086
426.782,1.082
426.812,1.081
426.842,1.094
426.872,1.093
426.902,1.095
426.932,1.092
426.962,1.089
426.992,1.094
427.022,1.104
427.052,1.095
427.082,1.082
427.112,1.093
427.142,1.093
427.172,1.094
427.202,1.095
427.232,1.099
427.262,1.099
427.292,1.097
427.322,1.090
427.352,1.107
427.382,1.124
427.412,1.115
427.442,1.099
427.472,1.077
427.502,1.079
427.532,1.086
427.562,1.090
427.592,1.088
427.622,1.089
427.652,1.103
427.682,1.100
427.712,1.097
427.742,1.092
427.772,1.080
427.802,1.086
427.832,1.091
427.862,1.099
427.892,1.103
427.922,1.100
427.952,1.091
427.982,1.096
428.012,1.097
428.042,1.099
428.072,1.088
428.102,1.098
428.132,1.096
428.162,1.098
428.192,1.092
428.222,1.096
428.252,1.095
428.282,1.094
428.312,1.092
428.342,1.092
428.372,1.095
428.402,1.098
428.432,1.094
428.462,1.086
428.492,1.099
428.522,1.100
428.552,1.101
428.582,1.101
428.612,1.102
428.642,1.105
428.672,1.098
428.702,1.100
428.732,1.094
428.762,1.109
428.792,1.111
428.822,1.127
428.852,1.126
428.882,1.113
428.912,1.122
428.942,1.119
428.972,1.103
429.002,1.111
429.032,1.092
429.062,1.066
429.092,1.060
429.122,1.048
429.152,1.048
429.182,1.036
429.212,1.086
429.242,1.116
429.272,1.109
429.302,1.116
429.332,1.120
429.362,1.096
429.392,1.054
429.422,1.077
429.452,1.086
429.482,1.077
429.512,1.075
429.542,1.076
429.572,1.075
429.602,1.062
429.632,1.090
429.662,1.081
429.692,1.073
429.722,1.092
429.752,1.084
429.782,1.064
429.812,1.080
429.842,1.085
429.872,1.076
429.902,1.088
429.932,1.101
429.962,1.088
429.992,1.093
430.022,1.093
430.052,1.086
430.082,1.088
430.112,1.096
430.142,1.100
430.172,1.104
430.202,1.104
430.232,1.096
430.262,1.093
430.292,1.079
430.322,1.089
430.352,1.096
430.382,1.095
430.412,1.091
430.442,1.091
430.472,1.090
430.502,1.090
430.532,1.089
430.562,1.098
430.592,1.089
430.622,1.088
430.652,1.088
430.682,1.091
430.712,1.079
430.742,1.085
430.772,1.089
430.802,1.084
430.832,1.084
430.862,1.095
430.892,1.092
430.922,1.081
430.952,1.100
430.982,1.094
431.012,1.092
431.042,1.087
431.072,1.086
431.102,1.089
431.132,1.081
431.162,1.094
431.192,1.098
431.222,1.090
431.252,1.093
431.282,1.084
431.312,1.083
431.342,1.093
431.372,1.098
431.402,1.098
431.432,1.104
431.462,1.110
431.492,1.101
431.522,1.092
431.552,1.088
431.582,1.086
431.612,1.099
431.642,1.083
431.672,1.072
431.702,1.093
431.732,1.085
431.762,1.080
431.792,1.071
431.822,1.093
431.852,1.102
431.882,1.086
431.912,1.077
431.942,1.093
431.972,1.089
432.002,1.081
432.032,1.090
432.062,1.094
432.092,1.092
432.122,1.087
432.152,1.078
432.182,1.084
432.212,1.111
432.242,1.113
432.272,1.098
432.302,1.094
432.332,1.098
432.362,1.092
432.392,1.089
432.422,1.078
432.452,1.098
432.482,1.084
432.512,1.082
432.542,1.091
432.572,1.092
432.602,1.092
432.632,1.086
432.662,1.086
432.692,1.090
432.722,1.084
432.752,1.095
432.782,1.096
432.812,1.101
432.842,1.101
432.872,1.080
432.902,1.081
432.932,1.089
432.962,1.095
432.992,1.094
433.022,1.099
433.052,1.093
433.082,1.090
433.112,1.080
433.142,1.083
433.172,1.093
433.202,1.079
433.232,1.095
433.262,1.109
433.292,1.114
433.322,1.104
433.352,1.104
433.382,1.091
433.412,1.089
433.442,1.088
433.472,1.090
433.502,1.087
433.532,1.075
433.562,1.091
433.592,1.106
433.622,1.078
433.652,1.088
433.682,1.107
433.712,1.075
433.742,1.098
433.772,1.088
433.802,1.095
433.832,1.085
433.862,1.087
433.892,1.099
433.922,1.094
433.952,1.092
433.982,1.092
434.012,1.093
434.042,1.089
434.072,1.086
434.102,1.099
434.132,1.094
434.162,1.090
434.192,1.095
434.222,1.091
434.252,1.094
434.282,1.096
434.312,1.100
434.342,1.094
434.372,1.094
434.402,1.090
434.432,1.090
434.462,1.082
434.492,1.089
434.522,1.100
434.552,1.096
434.582,1.090
434.612,1.085
434.642,1.089
434.672,1.089
434.702,1.094
434.732,1.102
434.762,1.089
434.792,1.102
434.822,1.084
434.852,1.086
434.882,1.091
434.912,1.082
434.942,1.092
434.972,1.100
435.002,1.084
435.032,1.083
435.062,1.097
435.092,1.118
435.122,1.092
435.152,1.091
435.182,1.094
435.212,1.095
435.242,1.084
435.272,1.083
435.302,1.099
435.332,1.079
435.362,1.091
435.392,1.096
435.422,1.109
435.452,1.100
435.482,1.093
435.512,1.090
435.542,1.084
435.572,1.090
435.602,1.085
435.632,1.088
435.662,1.098
435.692,1.088
435.722,1.077
435.752,1.091
435.782,1.096
435.812,1.087
435.842,1.093
435.872,1.101
435.902,1.086
435.932,1.087
435.962,1.104
435.992,1.093
436.022,1.100
436.052,1.100
436.082,1.099
436.112,1.093
436.142,1.077
436.172,1.075
436.202,1.089
436.232,1.093
436.262,1.091
436.292,1.097
436.322,1.099
436.352,1.090
436.382,1.091
436.412,1.090
436.442,1.092
436.472,1.088
436.502,1.100
436.532,1.097
436.562,1.088
436.592,1.093
436.622,1.097
436.652,1.096
436.682,1.089
436.712,1.098
436.742,1.104
436.772,1.098
436.802,1.095
436.832,1.110
436.862,1.102
436.892,1.084
436.922,1.097
436.952,1.109
436.982,1.106
437.012,1.152
437.042,1.212
437.072,1.219
437.102,1.202
437.132,1.135
437.162,1.145
437.192,1.132
437.222,1.072
437.252,1.069
437.282,1.053
437.312,1.065
437.342,1.111
437.372,1.101
437.402,1.050
437.432,1.062
437.462,1.114
437.492,0.947
437.522,0.938
437.552,1.002
437.582,1.016
437.612,0.983
437.642,0.999
437.672,1.015
437.702,1.061
437.732,1.066
437.762,1.070
437.792,1.050
437.822,1.075
437.852,1.066
437.882,1.050
437.912,1.037
437.942,1.088
437.972,1.082
438.002,1.070
438.032,1.088
438.062,1.067
438.092,1.043
438.122,1.046
438.152,1.044
438.182,1.033
438.212,1.038
438.242,1.042
438.272,1.044
438.302,1.015
438.332,1.031
438.362,1.004
438.392,1.009
438.422,1.022
438.452,0.996
438.482,0.996
438.512,1.019
438.542,1.040
438.572,1.058
438.602,1.079
438.632,1.073
438.662,1.102
438.692,1.095
438.722,1.009
438.752,0.962
438.782,0.919
438.812,0.932
438.842,0.958
438.872,0.984
438.902,1.035
438.932,1.003
438.962,1.003
438.992,1.006
439.022,1.168
439.052,1.216
439.082,1.106
439.112,1.062
439.142,1.049
439.172,1.010
439.202,0.974
439.232,1.001
439.262,1.023
439.292,1.028
439.322,1.029
439.352,1.021
439.382,0.990
439.412,0.993
439.442,1.021
439.472,1.045
439.502,1.029
439.532,1.022
439.562,1.019
439.592,1.052
439.622,1.075
439.652,1.060
439.682,1.041
439.712,1.021
439.742,1.008
439.772,1.037
439.802,1.087
439.832,1.112
439.862,1.068
439.892,1.050
439.922,1.013
439.952,0.972
439.982,1.011
440.012,1.086
440.042,1.118
440.072,1.068
440.102,1.031
440.132,1.039
440.162,1.043
440.192,1.044
440.222,1.024
440.252,1.027
440.282,1.022
440.312,1.039
440.342,1.064
440.372,1.083
440.402,1.062
440.432,1.081
440.462,1.057
440.492,1.048
440.522,1.066
440.552,1.073
440.582,1.085
440.612,1.112
440.642,1.111
440.672,1.098
440.702,1.077
440.732,1.069
440.762,1.067
440.792,1.065
440.822,1.056
440.852,1.066
440.882,1.078
440.912,1.077
440.942,1.081
440.972,1.082
441.002,1.062
441.032,1.068
441.062,1.072
441.092,1.068
441.122,1.058
441.152,1.070
441.182,1.083
441.212,1.079
441.242,1.075
441.272,1.074
441.302,1.061
441.332,1.059
441.362,1.066
441.392,1.081
441.422,1.074
441.452,1.081
441.482,1.082
441.512,1.087
441.542,1.062
441.572,1.063
441.602,1.046
441.632,1.036
441.662,1.015
441.692,1.008
441.722,1.006
441.752,1.053
441.782,1.079
441.812,1.078
441.842,1.050
441.872,1.040
441.902,1.062
441.932,1.078
441.962,1.062
441.992,1.071
442.022,1.074
442.052,1.063
442.082,1.064
442.112,1.066
442.142,1.061
442.172,1.067
442.202,1.062
442.232,1.039
442.262,1.041
442.292,1.043
442.322,1.055
442.352,1.047
442.382,1.024
442.412,1.046
442.442,1.049
442.472,1.074
442.502,1.095
