df_hash,22ZHK4.724P3P
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.YWVP
person_label,V66
date_time_start,2025-10-31_17-05-59.075000_+03
date_time_start_unix,1761915959.075
date_time_end,2025-10-31_17-14-45.320000_+03
length_difference_noticed,no

time,acc_mag
412.517,1.072
412.547,1.073
412.577,1.076
412.607,1.094
412.637,1.093
412.667,1.085
412.697,1.079
412.727,1.082
412.757,1.080
412.787,1.072
412.817,1.083
412.847,1.074
412.877,1.072
412.907,1.070
412.937,1.068
412.967,1.066
412.997,1.080
413.027,1.078
413.057,1.078
413.087,1.079
413.117,1.073
413.147,1.070
413.177,1.069
413.207,1.065
413.237,1.070
413.267,1.069
413.297,1.078
413.327,1.073
413.357,1.070
413.387,1.082
413.417,1.082
413.447,1.064
413.477,1.064
413.507,1.078
413.537,1.070
413.567,1.083
413.597,1.099
413.627,1.088
413.657,1.068
413.687,1.072
413.717,1.071
413.747,1.068
413.777,1.074
413.807,1.079
413.837,1.073
413.867,1.068
413.897,1.068
413.927,1.060
413.957,1.062
413.987,1.066
414.017,1.065
414.047,1.071
414.077,1.071
414.107,1.078
414.137,1.074
414.167,1.079
414.197,1.083
414.227,1.084
414.257,1.078
414.287,1.072
414.317,1.075
414.347,1.072
414.377,1.071
414.407,1.066
414.437,1.066
414.467,1.063
414.497,1.072
414.527,1.085
414.557,1.096
414.587,1.086
414.617,1.085
414.647,1.092
414.677,1.088
414.707,1.084
414.737,1.079
414.767,1.074
414.797,1.072
414.827,1.064
414.857,1.062
414.887,1.062
414.917,1.067
414.947,1.074
414.977,1.077
415.007,1.071
415.037,1.095
415.067,1.103
415.097,1.122
415.127,1.120
415.157,1.100
415.187,1.075
415.217,1.061
415.247,1.039
415.277,1.039
415.307,1.024
415.337,1.030
415.367,1.049
415.397,1.063
415.427,1.080
415.457,1.087
415.487,1.085
415.517,1.083
415.547,1.075
415.577,1.073
415.607,1.082
415.637,1.084
415.667,1.082
415.697,1.083
415.727,1.080
415.757,1.071
415.787,1.065
415.817,1.065
415.847,1.080
415.877,1.076
415.907,1.073
415.937,1.068
415.967,1.067
415.997,1.074
416.027,1.071
416.057,1.076
416.087,1.073
416.117,1.074
416.147,1.082
416.177,1.074
416.207,1.075
416.237,1.080
416.267,1.073
416.297,1.074
416.327,1.075
416.357,1.081
416.387,1.099
416.417,1.095
416.447,1.105
416.477,1.120
416.507,1.151
416.537,1.181
416.567,1.162
416.597,1.101
416.627,1.045
416.657,1.013
416.687,1.002
416.717,1.011
416.747,1.031
416.777,1.058
416.807,1.054
416.837,1.046
416.867,1.036
416.897,1.039
416.927,1.047
416.957,1.066
416.987,1.085
417.017,1.096
417.047,1.094
417.077,1.086
417.107,1.082
417.137,1.092
417.167,1.100
417.197,1.088
417.227,1.092
417.257,1.086
417.287,1.080
417.317,1.073
417.347,1.082
417.377,1.082
417.407,1.085
417.437,1.084
417.467,1.081
417.497,1.082
417.527,1.073
417.557,1.073
417.587,1.084
417.617,1.081
417.647,1.075
417.677,1.076
417.707,1.077
417.737,1.082
417.767,1.081
417.797,1.085
417.827,1.086
417.857,1.080
417.887,1.074
417.917,1.074
417.947,1.080
417.977,1.081
418.007,1.087
418.037,1.092
418.067,1.084
418.097,1.081
418.127,1.080
418.157,1.077
418.187,1.081
418.217,1.079
418.247,1.070
418.277,1.068
418.307,1.073
418.337,1.072
418.367,1.080
418.397,1.077
418.427,1.075
418.457,1.072
418.487,1.081
418.517,1.082
418.547,1.083
418.577,1.084
418.607,1.079
418.637,1.080
418.667,1.080
418.697,1.077
418.727,1.076
418.757,1.071
418.787,1.072
418.817,1.077
418.847,1.087
418.877,1.070
418.907,1.085
418.937,1.096
418.967,1.105
418.997,1.101
419.027,1.093
419.057,1.078
419.087,1.065
419.117,1.074
419.147,1.079
419.177,1.083
419.207,1.087
419.237,1.091
419.267,1.080
419.297,1.082
419.327,1.086
419.357,1.074
419.387,1.076
419.417,1.078
419.447,1.084
419.477,1.085
419.507,1.075
419.537,1.075
419.567,1.062
419.597,1.064
419.627,1.059
419.657,1.053
419.687,1.055
419.717,1.066
419.747,1.094
419.777,1.104
419.807,1.091
419.837,1.081
419.867,1.081
419.897,1.094
419.927,1.099
419.957,1.097
419.987,1.083
420.017,1.017
420.047,1.058
420.077,1.105
420.107,1.143
420.137,1.156
420.167,1.154
420.197,1.175
420.227,1.146
420.257,1.079
420.287,1.066
420.317,0.999
420.347,1.007
420.377,1.016
420.407,1.022
420.437,1.063
420.467,1.059
420.497,1.117
420.527,1.154
420.557,1.126
420.587,1.097
420.617,1.081
420.647,1.072
420.677,1.051
420.707,1.055
420.737,1.063
420.767,1.086
420.797,1.089
420.827,1.100
420.857,1.101
420.887,1.093
420.917,1.072
420.947,1.069
420.977,1.046
421.007,1.025
421.037,1.026
421.067,1.009
421.097,0.992
421.127,1.032
421.157,1.053
421.187,1.062
421.217,1.067
421.247,1.064
421.277,1.066
421.307,1.078
421.337,1.051
421.367,1.068
421.397,1.053
421.427,1.067
421.457,1.082
421.487,1.048
421.517,1.015
421.547,1.013
421.577,1.057
421.607,1.076
421.637,1.120
421.667,1.156
421.697,1.149
421.727,1.144
421.757,1.132
421.787,1.129
421.817,1.126
421.847,1.116
421.877,1.118
421.907,1.150
421.937,1.157
421.967,1.138
421.997,1.107
422.027,1.074
422.057,1.093
422.087,1.115
422.117,1.118
422.147,1.109
422.177,1.097
422.207,1.079
422.237,1.060
422.267,1.072
422.297,1.094
422.327,1.113
422.357,1.091
422.387,1.069
422.417,1.067
422.447,1.053
422.477,1.050
422.507,1.042
422.537,1.028
422.567,1.034
422.597,1.043
422.627,1.055
422.657,1.062
422.687,1.061
422.717,1.060
422.747,1.069
422.777,1.068
422.807,1.072
422.837,1.077
422.867,1.078
422.897,1.070
422.927,1.083
422.957,1.081
422.987,1.080
423.017,1.081
423.047,1.080
423.077,1.078
423.107,1.076
423.137,1.075
423.167,1.073
423.197,1.077
423.227,1.065
423.257,1.062
423.287,1.065
423.317,1.077
423.347,1.083
423.377,1.064
423.407,1.063
423.437,1.074
423.467,1.074
423.497,1.070
423.527,1.071
423.557,1.070
423.587,1.078
423.617,1.087
423.647,1.080
423.677,1.065
423.707,1.061
423.737,1.060
423.767,1.066
423.797,1.071
423.827,1.080
423.857,1.074
423.887,1.066
423.917,1.071
423.947,1.073
423.977,1.079
424.007,1.074
424.037,1.081
424.067,1.076
424.097,1.076
424.127,1.078
424.157,1.077
424.187,1.080
424.217,1.079
424.247,1.083
424.277,1.071
424.307,1.070
424.337,1.069
424.367,1.077
424.397,1.072
424.427,1.074
424.457,1.070
424.487,1.075
424.517,1.077
424.547,1.071
424.577,1.071
424.607,1.077
424.637,1.073
424.667,1.078
424.697,1.073
424.727,1.082
424.757,1.081
424.787,1.073
424.817,1.068
424.847,1.067
424.877,1.077
424.907,1.075
424.937,1.077
424.967,1.075
424.997,1.071
425.027,1.070
425.057,1.066
425.087,1.069
425.117,1.058
425.147,1.063
425.177,1.060
425.207,1.070
425.237,1.088
425.267,1.100
425.297,1.096
425.327,1.103
425.357,1.086
425.387,1.068
425.417,1.074
425.447,1.069
425.477,1.070
425.507,1.072
425.537,1.066
425.567,1.062
425.597,1.071
425.627,1.070
425.657,1.066
425.687,1.082
425.717,1.077
425.747,1.090
425.777,1.091
425.807,1.084
425.837,1.075
425.867,1.062
425.897,1.067
425.927,1.089
425.957,1.109
425.987,1.146
426.017,1.154
426.047,1.171
426.077,1.152
426.107,1.113
426.137,1.059
426.167,1.001
426.197,0.991
426.227,1.012
426.257,1.051
426.287,1.064
426.317,1.061
426.347,1.058
426.377,1.056
426.407,1.079
426.437,1.079
426.467,1.084
426.497,1.084
426.527,1.074
426.557,1.075
426.587,1.073
426.617,1.064
426.647,1.058
426.677,1.053
426.707,1.061
426.737,1.071
426.767,1.075
426.797,1.064
426.827,1.047
426.857,1.032
426.887,1.037
426.917,1.000
426.947,1.061
426.977,1.104
427.007,1.091
427.037,1.071
427.067,1.062
427.097,1.062
427.127,1.077
427.157,1.102
427.187,1.099
427.217,1.070
427.247,1.074
427.277,1.065
427.307,1.086
427.337,1.095
427.367,1.093
427.397,1.092
427.427,1.082
427.457,1.079
427.487,1.082
427.517,1.091
427.547,1.084
427.577,1.086
427.607,1.086
427.637,1.087
427.667,1.084
427.697,1.083
427.727,1.081
427.757,1.093
427.787,1.099
427.817,1.088
427.847,1.078
427.877,1.080
427.907,1.082
427.937,1.087
427.967,1.081
427.997,1.083
428.027,1.072
428.057,1.070
428.087,1.083
428.117,1.080
428.147,1.076
428.177,1.084
428.207,1.083
428.237,1.077
428.267,1.072
428.297,1.064
428.327,1.058
428.357,1.066
428.387,1.079
428.417,1.105
428.447,1.112
428.477,1.115
428.507,1.105
428.537,1.092
428.567,1.086
428.597,1.065
428.627,1.059
428.657,1.056
428.687,1.059
428.717,1.064
428.747,1.080
428.777,1.097
428.807,1.107
428.837,1.101
428.867,1.095
428.897,1.092
428.927,1.084
428.957,1.071
428.987,1.067
429.017,1.082
429.047,1.076
429.077,1.081
429.107,1.085
429.137,1.078
429.167,1.089
429.197,1.059
429.227,1.052
429.257,1.050
429.287,1.049
429.317,1.044
429.347,1.052
429.377,1.055
429.407,1.066
429.437,1.074
429.467,1.079
429.497,1.081
429.527,1.084
429.557,1.081
429.587,1.081
429.617,1.067
429.647,1.067
429.677,1.074
429.707,1.075
429.737,1.088
429.767,1.079
429.797,1.069
429.827,1.059
429.857,1.061
429.887,1.056
429.917,1.050
429.947,1.052
429.977,1.052
430.007,1.066
430.037,1.085
430.067,1.091
430.097,1.096
430.127,1.095
430.157,1.092
430.187,1.089
430.217,1.097
430.247,1.094
430.277,1.101
430.307,1.084
430.337,1.090
430.367,1.092
430.397,1.089
430.427,1.079
430.457,1.084
430.487,1.079
430.517,1.083
430.547,1.086
430.577,1.083
430.607,1.080
430.637,1.076
430.667,1.077
430.697,1.081
430.727,1.082
430.757,1.081
430.787,1.081
430.817,1.082
430.847,1.083
430.877,1.080
430.907,1.073
430.937,1.076
430.967,1.080
430.997,1.083
431.027,1.080
431.057,1.076
431.087,1.081
431.117,1.074
431.147,1.081
431.177,1.083
431.207,1.079
431.237,1.079
431.267,1.092
431.297,1.083
431.327,1.097
431.357,1.100
431.387,1.088
431.417,1.072
431.447,1.065
431.477,1.068
431.507,1.078
431.537,1.086
431.567,1.083
431.597,1.082
431.627,1.087
431.657,1.085
431.687,1.082
431.717,1.083
431.747,1.078
431.777,1.075
431.807,1.075
431.837,1.075
431.867,1.080
431.897,1.090
431.927,1.083
431.957,1.078
431.987,1.073
432.017,1.078
432.047,1.078
432.077,1.081
432.107,1.090
432.137,1.084
432.167,1.078
432.197,1.074
432.227,1.080
432.257,1.081
432.287,1.093
432.317,1.086
432.347,1.087
432.377,1.096
432.407,1.099
432.437,1.093
432.467,1.088
432.497,1.068
432.527,1.066
432.557,1.072
432.587,1.079
432.617,1.102
432.647,1.099
432.677,1.096
432.707,1.088
432.737,1.079
432.767,1.079
432.797,1.077
432.827,1.068
432.857,1.069
432.887,1.079
432.917,1.078
432.947,1.071
432.977,1.078
433.007,1.084
433.037,1.085
433.067,1.082
433.097,1.085
433.127,1.087
433.157,1.079
433.187,1.078
433.217,1.084
433.247,1.079
433.277,1.086
433.307,1.088
433.337,1.086
433.367,1.088
433.397,1.088
433.427,1.084
433.457,1.077
433.487,1.073
433.517,1.075
433.547,1.079
433.577,1.085
433.607,1.084
433.637,1.085
433.667,1.088
433.697,1.091
433.727,1.082
433.757,1.079
433.787,1.080
433.817,1.073
433.847,1.076
433.877,1.074
433.907,1.081
433.937,1.091
433.967,1.104
433.997,1.099
434.027,1.089
434.057,1.086
434.087,1.087
434.117,1.085
434.147,1.093
434.177,1.099
434.207,1.088
434.237,1.078
434.267,1.082
434.297,1.085
434.327,1.078
434.357,1.084
434.387,1.106
434.417,1.119
434.447,1.147
434.477,1.139
434.507,1.122
434.537,1.091
434.567,1.062
434.597,1.051
434.627,1.048
434.657,1.044
434.687,1.051
434.717,1.070
434.747,1.072
434.777,1.078
434.807,1.076
434.837,1.066
434.867,1.062
434.897,1.068
434.927,1.065
434.957,1.063
434.987,1.065
435.017,1.051
435.047,1.053
435.077,1.051
435.107,1.047
435.137,1.053
435.167,1.046
435.197,1.046
435.227,1.055
435.257,1.054
435.287,1.051
435.317,1.063
435.347,1.069
435.377,1.083
435.407,1.086
435.437,1.087
435.467,1.084
435.497,1.067
435.527,1.062
435.557,1.053
435.587,1.049
435.617,1.040
435.647,1.048
435.677,1.034
435.707,1.042
435.737,1.096
435.767,1.043
435.797,1.051
435.827,1.044
435.857,1.037
435.887,1.051
435.917,1.054
435.947,1.046
435.977,1.048
436.007,1.051
436.037,1.059
436.067,1.056
436.097,1.054
436.127,1.041
436.157,1.033
436.187,1.022
436.217,1.023
436.247,1.031
436.277,1.021
436.307,1.029
436.337,1.039
436.367,1.020
436.397,1.011
436.427,1.021
436.457,1.050
436.487,1.044
436.517,1.074
436.547,1.059
436.577,1.021
436.607,0.998
436.637,0.972
436.667,0.993
436.697,0.977
436.727,0.963
436.757,0.949
436.787,1.010
436.817,1.016
436.847,0.889
436.877,0.937
436.907,0.999
436.937,1.039
436.967,1.060
436.997,1.105
437.027,1.032
437.057,0.944
437.087,1.055
437.117,1.026
437.147,1.041
437.177,1.050
437.207,1.038
437.237,1.027
437.267,1.004
437.297,1.000
437.327,0.997
437.357,0.962
437.387,0.986
437.417,0.979
437.447,0.971
437.477,1.003
437.507,0.990
437.537,1.000
437.567,1.004
437.597,0.985
437.627,0.972
437.657,0.956
437.687,0.973
437.717,1.003
437.747,1.018
437.777,1.052
437.807,1.048
437.837,1.073
437.867,1.064
437.897,1.077
437.927,1.087
437.957,1.078
437.987,1.043
438.017,1.044
438.047,1.032
438.077,1.026
438.107,1.021
438.137,1.028
438.167,1.040
438.197,1.043
438.227,1.053
438.257,1.061
438.287,1.064
438.317,1.061
438.347,1.048
438.377,1.057
438.407,1.072
438.437,1.090
438.467,1.070
438.497,1.090
438.527,1.076
438.557,1.077
438.587,1.081
438.617,1.080
438.647,1.095
438.677,1.098
438.707,1.089
438.737,1.104
438.767,1.107
438.797,1.075
438.827,1.043
438.857,1.029
438.887,0.988
438.917,0.958
438.947,0.953
438.977,0.971
439.007,0.977
439.037,0.977
439.067,1.009
439.097,1.021
439.127,1.001
439.157,0.980
439.187,0.944
439.217,0.926
439.247,0.921
439.277,0.958
439.307,0.958
439.337,0.957
439.367,0.939
439.397,0.956
439.427,0.958
439.457,0.976
439.487,0.968
439.517,0.954
439.547,0.963
439.577,0.970
439.607,0.990
439.637,1.035
439.667,1.019
439.697,1.001
439.727,1.040
439.757,0.960
439.787,0.949
439.817,0.983
439.847,1.019
439.877,0.992
439.907,0.938
439.937,0.914
439.967,0.892
439.997,0.860
440.027,0.850
440.057,0.908
440.087,0.923
440.117,0.982
440.147,1.029
440.177,1.062
440.207,1.109
440.237,1.178
440.267,1.225
440.297,1.208
440.327,1.135
440.357,1.073
440.387,1.023
440.417,0.995
440.447,0.970
440.477,0.963
440.507,0.986
440.537,1.021
440.567,1.052
440.597,1.072
440.627,1.088
440.657,1.090
440.687,1.072
440.717,1.067
440.747,1.068
440.777,1.070
440.807,1.056
440.837,1.002
440.867,0.972
440.897,0.957
440.927,0.941
440.957,0.950
440.987,0.988
441.017,1.058
441.047,1.132
441.077,1.183
441.107,1.207
441.137,1.210
441.167,1.198
441.197,1.161
441.227,1.144
441.257,1.162
441.287,1.128
441.317,1.111
441.347,1.087
441.377,1.064
441.407,1.046
441.437,1.005
441.467,0.978
441.497,0.974
441.527,0.924
441.557,0.890
441.587,0.912
441.617,0.951
441.647,0.926
441.677,0.921
441.707,0.964
441.737,0.981
441.767,0.993
441.797,0.996
441.827,1.010
441.857,0.985
441.887,0.981
441.917,0.953
441.947,0.964
441.977,0.976
442.007,0.999
442.037,1.026
442.067,1.028
442.097,1.019
442.127,0.999
442.157,1.020
442.187,1.016
442.217,1.009
442.247,0.986
442.277,0.995
442.307,0.986
442.337,0.992
442.367,1.001
442.397,0.991
442.427,1.005
442.457,1.016
442.487,1.005
442.517,1.009
442.547,1.009
442.577,1.002
442.607,0.995
442.637,0.995
442.667,0.996
442.697,1.007
442.727,0.996
442.757,0.995
442.787,1.010
442.817,0.999
442.847,0.998
442.877,1.001
442.907,0.991
442.937,1.001
442.967,0.991
442.997,1.002
443.027,0.979
443.057,0.965
443.087,0.991
443.117,1.009
443.147,1.019
443.177,1.024
443.207,1.016
443.237,1.015
443.267,1.015
443.297,0.998
443.327,0.995
443.357,1.000
443.387,0.995
443.417,0.982
443.447,0.988
443.477,0.998
443.507,1.013
443.537,0.993
443.567,1.004
443.597,0.997
443.627,0.995
443.657,0.993
443.687,0.979
443.717,0.984
443.747,1.000
443.777,1.009
443.807,1.016
443.837,1.014
443.867,1.019
443.897,1.018
443.927,1.012
443.957,1.007
443.987,0.994
444.017,1.000
444.047,1.011
444.077,1.007
444.107,1.005
444.137,0.963
444.167,1.006
444.197,1.007
444.227,1.004
444.257,1.023
444.287,1.014
444.317,1.010
444.347,1.017
444.377,1.000
444.407,0.996
444.437,1.007
444.467,1.010
444.497,1.017
444.527,1.010
444.557,1.007
444.587,1.008
444.617,1.011
444.647,1.019
444.677,1.012
444.707,1.013
444.737,1.003
444.767,1.004
444.797,1.008
444.827,1.005
444.857,1.009
444.887,1.013
444.917,1.012
444.947,1.009
444.977,1.008
445.007,1.008
445.037,1.008
445.067,1.015
445.097,1.012
445.127,1.016
445.157,1.008
445.187,1.001
445.217,1.004
445.247,1.010
445.277,1.011
445.307,1.011
445.337,1.011
445.367,1.018
445.397,1.005
445.427,1.012
445.457,1.017
445.487,1.009
445.517,1.008
445.547,1.013
445.577,1.008
445.607,1.004
445.637,1.007
445.667,1.014
445.697,1.019
445.727,1.006
445.757,1.005
445.787,1.008
445.817,1.013
445.847,1.004
445.877,1.010
445.907,1.025
445.937,1.024
445.967,1.022
445.997,1.013
446.027,1.021
446.057,1.010
446.087,1.014
446.117,1.007
446.147,1.011
446.177,1.016
446.207,1.020
446.237,1.015
446.267,1.012
446.297,1.018
446.327,1.019
446.357,1.024
446.387,1.026
446.417,1.021
446.447,1.020
446.477,1.014
446.507,0.998
446.537,1.018
446.567,1.005
446.597,1.008
446.627,1.007
446.657,1.009
446.687,1.013
446.717,1.021
446.747,1.007
446.777,1.016
446.807,1.016
446.837,1.014
446.867,1.015
446.897,1.014
446.927,1.010
446.957,1.016
446.987,1.017
447.017,1.021
447.047,1.013
447.077,1.013
447.107,1.016
447.137,1.022
447.167,1.018
447.197,1.020
447.227,1.014
447.257,1.003
447.287,1.014
447.317,1.014
447.347,1.020
447.377,1.014
447.407,1.030
447.437,1.032
447.467,1.007
447.497,1.038
447.527,1.042
447.557,1.027
447.587,1.008
447.617,0.989
447.647,0.991
447.677,0.987
447.707,0.987
447.737,1.005
447.767,1.032
447.797,1.065
447.827,1.047
447.857,1.042
447.887,1.037
447.917,1.020
447.947,0.998
447.977,0.950
448.007,0.961
448.037,1.001
448.067,1.025
448.097,1.037
448.127,1.071
448.157,1.081
448.187,1.077
448.217,1.057
448.247,1.023
448.277,0.995
448.307,0.986
448.337,1.029
448.367,1.040
448.397,1.065
448.427,1.058
448.457,1.052
448.487,1.049
448.517,1.039
448.547,1.035
448.577,1.025
448.607,1.022
448.637,1.018
448.667,1.045
448.697,1.022
448.727,1.027
448.757,1.025
448.787,1.021
448.817,1.023
448.847,1.021
448.877,1.025
448.907,1.022
448.937,1.019
448.967,1.021
448.997,1.023
449.027,1.032
449.057,0.998
449.087,1.011
449.117,1.024
449.147,1.019
449.177,1.011
449.207,1.037
449.237,1.027
449.267,1.003
449.297,1.021
449.327,1.026
449.357,1.042
449.387,1.054
449.417,1.044
449.447,1.033
449.477,1.023
449.507,1.001
449.537,0.995
449.567,0.990
449.597,1.004
449.627,1.025
449.657,1.039
449.687,1.046
449.717,1.035
449.747,1.033
449.777,1.031
449.807,1.031
449.837,1.023
449.867,1.021
449.897,1.021
449.927,1.021
449.957,1.025
449.987,1.021
450.017,1.021
450.047,1.020
450.077,1.031
450.107,1.035
450.137,1.034
450.167,1.033
450.197,1.040
450.227,1.040
450.257,1.035
450.287,1.062
450.317,1.047
450.347,1.025
450.377,1.009
450.407,1.014
450.437,1.017
450.467,1.020
450.497,1.019
450.527,1.019
450.557,1.018
450.587,1.024
450.617,1.033
450.647,1.026
450.677,1.026
450.707,1.029
450.737,1.030
450.767,1.026
450.797,1.029
450.827,1.025
450.857,1.027
450.887,1.022
450.917,1.022
450.947,1.028
450.977,1.023
451.007,1.024
451.037,1.032
451.067,1.033
451.097,1.027
451.127,1.026
451.157,1.023
451.187,1.026
451.217,1.027
451.247,1.035
451.277,1.028
451.307,1.026
451.337,1.028
451.367,1.023
451.397,1.023
451.427,1.029
451.457,1.028
451.487,1.024
451.517,1.028
451.547,1.018
451.577,1.026
451.607,1.030
451.637,1.027
451.667,1.029
451.697,1.029
451.727,1.028
451.757,1.024
451.787,1.025
451.817,1.028
451.847,1.026
451.877,1.033
451.907,1.030
451.937,1.024
451.967,1.022
451.997,1.027
452.027,1.033
452.057,1.031
452.087,1.031
452.117,1.029
452.147,1.023
452.177,1.024
452.207,1.031
452.237,1.020
452.267,1.034
452.297,1.033
452.327,1.031
452.357,1.034
452.387,1.030
452.417,1.029
452.447,1.027
452.477,1.028
452.507,1.029
452.537,1.027
452.567,1.023
452.597,1.029
452.627,1.030
452.657,1.025
452.687,1.026
452.717,1.031
452.747,1.028
452.777,1.024
452.807,1.033
452.837,1.028
452.867,1.034
452.897,1.019
452.927,1.028
452.957,1.030
452.987,1.030
453.017,1.031
453.047,1.033
453.077,1.033
453.107,1.022
453.137,1.025
453.167,1.028
453.197,1.028
453.227,1.027
453.257,1.032
453.287,1.031
453.317,1.027
453.347,1.026
453.377,1.025
453.407,1.030
453.437,1.030
453.467,1.034
453.497,1.029
453.527,1.035
453.557,1.021
453.587,1.027
453.617,1.029
453.647,1.029
453.677,1.028
453.707,1.038
453.737,1.031
453.767,1.029
453.797,1.023
453.827,1.031
453.857,1.030
453.887,1.026
453.917,1.030
453.947,1.033
453.977,1.028
454.007,1.026
454.037,1.024
454.067,1.025
454.097,1.026
454.127,1.029
454.157,1.028
454.187,1.040
454.217,1.026
454.247,1.033
454.277,1.029
454.307,1.028
454.337,1.038
454.367,1.032
454.397,1.028
454.427,1.028
454.457,1.029
454.487,1.030
454.517,1.031
454.547,1.030
454.577,1.030
454.607,1.032
454.637,1.034
454.667,1.031
454.697,1.025
454.727,1.026
454.757,1.029
454.787,1.029
454.817,1.030
454.847,1.031
454.877,1.026
454.907,1.027
454.937,1.023
454.967,1.031
454.997,1.035
455.027,1.035
455.057,1.031
455.087,1.030
455.117,1.032
455.147,1.028
455.177,1.031
455.207,1.029
455.237,1.028
455.267,1.028
455.297,1.025
455.327,1.029
455.357,1.030
455.387,1.032
455.417,1.030
455.447,1.026
455.477,1.034
455.507,1.018
455.537,1.034
455.567,1.028
455.597,1.027
455.627,1.029
455.657,1.034
455.687,1.032
455.717,1.032
455.747,1.030
455.777,1.030
455.807,1.028
455.837,1.028
455.867,1.030
455.897,1.026
455.927,1.023
455.957,1.031
455.987,1.031
456.017,1.029
456.047,1.028
456.077,1.029
456.107,1.032
456.137,1.036
456.167,1.022
456.197,1.035
456.227,1.028
456.257,1.029
456.287,1.034
456.317,1.034
456.347,1.029
456.377,1.026
456.407,1.027
456.437,1.036
456.467,1.032
456.497,1.028
456.527,1.026
456.557,1.030
456.587,1.027
456.617,1.027
456.647,1.033
456.677,1.035
456.707,1.034
456.737,1.031
456.767,1.033
456.797,1.033
456.827,1.030
456.857,1.026
456.887,1.033
456.917,1.030
456.947,1.028
456.977,1.034
457.007,1.035
457.037,1.033
457.067,1.029
457.097,1.028
457.127,1.033
457.157,1.033
457.187,1.032
457.217,1.030
457.247,1.032
457.277,1.029
457.307,1.026
457.337,1.031
457.367,1.030
457.397,1.031
457.427,1.032
457.457,1.032
457.487,1.035
457.517,1.024
457.547,1.029
457.577,1.021
457.607,1.029
457.637,1.029
457.667,1.033
457.697,1.036
457.727,1.033
457.757,1.029
457.787,1.025
457.817,1.032
457.847,1.030
457.877,1.032
457.907,1.029
457.937,1.033
457.967,1.033
457.997,1.029
458.027,1.027
458.057,1.033
458.087,1.027
458.117,1.027
458.147,1.040
458.177,1.050
458.207,1.028
458.237,1.029
458.267,1.022
458.297,1.019
458.327,1.041
458.357,1.018
458.387,1.031
458.417,1.034
458.447,1.040
458.477,1.035
458.507,1.041
458.537,1.037
458.567,1.024
458.597,1.022
458.627,1.027
458.657,1.029
458.687,1.031
458.717,1.028
458.747,1.037
458.777,1.033
458.807,1.043
458.837,1.050
458.867,1.032
458.897,1.021
458.927,1.025
458.957,1.025
458.987,1.028
459.017,1.025
459.047,1.042
459.077,1.032
459.107,1.033
459.137,1.029
459.167,1.030
459.197,1.025
459.227,1.021
459.257,1.012
459.287,1.025
459.317,1.041
459.347,1.053
459.377,1.046
459.407,1.039
459.437,1.031
459.467,1.032
459.497,1.040
459.527,1.031
459.557,1.035
459.587,1.030
459.617,1.030
459.647,1.020
459.677,1.027
459.707,1.022
459.737,1.026
459.767,1.031
459.797,1.031
459.827,1.033
459.857,1.033
459.887,1.035
459.917,1.034
459.947,1.034
459.977,1.036
460.007,1.039
460.037,1.034
460.067,1.032
460.097,1.036
460.127,1.030
460.157,1.030
460.187,1.030
460.217,1.035
460.247,1.030
460.277,1.031
460.307,1.033
460.337,1.035
460.367,1.033
460.397,1.032
460.427,1.033
460.457,1.035
460.487,1.031
460.517,1.032
460.547,1.033
460.577,1.028
460.607,1.029
460.637,1.033
460.667,1.032
460.697,1.032
460.727,1.032
460.757,1.034
460.787,1.033
460.817,1.029
460.847,1.027
460.877,1.036
460.907,1.033
460.937,1.034
460.967,1.032
460.997,1.031
461.027,1.036
461.057,1.043
461.087,1.044
461.117,1.030
461.147,1.035
461.177,1.022
461.207,1.015
461.237,1.041
461.267,1.039
461.297,1.027
461.327,1.033
461.357,1.031
461.387,1.031
461.417,1.039
461.447,1.045
461.477,1.038
461.507,1.028
461.537,1.027
461.567,1.028
461.597,1.029
461.627,1.034
461.657,1.037
461.687,1.032
461.717,1.032
461.747,1.031
461.777,1.023
461.807,1.031
461.837,1.023
461.867,1.023
461.897,1.032
461.927,1.031
461.957,1.032
461.987,1.032
462.017,1.034
462.047,1.034
462.077,1.030
462.107,1.035
462.137,1.035
462.167,1.033
462.197,1.036
462.227,1.036
462.257,1.031
462.287,1.028
462.317,1.032
462.347,1.031
462.377,1.032
462.407,1.037
462.437,1.038
462.467,1.035
462.497,1.033
462.527,1.025
462.557,1.021
462.587,1.036
462.617,1.035
462.647,1.032
462.677,1.036
462.707,1.033
462.737,1.032
462.767,1.031
462.797,1.034
462.827,1.032
462.857,1.036
462.887,1.034
462.917,1.035
462.947,1.033
462.977,1.032
463.007,1.031
463.037,1.031
463.067,1.029
463.097,1.036
463.127,1.031
463.157,1.026
463.187,1.042
463.217,1.032
463.247,1.029
463.277,1.031
463.307,1.032
463.337,1.030
463.367,1.031
463.397,1.030
463.427,1.034
463.457,1.032
463.487,1.033
463.517,1.036
463.547,1.031
463.577,1.030
463.607,1.034
463.637,1.028
463.667,1.026
463.697,1.026
463.727,1.029
463.757,1.036
463.787,1.036
463.817,1.036
463.847,1.040
463.877,1.032
463.907,1.031
463.937,1.035
463.967,1.037
463.997,1.031
464.027,1.034
464.057,1.035
464.087,1.027
464.117,1.032
464.147,1.033
464.177,1.033
464.207,1.031
464.237,1.032
464.267,1.037
464.297,1.036
464.327,1.027
464.357,1.026
464.387,1.034
