df_hash,22ZHK4.JVF6GR
280.127,1.031
280.157,1.030
280.187,1.009
280.217,1.012
280.247,1.024
280.277,1.034
280.307,1.023
280.337,1.023
280.367,1.023
280.397,1.013
280.427,1.020
280.457,1.024
280.487,1.034
280.517,1.028
280.547,1.026
280.577,1.028
280.607,1.020
280.637,1.002
280.667,1.013
280.697,1.049
280.727,1.043
280.757,1.019
280.787,1.018
280.817,1.022
280.847,1.013
280.877,1.024
280.907,1.035
280.937,1.027
280.967,1.018
280.997,1.020
281.027,1.021
281.057,1.022
281.087,1.021
281.117,1.020
281.147,1.017
281.177,1.023
281.207,1.028
281.237,1.026
281.267,1.021
281.297,1.014
281.327,1.021
281.357,1.027
281.387,1.024
281.417,1.038
281.447,1.035
281.477,1.026
281.507,1.025
281.537,1.028
281.567,1.026
281.597,1.032
281.627,1.036
281.657,1.024
281.687,1.014
281.717,1.039
281.747,1.033
281.777,1.027
281.807,1.025
281.837,1.029
281.867,1.021
281.897,1.023
281.927,1.018
281.957,1.024
281.987,1.029
282.017,1.034
282.047,1.023
282.077,1.029
282.107,1.028
282.137,1.027
282.167,1.025
282.197,1.019
282.227,1.019
282.257,1.039
282.287,1.032
282.317,1.027
282.347,1.023
282.377,1.021
282.407,1.027
282.437,1.026
282.467,1.028
282.497,1.031
282.527,1.027
282.557,1.032
282.587,1.024
282.617,1.026
282.647,1.028
282.677,1.028
282.707,1.023
282.737,1.027
282.767,1.027
282.797,1.038
282.827,1.041
282.857,1.029
282.887,1.022
282.917,1.021
282.947,1.025
282.977,1.030
283.007,1.020
283.037,1.021
283.067,1.026
283.097,1.027
283.127,1.034
283.157,1.033
283.187,1.035
283.217,1.022
283.247,1.008
283.277,1.040
283.307,1.040
283.337,1.028
283.367,1.026
283.397,1.021
283.427,1.003
283.457,1.002
283.487,1.011
283.517,1.016
283.547,1.011
283.577,1.026
283.607,1.023
283.637,1.017
283.667,1.014
283.697,1.013
283.727,1.004
283.757,1.015
283.787,1.016
283.817,1.014
283.847,1.010
283.877,1.015
283.907,1.015
283.937,1.021
283.967,1.026
283.997,1.012
284.027,1.005
284.057,1.010
284.087,1.007
284.117,1.014
284.147,1.013
284.177,1.014
284.207,1.015
284.237,1.011
284.267,1.013
284.297,1.015
284.327,1.009
284.357,1.012
284.387,1.006
284.417,1.010
284.447,1.014
284.477,1.011
284.507,1.013
284.537,1.022
284.567,1.009
284.597,1.005
284.627,1.014
284.657,1.016
284.687,1.021
284.717,1.008
284.747,1.018
284.777,1.018
284.807,1.019
284.837,1.010
284.867,1.010
284.897,1.007
284.927,1.008
284.957,1.012
284.987,1.011
285.017,1.010
285.047,1.014
285.077,1.010
285.107,1.013
285.137,1.013
285.167,1.009
285.197,1.010
285.227,1.011
285.257,1.010
285.287,1.003
285.317,1.010
285.347,1.014
285.377,1.015
285.407,1.007
285.437,1.010
285.467,1.004
285.497,1.003
285.527,1.021
285.557,1.026
285.587,1.011
285.617,1.011
285.647,1.014
285.677,1.016
285.707,1.010
285.737,1.003
285.767,1.000
285.797,1.010
285.827,1.017
285.857,1.008
285.887,1.021
285.917,1.012
285.947,1.015
285.977,1.015
286.007,1.019
286.037,1.011
286.067,1.019
286.097,1.018
286.127,1.018
286.157,1.018
286.187,1.004
286.217,1.003
286.247,1.015
286.277,1.012
286.307,1.010
286.337,1.015
286.367,1.017
286.397,1.019
286.427,1.018
286.457,1.027
286.487,1.020
286.517,1.009
286.547,1.009
286.577,1.008
286.607,1.008
286.637,1.021
286.667,1.017
286.697,1.014
286.727,1.012
286.757,1.015
286.787,1.021
286.817,1.021
286.847,1.011
286.877,1.000
286.907,1.005
286.937,1.008
286.967,0.990
286.997,1.003
287.027,1.025
287.057,1.024
287.087,1.015
287.117,1.011
287.147,1.009
287.177,1.015
287.207,1.017
287.237,1.012
287.267,1.023
287.297,1.015
287.327,1.029
287.357,1.021
287.387,1.020
287.417,1.010
287.447,1.014
287.477,1.010
287.507,1.008
287.537,1.010
287.567,1.022
287.597,1.017
287.627,1.018
287.657,1.015
287.687,1.006
287.717,1.009
287.747,1.013
287.777,1.031
287.807,1.019
287.837,1.022
287.867,1.016
287.897,0.997
287.927,1.008
287.957,1.019
287.987,1.021
288.017,1.024
288.047,1.033
288.077,1.002
288.107,0.998
288.137,1.002
288.167,0.991
288.197,1.012
288.227,1.019
288.257,1.025
288.287,1.017
288.317,1.020
288.347,1.017
288.377,1.023
288.407,1.029
288.437,1.030
288.467,1.016
288.497,1.009
288.527,1.010
288.557,1.014
288.587,1.016
288.617,1.018
288.647,1.022
288.677,1.028
288.707,1.026
288.737,1.019
288.767,1.021
288.797,1.020
288.827,1.021
288.857,1.022
288.887,1.008
288.917,1.012
288.947,1.032
288.977,1.022
289.007,1.014
289.037,1.013
289.067,1.016
289.097,1.023
289.127,1.012
289.157,1.020
289.187,1.023
289.217,1.015
289.247,1.012
289.277,1.017
289.307,1.014
289.337,1.010
289.367,1.021
289.397,1.014
289.427,1.019
289.457,1.027
289.487,1.017
289.517,1.010
289.547,1.010
289.577,1.013
289.607,1.020
289.637,1.017
289.667,1.018
289.697,1.022
289.727,1.019
289.757,1.015
289.787,1.016
289.817,1.017
289.847,1.021
289.877,1.014
289.907,1.019
289.937,1.013
289.967,1.009
289.997,1.026
290.027,1.026
290.057,1.011
290.087,1.012
290.117,1.024
290.147,1.015
290.177,1.021
290.207,1.034
290.237,1.036
290.267,1.037
290.297,0.989
290.327,1.003
290.357,1.005
290.387,1.011
290.417,1.014
290.447,0.988
290.477,0.990
290.507,1.019
290.537,1.029
290.567,1.026
290.597,1.017
290.627,1.007
290.657,1.007
290.687,1.015
290.717,1.024
290.747,1.029
290.777,1.024
290.807,1.018
290.837,1.013
290.867,1.018
290.897,1.022
290.927,1.004
290.957,1.005
290.987,1.024
291.017,1.020
291.047,1.023
291.077,1.022
291.107,1.004
291.137,1.008
291.167,1.023
291.197,1.021
291.227,1.017
291.257,1.002
291.287,1.012
291.317,1.028
291.347,1.019
291.377,1.022
291.407,1.018
291.437,1.014
291.467,1.014
291.497,1.022
291.527,1.022
291.557,1.016
291.587,1.022
291.617,1.019
291.647,1.016
291.677,1.020
291.707,1.018
291.737,1.022
291.767,1.024
291.797,1.026
291.827,1.020
291.857,1.020
291.887,1.021
291.917,1.029
291.947,1.034
291.977,1.035
292.007,1.021
292.037,1.013
292.067,1.025
292.097,1.027
292.127,1.021
292.157,1.021
292.187,1.017
292.217,1.004
292.247,0.999
292.277,1.007
292.307,1.023
292.337,1.031
292.367,1.028
292.397,1.037
292.427,1.032
292.457,1.023
292.487,1.027
292.517,1.029
292.547,1.012
292.577,1.009
292.607,1.022
292.637,1.012
292.667,1.031
292.697,1.004
292.727,0.984
292.757,1.002
292.787,0.998
292.817,1.014
292.847,1.053
292.877,1.069
292.907,1.068
292.937,1.056
292.967,1.062
292.997,1.061
293.027,1.017
293.057,0.950
293.087,0.888
293.117,0.952
293.147,1.060
293.177,1.157
293.207,1.134
293.237,0.989
293.267,0.906
293.297,0.979
293.327,0.992
293.357,1.024
293.387,1.135
293.417,1.111
293.447,1.053
293.477,0.997
293.507,1.010
293.537,1.043
293.567,1.058
293.597,1.073
293.627,1.047
293.657,1.003
293.687,0.973
293.717,0.964
293.747,0.962
293.777,0.954
293.807,1.042
293.837,1.069
293.867,1.070
293.897,1.098
293.927,1.132
293.957,1.115
293.987,1.040
294.017,0.999
294.047,1.010
294.077,0.981
294.107,0.987
294.137,1.035
294.167,1.061
294.197,1.050
294.227,1.027
294.257,1.029
294.287,1.006
294.317,1.006
294.347,1.034
294.377,1.056
294.407,1.030
294.437,1.015
294.467,1.033
294.497,1.041
294.527,1.031
294.557,1.021
294.587,1.014
294.617,1.003
294.647,1.031
294.677,1.043
294.707,1.022
294.737,0.995
294.767,1.024
294.797,1.044
294.827,1.023
294.857,1.011
294.887,1.024
294.917,1.040
294.947,1.048
294.977,1.054
295.007,1.021
295.037,1.023
295.067,1.023
295.097,1.016
295.127,1.022
295.157,1.029
295.187,1.027
295.217,1.029
295.247,1.030
295.277,1.026
295.307,1.021
295.337,1.027
295.367,1.026
295.397,1.031
295.427,1.023
295.457,1.041
295.487,1.038
295.517,1.028
295.547,1.029
295.577,1.025
295.607,1.023
295.637,1.031
295.667,1.028
295.697,1.039
295.727,1.033
295.757,1.044
295.787,1.030
295.817,1.021
295.847,1.020
295.877,1.030
295.907,1.035
295.937,1.035
295.967,1.036
295.997,1.042
296.027,1.037
296.057,1.028
296.087,1.034
296.117,1.029
296.147,1.032
296.177,1.032
296.207,1.040
296.237,1.040
296.267,1.031
296.297,1.023
296.327,1.026
296.357,1.046
296.387,1.042
296.417,1.031
296.447,1.017
296.477,1.023
296.507,1.023
296.537,1.042
296.567,1.048
296.597,1.037
296.627,1.029
296.657,1.046
296.687,1.051
296.717,1.045
296.747,1.025
296.777,1.034
296.807,1.032
296.837,1.048
296.867,1.035
296.897,1.029
296.927,1.046
296.957,1.034
296.987,1.021
297.017,1.036
297.047,1.032
297.077,1.037
297.107,1.037
297.137,1.025
297.167,1.026
297.197,1.030
297.227,1.032
297.257,1.035
297.287,1.042
297.317,1.053
297.347,1.042
297.377,1.034
297.407,1.042
297.437,1.019
297.467,1.029
297.497,1.057
297.527,1.039
297.557,1.038
297.587,1.041
297.617,1.033
297.647,1.025
297.677,1.038
297.707,1.050
297.737,1.058
297.767,1.043
297.797,1.039
297.827,1.039
297.857,1.038
297.887,1.036
297.917,1.038
297.947,1.031
297.977,1.047
298.007,1.042
298.037,1.036
298.067,1.042
298.097,1.043
298.127,1.035
298.157,1.043
298.187,1.035
298.217,1.043
298.247,1.034
298.277,1.039
298.307,1.067
298.337,1.047
298.367,1.041
298.397,1.034
298.427,1.032
298.457,1.045
298.487,1.053
298.517,1.051
298.547,1.054
298.577,1.041
298.607,1.027
298.637,1.047
298.667,1.048
298.697,1.040
298.727,1.049
298.757,1.052
298.787,1.050
298.817,1.045
298.847,1.047
298.877,1.057
298.907,1.056
298.937,1.040
298.967,1.039
298.997,1.032
299.027,1.035
299.057,1.048
299.087,1.052
299.117,1.031
299.147,1.023
299.177,1.044
299.207,1.068
299.237,1.055
299.267,1.042
299.297,1.036
299.327,1.031
299.357,1.040
299.387,1.040
299.417,1.056
299.447,1.054
299.477,1.043
299.507,1.041
299.537,1.031
299.567,1.043
299.597,1.048
299.627,1.046
299.657,1.032
299.687,1.026
299.717,1.043
299.747,1.063
299.777,1.048
299.807,1.042
299.837,1.040
299.867,1.039
299.897,1.036
299.927,1.038
299.957,1.038
299.987,1.048
300.017,1.041
300.047,1.050
300.077,1.048
300.107,1.043
300.137,1.040
300.167,1.036
300.197,1.048
300.227,1.029
300.257,1.039
300.287,1.055
300.317,1.039
300.347,1.034
300.377,1.040
300.407,1.042
300.437,1.049
300.467,1.046
300.497,1.032
300.527,1.051
300.557,1.047
300.587,1.036
300.617,1.044
300.647,1.051
300.677,1.046
300.707,1.034
300.737,1.036
300.767,1.032
300.797,1.038
300.827,1.046
300.857,1.049
300.887,1.043
300.917,1.040
300.947,1.051
300.977,1.052
301.007,1.043
301.037,1.032
301.067,1.033
301.097,1.037
301.127,1.023
301.157,1.023
301.187,1.029
301.217,1.037
301.247,1.046
301.277,1.054
301.307,1.024
301.337,1.000
301.367,1.017
301.397,1.033
301.427,1.040
301.457,1.027
301.487,1.013
301.517,1.015
301.547,1.008
301.577,1.027
301.607,1.042
301.637,1.051
301.667,1.050
301.697,1.054
301.727,1.060
301.757,1.053
301.787,1.035
301.817,1.024
301.847,1.021
301.877,1.020
301.907,1.034
301.937,1.037
301.967,1.028
301.997,1.036
302.027,1.045
302.057,1.034
302.087,1.027
302.117,1.033
302.147,1.041
302.177,1.026
302.207,1.015
302.237,1.027
302.267,1.031
302.297,1.034
302.327,1.035
302.357,1.034
302.387,1.029
302.417,1.034
302.447,1.033
302.477,1.028
302.507,1.032
302.537,1.032
302.567,1.030
302.597,1.039
302.627,1.029
302.657,1.029
302.687,1.033
302.717,1.035
302.747,1.035
302.777,1.027
302.807,1.028
302.837,1.041
302.867,1.034
302.897,1.029
302.927,1.031
302.957,1.030
302.987,1.030
303.017,1.043
303.047,1.037
303.077,1.027
303.107,1.035
303.137,1.040
303.167,1.044
303.197,1.057
303.227,1.049
303.257,1.030
303.287,1.033
303.317,1.037
303.347,1.029
303.377,1.026
303.407,1.038
303.437,1.041
303.467,1.032
303.497,1.043
303.527,1.037
303.557,1.028
303.587,1.033
303.617,1.032
303.647,1.036
303.677,1.034
303.707,1.037
303.737,1.041
303.767,1.049
303.797,1.046
303.827,1.041
303.857,1.044
303.887,1.049
303.917,1.042
303.947,1.037
303.977,1.043
304.007,1.043
304.037,1.041
304.067,1.036
304.097,1.041
304.127,1.044
304.157,1.046
304.187,1.036
304.217,1.037
304.247,1.035
304.277,1.040
304.307,1.054
304.337,1.055
304.367,1.039
304.397,1.040
304.427,1.040
304.457,1.037
304.487,1.035
304.517,1.039
304.547,1.045
304.577,1.038
304.607,1.044
304.637,1.051
304.667,1.041
304.697,1.041
304.727,1.039
304.757,1.038
304.787,1.039
304.817,1.030
304.847,1.033
304.877,1.051
304.907,1.036
304.937,0.907
304.967,1.071
304.997,1.116
305.027,1.138
305.057,1.117
305.087,0.999
305.117,0.830
305.147,1.014
305.177,1.131
305.207,1.153
305.237,1.087
305.267,1.055
305.297,0.944
305.327,0.957
305.357,1.090
305.387,1.111
305.417,1.062
305.447,1.053
305.477,0.995
305.507,1.001
305.537,1.062
305.567,1.070
305.597,1.047
305.627,1.027
305.657,1.015
305.687,1.057
305.717,1.066
305.747,1.059
305.777,1.047
305.807,1.052
305.837,1.037
305.867,1.038
305.897,1.039
305.927,1.031
305.957,1.042
305.987,1.048
306.017,1.038
306.047,1.050
306.077,1.055
306.107,1.051
306.137,1.047
306.167,1.041
306.197,1.051
306.227,1.050
306.257,1.052
306.287,1.046
306.317,1.047
306.347,1.053
306.377,1.049
306.407,1.042
306.437,1.053
306.467,1.044
306.497,1.045
306.527,1.050
306.557,1.048
306.587,1.046
306.617,1.044
306.647,1.041
306.677,1.046
306.707,1.044
306.737,1.046
306.767,1.042
306.797,1.038
306.827,1.048
306.857,1.050
306.887,1.044
306.917,1.042
306.947,1.043
306.977,1.046
307.007,1.048
307.037,1.043
307.067,1.048
307.097,1.057
307.127,1.046
307.157,1.053
307.187,1.048
307.217,1.049
307.247,1.038
307.277,1.044
307.307,1.051
307.337,1.037
307.367,1.045
307.397,1.042
307.427,1.042
307.457,1.058
307.487,1.045
307.517,1.043
307.547,1.043
307.577,1.031
307.607,1.042
307.637,1.055
307.667,1.062
307.697,1.056
307.727,1.058
307.757,1.060
307.787,1.058
307.817,1.064
307.847,1.054
307.877,1.046
307.907,1.041
307.937,1.045
307.967,1.043
307.997,1.046
308.027,1.055
308.057,1.046
308.087,1.039
308.117,1.048
308.147,1.042
308.177,1.043
308.207,1.055
308.237,1.044
308.267,1.044
308.297,1.049
308.327,1.059
308.357,1.055
308.387,1.046
308.417,1.060
308.447,1.060
308.477,1.060
308.507,1.052
308.537,1.051
308.567,1.052
308.597,1.050
308.627,1.053
308.657,1.053
308.687,1.047
308.717,1.046
308.747,1.065
308.777,1.053
308.807,1.041
308.837,1.049
308.867,1.052
308.897,1.051
308.927,1.061
308.957,1.042
308.987,1.049
309.017,1.052
309.047,1.050
309.077,1.051
309.107,1.050
309.137,1.050
309.167,1.052
309.197,1.047
309.227,1.048
309.257,1.044
309.287,1.038
309.317,1.065
309.347,1.058
309.377,1.042
309.407,1.047
309.437,1.043
309.467,1.052
309.497,1.053
309.527,1.052
309.557,1.058
309.587,1.054
309.617,1.049
309.647,1.045
309.677,1.047
309.707,1.054
309.737,1.052
309.767,1.048
309.797,1.052
309.827,1.051
309.857,1.043
309.887,1.044
309.917,1.061
309.947,1.058
309.977,1.052
310.007,1.043
310.037,1.048
310.067,1.060
310.097,1.050
310.127,1.047
310.157,1.048
310.187,1.048
310.217,1.045
310.247,1.050
310.277,1.055
310.307,1.062
310.337,1.056
310.367,1.054
310.397,1.056
310.427,1.049
310.457,1.049
310.487,1.046
310.517,1.054
310.547,1.055
310.577,1.046
310.607,1.049
310.637,1.049
310.667,1.046
310.697,1.053
310.727,1.047
310.757,1.051
310.787,1.056
310.817,1.043
310.847,1.043
310.877,1.045
310.907,1.045
310.937,1.049
310.967,1.051
310.997,1.047
311.027,1.048
311.057,1.055
311.087,1.042
311.117,1.039
311.147,1.054
311.177,1.062
311.207,1.053
311.237,1.054
311.267,1.052
311.297,1.038
311.327,1.042
311.357,1.038
311.387,1.047
311.417,1.053
311.447,1.057
311.477,1.057
311.507,1.049
311.537,1.049
311.567,1.061
311.597,1.059
311.627,1.049
311.657,1.044
311.687,1.041
311.717,1.039
311.747,1.052
311.777,1.054
311.807,1.050
311.837,1.050
311.867,1.045
311.897,1.056
311.927,1.052
311.957,1.048
311.987,1.055
312.017,1.054
312.047,1.050
312.077,1.046
312.107,1.049
312.137,1.051
312.167,1.051
312.197,1.044
312.227,1.048
312.257,1.053
312.287,1.046
312.317,1.050
312.347,1.060
312.377,1.051
312.407,1.053
312.437,1.048
312.467,1.044
312.497,1.055
312.527,1.050
312.557,1.047
312.587,1.054
312.617,1.052
312.647,1.053
312.677,1.054
312.707,1.052
312.737,1.049
312.767,1.045
312.797,1.051
312.827,1.055
312.857,1.048
312.887,1.040
312.917,1.040
312.947,1.062
312.977,1.053
313.007,1.044
313.037,1.050
313.067,1.052
313.097,1.064
313.127,1.055
313.157,1.045
313.187,1.052
313.217,1.043
313.247,1.050
313.277,1.055
313.307,1.051
313.337,1.045
313.367,1.037
313.397,1.010
313.427,1.017
313.457,1.003
313.487,1.003
313.517,0.998
313.547,1.031
313.577,1.043
313.607,1.034
313.637,1.053
313.667,1.049
313.697,1.026
313.727,0.993
313.757,0.974
313.787,1.016
313.817,1.063
313.847,1.078
313.877,1.107
313.907,1.072
313.937,1.046
313.967,1.032
313.997,1.018
314.027,0.967
314.057,0.980
314.087,1.006
314.117,1.054
314.147,1.047
314.177,1.023
314.207,0.987
314.237,1.001
314.267,1.022
314.297,1.021
314.327,1.008
314.357,1.024
314.387,1.026
314.417,1.021
314.447,1.028
314.477,1.027
314.507,1.017
314.537,1.011
314.567,1.034
314.597,1.043
314.627,1.045
314.657,1.020
314.687,1.046
314.717,1.050
314.747,1.038
314.777,1.016
314.807,0.999
314.837,0.975
314.867,0.991
314.897,1.015
314.927,1.042
314.957,1.043
314.987,1.069
315.017,1.026
315.047,1.017
315.077,1.015
315.107,1.029
315.137,1.059
315.167,1.060
315.197,1.052
315.227,1.038
315.257,1.047
315.287,1.032
315.317,1.020
315.347,1.031
315.377,1.052
315.407,1.060
315.437,1.038
315.467,1.040
315.497,1.054
315.527,1.039
315.557,1.046
315.587,1.045
315.617,1.043
315.647,1.053
315.677,1.052
315.707,1.052
315.737,1.052
315.767,1.040
315.797,1.055
315.827,1.054
315.857,1.044
315.887,1.043
315.917,1.041
315.947,1.039
315.977,1.044
316.007,1.036
316.037,1.048
316.067,1.047
316.097,1.048
316.127,1.048
316.157,1.049
316.187,1.051
316.217,1.052
316.247,1.051
316.277,1.049
316.307,1.047
316.337,1.044
316.367,1.060
316.397,1.053
316.427,1.042
316.457,1.041
316.487,1.042
316.517,1.043
316.547,1.049
316.577,1.037
316.607,1.052
316.637,1.059
316.667,1.053
316.697,1.046
316.727,1.051
316.757,1.056
316.787,1.043
316.817,1.038
316.847,1.056
316.877,1.051
316.907,1.057
316.937,1.037
316.967,1.040
316.997,1.055
317.027,1.046
317.057,1.056
317.087,1.052
317.117,1.042
317.147,1.071
317.177,1.071
317.207,1.067
317.237,1.072
317.267,1.051
317.297,1.048
317.327,1.033
317.357,1.037
317.387,1.056
317.417,1.027
317.447,1.029
317.477,1.070
317.507,1.078
317.537,1.060
317.567,1.058
317.597,1.044
317.627,1.057
317.657,1.026
317.687,1.035
317.717,1.068
317.747,1.050
317.777,1.034
317.807,1.042
317.837,1.039
317.867,1.041
317.897,1.039
317.927,1.053
317.957,1.039
317.987,1.046
318.017,1.048
318.047,1.056
318.077,1.037
318.107,1.030
318.137,1.029
318.167,1.047
318.197,1.043
318.227,1.052
318.257,1.065
318.287,1.046
318.317,1.039
318.347,1.039
318.377,1.034
318.407,1.041
318.437,1.052
318.467,1.038
318.497,1.058
318.527,1.049
318.557,1.039
318.587,1.050
318.617,1.055
318.647,1.039
318.677,1.042
318.707,1.061
318.737,1.057
318.767,1.058
318.797,1.061
318.827,1.059
318.857,1.067
318.887,1.055
318.917,1.057
318.947,1.062
318.977,1.066
319.007,1.066
319.037,1.059
319.067,1.063
319.097,1.065
319.127,1.062
319.157,1.075
319.187,1.061
319.217,1.055
319.247,1.062
319.277,1.061
319.307,1.062
319.337,1.062
319.367,1.052
319.397,1.062
319.427,1.062
319.457,1.057
319.487,1.062
319.517,1.060
319.547,1.059
319.577,1.055
319.607,1.058
319.637,1.062
319.667,1.055
319.697,1.055
319.727,1.066
319.757,1.059
319.787,1.057
319.817,1.061
319.847,1.065
319.877,1.061
319.907,1.061
319.937,1.058
319.967,1.067
319.997,1.060
320.027,1.059
320.057,1.061
320.087,1.056
320.117,1.058
320.147,1.062
320.177,1.061
320.207,1.059
320.237,1.064
320.267,1.064
320.297,1.061
320.327,1.068
320.357,1.063
320.387,1.060
320.417,1.053
320.447,1.056
320.477,1.051
320.507,1.050
320.537,1.056
320.567,1.068
320.597,1.067
320.627,1.068
320.657,1.062
320.687,1.058
320.717,1.060
320.747,1.061
320.777,1.058
320.807,1.061
320.837,1.055
320.867,1.058
320.897,1.078
320.927,1.068
320.957,1.074
320.987,1.063
321.017,1.057
321.047,1.057
321.077,1.064
321.107,1.057
321.137,1.070
321.167,1.070
321.197,1.061
321.227,1.068
321.257,1.062
321.287,1.059
321.317,1.062
321.347,1.065
321.377,1.056
321.407,1.058
321.437,1.039
321.467,1.043
321.497,1.063
321.527,1.062
321.557,1.045
321.587,1.055
321.617,1.059
321.647,1.062
321.677,1.061
321.707,1.053
321.737,1.061
321.767,1.062
321.797,1.050
321.827,1.046
321.857,1.054
321.887,1.054
321.917,1.053
321.947,1.068
321.977,1.047
322.007,1.044
322.037,1.034
322.067,1.046
322.097,1.051
322.127,1.063
322.157,1.066
322.187,1.052
322.217,1.052
322.247,1.048
322.277,1.060
322.307,1.053
322.337,1.052
322.367,1.052
322.397,1.046
322.427,1.051
322.457,1.049
322.487,1.042
322.517,1.053
322.547,1.042
322.577,1.044
322.607,1.048
322.637,1.046
322.667,1.049
322.697,1.056
322.727,1.054
322.757,1.047
322.787,1.045
322.817,1.045
322.847,1.052
322.877,1.040
322.907,1.045
322.937,1.054
322.967,1.039
322.997,1.041
323.027,1.052
323.057,1.064
323.087,1.062
323.117,1.048
323.147,1.046
323.177,1.038
323.207,1.044
323.237,1.039
323.267,1.044
323.297,1.061
323.327,1.046
323.357,1.041
323.387,1.043
323.417,1.051
323.447,1.060
323.477,1.038
323.507,1.042
323.537,1.052
323.567,1.053
323.597,1.043
323.627,1.038
323.657,1.044
323.687,1.046
323.717,1.041
323.747,1.048
323.777,1.058
323.807,1.055
323.837,1.048
323.867,1.046
323.897,1.039
323.927,1.026
323.957,1.028
323.987,1.043
324.017,1.048
324.047,1.033
324.077,1.056
324.107,1.049
324.137,1.040
324.167,1.029
324.197,1.056
324.227,1.045
324.257,1.040
324.287,1.049
324.317,1.028
324.347,1.032
324.377,1.044
324.407,1.037
324.437,1.027
324.467,1.057
324.497,1.042
324.527,1.021
324.557,1.033
324.587,1.043
324.617,1.053
324.647,1.038
324.677,1.042
324.707,1.047
324.737,1.045
324.767,1.065
324.797,1.006
324.827,1.043
324.857,1.068
324.887,1.041
324.917,1.047
324.947,1.074
324.977,1.016
325.007,1.030
325.037,1.039
325.067,1.048
325.097,1.030
325.127,1.044
325.157,1.094
325.187,1.078
325.217,1.063
325.247,1.049
325.277,1.024
325.307,1.060
325.337,1.062
325.367,1.066
325.397,1.057
325.427,1.063
325.457,1.032
325.487,1.033
325.517,1.028
325.547,1.025
325.577,1.072
325.607,1.075
325.637,1.061
325.667,1.050
325.697,1.052
325.727,1.033
325.757,1.028
325.787,1.039
325.817,1.036
325.847,1.053
325.877,1.057
325.907,1.060
325.937,1.083
325.967,1.074
325.997,1.069
326.027,1.073
326.057,1.076
326.087,1.062
326.117,1.059
326.147,1.070
326.177,1.060
326.207,1.055
326.237,1.062
326.267,1.079
326.297,1.065
326.327,1.057
326.357,1.072
326.387,1.069
326.417,1.074
326.447,1.070
326.477,1.064
326.507,1.062
326.537,1.066
326.567,1.062
326.597,1.067
326.627,1.056
326.657,1.067
326.687,1.076
326.717,1.062
326.747,1.062
326.777,1.061
326.807,1.062
326.837,1.063
326.867,1.056
326.897,1.067
326.927,1.071
326.957,1.063
326.987,1.064
327.017,1.064
327.047,1.065
327.077,1.059
327.107,1.061
327.137,1.070
327.167,1.058
327.197,1.063
327.227,1.075
327.257,1.063
327.287,1.063
327.317,1.063
327.347,1.066
327.377,1.065
327.407,1.061
327.437,1.068
327.467,1.066
327.497,1.059
327.527,1.061
327.557,1.063
327.587,1.066
327.617,1.068
327.647,1.062
327.677,1.070
327.707,1.066
327.737,1.065
327.767,1.072
327.797,1.062
327.827,1.057
327.857,1.066
327.887,1.067
327.917,1.063
327.947,1.061
327.977,1.064
328.007,1.067
328.037,1.065
328.067,1.067
328.097,1.066
328.127,1.066
328.157,1.068
328.187,1.063
328.217,1.063
328.247,1.060
328.277,1.066
328.307,1.074
328.337,1.065
328.367,1.061
328.397,1.065
328.427,1.062
328.457,1.065
328.487,1.062
328.517,1.059
328.547,1.065
328.577,1.057
328.607,1.039
328.637,1.054
328.667,1.052
328.697,1.064
328.727,1.072
328.757,1.062
328.787,1.064
328.817,1.063
328.847,1.062
328.877,1.079
328.907,1.072
328.937,1.079
328.967,1.076
328.997,1.063
329.027,1.064
329.057,1.067
329.087,1.066
329.117,1.067
329.147,1.079
329.177,1.066
329.207,1.071
329.237,1.072
329.267,1.073
329.297,1.074
329.327,1.074
329.357,1.073
329.387,1.076
329.417,1.065
329.447,1.080
329.477,1.077
329.507,1.070
329.537,1.070
329.567,1.074
329.597,1.073
329.627,1.072
329.657,1.063
329.687,1.072
329.717,1.074
329.747,1.072
329.777,1.076
329.807,1.076
329.837,1.079
329.867,1.069
329.897,1.071
329.927,1.064
329.957,1.079
329.987,1.068
330.017,1.073
330.047,1.081
330.077,1.072
330.107,1.072
330.137,1.074
330.167,1.073
330.197,1.073
330.227,1.064
330.257,1.073
330.287,1.073
330.317,1.076
330.347,1.070
330.377,1.070
330.407,1.072
330.437,1.073
330.467,1.067
330.497,1.078
330.527,1.076
330.557,1.069
330.587,1.072
330.617,1.075
330.647,1.073
330.677,1.070
330.707,1.065
330.737,1.070
330.767,1.072
330.797,1.067
330.827,1.064
330.857,1.082
330.887,1.077
330.917,1.060
330.947,1.070
330.977,1.072
331.007,1.073
331.037,1.080
331.067,1.084
331.097,1.071
331.127,1.063
331.157,1.082
331.187,1.062
331.217,1.073
331.247,1.083
331.277,1.072
331.307,1.070
331.337,1.077
331.367,1.073
331.397,1.073
331.427,1.070
331.457,1.073
331.487,1.071
331.517,1.071
331.547,1.074
331.577,1.068
331.607,1.068
331.637,1.078
331.667,1.072
331.697,1.072
331.727,1.077
331.757,1.064
331.787,1.063
331.817,1.077
331.847,1.076
331.877,1.068
331.907,1.071
331.937,1.072
331.967,1.073
331.997,1.071
332.027,1.068
332.057,1.074
332.087,1.069
332.117,1.075
332.147,1.070
332.177,1.075
332.207,1.075
332.237,1.066
332.267,1.065
332.297,1.066
332.327,1.065
332.357,1.066
332.387,1.072
332.417,1.082
332.447,1.077
332.477,1.080
332.507,1.075
