df_hash,22ZHK4.XSPGQY
198.343,1.020
198.373,1.012
198.403,1.019
198.433,1.018
198.463,1.015
198.493,1.011
198.523,1.009
198.553,1.015
198.583,1.019
198.613,1.018
198.643,1.017
198.673,1.014
198.703,1.015
198.733,1.015
198.763,1.019
198.793,1.014
198.823,1.010
198.853,1.014
198.883,1.018
198.913,1.006
198.943,1.001
198.973,1.003
199.003,0.998
199.033,1.000
199.063,1.011
199.093,1.008
199.123,0.998
199.153,1.003
199.183,0.999
199.213,1.015
199.243,1.012
199.273,1.023
199.303,1.030
199.333,1.037
199.363,1.040
199.393,1.058
199.423,1.060
199.453,1.047
199.483,1.032
199.513,1.032
199.543,1.032
199.573,1.032
199.603,1.036
199.633,1.032
199.663,1.032
199.693,1.034
199.723,1.033
199.753,1.029
199.783,1.035
199.813,1.030
199.843,1.026
199.873,1.030
199.903,1.025
199.933,1.024
199.963,1.021
199.993,1.023
200.023,1.019
200.053,1.018
200.083,1.029
200.113,1.024
200.143,1.018
200.173,1.023
200.203,1.029
200.233,1.026
200.263,1.034
200.293,1.033
200.323,1.036
200.353,1.046
200.383,1.048
200.413,1.049
200.443,1.046
200.473,1.039
200.503,1.031
200.533,1.030
200.563,1.048
200.593,1.048
200.623,1.051
200.653,1.057
200.683,1.058
200.713,1.053
200.743,1.045
200.773,1.043
200.803,1.044
200.833,1.039
200.863,1.049
200.893,1.048
200.923,1.052
200.953,1.054
200.983,1.052
201.013,1.048
201.043,1.046
201.073,1.045
201.103,1.043
201.133,1.042
201.163,1.046
201.193,1.041
201.223,1.041
201.253,1.041
201.283,1.047
201.313,1.045
201.343,1.045
201.373,1.043
201.403,1.039
201.433,1.039
201.463,1.041
201.493,1.044
201.523,1.047
201.553,1.047
201.583,1.046
201.613,1.043
201.643,1.044
201.673,1.044
201.703,1.042
201.733,1.049
201.763,1.039
201.793,1.041
201.823,1.041
201.853,1.042
201.883,1.050
201.913,1.046
201.943,1.047
201.973,1.037
202.003,1.040
202.033,1.041
202.063,1.044
202.093,1.033
202.123,1.045
202.153,1.043
202.183,1.041
202.213,1.039
202.243,1.040
202.273,1.041
202.303,1.045
202.333,1.040
202.363,1.039
202.393,1.043
202.423,1.038
202.453,1.035
202.483,1.041
202.513,1.040
202.543,1.043
202.573,1.051
202.603,1.050
202.633,1.044
202.663,1.041
202.693,1.040
202.723,1.038
202.753,1.044
202.783,1.049
202.813,1.048
202.843,1.048
202.873,1.043
202.903,1.044
202.933,1.041
202.963,1.043
202.993,1.044
203.023,1.047
203.053,1.042
203.083,1.045
203.113,1.048
203.143,1.047
203.173,1.037
203.203,1.042
203.233,1.042
203.263,1.047
203.293,1.041
203.323,1.039
203.353,1.041
203.383,1.039
203.413,1.042
203.443,1.043
203.473,1.039
203.503,1.045
203.533,1.044
203.563,1.043
203.593,1.043
203.623,1.043
203.653,1.047
203.683,1.044
203.713,1.045
203.743,1.039
203.773,1.043
203.803,1.045
203.833,1.044
203.863,1.044
203.893,1.036
203.923,1.037
203.953,1.044
203.983,1.045
204.013,1.045
204.043,1.038
204.073,1.041
204.103,1.041
204.133,1.047
204.163,1.044
204.193,1.040
204.223,1.040
204.253,1.041
204.283,1.043
204.313,1.045
204.343,1.047
204.373,1.045
204.403,1.041
204.433,1.038
204.463,1.039
204.493,1.043
204.523,1.047
204.553,1.049
204.583,1.039
204.613,1.038
204.643,1.040
204.673,1.044
204.703,1.045
204.733,1.045
204.763,1.045
204.793,1.042
204.823,1.044
204.853,1.044
204.883,1.047
204.913,1.051
204.943,1.042
204.973,1.040
205.003,1.042
205.033,1.011
205.063,1.018
205.093,1.040
205.123,1.047
205.153,1.052
205.183,1.067
205.213,1.078
205.243,1.072
205.273,1.053
205.303,1.041
205.333,1.047
205.363,1.070
205.393,1.109
205.423,1.084
205.453,1.031
205.483,0.997
205.513,0.985
205.543,0.986
205.573,0.990
205.603,0.985
205.633,0.994
205.663,1.006
205.693,1.018
205.723,1.029
205.753,1.038
205.783,1.038
205.813,1.034
205.843,1.025
205.873,1.026
205.903,1.035
205.933,1.036
205.963,1.034
205.993,1.029
206.023,1.028
206.053,1.032
206.083,1.032
206.113,1.036
206.143,1.030
206.173,1.030
206.203,1.036
206.233,1.038
206.263,1.034
206.293,1.030
206.323,1.034
206.353,1.038
206.383,1.034
206.413,1.035
206.443,1.036
206.473,1.036
206.503,1.030
206.533,1.032
206.563,1.030
206.593,1.032
206.623,1.034
206.653,1.037
206.683,1.033
206.713,1.034
206.743,1.034
206.773,1.036
206.803,1.036
206.833,1.032
206.863,1.037
206.893,1.034
206.923,1.040
206.953,1.034
206.983,0.990
207.013,1.003
207.043,1.021
207.073,1.040
207.103,1.046
207.133,1.054
207.163,1.055
207.193,1.036
207.223,1.039
207.253,1.043
207.283,1.047
207.313,1.055
207.343,1.062
207.373,1.069
207.403,1.048
207.433,1.020
207.463,1.004
207.493,0.993
207.523,0.993
207.553,1.001
207.583,1.002
207.613,1.008
207.643,1.023
207.673,1.032
207.703,1.034
207.733,1.028
207.763,1.025
207.793,1.027
207.823,1.027
207.853,1.032
207.883,1.036
207.913,1.037
207.943,1.032
207.973,1.036
208.003,1.038
208.033,1.038
208.063,1.032
208.093,1.028
208.123,1.030
208.153,1.034
208.183,1.034
208.213,1.030
208.243,1.030
208.273,1.026
208.303,1.028
208.333,1.028
208.363,1.030
208.393,1.034
208.423,1.032
208.453,1.037
208.483,1.032
208.513,1.032
208.543,1.034
208.573,1.033
208.603,1.036
208.633,1.036
208.663,1.032
208.693,1.028
208.723,1.034
208.753,1.032
208.783,1.032
208.813,1.028
208.843,1.032
208.873,1.036
208.903,1.034
208.933,1.030
208.963,1.032
208.993,1.028
209.023,1.030
209.053,1.036
209.083,1.030
209.113,1.034
209.143,1.036
209.173,1.034
209.203,1.026
209.233,1.028
209.263,1.034
209.293,1.030
209.323,1.030
209.353,1.028
209.383,1.030
209.413,1.030
209.443,1.030
209.473,1.034
209.503,1.036
209.533,1.028
209.563,1.028
209.593,1.041
209.623,1.041
209.653,1.033
209.683,1.036
209.713,1.042
209.743,1.032
209.773,1.038
209.803,1.037
209.833,1.038
209.863,1.038
209.893,1.037
209.923,1.036
209.953,1.028
209.983,1.030
210.013,1.032
210.043,1.030
210.073,1.028
210.103,1.028
210.133,1.035
210.163,1.035
210.193,1.035
210.223,1.035
210.253,1.034
210.283,1.034
210.313,1.028
210.343,1.029
210.373,1.030
210.403,1.025
210.433,1.032
210.463,1.031
210.493,1.041
210.523,1.044
210.553,1.042
210.583,1.047
210.613,1.039
210.643,1.041
210.673,1.035
210.703,1.033
210.733,1.037
210.763,1.037
210.793,1.038
210.823,1.043
210.853,1.043
210.883,1.041
210.913,1.041
210.943,1.037
210.973,1.036
211.003,1.040
211.033,1.032
211.063,1.034
211.093,1.031
211.123,1.033
211.153,1.028
211.183,1.036
211.213,1.033
211.243,1.034
211.273,1.032
211.303,1.036
211.333,1.034
211.363,1.034
211.393,1.037
211.423,1.039
211.453,1.033
211.483,1.037
211.513,1.033
211.543,1.043
211.573,1.041
211.603,1.035
211.633,1.037
211.663,1.037
211.693,1.043
211.723,1.043
211.753,1.039
211.783,1.045
211.813,1.043
211.843,1.037
211.873,1.041
211.903,1.040
211.933,1.045
211.963,1.043
211.993,1.045
212.023,1.038
212.053,1.041
212.083,1.052
212.113,1.067
212.143,1.050
212.173,1.025
212.203,1.015
212.233,1.014
212.263,1.029
212.293,1.020
212.323,1.017
212.353,1.037
212.383,1.041
212.413,1.045
212.443,1.050
212.473,1.041
212.503,1.027
212.533,1.019
212.563,1.024
212.593,1.030
212.623,1.026
212.653,1.029
212.683,1.041
212.713,1.039
212.743,1.042
212.773,1.044
212.803,1.031
212.833,1.040
212.863,1.040
212.893,1.032
212.923,1.039
212.953,1.034
212.983,1.032
213.013,1.033
213.043,1.032
213.073,1.028
213.103,1.026
213.133,1.034
213.163,1.031
213.193,1.030
213.223,1.029
213.253,1.026
213.283,1.030
213.313,1.037
213.343,1.031
213.373,1.029
213.403,1.024
213.433,1.026
213.463,1.031
213.493,1.033
213.523,1.037
213.553,1.037
213.583,1.033
213.613,1.031
213.643,1.033
213.673,1.033
213.703,1.033
213.733,1.033
213.763,1.031
213.793,1.032
213.823,1.035
213.853,1.035
213.883,1.033
213.913,1.030
213.943,1.030
213.973,1.040
214.003,1.039
214.033,1.032
214.063,1.028
214.093,1.026
214.123,1.028
214.153,1.032
214.183,1.035
214.213,1.035
214.243,1.034
214.273,1.032
214.303,1.031
214.333,1.031
214.363,1.035
214.393,1.035
214.423,1.031
214.453,1.035
214.483,1.032
214.513,1.030
214.543,1.034
214.573,1.037
214.603,1.039
214.633,1.038
214.663,1.032
214.693,1.031
214.723,1.034
214.753,1.034
214.783,1.035
214.813,1.035
214.843,1.028
214.873,1.031
214.903,1.032
214.933,1.033
214.963,1.037
214.993,1.036
215.023,1.035
215.053,1.032
215.083,1.037
215.113,1.038
215.143,1.043
215.173,1.037
215.203,1.045
215.233,1.058
215.263,1.063
215.293,1.051
215.323,1.042
215.353,1.040
215.383,1.044
215.413,1.040
215.443,1.039
215.473,1.037
215.503,1.035
215.533,1.025
215.563,1.023
215.593,1.025
215.623,1.024
215.653,1.021
215.683,1.015
215.713,1.021
215.743,1.013
215.773,1.012
215.803,1.011
215.833,1.008
215.863,1.011
215.893,1.019
215.923,1.020
215.953,1.020
215.983,1.009
216.013,1.009
216.043,1.011
216.073,1.008
216.103,1.019
216.133,1.023
216.163,1.029
216.193,1.032
216.223,1.034
216.253,1.036
216.283,1.032
216.313,1.026
216.343,1.024
216.373,1.021
216.403,1.025
216.433,1.029
216.463,1.027
216.493,1.031
216.523,1.026
216.553,1.028
216.583,1.026
216.613,1.025
216.643,1.022
216.673,1.021
216.703,1.021
216.733,1.026
216.763,1.035
216.793,1.032
216.823,1.023
216.853,1.025
216.883,1.021
216.913,1.020
216.943,1.013
216.973,1.013
217.003,1.021
217.033,1.019
217.063,1.019
217.093,1.023
217.123,1.021
217.153,1.026
217.183,1.026
217.213,1.027
217.243,1.026
217.273,1.032
217.303,1.030
217.333,1.026
217.363,1.030
217.393,1.028
217.423,1.021
217.453,1.023
217.483,1.021
217.513,1.021
217.543,1.025
217.573,1.022
217.603,1.024
217.633,1.031
217.663,1.025
217.693,1.026
217.723,1.027
217.753,1.025
217.783,1.025
217.813,1.021
217.843,1.026
217.873,1.026
217.903,1.023
217.933,1.026
217.963,1.027
217.993,1.021
218.023,1.021
218.053,1.025
218.083,1.023
218.113,1.025
218.143,1.027
218.173,1.028
218.203,1.023
218.233,1.019
218.263,1.020
218.293,1.023
218.323,1.023
218.353,1.023
218.383,1.029
218.413,1.027
218.443,1.028
218.473,1.025
218.503,1.026
218.533,1.021
218.563,1.027
218.593,1.024
218.623,1.023
218.653,1.023
218.683,1.021
218.713,1.027
218.743,1.033
218.773,1.027
218.803,1.027
218.833,1.028
218.863,1.021
218.893,1.027
218.923,1.025
218.953,1.025
218.983,1.025
219.013,1.023
219.043,1.025
219.073,1.024
219.103,1.025
219.133,1.021
219.163,1.026
219.193,1.026
219.223,1.012
219.253,1.036
219.283,1.029
219.313,1.028
219.343,1.034
219.373,1.014
219.403,0.967
219.433,1.044
219.463,1.037
219.493,1.021
219.523,1.025
219.553,1.035
219.583,1.013
219.613,1.022
219.643,1.028
219.673,1.013
219.703,1.015
219.733,1.027
219.763,1.024
219.793,1.009
219.823,1.013
219.853,1.024
219.883,1.012
219.913,1.031
219.943,1.034
219.973,1.020
220.003,1.028
220.033,1.018
220.063,1.030
220.093,1.027
220.123,1.012
220.153,1.009
220.183,1.023
220.213,1.023
220.243,1.029
220.273,1.023
220.303,1.017
220.333,1.020
220.363,1.024
220.393,1.019
220.423,1.020
220.453,1.016
220.483,1.016
220.513,1.025
220.543,1.024
220.573,1.016
220.603,1.021
220.633,1.024
220.663,1.020
220.693,1.023
220.723,1.025
220.753,1.035
220.783,1.025
220.813,1.018
220.843,1.014
220.873,1.018
220.903,1.025
220.933,1.021
220.963,1.021
220.993,1.022
221.023,1.023
221.053,1.022
221.083,1.024
221.113,1.017
221.143,1.021
221.173,1.015
221.203,1.014
221.233,1.002
221.263,0.945
221.293,1.000
221.323,1.098
221.353,1.021
221.383,1.020
221.413,1.084
221.443,1.075
221.473,1.001
221.503,0.982
221.533,1.009
221.563,0.987
221.593,1.011
221.623,1.076
221.653,1.062
221.683,1.011
221.713,1.020
221.743,1.051
221.773,1.045
221.803,1.045
221.833,0.995
221.863,1.017
221.893,1.026
221.923,1.025
221.953,1.012
221.983,1.000
222.013,1.019
222.043,1.036
222.073,1.034
222.103,1.029
222.133,1.021
222.163,0.993
222.193,1.010
222.223,1.021
222.253,1.004
222.283,1.007
222.313,1.009
222.343,0.997
222.373,1.006
222.403,1.018
222.433,1.012
222.463,1.014
222.493,1.010
222.523,0.994
222.553,1.000
222.583,1.029
222.613,1.017
222.643,1.007
222.673,1.011
222.703,1.020
222.733,1.024
222.763,1.030
222.793,1.036
222.823,1.034
222.853,1.029
222.883,1.035
222.913,1.018
222.943,1.021
222.973,1.023
223.003,1.021
223.033,1.014
223.063,1.020
223.093,1.015
223.123,1.031
223.153,1.022
223.183,1.034
223.213,1.031
223.243,1.021
223.273,1.011
223.303,1.009
223.333,1.019
223.363,1.022
223.393,1.022
223.423,1.028
223.453,1.023
223.483,1.019
223.513,1.015
223.543,1.019
223.573,1.019
223.603,1.020
223.633,1.025
223.663,1.027
223.693,1.025
223.723,1.017
223.753,1.017
223.783,1.021
223.813,1.022
223.843,1.044
223.873,1.031
223.903,1.028
223.933,1.024
223.963,1.021
223.993,1.019
224.023,1.016
224.053,1.020
224.083,1.027
224.113,1.028
224.143,1.025
224.173,1.028
224.203,1.023
224.233,1.024
224.263,1.021
224.293,1.026
224.323,1.021
224.353,1.027
224.383,1.026
224.413,1.017
224.443,1.021
224.473,1.022
224.503,1.021
224.533,1.025
224.563,1.022
224.593,1.025
224.623,1.025
224.653,1.033
224.683,1.027
224.713,1.028
224.743,1.025
224.773,1.024
224.803,1.017
224.833,1.021
224.863,1.017
224.893,1.023
224.923,1.023
224.953,1.029
224.983,1.027
225.013,1.029
225.043,1.029
225.073,1.029
225.103,1.025
225.133,1.023
225.163,1.024
225.193,1.022
225.223,1.018
225.253,1.021
225.283,1.027
225.313,1.025
225.343,1.021
225.373,1.021
225.403,1.021
225.433,1.027
225.463,1.022
225.493,1.026
225.523,1.019
225.553,1.021
225.583,1.022
225.613,1.024
225.643,1.019
225.673,1.024
225.703,1.026
225.733,1.029
225.763,1.024
225.793,1.021
225.823,1.027
225.853,1.030
225.883,1.023
225.913,1.023
225.943,1.023
225.973,1.021
226.003,1.031
226.033,1.025
226.063,1.027
226.093,1.027
226.123,1.023
226.153,1.025
226.183,1.031
226.213,1.021
226.243,1.023
226.273,1.027
226.303,1.027
226.333,1.022
226.363,1.026
226.393,1.030
226.423,1.024
226.453,1.028
226.483,1.024
226.513,1.025
226.543,1.019
226.573,1.021
226.603,1.033
226.633,1.032
226.663,1.026
226.693,1.029
226.723,1.026
226.753,1.022
226.783,1.028
226.813,1.021
226.843,1.028
226.873,1.030
226.903,1.032
226.933,1.022
226.963,1.024
226.993,1.024
227.023,1.022
227.053,1.018
227.083,1.024
227.113,1.031
227.143,1.025
227.173,1.021
227.203,1.020
227.233,1.037
227.263,1.029
227.293,1.027
227.323,1.026
227.353,1.030
227.383,1.022
227.413,1.025
227.443,1.027
227.473,1.027
227.503,1.031
227.533,1.029
227.563,1.029
227.593,1.023
227.623,1.027
227.653,1.023
227.683,1.025
227.713,1.027
227.743,1.030
227.773,1.026
227.803,1.025
227.833,1.022
227.863,1.026
227.893,1.028
227.923,1.039
227.953,1.032
227.983,1.030
228.013,1.021
228.043,1.021
228.073,1.025
228.103,1.028
228.133,1.022
228.163,1.028
228.193,1.031
228.223,1.027
228.253,1.027
228.283,1.027
228.313,1.029
228.343,1.025
228.373,1.023
228.403,1.023
228.433,1.030
228.463,1.023
228.493,1.021
228.523,1.036
228.553,1.033
228.583,1.018
228.613,1.024
228.643,1.029
228.673,1.029
228.703,1.027
228.733,1.028
228.763,1.034
228.793,1.029
228.823,1.020
228.853,1.029
228.883,1.031
228.913,1.031
228.943,1.023
228.973,1.023
229.003,1.020
229.033,1.020
229.063,1.025
229.093,1.027
229.123,1.028
229.153,1.030
229.183,1.036
229.213,1.029
229.243,1.026
229.273,1.038
229.303,1.047
229.333,1.036
229.363,1.020
229.393,1.009
229.423,1.009
229.453,1.014
229.483,1.024
229.513,1.028
229.543,1.032
229.573,1.032
229.603,1.030
229.633,1.028
229.663,1.024
229.693,1.019
229.723,1.017
229.753,1.022
229.783,1.021
229.813,1.029
229.843,1.026
229.873,1.033
229.903,1.028
229.933,1.026
229.963,1.025
229.993,1.027
230.023,1.025
230.053,1.027
230.083,1.023
230.113,1.027
230.143,1.021
230.173,1.029
230.203,1.027
230.233,1.025
230.263,1.025
230.293,1.023
230.323,1.028
230.353,1.037
230.383,1.035
230.413,1.026
230.443,1.021
230.473,1.025
230.503,1.029
230.533,1.024
230.563,1.028
230.593,1.035
230.623,1.032
230.653,1.027
230.683,1.023
230.713,1.027
230.743,1.027
230.773,1.028
230.803,1.028
230.833,1.027
230.863,1.023
230.893,1.021
230.923,1.024
230.953,1.030
230.983,1.026
231.013,1.027
231.043,1.022
231.073,1.027
231.103,1.028
231.133,1.026
231.163,1.022
231.193,1.022
231.223,1.028
231.253,1.028
231.283,1.036
231.313,1.032
231.343,1.028
231.373,1.027
231.403,1.023
231.433,1.029
231.463,1.020
231.493,1.027
231.523,1.025
231.553,1.026
231.583,1.035
231.613,1.032
231.643,1.028
231.673,1.029
231.703,1.023
231.733,1.027
231.763,1.027
231.793,1.027
231.823,1.029
231.853,1.024
231.883,1.023
231.913,1.032
231.943,1.028
231.973,1.025
232.003,1.021
232.033,1.031
232.063,1.026
232.093,1.027
232.123,1.021
232.153,1.024
232.183,1.031
232.213,1.029
232.243,1.025
232.273,1.025
232.303,1.023
232.333,1.022
232.363,1.031
232.393,1.026
232.423,1.030
232.453,1.031
232.483,1.028
232.513,1.030
232.543,1.028
232.573,1.030
232.603,1.028
232.633,1.025
232.663,1.024
232.693,1.023
232.723,1.026
232.753,1.032
232.783,1.030
232.813,1.026
232.843,1.027
232.873,1.023
232.903,1.025
232.933,1.031
232.963,1.025
232.993,1.025
233.023,1.028
233.053,1.028
233.083,1.035
233.113,1.028
233.143,1.029
233.173,1.023
233.203,1.029
233.233,1.027
233.263,1.027
233.293,1.025
233.323,1.027
233.353,1.041
233.383,1.045
233.413,1.042
233.443,1.036
233.473,1.037
233.503,1.036
233.533,1.058
233.563,1.056
233.593,1.059
233.623,1.059
233.653,1.042
233.683,1.006
233.713,0.997
233.743,1.000
233.773,1.009
233.803,1.015
233.833,1.010
233.863,1.017
233.893,1.014
233.923,1.013
233.953,1.020
233.983,1.019
234.013,1.003
234.043,1.003
234.073,1.010
234.103,1.007
234.133,0.993
234.163,1.002
234.193,1.003
234.223,1.002
234.253,1.003
234.283,1.008
234.313,1.009
234.343,1.003
234.373,1.006
234.403,1.002
234.433,1.013
234.463,1.011
234.493,1.007
234.523,1.011
234.553,1.005
234.583,1.015
234.613,1.016
234.643,1.009
234.673,1.007
234.703,1.000
234.733,0.999
234.763,1.005
234.793,1.009
234.823,1.017
234.853,1.023
234.883,1.012
234.913,1.012
234.943,1.002
234.973,1.001
235.003,1.000
235.033,1.038
235.063,1.045
235.093,1.058
235.123,1.051
235.153,1.033
235.183,1.033
235.213,1.027
235.243,1.020
235.273,1.023
235.303,1.020
235.333,1.009
235.363,1.009
235.393,1.031
235.423,1.055
235.453,1.063
235.483,1.054
235.513,1.047
235.543,1.041
235.573,1.034
235.603,1.041
235.633,1.031
235.663,1.030
235.693,1.032
235.723,1.034
235.753,1.033
235.783,1.043
235.813,1.037
235.843,1.026
235.873,1.024
235.903,1.032
235.933,1.027
235.963,1.033
235.993,1.025
236.023,1.035
236.053,1.031
236.083,1.031
236.113,1.031
236.143,1.033
236.173,1.041
236.203,1.041
236.233,1.035
236.263,1.026
236.293,1.029
236.323,1.024
236.353,1.020
236.383,1.029
236.413,1.027
236.443,1.024
236.473,1.032
236.503,1.028
236.533,1.022
236.563,1.029
236.593,1.026
236.623,1.030
236.653,1.035
236.683,1.035
236.713,1.033
236.743,1.029
236.773,1.021
236.803,1.025
236.833,1.032
236.863,1.030
236.893,1.027
236.923,1.030
236.953,1.031
236.983,1.031
237.013,1.039
237.043,1.041
237.073,1.043
237.103,1.034
237.133,1.028
237.163,1.030
237.193,1.041
237.223,1.044
237.253,1.049
237.283,1.040
237.313,1.041
237.343,1.044
237.373,1.028
237.403,1.034
237.433,1.041
237.463,1.034
237.493,1.027
237.523,1.027
237.553,1.024
237.583,1.015
237.613,1.018
237.643,1.018
237.673,1.025
237.703,1.025
237.733,1.030
237.763,1.033
237.793,1.032
237.823,1.034
237.853,1.034
237.883,1.025
237.913,1.025
237.943,1.033
237.973,1.032
238.003,1.036
238.033,1.033
238.063,1.031
238.093,1.024
238.123,1.021
238.153,1.026
238.183,1.029
238.213,1.029
238.243,1.034
238.273,1.036
238.303,1.035
238.333,1.035
238.363,1.036
238.393,1.028
238.423,1.028
238.453,1.022
238.483,1.024
238.513,1.022
238.543,1.032
238.573,1.034
238.603,1.028
238.633,1.033
238.663,1.026
238.693,1.024
238.723,1.027
238.753,1.033
238.783,1.027
238.813,1.031
238.843,1.033
238.873,1.033
238.903,1.027
238.933,1.032
238.963,1.029
238.993,1.030
239.023,1.027
239.053,1.033
239.083,1.030
239.113,1.033
239.143,1.033
239.173,1.033
239.203,1.029
239.233,1.028
239.263,1.026
239.293,1.022
239.323,1.032
239.353,1.034
239.383,1.033
239.413,1.027
239.443,1.030
239.473,1.028
239.503,1.027
239.533,1.028
239.563,1.030
239.593,1.029
239.623,1.032
239.653,1.026
239.683,1.029
239.713,1.028
239.743,1.028
239.773,1.028
239.803,1.032
239.833,1.031
239.863,1.028
239.893,1.026
239.923,1.029
239.953,1.035
239.983,1.026
240.013,1.026
240.043,1.025
240.073,1.034
240.103,1.035
240.133,1.031
240.163,1.029
240.193,1.032
240.223,1.030
240.253,1.032
240.283,1.030
240.313,1.026
240.343,1.028
240.373,1.028
240.403,1.030
240.433,1.026
240.463,1.030
240.493,1.030
240.523,1.029
240.553,1.031
240.583,1.033
240.613,1.031
240.643,1.027
240.673,1.031
240.703,1.034
240.733,1.024
240.763,1.026
240.793,1.024
240.823,1.030
240.853,1.030
240.883,1.032
240.913,1.028
240.943,1.034
240.973,1.030
241.003,1.028
241.033,1.028
241.063,1.036
241.093,1.040
241.123,1.033
241.153,1.034
241.183,1.030
241.213,1.026
241.243,1.027
241.273,1.026
241.303,1.026
241.333,1.034
241.363,1.037
241.393,1.039
241.423,1.033
241.453,1.028
241.483,1.031
241.513,1.031
241.543,1.030
241.573,1.030
241.603,1.036
241.633,1.032
241.663,1.030
241.693,1.023
241.723,1.033
241.753,1.040
241.783,1.011
241.813,1.037
241.843,1.041
241.873,1.029
241.903,1.024
241.933,1.035
241.963,1.027
241.993,1.036
242.023,1.018
242.053,1.033
242.083,1.024
242.113,1.031
242.143,1.044
242.173,1.031
242.203,1.039
242.233,1.033
242.263,1.023
242.293,1.021
242.323,1.018
242.353,1.013
242.383,1.029
242.413,1.023
242.443,1.025
242.473,1.028
242.503,1.034
242.533,1.024
242.563,1.035
242.593,1.026
242.623,1.035
242.653,1.029
242.683,1.024
242.713,1.024
242.743,1.015
242.773,1.021
242.803,1.024
242.833,1.022
242.863,1.021
242.893,1.027
242.923,1.019
242.953,1.016
242.983,1.023
243.013,1.013
243.043,1.014
243.073,1.015
243.103,1.017
243.133,1.018
243.163,1.013
243.193,1.015
243.223,1.015
243.253,1.018
243.283,1.014
243.313,1.013
243.343,1.018
243.373,1.019
243.403,1.013
243.433,1.013
243.463,1.020
243.493,1.020
243.523,1.021
243.553,1.018
243.583,1.024
243.613,1.021
243.643,1.021
243.673,1.022
243.703,1.023
243.733,1.020
243.763,1.013
243.793,1.018
243.823,1.018
243.853,1.019
243.883,1.020
243.913,1.021
243.943,1.019
243.973,1.021
244.003,1.021
244.033,1.034
244.063,1.025
244.093,1.025
244.123,1.027
244.153,1.025
244.183,1.021
244.213,1.025
244.243,1.025
244.273,1.018
244.303,1.022
244.333,1.021
244.363,1.021
244.393,1.021
244.423,1.018
244.453,1.023
244.483,1.024
244.513,1.029
244.543,1.009
244.573,1.011
244.603,1.031
244.633,1.022
244.663,1.029
244.693,1.047
244.723,1.039
244.753,1.017
244.783,1.013
244.813,1.013
244.843,1.010
244.873,1.023
244.903,1.030
244.933,1.035
244.963,1.034
244.993,1.028
245.023,1.015
245.053,1.016
245.083,1.017
245.113,1.012
245.143,1.008
245.173,1.015
245.203,1.021
245.233,1.031
245.263,1.035
245.293,1.028
245.323,1.025
245.353,1.033
245.383,1.027
245.413,1.023
245.443,1.029
245.473,1.016
245.503,1.026
245.533,1.022
245.563,1.032
245.593,1.031
245.623,1.023
245.653,1.024
245.683,1.026
245.713,1.019
245.743,1.021
245.773,1.027
245.803,1.027
245.833,1.021
245.863,1.022
245.893,1.027
245.923,1.028
245.953,1.028
245.983,1.022
246.013,1.021
246.043,1.022
246.073,1.024
246.103,1.027
246.133,1.028
246.163,1.028
246.193,1.028
246.223,1.026
246.253,1.019
246.283,1.021
246.313,1.023
246.343,1.021
246.373,1.021
246.403,1.016
246.433,1.017
246.463,1.030
246.493,1.029
246.523,1.034
246.553,1.047
246.583,1.046
246.613,1.025
246.643,1.017
246.673,1.017
246.703,1.033
246.733,1.026
246.763,1.035
246.793,1.044
246.823,1.017
246.853,1.002
246.883,1.050
246.913,1.046
246.943,1.021
246.973,1.025
247.003,1.035
247.033,1.042
247.063,1.007
247.093,1.002
247.123,1.007
247.153,1.023
247.183,1.031
247.213,1.012
247.243,1.015
247.273,1.011
247.303,1.012
247.333,1.011
247.363,1.016
247.393,0.998
247.423,0.987
247.453,0.998
247.483,1.005
247.513,0.997
247.543,0.995
247.573,1.007
247.603,1.003
247.633,0.997
247.663,1.000
247.693,1.004
247.723,1.007
247.753,1.018
247.783,1.015
247.813,1.012
247.843,1.014
247.873,1.020
247.903,1.007
247.933,1.008
247.963,1.019
247.993,1.024
248.023,1.021
248.053,1.011
248.083,0.991
248.113,0.990
248.143,0.971
248.173,0.959
248.203,0.981
248.233,0.967
248.263,0.955
248.293,0.959
248.323,0.980
248.353,0.969
248.383,0.977
248.413,0.989
248.443,0.990
248.473,0.970
248.503,0.973
248.533,0.976
248.563,0.965
248.593,0.982
248.623,0.965
248.653,0.957
248.683,0.984
248.713,0.993
248.743,0.977
248.773,0.977
248.803,0.992
248.833,0.980
248.863,0.976
248.893,0.976
248.923,0.970
248.953,0.960
248.983,0.979
249.013,0.976
249.043,0.978
249.073,0.991
249.103,0.989
249.133,0.951
249.163,0.938
249.193,0.981
249.223,0.994
249.253,1.013
249.283,0.999
249.313,1.009
249.343,1.004
249.373,0.982
249.403,0.972
249.433,1.012
249.463,0.990
249.493,0.990
249.523,0.962
249.553,1.021
249.583,1.035
249.613,1.027
249.643,1.029
249.673,1.021
249.703,0.988
249.733,0.979
249.763,0.977
249.793,0.986
249.823,1.014
249.853,1.007
249.883,1.011
249.913,1.013
249.943,1.021
249.973,1.008
250.003,1.013
250.033,1.015
250.063,1.032
250.093,1.018
250.123,1.019
250.153,1.024
250.183,1.012
250.213,1.023
250.243,1.038
250.273,1.023
250.303,0.994
250.333,0.991
250.363,0.996
250.393,0.996
250.423,1.020
250.453,1.030
250.483,1.034
250.513,1.047
250.543,1.065
250.573,1.062
250.603,1.061
250.633,1.045
250.663,1.038
250.693,1.021
250.723,1.012
