df_hash,22ZHK4.XSPGQY
77.253,2111
77.278,1400
77.303,890
77.328,516
77.353,-26
77.378,-894
77.403,-1897
77.428,-2684
77.453,-3073
77.478,-3157
77.503,-3119
77.528,-3015
77.553,-2783
77.578,-2400
77.603,-1957
77.628,-1572
77.653,-1276
77.678,-1033
77.703,-838
77.728,-743
77.753,-752
77.778,-762
77.803,-636
77.828,-364
77.853,-81
77.878,78
77.903,127
77.928,192
77.953,344
77.978,502
78.003,524
78.028,390
78.053,232
78.078,190
78.103,256
78.128,288
78.153,188
78.178,26
78.203,-9
78.228,202
78.253,607
78.278,1023
78.303,1304
78.328,1432
78.353,1486
78.378,1534
78.403,1569
78.428,1537
78.453,1422
78.478,1268
78.503,1147
78.528,1086
78.553,1044
78.578,964
78.603,830
78.628,674
78.653,527
78.678,379
78.703,199
78.728,-9
78.753,-202
78.778,-342
78.803,-451
78.828,-590
78.853,-765
78.878,-872
78.903,-770
78.928,-415
78.953,67
78.978,476
79.003,693
79.028,759
79.053,795
79.078,866
79.103,934
79.128,933
79.153,868
79.178,811
79.203,812
79.228,837
79.253,813
79.278,712
79.303,580
79.328,472
79.353,386
79.378,267
79.403,93
79.428,-95
79.453,-242
79.478,-356
79.503,-498
79.528,-695
79.553,-861
79.578,-852
79.603,-606
79.628,-214
79.653,145
79.678,359
79.703,446
79.728,496
79.753,553
79.778,588
79.803,565
79.828,504
79.853,466
79.878,485
79.903,538
79.928,589
79.953,633
79.978,688
80.003,745
80.028,763
80.053,720
80.078,649
80.103,599
80.128,565
80.153,475
80.178,286
80.203,63
80.228,-44
80.253,64
80.278,352
80.303,682
80.328,940
80.353,1104
80.378,1204
80.403,1243
80.428,1187
80.453,1034
80.478,845
80.503,711
80.528,664
80.553,656
80.578,618
80.603,522
80.628,391
80.653,253
80.678,112
80.703,-32
80.728,-177
80.753,-317
80.778,-469
80.803,-647
80.828,-818
80.853,-888
80.878,-767
80.903,-463
80.928,-97
80.953,186
80.978,323
81.003,353
81.028,351
81.053,343
81.078,309
81.103,238
81.128,165
81.153,144
81.178,178
81.203,214
81.228,195
81.253,127
81.278,68
81.303,63
81.328,87
81.353,70
81.378,-29
81.403,-159
81.428,-203
81.453,-69
81.478,228
81.503,577
81.528,848
81.553,985
81.578,1016
81.603,1001
81.628,964
81.653,893
81.678,782
81.703,666
81.728,597
81.753,581
81.778,567
81.803,495
81.828,366
81.853,232
81.878,133
81.903,40
81.928,-110
81.953,-317
81.978,-471
82.003,-437
82.028,-178
82.053,191
82.078,501
82.103,663
82.128,714
82.153,739
82.178,766
82.203,757
82.228,681
82.253,573
82.278,506
82.303,500
82.328,503
82.353,451
82.378,343
82.403,236
82.428,164
82.453,90
82.478,-52
82.503,-265
82.528,-439
82.553,-440
82.578,-219
82.603,135
82.628,471
82.653,684
82.678,770
82.703,789
82.728,786
82.753,762
82.778,696
82.803,598
82.828,508
82.853,467
82.878,466
82.903,453
82.928,376
82.953,235
82.978,80
83.003,-40
83.028,-138
83.053,-271
83.078,-484
83.103,-734
83.128,-899
83.153,-864
83.178,-610
83.203,-238
83.228,105
83.253,324
83.278,419
83.303,452
83.328,489
83.353,548
83.378,608
83.403,644
83.428,653
83.453,650
83.478,649
83.503,640
83.528,600
83.553,522
83.578,427
83.603,349
83.628,295
83.653,232
83.678,122
83.703,-15
83.728,-98
83.753,-31
83.778,210
83.803,551
83.828,867
83.853,1077
83.878,1180
83.903,1219
83.928,1229
83.953,1215
83.978,1168
84.003,1096
84.028,1022
84.053,968
84.078,933
84.103,894
84.128,821
84.153,691
84.178,512
84.203,319
84.228,148
84.253,-2
84.278,-181
84.303,-434
84.328,-733
84.353,-960
84.378,-990
84.403,-793
84.428,-473
84.453,-185
84.478,-26
84.503,16
84.528,6
84.553,-19
84.578,-70
84.603,-162
84.628,-279
84.653,-377
84.678,-429
84.703,-454
84.728,-496
84.753,-591
84.778,-739
84.803,-901
84.828,-1017
84.853,-1039
84.878,-955
84.903,-785
84.928,-542
84.953,-207
84.978,254
85.003,822
85.028,1383
85.053,1793
85.078,2003
85.103,2108
85.128,2264
85.153,2529
85.178,2800
85.203,2917
85.228,2822
85.253,2608
85.278,2405
85.303,2244
85.328,2044
85.353,1728
85.378,1314
85.403,879
85.428,447
85.453,-46
85.478,-656
85.503,-1310
85.528,-1802
85.553,-1942
85.578,-1704
85.603,-1244
85.628,-773
85.653,-421
85.678,-197
85.703,-58
85.728,17
85.753,20
85.778,-43
85.803,-125
85.828,-163
85.853,-136
85.878,-86
85.903,-83
85.928,-157
85.953,-271
85.978,-363
86.003,-410
86.028,-456
86.053,-562
86.078,-729
86.103,-863
86.128,-839
86.153,-596
86.178,-191
86.203,232
86.228,546
86.253,707
86.278,759
86.303,766
86.328,764
86.353,742
86.378,682
86.403,596
86.428,524
86.453,504
86.478,531
86.503,560
86.528,545
86.553,477
86.578,390
86.603,311
86.628,231
86.653,112
86.678,-45
86.703,-167
86.728,-135
86.753,116
86.778,548
86.803,1031
86.828,1434
86.853,1699
86.878,1842
86.903,1921
86.928,1986
86.953,2060
86.978,2131
87.003,2163
87.028,2120
87.053,2001
87.078,1838
87.103,1660
87.128,1445
87.153,1141
87.178,737
87.203,307
87.228,-44
87.253,-292
87.278,-523
87.303,-836
87.328,-1207
87.353,-1480
87.378,-1505
87.403,-1294
87.428,-1009
87.453,-806
87.478,-698
87.503,-590
87.528,-419
87.553,-229
87.578,-108
87.603,-73
87.628,-58
87.653,-4
87.678,64
87.703,77
87.728,7
87.753,-92
87.778,-164
87.803,-208
87.828,-266
87.853,-351
87.878,-426
87.903,-469
87.928,-523
87.953,-649
87.978,-817
88.003,-882
88.028,-694
88.053,-248
88.078,295
88.103,736
88.128,993
88.153,1119
88.178,1212
88.203,1301
88.228,1348
88.253,1319
88.278,1235
88.303,1151
88.328,1100
88.353,1074
88.378,1052
88.403,1022
88.428,981
88.453,907
88.478,770
88.503,564
88.528,328
88.553,123
88.578,-24
88.603,-149
88.628,-303
88.653,-489
88.678,-624
88.703,-590
88.728,-327
88.753,93
88.778,515
88.803,801
88.828,922
88.853,948
88.878,957
88.903,961
88.928,926
88.953,847
88.978,782
89.003,796
89.028,879
89.053,942
89.078,904
89.103,767
89.128,602
89.153,463
89.178,331
89.203,162
89.228,-35
89.253,-201
89.278,-301
89.303,-391
89.328,-557
89.353,-793
89.378,-959
89.403,-891
89.428,-555
89.453,-91
89.478,301
89.503,518
89.528,589
89.553,596
89.578,582
89.603,540
89.628,470
89.653,408
89.678,399
89.703,446
89.728,513
89.753,563
89.778,580
89.803,570
89.828,536
89.853,487
89.878,440
89.903,400
89.928,336
89.953,202
89.978,1
90.003,-170
90.028,-180
90.053,35
90.078,407
90.103,781
90.128,1042
90.153,1180
90.178,1246
90.203,1269
90.228,1236
90.253,1143
90.278,1039
90.303,999
90.328,1045
90.353,1120
90.378,1147
90.403,1099
90.428,1018
90.453,965
90.478,952
90.503,929
90.528,833
90.553,647
90.578,430
90.603,297
90.628,346
90.653,585
90.678,913
90.703,1180
90.728,1289
90.753,1249
90.778,1126
90.803,956
90.828,719
90.853,405
90.878,80
90.903,-152
90.928,-265
90.953,-360
90.978,-573
91.003,-940
91.028,-1362
91.053,-1739
91.078,-2097
91.103,-2549
91.128,-3123
91.153,-3665
91.178,-3936
91.203,-3835
91.228,-3483
91.253,-3083
91.278,-2718
91.303,-2300
91.328,-1723
91.353,-1025
91.378,-377
91.403,67
91.428,309
91.453,465
91.478,641
91.503,841
91.528,1003
91.553,1069
91.578,1035
91.603,924
91.628,764
91.653,580
91.678,408
91.703,299
91.728,306
91.753,485
91.778,866
91.803,1421
91.828,2040
91.853,2573
91.878,2917
91.903,3079
91.928,3144
91.953,3184
91.978,3209
92.003,3195
92.028,3144
92.053,3087
92.078,3022
92.103,2888
92.128,2624
92.153,2258
92.178,1892
92.203,1597
92.228,1332
92.253,995
92.278,560
92.303,143
92.328,-100
92.353,-132
92.378,-75
92.403,-94
92.428,-238
92.453,-423
92.478,-532
92.503,-537
92.528,-499
92.553,-486
92.578,-515
92.603,-568
92.628,-627
92.653,-690
92.678,-742
92.703,-758
92.728,-731
92.753,-693
92.778,-684
92.803,-717
92.828,-773
92.853,-831
92.878,-886
92.903,-931
92.928,-925
92.953,-812
92.978,-584
93.003,-311
93.028,-91
93.053,30
93.078,89
93.103,141
93.128,197
93.153,228
93.178,224
93.203,225
93.228,282
93.253,385
93.278,469
93.303,479
93.328,428
93.353,373
93.378,339
93.403,300
93.428,231
93.453,154
93.478,119
93.503,131
93.528,132
93.553,77
93.578,15
93.603,63
93.628,290
93.653,630
93.678,933
93.703,1097
93.728,1148
93.753,1170
93.778,1201
93.803,1194
93.828,1102
93.853,946
93.878,800
93.903,702
93.928,620
93.953,503
93.978,346
94.003,195
94.028,75
94.053,-41
94.078,-194
94.103,-373
94.128,-523
94.153,-612
94.178,-657
94.203,-675
94.228,-619
94.253,-403
94.278,-4
94.303,472
94.328,850
94.353,1018
94.378,1004
94.403,908
94.428,806
94.453,701
94.478,586
94.503,486
94.528,443
94.553,455
94.578,469
94.603,435
94.628,351
94.653,250
94.678,144
94.703,17
94.728,-139
94.753,-293
94.778,-408
94.803,-492
94.828,-593
94.853,-725
94.878,-820
94.903,-771
94.928,-538
94.953,-194
94.978,136
95.003,380
95.028,546
95.053,673
95.078,763
95.103,789
95.128,746
95.153,683
95.178,655
95.203,677
95.228,709
95.253,706
95.278,651
95.303,559
95.328,446
95.353,326
95.378,213
95.403,118
95.428,26
95.453,-89
95.478,-236
95.503,-360
95.528,-371
95.553,-214
95.578,75
95.603,392
95.628,641
95.653,793
95.678,882
95.703,941
95.728,975
95.753,969
95.778,928
95.803,877
95.828,840
95.853,817
95.878,781
95.903,705
95.928,583
95.953,435
95.978,293
96.003,174
96.028,70
96.053,-57
96.078,-230
96.103,-419
96.128,-537
96.153,-501
96.178,-300
96.203,-16
96.228,234
96.253,387
96.278,457
96.303,495
96.328,526
96.353,532
96.378,494
96.403,428
96.428,380
96.453,369
96.478,372
96.503,347
96.528,280
96.553,196
96.578,125
96.603,60
96.628,-39
96.653,-195
96.678,-366
96.703,-460
96.728,-393
96.753,-153
96.778,180
96.803,487
96.828,683
96.853,756
96.878,755
96.903,727
96.928,684
96.953,612
96.978,516
97.003,427
97.028,380
97.053,365
97.078,337
97.103,257
97.128,137
97.153,26
97.178,-50
97.203,-127
97.228,-253
97.253,-425
97.278,-554
97.303,-525
97.328,-297
97.353,54
97.378,394
97.403,621
97.428,729
97.453,771
97.478,794
97.503,796
97.528,757
97.553,680
97.578,603
97.603,562
97.628,555
97.653,537
97.678,470
97.703,358
97.728,241
97.753,149
97.778,65
97.803,-55
97.828,-232
97.853,-413
97.878,-493
97.903,-391
97.928,-112
97.953,241
97.978,545
98.003,728
98.028,803
98.053,829
98.078,844
98.103,841
98.128,797
98.153,721
98.178,649
98.203,614
98.228,601
98.253,559
98.278,456
98.303,309
98.328,171
98.353,69
98.378,-25
98.403,-165
98.428,-352
98.453,-511
98.478,-536
98.503,-372
98.528,-66
98.553,267
98.578,522
98.603,664
98.628,715
98.653,713
98.678,674
98.703,599
98.728,502
98.753,422
98.778,392
98.803,412
98.828,438
98.853,416
98.878,333
98.903,219
98.928,121
98.953,50
98.978,-33
99.003,-174
99.028,-360
99.053,-507
99.078,-506
99.103,-309
99.128,22
99.153,363
99.178,602
99.203,705
99.228,711
99.253,675
99.278,626
99.303,567
99.328,503
99.353,458
99.378,452
99.403,473
99.428,483
99.453,445
99.478,360
99.503,262
99.528,187
99.553,127
99.578,40
99.603,-100
99.628,-261
99.653,-347
99.678,-268
99.703,-18
99.728,312
99.753,595
99.778,751
99.803,787
99.828,760
99.853,712
99.878,649
99.903,571
99.928,501
99.953,471
99.978,477
100.003,472
100.028,411
100.053,304
100.078,207
100.103,149
100.128,92
100.153,-24
100.178,-193
100.203,-308
100.228,-251
100.253,-6
100.278,315
100.303,569
100.328,692
100.353,725
100.378,728
100.403,709
100.428,635
100.453,507
100.478,382
100.503,322
100.528,319
100.553,302
100.578,224
100.603,108
100.628,11
100.653,-55
100.678,-150
100.703,-313
100.728,-487
100.753,-539
100.778,-376
100.803,-45
100.828,305
100.853,547
100.878,657
100.903,692
100.928,698
100.953,670
100.978,592
101.003,490
101.028,418
101.053,403
101.078,404
101.103,368
101.128,283
101.153,188
101.178,110
101.203,21
101.228,-125
101.253,-308
101.278,-420
101.303,-350
101.328,-88
101.353,251
101.378,527
101.403,678
101.428,737
101.453,763
101.478,768
101.503,729
101.528,644
101.553,561
101.578,527
101.603,534
101.628,525
101.653,461
101.678,362
101.703,271
101.728,187
101.753,62
101.778,-128
101.803,-320
101.828,-384
101.853,-240
101.878,63
101.903,382
101.928,595
101.953,688
101.978,718
102.003,728
102.028,703
102.053,612
102.078,480
102.103,382
102.128,368
102.153,406
102.178,411
102.203,334
102.228,210
102.253,103
102.278,28
102.303,-68
102.328,-233
102.353,-423
102.378,-514
102.403,-411
102.428,-129
102.453,205
102.478,466
102.503,604
102.528,652
102.553,658
102.578,634
102.603,574
102.628,496
102.653,443
102.678,447
102.703,482
102.728,486
102.753,419
102.778,302
102.803,191
102.828,113
102.853,31
102.878,-109
102.903,-298
102.928,-438
102.953,-408
102.978,-169
103.003,189
103.028,512
103.053,694
103.078,742
103.103,735
103.128,730
103.153,721
103.178,680
103.203,618
103.228,583
103.253,602
103.278,633
103.303,607
103.328,504
103.353,377
103.378,293
103.403,241
103.428,141
103.453,-58
103.478,-296
103.503,-422
103.528,-324
103.553,-26
103.578,331
103.603,605
103.628,742
103.653,775
103.678,757
103.703,710
103.728,629
103.753,511
103.778,375
103.803,251
103.828,160
103.853,98
103.878,39
103.903,-49
103.928,-176
103.953,-317
103.978,-430
104.003,-505
104.028,-585
104.053,-718
104.078,-882
104.103,-962
104.128,-832
104.153,-473
104.178,-2
104.203,411
104.228,675
104.253,810
104.278,888
104.303,948
104.328,981
104.353,984
104.378,987
104.403,1025
104.428,1089
104.453,1137
104.478,1136
104.503,1095
104.528,1046
104.553,999
104.578,939
104.603,841
104.628,688
104.653,464
104.678,166
104.703,-160
104.728,-398
104.753,-417
104.778,-178
104.803,219
104.828,605
104.853,863
104.878,987
104.903,1032
104.928,1016
104.953,911
104.978,706
105.003,456
105.028,249
105.053,125
105.078,55
105.103,-11
105.128,-88
105.153,-154
105.178,-197
105.203,-232
105.228,-275
105.253,-323
105.278,-372
105.303,-452
105.328,-598
105.353,-788
105.378,-914
105.403,-858
105.428,-600
105.453,-245
105.478,64
105.503,255
105.528,359
105.553,439
105.578,516
105.603,564
105.628,566
105.653,544
105.678,535
105.703,554
105.728,581
105.753,587
105.778,562
105.803,505
105.828,425
105.853,331
105.878,240
105.903,160
105.928,78
105.953,-20
105.978,-122
106.003,-160
106.028,-55
106.053,206
106.078,548
106.103,840
106.128,994
106.153,1012
106.178,957
106.203,885
106.228,813
106.253,730
106.278,638
106.303,560
106.328,513
106.353,486
106.378,444
106.403,362
106.428,257
106.453,166
106.478,106
106.503,47
106.528,-61
106.553,-233
106.578,-402
106.603,-458
106.628,-329
106.653,-44
106.678,282
106.703,536
106.728,671
106.753,716
106.778,719
106.803,702
106.828,661
106.853,595
106.878,526
106.903,479
106.928,461
106.953,453
106.978,425
107.003,362
107.028,263
107.053,149
107.078,41
107.103,-50
107.128,-145
107.153,-275
107.178,-444
107.203,-594
107.228,-619
107.253,-447
107.278,-109
107.303,269
107.328,556
107.353,701
107.378,746
107.403,760
107.428,771
107.453,762
107.478,722
107.503,667
107.528,630
107.553,614
107.578,584
107.603,507
107.628,384
107.653,255
107.678,164
107.703,121
107.728,89
107.753,14
107.778,-131
107.803,-306
107.828,-410
107.853,-336
107.878,-56
107.903,345
107.928,717
107.953,947
107.978,1033
108.003,1055
108.028,1075
108.053,1079
108.078,1001
108.103,823
108.128,615
108.153,481
108.178,459
108.203,488
108.228,464
108.253,343
108.278,167
108.303,7
108.328,-123
108.353,-268
108.378,-470
108.403,-695
108.428,-835
108.453,-792
108.478,-556
108.503,-222
108.528,76
108.553,258
108.578,324
108.603,329
108.628,324
108.653,325
108.678,331
108.703,351
108.728,403
108.753,491
108.778,578
108.803,613
108.828,567
108.853,465
108.878,361
108.903,277
108.928,183
108.953,38
108.978,-146
109.003,-281
109.028,-258
109.053,-45
109.078,278
109.103,578
109.128,759
109.153,821
109.178,818
109.203,794
109.228,747
109.253,664
109.278,568
109.303,507
109.328,504
109.353,522
109.378,499
109.403,410
109.428,292
109.453,192
109.478,107
109.503,-14
109.528,-201
109.553,-390
109.578,-453
109.603,-310
109.628,-3
109.653,326
109.678,554
109.703,654
109.728,680
109.753,686
109.778,671
109.803,610
109.828,518
109.853,451
109.878,448
109.903,479
109.928,474
109.953,393
109.978,272
110.003,172
110.028,102
110.053,6
110.078,-164
110.103,-379
110.128,-522
110.153,-486
110.178,-259
110.203,63
110.228,359
110.253,552
110.278,641
110.303,664
110.328,654
110.353,622
110.378,568
110.403,501
110.428,443
110.453,412
110.478,404
110.503,388
110.528,332
110.553,230
110.578,119
110.603,39
110.628,-13
110.653,-96
110.678,-253
110.703,-443
110.728,-536
110.753,-417
110.778,-88
110.803,316
110.828,634
110.853,797
110.878,849
110.903,869
110.928,884
110.953,869
110.978,806
111.003,719
111.028,656
111.053,634
111.078,625
111.103,596
111.128,539
111.153,465
111.178,382
111.203,288
111.228,182
111.253,69
111.278,-54
111.303,-205
111.328,-380
111.353,-518
111.378,-519
111.403,-323
111.428,20
111.453,369
111.478,598
111.503,682
111.528,692
111.553,701
111.578,717
111.603,702
111.628,645
111.653,586
111.678,576
111.703,611
111.728,634
111.753,596
111.778,508
111.803,422
111.828,364
111.853,303
111.878,196
111.903,50
111.928,-79
111.953,-155
111.978,-212
112.003,-324
112.028,-502
112.053,-651
112.078,-629
112.103,-384
112.128,-9
112.153,329
112.178,526
112.203,598
112.228,621
112.253,639
112.278,639
112.303,600
112.328,550
112.353,536
112.378,569
112.403,604
112.428,594
112.453,539
112.478,475
112.503,423
112.528,360
112.553,267
112.578,158
112.603,67
112.628,-5
112.653,-107
112.678,-260
112.703,-399
112.728,-402
112.753,-206
112.778,124
112.803,440
112.828,630
112.853,695
112.878,702
112.903,697
112.928,674
112.953,619
112.978,551
113.003,511
113.028,511
113.053,523
113.078,514
113.103,477
113.128,420
113.153,344
113.178,245
113.203,133
113.228,34
113.253,-47
113.278,-147
113.303,-298
113.328,-460
113.353,-514
113.378,-363
113.403,-30
113.428,340
113.453,601
113.478,712
113.503,739
113.528,751
113.553,757
113.578,725
113.603,655
113.628,597
113.653,590
113.678,619
113.703,626
113.728,577
113.753,492
113.778,409
113.803,336
113.828,254
113.853,158
113.878,59
113.903,-41
113.928,-174
113.953,-364
113.978,-562
114.003,-648
114.028,-517
114.053,-186
114.078,201
114.103,487
114.128,616
114.153,645
114.178,656
114.203,672
114.228,666
114.253,626
114.278,592
114.303,609
114.328,668
114.353,704
114.378,667
114.403,572
114.428,476
114.453,406
114.478,333
114.503,221
114.528,75
114.553,-57
114.578,-160
114.603,-273
114.628,-442
114.653,-627
114.678,-701
114.703,-550
114.728,-187
114.753,234
114.778,550
114.803,700
114.828,745
114.853,768
114.878,791
114.903,783
114.928,733
114.953,680
114.978,670
115.003,697
115.028,714
115.053,684
115.078,618
115.103,548
115.128,478
115.153,384
115.178,258
115.203,124
115.228,8
115.253,-105
115.278,-258
115.303,-445
115.328,-577
115.353,-536
115.378,-286
115.403,81
115.428,418
115.453,626
115.478,710
115.503,727
115.528,718
115.553,685
115.578,625
115.603,562
115.628,527
115.653,529
115.678,545
115.703,539
115.728,495
115.753,422
115.778,335
115.803,246
115.828,155
115.853,45
115.878,-100
115.903,-277
115.928,-429
115.953,-465
115.978,-322
116.003,-27
116.028,302
116.053,543
116.078,647
116.103,655
116.128,634
116.153,610
116.178,569
116.203,509
116.228,458
116.253,452
116.278,480
116.303,486
116.328,431
116.353,328
116.378,232
116.403,168
116.428,101
116.453,-23
116.478,-212
116.503,-384
116.528,-425
116.553,-277
116.578,15
116.603,332
116.628,564
116.653,671
116.678,689
116.703,676
116.728,656
116.753,621
116.778,559
116.803,492
116.828,457
116.853,462
116.878,470
116.903,430
116.928,335
116.953,225
116.978,138
117.003,62
117.028,-57
117.053,-246
117.078,-438
117.103,-512
117.128,-390
117.153,-104
117.178,220
117.203,470
117.228,602
117.253,650
117.278,664
117.303,665
117.328,647
117.353,607
117.378,560
117.403,525
117.428,511
117.453,502
117.478,472
117.503,403
117.528,305
117.553,208
117.578,130
117.603,55
117.628,-59
117.653,-230
117.678,-402
117.703,-468
117.728,-350
117.753,-77
117.778,232
117.803,462
117.828,581
117.853,637
117.878,680
117.903,715
117.928,715
117.953,676
117.978,633
118.003,616
118.028,619
118.053,611
118.078,574
118.103,520
118.128,461
118.153,391
118.178,298
118.203,192
118.228,93
118.253,0
118.278,-119
118.303,-274
118.328,-405
118.353,-410
118.378,-238
118.403,49
118.428,322
118.453,488
118.478,554
118.503,585
118.528,621
118.553,644
118.578,627
118.603,581
118.628,547
118.653,543
118.678,546
118.703,527
118.728,484
118.753,433
118.778,375
118.803,297
118.828,197
118.853,100
118.878,27
118.903,-42
118.928,-150
118.953,-292
118.978,-387
119.003,-340
119.028,-136
119.053,137
119.078,365
119.103,493
119.128,552
119.153,589
119.178,610
119.203,596
119.228,549
119.253,504
119.278,495
119.303,511
119.328,514
119.353,485
119.378,434
119.403,382
119.428,325
119.453,253
119.478,170
119.503,91
119.528,13
119.553,-90
119.578,-225
119.603,-333
119.628,-320
119.653,-143
119.678,133
119.703,385
119.728,526
119.753,570
119.778,585
119.803,607
119.828,619
119.853,593
119.878,543
119.903,513
119.928,521
119.953,538
119.978,522
120.003,468
120.028,402
120.053,346
120.078,289
120.103,214
120.128,126
120.153,46
120.178,-29
120.203,-132
120.228,-276
120.253,-403
120.278,-415
120.303,-252
120.328,32
120.353,313
120.378,487
120.403,553
120.428,579
120.453,618
120.478,657
120.503,657
120.528,614
120.553,570
120.578,565
120.603,588
120.628,594
120.653,554
120.678,487
120.703,428
120.728,383
120.753,322
120.778,223
120.803,107
120.828,12
120.853,-54
120.878,-136
120.903,-264
120.928,-400
120.953,-443
120.978,-312
121.003,-36
121.028,265
121.053,475
121.078,567
121.103,599
121.128,632
121.153,671
121.178,681
121.203,650
121.228,611
121.253,601
121.278,620
121.303,629
121.328,599
121.353,543
121.378,485
121.403,429
121.428,350
121.453,240
121.478,123
121.503,27
121.528,-58
121.553,-174
121.578,-326
121.603,-445
121.628,-426
121.653,-233
121.678,62
121.703,334
121.728,502
121.753,575
121.778,608
121.803,625
121.828,613
121.853,565
121.878,511
121.903,495
121.928,519
121.953,544
121.978,531
122.003,484
122.028,431
122.053,382
122.078,320
122.103,228
122.128,121
122.153,25
122.178,-65
122.203,-182
122.228,-326
122.253,-425
122.278,-377
122.303,-148
122.328,177
122.353,458
122.378,611
122.403,659
122.428,677
122.453,700
122.478,705
122.503,669
122.528,614
122.553,593
122.578,617
122.603,642
122.628,616
122.653,544
122.678,467
122.703,408
122.728,341
122.753,235
122.778,101
122.803,-15
122.828,-98
122.853,-193
122.878,-346
122.903,-519
122.928,-588
122.953,-447
122.978,-120
123.003,247
123.028,513
123.053,641
123.078,692
123.103,732
123.128,764
123.153,758
123.178,712
123.203,664
123.228,649
123.253,657
123.278,650
123.303,610
123.328,551
123.353,488
123.378,412
123.403,306
123.428,179
123.453,60
123.478,-46
123.503,-174
123.528,-350
123.553,-530
123.578,-608
123.603,-498
123.628,-222
123.653,96
123.678,335
123.703,449
123.728,479
123.753,480
123.778,469
123.803,435
123.828,379
123.853,324
123.878,300
123.903,308
123.928,323
123.953,319
123.978,282
124.003,215
124.028,134
124.053,50
124.078,-31
124.103,-129
124.128,-265
124.153,-432
124.178,-562
124.203,-561
124.228,-377
124.253,-61
124.278,262
124.303,482
124.328,581
124.353,617
124.378,652
124.403,695
124.428,718
124.453,709
124.478,697
124.503,713
124.528,760
124.553,809
124.578,842
124.603,865
124.628,891
124.653,912
124.678,893
124.703,815
124.728,700
124.753,607
124.778,589
124.803,656
124.828,767
124.853,844
124.878,819
124.903,670
124.928,442
124.953,227
124.978,116
125.003,155
125.028,324
125.053,549
125.078,729
125.103,770
125.128,630
125.153,350
125.178,28
125.203,-257
125.228,-516
125.253,-826
125.278,-1203
125.303,-1508
125.328,-1510
125.353,-1080
125.378,-322
125.403,487
125.428,1114
125.453,1483
125.478,1618
125.503,1521
125.528,1169
125.553,661
125.578,265
125.603,246
125.628,607
125.653,1036
125.678,1164
125.703,883
125.728,406
125.753,18
125.778,-170
125.803,-225
125.828,-216
125.853,-124
125.878,60
125.903,234
125.928,257
125.953,136
125.978,62
126.003,215
126.028,558
126.053,881
126.078,1051
126.103,1146
126.128,1315
126.153,1537
126.178,1597
126.203,1317
126.228,749
126.253,87
126.278,-574
126.303,-1319
126.328,-2222
126.353,-3163
126.378,-3886
126.403,-4243
126.428,-4289
126.453,-4106
126.478,-3611
126.503,-2638
126.528,-1247
126.553,160
126.578,1112
126.603,1478
126.628,1565
126.653,1771
126.678,2179
126.703,2535
126.728,2588
126.753,2381
126.778,2165
126.803,2098
126.828,2076
126.853,1901
126.878,1538
126.903,1175
126.928,1037
126.953,1191
126.978,1530
127.003,1900
127.028,2195
127.053,2367
127.078,2398
127.103,2304
127.128,2128
127.153,1888
127.178,1544
127.203,1045
127.228,431
127.253,-145
127.278,-538
127.303,-738
127.328,-855
127.353,-960
127.378,-988
127.403,-840
127.428,-571
127.453,-410
127.478,-552
127.503,-936
127.528,-1270
127.553,-1303
127.578,-1036
127.603,-682
127.628,-426
127.653,-277
127.678,-142
127.703,22
127.728,182
127.753,325
127.778,511
127.803,773
127.828,995
127.853,969
127.878,616
127.903,124
127.928,-185
127.953,-150
127.978,94
128.003,277
128.028,277
128.053,230
128.078,351
128.103,685
128.128,1054
128.153,1244
128.178,1197
128.203,1027
128.228,873
128.253,775
128.278,681
128.303,549
128.328,393
128.353,240
128.378,94
128.403,-50
128.428,-161
128.453,-167
128.478,-28
128.503,203
128.528,406
128.553,476
128.578,393
128.603,218
128.628,45
128.653,-46
128.678,-12
128.703,147
128.728,380
128.753,595
128.778,711
128.803,711
128.828,636
128.853,543
128.878,453
128.903,360
128.928,265
128.953,197
128.978,173
129.003,164
129.028,117
129.053,26
129.078,-43
129.103,-21
129.128,67
129.153,95
129.178,-56
129.203,-361
129.228,-646
129.253,-738
129.278,-615
129.303,-400
129.328,-219
129.353,-85
129.378,72
129.403,284
129.428,468
129.453,511
129.478,388
129.503,190
129.528,21
129.553,-95
129.578,-204
129.603,-316
129.628,-376
129.653,-337
129.678,-254
129.703,-249
129.728,-363
129.753,-461
129.778,-315
129.803,190
129.828,937
129.853,1650
129.878,2114
129.903,2299
129.928,2311
129.953,2249
129.978,2120
130.003,1886
130.028,1551
130.053,1184
130.078,854
130.103,574
130.128,304
130.153,9
130.178,-299
130.203,-573
130.228,-758
130.253,-807
130.278,-689
130.303,-407
130.328,-19
130.353,362
130.378,630
130.403,751
130.428,781
130.453,807
130.478,863
130.503,916
130.528,908
130.553,818
130.578,655
130.603,413
130.628,54
130.653,-430
130.678,-961
130.703,-1382
130.728,-1573
130.753,-1543
130.778,-1419
130.803,-1319
130.828,-1249
130.853,-1121
130.878,-859
130.903,-480
130.928,-67
130.953,306
130.978,627
131.003,903
131.028,1119
131.053,1247
131.078,1293
131.103,1322
131.128,1401
131.153,1537
131.178,1680
131.203,1785
131.228,1866
131.253,1968
131.278,2108
131.303,2249
131.328,2359
131.353,2463
131.378,2617
131.403,2801
131.428,2861
131.453,2592
131.478,1897
131.503,878
131.528,-240
131.553,-1275
131.578,-2156
131.603,-2863
131.628,-3311
