df_hash,22ZHK4.PQKCV4
243.431,184
243.456,216
243.481,248
243.506,235
243.531,171
243.556,91
243.581,38
243.606,43
243.631,113
243.656,230
243.681,350
243.706,416
243.731,400
243.756,320
243.781,234
243.806,194
243.831,210
243.856,253
243.881,287
243.906,296
243.931,285
243.956,272
243.981,269
244.006,281
244.031,298
244.056,308
244.081,302
244.106,290
244.131,302
244.156,365
244.181,481
244.206,635
244.231,808
244.256,990
244.281,1172
244.306,1320
244.331,1388
244.356,1364
244.381,1303
244.406,1312
244.431,1467
244.456,1752
244.481,2058
244.506,2249
244.531,2250
244.556,2086
244.581,1853
244.606,1648
244.631,1516
244.656,1432
244.681,1348
244.706,1237
244.731,1127
244.756,1061
244.781,1034
244.806,965
244.831,740
244.856,306
244.881,-262
244.906,-798
244.931,-1141
244.956,-1250
244.981,-1212
245.006,-1177
245.031,-1256
245.056,-1462
245.081,-1732
245.106,-2007
245.131,-2294
245.156,-2653
245.181,-3111
245.206,-3590
245.231,-3937
245.256,-4058
245.281,-4027
245.306,-4041
245.331,-4250
245.356,-4613
245.381,-4957
245.406,-5165
245.431,-5290
245.456,-5438
245.481,-5548
245.506,-5319
245.531,-4409
245.556,-2732
245.581,-554
245.606,1676
245.631,3598
245.656,5061
245.681,6069
245.706,6700
245.731,7092
245.756,7430
245.781,7833
245.806,8228
245.831,8377
245.856,8113
245.881,7540
245.906,6954
245.931,6537
245.956,6142
245.981,5439
246.006,4283
246.031,2906
246.056,1720
246.081,941
246.106,430
246.131,-106
246.156,-808
246.181,-1566
246.206,-2195
246.231,-2637
246.256,-2974
246.281,-3297
246.306,-3591
246.331,-3770
246.356,-3758
246.381,-3543
246.406,-3159
246.431,-2673
246.456,-2176
246.481,-1757
246.506,-1455
246.531,-1247
246.556,-1097
246.581,-1014
246.606,-1037
246.631,-1152
246.656,-1271
246.681,-1304
246.706,-1245
246.731,-1165
246.756,-1110
246.781,-1041
246.806,-900
246.831,-705
246.856,-551
246.881,-500
246.906,-513
246.931,-502
246.956,-439
246.981,-354
247.006,-247
247.031,-45
247.056,298
247.081,692
247.106,967
247.131,1072
247.156,1175
247.181,1501
247.206,2067
247.231,2622
247.256,2873
247.281,2765
247.306,2517
247.331,2412
247.356,2602
247.381,3091
247.406,3826
247.431,4701
247.456,5503
247.481,5951
247.506,5879
247.531,5399
247.556,4830
247.581,4470
247.606,4440
247.631,4713
247.656,5180
247.681,5587
247.706,5457
247.731,4279
247.756,1935
247.781,-1016
247.806,-3615
247.831,-5168
247.856,-5711
247.881,-5837
247.906,-6076
247.931,-6483
247.956,-6758
247.981,-6662
248.006,-6237
248.031,-5673
248.056,-5098
248.081,-4557
248.106,-4110
248.131,-3837
248.156,-3714
248.181,-3569
248.206,-3241
248.231,-2765
248.256,-2329
248.281,-2039
248.306,-1781
248.331,-1356
248.356,-718
248.381,-3
248.406,648
248.431,1241
248.456,1826
248.481,2302
248.506,2434
248.531,2108
248.556,1520
248.581,1058
248.606,968
248.631,1187
248.656,1485
248.681,1714
248.706,1863
248.731,1926
248.756,1820
248.781,1496
248.806,1088
248.831,860
248.856,980
248.881,1362
248.906,1752
248.931,1947
248.956,1908
248.981,1715
249.006,1488
249.031,1375
249.056,1528
249.081,1976
249.106,2512
249.131,2787
249.156,2593
249.181,2082
249.206,1635
249.231,1507
249.256,1614
249.281,1683
249.306,1569
249.331,1366
249.356,1225
249.381,1141
249.406,976
249.431,664
249.456,296
249.481,-29
249.506,-373
249.531,-887
249.556,-1576
249.581,-2200
249.606,-2476
249.631,-2364
249.656,-2096
249.681,-1928
249.706,-1899
249.731,-1875
249.756,-1779
249.781,-1694
249.806,-1711
249.831,-1748
249.856,-1593
249.881,-1145
249.906,-553
249.931,-72
249.956,187
249.981,344
250.006,571
250.031,911
250.056,1287
250.081,1661
250.106,2079
250.131,2543
250.156,2868
250.181,2762
250.206,2090
250.231,1058
250.256,105
250.281,-403
250.306,-407
250.331,-113
250.356,206
250.381,399
250.406,465
250.431,483
250.456,511
250.481,541
250.506,511
250.531,378
250.556,180
250.581,39
250.606,68
250.631,254
250.656,447
250.681,478
250.706,309
250.731,55
250.756,-131
250.781,-182
250.806,-134
250.831,-48
250.856,52
250.881,164
250.906,254
250.931,281
250.956,243
250.981,182
251.006,116
251.031,-10
251.056,-276
251.081,-669
251.106,-1047
251.131,-1248
251.156,-1216
251.181,-1031
251.206,-803
251.231,-566
251.256,-286
251.281,48
251.306,385
251.331,645
251.356,800
251.381,885
251.406,942
251.431,979
251.456,990
251.481,984
251.506,979
251.531,979
251.556,963
251.581,921
251.606,869
251.631,819
251.656,755
251.681,650
251.706,516
251.731,423
251.756,430
251.781,516
251.806,594
251.831,590
251.856,518
251.881,442
251.906,401
251.931,370
251.956,311
251.981,223
252.006,146
252.031,95
252.056,51
252.081,-8
252.106,-69
252.131,-103
252.156,-113
252.181,-136
252.206,-189
252.231,-227
252.256,-187
252.281,-64
252.306,74
252.331,160
252.356,193
252.381,213
252.406,217
252.431,140
252.456,-47
252.481,-249
252.506,-276
252.531,-17
252.556,441
252.581,875
252.606,1106
252.631,1131
252.656,1072
252.681,1034
252.706,1018
252.731,973
252.756,873
252.781,740
252.806,595
252.831,428
252.856,227
252.881,23
252.906,-118
252.931,-161
252.956,-130
252.981,-88
253.006,-74
253.031,-77
253.056,-69
253.081,-43
253.106,-18
253.131,-14
253.156,-32
253.181,-61
253.206,-92
253.231,-117
253.256,-129
253.281,-121
253.306,-105
253.331,-102
253.356,-121
253.381,-144
253.406,-132
253.431,-61
253.456,54
253.481,174
253.506,267
253.531,327
253.556,369
253.581,406
253.606,436
253.631,454
253.656,455
253.681,447
253.706,440
253.731,445
253.756,463
253.781,487
253.806,504
253.831,507
253.856,499
253.881,486
253.906,468
253.931,442
253.956,413
253.981,389
254.006,378
254.031,369
254.056,345
254.081,305
254.106,268
254.131,255
254.156,252
254.181,224
254.206,153
254.231,73
254.256,47
254.281,105
254.306,208
254.331,287
254.356,313
254.381,313
254.406,332
254.431,370
254.456,383
254.481,342
254.506,269
254.531,217
254.556,210
254.581,213
254.606,177
254.631,90
254.656,-12
254.681,-88
254.706,-129
254.731,-155
254.756,-190
254.781,-238
254.806,-291
254.831,-342
254.856,-384
254.881,-414
254.906,-436
254.931,-465
254.956,-509
254.981,-546
255.006,-525
255.031,-408
255.056,-218
255.081,-20
255.106,130
255.131,235
255.156,319
255.181,378
255.206,373
255.231,301
255.256,244
255.281,303
255.306,476
255.331,622
255.356,605
255.381,491
255.406,570
255.431,1121
255.456,2105
255.481,3108
255.506,3614
255.531,3376
255.556,2582
255.581,1666
255.606,992
255.631,678
255.656,659
255.681,831
255.706,1106
255.731,1382
255.756,1517
255.781,1396
255.806,1006
255.831,440
255.856,-178
255.881,-758
255.906,-1231
255.931,-1531
255.956,-1614
255.981,-1510
256.006,-1331
256.031,-1189
256.056,-1116
256.081,-1067
256.106,-991
256.131,-895
256.156,-824
256.181,-796
256.206,-788
256.231,-766
256.256,-716
256.281,-628
256.306,-489
256.331,-302
256.356,-122
256.381,-26
256.406,-31
256.431,-63
256.456,-22
256.481,102
256.506,223
256.531,264
256.556,264
256.581,324
256.606,485
256.631,671
256.656,813
256.681,972
256.706,1287
256.731,1766
256.756,2177
256.781,2206
256.806,1748
256.831,1037
256.856,455
256.881,229
256.906,299
256.931,458
256.956,542
256.981,504
257.006,358
257.031,148
257.056,-33
257.081,-50
257.106,166
257.131,516
257.156,791
257.181,863
257.206,799
257.231,756
257.256,769
257.281,692
257.306,361
257.331,-196
257.356,-754
257.381,-1078
257.406,-1102
257.431,-917
257.456,-638
257.481,-329
257.506,-35
257.531,172
257.556,244
257.581,209
257.606,155
257.631,119
257.656,45
257.681,-118
257.706,-292
257.731,-296
257.756,-24
257.781,421
257.806,806
257.831,970
257.856,939
257.881,846
257.906,764
257.931,665
257.956,519
257.981,378
258.006,334
258.031,406
258.056,507
258.081,543
258.106,510
258.131,474
258.156,469
258.181,457
258.206,391
258.231,300
258.256,259
258.281,296
258.306,348
258.331,330
258.356,240
258.381,160
258.406,156
258.431,211
258.456,261
258.481,294
258.506,363
258.531,520
258.556,733
258.581,914
258.606,1012
258.631,1047
258.656,1062
258.681,1052
258.706,975
258.731,828
258.756,672
258.781,566
258.806,492
258.831,375
258.856,177
258.881,-50
258.906,-232
258.931,-361
258.956,-505
258.981,-710
259.006,-919
259.031,-1027
259.056,-991
259.081,-872
259.106,-756
259.131,-681
259.156,-673
259.181,-824
259.206,-1272
259.231,-2033
259.256,-2861
259.281,-3359
259.306,-3264
259.331,-2648
259.356,-1829
259.381,-1077
259.406,-447
259.431,116
259.456,566
259.481,713
259.506,430
259.531,-137
259.556,-615
259.581,-684
259.606,-319
259.631,247
259.656,769
259.681,1177
259.706,1561
259.731,2019
259.756,2553
259.781,3096
259.806,3581
259.831,3968
259.856,4218
259.881,4302
259.906,4229
259.931,4057
259.956,3836
259.981,3533
260.006,3029
260.031,2220
260.056,1136
260.081,-34
260.106,-1032
260.131,-1661
260.156,-1870
260.181,-1755
260.206,-1484
260.231,-1219
260.256,-1042
260.281,-942
260.306,-854
260.331,-726
260.356,-564
260.381,-405
260.406,-263
260.431,-98
260.456,147
260.481,476
260.506,811
260.531,1051
260.556,1164
260.581,1213
260.606,1282
260.631,1376
260.656,1378
260.681,1142
260.706,629
260.731,-24
260.756,-581
260.781,-857
260.806,-835
260.831,-641
260.856,-421
260.881,-254
260.906,-160
260.931,-167
260.956,-336
260.981,-683
261.006,-1100
261.031,-1383
261.056,-1368
261.081,-1067
261.106,-650
261.131,-301
261.156,-71
261.181,116
261.206,343
261.231,596
261.256,794
261.281,888
261.306,905
261.331,876
261.356,754
261.381,441
261.406,-86
261.431,-693
261.456,-1140
261.481,-1251
261.506,-1029
261.531,-623
261.556,-205
261.581,122
261.606,317
261.631,363
261.656,265
261.681,75
261.706,-114
261.731,-237
261.756,-298
261.781,-341
261.806,-363
261.831,-287
261.856,-45
261.881,323
261.906,674
261.931,883
261.956,963
261.981,1042
262.006,1232
262.031,1515
262.056,1781
262.081,1944
262.106,2016
262.131,2052
262.156,2065
262.181,2011
262.206,1865
262.231,1679
262.256,1530
262.281,1411
262.306,1202
262.331,769
262.356,114
262.381,-592
262.406,-1129
262.431,-1375
262.456,-1368
262.481,-1237
262.506,-1085
262.531,-945
262.556,-808
262.581,-685
262.606,-607
262.631,-600
262.656,-654
262.681,-737
262.706,-829
262.731,-928
262.756,-1037
262.781,-1133
262.806,-1175
262.831,-1138
262.856,-1037
262.881,-923
262.906,-839
262.931,-782
262.956,-704
262.981,-551
263.006,-306
263.031,-1
263.056,308
263.081,581
263.106,802
263.131,982
263.156,1149
263.181,1334
263.206,1546
263.231,1764
263.256,1935
263.281,2019
263.306,2015
263.331,1957
263.356,1877
263.381,1769
263.406,1615
263.431,1428
263.456,1255
263.481,1123
263.506,989
263.531,768
263.556,426
263.581,39
263.606,-256
263.631,-392
263.656,-417
263.681,-433
263.706,-486
263.731,-529
263.756,-487
263.781,-342
263.806,-137
263.831,82
263.856,287
263.881,442
263.906,491
263.931,409
263.956,267
263.981,181
264.006,180
264.031,125
264.056,-177
264.081,-752
264.106,-1343
264.131,-1569
264.156,-1214
264.181,-403
264.206,501
264.231,1150
264.256,1375
264.281,1196
264.306,740
264.331,195
264.356,-213
264.381,-302
264.406,-52
264.431,357
264.456,689
264.481,835
264.506,873
264.531,927
264.556,986
264.581,892
264.606,531
264.631,0
264.656,-431
264.681,-518
264.706,-221
264.731,307
264.756,872
264.781,1329
264.806,1579
264.831,1529
264.856,1123
264.881,440
264.906,-285
264.931,-782
264.956,-911
264.981,-730
265.006,-421
265.031,-136
265.056,73
265.081,246
265.106,444
265.131,693
265.156,956
265.181,1111
265.206,994
265.231,514
265.256,-232
265.281,-951
265.306,-1318
265.331,-1202
265.356,-749
265.381,-237
265.406,157
265.431,453
265.456,736
265.481,980
265.506,1022
265.531,726
265.556,169
265.581,-367
265.606,-601
265.631,-459
265.656,-107
265.681,201
265.706,315
265.731,246
265.756,111
265.781,22
265.806,21
265.831,81
265.856,153
265.881,208
265.906,246
265.931,284
265.956,327
265.981,359
266.006,362
266.031,337
266.056,279
266.081,148
266.106,-109
266.131,-484
266.156,-840
266.181,-977
266.206,-793
266.231,-383
266.256,33
266.281,319
266.306,522
266.331,767
266.356,1049
266.381,1185
266.406,999
266.431,547
266.456,120
266.481,-3
266.506,195
266.531,483
266.556,610
266.581,525
266.606,371
266.631,297
266.656,329
266.681,380
266.706,368
266.731,280
266.756,161
266.781,72
266.806,72
266.831,194
266.856,393
266.881,535
266.906,473
266.931,181
266.956,-189
266.981,-419
267.006,-393
267.031,-179
267.056,63
267.081,239
267.106,369
267.131,509
267.156,670
267.181,821
267.206,949
267.231,1089
267.256,1256
267.281,1396
267.306,1408
267.331,1246
267.356,958
267.381,647
267.406,394
267.431,234
267.456,193
267.481,295
267.506,516
267.531,758
267.556,896
267.581,896
267.606,857
267.631,911
267.656,1086
267.681,1268
267.706,1317
267.731,1208
267.756,1052
267.781,954
267.806,906
267.831,798
267.856,545
267.881,159
267.906,-289
267.931,-756
267.956,-1227
267.981,-1659
268.006,-1955
268.031,-2046
268.056,-1994
268.081,-1963
268.106,-2075
268.131,-2298
268.156,-2510
268.181,-2654
268.206,-2792
268.231,-2981
268.256,-3125
268.281,-3016
268.306,-2544
268.331,-1855
268.356,-1241
268.381,-898
268.406,-789
268.431,-768
268.456,-777
268.481,-866
268.506,-1030
268.531,-1094
268.556,-838
268.581,-208
268.606,647
268.631,1571
268.656,2561
268.681,3666
268.706,4736
268.731,5373
268.756,5259
268.781,4513
268.806,3674
268.831,3257
268.856,3344
268.881,3630
268.906,3831
268.931,3955
268.956,4152
268.981,4404
269.006,4515
269.031,4433
269.056,4458
269.081,4955
269.106,5792
269.131,6203
269.156,5338
269.181,3056
269.206,148
269.231,-2268
269.256,-3588
269.281,-4009
269.306,-4095
269.331,-4166
269.356,-4138
269.381,-3857
269.406,-3419
269.431,-3100
269.456,-3025
269.481,-3012
269.506,-2782
269.531,-2280
269.556,-1736
269.581,-1432
269.606,-1428
269.631,-1546
269.656,-1559
269.681,-1377
269.706,-1056
269.731,-703
269.756,-413
269.781,-273
269.806,-351
269.831,-633
269.856,-970
269.881,-1151
269.906,-1052
269.931,-742
269.956,-410
269.981,-187
270.006,-48
270.031,115
270.056,325
270.081,440
270.106,280
270.131,-161
270.156,-649
270.181,-856
270.206,-624
270.231,-87
270.256,452
270.281,757
270.306,790
270.331,667
270.356,536
270.381,509
270.406,665
270.431,1038
270.456,1533
270.481,1908
270.506,1907
270.531,1488
270.556,904
270.581,518
270.606,502
270.631,710
270.656,853
270.681,791
270.706,640
270.731,605
270.756,753
270.781,968
270.806,1105
270.831,1129
270.856,1105
270.881,1074
270.906,1012
270.931,888
270.956,742
270.981,644
271.006,612
271.031,586
271.056,516
271.081,423
271.106,372
271.131,371
271.156,353
271.181,256
271.206,109
271.231,7
271.256,3
271.281,50
271.306,72
271.331,55
271.356,50
271.381,96
271.406,157
271.431,174
271.456,145
271.481,132
271.506,179
271.531,254
271.556,293
271.581,278
271.606,261
271.631,279
271.656,301
271.681,258
271.706,143
271.731,41
271.756,46
271.781,167
271.806,319
271.831,423
271.856,472
271.881,503
271.906,527
271.931,496
271.956,357
271.981,106
272.006,-205
272.031,-509
272.056,-743
272.081,-854
272.106,-819
272.131,-674
272.156,-522
272.181,-455
272.206,-470
272.231,-468
272.256,-345
272.281,-103
272.306,165
272.331,376
272.356,525
272.381,641
272.406,698
272.431,611
272.456,333
272.481,-53
272.506,-374
272.531,-498
272.556,-434
272.581,-285
272.606,-137
272.631,0
272.656,148
272.681,295
272.706,383
272.731,384
272.756,343
272.781,342
272.806,428
272.831,574
272.856,718
272.881,829
272.906,923
272.931,1025
272.956,1103
272.981,1071
273.006,859
273.031,491
273.056,101
273.081,-158
273.106,-232
273.131,-198
273.156,-183
273.181,-230
273.206,-264
273.231,-180
273.256,47
273.281,348
273.306,646
273.331,921
273.356,1173
273.381,1332
273.406,1273
273.431,950
273.456,499
273.481,174
273.506,146
273.531,379
273.556,709
273.581,1000
273.606,1211
273.631,1303
273.656,1169
273.681,724
273.706,74
273.731,-482
273.756,-666
273.781,-464
273.806,-128
273.831,73
273.856,90
273.881,63
273.906,121
273.931,230
273.956,279
273.981,246
274.006,224
274.031,275
274.056,315
274.081,186
274.106,-145
274.131,-516
274.156,-691
274.181,-585
274.206,-321
274.231,-102
274.256,-41
274.281,-116
274.306,-254
274.331,-411
274.356,-561
274.381,-646
274.406,-589
274.431,-369
274.456,-70
274.481,162
274.506,230
274.531,152
274.556,24
274.581,-64
274.606,-87
274.631,-74
274.656,-60
274.681,-53
274.706,-39
274.731,-1
274.756,68
274.781,158
274.806,247
274.831,312
274.856,350
274.881,377
274.906,408
274.931,440
274.956,446
274.981,411
275.006,358
275.031,340
275.056,393
275.081,504
275.106,613
275.131,669
275.156,674
275.181,673
275.206,707
275.231,783
275.256,872
275.281,947
275.306,1003
275.331,1049
275.356,1088
275.381,1116
275.406,1125
275.431,1101
275.456,1020
275.481,854
275.506,605
275.531,320
275.556,74
275.581,-93
275.606,-209
275.631,-345
275.656,-544
275.681,-772
275.706,-940
275.731,-976
275.756,-872
275.781,-687
275.806,-501
275.831,-373
275.856,-314
275.881,-290
275.906,-241
275.931,-120
275.956,77
275.981,306
276.006,504
276.031,639
276.056,720
276.081,762
276.106,763
276.131,715
276.156,637
276.181,584
276.206,597
276.231,655
276.256,693
276.281,670
276.306,617
276.331,606
276.356,679
276.381,819
276.406,974
276.431,1111
276.456,1205
276.481,1202
276.506,1028
276.531,666
276.556,221
276.581,-114
276.606,-194
276.631,-30
276.656,228
276.681,428
276.706,514
276.731,515
276.756,461
276.781,328
276.806,87
276.831,-232
276.856,-540
276.881,-753
276.906,-869
276.931,-944
276.956,-1022
276.981,-1083
277.006,-1066
277.031,-941
277.056,-739
277.081,-526
277.106,-339
277.131,-179
277.156,-30
277.181,104
277.206,202
277.231,250
277.256,266
277.281,279
277.306,307
277.331,342
277.356,366
277.381,371
277.406,364
277.431,358
277.456,357
277.481,362
277.506,378
277.531,408
277.556,447
277.581,476
277.606,481
277.631,474
277.656,490
277.681,558
277.706,664
277.731,760
277.756,806
277.781,807
277.806,808
277.831,841
277.856,886
277.881,890
277.906,821
277.931,701
277.956,590
277.981,525
278.006,490
278.031,441
278.056,356
278.081,258
278.106,183
278.131,142
278.156,104
278.181,33
278.206,-73
278.231,-176
278.256,-225
278.281,-203
278.306,-136
278.331,-65
278.356,-14
278.381,24
278.406,64
278.431,104
278.456,126
278.481,115
278.506,81
278.531,51
278.556,47
278.581,62
278.606,72
278.631,59
278.656,30
278.681,6
278.706,2
278.731,13
278.756,21
278.781,21
278.806,27
278.831,61
278.856,139
278.881,250
278.906,358
278.931,428
278.956,447
278.981,432
279.006,416
279.031,420
279.056,436
279.081,444
279.106,436
279.131,424
279.156,422
279.181,426
279.206,413
279.231,369
279.256,308
279.281,254
279.306,209
279.331,155
279.356,84
279.381,26
279.406,21
279.431,77
279.456,148
279.481,181
279.506,162
279.531,123
279.556,93
279.581,63
279.606,9
279.631,-57
279.656,-83
279.681,-28
279.706,83
279.731,188
279.756,243
279.781,265
279.806,294
279.831,339
279.856,370
279.881,360
279.906,331
279.931,331
279.956,386
279.981,487
280.006,608
280.031,737
280.056,864
280.081,969
280.106,1031
280.131,1042
280.156,998
280.181,853
280.206,531
280.231,10
280.256,-575
280.281,-951
280.306,-861
280.331,-254
280.356,664
280.381,1566
280.406,2195
280.431,2488
280.456,2553
280.481,2583
280.506,2742
280.531,3050
280.556,3316
280.581,3189
280.606,2386
280.631,953
280.656,-682
280.681,-1959
280.706,-2565
280.731,-2634
280.756,-2570
280.781,-2687
280.806,-2985
280.831,-3241
280.856,-3264
280.881,-3049
280.906,-2728
280.931,-2417
280.956,-2147
280.981,-1904
281.006,-1682
281.031,-1480
281.056,-1275
281.081,-1025
281.106,-721
281.131,-409
281.156,-149
281.181,37
281.206,178
281.231,302
281.256,417
281.281,533
281.306,694
281.331,955
281.356,1314
281.381,1688
281.406,1961
281.431,2077
281.456,2069
281.481,2011
281.506,1944
281.531,1875
281.556,1813
281.581,1792
281.606,1830
281.631,1876
281.656,1822
281.681,1591
281.706,1207
281.731,789
281.756,454
281.781,236
281.806,95
281.831,-20
281.856,-126
281.881,-207
281.906,-261
281.931,-309
281.956,-366
281.981,-414
282.006,-413
282.031,-353
282.056,-286
282.081,-307
282.106,-479
282.131,-774
282.156,-1073
282.181,-1236
282.206,-1192
282.231,-976
282.256,-686
282.281,-400
282.306,-128
282.331,163
282.356,489
282.381,810
282.406,1076
282.431,1277
282.456,1451
282.481,1629
282.506,1789
282.531,1887
282.556,1926
282.581,1972
282.606,2099
282.631,2299
282.656,2473
282.681,2524
282.706,2459
282.731,2380
282.756,2384
282.781,2445
282.806,2424
282.831,2161
282.856,1595
282.881,802
282.906,-53
282.931,-800
282.956,-1337
282.981,-1661
283.006,-1847
283.031,-1987
283.056,-2120
283.081,-2219
283.106,-2228
283.131,-2129
283.156,-1963
283.181,-1793
283.206,-1649
283.231,-1516
283.256,-1371
283.281,-1214
283.306,-1062
283.331,-919
283.356,-773
283.381,-618
283.406,-464
283.431,-333
283.456,-225
283.481,-124
283.506,-22
283.531,68
283.556,131
283.581,180
283.606,257
283.631,391
283.656,568
283.681,741
283.706,868
283.731,946
283.756,997
283.781,1037
283.806,1072
283.831,1099
283.856,1117
283.881,1124
283.906,1119
283.931,1104
283.956,1091
283.981,1085
284.006,1066
284.031,1002
284.056,887
284.081,766
284.106,704
284.131,731
284.156,803
284.181,852
284.206,843
284.231,801
284.256,770
284.281,750
284.306,705
284.331,603
284.356,461
284.381,324
284.406,220
284.431,133
284.456,30
284.481,-105
284.506,-264
284.531,-426
284.556,-579
284.581,-712
284.606,-805
284.631,-840
284.656,-826
284.681,-806
284.706,-826
284.731,-896
284.756,-976
284.781,-1014
284.806,-983
284.831,-896
284.856,-788
284.881,-682
284.906,-581
284.931,-473
284.956,-359
284.981,-256
285.006,-188
285.031,-163
285.056,-156
285.081,-115
285.106,6
285.131,213
285.156,461
285.181,682
285.206,832
285.231,907
285.256,937
285.281,950
285.306,956
285.331,953
285.356,944
285.381,938
285.406,949
285.431,977
285.456,1015
285.481,1051
285.506,1079
285.531,1095
285.556,1097
285.581,1078
285.606,1036
285.631,981
285.656,929
285.681,891
285.706,869
285.731,847
285.756,807
285.781,746
285.806,673
285.831,600
285.856,529
285.881,452
285.906,368
285.931,292
285.956,243
285.981,214
286.006,176
286.031,100
286.056,-6
286.081,-110
286.106,-177
286.131,-211
286.156,-238
286.181,-270
286.206,-286
286.231,-265
286.256,-209
286.281,-152
286.306,-114
286.331,-90
286.356,-62
286.381,-38
286.406,-40
286.431,-71
286.456,-102
286.481,-101
286.506,-86
286.531,-107
286.556,-184
286.581,-269
286.606,-290
286.631,-241
286.656,-194
286.681,-222
286.706,-316
286.731,-391
286.756,-393
286.781,-351
286.806,-325
286.831,-299
286.856,-170
286.881,140
286.906,578
286.931,982
286.956,1228
286.981,1333
287.006,1396
287.031,1462
287.056,1470
287.081,1341
287.106,1099
287.131,871
287.156,764
287.181,774
287.206,811
287.231,804
287.256,756
287.281,689
287.306,582
287.331,390
287.356,120
287.381,-137
287.406,-280
287.431,-289
287.456,-235
287.481,-203
287.506,-210
287.531,-221
287.556,-208
287.581,-190
287.606,-194
287.631,-212
287.656,-204
287.681,-150
287.706,-81
287.731,-37
287.756,-17
287.781,20
287.806,108
287.831,223
287.856,313
287.881,357
287.906,381
287.931,429
287.956,502
287.981,553
288.006,533
288.031,435
288.056,295
288.081,156
288.106,38
288.131,-64
288.156,-160
288.181,-248
288.206,-323
288.231,-387
288.256,-446
288.281,-501
288.306,-535
288.331,-521
288.356,-434
288.381,-268
288.406,-45
288.431,194
288.456,411
288.481,585
288.506,709
288.531,784
288.556,812
288.581,815
288.606,835
288.631,915
288.656,1053
288.681,1188
288.706,1226
288.731,1107
288.756,847
288.781,514
288.806,179
288.831,-113
288.856,-331
288.881,-441
288.906,-416
288.931,-275
288.956,-87
288.981,75
289.006,180
289.031,245
289.056,292
289.081,313
289.106,282
289.131,202
289.156,114
289.181,62
289.206,59
289.231,78
289.256,98
289.281,121
289.306,148
289.331,159
289.356,122
289.381,39
289.406,-32
289.431,-25
289.456,76
289.481,216
289.506,318
289.531,356
289.556,361
289.581,372
289.606,394
289.631,404
289.656,391
289.681,377
289.706,384
289.731,406
289.756,414
289.781,391
289.806,349
289.831,311
289.856,278
289.881,231
289.906,164
289.931,105
289.956,99
289.981,163
290.006,266
290.031,361
290.056,418
290.081,441
290.106,443
290.131,431
290.156,404
290.181,369
290.206,343
290.231,334
290.256,330
290.281,315
290.306,284
290.331,252
290.356,228
290.381,199
290.406,142
290.431,57
290.456,-12
290.481,-14
290.506,71
290.531,202
290.556,316
290.581,377
290.606,397
290.631,408
290.656,421
290.681,422
290.706,395
290.731,353
290.756,323
290.781,311
290.806,300
290.831,266
290.856,214
290.881,166
290.906,129
290.931,82
290.956,2
290.981,-93
291.006,-153
291.031,-130
291.056,-31
291.081,89
291.106,185
291.131,243
291.156,281
291.181,309
291.206,318
291.231,303
291.256,280
291.281,269
291.306,270
291.331,255
291.356,205
291.381,134
291.406,76
291.431,48
291.456,30
291.481,-9
291.506,-75
291.531,-134
291.556,-145
291.581,-91
291.606,17
291.631,159
291.656,310
291.681,444
291.706,541
291.731,590
291.756,597
291.781,579
291.806,547
291.831,508
291.856,472
291.881,453
291.906,449
291.931,435
291.956,380
291.981,283
292.006,183
292.031,117
292.056,85
292.081,56
292.106,12
292.131,-20
292.156,1
292.181,83
292.206,171
292.231,203
292.256,171
292.281,120
292.306,95
292.331,87
292.356,53
292.381,-25
292.406,-100
292.431,-99
292.456,2
292.481,143
292.506,224
292.531,193
292.556,95
292.581,33
292.606,78
292.631,202
292.656,310
292.681,339
292.706,335
292.731,421
292.756,681
292.781,1060
292.806,1394
292.831,1549
292.856,1535
292.881,1482
292.906,1499
292.931,1549
292.956,1479
292.981,1162
293.006,622
293.031,25
293.056,-436
293.081,-666
293.106,-694
293.131,-614
293.156,-517
293.181,-451
293.206,-432
293.231,-462
293.256,-539
293.281,-644
293.306,-720
293.331,-677
293.356,-440
293.381,-27
293.406,429
293.431,760
293.456,880
293.481,851
293.506,806
293.531,811
293.556,802
293.581,668
293.606,382
293.631,41
293.656,-225
293.681,-367
293.706,-429
293.731,-459
293.756,-442
293.781,-331
293.806,-125
293.831,105
293.856,280
293.881,379
293.906,439
293.931,496
293.956,541
293.981,547
294.006,513
294.031,469
294.056,441
294.081,429
294.106,413
294.131,384
294.156,348
294.181,308
294.206,257
294.231,187
294.256,109
294.281,39
294.306,-13
294.331,-45
294.356,-49
294.381,-15
294.406,46
294.431,105
294.456,126
294.481,114
294.506,103
294.531,113
294.556,122
294.581,94
294.606,33
294.631,-16
294.656,-27
294.681,-28
294.706,-74
294.731,-164
294.756,-223
294.781,-167
294.806,1
294.831,208
294.856,392
294.881,577
294.906,833
294.931,1182
294.956,1546
294.981,1808
295.006,1901
295.031,1835
295.056,1663
295.081,1439
295.106,1221
295.131,1058
295.156,948
295.181,807
295.206,516
295.231,45
295.256,-487
295.281,-905
295.306,-1137
295.331,-1269
295.356,-1428
295.381,-1609
295.406,-1659
295.431,-1446
295.456,-1023
295.481,-597
295.506,-341
295.531,-248
295.556,-186
295.581,-77
295.606,25
295.631,41
295.656,-1
295.681,47
295.706,298
295.731,696
295.756,1050
295.781,1207
295.806,1177
295.831,1088
295.856,1054
295.881,1090
295.906,1153
295.931,1231
295.956,1355
295.981,1538
296.006,1723
296.031,1821
