df_hash,22ZHK4.JCYLLW
263.920,1.023
263.950,1.013
263.980,1.018
264.010,1.037
264.040,1.047
264.070,1.027
264.100,1.032
264.130,1.035
264.160,1.039
264.190,1.044
264.220,1.045
264.250,1.033
264.280,1.014
264.310,1.025
264.340,1.021
264.370,1.024
264.400,1.030
264.430,1.043
264.460,1.045
264.490,1.039
264.520,1.035
264.550,1.032
264.580,1.034
264.610,1.037
264.640,1.039
264.670,1.035
264.700,1.033
264.730,1.023
264.760,1.027
264.790,1.018
264.820,1.016
264.850,1.007
264.880,1.008
264.910,1.021
264.940,1.030
264.970,1.022
265.000,1.018
265.030,1.018
265.060,1.014
265.090,1.024
265.120,1.021
265.150,1.025
265.180,1.025
265.210,1.028
265.240,1.033
265.270,1.038
265.300,1.046
265.330,1.039
265.360,1.038
265.390,1.024
265.420,1.016
265.450,1.021
265.480,1.020
265.510,1.033
265.540,1.037
265.570,1.031
265.600,1.035
265.630,1.032
265.660,1.037
265.690,1.025
265.720,1.023
265.750,1.021
265.780,1.022
265.810,1.023
265.840,1.020
265.870,1.018
265.900,1.027
265.930,1.023
265.960,1.027
265.990,1.021
266.020,1.025
266.050,1.029
266.080,1.027
266.110,1.027
266.140,1.031
266.170,1.029
266.200,1.030
266.230,1.035
266.260,1.035
266.290,1.033
266.320,1.028
266.350,1.029
266.380,1.029
266.410,1.029
266.440,1.025
266.470,1.021
266.500,1.019
266.530,1.024
266.560,1.029
266.590,1.030
266.620,1.031
266.650,1.031
266.680,1.024
266.710,1.027
266.740,1.027
266.770,1.025
266.800,1.032
266.830,1.029
266.860,1.032
266.890,1.033
266.920,1.034
266.950,1.029
266.980,1.027
267.010,1.029
267.040,1.032
267.070,1.028
267.100,1.031
267.130,1.027
267.160,1.024
267.190,1.022
267.220,1.024
267.250,1.026
267.280,1.026
267.310,1.026
267.340,1.027
267.370,1.031
267.400,1.031
267.430,1.032
267.460,1.032
267.490,1.037
267.520,1.028
267.550,1.028
267.580,1.026
267.610,1.021
267.640,1.027
267.670,1.021
267.700,1.030
267.730,1.030
267.760,1.031
267.790,1.030
267.820,1.029
267.850,1.025
267.880,1.029
267.910,1.035
267.940,1.034
267.970,1.027
268.000,1.032
268.030,1.031
268.060,1.033
268.090,1.029
268.120,1.028
268.150,1.028
268.180,1.031
268.210,1.030
268.240,1.027
268.270,1.025
268.300,1.026
268.330,1.026
268.360,1.023
268.390,1.031
268.420,1.035
268.450,1.036
268.480,1.033
268.510,1.026
268.540,1.029
268.570,1.032
268.600,1.029
268.630,1.025
268.660,1.029
268.690,1.039
268.720,1.042
268.750,1.041
268.780,1.035
268.810,1.031
268.840,1.030
268.870,1.018
268.900,1.021
268.930,1.027
268.960,1.030
268.990,1.027
269.020,1.024
269.050,1.027
269.080,1.028
269.110,1.029
269.140,1.027
269.170,1.028
269.200,1.029
269.230,1.030
269.260,1.029
269.290,1.031
269.320,1.035
269.350,1.037
269.380,1.030
269.410,1.034
269.440,1.032
269.470,1.026
269.500,1.031
269.530,1.033
269.560,1.033
269.590,1.030
269.620,1.026
269.650,1.028
269.680,1.028
269.710,1.031
269.740,1.034
269.770,1.026
269.800,1.033
269.830,1.037
269.860,1.025
269.890,1.027
269.920,1.027
269.950,1.026
269.980,1.027
270.010,1.030
270.040,1.030
270.070,1.030
270.100,1.028
270.130,1.033
270.160,1.029
270.190,1.032
270.220,1.025
270.250,1.025
270.280,1.028
270.310,1.029
270.340,1.028
270.370,1.023
270.400,1.035
270.430,1.035
270.460,1.031
270.490,1.030
270.520,1.029
270.550,1.033
270.580,1.030
270.610,1.022
270.640,1.028
270.670,1.025
270.700,1.030
270.730,1.033
270.760,1.028
270.790,1.034
270.820,1.027
270.850,1.029
270.880,1.028
270.910,1.026
270.940,1.030
270.970,1.029
271.000,1.030
271.030,1.033
271.060,1.036
271.090,1.031
271.120,1.026
271.150,1.028
271.180,1.021
271.210,1.027
271.240,1.027
271.270,1.029
271.300,1.029
271.330,1.029
271.360,1.031
271.390,1.029
271.420,1.024
271.450,1.031
271.480,1.035
271.510,1.022
271.540,1.036
271.570,1.034
271.600,1.025
271.630,1.030
271.660,1.028
271.690,1.029
271.720,1.030
271.750,1.030
271.780,1.032
271.810,1.036
271.840,1.028
271.870,1.032
271.900,1.028
271.930,1.028
271.960,1.028
271.990,1.025
272.020,1.024
272.050,1.031
272.080,1.028
272.110,1.030
272.140,1.026
272.170,1.027
272.200,1.030
272.230,1.030
272.260,1.032
272.290,1.018
272.320,1.027
272.350,1.035
272.380,1.031
272.410,1.026
272.440,1.028
272.470,1.036
272.500,1.035
272.530,1.034
272.560,1.032
272.590,1.033
272.620,1.032
272.650,1.029
272.680,1.034
272.710,1.032
272.740,1.028
272.770,1.021
272.800,1.031
272.830,1.022
272.860,1.018
272.890,1.026
272.920,1.031
272.950,1.028
272.980,1.029
273.010,1.028
273.040,1.035
273.070,1.039
273.100,1.023
273.130,1.031
273.160,1.029
273.190,1.030
273.220,1.026
273.250,1.024
273.280,1.031
273.310,1.030
273.340,1.028
273.370,1.037
273.400,1.033
273.430,1.039
273.460,1.030
273.490,1.030
273.520,1.031
273.550,1.032
273.580,1.030
273.610,1.032
273.640,1.027
273.670,1.031
273.700,1.034
273.730,1.030
273.760,1.029
273.790,1.027
273.820,1.029
273.850,1.027
273.880,1.023
273.910,1.026
273.940,1.028
273.970,1.017
274.000,1.026
274.030,1.030
274.060,1.028
274.090,1.046
274.120,1.032
274.150,1.028
274.180,1.036
274.210,1.033
274.240,1.020
274.270,1.026
274.300,1.027
274.330,1.019
274.360,1.022
274.390,1.014
274.420,1.028
274.450,1.023
274.480,1.036
274.510,1.036
274.540,1.047
274.570,1.041
274.600,1.035
274.630,1.024
274.660,1.018
274.690,1.037
274.720,1.051
274.750,1.028
274.780,1.029
274.810,1.050
274.840,1.039
274.870,1.044
274.900,1.088
274.930,1.073
274.960,1.086
274.990,1.099
275.020,1.062
275.050,1.020
275.080,0.992
275.110,0.998
275.140,1.005
275.170,0.999
275.200,1.012
275.230,1.006
275.260,0.986
275.290,0.991
275.320,0.974
275.350,0.961
275.380,0.965
275.410,0.983
275.440,0.955
275.470,0.959
275.500,0.958
275.530,0.979
275.560,1.009
275.590,1.015
275.620,1.001
275.650,1.017
275.680,1.034
275.710,1.001
275.740,0.974
275.770,0.996
275.800,1.001
275.830,0.997
275.860,0.998
275.890,1.014
275.920,1.015
275.950,0.998
275.980,1.002
276.010,1.042
276.040,1.043
276.070,1.028
276.100,1.033
276.130,1.055
276.160,1.019
276.190,1.014
276.220,1.037
276.250,1.041
276.280,1.032
276.310,1.043
276.340,1.039
276.370,0.986
276.400,0.962
276.430,1.005
276.460,1.037
276.490,1.065
276.520,1.064
276.550,1.072
276.580,1.018
276.610,0.993
276.640,0.988
276.670,0.971
276.700,0.938
276.730,0.980
276.760,1.028
276.790,1.027
276.820,1.006
276.850,1.005
276.880,1.008
276.910,0.989
276.940,0.983
276.970,0.999
277.000,1.019
277.030,1.033
277.060,1.027
277.090,1.037
277.120,1.031
277.150,1.027
277.180,1.016
277.210,1.016
277.240,1.021
277.270,1.025
277.300,1.022
277.330,1.019
277.360,1.034
277.390,1.038
277.420,1.034
277.450,1.037
277.480,1.019
277.510,1.005
277.540,1.009
277.570,1.017
277.600,1.016
277.630,1.014
277.660,1.014
277.690,1.019
277.720,1.012
277.750,1.008
277.780,1.020
277.810,1.021
277.840,1.016
277.870,1.016
277.900,1.015
277.930,1.016
277.960,1.020
277.990,1.019
278.020,1.017
278.050,1.026
278.080,1.026
278.110,1.013
278.140,1.023
278.170,1.025
278.200,1.017
278.230,1.014
278.260,1.026
278.290,1.021
278.320,1.020
278.350,1.020
278.380,1.021
278.410,1.016
278.440,1.021
278.470,1.019
278.500,1.020
278.530,1.028
278.560,1.034
278.590,1.016
278.620,1.023
278.650,1.013
278.680,1.015
278.710,1.022
278.740,1.021
278.770,1.015
278.800,1.021
278.830,1.015
278.860,1.019
278.890,1.022
278.920,1.022
278.950,1.019
278.980,1.027
279.010,1.024
279.040,1.018
279.070,1.016
279.100,1.016
279.130,1.017
279.160,1.014
279.190,1.010
279.220,1.014
279.250,1.017
279.280,1.019
279.310,1.018
279.340,1.021
279.370,1.015
279.400,1.019
279.430,1.021
279.460,1.017
279.490,1.027
279.520,1.015
279.550,1.020
279.580,1.023
279.610,1.021
279.640,1.021
279.670,1.018
279.700,1.019
279.730,1.021
279.760,1.018
279.790,0.990
279.820,1.012
279.850,1.027
279.880,1.027
279.910,1.021
279.940,1.026
279.970,1.025
280.000,1.016
280.030,1.021
280.060,1.025
280.090,1.023
280.120,1.019
280.150,1.021
280.180,1.018
280.210,1.020
280.240,1.015
280.270,1.012
280.300,1.014
280.330,1.014
280.360,1.017
280.390,1.019
280.420,1.023
280.450,1.015
280.480,1.021
280.510,1.023
280.540,1.024
280.570,1.020
280.600,1.017
280.630,1.025
280.660,1.021
280.690,1.017
280.720,1.014
280.750,1.014
280.780,1.018
280.810,1.020
280.840,1.015
280.870,1.019
280.900,1.023
280.930,1.015
280.960,1.021
280.990,1.016
281.020,1.014
281.050,1.020
281.080,1.018
281.110,1.019
281.140,1.020
281.170,1.016
281.200,1.012
281.230,1.020
281.260,1.024
281.290,1.021
281.320,1.018
281.350,1.020
281.380,1.018
281.410,1.022
281.440,1.020
281.470,1.019
281.500,1.017
281.530,1.019
281.560,1.019
281.590,1.021
281.620,1.016
281.650,1.019
281.680,1.016
281.710,1.021
281.740,1.016
281.770,1.018
281.800,1.021
281.830,1.017
281.860,1.018
281.890,1.021
281.920,1.016
281.950,1.020
281.980,1.018
282.010,1.020
282.040,1.016
282.070,1.023
282.100,1.019
282.130,1.011
282.160,1.017
282.190,1.021
282.220,1.021
282.250,1.019
282.280,1.020
282.310,1.018
282.340,1.021
282.370,1.020
282.400,1.017
282.430,1.017
282.460,1.021
282.490,1.021
282.520,1.019
282.550,1.015
282.580,1.014
282.610,1.019
282.640,1.014
282.670,1.022
282.700,1.020
282.730,1.016
282.760,1.018
282.790,1.022
282.820,1.022
282.850,1.023
282.880,1.026
282.910,1.011
282.940,1.020
282.970,1.021
283.000,1.017
283.030,1.015
283.060,1.015
283.090,1.021
283.120,1.019
283.150,1.020
283.180,1.021
283.210,1.020
283.240,1.021
283.270,1.019
283.300,1.021
283.330,1.019
283.360,1.019
283.390,1.019
283.420,1.018
283.450,1.019
283.480,1.018
283.510,1.021
283.540,1.022
283.570,1.021
283.600,1.016
283.630,1.015
283.660,1.017
283.690,1.022
283.720,1.023
283.750,1.021
283.780,1.017
283.810,1.016
283.840,1.026
283.870,1.021
283.900,1.018
283.930,1.016
283.960,1.019
283.990,1.022
284.020,1.019
284.050,1.016
284.080,1.019
284.110,1.019
284.140,1.021
284.170,1.019
284.200,1.021
284.230,1.021
284.260,1.022
284.290,1.019
284.320,1.018
284.350,1.017
284.380,1.015
284.410,1.021
284.440,1.026
284.470,1.020
284.500,1.016
284.530,1.021
284.560,1.018
284.590,1.021
284.620,1.020
284.650,1.023
284.680,1.012
284.710,1.022
284.740,1.021
284.770,1.016
284.800,1.020
284.830,1.020
284.860,1.021
284.890,1.022
284.920,1.020
284.950,1.021
284.980,1.019
285.010,1.021
285.040,1.020
285.070,1.019
285.100,1.020
285.130,1.019
285.160,1.018
285.190,1.018
285.220,1.019
285.250,1.020
285.280,1.019
285.310,1.021
285.340,1.017
285.370,1.018
285.400,1.020
285.430,1.019
285.460,1.021
285.490,1.024
285.520,1.023
285.550,1.015
285.580,1.023
285.610,1.022
285.640,1.017
285.670,1.021
285.700,1.018
285.730,1.017
285.760,1.021
285.790,1.018
285.820,1.022
285.850,1.023
285.880,1.021
285.910,1.020
285.940,1.018
285.970,1.020
286.000,1.021
286.030,1.018
286.060,1.018
286.090,1.019
286.120,1.023
286.150,1.018
286.180,1.022
286.210,1.020
286.240,1.013
286.270,1.020
286.300,1.020
286.330,1.022
286.360,1.023
286.390,1.026
286.420,1.013
286.450,1.021
286.480,1.024
286.510,1.020
286.540,1.019
286.570,1.016
286.600,1.021
286.630,1.021
286.660,1.020
286.690,1.024
286.720,1.018
286.750,1.015
286.780,1.017
286.810,1.018
286.840,1.018
286.870,1.017
286.900,1.021
286.930,1.019
286.960,1.017
286.990,1.026
287.020,1.017
287.050,1.021
287.080,1.022
287.110,1.018
287.140,1.021
287.170,1.019
287.200,1.020
287.230,1.023
287.260,1.022
287.290,1.013
287.320,1.015
287.350,1.021
287.380,1.017
287.410,1.020
287.440,1.021
287.470,1.020
287.500,1.022
287.530,1.021
287.560,1.019
287.590,1.017
287.620,1.021
287.650,1.020
287.680,1.018
287.710,1.017
287.740,1.017
287.770,1.026
287.800,1.018
287.830,1.016
287.860,1.016
287.890,1.027
287.920,1.016
287.950,1.013
287.980,1.022
288.010,1.022
288.040,1.021
288.070,1.021
288.100,1.026
288.130,1.017
288.160,1.020
288.190,1.021
288.220,1.016
288.250,1.017
288.280,1.020
288.310,1.020
288.340,1.016
288.370,1.017
288.400,1.023
288.430,1.017
288.460,1.021
288.490,1.022
288.520,1.020
288.550,1.019
288.580,1.019
288.610,1.022
288.640,1.023
288.670,1.025
288.700,1.020
288.730,1.014
288.760,1.015
288.790,1.021
288.820,1.020
288.850,1.021
288.880,1.016
288.910,1.018
288.940,1.017
288.970,1.023
289.000,1.020
289.030,1.020
289.060,1.020
289.090,1.021
289.120,1.017
289.150,1.019
289.180,1.016
289.210,1.020
289.240,1.023
289.270,1.024
289.300,1.024
289.330,1.020
289.360,1.021
289.390,1.021
289.420,1.016
289.450,1.023
289.480,1.017
289.510,1.014
289.540,1.021
289.570,1.019
289.600,1.021
289.630,1.021
289.660,1.027
289.690,1.016
289.720,1.019
289.750,1.025
289.780,1.021
289.810,1.017
289.840,1.020
289.870,1.021
289.900,1.022
289.930,1.018
289.960,1.023
289.990,1.021
290.020,1.021
290.050,1.018
290.080,1.021
290.110,1.020
290.140,1.020
290.170,1.023
290.200,1.016
290.230,1.019
290.260,1.021
290.290,1.016
290.320,1.017
290.350,1.021
290.380,1.019
290.410,1.024
290.440,1.017
290.470,1.022
290.500,1.014
290.530,1.020
290.560,1.017
290.590,1.018
290.620,1.021
290.650,1.019
290.680,1.021
290.710,1.020
290.740,1.021
290.770,1.023
290.800,1.020
290.830,1.022
290.860,1.018
290.890,1.022
290.920,1.016
290.950,1.016
290.980,1.025
291.010,1.017
291.040,1.021
291.070,1.020
291.100,1.016
291.130,1.022
291.160,1.021
291.190,1.014
291.220,1.021
291.250,1.026
291.280,1.017
291.310,1.023
291.340,1.017
291.370,1.016
291.400,1.020
291.430,1.018
291.460,1.023
291.490,1.022
291.520,1.021
291.550,1.021
291.580,1.021
291.610,1.021
291.640,1.017
291.670,1.020
291.700,1.020
291.730,1.018
291.760,1.022
291.790,1.026
291.820,1.014
291.850,1.018
291.880,1.023
291.910,1.018
291.940,1.019
291.970,1.019
292.000,1.021
292.030,1.022
292.060,1.027
292.090,1.016
292.120,1.021
292.150,1.021
292.180,1.021
292.210,1.020
292.240,1.020
292.270,1.017
292.300,1.022
292.330,1.021
292.360,1.019
292.390,1.018
292.420,1.021
292.450,1.024
292.480,1.021
292.510,1.023
292.540,1.023
292.570,1.020
292.600,1.019
292.630,1.022
292.660,1.017
292.690,1.023
292.720,1.023
292.750,1.017
292.780,1.021
292.810,1.021
292.840,1.018
292.870,1.023
292.900,1.021
292.930,1.018
292.960,1.020
292.990,1.024
293.020,1.021
293.050,1.016
293.080,1.019
293.110,1.021
293.140,1.023
293.170,1.021
293.200,1.020
293.230,1.022
293.260,1.021
293.290,1.020
293.320,1.023
293.350,1.019
293.380,1.021
293.410,1.021
293.440,1.023
293.470,1.021
293.500,1.023
293.530,1.020
293.560,1.023
293.590,1.018
293.620,1.019
293.650,1.021
293.680,1.020
293.710,1.024
293.740,1.024
293.770,1.027
293.800,1.012
293.830,1.021
293.860,1.024
293.890,1.023
293.920,1.014
293.950,1.021
293.980,1.024
294.010,1.021
294.040,1.019
294.070,1.015
294.100,1.021
294.130,1.017
294.160,1.016
294.190,1.023
294.220,1.022
294.250,1.022
294.280,1.021
294.310,1.019
294.340,1.021
294.370,1.025
294.400,1.018
294.430,1.021
294.460,1.016
294.490,1.016
294.520,1.023
294.550,1.020
294.580,1.023
294.610,1.026
294.640,1.022
294.670,1.014
294.700,1.023
294.730,1.020
294.760,1.017
294.790,1.020
294.820,1.019
294.850,1.006
294.880,1.041
294.910,1.031
294.940,1.016
294.970,1.020
295.000,1.018
295.030,1.024
295.060,1.028
295.090,1.021
295.120,1.019
295.150,1.019
295.180,1.018
295.210,1.020
295.240,1.021
295.270,1.021
295.300,1.023
295.330,1.017
295.360,1.018
295.390,1.019
295.420,1.021
295.450,1.023
295.480,1.020
295.510,1.020
295.540,1.019
295.570,1.024
295.600,1.019
295.630,1.020
295.660,1.024
295.690,1.018
295.720,1.021
295.750,1.021
295.780,1.019
295.810,1.020
295.840,1.018
295.870,1.024
295.900,1.020
295.930,1.020
295.960,1.020
295.990,1.023
296.020,1.025
296.050,1.021
296.080,1.014
296.110,1.024
296.140,1.021
296.170,1.015
296.200,1.014
296.230,1.022
296.260,1.020
296.290,1.023
296.320,1.036
296.350,1.019
296.380,1.022
296.410,1.023
296.440,1.019
296.470,1.015
296.500,1.019
296.530,1.022
296.560,1.020
296.590,1.021
296.620,1.026
296.650,1.024
296.680,1.021
296.710,1.019
296.740,1.019
296.770,1.022
296.800,1.018
296.830,1.019
296.860,1.020
296.890,1.027
296.920,1.019
296.950,1.026
296.980,1.020
297.010,1.009
297.040,1.009
297.070,1.016
297.100,1.013
297.130,1.020
297.160,1.018
297.190,1.016
297.220,1.017
297.250,1.005
297.280,1.014
297.310,1.011
297.340,1.005
297.370,1.025
297.400,1.009
297.430,1.026
297.460,1.016
297.490,1.015
297.520,1.020
297.550,1.025
297.580,1.018
297.610,1.020
297.640,1.011
297.670,1.019
297.700,1.009
297.730,1.015
297.760,1.021
297.790,1.016
297.820,1.006
297.850,1.017
297.880,1.023
297.910,1.007
297.940,1.022
297.970,1.021
298.000,1.016
298.030,1.012
298.060,1.016
298.090,1.021
298.120,1.011
298.150,1.011
298.180,1.009
298.210,1.015
298.240,1.018
298.270,1.016
298.300,1.005
298.330,1.001
298.360,1.020
298.390,1.022
298.420,1.006
298.450,1.010
298.480,1.018
298.510,1.014
298.540,1.015
298.570,1.016
298.600,1.017
298.630,1.009
298.660,1.010
298.690,1.017
298.720,1.022
298.750,1.026
298.780,1.019
298.810,1.022
298.840,1.023
298.870,1.016
298.900,1.007
298.930,1.018
298.960,1.017
298.990,1.013
299.020,1.019
299.050,1.019
299.080,1.018
299.110,1.014
299.140,1.009
299.170,1.005
299.200,1.012
299.230,1.017
299.260,1.024
299.290,1.028
299.320,1.026
299.350,1.027
299.380,1.022
299.410,1.017
299.440,1.019
299.470,1.024
299.500,1.022
299.530,1.019
299.560,1.016
299.590,1.007
299.620,1.015
299.650,1.018
299.680,1.019
299.710,1.018
299.740,1.021
299.770,1.023
299.800,1.021
299.830,1.020
299.860,1.011
299.890,1.012
299.920,1.017
299.950,1.022
299.980,1.026
300.010,1.022
300.040,1.027
300.070,1.022
300.100,1.023
300.130,1.023
300.160,1.020
300.190,1.014
300.220,1.018
300.250,1.020
300.280,1.022
300.310,1.018
300.340,1.019
300.370,1.017
300.400,1.016
300.430,1.020
300.460,1.013
300.490,1.022
300.520,1.018
300.550,1.021
300.580,1.026
300.610,1.021
300.640,1.021
300.670,1.021
300.700,1.012
300.730,1.021
300.760,1.018
300.790,1.020
300.820,1.018
300.850,1.014
300.880,1.017
300.910,1.017
300.940,1.021
300.970,1.027
301.000,1.020
301.030,1.021
301.060,1.012
301.090,1.009
301.120,1.013
301.150,1.016
301.180,1.020
301.210,1.016
301.240,1.021
301.270,1.021
301.300,1.022
301.330,1.021
301.360,1.018
301.390,1.025
301.420,1.018
301.450,1.019
301.480,1.016
301.510,1.014
301.540,1.016
301.570,1.020
301.600,1.038
301.630,1.039
301.660,1.024
301.690,1.016
301.720,1.023
301.750,1.018
301.780,1.020
301.810,1.019
301.840,1.010
301.870,1.015
301.900,1.018
301.930,1.018
301.960,1.022
301.990,1.025
302.020,1.015
302.050,1.020
302.080,1.017
302.110,1.018
302.140,1.020
302.170,1.018
302.200,1.018
302.230,1.023
302.260,1.018
302.290,1.019
302.320,1.019
302.350,1.019
302.380,1.021
302.410,1.021
302.440,1.021
302.470,1.017
302.500,1.021
302.530,1.012
302.560,1.021
302.590,1.018
302.620,1.018
302.650,1.014
302.680,1.018
302.710,1.032
302.740,1.036
302.770,1.031
302.800,1.023
302.830,1.014
302.860,0.999
302.890,1.010
302.920,1.015
302.950,1.013
302.980,1.008
303.010,1.011
303.040,1.017
303.070,1.024
303.100,1.021
303.130,1.021
303.160,1.024
303.190,1.026
303.220,1.023
303.250,1.018
303.280,1.021
303.310,1.020
303.340,1.022
303.370,1.017
303.400,1.014
303.430,1.019
303.460,1.013
303.490,1.014
303.520,1.016
303.550,1.011
303.580,1.017
303.610,1.022
303.640,1.027
303.670,1.032
303.700,1.033
303.730,1.014
303.760,1.017
303.790,1.020
303.820,1.015
303.850,1.015
303.880,1.020
303.910,1.019
303.940,1.016
303.970,1.013
304.000,1.013
304.030,1.013
304.060,1.016
304.090,1.020
304.120,1.019
304.150,1.021
304.180,1.023
304.210,1.018
304.240,1.021
304.270,1.021
304.300,1.018
304.330,1.014
304.360,1.015
304.390,1.015
304.420,1.015
304.450,1.015
304.480,1.014
304.510,1.019
304.540,1.020
304.570,1.021
304.600,1.023
304.630,1.029
304.660,1.015
304.690,1.011
304.720,1.015
304.750,1.013
304.780,1.016
304.810,1.017
304.840,1.021
304.870,1.023
304.900,1.024
304.930,1.020
304.960,1.015
304.990,1.017
305.020,1.020
305.050,1.017
305.080,1.020
305.110,1.024
305.140,1.022
305.170,1.021
305.200,1.021
305.230,1.026
305.260,1.031
305.290,1.025
305.320,1.021
305.350,1.019
305.380,1.018
305.410,1.015
305.440,1.017
305.470,1.027
305.500,1.023
305.530,1.014
305.560,1.023
305.590,1.026
305.620,1.016
305.650,1.014
305.680,1.021
305.710,1.021
305.740,1.019
305.770,1.022
305.800,1.018
305.830,1.021
305.860,1.018
305.890,1.012
305.920,1.021
305.950,1.009
305.980,1.018
306.010,1.011
306.040,1.019
306.070,1.015
306.100,1.010
306.130,1.011
306.160,1.015
306.190,1.013
306.220,1.017
306.250,1.008
306.280,1.016
306.310,1.017
306.340,1.021
306.370,1.018
306.400,1.015
306.430,1.038
306.460,1.036
306.490,1.023
306.520,1.026
306.550,1.022
306.580,1.008
306.610,1.018
306.640,1.010
306.670,1.009
306.700,1.021
306.730,1.004
306.760,1.018
306.790,1.020
306.820,1.018
306.850,1.038
306.880,1.004
306.910,1.020
306.940,1.021
306.970,0.997
307.000,0.999
307.030,1.041
307.060,1.017
307.090,1.023
307.120,1.041
307.150,0.998
307.180,0.997
307.210,1.031
307.240,1.019
307.270,1.027
307.300,1.053
307.330,1.039
307.360,1.015
307.390,1.029
307.420,1.037
307.450,1.023
307.480,1.003
307.510,1.024
307.540,1.026
307.570,1.010
307.600,1.012
307.630,1.019
307.660,1.014
307.690,1.010
307.720,1.021
307.750,1.012
307.780,1.009
307.810,1.024
307.840,1.026
307.870,1.026
307.900,1.021
307.930,1.025
307.960,1.034
307.990,1.026
308.020,1.021
308.050,1.017
308.080,1.016
308.110,1.016
308.140,1.006
308.170,1.020
308.200,1.015
308.230,1.016
308.260,1.023
308.290,1.009
308.320,1.025
308.350,1.030
308.380,1.019
308.410,1.021
308.440,1.025
308.470,1.028
308.500,1.029
308.530,1.026
308.560,1.029
308.590,1.021
308.620,1.021
308.650,1.029
308.680,1.018
308.710,1.022
308.740,1.021
308.770,1.021
308.800,1.022
308.830,1.023
308.860,1.019
308.890,1.021
308.920,1.021
308.950,1.029
308.980,1.032
309.010,1.022
309.040,1.025
309.070,1.018
309.100,1.017
309.130,1.018
309.160,1.020
309.190,1.019
309.220,1.016
309.250,1.008
309.280,1.006
309.310,1.007
309.340,1.018
309.370,1.021
309.400,1.021
309.430,1.023
309.460,1.012
309.490,1.021
309.520,1.023
309.550,1.017
309.580,1.018
309.610,1.021
309.640,1.025
309.670,1.026
309.700,1.012
309.730,1.013
309.760,1.011
309.790,1.021
309.820,1.018
309.850,1.017
309.880,1.018
309.910,1.021
309.940,1.021
309.970,1.022
310.000,1.018
310.030,1.018
310.060,1.022
310.090,1.015
310.120,1.023
310.150,1.018
310.180,1.021
310.210,1.018
310.240,1.010
310.270,1.018
310.300,1.021
310.330,1.017
310.360,1.019
310.390,1.019
310.420,1.019
310.450,1.019
310.480,1.018
310.510,1.020
310.540,1.021
310.570,1.020
310.600,1.021
310.630,1.021
310.660,1.015
310.690,1.018
310.720,1.022
310.750,1.021
310.780,1.021
310.810,1.021
310.840,1.022
310.870,1.019
310.900,1.024
310.930,1.021
310.960,1.021
310.990,1.017
311.020,1.020
311.050,1.019
311.080,1.015
311.110,1.021
311.140,1.019
311.170,1.023
311.200,1.025
311.230,1.028
311.260,1.015
311.290,1.020
311.320,1.021
311.350,1.021
311.380,1.021
311.410,1.021
311.440,1.017
311.470,1.023
311.500,1.022
311.530,1.020
311.560,1.017
311.590,1.021
311.620,1.023
311.650,1.023
311.680,1.023
311.710,1.023
311.740,1.022
311.770,1.020
311.800,1.017
311.830,1.023
311.860,1.019
311.890,1.024
311.920,1.016
311.950,1.024
311.980,1.025
312.010,1.025
312.040,1.021
312.070,1.021
312.100,1.027
312.130,1.016
312.160,1.022
312.190,1.021
312.220,1.020
312.250,1.019
312.280,1.019
312.310,1.018
312.340,1.027
312.370,1.025
312.400,1.022
312.430,1.022
312.460,1.020
312.490,1.021
312.520,1.021
312.550,1.021
312.580,1.020
312.610,1.014
312.640,1.021
312.670,1.025
312.700,1.017
312.730,1.025
312.760,1.020
312.790,1.018
312.820,1.023
312.850,1.022
312.880,1.021
312.910,1.024
312.940,1.026
312.970,1.021
313.000,1.024
313.030,1.023
313.060,1.021
313.090,1.018
313.120,1.021
313.150,1.023
313.180,1.021
313.210,1.022
313.240,1.018
313.270,1.018
313.300,1.020
313.330,1.023
313.360,1.022
313.390,1.021
313.420,1.019
313.450,1.026
313.480,1.021
313.510,1.021
313.540,1.016
313.570,1.018
313.600,1.022
313.630,1.021
313.660,1.022
313.690,1.023
313.720,1.027
313.750,1.021
313.780,1.022
313.810,1.023
313.840,1.021
313.870,1.021
313.900,1.021
313.930,1.021
313.960,1.023
313.990,1.021
314.020,1.021
314.050,1.024
314.080,1.021
314.110,1.021
314.140,1.020
314.170,1.023
314.200,1.020
314.230,1.019
314.260,1.024
314.290,1.019
314.320,1.021
314.350,1.021
314.380,1.014
314.410,1.022
314.440,1.023
314.470,1.024
314.500,1.024
314.530,1.024
314.560,1.014
314.590,1.020
314.620,1.025
314.650,1.018
314.680,1.016
314.710,1.018
314.740,1.024
314.770,1.027
314.800,1.025
314.830,1.026
314.860,1.024
314.890,1.021
314.920,1.021
314.950,1.018
314.980,1.020
315.010,1.017
315.040,1.019
315.070,1.024
315.100,1.017
315.130,1.021
315.160,1.020
315.190,1.017
315.220,1.019
315.250,1.021
315.280,1.019
315.310,1.021
315.340,1.026
315.370,1.014
315.400,1.020
315.430,1.026
315.460,1.025
315.490,1.021
315.520,1.021
315.550,1.021
315.580,1.024
315.610,1.021
315.640,1.023
315.670,1.021
315.700,1.020
315.730,1.024
315.760,1.021
315.790,1.022
315.820,1.021
315.850,1.022
315.880,1.021
315.910,1.018
315.940,1.024
315.970,1.021
316.000,1.017
316.030,1.019
316.060,1.022
316.090,1.021
316.120,1.024
316.150,1.020
316.180,1.018
316.210,1.021
316.240,1.026
316.270,1.021
316.300,1.018
