df_hash,22ZHK4.Z5RDGQ
264.215,1.049
264.245,1.052
264.275,1.047
264.305,1.049
264.335,1.042
264.365,1.050
264.395,1.054
264.425,1.053
264.455,1.049
264.485,1.048
264.515,1.041
264.545,1.025
264.575,1.051
264.605,1.054
264.635,1.046
264.665,1.044
264.695,1.042
264.725,1.048
264.755,1.042
264.785,1.048
264.815,1.048
264.845,1.048
264.875,1.044
264.905,1.042
264.935,1.048
264.965,1.051
264.995,1.046
265.025,1.047
265.055,1.051
265.085,1.041
265.115,1.045
265.145,1.039
265.175,1.050
265.205,1.054
265.235,1.051
265.265,1.040
265.295,1.049
265.325,1.047
265.355,1.048
265.385,1.047
265.415,1.050
265.445,1.050
265.475,1.052
265.505,1.042
265.535,1.041
265.565,1.045
265.595,1.052
265.625,1.046
265.655,1.042
265.685,1.048
265.715,1.052
265.745,1.044
265.775,1.044
265.805,1.050
265.835,1.056
265.865,1.040
265.895,1.045
265.925,1.049
265.955,1.049
265.985,1.045
266.015,1.040
266.045,1.048
266.075,1.047
266.105,1.043
266.135,1.043
266.165,1.048
266.195,1.043
266.225,1.044
266.255,1.042
266.285,1.049
266.315,1.047
266.345,1.050
266.375,1.051
266.405,1.045
266.435,1.048
266.465,1.057
266.495,1.045
266.525,1.035
266.555,1.048
266.585,1.050
266.615,1.051
266.645,1.040
266.675,1.043
266.705,1.050
266.735,1.059
266.765,1.048
266.795,1.044
266.825,1.041
266.855,1.046
266.885,1.043
266.915,1.049
266.945,1.051
266.975,1.056
267.005,1.057
267.035,1.044
267.065,1.033
267.095,1.045
267.125,1.039
267.155,1.023
267.185,1.025
267.215,1.029
267.245,1.034
267.275,1.029
267.305,1.025
267.335,1.023
267.365,1.036
267.395,1.041
267.425,1.035
267.455,1.039
267.485,1.044
267.515,1.057
267.545,1.039
267.575,1.015
267.605,1.027
267.635,1.022
267.665,1.006
267.695,1.009
267.725,1.020
267.755,1.032
267.785,1.029
267.815,1.035
267.845,1.040
267.875,1.041
267.905,1.024
267.935,1.033
267.965,1.041
267.995,1.019
268.025,1.011
268.055,1.034
268.085,1.045
268.115,1.044
268.145,1.042
268.175,1.040
268.205,1.047
268.235,1.018
268.265,1.009
268.295,0.989
268.325,1.013
268.355,1.012
268.385,1.021
268.415,1.030
268.445,1.022
268.475,1.025
268.505,1.026
268.535,1.018
268.565,1.020
268.595,0.999
268.625,0.978
268.655,0.958
268.685,0.978
268.715,0.969
268.745,1.015
268.775,1.062
268.805,1.073
268.835,1.084
268.865,1.053
268.895,1.033
268.925,1.043
268.955,1.004
268.985,1.013
269.015,0.991
269.045,1.022
269.075,1.021
269.105,0.997
269.135,1.010
269.165,1.012
269.195,1.016
269.225,1.009
269.255,1.008
269.285,1.010
269.315,1.004
269.345,1.000
269.375,1.009
269.405,1.004
269.435,1.007
269.465,1.009
269.495,1.019
269.525,0.993
269.555,1.014
269.585,1.010
269.615,1.004
269.645,1.009
269.675,1.001
269.705,0.999
269.735,1.014
269.765,1.002
269.795,1.007
269.825,1.005
269.855,0.996
269.885,1.018
269.915,1.019
269.945,1.014
269.975,0.991
270.005,0.998
270.035,1.006
270.065,1.006
270.095,1.002
270.125,1.000
270.155,1.013
270.185,1.007
270.215,1.001
270.245,1.003
270.275,1.014
270.305,0.998
270.335,1.001
270.365,1.012
270.395,1.008
270.425,1.010
270.455,1.021
270.485,1.035
270.515,1.045
270.545,1.049
270.575,1.039
270.605,1.007
270.635,0.979
270.665,0.987
270.695,0.998
270.725,1.012
270.755,1.014
270.785,1.018
270.815,1.030
270.845,1.046
270.875,1.050
270.905,1.032
270.935,1.034
270.965,1.040
270.995,1.034
271.025,1.013
271.055,0.996
271.085,1.024
271.115,1.066
271.145,1.071
271.175,1.039
271.205,1.022
271.235,0.998
271.265,1.030
271.295,1.044
271.325,1.043
271.355,1.035
271.385,1.048
271.415,1.039
271.445,1.029
271.475,1.028
271.505,1.032
271.535,1.049
271.565,1.025
271.595,1.019
271.625,1.036
271.655,1.060
271.685,1.057
271.715,1.039
271.745,1.031
271.775,1.032
271.805,1.030
271.835,1.039
271.865,1.035
271.895,1.037
271.925,1.045
271.955,1.059
271.985,1.042
272.015,1.037
272.045,1.045
272.075,1.057
272.105,1.052
272.135,1.036
272.165,1.029
272.195,1.033
272.225,1.054
272.255,1.054
272.285,1.049
272.315,1.028
272.345,1.037
272.375,1.047
272.405,1.050
272.435,1.049
272.465,1.039
272.495,1.043
272.525,1.046
272.555,1.045
272.585,1.039
272.615,1.040
272.645,1.047
272.675,1.048
272.705,1.043
272.735,1.048
272.765,1.048
272.795,1.049
272.825,1.048
272.855,1.047
272.885,1.054
272.915,1.047
272.945,1.038
272.975,1.043
273.005,1.054
273.035,1.056
273.065,1.047
273.095,1.044
273.125,1.041
273.155,1.044
273.185,1.044
273.215,1.053
273.245,1.043
273.275,1.048
273.305,1.048
273.335,1.059
273.365,1.047
273.395,1.040
273.425,1.049
273.455,1.047
273.485,1.044
273.515,1.046
273.545,1.044
273.575,1.044
273.605,1.060
273.635,1.052
273.665,1.051
273.695,1.044
273.725,1.049
273.755,1.045
273.785,1.037
273.815,1.041
273.845,1.048
273.875,1.047
273.905,1.045
273.935,1.042
273.965,1.044
273.995,1.045
274.025,1.038
274.055,1.029
274.085,1.015
274.115,1.009
274.145,0.969
274.175,0.967
274.205,1.002
274.235,1.011
274.265,1.000
274.295,1.021
274.325,1.042
274.355,1.060
274.385,1.063
274.415,1.061
274.445,1.056
274.475,1.075
274.505,1.074
274.535,1.093
274.565,1.090
274.595,1.075
274.625,1.077
274.655,1.089
274.685,1.075
274.715,1.064
274.745,1.075
274.775,1.061
274.805,1.063
274.835,1.081
274.865,1.074
274.895,1.074
274.925,1.088
274.955,1.066
274.985,1.062
275.015,1.065
275.045,1.060
275.075,1.053
275.105,1.056
275.135,1.060
275.165,1.071
275.195,1.060
275.225,1.061
275.255,1.064
275.285,1.064
275.315,1.072
275.345,1.070
275.375,1.062
275.405,1.057
275.435,1.058
275.465,1.064
275.495,1.067
275.525,1.056
275.555,1.057
275.585,1.066
275.615,1.065
275.645,1.057
275.675,1.051
275.705,1.065
275.735,1.068
275.765,1.069
275.795,1.069
275.825,1.068
275.855,1.062
275.885,1.058
275.915,1.059
275.945,1.063
275.975,1.066
276.005,1.065
276.035,1.062
276.065,1.068
276.095,1.069
276.125,1.069
276.155,1.068
276.185,1.068
276.215,1.064
276.245,1.061
276.275,1.065
276.305,1.064
276.335,1.060
276.365,1.062
276.395,1.067
276.425,1.068
276.455,1.066
276.485,1.066
276.515,1.065
276.545,1.068
276.575,1.058
276.605,1.063
276.635,1.066
276.665,1.069
276.695,1.068
276.725,1.059
276.755,1.063
276.785,1.073
276.815,1.067
276.845,1.059
276.875,1.061
276.905,1.062
276.935,1.064
276.965,1.060
276.995,1.060
277.025,1.064
277.055,1.066
277.085,1.063
277.115,1.062
277.145,1.059
277.175,1.062
277.205,1.061
277.235,1.061
277.265,1.063
277.295,1.080
277.325,1.082
277.355,1.067
277.385,1.063
277.415,1.055
277.445,1.062
277.475,1.060
277.505,1.058
277.535,1.062
277.565,1.062
277.595,1.068
277.625,1.061
277.655,1.058
277.685,1.064
277.715,1.072
277.745,1.066
277.775,1.051
277.805,1.054
277.835,1.057
277.865,1.072
277.895,1.074
277.925,1.067
277.955,1.062
277.985,1.058
278.015,1.051
278.045,1.038
278.075,1.037
278.105,1.038
278.135,1.036
278.165,1.047
278.195,1.051
278.225,1.033
278.255,1.032
278.285,1.019
278.315,1.022
278.345,1.029
278.375,1.036
278.405,1.050
278.435,1.037
278.465,1.039
278.495,1.054
278.525,1.054
278.555,1.051
278.585,1.056
278.615,1.062
278.645,1.070
278.675,1.066
278.705,1.086
278.735,1.121
278.765,1.084
278.795,1.038
278.825,1.019
278.855,1.018
278.885,1.030
278.915,1.042
278.945,1.053
278.975,1.064
279.005,1.058
279.035,1.058
279.065,1.038
279.095,1.033
279.125,1.031
279.155,1.043
279.185,1.052
279.215,1.045
279.245,1.044
279.275,1.053
279.305,1.044
279.335,1.035
279.365,1.045
279.395,1.056
279.425,1.040
279.455,1.037
279.485,1.041
279.515,1.032
279.545,1.054
279.575,1.060
279.605,1.050
279.635,1.071
279.665,1.075
279.695,1.081
279.725,1.072
279.755,1.056
279.785,1.052
279.815,1.050
279.845,1.042
279.875,1.050
279.905,1.041
279.935,1.039
279.965,1.053
279.995,1.049
280.025,1.037
280.055,1.047
280.085,1.021
280.115,1.021
280.145,1.012
280.175,0.997
280.205,0.990
280.235,0.998
280.265,0.993
280.295,1.005
280.325,1.012
280.355,1.015
280.385,1.011
280.415,1.017
280.445,1.024
280.475,1.027
280.505,0.998
280.535,1.026
280.565,1.053
280.595,1.043
280.625,1.032
280.655,1.008
280.685,1.005
280.715,1.019
280.745,1.028
280.775,1.023
280.805,1.007
280.835,1.014
280.865,1.057
280.895,1.053
280.925,1.067
280.955,1.036
280.985,1.029
281.015,1.049
281.045,1.029
281.075,1.014
281.105,1.013
281.135,1.014
281.165,1.015
281.195,1.024
281.225,1.021
281.255,1.019
281.285,1.011
281.315,1.011
281.345,1.018
281.375,1.031
281.405,1.025
281.435,1.018
281.465,1.001
281.495,1.005
281.525,1.018
281.555,1.052
281.585,1.062
281.615,1.029
281.645,0.998
281.675,1.005
281.705,0.995
281.735,0.986
281.765,0.987
281.795,1.025
281.825,1.080
281.855,1.093
281.885,1.064
281.915,1.021
281.945,1.016
281.975,1.001
282.005,1.021
282.035,1.058
282.065,1.076
282.095,1.082
282.125,1.058
282.155,1.041
282.185,1.023
282.215,1.030
282.245,1.044
282.275,1.042
282.305,1.021
282.335,1.017
282.365,1.007
282.395,1.013
282.425,1.021
282.455,1.021
282.485,1.020
282.515,1.019
282.545,1.021
282.575,1.031
282.605,1.029
282.635,1.014
282.665,1.018
282.695,1.032
282.725,1.032
282.755,1.022
282.785,1.018
282.815,1.018
282.845,1.012
282.875,1.021
282.905,1.015
282.935,1.021
282.965,1.026
282.995,1.019
283.025,1.017
283.055,1.025
283.085,1.039
283.115,1.028
283.145,1.021
283.175,1.019
283.205,1.028
283.235,1.041
283.265,1.040
283.295,1.060
283.325,1.055
283.355,1.067
283.385,1.051
283.415,1.018
283.445,1.006
283.475,0.986
283.505,0.973
283.535,0.988
283.565,1.025
283.595,1.031
283.625,1.031
283.655,1.017
283.685,0.995
283.715,0.987
283.745,0.982
283.775,0.997
283.805,1.030
283.835,1.046
283.865,1.060
283.895,1.050
283.925,1.048
283.955,1.042
283.985,1.026
284.015,1.024
284.045,1.025
284.075,1.012
284.105,1.012
284.135,1.011
284.165,1.023
284.195,1.026
284.225,1.028
284.255,1.024
284.285,1.022
284.315,1.021
284.345,1.023
284.375,1.026
284.405,1.029
284.435,1.024
284.465,1.018
284.495,1.013
284.525,1.021
284.555,1.022
284.585,1.016
284.615,1.019
284.645,1.027
284.675,1.030
284.705,1.025
284.735,1.011
284.765,1.036
284.795,1.040
284.825,1.039
284.855,1.036
284.885,1.029
284.915,1.030
284.945,1.031
284.975,1.033
285.005,1.033
285.035,1.030
285.065,1.032
285.095,1.025
285.125,1.022
285.155,1.033
285.185,1.033
285.215,1.043
285.245,1.039
285.275,1.036
285.305,1.032
285.335,1.036
285.365,1.035
285.395,1.037
285.425,1.033
285.455,1.029
285.485,1.034
285.515,1.033
285.545,1.036
285.575,1.036
285.605,1.037
285.635,1.031
285.665,1.030
285.695,1.024
285.725,1.031
285.755,1.027
285.785,1.032
285.815,1.037
285.845,1.038
285.875,1.028
285.905,1.017
285.935,1.019
285.965,1.032
285.995,1.040
286.025,1.039
286.055,1.042
286.085,1.045
286.115,1.052
286.145,1.048
286.175,1.044
286.205,1.033
286.235,1.027
286.265,1.022
286.295,1.028
286.325,1.032
286.355,1.041
286.385,1.043
286.415,1.039
286.445,1.050
286.475,1.057
286.505,1.062
286.535,1.057
286.565,1.055
286.595,1.048
286.625,1.047
286.655,1.052
286.685,1.048
286.715,1.049
286.745,1.048
286.775,1.054
286.805,1.055
286.835,1.054
286.865,1.052
286.895,1.049
286.925,1.051
286.955,1.053
286.985,1.052
287.015,1.048
287.045,1.050
287.075,1.055
287.105,1.057
287.135,1.046
287.165,1.057
287.195,1.061
287.225,1.059
287.255,1.059
287.285,1.062
287.315,1.058
287.345,1.044
287.375,1.044
287.405,1.049
287.435,1.054
287.465,1.058
287.495,1.055
287.525,1.057
287.555,1.058
287.585,1.053
287.615,1.051
287.645,1.050
287.675,1.056
287.705,1.053
287.735,1.055
287.765,1.050
287.795,1.051
287.825,1.057
287.855,1.057
287.885,1.055
287.915,1.062
287.945,1.066
287.975,1.062
288.005,1.057
288.035,1.040
288.065,1.028
288.095,1.025
288.125,0.958
288.155,0.958
288.185,0.951
288.215,1.006
288.245,1.044
288.275,1.050
288.305,1.060
288.335,1.092
288.365,1.077
288.395,1.075
288.425,1.062
288.455,1.023
288.485,1.026
288.515,1.011
288.545,1.016
288.575,0.997
288.605,1.007
288.635,1.014
288.665,1.003
288.695,0.993
288.725,0.999
288.755,0.993
288.785,0.991
288.815,1.000
288.845,0.999
288.875,0.986
288.905,0.995
288.935,0.978
288.965,0.983
288.995,1.001
289.025,1.022
289.055,1.037
289.085,1.032
289.115,1.016
289.145,1.013
289.175,0.992
289.205,1.000
289.235,0.992
289.265,0.985
289.295,0.992
289.325,0.989
289.355,1.001
289.385,1.000
289.415,1.002
289.445,0.993
289.475,1.001
289.505,0.997
289.535,0.998
289.565,0.999
289.595,1.009
289.625,1.004
289.655,0.997
289.685,0.992
289.715,0.997
289.745,0.999
289.775,1.003
289.805,1.001
289.835,1.003
289.865,1.003
289.895,1.003
289.925,0.993
289.955,0.997
289.985,0.997
290.015,1.008
290.045,1.012
290.075,1.013
290.105,1.007
290.135,1.002
290.165,1.004
290.195,1.005
290.225,0.994
290.255,0.998
290.285,1.006
290.315,1.006
290.345,1.007
290.375,1.010
290.405,1.013
290.435,1.014
290.465,1.017
290.495,1.042
290.525,1.069
290.555,1.081
290.585,1.070
290.615,1.034
290.645,1.029
290.675,0.971
290.705,0.973
290.735,0.979
290.765,0.979
290.795,0.983
290.825,0.987
290.855,0.992
290.885,1.017
290.915,1.024
290.945,1.029
290.975,1.024
291.005,1.021
291.035,1.015
291.065,1.030
291.095,1.031
291.125,1.029
291.155,1.031
291.185,1.033
291.215,1.037
291.245,1.032
291.275,1.025
291.305,1.024
291.335,1.022
291.365,1.024
291.395,1.028
291.425,1.040
291.455,1.034
291.485,1.021
291.515,1.022
291.545,1.027
291.575,1.026
291.605,1.029
291.635,1.015
291.665,1.029
291.695,1.036
291.725,1.031
291.755,1.028
291.785,1.021
291.815,1.024
291.845,1.021
291.875,1.027
291.905,1.030
291.935,1.024
291.965,1.024
291.995,1.032
292.025,1.028
292.055,1.027
292.085,1.028
292.115,1.035
292.145,1.029
292.175,1.028
292.205,1.019
292.235,1.027
292.265,1.024
292.295,1.033
292.325,1.034
292.355,1.039
292.385,1.052
292.415,1.052
292.445,1.048
292.475,1.051
292.505,1.046
292.535,1.052
292.565,1.050
292.595,1.042
292.625,1.043
292.655,1.036
292.685,1.027
292.715,1.021
292.745,1.019
292.775,1.016
292.805,1.025
292.835,1.028
292.865,1.036
292.895,1.036
292.925,1.026
292.955,1.030
292.985,1.028
293.015,1.029
293.045,1.035
293.075,1.036
293.105,1.042
293.135,1.042
293.165,1.045
293.195,1.053
293.225,1.044
293.255,1.048
293.285,1.049
293.315,1.046
293.345,1.046
293.375,1.048
293.405,1.049
293.435,1.048
293.465,1.049
293.495,1.050
293.525,1.051
293.555,1.046
293.585,1.056
293.615,1.050
293.645,1.048
293.675,1.045
293.705,1.044
293.735,1.050
293.765,1.049
293.795,1.043
293.825,1.048
293.855,1.052
293.885,1.049
293.915,1.057
293.945,1.050
293.975,1.045
294.005,1.048
294.035,1.047
294.065,1.050
294.095,1.050
294.125,1.054
294.155,1.050
294.185,1.045
294.215,1.046
294.245,1.055
294.275,1.061
294.305,1.054
294.335,1.050
294.365,1.056
294.395,1.051
294.425,1.048
294.455,1.046
294.485,1.055
294.515,1.061
294.545,1.053
294.575,1.051
294.605,1.049
294.635,1.053
294.665,1.053
294.695,1.053
294.725,1.053
294.755,1.051
294.785,1.049
294.815,1.055
294.845,1.058
294.875,1.049
294.905,1.053
294.935,1.052
294.965,1.057
294.995,1.046
295.025,1.056
295.055,1.058
295.085,1.061
295.115,1.054
295.145,1.052
295.175,1.054
295.205,1.055
295.235,1.058
295.265,1.056
295.295,1.054
295.325,1.056
295.355,1.054
295.385,1.057
295.415,1.059
295.445,1.057
295.475,1.054
295.505,1.050
295.535,1.052
295.565,1.058
295.595,1.056
295.625,1.054
295.655,1.049
295.685,1.050
295.715,1.061
295.745,1.062
295.775,1.058
295.805,1.058
295.835,1.058
295.865,1.056
295.895,1.050
295.925,1.053
295.955,1.056
295.985,1.056
296.015,1.056
296.045,1.056
296.075,1.056
296.105,1.059
296.135,1.057
296.165,1.052
296.195,1.053
296.225,1.054
296.255,1.056
296.285,1.059
296.315,1.055
296.345,1.049
296.375,1.059
296.405,1.064
296.435,1.060
296.465,1.055
296.495,1.057
296.525,1.056
296.555,1.052
296.585,1.053
296.615,1.057
296.645,1.058
296.675,1.054
296.705,1.056
296.735,1.055
296.765,1.047
296.795,1.053
296.825,1.057
296.855,1.056
296.885,1.058
296.915,1.055
296.945,1.060
296.975,1.066
297.005,1.059
297.035,1.048
297.065,1.055
297.095,1.052
297.125,1.055
297.155,1.063
297.185,1.057
297.215,1.055
297.245,1.052
297.275,1.059
297.305,1.055
297.335,1.052
297.365,1.027
297.395,1.038
297.425,1.049
297.455,1.046
297.485,1.033
297.515,1.029
297.545,1.035
297.575,1.032
297.605,1.024
297.635,1.030
297.665,1.030
297.695,1.031
297.725,1.031
297.755,1.042
297.785,1.051
297.815,1.047
297.845,1.045
297.875,1.075
297.905,1.075
297.935,1.065
297.965,1.075
297.995,1.101
298.025,1.108
298.055,1.097
298.085,1.109
298.115,1.108
298.145,1.090
298.175,1.077
298.205,1.081
298.235,1.076
298.265,1.077
298.295,1.072
298.325,1.069
298.355,1.073
298.385,1.072
298.415,1.069
298.445,1.075
298.475,1.084
298.505,1.079
298.535,1.077
298.565,1.072
298.595,1.068
298.625,1.069
298.655,1.065
298.685,1.060
298.715,1.067
298.745,1.068
298.775,1.068
298.805,1.074
298.835,1.069
298.865,1.064
298.895,1.073
298.925,1.074
298.955,1.065
298.985,1.064
299.015,1.066
299.045,1.067
299.075,1.066
299.105,1.062
299.135,1.068
299.165,1.077
299.195,1.070
299.225,1.063
299.255,1.062
299.285,1.063
299.315,1.063
299.345,1.069
299.375,1.072
299.405,1.069
299.435,1.075
299.465,1.072
299.495,1.065
299.525,1.065
299.555,1.063
299.585,1.064
299.615,1.067
299.645,1.071
299.675,1.069
299.705,1.073
299.735,1.066
299.765,1.066
299.795,1.071
299.825,1.073
299.855,1.066
299.885,1.070
299.915,1.068
299.945,1.067
299.975,1.063
300.005,1.065
300.035,1.069
300.065,1.077
300.095,1.072
300.125,1.070
300.155,1.065
300.185,1.073
300.215,1.071
300.245,1.069
300.275,1.069
300.305,1.073
300.335,1.073
300.365,1.068
300.395,1.065
300.425,1.068
300.455,1.065
300.485,1.074
300.515,1.074
300.545,1.074
300.575,1.070
300.605,1.068
300.635,1.065
300.665,1.068
300.695,1.064
300.725,1.066
300.755,1.068
300.785,1.067
300.815,1.069
300.845,1.072
300.875,1.067
300.905,1.065
300.935,1.074
300.965,1.068
300.995,1.072
301.025,1.069
301.055,1.070
301.085,1.066
301.115,1.068
301.145,1.071
301.175,1.062
301.205,1.073
301.235,1.075
301.265,1.068
301.295,1.069
301.325,1.067
301.355,1.065
301.385,1.070
301.415,1.068
301.445,1.071
301.475,1.069
301.505,1.074
301.535,1.070
301.565,1.062
301.595,1.065
301.625,1.071
301.655,1.070
301.685,1.067
301.715,1.068
301.745,1.074
301.775,1.070
301.805,1.068
301.835,1.066
301.865,1.063
301.895,1.069
301.925,1.077
301.955,1.079
301.985,1.081
302.015,1.092
302.045,1.093
302.075,1.093
302.105,1.103
302.135,1.101
302.165,1.103
302.195,1.098
302.225,1.080
302.255,1.087
302.285,1.092
302.315,1.094
302.345,1.077
302.375,1.056
302.405,1.047
302.435,1.042
302.465,1.036
302.495,1.035
302.525,1.030
302.555,1.021
302.585,1.021
302.615,1.044
302.645,1.038
302.675,1.024
302.705,1.025
302.735,1.029
302.765,1.033
302.795,1.046
302.825,1.044
302.855,1.037
302.885,1.034
302.915,1.041
302.945,1.036
302.975,1.042
303.005,1.040
303.035,1.036
303.065,1.034
303.095,1.031
303.125,1.036
303.155,1.035
303.185,1.032
303.215,1.030
303.245,1.034
303.275,1.043
303.305,1.041
303.335,1.030
303.365,1.031
303.395,1.034
303.425,1.033
303.455,1.023
303.485,1.031
303.515,1.042
303.545,1.042
303.575,1.036
303.605,1.039
303.635,1.048
303.665,1.052
303.695,1.045
303.725,1.038
303.755,1.039
303.785,1.033
303.815,1.036
303.845,1.025
303.875,1.021
303.905,1.042
303.935,1.035
303.965,1.019
303.995,1.027
304.025,1.029
304.055,1.021
304.085,1.015
304.115,1.018
304.145,1.029
304.175,1.033
304.205,1.029
304.235,1.034
304.265,1.040
304.295,1.042
304.325,1.039
304.355,1.040
304.385,1.046
304.415,1.047
304.445,1.055
304.475,1.053
304.505,1.038
304.535,1.036
304.565,1.035
304.595,1.034
304.625,1.031
304.655,1.030
304.685,1.030
304.715,1.033
304.745,1.033
304.775,1.029
304.805,1.034
304.835,1.036
304.865,1.034
304.895,1.033
304.925,1.031
304.955,1.028
304.985,1.034
305.015,1.041
305.045,1.031
305.075,1.034
305.105,1.034
305.135,1.036
305.165,1.028
305.195,1.036
305.225,1.042
305.255,1.042
305.285,1.044
305.315,1.042
305.345,1.045
305.375,1.044
305.405,1.047
305.435,1.042
305.465,1.050
305.495,1.048
305.525,1.046
305.555,1.042
305.585,1.046
305.615,1.049
305.645,1.047
305.675,1.045
305.705,1.044
305.735,1.051
305.765,1.049
305.795,1.046
305.825,1.053
305.855,1.056
305.885,1.053
305.915,1.054
305.945,1.056
305.975,1.051
306.005,1.051
306.035,1.057
306.065,1.057
306.095,1.058
306.125,1.057
306.155,1.052
306.185,1.054
306.215,1.053
306.245,1.052
306.275,1.043
306.305,1.048
306.335,1.051
306.365,1.054
306.395,1.049
306.425,1.042
306.455,1.045
306.485,1.052
306.515,1.062
306.545,1.056
306.575,1.054
306.605,1.054
306.635,1.054
306.665,1.049
306.695,1.045
306.725,1.051
306.755,1.054
306.785,1.059
306.815,1.058
306.845,1.056
306.875,1.058
306.905,1.053
306.935,1.056
306.965,1.053
306.995,1.054
307.025,1.057
307.055,1.055
307.085,1.056
307.115,1.059
307.145,1.051
307.175,1.047
307.205,1.059
307.235,1.057
307.265,1.057
307.295,1.053
307.325,1.051
307.355,1.050
307.385,1.053
307.415,1.053
307.445,1.058
307.475,1.060
307.505,1.055
307.535,1.056
307.565,1.056
307.595,1.056
307.625,1.056
307.655,1.057
307.685,1.051
307.715,1.057
307.745,1.058
307.775,1.062
307.805,1.058
307.835,1.053
307.865,1.046
307.895,1.060
307.925,1.061
307.955,1.052
307.985,1.047
308.015,1.049
308.045,1.049
308.075,1.055
308.105,1.048
308.135,1.053
308.165,1.050
308.195,1.053
308.225,1.048
308.255,1.051
308.285,1.051
308.315,1.047
308.345,1.054
308.375,1.053
308.405,1.054
308.435,1.051
308.465,1.052
308.495,1.044
308.525,1.047
308.555,1.062
308.585,1.061
308.615,1.057
308.645,1.051
308.675,1.050
308.705,1.051
308.735,1.049
308.765,1.050
308.795,1.049
308.825,1.051
308.855,1.054
308.885,1.053
308.915,1.050
308.945,1.050
308.975,1.048
309.005,1.050
309.035,1.057
309.065,1.051
309.095,1.049
309.125,1.049
309.155,1.049
309.185,1.043
309.215,1.057
309.245,1.062
309.275,1.054
309.305,1.052
309.335,1.055
309.365,1.051
309.395,1.050
309.425,1.052
309.455,1.052
309.485,1.055
309.515,1.056
309.545,1.046
309.575,1.052
309.605,1.051
309.635,1.048
309.665,1.048
309.695,1.049
309.725,1.049
309.755,1.050
309.785,1.052
309.815,1.045
309.845,1.043
309.875,1.054
309.905,1.056
309.935,1.050
309.965,1.051
309.995,1.054
310.025,1.048
310.055,1.054
310.085,1.046
310.115,1.049
310.145,1.052
310.175,1.052
310.205,1.047
310.235,1.056
310.265,1.053
310.295,1.048
310.325,1.053
310.355,1.052
310.385,1.049
310.415,1.050
310.445,1.051
310.475,1.048
310.505,1.045
310.535,1.056
310.565,1.058
310.595,1.054
310.625,1.055
310.655,1.049
310.685,1.046
310.715,1.047
310.745,1.049
310.775,1.051
310.805,1.055
310.835,1.054
310.865,1.048
310.895,1.050
310.925,1.052
310.955,1.053
310.985,1.055
311.015,1.049
311.045,1.053
311.075,1.053
311.105,1.055
311.135,1.052
311.165,1.044
311.195,1.050
311.225,1.059
311.255,1.055
311.285,1.049
311.315,1.049
311.345,1.054
311.375,1.054
311.405,1.048
311.435,1.045
311.465,1.048
311.495,1.053
311.525,1.056
311.555,1.053
311.585,1.053
311.615,1.051
311.645,1.052
311.675,1.054
311.705,1.042
311.735,1.044
311.765,1.064
311.795,1.061
311.825,1.046
311.855,1.062
311.885,1.091
311.915,1.087
311.945,1.083
311.975,1.080
312.005,1.081
312.035,1.073
312.065,1.076
312.095,1.075
312.125,1.076
312.155,1.066
312.185,1.065
312.215,1.075
312.245,1.078
312.275,1.074
312.305,1.067
312.335,1.062
312.365,1.063
312.395,1.067
312.425,1.063
312.455,1.065
312.485,1.062
312.515,1.056
312.545,1.054
312.575,1.063
312.605,1.072
312.635,1.068
312.665,1.065
312.695,1.066
312.725,1.068
312.755,1.065
312.785,1.059
312.815,1.058
312.845,1.062
312.875,1.062
312.905,1.061
312.935,1.062
312.965,1.062
312.995,1.065
313.025,1.063
313.055,1.062
313.085,1.064
313.115,1.065
313.145,1.059
313.175,1.061
313.205,1.063
313.235,1.064
313.265,1.069
313.295,1.065
313.325,1.059
313.355,1.057
313.385,1.057
313.415,1.058
313.445,1.060
313.475,1.059
313.505,1.062
313.535,1.064
313.565,1.064
313.595,1.066
313.625,1.064
313.655,1.059
313.685,1.060
313.715,1.062
313.745,1.069
313.775,1.067
313.805,1.066
313.835,1.058
313.865,1.065
313.895,1.073
313.925,1.068
313.955,1.064
313.985,1.063
314.015,1.057
314.045,1.066
314.075,1.066
314.105,1.062
314.135,1.064
314.165,1.066
314.195,1.062
314.225,1.063
314.255,1.062
314.285,1.058
314.315,1.062
314.345,1.062
314.375,1.068
314.405,1.059
314.435,1.059
314.465,1.059
314.495,1.074
314.525,1.072
314.555,1.061
314.585,1.059
314.615,1.054
314.645,1.062
314.675,1.065
314.705,1.057
314.735,1.050
314.765,1.056
314.795,1.063
314.825,1.065
314.855,1.062
314.885,1.058
314.915,1.061
314.945,1.062
314.975,1.067
315.005,1.058
315.035,1.048
315.065,1.053
315.095,1.063
315.125,1.071
315.155,1.069
315.185,1.065
315.215,1.059
315.245,1.060
315.275,1.062
315.305,1.054
315.335,1.062
315.365,1.066
315.395,1.069
315.425,1.061
315.455,1.065
315.485,1.068
315.515,1.065
315.545,1.058
315.575,1.061
315.605,1.057
315.635,1.061
315.665,1.060
315.695,1.060
315.725,1.068
315.755,1.066
315.785,1.059
315.815,1.056
315.845,1.057
315.875,1.054
315.905,1.054
315.935,1.056
315.965,1.059
315.995,1.066
316.025,1.062
316.055,1.055
316.085,1.052
316.115,1.065
316.145,1.065
316.175,1.057
316.205,1.069
316.235,1.093
316.265,1.123
316.295,1.138
316.325,1.102
316.355,1.066
316.385,1.015
316.415,0.989
316.445,1.000
316.475,1.013
316.505,1.027
316.535,1.030
316.565,1.036
316.595,1.028
