df_hash,22ZHK4.Z7HMM1
251.222,347
251.247,343
251.272,321
251.297,313
251.322,326
251.347,341
251.372,338
251.397,321
251.422,305
251.447,298
251.472,288
251.497,261
251.522,223
251.547,189
251.572,170
251.597,158
251.622,140
251.647,113
251.672,85
251.697,57
251.722,20
251.747,-35
251.772,-91
251.797,-113
251.822,-75
251.847,12
251.872,111
251.897,186
251.922,236
251.947,279
251.972,329
251.997,378
252.022,407
252.047,412
252.072,408
252.097,414
252.122,432
252.147,446
252.172,443
252.197,422
252.222,396
252.247,370
252.272,341
252.297,301
252.322,248
252.347,190
252.372,133
252.397,76
252.422,18
252.447,-30
252.472,-46
252.497,-15
252.522,54
252.547,130
252.572,183
252.597,206
252.622,222
252.647,250
252.672,288
252.697,313
252.722,305
252.747,271
252.772,233
252.797,213
252.822,211
252.847,213
252.872,209
252.897,199
252.922,189
252.947,179
252.972,163
252.997,142
253.022,123
253.047,106
253.072,86
253.097,53
253.122,10
253.147,-17
253.172,0
253.197,72
253.222,180
253.247,294
253.272,391
253.297,464
253.322,518
253.347,553
253.372,566
253.397,555
253.422,528
253.447,495
253.472,466
253.497,441
253.522,417
253.547,389
253.572,355
253.597,316
253.622,278
253.647,242
253.672,203
253.697,157
253.722,105
253.747,53
253.772,8
253.797,-33
253.822,-85
253.847,-150
253.872,-207
253.897,-221
253.922,-171
253.947,-72
253.972,33
253.997,111
254.022,159
254.047,197
254.072,240
254.097,281
254.122,303
254.147,303
254.172,299
254.197,309
254.222,334
254.247,358
254.272,366
254.297,360
254.322,351
254.347,347
254.372,346
254.397,342
254.422,331
254.447,313
254.472,290
254.497,261
254.522,229
254.547,197
254.572,160
254.597,115
254.622,68
254.647,44
254.672,73
254.697,162
254.722,285
254.747,396
254.772,470
254.797,514
254.822,548
254.847,580
254.872,597
254.897,584
254.922,551
254.947,519
254.972,499
254.997,481
255.022,447
255.047,396
255.072,343
255.097,296
255.122,243
255.147,162
255.172,53
255.197,-49
255.222,-97
255.247,-68
255.272,9
255.297,75
255.322,79
255.347,19
255.372,-66
255.397,-123
255.422,-119
255.447,-63
255.472,4
255.497,52
255.522,77
255.547,102
255.572,154
255.597,227
255.622,292
255.647,321
255.672,316
255.697,303
255.722,302
255.747,305
255.772,291
255.797,250
255.822,205
255.847,181
255.872,185
255.897,197
255.922,195
255.947,177
255.972,159
255.997,152
256.022,142
256.047,112
256.072,66
256.097,36
256.122,55
256.147,130
256.172,231
256.197,319
256.222,374
256.247,397
256.272,399
256.297,387
256.322,368
256.347,347
256.372,331
256.397,320
256.422,310
256.447,296
256.472,283
256.497,275
256.522,270
256.547,256
256.572,227
256.597,195
256.622,180
256.647,187
256.672,195
256.697,176
256.722,122
256.747,65
256.772,47
256.797,88
256.822,170
256.847,257
256.872,318
256.897,354
256.922,377
256.947,396
256.972,407
256.997,402
257.022,381
257.047,355
257.072,332
257.097,317
257.122,303
257.147,283
257.172,256
257.197,225
257.222,194
257.247,164
257.272,133
257.297,97
257.322,57
257.347,24
257.372,13
257.397,38
257.422,99
257.447,179
257.472,250
257.497,295
257.522,316
257.547,327
257.572,338
257.597,347
257.622,342
257.647,318
257.672,285
257.697,256
257.722,238
257.747,219
257.772,187
257.797,142
257.822,97
257.847,57
257.872,9
257.897,-70
257.922,-183
257.947,-296
257.972,-356
257.997,-335
258.022,-249
258.047,-140
258.072,-41
258.097,49
258.122,152
258.147,276
258.172,407
258.197,521
258.222,607
258.247,672
258.272,726
258.297,771
258.322,801
258.347,816
258.372,817
258.397,806
258.422,782
258.447,743
258.472,690
258.497,620
258.522,525
258.547,401
258.572,265
258.597,152
258.622,88
258.647,65
258.672,40
258.697,-16
258.722,-96
258.747,-149
258.772,-136
258.797,-69
258.822,8
258.847,60
258.872,86
258.897,116
258.922,167
258.947,228
258.972,274
258.997,296
259.022,298
259.047,289
259.072,273
259.097,244
259.122,203
259.147,151
259.172,89
259.197,19
259.222,-40
259.247,-61
259.272,-19
259.297,78
259.322,190
259.347,274
259.372,316
259.397,330
259.422,338
259.447,341
259.472,327
259.497,290
259.522,244
259.547,208
259.572,194
259.597,195
259.622,198
259.647,198
259.672,194
259.697,184
259.722,167
259.747,147
259.772,130
259.797,118
259.822,100
259.847,65
259.872,25
259.897,12
259.922,58
259.947,167
259.972,303
259.997,419
260.022,489
260.047,523
260.072,544
260.097,567
260.122,584
260.147,585
260.172,572
260.197,559
260.222,552
260.247,544
260.272,523
260.297,484
260.322,432
260.347,376
260.372,318
260.397,255
260.422,191
260.447,125
260.472,51
260.497,-43
260.522,-163
260.547,-281
260.572,-350
260.597,-337
260.622,-256
260.647,-161
260.672,-99
260.697,-79
260.722,-69
260.747,-48
260.772,-22
260.797,-18
260.822,-47
260.847,-81
260.872,-88
260.897,-60
260.922,-18
260.947,11
260.972,30
260.997,54
261.022,92
261.047,129
261.072,149
261.097,151
261.122,146
261.147,141
261.172,128
261.197,96
261.222,63
261.247,70
261.272,153
261.297,310
261.322,499
261.347,672
261.372,807
261.397,922
261.422,1047
261.447,1185
261.472,1310
261.497,1383
261.522,1383
261.547,1329
261.572,1261
261.597,1206
261.622,1159
261.647,1096
261.672,1010
261.697,921
261.722,859
261.747,819
261.772,755
261.797,620
261.822,406
261.847,158
261.872,-76
261.897,-296
261.922,-531
261.947,-799
261.972,-1064
261.997,-1256
262.022,-1329
262.047,-1301
262.072,-1223
262.097,-1130
262.122,-1017
262.147,-867
262.172,-686
262.197,-503
262.222,-344
262.247,-201
262.272,-45
262.297,135
262.322,321
262.347,475
262.372,571
262.397,608
262.422,607
262.447,593
262.472,584
262.497,589
262.522,601
262.547,602
262.572,573
262.597,512
262.622,437
262.647,367
262.672,307
262.697,243
262.722,169
262.747,105
262.772,92
262.797,156
262.822,278
262.847,406
262.872,493
262.897,532
262.922,553
262.947,588
262.972,635
262.997,661
263.022,639
263.047,573
263.072,500
263.097,460
263.122,460
263.147,476
263.172,478
263.197,451
263.222,400
263.247,342
263.272,289
263.297,243
263.322,205
263.347,169
263.372,130
263.397,83
263.422,25
263.447,-43
263.472,-113
263.497,-167
263.522,-184
263.547,-151
263.572,-72
263.597,22
263.622,95
263.647,121
263.672,106
263.697,79
263.722,66
263.747,72
263.772,88
263.797,108
263.822,139
263.847,188
263.872,246
263.897,296
263.922,329
263.947,349
263.972,369
263.997,387
264.022,391
264.047,371
264.072,332
264.097,289
264.122,252
264.147,223
264.172,200
264.197,180
264.222,156
264.247,117
264.272,64
264.297,20
264.322,19
264.347,78
264.372,173
264.397,258
264.422,305
264.447,326
264.472,357
264.497,405
264.522,438
264.547,416
264.572,336
264.597,242
264.622,190
264.647,201
264.672,257
264.697,323
264.722,378
264.747,420
264.772,450
264.797,463
264.822,450
264.847,412
264.872,355
264.897,286
264.922,203
264.947,100
264.972,-21
264.997,-140
265.022,-215
265.047,-207
265.072,-106
265.097,55
265.122,218
265.147,329
265.172,370
265.197,356
265.222,309
265.247,241
265.272,159
265.297,84
265.322,48
265.347,70
265.372,129
265.397,189
265.422,230
265.447,266
265.472,322
265.497,396
265.522,449
265.547,441
265.572,366
265.597,252
265.622,136
265.647,41
265.672,-21
265.697,-38
265.722,1
265.747,86
265.772,178
265.797,237
265.822,248
265.847,221
265.872,165
265.897,75
265.922,-44
265.947,-165
265.972,-236
265.997,-221
266.022,-127
266.047,2
266.072,127
266.097,228
266.122,306
266.147,363
266.172,392
266.197,396
266.222,379
266.247,349
266.272,306
266.297,258
266.322,228
266.347,248
266.372,333
266.397,460
266.422,584
266.447,676
266.472,735
266.497,780
266.522,824
266.547,868
266.572,906
266.597,944
266.622,988
266.647,1039
266.672,1091
266.697,1141
266.722,1188
266.747,1222
266.772,1219
266.797,1157
266.822,1040
266.847,891
266.872,727
266.897,536
266.922,284
266.947,-37
266.972,-389
266.997,-704
267.022,-934
267.047,-1076
267.072,-1158
267.097,-1195
267.122,-1178
267.147,-1098
267.172,-965
267.197,-807
267.222,-640
267.247,-457
267.272,-245
267.297,-20
267.322,171
267.347,285
267.372,318
267.397,311
267.422,313
267.447,344
267.472,384
267.497,396
267.522,352
267.547,241
267.572,68
267.597,-147
267.622,-362
267.647,-515
267.672,-557
267.697,-483
267.722,-341
267.747,-189
267.772,-53
267.797,79
267.822,229
267.847,381
267.872,494
267.897,541
267.922,542
267.947,545
267.972,583
267.997,641
268.022,683
268.047,693
268.072,685
268.097,681
268.122,680
268.147,666
268.172,626
268.197,571
268.222,515
268.247,449
268.272,361
268.297,260
268.322,193
268.347,206
268.372,302
268.397,426
268.422,518
268.447,556
268.472,571
268.497,595
268.522,625
268.547,630
268.572,594
268.597,538
268.622,497
268.647,484
268.672,479
268.697,453
268.722,401
268.747,341
268.772,287
268.797,233
268.822,166
268.847,86
268.872,7
268.897,-60
268.922,-127
268.947,-208
268.972,-299
268.997,-367
269.022,-376
269.047,-319
269.072,-228
269.097,-146
269.122,-92
269.147,-51
269.172,2
269.197,81
269.222,175
269.247,268
269.272,347
269.297,408
269.322,451
269.347,477
269.372,491
269.397,495
269.422,488
269.447,464
269.472,420
269.497,363
269.522,305
269.547,251
269.572,191
269.597,110
269.622,16
269.647,-58
269.672,-74
269.697,-19
269.722,77
269.747,172
269.772,236
269.797,274
269.822,305
269.847,333
269.872,345
269.897,326
269.922,277
269.947,223
269.972,183
269.997,159
270.022,139
270.047,110
270.072,75
270.097,44
270.122,22
270.147,0
270.172,-26
270.197,-46
270.222,-41
270.247,-6
270.272,38
270.297,57
270.322,38
270.347,4
270.372,4
270.397,73
270.422,200
270.447,345
270.472,467
270.497,554
270.522,617
270.547,666
270.572,699
270.597,707
270.622,691
270.647,661
270.672,627
270.697,601
270.722,590
270.747,601
270.772,632
270.797,657
270.822,638
270.847,554
270.872,421
270.897,284
270.922,183
270.947,122
270.972,77
270.997,17
271.022,-68
271.047,-170
271.072,-270
271.097,-347
271.122,-381
271.147,-356
271.172,-268
271.197,-138
271.222,5
271.247,141
271.272,266
271.297,388
271.322,504
271.347,600
271.372,659
271.397,683
271.422,689
271.447,696
271.472,709
271.497,710
271.522,680
271.547,611
271.572,517
271.597,421
271.622,337
271.647,259
271.672,169
271.697,55
271.722,-68
271.747,-170
271.772,-223
271.797,-227
271.822,-206
271.847,-186
271.872,-177
271.897,-171
271.922,-159
271.947,-147
271.972,-145
271.997,-156
272.022,-169
272.047,-166
272.072,-143
272.097,-112
272.122,-80
272.147,-43
272.172,17
272.197,110
272.222,223
272.247,323
272.272,385
272.297,410
272.322,425
272.347,456
272.372,503
272.397,537
272.422,526
272.447,460
272.472,354
272.497,239
272.522,140
272.547,78
272.572,70
272.597,129
272.622,246
272.647,386
272.672,510
272.697,599
272.722,661
272.747,710
272.772,741
272.797,731
272.822,668
272.847,571
272.872,473
272.897,392
272.922,316
272.947,222
272.972,109
272.997,-4
273.022,-106
273.047,-207
273.072,-331
273.097,-474
273.122,-605
273.147,-683
273.172,-699
273.197,-671
273.222,-619
273.247,-540
273.272,-415
273.297,-233
273.322,-13
273.347,207
273.372,399
273.397,548
273.422,658
273.447,736
273.472,786
273.497,814
273.522,825
273.547,821
273.572,805
273.597,783
273.622,763
273.647,746
273.672,727
273.697,694
273.722,640
273.747,568
273.772,485
273.797,399
273.822,311
273.847,217
273.872,117
273.897,14
273.922,-84
273.947,-161
273.972,-198
273.997,-194
274.022,-178
274.047,-188
274.072,-244
274.097,-316
274.122,-347
274.147,-297
274.172,-181
274.197,-47
274.222,68
274.247,169
274.272,283
274.297,421
274.322,565
274.347,685
274.372,774
274.397,847
274.422,915
274.447,973
274.472,1013
274.497,1044
274.522,1086
274.547,1140
274.572,1184
274.597,1189
274.622,1155
274.647,1102
274.672,1039
274.697,945
274.722,799
274.747,623
274.772,482
274.797,427
274.822,439
274.847,440
274.872,364
274.897,216
274.922,52
274.947,-84
274.972,-206
274.997,-356
275.022,-553
275.047,-767
275.072,-951
275.097,-1078
275.122,-1141
275.147,-1142
275.172,-1085
275.197,-987
275.222,-886
275.247,-809
275.272,-742
275.297,-645
275.322,-496
275.347,-327
275.372,-198
275.397,-136
275.422,-115
275.447,-94
275.472,-69
275.497,-68
275.522,-95
275.547,-107
275.572,-41
275.597,116
275.622,315
275.647,484
275.672,598
275.697,679
275.722,752
275.747,800
275.772,793
275.797,728
275.822,653
275.847,614
275.872,613
275.897,606
275.922,559
275.947,480
275.972,410
275.997,373
276.022,351
276.047,313
276.072,256
276.097,208
276.122,199
276.147,226
276.172,254
276.197,257
276.222,246
276.247,258
276.272,321
276.297,429
276.322,551
276.347,657
276.372,742
276.397,816
276.422,886
276.447,940
276.472,960
276.497,939
276.522,891
276.547,840
276.572,796
276.597,751
276.622,689
276.647,602
276.672,498
276.697,393
276.722,296
276.747,204
276.772,110
276.797,7
276.822,-103
276.847,-213
276.872,-307
276.897,-366
276.922,-376
276.947,-339
276.972,-274
276.997,-207
277.022,-150
277.047,-104
277.072,-62
277.097,-26
277.122,-3
277.147,3
277.172,0
277.197,4
277.222,26
277.247,68
277.272,122
277.297,174
277.322,212
277.347,224
277.372,208
277.397,175
277.422,145
277.447,123
277.472,100
277.497,63
277.522,20
277.547,2
277.572,39
277.597,136
277.622,260
277.647,368
277.672,440
277.697,488
277.722,528
277.747,563
277.772,579
277.797,565
277.822,530
277.847,491
277.872,458
277.897,426
277.922,387
277.947,337
277.972,281
277.997,221
278.022,159
278.047,98
278.072,48
278.097,8
278.122,-37
278.147,-107
278.172,-199
278.197,-272
278.222,-278
278.247,-200
278.272,-72
278.297,49
278.322,132
278.347,187
278.372,247
278.397,322
278.422,393
278.447,436
278.472,449
278.497,449
278.522,452
278.547,452
278.572,437
278.597,406
278.622,367
278.647,329
278.672,284
278.697,220
278.722,143
278.747,67
278.772,4
278.797,-57
278.822,-126
278.847,-194
278.872,-221
278.897,-177
278.922,-68
278.947,61
278.972,166
278.997,233
279.022,277
279.047,317
279.072,355
279.097,379
279.122,385
279.147,379
279.172,372
279.197,365
279.222,361
279.247,360
279.272,365
279.297,375
279.322,380
279.347,374
279.372,361
279.397,343
279.422,312
279.447,258
279.472,182
279.497,116
279.522,104
279.547,168
279.572,287
279.597,413
279.622,510
279.647,574
279.672,624
279.697,673
279.722,711
279.747,718
279.772,688
279.797,636
279.822,587
279.847,559
279.872,549
279.897,538
279.922,506
279.947,435
279.972,309
279.997,118
280.022,-126
280.047,-383
280.072,-579
280.097,-655
280.122,-598
280.147,-455
280.172,-291
280.197,-140
280.222,7
280.247,174
280.272,347
280.297,480
280.322,540
280.347,540
280.372,525
280.397,525
280.422,522
280.447,480
280.472,384
280.497,259
280.522,134
280.547,13
280.572,-113
280.597,-233
280.622,-305
280.647,-300
280.672,-237
280.697,-168
280.722,-132
280.747,-116
280.772,-85
280.797,-36
280.822,-5
280.847,-21
280.872,-59
280.897,-52
280.922,45
280.947,216
280.972,397
280.997,541
281.022,647
281.047,742
281.072,834
281.097,905
281.122,934
281.147,924
281.172,893
281.197,850
281.222,787
281.247,689
281.272,551
281.297,386
281.322,221
281.347,86
281.372,0
281.397,-41
281.422,-63
281.447,-104
281.472,-183
281.497,-276
281.522,-331
281.547,-312
281.572,-229
281.597,-131
281.622,-54
281.647,0
281.672,55
281.697,127
281.722,197
281.747,237
281.772,235
281.797,211
281.822,191
281.847,186
281.872,181
281.897,162
281.922,129
281.947,96
281.972,68
281.997,42
282.022,9
282.047,-32
282.072,-70
282.097,-93
282.122,-93
282.147,-72
282.172,-35
282.197,6
282.222,47
282.247,91
282.272,158
282.297,272
282.322,443
282.347,641
282.372,815
282.397,922
282.422,964
282.447,970
282.472,961
282.497,925
282.522,832
282.547,681
282.572,511
282.597,379
282.622,316
282.647,306
282.672,317
282.697,331
282.722,347
282.747,359
282.772,350
282.797,313
282.822,264
282.847,240
282.872,259
282.897,306
282.922,343
282.947,348
282.972,324
282.997,284
283.022,238
283.047,195
283.072,179
283.097,208
283.122,261
283.147,264
283.172,141
283.197,-116
283.222,-422
283.247,-657
283.272,-754
283.297,-729
283.322,-639
283.347,-510
283.372,-326
283.397,-71
283.422,219
283.447,476
283.472,639
283.497,697
283.522,678
283.547,614
283.572,518
283.597,397
283.622,269
283.647,158
283.672,82
283.697,41
283.722,29
283.747,46
283.772,94
283.797,175
283.822,280
283.847,396
283.872,506
283.897,591
283.922,635
283.947,631
283.972,585
283.997,513
284.022,433
284.047,359
284.072,306
284.097,284
284.122,299
284.147,335
284.172,358
284.197,344
284.222,295
284.247,232
284.272,182
284.297,146
284.322,111
284.347,68
284.372,18
284.397,-30
284.422,-80
284.447,-135
284.472,-187
284.497,-207
284.522,-167
284.547,-68
284.572,57
284.597,170
284.622,254
284.647,325
284.672,407
284.697,499
284.722,574
284.747,606
284.772,591
284.797,553
284.822,523
284.847,511
284.872,509
284.897,495
284.922,461
284.947,409
284.972,352
284.997,298
285.022,250
285.047,206
285.072,161
285.097,104
285.122,21
285.147,-91
285.172,-219
285.197,-325
285.222,-371
285.247,-342
285.272,-254
285.297,-143
285.322,-39
285.347,43
285.372,105
285.397,145
285.422,161
285.447,149
285.472,111
285.497,55
285.522,-7
285.547,-52
285.572,-55
285.597,-3
285.622,89
285.647,182
285.672,236
285.697,236
285.722,210
285.747,195
285.772,211
285.797,247
285.822,278
285.847,298
285.872,324
285.897,379
285.922,472
285.947,581
285.972,664
285.997,678
286.022,608
286.047,475
286.072,336
286.097,247
286.122,230
286.147,269
286.172,327
286.197,390
286.222,472
286.247,587
286.272,708
286.297,765
286.322,697
286.347,516
286.372,314
286.397,204
286.422,235
286.447,355
286.472,454
286.497,456
286.522,365
286.547,252
286.572,186
286.597,185
286.622,224
286.647,263
286.672,281
286.697,275
286.722,248
286.747,203
286.772,152
286.797,115
286.822,112
286.847,140
286.872,173
286.897,183
286.922,161
286.947,118
286.972,65
286.997,3
287.022,-68
287.047,-135
287.072,-165
287.097,-145
287.122,-102
287.147,-90
287.172,-140
287.197,-221
287.222,-264
287.247,-214
287.272,-82
287.297,71
287.322,192
287.347,267
287.372,314
287.397,345
287.422,351
287.447,319
287.472,260
287.497,212
287.522,206
287.547,245
287.572,311
287.597,386
287.622,458
287.647,516
287.672,539
287.697,516
287.722,457
287.747,391
287.772,339
287.797,288
287.822,213
287.847,117
287.872,44
287.897,44
287.922,123
287.947,230
287.972,308
287.997,337
288.022,343
288.047,354
288.072,364
288.097,344
288.122,282
288.147,200
288.172,134
288.197,93
288.222,55
288.247,-1
288.272,-73
288.297,-128
288.322,-144
288.347,-126
288.372,-100
288.397,-86
288.422,-88
288.447,-93
288.472,-80
288.497,-26
288.522,83
288.547,245
288.572,430
288.597,598
288.622,722
288.647,804
288.672,861
288.697,898
288.722,899
288.747,842
288.772,729
288.797,597
288.822,493
288.847,442
288.872,431
288.897,416
288.922,359
288.947,254
288.972,127
288.997,18
289.022,-55
289.047,-104
289.072,-153
289.097,-202
289.122,-225
289.147,-187
289.172,-82
289.197,58
289.222,194
289.247,304
289.272,391
289.297,462
289.322,506
289.347,509
289.372,478
289.397,443
289.422,429
289.447,433
289.472,422
289.497,371
289.522,279
289.547,169
289.572,64
289.597,-22
289.622,-90
289.647,-145
289.672,-205
289.697,-290
289.722,-408
289.747,-526
289.772,-586
289.797,-544
289.822,-405
289.847,-224
289.872,-62
289.897,52
289.922,132
289.947,202
289.972,277
289.997,360
290.022,448
290.047,539
290.072,630
290.097,718
290.122,797
290.147,859
290.172,886
290.197,858
290.222,774
290.247,668
290.272,580
290.297,526
290.322,479
290.347,399
290.372,287
290.397,192
290.422,165
290.447,213
290.472,291
290.497,353
290.522,386
290.547,399
290.572,388
290.597,335
290.622,238
290.647,144
290.672,115
290.697,171
290.722,263
290.747,316
290.772,298
290.797,237
290.822,177
290.847,125
290.872,57
290.897,-44
290.922,-161
290.947,-267
290.972,-359
290.997,-452
291.022,-540
291.047,-580
291.072,-526
291.097,-381
291.122,-205
291.147,-64
291.172,16
291.197,62
291.222,101
291.247,135
291.272,158
291.297,183
291.322,242
291.347,354
291.372,495
291.397,614
291.422,683
291.447,711
291.472,723
291.497,727
291.522,706
291.547,648
291.572,562
291.597,470
291.622,381
291.647,290
291.672,198
291.697,131
291.722,119
291.747,165
291.772,232
291.797,269
291.822,253
291.847,196
291.872,125
291.897,55
291.922,-8
291.947,-61
291.972,-98
291.997,-116
292.022,-126
292.047,-137
292.072,-150
292.097,-154
292.122,-141
292.147,-117
292.172,-94
292.197,-78
292.222,-68
292.247,-58
292.272,-47
292.297,-29
292.322,13
292.347,109
292.372,267
292.397,468
292.422,677
292.447,869
292.472,1037
292.497,1178
292.522,1280
292.547,1324
292.572,1310
292.597,1259
292.622,1194
292.647,1125
292.672,1044
292.697,950
292.722,864
292.747,808
292.772,781
292.797,751
292.822,672
292.847,525
292.872,330
292.897,130
292.922,-26
292.947,-106
292.972,-109
292.997,-71
293.022,-51
293.047,-99
293.072,-207
293.097,-309
293.122,-338
293.147,-284
293.172,-216
293.197,-218
293.222,-314
293.247,-446
293.272,-530
293.297,-530
293.322,-475
293.347,-415
293.372,-369
293.397,-318
293.422,-248
293.447,-171
293.472,-106
293.497,-47
293.522,35
293.547,162
293.572,312
293.597,434
293.622,497
293.647,521
293.672,548
293.697,598
293.722,645
293.747,641
293.772,570
293.797,457
293.822,348
293.847,268
293.872,207
293.897,138
293.922,47
293.947,-59
293.972,-164
293.997,-251
294.022,-307
294.047,-321
294.072,-283
294.097,-197
294.122,-89
294.147,9
294.172,82
294.197,135
294.222,188
294.247,249
294.272,300
294.297,321
294.322,314
294.347,307
294.372,327
294.397,372
294.422,404
294.447,389
294.472,339
294.497,299
294.522,310
294.547,369
294.572,441
294.597,508
294.622,591
294.647,727
294.672,912
294.697,1088
294.722,1181
294.747,1158
294.772,1049
294.797,908
294.822,764
294.847,615
294.872,451
294.897,285
294.922,139
294.947,23
294.972,-77
294.997,-177
295.022,-274
295.047,-347
295.072,-393
295.097,-432
295.122,-489
295.147,-557
295.172,-587
295.197,-525
295.222,-355
295.247,-106
295.272,162
295.297,400
295.322,577
295.347,680
295.372,709
295.397,676
295.422,609
295.447,541
295.472,489
295.497,447
295.522,401
295.547,346
295.572,289
295.597,240
295.622,190
295.647,129
295.672,61
295.697,21
295.722,44
295.747,137
295.772,263
295.797,372
295.822,437
295.847,468
295.872,484
295.897,486
295.922,456
295.947,389
295.972,307
295.997,245
296.022,212
296.047,190
296.072,150
296.097,90
296.122,28
296.147,-21
296.172,-68
296.197,-125
296.222,-182
296.247,-208
296.272,-175
296.297,-92
296.322,7
296.347,100
296.372,189
296.397,283
296.422,375
296.447,433
296.472,434
296.497,388
296.522,335
296.547,303
296.572,294
296.597,290
296.622,276
296.647,252
296.672,220
296.697,176
296.722,121
296.747,63
296.772,16
296.797,-23
296.822,-72
296.847,-135
296.872,-185
296.897,-175
296.922,-79
296.947,74
296.972,228
296.997,336
297.022,401
297.047,449
297.072,490
297.097,509
297.122,493
297.147,453
297.172,424
297.197,422
297.222,435
297.247,433
297.272,405
297.297,370
297.322,349
297.347,342
297.372,334
297.397,315
297.422,295
297.447,291
297.472,299
297.497,302
297.522,289
297.547,275
297.572,279
297.597,299
297.622,309
297.647,289
297.672,261
297.697,274
297.722,364
297.747,509
297.772,648
297.797,721
297.822,706
297.847,619
297.872,485
297.897,324
297.922,156
297.947,7
297.972,-103
297.997,-180
298.022,-244
298.047,-315
298.072,-390
298.097,-450
298.122,-482
298.147,-487
298.172,-477
298.197,-447
298.222,-388
298.247,-299
298.272,-204
298.297,-127
298.322,-77
298.347,-43
298.372,-16
298.397,-4
298.422,-12
298.447,-25
298.472,-3
298.497,89
298.522,251
298.547,447
298.572,631
298.597,784
298.622,908
298.647,1005
298.672,1065
298.697,1075
298.722,1043
298.747,998
298.772,971
298.797,969
298.822,974
298.847,960
298.872,916
298.897,849
298.922,776
298.947,706
298.972,635
298.997,557
299.022,470
299.047,383
299.072,302
299.097,219
299.122,109
299.147,-44
299.172,-228
299.197,-402
299.222,-522
299.247,-579
299.272,-596
299.297,-601
299.322,-600
299.347,-573
299.372,-510
299.397,-423
299.422,-346
299.447,-301
299.472,-280
299.497,-258
299.522,-226
299.547,-199
299.572,-194
299.597,-213
299.622,-226
299.647,-199
299.672,-117
299.697,11
299.722,159
299.747,299
299.772,417
299.797,511
299.822,588
299.847,661
299.872,730
299.897,782
299.922,801
299.947,782
299.972,741
299.997,703
300.022,674
300.047,640
300.072,582
300.097,502
300.122,427
300.147,386
300.172,378
300.197,377
300.222,359
300.247,326
300.272,296
300.297,276
300.322,245
300.347,183
300.372,105
300.397,65
300.422,106
300.447,221
300.472,348
300.497,431
300.522,461
300.547,469
300.572,483
300.597,494
300.622,474
300.647,417
300.672,349
300.697,301
300.722,277
300.747,257
300.772,223
300.797,185
300.822,159
300.847,147
300.872,131
300.897,92
300.922,32
300.947,-39
300.972,-115
300.997,-192
301.022,-255
301.047,-269
301.072,-208
301.097,-83
301.122,54
301.147,157
301.172,211
301.197,237
301.222,259
301.247,277
301.272,275
301.297,248
301.322,213
301.347,188
301.372,177
301.397,162
301.422,132
301.447,88
301.472,44
301.497,8
301.522,-15
301.547,-28
301.572,-37
301.597,-54
301.622,-89
301.647,-132
301.672,-144
301.697,-80
301.722,69
301.747,260
301.772,424
301.797,522
301.822,567
301.847,600
301.872,640
301.897,669
301.922,659
301.947,610
301.972,554
301.997,521
302.022,513
302.047,504
302.072,475
302.097,427
302.122,375
302.147,324
302.172,274
302.197,226
302.222,193
302.247,186
302.272,188
302.297,170
302.322,114
302.347,41
302.372,3
302.397,37
302.422,138
302.447,259
302.472,353
302.497,400
302.522,412
302.547,412
302.572,405
302.597,386
302.622,350
302.647,306
302.672,270
302.697,249
302.722,237
302.747,218
302.772,185
302.797,148
302.822,120
302.847,106
302.872,96
302.897,76
302.922,43
302.947,6
302.972,-30
302.997,-75
303.022,-142
303.047,-221
303.072,-276
303.097,-268
303.122,-186
303.147,-62
303.172,60
303.197,163
303.222,259
303.247,368
303.272,484
303.297,576
303.322,619
303.347,615
303.372,593
303.397,581
303.422,586
303.447,593
303.472,586
303.497,558
303.522,514
303.547,462
303.572,408
303.597,358
303.622,312
303.647,273
303.672,239
303.697,208
303.722,177
303.747,140
303.772,94
303.797,42
303.822,-9
303.847,-58
303.872,-115
303.897,-194
303.922,-291
303.947,-370
303.972,-386
303.997,-319
304.022,-195
304.047,-68
304.072,25
304.097,90
304.122,154
304.147,232
304.172,306
304.197,349
304.222,354
304.247,344
304.272,345
304.297,366
304.322,392
304.347,406
304.372,406
304.397,399
304.422,390
304.447,375
304.472,349
304.497,312
304.522,276
304.547,248
304.572,226
304.597,203
304.622,176
304.647,151
304.672,135
304.697,125
304.722,115
304.747,100
304.772,85
304.797,77
304.822,73
304.847,61
304.872,32
304.897,1
304.922,5
304.947,80
304.972,224
304.997,396
305.022,547
305.047,655
305.072,736
305.097,812
305.122,883
305.147,931
305.172,943
305.197,934
305.222,934
305.247,949
305.272,952
305.297,908
305.322,812
305.347,696
305.372,592
305.397,502
305.422,397
305.447,256
305.472,90
305.497,-69
305.522,-208
305.547,-331
305.572,-442
305.597,-524
305.622,-553
305.647,-528
305.672,-491
305.697,-490
305.722,-523
305.747,-538
305.772,-475
305.797,-330
305.822,-153
305.847,-8
305.872,86
305.897,153
305.922,220
305.947,280
305.972,305
305.997,281
306.022,236
306.047,207
306.072,212
306.097,237
306.122,256
306.147,255
306.172,243
306.197,231
306.222,219
306.247,202
306.272,175
306.297,131
306.322,71
306.347,0
306.372,-61
306.397,-84
306.422,-51
306.447,29
306.472,129
306.497,220
306.522,297
306.547,370
306.572,445
306.597,509
306.622,545
306.647,546
306.672,527
306.697,509
306.722,504
306.747,505
306.772,499
306.797,473
306.822,429
306.847,379
306.872,335
306.897,294
306.922,241
306.947,163
306.972,71
306.997,6
307.022,13
