df_hash,22ZHK4.JPPQDU
255.670,1.050
255.700,1.050
255.730,1.058
255.760,1.057
255.790,1.071
255.820,1.069
255.850,1.077
255.880,1.065
255.910,1.052
255.940,1.056
255.970,1.048
256.000,1.055
256.030,1.055
256.060,1.049
256.090,1.053
256.120,1.055
256.150,1.059
256.180,1.059
256.210,1.059
256.240,1.062
256.270,1.065
256.300,1.052
256.330,1.038
256.360,1.046
256.390,1.042
256.420,1.038
256.450,1.046
256.480,1.052
256.510,1.056
256.540,1.063
256.570,1.054
256.600,1.050
256.630,1.057
256.660,1.062
256.690,1.061
256.720,1.068
256.750,1.056
256.780,1.066
256.810,1.063
256.840,1.066
256.870,1.064
256.900,1.063
256.930,1.054
256.960,1.054
256.990,1.058
257.020,1.062
257.050,1.058
257.080,1.057
257.110,1.063
257.140,1.065
257.170,1.055
257.200,1.047
257.230,1.054
257.260,1.062
257.290,1.063
257.320,1.061
257.350,1.051
257.380,1.055
257.410,1.058
257.440,1.058
257.470,1.058
257.500,1.050
257.530,1.060
257.560,1.062
257.590,1.060
257.620,1.058
257.650,1.050
257.680,1.049
257.710,1.058
257.740,1.062
257.770,1.049
257.800,1.055
257.830,1.060
257.860,1.060
257.890,1.060
257.920,1.062
257.950,1.063
257.980,1.052
258.010,1.056
258.040,1.067
258.070,1.060
258.100,1.056
258.130,1.058
258.160,1.059
258.190,1.049
258.220,1.061
258.250,1.062
258.280,1.055
258.310,1.053
258.340,1.056
258.370,1.059
258.400,1.061
258.430,1.055
258.460,1.053
258.490,1.057
258.520,1.057
258.550,1.059
258.580,1.058
258.610,1.052
258.640,1.059
258.670,1.051
258.700,1.054
258.730,1.062
258.760,1.064
258.790,1.069
258.820,1.069
258.850,1.060
258.880,1.060
258.910,1.063
258.940,1.069
258.970,1.069
259.000,1.080
259.030,1.100
259.060,1.107
259.090,1.114
259.120,1.101
259.150,1.074
259.180,1.056
259.210,1.062
259.240,1.057
259.270,1.052
259.300,1.051
259.330,1.037
259.360,1.037
259.390,1.027
259.420,1.032
259.450,1.021
259.480,1.034
259.510,1.037
259.540,1.032
259.570,1.031
259.600,1.033
259.630,1.045
259.660,1.054
259.690,1.062
259.720,1.062
259.750,1.043
259.780,1.047
259.810,1.040
259.840,1.033
259.870,1.040
259.900,1.039
259.930,1.039
259.960,1.049
259.990,1.055
260.020,1.051
260.050,1.044
260.080,1.043
260.110,1.047
260.140,1.064
260.170,1.055
260.200,1.053
260.230,1.054
260.260,1.064
260.290,1.061
260.320,1.071
260.350,1.070
260.380,1.063
260.410,1.058
260.440,1.064
260.470,1.065
260.500,1.065
260.530,1.068
260.560,1.062
260.590,1.062
260.620,1.067
260.650,1.068
260.680,1.061
260.710,1.053
260.740,1.053
260.770,1.059
260.800,1.060
260.830,1.057
260.860,1.066
260.890,1.059
260.920,1.061
260.950,1.068
260.980,1.070
261.010,1.066
261.040,1.064
261.070,1.061
261.100,1.062
261.130,1.061
261.160,1.058
261.190,1.059
261.220,1.062
261.250,1.064
261.280,1.065
261.310,1.061
261.340,1.063
261.370,1.065
261.400,1.060
261.430,1.056
261.460,1.057
261.490,1.060
261.520,1.062
261.550,1.060
261.580,1.061
261.610,1.067
261.640,1.062
261.670,1.056
261.700,1.058
261.730,1.062
261.760,1.062
261.790,1.059
261.820,1.067
261.850,1.057
261.880,1.057
261.910,1.061
261.940,1.055
261.970,1.066
262.000,1.068
262.030,1.064
262.060,1.060
262.090,1.060
262.120,1.065
262.150,1.056
262.180,1.057
262.210,1.059
262.240,1.060
262.270,1.059
262.300,1.053
262.330,1.050
262.360,1.057
262.390,1.062
262.420,1.061
262.450,1.062
262.480,1.058
262.510,1.059
262.540,1.060
262.570,1.060
262.600,1.063
262.630,1.060
262.660,1.060
262.690,1.058
262.720,1.057
262.750,1.060
262.780,1.067
262.810,1.062
262.840,1.059
262.870,1.051
262.900,1.046
262.930,1.069
262.960,1.067
262.990,1.047
263.020,1.044
263.050,1.056
263.080,1.062
263.110,1.050
263.140,1.027
263.170,1.030
263.200,1.040
263.230,1.054
263.260,1.042
263.290,1.054
263.320,1.064
263.350,1.063
263.380,1.065
263.410,1.064
263.440,1.077
263.470,1.089
263.500,1.086
263.530,1.076
263.560,1.080
263.590,1.076
263.620,1.078
263.650,1.074
263.680,1.068
263.710,1.056
263.740,1.055
263.770,1.049
263.800,1.051
263.830,1.048
263.860,1.051
263.890,1.047
263.920,1.058
263.950,1.064
263.980,1.054
264.010,1.062
264.040,1.056
264.070,1.062
264.100,1.059
264.130,1.063
264.160,1.056
264.190,1.054
264.220,1.064
264.250,1.063
264.280,1.064
264.310,1.053
264.340,1.050
264.370,1.047
264.400,1.057
264.430,1.055
264.460,1.055
264.490,1.053
264.520,1.052
264.550,1.055
264.580,1.062
264.610,1.063
264.640,1.058
264.670,1.060
264.700,1.058
264.730,1.054
264.760,1.062
264.790,1.063
264.820,1.060
264.850,1.061
264.880,1.058
264.910,1.056
264.940,1.057
264.970,1.047
265.000,1.053
265.030,1.053
265.060,1.055
265.090,1.053
265.120,1.055
265.150,1.053
265.180,1.064
265.210,1.059
265.240,1.059
265.270,1.069
265.300,1.067
265.330,1.057
265.360,1.057
265.390,1.053
265.420,1.051
265.450,1.046
265.480,1.053
265.510,1.053
265.540,1.041
265.570,1.043
265.600,1.041
265.630,1.055
265.660,1.065
265.690,1.055
265.720,1.051
265.750,1.056
265.780,1.062
265.810,1.053
265.840,1.052
265.870,1.059
265.900,1.061
265.930,1.065
265.960,1.058
265.990,1.047
266.020,1.059
266.050,1.063
266.080,1.053
266.110,1.056
266.140,1.052
266.170,1.053
266.200,1.061
266.230,1.060
266.260,1.056
266.290,1.053
266.320,1.053
266.350,1.055
266.380,1.054
266.410,1.056
266.440,1.055
266.470,1.055
266.500,1.069
266.530,1.059
266.560,1.058
266.590,1.073
266.620,1.065
266.650,1.061
266.680,1.058
266.710,1.055
266.740,1.049
266.770,1.054
266.800,1.060
266.830,1.072
266.860,1.055
266.890,1.042
266.920,1.060
266.950,1.062
266.980,1.061
267.010,1.071
267.040,1.091
267.070,1.121
267.100,1.129
267.130,1.132
267.160,1.090
267.190,1.074
267.220,1.068
267.250,1.025
267.280,1.028
267.310,1.040
267.340,1.059
267.370,1.073
267.400,1.054
267.430,1.054
267.460,1.071
267.490,1.078
267.520,1.067
267.550,1.068
267.580,1.063
267.610,1.035
267.640,1.035
267.670,1.044
267.700,1.026
267.730,1.058
267.760,1.020
267.790,1.050
267.820,1.071
267.850,1.051
267.880,1.046
267.910,1.052
267.940,1.034
267.970,1.058
268.000,1.072
268.030,1.044
268.060,1.068
268.090,1.046
268.120,1.043
268.150,1.060
268.180,1.057
268.210,1.030
268.240,1.035
268.270,1.075
268.300,1.092
268.330,1.054
268.360,1.032
268.390,1.023
268.420,1.038
268.450,1.031
268.480,1.037
268.510,1.014
268.540,1.025
268.570,1.006
268.600,1.010
268.630,1.006
268.660,0.993
268.690,1.008
268.720,1.060
268.750,1.088
268.780,1.094
268.810,1.092
268.840,1.093
268.870,1.088
268.900,1.095
268.930,1.091
268.960,1.064
268.990,1.076
269.020,1.081
269.050,1.079
269.080,1.066
269.110,1.067
269.140,1.067
269.170,1.062
269.200,1.063
269.230,1.071
269.260,1.072
269.290,1.062
269.320,1.069
269.350,1.066
269.380,1.063
269.410,1.061
269.440,1.070
269.470,1.068
269.500,1.064
269.530,1.067
269.560,1.078
269.590,1.077
269.620,1.075
269.650,1.072
269.680,1.080
269.710,1.064
269.740,1.071
269.770,1.075
269.800,1.076
269.830,1.070
269.860,1.063
269.890,1.069
269.920,1.074
269.950,1.072
269.980,1.060
270.010,1.071
270.040,1.067
270.070,1.070
270.100,1.072
270.130,1.073
270.160,1.068
270.190,1.070
270.220,1.070
270.250,1.073
270.280,1.064
270.310,1.070
270.340,1.071
270.370,1.065
270.400,1.063
270.430,1.064
270.460,1.064
270.490,1.064
270.520,1.067
270.550,1.067
270.580,1.062
270.610,1.068
270.640,1.072
270.670,1.073
270.700,1.067
270.730,1.073
270.760,1.064
270.790,1.067
270.820,1.074
270.850,1.066
270.880,1.068
270.910,1.065
270.940,1.072
270.970,1.060
271.000,1.056
271.030,1.062
271.060,1.068
271.090,1.063
271.120,1.064
271.150,1.067
271.180,1.070
271.210,1.065
271.240,1.065
271.270,1.061
271.300,1.070
271.330,1.062
271.360,1.062
271.390,1.065
271.420,1.067
271.450,1.072
271.480,1.067
271.510,1.069
271.540,1.062
271.570,1.066
271.600,1.065
271.630,1.074
271.660,1.072
271.690,1.076
271.720,1.063
271.750,1.069
271.780,1.054
271.810,1.076
271.840,1.073
271.870,1.065
271.900,1.064
271.930,1.062
271.960,1.059
271.990,1.057
272.020,1.069
272.050,1.067
272.080,1.084
272.110,1.068
272.140,1.051
272.170,1.052
272.200,1.060
272.230,1.059
272.260,1.057
272.290,1.070
272.320,1.074
272.350,1.058
272.380,1.067
272.410,1.073
272.440,1.072
272.470,1.064
272.500,1.065
272.530,1.065
272.560,1.067
272.590,1.069
272.620,1.066
272.650,1.062
272.680,1.057
272.710,1.065
272.740,1.063
272.770,1.061
272.800,1.064
272.830,1.064
272.860,1.068
272.890,1.072
272.920,1.066
272.950,1.062
272.980,1.067
273.010,1.066
273.040,1.069
273.070,1.064
273.100,1.071
273.130,1.069
273.160,1.072
273.190,1.063
273.220,1.061
273.250,1.066
273.280,1.069
273.310,1.068
273.340,1.064
273.370,1.068
273.400,1.065
273.430,1.071
273.460,1.070
273.490,1.059
273.520,1.066
273.550,1.067
273.580,1.066
273.610,1.062
273.640,1.064
273.670,1.062
273.700,1.067
273.730,1.060
273.760,1.060
273.790,1.069
273.820,1.064
273.850,1.066
273.880,1.066
273.910,1.065
273.940,1.067
273.970,1.068
274.000,1.065
274.030,1.062
274.060,1.070
274.090,1.062
274.120,1.062
274.150,1.067
274.180,1.072
274.210,1.065
274.240,1.062
274.270,1.060
274.300,1.066
274.330,1.072
274.360,1.066
274.390,1.073
274.420,1.075
274.450,1.064
274.480,1.070
274.510,1.072
274.540,1.068
274.570,1.071
274.600,1.068
274.630,1.065
274.660,1.063
274.690,1.070
274.720,1.066
274.750,1.073
274.780,1.070
274.810,1.068
274.840,1.066
274.870,1.071
274.900,1.066
274.930,1.072
274.960,1.084
274.990,1.093
275.020,1.085
275.050,1.078
275.080,1.080
275.110,1.068
275.140,1.063
275.170,1.052
275.200,1.053
275.230,1.056
275.260,1.041
275.290,1.047
275.320,1.059
275.350,1.049
275.380,1.027
275.410,1.028
275.440,1.033
275.470,1.035
275.500,1.006
275.530,1.028
275.560,1.027
275.590,1.026
275.620,1.025
275.650,1.031
275.680,1.021
275.710,1.009
275.740,1.009
275.770,1.016
275.800,1.005
275.830,1.002
275.860,1.005
275.890,1.022
275.920,1.020
275.950,1.055
275.980,1.069
276.010,1.080
276.040,1.077
276.070,1.117
276.100,1.118
276.130,1.091
276.160,1.083
276.190,1.070
276.220,1.062
276.250,1.064
276.280,1.037
276.310,1.045
276.340,1.054
276.370,1.027
276.400,1.038
276.430,1.070
276.460,1.065
276.490,1.060
276.520,1.065
276.550,1.051
276.580,1.037
276.610,1.052
276.640,1.056
276.670,1.054
276.700,1.041
276.730,1.045
276.760,1.055
276.790,1.049
276.820,1.047
276.850,1.056
276.880,1.057
276.910,1.059
276.940,1.054
276.970,1.043
277.000,1.043
277.030,1.048
277.060,1.049
277.090,1.050
277.120,1.054
277.150,1.048
277.180,1.051
277.210,1.045
277.240,1.039
277.270,1.051
277.300,1.056
277.330,1.064
277.360,1.068
277.390,1.050
277.420,1.055
277.450,1.057
277.480,1.051
277.510,1.064
277.540,1.062
277.570,1.059
277.600,1.062
277.630,1.049
277.660,1.063
277.690,1.071
277.720,1.072
277.750,1.075
277.780,1.087
277.810,1.074
277.840,1.072
277.870,1.079
277.900,1.070
277.930,1.053
277.960,1.029
277.990,1.026
278.020,1.025
278.050,1.035
278.080,1.043
278.110,1.021
278.140,1.010
278.170,0.986
278.200,0.981
278.230,0.981
278.260,1.006
278.290,1.043
278.320,1.031
278.350,1.010
278.380,1.033
278.410,1.056
278.440,1.030
278.470,1.038
278.500,1.082
278.530,1.078
278.560,0.988
278.590,0.977
278.620,1.019
278.650,1.045
278.680,1.060
278.710,1.081
278.740,1.053
278.770,1.038
278.800,1.044
278.830,1.054
278.860,1.035
278.890,1.004
278.920,1.036
278.950,1.016
278.980,1.014
279.010,1.048
279.040,1.055
279.070,1.045
279.100,1.070
279.130,1.086
279.160,1.075
279.190,1.040
279.220,1.030
279.250,1.004
279.280,1.038
279.310,1.028
279.340,1.025
279.370,1.041
279.400,1.058
279.430,1.041
279.460,1.049
279.490,1.086
279.520,1.059
279.550,1.024
279.580,1.014
279.610,1.019
279.640,1.029
279.670,1.047
279.700,1.053
279.730,1.048
279.760,1.042
279.790,1.063
279.820,1.066
279.850,1.044
279.880,1.044
279.910,1.050
279.940,1.050
279.970,1.037
280.000,1.048
280.030,1.062
280.060,1.056
280.090,1.052
280.120,1.054
280.150,1.046
280.180,1.046
280.210,1.050
280.240,1.043
280.270,1.044
280.300,1.049
280.330,1.051
280.360,1.053
280.390,1.051
280.420,1.048
280.450,1.050
280.480,1.053
280.510,1.050
280.540,1.042
280.570,1.042
280.600,1.050
280.630,1.048
280.660,1.044
280.690,1.040
280.720,1.052
280.750,1.047
280.780,1.044
280.810,1.049
280.840,1.046
280.870,1.047
280.900,1.047
280.930,1.044
280.960,1.052
280.990,1.047
281.020,1.051
281.050,1.054
281.080,1.056
281.110,1.046
281.140,1.049
281.170,1.046
281.200,1.049
281.230,1.053
281.260,1.045
281.290,1.042
281.320,1.043
281.350,1.050
281.380,1.053
281.410,1.048
281.440,1.046
281.470,1.045
281.500,1.048
281.530,1.050
281.560,1.050
281.590,1.050
281.620,1.051
281.650,1.045
281.680,1.044
281.710,1.046
281.740,1.048
281.770,1.055
281.800,1.055
281.830,1.053
281.860,1.044
281.890,1.048
281.920,1.053
281.950,1.051
281.980,1.047
282.010,1.049
282.040,1.046
282.070,1.042
282.100,1.048
282.130,1.055
282.160,1.046
282.190,1.051
282.220,1.049
282.250,1.049
282.280,1.053
282.310,1.050
282.340,1.048
282.370,1.051
282.400,1.053
282.430,1.054
282.460,1.060
282.490,1.055
282.520,1.048
282.550,1.056
282.580,1.053
282.610,1.045
282.640,1.045
282.670,1.046
282.700,1.050
282.730,1.049
282.760,1.058
282.790,1.052
282.820,1.049
282.850,1.046
282.880,1.046
282.910,1.048
282.940,1.049
282.970,1.048
283.000,1.049
283.030,1.043
283.060,1.051
283.090,1.045
283.120,1.050
283.150,1.060
283.180,1.057
283.210,1.046
283.240,1.045
283.270,1.050
283.300,1.055
283.330,1.049
283.360,1.051
283.390,1.054
283.420,1.042
283.450,1.051
283.480,1.046
283.510,1.045
283.540,1.054
283.570,1.049
283.600,1.049
283.630,1.051
283.660,1.048
283.690,1.064
283.720,1.061
283.750,1.051
283.780,1.054
283.810,1.053
283.840,1.054
283.870,1.068
283.900,1.059
283.930,1.047
283.960,1.048
283.990,1.047
284.020,1.029
284.050,1.019
284.080,1.023
284.110,1.008
284.140,0.989
284.170,1.006
284.200,1.017
284.230,1.038
284.260,1.037
284.290,1.061
284.320,1.051
284.350,1.030
284.380,1.027
284.410,1.026
284.440,1.040
284.470,1.048
284.500,1.058
284.530,1.032
284.560,1.036
284.590,1.057
284.620,1.051
284.650,1.042
284.680,1.048
284.710,1.039
284.740,1.044
284.770,1.050
284.800,1.050
284.830,1.043
284.860,1.040
284.890,1.037
284.920,1.042
284.950,1.053
284.980,1.053
285.010,1.029
285.040,1.018
285.070,1.000
285.100,1.023
285.130,0.997
285.160,0.986
285.190,0.999
285.220,1.004
285.250,1.001
285.280,1.012
285.310,1.012
285.340,1.034
285.370,1.059
285.400,1.039
285.430,1.031
285.460,1.037
285.490,1.039
285.520,1.037
285.550,1.027
285.580,1.007
285.610,0.993
285.640,1.000
285.670,1.021
285.700,1.034
285.730,1.021
285.760,1.021
285.790,1.031
285.820,1.022
285.850,1.028
285.880,1.027
285.910,1.031
285.940,1.024
285.970,1.027
286.000,1.023
286.030,1.030
286.060,1.036
286.090,1.033
286.120,1.028
286.150,1.017
286.180,1.018
286.210,1.025
286.240,1.029
286.270,1.024
286.300,1.025
286.330,1.031
286.360,1.026
286.390,1.029
286.420,1.023
286.450,1.024
286.480,1.036
286.510,1.027
286.540,1.026
286.570,1.032
286.600,1.030
286.630,1.027
286.660,1.025
286.690,1.025
286.720,1.028
286.750,1.028
286.780,1.035
286.810,1.025
286.840,1.025
286.870,1.026
286.900,1.033
286.930,1.030
286.960,1.029
286.990,1.028
287.020,1.028
287.050,1.023
287.080,1.026
287.110,1.032
287.140,1.026
287.170,1.025
287.200,1.027
287.230,1.031
287.260,1.030
287.290,1.032
287.320,1.026
287.350,1.033
287.380,1.032
287.410,1.032
287.440,1.028
287.470,1.033
287.500,1.031
287.530,1.021
287.560,1.027
287.590,1.032
287.620,1.032
287.650,1.029
287.680,1.029
287.710,1.027
287.740,1.024
287.770,1.026
287.800,1.026
287.830,1.024
287.860,1.037
287.890,1.049
287.920,1.050
287.950,1.073
287.980,1.104
288.010,1.105
288.040,1.100
288.070,1.068
288.100,1.046
288.130,1.019
288.160,1.016
288.190,1.004
288.220,1.007
288.250,1.005
288.280,1.010
288.310,1.023
288.340,1.016
288.370,1.017
288.400,1.013
288.430,1.015
288.460,1.013
288.490,1.027
288.520,1.033
288.550,1.030
288.580,1.029
288.610,1.041
288.640,1.045
288.670,1.034
288.700,1.021
288.730,1.025
288.760,1.021
288.790,1.004
288.820,1.027
288.850,1.055
288.880,1.052
288.910,1.026
288.940,1.016
288.970,1.013
289.000,1.024
289.030,1.030
289.060,1.045
289.090,1.045
289.120,1.032
289.150,1.031
289.180,1.042
289.210,1.053
289.240,1.062
289.270,1.050
289.300,1.047
289.330,1.042
289.360,1.067
289.390,1.067
289.420,1.055
289.450,1.073
289.480,1.115
289.510,1.067
289.540,1.038
289.570,1.018
289.600,1.006
289.630,1.005
289.660,0.996
289.690,1.005
289.720,1.025
289.750,1.041
289.780,1.028
289.810,1.025
289.840,1.016
289.870,1.028
289.900,1.060
289.930,1.074
289.960,1.069
289.990,1.068
290.020,1.074
290.050,1.068
290.080,1.058
290.110,1.048
290.140,1.043
290.170,1.046
290.200,1.040
290.230,1.033
290.260,1.031
290.290,1.036
290.320,1.055
290.350,1.049
290.380,1.028
290.410,1.021
290.440,1.034
290.470,1.038
290.500,1.045
290.530,1.052
290.560,1.041
290.590,1.036
290.620,1.049
290.650,1.040
290.680,1.061
290.710,1.068
290.740,1.057
290.770,1.043
290.800,1.030
290.830,1.027
290.860,1.018
290.890,1.028
290.920,1.019
290.950,1.017
290.980,1.024
291.010,1.031
291.040,1.042
291.070,1.038
291.100,1.040
291.130,1.055
291.160,1.052
291.190,1.065
291.220,1.063
291.250,1.060
291.280,1.060
291.310,1.060
291.340,1.051
291.370,1.036
291.400,1.040
291.430,1.051
291.460,1.059
291.490,1.052
291.520,1.052
291.550,1.049
291.580,1.043
291.610,1.036
291.640,1.045
291.670,1.045
291.700,1.044
291.730,1.057
291.760,1.062
291.790,1.053
291.820,1.043
291.850,1.045
291.880,1.049
291.910,1.047
291.940,1.053
291.970,1.050
292.000,1.048
292.030,1.044
292.060,1.048
292.090,1.047
292.120,1.048
292.150,1.048
292.180,1.040
292.210,1.043
292.240,1.047
292.270,1.052
292.300,1.044
292.330,1.043
292.360,1.052
292.390,1.054
292.420,1.053
292.450,1.049
292.480,1.048
292.510,1.057
292.540,1.056
292.570,1.053
292.600,1.061
292.630,1.061
292.660,1.062
292.690,1.064
292.720,1.057
292.750,1.051
292.780,1.043
292.810,1.029
292.840,1.038
292.870,1.041
292.900,1.047
292.930,1.046
292.960,1.050
292.990,1.057
293.020,1.051
293.050,1.046
293.080,1.049
293.110,1.044
293.140,1.017
293.170,1.028
293.200,1.066
293.230,1.070
293.260,1.065
293.290,1.064
293.320,1.062
293.350,1.037
293.380,1.017
293.410,1.014
293.440,1.002
293.470,0.956
293.500,0.963
293.530,0.991
293.560,0.995
293.590,1.021
293.620,1.016
293.650,1.025
293.680,1.029
293.710,1.039
293.740,1.052
293.770,1.053
293.800,1.054
293.830,1.039
293.860,1.034
293.890,1.051
293.920,1.047
293.950,1.034
293.980,1.053
294.010,1.063
294.040,1.054
294.070,1.042
294.100,1.036
294.130,1.024
294.160,1.019
294.190,1.033
294.220,1.036
294.250,1.040
294.280,1.031
294.310,1.035
294.340,1.041
294.370,1.040
294.400,1.027
294.430,1.028
294.460,1.036
294.490,1.039
294.520,1.042
294.550,1.034
294.580,1.033
294.610,1.037
294.640,1.046
294.670,1.038
294.700,1.037
294.730,1.033
294.760,1.035
294.790,1.036
294.820,1.032
294.850,1.040
294.880,1.029
294.910,1.030
294.940,1.034
294.970,1.032
295.000,1.034
295.030,1.032
295.060,1.035
295.090,1.040
295.120,1.040
295.150,1.033
295.180,1.024
295.210,1.032
295.240,1.033
295.270,1.042
295.300,1.038
295.330,1.033
295.360,1.030
295.390,1.037
295.420,1.035
295.450,1.032
295.480,1.042
295.510,1.043
295.540,1.035
295.570,1.034
295.600,1.027
295.630,1.031
295.660,1.039
295.690,1.039
295.720,1.041
295.750,1.034
295.780,1.029
295.810,1.033
295.840,1.035
295.870,1.041
295.900,1.036
295.930,1.031
295.960,1.033
295.990,1.036
296.020,1.032
296.050,1.037
296.080,1.034
296.110,1.037
296.140,1.026
296.170,1.031
296.200,1.043
296.230,1.032
296.260,1.040
296.290,1.031
296.320,1.034
296.350,1.030
296.380,1.028
296.410,1.046
296.440,1.033
296.470,1.037
296.500,1.036
296.530,1.039
296.560,1.036
296.590,1.027
296.620,1.030
296.650,1.030
296.680,1.032
296.710,1.039
296.740,1.040
296.770,1.039
296.800,1.039
296.830,1.038
296.860,1.030
296.890,1.034
296.920,1.034
296.950,1.026
296.980,1.030
297.010,1.039
297.040,1.034
297.070,1.037
297.100,1.029
297.130,1.032
297.160,1.028
297.190,1.033
297.220,1.039
297.250,1.053
297.280,1.049
297.310,1.043
297.340,1.029
297.370,1.021
297.400,1.028
297.430,1.033
297.460,1.028
297.490,1.030
297.520,1.027
297.550,1.033
297.580,1.032
297.610,1.026
297.640,1.034
297.670,1.027
297.700,1.028
297.730,1.032
297.760,1.043
297.790,1.053
297.820,1.048
297.850,1.031
297.880,1.023
297.910,1.021
297.940,1.035
297.970,1.044
298.000,1.038
298.030,1.034
298.060,1.045
298.090,1.032
298.120,1.027
298.150,1.025
298.180,1.023
298.210,1.041
298.240,1.029
298.270,1.025
298.300,1.027
298.330,1.023
298.360,1.026
298.390,1.031
298.420,1.038
298.450,1.014
298.480,1.031
298.510,1.048
298.540,1.045
298.570,1.021
298.600,0.994
298.630,0.989
298.660,0.976
298.690,0.994
298.720,0.994
298.750,0.998
298.780,1.024
298.810,1.069
298.840,1.034
298.870,0.995
298.900,1.018
298.930,1.039
298.960,1.037
298.990,1.040
299.020,1.073
299.050,1.050
299.080,1.053
299.110,1.043
299.140,1.031
299.170,1.022
299.200,1.025
299.230,1.033
299.260,1.035
299.290,1.033
299.320,1.034
299.350,1.038
299.380,1.034
299.410,1.036
299.440,1.021
299.470,1.008
299.500,1.004
299.530,1.007
299.560,1.011
299.590,1.015
299.620,1.021
299.650,1.014
299.680,1.013
299.710,1.010
299.740,1.020
299.770,1.017
299.800,1.010
299.830,1.011
299.860,1.026
299.890,1.029
299.920,1.037
299.950,1.025
299.980,1.016
300.010,1.017
300.040,1.013
300.070,1.028
300.100,1.022
300.130,1.023
300.160,1.018
300.190,1.016
300.220,1.022
300.250,1.013
300.280,1.016
300.310,1.021
300.340,1.031
300.370,1.021
300.400,1.020
300.430,1.022
300.460,1.026
300.490,1.018
300.520,1.017
300.550,1.018
300.580,1.019
300.610,1.020
300.640,1.021
300.670,1.024
300.700,1.017
300.730,1.023
300.760,1.025
300.790,1.021
300.820,1.016
300.850,1.016
300.880,1.029
300.910,1.033
300.940,1.034
300.970,1.037
301.000,1.034
301.030,1.033
301.060,1.035
301.090,1.040
301.120,1.043
301.150,1.043
301.180,1.040
301.210,1.062
301.240,1.040
301.270,1.045
301.300,1.047
301.330,1.022
301.360,1.044
301.390,1.023
301.420,1.024
301.450,1.021
301.480,1.011
301.510,1.023
301.540,1.031
301.570,1.025
301.600,1.030
301.630,1.032
301.660,1.017
301.690,1.013
301.720,1.012
301.750,1.006
301.780,1.004
301.810,1.022
301.840,1.023
301.870,1.009
301.900,1.007
301.930,1.012
301.960,0.998
301.990,1.013
302.020,1.014
302.050,1.013
302.080,1.021
302.110,1.015
302.140,1.020
302.170,1.018
302.200,1.021
302.230,1.016
302.260,1.018
302.290,1.042
302.320,1.033
302.350,1.031
302.380,1.037
302.410,1.025
302.440,1.029
302.470,1.049
302.500,1.040
302.530,1.012
302.560,1.038
302.590,1.045
302.620,1.046
302.650,1.042
302.680,1.051
302.710,1.070
302.740,1.054
302.770,1.041
302.800,1.038
302.830,1.028
302.860,1.025
302.890,1.027
302.920,1.049
302.950,1.048
302.980,1.048
303.010,1.051
303.040,1.054
303.070,1.049
303.100,1.032
303.130,1.035
303.160,1.026
303.190,1.034
303.220,1.037
303.250,1.046
303.280,1.045
303.310,1.056
303.340,1.067
303.370,1.060
303.400,1.049
303.430,1.045
303.460,1.049
303.490,1.050
303.520,1.056
303.550,1.044
303.580,1.046
303.610,1.039
303.640,1.039
303.670,1.050
303.700,1.044
303.730,1.045
303.760,1.043
303.790,1.048
303.820,1.045
303.850,1.040
303.880,1.041
303.910,1.041
303.940,1.045
303.970,1.050
304.000,1.050
304.030,1.046
304.060,1.044
304.090,1.047
304.120,1.046
304.150,1.045
304.180,1.042
304.210,1.042
304.240,1.044
304.270,1.050
304.300,1.051
304.330,1.043
304.360,1.046
304.390,1.043
304.420,1.039
304.450,1.046
304.480,1.047
304.510,1.048
304.540,1.048
304.570,1.047
304.600,1.049
304.630,1.048
304.660,1.052
304.690,1.045
304.720,1.042
304.750,1.043
304.780,1.048
304.810,1.049
304.840,1.045
304.870,1.048
304.900,1.049
304.930,1.045
304.960,1.044
304.990,1.053
305.020,1.051
305.050,1.051
305.080,1.044
305.110,1.048
305.140,1.048
305.170,1.043
305.200,1.042
305.230,1.045
305.260,1.046
305.290,1.055
305.320,1.046
305.350,1.047
305.380,1.045
305.410,1.046
305.440,1.045
305.470,1.048
305.500,1.051
305.530,1.050
305.560,1.047
305.590,1.052
305.620,1.055
305.650,1.051
305.680,1.050
305.710,1.046
305.740,1.052
305.770,1.054
305.800,1.047
305.830,1.045
305.860,1.043
305.890,1.039
305.920,1.037
305.950,1.045
305.980,1.057
306.010,1.049
306.040,1.051
306.070,1.062
306.100,1.057
306.130,1.071
306.160,1.069
306.190,1.087
306.220,1.096
306.250,1.084
306.280,1.098
306.310,1.082
306.340,1.097
306.370,1.073
306.400,1.050
306.430,1.038
306.460,1.026
306.490,1.015
306.520,1.018
306.550,1.026
306.580,1.024
306.610,1.030
306.640,1.020
306.670,1.032
306.700,1.037
306.730,1.025
306.760,1.024
306.790,1.033
306.820,1.026
306.850,1.036
306.880,1.042
306.910,1.041
306.940,1.047
306.970,1.050
307.000,1.045
307.030,1.031
307.060,1.046
307.090,1.043
307.120,1.042
307.150,1.036
307.180,1.059
307.210,1.067
307.240,1.046
307.270,1.059
307.300,1.050
307.330,1.047
307.360,1.050
307.390,1.064
307.420,1.072
307.450,1.054
307.480,1.051
307.510,1.053
307.540,1.045
307.570,1.035
307.600,1.030
307.630,1.039
307.660,1.030
307.690,1.022
307.720,1.024
307.750,1.041
307.780,1.054
307.810,1.040
307.840,1.044
307.870,1.049
307.900,1.033
307.930,1.053
307.960,1.060
307.990,1.050
308.020,1.050
308.050,1.068
