df_hash,22ZHK4.V1TMJW
114.268,1.031
114.298,1.026
114.328,1.025
114.358,1.028
114.388,1.031
114.418,1.032
114.448,1.037
114.478,1.031
114.508,1.037
114.538,1.031
114.568,1.032
114.598,1.032
114.628,1.031
114.658,1.028
114.688,1.031
114.718,1.027
114.748,1.037
114.778,1.033
114.808,1.032
114.838,1.032
114.868,1.027
114.898,1.032
114.928,1.030
114.958,1.032
114.988,1.037
115.018,1.032
115.048,1.030
115.078,1.034
115.108,1.040
115.138,1.030
115.168,1.029
115.198,1.026
115.228,1.035
115.258,1.021
115.288,1.030
115.318,1.017
115.348,0.999
115.378,1.017
115.408,1.040
115.438,1.042
115.468,1.040
115.498,1.031
115.528,1.043
115.558,1.047
115.588,1.044
115.618,1.044
115.648,1.049
115.678,1.039
115.708,1.037
115.738,1.041
115.768,1.046
115.798,1.048
115.828,1.029
115.858,1.032
115.888,1.032
115.918,1.026
115.948,1.039
115.978,1.022
116.008,1.042
116.038,1.042
116.068,1.046
116.098,1.047
116.128,1.048
116.158,1.046
116.188,1.042
116.218,1.032
116.248,1.031
116.278,1.035
116.308,1.041
116.338,1.038
116.368,1.040
116.398,1.034
116.428,1.039
116.458,1.033
116.488,1.036
116.518,1.043
116.548,1.040
116.578,1.035
116.608,1.033
116.638,1.035
116.668,1.037
116.698,1.043
116.728,1.040
116.758,1.036
116.788,1.036
116.818,1.040
116.848,1.041
116.878,1.036
116.908,1.036
116.938,1.041
116.968,1.038
116.998,1.037
117.028,1.041
117.058,1.040
117.088,1.038
117.118,1.037
117.148,1.038
117.178,1.044
117.208,1.047
117.238,1.034
117.268,1.044
117.298,1.040
117.328,1.041
117.358,1.044
117.388,1.045
117.418,1.042
117.448,1.038
117.478,1.045
117.508,1.044
117.538,1.040
117.568,1.047
117.598,1.043
117.628,1.041
117.658,1.045
117.688,1.031
117.718,1.038
117.748,1.039
117.778,1.036
117.808,1.036
117.838,1.035
117.868,1.038
117.898,1.039
117.928,1.043
117.958,1.032
117.988,1.034
118.018,1.039
118.048,1.034
118.078,1.036
118.108,1.051
118.138,1.046
118.168,1.034
118.198,1.032
118.228,1.056
118.258,1.029
118.288,1.027
118.318,1.034
118.348,1.042
118.378,1.037
118.408,1.031
118.438,1.025
118.468,1.034
118.498,1.031
118.528,1.025
118.558,1.036
118.588,1.034
118.618,1.041
118.648,1.042
118.678,1.040
118.708,1.040
118.738,1.040
118.768,1.033
118.798,1.028
118.828,1.032
118.858,1.035
118.888,1.035
118.918,1.027
118.948,1.038
118.978,1.040
119.008,1.037
119.038,1.029
119.068,1.033
119.098,1.032
119.128,1.034
119.158,1.031
119.188,1.030
119.218,1.034
119.248,1.031
119.278,1.031
119.308,1.034
119.338,1.034
119.368,1.028
119.398,1.030
119.428,1.034
119.458,1.046
119.488,1.035
119.518,1.032
119.548,1.032
119.578,1.030
119.608,1.035
119.638,1.034
119.668,1.029
119.698,1.028
119.728,1.031
119.758,1.032
119.788,1.030
119.818,1.033
119.848,1.026
119.878,1.035
119.908,1.035
119.938,1.030
119.968,1.032
119.998,1.033
120.028,1.030
120.058,1.028
120.088,1.033
120.118,1.036
120.148,1.032
120.178,1.030
120.208,1.028
120.238,1.034
120.268,1.031
120.298,1.031
120.328,1.033
120.358,1.031
120.388,1.031
120.418,1.036
120.448,1.028
120.478,1.035
120.508,1.032
120.538,1.033
120.568,1.032
120.598,1.032
120.628,1.029
120.658,1.030
120.688,1.031
120.718,1.035
120.748,1.032
120.778,1.031
120.808,1.030
120.838,1.036
120.868,1.030
120.898,1.026
120.928,1.036
120.958,1.037
120.988,1.032
121.018,1.032
121.048,1.033
121.078,1.028
121.108,1.035
121.138,1.029
121.168,1.031
121.198,1.030
121.228,1.032
121.258,1.027
121.288,1.032
121.318,1.035
121.348,1.037
121.378,1.034
121.408,1.029
121.438,1.025
121.468,1.037
121.498,1.035
121.528,1.031
121.558,1.032
121.588,1.031
121.618,1.030
121.648,1.029
121.678,1.034
121.708,1.026
121.738,1.036
121.768,1.032
121.798,1.029
121.828,1.036
121.858,1.033
121.888,1.030
121.918,1.031
121.948,1.036
121.978,1.036
122.008,1.038
122.038,1.027
122.068,1.027
122.098,1.035
122.128,1.041
122.158,1.028
122.188,1.031
122.218,1.032
122.248,1.027
122.278,1.027
122.308,1.033
122.338,1.028
122.368,1.031
122.398,1.064
122.428,1.031
122.458,1.030
122.488,1.030
122.518,1.030
122.548,1.031
122.578,1.029
122.608,1.032
122.638,1.032
122.668,1.024
122.698,1.031
122.728,1.028
122.758,1.034
122.788,1.027
122.818,1.027
122.848,1.034
122.878,1.030
122.908,1.024
122.938,1.032
122.968,1.028
122.998,1.036
123.028,1.031
123.058,1.025
123.088,1.030
123.118,1.028
123.148,1.029
123.178,1.029
123.208,1.029
123.238,1.062
123.268,1.032
123.298,1.030
123.328,1.027
123.358,1.037
123.388,1.034
123.418,1.026
123.448,1.026
123.478,1.032
123.508,1.031
123.538,1.035
123.568,1.035
123.598,1.028
123.628,1.033
123.658,1.029
123.688,1.030
123.718,1.030
123.748,1.027
123.778,1.030
123.808,1.030
123.838,1.032
123.868,1.033
123.898,1.029
123.928,1.032
123.958,1.027
123.988,1.037
124.018,1.030
124.048,1.028
124.078,1.031
124.108,1.025
124.138,1.028
124.168,1.034
124.198,1.030
124.228,1.036
124.258,1.032
124.288,1.031
124.318,1.031
124.348,1.034
124.378,1.032
124.408,1.033
124.438,1.035
124.468,1.034
124.498,1.031
124.528,1.030
124.558,1.025
124.588,1.039
124.618,1.031
124.648,1.023
124.678,1.033
124.708,1.031
124.738,1.026
124.768,1.030
124.798,1.034
124.828,1.027
124.858,1.032
124.888,1.029
124.918,1.029
124.948,1.031
124.978,1.027
125.008,1.028
125.038,1.030
125.068,1.034
125.098,1.030
125.128,1.029
125.158,1.032
125.188,1.033
125.218,1.036
125.248,1.026
125.278,1.032
125.308,1.027
125.338,1.028
125.368,1.032
125.398,1.028
125.428,1.029
125.458,1.035
125.488,1.032
125.518,1.030
125.548,1.032
125.578,1.029
125.608,1.028
125.638,1.033
125.668,1.033
125.698,1.033
125.728,1.036
125.758,1.031
125.788,1.025
125.818,1.041
125.848,1.028
125.878,1.032
125.908,1.028
125.938,1.028
125.968,1.026
125.998,1.036
126.028,1.029
126.058,1.031
126.088,1.034
126.118,1.032
126.148,1.030
126.178,1.030
126.208,1.030
126.238,1.029
126.268,1.035
126.298,1.032
126.328,1.027
126.358,1.027
126.388,1.027
126.418,1.037
126.448,1.035
126.478,1.026
126.508,1.029
126.538,1.029
126.568,1.027
126.598,1.027
126.628,1.032
126.658,1.028
126.688,1.032
126.718,1.035
126.748,1.030
126.778,1.032
126.808,1.029
126.838,1.032
126.868,1.032
126.898,1.030
126.928,1.032
126.958,1.033
126.988,1.030
127.018,1.027
127.048,1.039
127.078,1.028
127.108,1.025
127.138,1.032
127.168,1.030
127.198,1.026
127.228,1.032
127.258,1.023
127.288,1.032
127.318,1.031
127.348,1.027
127.378,1.034
127.408,1.027
127.438,1.031
127.468,1.029
127.498,1.030
127.528,1.031
127.558,1.029
127.588,1.031
127.618,1.030
127.648,1.037
127.678,1.038
127.708,1.024
127.738,1.031
127.768,1.030
127.798,1.031
127.828,1.030
127.858,1.035
127.888,1.027
127.918,1.037
127.948,1.028
127.978,1.031
128.008,1.031
128.038,1.031
128.068,1.031
128.098,1.030
128.128,1.035
128.158,1.032
128.188,1.032
128.218,1.025
128.248,1.031
128.278,1.033
128.308,1.035
128.338,1.030
128.368,1.029
128.398,1.032
128.428,1.029
128.458,1.026
128.488,1.029
128.518,1.029
128.548,1.035
128.578,1.031
128.608,1.029
128.638,1.060
128.668,1.027
128.698,1.026
128.728,1.031
128.758,1.035
128.788,1.031
128.818,1.033
128.848,1.031
128.878,1.032
128.908,1.026
128.938,1.040
128.968,1.027
128.998,1.029
129.028,1.031
129.058,1.026
129.088,1.025
129.118,1.034
129.148,1.027
129.178,1.032
129.208,1.032
129.238,1.031
129.268,1.032
129.298,1.029
129.328,1.030
129.358,1.028
129.388,1.035
129.418,1.035
129.448,1.033
129.478,1.035
129.508,1.033
129.538,1.025
129.568,1.037
129.598,1.031
129.628,1.027
129.658,1.032
129.688,1.031
129.718,1.030
129.748,1.033
129.778,1.029
129.808,1.033
129.838,1.035
129.868,1.030
129.898,1.032
129.928,1.031
129.958,1.032
129.988,1.032
130.018,1.034
130.048,1.032
130.078,1.034
130.108,1.033
130.138,1.035
130.168,1.028
130.198,1.036
130.228,1.031
130.258,1.026
130.288,1.034
130.318,1.030
130.348,1.026
130.378,1.034
130.408,1.029
130.438,1.038
130.468,1.033
130.498,1.032
130.528,1.028
130.558,1.030
130.588,1.028
130.618,1.029
130.648,1.029
130.678,1.032
130.708,1.030
130.738,1.030
130.768,1.028
130.798,1.037
130.828,1.034
130.858,1.029
130.888,1.033
130.918,1.030
130.948,1.027
130.978,1.027
131.008,1.031
131.038,1.029
131.068,1.034
131.098,1.030
131.128,1.029
131.158,1.027
131.188,1.030
131.218,1.029
131.248,1.032
131.278,1.032
131.308,1.032
131.338,1.032
131.368,1.030
131.398,1.026
131.428,1.040
131.458,1.027
131.488,1.030
131.518,1.036
131.548,1.029
131.578,1.027
131.608,1.029
131.638,1.029
131.668,1.029
131.698,1.033
131.728,1.029
131.758,1.030
131.788,1.031
131.818,1.029
131.848,1.027
131.878,1.030
131.908,1.032
131.938,1.036
131.968,1.036
131.998,1.032
132.028,1.027
132.058,1.042
132.088,1.030
132.118,1.027
132.148,1.032
132.178,1.028
132.208,1.027
132.238,1.030
132.268,1.030
132.298,1.029
132.328,1.033
132.358,1.032
132.388,1.030
132.418,1.031
132.448,1.030
132.478,1.035
132.508,1.043
132.538,1.105
132.568,1.057
132.598,1.050
132.628,1.038
132.658,1.043
132.688,1.038
132.718,1.036
132.748,1.032
132.778,1.042
132.808,1.040
132.838,1.028
132.868,1.010
132.898,0.997
132.928,1.019
132.958,1.024
132.988,1.038
133.018,1.013
133.048,0.992
133.078,1.010
133.108,1.009
133.138,1.000
133.168,1.014
133.198,1.011
133.228,0.983
133.258,1.015
133.288,1.001
133.318,0.999
133.348,1.021
133.378,1.036
133.408,1.007
133.438,1.073
133.468,1.024
133.498,1.024
133.528,1.012
133.558,1.023
133.588,1.024
133.618,1.021
133.648,1.011
133.678,1.017
133.708,1.038
133.738,1.027
133.768,1.027
133.798,1.025
133.828,1.064
133.858,1.031
133.888,1.020
133.918,1.018
133.948,1.029
133.978,1.022
134.008,1.018
134.038,1.025
134.068,1.030
134.098,1.021
134.128,1.029
134.158,1.030
134.188,1.025
134.218,1.023
134.248,1.012
134.278,1.018
134.308,1.016
134.338,1.022
134.368,1.026
134.398,1.023
134.428,1.023
134.458,1.028
134.488,1.018
134.518,1.015
134.548,1.027
134.578,1.024
134.608,1.025
134.638,1.019
134.668,1.021
134.698,1.021
134.728,1.027
134.758,1.023
134.788,1.022
134.818,1.034
134.848,1.041
134.878,1.044
134.908,1.051
134.938,1.062
134.968,1.051
134.998,1.041
135.028,1.048
135.058,1.047
135.088,1.017
135.118,1.019
135.148,1.044
135.178,1.031
135.208,1.022
135.238,1.024
135.268,1.016
135.298,1.004
135.328,0.988
135.358,0.988
135.388,0.985
135.418,0.993
135.448,1.001
135.478,1.015
135.508,1.037
135.538,1.033
135.568,1.031
135.598,1.032
135.628,1.016
135.658,1.011
135.688,1.022
135.718,1.011
135.748,1.018
135.778,1.019
135.808,1.023
135.838,1.052
135.868,1.038
135.898,1.034
135.928,1.029
135.958,1.045
135.988,1.047
136.018,1.037
136.048,1.024
136.078,1.034
136.108,1.048
136.138,1.059
136.168,1.059
136.198,1.053
136.228,1.046
136.258,1.046
136.288,1.039
136.318,1.047
136.348,1.044
136.378,1.044
136.408,1.021
136.438,1.036
136.468,1.047
136.498,1.039
136.528,1.037
136.558,1.036
136.588,1.025
136.618,1.021
136.648,1.028
136.678,1.033
136.708,1.038
136.738,1.035
136.768,1.050
136.798,1.051
136.828,1.042
136.858,1.021
136.888,1.021
136.918,1.029
136.948,1.026
136.978,1.034
137.008,1.032
137.038,1.021
137.068,1.025
137.098,1.027
137.128,1.037
137.158,1.055
137.188,1.042
137.218,1.112
137.248,1.030
137.278,1.003
137.308,1.023
137.338,1.031
137.368,1.033
137.398,1.036
137.428,1.037
137.458,1.032
137.488,1.041
137.518,1.027
137.548,1.039
137.578,1.040
137.608,1.031
137.638,1.027
137.668,1.041
137.698,1.044
137.728,1.038
137.758,1.037
137.788,1.028
137.818,1.021
137.848,0.986
137.878,1.021
137.908,1.019
137.938,1.027
137.968,1.021
137.998,1.032
138.028,1.041
138.058,1.040
138.088,1.043
138.118,1.038
138.148,1.032
138.178,1.026
138.208,1.026
138.238,1.038
138.268,1.031
138.298,1.021
138.328,1.029
138.358,1.031
138.388,1.030
138.418,1.028
138.448,1.037
138.478,1.030
138.508,1.033
138.538,1.031
138.568,1.029
138.598,1.023
138.628,1.029
138.658,1.033
138.688,1.034
138.718,1.037
138.748,1.033
138.778,1.029
138.808,1.026
138.838,1.038
138.868,1.025
138.898,1.026
138.928,1.029
138.958,1.024
138.988,1.021
139.018,1.029
139.048,1.030
139.078,1.035
139.108,1.034
139.138,1.033
139.168,1.029
139.198,1.033
139.228,1.035
139.258,1.033
139.288,1.030
139.318,1.024
139.348,1.025
139.378,1.029
139.408,1.038
139.438,1.029
139.468,1.029
139.498,1.030
139.528,1.028
139.558,1.032
139.588,1.032
139.618,1.035
139.648,1.033
139.678,1.030
139.708,1.030
139.738,1.032
139.768,1.030
139.798,1.033
139.828,1.032
139.858,1.032
139.888,1.029
139.918,1.025
139.948,1.036
139.978,1.031
140.008,1.026
140.038,1.027
140.068,1.028
140.098,1.024
140.128,1.031
140.158,1.031
140.188,1.032
140.218,1.032
140.248,1.028
140.278,1.031
140.308,1.028
140.338,1.028
140.368,1.034
140.398,1.026
140.428,1.028
140.458,1.025
140.488,1.037
140.518,1.034
140.548,1.026
140.578,1.031
140.608,1.026
140.638,1.024
140.668,1.029
140.698,1.030
140.728,1.031
140.758,1.033
140.788,1.030
140.818,1.030
140.848,1.029
140.878,1.030
140.908,1.031
140.938,1.030
140.968,1.028
140.998,1.024
141.028,1.031
141.058,1.038
141.088,1.026
141.118,1.033
141.148,1.031
141.178,1.023
141.208,1.030
141.238,1.027
141.268,1.032
141.298,1.032
141.328,1.032
141.358,1.029
141.388,1.027
141.418,1.030
141.448,1.026
141.478,1.035
141.508,1.031
141.538,1.025
141.568,1.021
141.598,1.043
141.628,1.034
141.658,1.028
141.688,1.032
141.718,1.027
141.748,1.023
141.778,1.030
141.808,1.028
141.838,1.034
141.868,1.030
141.898,1.030
141.928,1.029
141.958,1.025
141.988,1.027
142.018,1.032
142.048,1.034
142.078,1.031
142.108,1.029
142.138,1.021
142.168,1.037
142.198,1.032
142.228,1.027
142.258,1.030
142.288,1.031
142.318,1.028
142.348,1.029
142.378,1.029
142.408,1.042
142.438,1.033
142.468,1.023
142.498,1.029
142.528,1.024
142.558,1.024
142.588,1.028
142.618,1.024
142.648,1.028
142.678,1.035
142.708,1.031
142.738,1.032
142.768,1.027
142.798,1.038
142.828,1.030
142.858,1.028
142.888,1.029
142.918,1.027
142.948,1.024
142.978,1.033
143.008,1.030
143.038,1.033
143.068,1.030
143.098,1.029
143.128,1.028
143.158,1.028
143.188,1.027
143.218,1.030
143.248,1.031
143.278,1.032
143.308,1.035
143.338,1.025
143.368,1.032
143.398,1.033
143.428,1.038
143.458,1.026
143.488,1.026
143.518,1.026
143.548,1.026
143.578,1.031
143.608,1.030
143.638,1.030
143.668,1.038
143.698,1.034
143.728,1.027
143.758,1.033
143.788,1.025
143.818,1.027
143.848,1.029
143.878,1.027
143.908,1.034
143.938,1.033
143.968,1.028
143.998,1.028
144.028,1.041
144.058,1.029
144.088,1.027
144.118,1.028
144.148,1.028
144.178,1.026
144.208,1.029
144.238,1.026
144.268,1.032
144.298,1.030
144.328,1.026
144.358,1.032
144.388,1.029
144.418,1.027
144.448,1.031
144.478,1.025
144.508,1.034
144.538,1.029
144.568,1.028
144.598,1.030
144.628,1.040
144.658,1.026
144.688,1.027
144.718,1.026
144.748,1.029
144.778,1.027
144.808,1.032
144.838,1.027
144.868,1.037
144.898,1.033
144.928,1.027
144.958,1.028
144.988,1.031
145.018,1.030
145.048,1.031
145.078,1.030
145.108,1.033
145.138,1.027
145.168,1.031
145.198,1.030
145.228,1.038
145.258,1.026
145.288,1.029
145.318,1.030
145.348,1.028
145.378,1.027
145.408,1.030
145.438,1.027
145.468,1.032
145.498,1.028
145.528,1.033
145.558,1.030
145.588,1.026
145.618,1.029
145.648,1.029
145.678,1.028
145.708,1.029
145.738,1.030
145.768,1.024
145.798,1.034
145.828,1.036
145.858,1.028
145.888,1.029
145.918,1.030
145.948,1.024
145.978,1.030
146.008,1.029
146.038,1.030
146.068,1.034
146.098,1.027
146.128,1.027
146.158,1.026
146.188,1.024
146.218,1.031
146.248,1.035
146.278,1.041
146.308,1.042
146.338,1.039
146.368,1.025
146.398,1.030
146.428,1.040
146.458,1.031
146.488,1.014
146.518,1.027
146.548,1.021
146.578,1.021
146.608,1.022
146.638,1.023
146.668,1.026
146.698,1.031
146.728,1.029
146.758,1.033
146.788,1.026
146.818,1.030
146.848,1.033
146.878,1.031
146.908,1.022
146.938,1.025
146.968,1.045
146.998,1.041
147.028,1.025
147.058,1.023
147.088,1.027
147.118,1.029
147.148,1.030
147.178,1.031
147.208,1.030
147.238,1.031
147.268,1.023
147.298,1.025
147.328,1.026
147.358,1.026
147.388,1.029
147.418,1.029
147.448,1.028
147.478,1.030
147.508,1.026
147.538,1.033
147.568,1.022
147.598,1.039
147.628,1.041
147.658,1.036
147.688,1.024
147.718,1.026
147.748,1.022
147.778,1.030
147.808,1.029
147.838,1.026
147.868,1.022
147.898,1.030
147.928,1.032
147.958,1.030
147.988,1.033
148.018,1.030
148.048,1.029
148.078,1.030
148.108,1.036
148.138,1.021
148.168,1.020
148.198,1.027
148.228,1.026
148.258,1.023
148.288,1.028
148.318,1.024
148.348,1.034
148.378,1.029
148.408,1.032
148.438,1.030
148.468,1.029
148.498,1.026
148.528,1.026
148.558,1.030
148.588,1.026
148.618,1.023
148.648,1.030
148.678,1.039
148.708,1.030
148.738,1.031
148.768,1.030
148.798,1.026
148.828,1.027
148.858,1.031
148.888,1.031
148.918,1.030
148.948,1.029
148.978,1.029
149.008,1.027
149.038,1.026
149.068,1.029
149.098,1.031
149.128,1.026
149.158,1.021
149.188,1.022
149.218,1.036
149.248,1.033
149.278,1.024
149.308,1.025
149.338,1.024
149.368,1.025
149.398,1.027
149.428,1.026
149.458,1.030
149.488,1.032
149.518,1.027
149.548,1.024
149.578,1.015
149.608,1.031
149.638,1.030
149.668,1.022
149.698,1.026
149.728,1.029
149.758,1.029
149.788,1.031
149.818,1.036
149.848,1.032
149.878,1.029
149.908,1.031
149.938,1.028
149.968,1.025
149.998,1.024
150.028,1.027
150.058,1.030
150.088,1.029
150.118,1.030
150.148,1.030
150.178,1.030
150.208,1.028
150.238,1.030
150.268,1.028
150.298,1.032
150.328,1.026
150.358,1.024
150.388,1.034
150.418,1.028
150.448,1.025
150.478,1.026
150.508,1.027
150.538,1.024
150.568,1.029
150.598,1.028
150.628,1.030
150.658,1.027
150.688,1.026
150.718,1.026
150.748,1.027
150.778,1.026
150.808,1.028
150.838,1.032
150.868,1.028
150.898,1.023
150.928,1.026
150.958,1.028
150.988,1.038
151.018,1.028
151.048,1.029
151.078,1.026
151.108,1.028
151.138,1.026
151.168,1.028
151.198,1.027
151.228,1.032
151.258,1.032
151.288,1.028
151.318,1.028
151.348,1.027
151.378,1.030
151.408,1.029
151.438,1.033
151.468,1.035
151.498,1.031
151.528,1.029
151.558,1.018
151.588,1.038
151.618,1.030
151.648,1.025
151.678,1.030
151.708,1.035
151.738,1.035
151.768,1.032
151.798,1.036
151.828,1.032
151.858,1.032
151.888,1.031
151.918,1.031
151.948,1.033
151.978,1.027
152.008,1.027
152.038,1.033
152.068,1.030
152.098,1.029
152.128,1.024
152.158,1.022
152.188,1.034
152.218,1.033
152.248,1.028
152.278,1.029
152.308,1.031
152.338,1.023
152.368,1.019
152.398,1.029
152.428,1.034
152.458,1.030
152.488,1.032
152.518,1.029
152.548,1.028
152.578,1.027
152.608,1.030
152.638,1.028
152.668,1.032
152.698,1.033
152.728,1.027
152.758,1.023
152.788,1.038
152.818,1.025
152.848,1.024
152.878,1.024
152.908,1.026
152.938,1.024
152.968,1.029
152.998,1.028
153.028,1.031
153.058,1.026
153.088,1.027
153.118,1.030
153.148,1.027
153.178,1.029
153.208,1.025
153.238,1.028
153.268,1.030
153.298,1.029
153.328,1.026
153.358,1.035
153.388,1.031
153.418,1.027
153.448,1.026
153.478,1.027
153.508,1.026
153.538,1.029
153.568,1.026
153.598,1.029
153.628,1.027
153.658,1.025
153.688,1.032
153.718,1.025
153.748,1.025
153.778,1.030
153.808,1.027
153.838,1.026
153.868,1.024
153.898,1.021
153.928,1.033
153.958,1.034
153.988,1.024
154.018,1.030
154.048,1.022
154.078,1.025
154.108,1.026
154.138,1.025
154.168,1.030
154.198,1.027
154.228,1.025
154.258,1.029
154.288,1.027
154.318,1.026
154.348,1.026
154.378,1.025
154.408,1.029
154.438,1.024
154.468,1.023
154.498,1.027
154.528,1.037
154.558,1.025
154.588,1.030
154.618,1.033
154.648,1.031
154.678,1.024
154.708,1.021
154.738,1.028
154.768,1.028
154.798,1.030
154.828,1.032
154.858,1.034
154.888,1.024
154.918,1.029
154.948,1.029
154.978,1.030
155.008,1.032
155.038,1.026
155.068,1.030
155.098,1.038
155.128,1.035
155.158,1.033
155.188,1.032
155.218,1.031
155.248,1.030
155.278,1.028
155.308,1.030
155.338,1.030
155.368,1.026
155.398,1.031
155.428,1.028
155.458,1.028
155.488,1.027
155.518,1.032
155.548,1.032
155.578,1.031
155.608,1.027
155.638,1.024
155.668,1.037
155.698,1.034
155.728,1.024
155.758,1.030
155.788,1.025
155.818,1.021
155.848,1.029
155.878,1.028
155.908,1.030
155.938,1.033
155.968,1.028
155.998,1.027
156.028,1.028
156.058,1.028
156.088,1.032
156.118,1.032
156.148,1.029
156.178,1.026
156.208,1.027
156.238,1.037
156.268,1.035
156.298,1.028
156.328,1.026
156.358,1.027
156.388,1.027
156.418,1.026
156.448,1.025
156.478,1.025
156.508,1.032
156.538,1.029
156.568,1.027
156.598,1.027
156.628,1.029
156.658,1.030
156.688,1.030
156.718,1.030
156.748,1.029
156.778,1.024
156.808,1.035
156.838,1.035
156.868,1.028
156.898,1.029
156.928,1.030
156.958,1.028
156.988,1.028
157.018,1.030
157.048,1.029
157.078,1.029
157.108,1.030
157.138,1.024
157.168,1.027
157.198,1.024
157.228,1.030
157.258,1.027
157.288,1.033
157.318,1.030
157.348,1.027
157.378,1.029
157.408,1.032
157.438,1.027
157.468,1.030
157.498,1.027
157.528,1.027
157.558,1.027
157.588,1.030
157.618,1.028
157.648,1.029
157.678,1.029
157.708,1.027
157.738,1.031
157.768,1.027
157.798,1.028
157.828,1.029
157.858,1.029
157.888,1.032
157.918,1.025
157.948,1.026
157.978,1.029
158.008,1.038
158.038,1.032
158.068,1.028
158.098,1.028
158.128,1.025
158.158,1.025
158.188,1.031
158.218,1.025
158.248,1.029
158.278,1.029
158.308,1.027
158.338,1.025
158.368,1.028
158.398,1.030
158.428,1.030
158.458,1.031
158.488,1.029
158.518,1.027
158.548,1.029
158.578,1.026
158.608,1.029
158.638,1.036
158.668,1.026
158.698,1.029
158.728,1.031
158.758,1.029
158.788,1.027
158.818,1.029
158.848,1.025
158.878,1.032
158.908,1.031
158.938,1.029
158.968,1.028
158.998,1.027
159.028,1.030
159.058,1.026
159.088,1.031
159.118,1.029
159.148,1.034
159.178,1.027
159.208,1.027
159.238,1.028
159.268,1.027
159.298,1.035
159.328,1.025
159.358,1.024
159.388,1.025
159.418,1.029
159.448,1.028
159.478,1.024
159.508,1.026
159.538,1.033
159.568,1.030
159.598,1.030
159.628,1.028
159.658,1.031
159.688,1.026
159.718,1.030
159.748,1.028
159.778,1.029
159.808,1.032
159.838,1.025
159.868,1.025
159.898,1.030
159.928,1.036
159.958,1.029
159.988,1.024
160.018,1.024
160.048,1.026
160.078,1.022
160.108,1.026
160.138,1.037
160.168,1.023
160.198,1.032
160.228,1.050
160.258,1.027
160.288,1.024
160.318,1.027
160.348,1.026
160.378,1.032
160.408,1.029
160.438,1.030
160.468,1.029
160.498,1.028
160.528,1.025
160.558,1.036
160.588,1.028
160.618,1.025
160.648,1.026
160.678,1.023
160.708,1.025
160.738,1.025
160.768,1.027
160.798,1.024
160.828,1.028
160.858,1.028
160.888,1.029
160.918,1.030
160.948,1.021
160.978,1.030
161.008,1.027
161.038,1.029
161.068,1.030
161.098,1.031
161.128,1.021
161.158,1.025
161.188,1.036
161.218,1.025
161.248,1.028
161.278,1.023
161.308,1.026
161.338,1.030
161.368,1.026
161.398,1.022
161.428,1.031
161.458,1.037
161.488,1.028
161.518,1.019
161.548,1.023
161.578,1.029
161.608,1.034
161.638,1.030
161.668,1.029
161.698,1.029
161.728,1.023
161.758,1.023
161.788,1.030
161.818,1.043
161.848,1.033
161.878,1.028
161.908,1.032
161.938,1.033
161.968,1.028
161.998,1.034
162.028,1.027
162.058,1.032
162.088,1.022
162.118,1.021
162.148,1.021
162.178,1.030
162.208,1.044
162.238,1.047
162.268,1.038
162.298,1.056
162.328,1.036
162.358,1.035
162.388,1.029
162.418,1.019
162.448,1.008
162.478,0.985
162.508,0.978
162.538,1.022
162.568,1.052
162.598,1.063
162.628,1.053
162.658,1.062
162.688,1.061
162.718,1.051
162.748,1.038
162.778,1.023
162.808,1.011
162.838,1.006
162.868,1.005
162.898,1.017
162.928,1.025
162.958,1.022
162.988,1.041
163.018,1.002
163.048,1.051
163.078,1.031
163.108,1.034
163.138,1.048
163.168,1.031
163.198,1.045
163.228,1.036
163.258,1.047
163.288,1.034
163.318,1.014
163.348,1.021
163.378,1.023
163.408,1.021
163.438,1.041
163.468,1.042
163.498,1.028
163.528,1.027
163.558,1.041
163.588,1.044
163.618,1.024
163.648,1.017
163.678,1.021
163.708,1.016
163.738,1.019
163.768,1.011
163.798,1.024
163.828,1.021
163.858,1.022
163.888,1.026
163.918,1.028
163.948,1.034
163.978,1.038
164.008,1.049
164.038,1.044
164.068,1.034
164.098,1.031
164.128,1.028
164.158,1.043
164.188,1.040
164.218,1.028
164.248,1.017
164.278,1.020
164.308,1.022
164.338,1.031
164.368,1.018
164.398,1.019
164.428,1.017
164.458,1.004
164.488,1.016
164.518,1.032
164.548,1.044
164.578,1.023
164.608,1.025
164.638,1.025
164.668,1.038
164.698,1.033
164.728,1.022
164.758,1.020
164.788,1.007
164.818,1.007
164.848,1.015
164.878,1.034
164.908,1.044
164.938,1.036
164.968,1.036
164.998,1.033
165.028,1.014
165.058,1.020
165.088,1.027
165.118,1.031
165.148,1.037
165.178,1.029
165.208,1.019
165.238,1.021
165.268,1.025
165.298,1.019
165.328,1.029
165.358,1.025
165.388,1.032
165.418,1.027
165.448,1.029
165.478,1.023
165.508,1.024
165.538,1.027
165.568,1.026
165.598,1.029
165.628,1.025
165.658,1.021
165.688,1.034
165.718,1.029
165.748,1.030
165.778,1.028
165.808,1.024
165.838,1.022
165.868,1.030
165.898,1.026
165.928,1.028
165.958,1.033
165.988,1.030
166.018,1.027
166.048,1.024
166.078,1.025
166.108,1.027
166.138,1.032
166.168,1.030
166.198,1.029
166.228,1.020
166.258,1.036
166.288,1.029
166.318,1.029
166.348,1.026
166.378,1.025
166.408,1.024
166.438,1.025
166.468,1.023
166.498,1.030
166.528,1.028
166.558,1.023
166.588,1.023
166.618,1.021
166.648,1.021
