df_hash,22ZHK4.QT9BDF
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.SU53
person_label,V49
date_time_start,2025-10-30_17-54-05.050000_+03
date_time_start_unix,1761832445.05
date_time_end,2025-10-30_18-02-50.778000_+03
length_difference_noticed,no

time,acc_mag
261.831,1.002
261.861,1.013
261.891,1.008
261.921,1.018
261.951,1.017
261.981,1.010
262.011,1.014
262.041,1.012
262.071,1.010
262.101,1.009
262.131,1.022
262.161,1.019
262.191,1.011
262.221,1.004
262.251,1.015
262.281,1.018
262.311,1.019
262.341,1.010
262.371,1.012
262.401,1.015
262.431,1.018
262.461,1.019
262.491,1.015
262.521,1.007
262.551,1.011
262.581,1.022
262.611,1.009
262.641,1.021
262.671,1.013
262.701,1.014
262.731,1.024
262.761,0.999
262.791,1.023
262.821,1.008
262.851,0.998
262.881,1.004
262.911,1.012
262.941,1.012
262.971,1.011
263.001,1.019
263.031,1.021
263.061,0.987
263.091,0.989
263.121,1.005
263.151,1.018
263.181,1.005
263.211,1.006
263.241,1.014
263.271,1.015
263.301,1.014
263.331,1.008
263.361,1.001
263.391,1.003
263.421,1.001
263.451,0.994
263.481,1.031
263.511,0.998
263.541,1.010
263.571,1.006
263.601,1.001
263.631,1.006
263.661,1.009
263.691,1.011
263.721,1.011
263.751,1.000
263.781,1.006
263.811,1.014
263.841,1.007
263.871,1.005
263.901,1.021
263.931,1.019
263.961,1.028
263.991,1.027
264.021,1.028
264.051,1.019
264.081,1.016
264.111,1.020
264.141,1.022
264.171,0.991
264.201,1.029
264.231,1.017
264.261,1.014
264.291,1.005
264.321,1.017
264.351,1.016
264.381,1.008
264.411,0.991
264.441,1.012
264.471,1.008
264.501,1.002
264.531,1.009
264.561,1.006
264.591,1.013
264.621,1.008
264.651,1.003
264.681,1.006
264.711,1.000
264.741,1.020
264.771,1.013
264.801,1.014
264.831,1.017
264.861,1.007
264.891,1.004
264.921,1.009
264.951,1.016
264.981,1.022
265.011,1.017
265.041,1.006
265.071,1.011
265.101,1.017
265.131,1.008
265.161,1.009
265.191,1.006
265.221,1.005
265.251,1.009
265.281,1.006
265.311,1.015
265.341,1.016
265.371,1.008
265.401,1.014
265.431,1.004
265.461,1.011
265.491,1.011
265.521,1.012
265.551,1.008
265.581,1.012
265.611,1.015
265.641,0.998
265.671,1.003
265.701,1.012
265.731,1.009
265.761,1.004
265.791,1.016
265.821,1.010
265.851,1.015
265.881,1.015
265.911,1.007
265.941,1.009
265.971,1.017
266.001,1.012
266.031,1.015
266.061,1.016
266.091,1.003
266.121,1.003
266.151,1.008
266.181,1.012
266.211,1.008
266.241,1.017
266.271,1.008
266.301,1.026
266.331,1.009
266.361,1.021
266.391,1.018
266.421,1.008
266.451,1.009
266.481,1.004
266.511,1.001
266.541,1.006
266.571,1.011
266.601,1.008
266.631,1.008
266.661,1.011
266.691,1.010
266.721,1.006
266.751,1.016
266.781,1.001
266.811,1.020
266.841,1.014
266.871,1.003
266.901,1.014
266.931,1.021
266.961,1.006
266.991,1.017
267.021,1.016
267.051,1.011
267.081,1.005
267.111,1.014
267.141,1.026
267.171,1.015
267.201,0.999
267.231,0.985
267.261,1.019
267.291,1.026
267.321,1.022
267.351,1.007
267.381,1.011
267.411,0.999
267.441,1.011
267.471,1.011
267.501,1.008
267.531,1.015
267.561,1.022
267.591,1.011
267.621,1.011
267.651,1.002
267.681,1.007
267.711,1.011
267.741,1.012
267.771,1.013
267.801,1.016
267.831,1.005
267.861,1.005
267.891,1.005
267.921,1.009
267.951,1.013
267.981,1.014
268.011,1.006
268.041,1.009
268.071,1.011
268.101,1.012
268.131,1.014
268.161,1.011
268.191,1.009
268.221,1.010
268.251,1.010
268.281,1.009
268.311,1.008
268.341,1.011
268.371,1.010
268.401,1.010
268.431,1.011
268.461,1.014
268.491,1.014
268.521,1.008
268.551,1.014
268.581,1.010
268.611,1.011
268.641,1.008
268.671,1.010
268.701,1.011
268.731,1.012
268.761,1.013
268.791,1.009
268.821,1.010
268.851,1.008
268.881,1.012
268.911,1.012
268.941,1.015
268.971,1.006
269.001,1.005
269.031,1.009
269.061,1.005
269.091,1.007
269.121,1.009
269.151,1.015
269.181,1.011
269.211,1.007
269.241,1.011
269.271,1.011
269.301,1.006
269.331,1.007
269.361,1.013
269.391,1.010
269.421,1.010
269.451,1.002
269.481,1.004
269.511,1.014
269.541,1.016
269.571,1.009
269.601,1.004
269.631,1.007
269.661,1.009
269.691,1.015
269.721,1.012
269.751,1.007
269.781,1.008
269.811,1.009
269.841,1.010
269.871,1.004
269.901,1.008
269.931,1.012
269.961,1.010
269.991,1.012
270.021,1.014
270.051,1.009
270.081,1.007
270.111,1.013
270.141,1.006
270.171,1.009
270.201,1.013
270.231,1.009
270.261,1.007
270.291,1.008
270.321,1.016
270.351,1.012
270.381,1.011
270.411,1.007
270.441,1.009
270.471,1.012
270.501,1.015
270.531,1.007
270.561,1.007
270.591,1.006
270.621,1.017
270.651,1.011
270.681,1.007
270.711,1.005
270.741,1.015
270.771,1.012
270.801,1.014
270.831,1.018
270.861,1.030
270.891,1.010
270.921,1.001
270.951,1.006
270.981,1.015
271.011,1.012
271.041,1.010
271.071,1.019
271.101,1.012
271.131,1.011
271.161,1.007
271.191,1.010
271.221,1.003
271.251,1.004
271.281,1.018
271.311,0.996
271.341,0.987
271.371,1.004
271.401,0.990
271.431,1.004
271.461,1.030
271.491,1.007
271.521,1.011
271.551,1.011
271.581,0.997
271.611,1.004
271.641,1.006
271.671,1.015
271.701,1.020
271.731,1.003
271.761,0.994
271.791,0.994
271.821,0.993
271.851,0.991
271.881,0.993
271.911,1.017
271.941,1.019
271.971,1.011
272.001,1.004
272.031,1.003
272.061,0.993
272.091,1.001
272.121,1.008
272.151,1.004
272.181,1.000
272.211,1.009
272.241,1.002
272.271,1.009
272.301,1.014
272.331,1.009
272.361,1.008
272.391,1.000
272.421,0.996
272.451,1.008
272.481,1.007
272.511,1.006
272.541,1.000
272.571,1.019
272.601,1.010
272.631,1.013
272.661,1.011
272.691,1.009
272.721,1.009
272.751,1.018
272.781,1.010
272.811,1.014
272.841,1.008
272.871,1.011
272.901,1.010
272.931,1.005
272.961,1.010
272.991,1.003
273.021,1.007
273.051,1.009
273.081,1.010
273.111,1.007
273.141,1.009
273.171,1.006
273.201,1.005
273.231,1.008
273.261,1.006
273.291,1.010
273.321,1.009
273.351,1.011
273.381,1.009
273.411,1.012
273.441,1.008
273.471,1.001
273.501,1.008
273.531,1.011
273.561,1.009
273.591,1.015
273.621,1.009
273.651,1.009
273.681,1.009
273.711,1.005
273.741,1.005
273.771,1.006
273.801,1.014
273.831,1.007
273.861,1.008
273.891,1.008
273.921,1.002
273.951,1.009
273.981,1.017
274.011,1.007
274.041,1.004
274.071,1.007
274.101,1.014
274.131,1.017
274.161,1.009
274.191,1.002
274.221,1.005
274.251,1.007
274.281,1.011
274.311,1.011
274.341,1.013
274.371,1.012
274.401,1.010
274.431,1.013
274.461,0.998
274.491,1.008
274.521,1.023
274.551,0.990
274.581,0.989
274.611,1.017
274.641,1.018
274.671,1.029
274.701,1.030
274.731,1.031
274.761,1.002
274.791,0.997
274.821,1.001
274.851,0.995
274.881,0.988
274.911,1.016
274.941,1.013
274.971,1.014
275.001,1.011
275.031,0.997
275.061,0.989
275.091,0.997
275.121,1.006
275.151,1.003
275.181,1.014
275.211,1.010
275.241,1.005
275.271,1.000
275.301,1.006
275.331,1.006
275.361,1.007
275.391,1.015
275.421,1.013
275.451,1.003
275.481,1.005
275.511,1.013
275.541,1.007
275.571,1.008
275.601,1.009
275.631,1.005
275.661,1.000
275.691,1.008
275.721,1.013
275.751,1.004
275.781,1.002
275.811,1.010
275.841,1.005
275.871,1.009
275.901,1.006
275.931,1.001
275.961,1.006
275.991,1.007
276.021,1.015
276.051,1.015
276.081,1.020
276.111,1.008
276.141,1.002
276.171,1.008
276.201,1.004
276.231,0.999
276.261,1.005
276.291,1.010
276.321,1.009
276.351,1.002
276.381,1.002
276.411,1.007
276.441,1.007
276.471,0.999
276.501,1.011
276.531,1.007
276.561,1.011
276.591,1.021
276.621,1.010
276.651,1.002
276.681,0.996
276.711,1.001
276.741,1.005
276.771,1.001
276.801,1.011
276.831,0.996
276.861,1.004
276.891,1.010
276.921,1.004
276.951,1.007
276.981,1.010
277.011,1.011
277.041,1.013
277.071,1.009
277.101,1.014
277.131,1.001
277.161,1.007
277.191,1.000
277.221,1.010
277.251,1.013
277.281,1.005
277.311,1.008
277.341,1.011
277.371,1.007
277.401,1.006
277.431,1.010
277.461,1.008
277.491,1.006
277.521,1.004
277.551,1.011
277.581,1.010
277.611,1.003
277.641,1.007
277.671,1.011
277.701,1.012
277.731,1.006
277.761,1.005
277.791,1.008
277.821,1.007
277.851,1.003
277.881,1.002
277.911,1.011
277.941,1.011
277.971,1.006
278.001,1.006
278.031,1.002
278.061,1.007
278.091,1.006
278.121,1.013
278.151,1.005
278.181,1.013
278.211,1.004
278.241,1.008
278.271,1.016
278.301,1.006
278.331,1.003
278.361,1.004
278.391,1.013
278.421,1.010
278.451,1.006
278.481,1.010
278.511,1.008
278.541,1.009
278.571,1.007
278.601,1.006
278.631,1.014
278.661,1.007
278.691,1.006
278.721,1.005
278.751,1.008
278.781,1.008
278.811,1.008
278.841,1.005
278.871,1.011
278.901,1.017
278.931,0.995
278.961,1.001
278.991,1.015
279.021,1.012
279.051,1.007
279.081,1.009
279.111,1.012
279.141,1.009
279.171,1.000
279.201,1.004
279.231,1.003
279.261,1.005
279.291,1.004
279.321,1.004
279.351,1.007
279.381,1.012
279.411,1.010
279.441,1.010
279.471,1.002
279.501,1.007
279.531,1.009
279.561,1.001
279.591,1.005
279.621,1.011
279.651,1.007
279.681,1.011
279.711,1.014
279.741,1.004
279.771,1.010
279.801,0.999
279.831,1.008
279.861,1.005
279.891,1.018
279.921,0.995
279.951,1.005
279.981,1.011
280.011,1.008
280.041,1.007
280.071,1.005
280.101,0.998
280.131,1.011
280.161,1.011
280.191,1.005
280.221,1.006
280.251,1.006
280.281,1.009
280.311,1.009
280.341,1.000
280.371,1.006
280.401,1.007
280.431,1.015
280.461,1.013
280.491,1.011
280.521,1.004
280.551,1.002
280.581,1.007
280.611,1.006
280.641,1.006
280.671,1.010
280.701,1.009
280.731,1.009
280.761,1.003
280.791,1.003
280.821,1.011
280.851,1.008
280.881,1.004
280.911,1.003
280.941,1.015
280.971,1.006
281.001,1.005
281.031,1.006
281.061,1.007
281.091,1.007
281.121,1.007
281.151,1.011
281.181,1.007
281.211,1.008
281.241,1.006
281.271,1.006
281.301,1.000
281.331,1.010
281.361,1.011
281.391,1.010
281.421,1.009
281.451,1.004
281.481,1.012
281.511,1.008
281.541,1.002
281.571,1.004
281.601,1.012
281.631,1.011
281.661,1.003
281.691,1.004
281.721,1.010
281.751,1.006
281.781,1.005
281.811,1.008
281.841,1.001
281.871,1.011
281.901,1.000
281.931,1.006
281.961,1.008
281.991,1.002
282.021,1.012
282.051,1.005
282.081,1.004
282.111,1.011
282.141,1.011
282.171,1.007
282.201,1.006
282.231,1.005
282.261,1.003
282.291,1.010
282.321,1.003
282.351,1.007
282.381,1.005
282.411,1.007
282.441,1.009
282.471,1.002
282.501,0.995
282.531,1.012
282.561,1.017
282.591,1.002
282.621,1.007
282.651,1.003
282.681,1.002
282.711,1.011
282.741,1.001
282.771,1.006
282.801,1.006
282.831,1.001
282.861,1.018
282.891,1.016
282.921,1.011
282.951,1.004
282.981,1.014
283.011,1.013
283.041,1.006
283.071,1.001
283.101,1.008
283.131,1.001
283.161,0.997
283.191,1.001
283.221,1.010
283.251,1.013
283.281,1.005
283.311,0.999
283.341,1.002
283.371,1.011
283.401,1.008
283.431,1.000
283.461,1.002
283.491,1.005
283.521,0.998
283.551,1.002
283.581,1.004
283.611,1.004
283.641,1.002
283.671,1.005
283.701,1.008
283.731,1.000
283.761,1.009
283.791,1.011
283.821,1.011
283.851,1.008
283.881,1.010
283.911,1.007
283.941,1.012
283.971,1.007
284.001,1.006
284.031,1.012
284.061,1.002
284.091,0.992
284.121,0.990
284.151,0.996
284.181,1.008
284.211,1.003
284.241,0.998
284.271,1.010
284.301,1.023
284.331,1.020
284.361,1.008
284.391,0.996
284.421,0.990
284.451,0.996
284.481,0.988
284.511,1.012
284.541,1.006
284.571,1.024
284.601,1.020
284.631,1.023
284.661,1.014
284.691,1.013
284.721,1.021
284.751,1.022
284.781,1.011
284.811,1.007
284.841,1.005
284.871,1.005
284.901,1.002
284.931,1.003
284.961,1.013
284.991,1.014
285.021,1.017
285.051,1.015
285.081,1.017
285.111,1.007
285.141,1.010
285.171,1.006
285.201,1.009
285.231,1.011
285.261,1.011
285.291,1.009
285.321,1.006
285.351,1.002
285.381,1.008
285.411,1.016
285.441,1.011
285.471,1.010
285.501,1.008
285.531,1.004
285.561,1.006
285.591,1.018
285.621,1.012
285.651,0.998
285.681,1.008
285.711,1.011
285.741,1.013
285.771,1.005
285.801,1.005
285.831,1.015
285.861,1.000
285.891,1.006
285.921,1.000
285.951,0.996
285.981,1.003
286.011,1.016
286.041,1.013
286.071,1.008
286.101,1.001
286.131,1.011
286.161,1.009
286.191,1.005
286.221,1.009
286.251,1.014
286.281,0.999
286.311,1.001
286.341,1.010
286.371,1.015
286.401,1.005
286.431,1.006
286.461,1.009
286.491,1.007
286.521,1.007
286.551,1.007
286.581,1.005
286.611,1.018
286.641,1.019
286.671,0.997
286.701,1.000
286.731,1.004
286.761,1.007
286.791,1.010
286.821,1.010
286.851,1.007
286.881,1.016
286.911,1.003
286.941,1.001
286.971,0.989
287.001,1.028
287.031,1.024
287.061,0.996
287.091,1.013
287.121,1.012
287.151,0.996
287.181,1.004
287.211,0.997
287.241,1.000
287.271,1.009
287.301,1.017
287.331,1.007
287.361,1.014
287.391,1.014
287.421,1.007
287.451,1.009
287.481,0.996
287.511,0.994
287.541,1.004
287.571,0.998
287.601,0.987
287.631,1.006
287.661,1.002
287.691,1.001
287.721,1.012
287.751,1.021
287.781,1.009
287.811,0.985
287.841,1.007
287.871,1.010
287.901,1.006
287.931,1.028
287.961,1.033
287.991,1.056
288.021,1.047
288.051,1.029
288.081,1.028
288.111,1.035
288.141,1.023
288.171,1.038
288.201,1.037
288.231,1.020
288.261,1.009
288.291,1.013
288.321,1.018
288.351,1.011
288.381,1.013
288.411,1.008
288.441,1.000
288.471,1.003
288.501,1.009
288.531,1.019
288.561,1.004
288.591,1.022
288.621,1.017
288.651,0.999
288.681,1.015
288.711,1.010
288.741,1.000
288.771,1.013
288.801,1.016
288.831,1.000
288.861,1.011
288.891,1.007
288.921,1.001
288.951,1.016
288.981,1.022
289.011,1.036
289.041,1.055
289.071,1.035
289.101,1.006
289.131,1.001
289.161,0.990
289.191,0.986
289.221,0.976
289.251,0.973
289.281,0.998
289.311,0.986
289.341,0.982
289.371,0.987
289.401,0.981
289.431,0.949
289.461,0.986
289.491,1.005
289.521,0.967
289.551,0.974
289.581,1.000
289.611,1.011
289.641,1.049
289.671,1.058
289.701,1.040
289.731,1.051
289.761,1.048
289.791,1.037
289.821,1.034
289.851,1.041
289.881,1.033
289.911,1.041
289.941,1.044
289.971,1.045
290.001,1.045
290.031,1.059
290.061,1.064
290.091,1.053
290.121,1.051
290.151,1.042
290.181,1.042
290.211,1.041
290.241,1.031
290.271,1.033
290.301,1.030
290.331,1.021
290.361,1.021
290.391,1.022
290.421,1.024
290.451,1.024
290.481,1.021
290.511,1.022
290.541,1.023
290.571,1.021
290.601,1.020
290.631,1.012
290.661,1.022
290.691,1.025
290.721,1.025
290.751,1.027
290.781,1.033
290.811,1.029
290.841,1.023
290.871,1.026
290.901,1.025
290.931,1.024
290.961,1.023
290.991,1.021
291.021,1.024
291.051,1.027
291.081,1.028
291.111,1.025
291.141,1.025
291.171,1.020
291.201,1.016
291.231,1.026
291.261,1.027
291.291,1.028
291.321,1.022
291.351,1.027
291.381,1.023
291.411,1.029
291.441,1.023
291.471,1.029
291.501,1.031
291.531,0.989
291.561,1.038
291.591,1.016
291.621,1.031
291.651,1.022
291.681,1.014
291.711,1.012
291.741,1.019
291.771,1.021
291.801,1.021
291.831,1.021
291.861,1.013
291.891,1.019
291.921,1.022
291.951,1.023
291.981,1.021
292.011,1.032
292.041,1.024
292.071,1.025
292.101,1.021
292.131,1.030
292.161,1.016
292.191,1.014
292.221,1.010
292.251,1.014
292.281,1.018
292.311,1.028
292.341,1.022
292.371,1.004
292.401,0.992
292.431,1.020
292.461,1.018
292.491,1.020
292.521,1.016
292.551,1.021
292.581,1.016
292.611,1.021
292.641,1.017
292.671,1.011
292.701,1.005
292.731,0.998
292.761,1.001
292.791,1.010
292.821,1.011
292.851,1.013
292.881,1.032
292.911,1.034
292.941,1.018
292.971,1.005
293.001,1.024
293.031,1.011
293.061,0.999
293.091,1.010
293.121,1.013
293.151,1.003
293.181,1.005
293.211,1.014
293.241,1.021
293.271,1.019
293.301,1.019
293.331,1.014
293.361,1.017
293.391,1.016
293.421,1.009
293.451,1.018
293.481,1.022
293.511,1.008
293.541,1.013
293.571,1.015
293.601,1.004
293.631,1.010
293.661,1.018
293.691,1.014
293.721,1.014
293.751,1.015
293.781,1.013
293.811,1.011
293.841,0.999
293.871,1.006
293.901,1.027
293.931,1.021
293.961,1.006
293.991,0.999
294.021,1.000
294.051,1.016
294.081,1.021
294.111,1.022
294.141,1.027
294.171,1.023
294.201,1.047
294.231,1.021
294.261,1.023
294.291,1.022
294.321,1.000
294.351,0.997
294.381,1.002
294.411,1.026
294.441,1.026
294.471,1.013
294.501,1.006
294.531,1.029
294.561,1.015
294.591,0.992
294.621,1.009
294.651,1.004
294.681,0.995
294.711,1.002
294.741,1.008
294.771,1.010
294.801,1.000
294.831,0.999
294.861,1.007
294.891,1.003
294.921,0.981
294.951,0.972
294.981,0.991
295.011,0.997
295.041,1.003
295.071,0.996
295.101,1.033
295.131,1.017
295.161,0.994
295.191,1.005
295.221,1.021
295.251,1.019
295.281,1.023
295.311,1.016
295.341,1.021
295.371,1.002
295.401,0.998
295.431,0.984
295.461,0.981
295.491,0.992
295.521,0.992
295.551,0.992
295.581,1.015
295.611,1.028
295.641,1.007
295.671,1.029
295.701,1.014
295.731,1.033
295.761,1.030
295.791,1.037
295.821,1.042
295.851,1.034
295.881,1.063
295.911,1.032
295.941,1.041
295.971,1.030
296.001,1.016
296.031,1.021
296.061,1.021
296.091,1.020
296.121,1.028
296.151,1.029
296.181,1.018
296.211,1.012
296.241,1.016
296.271,1.003
296.301,1.006
296.331,0.999
296.361,1.013
296.391,1.010
296.421,1.011
296.451,1.018
296.481,1.018
296.511,1.012
296.541,1.013
296.571,1.019
296.601,1.008
296.631,1.005
296.661,1.018
296.691,1.026
296.721,1.015
296.751,1.016
296.781,0.995
296.811,1.002
296.841,1.009
296.871,1.010
296.901,1.015
296.931,1.000
296.961,1.004
296.991,1.009
297.021,1.010
297.051,1.005
297.081,0.998
297.111,1.003
297.141,1.008
297.171,1.013
297.201,1.004
297.231,1.012
297.261,1.011
297.291,1.009
297.321,1.016
297.351,1.012
297.381,1.014
297.411,1.012
297.441,1.013
297.471,1.014
297.501,1.015
297.531,1.008
297.561,1.002
297.591,1.008
297.621,1.011
297.651,1.017
297.681,1.008
297.711,1.005
297.741,1.009
297.771,1.004
297.801,1.010
297.831,1.015
297.861,1.014
297.891,1.008
297.921,1.012
297.951,1.017
297.981,1.011
298.011,1.011
298.041,1.016
298.071,1.014
298.101,1.005
298.131,1.007
298.161,1.006
298.191,1.021
298.221,1.005
298.251,1.014
298.281,1.012
298.311,1.010
298.341,1.007
298.371,1.013
298.401,1.020
298.431,0.997
298.461,0.998
298.491,1.008
298.521,1.012
298.551,0.999
298.581,1.013
298.611,1.008
298.641,0.994
298.671,0.994
298.701,1.013
298.731,1.002
298.761,1.011
298.791,0.993
298.821,0.994
298.851,1.011
298.881,1.015
298.911,1.003
298.941,1.009
298.971,1.000
299.001,1.006
299.031,1.006
299.061,1.001
299.091,1.020
299.121,0.996
299.151,1.006
299.181,1.005
299.211,1.009
299.241,1.003
299.271,1.008
299.301,1.005
299.331,1.002
299.361,0.991
299.391,0.990
299.421,1.023
299.451,1.007
299.481,1.020
299.511,1.000
299.541,1.003
299.571,1.002
299.601,0.999
299.631,1.001
299.661,1.006
299.691,1.015
299.721,0.995
299.751,1.006
299.781,1.009
299.811,1.006
299.841,0.999
299.871,1.002
299.901,1.011
299.931,1.003
299.961,0.998
299.991,1.004
300.021,1.013
300.051,1.013
300.081,1.005
300.111,1.012
300.141,1.005
300.171,1.011
300.201,1.007
300.231,1.004
300.261,1.001
300.291,1.009
300.321,1.002
300.351,1.002
300.381,1.004
300.411,1.002
300.441,1.007
300.471,0.999
300.501,1.002
300.531,1.009
300.561,1.008
300.591,1.001
300.621,1.007
300.651,1.012
300.681,1.005
300.711,1.007
300.741,1.013
300.771,1.012
300.801,1.004
300.831,1.000
300.861,1.005
300.891,1.012
300.921,1.009
300.951,1.001
300.981,1.003
301.011,1.001
301.041,1.002
301.071,1.008
301.101,1.001
301.131,1.000
301.161,1.005
301.191,1.006
301.221,1.007
301.251,1.027
301.281,1.009
301.311,0.983
301.341,0.994
301.371,1.031
301.401,1.012
301.431,1.021
301.461,1.004
301.491,1.000
301.521,1.000
301.551,1.001
301.581,1.006
301.611,1.015
301.641,1.001
301.671,1.013
301.701,1.013
301.731,1.001
301.761,1.000
301.791,1.005
301.821,1.004
301.851,1.005
301.881,1.008
301.911,1.005
301.941,0.996
301.971,1.002
302.001,1.005
302.031,1.008
302.061,1.007
302.091,1.002
302.121,1.015
302.151,1.005
302.181,1.008
302.211,1.009
302.241,1.016
302.271,1.010
302.301,1.010
302.331,1.006
302.361,1.000
302.391,1.002
302.421,1.014
302.451,1.007
302.481,1.007
302.511,1.006
302.541,1.004
302.571,1.008
302.601,0.999
302.631,1.007
302.661,1.012
302.691,1.011
302.721,1.004
302.751,1.009
302.781,1.002
302.811,1.006
302.841,1.004
302.871,1.006
302.901,1.007
302.931,1.004
302.961,1.007
302.991,1.013
303.021,1.007
303.051,1.008
303.081,1.003
303.111,0.996
303.141,1.002
303.171,1.009
303.201,1.006
303.231,1.004
303.261,1.015
303.291,1.010
303.321,0.997
303.351,1.002
303.381,1.014
303.411,1.011
303.441,1.003
303.471,1.010
303.501,1.005
303.531,1.000
303.561,1.000
303.591,1.008
303.621,1.006
303.651,1.011
303.681,1.008
303.711,1.003
303.741,0.997
303.771,1.003
303.801,1.008
303.831,1.010
303.861,1.005
303.891,1.001
303.921,1.004
303.951,1.007
303.981,1.010
304.011,1.008
304.041,1.007
304.071,1.009
304.101,1.006
304.131,1.005
304.161,1.002
304.191,1.004
304.221,1.006
304.251,1.008
304.281,1.009
304.311,1.003
304.341,1.000
304.371,1.005
304.401,1.005
304.431,1.002
304.461,1.000
304.491,0.992
304.521,0.989
304.551,0.999
304.581,1.002
304.611,1.012
304.641,1.028
304.671,1.019
304.701,1.002
304.731,0.995
304.761,0.994
304.791,1.010
304.821,1.010
304.851,1.014
304.881,1.016
304.911,1.001
304.941,1.004
304.971,1.002
305.001,0.997
305.031,0.996
305.061,1.000
305.091,1.000
305.121,1.006
305.151,1.001
305.181,0.996
305.211,1.000
305.241,1.000
305.271,0.997
305.301,1.012
305.331,1.004
305.361,1.005
305.391,0.998
305.421,1.006
305.451,1.010
305.481,1.011
305.511,1.004
305.541,0.999
305.571,1.006
305.601,1.019
305.631,0.979
305.661,0.995
305.691,1.009
305.721,1.003
305.751,0.994
305.781,0.995
305.811,1.008
305.841,1.013
305.871,0.996
305.901,1.005
305.931,0.999
305.961,0.994
305.991,0.992
306.021,1.002
306.051,1.007
306.081,1.000
306.111,0.997
306.141,1.000
306.171,1.006
306.201,1.012
306.231,1.007
306.261,0.996
306.291,0.999
306.321,0.985
306.351,1.004
306.381,1.018
306.411,1.004
306.441,0.995
306.471,1.011
306.501,1.001
306.531,1.002
306.561,1.004
306.591,1.000
306.621,1.001
306.651,1.005
306.681,1.008
306.711,1.007
306.741,1.006
306.771,1.004
306.801,1.004
306.831,1.001
306.861,1.002
306.891,1.000
306.921,1.003
306.951,1.005
306.981,0.991
307.011,1.001
307.041,0.997
307.071,1.002
307.101,1.010
307.131,0.999
307.161,0.993
307.191,1.004
307.221,1.006
307.251,1.011
307.281,1.006
307.311,0.999
307.341,0.998
307.371,1.010
307.401,1.010
307.431,1.001
307.461,0.998
307.491,1.007
307.521,1.023
307.551,1.017
307.581,1.004
307.611,1.007
307.641,1.001
307.671,0.979
307.701,0.980
307.731,1.008
307.761,1.016
307.791,1.006
307.821,1.008
307.851,1.000
307.881,0.989
307.911,0.981
307.941,0.986
307.971,0.998
308.001,0.996
308.031,0.994
308.061,0.995
308.091,1.007
308.121,1.005
308.151,0.999
308.181,1.000
308.211,1.003
308.241,1.004
308.271,1.005
308.301,1.003
308.331,1.006
308.361,1.009
308.391,1.008
308.421,1.011
308.451,1.006
308.481,1.006
308.511,1.010
308.541,1.015
308.571,1.011
308.601,1.002
308.631,1.002
308.661,1.001
308.691,1.000
308.721,1.002
308.751,1.004
308.781,1.006
308.811,1.002
308.841,1.005
308.871,1.007
308.901,1.000
308.931,1.007
308.961,1.001
308.991,0.999
309.021,1.002
309.051,1.007
309.081,1.009
309.111,1.001
309.141,1.002
309.171,0.996
309.201,1.002
309.231,1.010
309.261,1.007
309.291,1.002
309.321,1.000
309.351,1.004
309.381,1.003
309.411,0.998
309.441,1.003
309.471,1.003
309.501,1.004
309.531,1.002
309.561,0.998
309.591,1.007
309.621,1.007
309.651,1.000
309.681,1.002
309.711,0.994
309.741,1.007
309.771,1.002
309.801,1.001
309.831,1.006
309.861,1.007
309.891,1.005
309.921,1.006
309.951,0.999
309.981,1.000
310.011,1.003
310.041,1.014
310.071,0.996
310.101,1.003
310.131,0.999
310.161,1.004
310.191,1.005
310.221,1.002
310.251,0.997
310.281,1.004
310.311,1.003
310.341,1.002
310.371,0.991
310.401,0.994
310.431,1.005
310.461,1.006
310.491,1.001
310.521,1.004
310.551,1.000
310.581,1.001
310.611,0.997
310.641,1.005
310.671,1.004
310.701,0.998
310.731,1.005
310.761,1.004
310.791,1.002
310.821,1.003
310.851,0.997
310.881,1.000
310.911,1.001
310.941,1.004
310.971,1.003
311.001,1.003
311.031,0.998
311.061,1.010
311.091,1.005
311.121,0.997
311.151,1.001
311.181,1.007
311.211,1.004
311.241,1.002
311.271,1.005
311.301,1.007
311.331,0.999
311.361,1.004
311.391,1.003
311.421,0.998
311.451,0.997
311.481,1.009
311.511,1.013
311.541,1.003
311.571,0.995
311.601,0.992
311.631,0.998
311.661,1.006
311.691,1.009
311.721,1.004
311.751,1.001
311.781,1.005
311.811,1.006
311.841,1.000
311.871,1.001
311.901,0.999
311.931,1.002
311.961,0.998
311.991,1.006
312.021,1.008
312.051,1.003
312.081,1.004
312.111,1.004
312.141,1.006
312.171,0.999
312.201,1.009
312.231,0.997
312.261,1.004
312.291,1.002
312.321,0.993
312.351,0.991
312.381,1.008
312.411,1.023
312.441,1.023
312.471,1.004
312.501,0.985
312.531,1.005
312.561,0.979
312.591,0.996
312.621,1.020
312.651,1.004
312.681,0.997
312.711,1.000
312.741,1.000
312.771,1.028
312.801,0.999
312.831,1.002
312.861,0.998
312.891,1.029
312.921,0.994
312.951,0.990
312.981,1.002
313.011,1.011
313.041,1.012
313.071,1.006
313.101,1.002
313.131,1.000
313.161,0.993
313.191,0.992
313.221,1.001
313.251,1.000
313.281,1.003
313.311,1.003
313.341,1.002
313.371,1.014
313.401,1.009
313.431,1.003
313.461,1.007
313.491,0.997
313.521,1.001
313.551,1.018
313.581,1.002
313.611,1.003
313.641,1.007
313.671,0.992
313.701,0.991
