df_hash,22ZHK4.3SLRU5
236.844,1.020
236.874,1.021
236.904,1.025
236.934,1.028
236.964,1.026
236.994,1.029
237.024,1.018
237.054,0.993
237.084,0.985
237.114,1.003
237.144,1.004
237.174,1.013
237.204,1.012
237.234,1.019
237.264,1.028
237.294,1.036
237.324,1.033
237.354,1.035
237.384,1.019
237.414,1.015
237.444,1.025
237.474,1.005
237.504,1.014
237.534,1.021
237.564,1.014
237.594,1.023
237.624,1.042
237.654,1.036
237.684,1.056
237.714,1.095
237.744,1.077
237.774,1.092
237.804,1.022
237.834,0.970
237.864,0.926
237.894,0.932
237.924,0.938
237.954,0.957
237.984,0.968
238.014,0.985
238.044,1.012
238.074,1.020
238.104,1.025
238.134,1.008
238.164,0.997
238.194,1.005
238.224,0.999
238.254,0.992
238.284,0.993
238.314,0.990
238.344,0.986
238.374,0.993
238.404,1.008
238.434,1.003
238.464,1.001
238.494,1.005
238.524,1.004
238.554,0.996
238.584,0.991
238.614,0.988
238.644,0.992
238.674,0.996
238.704,0.999
238.734,0.985
238.764,0.978
238.794,0.989
238.824,0.990
238.854,0.992
238.884,0.995
238.914,1.000
238.944,0.999
238.974,0.996
239.004,0.991
239.034,0.999
239.064,0.999
239.094,0.992
239.124,0.991
239.154,0.989
239.184,0.980
239.214,1.000
239.244,1.002
239.274,0.992
239.304,0.993
239.334,0.984
239.364,0.987
239.394,0.993
239.424,1.003
239.454,0.998
239.484,0.998
239.514,1.000
239.544,0.998
239.574,0.996
239.604,0.996
239.634,1.000
239.664,0.998
239.694,0.998
239.724,1.000
239.754,0.999
239.784,0.996
239.814,0.996
239.844,0.997
239.874,0.997
239.904,0.993
239.934,0.996
239.964,1.001
239.994,1.000
240.024,0.996
240.054,1.001
240.084,0.993
240.114,0.994
240.144,1.000
240.174,0.997
240.204,0.990
240.234,1.004
240.264,1.005
240.294,1.000
240.324,1.001
240.354,0.994
240.384,1.001
240.414,0.995
240.444,0.997
240.474,0.996
240.504,0.998
240.534,0.998
240.564,0.999
240.594,0.998
240.624,0.999
240.654,1.005
240.684,1.004
240.714,0.998
240.744,0.993
240.774,0.994
240.804,0.998
240.834,1.000
240.864,0.995
240.894,0.997
240.924,1.000
240.954,1.004
240.984,1.001
241.014,0.999
241.044,1.003
241.074,0.995
241.104,0.998
241.134,0.995
241.164,0.997
241.194,0.997
241.224,0.999
241.254,1.002
241.284,0.998
241.314,0.997
241.344,1.002
241.374,0.998
241.404,0.997
241.434,0.995
241.464,0.999
241.494,1.000
241.524,1.000
241.554,0.992
241.584,0.999
241.614,1.000
241.644,0.999
241.674,1.000
241.704,1.003
241.734,0.998
241.764,0.997
241.794,1.003
241.824,0.999
241.854,1.003
241.884,1.000
241.914,0.997
241.944,0.999
241.974,1.001
242.004,0.996
242.034,1.001
242.064,1.000
242.094,0.998
242.124,0.999
242.154,0.996
242.184,1.000
242.214,0.998
242.244,0.991
242.274,0.994
242.304,1.000
242.334,1.000
242.364,0.998
242.394,0.998
242.424,0.998
242.454,0.997
242.484,0.997
242.514,0.997
242.544,0.999
242.574,0.994
242.604,1.007
242.634,1.027
242.664,1.037
242.694,1.020
242.724,1.002
242.754,0.988
242.784,0.973
242.814,0.962
242.844,0.968
242.874,0.981
242.904,0.996
242.934,1.002
242.964,0.999
242.994,1.000
243.024,0.999
243.054,0.992
243.084,0.990
243.114,0.993
243.144,0.995
243.174,0.996
243.204,0.992
243.234,0.989
243.264,0.989
243.294,0.993
243.324,0.991
243.354,0.994
243.384,0.994
243.414,0.992
243.444,0.995
243.474,1.001
243.504,0.997
243.534,0.992
243.564,0.988
243.594,0.989
243.624,0.992
243.654,0.997
243.684,0.994
243.714,0.993
243.744,1.000
243.774,0.997
243.804,0.997
243.834,0.996
243.864,0.994
243.894,0.989
243.924,0.980
243.954,0.970
243.984,0.975
244.014,1.000
244.044,0.994
244.074,0.989
244.104,0.987
244.134,0.993
244.164,0.995
244.194,0.992
244.224,0.992
244.254,1.001
244.284,1.006
244.314,1.001
244.344,1.006
244.374,1.017
244.404,1.001
244.434,1.016
244.464,1.028
244.494,1.025
244.524,1.011
244.554,1.020
244.584,1.030
244.614,1.021
244.644,1.022
244.674,1.031
244.704,1.039
244.734,1.043
244.764,0.999
244.794,0.974
244.824,1.013
244.854,1.037
244.884,1.041
244.914,1.003
244.944,0.977
244.974,1.021
245.004,1.051
245.034,1.052
245.064,0.991
245.094,0.991
245.124,1.009
245.154,1.022
245.184,1.026
245.214,1.022
245.244,1.012
245.274,1.008
245.304,1.010
245.334,1.020
245.364,1.021
245.394,1.021
245.424,1.015
245.454,1.015
245.484,1.015
245.514,1.017
245.544,1.013
245.574,1.012
245.604,1.013
245.634,1.013
245.664,1.018
245.694,1.019
245.724,1.020
245.754,1.019
245.784,1.020
245.814,1.016
245.844,1.015
245.874,1.010
245.904,1.011
245.934,1.016
245.964,1.019
245.994,1.014
246.024,1.014
246.054,1.015
246.084,1.017
246.114,1.016
246.144,1.013
246.174,1.012
246.204,1.016
246.234,1.010
246.264,1.011
246.294,1.011
246.324,1.014
246.354,1.022
246.384,1.028
246.414,1.024
246.444,0.997
246.474,1.000
246.504,1.014
246.534,1.017
246.564,1.018
246.594,1.014
246.624,1.008
246.654,1.013
246.684,1.008
246.714,1.007
246.744,1.007
246.774,1.015
246.804,1.031
246.834,1.033
246.864,1.030
246.894,1.011
246.924,1.005
246.954,1.014
246.984,0.999
247.014,1.002
247.044,1.012
247.074,1.020
247.104,1.020
247.134,1.021
247.164,1.021
247.194,1.023
247.224,1.019
247.254,1.020
247.284,1.023
247.314,1.019
247.344,1.019
247.374,1.015
247.404,1.017
247.434,1.021
247.464,1.017
247.494,1.016
247.524,1.009
247.554,1.010
247.584,1.012
247.614,1.020
247.644,1.012
247.674,1.011
247.704,1.021
247.734,1.017
247.764,1.013
247.794,1.023
247.824,1.025
247.854,1.022
247.884,1.021
247.914,1.021
247.944,1.018
247.974,1.014
248.004,1.023
248.034,1.027
248.064,1.024
248.094,1.020
248.124,1.020
248.154,1.017
248.184,1.019
248.214,1.016
248.244,1.014
248.274,1.013
248.304,1.019
248.334,1.021
248.364,1.019
248.394,1.024
248.424,1.018
248.454,1.017
248.484,1.017
248.514,1.017
248.544,1.016
248.574,1.019
248.604,1.013
248.634,1.018
248.664,1.015
248.694,1.018
248.724,1.019
248.754,1.019
248.784,1.019
248.814,1.018
248.844,1.016
248.874,1.018
248.904,1.017
248.934,1.013
248.964,1.016
248.994,1.019
249.024,1.013
249.054,1.017
249.084,1.021
249.114,1.025
249.144,1.018
249.174,1.018
249.204,1.021
249.234,1.022
249.264,1.020
249.294,1.014
249.324,1.020
249.354,1.015
249.384,1.018
249.414,1.015
249.444,1.019
249.474,1.020
249.504,1.015
249.534,1.015
249.564,1.019
249.594,1.015
249.624,1.015
249.654,1.019
249.684,1.019
249.714,1.019
249.744,1.022
249.774,1.022
249.804,1.017
249.834,1.019
249.864,1.020
249.894,1.020
249.924,1.021
249.954,1.017
249.984,1.015
250.014,1.017
250.044,1.013
250.074,1.021
250.104,1.018
250.134,1.007
250.164,1.002
250.194,1.015
250.224,1.033
250.254,1.038
250.284,1.034
250.314,1.034
250.344,1.026
250.374,1.019
250.404,1.013
250.434,0.998
250.464,1.008
250.494,1.012
250.524,1.029
250.554,1.020
250.584,1.020
250.614,1.017
250.644,1.016
250.674,1.016
250.704,1.024
250.734,1.023
250.764,1.021
250.794,1.018
250.824,1.016
250.854,1.013
250.884,1.006
250.914,1.007
250.944,1.007
250.974,1.011
251.004,1.018
251.034,1.019
251.064,1.013
251.094,1.013
251.124,1.012
251.154,1.015
251.184,1.013
251.214,1.022
251.244,1.023
251.274,1.022
251.304,1.017
251.334,1.014
251.364,1.014
251.394,1.008
251.424,1.005
251.454,0.999
251.484,1.009
251.514,1.012
251.544,1.018
251.574,1.017
251.604,1.017
251.634,1.017
251.664,1.014
251.694,1.013
251.724,1.015
251.754,1.013
251.784,1.012
251.814,1.013
251.844,1.015
251.874,1.014
251.904,1.013
251.934,1.014
251.964,1.014
251.994,1.018
252.024,1.008
252.054,1.008
252.084,1.011
252.114,1.005
252.144,1.021
252.174,1.015
252.204,1.017
252.234,1.011
252.264,1.014
252.294,1.010
252.324,1.012
252.354,1.015
252.384,1.014
252.414,1.016
252.444,1.014
252.474,1.010
252.504,1.012
252.534,1.011
252.564,1.010
252.594,1.012
252.624,1.013
252.654,1.012
252.684,1.015
252.714,1.017
252.744,1.025
252.774,1.020
252.804,1.017
252.834,1.020
252.864,1.017
252.894,1.012
252.924,1.018
252.954,1.026
252.984,1.025
253.014,1.013
253.044,1.012
253.074,1.011
253.104,1.014
253.134,1.005
253.164,1.009
253.194,1.009
253.224,1.009
253.254,1.009
253.284,1.010
253.314,1.013
253.344,1.021
253.374,1.025
253.404,1.022
253.434,1.021
253.464,1.013
253.494,1.015
253.524,1.014
253.554,1.010
253.584,1.014
253.614,1.016
253.644,1.015
253.674,1.019
253.704,1.017
253.734,1.013
253.764,1.019
253.794,1.014
253.824,1.013
253.854,1.014
253.884,1.016
253.914,1.019
253.944,1.021
253.974,1.022
254.004,1.026
254.034,1.045
254.064,1.100
254.094,1.144
254.124,1.165
254.154,1.133
254.184,1.044
254.214,0.920
254.244,0.902
254.274,0.900
254.304,0.897
254.334,0.922
254.364,0.949
254.394,0.958
254.424,0.987
254.454,1.004
254.484,0.999
254.514,0.970
254.544,0.980
254.574,0.997
254.604,0.988
254.634,0.977
254.664,0.984
254.694,0.988
254.724,0.978
254.754,0.981
254.784,0.984
254.814,0.970
254.844,0.992
254.874,0.996
254.904,0.992
254.934,0.981
254.964,0.989
254.994,0.986
255.024,0.978
255.054,0.982
255.084,0.972
255.114,0.977
255.144,0.996
255.174,0.998
255.204,1.004
255.234,1.007
255.264,1.002
255.294,0.992
255.324,0.980
255.354,0.981
255.384,0.986
255.414,0.989
255.444,0.986
255.474,0.988
255.504,0.999
255.534,0.998
255.564,0.997
255.594,0.983
255.624,0.983
255.654,0.979
255.684,0.994
255.714,0.996
255.744,0.999
255.774,0.986
255.804,0.991
255.834,0.987
255.864,0.992
255.894,1.008
255.924,0.996
255.954,0.990
255.984,0.985
256.014,0.983
256.044,0.989
256.074,0.990
256.104,0.980
256.134,0.983
256.164,0.999
256.194,0.995
256.224,1.006
256.254,1.006
256.284,1.005
256.314,0.997
256.344,0.985
256.374,0.999
256.404,0.997
256.434,0.993
256.464,0.988
256.494,0.995
256.524,1.007
256.554,1.000
256.584,0.997
256.614,1.005
256.644,1.004
256.674,0.994
256.704,0.998
256.734,1.004
256.764,1.005
256.794,1.001
256.824,1.003
256.854,1.004
256.884,0.996
256.914,1.002
256.944,1.005
256.974,1.001
257.004,1.000
257.034,1.001
257.064,0.999
257.094,0.999
257.124,1.007
257.154,1.004
257.184,1.014
257.214,1.016
257.244,1.005
257.274,1.002
257.304,1.003
257.334,0.999
257.364,0.995
257.394,0.992
257.424,0.987
257.454,0.996
257.484,0.999
257.514,1.007
257.544,1.013
257.574,1.013
257.604,1.013
257.634,1.007
257.664,1.000
257.694,1.000
257.724,0.999
257.754,1.005
257.784,1.016
257.814,1.022
257.844,1.021
257.874,1.024
257.904,1.030
257.934,1.027
257.964,1.023
257.994,1.014
258.024,1.006
258.054,1.014
258.084,1.018
258.114,1.013
258.144,1.019
258.174,1.022
258.204,1.022
258.234,1.024
258.264,1.026
258.294,1.021
258.324,1.020
258.354,1.021
258.384,1.022
258.414,1.024
258.444,1.027
258.474,1.024
258.504,1.016
258.534,1.018
258.564,1.019
258.594,1.018
258.624,1.020
258.654,1.020
258.684,1.019
258.714,1.020
258.744,1.025
258.774,1.021
258.804,1.018
258.834,1.019
258.864,1.015
258.894,1.017
258.924,1.015
258.954,1.018
258.984,1.021
259.014,1.026
259.044,1.022
259.074,1.022
259.104,1.020
259.134,1.014
259.164,1.019
259.194,1.015
259.224,1.016
259.254,1.018
259.284,1.020
259.314,1.020
259.344,1.030
259.374,1.027
259.404,1.020
259.434,1.018
259.464,1.013
259.494,1.014
259.524,1.017
259.554,1.018
259.584,1.018
259.614,1.023
259.644,1.024
259.674,1.023
259.704,1.019
259.734,1.018
259.764,1.018
259.794,1.015
259.824,1.016
259.854,1.012
259.884,1.015
259.914,1.017
259.944,1.021
259.974,1.017
260.004,1.020
260.034,1.019
260.064,1.017
260.094,1.021
260.124,1.021
260.154,1.018
260.184,1.020
260.214,1.016
260.244,1.019
260.274,1.023
260.304,1.019
260.334,1.016
260.364,1.015
260.394,1.014
260.424,1.014
260.454,1.021
260.484,1.021
260.514,1.023
260.544,1.022
260.574,1.021
260.604,1.024
260.634,1.022
260.664,1.021
260.694,1.021
260.724,1.021
260.754,1.016
260.784,1.019
260.814,1.021
260.844,1.024
260.874,1.019
260.904,1.018
260.934,1.018
260.964,1.014
260.994,1.017
261.024,1.018
261.054,1.019
261.084,1.017
261.114,1.017
261.144,1.024
261.174,1.021
261.204,1.019
261.234,1.017
261.264,1.015
261.294,1.021
261.324,1.021
261.354,1.024
261.384,1.026
261.414,1.019
261.444,1.020
261.474,1.017
261.504,1.020
261.534,1.020
261.564,1.017
261.594,1.019
261.624,1.023
261.654,1.021
261.684,1.023
261.714,1.020
261.744,1.020
261.774,1.018
261.804,1.020
261.834,1.017
261.864,1.017
261.894,1.019
261.924,1.017
261.954,1.021
261.984,1.018
262.014,1.018
262.044,1.016
262.074,1.019
262.104,1.018
262.134,1.019
262.164,1.019
262.194,1.021
262.224,1.019
262.254,1.016
262.284,1.024
262.314,1.021
262.344,1.021
262.374,1.021
262.404,1.017
262.434,1.018
262.464,1.019
262.494,1.020
262.524,1.021
262.554,1.020
262.584,1.019
262.614,1.021
262.644,1.017
262.674,1.019
262.704,1.021
262.734,1.021
262.764,1.020
262.794,1.018
262.824,1.020
262.854,1.018
262.884,1.020
262.914,1.020
262.944,1.016
262.974,1.021
263.004,1.020
263.034,1.021
263.064,1.019
263.094,1.015
263.124,1.018
263.154,1.023
263.184,1.023
263.214,1.017
263.244,1.021
263.274,1.016
263.304,1.021
263.334,1.021
263.364,1.020
263.394,1.021
263.424,1.019
263.454,1.019
263.484,1.021
263.514,1.021
263.544,1.021
263.574,1.021
263.604,1.022
263.634,1.018
263.664,1.021
263.694,1.021
263.724,1.019
263.754,1.018
263.784,1.020
263.814,1.022
263.844,1.021
263.874,1.020
263.904,1.019
263.934,1.019
263.964,1.016
263.994,1.021
264.024,1.019
264.054,1.023
264.084,1.024
264.114,1.022
264.144,1.023
264.174,1.020
264.204,1.017
264.234,1.018
264.264,1.021
264.294,1.018
264.324,1.019
264.354,1.020
264.384,1.018
264.414,1.020
264.444,1.021
264.474,1.021
264.504,1.021
264.534,1.021
264.564,1.017
264.594,1.019
264.624,1.021
264.654,1.018
264.684,1.020
264.714,1.022
264.744,1.020
264.774,1.021
264.804,1.019
264.834,1.019
264.864,1.022
264.894,1.021
264.924,1.019
264.954,1.018
264.984,1.020
265.014,1.025
265.044,1.021
265.074,1.019
265.104,1.016
265.134,1.019
265.164,1.019
265.194,1.021
265.224,1.016
265.254,1.020
265.284,1.018
265.314,1.020
265.344,1.019
265.374,1.020
265.404,1.019
265.434,1.021
265.464,1.019
265.494,1.020
265.524,1.019
265.554,1.017
265.584,1.018
265.614,1.015
265.644,1.022
265.674,1.017
265.704,1.017
265.734,1.021
265.764,1.020
265.794,1.023
265.824,1.021
265.854,1.020
265.884,1.019
265.914,1.018
265.944,1.020
265.974,1.020
266.004,1.021
266.034,1.020
266.064,1.020
266.094,1.020
266.124,1.021
266.154,1.021
266.184,1.022
266.214,1.021
266.244,1.021
266.274,1.021
266.304,1.019
266.334,1.019
266.364,1.019
266.394,1.019
266.424,1.020
266.454,1.019
266.484,1.021
266.514,1.021
266.544,1.021
266.574,1.023
266.604,1.021
266.634,1.020
266.664,1.019
266.694,1.018
266.724,1.021
266.754,1.021
266.784,1.024
266.814,1.020
266.844,1.021
266.874,1.021
266.904,1.022
266.934,1.021
266.964,1.022
266.994,1.020
267.024,1.021
267.054,1.022
267.084,1.023
267.114,1.021
267.144,1.018
267.174,1.021
267.204,1.021
267.234,1.022
267.264,1.023
267.294,1.019
267.324,1.021
267.354,1.020
267.384,1.022
267.414,1.022
267.444,1.021
267.474,1.021
267.504,1.023
267.534,1.021
267.564,1.019
267.594,1.019
267.624,1.024
267.654,1.022
267.684,1.021
267.714,1.021
267.744,1.021
267.774,1.023
267.804,1.018
267.834,1.021
267.864,1.021
267.894,1.019
267.924,1.021
267.954,1.020
267.984,1.019
268.014,1.020
268.044,1.021
268.074,1.025
268.104,1.025
268.134,1.026
268.164,1.022
268.194,1.018
268.224,1.011
268.254,1.013
268.284,1.017
268.314,1.019
268.344,1.021
268.374,1.026
268.404,1.029
268.434,1.033
268.464,1.027
268.494,1.020
268.524,1.008
268.554,1.017
268.584,1.021
268.614,1.013
268.644,1.015
268.674,1.013
268.704,1.017
268.734,1.021
268.764,1.018
268.794,1.020
268.824,1.023
268.854,1.016
268.884,1.019
268.914,1.021
268.944,1.020
268.974,1.013
269.004,1.016
269.034,1.018
269.064,1.019
269.094,1.030
269.124,1.037
269.154,1.027
269.184,1.021
269.214,1.017
269.244,1.010
269.274,1.004
269.304,0.991
269.334,0.977
269.364,1.003
269.394,1.048
269.424,1.086
269.454,1.068
269.484,1.054
269.514,1.032
269.544,0.999
269.574,1.005
269.604,1.004
269.634,1.012
269.664,0.992
269.694,0.996
269.724,1.027
269.754,1.031
269.784,1.030
269.814,1.014
269.844,0.997
269.874,1.007
269.904,1.042
269.934,1.025
269.964,1.024
269.994,1.002
270.024,0.992
270.054,0.997
270.084,1.004
270.114,0.995
270.144,1.009
270.174,1.009
270.204,1.008
270.234,1.017
270.264,1.022
270.294,1.013
270.324,0.995
270.354,1.014
270.384,1.019
270.414,1.013
270.444,1.010
270.474,1.013
270.504,1.021
270.534,1.023
270.564,1.027
270.594,1.011
270.624,1.003
270.654,1.007
270.684,1.020
270.714,1.024
270.744,1.021
270.774,1.018
270.804,1.005
270.834,1.006
270.864,1.007
270.894,1.010
270.924,1.006
270.954,1.007
270.984,1.016
271.014,1.020
271.044,1.020
271.074,0.990
271.104,0.995
271.134,1.012
271.164,1.019
271.194,1.011
271.224,1.007
271.254,1.014
271.284,1.020
271.314,1.006
271.344,0.988
271.374,0.995
271.404,1.002
271.434,1.004
271.464,1.010
271.494,1.026
271.524,1.078
271.554,0.912
271.584,1.051
271.614,1.166
271.644,1.146
271.674,1.031
271.704,0.940
271.734,1.001
271.764,1.014
271.794,0.943
271.824,0.962
271.854,0.988
271.884,1.008
271.914,1.021
271.944,1.031
271.974,1.024
272.004,1.030
272.034,1.023
272.064,1.026
272.094,1.024
272.124,1.029
272.154,1.028
272.184,1.016
272.214,1.006
272.244,1.002
272.274,1.011
272.304,1.025
272.334,1.018
272.364,1.018
272.394,1.021
272.424,1.017
272.454,1.016
272.484,1.024
272.514,1.022
272.544,1.020
272.574,1.017
272.604,1.018
272.634,1.013
272.664,1.009
272.694,1.014
272.724,1.014
272.754,1.018
272.784,1.024
272.814,1.032
272.844,1.036
272.874,1.033
272.904,1.020
272.934,1.012
272.964,1.003
272.994,1.001
273.024,0.994
273.054,1.002
273.084,1.016
273.114,1.021
273.144,1.027
273.174,1.021
273.204,1.021
273.234,1.023
273.264,1.022
273.294,1.024
273.324,1.018
273.354,1.023
273.384,1.022
273.414,1.025
273.444,1.005
273.474,0.995
273.504,0.983
273.534,1.002
273.564,1.013
273.594,1.012
273.624,1.016
273.654,1.023
273.684,1.016
273.714,1.019
273.744,1.012
273.774,1.020
273.804,1.019
273.834,1.016
273.864,1.017
273.894,1.017
273.924,1.020
273.954,1.026
273.984,1.016
274.014,1.014
274.044,1.011
274.074,1.018
274.104,1.021
274.134,1.020
274.164,1.020
274.194,1.011
274.224,1.014
274.254,1.011
274.284,1.012
274.314,1.010
274.344,1.011
274.374,1.011
274.404,1.014
274.434,1.014
274.464,1.012
274.494,1.019
274.524,1.021
274.554,1.020
274.584,1.015
274.614,1.015
274.644,1.010
274.674,1.003
274.704,1.001
274.734,1.008
274.764,1.015
274.794,1.021
274.824,1.021
274.854,1.023
274.884,1.026
274.914,1.016
274.944,1.021
274.974,1.006
275.004,1.005
275.034,1.009
275.064,1.009
275.094,1.007
275.124,1.020
275.154,1.019
275.184,1.008
275.214,1.017
275.244,1.020
275.274,1.003
275.304,1.012
275.334,1.020
275.364,1.019
275.394,1.008
275.424,1.015
275.454,1.008
275.484,1.017
275.514,1.010
275.544,1.013
275.574,1.012
275.604,1.018
275.634,1.011
275.664,1.010
275.694,1.013
275.724,1.017
275.754,1.019
275.784,1.013
275.814,1.017
275.844,1.017
275.874,1.012
275.904,1.011
275.934,1.014
275.964,1.010
275.994,1.011
276.024,1.007
276.054,1.013
276.084,1.014
276.114,1.016
276.144,1.018
276.174,1.016
276.204,1.011
276.234,1.009
276.264,1.011
276.294,1.015
276.324,1.018
276.354,1.017
276.384,1.009
276.414,1.013
276.444,1.010
276.474,1.017
276.504,1.020
276.534,1.014
276.564,1.010
276.594,1.014
276.624,1.007
276.654,1.012
276.684,1.016
276.714,1.011
276.744,1.009
276.774,1.007
276.804,1.007
276.834,1.017
276.864,1.013
276.894,1.010
276.924,1.014
276.954,1.015
276.984,1.013
277.014,1.016
277.044,1.013
277.074,1.014
277.104,1.012
277.134,1.015
277.164,1.015
277.194,1.009
277.224,1.003
277.254,1.000
277.284,1.006
277.314,1.012
277.344,1.013
277.374,1.010
277.404,1.018
277.434,1.015
277.464,1.011
277.494,1.008
277.524,1.008
277.554,1.010
277.584,1.012
277.614,1.008
277.644,1.004
277.674,1.019
277.704,1.017
277.734,1.014
277.764,1.016
277.794,1.011
277.824,1.014
277.854,1.018
277.884,1.011
277.914,1.014
277.944,1.023
277.974,1.021
278.004,1.013
278.034,1.011
278.064,1.014
278.094,1.003
278.124,1.006
278.154,1.012
278.184,1.016
278.214,1.019
278.244,1.018
278.274,1.016
278.304,1.015
278.334,1.012
278.364,1.006
278.394,1.009
278.424,1.006
278.454,1.006
278.484,1.010
278.514,1.019
278.544,1.013
278.574,1.012
278.604,1.012
278.634,1.009
278.664,1.008
278.694,1.014
278.724,1.013
278.754,1.016
278.784,1.018
278.814,1.014
278.844,1.012
278.874,1.019
278.904,1.012
278.934,1.010
278.964,1.011
278.994,1.017
279.024,1.005
279.054,1.005
279.084,1.017
279.114,1.010
279.144,1.009
279.174,1.013
279.204,1.012
279.234,1.012
279.264,1.002
279.294,0.992
279.324,1.015
279.354,1.035
279.384,1.030
279.414,1.033
279.444,1.038
279.474,1.018
279.504,1.005
279.534,1.014
279.564,1.024
279.594,1.006
279.624,1.004
279.654,1.010
279.684,1.002
279.714,1.003
279.744,0.996
279.774,0.997
279.804,1.003
279.834,1.004
279.864,1.011
279.894,1.028
279.924,1.027
279.954,1.005
279.984,0.997
280.014,1.003
280.044,0.997
280.074,1.010
280.104,1.021
280.134,1.007
280.164,1.008
280.194,1.004
280.224,1.002
280.254,1.000
280.284,1.000
280.314,1.010
280.344,1.013
280.374,1.012
280.404,1.013
280.434,1.009
280.464,1.004
280.494,1.001
280.524,1.000
280.554,1.000
280.584,1.012
280.614,1.016
280.644,1.019
280.674,1.012
280.704,1.010
280.734,1.008
280.764,1.014
280.794,1.012
280.824,1.012
280.854,1.010
280.884,1.014
280.914,1.014
280.944,1.013
280.974,1.014
281.004,1.015
281.034,1.016
281.064,1.014
281.094,1.001
281.124,1.001
281.154,1.000
281.184,1.005
281.214,1.006
281.244,1.015
281.274,1.013
281.304,1.014
281.334,1.022
281.364,1.012
281.394,1.003
281.424,1.023
281.454,1.027
281.484,1.008
281.514,1.006
281.544,1.016
281.574,1.014
281.604,1.004
281.634,1.000
281.664,0.992
281.694,0.988
281.724,0.997
281.754,0.996
281.784,1.005
281.814,1.025
281.844,1.021
281.874,1.014
281.904,1.022
281.934,1.015
281.964,1.014
281.994,1.016
282.024,1.017
282.054,1.013
282.084,1.009
282.114,1.006
282.144,1.005
282.174,1.009
282.204,1.012
282.234,1.011
282.264,1.005
282.294,1.013
282.324,1.022
282.354,1.026
282.384,1.015
282.414,1.013
282.444,1.014
282.474,1.013
282.504,1.011
282.534,1.017
282.564,1.019
282.594,1.017
282.624,1.009
282.654,1.008
282.684,1.001
282.714,1.003
282.744,1.008
282.774,0.999
282.804,1.019
282.834,1.019
282.864,1.020
282.894,1.022
282.924,1.021
282.954,1.008
282.984,0.997
283.014,0.992
283.044,0.990
283.074,0.998
283.104,1.009
283.134,1.004
283.164,1.004
283.194,1.004
283.224,1.020
283.254,1.023
283.284,1.020
283.314,1.021
283.344,1.014
283.374,1.005
283.404,1.004
283.434,1.007
283.464,1.007
283.494,1.011
283.524,1.006
283.554,1.011
283.584,1.011
283.614,1.010
283.644,1.011
283.674,1.013
283.704,1.009
283.734,1.018
283.764,1.016
283.794,1.008
283.824,1.007
283.854,1.010
283.884,1.013
283.914,1.014
283.944,1.021
283.974,1.012
284.004,1.009
284.034,1.011
284.064,1.015
284.094,1.011
284.124,1.001
284.154,1.013
284.184,1.017
284.214,1.006
284.244,1.006
284.274,1.011
284.304,1.011
284.334,1.016
284.364,1.020
284.394,1.016
284.424,1.016
284.454,1.010
284.484,1.011
284.514,1.021
284.544,1.003
284.574,0.999
284.604,0.995
284.634,0.984
284.664,0.970
284.694,0.990
284.724,1.016
284.754,1.044
284.784,1.051
284.814,1.041
284.844,1.039
284.874,1.030
284.904,1.036
284.934,1.040
284.964,1.024
284.994,1.003
285.024,1.009
285.054,1.007
285.084,0.997
285.114,1.007
285.144,1.009
285.174,1.018
285.204,1.016
285.234,0.996
285.264,0.991
285.294,0.992
285.324,0.991
285.354,0.995
285.384,1.011
285.414,1.014
285.444,1.016
285.474,1.021
285.504,1.012
285.534,1.031
285.564,1.021
285.594,1.009
285.624,1.014
285.654,1.014
285.684,1.010
285.714,0.998
285.744,0.987
285.774,0.991
285.804,0.991
285.834,1.001
285.864,1.016
285.894,1.024
285.924,1.022
285.954,1.039
285.984,1.033
286.014,1.033
286.044,1.024
286.074,1.021
286.104,1.011
286.134,1.009
286.164,1.000
286.194,0.998
286.224,1.006
286.254,1.004
286.284,1.002
286.314,1.008
286.344,1.004
286.374,1.013
286.404,1.015
286.434,1.017
286.464,1.027
286.494,1.024
286.524,1.023
286.554,1.014
286.584,0.998
286.614,0.990
286.644,0.986
286.674,0.987
286.704,0.995
286.734,1.001
286.764,1.018
286.794,1.023
286.824,1.019
286.854,1.013
286.884,1.003
286.914,1.014
286.944,1.015
286.974,1.009
287.004,1.004
287.034,1.010
287.064,1.006
287.094,1.010
287.124,1.007
287.154,1.007
287.184,1.008
287.214,1.006
287.244,1.010
287.274,1.015
287.304,1.005
287.334,1.005
287.364,1.004
287.394,1.002
287.424,1.011
287.454,1.004
287.484,1.009
287.514,1.013
287.544,1.016
287.574,1.011
287.604,1.012
287.634,1.017
287.664,1.012
287.694,1.000
287.724,1.002
287.754,1.009
287.784,1.003
287.814,1.008
287.844,1.010
287.874,1.012
287.904,1.010
287.934,1.008
287.964,1.012
287.994,1.006
288.024,1.007
288.054,1.001
288.084,1.006
288.114,0.993
288.144,0.994
288.174,0.996
288.204,0.991
288.234,1.002
288.264,1.010
288.294,1.033
288.324,1.037
288.354,1.048
288.384,1.014
288.414,1.007
288.444,1.028
288.474,1.021
288.504,1.022
288.534,1.023
288.564,1.021
288.594,1.020
288.624,1.008
288.654,1.000
288.684,0.997
288.714,0.988
288.744,0.989
288.774,0.988
288.804,0.988
288.834,1.000
288.864,1.016
288.894,1.019
288.924,1.022
288.954,1.013
288.984,1.009
289.014,1.016
289.044,1.008
289.074,1.007
289.104,1.014
289.134,1.007
289.164,1.009
289.194,1.008
289.224,1.014
