df_hash,22ZHK4.3SLRU5
122.279,188
122.304,156
122.329,125
122.354,95
122.379,62
122.404,23
122.429,-10
122.454,-15
122.479,24
122.504,96
122.529,174
122.554,233
122.579,273
122.604,310
122.629,348
122.654,381
122.679,395
122.704,392
122.729,387
122.754,389
122.779,396
122.804,398
122.829,389
122.854,376
122.879,366
122.904,356
122.929,341
122.954,320
122.979,296
123.004,271
123.029,242
123.054,205
123.079,166
123.104,133
123.129,107
123.154,77
123.179,34
123.204,-9
123.229,-26
123.254,3
123.279,73
123.304,153
123.329,216
123.354,260
123.379,300
123.404,342
123.429,379
123.454,397
123.479,397
123.504,392
123.529,396
123.554,406
123.579,410
123.604,405
123.629,395
123.654,386
123.679,377
123.704,360
123.729,336
123.754,312
123.779,291
123.804,269
123.829,238
123.854,201
123.879,166
123.904,137
123.929,104
123.954,57
123.979,4
124.004,-27
124.029,-11
124.054,50
124.079,130
124.104,197
124.129,244
124.154,284
124.179,326
124.204,366
124.229,389
124.254,392
124.279,385
124.304,382
124.329,386
124.354,390
124.379,388
124.404,378
124.429,365
124.454,351
124.479,333
124.504,313
124.529,291
124.554,265
124.579,235
124.604,202
124.629,171
124.654,145
124.679,117
124.704,76
124.729,28
124.754,-6
124.779,0
124.804,54
124.829,136
124.854,215
124.879,273
124.904,316
124.929,353
124.954,384
124.979,401
125.004,398
125.029,385
125.054,379
125.079,384
125.104,393
125.129,396
125.154,387
125.179,370
125.204,349
125.229,327
125.254,304
125.279,281
125.304,255
125.329,224
125.354,187
125.379,148
125.404,113
125.429,76
125.454,29
125.479,-25
125.504,-68
125.529,-69
125.554,-13
125.579,77
125.604,169
125.629,238
125.654,288
125.679,336
125.704,385
125.729,422
125.754,435
125.779,428
125.804,421
125.829,424
125.854,432
125.879,434
125.904,426
125.929,413
125.954,398
125.979,379
126.004,350
126.029,315
126.054,281
126.079,251
126.104,217
126.129,176
126.154,132
126.179,92
126.204,51
126.229,0
126.254,-60
126.279,-108
126.304,-110
126.329,-54
126.354,37
126.379,129
126.404,199
126.429,255
126.454,312
126.479,371
126.504,416
126.529,437
126.554,439
126.579,437
126.604,440
126.629,445
126.654,444
126.679,437
126.704,428
126.729,416
126.754,396
126.779,366
126.804,331
126.829,300
126.854,271
126.879,237
126.904,194
126.929,149
126.954,107
126.979,64
127.004,10
127.029,-50
127.054,-95
127.079,-92
127.104,-31
127.129,62
127.154,156
127.179,227
127.204,282
127.229,332
127.254,381
127.279,416
127.304,431
127.329,431
127.354,428
127.379,431
127.404,437
127.429,439
127.454,432
127.479,418
127.504,397
127.529,373
127.554,347
127.579,321
127.604,293
127.629,259
127.654,218
127.679,177
127.704,141
127.729,107
127.754,65
127.779,10
127.804,-40
127.829,-59
127.854,-28
127.879,44
127.904,130
127.929,202
127.954,253
127.979,293
128.004,331
128.029,363
128.054,380
128.079,380
128.104,371
128.129,366
128.154,370
128.179,377
128.204,379
128.229,372
128.254,359
128.279,344
128.304,329
128.329,312
128.354,287
128.379,255
128.404,219
128.429,189
128.454,161
128.479,128
128.504,81
128.529,27
128.554,-7
128.579,3
128.604,64
128.629,151
128.654,230
128.679,285
128.704,321
128.729,353
128.754,382
128.779,400
128.804,401
128.829,390
128.854,382
128.879,383
128.904,388
128.929,386
128.954,373
128.979,353
129.004,333
129.029,312
129.054,290
129.079,266
129.104,240
129.129,211
129.154,179
129.179,148
129.204,116
129.229,82
129.254,39
129.279,-7
129.304,-43
129.329,-44
129.354,0
129.379,77
129.404,157
129.429,219
129.454,263
129.479,302
129.504,342
129.529,374
129.554,390
129.579,388
129.604,382
129.629,381
129.654,386
129.679,390
129.704,388
129.729,380
129.754,367
129.779,351
129.804,332
129.829,313
129.854,294
129.879,271
129.904,241
129.929,204
129.954,172
129.979,147
130.004,121
130.029,84
130.054,39
130.079,10
130.104,24
130.129,83
130.154,161
130.179,226
130.204,266
130.229,295
130.254,327
130.279,361
130.304,383
130.329,385
130.354,374
130.379,364
130.404,364
130.429,369
130.454,370
130.479,365
130.504,352
130.529,335
130.554,313
130.579,291
130.604,271
130.629,254
130.654,232
130.679,204
130.704,176
130.729,156
130.754,142
130.779,123
130.804,90
130.829,56
130.854,49
130.879,82
130.904,147
130.929,213
130.954,258
130.979,286
131.004,312
131.029,342
131.054,366
131.079,370
131.104,356
131.129,341
131.154,340
131.179,352
131.204,362
131.229,359
131.254,343
131.279,325
131.304,310
131.329,297
131.354,281
131.379,259
131.404,234
131.429,210
131.454,188
131.479,164
131.504,132
131.529,94
131.554,61
131.579,49
131.604,68
131.629,116
131.654,179
131.679,239
131.704,285
131.729,317
131.754,339
131.779,353
131.804,358
131.829,355
131.854,347
131.879,343
131.904,344
131.929,349
131.954,349
131.979,341
132.004,325
132.029,307
132.054,291
132.079,278
132.104,261
132.129,238
132.154,212
132.179,188
132.204,166
132.229,139
132.254,101
132.279,56
132.304,29
132.329,40
132.354,93
132.379,167
132.404,235
132.429,284
132.454,319
132.479,351
132.504,380
132.529,395
132.554,394
132.579,383
132.604,375
132.629,378
132.654,384
132.679,385
132.704,377
132.729,362
132.754,345
132.779,326
132.804,303
132.829,279
132.854,252
132.879,223
132.904,190
132.929,156
132.954,125
132.979,94
133.004,55
133.029,5
133.054,-39
133.079,-54
133.104,-19
133.129,55
133.154,140
133.179,206
133.204,251
133.229,291
133.254,338
133.279,384
133.304,415
133.329,423
133.354,416
133.379,409
133.404,409
133.429,412
133.454,411
133.479,402
133.504,386
133.529,364
133.554,339
133.579,313
133.604,289
133.629,263
133.654,231
133.679,195
133.704,157
133.729,123
133.754,85
133.779,37
133.804,-14
133.829,-50
133.854,-45
133.879,5
133.904,84
133.929,163
133.954,228
133.979,279
134.004,326
134.029,369
134.054,401
134.079,419
134.104,429
134.129,437
134.154,442
134.179,441
134.204,430
134.229,414
134.254,398
134.279,381
134.304,362
134.329,339
134.354,315
134.379,290
134.404,260
134.429,225
134.454,186
134.479,149
134.504,113
134.529,70
134.554,16
134.579,-32
134.604,-51
134.629,-20
134.654,52
134.679,139
134.704,214
134.729,271
134.754,317
134.779,358
134.804,389
134.829,401
134.854,397
134.879,388
134.904,386
134.929,394
134.954,407
134.979,414
135.004,411
135.029,398
135.054,379
135.079,356
135.104,331
135.129,302
135.154,268
135.179,230
135.204,194
135.229,164
135.254,135
135.279,96
135.304,45
135.329,-3
135.354,-22
135.379,4
135.404,68
135.429,143
135.454,204
135.479,249
135.504,284
135.529,316
135.554,339
135.579,343
135.604,330
135.629,317
135.654,317
135.679,333
135.704,350
135.729,356
135.754,347
135.779,329
135.804,313
135.829,300
135.854,284
135.879,261
135.904,233
135.929,203
135.954,175
135.979,143
136.004,102
136.029,56
136.054,26
136.079,37
136.104,96
136.129,185
136.154,274
136.179,342
136.204,387
136.229,420
136.254,445
136.279,457
136.304,450
136.329,426
136.354,400
136.379,383
136.404,376
136.429,373
136.454,365
136.479,349
136.504,327
136.529,301
136.554,273
136.579,245
136.604,217
136.629,183
136.654,144
136.679,101
136.704,63
136.729,28
136.754,-7
136.779,-48
136.804,-85
136.829,-93
136.854,-56
136.879,20
136.904,107
136.929,178
136.954,227
136.979,266
137.004,304
137.029,340
137.054,360
137.079,360
137.104,350
137.129,342
137.154,343
137.179,350
137.204,356
137.229,360
137.254,364
137.279,368
137.304,373
137.329,374
137.354,370
137.379,358
137.404,337
137.429,306
137.454,267
137.479,220
137.504,164
137.529,104
137.554,55
137.579,39
137.604,67
137.629,131
137.654,206
137.679,268
137.704,311
137.729,341
137.754,367
137.779,391
137.804,405
137.829,404
137.854,393
137.879,382
137.904,376
137.929,375
137.954,372
137.979,360
138.004,340
138.029,314
138.054,289
138.079,267
138.104,246
138.129,222
138.154,194
138.179,166
138.204,140
138.229,113
138.254,77
138.279,35
138.304,0
138.329,-6
138.354,26
138.379,90
138.404,163
138.429,224
138.454,267
138.479,299
138.504,328
138.529,351
138.554,365
138.579,367
138.604,360
138.629,355
138.654,355
138.679,358
138.704,358
138.729,350
138.754,336
138.779,319
138.804,305
138.829,289
138.854,269
138.879,240
138.904,210
138.929,183
138.954,161
138.979,137
139.004,105
139.029,70
139.054,52
139.079,69
139.104,123
139.129,192
139.154,252
139.179,290
139.204,313
139.229,331
139.254,347
139.279,354
139.304,350
139.329,341
139.354,334
139.379,334
139.404,335
139.429,329
139.454,314
139.479,298
139.504,289
139.529,283
139.554,271
139.579,248
139.604,217
139.629,191
139.654,174
139.679,157
139.704,127
139.729,85
139.754,49
139.779,43
139.804,79
139.829,144
139.854,215
139.879,270
139.904,307
139.929,335
139.954,357
139.979,373
140.004,377
140.029,371
140.054,363
140.079,361
140.104,367
140.129,373
140.154,372
140.179,363
140.204,348
140.229,332
140.254,316
140.279,301
140.304,283
140.329,259
140.354,230
140.379,202
140.404,177
140.429,152
140.454,119
140.479,83
140.504,58
140.529,65
140.554,114
140.579,190
140.604,267
140.629,322
140.654,355
140.679,376
140.704,395
140.729,408
140.754,407
140.779,390
140.804,369
140.829,355
140.854,351
140.879,347
140.904,335
140.929,313
140.954,289
140.979,267
141.004,246
141.029,219
141.054,184
141.079,145
141.104,110
141.129,82
141.154,53
141.179,14
141.204,-36
141.229,-80
141.254,-96
141.279,-68
141.304,-1
141.329,81
141.354,159
141.379,222
141.404,277
141.429,328
141.454,373
141.479,404
141.504,417
141.529,416
141.554,415
141.579,420
141.604,429
141.629,434
141.654,427
141.679,409
141.704,388
141.729,366
141.754,344
141.779,317
141.804,285
141.829,251
141.854,217
141.879,183
141.904,141
141.929,90
141.954,41
141.979,17
142.004,37
142.029,99
142.054,180
142.079,252
142.104,302
142.129,337
142.154,369
142.179,400
142.204,418
142.229,417
142.254,403
142.279,393
142.304,395
142.329,402
142.354,399
142.379,381
142.404,357
142.429,336
142.454,318
142.479,292
142.504,254
142.529,211
142.554,176
142.579,148
142.604,113
142.629,62
142.654,8
142.679,-19
142.704,2
142.729,67
142.754,145
142.779,207
142.804,250
142.829,285
142.854,320
142.879,349
142.904,359
142.929,351
142.954,340
142.979,341
143.004,353
143.029,360
143.054,352
143.079,335
143.104,319
143.129,307
143.154,290
143.179,262
143.204,226
143.229,195
143.254,171
143.279,142
143.304,98
143.329,48
143.354,20
143.379,40
143.404,107
143.429,193
143.454,266
143.479,314
143.504,347
143.529,375
143.554,399
143.579,407
143.604,396
143.629,377
143.654,366
143.679,367
143.704,371
143.729,366
143.754,348
143.779,324
143.804,301
143.829,278
143.854,249
143.879,213
143.904,176
143.929,142
143.954,108
143.979,66
144.004,13
144.029,-35
144.054,-52
144.079,-21
144.104,52
144.129,140
144.154,214
144.179,267
144.204,310
144.229,353
144.254,394
144.279,420
144.304,422
144.329,409
144.354,396
144.379,392
144.404,394
144.429,388
144.454,372
144.479,352
144.504,333
144.529,313
144.554,285
144.579,247
144.604,206
144.629,170
144.654,138
144.679,99
144.704,47
144.729,-2
144.754,-24
144.779,1
144.804,68
144.829,149
144.854,219
144.879,268
144.904,308
144.929,347
144.954,383
144.979,405
145.004,406
145.029,393
145.054,383
145.079,385
145.104,390
145.129,388
145.154,372
145.179,349
145.204,329
145.229,314
145.254,296
145.279,265
145.304,226
145.329,190
145.354,164
145.379,139
145.404,99
145.429,43
145.454,-6
145.479,-20
145.504,15
145.529,88
145.554,167
145.579,230
145.604,276
145.629,315
145.654,354
145.679,386
145.704,400
145.729,396
145.754,385
145.779,382
145.804,388
145.829,396
145.854,394
145.879,379
145.904,357
145.929,337
145.954,319
145.979,300
146.004,272
146.029,236
146.054,199
146.079,168
146.104,140
146.129,106
146.154,61
146.179,17
146.204,0
146.229,26
146.254,90
146.279,167
146.304,230
146.329,272
146.354,302
146.379,328
146.404,349
146.429,357
146.454,350
146.479,341
146.504,342
146.529,349
146.554,352
146.579,340
146.604,319
146.629,300
146.654,290
146.679,279
146.704,258
146.729,230
146.754,205
146.779,188
146.804,170
146.829,141
146.854,104
146.879,79
146.904,90
146.929,142
146.954,215
146.979,282
147.004,328
147.029,355
147.054,375
147.079,389
147.104,394
147.129,386
147.154,372
147.179,363
147.204,364
147.229,369
147.254,366
147.279,349
147.304,323
147.329,300
147.354,280
147.379,260
147.404,234
147.429,204
147.454,178
147.479,154
147.504,123
147.529,81
147.554,37
147.579,16
147.604,40
147.629,104
147.654,182
147.679,247
147.704,290
147.729,321
147.754,354
147.779,383
147.804,395
147.829,387
147.854,368
147.879,357
147.904,362
147.929,374
147.954,382
147.979,382
148.004,377
148.029,369
148.054,356
148.079,337
148.104,314
148.129,298
148.154,288
148.179,273
148.204,237
148.229,179
148.254,113
148.279,62
148.304,45
148.329,65
148.354,111
148.379,167
148.404,221
148.429,271
148.454,319
148.479,366
148.504,404
148.529,420
148.554,406
148.579,366
148.604,310
148.629,251
148.654,188
148.679,116
148.704,34
148.729,-49
148.754,-125
148.779,-181
148.804,-216
148.829,-232
148.854,-234
148.879,-225
148.904,-205
148.929,-166
148.954,-96
148.979,13
149.004,155
149.029,304
149.054,435
149.079,533
149.104,601
149.129,643
149.154,660
149.179,648
149.204,607
149.229,553
149.254,505
149.279,468
149.304,437
149.329,403
149.354,364
149.379,324
149.404,286
149.429,248
149.454,209
149.479,167
149.504,117
149.529,57
149.554,-8
149.579,-64
149.604,-81
149.629,-41
149.654,49
149.679,167
149.704,291
149.729,413
149.754,529
149.779,626
149.804,678
149.829,669
149.854,612
149.879,538
149.904,474
149.929,428
149.954,390
149.979,353
150.004,316
150.029,281
150.054,245
150.079,206
150.104,166
150.129,129
150.154,96
150.179,63
150.204,33
150.229,24
150.254,58
150.279,138
150.304,240
150.329,325
150.354,369
150.379,380
150.404,381
150.429,388
150.454,401
150.479,411
150.504,411
150.529,407
150.554,404
150.579,408
150.604,412
150.629,411
150.654,398
150.679,371
150.704,330
150.729,279
150.754,222
150.779,158
150.804,90
150.829,25
150.854,-23
150.879,-45
150.904,-39
150.929,-14
150.954,15
150.979,48
151.004,84
151.029,124
151.054,162
151.079,194
151.104,216
151.129,233
151.154,253
151.179,278
151.204,303
151.229,319
151.254,321
151.279,307
151.304,280
151.329,248
151.354,215
151.379,181
151.404,142
151.429,96
151.454,55
151.479,40
151.504,62
151.529,115
151.554,180
151.579,234
151.604,269
151.629,291
151.654,308
151.679,323
151.704,333
151.729,335
151.754,334
151.779,334
151.804,337
151.829,338
151.854,330
151.879,312
151.904,287
151.929,264
151.954,243
151.979,222
152.004,191
152.029,151
152.054,114
152.079,98
152.104,117
152.129,167
152.154,231
152.179,288
152.204,326
152.229,350
152.254,366
152.279,378
152.304,384
152.329,382
152.354,374
152.379,365
152.404,358
152.429,352
152.454,342
152.479,322
152.504,296
152.529,270
152.554,250
152.579,232
152.604,208
152.629,171
152.654,128
152.679,96
152.704,95
152.729,128
152.754,181
152.779,232
152.804,269
152.829,291
152.854,304
152.879,315
152.904,320
152.929,318
152.954,309
152.979,299
153.004,293
153.029,293
153.054,293
153.079,286
153.104,269
153.129,245
153.154,222
153.179,205
153.204,190
153.229,169
153.254,136
153.279,101
153.304,82
153.329,96
153.354,141
153.379,200
153.404,252
153.429,287
153.454,308
153.479,321
153.504,327
153.529,326
153.554,322
153.579,320
153.604,323
153.629,329
153.654,330
153.679,323
153.704,307
153.729,287
153.754,267
153.779,248
153.804,229
153.829,203
153.854,169
153.879,128
153.904,98
153.929,96
153.954,130
153.979,189
154.004,248
154.029,291
154.054,316
154.079,332
154.104,344
154.129,348
154.154,342
154.179,329
154.204,320
154.229,317
154.254,314
154.279,304
154.304,288
154.329,271
154.354,257
154.379,240
154.404,218
154.429,196
154.454,177
154.479,157
154.504,127
154.529,86
154.554,54
154.579,62
154.604,118
154.629,201
154.654,273
154.679,316
154.704,338
154.729,359
154.754,385
154.779,405
154.804,406
154.829,391
154.854,374
154.879,365
154.904,361
154.929,356
154.954,348
154.979,341
155.004,333
155.029,316
155.054,289
155.079,260
155.104,240
155.129,228
155.154,207
155.179,169
155.204,121
155.229,93
155.254,107
155.279,159
155.304,222
155.329,272
155.354,302
155.379,320
155.404,334
155.429,345
155.454,345
155.479,337
155.504,330
155.529,335
155.554,346
155.579,351
155.604,338
155.629,307
155.654,263
155.679,215
155.704,166
155.729,117
155.754,71
155.779,34
155.804,5
155.829,-21
155.854,-54
155.879,-92
155.904,-119
155.929,-111
155.954,-60
155.979,22
156.004,111
156.029,182
156.054,232
156.079,270
156.104,307
156.129,344
156.154,373
156.179,393
156.204,409
156.229,430
156.254,455
156.279,472
156.304,471
156.329,456
156.354,435
156.379,416
156.404,395
156.429,360
156.454,314
156.479,265
156.504,224
156.529,186
156.554,142
156.579,92
156.604,55
156.629,59
156.654,110
156.679,188
156.704,259
156.729,306
156.754,335
156.779,358
156.804,380
156.829,394
156.854,394
156.879,388
156.904,389
156.929,398
156.954,403
156.979,393
157.004,367
157.029,341
157.054,322
157.079,305
157.104,279
157.129,243
157.154,205
157.179,170
157.204,133
157.229,87
157.254,40
157.279,14
157.304,30
157.329,87
157.354,160
157.379,223
157.404,264
157.429,288
157.454,302
157.479,308
157.504,303
157.529,295
157.554,289
157.579,291
157.604,294
157.629,292
157.654,285
157.679,276
157.704,266
157.729,251
157.754,229
157.779,207
157.804,192
157.829,181
157.854,162
157.879,126
157.904,86
157.929,72
157.954,105
157.979,179
158.004,266
158.029,338
158.054,385
158.079,416
158.104,437
158.129,444
158.154,436
158.179,418
158.204,404
158.229,402
158.254,403
158.279,396
158.304,374
158.329,348
158.354,324
158.379,302
158.404,272
158.429,230
158.454,184
158.479,147
158.504,119
158.529,85
158.554,38
158.579,-11
158.604,-35
158.629,-12
158.654,52
158.679,130
158.704,189
158.729,219
158.754,235
158.779,251
158.804,271
158.829,288
158.854,295
158.879,296
158.904,302
158.929,316
158.954,330
158.979,335
159.004,330
159.029,319
159.054,305
159.079,286
159.104,259
159.129,225
159.154,193
159.179,165
159.204,136
159.229,97
159.254,49
159.279,7
159.304,-3
159.329,29
159.354,96
159.379,172
159.404,236
159.429,283
159.454,318
159.479,350
159.504,376
159.529,390
159.554,389
159.579,383
159.604,381
159.629,385
159.654,387
159.679,376
159.704,352
159.729,324
159.754,302
159.779,284
159.804,263
159.829,233
159.854,198
159.879,169
159.904,146
159.929,122
159.954,88
159.979,50
160.004,30
160.029,48
160.054,105
160.079,179
160.104,246
160.129,295
160.154,334
160.179,371
160.204,405
160.229,428
160.254,434
160.279,431
160.304,432
160.329,444
160.354,458
160.379,461
160.404,448
160.429,428
160.454,410
160.479,394
160.504,374
160.529,342
160.554,303
160.579,265
160.604,235
160.629,205
160.654,164
160.679,110
160.704,57
160.729,28
160.754,34
160.779,70
160.804,115
160.829,151
160.854,173
160.879,185
160.904,195
160.929,203
160.954,207
160.979,211
161.004,218
161.029,234
161.054,256
161.079,274
161.104,283
161.129,282
161.154,277
161.179,273
161.204,268
161.229,259
161.254,246
161.279,232
161.304,220
161.329,205
161.354,182
161.379,154
161.404,131
161.429,131
161.454,163
161.479,216
161.504,270
161.529,309
161.554,330
161.579,340
161.604,347
161.629,348
161.654,341
161.679,329
161.704,321
161.729,323
161.754,328
161.779,328
161.804,315
161.829,294
161.854,274
161.879,258
161.904,240
161.929,217
161.954,193
161.979,174
162.004,161
162.029,144
162.054,116
162.079,85
162.104,73
162.129,95
162.154,147
162.179,209
162.204,260
162.229,296
162.254,319
162.279,338
162.304,351
162.329,357
162.354,357
162.379,358
162.404,363
162.429,369
162.454,371
162.479,363
162.504,348
162.529,329
162.554,312
162.579,296
162.604,277
162.629,252
162.654,223
162.679,195
162.704,173
162.729,153
162.754,128
162.779,96
162.804,66
162.829,55
162.854,77
162.879,127
162.904,187
162.929,237
162.954,271
162.979,295
163.004,318
163.029,340
163.054,354
163.079,356
163.104,353
163.129,350
163.154,353
163.179,358
163.204,359
163.229,353
163.254,342
163.279,326
163.304,309
163.329,289
163.354,269
163.379,247
163.404,224
163.429,201
163.454,180
163.479,160
163.504,136
163.529,104
163.554,67
163.579,42
163.604,47
163.629,86
163.654,146
163.679,203
163.704,246
163.729,275
163.754,300
163.779,324
163.804,342
163.829,350
163.854,353
163.879,357
163.904,368
163.929,379
163.954,381
163.979,375
164.004,363
164.029,351
164.054,337
164.079,320
164.104,300
164.129,280
164.154,261
164.179,241
164.204,216
164.229,189
164.254,164
164.279,142
164.304,116
164.329,79
164.354,42
164.379,23
164.404,38
164.429,86
164.454,148
164.479,204
164.504,251
164.529,293
164.554,335
164.579,371
164.604,392
164.629,395
164.654,389
164.679,387
164.704,391
164.729,396
164.754,393
164.779,383
164.804,368
164.829,350
164.854,329
164.879,305
164.904,283
164.929,264
164.954,247
164.979,224
165.004,195
165.029,165
165.054,143
165.079,124
165.104,99
165.129,61
165.154,25
165.179,13
165.204,42
165.229,102
165.254,166
165.279,216
165.304,250
165.329,280
165.354,310
165.379,335
165.404,346
165.429,346
165.454,345
165.479,351
165.504,361
165.529,365
165.554,360
165.579,349
165.604,338
165.629,326
165.654,309
165.679,289
165.704,268
165.729,250
165.754,234
165.779,215
165.804,194
165.829,177
165.854,162
165.879,141
165.904,106
165.929,70
165.954,55
165.979,79
166.004,138
166.029,207
166.054,263
166.079,298
166.104,324
166.129,348
166.154,367
166.179,377
166.204,378
166.229,380
166.254,388
166.279,399
166.304,404
166.329,396
166.354,382
166.379,365
166.404,346
166.429,324
166.454,300
166.479,278
166.504,259
166.529,235
166.554,205
166.579,173
166.604,146
166.629,123
166.654,95
166.679,55
166.704,18
166.729,10
166.754,46
166.779,111
166.804,177
166.829,224
166.854,259
166.879,296
166.904,340
166.929,374
166.954,385
166.979,375
167.004,364
167.029,364
167.054,370
167.079,368
167.104,354
167.129,337
167.154,324
167.179,313
167.204,296
167.229,269
167.254,240
167.279,216
167.304,196
167.329,174
167.354,147
167.379,121
167.404,96
167.429,66
167.454,23
167.479,-18
167.504,-35
167.529,-6
167.554,64
167.579,147
167.604,217
167.629,267
167.654,309
167.679,352
167.704,391
167.729,416
167.754,424
167.779,427
167.804,434
167.829,443
167.854,446
167.879,439
167.904,426
167.929,411
167.954,392
167.979,366
168.004,333
168.029,299
168.054,268
168.079,237
168.104,202
168.129,165
168.154,130
168.179,96
168.204,58
168.229,14
168.254,-25
168.279,-35
168.304,-2
168.329,65
168.354,142
168.379,204
168.404,248
168.429,286
168.454,324
168.479,357
168.504,374
168.529,376
168.554,377
168.579,387
168.604,405
168.629,418
168.654,417
168.679,404
168.704,388
168.729,372
168.754,353
168.779,329
168.804,302
168.829,274
168.854,249
168.879,221
168.904,189
168.929,157
168.954,124
168.979,89
169.004,46
169.029,0
169.054,-32
169.079,-27
169.104,22
169.129,99
169.154,175
169.179,231
169.204,270
169.229,303
169.254,335
169.279,362
169.304,377
169.329,380
169.354,383
169.379,391
169.404,401
169.429,405
169.454,401
169.479,390
169.504,376
169.529,360
169.554,339
169.579,315
169.604,290
169.629,265
169.654,238
169.679,208
169.704,177
169.729,151
169.754,128
169.779,97
169.804,55
169.829,12
169.854,-8
169.879,10
169.904,67
169.929,138
169.954,198
169.979,239
170.004,269
170.029,297
170.054,319
170.079,330
170.104,330
170.129,330
170.154,339
170.179,355
170.204,369
170.229,372
170.254,365
170.279,353
170.304,341
170.329,330
170.354,317
170.379,303
170.404,288
170.429,270
170.454,248
170.479,225
170.504,204
170.529,187
170.554,165
170.579,133
170.604,100
170.629,82
170.654,97
170.679,142
170.704,199
170.729,250
170.754,290
170.779,324
170.804,354
170.829,373
170.854,377
170.879,366
170.904,354
170.929,349
170.954,350
170.979,348
171.004,338
171.029,324
171.054,311
171.079,297
171.104,280
171.129,259
171.154,239
171.179,222
171.204,205
171.229,184
171.254,160
171.279,136
171.304,116
171.329,93
171.354,66
171.379,42
171.404,41
171.429,73
171.454,132
171.479,193
171.504,236
171.529,261
171.554,282
171.579,306
171.604,329
171.629,340
171.654,340
171.679,338
171.704,344
171.729,356
171.754,365
171.779,364
171.804,355
171.829,343
171.854,330
171.879,314
171.904,294
171.929,273
171.954,254
171.979,235
172.004,214
172.029,193
172.054,174
172.079,154
172.104,127
172.129,93
172.154,66
172.179,67
172.204,105
172.229,167
172.254,224
172.279,259
172.304,276
172.329,292
172.354,312
172.379,331
172.404,338
172.429,336
172.454,335
172.479,341
172.504,349
172.529,347
172.554,333
172.579,315
172.604,300
172.629,290
172.654,277
172.679,261
172.704,244
172.729,228
172.754,211
172.779,188
172.804,163
172.829,143
172.854,130
172.879,120
172.904,108
172.929,102
172.954,117
172.979,161
173.004,226
173.029,288
173.054,332
173.079,360
173.104,385
173.129,412
173.154,435
173.179,442
173.204,431
173.229,408
173.254,386
173.279,370
173.304,361
173.329,356
173.354,347
173.379,327
173.404,294
173.429,249
173.454,204
173.479,167
173.504,143
173.529,126
173.554,113
173.579,104
173.604,96
173.629,84
173.654,63
173.679,39
173.704,28
173.729,45
173.754,88
173.779,143
173.804,192
173.829,231
173.854,264
173.879,297
173.904,324
173.929,340
173.954,346
173.979,349
174.004,356
174.029,365
174.054,371
174.079,371
174.104,368
174.129,364
174.154,359
174.179,348
174.204,330
174.229,308
174.254,284
174.279,261
174.304,240
174.329,220
174.354,198
174.379,171
174.404,137
174.429,104
174.454,86
174.479,96
174.504,133
174.529,182
174.554,228
174.579,262
174.604,288
174.629,308
174.654,322
174.679,327
174.704,324
174.729,321
174.754,324
174.779,334
174.804,345
174.829,350
174.854,347
174.879,336
174.904,324
174.929,311
174.954,299
174.979,285
175.004,267
175.029,247
175.054,228
175.079,207
175.104,183
175.129,152
175.154,120
175.179,99
175.204,105
175.229,140
175.254,191
175.279,239
175.304,275
175.329,297
175.354,315
175.379,331
175.404,343
175.429,345
175.454,340
175.479,335
175.504,336
175.529,341
175.554,345
175.579,340
175.604,324
175.629,303
175.654,281
175.679,262
175.704,243
175.729,219
175.754,192
175.779,165
175.804,143
175.829,123
175.854,96
175.879,58
175.904,19
175.929,0
175.954,15
175.979,63
176.004,124
176.029,181
176.054,226
176.079,265
176.104,303
176.129,340
176.154,367
176.179,381
176.204,384
176.229,383
176.254,384
176.279,385
176.304,385
176.329,381
176.354,370
176.379,355
176.404,336
176.429,316
176.454,293
176.479,266
176.504,235
176.529,204
176.554,177
176.579,150
176.604,115
176.629,69
176.654,24
176.679,4
176.704,27
176.729,84
176.754,149
176.779,203
176.804,244
176.829,284
176.854,330
176.879,372
176.904,397
176.929,400
176.954,395
176.979,394
177.004,402
177.029,412
177.054,413
177.079,403
177.104,385
177.129,362
177.154,339
177.179,315
177.204,288
177.229,259
177.254,225
177.279,192
177.304,161
177.329,130
177.354,93
177.379,48
177.404,7
177.429,-7
177.454,16
177.479,74
177.504,143
177.529,205
177.554,255
177.579,299
177.604,339
177.629,365
177.654,373
177.679,366
177.704,359
177.729,361
177.754,370
177.779,375
177.804,372
177.829,362
177.854,351
177.879,339
177.904,323
177.929,301
177.954,276
177.979,249
178.004,222
178.029,192
178.054,163
178.079,133
178.104,100
178.129,61
178.154,21
178.179,0
178.204,11
178.229,60
178.254,128
178.279,192
178.304,239
178.329,273
178.354,303
178.379,332
178.404,355
178.429,365
178.454,365
178.479,365
178.504,371
178.529,381
178.554,386
178.579,381
178.604,367
178.629,346
178.654,324
178.679,303
178.704,282
178.729,262
178.754,239
178.779,215
178.804,189
178.829,160
178.854,127
178.879,91
178.904,64
178.929,59
178.954,86
178.979,139
179.004,198
179.029,245
179.054,277
179.079,300
179.104,323
179.129,343
179.154,351
179.179,346
179.204,336
179.229,334
179.254,342
179.279,348
179.304,343
179.329,325
179.354,305
179.379,290
179.404,276
179.429,254
179.454,226
179.479,200
179.504,182
179.529,167
179.554,142
179.579,104
179.604,69
179.629,59
179.654,83
179.679,131
179.704,179
179.729,219
179.754,253
179.779,289
179.804,328
179.829,360
179.854,376
179.879,379
179.904,378
179.929,379
179.954,380
179.979,377
180.004,366
180.029,349
180.054,328
180.079,305
180.104,281
