df_hash,22ZHK4.SNEL2E
56.839,0.988
56.869,0.990
56.899,0.989
56.929,1.011
56.959,0.990
56.989,1.000
57.019,0.989
57.049,0.991
57.079,0.987
57.109,0.992
57.139,0.987
57.169,0.992
57.199,0.990
57.229,0.992
57.259,1.013
57.289,0.985
57.319,0.988
57.349,0.986
57.379,0.993
57.409,0.997
57.439,0.988
57.469,0.996
57.499,0.991
57.529,0.993
57.559,0.987
57.589,0.993
57.619,0.992
57.649,0.991
57.679,0.994
57.709,0.992
57.739,0.987
57.769,1.002
57.799,1.003
57.829,0.987
57.859,0.983
57.889,0.986
57.919,0.991
57.949,0.988
57.979,0.984
58.009,1.001
58.039,0.993
58.069,0.992
58.099,0.991
58.129,0.990
58.159,0.990
58.189,0.993
58.219,0.988
58.249,0.999
58.279,0.978
58.309,1.001
58.339,1.008
58.369,0.982
58.399,0.992
58.429,0.997
58.459,0.992
58.489,0.981
58.519,0.998
58.549,0.999
58.579,0.988
58.609,0.982
58.639,1.000
58.669,0.994
58.699,0.985
58.729,0.989
58.759,0.988
58.789,0.999
58.819,0.988
58.849,0.990
58.879,1.003
58.909,0.995
58.939,0.983
58.969,0.990
58.999,0.984
59.029,0.988
59.059,0.994
59.089,1.005
59.119,0.997
59.149,0.991
59.179,0.991
59.209,0.995
59.239,0.994
59.269,0.984
59.299,0.985
59.329,0.993
59.359,0.991
59.389,0.983
59.419,1.007
59.449,0.996
59.479,0.989
59.509,0.984
59.539,0.988
59.569,0.990
59.599,0.988
59.629,1.000
59.659,0.992
59.689,0.996
59.719,0.994
59.749,0.994
59.779,0.990
59.809,0.993
59.839,0.994
59.869,0.982
59.899,0.999
59.929,0.987
59.959,0.998
59.989,0.996
60.019,0.994
60.049,0.983
60.079,0.984
60.109,0.995
60.139,0.991
60.169,0.996
60.199,0.994
60.229,0.992
60.259,0.988
60.289,0.996
60.319,0.990
60.349,0.992
60.379,0.996
60.409,0.981
60.439,0.996
60.469,1.001
60.499,0.983
60.529,1.004
60.559,0.994
60.589,0.989
60.619,0.985
60.649,0.988
60.679,0.996
60.709,0.989
60.739,0.993
60.769,0.992
60.799,0.991
60.829,0.989
60.859,0.989
60.889,0.994
60.919,0.991
60.949,0.991
60.979,0.980
61.009,0.997
61.039,0.983
61.069,1.002
61.099,1.003
61.129,0.989
61.159,0.974
61.189,0.990
61.219,0.997
61.249,0.990
61.279,1.002
61.309,0.994
61.339,0.992
61.369,0.992
61.399,0.994
61.429,0.992
61.459,0.991
61.489,0.991
61.519,0.981
61.549,0.995
61.579,0.991
61.609,0.990
61.639,1.010
61.669,0.989
61.699,0.984
61.729,0.989
61.759,0.993
61.789,0.988
61.819,0.988
61.849,1.006
61.879,0.991
61.909,0.990
61.939,0.990
61.969,0.992
61.999,0.989
62.029,0.990
62.059,0.990
62.089,0.994
62.119,0.994
62.149,0.989
62.179,1.013
62.209,0.988
62.239,0.985
62.269,0.989
62.299,0.994
62.329,0.990
62.359,0.985
62.389,1.002
62.419,0.991
62.449,0.996
62.479,0.991
62.509,0.993
62.539,0.993
62.569,0.991
62.599,0.988
62.629,0.994
62.659,0.982
62.689,0.992
62.719,1.013
62.749,0.983
62.779,0.984
62.809,0.985
62.839,1.000
62.869,0.998
62.899,0.982
62.929,1.002
62.959,0.987
62.989,0.990
63.019,0.990
63.049,0.989
63.079,0.991
63.109,0.990
63.139,0.983
63.169,0.999
63.199,0.985
63.229,1.001
63.259,1.000
63.289,0.988
63.319,0.987
63.349,0.993
63.379,0.984
63.409,0.990
63.439,0.989
63.469,1.005
63.499,0.988
63.529,0.988
63.559,0.998
63.589,0.991
63.619,0.994
63.649,0.992
63.679,0.987
63.709,0.994
63.739,0.989
63.769,0.993
63.799,1.003
63.829,0.992
63.859,0.985
63.889,0.989
63.919,0.989
63.949,1.000
63.979,0.977
64.009,1.008
64.039,0.992
64.069,0.993
64.099,0.996
64.129,0.993
64.159,0.994
64.189,0.994
64.219,0.991
64.249,0.984
64.279,1.000
64.309,0.994
64.339,1.001
64.369,1.002
64.399,0.995
64.429,0.980
64.459,0.988
64.489,0.994
64.519,0.996
64.549,0.990
64.579,1.002
64.609,0.992
64.639,0.984
64.669,0.993
64.699,0.991
64.729,0.995
64.759,0.993
64.789,0.992
64.819,0.985
64.849,1.000
64.879,0.988
64.909,1.006
64.939,0.990
64.969,0.992
64.999,0.986
65.029,0.984
65.059,0.995
65.089,0.989
65.119,1.001
65.149,0.994
65.179,0.994
65.209,0.989
65.239,0.992
65.269,0.990
65.299,0.995
65.329,0.996
65.359,0.991
65.389,0.985
65.419,1.002
65.449,0.992
65.479,0.992
65.509,0.999
65.539,0.992
65.569,0.987
65.599,0.991
65.629,0.991
65.659,0.996
65.689,0.997
65.719,0.998
65.749,0.990
65.779,0.982
65.809,0.992
65.839,1.000
65.869,0.992
65.899,0.993
65.929,0.992
65.959,0.990
65.989,0.998
66.019,0.986
66.049,0.992
66.079,1.014
66.109,0.990
66.139,0.983
66.169,0.990
66.199,0.991
66.229,0.994
66.259,0.989
66.289,1.005
66.319,0.995
66.349,0.997
66.379,0.991
66.409,0.990
66.439,0.996
66.469,0.993
66.499,0.992
66.529,0.986
66.559,0.997
66.589,0.989
66.619,0.994
66.649,1.011
66.679,0.985
66.709,0.983
66.739,0.991
66.769,0.994
66.799,0.989
66.829,0.984
66.859,1.003
66.889,0.987
66.919,0.994
66.949,0.995
66.979,0.988
67.009,0.997
67.039,0.993
67.069,0.988
67.099,0.988
67.129,0.998
67.159,0.991
67.189,1.003
67.219,1.003
67.249,0.986
67.279,0.989
67.309,0.989
67.339,0.996
67.369,0.987
67.399,1.000
67.429,0.992
67.459,0.998
67.489,0.993
67.519,0.986
67.549,0.992
67.579,0.998
67.609,0.989
67.639,0.995
67.669,0.996
67.699,0.994
67.729,1.009
67.759,0.996
67.789,0.986
67.819,0.988
67.849,0.990
67.879,0.999
67.909,0.987
67.939,0.996
67.969,0.990
67.999,0.999
68.029,0.981
68.059,0.993
68.089,0.991
68.119,0.994
68.149,0.991
68.179,0.997
68.209,0.987
68.239,0.995
68.269,1.015
68.299,0.979
68.329,0.986
68.359,0.992
68.389,0.995
68.419,0.988
68.449,0.983
68.479,1.006
68.509,0.988
68.539,0.993
68.569,0.988
68.599,1.002
68.629,0.992
68.659,0.984
68.689,0.991
68.719,1.001
68.749,0.985
68.779,0.996
68.809,1.015
68.839,0.991
68.869,0.980
68.899,0.992
68.929,0.990
68.959,0.996
68.989,0.988
69.019,1.002
69.049,0.987
69.079,0.996
69.109,0.994
69.139,0.988
69.169,0.986
69.199,0.990
69.229,0.989
69.259,0.999
69.289,0.987
69.319,0.999
69.349,0.998
69.379,0.994
69.409,0.985
69.439,0.990
69.469,0.984
69.499,0.996
69.529,0.998
69.559,1.001
69.589,0.991
69.619,0.987
69.649,0.998
69.679,0.993
69.709,0.993
69.739,0.994
69.769,0.988
69.799,0.993
69.829,0.989
69.859,0.996
69.889,1.004
69.919,0.994
69.949,0.981
69.979,0.990
70.009,0.983
70.039,0.993
70.069,0.985
70.099,0.999
70.129,0.989
70.159,0.991
70.189,0.998
70.219,0.991
70.249,0.994
70.279,0.992
70.309,0.990
70.339,0.989
70.369,0.995
70.399,0.992
70.429,1.003
70.459,0.993
70.489,0.992
70.519,0.986
70.549,0.990
70.579,0.999
70.609,0.987
70.639,1.001
70.669,0.993
70.699,0.991
70.729,0.988
70.759,0.996
70.789,0.985
70.819,0.994
70.849,0.991
70.879,0.987
70.909,0.992
70.939,0.996
70.969,0.988
70.999,1.000
71.029,0.996
71.059,0.986
71.089,0.989
71.119,0.988
71.149,0.995
71.179,0.984
71.209,1.002
71.239,0.990
71.269,0.991
71.299,0.990
71.329,0.990
71.359,0.998
71.389,0.989
71.419,0.988
71.449,0.991
71.479,0.993
71.509,0.991
71.539,0.996
71.569,1.011
71.599,0.987
71.629,0.985
71.659,0.984
71.689,0.992
71.719,0.993
71.749,0.989
71.779,1.002
71.809,0.992
71.839,0.986
71.869,0.997
71.899,0.989
71.929,0.994
71.959,0.989
71.989,0.991
72.019,0.989
72.049,1.003
72.079,0.985
72.109,1.009
72.139,1.002
72.169,0.984
72.199,0.984
72.229,0.995
72.259,0.997
72.289,0.984
72.319,1.003
72.349,0.990
72.379,0.999
72.409,0.994
72.439,0.989
72.469,0.990
72.499,0.987
72.529,0.992
72.559,0.989
72.589,1.001
72.619,0.983
72.649,1.004
72.679,1.003
72.709,0.979
72.739,0.989
72.769,0.989
72.799,0.991
72.829,0.995
72.859,0.998
72.889,0.995
72.919,1.000
72.949,0.991
72.979,0.984
73.009,0.992
73.039,0.993
73.069,0.987
73.099,0.986
73.129,0.997
73.159,0.982
73.189,1.014
73.219,0.996
73.249,0.988
73.279,0.984
73.309,0.996
73.339,0.999
73.369,0.986
73.399,0.998
73.429,0.989
73.459,0.999
73.489,0.984
73.519,0.991
73.549,0.989
73.579,0.995
73.609,0.988
73.639,0.993
73.669,0.983
73.699,0.998
73.729,1.006
73.759,0.989
73.789,0.985
73.819,0.992
73.849,0.997
73.879,0.995
73.909,0.986
73.939,1.004
73.969,0.988
73.999,0.997
74.029,0.990
74.059,0.991
74.089,0.993
74.119,0.989
74.149,0.980
74.179,0.999
74.209,0.989
74.239,1.002
74.269,1.002
74.299,0.995
74.329,0.988
74.359,0.992
74.389,0.989
74.419,0.988
74.449,0.993
74.479,1.003
74.509,0.987
74.539,0.997
74.569,0.992
74.599,0.993
74.629,0.994
74.659,0.991
74.689,0.983
74.719,1.003
74.749,0.983
74.779,1.004
74.809,1.000
74.839,0.996
74.869,0.981
74.899,0.994
74.929,0.995
74.959,0.993
74.989,0.999
75.019,0.999
75.049,0.994
75.079,0.994
75.109,0.995
75.139,0.990
75.169,0.997
75.199,0.994
75.229,0.986
75.259,1.000
75.289,0.983
75.319,1.009
75.349,1.002
75.379,0.992
75.409,0.978
75.439,0.993
75.469,0.997
75.499,0.998
75.529,0.993
75.559,1.003
75.589,0.991
75.619,0.991
75.649,0.995
75.679,0.991
75.709,0.997
75.739,0.993
75.769,0.985
75.799,0.993
75.829,0.991
75.859,0.993
75.889,0.997
75.919,0.994
75.949,0.984
75.979,0.993
76.009,0.992
76.039,0.993
76.069,0.994
76.099,0.997
76.129,0.996
76.159,0.988
76.189,0.996
76.219,0.986
76.249,0.991
76.279,0.997
76.309,0.987
76.339,0.997
76.369,1.008
76.399,0.980
76.429,1.001
76.459,0.999
76.489,0.989
76.519,0.981
76.549,0.990
76.579,0.998
76.609,0.985
76.639,1.011
76.669,0.993
76.699,0.988
76.729,0.989
76.759,0.993
76.789,0.994
76.819,0.993
76.849,0.993
76.879,0.990
76.909,0.987
76.939,0.994
76.969,0.988
76.999,1.012
77.029,0.990
77.059,0.981
77.089,0.989
77.119,0.990
77.149,0.993
77.179,0.986
77.209,1.003
77.239,0.991
77.269,0.996
77.299,0.994
77.329,0.994
77.359,0.993
77.389,0.993
77.419,0.994
77.449,0.989
77.479,1.001
77.509,0.986
77.539,1.009
77.569,1.003
77.599,0.983
77.629,0.988
77.659,0.991
77.689,0.999
77.719,0.990
77.749,1.004
77.779,0.988
77.809,1.004
77.839,0.989
77.869,0.989
77.899,0.995
77.929,0.989
77.959,0.990
77.989,0.990
78.019,0.994
78.049,0.993
78.079,1.008
78.109,0.994
78.139,0.984
78.169,0.984
78.199,0.996
78.229,0.997
78.259,0.989
78.289,1.000
78.319,0.992
78.349,0.997
78.379,0.994
78.409,0.994
78.439,0.993
78.469,0.990
78.499,0.985
78.529,0.999
78.559,0.981
78.589,1.003
78.619,1.009
78.649,0.982
78.679,0.980
78.709,0.993
78.739,0.996
78.769,0.992
78.799,0.987
78.829,0.997
78.859,0.995
78.889,0.991
78.919,0.991
78.949,1.003
78.979,0.997
79.009,0.994
79.039,0.988
79.069,0.995
79.099,0.983
79.129,1.017
79.159,0.998
79.189,0.980
79.219,0.983
79.249,0.995
79.279,0.997
79.309,0.987
79.339,0.997
79.369,0.992
79.399,0.996
79.429,0.994
79.459,0.993
79.489,0.992
79.519,0.991
79.549,0.989
79.579,0.991
79.609,0.999
79.639,0.996
79.669,1.002
79.699,0.980
79.729,0.985
79.759,0.998
79.789,0.990
79.819,0.998
79.849,0.984
79.879,1.008
79.909,0.991
79.939,0.992
79.969,0.992
79.999,0.994
80.029,1.000
80.059,1.000
80.089,0.983
80.119,0.996
80.149,0.992
80.179,1.006
80.209,1.000
80.239,0.992
80.269,0.985
80.299,0.990
80.329,0.992
80.359,0.996
80.389,0.989
80.419,0.998
80.449,0.995
80.479,0.992
80.509,0.997
80.539,0.991
80.569,0.991
80.599,0.995
80.629,0.988
80.659,1.000
80.689,0.991
80.719,1.002
80.749,1.004
80.779,0.996
80.809,0.989
80.839,0.990
80.869,0.997
80.899,0.994
80.929,0.996
80.959,0.996
80.989,0.994
81.019,0.993
81.049,0.988
81.079,0.987
81.109,0.993
81.139,0.995
81.169,0.986
81.199,0.999
81.229,0.989
81.259,1.001
81.289,0.998
81.319,0.996
81.349,0.982
81.379,0.987
81.409,0.993
81.439,0.998
81.469,0.998
81.499,0.997
81.529,0.996
81.559,0.990
81.589,0.993
81.619,0.990
81.649,0.994
81.679,0.995
81.709,0.991
81.739,0.993
81.769,1.008
81.799,0.989
81.829,0.998
81.859,0.997
81.889,0.990
81.919,0.984
81.949,0.982
81.979,1.008
82.009,0.983
82.039,1.010
82.069,0.993
82.099,0.995
82.129,0.992
82.159,0.993
82.189,0.999
82.219,0.998
82.249,0.992
82.279,0.981
82.309,0.999
82.339,0.986
82.369,0.997
82.399,1.009
82.429,0.991
82.459,0.982
82.489,0.988
82.519,0.992
82.549,0.994
82.579,0.997
82.609,1.002
82.639,0.993
82.669,0.991
82.699,1.000
82.729,0.990
82.759,1.000
82.789,0.994
82.819,0.987
82.849,0.997
82.879,0.993
82.909,0.989
82.939,1.012
82.969,0.994
82.999,0.984
83.029,0.989
83.059,0.992
83.089,0.996
83.119,0.985
83.149,1.005
83.179,0.985
83.209,0.999
83.239,0.992
83.269,0.992
83.299,0.998
83.329,0.992
83.359,0.987
83.389,0.994
83.419,0.991
83.449,0.993
83.479,1.006
83.509,0.991
83.539,0.989
83.569,0.990
83.599,0.990
83.629,0.998
83.659,0.985
83.689,1.000
83.719,0.990
83.749,1.001
83.779,0.994
83.809,0.990
83.839,0.990
83.869,0.993
83.899,0.993
83.929,1.000
83.959,0.984
83.989,1.003
84.019,1.013
84.049,0.983
84.079,0.987
84.109,0.991
84.139,0.996
84.169,0.990
84.199,0.989
84.229,1.003
84.259,0.995
84.289,0.995
84.319,0.993
84.349,0.989
84.379,0.995
84.409,0.989
84.439,0.991
84.469,0.998
84.499,0.993
84.529,1.010
84.559,0.989
84.589,0.986
84.619,0.990
84.649,0.997
84.679,1.000
84.709,0.983
84.739,0.998
84.769,0.991
84.799,1.000
84.829,0.991
84.859,0.990
84.889,0.993
84.919,1.001
84.949,0.986
84.979,1.000
85.009,0.982
85.039,1.003
85.069,1.006
85.099,0.996
85.129,0.981
85.159,0.991
85.189,0.991
85.219,0.996
85.249,0.992
85.279,1.004
85.309,0.999
85.339,0.989
85.369,0.994
85.399,0.994
85.429,0.995
85.459,0.991
85.489,0.986
85.519,1.002
85.549,0.988
85.579,1.006
85.609,0.994
85.639,0.992
85.669,0.986
85.699,0.996
85.729,0.996
85.759,0.988
85.789,0.999
85.819,0.994
85.849,1.000
85.879,0.990
85.909,0.992
85.939,0.997
85.969,0.996
85.999,0.993
86.029,0.984
86.059,0.998
86.089,0.989
86.119,1.004
86.149,0.997
86.179,0.994
86.209,0.979
86.239,0.993
86.269,0.995
86.299,0.993
86.329,0.997
86.359,0.999
86.389,0.994
86.419,0.992
86.449,0.995
86.479,0.993
86.509,0.998
86.539,0.990
86.569,0.987
86.599,0.998
86.629,0.990
86.659,0.993
86.689,1.000
86.719,0.995
86.749,0.983
86.779,0.988
86.809,0.993
86.839,0.996
86.869,0.996
86.899,1.001
86.929,0.997
86.959,0.989
86.989,0.993
87.019,0.997
87.049,0.994
87.079,0.995
87.109,0.985
87.139,0.997
87.169,0.998
87.199,0.991
87.229,1.002
87.259,0.996
87.289,0.982
87.319,0.992
87.349,0.983
87.379,1.000
87.409,0.993
87.439,1.001
87.469,0.990
87.499,0.992
87.529,0.994
87.559,0.992
87.589,0.996
87.619,0.989
87.649,0.998
87.679,0.979
87.709,1.001
87.739,0.989
87.769,1.002
87.799,1.001
87.829,0.992
87.859,0.979
87.889,0.985
87.919,0.997
87.949,0.989
87.979,1.006
88.009,0.990
88.039,1.001
88.069,0.988
88.099,0.991
88.129,0.994
88.159,0.996
88.189,0.990
88.219,0.989
88.249,0.996
88.279,0.989
88.309,1.000
88.339,1.011
88.369,0.989
88.399,0.979
88.429,0.996
88.459,0.999
88.489,0.992
88.519,0.995
88.549,1.004
88.579,0.992
88.609,0.990
88.639,0.993
88.669,0.995
88.699,0.993
88.729,0.998
88.759,0.980
88.789,0.997
88.819,0.987
88.849,1.000
88.879,1.010
88.909,0.983
88.939,0.980
88.969,0.993
88.999,0.991
89.029,0.993
89.059,0.996
89.089,1.002
89.119,0.999
89.149,0.996
89.179,0.990
89.209,0.995
89.239,0.990
89.269,0.997
89.299,0.992
89.329,1.001
89.359,0.984
89.389,1.006
89.419,1.009
89.449,0.983
89.479,0.988
89.509,0.992
89.539,1.000
89.569,0.993
89.599,1.002
89.629,0.989
89.659,1.001
89.689,0.991
89.719,0.994
89.749,0.993
89.779,0.995
89.809,0.985
89.839,0.993
89.869,0.992
89.899,0.995
89.929,1.011
89.959,0.986
89.989,0.979
90.019,0.994
90.049,0.991
90.079,0.996
90.109,0.989
90.139,1.002
90.169,0.994
90.199,1.000
90.229,0.988
90.259,0.988
90.289,0.999
90.319,0.997
90.349,0.983
90.379,1.004
90.409,0.988
90.439,1.010
90.469,1.000
90.499,0.993
90.529,0.981
90.559,0.998
90.589,0.996
90.619,0.985
90.649,0.998
90.679,1.000
90.709,0.996
90.739,0.987
90.769,0.990
90.799,0.997
90.829,0.994
90.859,0.990
90.889,0.995
90.919,1.000
90.949,0.992
90.979,1.007
91.009,0.995
91.039,0.988
91.069,0.989
91.099,0.992
91.129,0.999
91.159,0.983
91.189,1.010
91.219,0.988
91.249,0.993
91.279,0.998
91.309,0.998
91.339,0.994
91.369,0.989
91.399,0.993
91.429,0.990
91.459,0.999
91.489,0.987
91.519,1.002
91.549,0.995
91.579,0.994
91.609,0.994
91.639,0.996
91.669,1.001
91.699,0.987
91.729,0.999
91.759,0.996
91.789,0.994
91.819,0.993
91.849,0.993
91.879,0.995
91.909,0.997
91.939,0.990
91.969,0.988
91.999,1.001
92.029,0.986
92.059,1.004
92.089,0.996
92.119,0.989
92.149,0.985
92.179,0.991
92.209,0.999
92.239,0.985
92.269,1.003
92.299,0.992
92.329,0.998
92.359,0.993
92.389,0.990
92.419,0.997
92.449,0.997
92.479,0.992
92.509,0.986
92.539,0.999
92.569,0.993
92.599,1.004
92.629,1.001
92.659,0.994
92.689,0.984
92.719,0.985
92.749,1.004
92.779,0.986
92.809,1.005
92.839,0.993
92.869,0.994
92.899,0.985
92.929,0.995
92.959,0.996
92.989,0.994
93.019,0.999
93.049,0.984
93.079,1.000
93.109,0.991
93.139,1.000
93.169,1.014
93.199,0.992
93.229,0.977
93.259,0.988
93.289,1.000
93.319,0.994
93.349,1.001
93.379,1.003
93.409,0.991
93.439,0.989
93.469,0.996
93.499,0.991
93.529,0.989
93.559,0.994
93.589,0.988
93.619,1.003
93.649,0.985
93.679,1.002
93.709,1.011
93.739,0.990
93.769,0.983
93.799,0.992
93.829,0.998
93.859,0.989
93.889,0.996
93.919,1.005
93.949,0.999
93.979,0.995
94.009,0.996
94.039,0.993
94.069,0.996
94.099,0.989
94.129,0.983
94.159,1.004
94.189,0.989
94.219,1.009
94.249,1.005
94.279,0.985
94.309,0.986
94.339,0.993
94.369,0.999
94.399,0.981
94.429,1.006
94.459,0.993
94.489,1.001
94.519,0.992
94.549,0.991
94.579,0.995
94.609,0.994
94.639,0.987
94.669,0.997
94.699,0.992
94.729,1.000
94.759,1.017
94.789,0.983
94.819,0.983
94.849,0.993
94.879,0.994
94.909,0.997
94.939,0.987
94.969,1.008
94.999,0.993
95.029,0.997
95.059,0.987
95.089,0.994
95.119,0.993
95.149,0.995
95.179,0.985
95.209,1.003
95.239,0.986
95.269,1.011
95.299,0.998
95.329,0.988
95.359,0.988
95.389,0.995
95.419,0.998
95.449,0.991
95.479,1.004
95.509,0.995
95.539,0.997
95.569,0.994
95.599,0.992
95.629,0.997
95.659,0.998
95.689,0.987
95.719,0.990
95.749,0.995
95.779,0.994
95.809,1.010
95.839,0.996
95.869,0.986
95.899,0.985
95.929,0.997
95.959,1.004
95.989,0.992
96.019,1.005
96.049,0.993
96.079,0.998
96.109,0.997
96.139,0.991
96.169,0.996
96.199,0.991
96.229,0.985
96.259,1.001
96.289,0.998
96.319,1.004
96.349,1.004
96.379,1.000
96.409,0.987
96.439,0.985
96.469,0.991
96.499,0.993
96.529,0.996
96.559,1.002
96.589,0.996
96.619,0.990
96.649,0.995
96.679,0.994
96.709,0.998
96.739,0.997
96.769,0.984
96.799,0.999
96.829,0.993
96.859,0.999
96.889,1.000
96.919,0.995
96.949,0.986
96.979,0.996
97.009,0.997
97.039,0.997
97.069,1.005
97.099,0.998
97.129,0.997
97.159,0.995
97.189,0.993
97.219,0.990
97.249,0.995
97.279,0.993
97.309,0.987
97.339,1.004
97.369,0.988
97.399,0.999
97.429,1.008
97.459,0.995
97.489,0.976
97.519,0.989
97.549,1.005
97.579,0.990
97.609,1.000
97.639,0.993
97.669,1.000
97.699,0.991
97.729,0.996
97.759,0.992
97.789,0.997
97.819,0.995
97.849,0.977
97.879,1.002
97.909,0.987
97.939,1.002
97.969,1.012
97.999,0.994
98.029,0.980
98.059,0.994
98.089,0.997
98.119,0.995
98.149,1.004
98.179,0.995
98.209,0.997
98.239,0.991
98.269,0.995
98.299,0.996
98.329,0.993
98.359,0.996
98.389,0.989
98.419,1.000
98.449,0.988
98.479,1.009
98.509,1.008
98.539,0.993
98.569,0.979
98.599,1.000
98.629,0.998
98.659,0.990
98.689,1.008
98.719,0.990
98.749,1.001
98.779,0.994
98.809,0.992
98.839,0.994
98.869,0.994
98.899,0.993
98.929,0.992
98.959,0.992
98.989,0.994
99.019,1.011
99.049,1.000
99.079,0.987
99.109,0.989
99.139,0.997
99.169,0.998
99.199,0.987
99.229,1.005
99.259,0.992
99.289,1.000
99.319,0.995
99.349,0.993
99.379,0.990
99.409,0.996
99.439,0.983
99.469,0.998
99.499,0.983
99.529,1.011
99.559,1.010
99.589,0.980
99.619,0.989
99.649,0.995
99.679,1.002
99.709,0.999
99.739,0.998
99.769,0.998
99.799,0.997
99.829,0.991
99.859,0.999
99.889,0.989
99.919,0.991
99.949,0.995
99.979,0.992
100.009,0.991
100.039,0.999
100.069,1.013
100.099,0.990
100.129,0.986
100.159,0.991
100.189,0.995
100.219,0.998
100.249,0.989
100.279,1.007
100.309,0.991
100.339,0.996
100.369,0.998
100.399,0.994
100.429,0.996
100.459,0.994
100.489,0.984
100.519,1.001
100.549,0.986
100.579,1.009
100.609,0.999
100.639,0.992
100.669,0.986
100.699,1.000
100.729,1.003
100.759,0.988
100.789,0.996
100.819,1.006
100.849,0.998
100.879,0.990
100.909,0.991
100.939,0.988
100.969,0.998
100.999,0.994
101.029,0.986
101.059,1.003
101.089,0.998
101.119,1.010
101.149,0.991
101.179,0.991
101.209,0.989
101.239,0.990
101.269,1.005
101.299,0.982
101.329,1.003
101.359,0.993
101.389,0.995
101.419,0.991
101.449,0.992
101.479,1.001
101.509,0.997
101.539,0.991
101.569,0.987
101.599,1.005
101.629,0.990
101.659,1.003
101.689,1.003
101.719,0.990
101.749,0.991
101.779,0.987
101.809,0.998
101.839,0.990
101.869,1.002
101.899,0.996
101.929,0.994
101.959,0.995
101.989,0.989
102.019,0.995
102.049,0.995
102.079,0.994
102.109,0.989
102.139,1.006
102.169,0.993
102.199,1.004
102.229,0.996
102.259,0.990
102.289,0.986
102.319,0.987
102.349,0.996
102.379,0.994
102.409,1.010
102.439,0.989
102.469,0.996
102.499,0.989
102.529,0.991
102.559,1.005
102.589,0.988
102.619,0.994
102.649,0.997
102.679,1.002
102.709,0.988
102.739,1.003
102.769,1.006
102.799,0.994
102.829,0.979
102.859,0.994
102.889,1.002
102.919,0.986
102.949,1.005
102.979,0.997
103.009,0.999
103.039,0.994
103.069,0.992
103.099,0.996
103.129,0.992
103.159,0.998
103.189,0.982
103.219,1.007
103.249,0.987
103.279,1.004
103.309,1.012
103.339,0.988
103.369,0.984
103.399,0.998
103.429,1.000
103.459,0.988
103.489,1.003
103.519,0.999
103.549,0.998
103.579,0.996
103.609,0.991
103.639,0.997
103.669,0.991
103.699,0.994
103.729,0.991
103.759,1.000
103.789,0.986
103.819,1.014
103.849,1.011
103.879,0.982
103.909,0.987
103.939,0.991
103.969,0.998
103.999,0.994
104.029,1.001
104.059,0.993
104.089,1.002
104.119,0.994
104.149,0.997
104.179,0.987
104.209,0.992
104.239,0.990
104.269,0.997
104.299,0.991
104.329,1.002
104.359,1.019
104.389,0.990
104.419,0.994
104.449,0.998
104.479,0.996
104.509,0.997
104.539,0.992
104.569,0.999
104.599,0.999
104.629,0.998
104.659,0.989
104.689,1.000
104.719,0.996
104.749,0.991
104.779,0.992
104.809,0.996
104.839,0.987
104.869,1.018
104.899,1.004
104.929,0.984
104.959,0.990
104.989,0.997
105.019,1.003
105.049,0.991
105.079,1.005
105.109,0.992
105.139,1.001
105.169,0.992
105.199,0.991
105.229,0.990
105.259,0.991
105.289,0.988
105.319,1.000
105.349,0.987
105.379,1.006
105.409,1.008
105.439,0.989
105.469,0.989
105.499,1.000
105.529,0.987
105.559,0.997
105.589,1.001
105.619,1.002
105.649,0.997
105.679,0.993
105.709,0.992
105.739,0.996
105.769,1.001
105.799,0.990
105.829,0.989
105.859,1.002
105.889,0.990
105.919,1.010
105.949,0.997
105.979,0.988
106.009,0.989
106.039,0.993
106.069,1.000
106.099,0.984
106.129,1.001
106.159,0.996
106.189,0.997
106.219,0.995
106.249,0.993
106.279,0.992
106.309,0.995
106.339,0.993
106.369,0.996
106.399,0.996
106.429,1.001
106.459,1.002
106.489,0.999
106.519,0.990
106.549,0.993
106.579,0.992
106.609,1.000
106.639,0.990
106.669,1.008
106.699,0.991
106.729,1.000
106.759,0.995
106.789,0.989
106.819,0.995
106.849,0.998
106.879,0.990
106.909,1.002
106.939,0.992
106.969,1.002
106.999,1.002
107.029,0.998
107.059,0.989
107.089,0.997
107.119,0.995
107.149,0.994
107.179,0.992
107.209,1.007
107.239,0.995
107.269,0.991
107.299,0.994
107.329,0.991
107.359,0.996
107.389,0.996
107.419,0.990
107.449,0.995
107.479,0.996
107.509,0.995
107.539,1.004
107.569,0.997
107.599,0.979
107.629,0.987
107.659,0.996
107.689,0.997
107.719,0.999
107.749,1.000
107.779,0.991
107.809,0.994
107.839,0.994
107.869,0.988
107.899,0.999
107.929,1.000
