df_hash,22ZHK4.HLFD3X
114.127,1.003
114.157,1.002
114.187,0.999
114.217,1.001
114.247,0.995
114.277,1.001
114.307,1.005
114.337,1.005
114.367,1.004
114.397,0.993
114.427,0.994
114.457,1.008
114.487,1.005
114.517,1.004
114.547,0.999
114.577,1.007
114.607,1.004
114.637,0.995
114.667,1.000
114.697,1.006
114.727,1.009
114.757,1.002
114.787,0.995
114.817,0.998
114.847,1.001
114.877,1.003
114.907,1.002
114.937,1.006
114.967,1.005
114.997,1.002
115.027,1.005
115.057,1.007
115.087,1.004
115.117,0.994
115.147,0.994
115.177,1.010
115.207,1.003
115.237,1.005
115.267,0.998
115.297,1.003
115.327,1.002
115.357,0.995
115.387,1.004
115.417,1.006
115.447,1.006
115.477,1.002
115.507,1.003
115.537,1.006
115.567,0.999
115.597,0.999
115.627,1.001
115.657,1.000
115.687,1.005
115.717,1.008
115.747,1.003
115.777,1.000
115.807,1.006
115.837,1.000
115.867,1.008
115.897,1.010
115.927,0.999
115.957,1.001
115.987,0.998
116.017,1.005
116.047,1.001
116.077,1.008
116.107,1.005
116.137,1.005
116.167,0.994
116.197,0.996
116.227,1.005
116.257,1.004
116.287,0.997
116.317,0.994
116.347,1.006
116.377,1.011
116.407,1.002
116.437,0.996
116.467,0.999
116.497,1.008
116.527,1.009
116.557,0.999
116.587,1.006
116.617,1.000
116.647,1.000
116.677,1.002
116.707,1.007
116.737,0.999
116.767,1.003
116.797,0.999
116.827,1.001
116.857,1.005
116.887,0.999
116.917,1.001
116.947,1.003
116.977,1.003
117.007,1.007
117.037,1.007
117.067,0.995
117.097,0.995
117.127,1.021
117.157,1.004
117.187,1.000
117.217,1.001
117.247,1.004
117.277,0.998
117.307,0.996
117.337,1.000
117.367,1.003
117.397,1.007
117.427,1.003
117.457,1.002
117.487,1.002
117.517,1.000
117.547,1.000
117.577,1.004
117.607,1.010
117.637,1.004
117.667,1.007
117.697,0.995
117.727,1.000
117.757,1.009
117.787,0.995
117.817,1.006
117.847,1.008
117.877,1.001
117.907,0.999
117.937,1.001
117.967,1.000
117.997,0.998
118.027,1.002
118.057,0.999
118.087,1.003
118.117,1.003
118.147,1.000
118.177,1.000
118.207,1.003
118.237,1.004
118.267,1.006
118.297,1.002
118.327,1.007
118.357,0.999
118.387,0.993
118.417,1.013
118.447,1.001
118.477,0.996
118.507,1.003
118.537,1.004
118.567,0.997
118.597,1.002
118.627,1.003
118.657,1.002
118.687,1.002
118.717,0.998
118.747,1.000
118.777,1.002
118.807,1.002
118.837,0.997
118.867,1.001
118.897,1.000
118.927,1.003
118.957,1.001
118.987,1.010
119.017,1.007
119.047,0.996
119.077,1.001
119.107,0.999
119.137,1.015
119.167,1.004
119.197,0.995
119.227,1.003
119.257,1.006
119.287,0.997
119.317,1.004
119.347,1.009
119.377,1.000
119.407,1.008
119.437,1.003
119.467,1.001
119.497,1.002
119.527,1.000
119.557,1.000
119.587,1.000
119.617,0.998
119.647,1.009
119.677,1.004
119.707,1.000
119.737,1.001
119.767,0.997
119.797,1.006
119.827,1.009
119.857,0.998
119.887,1.003
119.917,1.003
119.947,0.997
119.977,1.001
120.007,1.007
120.037,0.999
120.067,1.003
120.097,1.003
120.127,0.996
120.157,0.999
120.187,1.007
120.217,1.002
120.247,0.999
120.277,1.000
120.307,1.004
120.337,1.001
120.367,1.004
120.397,0.998
120.427,1.001
120.457,1.008
120.487,1.000
120.517,1.000
120.547,0.997
120.577,1.000
120.607,1.002
120.637,1.003
120.667,0.999
120.697,1.001
120.727,1.008
120.757,1.000
120.787,0.992
120.817,1.000
120.847,1.002
120.877,0.996
120.907,1.005
120.937,1.009
120.967,1.000
120.997,0.998
121.027,0.999
121.057,1.002
121.087,1.009
121.117,0.999
121.147,0.999
121.177,1.003
121.207,1.004
121.237,1.000
121.267,0.996
121.297,0.997
121.327,1.007
121.357,1.003
121.387,1.000
121.417,0.997
121.447,1.002
121.477,1.002
121.507,1.001
121.537,0.996
121.567,1.002
121.597,1.000
121.627,1.001
121.657,0.995
121.687,0.997
121.717,1.016
121.747,1.005
121.777,0.997
121.807,1.002
121.837,1.001
121.867,0.999
121.897,1.000
121.927,1.004
121.957,1.003
121.987,1.006
122.017,1.000
122.047,1.001
122.077,1.006
122.107,1.004
122.137,1.002
122.167,0.998
122.197,1.006
122.227,1.006
122.257,1.005
122.287,0.999
122.317,1.001
122.347,1.001
122.377,1.009
122.407,1.006
122.437,0.997
122.467,0.994
122.497,0.999
122.527,1.001
122.557,1.011
122.587,0.998
122.617,1.001
122.647,1.004
122.677,0.998
122.707,1.002
122.737,1.003
122.767,1.002
122.797,1.001
122.827,0.996
122.857,1.008
122.887,1.005
122.917,0.995
122.947,0.995
122.977,0.998
123.007,1.015
123.037,1.006
123.067,1.004
123.097,1.002
123.127,1.002
123.157,0.999
123.187,1.006
123.217,1.001
123.247,0.998
123.277,1.009
123.307,1.003
123.337,0.996
123.367,0.997
123.397,1.000
123.427,1.007
123.457,0.998
123.487,0.998
123.517,1.007
123.547,1.001
123.577,0.999
123.607,1.003
123.637,1.002
123.667,1.005
123.697,0.999
123.727,1.000
123.757,1.000
123.787,1.003
123.817,0.998
123.847,0.996
123.877,1.001
123.907,1.004
123.937,1.008
123.967,1.000
123.997,0.996
124.027,0.998
124.057,1.001
124.087,1.001
124.117,0.997
124.147,1.000
124.177,1.012
124.207,1.008
124.237,0.998
124.267,0.992
124.297,1.000
124.327,1.017
124.357,1.003
124.387,0.999
124.417,1.000
124.447,1.002
124.477,1.002
124.507,1.002
124.537,1.000
124.567,1.000
124.597,1.007
124.627,1.001
124.657,0.999
124.687,0.999
124.717,1.002
124.747,1.006
124.777,0.996
124.807,0.999
124.837,1.000
124.867,1.002
124.897,1.006
124.927,1.006
124.957,0.996
124.987,0.999
125.017,1.002
125.047,1.005
125.077,1.007
125.107,0.997
125.137,1.002
125.167,1.001
125.197,0.994
125.227,1.000
125.257,1.003
125.287,1.000
125.317,1.012
125.347,0.996
125.377,1.000
125.407,0.998
125.437,0.996
125.467,0.998
125.497,0.999
125.527,1.003
125.557,1.004
125.587,1.004
125.617,0.996
125.647,0.990
125.677,1.011
125.707,1.010
125.737,0.999
125.767,0.998
125.797,0.998
125.827,1.005
125.857,1.004
125.887,1.000
125.917,0.995
125.947,1.006
125.977,1.008
126.007,0.998
126.037,1.000
126.067,1.002
126.097,1.004
126.127,1.002
126.157,1.003
126.187,1.006
126.217,0.997
126.247,0.992
126.277,1.012
126.307,1.004
126.337,0.998
126.367,1.005
126.397,1.002
126.427,0.998
126.457,0.998
126.487,1.003
126.517,1.000
126.547,1.002
126.577,0.998
126.607,0.998
126.637,1.001
126.667,1.000
126.697,0.996
126.727,1.001
126.757,1.009
126.787,1.001
126.817,0.998
126.847,0.998
126.877,1.010
126.907,1.008
126.937,1.001
126.967,1.005
126.997,1.005
127.027,0.996
127.057,0.999
127.087,1.002
127.117,0.994
127.147,1.003
127.177,1.004
127.207,1.000
127.237,0.998
127.267,0.996
127.297,1.001
127.327,1.000
127.357,0.997
127.387,1.003
127.417,1.008
127.447,1.005
127.477,0.995
127.507,0.999
127.537,1.012
127.567,1.004
127.597,0.997
127.627,0.999
127.657,1.000
127.687,1.005
127.717,0.999
127.747,0.995
127.777,1.009
127.807,1.006
127.837,0.995
127.867,0.998
127.897,1.008
127.927,1.005
127.957,0.997
127.987,0.993
128.017,1.006
128.047,1.005
128.077,0.997
128.107,0.998
128.137,0.999
128.167,1.018
128.197,1.000
128.227,0.997
128.257,1.001
128.287,1.001
128.317,0.996
128.347,0.999
128.377,0.999
128.407,1.004
128.437,1.001
128.467,0.993
128.497,1.003
128.527,1.004
128.557,0.998
128.587,1.000
128.617,1.005
128.647,1.003
128.677,0.996
128.707,0.994
128.737,0.999
128.767,1.015
128.797,1.002
128.827,0.996
128.857,1.003
128.887,0.999
128.917,1.000
128.947,1.001
128.977,1.000
129.007,1.003
129.037,1.004
129.067,0.998
129.097,1.001
129.127,1.006
129.157,1.002
129.187,1.000
129.217,0.995
129.247,1.003
129.277,1.005
129.307,0.995
129.337,1.007
129.367,1.008
129.397,1.003
129.427,1.000
129.457,1.003
129.487,0.998
129.517,1.000
129.547,1.004
129.577,1.004
129.607,1.003
129.637,0.998
129.667,1.001
129.697,1.001
129.727,0.999
129.757,0.996
129.787,1.000
129.817,1.005
129.847,1.007
129.877,1.000
129.907,0.993
129.937,0.999
129.967,1.011
129.997,1.000
130.027,0.997
130.057,0.997
130.087,1.005
130.117,1.003
130.147,0.999
130.177,0.996
130.207,1.007
130.237,1.001
130.267,0.996
130.297,0.998
130.327,0.997
130.357,1.002
130.387,1.004
130.417,1.002
130.447,1.000
130.477,0.999
130.507,0.997
130.537,1.005
130.567,1.008
130.597,1.002
130.627,1.001
130.657,0.993
130.687,1.010
130.717,1.008
130.747,0.998
130.777,0.994
130.807,0.998
130.837,1.001
130.867,1.000
130.897,0.997
130.927,1.002
130.957,1.008
130.987,1.003
131.017,0.995
131.047,0.999
131.077,1.009
131.107,1.001
131.137,0.996
131.167,0.998
131.197,1.000
131.227,1.002
131.257,0.997
131.287,1.001
131.317,1.006
131.347,1.004
131.377,0.998
131.407,0.994
131.437,1.009
131.467,0.999
131.497,1.005
131.527,1.006
131.557,0.997
131.587,0.996
131.617,1.002
131.647,1.003
131.677,1.002
131.707,1.004
131.737,1.003
131.767,1.005
131.797,1.000
131.827,1.000
131.857,1.004
131.887,0.998
131.917,0.995
131.947,1.001
131.977,0.996
132.007,1.002
132.037,1.014
132.067,0.998
132.097,0.993
132.127,0.998
132.157,1.000
132.187,1.011
132.217,1.002
132.247,0.999
132.277,1.002
132.307,1.003
132.337,0.996
132.367,1.001
132.397,1.013
132.427,1.005
132.457,0.994
132.487,0.989
132.517,0.998
132.547,1.006
132.577,1.000
132.607,1.001
132.637,1.001
132.667,1.002
132.697,1.007
132.727,1.003
132.757,0.998
132.787,1.005
132.817,1.008
132.847,0.999
132.877,0.995
132.907,0.998
132.937,1.002
132.967,0.998
132.997,0.998
133.027,0.999
133.057,1.013
133.087,1.010
133.117,0.998
133.147,0.992
133.177,0.997
133.207,1.000
133.237,0.993
133.267,0.996
133.297,1.003
133.327,1.006
133.357,0.995
133.387,0.995
133.417,1.014
133.447,1.003
133.477,0.998
133.507,0.999
133.537,1.003
133.567,1.002
133.597,1.004
133.627,1.003
133.657,1.002
133.687,0.998
133.717,0.993
133.747,0.999
133.777,1.003
133.807,0.996
133.837,0.995
133.867,1.000
133.897,1.008
133.927,1.006
133.957,1.008
133.987,1.000
134.017,0.995
134.047,1.009
134.077,0.999
134.107,0.993
134.137,0.992
134.167,1.003
134.197,1.001
134.227,0.995
134.257,1.002
134.287,1.004
134.317,1.002
134.347,0.996
134.377,0.998
134.407,1.007
134.437,0.993
134.467,0.996
134.497,1.009
134.527,0.999
134.557,0.995
134.587,1.001
134.617,1.006
134.647,1.009
134.677,0.997
134.707,0.997
134.737,0.992
134.767,0.993
134.797,1.021
134.827,1.004
134.857,0.997
134.887,1.003
134.917,0.999
134.947,0.999
134.977,1.004
135.007,0.996
135.037,1.009
135.067,1.009
135.097,1.000
135.127,0.992
135.157,0.998
135.187,1.000
135.217,1.001
135.247,0.999
135.277,1.000
135.307,1.000
135.337,1.006
135.367,1.007
135.397,0.998
135.427,0.997
135.457,0.999
135.487,0.997
135.517,1.008
135.547,1.005
135.577,1.000
135.607,0.999
135.637,1.002
135.667,0.998
135.697,0.999
135.727,1.004
135.757,1.001
135.787,1.004
135.817,1.002
135.847,1.002
135.877,0.997
135.907,1.002
135.937,0.998
135.967,0.995
135.997,1.005
136.027,1.001
136.057,1.005
136.087,1.000
136.117,1.002
136.147,1.008
136.177,1.002
136.207,0.997
136.237,1.004
136.267,1.005
136.297,0.996
136.327,0.998
136.357,1.006
136.387,1.004
136.417,1.001
136.447,1.000
136.477,0.999
136.507,1.008
136.537,1.002
136.567,0.994
136.597,0.998
136.627,1.006
136.657,0.999
136.687,1.000
136.717,0.997
136.747,1.009
136.777,1.006
136.807,0.997
136.837,0.997
136.867,1.001
136.897,1.003
136.927,1.004
136.957,0.995
136.987,1.004
137.017,1.005
137.047,1.001
137.077,1.004
137.107,0.999
137.137,0.997
137.167,1.008
137.197,1.007
137.227,0.991
137.257,0.995
137.287,1.009
137.317,1.007
137.347,0.996
137.377,0.995
137.407,1.003
137.437,1.009
137.467,0.999
137.497,0.996
137.527,0.999
137.557,1.002
137.587,0.998
137.617,0.996
137.647,1.002
137.677,1.011
137.707,1.003
137.737,0.997
137.767,0.996
137.797,1.000
137.827,1.001
137.857,1.000
137.887,1.003
137.917,1.006
137.947,1.005
137.977,1.002
138.007,1.002
138.037,1.008
138.067,1.004
138.097,0.999
138.127,0.994
138.157,0.998
138.187,1.015
138.217,1.004
138.247,0.995
138.277,1.002
138.307,0.998
138.337,0.999
138.367,0.997
138.397,1.006
138.427,1.001
138.457,1.006
138.487,1.000
138.517,1.001
138.547,1.001
138.577,1.000
138.607,1.004
138.637,1.000
138.667,0.994
138.697,0.998
138.727,1.009
138.757,1.004
138.787,1.003
138.817,0.996
138.847,0.997
138.877,1.007
138.907,1.009
138.937,0.997
138.967,0.998
138.997,0.998
139.027,1.000
139.057,1.000
139.087,1.000
139.117,0.998
139.147,1.008
139.177,1.002
139.207,0.991
139.237,0.998
139.267,1.003
139.297,1.003
139.327,1.001
139.357,1.001
139.387,0.996
139.417,0.998
139.447,1.008
139.477,1.009
139.507,1.013
139.537,1.008
139.567,0.998
139.597,1.001
139.627,0.997
139.657,0.997
139.687,1.002
139.717,1.002
139.747,1.000
139.777,1.002
139.807,1.007
139.837,1.008
139.867,1.003
139.897,0.997
139.927,1.000
139.957,0.993
139.987,1.000
140.017,1.003
140.047,0.997
140.077,0.997
140.107,1.008
140.137,1.002
140.167,1.001
140.197,1.000
140.227,1.004
140.257,0.999
140.287,1.003
140.317,1.001
140.347,0.999
140.377,1.004
140.407,0.998
140.437,0.996
140.467,1.001
140.497,1.002
140.527,1.004
140.557,0.995
140.587,1.002
140.617,0.998
140.647,0.999
140.677,1.006
140.707,1.008
140.737,0.996
140.767,0.999
140.797,1.002
140.827,0.997
140.857,0.998
140.887,0.998
140.917,1.000
140.947,1.011
140.977,1.009
141.007,0.989
141.037,0.996
141.067,1.004
141.097,1.005
141.127,1.009
141.157,0.999
141.187,0.994
141.217,1.001
141.247,1.002
141.277,1.021
141.307,0.999
141.337,0.990
141.367,1.001
141.397,1.000
141.427,1.001
141.457,1.003
141.487,0.999
141.517,1.005
141.547,1.007
141.577,0.997
141.607,1.001
141.637,0.995
141.667,1.001
141.697,1.001
141.727,1.004
141.757,0.992
141.787,0.999
141.817,1.007
141.847,1.010
141.877,0.993
141.907,1.009
141.937,1.009
141.967,0.987
141.997,1.004
142.027,1.005
142.057,0.992
142.087,1.002
142.117,0.987
142.147,1.002
142.177,1.004
142.207,0.993
142.237,1.006
142.267,1.000
142.297,0.998
142.327,1.005
142.357,0.998
142.387,1.004
142.417,1.011
142.447,0.996
142.477,1.002
142.507,0.998
142.537,0.995
142.567,1.002
142.597,0.998
142.627,1.000
142.657,1.000
142.687,1.002
142.717,1.002
142.747,1.001
142.777,0.995
142.807,1.000
142.837,0.988
142.867,1.011
142.897,1.012
142.927,0.992
142.957,0.998
142.987,1.014
143.017,0.995
143.047,0.998
143.077,1.003
143.107,1.001
143.137,0.998
143.167,1.001
143.197,1.004
143.227,1.008
143.257,1.001
143.287,0.998
143.317,1.012
143.347,1.001
143.377,0.993
143.407,0.993
143.437,0.997
143.467,0.997
143.497,1.003
143.527,1.004
143.557,1.003
143.587,0.994
143.617,0.995
143.647,1.017
143.677,1.006
143.707,0.996
143.737,1.000
143.767,1.000
143.797,0.999
143.827,1.005
143.857,1.002
143.887,1.001
143.917,1.002
143.947,0.998
143.977,0.996
144.007,0.998
144.037,1.001
144.067,1.000
144.097,1.000
144.127,1.009
144.157,1.003
144.187,0.998
144.217,1.001
144.247,1.004
144.277,1.002
144.307,1.004
144.337,0.992
144.367,0.984
144.397,1.015
144.427,1.009
144.457,0.997
144.487,0.998
144.517,0.998
144.547,0.998
144.577,0.999
144.607,0.996
144.637,1.011
144.667,1.009
144.697,0.996
144.727,0.998
144.757,0.998
144.787,0.999
144.817,1.005
144.847,1.003
144.877,1.004
144.907,0.999
144.937,0.997
144.967,0.998
144.997,1.005
145.027,1.002
145.057,0.998
145.087,0.999
145.117,0.991
145.147,1.012
145.177,1.007
145.207,1.002
145.237,1.000
145.267,0.996
145.297,1.002
145.327,1.001
145.357,1.000
145.387,0.996
145.417,1.002
145.447,1.006
145.477,0.996
145.507,1.003
145.537,1.001
145.567,0.998
145.597,1.001
145.627,0.998
145.657,1.001
145.687,1.006
145.717,0.997
145.747,1.002
145.777,1.001
145.807,0.992
145.837,1.004
145.867,1.006
145.897,1.003
145.927,0.998
145.957,0.999
145.987,1.004
146.017,1.000
146.047,0.999
146.077,0.997
146.107,1.004
146.137,1.004
146.167,1.003
146.197,0.998
146.227,0.999
146.257,1.005
146.287,0.998
146.317,0.994
146.347,1.001
146.377,1.009
146.407,1.002
146.437,0.995
146.467,0.994
146.497,1.009
146.527,1.000
146.557,0.998
146.587,0.996
146.617,0.999
146.647,1.002
146.677,1.001
146.707,1.000
146.737,0.995
146.767,1.001
146.797,1.006
146.827,1.002
146.857,0.997
146.887,0.995
146.917,1.000
146.947,1.007
146.977,0.998
147.007,0.998
147.037,1.005
147.067,0.995
147.097,0.998
147.127,1.009
147.157,1.002
147.187,0.998
147.217,0.998
147.247,1.010
147.277,1.003
147.307,0.991
147.337,0.996
147.367,1.004
147.397,1.005
147.427,0.996
147.457,0.998
147.487,1.002
147.517,1.002
147.547,1.003
147.577,0.998
147.607,1.001
147.637,1.001
147.667,0.996
147.697,0.992
147.727,1.014
147.757,1.017
147.787,0.996
147.817,0.994
147.847,1.010
147.877,0.998
147.907,1.000
147.937,0.997
147.967,0.995
147.997,1.002
148.027,1.000
148.057,1.000
148.087,1.000
148.117,1.000
148.147,0.998
148.177,1.002
148.207,1.002
148.237,0.998
148.267,0.996
148.297,0.994
148.327,1.001
148.357,1.014
148.387,0.992
148.417,0.991
148.447,1.001
148.477,1.008
148.507,1.005
148.537,0.990
148.567,1.000
148.597,1.011
148.627,1.001
148.657,0.994
148.687,0.999
148.717,1.008
148.747,0.997
148.777,0.994
148.807,1.000
148.837,0.999
148.867,1.003
148.897,0.996
148.927,1.008
148.957,1.007
148.987,0.997
149.017,1.003
149.047,1.001
149.077,0.998
149.107,0.994
149.137,1.002
149.167,1.001
149.197,1.006
149.227,1.000
149.257,0.996
149.287,0.998
149.317,1.006
149.347,1.002
149.377,1.002
149.407,1.005
149.437,1.005
149.467,0.993
149.497,0.994
149.527,1.013
149.557,1.001
149.587,0.993
149.617,1.000
149.647,1.002
149.677,0.998
149.707,1.001
149.737,1.003
149.767,0.999
149.797,1.002
149.827,0.999
149.857,0.996
149.887,1.001
149.917,1.005
149.947,1.007
149.977,1.001
150.007,0.997
150.037,0.998
150.067,1.000
150.097,1.000
150.127,0.997
150.157,1.003
150.187,1.005
150.217,1.003
150.247,0.999
150.277,1.002
150.307,1.000
150.337,0.990
150.367,1.011
150.397,0.995
150.427,1.000
150.457,1.001
150.487,0.997
150.517,0.995
150.547,0.996
150.577,1.003
150.607,1.005
150.637,1.005
150.667,1.001
150.697,0.997
150.727,1.002
150.757,1.000
150.787,0.994
150.817,1.004
150.847,1.003
150.877,0.998
150.907,1.000
150.937,0.996
150.967,1.004
150.997,1.003
151.027,1.002
151.057,1.002
151.087,1.003
151.117,1.005
151.147,0.987
151.177,0.990
151.207,1.021
151.237,1.000
151.267,0.994
151.297,1.001
151.327,0.998
151.357,1.000
151.387,0.999
151.417,0.997
151.447,1.003
151.477,1.001
151.507,0.995
151.537,1.001
151.567,1.003
151.597,0.992
151.627,0.998
151.657,1.004
151.687,1.000
151.717,0.999
151.747,0.996
151.777,1.004
151.807,1.009
151.837,1.004
151.867,0.996
151.897,1.000
151.927,0.996
151.957,1.011
151.987,1.005
152.017,1.001
152.047,0.999
152.077,0.998
152.107,0.999
152.137,1.000
152.167,0.998
152.197,1.001
152.227,1.004
152.257,0.997
152.287,0.997
152.317,1.005
152.347,1.006
152.377,0.993
152.407,0.992
152.437,1.007
152.467,1.003
152.497,1.002
152.527,1.000
152.557,1.009
152.587,0.995
152.617,0.987
152.647,0.997
152.677,1.014
152.707,0.999
152.737,0.997
152.767,1.000
152.797,1.001
152.827,1.000
152.857,1.001
152.887,1.003
152.917,1.002
152.947,0.998
152.977,1.001
153.007,0.999
153.037,0.996
153.067,0.998
153.097,1.002
153.127,0.997
153.157,1.001
153.187,1.003
153.217,1.006
153.247,1.004
153.277,0.989
153.307,0.994
153.337,1.012
153.367,1.001
153.397,0.997
153.427,0.996
153.457,1.005
153.487,0.995
153.517,0.999
153.547,1.008
153.577,1.000
153.607,1.002
153.637,0.996
153.667,1.000
153.697,1.003
153.727,0.999
153.757,0.998
153.787,0.999
153.817,1.000
153.847,1.008
153.877,1.001
153.907,1.002
153.937,0.993
153.967,0.994
153.997,1.010
154.027,1.006
154.057,0.996
154.087,0.995
154.117,1.001
154.147,0.999
154.177,1.002
154.207,0.998
154.237,1.003
154.267,1.007
154.297,0.998
154.327,0.993
154.357,1.005
154.387,1.004
154.417,0.996
154.447,0.994
154.477,1.003
154.507,1.004
154.537,0.996
154.567,0.999
154.597,0.998
154.627,1.000
154.657,1.003
154.687,1.000
154.717,0.998
154.747,1.003
154.777,0.999
154.807,0.993
154.837,0.999
154.867,1.002
154.897,1.002
154.927,0.999
154.957,0.990
154.987,1.000
155.017,1.006
155.047,1.000
155.077,0.994
155.107,1.000
155.137,1.002
155.167,1.008
155.197,1.000
155.227,0.998
155.257,1.005
155.287,0.994
155.317,0.995
155.347,1.007
155.377,0.997
155.407,0.995
155.437,1.000
155.467,0.999
155.497,0.999
155.527,1.001
155.557,0.996
155.587,1.001
155.617,1.006
155.647,0.999
155.677,0.997
155.707,1.001
155.737,1.001
155.767,0.997
155.797,1.004
155.827,0.995
155.857,1.004
155.887,1.003
155.917,1.005
155.947,0.993
155.977,0.989
156.007,1.004
156.037,1.019
156.067,0.995
156.097,0.990
156.127,1.002
156.157,0.997
156.187,0.992
156.217,1.003
156.247,0.999
156.277,1.003
156.307,0.999
156.337,1.000
156.367,0.998
156.397,0.995
156.427,0.999
156.457,1.005
156.487,0.999
156.517,0.998
156.547,1.005
156.577,1.004
156.607,0.997
156.637,0.992
156.667,1.003
156.697,1.009
156.727,1.000
156.757,0.998
156.787,0.992
156.817,1.000
156.847,1.002
156.877,0.999
156.907,0.998
156.937,0.997
156.967,1.000
156.997,1.000
157.027,1.002
157.057,1.001
157.087,0.996
157.117,1.000
157.147,0.996
157.177,1.009
157.207,1.003
157.237,0.996
157.267,1.003
157.297,0.997
157.327,1.002
157.357,1.002
157.387,1.000
157.417,1.001
157.447,1.000
157.477,0.994
157.507,0.999
157.537,0.997
157.567,1.001
157.597,1.004
157.627,1.001
157.657,0.999
157.687,1.001
157.717,1.001
157.747,0.999
157.777,1.000
157.807,1.000
157.837,1.003
157.867,1.002
157.897,1.002
157.927,1.001
157.957,0.993
157.987,0.999
158.017,1.009
158.047,1.003
158.077,1.002
158.107,0.995
158.137,0.998
158.167,1.000
158.197,1.002
158.227,0.996
158.257,0.998
158.287,1.007
158.317,1.002
158.347,0.996
158.377,1.004
158.407,1.001
158.437,0.996
158.467,0.995
158.497,1.001
158.527,1.003
158.557,1.007
158.587,1.004
158.617,0.998
158.647,0.996
158.677,0.991
158.707,1.018
158.737,1.008
158.767,0.996
158.797,0.996
158.827,1.000
158.857,1.000
158.887,0.997
158.917,1.004
158.947,1.006
158.977,1.000
159.007,0.995
159.037,0.997
159.067,0.999
159.097,0.999
159.127,0.999
159.157,0.999
159.187,0.996
159.217,1.000
159.247,1.006
159.277,1.003
159.307,0.993
159.337,0.990
159.367,1.004
159.397,1.017
159.427,0.993
159.457,0.993
159.487,0.998
159.517,1.008
159.547,1.000
159.577,0.993
159.607,0.995
159.637,1.008
159.667,0.998
159.697,0.997
159.727,0.998
159.757,1.002
159.787,1.001
159.817,0.992
159.847,0.994
159.877,1.003
159.907,1.003
159.937,0.996
159.967,0.996
159.997,0.998
160.027,1.014
160.057,1.006
160.087,0.991
160.117,0.994
160.147,1.002
160.177,1.002
160.207,0.999
160.237,0.994
160.267,0.997
160.297,1.007
160.327,1.001
160.357,0.998
160.387,0.998
160.417,0.996
160.447,0.996
160.477,1.003
160.507,1.000
160.537,0.999
160.567,1.001
160.597,0.992
160.627,1.000
160.657,1.013
160.687,1.002
160.717,1.001
160.747,0.993
160.777,1.003
160.807,1.001
160.837,0.995
160.867,0.998
160.897,1.004
160.927,1.005
160.957,0.993
160.987,0.999
161.017,1.005
161.047,0.999
161.077,0.996
161.107,1.004
161.137,1.008
161.167,0.999
161.197,0.986
161.227,1.001
161.257,1.011
161.287,0.998
161.317,0.996
161.347,0.998
161.377,1.002
161.407,0.997
161.437,1.002
161.467,0.998
161.497,1.003
161.527,1.002
161.557,1.000
161.587,0.999
161.617,0.994
161.647,0.998
161.677,1.003
161.707,0.999
161.737,0.996
161.767,1.004
161.797,1.005
161.827,1.000
161.857,0.996
161.887,1.001
161.917,1.005
161.947,1.003
161.977,0.997
162.007,0.995
162.037,0.999
162.067,1.001
162.097,0.996
162.127,0.997
162.157,1.003
162.187,1.000
162.217,0.999
162.247,0.996
162.277,1.002
162.307,1.001
162.337,0.995
162.367,0.999
162.397,1.002
162.427,1.000
162.457,1.001
162.487,0.999
162.517,1.001
162.547,1.002
162.577,1.000
162.607,1.000
162.637,0.995
162.667,1.003
162.697,1.007
162.727,0.993
162.757,0.992
162.787,1.009
162.817,1.005
162.847,0.999
162.877,0.998
162.907,0.994
162.937,1.000
162.967,1.000
162.997,0.999
163.027,0.998
163.057,1.002
163.087,0.996
163.117,1.004
163.147,1.000
163.177,0.998
163.207,0.999
163.237,1.003
163.267,1.003
163.297,0.996
163.327,1.001
163.357,0.994
163.387,1.004
163.417,1.008
163.447,1.000
163.477,1.005
163.507,1.004
163.537,0.996
163.567,0.998
163.597,0.996
163.627,0.997
163.657,1.003
163.687,0.998
163.717,0.998
163.747,1.000
163.777,1.004
163.807,0.999
163.837,1.003
163.867,1.003
163.897,0.998
163.927,1.001
163.957,1.007
163.987,1.003
164.017,1.000
164.047,0.994
164.077,0.990
164.107,1.008
164.137,1.006
164.167,0.998
164.197,1.003
164.227,0.997
164.257,1.004
164.287,0.998
164.317,0.996
164.347,0.998
164.377,1.004
164.407,0.999
164.437,0.994
164.467,0.996
164.497,1.000
164.527,1.001
164.557,0.997
164.587,0.993
164.617,1.002
164.647,1.007
164.677,0.999
164.707,1.002
164.737,0.997
164.767,1.008
164.797,1.008
164.827,0.997
164.857,0.998
164.887,0.994
164.917,1.001
164.947,1.004
164.977,1.002
165.007,0.990
165.037,1.002
165.067,1.002
165.097,1.000
165.127,1.001
165.157,1.003
165.187,0.999
165.217,0.993
165.247,1.001
165.277,1.006
165.307,0.998
165.337,1.000
165.367,0.992
165.397,1.007
165.427,1.005
165.457,1.001
165.487,0.995
165.517,0.995
165.547,1.000
165.577,1.003
165.607,1.001
165.637,1.004
165.667,1.004
165.697,0.998
165.727,0.996
165.757,1.000
165.787,0.998
165.817,0.997
165.847,1.003
165.877,0.997
165.907,0.999
165.937,1.003
165.967,0.992
165.997,0.991
166.027,1.013
166.057,1.010
166.087,1.000
166.117,0.994
166.147,1.003
166.177,1.001
166.207,0.996
166.237,0.998
166.267,1.000
166.297,1.006
166.327,1.000
166.357,0.999
166.387,0.997
166.417,0.996
166.447,1.001
166.477,0.998
166.507,0.999
