df_hash,22ZHK4.HLFD3X
127.182,399
127.207,396
127.232,387
127.257,365
127.282,329
127.307,291
127.332,254
127.357,213
127.382,159
127.407,95
127.432,35
127.457,-10
127.482,-53
127.507,-117
127.532,-202
127.557,-273
127.582,-275
127.607,-179
127.632,-10
127.657,165
127.682,291
127.707,353
127.732,374
127.757,378
127.782,375
127.807,358
127.832,329
127.857,300
127.882,283
127.907,278
127.932,275
127.957,261
127.982,236
128.007,203
128.032,165
128.057,125
128.082,81
128.107,32
128.132,-28
128.157,-100
128.182,-162
128.207,-179
128.232,-120
128.257,12
128.282,174
128.307,310
128.332,384
128.357,405
128.382,402
128.407,395
128.432,383
128.457,355
128.482,313
128.507,277
128.532,259
128.557,253
128.582,239
128.607,205
128.632,159
128.657,118
128.682,83
128.707,36
128.732,-35
128.757,-118
128.782,-166
128.807,-137
128.832,-26
128.857,127
128.882,270
128.907,364
128.932,409
128.957,422
128.982,423
129.007,414
129.032,393
129.057,359
129.082,320
129.107,288
129.132,268
129.157,255
129.182,235
129.207,199
129.232,152
129.257,103
129.282,58
129.307,7
129.332,-64
129.357,-151
129.382,-214
129.407,-204
129.432,-100
129.457,67
129.482,235
129.507,351
129.532,408
129.557,431
129.582,443
129.607,447
129.632,434
129.657,403
129.682,366
129.707,337
129.732,315
129.757,296
129.782,271
129.807,241
129.832,202
129.857,155
129.882,102
129.907,50
129.932,2
129.957,-54
129.982,-132
130.007,-218
130.032,-267
130.057,-232
130.082,-99
130.107,83
130.132,249
130.157,355
130.182,403
130.207,422
130.232,433
130.257,433
130.282,416
130.307,385
130.332,356
130.357,336
130.382,322
130.407,309
130.432,290
130.457,263
130.482,225
130.507,173
130.532,118
130.557,68
130.582,24
130.607,-30
130.632,-110
130.657,-194
130.682,-231
130.707,-177
130.732,-32
130.757,146
130.782,293
130.807,376
130.832,408
130.857,417
130.882,417
130.907,401
130.932,366
130.957,324
130.982,293
131.007,279
131.032,272
131.057,253
131.082,215
131.107,168
131.132,124
131.157,84
131.182,36
131.207,-29
131.232,-113
131.257,-183
131.282,-199
131.307,-128
131.332,19
131.357,194
131.382,337
131.407,413
131.432,434
131.457,431
131.482,425
131.507,408
131.532,369
131.557,315
131.582,270
131.607,250
131.632,243
131.657,222
131.682,174
131.707,116
131.732,68
131.757,25
131.782,-34
131.807,-123
131.832,-211
131.857,-243
131.882,-178
131.907,-26
131.932,155
131.957,308
131.982,401
132.007,440
132.032,447
132.057,438
132.082,418
132.107,388
132.132,351
132.157,315
132.182,287
132.207,267
132.232,246
132.257,213
132.282,163
132.307,106
132.332,53
132.357,4
132.382,-57
132.407,-147
132.432,-245
132.457,-300
132.482,-258
132.507,-110
132.532,93
132.557,280
132.582,403
132.607,463
132.632,491
132.657,509
132.682,516
132.707,503
132.732,472
132.757,437
132.782,413
132.807,403
132.832,394
132.857,374
132.882,339
132.907,296
132.932,251
132.957,204
132.982,148
133.007,80
133.032,5
133.057,-65
133.082,-125
133.107,-182
133.132,-254
133.157,-347
133.182,-427
133.207,-436
133.232,-331
133.257,-125
133.282,110
133.307,296
133.332,400
133.357,445
133.382,473
133.407,500
133.432,515
133.457,506
133.482,482
133.507,467
133.532,472
133.557,482
133.582,478
133.607,455
133.632,426
133.657,402
133.682,377
133.707,337
133.732,283
133.757,228
133.782,178
133.807,126
133.832,63
133.857,-9
133.882,-74
133.907,-123
133.932,-174
133.957,-248
133.982,-337
134.007,-389
134.032,-344
134.057,-187
134.082,27
134.107,219
134.132,334
134.157,376
134.182,385
134.207,389
134.232,387
134.257,370
134.282,342
134.307,324
134.332,325
134.357,334
134.382,333
134.407,315
134.432,293
134.457,277
134.482,259
134.507,224
134.532,170
134.557,114
134.582,73
134.607,37
134.632,-17
134.657,-95
134.682,-163
134.707,-166
134.732,-77
134.757,77
134.782,236
134.807,348
134.832,403
134.857,419
134.882,419
134.907,408
134.932,385
134.957,350
134.982,314
135.007,290
135.032,278
135.057,272
135.082,259
135.107,233
135.132,194
135.157,148
135.182,104
135.207,61
135.232,8
135.257,-62
135.282,-140
135.307,-190
135.332,-170
135.357,-66
135.382,91
135.407,247
135.432,353
135.457,399
135.482,407
135.507,402
135.532,393
135.557,373
135.582,336
135.607,290
135.632,253
135.657,233
135.682,224
135.707,207
135.732,172
135.757,126
135.782,83
135.807,48
135.832,6
135.857,-60
135.882,-149
135.907,-219
135.932,-219
135.957,-126
135.982,33
136.007,200
136.032,324
136.057,391
136.082,419
136.107,427
136.132,421
136.157,399
136.182,365
136.207,329
136.232,302
136.257,287
136.282,277
136.307,264
136.332,240
136.357,201
136.382,150
136.407,97
136.432,49
136.457,2
136.482,-62
136.507,-148
136.532,-231
136.557,-257
136.582,-187
136.607,-30
136.632,157
136.657,311
136.682,403
136.707,448
136.732,473
136.757,490
136.782,494
136.807,480
136.832,457
136.857,438
136.882,429
136.907,425
136.932,417
136.957,399
136.982,368
137.007,329
137.032,283
137.057,234
137.082,184
137.107,128
137.132,65
137.157,-2
137.182,-66
137.207,-126
137.232,-195
137.257,-281
137.282,-365
137.307,-399
137.332,-336
137.357,-174
137.382,33
137.407,215
137.432,327
137.457,378
137.482,401
137.507,420
137.532,432
137.557,426
137.582,404
137.607,385
137.632,382
137.657,390
137.682,392
137.707,376
137.732,346
137.757,316
137.782,291
137.807,258
137.832,208
137.857,145
137.882,86
137.907,39
137.932,-5
137.957,-71
137.982,-160
138.007,-237
138.032,-247
138.057,-160
138.082,2
138.107,178
138.132,311
138.157,381
138.182,404
138.207,408
138.232,403
138.257,386
138.282,357
138.307,324
138.332,299
138.357,288
138.382,282
138.407,271
138.432,246
138.457,207
138.482,161
138.507,115
138.532,71
138.557,20
138.582,-49
138.607,-134
138.632,-200
138.657,-201
138.682,-112
138.707,42
138.732,206
138.757,324
138.782,383
138.807,405
138.832,416
138.857,419
138.882,404
138.907,367
138.932,324
138.957,292
138.982,278
139.007,269
139.032,248
139.057,210
139.082,162
139.107,112
139.132,67
139.157,20
139.182,-37
139.207,-115
139.232,-202
139.257,-262
139.282,-250
139.307,-147
139.332,20
139.357,191
139.382,314
139.407,378
139.432,408
139.457,432
139.482,450
139.507,448
139.532,423
139.557,388
139.582,362
139.607,347
139.632,332
139.657,309
139.682,280
139.707,247
139.732,208
139.757,156
139.782,96
139.807,40
139.832,-9
139.857,-67
139.882,-146
139.907,-227
139.932,-262
139.957,-204
139.982,-59
140.007,120
140.032,270
140.057,363
140.082,413
140.107,449
140.132,477
140.157,488
140.182,476
140.207,450
140.232,427
140.257,414
140.282,405
140.307,393
140.332,376
140.357,354
140.382,325
140.407,289
140.432,245
140.457,199
140.482,151
140.507,96
140.532,33
140.557,-28
140.582,-81
140.607,-128
140.632,-184
140.657,-258
140.682,-326
140.707,-340
140.732,-261
140.757,-97
140.782,90
140.807,239
140.832,320
140.857,353
140.882,371
140.907,390
140.932,400
140.957,390
140.982,367
141.007,350
141.032,350
141.057,359
141.082,359
141.107,343
141.132,320
141.157,299
141.182,277
141.207,242
141.232,191
141.257,136
141.282,93
141.307,61
141.332,19
141.357,-49
141.382,-131
141.407,-178
141.432,-148
141.457,-38
141.482,110
141.507,242
141.532,325
141.557,360
141.582,369
141.607,368
141.632,360
141.657,340
141.682,312
141.707,286
141.732,269
141.757,262
141.782,254
141.807,237
141.832,208
141.857,172
141.882,137
141.907,105
141.932,67
141.957,12
141.982,-58
142.007,-125
142.032,-148
142.057,-95
142.082,28
142.107,181
142.132,310
142.157,382
142.182,406
142.207,407
142.232,402
142.257,389
142.282,360
142.307,319
142.332,283
142.357,263
142.382,253
142.407,236
142.432,202
142.457,158
142.482,119
142.507,83
142.532,32
142.557,-45
142.582,-134
142.607,-192
142.632,-175
142.657,-71
142.682,84
142.707,237
142.732,345
142.757,398
142.782,416
142.807,420
142.832,417
142.857,399
142.882,362
142.907,318
142.932,282
142.957,262
142.982,249
143.007,225
143.032,184
143.057,138
143.082,97
143.107,58
143.132,1
143.157,-82
143.182,-174
143.207,-224
143.232,-187
143.257,-60
143.282,110
143.307,262
143.332,356
143.357,395
143.382,407
143.407,414
143.432,414
143.457,395
143.482,356
143.507,313
143.532,284
143.557,273
143.582,263
143.607,236
143.632,191
143.657,144
143.682,103
143.707,57
143.732,-9
143.757,-99
143.782,-175
143.807,-183
143.832,-96
143.857,65
143.882,239
143.907,366
143.932,430
143.957,454
143.982,466
144.007,473
144.032,460
144.057,421
144.082,371
144.107,335
144.132,320
144.157,307
144.182,273
144.207,215
144.232,150
144.257,86
144.282,10
144.307,-95
144.332,-218
144.357,-306
144.382,-301
144.407,-190
144.432,-22
144.457,131
144.482,228
144.507,277
144.532,305
144.557,323
144.582,319
144.607,283
144.632,228
144.657,184
144.682,168
144.707,167
144.732,156
144.757,131
144.782,104
144.807,84
144.832,56
144.857,-1
144.882,-84
144.907,-148
144.932,-138
144.957,-32
144.982,134
145.007,295
145.032,404
145.057,459
145.082,484
145.107,497
145.132,494
145.157,463
145.182,408
145.207,351
145.232,312
145.257,291
145.282,268
145.307,228
145.332,173
145.357,120
145.382,73
145.407,18
145.432,-61
145.457,-151
145.482,-202
145.507,-165
145.532,-32
145.557,147
145.582,305
145.607,399
145.632,440
145.657,458
145.682,471
145.707,468
145.732,438
145.757,389
145.782,348
145.807,326
145.832,313
145.857,291
145.882,252
145.907,208
145.932,166
145.957,123
145.982,69
146.007,7
146.032,-50
146.057,-99
146.082,-153
146.107,-227
146.132,-299
146.157,-318
146.182,-242
146.207,-81
146.232,105
146.257,254
146.282,342
146.307,386
146.332,414
146.357,432
146.382,434
146.407,418
146.432,396
146.457,383
146.482,383
146.507,385
146.532,378
146.557,362
146.582,339
146.607,312
146.632,280
146.657,243
146.682,200
146.707,152
146.732,101
146.757,51
146.782,6
146.807,-37
146.832,-92
146.857,-161
146.882,-224
146.907,-237
146.932,-171
146.957,-33
146.982,124
147.007,247
147.032,314
147.057,340
147.082,355
147.107,369
147.132,373
147.157,361
147.182,343
147.207,332
147.232,334
147.257,342
147.282,342
147.307,330
147.332,308
147.357,285
147.382,260
147.407,233
147.432,200
147.457,161
147.482,116
147.507,71
147.532,29
147.557,-9
147.582,-54
147.607,-108
147.632,-163
147.657,-186
147.682,-147
147.707,-40
147.732,100
147.757,225
147.782,302
147.807,333
147.832,344
147.857,350
147.882,351
147.907,338
147.932,316
147.957,300
147.982,301
148.007,310
148.032,312
148.057,298
148.082,277
148.107,256
148.132,236
148.157,207
148.182,164
148.207,119
148.232,83
148.257,53
148.282,10
148.307,-52
148.332,-115
148.357,-137
148.382,-85
148.407,28
148.432,159
148.457,264
148.482,325
148.507,354
148.532,367
148.557,370
148.582,359
148.607,337
148.632,314
148.657,299
148.682,291
148.707,284
148.732,273
148.757,258
148.782,240
148.807,212
148.832,174
148.857,134
148.882,99
148.907,65
148.932,19
148.957,-45
148.982,-106
149.007,-121
149.032,-63
149.057,53
149.082,182
149.107,281
149.132,335
149.157,359
149.182,369
149.207,370
149.232,356
149.257,332
149.282,305
149.307,287
149.332,277
149.357,269
149.382,257
149.407,239
149.432,211
149.457,176
149.482,137
149.507,98
149.532,54
149.557,-2
149.582,-74
149.607,-138
149.632,-154
149.657,-98
149.682,21
149.707,160
149.732,271
149.757,336
149.782,365
149.807,377
149.832,379
149.857,369
149.882,347
149.907,321
149.932,299
149.957,287
149.982,280
150.007,269
150.032,247
150.057,213
150.082,171
150.107,130
150.132,93
150.157,52
150.182,-6
150.207,-85
150.232,-157
150.257,-176
150.282,-112
150.307,21
150.332,173
150.357,291
150.382,356
150.407,384
150.432,396
150.457,399
150.482,388
150.507,360
150.532,329
150.557,308
150.582,299
150.607,293
150.632,279
150.657,254
150.682,220
150.707,182
150.732,143
150.757,102
150.782,54
150.807,-8
150.832,-82
150.857,-143
150.882,-150
150.907,-79
150.932,56
150.957,207
150.982,317
151.007,368
151.032,376
151.057,372
151.082,365
151.107,347
151.132,314
151.157,277
151.182,255
151.207,249
151.232,241
151.257,211
151.282,163
151.307,117
151.332,84
151.357,51
151.382,-2
151.407,-84
151.432,-160
151.457,-183
151.482,-124
151.507,1
151.532,146
151.557,262
151.582,327
151.607,351
151.632,357
151.657,356
151.682,345
151.707,318
151.732,282
151.757,250
151.782,231
151.807,220
151.832,201
151.857,167
151.882,123
151.907,85
151.932,50
151.957,5
151.982,-63
152.007,-138
152.032,-177
152.057,-138
152.082,-18
152.107,141
152.132,285
152.157,380
152.182,431
152.207,463
152.232,492
152.257,513
152.282,514
152.307,493
152.332,466
152.357,451
152.382,449
152.407,447
152.432,434
152.457,408
152.482,379
152.507,350
152.532,317
152.557,272
152.582,218
152.607,164
152.632,116
152.657,69
152.682,14
152.707,-47
152.732,-106
152.757,-154
152.782,-201
152.807,-261
152.832,-334
152.857,-386
152.882,-371
152.907,-266
152.932,-98
152.957,73
152.982,198
153.007,265
153.032,302
153.057,337
153.082,375
153.107,403
153.132,409
153.157,402
153.182,396
153.207,403
153.232,414
153.257,418
153.282,410
153.307,396
153.332,380
153.357,361
153.382,332
153.407,294
153.432,253
153.457,216
153.482,180
153.507,138
153.532,88
153.557,38
153.582,-2
153.607,-36
153.632,-80
153.657,-141
153.682,-204
153.707,-231
153.732,-191
153.757,-83
153.782,53
153.807,174
153.832,253
153.857,294
153.882,318
153.907,338
153.932,352
153.957,354
153.982,347
154.007,338
154.032,336
154.057,339
154.082,341
154.107,336
154.132,325
154.157,309
154.182,290
154.207,267
154.232,239
154.257,206
154.282,166
154.307,123
154.332,81
154.357,41
154.382,0
154.407,-52
154.432,-112
154.457,-157
154.482,-155
154.507,-88
154.532,29
154.557,158
154.582,257
154.607,311
154.632,334
154.657,349
154.682,362
154.707,367
154.732,356
154.757,336
154.782,320
154.807,315
154.832,315
154.857,307
154.882,290
154.907,269
154.932,252
154.957,237
154.982,214
155.007,177
155.032,133
155.057,93
155.082,59
155.107,17
155.132,-38
155.157,-96
155.182,-123
155.207,-85
155.232,15
155.257,146
155.282,260
155.307,330
155.332,362
155.357,372
155.382,374
155.407,366
155.432,345
155.457,319
155.482,301
155.507,296
155.532,296
155.557,289
155.582,271
155.607,248
155.632,221
155.657,189
155.682,148
155.707,102
155.732,58
155.757,14
155.782,-42
155.807,-112
155.832,-174
155.857,-185
155.882,-119
155.907,10
155.932,155
155.957,267
155.982,332
156.007,364
156.032,381
156.057,389
156.082,380
156.107,356
156.132,329
156.157,311
156.182,304
156.207,296
156.232,282
156.257,260
156.282,233
156.307,199
156.332,155
156.357,105
156.382,56
156.407,7
156.432,-51
156.457,-125
156.482,-193
156.507,-213
156.532,-150
156.557,-14
156.582,147
156.607,279
156.632,358
156.657,397
156.682,419
156.707,431
156.732,426
156.757,400
156.782,369
156.807,348
156.832,339
156.857,331
156.882,312
156.907,283
156.932,250
156.957,214
156.982,171
157.007,117
157.032,61
157.057,7
157.082,-50
157.107,-125
157.132,-207
157.157,-254
157.182,-219
157.207,-90
157.232,88
157.257,248
157.282,347
157.307,392
157.332,417
157.357,442
157.382,456
157.407,443
157.432,409
157.457,377
157.482,363
157.507,360
157.532,350
157.557,324
157.582,291
157.607,259
157.632,224
157.657,175
157.682,110
157.707,46
157.732,-8
157.757,-61
157.782,-133
157.807,-224
157.832,-294
157.857,-287
157.882,-178
157.907,0
157.932,183
157.957,315
157.982,383
158.007,413
158.032,432
158.057,447
158.082,448
158.107,429
158.132,402
158.157,381
158.182,371
158.207,365
158.232,349
158.257,322
158.282,290
158.307,258
158.332,220
158.357,170
158.382,110
158.407,50
158.432,-1
158.457,-54
158.482,-126
158.507,-213
158.532,-276
158.557,-267
158.582,-163
158.607,4
158.632,171
158.657,286
158.682,343
158.707,367
158.732,383
158.757,392
158.782,383
158.807,356
158.832,327
158.857,312
158.882,310
158.907,310
158.932,300
158.957,281
158.982,254
159.007,220
159.032,175
159.057,128
159.082,85
159.107,43
159.132,-11
159.157,-85
159.182,-154
159.207,-168
159.232,-95
159.257,49
159.282,207
159.307,322
159.332,380
159.357,402
159.382,411
159.407,412
159.432,394
159.457,361
159.482,329
159.507,315
159.532,311
159.557,302
159.582,278
159.607,244
159.632,211
159.657,178
159.682,137
159.707,84
159.732,30
159.757,-22
159.782,-82
159.807,-154
159.832,-220
159.857,-237
159.882,-169
159.907,-25
159.932,141
159.957,270
159.982,341
160.007,372
160.032,392
160.057,408
160.082,409
160.107,388
160.132,360
160.157,339
160.182,330
160.207,321
160.232,302
160.257,277
160.282,252
160.307,225
160.332,186
160.357,133
160.382,74
160.407,22
160.432,-26
160.457,-89
160.482,-166
160.507,-223
160.532,-215
160.557,-119
160.582,38
160.607,197
160.632,309
160.657,365
160.682,390
160.707,407
160.732,421
160.757,421
160.782,404
160.807,381
160.832,365
160.857,358
160.882,350
160.907,332
160.932,304
160.957,274
160.982,245
161.007,210
161.032,161
161.057,102
161.082,43
161.107,-9
161.132,-63
161.157,-129
161.182,-205
161.207,-260
161.232,-250
161.257,-153
161.282,6
161.307,174
161.332,297
161.357,361
161.382,387
161.407,402
161.432,416
161.457,417
161.482,400
161.507,375
161.532,358
161.557,355
161.582,353
161.607,340
161.632,315
161.657,288
161.682,260
161.707,225
161.732,177
161.757,120
161.782,67
161.807,18
161.832,-41
161.857,-121
161.882,-197
161.907,-220
161.932,-156
161.957,-16
161.982,146
162.007,277
162.032,353
162.057,387
162.082,398
162.107,396
162.132,379
162.157,351
162.182,323
162.207,305
162.232,294
162.257,283
162.282,269
162.307,252
162.332,229
162.357,197
162.382,154
162.407,106
162.432,59
162.457,8
162.482,-58
162.507,-137
162.532,-199
162.557,-196
162.582,-104
162.607,53
162.632,218
162.657,339
162.682,400
162.707,419
162.732,420
162.757,412
162.782,392
162.807,359
162.832,322
162.857,293
162.882,278
162.907,268
162.932,252
162.957,219
162.982,175
163.007,127
163.032,82
163.057,32
163.082,-36
163.107,-125
163.132,-207
163.157,-235
163.182,-175
163.207,-34
163.232,139
163.257,285
163.282,374
163.307,413
163.332,426
163.357,430
163.382,421
163.407,394
163.432,352
163.457,309
163.482,280
163.507,266
163.532,250
163.557,221
163.582,174
163.607,122
163.632,73
163.657,24
163.682,-42
163.707,-131
163.732,-220
163.757,-257
163.782,-201
163.807,-54
163.832,133
163.857,294
163.882,392
163.907,437
163.932,456
163.957,465
163.982,459
164.007,431
164.032,392
164.057,358
164.082,337
164.107,322
164.132,301
164.157,273
164.182,240
164.207,202
164.232,150
164.257,85
164.282,20
164.307,-36
164.332,-95
164.357,-174
164.382,-269
164.407,-331
164.432,-303
164.457,-163
164.482,42
164.507,235
164.532,364
164.557,429
164.582,464
164.607,492
164.632,510
164.657,506
164.682,484
164.707,460
164.732,447
164.757,441
164.782,431
164.807,412
164.832,386
164.857,355
164.882,317
164.907,272
164.932,222
164.957,169
164.982,108
165.007,40
165.032,-29
165.057,-90
165.082,-146
165.107,-210
165.132,-295
165.157,-375
165.182,-399
165.207,-322
165.232,-148
165.257,62
165.282,236
165.307,338
165.332,384
165.357,409
165.382,430
165.407,441
165.432,433
165.457,409
165.482,388
165.507,383
165.532,387
165.557,385
165.582,367
165.607,337
165.632,304
165.657,273
165.682,236
165.707,187
165.732,126
165.757,65
165.782,14
165.807,-31
165.832,-90
165.857,-168
165.882,-246
165.907,-279
165.932,-227
165.957,-88
165.982,95
166.007,260
166.032,367
166.057,414
166.082,428
166.107,433
166.132,434
166.157,423
166.182,400
166.207,375
166.232,360
166.257,358
166.282,358
166.307,348
166.332,324
166.357,292
166.382,259
166.407,223
166.432,177
166.457,121
166.482,64
166.507,14
166.532,-32
166.557,-92
166.582,-173
166.607,-250
166.632,-274
166.657,-206
166.682,-54
166.707,128
166.732,276
166.757,358
166.782,386
166.807,393
166.832,394
166.857,387
166.882,365
166.907,335
166.932,314
166.957,306
166.982,304
167.007,296
167.032,281
167.057,262
167.082,241
167.107,210
167.132,167
167.157,121
167.182,81
167.207,38
167.232,-22
167.257,-101
167.282,-163
167.307,-160
167.332,-68
167.357,84
167.382,238
167.407,348
167.432,403
167.457,420
167.482,416
167.507,399
167.532,369
167.557,333
167.582,302
167.607,281
167.632,269
167.657,260
167.682,247
167.707,226
167.732,192
167.757,146
167.782,97
167.807,50
167.832,0
167.857,-65
167.882,-144
167.907,-203
167.932,-196
167.957,-102
167.982,56
168.007,221
168.032,341
168.057,402
168.082,422
168.107,423
168.132,413
168.157,391
168.182,357
168.207,323
168.232,299
168.257,286
168.282,277
168.307,260
168.332,227
168.357,179
168.382,125
168.407,74
168.432,25
168.457,-33
168.482,-114
168.507,-203
168.532,-256
168.557,-227
168.582,-104
168.607,73
168.632,239
168.657,348
168.682,401
168.707,424
168.732,436
168.757,437
168.782,419
168.807,386
168.832,353
168.857,331
168.882,317
168.907,300
168.932,272
168.957,235
168.982,189
169.007,138
169.032,82
169.057,23
169.082,-42
169.107,-122
169.132,-210
169.157,-276
169.182,-271
169.207,-166
169.232,14
169.257,204
169.282,342
169.307,412
169.332,442
169.357,465
169.382,483
169.407,480
169.432,450
169.457,412
169.482,389
169.507,384
169.532,378
169.557,354
169.582,313
169.607,269
169.632,226
169.657,176
169.682,113
169.707,44
169.732,-18
169.757,-76
169.782,-149
169.807,-245
169.832,-336
169.857,-365
169.882,-291
169.907,-124
169.932,78
169.957,250
169.982,358
170.007,413
170.032,443
170.057,467
170.082,484
170.107,485
170.132,471
170.157,450
170.182,433
170.207,422
170.232,411
170.257,390
170.282,359
170.307,323
170.332,284
170.357,239
170.382,182
170.407,115
170.432,50
170.457,-4
170.482,-58
170.507,-131
170.532,-222
170.557,-297
170.582,-302
170.607,-207
170.632,-38
170.657,137
170.682,262
170.707,325
170.732,353
170.757,374
170.782,387
170.807,379
170.832,352
170.857,323
170.882,313
170.907,318
170.932,319
170.957,302
170.982,275
171.007,250
171.032,224
171.057,186
171.082,133
171.107,78
171.132,33
171.157,-7
171.182,-67
171.207,-146
171.232,-204
171.257,-188
171.282,-82
171.307,75
171.332,220
171.357,311
171.382,355
171.407,376
171.432,391
171.457,393
171.482,377
171.507,350
171.532,328
171.557,316
171.582,308
171.607,293
171.632,272
171.657,247
171.682,218
171.707,180
171.732,134
171.757,88
171.782,43
171.807,-7
171.832,-74
171.857,-142
171.882,-170
171.907,-123
171.932,-5
171.957,138
171.982,252
172.007,316
172.032,345
172.057,366
172.082,384
172.107,388
172.132,371
172.157,344
172.182,324
172.207,317
172.232,311
172.257,298
172.282,274
172.307,246
172.332,216
172.357,179
172.382,135
172.407,88
172.432,42
172.457,-9
172.482,-72
172.507,-136
172.532,-169
172.557,-139
172.582,-43
172.607,86
172.632,204
172.657,283
172.682,325
172.707,350
172.732,370
172.757,382
172.782,378
172.807,362
172.832,345
172.857,334
172.882,327
172.907,315
172.932,297
172.957,277
172.982,258
173.007,234
173.032,197
173.057,147
173.082,95
173.107,52
173.132,14
173.157,-35
173.182,-103
173.207,-167
173.232,-183
173.257,-124
173.282,-5
173.307,125
173.332,221
173.357,270
173.382,293
173.407,313
173.432,334
173.457,341
173.482,328
173.507,306
173.532,294
173.557,295
173.582,299
173.607,293
173.632,277
173.657,257
173.682,237
173.707,209
173.732,170
173.757,127
173.782,88
173.807,49
173.832,-2
173.857,-68
173.882,-120
173.907,-119
173.932,-44
173.957,80
173.982,204
174.007,289
174.032,333
174.057,355
174.082,372
174.107,383
174.132,377
174.157,357
174.182,335
174.207,323
174.232,319
174.257,312
174.282,299
174.307,281
174.332,260
174.357,232
174.382,191
174.407,139
174.432,90
174.457,52
174.482,15
174.507,-39
174.532,-115
174.557,-184
174.582,-202
174.607,-139
174.632,-12
174.657,131
174.682,245
174.707,313
174.732,347
174.757,370
174.782,389
174.807,398
174.832,391
174.857,373
174.882,357
174.907,348
174.932,343
174.957,334
174.982,315
175.007,291
175.032,264
175.057,231
175.082,187
175.107,133
175.132,79
175.157,32
175.182,-13
175.207,-72
175.232,-148
175.257,-216
175.282,-234
175.307,-170
175.332,-36
175.357,122
175.382,253
175.407,331
175.432,367
175.457,387
175.482,400
175.507,403
175.532,390
175.557,367
175.582,348
175.607,341
175.632,337
175.657,326
175.682,304
175.707,278
175.732,250
175.757,214
175.782,164
175.807,107
175.832,55
175.857,7
175.882,-49
175.907,-126
175.932,-202
175.957,-231
175.982,-175
176.007,-40
176.032,123
176.057,258
176.082,341
176.107,381
176.132,401
176.157,408
176.182,400
176.207,378
176.232,353
176.257,337
176.282,326
176.307,312
176.332,293
176.357,274
176.382,253
176.407,223
176.432,178
176.457,126
176.482,80
176.507,41
176.532,-8
176.557,-79
176.582,-154
176.607,-183
176.632,-127
176.657,4
176.682,162
176.707,289
176.732,362
176.757,393
176.782,403
176.807,401
176.832,385
176.857,357
176.882,326
176.907,302
176.932,289
176.957,278
176.982,263
177.007,239
177.032,204
177.057,161
177.082,118
177.107,77
177.132,32
177.157,-29
177.182,-108
177.207,-177
177.232,-190
177.257,-118
177.282,23
177.307,180
177.332,300
177.357,366
177.382,393
177.407,403
177.432,404
177.457,390
177.482,361
177.507,329
177.532,304
177.557,287
177.582,271
177.607,249
177.632,219
177.657,182
177.682,140
177.707,96
177.732,50
177.757,-1
177.782,-66
177.807,-145
177.832,-210
177.857,-217
177.882,-137
177.907,11
177.932,175
177.957,297
177.982,362
178.007,392
178.032,413
178.057,429
178.082,427
178.107,405
178.132,376
178.157,359
178.182,352
178.207,341
178.232,316
178.257,285
178.282,256
178.307,226
178.332,183
178.357,124
178.382,63
178.407,13
178.432,-30
178.457,-90
178.482,-170
178.507,-237
178.532,-239
178.557,-150
178.582,2
178.607,161
178.632,277
178.657,344
178.682,381
178.707,408
178.732,426
178.757,426
178.782,408
178.807,385
178.832,369
178.857,363
178.882,361
178.907,352
178.932,333
178.957,307
178.982,278
179.007,246
179.032,208
179.057,161
179.082,106
179.107,53
179.132,4
179.157,-44
179.182,-105
179.207,-178
179.232,-239
179.257,-246
179.282,-170
179.307,-25
179.332,135
179.357,258
179.382,322
179.407,346
179.432,359
179.457,372
179.482,375
179.507,359
179.532,336
179.557,324
179.582,327
179.607,331
179.632,322
179.657,299
179.682,276
179.707,257
179.732,231
179.757,188
179.782,134
179.807,86
179.832,48
179.857,4
179.882,-62
179.907,-137
179.932,-171
179.957,-124
179.982,0
180.007,147
180.032,263
180.057,327
180.082,354
180.107,367
180.132,372
180.157,362
180.182,336
180.207,308
180.232,292
180.257,287
180.282,282
180.307,269
180.332,248
180.357,222
180.382,190
180.407,149
180.432,104
180.457,60
180.482,13
180.507,-46
180.532,-119
180.557,-172
180.582,-164
180.607,-75
180.632,68
180.657,208
180.682,304
180.707,351
180.732,376
180.757,393
180.782,400
180.807,385
180.832,352
180.857,321
180.882,304
180.907,298
180.932,290
180.957,272
180.982,246
181.007,215
181.032,176
181.057,126
181.082,71
181.107,20
181.132,-29
181.157,-92
181.182,-169
181.207,-233
181.232,-237
181.257,-150
181.282,6
181.307,176
181.332,306
181.357,379
181.382,414
181.407,436
181.432,455
181.457,463
181.482,453
181.507,433
181.532,413
181.557,401
181.582,392
181.607,378
181.632,355
181.657,326
181.682,295
181.707,261
181.732,216
181.757,156
181.782,85
181.807,17
181.832,-39
181.857,-93
181.882,-159
181.907,-242
181.932,-315
181.957,-331
181.982,-252
182.007,-88
182.032,100
182.057,253
182.082,339
182.107,377
182.132,399
182.157,419
182.182,426
182.207,411
182.232,382
182.257,362
182.282,359
182.307,363
182.332,355
182.357,332
182.382,305
182.407,279
182.432,246
182.457,197
182.482,137
182.507,84
182.532,42
182.557,-5
182.582,-79
182.607,-169
182.632,-227
182.657,-203
182.682,-87
182.707,78
182.732,234
182.757,339
182.782,393
182.807,415
182.832,418
182.857,406
182.882,381
182.907,350
182.932,324
182.957,305
182.982,293
183.007,282
183.032,267
183.057,242
183.082,205
183.107,159
183.132,113
183.157,69
183.182,19
183.207,-49
183.232,-130
183.257,-186
