df_hash,22ZHK4.UV7K0H
351.649,0.990
351.679,0.996
351.709,0.999
351.739,1.000
351.769,0.998
351.799,0.993
351.829,1.001
351.859,0.994
351.889,0.992
351.919,0.993
351.949,0.995
351.979,0.999
352.009,1.000
352.039,0.992
352.069,0.994
352.099,0.993
352.129,0.998
352.159,0.999
352.189,0.995
352.219,0.992
352.249,0.994
352.279,1.010
352.309,0.996
352.339,0.992
352.369,0.990
352.399,0.993
352.429,0.998
352.459,1.003
352.489,0.996
352.519,0.989
352.549,0.996
352.579,0.992
352.609,0.993
352.639,0.994
352.669,0.995
352.699,1.000
352.729,0.995
352.759,0.996
352.789,0.987
352.819,0.996
352.849,1.001
352.879,0.990
352.909,0.988
352.939,0.990
352.969,1.006
352.999,0.996
353.029,0.986
353.059,0.988
353.089,0.992
353.119,0.999
353.149,0.997
353.179,0.998
353.209,0.989
353.239,0.999
353.269,0.992
353.299,0.990
353.329,0.998
353.359,0.993
353.389,0.997
353.419,0.998
353.449,0.994
353.479,0.997
353.509,0.997
353.539,0.991
353.569,0.990
353.599,0.998
353.629,1.011
353.659,0.998
353.689,0.987
353.719,0.985
353.749,0.996
353.779,1.001
353.809,0.996
353.839,0.997
353.869,0.992
353.899,0.999
353.929,0.993
353.959,0.992
353.989,0.995
354.019,0.994
354.049,0.996
354.079,0.997
354.109,0.997
354.139,0.995
354.169,0.994
354.199,0.985
354.229,0.996
354.259,1.003
354.289,1.009
354.319,0.988
354.349,0.990
354.379,0.985
354.409,0.997
354.439,1.002
354.469,1.004
354.499,0.989
354.529,0.995
354.559,0.995
354.589,0.990
354.619,0.997
354.649,0.997
354.679,0.996
354.709,0.994
354.739,0.996
354.769,0.987
354.799,0.997
354.829,1.000
354.859,0.999
354.889,0.993
354.919,0.990
354.949,1.012
354.979,0.998
355.009,0.989
355.039,0.989
355.069,0.995
355.099,0.996
355.129,1.001
355.159,0.999
355.189,0.988
355.219,0.996
355.249,0.998
355.279,0.999
355.309,0.996
355.339,0.991
355.369,0.993
355.399,0.998
355.429,0.995
355.459,0.991
355.489,0.997
355.519,0.994
355.549,0.990
355.579,0.989
355.609,1.000
355.639,1.006
355.669,1.006
355.699,0.994
355.729,0.990
355.759,0.989
355.789,0.997
355.819,1.000
355.849,0.998
355.879,0.980
355.909,1.000
355.939,1.000
355.969,0.988
355.999,0.990
356.029,0.999
356.059,0.995
356.089,0.995
356.119,0.996
356.149,0.994
356.179,0.997
356.209,0.993
356.239,0.990
356.269,0.993
356.299,0.997
356.329,1.003
356.359,1.002
356.389,0.990
356.419,0.983
356.449,0.994
356.479,1.001
356.509,1.004
356.539,1.000
356.569,0.988
356.599,0.995
356.629,0.998
356.659,0.994
356.689,0.996
356.719,1.007
356.749,0.995
356.779,0.989
356.809,0.986
356.839,0.988
356.869,1.000
356.899,1.003
356.929,1.000
356.959,0.996
356.989,0.985
357.019,0.986
357.049,1.006
357.079,1.000
357.109,0.994
357.139,0.991
357.169,0.992
357.199,0.996
357.229,1.000
357.259,0.998
357.289,0.986
357.319,1.000
357.349,0.998
357.379,0.993
357.409,0.996
357.439,0.998
357.469,0.995
357.499,0.992
357.529,0.996
357.559,0.995
357.589,0.992
357.619,0.997
357.649,0.999
357.679,0.994
357.709,0.995
357.739,0.994
357.769,1.005
357.799,0.994
357.829,0.991
357.859,0.988
357.889,0.994
357.919,0.998
357.949,1.003
357.979,0.994
358.009,0.988
358.039,0.995
358.069,0.995
358.099,0.992
358.129,0.993
358.159,0.995
358.189,0.998
358.219,0.995
358.249,0.994
358.279,0.995
358.309,0.996
358.339,0.994
358.369,0.994
358.399,0.992
358.429,0.991
358.459,1.002
358.489,1.006
358.519,0.992
358.549,0.986
358.579,0.988
358.609,0.995
358.639,1.003
358.669,1.000
358.699,0.989
358.729,0.995
358.759,0.997
358.789,0.994
358.819,0.999
358.849,0.994
358.879,0.997
358.909,0.992
358.939,0.993
358.969,0.994
358.999,0.999
359.029,0.994
359.059,0.993
359.089,0.997
359.119,1.001
359.149,1.006
359.179,0.993
359.209,0.989
359.239,0.988
359.269,0.995
359.299,0.998
359.329,1.002
359.359,1.000
359.389,0.999
359.419,0.997
359.449,0.991
359.479,0.994
359.509,0.996
359.539,0.993
359.569,0.998
359.599,0.995
359.629,0.994
359.659,0.991
359.689,0.996
359.719,1.004
359.749,0.998
359.779,0.989
359.809,0.989
359.839,1.008
359.869,0.999
359.899,0.992
359.929,0.992
359.959,0.986
359.989,0.995
360.019,1.001
360.049,1.000
360.079,0.983
360.109,0.998
360.139,0.997
360.169,0.992
360.199,0.997
360.229,0.997
360.259,0.997
360.289,0.996
360.319,0.996
360.349,0.992
360.379,0.997
360.409,1.001
360.439,0.998
360.469,0.985
360.499,0.992
360.529,0.997
360.559,1.005
360.589,0.994
360.619,0.987
360.649,0.987
360.679,0.991
360.709,0.999
360.739,1.003
360.769,0.982
360.799,0.997
360.829,0.995
360.859,0.993
360.889,0.998
360.919,0.994
360.949,0.997
360.979,1.000
361.009,0.995
361.039,0.995
361.069,0.998
361.099,0.991
361.129,0.995
361.159,0.990
361.189,0.994
361.219,1.005
361.249,0.999
361.279,0.991
361.309,0.989
361.339,0.994
361.369,0.999
361.399,0.995
361.429,1.000
361.459,0.989
361.489,0.998
361.519,1.000
361.549,0.994
361.579,0.992
361.609,0.996
361.639,0.997
361.669,0.999
361.699,0.994
361.729,0.997
361.759,0.996
361.789,0.992
361.819,0.987
361.849,1.000
361.879,1.011
361.909,0.996
361.939,0.988
361.969,0.988
361.999,0.998
362.029,0.999
362.059,0.993
362.089,0.999
362.119,0.988
362.149,0.999
362.179,0.993
362.209,0.997
362.239,0.994
362.269,0.994
362.299,0.998
362.329,0.999
362.359,0.997
362.389,0.991
362.419,0.995
362.449,1.000
362.479,0.989
362.509,0.996
362.539,1.002
362.569,0.999
362.599,0.991
362.629,0.991
362.659,0.996
362.689,0.999
362.719,1.002
362.749,1.002
362.779,0.986
362.809,0.992
362.839,0.998
362.869,0.994
362.899,0.993
362.929,0.995
362.959,0.996
362.989,0.996
363.019,0.992
363.049,0.999
363.079,0.997
363.109,0.991
363.139,0.992
363.169,0.993
363.199,1.004
363.229,0.993
363.259,0.986
363.289,0.990
363.319,0.998
363.349,1.004
363.379,0.996
363.409,0.992
363.439,0.990
363.469,0.999
363.499,0.997
363.529,0.990
363.559,0.998
363.589,0.988
363.619,0.993
363.649,0.999
363.679,0.994
363.709,0.995
363.739,0.992
363.769,0.993
363.799,0.997
363.829,1.002
363.859,0.991
363.889,0.986
363.919,0.989
363.949,1.000
363.979,1.004
364.009,1.004
364.039,0.985
364.069,0.995
364.099,0.996
364.129,0.998
364.159,0.988
364.189,0.996
364.219,1.002
364.249,0.994
364.279,0.992
364.309,0.992
364.339,0.991
364.369,0.988
364.399,1.000
364.429,1.000
364.459,1.005
364.489,0.990
364.519,0.991
364.549,0.994
364.579,0.995
364.609,0.998
364.639,1.000
364.669,0.986
364.699,0.994
364.729,0.995
364.759,0.995
364.789,0.994
364.819,0.995
364.849,0.993
364.879,0.997
364.909,0.996
364.939,0.995
364.969,1.001
364.999,0.992
365.029,0.995
365.059,0.993
365.089,1.009
365.119,0.997
365.149,0.987
365.179,0.988
365.209,0.994
365.239,1.002
365.269,0.998
365.299,0.996
365.329,0.990
365.359,1.000
365.389,1.000
365.419,0.990
365.449,0.993
365.479,0.993
365.509,0.998
365.539,0.994
365.569,0.993
365.599,0.988
365.629,1.011
365.659,1.003
365.689,0.987
365.719,0.991
365.749,1.003
365.779,1.000
365.809,0.987
365.839,0.988
365.869,0.987
365.899,0.996
365.929,1.001
365.959,1.000
365.989,0.984
366.019,1.000
366.049,1.001
366.079,0.992
366.109,0.990
366.139,0.991
366.169,0.998
366.199,0.995
366.229,0.993
366.259,0.995
366.289,0.996
366.319,0.991
366.349,0.988
366.379,0.994
366.409,1.008
366.439,1.000
366.469,0.986
366.499,0.987
366.529,0.995
366.559,1.002
366.589,0.995
366.619,1.000
366.649,0.991
366.679,1.002
366.709,0.996
366.739,0.983
366.769,0.996
366.799,0.997
366.829,0.992
366.859,0.996
366.889,0.991
366.919,0.996
366.949,1.000
366.979,0.992
367.009,0.987
367.039,0.992
367.069,1.008
367.099,0.997
367.129,0.986
367.159,0.990
367.189,0.992
367.219,0.998
367.249,0.994
367.279,0.996
367.309,0.988
367.339,0.997
367.369,0.997
367.399,0.993
367.429,0.991
367.459,0.992
367.489,0.995
367.519,0.999
367.549,0.991
367.579,0.993
367.609,0.993
367.639,0.992
367.669,0.991
367.699,0.997
367.729,1.002
367.759,0.997
367.789,0.990
367.819,0.991
367.849,0.993
367.879,0.992
367.909,0.998
367.939,1.002
367.969,0.981
367.999,0.996
368.029,1.000
368.059,0.990
368.089,0.991
368.119,0.992
368.149,0.994
368.179,0.998
368.209,0.994
368.239,0.992
368.269,0.991
368.299,0.996
368.329,0.998
368.359,0.990
368.389,0.991
368.419,0.992
368.449,1.009
368.479,0.993
368.509,0.988
368.539,0.989
368.569,0.991
368.599,0.999
368.629,1.002
368.659,0.994
368.689,0.981
368.719,0.998
368.749,1.000
368.779,0.989
368.809,0.991
368.839,0.990
368.869,0.992
368.899,0.999
368.929,1.002
368.959,0.989
368.989,0.992
369.019,0.987
369.049,0.997
369.079,0.986
369.109,0.991
369.139,0.993
369.169,1.006
369.199,0.992
369.229,0.985
369.259,0.988
369.289,0.995
369.319,0.997
369.349,0.995
369.379,0.998
369.409,0.989
369.439,1.000
369.469,0.991
369.499,0.994
369.529,0.994
369.559,0.997
369.589,0.990
369.619,0.999
369.649,0.994
369.679,0.997
369.709,0.997
369.739,0.997
369.769,0.988
369.799,0.989
369.829,0.989
369.859,1.005
369.889,0.993
369.919,0.986
369.949,0.986
369.979,0.992
370.009,1.000
370.039,0.995
370.069,0.993
370.099,0.995
370.129,1.001
370.159,0.995
370.189,0.992
370.219,0.988
370.249,0.994
370.279,0.995
370.309,0.998
370.339,0.989
370.369,0.998
370.399,0.994
370.429,0.993
370.459,0.991
370.489,0.997
370.519,1.004
370.549,1.010
370.579,0.987
370.609,0.989
370.639,0.987
370.669,0.996
370.699,1.000
370.729,1.000
370.759,0.981
370.789,0.999
370.819,0.998
370.849,0.994
370.879,0.986
370.909,0.994
370.939,0.996
370.969,0.998
370.999,0.996
371.029,0.993
371.059,0.999
371.089,0.997
371.119,0.988
371.149,0.992
371.179,0.992
371.209,1.006
371.239,0.992
371.269,0.987
371.299,0.992
371.329,0.996
371.359,0.995
371.389,1.000
371.419,0.985
371.449,0.994
371.479,0.997
371.509,0.996
371.539,0.998
371.569,0.992
371.599,0.985
371.629,0.996
371.659,0.995
371.689,0.991
371.719,0.995
371.749,0.991
371.779,0.995
371.809,0.995
371.839,1.006
371.869,0.995
371.899,0.988
371.929,0.986
371.959,0.993
371.989,1.007
372.019,1.002
372.049,0.988
372.079,0.996
372.109,1.000
372.139,0.995
372.169,0.995
372.199,0.991
372.229,0.998
372.259,0.996
372.289,0.995
372.319,0.993
372.349,0.988
372.379,0.993
372.409,0.992
372.439,1.002
372.469,0.998
372.499,0.989
372.529,0.988
372.559,0.993
372.589,0.997
372.619,0.998
372.649,0.993
372.679,0.992
372.709,0.995
372.739,0.992
372.769,0.992
372.799,0.994
372.829,0.993
372.859,0.995
372.889,0.998
372.919,0.991
372.949,0.995
372.979,0.991
373.009,0.991
373.039,1.002
373.069,0.999
373.099,0.989
373.129,0.988
373.159,0.990
373.189,0.997
373.219,0.994
373.249,0.996
373.279,0.989
373.309,0.999
373.339,0.988
373.369,0.992
373.399,1.000
373.429,0.992
373.459,0.994
373.489,0.995
373.519,0.995
373.549,0.997
373.579,0.990
373.609,0.994
373.639,0.994
373.669,1.003
373.699,0.994
373.729,0.985
373.759,0.985
373.789,0.994
373.819,1.002
373.849,1.000
373.879,0.985
373.909,0.997
373.939,0.998
373.969,0.990
373.999,0.991
374.029,0.996
374.059,0.995
374.089,0.995
374.119,0.995
374.149,0.991
374.179,0.993
374.209,0.988
374.239,0.994
374.269,0.998
374.299,1.003
374.329,0.988
374.359,0.986
374.389,0.990
374.419,0.997
374.449,0.994
374.479,0.996
374.509,0.991
374.539,0.998
374.569,0.992
374.599,0.993
374.629,0.994
374.659,0.990
374.689,0.996
374.719,0.997
374.749,0.992
374.779,0.997
374.809,0.993
374.839,0.990
374.869,0.991
374.899,1.006
374.929,0.999
374.959,0.988
374.989,0.992
375.019,0.996
375.049,0.999
375.079,1.002
375.109,0.985
375.139,0.991
375.169,0.996
375.199,0.988
375.229,0.987
375.259,0.993
375.289,0.999
375.319,0.994
375.349,0.993
375.379,0.995
375.409,0.994
375.439,0.991
375.469,0.996
375.499,1.006
375.529,1.000
375.559,0.991
375.589,0.985
375.619,0.990
375.649,0.996
375.679,1.000
375.709,0.992
375.739,0.992
375.769,0.998
375.799,0.994
375.829,0.992
375.859,0.995
375.889,0.996
375.919,0.993
375.949,0.993
375.979,0.995
376.009,0.991
376.039,0.987
376.069,0.995
376.099,1.007
376.129,0.996
376.159,0.983
376.189,0.985
376.219,0.996
376.249,0.998
376.279,1.004
376.309,0.991
376.339,0.992
376.369,1.001
376.399,0.992
376.429,0.990
376.459,0.993
376.489,0.999
376.519,1.000
376.549,0.997
376.579,0.991
376.609,0.984
376.639,0.996
376.669,1.004
376.699,1.001
376.729,0.989
376.759,0.989
376.789,0.986
376.819,0.997
376.849,0.992
376.879,1.002
376.909,0.988
376.939,0.993
376.969,0.990
376.999,0.992
377.029,0.998
377.059,0.996
377.089,0.997
377.119,0.997
377.149,0.997
377.179,0.996
377.209,0.985
377.239,0.996
377.269,0.997
377.299,1.004
377.329,0.992
377.359,0.987
377.389,0.988
377.419,0.994
377.449,1.001
377.479,1.003
377.509,0.986
377.539,0.998
377.569,0.996
377.599,0.993
377.629,0.995
377.659,0.994
377.689,0.992
377.719,0.994
377.749,1.001
377.779,0.993
377.809,0.991
377.839,0.996
377.869,0.986
377.899,0.992
377.929,1.003
377.959,1.006
377.989,0.988
378.019,0.989
378.049,0.992
378.079,0.996
378.109,1.001
378.139,0.997
378.169,0.983
378.199,0.993
378.229,1.000
378.259,0.996
378.289,0.992
378.319,0.994
378.349,0.993
378.379,0.995
378.409,0.997
378.439,0.998
378.469,0.990
378.499,0.994
378.529,0.996
378.559,1.003
378.589,0.992
378.619,0.990
378.649,0.988
378.679,1.006
378.709,0.998
378.739,0.997
378.769,1.004
378.799,1.007
378.829,0.997
378.859,0.989
378.889,0.989
378.919,0.994
378.949,1.009
378.979,1.002
379.009,0.991
379.039,0.978
379.069,0.991
379.099,1.006
379.129,1.004
379.159,0.999
379.189,0.992
379.219,0.994
379.249,0.993
379.279,0.999
379.309,0.990
379.339,0.993
379.369,0.994
379.399,1.000
379.429,0.990
379.459,0.991
379.489,0.992
379.519,0.996
379.549,1.001
379.579,0.999
379.609,0.984
379.639,0.993
379.669,1.000
379.699,0.997
379.729,0.998
379.759,0.996
379.789,0.992
379.819,0.997
379.849,0.998
379.879,0.995
379.909,0.993
379.939,0.997
379.969,0.995
379.999,0.986
380.029,0.992
380.059,0.997
380.089,1.003
380.119,0.994
380.149,0.994
380.179,0.990
380.209,0.992
380.239,0.998
380.269,1.001
380.299,0.985
380.329,1.000
380.359,0.997
380.389,0.991
380.419,0.992
380.449,0.994
380.479,0.999
380.509,0.996
380.539,0.997
380.569,0.992
380.599,0.994
380.629,0.996
380.659,0.993
380.689,0.990
380.719,0.990
380.749,1.005
380.779,1.002
380.809,0.989
380.839,0.984
380.869,0.995
380.899,1.003
380.929,0.999
380.959,0.990
380.989,0.991
381.019,0.998
381.049,0.994
381.079,0.989
381.109,0.992
381.139,0.997
381.169,0.998
381.199,0.996
381.229,0.994
381.259,0.997
381.289,0.996
381.319,0.994
381.349,0.999
381.379,0.997
381.409,1.005
381.439,0.995
381.469,0.984
381.499,0.989
381.529,0.999
381.559,1.004
381.589,1.006
381.619,0.985
381.649,0.995
381.679,0.996
381.709,0.994
381.739,0.993
381.769,0.994
381.799,0.995
381.829,1.002
381.859,0.996
381.889,0.993
381.919,0.993
381.949,0.995
381.979,0.995
382.009,0.995
382.039,0.993
382.069,0.992
382.099,1.008
382.129,0.995
382.159,0.985
382.189,0.987
382.219,0.995
382.249,1.000
382.279,1.003
382.309,0.991
382.339,0.994
382.369,0.995
382.399,0.993
382.429,0.995
382.459,0.993
382.489,0.993
382.519,0.998
382.549,0.997
382.579,0.998
382.609,0.993
382.639,1.000
382.669,0.992
382.699,0.991
382.729,0.992
382.759,1.005
382.789,1.000
382.819,0.990
382.849,0.985
382.879,0.990
382.909,1.000
382.939,0.998
382.969,0.990
382.999,0.991
383.029,0.999
383.059,0.995
383.089,0.993
383.119,0.996
383.149,0.995
383.179,1.000
383.209,0.990
383.239,0.994
383.269,1.001
383.299,0.993
383.329,0.988
383.359,0.994
383.389,1.011
383.419,1.001
383.449,0.988
383.479,0.987
383.509,0.995
383.539,1.000
383.569,1.002
383.599,0.993
383.629,0.994
383.659,0.999
383.689,0.994
383.719,0.997
383.749,0.995
383.779,0.997
383.809,0.997
383.839,0.998
383.869,0.992
383.899,0.996
383.929,1.005
383.959,0.991
383.989,0.990
384.019,0.989
384.049,1.009
384.079,1.000
384.109,0.991
384.139,0.988
384.169,0.992
384.199,1.002
384.229,1.001
384.259,0.994
384.289,0.991
384.319,0.998
384.349,0.997
384.379,0.997
384.409,0.997
384.439,0.995
384.469,0.996
384.499,0.996
384.529,0.997
384.559,0.999
384.589,0.992
384.619,0.990
384.649,0.996
384.679,1.011
384.709,0.996
384.739,0.989
384.769,0.987
384.799,0.999
384.829,1.001
384.859,0.998
384.889,0.993
384.919,0.991
384.949,1.001
384.979,0.992
385.009,0.997
385.039,0.994
385.069,0.998
385.099,0.993
385.129,0.999
385.159,0.991
385.189,0.997
385.219,0.990
385.249,0.998
385.279,1.007
385.309,1.007
385.339,0.989
385.369,0.989
385.399,0.990
385.429,1.001
385.459,1.002
385.489,1.001
385.519,0.984
385.549,0.994
385.579,1.002
385.609,0.993
385.639,0.995
385.669,0.994
385.699,0.991
385.729,0.997
385.759,1.001
385.789,0.996
385.819,1.000
385.849,0.995
385.879,0.993
385.909,0.996
385.939,1.010
385.969,0.995
385.999,0.986
386.029,0.987
386.059,0.992
386.089,0.999
386.119,0.997
386.149,0.999
386.179,0.997
386.209,0.997
386.239,0.994
386.269,0.997
386.299,0.996
386.329,0.998
386.359,0.997
386.389,0.998
386.419,0.993
386.449,0.997
386.479,1.000
386.509,0.995
386.539,0.997
386.569,0.992
386.599,1.005
386.629,0.993
386.659,0.995
386.689,0.995
386.719,0.996
386.749,0.994
386.779,0.993
386.809,0.994
386.839,0.995
386.869,1.000
386.899,0.997
386.929,0.995
386.959,0.996
386.989,0.997
387.019,0.995
387.049,0.995
387.079,0.993
387.109,0.998
387.139,0.997
387.169,0.991
387.199,0.991
387.229,0.996
387.259,0.998
387.289,1.006
387.319,0.993
387.349,0.988
387.379,0.992
387.409,1.000
387.439,1.001
387.469,1.000
387.499,0.987
387.529,0.995
387.559,0.999
387.589,0.994
387.619,0.998
387.649,0.994
387.679,0.996
387.709,0.995
387.739,1.005
387.769,0.994
387.799,0.994
387.829,1.000
387.859,0.994
387.889,0.988
387.919,0.998
387.949,1.008
387.979,0.999
388.009,0.989
388.039,0.992
388.069,0.994
388.099,0.998
388.129,0.998
388.159,0.997
388.189,0.993
388.219,1.001
388.249,0.999
388.279,0.996
388.309,0.993
388.339,0.994
388.369,0.996
388.399,0.996
388.429,0.995
388.459,0.993
388.489,0.996
388.519,0.993
388.549,0.998
388.579,1.001
388.609,1.001
388.639,0.992
388.669,0.985
388.699,0.986
388.729,1.004
388.759,1.000
388.789,1.001
388.819,0.987
388.849,0.991
388.879,0.999
388.909,0.994
388.939,1.000
388.969,0.989
388.999,0.994
389.029,0.998
389.059,1.000
389.089,0.994
389.119,0.998
389.149,1.000
389.179,0.991
389.209,0.999
389.239,1.000
389.269,1.010
389.299,0.995
389.329,0.991
389.359,0.987
389.389,0.995
389.419,1.003
389.449,0.994
389.479,0.989
389.509,0.989
389.539,0.998
389.569,0.999
389.599,0.993
389.629,0.994
389.659,0.989
389.689,0.996
389.719,0.998
389.749,1.001
389.779,1.000
389.809,0.986
389.839,0.999
389.869,0.997
389.899,1.011
389.929,1.004
389.959,0.989
389.989,0.985
390.019,0.990
390.049,0.999
390.079,0.999
390.109,0.997
390.139,0.988
390.169,0.999
390.199,0.998
390.229,0.996
390.259,0.997
390.289,0.996
390.319,0.994
390.349,0.999
390.379,0.996
390.409,0.990
390.439,0.987
390.469,0.997
390.499,1.009
390.529,1.001
390.559,0.984
390.589,0.988
390.619,0.992
390.649,1.004
390.679,1.000
390.709,0.999
390.739,0.993
390.769,0.999
390.799,0.997
390.829,0.991
390.859,0.995
390.889,0.998
390.919,0.993
390.949,1.000
390.979,0.995
391.009,1.000
391.039,0.988
391.069,0.993
391.099,0.996
391.129,1.006
391.159,0.997
391.189,0.987
391.219,0.990
391.249,0.995
391.279,1.004
391.309,0.997
391.339,0.984
391.369,0.993
391.399,0.998
391.429,0.992
391.459,0.993
391.489,0.990
391.519,0.993
391.549,0.997
391.579,0.994
391.609,0.993
391.639,0.995
391.669,0.988
391.699,0.989
391.729,0.997
391.759,1.003
391.789,0.993
391.819,0.989
391.849,0.985
391.879,0.996
391.909,1.003
391.939,1.007
391.969,0.983
391.999,0.998
392.029,0.999
392.059,0.995
392.089,0.993
392.119,0.995
392.149,0.995
392.179,0.996
392.209,0.995
392.239,0.995
392.269,0.991
392.299,0.990
392.329,0.992
392.359,1.008
392.389,0.999
392.419,0.987
392.449,0.983
392.479,0.989
392.509,0.998
392.539,0.997
392.569,0.998
392.599,0.991
392.629,0.997
392.659,0.993
392.689,0.990
392.719,0.993
392.749,0.991
392.779,0.997
392.809,0.993
392.839,0.991
392.869,0.995
392.899,0.990
392.929,0.996
392.959,0.994
392.989,1.006
393.019,0.993
393.049,0.992
393.079,0.988
393.109,0.992
393.139,1.000
393.169,1.004
393.199,0.988
393.229,0.997
393.259,0.995
393.289,0.992
393.319,0.994
393.349,0.995
393.379,0.994
393.409,0.995
393.439,0.990
393.469,0.995
393.499,0.999
393.529,0.992
393.559,0.992
393.589,1.001
393.619,1.001
393.649,0.991
393.679,0.988
393.709,0.992
393.739,0.995
393.769,0.999
393.799,0.997
393.829,0.989
393.859,0.998
393.889,0.997
393.919,0.993
393.949,0.992
393.979,0.993
394.009,0.999
394.039,1.000
394.069,0.998
394.099,0.993
394.129,0.990
394.159,0.988
394.189,0.989
394.219,1.001
394.249,1.005
394.279,0.992
394.309,0.988
394.339,0.989
394.369,0.996
394.399,0.997
394.429,0.999
394.459,0.997
394.489,1.003
394.519,0.996
394.549,0.989
394.579,0.987
394.609,0.990
394.639,0.997
394.669,0.996
394.699,0.997
394.729,0.995
394.759,0.992
394.789,0.996
394.819,0.999
394.849,1.004
394.879,0.995
394.909,0.988
394.939,0.986
394.969,0.994
394.999,1.002
395.029,1.003
395.059,0.988
395.089,0.993
395.119,1.000
395.149,0.994
395.179,0.995
395.209,0.991
395.239,0.997
395.269,0.999
395.299,0.999
395.329,0.993
395.359,0.999
395.389,0.988
395.419,0.995
395.449,1.004
395.479,1.007
395.509,0.988
395.539,0.990
395.569,0.990
395.599,0.998
395.629,1.000
395.659,1.004
395.689,0.988
395.719,0.997
395.749,1.000
395.779,0.993
395.809,0.995
395.839,0.989
395.869,0.998
395.899,0.996
395.929,0.994
395.959,0.995
395.989,0.995
396.019,0.993
396.049,0.996
396.079,1.003
396.109,1.004
396.139,0.991
396.169,0.984
396.199,0.991
396.229,0.996
396.259,1.003
396.289,0.999
396.319,0.991
396.349,0.999
396.379,0.998
396.409,0.991
396.439,0.996
396.469,0.994
396.499,0.996
396.529,0.993
396.559,0.996
396.589,0.995
396.619,0.993
396.649,0.986
396.679,0.995
396.709,1.004
396.739,1.003
396.769,0.987
396.799,0.983
396.829,0.990
396.859,0.995
396.889,0.999
396.919,1.001
396.949,0.987
396.979,0.997
397.009,0.999
397.039,0.993
397.069,0.993
397.099,0.996
397.129,0.997
397.159,0.991
397.189,0.987
397.219,0.996
397.249,1.001
397.279,1.000
397.309,0.996
397.339,0.992
397.369,0.990
397.399,1.004
397.429,0.991
397.459,0.991
397.489,0.989
397.519,0.990
397.549,0.995
397.579,0.998
397.609,0.999
397.639,0.989
397.669,0.997
397.699,0.994
397.729,0.994
397.759,0.996
397.789,0.995
397.819,0.994
397.849,0.997
397.879,0.995
397.909,0.993
397.939,0.994
397.969,1.000
397.999,0.987
398.029,0.999
398.059,0.995
398.089,1.002
398.119,0.990
398.149,0.993
398.179,0.991
398.209,0.998
398.239,1.000
398.269,1.004
398.299,0.988
398.329,0.996
398.359,1.000
398.389,0.998
398.419,0.991
398.449,0.992
398.479,0.995
398.509,0.997
398.539,1.000
398.569,0.997
398.599,0.996
398.629,0.994
398.659,0.994
398.689,0.989
398.719,0.992
398.749,1.005
398.779,0.998
398.809,0.990
398.839,0.989
398.869,0.992
398.899,0.994
398.929,0.996
398.959,0.996
398.989,0.992
399.019,0.990
399.049,0.997
399.079,0.995
399.109,0.994
399.139,1.000
399.169,0.998
399.199,0.993
399.229,0.991
399.259,0.999
399.289,0.999
399.319,0.991
399.349,0.985
399.379,0.997
399.409,0.999
399.439,1.004
399.469,0.992
399.499,0.991
399.529,0.992
399.559,0.994
399.589,1.000
399.619,1.001
399.649,0.989
399.679,0.995
399.709,0.994
399.739,0.990
399.769,0.995
399.799,0.996
399.829,0.996
399.859,0.994
399.889,0.996
399.919,0.997
399.949,0.993
399.979,0.994
400.009,0.998
400.039,1.006
400.069,1.003
400.099,0.991
400.129,0.985
400.159,0.992
400.189,0.998
400.219,0.994
400.249,0.999
400.279,1.001
400.309,0.995
400.339,0.992
400.369,0.991
400.399,0.992
400.429,0.992
400.459,0.997
400.489,0.996
400.519,0.997
400.549,1.001
400.579,0.993
400.609,0.987
400.639,0.994
400.669,1.009
400.699,0.996
400.729,0.987
400.759,0.987
400.789,0.991
400.819,1.000
400.849,1.003
400.879,0.994
400.909,0.992
400.939,0.995
400.969,0.992
400.999,0.995
401.029,0.997
401.059,0.996
401.089,0.999
401.119,0.994
401.149,0.998
401.179,0.998
401.209,0.995
401.239,1.000
401.269,1.001
401.299,1.002
401.329,0.993
401.359,0.992
401.389,0.993
401.419,0.996
401.449,1.002
401.479,1.007
401.509,0.985
401.539,0.998
401.569,1.001
401.599,0.994
401.629,0.993
401.659,0.997
401.689,0.998
401.719,1.000
401.749,0.996
401.779,0.996
401.809,0.994
401.839,1.000
401.869,0.989
401.899,0.993
401.929,1.000
401.959,1.005
401.989,0.992
402.019,0.991
402.049,0.987
402.079,0.995
402.109,1.001
402.139,1.005
402.169,0.983
402.199,0.997
402.229,0.998
402.259,0.994
402.289,0.999
402.319,1.000
402.349,1.000
402.379,0.997
402.409,0.997
402.439,0.992
402.469,0.991
402.499,0.994
402.529,0.992
402.559,0.989
402.589,0.996
402.619,1.007
402.649,1.001
402.679,0.991
402.709,0.988
402.739,0.991
402.769,1.000
402.799,0.998
402.829,0.996
402.859,0.987
402.889,1.003
402.919,0.992
402.949,0.986
402.979,0.986
403.009,0.994
403.039,0.996
403.069,0.997
403.099,0.998
403.129,0.991
403.159,0.997
403.189,0.989
403.219,0.987
403.249,0.995
403.279,1.005
403.309,1.000
403.339,0.988
403.369,0.985
403.399,0.996
403.429,1.000
403.459,0.995
403.489,0.992
403.519,0.994
403.549,0.996
403.579,0.993
403.609,0.992
403.639,0.996
403.669,0.994
403.699,0.999
403.729,0.997
403.759,0.996
403.789,0.997
403.819,1.007
403.849,1.001
403.879,0.983
403.909,0.986
403.939,0.987
403.969,1.008
403.999,0.999
404.029,0.995
