df_hash,22ZHK4.VLRYU9
251.667,-57
251.692,3
251.717,93
251.742,183
251.767,251
251.792,297
251.817,327
251.842,346
251.867,350
251.892,337
251.917,312
251.942,282
251.967,250
251.992,214
252.017,170
252.042,118
252.067,61
252.092,3
252.117,-50
252.142,-94
252.167,-122
252.192,-128
252.217,-109
252.242,-64
252.267,0
252.292,74
252.317,141
252.342,182
252.367,190
252.392,172
252.417,150
252.442,149
252.467,178
252.492,227
252.517,274
252.542,302
252.567,301
252.592,271
252.617,214
252.642,130
252.667,25
252.692,-82
252.717,-166
252.742,-204
252.767,-193
252.792,-151
252.817,-102
252.842,-68
252.867,-55
252.892,-56
252.917,-59
252.942,-52
252.967,-28
252.992,15
253.017,76
253.042,138
253.067,186
253.092,208
253.117,205
253.142,189
253.167,175
253.192,170
253.217,172
253.242,176
253.267,180
253.292,188
253.317,205
253.342,233
253.367,263
253.392,288
253.417,306
253.442,322
253.467,343
253.492,366
253.517,377
253.542,365
253.567,334
253.592,301
253.617,283
253.642,279
253.667,269
253.692,237
253.717,189
253.742,151
253.767,144
253.792,166
253.817,196
253.842,213
253.867,216
253.892,210
253.917,199
253.942,175
253.967,134
253.992,82
254.017,32
254.042,-12
254.067,-68
254.092,-153
254.117,-267
254.142,-393
254.167,-506
254.192,-596
254.217,-666
254.242,-721
254.267,-751
254.292,-738
254.317,-669
254.342,-546
254.367,-390
254.392,-235
254.417,-110
254.442,-35
254.467,-3
254.492,12
254.517,45
254.542,117
254.567,225
254.592,354
254.617,481
254.642,588
254.667,661
254.692,695
254.717,700
254.742,695
254.767,691
254.792,672
254.817,597
254.842,437
254.867,206
254.892,-41
254.917,-241
254.942,-352
254.967,-369
254.992,-296
255.017,-138
255.042,89
255.067,339
255.092,540
255.117,636
255.142,623
255.167,550
255.192,476
255.217,428
255.242,396
255.267,356
255.292,297
255.317,231
255.342,172
255.367,123
255.392,76
255.417,24
255.442,-32
255.467,-85
255.492,-128
255.517,-162
255.542,-190
255.567,-212
255.592,-222
255.617,-213
255.642,-183
255.667,-140
255.692,-97
255.717,-62
255.742,-33
255.767,-6
255.792,17
255.817,27
255.842,9
255.867,-36
255.892,-95
255.917,-145
255.942,-166
255.967,-151
255.992,-104
256.017,-37
256.042,28
256.067,73
256.092,91
256.117,95
256.142,111
256.167,151
256.192,195
256.217,210
256.242,176
256.267,104
256.292,28
256.317,-20
256.342,-27
256.367,12
256.392,103
256.417,244
256.442,416
256.467,576
256.492,686
256.517,733
256.542,735
256.567,713
256.592,676
256.617,616
256.642,535
256.667,447
256.692,369
256.717,299
256.742,219
256.767,112
256.792,-10
256.817,-124
256.842,-209
256.867,-269
256.892,-322
256.917,-390
256.942,-481
256.967,-593
256.992,-718
257.017,-832
257.042,-900
257.067,-884
257.092,-765
257.117,-563
257.142,-329
257.167,-123
257.192,16
257.217,87
257.242,115
257.267,139
257.292,185
257.317,249
257.342,306
257.367,331
257.392,323
257.417,301
257.442,288
257.467,288
257.492,286
257.517,266
257.542,229
257.567,187
257.592,151
257.617,119
257.642,84
257.667,47
257.692,21
257.717,10
257.742,10
257.767,12
257.792,15
257.817,32
257.842,75
257.867,135
257.892,200
257.917,258
257.942,315
257.967,376
257.992,438
258.017,490
258.042,526
258.067,551
258.092,576
258.117,599
258.142,603
258.167,576
258.192,520
258.217,456
258.242,400
258.267,353
258.292,306
258.317,251
258.342,189
258.367,124
258.392,59
258.417,-7
258.442,-70
258.467,-120
258.492,-151
258.517,-163
258.542,-161
258.567,-149
258.592,-130
258.617,-109
258.642,-90
258.667,-74
258.692,-55
258.717,-26
258.742,10
258.767,41
258.792,46
258.817,11
258.842,-60
258.867,-158
258.892,-262
258.917,-351
258.942,-402
258.967,-401
258.992,-349
259.017,-261
259.042,-160
259.067,-62
259.092,24
259.117,94
259.142,140
259.167,159
259.192,152
259.217,128
259.242,94
259.267,57
259.292,19
259.317,-12
259.342,-29
259.367,-31
259.392,-24
259.417,-17
259.442,-13
259.467,-6
259.492,6
259.517,26
259.542,51
259.567,82
259.592,121
259.617,162
259.642,193
259.667,206
259.692,205
259.717,203
259.742,214
259.767,234
259.792,253
259.817,262
259.842,257
259.867,239
259.892,209
259.917,174
259.942,148
259.967,146
259.992,168
260.017,193
260.042,198
260.067,180
260.092,157
260.117,150
260.142,161
260.167,171
260.192,162
260.217,141
260.242,125
260.267,129
260.292,147
260.317,164
260.342,175
260.367,182
260.392,190
260.417,193
260.442,183
260.467,164
260.492,147
260.517,149
260.542,173
260.567,216
260.592,267
260.617,311
260.642,337
260.667,342
260.692,336
260.717,336
260.742,344
260.767,344
260.792,310
260.817,235
260.842,137
260.867,35
260.892,-73
260.917,-213
260.942,-390
260.967,-580
260.992,-738
261.017,-842
261.042,-900
261.067,-926
261.092,-909
261.117,-815
261.142,-635
261.167,-408
261.192,-193
261.217,-23
261.242,116
261.267,255
261.292,394
261.317,499
261.342,534
261.367,504
261.392,449
261.417,410
261.442,407
261.467,429
261.492,453
261.517,462
261.542,447
261.567,409
261.592,356
261.617,294
261.642,225
261.667,146
261.692,69
261.717,20
261.742,14
261.767,36
261.792,42
261.817,-1
261.842,-86
261.867,-171
261.892,-229
261.917,-270
261.942,-315
261.967,-357
261.992,-353
262.017,-274
262.042,-141
262.067,-19
262.092,40
262.117,42
262.142,30
262.167,36
262.192,57
262.217,66
262.242,50
262.267,25
262.292,16
262.317,41
262.342,95
262.367,160
262.392,211
262.417,242
262.442,264
262.467,302
262.492,368
262.517,443
262.542,497
262.567,524
262.592,553
262.617,621
262.642,731
262.667,850
262.692,955
262.717,1055
262.742,1171
262.767,1285
262.792,1353
262.817,1365
262.842,1371
262.867,1419
262.892,1439
262.917,1230
262.942,618
262.967,-345
262.992,-1348
263.017,-2006
263.042,-2143
263.067,-1891
263.092,-1539
263.117,-1297
263.142,-1177
263.167,-1074
263.192,-909
263.217,-701
263.242,-507
263.267,-351
263.292,-212
263.317,-69
263.342,65
263.367,165
263.392,217
263.417,241
263.442,262
263.467,291
263.492,318
263.517,326
263.542,303
263.567,245
263.592,159
263.617,66
263.642,-9
263.667,-62
263.692,-97
263.717,-123
263.742,-139
263.767,-131
263.792,-94
263.817,-40
263.842,9
263.867,46
263.892,72
263.917,94
263.942,114
263.967,129
263.992,148
264.017,181
264.042,236
264.067,299
264.092,349
264.117,371
264.142,367
264.167,347
264.192,324
264.217,303
264.242,292
264.267,295
264.292,313
264.317,339
264.342,361
264.367,374
264.392,381
264.417,384
264.442,380
264.467,364
264.492,332
264.517,293
264.542,257
264.567,228
264.592,206
264.617,185
264.642,165
264.667,146
264.692,127
264.717,106
264.742,82
264.767,65
264.792,73
264.817,114
264.842,180
264.867,242
264.892,271
264.917,259
264.942,226
264.967,197
264.992,187
265.017,187
265.042,175
265.067,137
265.092,73
265.117,-5
265.142,-88
265.167,-165
265.192,-234
265.217,-300
265.242,-378
265.267,-479
265.292,-596
265.317,-702
265.342,-763
265.367,-774
265.392,-763
265.417,-763
265.442,-778
265.467,-778
265.492,-731
265.517,-630
265.542,-501
265.567,-364
265.592,-217
265.617,-50
265.642,126
265.667,277
265.692,368
265.717,405
265.742,424
265.767,464
265.792,529
265.817,594
265.842,635
265.867,646
265.892,641
265.917,631
265.942,623
265.967,615
265.992,606
266.017,592
266.042,568
266.067,533
266.092,493
266.117,457
266.142,426
266.167,392
266.192,349
266.217,301
266.242,260
266.267,231
266.292,210
266.317,186
266.342,157
266.367,131
266.392,107
266.417,84
266.442,58
266.467,39
266.492,37
266.517,49
266.542,58
266.567,49
266.592,28
266.617,15
266.642,20
266.667,28
266.692,17
266.717,-15
266.742,-52
266.767,-70
266.792,-71
266.817,-70
266.842,-79
266.867,-91
266.892,-91
266.917,-80
266.942,-70
266.967,-71
266.992,-77
267.017,-75
267.042,-62
267.067,-49
267.092,-41
267.117,-30
267.142,-3
267.167,32
267.192,55
267.217,49
267.242,21
267.267,0
267.292,1
267.317,16
267.342,17
267.367,-10
267.392,-60
267.417,-107
267.442,-132
267.467,-127
267.492,-90
267.517,-22
267.542,71
267.567,180
267.592,288
267.617,387
267.642,475
267.667,550
267.692,600
267.717,612
267.742,582
267.767,525
267.792,466
267.817,426
267.842,408
267.867,408
267.892,415
267.917,421
267.942,418
267.967,399
267.992,355
268.017,281
268.042,181
268.067,66
268.092,-42
268.117,-131
268.142,-196
268.167,-252
268.192,-317
268.217,-400
268.242,-488
268.267,-558
268.292,-588
268.317,-571
268.342,-514
268.367,-435
268.392,-355
268.417,-291
268.442,-250
268.467,-225
268.492,-202
268.517,-174
268.542,-144
268.567,-119
268.592,-100
268.617,-71
268.642,-22
268.667,42
268.692,102
268.717,143
268.742,172
268.767,204
268.792,245
268.817,282
268.842,300
268.867,299
268.892,291
268.917,289
268.942,290
268.967,286
268.992,277
269.017,274
269.042,279
269.067,270
269.092,225
269.117,141
269.142,45
269.167,-21
269.192,-39
269.217,-13
269.242,42
269.267,120
269.292,217
269.317,327
269.342,430
269.367,507
269.392,549
269.417,562
269.442,554
269.467,536
269.492,519
269.517,513
269.542,517
269.567,526
269.592,526
269.617,514
269.642,494
269.667,471
269.692,444
269.717,410
269.742,367
269.767,314
269.792,243
269.817,142
269.842,9
269.867,-141
269.892,-288
269.917,-423
269.942,-552
269.967,-678
269.992,-784
270.017,-850
270.042,-880
270.067,-908
270.092,-963
270.117,-1027
270.142,-1054
270.167,-1018
270.192,-952
270.217,-912
270.242,-903
270.267,-853
270.292,-674
270.317,-355
270.342,21
270.367,342
270.392,554
270.417,684
270.442,787
270.467,886
270.492,967
270.517,1021
270.542,1062
270.567,1109
270.592,1149
270.617,1146
270.642,1080
270.667,975
270.692,874
270.717,805
270.742,759
270.767,712
270.792,653
270.817,583
270.842,502
270.867,401
270.892,280
270.917,157
270.942,54
270.967,-23
270.992,-94
271.017,-181
271.042,-284
271.067,-381
271.092,-447
271.117,-473
271.142,-466
271.167,-433
271.192,-381
271.217,-322
271.242,-279
271.267,-269
271.292,-290
271.317,-317
271.342,-321
271.367,-293
271.392,-243
271.417,-190
271.442,-142
271.467,-98
271.492,-57
271.517,-16
271.542,21
271.567,55
271.592,84
271.617,106
271.642,118
271.667,120
271.692,118
271.717,114
271.742,106
271.767,92
271.792,77
271.817,75
271.842,99
271.867,145
271.892,195
271.917,229
271.942,243
271.967,251
271.992,269
272.017,299
272.042,326
272.067,333
272.092,309
272.117,266
272.142,222
272.167,196
272.192,193
272.217,199
272.242,194
272.267,167
272.292,124
272.317,83
272.342,61
272.367,56
272.392,56
272.417,49
272.442,41
272.467,42
272.492,58
272.517,81
272.542,98
272.567,106
272.592,117
272.617,141
272.642,178
272.667,210
272.692,224
272.717,216
272.742,196
272.767,172
272.792,150
272.817,130
272.842,112
272.867,98
272.892,87
272.917,70
272.942,37
272.967,-11
272.992,-71
273.017,-128
273.042,-168
273.067,-184
273.092,-180
273.117,-164
273.142,-143
273.167,-120
273.192,-91
273.217,-52
273.242,-6
273.267,37
273.292,74
273.317,105
273.342,137
273.367,169
273.392,197
273.417,216
273.442,230
273.467,244
273.492,265
273.517,289
273.542,311
273.567,332
273.592,354
273.617,377
273.642,396
273.667,405
273.692,404
273.717,399
273.742,389
273.767,364
273.792,315
273.817,246
273.842,162
273.867,68
273.892,-40
273.917,-163
273.942,-290
273.967,-404
273.992,-502
274.017,-592
274.042,-678
274.067,-748
274.092,-782
274.117,-784
274.142,-781
274.167,-785
274.192,-759
274.217,-632
274.242,-362
274.267,2
274.292,344
274.317,557
274.342,619
274.367,591
274.392,557
274.417,558
274.442,588
274.467,632
274.492,685
274.517,749
274.542,812
274.567,854
274.592,863
274.617,848
274.642,815
274.667,750
274.692,622
274.717,419
274.742,168
274.767,-74
274.792,-256
274.817,-354
274.842,-381
274.867,-362
274.892,-327
274.917,-300
274.942,-290
274.967,-288
274.992,-276
275.017,-242
275.042,-196
275.067,-163
275.092,-165
275.117,-201
275.142,-248
275.167,-277
275.192,-279
275.217,-265
275.242,-249
275.267,-242
275.292,-242
275.317,-246
275.342,-249
275.367,-250
275.392,-243
275.417,-214
275.442,-146
275.467,-29
275.492,130
275.517,305
275.542,458
275.567,556
275.592,584
275.617,546
275.642,462
275.667,360
275.692,270
275.717,217
275.742,209
275.767,233
275.792,260
275.817,270
275.842,259
275.867,245
275.892,246
275.917,272
275.942,313
275.967,353
275.992,382
276.017,397
276.042,403
276.067,406
276.092,403
276.117,395
276.142,381
276.167,369
276.192,366
276.217,373
276.242,382
276.267,390
276.292,398
276.317,415
276.342,443
276.367,468
276.392,467
276.417,425
276.442,353
276.467,278
276.492,223
276.517,187
276.542,151
276.567,103
276.592,40
276.617,-33
276.642,-126
276.667,-249
276.692,-404
276.717,-570
276.742,-707
276.767,-789
276.792,-808
276.817,-781
276.842,-727
276.867,-660
276.892,-590
276.917,-526
276.942,-470
276.967,-417
276.992,-358
277.017,-293
277.042,-233
277.067,-193
277.092,-173
277.117,-157
277.142,-122
277.167,-64
277.192,4
277.217,65
277.242,109
277.267,146
277.292,190
277.317,246
277.342,307
277.367,360
277.392,395
277.417,411
277.442,418
277.467,424
277.492,432
277.517,438
277.542,436
277.567,424
277.592,409
277.617,399
277.642,395
277.667,392
277.692,378
277.717,354
277.742,328
277.767,314
277.792,315
277.817,326
277.842,335
277.867,335
277.892,327
277.917,315
277.942,301
277.967,286
277.992,272
278.017,262
278.042,256
278.067,249
278.092,235
278.117,212
278.142,182
278.167,152
278.192,124
278.217,99
278.242,72
278.267,40
278.292,5
278.317,-26
278.342,-49
278.367,-61
278.392,-64
278.417,-64
278.442,-71
278.467,-87
278.492,-111
278.517,-137
278.542,-163
278.567,-189
278.592,-221
278.617,-262
278.642,-315
278.667,-380
278.692,-453
278.717,-522
278.742,-565
278.767,-552
278.792,-474
278.817,-348
278.842,-216
278.867,-115
278.892,-55
278.917,-20
278.942,13
278.967,55
278.992,101
279.017,142
279.042,180
279.067,215
279.092,247
279.117,271
279.142,286
279.167,297
279.192,307
279.217,310
279.242,294
279.267,261
279.292,228
279.317,208
279.342,197
279.367,171
279.392,120
279.417,69
279.442,68
279.467,150
279.492,297
279.517,449
279.542,548
279.567,579
279.592,565
279.617,537
279.642,512
279.667,489
279.692,467
279.717,449
279.742,438
279.767,426
279.792,403
279.817,369
279.842,335
279.867,307
279.892,278
279.917,231
279.942,162
279.967,83
279.992,15
280.017,-27
280.042,-48
280.067,-65
280.092,-96
280.117,-154
280.142,-239
280.167,-336
280.192,-409
280.217,-415
280.242,-333
280.267,-176
280.292,3
280.317,151
280.342,233
280.367,253
280.392,238
280.417,219
280.442,212
280.467,207
280.492,174
280.517,73
280.542,-111
280.567,-352
280.592,-580
280.617,-722
280.642,-742
280.667,-657
280.692,-519
280.717,-369
280.742,-226
280.767,-91
280.792,30
280.817,123
280.842,177
280.867,201
280.892,218
280.917,241
280.942,270
280.967,292
280.992,302
281.017,308
281.042,320
281.067,340
281.092,360
281.117,374
281.142,384
281.167,392
281.192,398
281.217,396
281.242,380
281.267,348
281.292,303
281.317,248
281.342,187
281.367,124
281.392,68
281.417,23
281.442,-11
281.467,-44
281.492,-81
281.517,-121
281.542,-152
281.567,-162
281.592,-143
281.617,-104
281.642,-56
281.667,-13
281.692,21
281.717,45
281.742,59
281.767,60
281.792,47
281.817,29
281.842,19
281.867,28
281.892,52
281.917,78
281.942,92
281.967,91
281.992,82
282.017,76
282.042,78
282.067,87
282.092,103
282.117,125
282.142,152
282.167,179
282.192,208
282.217,241
282.242,282
282.267,324
282.292,345
282.317,328
282.342,270
282.367,190
282.392,111
282.417,48
282.442,-1
282.467,-38
282.492,-58
282.517,-59
282.542,-54
282.567,-62
282.592,-87
282.617,-108
282.642,-92
282.667,-32
282.692,49
282.717,114
282.742,149
282.767,171
282.792,200
282.817,239
282.842,268
282.867,279
282.892,286
282.917,308
282.942,344
282.967,370
282.992,367
283.017,344
283.042,329
283.067,331
283.092,326
283.117,282
283.142,194
283.167,84
283.192,-19
283.217,-119
283.242,-228
283.267,-346
283.292,-443
283.317,-479
283.342,-441
283.367,-354
283.392,-260
283.417,-181
283.442,-118
283.467,-62
283.492,-6
283.517,51
283.542,114
283.567,177
283.592,227
283.617,243
283.642,213
283.667,140
283.692,38
283.717,-73
283.742,-180
283.767,-256
283.792,-274
283.817,-224
283.842,-132
283.867,-41
283.892,19
283.917,58
283.942,103
283.967,169
283.992,238
284.017,281
284.042,293
284.067,296
284.092,311
284.117,339
284.142,357
284.167,352
284.192,329
284.217,306
284.242,294
284.267,288
284.292,283
284.317,282
284.342,288
284.367,294
284.392,281
284.417,235
284.442,160
284.467,73
284.492,-4
284.517,-57
284.542,-79
284.567,-71
284.592,-40
284.617,0
284.642,33
284.667,53
284.692,61
284.717,65
284.742,66
284.767,60
284.792,47
284.817,31
284.842,20
284.867,16
284.892,18
284.917,23
284.942,35
284.967,57
284.992,84
285.017,110
285.042,127
285.067,135
285.092,138
285.117,137
285.142,131
285.167,124
285.192,119
285.217,121
285.242,125
285.267,121
285.292,108
285.317,92
285.342,89
285.367,102
285.392,121
285.417,132
285.442,127
285.467,113
285.492,101
285.517,93
285.542,85
285.567,73
285.592,66
285.617,71
285.642,91
285.667,115
285.692,132
285.717,139
285.742,143
285.767,147
285.792,148
285.817,137
285.842,111
285.867,82
285.892,63
285.917,57
285.942,54
285.967,45
285.992,30
286.017,17
286.042,11
286.067,8
286.092,-1
286.117,-18
286.142,-35
286.167,-44
286.192,-46
286.217,-50
286.242,-58
286.267,-59
286.292,-47
286.317,-24
286.342,-5
286.367,-1
286.392,-6
286.417,-7
286.442,-1
286.467,0
286.492,-13
286.517,-26
286.542,-4
286.567,76
286.592,204
286.617,337
286.642,433
286.667,481
286.692,497
286.717,495
286.742,462
286.767,372
286.792,219
286.817,36
286.842,-116
286.867,-197
286.892,-208
286.917,-192
286.942,-193
286.967,-220
286.992,-252
287.017,-258
287.042,-225
287.067,-167
287.092,-99
287.117,-22
287.142,69
287.167,177
287.192,286
287.217,374
287.242,433
287.267,466
287.292,480
287.317,470
287.342,430
287.367,365
287.392,299
287.417,257
287.442,242
287.467,235
287.492,211
287.517,163
287.542,107
287.567,62
287.592,34
287.617,18
287.642,6
287.667,-2
287.692,-8
287.717,-9
287.742,-6
287.767,3
287.792,21
287.817,44
287.842,62
287.867,67
287.892,61
287.917,52
287.942,52
287.967,63
287.992,78
288.017,92
288.042,99
288.067,94
288.092,72
288.117,33
288.142,-9
288.167,-41
288.192,-51
288.217,-47
288.242,-42
288.267,-38
288.292,-25
288.317,8
288.342,54
288.367,90
288.392,97
288.417,81
288.442,68
288.467,72
288.492,86
288.517,92
288.542,82
288.567,69
288.592,72
288.617,95
288.642,120
288.667,126
288.692,109
288.717,82
288.742,57
288.767,34
288.792,6
288.817,-22
288.842,-38
288.867,-30
288.892,-5
288.917,21
288.942,37
288.967,46
288.992,57
289.017,73
289.042,86
289.067,89
289.092,87
289.117,95
289.142,123
289.167,168
289.192,215
289.217,255
289.242,279
289.267,283
289.292,263
289.317,223
289.342,174
289.367,135
289.392,116
289.417,113
289.442,116
289.467,121
289.492,128
289.517,138
289.542,144
289.567,138
289.592,125
289.617,115
289.642,117
289.667,124
289.692,122
289.717,104
289.742,76
289.767,50
289.792,30
289.817,12
289.842,-7
289.867,-28
289.892,-41
289.917,-45
289.942,-47
289.967,-55
289.992,-67
290.017,-79
290.042,-87
290.067,-94
290.092,-103
290.117,-108
290.142,-99
290.167,-72
290.192,-33
290.217,4
290.242,35
290.267,64
290.292,99
290.317,142
290.342,187
290.367,227
290.392,259
290.417,288
290.442,314
290.467,334
290.492,344
290.517,342
290.542,328
290.567,303
290.592,264
290.617,215
290.642,162
290.667,115
290.692,82
290.717,62
290.742,52
290.767,44
290.792,38
290.817,34
290.842,36
290.867,41
290.892,47
290.917,51
290.942,54
290.967,61
290.992,77
291.017,97
291.042,111
291.067,111
291.092,94
291.117,69
291.142,45
291.167,29
291.192,19
291.217,11
291.242,7
291.267,11
291.292,24
291.317,40
291.342,48
291.367,43
291.392,29
291.417,14
291.442,8
291.467,12
291.492,24
291.517,40
291.542,56
291.567,68
291.592,75
291.617,81
291.642,91
291.667,112
291.692,140
291.717,161
291.742,168
291.767,159
291.792,144
291.817,132
291.842,124
291.867,117
291.892,108
291.917,98
291.942,89
291.967,77
291.992,60
292.017,39
292.042,17
292.067,-4
292.092,-31
292.117,-68
292.142,-111
292.167,-146
292.192,-160
292.217,-151
292.242,-130
292.267,-106
292.292,-79
292.317,-41
292.342,9
292.367,64
292.392,111
292.417,141
292.442,158
292.467,172
292.492,189
292.517,209
292.542,229
292.567,245
292.592,255
292.617,264
292.642,275
292.667,292
292.692,309
292.717,315
292.742,305
292.767,285
292.792,271
292.817,273
292.842,281
292.867,273
292.892,233
292.917,172
292.942,112
292.967,71
292.992,47
293.017,28
293.042,9
293.067,0
293.092,10
293.117,35
293.142,58
293.167,69
293.192,71
293.217,79
293.242,102
293.267,132
293.292,156
293.317,165
293.342,162
293.367,150
293.392,135
293.417,115
293.442,94
293.467,76
293.492,62
293.517,49
293.542,30
293.567,5
293.592,-18
293.617,-32
293.642,-35
293.667,-33
293.692,-32
293.717,-32
293.742,-29
293.767,-25
293.792,-27
293.817,-44
293.842,-73
293.867,-101
293.892,-110
293.917,-85
293.942,-22
293.967,77
293.992,200
294.017,318
294.042,402
294.067,430
294.092,411
294.117,374
294.142,350
294.167,342
294.192,326
294.217,286
294.242,229
294.267,184
294.292,171
294.317,176
294.342,160
294.367,94
294.392,-15
294.417,-140
294.442,-253
294.467,-347
294.492,-431
294.517,-499
294.542,-536
294.567,-524
294.592,-468
294.617,-392
294.642,-323
294.667,-268
294.692,-216
294.717,-153
294.742,-83
294.767,-29
294.792,-8
294.817,-18
294.842,-42
294.867,-61
294.892,-71
294.917,-77
294.942,-77
294.967,-59
294.992,-16
295.017,34
295.042,67
295.067,67
295.092,58
295.117,77
295.142,139
295.167,215
295.192,261
295.217,266
295.242,259
295.267,277
295.292,323
295.317,369
295.342,403
295.367,449
295.392,543
295.417,678
295.442,802
295.467,860
295.492,853
295.517,832
295.542,836
295.567,853
295.592,841
295.617,785
295.642,714
295.667,667
295.692,628
295.717,540
295.742,356
295.767,101
295.792,-151
295.817,-334
295.842,-428
295.867,-452
295.892,-422
295.917,-346
295.942,-238
295.967,-140
295.992,-97
296.017,-117
296.042,-169
296.067,-211
296.092,-225
296.117,-227
296.142,-234
296.167,-243
296.192,-239
296.217,-217
296.242,-185
296.267,-153
296.292,-121
296.317,-79
296.342,-31
296.367,10
296.392,29
296.417,27
296.442,24
296.467,34
296.492,56
296.517,77
296.542,85
296.567,80
296.592,68
296.617,54
296.642,38
296.667,18
296.692,-1
296.717,-21
296.742,-45
296.767,-79
296.792,-117
296.817,-142
296.842,-135
296.867,-93
296.892,-34
296.917,15
296.942,37
296.967,35
296.992,25
297.017,26
297.042,46
297.067,80
297.092,123
297.117,166
297.142,202
297.167,225
297.192,229
297.217,219
297.242,199
297.267,177
297.292,157
297.317,138
297.342,121
297.367,107
297.392,96
297.417,88
297.442,88
297.467,103
297.492,140
297.517,199
297.542,265
297.567,312
297.592,320
297.617,289
297.642,236
297.667,186
297.692,155
297.717,141
297.742,132
297.767,119
297.792,101
297.817,82
297.842,65
297.867,46
297.892,23
297.917,0
297.942,-17
297.967,-20
297.992,-8
298.017,10
298.042,28
298.067,42
298.092,57
298.117,78
298.142,107
298.167,145
298.192,188
298.217,233
298.242,267
298.267,275
298.292,244
298.317,177
298.342,89
298.367,7
298.392,-48
298.417,-71
298.442,-68
298.467,-49
298.492,-26
298.517,-9
298.542,-3
298.567,-2
298.592,3
298.617,20
298.642,47
298.667,76
298.692,94
298.717,98
298.742,91
298.767,79
298.792,65
298.817,55
298.842,56
298.867,73
298.892,96
298.917,112
298.942,112
298.967,103
298.992,106
299.017,130
299.042,162
299.067,177
299.092,161
299.117,126
299.142,94
299.167,79
299.192,68
299.217,48
299.242,20
299.267,6
299.292,22
299.317,64
299.342,111
299.367,144
299.392,167
299.417,193
299.442,224
299.467,246
299.492,247
299.517,230
299.542,210
299.567,206
299.592,217
299.617,234
299.642,244
299.667,244
299.692,239
299.717,228
299.742,212
299.767,191
299.792,172
299.817,159
299.842,148
299.867,134
299.892,113
299.917,88
299.942,64
299.967,46
299.992,28
300.017,3
300.042,-32
300.067,-79
300.092,-129
300.117,-174
300.142,-206
300.167,-224
300.192,-231
300.217,-235
300.242,-246
300.267,-264
300.292,-281
300.317,-289
300.342,-280
300.367,-253
300.392,-209
300.417,-154
300.442,-91
300.467,-22
300.492,47
300.517,109
300.542,155
300.567,180
300.592,189
300.617,195
300.642,212
300.667,242
300.692,276
300.717,301
300.742,309
300.767,307
300.792,304
300.817,305
300.842,308
300.867,305
300.892,292
300.917,276
300.942,265
300.967,264
300.992,270
301.017,277
301.042,277
301.067,268
301.092,252
301.117,232
301.142,211
301.167,188
301.192,162
301.217,138
301.242,118
301.267,107
301.292,104
301.317,103
301.342,102
301.367,103
301.392,106
301.417,106
301.442,95
301.467,68
301.492,31
301.517,-6
301.542,-41
301.567,-80
301.592,-127
301.617,-174
301.642,-205
301.667,-219
301.692,-229
301.717,-252
301.742,-283
301.767,-287
301.792,-226
301.817,-100
301.842,50
301.867,169
301.892,231
301.917,246
301.942,243
301.967,240
301.992,231
302.017,209
302.042,178
302.067,150
302.092,131
302.117,118
302.142,104
302.167,88
302.192,74
302.217,60
302.242,37
302.267,3
302.292,-32
302.317,-55
302.342,-57
302.367,-50
302.392,-50
302.417,-65
302.442,-84
302.467,-89
302.492,-70
302.517,-32
302.542,11
302.567,51
302.592,88
302.617,124
302.642,161
302.667,192
302.692,213
302.717,222
302.742,223
302.767,224
302.792,231
302.817,243
302.842,256
302.867,270
302.892,285
302.917,302
302.942,316
302.967,324
302.992,324
303.017,324
303.042,335
303.067,363
303.092,404
303.117,445
303.142,472
303.167,475
303.192,451
303.217,399
303.242,329
303.267,252
303.292,181
303.317,117
303.342,54
303.367,-14
303.392,-88
303.417,-162
303.442,-229
303.467,-288
303.492,-342
303.517,-390
303.542,-428
303.567,-455
303.592,-474
303.617,-490
303.642,-502
303.667,-500
303.692,-480
303.717,-443
303.742,-391
303.767,-325
303.792,-239
303.817,-135
303.842,-29
303.867,56
303.892,107
303.917,127
303.942,129
303.967,131
303.992,143
304.017,170
304.042,212
304.067,264
304.092,315
304.117,354
304.142,374
304.167,384
304.192,394
304.217,409
304.242,430
304.267,454
304.292,481
304.317,509
304.342,535
304.367,548
304.392,543
304.417,524
304.442,502
304.467,486
304.492,483
304.517,493
304.542,508
304.567,516
304.592,496
304.617,428
304.642,312
304.667,168
304.692,28
304.717,-80
304.742,-152
304.767,-197
304.792,-228
304.817,-258
304.842,-295
304.867,-342
304.892,-399
304.917,-460
304.942,-516
304.967,-566
304.992,-612
305.017,-660
305.042,-705
305.067,-731
305.092,-716
305.117,-650
305.142,-533
305.167,-377
305.192,-199
305.217,-21
305.242,132
305.267,241
305.292,296
305.317,304
305.342,289
305.367,278
305.392,281
305.417,292
305.442,295
305.467,283
305.492,266
305.517,266
305.542,294
305.567,345
305.592,397
305.617,431
305.642,439
305.667,430
305.692,420
305.717,415
305.742,414
305.767,411
305.792,402
305.817,387
305.842,370
305.867,352
305.892,332
305.917,307
305.942,273
305.967,231
305.992,190
306.017,156
306.042,131
306.067,110
306.092,86
306.117,55
306.142,19
306.167,-16
306.192,-53
306.217,-91
306.242,-130
306.267,-168
306.292,-206
306.317,-244
306.342,-278
306.367,-293
306.392,-269
306.417,-195
306.442,-83
306.467,35
306.492,124
306.517,168
306.542,176
306.567,169
306.592,163
306.617,162
306.642,162
306.667,161
306.692,161
306.717,162
306.742,162
306.767,158
306.792,146
306.817,129
306.842,112
306.867,96
306.892,83
