df_hash,22ZHK4.VLRYU9
389.317,1.042
389.347,1.025
389.377,1.033
389.407,1.071
389.437,1.087
389.467,1.077
389.497,1.029
389.527,1.029
389.557,1.050
389.587,1.069
389.617,1.085
389.647,1.062
389.677,1.069
389.707,1.065
389.737,1.060
389.767,1.061
389.797,1.060
389.827,1.047
389.857,1.048
389.887,1.056
389.917,1.062
389.947,1.043
389.977,1.048
390.007,1.049
390.037,1.042
390.067,1.028
390.097,1.071
390.127,1.045
390.157,1.050
390.187,1.052
390.217,1.063
390.247,1.059
390.277,1.059
390.307,1.071
390.337,1.079
390.367,1.075
390.397,1.072
390.427,1.088
390.457,1.079
390.487,1.067
390.517,1.065
390.547,1.058
390.577,1.048
390.607,1.061
390.637,1.063
390.667,1.065
390.697,1.053
390.727,1.059
390.757,1.059
390.787,1.061
390.817,1.071
390.847,1.065
390.877,1.057
390.907,1.067
390.937,1.065
390.967,1.062
390.997,1.063
391.027,1.067
391.057,1.055
391.087,1.071
391.117,1.063
391.147,1.061
391.177,1.060
391.207,1.068
391.237,1.066
391.267,1.059
391.297,1.064
391.327,1.056
391.357,1.062
391.387,1.059
391.417,1.055
391.447,1.072
391.477,1.061
391.507,1.055
391.537,1.061
391.567,1.053
391.597,1.064
391.627,1.064
391.657,1.062
391.687,1.057
391.717,1.053
391.747,1.053
391.777,1.066
391.807,1.059
391.837,1.060
391.867,1.064
391.897,1.064
391.927,1.055
391.957,1.062
391.987,1.071
392.017,1.061
392.047,1.062
392.077,1.059
392.107,1.058
392.137,1.070
392.167,1.074
392.197,1.052
392.227,1.057
392.257,1.065
392.287,1.062
392.317,1.072
392.347,1.061
392.377,1.063
392.407,1.065
392.437,1.062
392.467,1.062
392.497,1.065
392.527,1.062
392.557,1.059
392.587,1.060
392.617,1.055
392.647,1.065
392.677,1.056
392.707,1.055
392.737,1.071
392.767,1.062
392.797,1.056
392.827,1.062
392.857,1.061
392.887,1.069
392.917,1.058
392.947,1.062
392.977,1.062
393.007,1.061
393.037,1.072
393.067,1.058
393.097,1.056
393.127,1.062
393.157,1.058
393.187,1.057
393.217,1.062
393.247,1.064
393.277,1.058
393.307,1.061
393.337,1.058
393.367,1.065
393.397,1.059
393.427,1.066
393.457,1.060
393.487,1.056
393.517,1.065
393.547,1.064
393.577,1.060
393.607,1.062
393.637,1.063
393.667,1.059
393.697,1.063
393.727,1.060
393.757,1.066
393.787,1.075
393.817,1.061
393.847,1.064
393.877,1.064
393.907,1.056
393.937,1.062
393.967,1.063
393.997,1.061
394.027,1.064
394.057,1.062
394.087,1.062
394.117,1.063
394.147,1.066
394.177,1.067
394.207,1.064
394.237,1.066
394.267,1.065
394.297,1.057
394.327,1.068
394.357,1.059
394.387,1.061
394.417,1.077
394.447,1.060
394.477,1.059
394.507,1.063
394.537,1.059
394.567,1.062
394.597,1.066
394.627,1.059
394.657,1.066
394.687,1.077
394.717,1.053
394.747,1.063
394.777,1.070
394.807,1.049
394.837,1.060
394.867,1.068
394.897,1.067
394.927,1.069
394.957,1.052
394.987,1.062
395.017,1.071
395.047,1.062
395.077,1.062
395.107,1.063
395.137,1.057
395.167,1.066
395.197,1.063
395.227,1.065
395.257,1.062
395.287,1.063
395.317,1.073
395.347,1.067
395.377,1.058
395.407,1.061
395.437,1.056
395.467,1.063
395.497,1.063
395.527,1.061
395.557,1.072
395.587,1.067
395.617,1.051
395.647,1.059
395.677,1.055
395.707,1.064
395.737,1.062
395.767,1.050
395.797,1.064
395.827,1.069
395.857,1.067
395.887,1.064
395.917,1.062
395.947,1.075
395.977,1.073
396.007,1.069
396.037,1.081
396.067,1.064
396.097,1.074
396.127,1.100
396.157,1.091
396.187,1.097
396.217,1.081
396.247,1.083
396.277,1.083
396.307,1.086
396.337,1.081
396.367,1.069
396.397,1.086
396.427,1.066
396.457,1.044
396.487,1.039
396.517,1.033
396.547,1.015
396.577,1.017
396.607,1.011
396.637,1.018
396.667,1.009
396.697,1.017
396.727,1.049
396.757,1.042
396.787,1.048
396.817,1.033
396.847,1.064
396.877,1.052
396.907,1.059
396.937,1.067
396.967,1.055
396.997,1.049
397.027,1.054
397.057,1.036
397.087,1.062
397.117,1.031
397.147,1.022
397.177,1.054
397.207,1.060
397.237,1.048
397.267,1.058
397.297,1.058
397.327,1.057
397.357,1.054
397.387,1.041
397.417,1.059
397.447,1.064
397.477,1.060
397.507,1.034
397.537,1.041
397.567,1.053
397.597,1.074
397.627,1.059
397.657,1.042
397.687,1.038
397.717,1.046
397.747,1.050
397.777,1.058
397.807,1.047
397.837,1.051
397.867,1.036
397.897,1.057
397.927,1.081
397.957,1.036
397.987,1.060
398.017,1.040
398.047,1.059
398.077,1.050
398.107,1.029
398.137,1.050
398.167,1.042
398.197,1.052
398.227,1.047
398.257,1.047
398.287,1.087
398.317,1.060
398.347,1.011
398.377,1.039
398.407,1.029
398.437,1.062
398.467,1.065
398.497,1.062
398.527,1.022
398.557,1.047
398.587,1.044
398.617,1.050
398.647,1.063
398.677,1.070
398.707,1.071
398.737,1.060
398.767,1.074
398.797,1.073
398.827,1.069
398.857,1.060
398.887,1.063
398.917,1.071
398.947,1.052
398.977,1.055
399.007,1.062
399.037,1.056
399.067,1.069
399.097,1.062
399.127,1.060
399.157,1.056
399.187,1.062
399.217,1.059
399.247,1.043
399.277,1.047
399.307,1.059
399.337,1.053
399.367,1.050
399.397,1.060
399.427,1.054
399.457,1.057
399.487,1.063
399.517,1.056
399.547,1.058
399.577,1.050
399.607,1.052
399.637,1.065
399.667,1.054
399.697,1.053
399.727,1.062
399.757,1.057
399.787,1.049
399.817,1.056
399.847,1.055
399.877,1.048
399.907,1.064
399.937,1.064
399.967,1.052
399.997,1.060
400.027,1.048
400.057,1.062
400.087,1.069
400.117,1.055
400.147,1.056
400.177,1.059
400.207,1.052
400.237,1.053
400.267,1.063
400.297,1.056
400.327,1.062
400.357,1.059
400.387,1.054
400.417,1.049
400.447,1.060
400.477,1.054
400.507,1.047
400.537,1.060
400.567,1.059
400.597,1.049
400.627,1.053
400.657,1.062
400.687,1.053
400.717,1.059
400.747,1.060
400.777,1.056
400.807,1.062
400.837,1.052
400.867,1.050
400.897,1.060
400.927,1.063
400.957,1.054
400.987,1.062
401.017,1.054
401.047,1.053
401.077,1.057
401.107,1.051
401.137,1.062
401.167,1.054
401.197,1.059
401.227,1.062
401.257,1.059
401.287,1.054
401.317,1.059
401.347,1.053
401.377,1.056
401.407,1.050
401.437,1.054
401.467,1.062
401.497,1.059
401.527,1.050
401.557,1.062
401.587,1.056
401.617,1.060
401.647,1.054
401.677,1.050
401.707,1.062
401.737,1.053
401.767,1.044
401.797,1.062
401.827,1.059
401.857,1.043
401.887,1.067
401.917,1.051
401.947,1.065
401.977,1.065
402.007,1.053
402.037,1.051
402.067,1.060
402.097,1.054
402.127,1.054
402.157,1.050
402.187,1.060
402.217,1.063
402.247,1.070
402.277,1.058
402.307,1.058
402.337,1.056
402.367,1.049
402.397,1.061
402.427,1.067
402.457,1.053
402.487,1.062
402.517,1.071
402.547,1.046
402.577,1.078
402.607,1.082
402.637,1.092
402.667,1.090
402.697,1.077
402.727,1.086
402.757,1.072
402.787,1.079
402.817,1.070
402.847,1.079
402.877,1.071
402.907,1.046
402.937,1.069
402.967,1.054
402.997,1.006
403.027,1.007
403.057,1.018
403.087,1.032
403.117,1.030
403.147,1.021
403.177,1.026
403.207,1.027
403.237,1.019
403.267,1.039
403.297,1.039
403.327,1.039
403.357,1.039
403.387,1.060
403.417,1.043
403.447,1.052
403.477,1.061
403.507,1.029
403.537,1.049
403.567,1.042
403.597,1.015
403.627,1.038
403.657,1.018
403.687,1.057
403.717,1.080
403.747,1.060
403.777,1.067
403.807,1.076
403.837,1.054
403.867,1.061
403.897,1.064
403.927,1.052
403.957,1.044
403.987,1.055
404.017,1.041
404.047,1.049
404.077,1.043
404.107,1.042
404.137,1.052
404.167,1.058
404.197,1.029
404.227,1.049
404.257,1.059
404.287,1.047
404.317,1.065
404.347,1.062
404.377,1.053
404.407,1.064
404.437,1.075
404.467,1.068
404.497,1.062
404.527,1.054
404.557,1.070
404.587,1.065
404.617,1.059
404.647,1.049
404.677,1.057
404.707,1.064
404.737,1.061
404.767,1.071
404.797,1.069
404.827,1.054
404.857,1.062
404.887,1.063
404.917,1.055
404.947,1.062
404.977,1.057
405.007,1.059
405.037,1.057
405.067,1.058
405.097,1.051
405.127,1.060
405.157,1.051
405.187,1.058
405.217,1.068
405.247,1.048
405.277,1.052
405.307,1.046
405.337,1.054
405.367,1.062
405.397,1.052
405.427,1.059
405.457,1.055
405.487,1.057
405.517,1.057
405.547,1.069
405.577,1.056
405.607,1.051
405.637,1.071
405.667,1.049
405.697,1.044
405.727,1.057
405.757,1.056
405.787,1.045
405.817,1.062
405.847,1.064
405.877,1.047
405.907,1.061
405.937,1.051
405.967,1.069
405.997,1.048
406.027,1.051
406.057,1.051
406.087,1.051
406.117,1.062
406.147,1.068
406.177,1.055
406.207,1.054
406.237,1.063
406.267,1.049
406.297,1.052
406.327,1.063
406.357,1.051
406.387,1.057
406.417,1.060
406.447,1.054
406.477,1.061
406.507,1.069
406.537,1.063
406.567,1.068
406.597,1.061
406.627,1.056
406.657,1.062
406.687,1.025
406.717,1.074
406.747,1.065
406.777,1.056
406.807,1.071
406.837,1.050
406.867,1.056
406.897,1.054
406.927,1.056
406.957,1.059
406.987,1.061
407.017,1.037
407.047,1.054
407.077,1.062
407.107,1.045
407.137,1.059
407.167,1.053
407.197,1.070
407.227,1.067
407.257,1.061
407.287,1.060
407.317,1.061
407.347,1.046
407.377,1.059
407.407,1.072
407.437,1.038
407.467,1.065
407.497,1.068
407.527,1.053
407.557,1.053
407.587,1.057
407.617,1.050
407.647,1.066
407.677,1.068
407.707,1.044
407.737,1.053
407.767,1.059
407.797,1.063
407.827,1.068
407.857,1.049
407.887,1.055
407.917,1.062
407.947,1.058
407.977,1.060
408.007,1.059
408.037,1.028
408.067,1.068
408.097,1.072
408.127,1.045
408.157,1.073
408.187,1.059
408.217,1.044
408.247,1.073
408.277,1.056
408.307,1.050
408.337,1.060
408.367,1.050
408.397,1.072
408.427,1.054
408.457,1.060
408.487,1.067
408.517,1.064
408.547,1.069
408.577,1.067
408.607,1.049
408.637,1.075
408.667,1.095
408.697,1.073
408.727,1.076
408.757,1.049
408.787,1.040
408.817,1.047
408.847,1.023
408.877,1.027
408.907,1.026
408.937,1.026
408.967,1.024
408.997,1.031
409.027,1.060
409.057,1.053
409.087,1.068
409.117,1.099
409.147,1.077
409.177,1.051
409.207,1.042
409.237,1.047
409.267,1.034
409.297,1.087
409.327,1.069
409.357,1.052
409.387,1.061
409.417,1.043
409.447,1.048
409.477,1.064
409.507,1.055
409.537,1.055
409.567,1.028
409.597,1.058
409.627,1.041
409.657,1.044
409.687,1.047
409.717,1.035
409.747,1.030
409.777,1.047
409.807,1.035
409.837,1.049
409.867,1.047
409.897,1.047
409.927,1.060
409.957,1.062
409.987,1.056
410.017,1.072
410.047,1.062
410.077,1.057
410.107,1.072
410.137,1.061
410.167,1.061
410.197,1.071
410.227,1.065
410.257,1.067
410.287,1.065
410.317,1.064
410.347,1.064
410.377,1.062
410.407,1.073
410.437,1.070
410.467,1.063
410.497,1.077
410.527,1.064
410.557,1.068
410.587,1.077
410.617,1.081
410.647,1.071
410.677,1.066
410.707,1.054
410.737,1.060
410.767,1.070
410.797,1.062
410.827,1.074
410.857,1.060
410.887,1.045
410.917,1.053
410.947,1.053
410.977,1.054
411.007,1.034
411.037,1.040
411.067,1.034
411.097,1.020
411.127,1.029
411.157,1.032
411.187,1.015
411.217,1.023
411.247,1.028
411.277,1.041
411.307,1.031
411.337,1.022
411.367,1.038
411.397,1.030
411.427,1.024
411.457,1.034
411.487,1.030
411.517,1.030
411.547,1.023
411.577,1.030
411.607,1.040
411.637,1.025
411.667,1.020
411.697,1.019
411.727,1.016
411.757,1.035
411.787,1.043
411.817,1.040
411.847,1.040
411.877,1.047
411.907,1.032
411.937,1.032
411.967,1.035
411.997,1.015
412.027,1.013
412.057,1.024
412.087,1.052
412.117,1.045
412.147,1.042
412.177,1.040
412.207,1.026
412.237,1.021
412.267,1.028
412.297,1.027
412.327,1.022
412.357,1.041
412.387,1.037
412.417,1.022
412.447,1.032
412.477,1.034
412.507,1.039
412.537,1.056
412.567,1.042
412.597,1.022
412.627,1.042
412.657,1.044
412.687,1.038
412.717,1.030
412.747,1.043
412.777,1.033
412.807,1.040
412.837,1.043
412.867,1.039
412.897,1.042
412.927,1.021
412.957,1.034
412.987,1.034
413.017,1.023
413.047,1.041
413.077,1.035
413.107,1.023
413.137,1.039
413.167,1.024
413.197,1.013
413.227,1.033
413.257,1.023
413.287,1.004
413.317,1.026
413.347,1.023
413.377,1.024
413.407,1.033
413.437,1.043
413.467,1.043
413.497,1.043
413.527,1.040
413.557,1.032
413.587,1.038
413.617,1.050
413.647,1.042
413.677,1.035
413.707,1.033
413.737,1.040
413.767,1.046
413.797,1.061
413.827,1.049
413.857,1.049
413.887,1.045
413.917,1.047
413.947,1.038
413.977,1.021
414.007,1.030
414.037,1.029
414.067,1.045
414.097,1.042
414.127,1.047
414.157,1.044
414.187,1.039
414.217,1.028
414.247,1.031
414.277,1.035
414.307,1.040
414.337,1.054
414.367,1.059
414.397,1.056
414.427,1.027
414.457,1.040
414.487,1.049
414.517,1.011
414.547,1.051
414.577,1.064
414.607,1.035
414.637,1.037
414.667,1.095
414.697,1.073
414.727,1.017
414.757,0.990
414.787,0.994
414.817,1.001
414.847,1.021
414.877,1.050
414.907,1.084
414.937,1.027
414.967,1.075
414.997,0.984
415.027,0.735
415.057,1.269
415.087,1.012
415.117,1.039
415.147,1.066
415.177,1.021
415.207,0.999
415.237,1.035
415.267,0.936
415.297,0.964
415.327,1.049
415.357,1.027
415.387,1.070
415.417,1.015
415.447,1.050
415.477,1.021
415.507,1.090
415.537,0.983
415.567,1.001
415.597,1.022
415.627,1.022
415.657,1.028
415.687,1.032
415.717,1.038
415.747,1.028
415.777,1.040
415.807,1.021
415.837,1.023
415.867,1.019
415.897,1.031
415.927,1.063
415.957,1.036
415.987,1.014
416.017,1.077
416.047,1.064
416.077,1.062
416.107,1.064
416.137,1.034
416.167,1.040
416.197,1.015
416.227,0.987
416.257,1.025
416.287,1.025
416.317,1.068
416.347,1.045
416.377,1.016
416.407,1.022
416.437,1.041
416.467,1.024
416.497,0.997
416.527,1.030
416.557,1.019
416.587,0.991
416.617,1.016
416.647,1.018
416.677,1.014
416.707,1.010
416.737,1.010
416.767,1.007
416.797,1.000
416.827,1.020
416.857,1.011
416.887,1.022
416.917,1.028
416.947,1.005
416.977,1.026
417.007,1.043
417.037,0.984
417.067,1.021
417.097,1.023
417.127,1.020
417.157,1.043
417.187,0.984
417.217,1.013
417.247,1.021
417.277,1.028
417.307,1.039
417.337,1.008
417.367,1.045
417.397,1.039
417.427,1.032
417.457,1.044
417.487,1.014
417.517,1.024
417.547,1.001
417.577,1.031
417.607,1.034
417.637,1.035
417.667,1.013
417.697,1.030
417.727,1.038
417.757,1.021
417.787,1.032
417.817,1.018
417.847,1.032
417.877,1.038
417.907,1.028
417.937,1.036
417.967,1.027
417.997,1.032
418.027,1.023
418.057,1.039
418.087,1.021
418.117,1.022
418.147,1.025
418.177,1.017
418.207,1.043
418.237,1.011
418.267,1.024
418.297,1.027
418.327,1.020
418.357,1.018
418.387,1.021
418.417,1.026
418.447,1.022
418.477,1.014
418.507,1.030
418.537,1.020
418.567,1.019
418.597,1.027
418.627,0.997
418.657,1.009
418.687,1.058
418.717,1.059
418.747,1.024
418.777,1.037
418.807,1.046
418.837,1.019
418.867,1.036
418.897,1.031
418.927,1.031
418.957,1.035
418.987,1.013
419.017,1.021
419.047,1.016
419.077,1.023
419.107,1.043
419.137,1.022
419.167,1.028
419.197,1.035
419.227,1.016
419.257,1.019
419.287,1.024
419.317,1.029
419.347,1.029
419.377,1.040
419.407,1.049
419.437,1.025
419.467,1.026
419.497,1.028
419.527,0.993
419.557,1.021
419.587,1.042
419.617,1.030
419.647,1.043
419.677,1.024
419.707,1.019
419.737,1.019
419.767,1.012
419.797,1.010
419.827,1.030
419.857,1.023
419.887,1.040
419.917,1.048
419.947,1.038
419.977,1.035
420.007,1.041
420.037,1.038
420.067,1.014
420.097,1.029
420.127,1.043
420.157,1.023
420.187,1.041
420.217,1.042
420.247,1.024
420.277,1.035
420.307,1.046
420.337,1.039
420.367,1.035
420.397,1.034
420.427,1.023
420.457,1.039
420.487,1.031
420.517,1.030
420.547,1.033
420.577,1.021
420.607,1.034
420.637,1.040
420.667,1.051
420.697,1.029
420.727,1.029
420.757,1.040
420.787,1.030
420.817,1.025
420.847,1.047
420.877,1.034
420.907,1.039
420.937,1.045
420.967,1.027
420.997,1.028
421.027,1.052
421.057,1.043
421.087,1.050
421.117,1.022
421.147,1.037
421.177,1.062
421.207,1.055
421.237,1.031
421.267,1.032
421.297,1.049
421.327,1.048
421.357,1.051
421.387,1.053
421.417,1.046
421.447,1.056
421.477,1.078
421.507,1.055
421.537,1.038
421.567,1.035
421.597,1.042
421.627,1.032
421.657,1.039
421.687,1.023
421.717,1.016
421.747,1.042
421.777,1.021
421.807,1.006
421.837,1.021
421.867,1.033
421.897,1.021
421.927,1.000
421.957,1.012
421.987,0.990
422.017,1.016
422.047,1.022
422.077,1.008
422.107,1.017
422.137,1.010
422.167,1.046
422.197,1.036
422.227,1.021
422.257,1.012
422.287,1.015
422.317,1.016
422.347,1.023
422.377,1.013
422.407,1.016
422.437,1.042
422.467,1.031
422.497,1.030
422.527,1.053
422.557,1.034
422.587,1.023
422.617,1.033
422.647,1.024
422.677,1.033
422.707,1.032
422.737,1.029
422.767,1.022
422.797,1.035
422.827,1.027
422.857,1.036
422.887,1.034
422.917,1.032
422.947,1.039
422.977,1.043
423.007,1.041
423.037,1.036
423.067,1.035
423.097,1.040
423.127,1.045
423.157,1.023
423.187,1.046
423.217,1.041
423.247,1.035
423.277,1.038
423.307,1.034
423.337,1.033
423.367,1.033
423.397,1.033
423.427,1.043
423.457,1.036
423.487,1.026
423.517,1.024
423.547,1.025
423.577,1.004
423.607,1.007
423.637,0.999
423.667,1.001
423.697,1.028
423.727,1.027
423.757,1.048
423.787,1.076
423.817,1.045
423.847,1.058
423.877,1.055
423.907,1.038
423.937,1.035
423.967,1.031
423.997,1.035
424.027,1.045
424.057,1.038
424.087,1.035
424.117,1.025
424.147,1.021
424.177,1.030
424.207,1.031
424.237,1.014
424.267,1.025
424.297,1.021
424.327,1.016
424.357,1.036
424.387,1.028
424.417,1.034
424.447,1.047
424.477,1.021
424.507,1.026
424.537,1.053
424.567,1.025
424.597,1.016
424.627,1.015
424.657,1.005
424.687,1.026
424.717,1.005
424.747,1.004
424.777,1.000
424.807,1.077
424.837,1.051
424.867,1.030
424.897,0.925
424.927,0.980
424.957,0.962
424.987,0.991
425.017,1.169
425.047,1.131
425.077,1.119
425.107,0.997
425.137,0.996
425.167,0.973
425.197,0.963
425.227,0.979
425.257,1.010
425.287,1.025
425.317,1.000
425.347,1.075
425.377,1.095
425.407,0.978
425.437,1.076
425.467,1.055
425.497,0.973
425.527,0.958
425.557,1.048
425.587,0.987
425.617,0.989
425.647,0.987
425.677,1.014
425.707,0.996
425.737,1.048
425.767,1.084
425.797,1.030
425.827,1.048
425.857,1.041
425.887,1.034
425.917,1.039
425.947,1.015
425.977,1.038
426.007,1.028
426.037,1.001
426.067,1.010
426.097,1.025
426.127,1.038
426.157,1.046
426.187,1.017
426.217,1.023
426.247,1.016
426.277,1.021
426.307,1.016
426.337,1.021
426.367,1.009
426.397,1.048
426.427,1.079
426.457,1.064
426.487,1.071
426.517,1.000
426.547,0.979
426.577,0.992
426.607,0.991
426.637,0.990
426.667,1.002
426.697,0.995
426.727,0.982
426.757,1.045
426.787,1.059
426.817,1.031
426.847,1.020
426.877,1.029
426.907,0.972
426.937,0.982
426.967,0.980
426.997,0.985
427.027,1.026
427.057,1.070
427.087,1.074
427.117,1.083
427.147,1.094
427.177,1.064
427.207,1.060
427.237,1.036
427.267,1.034
427.297,1.055
427.327,1.037
427.357,1.018
427.387,1.004
427.417,1.009
427.447,1.015
427.477,1.017
427.507,1.024
427.537,1.034
427.567,1.023
427.597,1.025
427.627,1.033
427.657,1.038
427.687,1.032
427.717,1.026
427.747,1.025
427.777,1.033
427.807,1.014
427.837,1.021
427.867,1.034
427.897,1.011
427.927,1.018
427.957,1.026
427.987,1.057
428.017,1.052
428.047,1.055
428.077,1.057
428.107,1.038
428.137,1.026
428.167,1.021
428.197,1.030
428.227,1.029
428.257,1.029
428.287,1.039
428.317,1.050
428.347,1.032
428.377,1.037
428.407,1.024
428.437,1.025
428.467,1.029
428.497,1.033
428.527,1.037
428.557,1.044
428.587,1.035
428.617,1.041
428.647,1.046
428.677,1.047
428.707,1.045
428.737,1.049
428.767,1.037
428.797,1.023
428.827,1.038
428.857,1.037
428.887,1.034
428.917,1.036
428.947,1.033
428.977,1.038
429.007,1.042
429.037,1.045
429.067,1.035
429.097,1.032
429.127,1.036
429.157,1.037
429.187,1.037
429.217,1.035
429.247,1.042
429.277,1.036
429.307,1.039
429.337,1.037
429.367,1.031
429.397,1.033
429.427,1.034
429.457,1.038
429.487,1.040
429.517,1.034
429.547,1.028
429.577,1.036
429.607,1.044
429.637,1.033
429.667,1.037
429.697,1.033
429.727,1.035
429.757,1.041
429.787,1.037
429.817,1.035
429.847,1.034
429.877,1.031
429.907,1.033
429.937,1.041
429.967,1.039
429.997,1.036
430.027,1.037
430.057,1.032
430.087,1.042
430.117,1.037
430.147,1.032
430.177,1.036
430.207,1.037
430.237,1.035
430.267,1.040
430.297,1.036
430.327,1.026
430.357,1.039
430.387,1.043
430.417,1.033
430.447,1.029
430.477,1.034
430.507,1.037
430.537,1.041
430.567,1.034
430.597,1.035
430.627,1.032
430.657,1.030
430.687,1.037
430.717,1.042
430.747,1.040
430.777,1.035
430.807,1.035
430.837,1.031
430.867,1.044
430.897,1.039
430.927,1.033
430.957,1.037
430.987,1.038
431.017,1.036
431.047,1.034
431.077,1.038
431.107,1.031
431.137,1.035
431.167,1.039
431.197,1.038
431.227,1.034
431.257,1.037
431.287,1.034
431.317,1.042
431.347,1.039
431.377,1.035
431.407,1.036
431.437,1.035
431.467,1.036
431.497,1.037
431.527,1.041
431.557,1.041
431.587,1.033
431.617,1.035
431.647,1.033
431.677,1.043
431.707,1.039
431.737,1.034
431.767,1.039
431.797,1.037
431.827,1.036
431.857,1.033
431.887,1.039
431.917,1.030
431.947,1.042
431.977,1.042
432.007,1.031
432.037,1.030
432.067,1.041
432.097,1.035
432.127,1.037
432.157,1.034
432.187,1.035
432.217,1.036
432.247,1.039
432.277,1.041
432.307,1.040
432.337,1.041
432.367,1.038
432.397,1.032
432.427,1.046
432.457,1.038
432.487,1.033
432.517,1.036
432.547,1.038
432.577,1.037
432.607,1.033
432.637,1.046
432.667,1.030
432.697,1.041
432.727,1.042
432.757,1.035
432.787,1.029
432.817,1.036
432.847,1.038
432.877,1.040
432.907,1.036
432.937,1.036
432.967,1.036
432.997,1.036
433.027,1.038
433.057,1.042
433.087,1.034
433.117,1.035
433.147,1.041
433.177,1.039
433.207,1.038
433.237,1.032
433.267,1.033
433.297,1.040
433.327,1.034
433.357,1.039
433.387,1.045
433.417,1.035
433.447,1.040
433.477,1.039
433.507,1.034
433.537,1.035
433.567,1.038
433.597,1.035
433.627,1.038
433.657,1.041
433.687,1.035
433.717,1.036
433.747,1.038
433.777,1.041
433.807,1.032
433.837,1.031
433.867,1.036
433.897,1.044
433.927,1.042
433.957,1.033
433.987,1.037
434.017,1.038
434.047,1.035
434.077,1.035
434.107,1.039
434.137,1.030
434.167,1.040
434.197,1.043
434.227,1.033
434.257,1.035
434.287,1.037
434.317,1.038
434.347,1.037
434.377,1.036
434.407,1.036
434.437,1.035
434.467,1.039
434.497,1.037
434.527,1.036
434.557,1.038
434.587,1.029
434.617,1.035
434.647,1.048
434.677,1.038
434.707,1.032
434.737,1.035
434.767,1.039
434.797,1.036
434.827,1.033
434.857,1.037
434.887,1.027
434.917,1.039
434.947,1.044
434.977,1.036
435.007,1.033
435.037,1.035
435.067,1.039
435.097,1.035
435.127,1.037
435.157,1.040
435.187,1.044
435.217,1.038
435.247,1.027
435.277,1.038
435.307,1.041
435.337,1.047
435.367,1.033
435.397,1.035
435.427,1.034
435.457,1.035
435.487,1.039
435.517,1.038
435.547,1.045
435.577,1.036
435.607,1.040
435.637,1.038
435.667,1.028
435.697,1.028
435.727,1.031
435.757,1.036
435.787,1.037
435.817,1.037
435.847,1.039
435.877,1.036
435.907,1.040
435.937,1.040
435.967,1.036
435.997,1.039
436.027,1.036
436.057,1.041
436.087,1.037
436.117,1.032
436.147,1.036
436.177,1.037
436.207,1.037
436.237,1.039
436.267,1.042
436.297,1.027
436.327,1.043
436.357,1.043
436.387,1.038
436.417,1.037
436.447,1.037
436.477,1.033
436.507,1.038
436.537,1.038
436.567,1.035
436.597,1.036
436.627,1.041
436.657,1.036
436.687,1.039
436.717,1.033
436.747,1.036
436.777,1.038
436.807,1.044
436.837,1.037
436.867,1.036
436.897,1.037
436.927,1.040
436.957,1.035
436.987,1.036
437.017,1.039
437.047,1.042
437.077,1.037
437.107,1.038
437.137,1.029
437.167,1.028
437.197,1.016
437.227,1.049
437.257,1.056
437.287,1.048
437.317,1.037
437.347,1.039
437.377,1.030
437.407,1.033
437.437,1.040
437.467,1.041
437.497,1.044
437.527,1.035
437.557,1.035
437.587,1.036
437.617,1.040
437.647,1.036
437.677,1.038
437.707,1.038
437.737,1.035
437.767,1.038
437.797,1.039
437.827,1.039
437.857,1.038
437.887,1.031
437.917,1.042
437.947,1.038
437.977,1.030
438.007,1.033
438.037,1.038
438.067,1.034
438.097,1.038
438.127,1.038
438.157,1.034
438.187,1.039
438.217,1.040
438.247,1.037
438.277,1.037
438.307,1.036
438.337,1.036
438.367,1.035
438.397,1.037
438.427,1.038
438.457,1.044
438.487,1.039
438.517,1.039
438.547,1.038
438.577,1.040
438.607,1.036
438.637,1.037
438.667,1.039
438.697,1.042
438.727,1.032
438.757,1.042
438.787,1.042
438.817,1.034
438.847,1.031
438.877,1.042
438.907,1.044
438.937,1.041
438.967,1.032
438.997,1.039
439.027,1.036
439.057,1.042
439.087,1.037
439.117,1.043
439.147,1.027
439.177,1.038
439.207,1.038
439.237,1.042
439.267,1.036
439.297,1.034
439.327,1.038
439.357,1.039
439.387,1.040
439.417,1.037
439.447,1.040
439.477,1.032
439.507,1.040
439.537,1.041
439.567,1.031
439.597,1.032
439.627,1.040
439.657,1.039
439.687,1.038
439.717,1.038
439.747,1.038
439.777,1.040
439.807,1.039
439.837,1.034
439.867,1.033
439.897,1.043
439.927,1.033
439.957,1.039
439.987,1.038
440.017,1.036
440.047,1.038
440.077,1.041
440.107,1.040
440.137,1.037
440.167,1.039
440.197,1.040
440.227,1.037
440.257,1.040
440.287,1.036
440.317,1.033
440.347,1.038
440.377,1.039
440.407,1.041
440.437,1.038
440.467,1.036
440.497,1.037
440.527,1.039
440.557,1.043
440.587,1.042
440.617,1.040
440.647,1.047
440.677,1.031
440.707,1.041
440.737,1.035
440.767,1.035
440.797,1.040
440.827,1.038
440.857,1.041
440.887,1.042
440.917,1.039
440.947,1.030
440.977,1.040
441.007,1.040
441.037,1.033
441.067,1.031
441.097,1.036
441.127,1.039
441.157,1.042
441.187,1.041
441.217,1.041
441.247,1.036
441.277,1.036
441.307,1.040
441.337,1.042
441.367,1.039
441.397,1.039
441.427,1.037
441.457,1.036
441.487,1.042
441.517,1.042
441.547,1.034
441.577,1.043
441.607,1.037
441.637,1.036
441.667,1.038
441.697,1.037
